
[00:00:00.000 --> 00:00:02.500]  今日和大家分享的題目是
[00:02:23.100 --> 00:02:26.300]  快要經歷了 提醒提摩太太
[00:02:26.300 --> 00:02:30.300]  你要努力和等候弟兄姊妹
[00:02:30.300 --> 00:02:33.900]  同樣的 是要努力等候
[00:02:33.900 --> 00:02:40.000]  未信的朋友 快點信靠耶穌了
[00:02:40.000 --> 00:02:42.200]  記得這番話
[00:02:42.200 --> 00:02:46.200]  在2013年5月5日的崇拜講道裡
[00:02:46.200 --> 00:02:49.200]  梁明才牧師曾經提過弟兄姊妹
[00:02:49.200 --> 00:02:50.700]  不知道大家記不記得
[00:02:50.700 --> 00:02:53.000]  相隔四年多
[00:02:53.000 --> 00:02:54.600]  不夠四年 應該
[00:02:54.600 --> 00:02:56.700]  有沒有人記得?
[00:02:56.700 --> 00:02:58.200]  不容易吧
[00:02:58.200 --> 00:03:01.000]  上教會網站聽就行了
[00:03:01.000 --> 00:03:02.900]  梁牧師提醒我們
[00:03:02.900 --> 00:03:06.200]  如果今天是自己在世最後的一天
[00:03:06.200 --> 00:03:08.400]  到了人生最後的階段
[00:03:08.400 --> 00:03:13.800]  你會不會能夠像保羅一樣
[00:03:13.800 --> 00:03:14.700]  這樣說
[00:03:14.700 --> 00:03:16.700]  那美好的帳我打過了
[00:03:16.700 --> 00:03:18.900]  當跑的路跑盡了
[00:03:18.900 --> 00:03:24.000]  所信的道守住了呢?
[00:03:24.000 --> 00:03:29.400]  你能不能夠說出這番話呢?
[00:03:29.400 --> 00:03:32.800]  不要等到你安息禮拜的時候
[00:03:32.800 --> 00:03:37.000]  你才請其他人為你讀出
[00:03:37.000 --> 00:03:39.300]  現在就可以說了
[00:03:39.300 --> 00:03:41.200]  或者現在可以問一下
[00:03:41.200 --> 00:03:42.800]  你隔壁左右
[00:03:42.800 --> 00:03:46.900]  你打成怎樣 那場仗
[00:03:46.900 --> 00:03:50.300]  你跑的路跑到哪裏?
[00:03:50.300 --> 00:03:51.000]  有沒有跌倒?
[00:03:51.000 --> 00:03:53.500]  跌倒再起來吧 鼓勵他
[00:03:53.500 --> 00:03:56.200]  示範完了 到你們問了
[00:03:56.200 --> 00:03:57.300]  問一下隔壁
[00:03:57.300 --> 00:03:58.300]  打成怎樣?
[00:03:58.300 --> 00:04:01.200]  為主耶穌打的仗打成怎樣?
[00:04:01.200 --> 00:04:03.100]  跑的路跑到怎樣?
[00:04:03.100 --> 00:04:05.100]  不用害羞的 問他就行了
[00:04:05.100 --> 00:04:09.200]  因為教會裡的弟兄姊妹需要扶持的
[00:04:09.200 --> 00:04:12.100]  教會裡的弟兄姊妹是需要鼓勵的
[00:04:12.100 --> 00:04:15.000]  你軟弱 你跌倒 你要再起來
[00:04:15.000 --> 00:04:16.300]  你打敗仗嗎?
[00:04:16.300 --> 00:04:18.500]  靠著耶穌剛強
[00:04:18.500 --> 00:04:20.700]  你說我不及他
[00:04:20.700 --> 00:04:23.100]  你的德性
[00:04:23.100 --> 00:04:26.800]  是成為弟兄姊妹的見證和幫助
[00:04:26.800 --> 00:04:29.100]  是多麼重要
[00:04:29.100 --> 00:04:31.200]  是需要彼此扶持和鼓勵
[00:04:31.200 --> 00:04:33.500]  你不要害羞
[00:04:33.500 --> 00:04:36.000]  你知道牧師都很害羞
[00:04:36.000 --> 00:04:37.800]  其實我也很害羞
[00:04:37.800 --> 00:04:40.300]  但是都要捉住你來聊天
[00:04:40.300 --> 00:04:43.600]  是為耶穌的緣故
[00:04:43.600 --> 00:04:49.300]  是要突破自己
[00:04:49.300 --> 00:04:51.000]  這裡提醒我們
[00:04:51.000 --> 00:04:54.600]  保羅告訴我們
[00:04:54.600 --> 00:04:57.500]  美好的仗 當跑的路 所信的道
[00:04:57.500 --> 00:05:01.800]  是主耶穌託付他的
[00:05:01.800 --> 00:05:03.400]  他去到那個階段
[00:05:03.400 --> 00:05:05.400]  可以說的說話是什麼呢?
[00:05:05.400 --> 00:05:07.900]  打過了 跑盡了 守住了
[00:05:07.900 --> 00:05:12.900]  即是說完成了 完成了 完成了
[00:05:12.900 --> 00:05:17.800]  得勝了 得勝了 得勝了
[00:05:17.800 --> 00:05:19.400]  這個當其時
[00:05:19.400 --> 00:05:23.400]  保羅提醒提摩太
[00:05:23.400 --> 00:05:26.300]  你面前的路 我也走過
[00:05:26.300 --> 00:05:29.000]  我知道靠著神的恩典
[00:05:29.000 --> 00:05:31.000]  是可以經過的
[00:05:31.000 --> 00:05:33.100]  你面前所面對的挑戰
[00:05:33.100 --> 00:05:34.200]  你要知道
[00:05:34.200 --> 00:05:36.800]  你向著目標走的時候
[00:05:36.800 --> 00:05:38.500]  必得公義的主
[00:05:38.500 --> 00:05:42.800]  為你傳流公義的冠冕
[00:05:42.800 --> 00:05:45.100]  因為我們所信靠的主
[00:05:45.100 --> 00:05:46.800]  是公義的主
[00:05:46.800 --> 00:05:48.800]  你所做的事情
[00:05:48.800 --> 00:05:53.700]  神會來去看到的
[00:05:53.700 --> 00:05:58.400]  是不會抹去的
[00:05:58.400 --> 00:06:02.000]  這是我們所經歷的
[00:06:02.000 --> 00:06:06.900]  保羅所提醒的
[00:06:06.900 --> 00:06:08.600]  美好的仗
[00:06:08.600 --> 00:06:16.600]  我們知道從神而來的一切都是美好的
[00:06:16.600 --> 00:06:19.500]  美好是可以欣賞的
[00:06:19.500 --> 00:06:24.500]  不單是good 是beautiful
[00:06:24.500 --> 00:06:27.300]  在神一切都是美好的
[00:06:27.300 --> 00:06:29.800]  這個仗的意思
[00:06:29.800 --> 00:06:35.700]  用字是一個體育競技的用字
[00:06:35.700 --> 00:06:36.700]  包括了什麼呢?
[00:06:36.700 --> 00:06:38.200]  包括了摔角
[00:06:38.200 --> 00:06:40.400]  包括了賽跑
[00:06:40.400 --> 00:06:46.100]  還有就是賽馬車
[00:06:46.100 --> 00:06:48.100]  我們很難想像的
[00:06:48.100 --> 00:06:51.600]  我相信打摔角大家都有看過
[00:06:51.600 --> 00:06:53.700]  因為很假的
[00:06:53.700 --> 00:06:56.400]  因為電視機看的摔角很假的
[00:06:56.400 --> 00:06:57.500]  你說賽跑嗎?
[00:06:57.500 --> 00:06:59.200]  可能有運動員在中間
[00:06:59.200 --> 00:07:01.500]  賽馬車有沒有試過?
[00:07:01.500 --> 00:07:02.900]  當我想到這個片段
[00:07:02.900 --> 00:07:05.100]  和這個用的字眼
[00:07:05.100 --> 00:07:06.800]  是可以形容賽馬車的時候
[00:07:06.800 --> 00:07:09.800]  我想起一套電影
[00:07:09.800 --> 00:07:12.900]  這套電影就是《奔去》
[00:07:12.900 --> 00:07:16.800]  2016年居然再重拍
[00:07:16.800 --> 00:07:19.200]  發行上映
[00:07:19.200 --> 00:07:22.100]  當時的情況
[00:07:22.100 --> 00:07:25.700]  和現在拍的用的特技
[00:07:25.700 --> 00:07:28.200]  當然勝過一切
[00:07:28.200 --> 00:07:30.600]  我不知道大家有沒有看過
[00:07:30.600 --> 00:07:31.900]  很近期而已
[00:07:31.900 --> 00:07:33.700]  好像沒有人看過
[00:07:33.700 --> 00:07:34.800]  沒有人看過
[00:07:34.800 --> 00:07:35.900]  不要緊
[00:07:35.900 --> 00:07:37.500]  還有一套
[00:07:37.500 --> 00:07:38.600]  是1959年的
[00:07:38.600 --> 00:07:41.500]  你們一定看過了
[00:07:41.500 --> 00:07:42.900]  有沒有看過?
[00:07:42.900 --> 00:07:44.300]  有啊
[00:07:44.300 --> 00:07:46.500]  畢若儀和兩位主角
[00:07:46.500 --> 00:07:47.700]  都是張開嘴巴
[00:07:47.700 --> 00:07:50.000]  在賽馬車道上
[00:07:50.000 --> 00:07:51.900]  來去拼詞
[00:07:51.900 --> 00:07:53.400]  這個比賽
[00:07:53.400 --> 00:07:54.600]  不是我們說的那麼簡單
[00:07:54.600 --> 00:07:58.100]  就是希臘的競技
[00:07:58.100 --> 00:08:00.100]  有藝術的美感
[00:08:00.100 --> 00:08:02.000]  不是單單說美感
[00:08:02.000 --> 00:08:04.300]  是生和死
[00:08:04.300 --> 00:08:05.800]  是生和死的競賽
[00:08:05.800 --> 00:08:07.800]  就是說每一位賽車手
[00:08:07.800 --> 00:08:10.000]  在賽馬車道上
[00:08:10.000 --> 00:08:11.600]  拼個你死我活
[00:08:11.600 --> 00:08:13.800]  用盡所有的技巧
[00:08:13.800 --> 00:08:15.700]  或者陰謀手段
[00:08:15.700 --> 00:08:19.600]  來致對方死地
[00:08:19.600 --> 00:08:22.700]  原來是這樣
[00:08:22.700 --> 00:08:24.500]  所以我覺得
[00:08:24.500 --> 00:08:27.500]  翻譯《聖經》的公會
[00:08:27.500 --> 00:08:29.100]  他們真的做得很好
[00:08:29.100 --> 00:08:30.100]  美好的仗
[00:08:30.100 --> 00:08:32.100]  不是美好的競技
[00:08:32.100 --> 00:08:37.800]  美好的仗是一場仗
[00:08:37.800 --> 00:08:40.500]  可能面對生和死
[00:08:40.500 --> 00:08:46.100]  面對陰毒和殘殺
[00:08:46.100 --> 00:08:48.900]  這正正是我們的生活
[00:08:48.900 --> 00:08:50.700]  打仗
[00:08:50.700 --> 00:08:51.800]  打仗就是這樣
[00:08:51.800 --> 00:08:52.700]  我們不是說
[00:08:52.700 --> 00:08:54.400]  在家裡和子女糾纏打仗
[00:08:54.400 --> 00:08:56.400]  不是
[00:08:56.400 --> 00:08:58.400]  在我們的信仰歷程裡
[00:08:58.400 --> 00:09:00.600]  保羅提醒提摩泰
[00:09:00.600 --> 00:09:01.800]  你知不知道
[00:09:01.800 --> 00:09:03.700]  你所牧養的教會
[00:09:03.700 --> 00:09:06.800]  他們需要真道
[00:09:06.800 --> 00:09:10.400]  需要為真道而打仗
[00:09:10.400 --> 00:09:11.700]  還有你牧養的教會
[00:09:11.700 --> 00:09:13.600]  需要被建立
[00:09:13.600 --> 00:09:16.300]  要去駁斥異端
[00:09:16.300 --> 00:09:22.300]  所以面對的是一場仗
[00:09:22.300 --> 00:09:24.800]  人生裡面大大小小不同的仗
[00:09:24.800 --> 00:09:26.400]  是要打
[00:09:26.400 --> 00:09:29.100]  但是我們說
[00:09:29.100 --> 00:09:30.600]  這場仗
[00:09:30.600 --> 00:09:32.200]  可以打成怎樣
[00:09:32.200 --> 00:09:33.800]  1959年那場仗
[00:09:33.800 --> 00:09:36.900]  結局就是賽馬車道上
[00:09:36.900 --> 00:09:39.400]  最後生死聘詞之後
[00:09:39.400 --> 00:09:41.500]  結局就是
[00:09:41.500 --> 00:09:43.900]  主角當然贏
[00:09:43.900 --> 00:09:46.700]  奸角就死
[00:09:46.700 --> 00:09:50.000]  但2016年的結局有些不同
[00:09:50.000 --> 00:09:53.800]  就是主角和他的對手
[00:09:53.800 --> 00:09:55.900]  原本是兄弟反目成仇
[00:09:55.900 --> 00:09:57.400]  在賽馬車道上
[00:09:57.400 --> 00:09:58.700]  來個你死我活
[00:09:58.700 --> 00:10:00.400]  最後的結局
[00:10:00.400 --> 00:10:02.000]  很特別的就是
[00:10:02.000 --> 00:10:03.500]  另外一個極端就是
[00:10:03.500 --> 00:10:06.600]  他們兩兄弟關係重建
[00:10:06.600 --> 00:10:09.300]  都很符合基督教精神
[00:10:09.300 --> 00:10:13.300]  就是挽回了
[00:10:13.300 --> 00:10:14.600]  很特別
[00:10:14.600 --> 00:10:15.600]  但我們說
[00:10:15.600 --> 00:10:22.500]  兩套影片都有講耶穌基督的
[00:10:22.500 --> 00:10:23.800]  我們說
[00:10:23.800 --> 00:10:25.100]  戰爭
[00:10:25.100 --> 00:10:29.600]  我們真的很不願意看到發生
[00:10:29.600 --> 00:10:32.500]  很不願意身處在其中
[00:10:32.500 --> 00:10:35.800]  但有時很無奈
[00:10:35.800 --> 00:10:38.000]  在遠處發生很遠的
[00:10:38.000 --> 00:10:39.500]  但近處都有戰爭
[00:10:39.500 --> 00:10:40.700]  大大小小的
[00:10:40.700 --> 00:10:42.200]  無論在我們的工作間
[00:10:42.200 --> 00:10:44.400]  在我們的家庭裏面
[00:10:44.400 --> 00:10:47.100]  甚至教會的侍奉裏面
[00:10:47.100 --> 00:10:52.500]  在我們智能手機的媒體平台裏面
[00:10:52.500 --> 00:10:54.600]  都是有戰爭的
[00:10:54.600 --> 00:10:57.800]  都面對這麼多的戰爭
[00:10:57.800 --> 00:10:59.100]  但我們說
[00:10:59.100 --> 00:11:01.000]  有些是無可奈何
[00:11:01.000 --> 00:11:05.300]  但有戰爭是神所命定的
[00:11:05.300 --> 00:11:08.200]  這個是耶穌列平原
[00:11:08.200 --> 00:11:09.700]  啟示錄預言
[00:11:09.700 --> 00:11:11.800]  到時在這個地方
[00:11:11.800 --> 00:11:15.300]  有一個大戰叫哈米吉多頓大戰
[00:11:15.300 --> 00:11:16.900]  這個大戰之後
[00:11:16.900 --> 00:11:19.600]  主耶穌要再降臨
[00:11:19.600 --> 00:11:23.300]  我們就等候這個時刻
[00:11:23.300 --> 00:11:25.300]  神所安排
[00:11:25.300 --> 00:11:26.800]  神所讓我們遇到的
[00:11:26.800 --> 00:11:28.400]  都是美好的
[00:11:28.400 --> 00:11:29.600]  美好的仗
[00:11:29.600 --> 00:11:31.800]  我們能不能看到
[00:11:31.800 --> 00:11:40.000]  和經歷去明白
[00:11:40.000 --> 00:11:42.500]  戰爭在過去
[00:11:42.500 --> 00:11:45.300]  現在和將來都有可能發生
[00:11:45.300 --> 00:11:46.800]  或者已經發生了
[00:11:46.800 --> 00:11:50.600]  在美國1861年至1865年
[00:11:50.600 --> 00:11:52.600]  發生美國內戰
[00:11:52.600 --> 00:11:55.700]  我們稱為南北戰爭
[00:11:55.700 --> 00:12:00.500]  他們糾纏的原因是經濟
[00:12:00.500 --> 00:12:02.700]  是解放黑奴
[00:12:02.700 --> 00:12:04.100]  是人權
[00:12:04.100 --> 00:12:06.700]  或者其他
[00:12:06.700 --> 00:12:08.900]  在蓋茨堡的戰役裏面
[00:12:08.900 --> 00:12:10.900]  是很慘烈的死亡慘跡
[00:12:10.900 --> 00:12:13.400]  死傷無數
[00:12:13.400 --> 00:12:16.500]  有一個情況
[00:12:16.500 --> 00:12:21.400]  或者有一個流傳的
[00:12:21.400 --> 00:12:23.400]  一個佳話就是這樣的
[00:12:23.400 --> 00:12:25.200]  有一位北角的士兵
[00:12:25.200 --> 00:12:29.700]  看到這樣的情況這麼慘烈
[00:12:29.700 --> 00:12:31.300]  他就去問總統
[00:12:31.300 --> 00:12:32.800]  他們的元帥
[00:12:32.800 --> 00:12:34.100]  總統
[00:12:34.100 --> 00:12:38.800]  這場戰爭你猜我們會不會贏呢?
[00:12:38.800 --> 00:12:42.600]  不如總統你為我們祈禱
[00:12:42.600 --> 00:12:46.100]  求神你站在我們那邊
[00:12:46.100 --> 00:12:49.000]  但是那個大兵就有點疑惑
[00:12:49.000 --> 00:12:52.000]  因為南邊的士兵
[00:12:52.000 --> 00:12:54.100]  都是我們同胞
[00:12:54.100 --> 00:12:55.400]  我信耶穌
[00:12:55.400 --> 00:12:57.900]  他也是信耶穌的
[00:12:57.900 --> 00:13:00.000]  他祈禱
[00:13:00.000 --> 00:13:01.700]  都是這樣說的
[00:13:01.700 --> 00:13:03.000]  讓我們打勝仗
[00:13:03.000 --> 00:13:04.000]  我祈禱
[00:13:04.000 --> 00:13:06.100]  又是讓我打勝仗
[00:13:06.100 --> 00:13:07.700]  即是怎樣?
[00:13:07.700 --> 00:13:11.500]  誰打勝仗好呢?
[00:13:11.500 --> 00:13:13.500]  他問總統的時候
[00:13:13.500 --> 00:13:14.100]  總統說
[00:13:14.100 --> 00:13:17.700]  我不敢為這件事來祈禱
[00:13:17.700 --> 00:13:20.600]  神啊你站在我們這邊
[00:13:20.600 --> 00:13:22.600]  我只能夠祈禱
[00:13:22.600 --> 00:13:24.600]  神啊求你幫助我
[00:13:24.600 --> 00:13:30.400]  能夠堅定的站在你那邊
[00:13:30.400 --> 00:13:32.400]  我們所做的每一件事情
[00:13:32.400 --> 00:13:36.300]  甚至是人生裡面的戰爭
[00:13:36.300 --> 00:13:39.600]  我們是不是站在神那邊呢?
[00:13:39.600 --> 00:13:44.200]  是不是讓我們自己站在神那邊呢?
[00:13:44.200 --> 00:13:46.700]  以色列人他們有一個經歷就是
[00:13:46.700 --> 00:13:51.600]  從礦野路上進入迦南地
[00:13:51.600 --> 00:13:54.000]  當他們過了這個淡河之後
[00:13:54.000 --> 00:13:57.500]  準備攻打耶利哥城
[00:13:57.500 --> 00:14:01.000]  約書亞帶領著眾以色列人
[00:14:01.000 --> 00:14:03.600]  他們磨刀霍霍
[00:14:03.600 --> 00:14:07.500]  打算攻打堅固的城市
[00:14:07.500 --> 00:14:08.500]  我們知道
[00:14:08.500 --> 00:14:09.600]  攻打堅固的城市
[00:14:09.600 --> 00:14:10.500]  或者打仗
[00:14:10.500 --> 00:14:13.600]  當然是用槍、用刀、用炮
[00:14:13.600 --> 00:14:14.700]  用我們的策略
[00:14:14.700 --> 00:14:15.900]  用我們的智慧
[00:14:15.900 --> 00:14:17.100]  用我們的聰明
[00:14:17.100 --> 00:14:21.400]  用我們的錢
[00:14:21.400 --> 00:14:27.500]  但當約書亞準備帶領以色列人進攻的時候
[00:14:27.500 --> 00:14:33.600]  他看到對面有一個手持拔出來的刀的人
[00:14:33.600 --> 00:14:37.800]  他不知道他是敵人還是他的同盟
[00:14:37.800 --> 00:14:41.500]  他就問:你是誰?
[00:14:41.500 --> 00:14:45.600]  這句話令他很震驚
[00:14:45.600 --> 00:14:53.700]  他說:我是耶和華來帶領他的軍隊的元帥
[00:14:53.700 --> 00:14:58.800]  耶和華請我來帶領以色列人軍隊的元帥
[00:14:58.800 --> 00:15:01.100]  有人說那位是大能的勇士
[00:15:01.100 --> 00:15:03.800]  有人說他是天使
[00:15:03.800 --> 00:15:08.600]  有人說他是神自己
[00:15:08.600 --> 00:15:10.000]  約書亞如色情
[00:15:10.000 --> 00:15:11.400]  當然是重複
[00:15:11.400 --> 00:15:20.300]  他看到原來是有耶和華的元帥來帶領我們進攻
[00:15:20.300 --> 00:15:22.000]  不是我們做元帥
[00:15:22.000 --> 00:15:27.500]  原來是神帶領他們來攻打耶利哥城
[00:15:27.500 --> 00:15:30.300]  還有一個特別的地方
[00:15:30.300 --> 00:15:34.300]  攻打耶利哥城是怎麼攻打的?
[00:15:34.300 --> 00:15:35.900]  大聲吶喊
[00:15:35.900 --> 00:15:36.900]  助威
[00:15:36.900 --> 00:15:39.200]  打響箭鼓
[00:15:39.200 --> 00:15:41.900]  準備槍砲
[00:15:41.900 --> 00:15:42.800]  是不是這樣?
[00:15:42.800 --> 00:15:44.200]  不是
[00:15:44.200 --> 00:15:46.200]  神吩咐約書亞如色情
[00:15:46.200 --> 00:15:51.400]  你要所有人安安靜靜
[00:15:51.400 --> 00:15:54.200]  圍住耶利哥城
[00:15:54.200 --> 00:15:57.800]  走六天
[00:15:57.800 --> 00:16:00.400]  你說走六天不出聲
[00:16:00.400 --> 00:16:03.800]  我也忍不住了
[00:16:03.800 --> 00:16:06.600]  但全部都要聽話
[00:16:06.600 --> 00:16:10.400]  讓神用他的方法
[00:16:10.400 --> 00:16:14.200]  第七天才吶喊吹響號角
[00:16:14.200 --> 00:16:18.600]  整座耶利哥城倒塌了
[00:16:18.600 --> 00:16:20.900]  神的工作
[00:16:20.900 --> 00:16:24.100]  用神的方法
[00:16:24.100 --> 00:16:26.500]  很特別
[00:16:26.500 --> 00:16:28.900]  原來很多時候我們以為自己是元帥
[00:16:28.900 --> 00:16:29.700]  用我們的方法
[00:16:29.700 --> 00:16:32.000]  原來神是我們的元帥
[00:16:32.000 --> 00:16:34.400]  打美好的仗
[00:16:34.400 --> 00:16:35.600]  用神的方法
[00:16:35.600 --> 00:16:41.900]  打美好的仗
[00:16:41.900 --> 00:16:45.500]  今天
[00:16:45.500 --> 00:16:50.100]  我們需要好像保羅一樣提醒我們
[00:16:50.100 --> 00:16:51.700]  穿起全副軍裝
[00:16:51.700 --> 00:16:53.000]  因為我們知道
[00:16:53.000 --> 00:16:55.400]  我們真正的對象就是
[00:16:55.400 --> 00:16:59.900]  天空屬靈氣的惡魔
[00:16:59.900 --> 00:17:03.400]  所以大家要穿起全副軍裝
[00:17:03.400 --> 00:17:07.700]  今天你們有穿起全副軍裝嗎?
[00:17:07.700 --> 00:17:13.100]  留在家裏嗎?
[00:17:13.100 --> 00:17:15.300]  有穿嗎?
[00:17:15.300 --> 00:17:16.600]  全副軍裝你數給我聽
[00:17:16.600 --> 00:17:17.600]  如果你說穿著的
[00:17:17.600 --> 00:17:18.600]  已經穿了
[00:17:18.600 --> 00:17:19.500]  數給我聽
[00:17:19.500 --> 00:17:21.900]  有六件的
[00:17:21.900 --> 00:17:23.700]  第一
[00:17:23.700 --> 00:17:25.900]  真理的大義促養
[00:17:25.900 --> 00:17:27.900]  神的話是何等重要
[00:17:27.900 --> 00:17:29.800]  第二
[00:17:29.800 --> 00:17:32.700]  公義的護心鏡遮空
[00:17:32.700 --> 00:17:34.800]  保存著你重要的器官
[00:17:34.800 --> 00:17:36.700]  第三
[00:17:36.700 --> 00:17:39.500]  穿上平安的福音
[00:17:39.500 --> 00:17:43.900]  當作皮鞋來走路
[00:17:43.900 --> 00:17:45.400]  第四
[00:17:45.400 --> 00:17:47.300]  拿起信德的藤牌
[00:17:47.300 --> 00:17:49.000]  抵擋魔鬼火箭
[00:17:49.000 --> 00:17:50.000]  第五
[00:17:50.000 --> 00:17:52.000]  記住我們是屬於耶穌基督的
[00:17:52.000 --> 00:17:53.400]  有救恩的
[00:17:53.400 --> 00:17:54.900]  第六
[00:17:54.900 --> 00:17:56.900]  聖靈的寶劍
[00:17:56.900 --> 00:17:59.700]  神的道
[00:17:59.700 --> 00:18:02.400]  還有祈禱
[00:18:02.400 --> 00:18:03.800]  六件
[00:18:03.800 --> 00:18:06.700]  大家有沒有佩戴?
[00:18:06.700 --> 00:18:08.300]  保羅提醒當時的
[00:18:08.300 --> 00:18:09.800]  以弗所教會的弟兄姊妹
[00:18:09.800 --> 00:18:15.200]  要穿起全副軍裝
[00:18:15.200 --> 00:18:17.000]  神的說話
[00:18:17.000 --> 00:18:19.300]  是何等的重要
[00:18:19.300 --> 00:18:22.600]  所以下午我們有
[00:18:22.600 --> 00:18:25.100]  落響聖賢的讀經馬拉松
[00:18:25.100 --> 00:18:27.400]  大家都要來參加
[00:18:27.400 --> 00:18:29.300]  我會早點說完的
[00:18:29.300 --> 00:18:31.400]  大家回去吃飯
[00:18:31.400 --> 00:18:33.200]  早點回來
[00:18:33.200 --> 00:18:36.000]  一起共享聖賢
[00:18:36.000 --> 00:18:37.600]  好不好?
[00:18:37.600 --> 00:18:41.300]  我還有兩點要說
[00:18:41.300 --> 00:18:43.100]  原來是這樣
[00:18:43.100 --> 00:18:45.800]  穿起全副軍裝
[00:18:45.800 --> 00:18:49.600]  我們知道神是我們的元帥
[00:18:49.600 --> 00:18:55.400]  但面對著人世間這麼多仇恨、苦毒、嫉妒、貪婪
[00:18:55.400 --> 00:18:59.500]  情慾、對立、不公平
[00:18:59.500 --> 00:19:02.600]  我們應該怎樣做呢?
[00:19:02.600 --> 00:19:05.800]  在1989年
[00:19:05.800 --> 00:19:10.100]  美國密西根州荷蘭市一位青年人
[00:19:10.100 --> 00:19:13.100]  青年基督徒叫珍妮
[00:19:13.100 --> 00:19:14.400]  她發覺
[00:19:14.400 --> 00:19:15.800]  看電視的時候
[00:19:15.800 --> 00:19:19.200]  看到NBA一位球星
[00:19:19.200 --> 00:19:20.700]  艾弗遜
[00:19:20.700 --> 00:19:22.300]  他每一次出賽
[00:19:22.300 --> 00:19:24.600]  他都抱著一條手帶
[00:19:24.600 --> 00:19:26.100]  這條手帶是很特別的
[00:19:26.100 --> 00:19:28.300]  寫著四個英文字母
[00:19:28.300 --> 00:19:34.200]  就是WWJD
[00:19:34.200 --> 00:19:35.700]  是什麼意思呢?
[00:19:35.700 --> 00:19:39.100]  他查根究底
[00:19:39.100 --> 00:19:40.700]  知道
[00:19:40.700 --> 00:19:41.700]  是什麼?
[00:19:41.700 --> 00:19:44.700]  What would Jesus do?
[00:19:44.700 --> 00:19:46.900]  究竟耶穌會怎樣做?
[00:19:46.900 --> 00:19:48.500]  很難理解
[00:19:48.500 --> 00:19:50.500]  他射三分球
[00:19:50.500 --> 00:19:52.900]  或者搶籃的時候
[00:19:52.900 --> 00:19:54.300]  是不是要問耶穌呢?
[00:19:54.300 --> 00:19:54.900]  不是
[00:19:54.900 --> 00:19:58.900]  原來他在他的信仰生活裡面
[00:19:58.900 --> 00:20:00.800]  是要提醒自己
[00:20:00.800 --> 00:20:02.700]  如果那件事情發生
[00:20:02.700 --> 00:20:04.100]  我要回應的時候
