
[00:00:00.000 --> 00:00:00.880]  啪啪會早晨
[00:01:35.080 --> 00:01:37.040]  點解會以別人嘅需要為先呀
[00:01:37.040 --> 00:01:38.680]  呢個就係
[00:01:38.680 --> 00:01:39.920]  聖經嘅教導
[00:01:39.920 --> 00:01:40.720]  謙卑
[00:01:40.720 --> 00:01:41.800]  將別人嘅需要
[00:01:41.800 --> 00:01:42.920]  放喺先
[00:01:42.920 --> 00:01:44.600]  跟住保羅就提出咗個
[00:01:44.600 --> 00:01:45.920]  我哋一齊要學咗個榜樣
[00:01:45.920 --> 00:01:47.040]  就係耶穌
[00:01:47.040 --> 00:01:48.880]  佢要以謙卑放低自己
[00:01:48.880 --> 00:01:50.640]  佢點放低呀
[00:01:50.640 --> 00:01:51.760]  佢由神級呀
[00:01:51.760 --> 00:01:53.360]  佢原本係神嚟㗎
[00:01:53.360 --> 00:01:54.480]  降卑為人
[00:01:54.480 --> 00:01:55.840]  再降卑為奴僕
[00:01:55.840 --> 00:01:58.880]  最後降卑為一個死囚
[00:01:58.880 --> 00:01:59.960]  呢個就係
[00:01:59.960 --> 00:02:01.120]  耶穌
[00:02:01.120 --> 00:02:03.200]  為著要榮耀上帝
[00:02:03.200 --> 00:02:05.680]  而自願降卑自己
[00:02:05.680 --> 00:02:07.600]  成為我哋孝佛嘅榜樣
[00:02:07.600 --> 00:02:08.680]  然之後
[00:02:08.680 --> 00:02:11.720]  我哋要知道點先能夠做到呢
[00:02:11.720 --> 00:02:13.400]  好難喎
[00:02:13.400 --> 00:02:14.840]  但我哋好清楚
[00:02:14.840 --> 00:02:17.240]  自己有一個好重要嘅身份
[00:02:17.240 --> 00:02:20.560]  就係我哋係神嘅兒女
[00:02:20.560 --> 00:02:21.960]  神嘅兒女
[00:02:21.960 --> 00:02:23.400]  你覺得好似好普通係咪呀
[00:02:23.400 --> 00:02:24.600]  好重要㗎
[00:02:24.600 --> 00:02:26.200]  你係咪神嘅兒女呀
[00:02:26.200 --> 00:02:27.080]  係呀
[00:02:27.080 --> 00:02:27.720]  係呀
[00:02:27.720 --> 00:02:28.760]  你係咪神嘅兒女呀
[00:02:28.760 --> 00:02:30.160]  係呀
[00:02:30.160 --> 00:02:32.000]  冇人係個奪去㗎
[00:02:32.000 --> 00:02:34.840]  即使你辭咗份工
[00:02:34.840 --> 00:02:36.640]  即使你
[00:02:36.640 --> 00:02:37.920]  去咗英國
[00:02:37.920 --> 00:02:40.360]  即使你退咗休
[00:02:40.360 --> 00:02:41.480]  即使你
[00:02:41.480 --> 00:02:43.200]  離開呢個世界
[00:02:43.200 --> 00:02:44.800]  呢個神兒女嘅身份
[00:02:44.800 --> 00:02:46.280]  都係唔會改變
[00:02:46.280 --> 00:02:48.840]  而且係非常之珍貴
[00:02:48.840 --> 00:02:49.840]  耶穌基督
[00:02:49.840 --> 00:02:52.600]  就因為佢知道佢自己係神嘅兒子
[00:02:52.600 --> 00:02:53.800]  呢個身份
[00:02:53.800 --> 00:02:56.240]  而信服係天父嘅旨意底下
[00:02:56.240 --> 00:02:58.840]  佢並且願意愛人愛到底
[00:02:58.840 --> 00:03:00.200]  死喺十字架上
[00:03:00.200 --> 00:03:03.320]  為要榮耀上帝
[00:03:03.320 --> 00:03:06.880]  呢個就係服侍從心開始
[00:03:06.880 --> 00:03:08.120]  今日我哋要問
[00:03:08.120 --> 00:03:11.640]  呢個心點樣延伸成一個行動呢
[00:03:11.640 --> 00:03:13.040]  你願唔願意唔單止學習
[00:03:13.040 --> 00:03:14.880]  耶穌基督嘅謙卑
[00:03:14.880 --> 00:03:17.600]  更加要學習佢嘅信服呢
[00:03:17.600 --> 00:03:19.680]  你已經唔記得上面講到
[00:03:19.680 --> 00:03:21.040]  所以我講返上次啲嘢都得㗎喇
[00:03:21.040 --> 00:03:22.520]  應該係咪呀
[00:03:22.520 --> 00:03:23.680]  如果你記得喺上次講到
[00:03:23.680 --> 00:03:24.880]  最後畀我提及過呢
[00:03:24.880 --> 00:03:26.600]  有一個爸爸
[00:03:26.600 --> 00:03:29.960]  佢呢日理萬機喺工作裏面好忙㗎
[00:03:29.960 --> 00:03:32.440]  即係喺公司嘅高層
[00:03:32.440 --> 00:03:33.880]  每日都要開好多個會
[00:03:33.880 --> 00:03:34.720]  做多個決策
[00:03:34.720 --> 00:03:37.320]  解決好多人事問題
[00:03:37.320 --> 00:03:38.720]  但係幾忙都好
[00:03:38.720 --> 00:03:42.360]  佢每晚都要返屋企
[00:03:42.360 --> 00:03:45.480]  幫佢嗰個有智障
[00:03:45.480 --> 00:03:49.520]  有競亂嘅仔
[00:03:49.520 --> 00:03:56.760]  沖涼 洗頭 講故事 祈禱
[00:03:56.760 --> 00:03:58.920]  每晚都係
[00:03:58.920 --> 00:04:00.000]  有人話
[00:04:00.000 --> 00:04:01.160]  你做咩咁辛苦啫
[00:04:01.160 --> 00:04:02.760]  你大把錢請個工人
[00:04:02.760 --> 00:04:05.160]  專登服侍個仔都得啦
[00:04:05.160 --> 00:04:07.200]  或者係呢啲嘢你做唔到啫
[00:04:07.200 --> 00:04:10.160]  搵你太太做都得啦
[00:04:10.160 --> 00:04:12.680]  但係呢個爸爸話
[00:04:12.680 --> 00:04:14.680]  佢唯有每一晚
[00:04:14.680 --> 00:04:17.240]  幫呢個勁亂智障嘅仔
[00:04:17.240 --> 00:04:19.240]  沖涼嘅時候
[00:04:19.240 --> 00:04:20.880]  佢先覺得自己
[00:04:20.880 --> 00:04:24.880]  係學習緊主耶穌基督嘅謙卑
[00:04:24.880 --> 00:04:26.800]  佢唔係為自己而做
[00:04:26.800 --> 00:04:31.240]  佢係為佢所愛嘅人而擺上
[00:04:31.240 --> 00:04:33.960]  我願意呢個故事繼續感動我哋
[00:04:33.960 --> 00:04:36.040]  去學習謙卑
[00:04:36.040 --> 00:04:38.440]  然之後去信服
[00:04:38.440 --> 00:04:40.960]  唔係為咗單單嘅聽命
[00:04:40.960 --> 00:04:43.880]  而係為咗喺愛裏面嘅主動回應
[00:04:43.880 --> 00:04:45.560]  唔係一份嘅責任
[00:04:45.560 --> 00:04:48.920]  而係因為我哋嘅身份同埋愛
[00:04:48.920 --> 00:04:53.440]  我哋進入去12節至到30節
[00:04:53.440 --> 00:04:54.320]  我唔細到呢度喇
[00:04:54.320 --> 00:04:56.960]  喺你嘅周刊都有我嘅大綱
[00:04:56.960 --> 00:04:59.440]  我哋都按住個大綱去講
[00:04:59.440 --> 00:05:01.320]  願意我哋先用個祈禱
[00:05:01.320 --> 00:05:02.840]  準備好我哋嘅生命
[00:05:02.840 --> 00:05:05.000]  願意喺信服當中與主同行
[00:05:05.000 --> 00:05:06.520]  如果與我哋弟兄姊妹同行
[00:05:06.520 --> 00:05:08.360]  會出門我嘅生命我哋祈禱
[00:05:08.360 --> 00:05:10.480]  前面有天父求你開我哋耳朵
[00:05:10.480 --> 00:05:12.120]  去聆聽你嘅話語
[00:05:12.120 --> 00:05:14.120]  打開我哋嘅心去領受
[00:05:14.120 --> 00:05:15.960]  並一樣我哋願意將你嘅話語
[00:05:15.960 --> 00:05:18.240]  去行出嚟去活出嚟
[00:05:18.240 --> 00:05:20.240]  今日我哋一同踏上呢個
[00:05:20.240 --> 00:05:22.280]  信服中同行嘅道路
[00:05:22.280 --> 00:05:25.800]  願今日孩子所講嘅唔係自己嘅說話
[00:05:25.800 --> 00:05:27.720]  係神理嘅話語
[00:05:27.720 --> 00:05:29.760]  而且我哋唔係宣講緊信息
[00:05:29.760 --> 00:05:31.920]  而係上帝喺度呼召緊我哋
[00:05:31.920 --> 00:05:33.760]  求你帶領我哋今日嘅時候
[00:05:33.760 --> 00:05:37.000]  禱告奉耶穌基督名求 阿們
[00:05:37.000 --> 00:05:39.400]  多謝胡姑娘同我哋讀出咗
[00:05:39.400 --> 00:05:43.520]  呢兩節經文喺段落裏面嘅第一段
[00:05:43.520 --> 00:05:44.480]  這樣看來
[00:05:44.480 --> 00:05:45.600]  即係接著住上高
[00:05:45.600 --> 00:05:47.480]  講完耶穌基督謙卑嘅榜樣
[00:05:47.480 --> 00:05:48.680]  保羅繼續延伸落去
[00:05:48.680 --> 00:05:50.360]  我哋要講信復
[00:05:50.360 --> 00:05:51.640]  咩叫信復
[00:05:51.640 --> 00:05:53.720]  信復呢個字嘅原文係個複合字
[00:05:53.720 --> 00:05:56.240]  即係將兩個字加埋一齊嘅
[00:05:56.240 --> 00:05:59.600]  一個意思就係「聽見」
[00:05:59.600 --> 00:06:02.960]  一個意思就係「神復」
[00:06:02.960 --> 00:06:03.800]  加埋咩意思呢
[00:06:03.800 --> 00:06:06.200]  即係話呢
[00:06:06.200 --> 00:06:07.120]  咩聲呀
[00:06:07.120 --> 00:06:07.800]  有人敲門呀
[00:06:07.800 --> 00:06:08.880]  邊個敲門呀
[00:06:08.880 --> 00:06:09.920]  耶穌敲緊門呀
[00:06:09.920 --> 00:06:11.320]  咁我哋要點呀
[00:06:11.320 --> 00:06:12.800]  耶穌你開門呀
[00:06:12.800 --> 00:06:14.160]  等等啦我未得閒呀
[00:06:14.160 --> 00:06:16.280]  你睇出面等下先啦咁樣
[00:06:16.280 --> 00:06:18.280]  係咪咁樣叫做「信復」呀
[00:06:18.280 --> 00:06:21.120]  耶穌敲門你仲唔著急開門
[00:06:21.120 --> 00:06:22.480]  呢個就係「信復」
[00:06:22.480 --> 00:06:23.840]  並且當耶穌入嚟嘅時候
[00:06:23.840 --> 00:06:28.320]  我哋就「神復」喺主耶穌嘅權柄底下
[00:06:28.320 --> 00:06:30.200]  呢個唔係「聽命行事」
[00:06:30.200 --> 00:06:32.440]  其實係講緊一個態度
[00:06:32.440 --> 00:06:33.480]  就係上帝嘅說話
[00:06:33.480 --> 00:06:34.680]  我哋唔可以拖延
[00:06:34.680 --> 00:06:36.280]  我哋唔可以計算得失
[00:06:36.280 --> 00:06:39.560]  而你馬上講「主呀我嚟到」
[00:06:39.560 --> 00:06:41.960]  但係今日我哋嘅社會係點樣㗎
[00:06:41.960 --> 00:06:43.440]  自己話曬事
[00:06:43.440 --> 00:06:44.800]  自我忠心
[00:06:44.800 --> 00:06:47.360]  成為咗強烈嘅對比
[00:06:47.360 --> 00:06:49.560]  作為門徒嘅生命
[00:06:49.560 --> 00:06:50.440]  唔係話
[00:06:50.440 --> 00:06:51.600]  神你等下先啦
[00:06:51.600 --> 00:06:53.920]  我未準備好呀
[00:06:53.920 --> 00:06:54.680]  仲記得呢
[00:06:54.680 --> 00:06:56.520]  我唔識講個幅畫嘅咩名呢
[00:06:56.520 --> 00:06:58.360]  即係喺歐洲好興嗰個
[00:06:58.360 --> 00:06:59.680]  神有隻手指落嚟
[00:06:59.680 --> 00:07:00.320]  而家有個人
[00:07:00.320 --> 00:07:01.360]  有個亞當指住嘅
[00:07:01.360 --> 00:07:02.520]  你知唔知其實咩意思呀
[00:07:02.520 --> 00:07:04.920]  你覺得亞當係咪好積極咁掂緊神呀
[00:07:04.920 --> 00:07:06.640]  其實係個懶懶行咁樣㗎喇
[00:07:06.640 --> 00:07:10.000]  呢個就係我哋人嘅回應
[00:07:10.000 --> 00:07:14.440]  我哋會有一個敏銳上帝聲音嘅心
[00:07:14.440 --> 00:07:18.200]  我哋會有即時樂意回應神說話嘅一個態度
[00:07:18.200 --> 00:07:20.160]  唔係遲疑嘅服從
[00:07:20.160 --> 00:07:22.160]  唔係勉強嘅服從
[00:07:22.160 --> 00:07:23.680]  而係一種尊重神
[00:07:23.680 --> 00:07:27.880]  信任神嘅積極回應
[00:07:27.880 --> 00:07:29.760]  就好似喺酒樓
[00:07:29.760 --> 00:07:31.120]  哇有啲熱水嚟緊呀
[00:07:31.120 --> 00:07:33.440]  通常呢啲阿爸媽會講呀
[00:07:33.440 --> 00:07:34.960]  阿仔小心啲呀熱水呀
[00:07:34.960 --> 00:07:36.640]  你唔好掂到呀咁樣
[00:07:36.640 --> 00:07:39.720]  個仔就會好快即刻有反應要避開
[00:07:39.720 --> 00:07:41.160]  佢點解咁快㗎
[00:07:41.160 --> 00:07:43.600]  唔係因為佢驚爸爸媽鬧
[00:07:43.600 --> 00:07:45.680]  而佢知道爸爸媽媽話呢度好危險
[00:07:45.680 --> 00:07:49.080]  佢要小心熱水佢即刻避開
[00:07:49.080 --> 00:07:51.520]  呢個就係我哋要學習信服神嘅態度
[00:07:51.520 --> 00:07:53.160]  唔係怕被懲罰
[00:07:53.160 --> 00:07:55.520]  而係帶咗一個敬畏同埋愛嘅心
[00:07:55.520 --> 00:07:57.320]  我哋知道神愛我哋
[00:07:57.320 --> 00:07:59.840]  佢叫我哋做嘅嘢一定係為我哋心理有益處嘅
[00:07:59.840 --> 00:08:02.560]  而我哋願意去信服
[00:08:02.560 --> 00:08:03.680]  跟住保羅話
[00:08:03.680 --> 00:08:06.400]  呢個大姐菲律賓書係保羅寫㗎喇
[00:08:06.400 --> 00:08:08.240]  恐懼戰徑
[00:08:08.240 --> 00:08:10.960]  我哋要帶咗個恐懼戰徑嘅心去信服
[00:08:10.960 --> 00:08:12.240]  哇咩叫恐懼戰徑
[00:08:12.240 --> 00:08:14.960]  好似咁 negative 㗎係咪呀
[00:08:14.960 --> 00:08:16.080]  恐懼其實呢個字呢
[00:08:16.080 --> 00:08:19.680]  原文係敬畏尊重
[00:08:19.680 --> 00:08:21.520]  係我哋唔單只要驚神
[00:08:21.520 --> 00:08:22.880]  但我哋就好似見到
[00:08:22.880 --> 00:08:23.920]  其實頭先呢
[00:08:23.920 --> 00:08:25.240]  係呢度冇喎
[00:08:25.240 --> 00:08:28.280]  我哋好似聖災聖災聖災
[00:08:28.280 --> 00:08:30.000]  見到一位呢尊榮嘅上帝
[00:08:30.000 --> 00:08:31.520]  我哋帶咗一個
[00:08:31.520 --> 00:08:33.200]  即係你譬如叫總統嚟到
[00:08:33.200 --> 00:08:34.080]  你都縮鬧啦
[00:08:34.080 --> 00:08:35.480]  見到女皇
[00:08:35.480 --> 00:08:38.000]  我哋英女皇依家就好少講呢樣嘢
[00:08:38.000 --> 00:08:38.800]  即係叫女皇嚟到
[00:08:38.800 --> 00:08:39.800]  我哋都要好縮鬧啦
[00:08:39.800 --> 00:08:40.600]  好尊敬
[00:08:40.600 --> 00:08:41.920]  或者呢唔可以輕率
[00:08:41.920 --> 00:08:43.880]  呢個就係嗰個態度
[00:08:43.880 --> 00:08:45.600]  即係話嗰種莊嚴
[00:08:45.600 --> 00:08:46.320]  嗰種神聖
[00:08:46.320 --> 00:08:48.440]  嗰種令人敬畏嘅心呢
[00:08:48.440 --> 00:08:50.000]  係會顫抖㗎真係
[00:08:50.000 --> 00:08:51.160]  唔可以輕率㗎
[00:08:51.160 --> 00:08:53.360]  我哋要好小心留意上帝
[00:08:53.360 --> 00:08:55.520]  佢講嘅每一個說話要好敏感呀
[00:08:55.520 --> 00:08:58.960]  呢種恐懼戰徑嘅態度就係咁嘅意思
[00:08:58.960 --> 00:09:01.000]  敬畏尊重
[00:09:01.000 --> 00:09:03.720]  慎重唔好輕率
[00:09:03.720 --> 00:09:05.880]  但係知唔知道
[00:09:05.880 --> 00:09:08.280]  今日我哋好多基督徒
[00:09:08.280 --> 00:09:10.560]  都唔識得敬畏神
[00:09:10.560 --> 00:09:13.080]  甚至乎畀嗰啲唔信耶穌嘅人呢
[00:09:13.080 --> 00:09:15.040]  更加唔懼怕神
[00:09:15.040 --> 00:09:17.320]  當神保道
[00:09:17.320 --> 00:09:18.560]  我希望我依家講嘅嘢呢
[00:09:18.560 --> 00:09:21.040]  冇講中咗你呀
[00:09:21.040 --> 00:09:23.240]  當我哋敬畏上帝嘅時候
[00:09:23.240 --> 00:09:25.040]  你喺度
[00:09:25.040 --> 00:09:27.400]  望住個POWER POINT唱歌
[00:09:27.400 --> 00:09:30.520]  你手下低係咪喺度開住個手機
[00:09:30.520 --> 00:09:31.360]  唔係開住手機
[00:09:31.360 --> 00:09:33.720]  因為要睇周刊咁樣
[00:09:33.720 --> 00:09:34.720]  希望係啦
[00:09:34.720 --> 00:09:38.200]  而唔係打緊機呢
[00:09:38.200 --> 00:09:39.760]  或者當我哋話
[00:09:39.760 --> 00:09:42.320]  我哋要喺我哋嘅生命建制裡面
[00:09:42.320 --> 00:09:43.920]  去信靠神嘅時候
[00:09:43.920 --> 00:09:45.800]  當你面對啲利益嘅輸送
[00:09:45.800 --> 00:09:47.360]  面對啲隱有嘅時候
[00:09:47.360 --> 00:09:51.200]  你咪要堅持聖經嘅原則呢
[00:09:51.200 --> 00:09:53.320]  寶來要我哋反覆思想嘅就係
[00:09:53.320 --> 00:09:56.840]  你有冇帶住一個敬畏同認真的態度
[00:09:56.840 --> 00:10:02.120]  去面對你信仰嘅生活呢
[00:10:02.120 --> 00:10:04.280]  呢個就係信服
[00:10:04.280 --> 00:10:05.440]  我哋再睇落去
[00:10:05.440 --> 00:10:06.800]  恐懼戰境底下
[00:10:06.800 --> 00:10:10.000]  去完成你哋自己得救嘅事
[00:10:10.000 --> 00:10:12.960]  得救唔係我哋信仰嘅終點
[00:10:12.960 --> 00:10:14.400]  我得救啦 我搞掂啦
[00:10:14.400 --> 00:10:15.800]  唔使再咩啦
[00:10:15.800 --> 00:10:17.280]  係起點嚟㗎
[00:10:17.280 --> 00:10:19.040]  你嘅得救 你嘅起點
[00:10:19.040 --> 00:10:22.720]  我哋要將我哋真正嘅信仰活出嚟
[00:10:22.720 --> 00:10:25.680]  活出你一個得救嘅生命
[00:10:25.680 --> 00:10:26.600]  你唔好誤會喎
[00:10:26.600 --> 00:10:27.480]  唔好以為咁樣
[00:10:27.480 --> 00:10:30.960]  係咪即係話我哋要靠行為得救咁樣
[00:10:30.960 --> 00:10:32.000]  係咪呀
[00:10:32.000 --> 00:10:32.560]  唔係
[00:10:32.560 --> 00:10:32.840]  係啦
[00:10:32.840 --> 00:10:34.200]  大家畀啲表情
[00:10:34.200 --> 00:10:35.840]  我希望大家我哋互動啲
[00:10:35.840 --> 00:10:37.400]  我問你 你又畀啲反應我
[00:10:37.400 --> 00:10:39.280]  我知到你聽緊
[00:10:39.280 --> 00:10:41.280]  我哋靠咩得救㗎
[00:10:41.280 --> 00:10:43.400]  因信清義嘛
[00:10:43.400 --> 00:10:44.840]  憑信心因點得救
[00:10:44.840 --> 00:10:45.720]  唔係靠行為得救
[00:10:45.720 --> 00:10:47.440]  所以呢度唔係咁嘅意思
[00:10:47.440 --> 00:10:48.760]  呢度意思即係話
[00:10:48.760 --> 00:10:53.280]  我哋要藉著我哋嘅行為
[00:10:53.280 --> 00:10:56.400]  畀人見到我哋一個有得救嘅生命
[00:10:56.400 --> 00:10:58.200]  啱啱調返轉呀
[00:10:58.200 --> 00:11:01.320]  或者我講個比喻容易啲
[00:11:01.320 --> 00:11:03.240]  假設你有王子
[00:11:03.240 --> 00:11:04.720]  唔係 對唔住 你係公主
[00:11:04.720 --> 00:11:07.400]  我哋是姊妹嚟 因為我叫王子
[00:11:07.400 --> 00:11:08.760]  你係王子
[00:11:08.760 --> 00:11:09.720]  Peter你係王子
[00:11:09.720 --> 00:11:10.480]  你係公主
[00:11:10.480 --> 00:11:12.840]  Grace
[00:11:12.840 --> 00:11:14.080]  使唔使證明你係王子
[00:11:14.080 --> 00:11:15.080]  使唔使證明你係公主
[00:11:15.080 --> 00:11:17.640]  唔使 我係王子 我個個使唔使證明
[00:11:17.640 --> 00:11:20.720]  但係你身為王子 身為公主
[00:11:20.720 --> 00:11:23.240]  你做嘅嘢就應該係王子嘅風範
[00:11:23.240 --> 00:11:25.040]  應該有公主嘅尊貴
[00:11:25.040 --> 00:11:25.960]  係咪
[00:11:25.960 --> 00:11:27.280]  就係我哋得救功夫意思
[00:11:27.280 --> 00:11:29.080]  即係話我哋神嘅兒女
[00:11:29.080 --> 00:11:32.320]  我哋咪就係貪嗰個天堂入場券 門券咁簡單
[00:11:32.320 --> 00:11:34.760]  而我哋要活出個被上帝揀選
[00:11:34.760 --> 00:11:36.240]  被上帝差派
[00:11:36.240 --> 00:11:38.200]  一個姓成性嘅身份
[00:11:38.200 --> 00:11:40.840]  喺你嘅在世生活裡活出你嘅信仰見證
[00:11:40.840 --> 00:11:45.560]  讓人見到我哋就係上帝嘅兒女
[00:11:45.560 --> 00:11:48.840]  呢個就係活出得救嘅功夫
[00:11:48.840 --> 00:11:51.520]  要完成你自己得救嘅事嘅意思
[00:11:51.520 --> 00:11:53.600]  帶著一個信服嘅心
[00:11:53.600 --> 00:11:57.080]  去活出我哋應有嘅信徒生命嘅見證
[00:11:57.080 --> 00:12:00.360]  呢個就係保羅嘅意思
[00:12:00.360 --> 00:12:01.440]  跟住
[00:12:01.440 --> 00:12:03.160]  跟住落嚟你就可能會話
[00:12:03.160 --> 00:12:05.320]  咁樣都唔容易喎
[00:12:05.320 --> 00:12:06.560]  但睇落去
[00:12:06.560 --> 00:12:07.520]  好容易㗎
[00:12:07.520 --> 00:12:08.600]  我哋一齊讀第十三節
[00:12:08.600 --> 00:12:10.400]  一齊一二三
[00:12:10.400 --> 00:12:14.000]  因為是神在你門心裡運行
[00:12:14.000 --> 00:12:16.960]  使你門又立志又實行
[00:12:16.960 --> 00:12:19.680]  為要成就他的美意
[00:12:19.680 --> 00:12:20.600]  睇唔睇到
[00:12:20.600 --> 00:12:22.360]  好鼓勵人心
[00:12:22.360 --> 00:12:23.520]  點解
[00:12:23.520 --> 00:12:26.720]  原來信服唔係靠自己嘅
[00:12:26.720 --> 00:12:28.080]  唔係靠自己硬撐
[00:12:28.080 --> 00:12:29.200]  唔係唔係都要靠自己
[00:12:29.200 --> 00:12:31.560]  不過呢唔使死撐
[00:12:31.560 --> 00:12:33.240]  唔使死撐點解
[00:12:33.240 --> 00:12:35.240]  神有預備㗎嘛
[00:12:35.240 --> 00:12:36.680]  神會動工㗎嘛
[00:12:36.680 --> 00:12:38.080]  畀啲咩你呀
[00:12:38.080 --> 00:12:40.400]  畀個立志嘅心你呀
[00:12:40.400 --> 00:12:42.920]  即係你原來呢有一個志向
[00:12:42.920 --> 00:12:44.920]  有一個立志
[00:12:44.920 --> 00:12:47.960]  呢個立志都係神畀你㗎
[00:12:47.960 --> 00:12:49.360]  有啲人話呢
[00:12:49.360 --> 00:12:50.640]  我缺志㗎
[00:12:50.640 --> 00:12:52.400]  我揀神呀
[00:12:52.400 --> 00:12:55.040]  我揀呢個耶穌信仰呀咁樣
[00:12:55.040 --> 00:12:56.360]  其實你唔知呀
[00:12:56.360 --> 00:12:58.000]  你有一個缺志嘅心
[00:12:58.000 --> 00:13:00.440]  都係神畀你
[00:13:00.440 --> 00:13:01.760]  你去信服神
[00:13:01.760 --> 00:13:03.600]  上帝畀咗個心你
[00:13:03.600 --> 00:13:05.960]  願意去做呢件事
[00:13:05.960 --> 00:13:07.240]  唔單止喎
[00:13:07.240 --> 00:13:08.680]  又立志又乜嘢呀
[00:13:08.680 --> 00:13:09.760]  又實行喎
[00:13:09.760 --> 00:13:11.480]  畀埋力量你
[00:13:11.480 --> 00:13:12.720]  你要去信服神呀嘛
[00:13:12.720 --> 00:13:15.600]  上帝又畀埋個力量你去做
[00:13:15.600 --> 00:13:17.720]  合神心意啱嘅事
[00:13:17.720 --> 00:13:19.560]  話又畀埋心志又畀埋力量
[00:13:19.560 --> 00:13:21.160]  係咪好正呀
[00:13:21.160 --> 00:13:23.080]  點解信服都咁難嘅
[00:13:23.080 --> 00:13:26.600]  唔好似聖經講到咁正㗎
[00:13:26.600 --> 00:13:29.280]  上帝神學就係咁樣㗎喇
[00:13:29.280 --> 00:13:31.120]  神有佢嘅工作
[00:13:31.120 --> 00:13:35.080]  人都要配合
[00:13:35.080 --> 00:13:37.080]  神唔會強迫我哋
[00:13:37.080 --> 00:13:38.920]  佢會激勵我哋
