
[00:00:00.000 --> 00:00:02.100]  各位弟兄姊妹,我們一起讀聖經
[00:10:29.700 --> 00:10:31.100]  他是無教了
[00:10:31.100 --> 00:10:32.400]  他才重新開業
[00:10:32.400 --> 00:10:34.300]  將證書要擺出來的
[00:10:34.300 --> 00:10:35.700]  那猶太人很守規矩
[00:10:35.700 --> 00:10:36.800]  那個才去吃的
[00:10:36.800 --> 00:10:40.200]  他就死守著這個無教節
[00:10:40.200 --> 00:10:41.500]  就七天
[00:10:41.500 --> 00:10:44.100]  那如日一圓就是無教節了
[00:10:44.100 --> 00:10:46.300]  他就叫做除教節了
[00:10:46.300 --> 00:10:47.400]  這樣吧
[00:10:47.400 --> 00:10:48.700]  好
[00:10:48.700 --> 00:10:50.700]  除教節的來歷就是這裡的
[00:10:50.700 --> 00:10:52.300]  無教節或者除教節
[00:10:52.300 --> 00:10:53.500]  好了 第八節
[00:10:53.500 --> 00:10:57.300]  當那日你要告訴你的兒子
[00:10:57.300 --> 00:10:58.700]  謝氏因爺說
[00:10:58.700 --> 00:11:00.100]  在我出埃及的時候
[00:11:00.100 --> 00:11:02.100]  為我所行的事
[00:11:02.100 --> 00:11:06.100]  在這個吃無教餅
[00:11:06.100 --> 00:11:09.000]  在除教節的七天
[00:11:09.000 --> 00:11:12.200]  就要跟子女們說
[00:11:12.200 --> 00:11:14.200]  以色列人如月節
[00:11:14.200 --> 00:11:17.300]  在埃及圍爐如月節摩西
[00:11:17.300 --> 00:11:18.500]  神透過摩西
[00:11:18.500 --> 00:11:21.900]  帶他們出來的故事
[00:11:21.900 --> 00:11:23.900]  在那裡就要說
[00:11:23.900 --> 00:11:24.800]  第二點
[00:11:24.800 --> 00:11:27.700]  你要告訴你的兒子
[00:11:27.700 --> 00:11:29.300]  這個就是今天的說話
[00:11:29.300 --> 00:11:30.500]  今天的主題
[00:11:30.500 --> 00:11:31.900]  你要告訴你的兒子
[00:11:31.900 --> 00:11:33.200]  告訴他什麼呢
[00:11:33.200 --> 00:11:35.900]  是耶和華在我們出埃及的時候
[00:11:35.900 --> 00:11:38.200]  為我們所行的事
[00:11:38.200 --> 00:11:41.000]  整個如月節是怎麼過的
[00:11:41.000 --> 00:11:42.300]  又進入到今天
[00:11:42.300 --> 00:11:43.500]  無教了
[00:11:43.500 --> 00:11:44.700]  就是這樣
[00:11:44.700 --> 00:11:46.500]  好了 記得我要告訴你
[00:11:46.500 --> 00:11:49.700]  而且要時時將那些經文
[00:11:49.700 --> 00:11:51.000]  或者一些裝飾的東西
[00:11:51.000 --> 00:11:53.500]  放在你的手上做記號
[00:11:53.500 --> 00:11:56.100]  或者你額上做紀念
[00:11:56.100 --> 00:11:59.700]  使耶和華的律法尚在你口中
[00:11:59.700 --> 00:12:02.700]  因為耶和華曾經用大量的手
[00:12:02.700 --> 00:12:05.400]  將你從埃及領出來
[00:12:05.400 --> 00:12:07.300]  為什麼這個七七
[00:12:07.300 --> 00:12:08.700]  不是七一節是月節
[00:12:08.700 --> 00:12:10.400]  這個無教節
[00:12:10.400 --> 00:12:11.900]  或者叫除教節
[00:12:11.900 --> 00:12:13.500]  那七日要做什麼呢
[00:12:13.500 --> 00:12:16.200]  跟子女不停讀聖經
[00:12:16.200 --> 00:12:20.900]  講述出埃及 如月節
[00:12:20.900 --> 00:12:24.500]  以及除教節的故事
[00:12:24.500 --> 00:12:25.600]  要講述
[00:12:25.600 --> 00:12:27.800]  而且要將一些經文
[00:12:27.800 --> 00:12:30.600]  小小一條的放進盒子裡
[00:12:30.600 --> 00:12:32.000]  皮的盒子
[00:12:32.000 --> 00:12:34.100]  綁在額頭上
[00:12:34.100 --> 00:12:36.300]  今天他們都會看到的
[00:12:36.300 --> 00:12:38.300]  有些就繞一條帶
[00:12:38.300 --> 00:12:40.100]  綁在手上
[00:12:40.100 --> 00:12:43.400]  在盒子裡放一些經文
[00:12:43.400 --> 00:12:46.700]  用來唸聖經
[00:12:46.700 --> 00:12:47.900]  唸什麼經文呢
[00:12:47.900 --> 00:12:49.300]  唸剛才讀的那些
[00:12:49.300 --> 00:12:51.100]  神叫他們怎麼離開埃及
[00:12:51.100 --> 00:12:53.100]  怎麼讀聖經
[00:12:53.100 --> 00:12:57.100]  有時候我們去以色列
[00:12:57.100 --> 00:12:58.400]  有時候看到一些小朋友
[00:12:58.400 --> 00:13:00.700]  很有趣的
[00:13:00.700 --> 00:13:03.700]  就一條很長的黑色帶
[00:13:03.700 --> 00:13:04.900]  布皮帶
[00:13:04.900 --> 00:13:06.100]  上面有個盒子
[00:13:06.100 --> 00:13:07.800]  裡面放一些經文
[00:13:07.800 --> 00:13:10.400]  然後在街上請人
[00:13:10.400 --> 00:13:12.600]  會不會想唸聖經
[00:13:12.600 --> 00:13:14.100]  好啊
[00:13:14.100 --> 00:13:16.100]  他就幫他繞著繞著
[00:13:16.100 --> 00:13:17.500]  盒子裡有些經文
[00:13:17.500 --> 00:13:18.500]  繞著繞著
[00:13:18.500 --> 00:13:20.600]  那個人就在唸
[00:13:20.600 --> 00:13:22.900]  唸盒子裡的經文
[00:13:22.900 --> 00:13:25.100]  唸完就取回給他
[00:13:25.100 --> 00:13:26.700]  這樣就給錢他
[00:13:26.700 --> 00:13:28.500]  原來那個小朋友
[00:13:28.500 --> 00:13:30.800]  是可以走出來叫人唸經
[00:13:30.800 --> 00:13:31.600]  不是唸經
[00:13:31.600 --> 00:13:33.900]  唸那些經文而賺錢的
[00:13:33.900 --> 00:13:35.200]  哇 多好
[00:13:35.200 --> 00:13:36.600]  那些人就很好的
[00:13:36.600 --> 00:13:38.100]  又會坐在那裡唸
[00:13:38.100 --> 00:13:40.400]  唸那些經文
[00:13:40.400 --> 00:13:41.500]  然後就取回給他
[00:13:41.500 --> 00:13:42.500]  就是戴在頭上
[00:13:42.500 --> 00:13:43.500]  唸那些經文
[00:13:43.500 --> 00:13:44.700]  然後給他
[00:13:44.700 --> 00:13:46.800]  我覺得他們以色列人
[00:13:46.800 --> 00:13:48.500]  有些傳統習慣挺好的
[00:13:48.500 --> 00:13:49.800]  很喜歡唸聖經
[00:13:49.800 --> 00:13:51.800]  因為神是透過摩西教
[00:13:51.800 --> 00:13:54.300]  你要記得將那些有關的
[00:13:54.300 --> 00:13:55.700]  在手上做記號
[00:13:55.700 --> 00:13:57.300]  在額上做紀念
[00:13:57.300 --> 00:13:59.100]  律法常在你口中
[00:13:59.100 --> 00:14:01.900]  記得耶和華曾用大能的手
[00:14:01.900 --> 00:14:05.300]  將你從埃及地領出來
[00:14:05.300 --> 00:14:08.000]  所以你每年要按著日期
[00:14:08.000 --> 00:14:10.100]  來守這條例
[00:14:10.100 --> 00:14:11.800]  變成條例
[00:14:11.800 --> 00:14:13.300]  一定要守的
[00:14:13.300 --> 00:14:14.800]  將來耶和華照祂
[00:14:14.800 --> 00:14:18.000]  向你和你祖宗所起的誓
[00:14:18.000 --> 00:14:20.700]  是將你領到加南人之地
[00:14:20.700 --> 00:14:23.200]  將這個地賜給你
[00:14:23.200 --> 00:14:25.100]  那個時候第三
[00:14:25.100 --> 00:14:26.600]  你就要做多一件事
[00:14:26.600 --> 00:14:29.300]  除了繼續守彌散月
[00:14:29.300 --> 00:14:31.300]  或者亞不月這個日子
[00:14:31.300 --> 00:14:34.600]  守如月節和隨交節
[00:14:34.600 --> 00:14:36.100]  講返這段故事
[00:14:36.100 --> 00:14:39.200]  戴在頭上做經文紀念之外
[00:14:39.200 --> 00:14:41.200]  還有一件事告訴子女聽
[00:14:41.200 --> 00:14:42.400]  講故事
[00:14:42.400 --> 00:14:45.600]  另外到那時候第三件事要做的
[00:14:45.600 --> 00:14:48.300]  要將一切投生的
[00:14:48.300 --> 00:14:53.100]  並生出中投生的歸給耶和華
[00:14:53.100 --> 00:14:55.500]  去到加南地英去之地
[00:14:55.500 --> 00:14:57.400]  留禮與物之地的時候
[00:14:57.400 --> 00:15:00.900]  不單止要繼續守彌散月
[00:15:00.900 --> 00:15:03.200]  如月節、隨交節
[00:15:03.200 --> 00:15:04.600]  整齊經文
[00:15:04.600 --> 00:15:06.500]  時時講給子女聽
[00:15:06.500 --> 00:15:08.000]  還要做多一件事
[00:15:08.000 --> 00:15:09.700]  去到那裡才做
[00:15:09.700 --> 00:15:12.000]  到那時候你要做什麼呢?
[00:15:12.000 --> 00:15:16.000]  要將一切投生的歸給耶和華
[00:15:16.000 --> 00:15:17.600]  連生出都要
[00:15:17.600 --> 00:15:20.300]  什麼叫做投生的歸給耶和華呢?
[00:15:20.300 --> 00:15:23.800]  就是所有長子都說
[00:15:23.800 --> 00:15:26.300]  是屬於耶和華的
[00:15:26.300 --> 00:15:29.100]  歸耶和華為姓
[00:15:29.100 --> 00:15:33.300]  就是神啊 我的大兒子奉獻給你
[00:15:33.300 --> 00:15:36.200]  你帶領他的人生
[00:15:36.200 --> 00:15:38.200]  我這隻牛
[00:15:38.200 --> 00:15:40.000]  投生了一隻牛仔
[00:15:40.000 --> 00:15:41.100]  公的
[00:15:41.100 --> 00:15:43.400]  這隻公的小牛
[00:15:43.400 --> 00:15:45.000]  公的小羊
[00:15:45.000 --> 00:15:46.800]  屬於神你的
[00:15:46.800 --> 00:15:49.400]  你要我就會將牠獻給你
[00:15:49.400 --> 00:15:52.800]  什麼時候我就會將牠獻祭獻給你
[00:15:52.800 --> 00:15:55.400]  這一隻是投生的屬於耶和華
[00:15:55.400 --> 00:15:57.400]  人就不會獻了
[00:15:57.400 --> 00:15:59.700]  人是神啊 奉獻給你了
[00:15:59.700 --> 00:16:00.300]  屬於你了
[00:16:00.300 --> 00:16:01.800]  帶你去殿那裡
[00:16:01.800 --> 00:16:03.300]  去禱告告訴神
[00:16:03.300 --> 00:16:04.500]  這是我大兒子
[00:16:04.500 --> 00:16:05.400]  他獻給你了
[00:16:05.400 --> 00:16:07.800]  這樣的關係挺好的
[00:16:07.800 --> 00:16:10.600]  這樣就挺好的
[00:16:10.600 --> 00:16:13.900]  我們今天很多時候不是的
[00:16:13.900 --> 00:16:16.800]  以前特別多一些
[00:16:16.800 --> 00:16:21.600]  以前有一個牧師
[00:16:21.600 --> 00:16:23.200]  他說很不開心
[00:16:23.200 --> 00:16:24.200]  為什麼呢?
[00:16:24.200 --> 00:16:26.100]  有個婆婆
[00:16:26.100 --> 00:16:27.600]  那個婆婆都不是太婆婆了
[00:16:27.600 --> 00:16:31.000]  其實她的子女都大了
[00:16:31.000 --> 00:16:33.200]  都差不多了
[00:16:33.200 --> 00:16:35.900]  都十幾歲了 二十歲了
[00:16:35.900 --> 00:16:40.100]  以前的小朋友很多
[00:16:40.100 --> 00:16:42.300]  五個兒子 有些女兒
[00:16:42.300 --> 00:16:43.500]  牧師啊
[00:16:43.500 --> 00:16:44.600]  我五個兒子
[00:16:44.600 --> 00:16:47.900]  這一個是奉獻給神的
[00:16:47.900 --> 00:16:49.500]  為什麼奉獻給神呢?
[00:16:49.500 --> 00:16:51.600]  那個做醫生
[00:16:51.600 --> 00:16:52.800]  這個做律師
[00:16:52.800 --> 00:16:54.400]  這個教書
[00:16:54.400 --> 00:16:55.700]  這個做什麼
[00:16:55.700 --> 00:16:58.000]  這個沒什麼特別出色
[00:16:58.000 --> 00:16:59.600]  奉獻給神
[00:16:59.600 --> 00:17:03.000]  你帶他做傳道人
[00:17:03.000 --> 00:17:03.800]  不是吧?
[00:17:03.800 --> 00:17:05.300]  真的很不開心
[00:17:05.300 --> 00:17:08.400]  最沒什麼表現的那個
[00:17:08.400 --> 00:17:09.700]  什麼叫沒表現呢?
[00:17:09.700 --> 00:17:12.000]  是你認為他沒表現
[00:17:12.000 --> 00:17:13.500]  做醫生他有表現
[00:17:13.500 --> 00:17:14.500]  做律師他有表現
[00:17:14.500 --> 00:17:15.800]  做教書他有表現
[00:17:15.800 --> 00:17:17.100]  這個沒什麼特別
[00:17:17.100 --> 00:17:20.400]  讀書多或者讀書好
[00:17:20.400 --> 00:17:21.700]  沒什麼特別出眾的東西
[00:17:21.700 --> 00:17:24.300]  奉獻給主做傳道
[00:17:24.300 --> 00:17:27.300]  這樣就對了
[00:17:27.300 --> 00:17:29.700]  不是這樣的
[00:17:29.700 --> 00:17:31.000]  為什麼不將最好的
[00:17:31.000 --> 00:17:32.400]  奉獻給主呢?
[00:17:32.400 --> 00:17:33.300]  是要將他認為
[00:17:33.300 --> 00:17:34.900]  賺錢最少他的
[00:17:34.900 --> 00:17:36.800]  奉獻給主做傳道
[00:17:36.800 --> 00:17:38.200]  不是吧?
[00:17:38.200 --> 00:17:39.600]  為什麼會這樣呢?
[00:17:39.600 --> 00:17:41.400]  以前聖經裡面規定
[00:17:41.400 --> 00:17:44.400]  將一切投生的獻給耶和華
[00:17:44.400 --> 00:17:46.700]  大洗的那個 奉獻給耶和華
[00:17:46.700 --> 00:17:47.400]  這樣就對了
[00:17:47.400 --> 00:17:49.200]  適合神的心意了
[00:17:49.200 --> 00:17:52.300]  以前特別講的神祕就是這樣的
[00:17:52.300 --> 00:17:53.400]  好了
[00:17:53.400 --> 00:17:55.300]  不過多數以色列人
[00:17:55.300 --> 00:17:58.700]  是牛羊多的
[00:17:58.700 --> 00:18:01.100]  如果有驢 怎麼辦?
[00:18:01.100 --> 00:18:02.400]  投生的驢
[00:18:02.400 --> 00:18:04.500]  需不需要獻給神呢?
[00:18:04.500 --> 00:18:06.200]  不太能獻給
