
[00:00:00.000 --> 00:00:02.000]  我們一起祈禱好嗎
[00:01:18.000 --> 00:01:21.000]  互相投票看誰出局
[00:01:21.000 --> 00:01:23.000]  看誰出局的時候
[00:01:23.000 --> 00:01:28.000]  最後每個人都拿著一個很光明的火炬
[00:01:28.000 --> 00:01:31.000]  這個火炬如果熄滅了
[00:01:31.000 --> 00:01:33.000]  他就不能繼續
[00:01:33.000 --> 00:01:36.000]  一個一個被熄滅
[00:01:36.000 --> 00:01:39.000]  最後拿著光明的火炬的人
[00:01:39.000 --> 00:01:42.000]  就是Survivor
[00:01:42.000 --> 00:01:48.000]  其中過去有一個女士
[00:01:48.000 --> 00:01:50.000]  特別是女士
[00:01:50.000 --> 00:01:52.000]  被淘汰
[00:01:52.000 --> 00:01:54.000]  如果你是其中一個Survivor
[00:01:54.000 --> 00:01:56.000]  當你要投票的時候
[00:01:56.000 --> 00:01:58.000]  你的投票準則是怎樣呢
[00:01:58.000 --> 00:02:01.000]  其中一個女士被淘汰
[00:02:01.000 --> 00:02:04.000]  不是因為她的求生技能很差
[00:02:04.000 --> 00:02:06.000]  不懂得透火
[00:02:06.000 --> 00:02:08.000]  吃蟲的時候尖叫
[00:02:08.000 --> 00:02:10.000]  不是這一種
[00:02:10.000 --> 00:02:13.000]  而是她被淘汰的原因
[00:02:13.000 --> 00:02:15.000]  被投出淘汰的原因
[00:02:15.000 --> 00:02:18.000]  是因為她很怪異的行為
[00:02:18.000 --> 00:02:21.000]  很不良的言語
[00:02:21.000 --> 00:02:24.000]  很令人煩厭的態度
[00:02:24.000 --> 00:02:27.000]  粗言穢語不止
[00:02:27.000 --> 00:02:29.000]  她自保自私
[00:02:29.000 --> 00:02:31.000]  暗地裡做了很多事
[00:02:31.000 --> 00:02:34.000]  為害了整個團隊
[00:02:34.000 --> 00:02:37.000]  很多事情被揭發的時候
[00:02:37.000 --> 00:02:40.000]  個個都要投她一票出局
[00:02:40.000 --> 00:02:43.000]  其實今天我們每一個人
[00:02:43.000 --> 00:02:45.000]  不是手上
[00:02:45.000 --> 00:02:47.000]  我們都拿著神給我們的火炬
[00:02:47.000 --> 00:02:50.000]  這個火炬是一個生命的火炬
[00:02:50.000 --> 00:02:53.000]  當你拿著這個生命的火炬的時候
[00:02:53.000 --> 00:02:57.000]  你苦心自問你是否一個光明的人
[00:02:57.000 --> 00:03:00.000]  還是一個暗淡的人
[00:03:00.000 --> 00:03:02.000]  在你的私隱裡
[00:03:02.000 --> 00:03:04.000]  仍然有很多事情
[00:03:04.000 --> 00:03:07.000]  是不可以暴露出來的
[00:03:07.000 --> 00:03:10.000]  處事光明
[00:03:10.000 --> 00:03:12.000]  當世人
[00:03:12.000 --> 00:03:15.000]  見到一個人拿著火炬的時候
[00:03:15.000 --> 00:03:17.000]  他都期望這個人
[00:03:17.000 --> 00:03:19.000]  是一個光明者
[00:03:19.000 --> 00:03:21.000]  今天我們作為神的兒女
[00:03:21.000 --> 00:03:24.000]  我們在這個地上活著
[00:03:24.000 --> 00:03:25.000]  不單是世人
[00:03:25.000 --> 00:03:27.000]  神更加期望我們
[00:03:27.000 --> 00:03:30.000]  拿著這個生命火炬的時候
[00:03:30.000 --> 00:03:34.000]  都是光明
[00:03:34.000 --> 00:03:36.000]  在二弗所書有一段經文
[00:03:36.000 --> 00:03:39.000]  它說到怎樣去做一個光明之子
[00:03:39.000 --> 00:03:41.000]  你也有看過
[00:03:41.000 --> 00:03:44.000]  如果你經常看二弗所書的話
[00:03:44.000 --> 00:03:47.000]  今天我們就嘗試在這段經文裡
[00:03:47.000 --> 00:03:49.000]  看看怎樣昔日
[00:03:49.000 --> 00:03:51.000]  這個社會這麼需要這份光明
[00:03:51.000 --> 00:03:53.000]  而在今天這個世代
[00:03:53.000 --> 00:03:54.000]  黑暗的世代裡
[00:03:54.000 --> 00:03:57.000]  我們又怎樣可以作為一個光明之子
[00:03:57.000 --> 00:03:59.000]  我們先一起讀這段經文
[00:03:59.000 --> 00:04:02.000]  在二弗所書的五章三至七節
[00:04:02.000 --> 00:04:04.000]  我們一起讀
[00:04:04.000 --> 00:04:06.000]  至於淫亂
[00:04:06.000 --> 00:04:08.000]  並一切污衛
[00:04:08.000 --> 00:04:10.000]  或是貪婪
[00:04:10.000 --> 00:04:13.000]  在你們中間連提都不可
[00:04:13.000 --> 00:04:15.000]  方合聖徒的體統
[00:04:15.000 --> 00:04:20.000]  更不要說淫惡和愚妄的話
[00:04:20.000 --> 00:04:22.000]  或下流的笑話
[00:04:22.000 --> 00:04:25.000]  這些都與你們不相稱
[00:04:25.000 --> 00:04:27.000]  總要說感謝的話
[00:04:27.000 --> 00:04:30.000]  因為你們確實的知道
[00:04:30.000 --> 00:04:34.000]  無論是淫亂是污衛的
[00:04:34.000 --> 00:04:36.000]  是有貪心的
[00:04:36.000 --> 00:04:40.000]  在基督和神的國裡都是無分的
[00:04:40.000 --> 00:04:44.000]  有貪心的就與拜偶像一樣
[00:04:44.000 --> 00:04:49.000]  不要被人虛浮的話欺凶
[00:04:49.000 --> 00:04:51.000]  因這失事
[00:04:51.000 --> 00:04:55.000]  神的憤怒必臨到那活逆之子
[00:04:55.000 --> 00:04:59.000]  所以你們不要與他們同火
[00:04:59.000 --> 00:05:02.000]  當你讀聖經的時候
[00:05:02.000 --> 00:05:04.000]  你會很容易發現
[00:05:04.000 --> 00:05:07.000]  神希望我們每一個人
[00:05:07.000 --> 00:05:09.000]  都有一個聖潔的生活
[00:05:09.000 --> 00:05:10.000]  剛才讀的聖經
[00:05:10.000 --> 00:05:15.000]  他說至於淫亂和任何污衛和貪心的事
[00:05:15.000 --> 00:05:19.000]  在你們中間都不可提
[00:05:19.000 --> 00:05:21.000]  連提都不可提
[00:05:21.000 --> 00:05:24.000]  才合聖徒的體統
[00:05:24.000 --> 00:05:26.000]  今日神第一件事
[00:05:26.000 --> 00:05:28.000]  要讓我們每人知道明白
[00:05:28.000 --> 00:05:29.000]  處事光明
[00:05:29.000 --> 00:05:32.000]  我們需要合乎聖徒的體統
[00:05:32.000 --> 00:05:34.000]  作為一個光明的兒女
[00:05:34.000 --> 00:05:36.000]  你需要合乎聖徒的體統
[00:05:36.000 --> 00:05:38.000]  什麼是聖徒的體統
[00:05:38.000 --> 00:05:40.000]  兄弟姐妹朋友
[00:05:40.000 --> 00:05:44.000]  聖徒的體統在哪裡可以體現出來呢
[00:05:44.000 --> 00:05:46.000]  聖徒的體統
[00:05:46.000 --> 00:05:48.000]  大家今天坐在這裡
[00:05:48.000 --> 00:05:49.000]  很安靜
[00:05:49.000 --> 00:05:51.000]  看不到的
[00:05:51.000 --> 00:05:54.000]  看不到你今天是不是一個聖徒的體統
[00:05:54.000 --> 00:05:56.000]  當然你們崇拜
[00:05:56.000 --> 00:05:58.000]  聖徒的體統很簡單其實很直接
[00:05:58.000 --> 00:06:00.000]  在我們的言語行為
[00:06:00.000 --> 00:06:02.000]  在我們的生活上
[00:06:02.000 --> 00:06:03.000]  在你的家庭
[00:06:03.000 --> 00:06:05.000]  在你的公司那裡
[00:06:05.000 --> 00:06:10.000]  可以看到你是不是一個合乎聖徒的體統的基督徒
[00:06:10.000 --> 00:06:12.000]  或者一個人
[00:06:12.000 --> 00:06:16.000]  有個姐妹說她在公司吃午餐
[00:06:16.000 --> 00:06:17.000]  很正常
[00:06:17.000 --> 00:06:19.000]  在公司吃午餐
[00:06:19.000 --> 00:06:23.000]  她說和她一起吃飯的同事
[00:06:23.000 --> 00:06:25.000]  都是男性
[00:06:25.000 --> 00:06:29.000]  經常都說黃色笑話
[00:06:29.000 --> 00:06:31.000]  令她很尷尬
[00:06:31.000 --> 00:06:34.000]  她就問到底我應該
[00:06:34.000 --> 00:06:36.000]  不吃那盒
[00:06:36.000 --> 00:06:38.000]  黃色的炒粿雕
[00:06:38.000 --> 00:06:41.000]  還是
[00:06:41.000 --> 00:06:43.000]  繼續和他們一起
[00:06:43.000 --> 00:06:45.000]  很尷尬地留在這裡呢
[00:06:45.000 --> 00:06:47.000]  我不知道你有沒有遇過這種情況
[00:06:47.000 --> 00:06:49.000]  你在公司那裡
[00:06:49.000 --> 00:06:52.000]  如果你遇到這種情況你會怎樣做呢
[00:06:52.000 --> 00:06:55.000]  選擇不是很多
[00:06:55.000 --> 00:06:57.000]  第一選擇你走
[00:06:57.000 --> 00:06:59.000]  表明你的態度表明你的立場
[00:06:59.000 --> 00:07:01.000]  即刻離開
[00:07:02.000 --> 00:07:04.000]  第二個可能
[00:07:04.000 --> 00:07:05.000]  你勇敢一點
[00:07:05.000 --> 00:07:07.000]  你私底下和他溝通一下
[00:07:07.000 --> 00:07:09.000]  告訴他你剛才說的那些話
[00:07:09.000 --> 00:07:12.000]  可能會造成性騷擾
[00:07:12.000 --> 00:07:15.000]  公司可以控告你
[00:07:15.000 --> 00:07:17.000]  第三的時候
[00:07:17.000 --> 00:07:19.000]  你可能趁機會和他傳福音
[00:07:19.000 --> 00:07:21.000]  這個聖潔的神
[00:07:21.000 --> 00:07:23.000]  我們何等聖潔
[00:07:23.000 --> 00:07:24.000]  我們不說髒話
[00:07:24.000 --> 00:07:27.000]  我們不說黃色笑話
[00:07:27.000 --> 00:07:30.000]  下流的笑話都不合義
[00:07:30.000 --> 00:07:32.000]  你可以這樣
[00:07:32.000 --> 00:07:35.000]  縱然你選擇哪一個都好
[00:07:35.000 --> 00:07:37.000]  你總不會和他一起
[00:07:37.000 --> 00:07:39.000]  說這些黃色笑話
[00:07:39.000 --> 00:07:41.000]  你總不會和他一起
[00:07:41.000 --> 00:07:44.000]  嘻嘻大笑地說這些話
[00:07:44.000 --> 00:07:45.000]  因為你知道
[00:07:45.000 --> 00:07:46.000]  聖經告訴你
[00:07:46.000 --> 00:07:49.000]  這個是不相稱
[00:07:49.000 --> 00:07:51.000]  和你的身份不相稱
[00:07:51.000 --> 00:07:55.000]  這個不關你在公司裡有多高的地位
[00:07:55.000 --> 00:07:57.000]  有多高的職位
[00:07:57.000 --> 00:07:59.000]  你擁有多少東西
[00:07:59.000 --> 00:08:01.000]  有很多人有很高的職位
[00:08:01.000 --> 00:08:02.000]  但是當他一說
[00:08:02.000 --> 00:08:07.000]  很多那些污穢笑話的時候
[00:08:07.000 --> 00:08:08.000]  你要知道
[00:08:08.000 --> 00:08:09.000]  很尷尬
[00:08:09.000 --> 00:08:11.000]  是一件很尷尬的事
[00:08:11.000 --> 00:08:14.000]  今天在這個淫亂的世代
[00:08:14.000 --> 00:08:16.000]  對性
[00:08:16.000 --> 00:08:18.000]  對這些黃色的觀念
[00:08:18.000 --> 00:08:20.000]  很薄弱的
[00:08:20.000 --> 00:08:21.000]  大家都知道
[00:08:21.000 --> 00:08:22.000]  很脆弱的
[00:08:22.000 --> 00:08:26.000]  黃色的色情的畫面
[00:08:26.000 --> 00:08:27.000]  鏡頭
[00:08:27.000 --> 00:08:30.000]  很容易就進入你的腦海當中
[00:08:30.000 --> 00:08:32.000]  進入你的腦海當中的時候
[00:08:32.000 --> 00:08:34.000]  你很難將它磨滅
[00:08:34.000 --> 00:08:36.000]  是不是
[00:08:36.000 --> 00:08:37.000]  我想你都會聽過
[00:08:37.000 --> 00:08:38.000]  在加州
[00:08:38.000 --> 00:08:39.000]  特別在加州
[00:08:39.000 --> 00:08:40.000]  有一些叫做
[00:08:40.000 --> 00:08:43.000]  二拉城小三村的地方
[00:08:43.000 --> 00:08:44.000]  是不是
[00:08:44.000 --> 00:08:46.000]  有沒有人去過
[00:08:46.000 --> 00:08:48.000]  就是洛杉磯
[00:08:48.000 --> 00:08:50.000]  吃小籠包那裡
[00:08:50.000 --> 00:08:51.000]  阿卡迪亞
[00:08:51.000 --> 00:08:53.000]  很出名的
[00:08:53.000 --> 00:08:56.000]  很多二拉城小三村
[00:08:56.000 --> 00:08:58.000]  有很多人覺得
[00:08:58.000 --> 00:09:03.000]  包二拉養小三是生活的情趣
[00:09:03.000 --> 00:09:05.000]  很難理解
[00:09:05.000 --> 00:09:07.000]  他們不以為恥
[00:09:07.000 --> 00:09:10.000]  反以為榮
[00:09:10.000 --> 00:09:13.000]  你在這條村子裡有多少
[00:09:13.000 --> 00:09:15.000]  更可怕的一件事
[00:09:15.000 --> 00:09:17.000]  就是有些愚蠢的人
[00:09:17.000 --> 00:09:19.000]  嚮往這種生活
[00:09:19.000 --> 00:09:21.000]  嚮往這種生活
[00:09:21.000 --> 00:09:24.000]  最近新聞報道說
[00:09:24.000 --> 00:09:28.000]  因為中國的經濟急劇下滑
[00:09:28.000 --> 00:09:31.000]  小三的行業
[00:09:31.000 --> 00:09:35.000]  失業率不斷提高
[00:09:35.000 --> 00:09:37.000]  小三都失業了
[00:09:37.000 --> 00:09:41.000]  受中國大陸的影響
[00:09:41.000 --> 00:09:44.000]  我相信大家在座應該沒有
[00:09:44.000 --> 00:09:47.000]  沒有人做這些事
[00:09:47.000 --> 00:09:50.000]  每次講完都有朋友說
[00:09:50.000 --> 00:09:54.000]  牧師今天你講了我心裡的事
[00:09:54.000 --> 00:09:59.000]  我希望這不會是你心裡的事
[00:09:59.000 --> 00:10:01.000]  我不希望這樣
[00:10:01.000 --> 00:10:03.000]  不過我們中國人有一句話
[00:10:03.000 --> 00:10:05.000]  中國人那句話叫什麼
[00:10:05.000 --> 00:10:07.000]  萬惡
[00:10:07.000 --> 00:10:09.000]  萬惡淫為首
[00:10:09.000 --> 00:10:11.000]  接著那句是什麼
[00:10:11.000 --> 00:10:16.000]  不是冷得我騰騰震
[00:10:16.000 --> 00:10:18.000]  震到我入
[00:10:18.000 --> 00:10:21.000]  阿阿心
[00:10:21.000 --> 00:10:22.000]  不是
[00:10:22.000 --> 00:10:26.000]  萬惡淫為首之後那句是什麼
[00:10:26.000 --> 00:10:30.000]  百善孝為先
[00:10:30.000 --> 00:10:32.000]  萬惡淫為首
[00:10:32.000 --> 00:10:34.000]  百善孝為先
[00:10:34.000 --> 00:10:37.000]  不過最近有一句我覺得挺好的
[00:10:37.000 --> 00:10:39.000]  萬惡淫為首
[00:10:39.000 --> 00:10:41.000]  死路不可走
[00:10:41.000 --> 00:10:43.000]  死路不可走
[00:10:43.000 --> 00:10:46.000]  這條基本上是死路
[00:10:46.000 --> 00:10:48.000]  所羅門在《真言》裡面
[00:10:48.000 --> 00:10:50.000]  他用父親的身份
[00:10:50.000 --> 00:10:52.000]  用智慧的話
[00:10:52.000 --> 00:10:56.000]  去教導我們要離開
[00:10:56.000 --> 00:10:59.000]  遠離淫亂這件事情
[00:10:59.000 --> 00:11:01.000]  他說唯有智慧
[00:11:01.000 --> 00:11:02.000]  才可以幫助你
[00:11:02.000 --> 00:11:05.000]  救你脫離淫亂
[00:11:05.000 --> 00:11:08.000]  否則你就會終身抱憾
[00:11:08.000 --> 00:11:10.000]  你就會很後悔
[00:11:10.000 --> 00:11:13.000]  所羅門的《真言》如果你看過
[00:11:13.000 --> 00:11:15.000]  很長的
[00:11:15.000 --> 00:11:17.000]  在這些智慧的言語當中
[00:11:17.000 --> 00:11:19.000]  他用了很多的篇幅
[00:11:19.000 --> 00:11:21.000]  去提點他的兒女們
[00:11:21.000 --> 00:11:22.000]  今天我們每一個人
[00:11:22.000 --> 00:11:24.000]  要遠離這件事情
[00:11:24.000 --> 00:11:26.000]  為什麼呢 為什麼要告解這件事情呢
[00:11:26.000 --> 00:11:28.000]  因為這件事情
[00:11:28.000 --> 00:11:30.000]  實在是
[00:11:30.000 --> 00:11:34.000]  讓你有非常萬劫不復的機會
[00:11:34.000 --> 00:11:36.000]  他甚至最高潮
[00:11:36.000 --> 00:11:38.000]  通常是頭幾章說的
[00:11:38.000 --> 00:11:41.000]  他最高潮說到的是第七章
[00:11:41.000 --> 00:11:43.000]  第七章的時候他用了一個
[00:11:43.000 --> 00:11:46.000]  我們現代可以說是一個短片
[00:11:46.000 --> 00:11:49.000]  他用他的智慧言語去說一段
[00:11:49.000 --> 00:11:52.000]  他人生當中所見到的事情
[00:11:52.000 --> 00:11:54.000]  我們一起去看這段
[00:11:54.000 --> 00:11:57.000]  在《真言》的第七章
[00:11:57.000 --> 00:12:00.000]  6至27節 比較長一點
[00:12:00.000 --> 00:12:01.000]  你當作是一個短片
[00:12:01.000 --> 00:12:03.000]  拍不出來
[00:12:03.000 --> 00:12:04.000]  他這樣說
[00:12:04.000 --> 00:12:06.000]  我這個是現中
[00:12:06.000 --> 00:12:07.000]  現中譯本
[00:12:07.000 --> 00:12:09.000]  所以杜獄一點
[00:12:09.000 --> 00:12:11.000]  你看和合本或者新譯本
[00:12:11.000 --> 00:12:12.000]  有一點點不同
[00:12:12.000 --> 00:12:14.000]  我們一起看看
[00:12:14.000 --> 00:12:15.000]  有一次
[00:12:15.000 --> 00:12:19.000]  我從屋內的窗口望出去
[00:12:19.000 --> 00:12:22.000]  看見有一些無知的少年輕人
[00:12:22.000 --> 00:12:26.000]  我特別注意到其中一個傻瓜
[00:12:26.000 --> 00:12:29.000]  他沿著街道路
[00:12:29.000 --> 00:12:33.000]  走向一個淫蕩的女人居住的地方
[00:12:33.000 --> 00:12:35.000]  晚上天黑以後
[00:12:35.000 --> 00:12:37.000]  走過她家門口
[00:12:37.000 --> 00:12:39.000]  那女人出來迎接他
[00:12:39.000 --> 00:12:42.000]  打扮得像一個妓女
[00:12:42.000 --> 00:12:44.000]  他擁抱這個年輕人
[00:12:44.000 --> 00:12:45.000]  和他親吻
[00:12:45.000 --> 00:12:48.000]  嬉皮笑臉地跟他說
[00:12:48.000 --> 00:12:51.000]  他說今天我還願獻祭
[00:12:51.000 --> 00:12:54.000]  剛還了我所許的願
[00:12:54.000 --> 00:12:56.000]  所以我出來找你
[00:12:56.000 --> 00:12:57.000]  我要找你
[00:12:57.000 --> 00:12:59.000]  你果然在這裡
[00:12:59.000 --> 00:13:02.000]  我已經用埃及的顏色床單
[00:13:02.000 --> 00:13:04.000]  鋪好了床
[00:13:04.000 --> 00:13:09.000]  用末藥尋香桂皮熏了床褥
[00:13:09.000 --> 00:13:10.000]  嘩 好香啊
[00:13:10.000 --> 00:13:11.000]  來吧
[00:13:11.000 --> 00:13:14.000]  我們來飽享愛情
[00:13:14.000 --> 00:13:16.000]  直到天亮
[00:13:16.000 --> 00:13:18.000]  擁抱取樂
[00:13:18.000 --> 00:13:21.000]  他還說我丈夫不在家
[00:13:21.000 --> 00:13:24.000]  出外長途旅行
[00:13:24.000 --> 00:13:27.000]  他隨身帶了一大批錢
[00:13:27.000 --> 00:13:28.000]  一大筆錢
[00:13:28.000 --> 00:13:30.000]  夠他兩個星期用
[00:13:30.000 --> 00:13:33.000]  他兩個星期內都不會回來
[00:13:33.000 --> 00:13:37.000]  女人用他的眉苔
[00:13:37.000 --> 00:13:38.000]  引誘他
[00:13:38.000 --> 00:13:42.000]  用花言巧語迷住了他
[00:13:42.000 --> 00:13:47.000]  今天在座都有不少的中年人
[00:13:47.000 --> 00:13:50.000]  也有不少年輕人
[00:13:50.000 --> 00:13:53.000]  反應應該是怎樣呢
[00:13:53.000 --> 00:13:55.000]  智慧的言語告訴你
[00:13:55.000 --> 00:13:57.000]  年輕人
[00:13:57.000 --> 00:13:59.000]  立刻跟著走
[00:13:59.000 --> 00:14:00.000]  跟著他走
[00:14:00.000 --> 00:14:05.000]  但像牛一樣被牽去宰殺
[00:14:05.000 --> 00:14:10.000]  像鹿一樣跌入陷阱
[00:14:10.000 --> 00:14:13.000]  像鳥一樣飛入網中
[00:14:13.000 --> 00:14:17.000]  既不曉得生命在危險中
[00:14:17.000 --> 00:14:19.000]  年輕人
[00:14:19.000 --> 00:14:21.000]  中年人
[00:14:21.000 --> 00:14:23.000]  甚至老年人
[00:14:23.000 --> 00:14:25.000]  現在聽我說話
[00:14:25.000 --> 00:14:27.000]  留心聽我的話
[00:14:27.000 --> 00:14:31.000]  不要讓這樣的女人迷住你們的心
[00:14:31.000 --> 00:14:35.000]  不要迷迷糊糊地跟著他走
[00:14:35.000 --> 00:14:38.000]  他已經毀掉了很多很多人
[00:14:38.000 --> 00:14:41.000]  造成了很多無數人的死亡
[00:14:41.000 --> 00:14:43.000]  你往他家裡去
[00:14:43.000 --> 00:14:45.000]  就是走向陰間
[00:14:45.000 --> 00:14:49.000]  走向通往死亡的捷徑
[00:14:49.000 --> 00:14:51.000]  聖經獨筆
[00:14:51.000 --> 00:14:54.000]  剛才那些全部都是神的話語
[00:14:54.000 --> 00:14:56.000]  聖經跟你說的話
[00:14:56.000 --> 00:14:57.000]  弟兄姊妹
[00:14:57.000 --> 00:14:59.000]  很清楚很清楚
[00:14:59.000 --> 00:15:01.000]  死亡有捷徑
[00:15:01.000 --> 00:15:04.000]  死亡有捷徑
[00:15:04.000 --> 00:15:06.000]  萬惡人為首
[00:15:06.000 --> 00:15:09.000]  死路不可走
[00:15:09.000 --> 00:15:11.000]  我相信這段經文
[00:15:11.000 --> 00:15:13.000]  不單是給弟兄看的
[00:15:13.000 --> 00:15:16.000]  也給很多姊妹去看
[00:15:16.000 --> 00:15:18.000]  因為
[00:15:18.000 --> 00:15:21.000]  世界上有很多變態的男人
[00:15:21.000 --> 00:15:23.000]  幾年前我記得
[00:15:23.000 --> 00:15:25.000]  看到一個很變態的新聞
[00:15:25.000 --> 00:15:27.000]  有一個美國的律師
[00:15:27.000 --> 00:15:30.000]  他要告蘋果電腦公司
[00:15:30.000 --> 00:15:32.000]  這個律師要告蘋果電腦公司
[00:15:32.000 --> 00:15:33.000]  為什麼呢
[00:15:33.000 --> 00:15:35.000]  因為他說
[00:15:35.000 --> 00:15:39.000]  蘋果沒有阻止他去瀏覽這些色情網站
[00:15:39.000 --> 00:15:41.000]  什麼事啊
[00:15:41.000 --> 00:15:44.000]  他說他用蘋果手機
[00:15:44.000 --> 00:15:46.000]  去
[00:15:46.000 --> 00:15:48.000]  不知是Facebook幫他上去
[00:15:48.000 --> 00:15:49.000]  接著打錯字
[00:15:49.000 --> 00:15:50.000]  去了成人網站
[00:15:50.000 --> 00:15:53.000]  接著就開始上癮了
[00:15:53.000 --> 00:15:55.000]  接著他說
[00:15:55.000 --> 00:15:57.000]  為什麼蘋果沒有一個save mode
[00:15:57.000 --> 00:16:00.000]  可以禁止他上癮
[00:16:00.000 --> 00:16:04.000]  禁止他這次家庭婚姻的破裂
[00:16:04.000 --> 00:16:08.000]  你聽到的時候就知道他中毒太深了
[00:16:08.000 --> 00:16:10.000]  他中毒太深
[00:16:10.000 --> 00:16:13.000]  但有很多人的婚姻
[00:16:13.000 --> 00:16:15.000]  很多家庭
[00:16:15.000 --> 00:16:17.000]  在這些路上死亡
[00:16:17.000 --> 00:16:19.000]  特別問弟兄
[00:16:19.000 --> 00:16:22.000]  婚姻是不是等於性呢
[00:16:22.000 --> 00:16:27.000]  同意的舉手
[00:16:27.000 --> 00:16:28.000]  婚姻第二個問題
[00:16:28.000 --> 00:16:30.000]  婚姻可不可以無性呢
[00:16:30.000 --> 00:16:33.000]  同意的舉手
[00:16:33.000 --> 00:16:36.000]  無性的婚姻怎麼行
[00:16:36.000 --> 00:16:38.000]  男人來的
[00:16:38.000 --> 00:16:40.000]  或者這樣問
[00:16:40.000 --> 00:16:44.000]  怎樣去維繫一個無性的婚姻
[00:16:44.000 --> 00:16:46.000]  沒想過吧
[00:16:46.000 --> 00:16:48.000]  怎樣去維繫
[00:16:48.000 --> 00:16:49.000]  最基本的問題
[00:16:49.000 --> 00:16:53.000]  婚姻用什麼去維繫
[00:16:53.000 --> 00:16:55.000]  婚姻用什麼去維繫
[00:16:55.000 --> 00:16:57.000]  很簡單的答案
[00:16:57.000 --> 00:16:59.000]  大家不用看我
[00:16:59.000 --> 00:17:01.000]  簡單到不簡單的答案
[00:17:01.000 --> 00:17:03.000]  婚姻用什麼去維繫
[00:17:03.000 --> 00:17:05.000]  用愛維繫
[00:17:05.000 --> 00:17:08.000]  婚姻用愛維繫
[00:17:08.000 --> 00:17:10.000]  為什麼很多人說
[00:17:10.000 --> 00:17:13.000]  為什麼男人要性 女人要愛呢
[00:17:13.000 --> 00:17:16.000]  男人就是要性 女人就是要愛
[00:17:16.000 --> 00:17:19.000]  沒有這回事
[00:17:19.000 --> 00:17:20.000]  沒有這回事
[00:17:20.000 --> 00:17:24.000]  男女都需要愛
[00:17:24.000 --> 00:17:27.000]  性裡面有愛
[00:17:27.000 --> 00:17:30.000]  跟性裡面沒有愛的分別是什麼呢
[00:17:30.000 --> 00:17:32.000]  基本性教育
[00:17:32.000 --> 00:17:34.000]  聖經的性教育
[00:17:34.000 --> 00:17:36.000]  有性裡面有愛
[00:17:36.000 --> 00:17:40.000]  就帶來人的滿足和快樂
[00:17:40.000 --> 00:17:42.000]  性裡面沒有愛
[00:17:42.000 --> 00:17:46.000]  沉溺 上網 看電影 諸如此類
[00:17:46.000 --> 00:17:49.000]  帶來的是不滿足和上癮
[00:17:49.000 --> 00:17:51.000]  永遠都不夠
[00:17:51.000 --> 00:17:53.000]  現代的社會學家說
[00:17:53.000 --> 00:17:58.000]  色情是高級的海洛因
[00:17:58.000 --> 00:18:00.000]  高級的海洛因
[00:18:00.000 --> 00:18:02.000]  不是因為它夠純
[00:18:02.000 --> 00:18:05.000]  是因為它很容易就上癮
[00:18:05.000 --> 00:18:07.000]  很容易就上癮
[00:18:07.000 --> 00:18:09.000]  當你去尋求一些性
[00:18:09.000 --> 00:18:10.000]  是沒有愛的時候
[00:18:10.000 --> 00:18:13.000]  它會導致你去上癮
[00:18:13.000 --> 00:18:16.000]  它不會帶來你任何的滿足
[00:18:16.000 --> 00:18:20.000]  弟兄姊妹今天有很多的關係
[00:18:20.000 --> 00:18:23.000]  你是不可以去發展的
[00:18:23.000 --> 00:18:26.000]  傳福音嘛
[00:18:26.000 --> 00:18:28.000]  你有很多關係是不可以發展的
[00:18:28.000 --> 00:18:30.000]  你是一個客戶
