
[00:00:00.000 --> 00:00:02.500]  《士思記》第九章
[00:03:51.500 --> 00:03:55.020]  就是因為阿拉臣的前身是月亮之神
[00:03:55.020 --> 00:03:56.660]  是偶像
[00:03:56.660 --> 00:04:00.900]  現在這個問題仍然存在
[00:04:00.900 --> 00:04:04.060]  當年以色列人不能夠趕出迦南人
[00:04:04.060 --> 00:04:05.900]  以至現在
[00:04:05.900 --> 00:04:07.980]  你看回耶利哥的附近
[00:04:07.980 --> 00:04:10.020]  即是現在的什麼地
[00:04:10.020 --> 00:04:13.740]  戈蘭高原 希伯倫 拉瑪拉
[00:04:13.740 --> 00:04:15.700]  加薩走廊
[00:04:15.700 --> 00:04:18.740]  這些地方仍然爭論不休
[00:04:18.740 --> 00:04:22.020]  神將這塊地給了以色列人
[00:04:22.020 --> 00:04:24.700]  但是到今時今日仍然爭論不休
[00:04:24.700 --> 00:04:26.380]  究竟是屬於回教徒
[00:04:26.380 --> 00:04:28.260]  還是屬於以色列人
[00:04:28.260 --> 00:04:32.660]  就是因為以色列人當年沒有趕出迦南人
[00:04:32.660 --> 00:04:36.220]  這個問題到現在都是一樣
[00:04:36.220 --> 00:04:39.340]  回來看看今天的故事
[00:04:39.340 --> 00:04:42.260]  是要講到阿比米納的故事
[00:04:42.260 --> 00:04:44.140]  《士詩記》第九章
[00:04:44.140 --> 00:04:46.300]  我們剛才讀經文的時候
[00:04:46.300 --> 00:04:49.060]  讀到有耶路巴力
[00:04:49.060 --> 00:04:52.020]  這個名字在《士詩記》第六章
[00:04:52.020 --> 00:04:53.500]  我們已經解釋了
[00:04:53.500 --> 00:04:56.180]  其實是基甸的花名
[00:04:56.180 --> 00:05:00.820]  記不記得基甸拆毀了巴力的祭壇
[00:05:00.820 --> 00:05:05.020]  以至以色列人要將他處死
[00:05:05.020 --> 00:05:08.780]  當時他的父親就跟他的兒子說
[00:05:08.780 --> 00:05:12.460]  如果巴力真是真神的話
[00:05:12.460 --> 00:05:14.700]  用不著你們幫巴力出氣
[00:05:14.700 --> 00:05:18.940]  巴力自己會跟基甸爭論
[00:05:18.940 --> 00:05:21.500]  這個就成為了他的花名
[00:05:21.500 --> 00:05:24.340]  等巴力來跟他爭論
[00:05:24.340 --> 00:05:26.980]  這個就是耶路巴力
[00:05:26.980 --> 00:05:29.460]  今天的主角不是基甸
[00:05:29.460 --> 00:05:33.820]  今天的主角是基甸的兒子阿比米納
[00:05:33.820 --> 00:05:37.700]  他很希望成為皇帝
[00:05:37.700 --> 00:05:41.100]  美國第一任的總統華盛頓
[00:05:41.100 --> 00:05:43.220]  當他在 Yorktown
[00:05:43.220 --> 00:05:47.940]  戰勝了英國的將軍 Charles Cornwallis 之後
[00:05:47.940 --> 00:05:51.740]  就開始了美國的獨立戰爭
[00:05:51.740 --> 00:05:54.900]  當時他打贏了這一場硬仗
[00:05:54.900 --> 00:05:58.620]  但是他沒有改變人民的問題
[00:05:58.620 --> 00:05:59.980]  什麼問題?
[00:05:59.980 --> 00:06:01.620]  是經濟上的問題
[00:06:01.620 --> 00:06:05.940]  他沒有辦法可以解決美國人經濟上的問題
[00:06:05.940 --> 00:06:08.220]  所以他手下有一個上校
[00:06:08.220 --> 00:06:10.740]  就寫了一封密函給他
[00:06:10.740 --> 00:06:12.300]  叫他做什麼?
[00:06:12.300 --> 00:06:14.220]  你快點稱王
[00:06:14.220 --> 00:06:16.220]  成為美國的皇帝
[00:06:16.220 --> 00:06:18.660]  你就可以解決這一切的問題
[00:06:18.660 --> 00:06:19.980]  感謝神
[00:06:19.980 --> 00:06:22.860]  華盛頓是沒有稱王稱帝
[00:06:22.860 --> 00:06:26.580]  以至我們現在美國仍然是一個自由的社會
[00:06:26.580 --> 00:06:30.940]  不是被獨裁者統治
[00:06:30.940 --> 00:06:35.340]  但是以當時華盛頓的聲譽勢力
[00:06:35.340 --> 00:06:38.460]  他絕對是有可能是自己稱王
[00:06:38.460 --> 00:06:41.220]  但是他沒有做到
[00:06:41.220 --> 00:06:43.620]  今天阿比米納剛剛相反
[00:06:43.620 --> 00:06:47.180]  他很希望成為王
[00:06:47.180 --> 00:06:50.980]  但是當他成為王這個過程當中
[00:06:50.980 --> 00:06:53.980]  他就犧牲了很多很多人的性命
[00:06:53.980 --> 00:06:58.860]  他不擇手段地成為以色列人的王
[00:06:58.860 --> 00:07:01.020]  這一章的經文在《士思記》裡面
[00:07:01.020 --> 00:07:02.900]  一共有57節
[00:07:02.900 --> 00:07:06.180]  是《士思記》最長的一章的經文
[00:07:06.180 --> 00:07:10.700]  也可以說是一章非常令人傷心的一章書
[00:07:10.700 --> 00:07:16.700]  講述了阿比米納三個政治生涯的階段
[00:07:16.700 --> 00:07:19.500]  哪三個政治的階段呢?
[00:07:19.500 --> 00:07:21.860]  第一就是奪國
[00:07:21.860 --> 00:07:24.260]  第二就是守國
[00:07:24.260 --> 00:07:27.820]  第三就是失去他的國家
[00:07:27.820 --> 00:07:30.980]  這就是我今天這篇道的大綱
[00:07:30.980 --> 00:07:34.460]  首先看看他如何奪國
[00:07:34.460 --> 00:07:39.020]  阿比米納的父親基甸和一個婢女
[00:07:39.020 --> 00:07:41.340]  這個不是以色列人
[00:07:41.340 --> 00:07:43.420]  是仕劍人
[00:07:43.420 --> 00:07:46.300]  他基甸和一個仕劍的婢女
[00:07:46.300 --> 00:07:48.980]  生了阿比米納出來
[00:07:48.980 --> 00:07:51.100]  我上次也跟大家講過
[00:07:51.100 --> 00:07:54.140]  他幫兒子起了一個名字叫阿比米納
[00:07:54.140 --> 00:07:56.100]  的意思是什麼?
[00:07:56.100 --> 00:07:59.940]  就是我的父親是王
[00:07:59.940 --> 00:08:02.140]  他自己不要做王
[00:08:02.140 --> 00:08:04.140]  他不要做王的責任
[00:08:04.140 --> 00:08:07.620]  但他要做王的生活
[00:08:07.620 --> 00:08:09.780]  他要做王的名譽
[00:08:09.780 --> 00:08:12.940]  所以他才幫自己的兒子起了這樣的名字
[00:08:12.940 --> 00:08:15.380]  當別人叫他兒子的名字
[00:08:15.380 --> 00:08:20.740]  就是告訴別人基甸就是你們的王
[00:08:20.740 --> 00:08:22.580]  基甸不肯成為王
[00:08:22.580 --> 00:08:26.420]  阿比米納認為絕對是一件錯誤的事情
[00:08:26.420 --> 00:08:28.300]  所以當他父親死了之後
[00:08:28.300 --> 00:08:30.020]  他就要成為王
[00:08:30.020 --> 00:08:33.740]  他由俄佛拉搬到仕劍這個地方
[00:08:33.740 --> 00:08:38.780]  開始了他做王的計劃
[00:08:38.780 --> 00:08:42.340]  阿比米納在他做王的過程當中
[00:08:42.340 --> 00:08:46.940]  是違反了很多很多條神的律例典章
[00:08:46.940 --> 00:08:49.860]  我們現在粵語部是讀十誡
[00:08:49.860 --> 00:08:51.620]  可以跟大家溫習一下
[00:08:51.620 --> 00:08:56.180]  看看他犯了十誡當中多少條誡命
[00:08:56.180 --> 00:08:59.500]  以致他自己招致死亡
[00:08:59.500 --> 00:09:04.740]  亦都替擁立他的人帶來很多很多的麻煩
[00:09:04.740 --> 00:09:07.580]  我們首先看看他的野心
[00:09:07.580 --> 00:09:10.620]  其實我們可以說他已經犯了
[00:09:10.620 --> 00:09:13.060]  十誡當中的第十誡
[00:09:13.060 --> 00:09:15.140]  就是不可貪婪
[00:09:15.140 --> 00:09:16.860]  最後的一誡
[00:09:16.860 --> 00:09:18.860]  其實如果你看十誡當中
[00:09:18.860 --> 00:09:21.980]  有兩誡是內心的罪
[00:09:21.980 --> 00:09:25.420]  是第一誡和第十誡
[00:09:25.420 --> 00:09:28.740]  第一誡說除我以外不可有別的神
[00:09:28.740 --> 00:09:30.260]  誰是你的神
[00:09:30.260 --> 00:09:32.900]  只有你自己才知道
[00:09:32.900 --> 00:09:34.740]  你每天是敬拜誰
[00:09:34.740 --> 00:09:37.660]  你不要以為只是偶像
[00:09:37.660 --> 00:09:41.020]  可能你生命當中有很多其他的偶像
[00:09:41.020 --> 00:09:42.540]  是你所敬拜的
[00:09:42.540 --> 00:09:45.180]  究竟你敬拜誰你自己才知道
[00:09:45.180 --> 00:09:46.900]  是內心的罪
[00:09:46.900 --> 00:09:49.060]  第十誡不可貪婪
[00:09:49.060 --> 00:09:51.260]  亦都是內心的罪
[00:09:51.260 --> 00:09:52.540]  因為內心的罪
[00:09:52.540 --> 00:09:56.500]  才會引發出其他外在的罪
[00:09:56.500 --> 00:09:59.300]  例如姦人 殺人
[00:09:59.300 --> 00:10:00.980]  作假見證
[00:10:00.980 --> 00:10:02.420]  或者偷渡
[00:10:02.420 --> 00:10:04.940]  你就會犯其他這些外在的罪
[00:10:04.940 --> 00:10:08.180]  但是出於你的內心
[00:10:08.180 --> 00:10:10.660]  阿比米納就是一個非常貪婪的人
[00:10:10.660 --> 00:10:14.820]  他希望得到造王所得到的一切
[00:10:14.820 --> 00:10:18.260]  其實一個人如果是謙卑的話
[00:10:18.260 --> 00:10:20.060]  如果他跟隨神的旨意
[00:10:20.060 --> 00:10:22.900]  就算他有雄心大志
[00:10:22.900 --> 00:10:25.740]  未嘗不是一件好事
[00:10:25.740 --> 00:10:29.060]  如果神給你翼
[00:10:29.060 --> 00:10:31.020]  神又給你風
[00:10:31.020 --> 00:10:35.100]  你可以憑著神給你的風和翼
[00:10:35.100 --> 00:10:37.580]  飛得很高飛得很遠
[00:10:37.580 --> 00:10:41.020]  但是如果你是為自己來造翼
[00:10:41.020 --> 00:10:43.700]  你是為自己來造風
[00:10:43.700 --> 00:10:47.660]  你隨時會跌到自己粉身碎骨
[00:10:47.660 --> 00:10:50.380]  以塞亞書的十四章十三節
[00:10:50.380 --> 00:10:53.300]  令我記起撒旦
[00:10:53.300 --> 00:10:56.220]  他在以塞亞書的十四章十三節
[00:10:56.220 --> 00:10:58.020]  曾經心裡說
[00:10:58.020 --> 00:11:01.540]  「我要升到天上」
[00:11:01.540 --> 00:11:02.700]  結果是怎樣
[00:11:02.700 --> 00:11:05.340]  他帶領了三分之一的天使
[00:11:05.340 --> 00:11:08.180]  從天上跌下來
[00:11:08.180 --> 00:11:11.540]  啟示錄的十二章告訴我們
[00:11:11.540 --> 00:11:13.500]  還有另外一位
[00:11:13.500 --> 00:11:16.100]  是尼布格尼撒
[00:11:16.100 --> 00:11:17.660]  在彈爾里書的四章
[00:11:17.660 --> 00:11:19.860]  二十八至三十七節
[00:11:19.860 --> 00:11:21.180]  他曾經說
[00:11:21.180 --> 00:11:24.900]  「這大巴比倫不是我用大能大力
[00:11:24.900 --> 00:11:26.620]  建為京都
[00:11:26.620 --> 00:11:30.180]  要顯我威嚴的榮耀嗎」
[00:11:30.180 --> 00:11:33.660]  結果神就將他從寶座上拉下來
[00:11:33.660 --> 00:11:35.740]  叫他成為一隻野獸
[00:11:35.740 --> 00:11:37.340]  食草七年
[00:11:37.340 --> 00:11:42.140]  這些事是記載在彈爾里書的第四章
[00:11:42.140 --> 00:11:45.860]  當我們是自大抬高自己的時候
[00:11:45.860 --> 00:11:47.780]  神有很多的方法
[00:11:47.780 --> 00:11:51.100]  可以將我們拉下來
[00:11:51.100 --> 00:11:54.660]  亞比米納在試劍
[00:11:54.660 --> 00:11:58.420]  開始實現他做王的夢想
[00:11:58.420 --> 00:12:00.340]  在亞比米納的時候
[00:12:00.340 --> 00:12:02.140]  試劍這個地方
[00:12:02.140 --> 00:12:07.220]  是讓猶太人和加南人一起居住
[00:12:07.220 --> 00:12:08.500]  正如我剛才所說
[00:12:08.500 --> 00:12:11.820]  以色列人不能夠完全將加南人
[00:12:11.820 --> 00:12:13.260]  全趕出去
[00:12:13.260 --> 00:12:14.940]  但是還有一個很大的問題
[00:12:14.940 --> 00:12:18.140]  就是他們和加南人來通婚
[00:12:18.140 --> 00:12:21.300]  基甸成為以色列人的領袖
[00:12:21.300 --> 00:12:23.380]  他自己也不例外
[00:12:23.380 --> 00:12:25.380]  他娶了這個妾侍
[00:12:25.380 --> 00:12:27.860]  是試劍人 是加南人
[00:12:27.860 --> 00:12:32.140]  以致產生了很大的問題
[00:12:32.140 --> 00:12:34.140]  亞比米納認為
[00:12:34.140 --> 00:12:36.780]  他在試劍來稱帝
[00:12:36.780 --> 00:12:39.580]  就得到天時地利人和
[00:12:39.580 --> 00:12:42.660]  因為試劍有猶太人
[00:12:42.660 --> 00:12:45.100]  他的父親是猶太人
[00:12:45.100 --> 00:12:47.100]  一定會擁立自己
[00:12:47.100 --> 00:12:48.620]  他的母親
[00:12:48.620 --> 00:12:50.380]  加南人 試劍人
[00:12:50.380 --> 00:12:52.260]  又一定會擁立自己
[00:12:52.260 --> 00:12:54.740]  你說是不是在試劍最好的地方
[00:12:54.740 --> 00:12:57.540]  來稱帝
[00:12:57.540 --> 00:13:00.660]  而且以色列人非常愛戴基甸
[00:13:00.660 --> 00:13:02.300]  我上次也說過
[00:13:02.300 --> 00:13:03.820]  在《史詩記》第八章
[00:13:03.820 --> 00:13:04.980]  他們來找基甸
[00:13:04.980 --> 00:13:07.580]  希望基甸成為他們的王
[00:13:07.580 --> 00:13:09.700]  不過基甸不肯
[00:13:09.700 --> 00:13:11.300]  如果現在
[00:13:11.300 --> 00:13:13.780]  基甸有個兒子走出來說
[00:13:13.780 --> 00:13:15.780]  我願意帶領你們
[00:13:15.780 --> 00:13:16.820]  成為你們的王
[00:13:16.820 --> 00:13:19.820]  你猜以色列人會不會撒謊
[00:13:19.820 --> 00:13:22.300]  一定會撒謊
[00:13:22.300 --> 00:13:27.860]  但是亞比米納比起其他七十個兄弟
[00:13:27.860 --> 00:13:31.580]  我上次說過基甸有七十個兒子
[00:13:31.580 --> 00:13:33.940]  他比起其他七十個兒子
[00:13:33.940 --> 00:13:35.860]  他有優勢
[00:13:35.860 --> 00:13:38.660]  他自己和以色列人說
[00:13:38.660 --> 00:13:41.060]  基甸有七十個兒子
[00:13:41.060 --> 00:13:43.020]  誰來帶領你們
[00:13:43.020 --> 00:13:46.780]  總不見得全部七十個都來帶領你們
[00:13:46.780 --> 00:13:47.460]  對不對
[00:13:47.460 --> 00:13:48.380]  我就不同了
[00:13:48.380 --> 00:13:49.820]  我是婢女所生的
[00:13:49.820 --> 00:13:52.420]  我一枝獨秀
[00:13:52.420 --> 00:13:56.180]  他對士兼人怎麼說
[00:13:56.180 --> 00:13:58.140]  我是你們的一分子
[00:13:58.140 --> 00:14:00.020]  我媽媽是士兼人
[00:14:00.020 --> 00:14:02.140]  是加南人
[00:14:02.140 --> 00:14:04.940]  可想而知士兼人加南人
[00:14:04.940 --> 00:14:06.860]  對基甸其他的兒子
[00:14:06.860 --> 00:14:08.660]  完全沒有好感
[00:14:08.660 --> 00:14:10.780]  因為他們是猶太人
[00:14:10.780 --> 00:14:13.980]  現在看到有一個自己的人
[00:14:13.980 --> 00:14:20.220]  來稱帝他們一定會湧納
[00:14:20.220 --> 00:14:23.020]  除了他有野心
[00:14:23.020 --> 00:14:24.620]  除了他貪婪
[00:14:24.620 --> 00:14:27.340]  犯了十誡當中的第十誡
[00:14:27.340 --> 00:14:30.060]  其實他也犯了第一誡
[00:14:30.060 --> 00:14:33.900]  他的偶像就是他自己
[00:14:33.900 --> 00:14:35.580]  十誡當中的第一誡說
[00:14:35.580 --> 00:14:38.460]  除我以外不可有別的神
[00:14:38.460 --> 00:14:41.580]  不可為自己雕刻偶像是第二誡
[00:14:41.580 --> 00:14:43.740]  其實他犯了這兩樣
[00:14:43.740 --> 00:14:46.780]  因為他自己就是自己的偶像
[00:14:46.780 --> 00:14:49.380]  他自己就是自己的神
[00:14:49.380 --> 00:14:52.620]  這就是他的問題
[00:14:52.620 --> 00:14:55.740]  很明顯他對神
[00:14:55.740 --> 00:14:59.020]  究竟向以色列人有什麼旨意
[00:14:59.020 --> 00:15:00.620]  他完全沒有興趣
[00:15:00.620 --> 00:15:04.260]  他也沒有興趣為以色列人謀福利
[00:15:04.260 --> 00:15:06.980]  他只是想成為以色列人的王
[00:15:06.980 --> 00:15:08.140]  得到一切
[00:15:08.140 --> 00:15:11.660]  他只是希望這些
[00:15:11.660 --> 00:15:16.860]  而且甚至是利用拜巴力的試劍人
[00:15:16.860 --> 00:15:21.220]  來幫助自己鞏固他自己的王位
[00:15:21.220 --> 00:15:26.620]  當他用拜偶像的試劍人來幫助自己稱帝
[00:15:26.620 --> 00:15:29.060]  其實他已經差了一隻腳
[00:15:29.060 --> 00:15:31.940]  過去巴力那一邊
[00:15:31.940 --> 00:15:35.140]  所以他不單止自己是自己的偶像
[00:15:35.140 --> 00:15:37.180]  他也已經差了一隻腳
[00:15:37.180 --> 00:15:40.660]  過去巴力偶像那一邊
[00:15:40.660 --> 00:15:42.580]  除了他是野心
[00:15:42.580 --> 00:15:44.100]  除了他有偶像
[00:15:44.100 --> 00:15:46.580]  他也追求勢力
[00:15:46.580 --> 00:15:50.580]  他將供奉給巴力的錢拿出來
[00:15:50.580 --> 00:15:54.700]  請了一群匪徒來幫助自己
[00:15:54.700 --> 00:15:57.420]  擁立自己成為王
[00:15:57.420 --> 00:16:00.220]  這班人也幫他殺死了
[00:16:00.220 --> 00:16:03.060]  基甸其他七十個兒子
[00:16:03.060 --> 00:16:05.820]  就是同父異母的七十個兒子
[00:16:05.820 --> 00:16:09.220]  為了不要他們和自己爭取王位
[00:16:09.220 --> 00:16:12.700]  他甚至將自己的兄弟也殺了
[00:16:12.700 --> 00:16:17.100]  這就犯了十屆當中的第六屆
[00:16:17.100 --> 00:16:23.260]  所以他真的犯了很多神的律例典章
[00:16:23.260 --> 00:16:24.540]  哈巴谷先知
[00:16:24.540 --> 00:16:27.260]  在哈巴谷書的一章十一節
[00:16:27.260 --> 00:16:30.140]  他說好像亞比米納那樣的人
[00:16:30.140 --> 00:16:33.340]  他以自己的勢力為神
[00:16:33.340 --> 00:16:37.260]  將風猛然掃過顯為有罪
[00:16:37.260 --> 00:16:41.260]  這就是說他自己成為神
[00:16:41.260 --> 00:16:43.460]  他的勢力就是神
[00:16:43.460 --> 00:16:47.820]  他好像一陣狂風一樣吹過
[00:16:47.820 --> 00:16:52.700]  要成為眾人的王
[00:16:52.700 --> 00:16:54.380]  有很多人會問
[00:16:54.380 --> 00:16:57.540]  為什麼亞比米納殺死基甸七十個兒子
[00:16:57.540 --> 00:17:00.660]  居然沒有人出來阻止這件事
[00:17:00.660 --> 00:17:02.780]  是一件如此殘忍的事
[00:17:02.780 --> 00:17:06.140]  基甸是以色列人的領袖
[00:17:06.140 --> 00:17:08.380]  我上次也和大家講過
[00:17:08.380 --> 00:17:12.500]  就是基甸雖然帶領以色列人得勝
[00:17:12.500 --> 00:17:17.100]  但他沒有帶領以色列人有長期寧命的復興
[00:17:17.100 --> 00:17:21.220]  所以這些得勝只不過是短暫
[00:17:21.220 --> 00:17:22.940]  不能夠是長期
[00:17:22.940 --> 00:17:26.740]  所以以色列人也忘記了基甸
[00:17:26.740 --> 00:17:28.620]  在《術語時司記》的八章
[00:17:28.620 --> 00:17:31.580]  三十三節到三十五節告訴我們
[00:17:31.580 --> 00:17:33.860]  他們完全忘記了基甸
[00:17:33.860 --> 00:17:35.860]  所以當亞比米納
[00:17:35.860 --> 00:17:39.940]  派人殺死自己七十個痛負義母的兄弟
[00:17:39.940 --> 00:17:43.100]  居然沒有人出來阻止
[00:17:43.100 --> 00:17:47.060]  有一個愛爾蘭的詩人曾經說
[00:17:47.060 --> 00:17:50.100]  好人缺乏堅定的信念
[00:17:50.100 --> 00:17:54.540]  壞人充滿自信和衝勁
[00:17:54.540 --> 00:17:57.060]  像不像現在這個世界
[00:17:57.060 --> 00:18:00.140]  好人真的缺乏堅定的信念
[00:18:00.140 --> 00:18:03.580]  但壞人充滿自信和衝勁
[00:18:03.580 --> 00:18:07.020]  我剛才讀了哈巴谷書的二章十一節
[00:18:07.020 --> 00:18:09.020]  二章十二節說什麼
[00:18:09.020 --> 00:18:14.300]  「以人血建成,以罪孽納一的有禍了」
[00:18:14.300 --> 00:18:16.020]  羅馬書的三章十五節
[00:18:16.020 --> 00:18:19.420]  以及以塞亞書的五十九章七節都說
[00:18:19.420 --> 00:18:23.340]  這些人的腳迅速地流人的血
[00:18:23.340 --> 00:18:27.700]  但這些血很快就會歸到自己的頭上
[00:18:27.700 --> 00:18:31.140]  這就是講到亞比米納
[00:18:31.140 --> 00:18:33.580]  殺人已經是很大罪
[00:18:33.580 --> 00:18:36.300]  但他甚至是將自己的兄弟
[00:18:36.300 --> 00:18:40.060]  都不放過 殺死自己的兄弟
[00:18:40.060 --> 00:18:43.500]  在聖經裡面有什麼人殺死自己的兄弟
[00:18:43.500 --> 00:18:45.060]  大有其人
[00:18:45.060 --> 00:18:47.540]  記不記得在創世紀的第四章
[00:18:47.540 --> 00:18:50.460]  就有該人殺死阿伯
[00:18:50.460 --> 00:18:54.460]  另外 鴨鯊龍在撒母以下的十三章
[00:18:54.460 --> 00:18:57.020]  也都是殺死自己的弟兄
[00:18:57.020 --> 00:19:00.340]  在書歷代之下的二十一章
[00:19:00.340 --> 00:19:06.820]  還有猶大王若蘭 都是一樣
[00:19:06.820 --> 00:19:09.180]  除了他有野心
[00:19:09.180 --> 00:19:12.140]  除了他有自己的偶像
[00:19:12.140 --> 00:19:14.620]  亞比米納也是一個很欺詐
[00:19:14.620 --> 00:19:16.660]  非常欺詐的人
[00:19:16.660 --> 00:19:20.140]  我們怎知道世紀的九章六節
[00:19:20.140 --> 00:19:26.060]  說他是被湧納成為以色列人的王
[00:19:26.060 --> 00:19:29.220]  其實當一個領袖要成為王的時候
[00:19:29.220 --> 00:19:33.420]  很多時候他們都要作出一些保證
[00:19:33.420 --> 00:19:35.580]  好像美國的總統那樣
[00:19:35.580 --> 00:19:38.540]  當他宣誓的時候他要保證什麼
[00:19:38.540 --> 00:19:43.060]  他要保證他是很忠實地執行
[00:19:43.060 --> 00:19:45.140]  做美國總統的任務
[00:19:45.140 --> 00:19:47.020]  要保護憲法
[00:19:47.020 --> 00:19:50.900]  這是他宣誓的時候要保證的
[00:19:50.900 --> 00:19:52.460]  成為以色列人的王
[00:19:52.460 --> 00:19:56.300]  當然他也有東西他需要保證
[00:19:56.300 --> 00:19:59.260]  世紀的九章六節完全沒有說到
[00:19:59.260 --> 00:20:00.620]  但是我們可以從
[00:20:00.620 --> 00:20:03.420]  撒母以下的五章一至二節
[00:20:03.420 --> 00:20:09.380]  說大衛登基的時候有什麼保證
[00:20:09.380 --> 00:20:11.860]  經文說 以色列眾支派
[00:20:11.860 --> 00:20:14.460]  來到希伯倫見大衛說
[00:20:14.460 --> 00:20:16.540]  我們原是你的骨肉
