
[00:00:00.000 --> 00:00:02.000]  我今天要跟各位分享
[00:02:04.000 --> 00:02:08.000]  所以讓我們成為神的居所
[00:02:08.000 --> 00:02:10.000]  啟示錄第三章也講說
[00:02:10.000 --> 00:02:12.000]  耶穌在叩門
[00:02:12.000 --> 00:02:14.000]  所以讓我們邀請耶穌
[00:02:14.000 --> 00:02:17.000]  進入到我們的心裡面來
[00:02:17.000 --> 00:02:18.000]  我舉了一個例子
[00:02:18.000 --> 00:02:20.000]  我們看耶穌叩門的相片
[00:02:20.000 --> 00:02:22.000]  常常有這個圖畫不是嗎
[00:02:22.000 --> 00:02:24.000]  我特別提醒說你注意看沒有
[00:02:24.000 --> 00:02:27.000]  那個門上面沒有門把的
[00:02:27.000 --> 00:02:31.000]  耶穌沒有辦法把門鑽開進來的
[00:02:31.000 --> 00:02:35.000]  必須要你自己從裡面為他開門的
[00:02:35.000 --> 00:02:38.000]  格林多全書六章一節是說
[00:02:38.000 --> 00:02:43.000]  讓我們成為聖靈居住所在
[00:02:43.000 --> 00:02:45.000]  今天我要跟各位分享來
[00:02:45.000 --> 00:02:47.000]  為主得地業
[00:02:47.000 --> 00:02:49.000]  不能沒有你
[00:02:49.000 --> 00:02:50.000]  所以你跟旁邊說
[00:02:50.000 --> 00:02:54.000]  為主得地業不能沒有你好不好
[00:02:54.000 --> 00:02:57.000]  哈雷勒亞斯的為主得地業
[00:02:57.000 --> 00:03:01.000]  不能沒有你
[00:03:01.000 --> 00:03:03.000]  這一年我們的意向
[00:03:03.000 --> 00:03:05.000]  就是要為主得地業
[00:03:05.000 --> 00:03:09.000]  建造永生神上帝的居所
[00:03:09.000 --> 00:03:11.000]  我們也一路走過來
[00:03:11.000 --> 00:03:13.000]  大家都經歷到
[00:03:13.000 --> 00:03:15.000]  我很感謝神
[00:03:15.000 --> 00:03:19.000]  這轉變很順利
[00:03:19.000 --> 00:03:21.000]  我們這次建堂
[00:03:21.000 --> 00:03:25.000]  任代任捐任獻還有奉獻
[00:03:25.000 --> 00:03:27.000]  幾乎湊到了四十萬
[00:03:27.000 --> 00:03:31.000]  弟兄姊妹出錢出力還有禱告
[00:03:31.000 --> 00:03:34.000]  都要蒙到神的紀念
[00:03:34.000 --> 00:03:36.000]  都要有神的祝福
[00:03:36.000 --> 00:03:39.000]  我們同心合一的努力
[00:03:39.000 --> 00:03:42.000]  整個基督的身體就動起來了
[00:03:42.000 --> 00:03:45.000]  就是為主得地業
[00:03:45.000 --> 00:03:47.000]  與你與我都有份
[00:03:47.000 --> 00:03:50.000]  不能少了我們
[00:03:50.000 --> 00:03:52.000]  我們也就看到錢財
[00:03:52.000 --> 00:03:54.000]  心力禱告幫助
[00:03:54.000 --> 00:03:57.000]  也從四面八方的湧入
[00:03:57.000 --> 00:03:59.000]  到我們的教會
[00:03:59.000 --> 00:04:01.000]  雖然沒有像在聖經裡面講說
[00:04:01.000 --> 00:04:05.000]  摩西在曠野要建會墓的時候
[00:04:05.000 --> 00:04:09.000]  老百姓就開始捐金銀財寶
[00:04:09.000 --> 00:04:10.000]  聖經上面說
[00:04:10.000 --> 00:04:13.000]  多到不勝數
[00:04:13.000 --> 00:04:15.000]  富富有餘
[00:04:15.000 --> 00:04:17.000]  摩西要跟百姓說
[00:04:17.000 --> 00:04:20.000]  你們不要再奉獻錢財財寶給會墓了
[00:04:20.000 --> 00:04:22.000]  我們已經夠多了
[00:04:22.000 --> 00:04:24.000]  雖然沒有那麼多
[00:04:24.000 --> 00:04:27.000]  但是我們也是一路走來
[00:04:27.000 --> 00:04:29.000]  已經慢慢也有著落
[00:04:29.000 --> 00:04:31.000]  當我們活了為這個持仇
[00:04:31.000 --> 00:04:32.000]  為這個禱告
[00:04:32.000 --> 00:04:33.000]  為這個努力
[00:04:33.000 --> 00:04:35.000]  為永生神的居所
[00:04:35.000 --> 00:04:38.000]  我們來打造來建造的時候
[00:04:38.000 --> 00:04:40.000]  天上也開始動
[00:04:40.000 --> 00:04:42.000]  四周也開始動
[00:04:42.000 --> 00:04:47.000]  連要賣給我們教堂的四方教會
[00:04:47.000 --> 00:04:49.000]  都也放下話來了
[00:04:49.000 --> 00:04:50.000]  好了
[00:04:50.000 --> 00:04:52.000]  我們現在不需要兩年
[00:04:52.000 --> 00:04:57.000]  十八個月我們就會讓給你們了
[00:04:57.000 --> 00:04:58.000]  我現在要禱告
[00:04:58.000 --> 00:05:01.000]  讓他一年就讓給我們好了
[00:05:01.000 --> 00:05:02.000]  好不好
[00:05:02.000 --> 00:05:04.000]  感謝讚美神
[00:05:04.000 --> 00:05:07.000]  因為神在動
[00:05:07.000 --> 00:05:08.000]  按照我們自己
[00:05:08.000 --> 00:05:12.000]  我們根本做不來這樣的事情
[00:05:12.000 --> 00:05:13.000]  許多人跟我講
[00:05:13.000 --> 00:05:15.000]  牧師你要當心了
[00:05:15.000 --> 00:05:17.000]  按照過去的經歷
[00:05:17.000 --> 00:05:19.000]  每一次建堂
[00:05:19.000 --> 00:05:20.000]  就是教會分裂
[00:05:20.000 --> 00:05:23.000]  教會要受到虧損的時候
[00:05:23.000 --> 00:05:26.000]  因為有許多人都有不同的意見
[00:05:26.000 --> 00:05:28.000]  有許多人他覺得
[00:05:28.000 --> 00:05:30.000]  時候沒有到牧師啊
[00:05:30.000 --> 00:05:32.000]  我們錢不夠啊
[00:05:32.000 --> 00:05:34.000]  我們人不夠啊
[00:05:34.000 --> 00:05:35.000]  牧師啊
[00:05:35.000 --> 00:05:39.000]  我沒有這個看見啊等等
[00:05:39.000 --> 00:05:42.000]  但是我們不是一路的走來
[00:05:42.000 --> 00:05:43.000]  我感謝神
[00:05:43.000 --> 00:05:46.000]  我相信我們每一位弟兄姊妹
[00:05:46.000 --> 00:05:49.000]  都擺上了金錢
[00:05:49.000 --> 00:05:51.000]  擺上了心力
[00:05:51.000 --> 00:05:52.000]  付出了禱告
[00:05:52.000 --> 00:05:54.000]  還有許多的勞力
[00:05:54.000 --> 00:05:55.000]  感謝神
[00:05:55.000 --> 00:05:57.000]  讚美神
[00:05:57.000 --> 00:06:01.000]  因為神的國不只在乎吃喝
[00:06:01.000 --> 00:06:03.000]  有的時候人跟我說
[00:06:03.000 --> 00:06:06.000]  牧師你這麼辛苦幹什麼
[00:06:06.000 --> 00:06:08.000]  你是有所圖嗎
[00:06:08.000 --> 00:06:10.000]  我真老實跟你講
[00:06:10.000 --> 00:06:13.000]  我真對這個教會別無所圖
[00:06:13.000 --> 00:06:14.000]  我自己常常在禱告
[00:06:14.000 --> 00:06:15.000]  我跟神說
[00:06:15.000 --> 00:06:17.000]  神啊
[00:06:17.000 --> 00:06:19.000]  為這個興旺愛靈陽堂
[00:06:19.000 --> 00:06:20.000]  買到這個堂
[00:06:20.000 --> 00:06:22.000]  把弟兄姊妹建造起來
[00:06:22.000 --> 00:06:26.000]  這是我一生做最後一件大事情
[00:06:26.000 --> 00:06:28.000]  說不定師母跟我
[00:06:28.000 --> 00:06:30.000]  過兩年或什麼時候
[00:06:30.000 --> 00:06:31.000]  穩了有人接了
[00:06:31.000 --> 00:06:34.000]  我們就把一切都交出來了
[00:06:34.000 --> 00:06:36.000]  毫無眷戀
[00:06:36.000 --> 00:06:38.000]  讓年輕人來接班
[00:06:38.000 --> 00:06:41.000]  我們可以雲遊四海去吧
[00:06:41.000 --> 00:06:43.000]  或者是安詳晚年
[00:06:43.000 --> 00:06:46.000]  所以我們做不是為我們
[00:06:46.000 --> 00:06:48.000]  我相信我們每一位弟兄姊妹
[00:06:48.000 --> 00:06:52.000]  做這個事情也不是為了我們自己
[00:06:52.000 --> 00:06:53.000]  哈雷路亞
[00:06:53.000 --> 00:06:54.000]  讚美神
[00:06:54.000 --> 00:06:58.000]  我們憑著信心奉主耶穌基督的名
[00:06:58.000 --> 00:07:01.000]  如果說我們錢夠多
[00:07:01.000 --> 00:07:04.000]  那我們就是用錢在做事了嗎
[00:07:04.000 --> 00:07:06.000]  如果說我們人夠多
[00:07:06.000 --> 00:07:09.000]  那我們就是靠人力來做事了嗎
[00:07:09.000 --> 00:07:11.000]  聖經不是說嗎
[00:07:11.000 --> 00:07:13.000]  不是靠冰牆
[00:07:13.000 --> 00:07:14.000]  不是靠馬場
[00:07:14.000 --> 00:07:15.000]  不是靠人多
[00:07:15.000 --> 00:07:18.000]  是靠耶和華的靈方能成事
[00:07:18.000 --> 00:07:20.000]  所以我們人不多
[00:07:20.000 --> 00:07:22.000]  我們錢也不多
[00:07:22.000 --> 00:07:25.000]  但是我們能夠把這個事情做成
[00:07:25.000 --> 00:07:28.000]  這就是神在動工不是嗎
[00:07:28.000 --> 00:07:31.000]  這就是我們在神面前領受的意象
[00:07:31.000 --> 00:07:34.000]  神要成就它不是嗎
[00:07:34.000 --> 00:07:35.000]  哈雷路亞
[00:07:35.000 --> 00:07:36.000]  讚美神
[00:07:36.000 --> 00:07:38.000]  我們剛才練的這個聖經
[00:07:38.000 --> 00:07:42.000]  明肅記三十二章一到二十六節
[00:07:42.000 --> 00:07:45.000]  它其實講的也蠻簡單
[00:07:45.000 --> 00:07:50.000]  以色列老百姓摩西帶他們出埃及
[00:07:50.000 --> 00:07:51.000]  下曠野
[00:07:51.000 --> 00:07:54.000]  要入迦南平原
[00:07:54.000 --> 00:07:58.000]  是神所應許的牛奶與蜜之地
[00:07:58.000 --> 00:08:01.000]  當然其中還有一個過紅海
[00:08:01.000 --> 00:08:03.000]  還有在曠野裡面
[00:08:03.000 --> 00:08:05.000]  什麼吃的喝的都沒有
[00:08:05.000 --> 00:08:07.000]  不然就不叫曠野了嗎
[00:08:07.000 --> 00:08:09.000]  但是神用馬拿餵他們
[00:08:09.000 --> 00:08:10.000]  神用鵪鶉肉
[00:08:10.000 --> 00:08:12.000]  神用船石出水
[00:08:12.000 --> 00:08:14.000]  神用許許多多的
[00:08:14.000 --> 00:08:16.000]  讓他們活了下來
[00:08:16.000 --> 00:08:19.000]  而且越長越茁壯
[00:08:19.000 --> 00:08:21.000]  其實你去看地圖啊
[00:08:21.000 --> 00:08:24.000]  出埃及直直穿過曠野啊
[00:08:24.000 --> 00:08:27.000]  年輕力壯的三個月就走到了
[00:08:27.000 --> 00:08:29.000]  比較走的慢的呢
[00:08:29.000 --> 00:08:31.000]  六個月再慢
[00:08:31.000 --> 00:08:34.000]  就算你再慢一年也應該走到
[00:08:34.000 --> 00:08:36.000]  但是他們走了多久啊
[00:08:36.000 --> 00:08:38.000]  四十年
[00:08:38.000 --> 00:08:40.000]  經歷好多的神蹟
[00:08:40.000 --> 00:08:42.000]  吃了好多的苦頭
[00:08:42.000 --> 00:08:46.000]  受了好多的磨難
[00:08:46.000 --> 00:08:48.000]  甚至於啊
[00:08:48.000 --> 00:08:50.000]  那出埃及那一帶
[00:08:50.000 --> 00:08:52.000]  四十年全部死光
[00:08:52.000 --> 00:08:54.000]  連摩西自己最後
[00:08:54.000 --> 00:08:56.000]  聖經上面說
[00:08:56.000 --> 00:08:58.000]  他一百二十歲
[00:08:58.000 --> 00:09:01.000]  眼睛都沒有昏花
[00:09:01.000 --> 00:09:03.000]  他上了尼泊山
[00:09:03.000 --> 00:09:06.000]  眺望迦南平原啊
[00:09:06.000 --> 00:09:09.000]  我相信他老淚縱橫啊
[00:09:09.000 --> 00:09:13.000]  因為神說你就死在這裡了
[00:09:13.000 --> 00:09:16.000]  所以摩西也沒有進去
[00:09:16.000 --> 00:09:19.000]  當這些百姓來到約旦河畔的時候
[00:09:19.000 --> 00:09:21.000]  十二個支派
[00:09:21.000 --> 00:09:23.000]  三個支派走前面
[00:09:23.000 --> 00:09:24.000]  三個支派走右邊
[00:09:24.000 --> 00:09:26.000]  三個支派走左邊
[00:09:26.000 --> 00:09:28.000]  三個支派走後面
[00:09:28.000 --> 00:09:31.000]  中間是惠慕跟約貴
[00:09:31.000 --> 00:09:34.000]  有兩個支派
[00:09:34.000 --> 00:09:37.000]  劉變支派跟迦德支派
[00:09:37.000 --> 00:09:40.000]  他們的牛羊牲畜甚多
[00:09:40.000 --> 00:09:43.000]  然後看到約旦河東岸
[00:09:43.000 --> 00:09:45.000]  不是西岸
[00:09:45.000 --> 00:09:46.000]  不是迦南平原
[00:09:46.000 --> 00:09:49.000]  看到那邊草木豐富
[00:09:49.000 --> 00:09:52.000]  是很好畜牧的地方
[00:09:52.000 --> 00:09:54.000]  他們就跟摩西說
[00:09:54.000 --> 00:09:56.000]  我們不想過去了
[00:09:56.000 --> 00:09:59.000]  請你總我們就把這塊地方
[00:09:59.000 --> 00:10:01.000]  約旦河東岸這個地方
[00:10:01.000 --> 00:10:03.000]  賜給我們啊
[00:10:03.000 --> 00:10:06.000]  哦 聖經上面說
[00:10:06.000 --> 00:10:09.000]  這是少數人的軟弱
[00:10:09.000 --> 00:10:11.000]  造成的虧損
[00:10:11.000 --> 00:10:14.000]  他們說看見亞歇地和基列地
[00:10:14.000 --> 00:10:17.000]  是可牧放牲畜之地
[00:10:17.000 --> 00:10:19.000]  他們就不願意過去了
[00:10:19.000 --> 00:10:21.000]  造成了其他許多人
[00:10:21.000 --> 00:10:24.000]  心裡面就開始軟弱了
[00:10:24.000 --> 00:10:28.000]  他們就灰心就傷膽了
[00:10:28.000 --> 00:10:31.000]  如果說今天我們有12個人
[00:10:31.000 --> 00:10:34.000]  我們說讓我們去打仗去
[00:10:34.000 --> 00:10:38.000]  我們大家把手割破
[00:10:38.000 --> 00:10:40.000]  然後立下血盟
[00:10:40.000 --> 00:10:42.000]  我們要去打仗
[00:10:42.000 --> 00:10:44.000]  不打贏不回來
[00:10:44.000 --> 00:10:45.000]  誓不甘休
[00:10:45.000 --> 00:10:46.000]  然後終究有兩個人說
[00:10:46.000 --> 00:10:47.000]  你們去吧
[00:10:47.000 --> 00:10:49.000]  我現在有點事情
[00:10:49.000 --> 00:10:50.000]  我們就停在這邊
[00:10:50.000 --> 00:10:52.000]  好了我們不過去了
[00:10:52.000 --> 00:10:53.000]  是不是其他的人
[00:10:53.000 --> 00:10:55.000]  就開始灰心傷膽
[00:10:55.000 --> 00:10:57.000]  摩西就很不高興
[00:10:57.000 --> 00:11:00.000]  就說你們不可以這樣
[00:11:00.000 --> 00:11:04.000]  當然了各有各的道理
[00:11:04.000 --> 00:11:06.000]  其實如果說今天
[00:11:06.000 --> 00:11:08.000]  這個地很適合我們居住
[00:11:08.000 --> 00:11:11.000]  那麼過不過去不都一樣嗎
[00:11:11.000 --> 00:11:12.000]  你們覺得
[00:11:12.000 --> 00:11:14.000]  假如今天我說
[00:11:14.000 --> 00:11:17.000]  我已經很習慣住在這邊了
[00:11:17.000 --> 00:11:19.000]  神啊你沒搞錯啊
[00:11:19.000 --> 00:11:20.000]  你要叫我去到
[00:11:20.000 --> 00:11:22.000]  另外一個地方去
[00:11:22.000 --> 00:11:23.000]  我有的時候想說
[00:11:23.000 --> 00:11:24.000]  我們在這裡聚會
[00:11:24.000 --> 00:11:26.000]  不是很好嗎
[00:11:26.000 --> 00:11:28.000]  但是其中有一個事情
[00:11:28.000 --> 00:11:31.000]  我不願意太強調它
[00:11:31.000 --> 00:11:34.000]  因為房東已經跟我們說了
[00:11:34.000 --> 00:11:36.000]  六個月的租約
[00:11:36.000 --> 00:11:37.000]  換句話說
[00:11:37.000 --> 00:11:38.000]  你每六個月
[00:11:38.000 --> 00:11:40.000]  你就準備找房子吧
[00:11:40.000 --> 00:11:43.000]  說不定我就隨時要收回了
[00:11:43.000 --> 00:11:45.000]  他只是沒有講出來
[00:11:45.000 --> 00:11:48.000]  而且樓上被佔用了
[00:11:48.000 --> 00:11:50.000]  我們地方受到了侷限
[00:11:50.000 --> 00:11:52.000]  而更重要的是
[00:11:52.000 --> 00:11:54.000]  神給我們的意向
[00:11:54.000 --> 00:11:56.000]  是不是
[00:11:56.000 --> 00:11:58.000]  我們一路走來
[00:11:58.000 --> 00:12:00.000]  五年前我就看到這個地方
[00:12:00.000 --> 00:12:02.000]  我就很喜歡
[00:12:02.000 --> 00:12:03.000]  終於進來了
[00:12:03.000 --> 00:12:06.000]  然後這個房東
[00:12:06.000 --> 00:12:08.000]  搬到二樓來的時候
[00:12:08.000 --> 00:12:11.000]  我們就看到425又要再賣
[00:12:11.000 --> 00:12:13.000]  425就是旁邊那間
[00:12:13.000 --> 00:12:15.000]  賣了好幾次
[00:12:15.000 --> 00:12:17.000]  賣掉又回到市面上
[00:12:17.000 --> 00:12:18.000]  就一直賣不掉
[00:12:18.000 --> 00:12:20.000]  我一直好高興說
[00:12:20.000 --> 00:12:22.000]  這是神賜給我的
[00:12:22.000 --> 00:12:23.000]  我問過好幾個人
[00:12:23.000 --> 00:12:24.000]  帶好幾個人去看
[00:12:24.000 --> 00:12:26.000]  人家都說不好
[00:12:26.000 --> 00:12:27.000]  Bernie說
[00:12:27.000 --> 00:12:30.000]  這個就像一個funeral home一樣
[00:12:30.000 --> 00:12:32.000]  不好不好
[00:12:32.000 --> 00:12:33.000]  那個healing room minister
[00:12:33.000 --> 00:12:35.000]  他們都說不好不好
[00:12:35.000 --> 00:12:38.000]  這地方是一個run down的church
[00:12:38.000 --> 00:12:39.000]  就是一個
[00:12:39.000 --> 00:12:42.000]  頹喪一個破碎的教會
[00:12:42.000 --> 00:12:44.000]  但是有一位弟兄
[00:12:44.000 --> 00:12:46.000]  他忽然間打電話來說
[00:12:46.000 --> 00:12:48.000]  我給你看到一個
[00:12:48.000 --> 00:12:51.000]  65 front street那個地方
[00:12:51.000 --> 00:12:54.000]  趕快去看
[00:12:54.000 --> 00:12:57.000]  上次我們去看425的時候
[00:12:57.000 --> 00:12:58.000]  一方說
[00:12:58.000 --> 00:13:00.000]  我的做夢夢到的
[00:13:00.000 --> 00:13:02.000]  不是這個地方
[00:13:02.000 --> 00:13:04.000]  但是當我們到了65 front street的時候
[00:13:04.000 --> 00:13:06.000]  他說就是這個地方
[00:13:06.000 --> 00:13:08.000]  我還夢到說
[00:13:08.000 --> 00:13:10.000]  我們在講台樓梯這邊
[00:13:10.000 --> 00:13:12.000]  在那邊掃地了
[00:13:12.000 --> 00:13:14.000]  等等
[00:13:14.000 --> 00:13:16.000]  也就是說
[00:13:16.000 --> 00:13:19.000]  異象配合了異夢
[00:13:19.000 --> 00:13:21.000]  還有人發出了預言
[00:13:21.000 --> 00:13:22.000]  有人confirm
[00:13:22.000 --> 00:13:24.000]  有人確知確定
[00:13:24.000 --> 00:13:26.000]  去看了都好高興
[00:13:26.000 --> 00:13:28.000]  我跟這個healing room minister的
[00:13:28.000 --> 00:13:30.000]  美國人在講這個地方的時候
[00:13:30.000 --> 00:13:31.000]  有一個弟兄說
[00:13:31.000 --> 00:13:32.000]  若干年前
[00:13:32.000 --> 00:13:34.000]  我就是在那個教堂聚會
[00:13:34.000 --> 00:13:36.000]  我很清楚那個教堂
[00:13:36.000 --> 00:13:37.000]  你不用帶我去
[00:13:37.000 --> 00:13:40.000]  那個教堂很好
[00:13:40.000 --> 00:13:42.000]  感謝神
[00:13:42.000 --> 00:13:44.000]  我們沒有像
[00:13:44.000 --> 00:13:46.000]  迦德之派跟
[00:13:46.000 --> 00:13:48.000]  劉彬之派
[00:13:48.000 --> 00:13:50.000]  劉彬是老大
[00:13:50.000 --> 00:13:52.000]  老大這麼沒有信心
[00:13:52.000 --> 00:13:54.000]  老大一講這個話
[00:13:54.000 --> 00:13:55.000]  下面幾個都跟著
[00:13:55.000 --> 00:13:57.000]  心都開始搖了
[00:13:57.000 --> 00:14:00.000]  所以摩西很不高興
[00:14:00.000 --> 00:14:01.000]  摩西跟他說
[00:14:01.000 --> 00:14:02.000]  你們為什麼不過去
[00:14:02.000 --> 00:14:04.000]  得到神所應許之要
[00:14:04.000 --> 00:14:06.000]  給我們自己的呢
[00:14:06.000 --> 00:14:07.000]  他們說這個異樣
[00:14:07.000 --> 00:14:10.000]  我們看這個地方很好
[00:14:10.000 --> 00:14:12.000]  我就想到有一個小故事
[00:14:12.000 --> 00:14:13.000]  是這樣講
[00:14:13.000 --> 00:14:15.000]  是真實的
[00:14:15.000 --> 00:14:18.000]  在二次大戰快要完的時候
[00:14:18.000 --> 00:14:22.000]  聯軍盟邦就開始討論了
[00:14:22.000 --> 00:14:24.000]  我們二次大戰完的時候
[00:14:24.000 --> 00:14:27.000]  就要讓以色列人復國
[00:14:27.000 --> 00:14:30.000]  他們亡國亡了幾千年了
[00:14:30.000 --> 00:14:33.000]  受盡了磨難吃盡了苦頭
[00:14:33.000 --> 00:14:35.000]  被殺了許多的人
[00:14:35.000 --> 00:14:37.000]  我們要讓他們復國
[00:14:37.000 --> 00:14:39.000]  後來就要討論要在哪裡
[00:14:39.000 --> 00:14:43.000]  那個時候英國殖民澳大利亞
[00:14:43.000 --> 00:14:45.000]  所以那個島是一個非常好的地方
[00:14:45.000 --> 00:14:46.000]  人家就說
[00:14:46.000 --> 00:14:50.000]  就把以色列放在那個島上面好了
[00:14:50.000 --> 00:14:51.000]  放在那邊就好了
[00:14:51.000 --> 00:14:55.000]  從此就天下太平了不是嗎
[00:14:55.000 --> 00:14:58.000]  但是以色列人說什麼他都不去
[00:14:58.000 --> 00:15:01.000]  甚至有人說要把他們放到非洲
[00:15:01.000 --> 00:15:03.000]  他說什麼也不去
[00:15:03.000 --> 00:15:06.000]  整個澳大利亞這個島跟非洲
[00:15:06.000 --> 00:15:10.000]  都比加南平原大幾十倍幾百倍
[00:15:10.000 --> 00:15:12.000]  他不去
[00:15:12.000 --> 00:15:14.000]  他說因為這是神所應許我的
[00:15:14.000 --> 00:15:17.000]  加南美地牛奶與蜜之地
[00:15:17.000 --> 00:15:21.000]  所以我一定要回到那個地方去
[00:15:21.000 --> 00:15:23.000]  而且當他們第一批
[00:15:23.000 --> 00:15:26.000]  踏上到以色列國土的時候呢
[00:15:26.000 --> 00:15:30.000]  大批的人湧向哭牆
[00:15:30.000 --> 00:15:33.000]  在耶路撒冷城的哭牆裡面哭
[00:15:33.000 --> 00:15:37.000]  因為他們多少年沒有看到
[00:15:37.000 --> 00:15:39.000]  所以不一樣
[00:15:39.000 --> 00:15:41.000]  神啟示他們說
[00:15:41.000 --> 00:15:44.000]  當初你們過紅海
[00:15:44.000 --> 00:15:45.000]  當初你們在曠野
[00:15:45.000 --> 00:15:48.000]  也有這個事情發生
[00:15:48.000 --> 00:15:50.000]  剛剛出來幾個月不到
[00:15:50.000 --> 00:15:52.000]  摩西就派了12個探子
[00:15:52.000 --> 00:15:56.000]  進入加南平原去探那個加南美地
[00:15:56.000 --> 00:15:59.000]  結果12個探子分成6組
[00:15:59.000 --> 00:16:01.000]  加勒跟約蘇亞一組
[00:16:01.000 --> 00:16:04.000]  每組都回來報告敵情如何
[00:16:04.000 --> 00:16:05.000]  報告那邊
[00:16:05.000 --> 00:16:07.000]  他們大家都同意那個地方
[00:16:07.000 --> 00:16:09.000]  真的好大好棒
[00:16:09.000 --> 00:16:12.000]  但是其他5組的人都說
[00:16:12.000 --> 00:16:14.000]  那邊人好高大
[00:16:14.000 --> 00:16:16.000]  我們像蚱蜢一樣
[00:16:16.000 --> 00:16:19.000]  不要去
[00:16:19.000 --> 00:16:21.000]  只有加勒跟約蘇亞
[00:16:21.000 --> 00:16:23.000]  兩個爛凶爛帝
[00:16:23.000 --> 00:16:26.000]  抬了一串加南美地出產的葡萄
[00:16:26.000 --> 00:16:29.000]  我相信一個葡萄有一個拳頭這麼大
[00:16:29.000 --> 00:16:31.000]  所以你看那個出產地
[00:16:31.000 --> 00:16:33.000]  我們上去得著那地
[00:16:33.000 --> 00:16:36.000]  是神所應許我們的
[00:16:36.000 --> 00:16:38.000]  他們就是灰心喪膽
[00:16:38.000 --> 00:16:39.000]  不敢去
[00:16:39.000 --> 00:16:41.000]  神就讓他們在曠野裡面
[00:16:41.000 --> 00:16:44.000]  足足漂流了40年
[00:16:44.000 --> 00:16:46.000]  6個月到1年可以走到
[00:16:46.000 --> 00:16:48.000]  結果足足漂流了40年
[00:16:48.000 --> 00:16:50.000]  就是因為灰心喪膽
[00:16:50.000 --> 00:16:53.000]  跟同樣的事情發生了
[00:16:53.000 --> 00:16:57.000]  你要知道過紅海跟過約旦河
[00:16:57.000 --> 00:17:00.000]  都是神蹟不是嗎
[00:17:00.000 --> 00:17:03.000]  你們說過紅海跟過約旦河
[00:17:03.000 --> 00:17:05.000]  哪一個容易啊
[00:17:05.000 --> 00:17:08.000]  其實過紅海容易
[00:17:08.000 --> 00:17:10.000]  摩西舉帳
[00:17:10.000 --> 00:17:12.000]  紅海就分開了
[00:17:12.000 --> 00:17:16.000]  然後老百姓就從紅海中間走過去
[00:17:16.000 --> 00:17:18.000]  但是今天到了約旦河半的時候
[00:17:18.000 --> 00:17:20.000]  要過約旦河的時候
[00:17:20.000 --> 00:17:22.000]  神啟示他們說
