
[00:00:00.000 --> 00:00:03.680]  最近我帶著女兒出街
[00:01:20.240 --> 00:01:22.400]  這些所有東西他都回答不了
[00:01:22.400 --> 00:01:24.240]  但是他很搞笑
[00:01:24.240 --> 00:01:26.240]  他說他接過一個很無聊的電話
[00:01:26.240 --> 00:01:27.520]  他這樣說
[00:01:27.520 --> 00:01:30.240]  他說有人打電話去跟他聊天
[00:01:30.240 --> 00:01:32.080]  他說那個人跟他說
[00:01:32.080 --> 00:01:35.760]  我剛剛被人強制地送去隔離營
[00:01:35.760 --> 00:01:39.520]  但是當我發現我要去廁所的時候
[00:01:39.520 --> 00:01:41.120]  發現沒有廁紙
[00:01:41.120 --> 00:01:42.080]  那他怎麼辦呢
[00:01:42.080 --> 00:01:43.040]  他就說
[00:01:43.040 --> 00:01:44.720]  他就跟我朋友說
[00:01:44.720 --> 00:01:47.280]  我就用了剛剛我看完的書
[00:01:47.280 --> 00:01:48.880]  把那本書撕下來
[00:01:48.880 --> 00:01:51.680]  就解決了自己的需要
[00:01:51.680 --> 00:01:54.240]  在這件事裡面聽到他的分享
[00:01:54.240 --> 00:01:57.440]  他說其實在這段時間他的工作很忙碌
[00:01:57.440 --> 00:01:59.200]  我想大家都是
[00:01:59.200 --> 00:02:02.000]  回到家裡他也要預備資料
[00:02:02.000 --> 00:02:04.960]  加上早期的疫情爆發
[00:02:04.960 --> 00:02:07.440]  他也知道我們家裡有小朋友
[00:02:07.440 --> 00:02:09.920]  所以他也避免來探我們
[00:02:09.920 --> 00:02:13.600]  最近因為疫情剛剛講到消退了
[00:02:13.600 --> 00:02:15.680]  口罩令也放寬了
[00:02:15.680 --> 00:02:17.680]  社區設施也放寬了
[00:02:17.680 --> 00:02:20.080]  所以我們又見面
[00:02:20.080 --> 00:02:23.680]  也在那個餐飯裡面分享了很多
[00:02:23.680 --> 00:02:26.480]  在餐飯裡面他總結了一句話
[00:02:26.480 --> 00:02:30.000]  他說他覺得這三年好像做了一場噩夢
[00:02:30.000 --> 00:02:33.120]  現在睡醒又再復上
[00:02:33.120 --> 00:02:35.520]  我們很簡單地看一下這三年裡面
[00:02:35.520 --> 00:02:38.320]  發生了的事情
[00:02:38.320 --> 00:02:39.600]  預備了幾張圖
[00:02:39.600 --> 00:02:41.600]  可能大家都經歷過
[00:02:41.600 --> 00:02:42.880]  重溫一下
[00:02:42.880 --> 00:02:44.800]  在這上篇裡面看到
[00:02:44.800 --> 00:02:47.920]  可能是我們曾經經歷過
[00:02:47.920 --> 00:02:49.360]  大廈要檢疫
[00:02:49.360 --> 00:02:53.200]  有很多醫護人員來到我們住的社區裡面
[00:02:53.200 --> 00:02:54.800]  再按
[00:02:54.800 --> 00:02:58.160]  我們經歷過全日禁堂食的時間
[00:02:58.160 --> 00:02:59.200]  很不方便
[00:02:59.200 --> 00:03:04.560]  要去找食物也是很不方便的時間
[00:03:04.560 --> 00:03:07.920]  也經歷過急症室爆滿
[00:03:07.920 --> 00:03:11.600]  有很多長者需要在急症室外面等候
[00:03:11.600 --> 00:03:13.200]  一個露天的地方
[00:03:13.200 --> 00:03:15.360]  當我們在家居隔離的時候
[00:03:15.360 --> 00:03:18.480]  我們也收過這些防疫包
[00:03:18.480 --> 00:03:22.240]  可能裡面現在也剩下很多檢測包
[00:03:22.240 --> 00:03:25.200]  在家裡面
[00:03:25.200 --> 00:03:27.600]  再按一按
[00:03:27.600 --> 00:03:29.360]  我們可能會在街上
[00:03:29.360 --> 00:03:32.160]  我們曾經去到一些社區的地方裡面
[00:03:32.160 --> 00:03:33.840]  我們去做檢疫
[00:03:33.840 --> 00:03:34.960]  到最後一張圖
[00:03:34.960 --> 00:03:35.760]  就是講到
[00:03:35.760 --> 00:03:37.200]  就是這裡寫著
[00:03:37.200 --> 00:03:40.000]  就是隔離設施已經完成它的任務
[00:03:40.000 --> 00:03:42.160]  這個好像彷彿這三年裡面
[00:03:42.160 --> 00:03:45.120]  一個很短的回顧
[00:03:45.120 --> 00:03:47.840]  這個疫情帶給全球人
[00:03:47.840 --> 00:03:49.840]  有六百八十萬人
[00:03:49.840 --> 00:03:52.240]  因為這個新冠而離世
[00:03:52.240 --> 00:03:54.800]  就是說全香港的人口九成的人
[00:03:54.800 --> 00:03:56.880]  因為這個病而離世
[00:03:56.880 --> 00:03:58.400]  在這段時間裡面
[00:03:58.400 --> 00:04:00.000]  經歷了很多日常的改變
[00:04:00.000 --> 00:04:00.960]  剛剛提過
[00:04:00.960 --> 00:04:02.960]  有很多地方都停止了
[00:04:02.960 --> 00:04:04.000]  食肆停止了
[00:04:04.000 --> 00:04:05.440]  工作停止了
[00:04:05.440 --> 00:04:07.760]  我們的聚會曾經都停止過
[00:04:07.760 --> 00:04:10.960]  甚至可能我們的報導都停止過
[00:04:10.960 --> 00:04:13.200]  這三年好像發了一場噩夢
[00:04:13.200 --> 00:04:15.680]  但是現在睡醒的時候
[00:04:15.680 --> 00:04:18.560]  我們又復上了
[00:04:18.560 --> 00:04:20.240]  自從上個月跟大家分享
[00:04:20.240 --> 00:04:21.440]  Believer Rule之後
[00:04:21.440 --> 00:04:23.360]  到今天這個月
[00:04:23.360 --> 00:04:24.880]  其實在這個世界裡面
[00:04:24.880 --> 00:04:26.480]  都發生了很多大事
[00:04:26.480 --> 00:04:28.160]  其中一個就是剛剛提到
[00:04:28.160 --> 00:04:31.440]  土耳其和敘利亞的地震
[00:04:31.440 --> 00:04:35.200]  一場地震造成了五萬人死亡
[00:04:35.200 --> 00:04:37.840]  也有很多人無家可歸
[00:04:37.840 --> 00:04:40.320]  很多地方需要再重建
[00:04:40.320 --> 00:04:42.080]  剛剛報告都提到
[00:04:42.080 --> 00:04:43.280]  我們有一個特別的奉獻
[00:04:43.280 --> 00:04:45.680]  為了震災去奉獻
[00:04:45.680 --> 00:04:47.440]  不過更重要的地方是
[00:04:47.440 --> 00:04:49.200]  這些地方其實有很多人
[00:04:49.200 --> 00:04:50.880]  沒聽過福音
[00:04:50.880 --> 00:04:54.240]  當我們這一刻慢慢復常的時候
[00:04:54.240 --> 00:04:57.120]  可能是時候我們要再出發
[00:04:57.120 --> 00:04:58.880]  去回應福音的需要
[00:04:58.880 --> 00:05:01.280]  去做見證
[00:05:01.280 --> 00:05:02.320]  於是我就想起
[00:05:02.320 --> 00:05:04.160]  《仕途行傳》裡面提到
[00:05:04.160 --> 00:05:05.760]  當耶穌受害的時候
[00:05:05.760 --> 00:05:07.760]  升天離開門徒
[00:05:07.760 --> 00:05:10.400]  門徒經歷了一個很大的轉變
[00:05:10.400 --> 00:05:11.440]  轉變過後
[00:05:11.440 --> 00:05:12.640]  神提醒他們
[00:05:12.640 --> 00:05:17.200]  有一個使命是時候再出發
[00:05:17.200 --> 00:05:18.400]  讓我們進入經文之前
[00:05:18.400 --> 00:05:22.400]  我們一起低頭禱告
[00:05:22.400 --> 00:05:24.480]  天父我感謝祢讚美祢
[00:05:24.480 --> 00:05:27.840]  讓我們今天能夠仍然在當中
[00:05:27.840 --> 00:05:28.800]  在這個禮堂裡面
[00:05:28.800 --> 00:05:30.560]  領受祢的話語
[00:05:30.560 --> 00:05:32.240]  神放花看回這三年裡面
[00:05:32.240 --> 00:05:34.160]  我們有很多不同的經歷
[00:05:34.160 --> 00:05:37.760]  當好像慢慢復常的時候
[00:05:37.760 --> 00:05:39.280]  神我求祢在今天裡面
[00:05:39.280 --> 00:05:41.040]  透過經文提醒我們
[00:05:41.040 --> 00:05:43.120]  我們要去回應祢
[00:05:43.120 --> 00:05:43.680]  所以主啊
[00:05:43.680 --> 00:05:46.560]  我求聖靈這一刻與我們同在
[00:05:46.560 --> 00:05:48.160]  當我們要進入經文的時候
[00:05:48.160 --> 00:05:50.640]  願聖靈在當中裡面提醒我們
[00:05:50.640 --> 00:05:52.560]  彷彿好像一個很熟悉的經文
[00:05:52.560 --> 00:05:53.200]  但是神啊
[00:05:53.200 --> 00:05:55.680]  求祢在當中裡面再一次提醒
[00:05:55.680 --> 00:05:57.440]  願祢在當中裡面帶領我們
[00:05:57.440 --> 00:05:58.720]  聽我們祈禱
[00:05:58.720 --> 00:06:00.880]  奉教主耶穌得聖名次祈求
[00:06:00.880 --> 00:06:03.440]  阿們
[00:06:03.440 --> 00:06:04.960]  經文一開始就交代了
[00:06:04.960 --> 00:06:07.040]  整個《仕途行傳》的背景
[00:06:07.040 --> 00:06:08.480]  第一次這樣提到
[00:06:08.480 --> 00:06:09.680]  提阿飛羅先生
[00:06:09.680 --> 00:06:11.040]  我已經寫信
[00:06:11.040 --> 00:06:12.400]  寫了前書
[00:06:12.400 --> 00:06:15.440]  敘述耶穌開始所行所教的一切
[00:06:15.440 --> 00:06:17.680]  一直到他藉著聖靈吩咐
[00:06:17.680 --> 00:06:19.440]  所揀選的仕途之後
[00:06:19.440 --> 00:06:21.680]  被接上升的日子為止
[00:06:21.680 --> 00:06:22.800]  他受難以後
[00:06:22.800 --> 00:06:24.320]  用許多的憑據
[00:06:24.320 --> 00:06:27.920]  向仕途顯現自己是活著的
[00:06:27.920 --> 00:06:29.360]  他向仕途顯現
[00:06:29.360 --> 00:06:33.120]  並且講論神的國有四十日之久
[00:06:33.120 --> 00:06:34.480]  我們看到這本書
[00:06:34.480 --> 00:06:36.720]  是寫給提阿飛羅的
[00:06:36.720 --> 00:06:38.400]  提阿飛羅是一個什麼人呢
[00:06:38.400 --> 00:06:41.920]  提阿飛羅是一個羅馬的高官
[00:06:41.920 --> 00:06:44.240]  而作者說他在前書的時候
[00:06:44.240 --> 00:06:47.760]  已經寫了信給提阿飛羅
[00:06:47.760 --> 00:06:50.560]  我們看回早前寫給提阿飛羅的書
[00:06:50.560 --> 00:06:53.040]  就是講《路加福音》
[00:06:53.040 --> 00:06:55.440]  所以一般學者都會認為
[00:06:55.440 --> 00:06:59.840]  《仕途行傳》的作者就是路加
[00:06:59.840 --> 00:07:02.480]  加上《仕途行傳》裡面的文筆
[00:07:02.480 --> 00:07:04.400]  跟《路加福音》是很相似的
[00:07:04.400 --> 00:07:07.520]  都是用了很流暢的希臘文
[00:07:07.520 --> 00:07:08.960]  所以更加肯定
[00:07:08.960 --> 00:07:12.240]  這本書就是路加所寫的
[00:07:12.240 --> 00:07:13.280]  有人會這樣說
[00:07:13.280 --> 00:07:15.600]  這本書叫做《路加後書》
[00:07:15.600 --> 00:07:19.280]  或者是第五卷的福音書
[00:07:19.280 --> 00:07:20.880]  雖然收信的人
[00:07:20.880 --> 00:07:23.280]  對象都是提阿飛羅大人
[00:07:23.280 --> 00:07:25.280]  但是也有學者認為
[00:07:25.280 --> 00:07:27.520]  不只是寫信給他
[00:07:27.520 --> 00:07:28.960]  他們會認為提阿飛羅
[00:07:28.960 --> 00:07:31.280]  是一個虛構的人物
[00:07:31.280 --> 00:07:33.280]  可能會是一種寫作的手法
[00:07:33.280 --> 00:07:37.440]  因為提阿飛羅的意思就是指
[00:07:37.440 --> 00:07:39.120]  神所愛的
[00:07:39.120 --> 00:07:41.440]  或者是愛神的人
[00:07:41.440 --> 00:07:43.840]  所以這本書其實的對象
[00:07:43.840 --> 00:07:46.960]  可能是暗指所有愛上帝的人
[00:07:46.960 --> 00:07:48.720]  就是你和我
[00:07:48.720 --> 00:07:49.920]  不論如何
[00:07:49.920 --> 00:07:53.280]  神都會藉著這本書對我們說話
[00:07:53.280 --> 00:07:56.640]  前書《路加向提阿飛羅》這樣講述
[00:07:56.640 --> 00:08:00.480]  說是講耶穌所作所教的書
[00:08:00.480 --> 00:08:02.160]  直到耶穌受難
[00:08:02.160 --> 00:08:05.120]  離開門徒升天的日子
[00:08:05.120 --> 00:08:07.280]  當耶穌死後復活
[00:08:07.280 --> 00:08:10.160]  曾經多次在門徒面前顯現
[00:08:10.160 --> 00:08:12.160]  更加有四十天的時間
[00:08:12.160 --> 00:08:15.600]  與門徒相處去討論天國的事
[00:08:15.600 --> 00:08:17.200]  這裡講到就是證明
[00:08:17.200 --> 00:08:20.400]  耶穌死後是一個鐵一般的事實
[00:08:20.400 --> 00:08:23.120]  更加在門徒中間生活過
[00:08:23.120 --> 00:08:24.720]  第六節更加提到
[00:08:24.720 --> 00:08:27.440]  耶穌與這幫門徒一同吃飯
[00:08:27.440 --> 00:08:29.200]  一同相交
[00:08:29.200 --> 00:08:31.120]  就從這些見證開始
[00:08:31.120 --> 00:08:32.960]  講及門徒
[00:08:32.960 --> 00:08:35.760]  就是之後講到門徒的見證
[00:08:35.760 --> 00:08:40.080]  開始了這段書信
[00:08:40.080 --> 00:08:42.640]  門徒的見證是這樣開始的
[00:08:42.640 --> 00:08:45.280]  在第四節裡面提到
[00:08:45.280 --> 00:08:48.000]  耶穌和他們一同吃飯的時候
[00:08:48.000 --> 00:08:50.640]  吩咐他們不要離開耶路撒冷
[00:08:50.640 --> 00:08:53.520]  說你們要等候父的應許
[00:08:53.520 --> 00:08:55.760]  就是你們聽過我講的
[00:08:55.760 --> 00:08:57.840]  約翰是用水私浸
[00:08:57.840 --> 00:08:59.360]  但是再過幾天
[00:08:59.360 --> 00:09:02.560]  我們是要受聖靈的浸
[00:09:02.560 --> 00:09:05.920]  在路加福音二十四章四十九節這樣說
[00:09:05.920 --> 00:09:07.840]  我要使我的父的應許
[00:09:07.840 --> 00:09:09.840]  淋到你們身上
[00:09:09.840 --> 00:09:12.400]  你們當在這城裡等候
[00:09:12.400 --> 00:09:18.400]  直到得著從上面來的能力
[00:09:18.400 --> 00:09:20.320]  耶穌和門徒相交的時候
[00:09:20.320 --> 00:09:23.440]  祂祝福門徒要留在耶路撒冷
[00:09:23.440 --> 00:09:26.080]  等候父神的應許
[00:09:26.080 --> 00:09:30.080]  一開始就要門徒去等候
[00:09:30.080 --> 00:09:31.440]  我不知道大家認不認同
[00:09:31.440 --> 00:09:35.360]  等候是一個很令人煎熬的過程
[00:09:35.360 --> 00:09:39.120]  這種煎熬的過程最痛苦的是什麼呢
[00:09:39.120 --> 00:09:41.840]  就是不知道要等多久
[00:09:41.840 --> 00:09:44.720]  相信大家都有這個等的經驗
[00:09:44.720 --> 00:09:47.280]  可能是等一輛巴士來到
[00:09:47.280 --> 00:09:49.840]  就是可能看著應用程式等它來到
[00:09:49.840 --> 00:09:52.640]  可能是等一個機會的出現
[00:09:52.640 --> 00:09:54.720]  又或者可能我們有病的時候
[00:09:54.720 --> 00:09:56.880]  我們等醫治臨到
[00:09:56.880 --> 00:09:58.800]  也可能我們失去工作的時候
[00:09:58.800 --> 00:10:02.560]  我們期待一份工作要來到
[00:10:02.560 --> 00:10:04.800]  這個過程令到我們想
[00:10:04.800 --> 00:10:08.320]  就是我們對將來未知帶著一種恐懼
[00:10:08.320 --> 00:10:09.840]  但是又帶著期待
[00:10:09.840 --> 00:10:12.560]  因為祂會即將來到
[00:10:12.560 --> 00:10:16.560]  我們不斷在這個過程裡面掙扎
[00:10:16.560 --> 00:10:18.400]  而人生很多時候
[00:10:18.400 --> 00:10:22.320]  都是在這個等候裡面去學習的
[00:10:22.320 --> 00:10:25.120]  這個過程令到我們有很多的反思
[00:10:25.120 --> 00:10:27.680]  令到我們很多東西去想
[00:10:27.680 --> 00:10:29.760]  但是在這個過程同樣地
[00:10:29.760 --> 00:10:31.440]  我們都是很帶著一個
[00:10:31.440 --> 00:10:36.560]  毫不情願的感覺去等待
[00:10:36.560 --> 00:10:41.040]  神要門徒在耶路撒冷裡面去等候
[00:10:41.040 --> 00:10:43.760]  耶路撒冷是一個什麼地方呢
[00:10:43.760 --> 00:10:45.600]  耶路撒冷是門徒
[00:10:45.600 --> 00:10:48.720]  和耶穌最後一起相處的地方
[00:10:48.720 --> 00:10:53.440]  也是耶穌受害釘十字架的地方
[00:10:53.440 --> 00:10:56.880]  神要門徒在這個地方裡面去等候
[00:10:56.880 --> 00:11:01.040]  去等候一個承諾的達成
[00:11:01.040 --> 00:11:02.560]  這個承諾是什麼呢
[00:11:02.560 --> 00:11:05.840]  就是要領受聖靈的針
[00:11:05.840 --> 00:11:10.960]  要去領受從上面來的能力
[00:11:10.960 --> 00:11:13.840]  《使徒行傳》另一個強調的就是
[00:11:13.840 --> 00:11:18.800]  一切所成就的事都是藉著聖靈所成就的
[00:11:18.800 --> 00:11:22.240]  聖靈是貫穿傳書的主角
[00:11:22.240 --> 00:11:25.120]  所以《使徒行傳》亦都會提到是一個
[00:11:25.120 --> 00:11:30.480]  聖靈行傳的一卷書信
[00:11:30.480 --> 00:11:33.280]  如果大家看到後面的時候
[00:11:33.280 --> 00:11:35.280]  之後的章數你會發現
[00:11:35.280 --> 00:11:38.880]  門徒當耶穌死後的三十年裡面
[00:11:38.880 --> 00:11:40.160]  藉著聖靈的能力
[00:11:40.160 --> 00:11:43.520]  他靠著聖靈的能力去見證耶穌
[00:11:43.520 --> 00:11:44.480]  去傳揚福音
[00:11:44.480 --> 00:11:46.880]  在福音的傳遍裡面
[00:11:46.880 --> 00:11:48.800]  去到世界不同的地方裡面
[00:11:48.800 --> 00:11:52.000]  藉著聖靈的能力去傳揚
[00:11:52.000 --> 00:11:55.600]  到底門徒明不明白神要他們在
[00:11:55.600 --> 00:11:57.440]  這個等候的過程裡面
[00:11:57.440 --> 00:12:00.400]  神的心意是什麼呢
[00:12:00.400 --> 00:12:01.760]  我們很容易明白
[00:12:01.760 --> 00:12:03.520]  他提到之前就是
[00:12:03.520 --> 00:12:06.880]  約翰是用水為我們施針
[00:12:06.880 --> 00:12:08.400]  這個過程我們很明白
[00:12:08.400 --> 00:12:10.160]  因為我們能夠見到
[00:12:10.160 --> 00:12:13.840]  亦都知道這樣用水來去施針
[00:12:13.840 --> 00:12:16.880]  是為我們去洗去我們的不潔
[00:12:16.880 --> 00:12:19.760]  但是領受聖靈的針是什麼呢
[00:12:19.760 --> 00:12:24.480]  經文說到要再過幾天才能夠領受
[00:12:24.480 --> 00:12:27.680]  那就是要再等多久呢
[00:12:27.680 --> 00:12:30.400]  門徒就在這個等候的過程
[00:12:30.400 --> 00:12:34.240]  他們問了一個焦點錯誤的問題
[00:12:34.240 --> 00:12:35.520]  亦都在這個問題裡面
[00:12:35.520 --> 00:12:39.200]  表達了他們的關心是什麼
[00:12:39.200 --> 00:12:40.880]  第六節這樣提到
[00:12:40.880 --> 00:12:43.360]  他們聚集的時候問耶穌
[00:12:43.360 --> 00:12:47.440]  主啊 你要這時候使以色列復國嗎
[00:12:47.440 --> 00:12:51.440]  話本這樣提到主啊 你要復興以色列國
[00:12:51.440 --> 00:12:54.400]  就在這時候嗎
[00:12:54.400 --> 00:12:56.320]  他們以為等候的結果
[00:12:56.320 --> 00:12:59.360]  就是見到復興的臨到
[00:12:59.360 --> 00:13:00.240]  他會問
[00:13:00.240 --> 00:13:04.000]  是不是這個時候就是以色列復國的時候
[00:13:04.000 --> 00:13:07.760]  因為以色列復國的時候代表什麼呢
[00:13:07.760 --> 00:13:10.000]  就是代表他們可以脫離
[00:13:10.000 --> 00:13:12.320]  這個羅馬政府的管治
[00:13:12.320 --> 00:13:18.160]  可以脫離他們面對的逼迫
[00:13:18.160 --> 00:13:22.480]  所以他們期待等候的結果就是能夠脫離
[00:13:22.480 --> 00:13:24.640]  我們在等候主的工作
[00:13:24.640 --> 00:13:26.320]  我們都會問
[00:13:26.320 --> 00:13:30.240]  主啊 你復興教會是不是就是這個時候呢
[00:13:30.240 --> 00:13:31.440]  我們都會唱到
[00:13:31.440 --> 00:13:34.560]  神啊 願祢復興我們
[00:13:34.560 --> 00:13:36.160]  我們都可能會問
[00:13:36.160 --> 00:13:37.600]  當復興臨到的時候
[00:13:37.600 --> 00:13:38.960]  我們會很期盼
[00:13:38.960 --> 00:13:40.640]  很多人因著這個復興
[00:13:40.640 --> 00:13:43.200]  有很多人會愛主去回應主
[00:13:43.200 --> 00:13:44.560]  甚或那些未信的人
[00:13:44.560 --> 00:13:47.520]  會自然因著這個復興而信主
[00:13:47.520 --> 00:13:50.560]  我們都會期待復興來到的時候
[00:13:50.560 --> 00:13:52.800]  病就得到醫治
[00:13:52.800 --> 00:13:55.920]  我不知道大家知不知道復興是什麼一回事
[00:13:55.920 --> 00:13:59.280]  最近不知道大家有沒有留意到基督教的新聞
[00:13:59.280 --> 00:14:01.840]  剛剛過去二月的時候
[00:14:01.840 --> 00:14:06.800]  在美國一個恆達基州一個大學裡面
[00:14:06.800 --> 00:14:09.680]  發生了一場復興的運動
[00:14:09.680 --> 00:14:12.960]  這個是在 Asbury University
[00:14:12.960 --> 00:14:14.240]  就是剛剛那個地方裡面
[00:14:14.240 --> 00:14:16.240]  發生了一個復興的運動
[00:14:16.240 --> 00:14:18.720]  事源就是二月八號
[00:14:18.720 --> 00:14:21.200]  就是剛剛過去二月八號的時候
[00:14:21.200 --> 00:14:24.560]  在大學裡面一個恆常的週三聚會裡面
[00:14:24.560 --> 00:14:30.000]  講員分享了一個關於悔改認罪的信息
[00:14:30.000 --> 00:14:32.720]  當中裡面的學生很感動
[00:14:32.720 --> 00:14:34.720]  他們感動之後
[00:14:34.720 --> 00:14:40.240]  他們就圍著一班同學在聚會之後一起祈禱
[00:14:40.240 --> 00:14:41.440]  在這個過程裡面
[00:14:41.440 --> 00:14:44.240]  他們強烈感受到神的同在
[00:14:44.240 --> 00:14:45.280]  在聚會結束後
[00:14:45.280 --> 00:14:47.840]  他們沒有離開繼續禱告
[00:14:47.840 --> 00:14:52.320]  起初只有一百人的學生在那裡去禱告
[00:14:52.320 --> 00:14:55.920]  然後神的工作很多在中間出現
[00:14:55.920 --> 00:14:59.040]  他們在當中得到醫治
[00:14:59.040 --> 00:15:02.080]  也在當中覺得神的臨在
[00:15:02.080 --> 00:15:04.400]  讓他們很感動
[00:15:04.400 --> 00:15:08.000]  而這個消息吸引了很多的人來到
[00:15:08.000 --> 00:15:09.760]  這個消息傳開了
[00:15:09.760 --> 00:15:13.760]  附近的鎮也來到一起祈禱一起敬拜
[00:15:13.760 --> 00:15:16.560]  最後這個聚會原本有一百人
[00:15:16.560 --> 00:15:19.600]  最後吸引了十萬人來到這個地方
[00:15:19.600 --> 00:15:23.040]  兩星期日以繼夜二十四小時
[00:15:23.040 --> 00:15:25.280]  在這個禮堂裡面敬拜
[00:15:25.280 --> 00:15:27.120]  他們高舉主的名
[00:15:27.120 --> 00:15:33.920]  甚或這件事在當地的電視台的新聞報導都有報導
[00:15:33.920 --> 00:15:39.120]  這些人形容他們在這個聚會裡面
[00:15:39.120 --> 00:15:41.440]  他們很多因為太多人來了
[00:15:41.440 --> 00:15:43.600]  十萬人根本禮堂承載不了
[00:15:43.600 --> 00:15:46.880]  等幾個小時在門口排隊
[00:15:46.880 --> 00:15:49.520]  他們形容他們等不到要進禮堂
[00:15:49.520 --> 00:15:53.120]  於是他們就在禮堂外面聚會
[00:15:53.120 --> 00:15:58.080]  同樣地在禮堂外面神都很大的同在
[00:15:58.080 --> 00:16:01.280]  最後因為影響到校方的運作
[00:16:01.280 --> 00:16:04.640]  所以學校最後決定要暫停這個
[00:16:04.640 --> 00:16:07.680]  兩個星期多的復興聚會
[00:16:07.680 --> 00:16:09.440]  但是這個復興的聚會
[00:16:09.440 --> 00:16:15.520]  沒有因為聚會停止了而暫停了神的工作
[00:16:15.520 --> 00:16:19.840]  相反地在現在它還納入了其他的大學
[00:16:19.840 --> 00:16:24.240]  有其他大學相類似的聚會出現
[00:16:24.240 --> 00:16:25.600]  我們會問
[00:16:25.600 --> 00:16:29.600]  主啊 你復興教會是不是就在這個時候呢
[00:16:29.600 --> 00:16:33.440]  我們也很渴望這間大學經歷的事情
[00:16:33.440 --> 00:16:35.760]  在我們的教會出現
[00:16:35.760 --> 00:16:37.840]  不過可能到時出現的時候
[00:16:37.840 --> 00:16:39.520]  我們會說可能是時候了
[00:16:39.520 --> 00:16:43.200]  要關門了 要取消聚會了
[00:16:43.200 --> 00:16:45.760]  我們很渴望看到復興的臨到
[00:16:45.760 --> 00:16:48.160]  跟門徒一樣
[00:16:48.160 --> 00:16:49.680]  但是門徒的焦點落入了
[00:16:49.680 --> 00:16:52.880]  當我們領受了這個聖靈的朕之後
[00:16:52.880 --> 00:16:54.960]  我們渴望這個環境
[00:16:54.960 --> 00:17:02.320]  因著神的同在 神職地即時有轉變
[00:17:02.320 --> 00:17:08.560]  脫離在我們所受的境況之中
[00:17:08.560 --> 00:17:13.200]  我們看到門徒所求的是復興以色列國
[00:17:13.200 --> 00:17:16.720]  到今天我們知道以色列已經復國了
[00:17:16.720 --> 00:17:22.000]  但是這個環境跟人家是不是如他們所想的呢
[00:17:22.000 --> 00:17:26.400]  所以耶穌的焦點不在於在環境裡面的復興
[00:17:26.400 --> 00:17:30.160]  或者那個地方裡面要復國
[00:17:30.160 --> 00:17:31.280]  耶穌這樣回答
[00:17:31.280 --> 00:17:33.280]  耶穌在第七節這樣說
[00:17:33.280 --> 00:17:37.040]  扶貧著自己的權柄所定的時間和日期
[00:17:37.040 --> 00:17:39.040]  你們是不知道的
[00:17:39.040 --> 00:17:40.720]  天國真正臨到的時候
[00:17:40.720 --> 00:17:42.480]  我們是不會知道的
[00:17:42.480 --> 00:17:46.000]  只有扶貧著自己的權柄
[00:17:46.000 --> 00:17:48.720]  才知道特定的時間是甚麼時候
[00:17:48.720 --> 00:17:50.320]  那我們可以做甚麼呢
[00:17:50.320 --> 00:17:52.560]  既然我們都不知道
[00:17:52.560 --> 00:17:53.920]  是不是代表著我們
[00:17:53.920 --> 00:17:58.320]  就可以躺平地去等候主的國呢
[00:17:58.320 --> 00:17:59.520]  耶穌繼續說
[00:17:59.520 --> 00:18:04.720]  耶穌要我們知道在第八節我們一起讀以下經文
[00:18:04.720 --> 00:18:07.440]  但聖靈降臨在你們身上
