
[00:00:00.000 --> 00:00:02.000]  我先跟大家拜個年
[00:04:10.000 --> 00:04:13.000]  在二十二節裏面
[00:04:13.000 --> 00:04:16.000]  第四十三節又會再出現
[00:04:16.000 --> 00:04:18.000]  第四十三節又是寫著
[00:04:18.000 --> 00:04:20.000]  我是耶和華你們的神
[00:04:20.000 --> 00:04:24.000]  就好像兩個括號一樣
[00:04:24.000 --> 00:04:26.000]  將五至二十節括住了
[00:04:26.000 --> 00:04:28.000]  就是春季的節期
[00:04:28.000 --> 00:04:30.000]  二十三節和四十三節又括住了
[00:04:30.000 --> 00:04:32.000]  就是秋季的節期
[00:04:32.000 --> 00:04:34.000]  因為舊約希伯來文是沒有標點符號
[00:04:34.000 --> 00:04:36.000]  所以有時會用一些字寫著
[00:04:36.000 --> 00:04:38.000]  因為是秋季的節日
[00:04:38.000 --> 00:04:40.000]  所以我會用秋季的節日
[00:04:40.000 --> 00:04:43.000]  因為舊約希伯來文是沒有標點符號
[00:04:43.000 --> 00:04:45.000]  所以有時會用一些字寫著
[00:04:45.000 --> 00:04:47.000]  你就可以找到一個段落
[00:04:47.000 --> 00:04:49.000]  所以整個二十三章總共分四個段落
[00:04:49.000 --> 00:04:52.000]  一至四節和四十四節是一個引言和總結
[00:04:52.000 --> 00:04:54.000]  二十二節是紅色的
[00:04:54.000 --> 00:04:56.000]  就是春季的節期
[00:04:56.000 --> 00:04:58.000]  二十三節和四十三節就是秋季的節期
[00:04:58.000 --> 00:05:00.000]  裏面當中包括了我們熟悉的如月節
[00:05:00.000 --> 00:05:02.000]  鑄盤節等等
[00:05:02.000 --> 00:05:04.000]  我們會一路看的
[00:05:04.000 --> 00:05:06.000]  分佈就不再說了
[00:05:06.000 --> 00:05:08.000]  進入經文之前
[00:05:08.000 --> 00:05:11.000]  在裏面經常說節期
[00:05:11.000 --> 00:05:13.000]  節期這個字是什麼意思呢
[00:05:13.000 --> 00:05:15.000]  節期是appointed festival
[00:05:15.000 --> 00:05:17.000]  意思就是說
[00:05:17.000 --> 00:05:19.000]  這是上帝所設立的節期
[00:05:19.000 --> 00:05:21.000]  和我們中國人過節很不同
[00:05:21.000 --> 00:05:23.000]  好像今天我們過農曆年
[00:05:23.000 --> 00:05:25.000]  就是過新年
[00:05:25.000 --> 00:05:27.000]  相傳是甚麼呢
[00:05:27.000 --> 00:05:29.000]  有一隻年獸
[00:05:29.000 --> 00:05:31.000]  在這段時間出現
[00:05:31.000 --> 00:05:33.000]  穿著紅色衣服就可以嚇走牠
[00:05:33.000 --> 00:05:35.000]  或者端午節
[00:05:35.000 --> 00:05:37.000]  或者中秋節
[00:05:37.000 --> 00:05:39.000]  我們中國有很多民間的節期
[00:05:39.000 --> 00:05:41.000]  都是由民間的信仰
[00:05:41.000 --> 00:05:43.000]  或者習俗傳統流傳出來的
[00:05:43.000 --> 00:05:45.000]  成為了一個節期
[00:05:45.000 --> 00:05:47.000]  但在以色列的節日裏面
[00:05:47.000 --> 00:05:49.000]  如月節鑄盤節等等
[00:05:49.000 --> 00:05:51.000]  是上帝所設立的
[00:05:51.000 --> 00:05:53.000]  是神頒佈的
[00:05:53.000 --> 00:05:55.000]  是阿沙要我們去守的
[00:05:55.000 --> 00:05:57.000]  以色列去守的
[00:05:57.000 --> 00:05:59.000]  所以和我們很不同
[00:05:59.000 --> 00:06:01.000]  在當中包括歷史性
[00:06:01.000 --> 00:06:03.000]  紀念性和意義性
[00:06:03.000 --> 00:06:05.000]  譬如舉例
[00:06:05.000 --> 00:06:07.000]  以色列人去埃及
[00:06:07.000 --> 00:06:09.000]  度過了40年的抗野
[00:06:09.000 --> 00:06:11.000]  追到迦南地
[00:06:11.000 --> 00:06:13.000]  鑄盤節更加紀念他們
[00:06:13.000 --> 00:06:15.000]  由一個游牧民族變成一個農耕民族
[00:06:15.000 --> 00:06:17.000]  所以鑄盤節都會慶祝豐收
[00:06:17.000 --> 00:06:19.000]  在當中紀念性就是
[00:06:19.000 --> 00:06:21.000]  在每一個節日裏面
[00:06:21.000 --> 00:06:23.000]  以色列人都經歷了上帝的恩典
[00:06:23.000 --> 00:06:25.000]  豐富的供應
[00:06:25.000 --> 00:06:27.000]  同一時間都經歷了很多辛酸
[00:06:27.000 --> 00:06:29.000]  所以每個節日都有背後紀念的意義
[00:06:29.000 --> 00:06:31.000]  這個意義更加帶出了
[00:06:31.000 --> 00:06:33.000]  上帝是那位創造的主
[00:06:33.000 --> 00:06:35.000]  拯救的主
[00:06:35.000 --> 00:06:37.000]  而上帝在節日裏面就要吩咐
[00:06:37.000 --> 00:06:39.000]  以色列人要按飾
[00:06:39.000 --> 00:06:41.000]  停下你的工作
[00:06:41.000 --> 00:06:43.000]  專注去敬拜神
[00:06:43.000 --> 00:06:45.000]  專注去聆聽上帝的話語
[00:06:45.000 --> 00:06:47.000]  和要守聖會
[00:06:47.000 --> 00:06:49.000]  一起去敬拜
[00:06:49.000 --> 00:06:51.000]  而且背後更加有熟悉的意義
[00:06:51.000 --> 00:06:53.000]  一會兒會再帶出來
[00:06:53.000 --> 00:06:55.000]  所以看到原來以色列人的七個節日
[00:06:55.000 --> 00:06:57.000]  背後都有歷史性
[00:06:57.000 --> 00:06:59.000]  意義性和紀念性
[00:06:59.000 --> 00:07:01.000]  我們先讀五節八節
[00:07:01.000 --> 00:07:03.000]  大家都熟悉的經文
[00:07:03.000 --> 00:07:05.000]  123 正月十四日
[00:07:05.000 --> 00:07:07.000]  黃昏的時候
[00:07:07.000 --> 00:07:09.000]  是向耶和華守的如月節
[00:07:09.000 --> 00:07:11.000]  這月的十五日
[00:07:11.000 --> 00:07:13.000]  是向耶和華守的除教節
[00:07:13.000 --> 00:07:15.000]  你們要吃無教餅七日
[00:07:15.000 --> 00:07:17.000]  第七日要守聖會
[00:07:17.000 --> 00:07:19.000]  任何勞動的工都不可做
[00:07:19.000 --> 00:07:21.000]  要將火祭獻給耶和華
[00:07:21.000 --> 00:07:23.000]  七日
[00:07:23.000 --> 00:07:25.000]  第七日要有聖會
[00:07:25.000 --> 00:07:27.000]  任何勞動的工都不可做
[00:07:27.000 --> 00:07:29.000]  經常說勞動的工不可做
[00:07:29.000 --> 00:07:31.000]  其實是指你要守安息
[00:07:31.000 --> 00:07:33.000]  要放下工作
[00:07:33.000 --> 00:07:35.000]  在正月十四日
[00:07:35.000 --> 00:07:37.000]  開始他們的歷法
[00:07:37.000 --> 00:07:39.000]  宗教的歷法
[00:07:39.000 --> 00:07:41.000]  猶太人有兩個歷法
[00:07:41.000 --> 00:07:43.000]  一個是宗教歷 一個是民間歷
[00:07:43.000 --> 00:07:45.000]  我們現在用宗教歷來講
[00:07:45.000 --> 00:07:47.000]  正月十四日是黃昏的時候
[00:07:47.000 --> 00:07:49.000]  他們的節日是由黃昏開始的
[00:07:49.000 --> 00:07:51.000]  就是如月節
[00:07:51.000 --> 00:07:53.000]  大家都熟悉的
[00:07:53.000 --> 00:07:55.000]  就是吃羊
[00:07:55.000 --> 00:07:57.000]  第二天就是除教節或無教節
[00:07:57.000 --> 00:07:59.000]  然後就有聖會
[00:07:59.000 --> 00:08:01.000]  一會兒會解釋什麼是聖會
[00:08:01.000 --> 00:08:03.000]  就像這樣
[00:08:03.000 --> 00:08:05.000]  一家人圍在一起
[00:08:05.000 --> 00:08:07.000]  要吃一隻燒烤羊的羊羔
[00:08:07.000 --> 00:08:09.000]  全部吃掉
[00:08:09.000 --> 00:08:11.000]  為什麼呢?
[00:08:11.000 --> 00:08:13.000]  因為他們要將羊羔的血
[00:08:13.000 --> 00:08:15.000]  畫在門尾
[00:08:15.000 --> 00:08:17.000]  當時就是十災
[00:08:17.000 --> 00:08:19.000]  細節我不再講了
[00:08:19.000 --> 00:08:21.000]  滅門之子就越過了以色列人的家
[00:08:21.000 --> 00:08:23.000]  去殺了埃及人的長子
[00:08:23.000 --> 00:08:25.000]  以致
[00:08:25.000 --> 00:08:27.000]  法老王終於肯釋放
[00:08:27.000 --> 00:08:29.000]  以色列人離開
[00:08:29.000 --> 00:08:31.000]  他們很急忙
[00:08:31.000 --> 00:08:33.000]  又要吃無教餅又要吃苦菜又要吃羊
[00:08:33.000 --> 00:08:35.000]  帶著無教餅就離開了埃及
[00:08:35.000 --> 00:08:37.000]  這就是如月節和除教節的歷史
[00:08:37.000 --> 00:08:39.000]  一會兒再講
[00:08:39.000 --> 00:08:41.000]  初熟節
[00:08:41.000 --> 00:08:43.000]  就是在他們
[00:08:43.000 --> 00:08:45.000]  如月節之後的安息日
[00:08:45.000 --> 00:08:47.000]  的次日就是初熟節
[00:08:47.000 --> 00:08:49.000]  很有趣的
[00:08:49.000 --> 00:08:51.000]  你還記得他們班堡的節期的時候
[00:08:51.000 --> 00:08:53.000]  還是漂流在曠野
[00:08:53.000 --> 00:08:55.000]  還沒有去迦南地
[00:08:55.000 --> 00:08:57.000]  但在第十節已經說了
[00:08:57.000 --> 00:08:59.000]  你們到了我賜給你們的地
[00:08:59.000 --> 00:09:01.000]  即是預定將來
[00:09:01.000 --> 00:09:03.000]  你去到修國的時候
[00:09:03.000 --> 00:09:05.000]  由一個遊牧民族變成
[00:09:05.000 --> 00:09:07.000]  一個農耕的民族
[00:09:07.000 --> 00:09:09.000]  第一造
[00:09:09.000 --> 00:09:11.000]  剛開始收成就是大麥先收成
[00:09:11.000 --> 00:09:13.000]  將大麥造成一個餅
[00:09:13.000 --> 00:09:15.000]  去搖
[00:09:15.000 --> 00:09:17.000]  在安息日的次日去做初熟節
[00:09:17.000 --> 00:09:19.000]  去紀念
[00:09:19.000 --> 00:09:21.000]  第一造的收成是誰給我們的
[00:09:21.000 --> 00:09:23.000]  是上帝的供應
[00:09:23.000 --> 00:09:25.000]  是神的恩典
[00:09:25.000 --> 00:09:27.000]  神就是那位供應者
[00:09:27.000 --> 00:09:29.000]  所以將你最先有的東西獻給神
[00:09:29.000 --> 00:09:31.000]  這就是初熟節的意義
[00:09:31.000 --> 00:09:33.000]  接著是七七節和五巡節
[00:09:33.000 --> 00:09:35.000]  大家都經常聽到五巡節
[00:09:35.000 --> 00:09:37.000]  就是教會山飲,聖靈降臨
[00:09:37.000 --> 00:09:39.000]  怎麼來的呢?
[00:09:39.000 --> 00:09:41.000]  我們讀十五至十七節
[00:09:41.000 --> 00:09:43.000]  你們要從安息日的次日
[00:09:43.000 --> 00:09:45.000]  就是獻那菌
[00:09:45.000 --> 00:09:47.000]  莊稼為瑤祭的那日起
[00:09:47.000 --> 00:09:49.000]  計算足足的七個安息日
[00:09:49.000 --> 00:09:51.000]  到第七個安息日的次日
[00:09:51.000 --> 00:09:53.000]  共計五十天
[00:09:53.000 --> 00:09:55.000]  你們要將新的掃祭獻給耶和華
[00:09:55.000 --> 00:09:57.000]  要從你們的住處取十分之二伊法細棉
[00:09:57.000 --> 00:09:59.000]  要從你們的住處取十分之二伊法細棉
[00:09:59.000 --> 00:10:01.000]  要從你們的住處取十分之二伊法細棉
[00:10:01.000 --> 00:10:05.000]  初熟節物獻給耶和華
[00:10:05.000 --> 00:10:07.000]  繼續
[00:10:07.000 --> 00:10:09.000]  祭司要擺
[00:10:09.000 --> 00:10:17.000]  搖一搖
[00:10:17.000 --> 00:10:19.000]  成為瑤祭
[00:10:19.000 --> 00:10:21.000]  這些獻給耶和華的聖物
[00:10:21.000 --> 00:10:23.000]  是歸給祭司的
[00:10:23.000 --> 00:10:25.000]  你們在自己的地
[00:10:25.000 --> 00:10:27.000]  收割莊稼時
[00:10:27.000 --> 00:10:29.000]  不可割盡田的國樂
[00:10:29.000 --> 00:10:31.000]  也不可拾取莊稼所跌落的
[00:10:31.000 --> 00:10:33.000]  要把他們留給窮人和寄居的
[00:10:33.000 --> 00:10:35.000]  我是耶和華
[00:10:35.000 --> 00:10:37.000]  你們的神
[00:10:37.000 --> 00:10:39.000]  剛剛完結了春季的節期
[00:10:39.000 --> 00:10:41.000]  剛剛完結了春季的節期
[00:10:41.000 --> 00:10:43.000]  這個七七節或者五巡節
[00:10:43.000 --> 00:10:45.000]  為什麼這樣叫名字呢?
[00:10:45.000 --> 00:10:47.000]  因為我剛剛說了如月節
[00:10:47.000 --> 00:10:49.000]  除教節之後的安息日
[00:10:49.000 --> 00:10:51.000]  次日開始計算
[00:10:51.000 --> 00:10:53.000]  七個安息日之後
[00:10:53.000 --> 00:10:55.000]  加一日第五十日
[00:10:55.000 --> 00:10:57.000]  就是五巡節
[00:10:57.000 --> 00:10:59.000]  所以有五十的意思
[00:10:59.000 --> 00:11:01.000]  很有趣的
[00:11:01.000 --> 00:11:03.000]  他們除了
[00:11:03.000 --> 00:11:05.000]  另外一個修成
[00:11:05.000 --> 00:11:07.000]  就是小麥的修成
[00:11:07.000 --> 00:11:09.000]  又是一個修成的時間
[00:11:09.000 --> 00:11:11.000]  其實做祭司都要很大力
[00:11:11.000 --> 00:11:13.000]  除了搖修成的
[00:11:13.000 --> 00:11:15.000]  那些襪子之外
[00:11:15.000 --> 00:11:17.000]  還要搖兩隻小綿羊
[00:11:17.000 --> 00:11:19.000]  搖勵獻祭
[00:11:19.000 --> 00:11:21.000]  我覺得最特別的是什麼呢?
[00:11:21.000 --> 00:11:23.000]  除了慶祝豐收
[00:11:23.000 --> 00:11:25.000]  慶祝神的供應之外
[00:11:25.000 --> 00:11:27.000]  在廿二子說什麼呢?
[00:11:27.000 --> 00:11:29.000]  當你收割的時候
[00:11:29.000 --> 00:11:31.000]  不要割盡那些國樂
[00:11:31.000 --> 00:11:33.000]  那些國樂就留給貧窮人
[00:11:33.000 --> 00:11:35.000]  寄居的人去收割
[00:11:35.000 --> 00:11:37.000]  讓我們看到原來
[00:11:37.000 --> 00:11:39.000]  慶祝豐收,慶祝上帝恩典之餘
[00:11:39.000 --> 00:11:41.000]  也不要忽略有需要的人
[00:11:41.000 --> 00:11:43.000]  他們貧窮人的需要
[00:11:43.000 --> 00:11:45.000]  所以七七節或五重節
[00:11:45.000 --> 00:11:47.000]  有這樣的內容
[00:11:47.000 --> 00:11:49.000]  和紀念的意義
[00:11:49.000 --> 00:11:51.000]  這個表就幫我們做一個小結
[00:11:51.000 --> 00:11:53.000]  昌季節期包括
[00:11:53.000 --> 00:11:55.000]  逾越節除繼初十節
[00:11:55.000 --> 00:11:57.000]  這是一套的
[00:11:57.000 --> 00:11:59.000]  是以色列三大節的其中一個逾越節
[00:11:59.000 --> 00:12:01.000]  在正月十四十五
[00:12:01.000 --> 00:12:03.000]  或者十六之後
[00:12:03.000 --> 00:12:05.000]  要看安息是哪一天
[00:12:05.000 --> 00:12:07.000]  如果在以色列人的
[00:12:07.000 --> 00:12:09.000]  民間曆法就是七月
[00:12:09.000 --> 00:12:11.000]  民間曆法和
[00:12:11.000 --> 00:12:13.000]  宗教曆法剛剛相差半年
[00:12:13.000 --> 00:12:15.000]  一元七月對調
[00:12:15.000 --> 00:12:17.000]  我們香港人
[00:12:17.000 --> 00:12:19.000]  香港人應該是什麼曆法呢?
[00:12:19.000 --> 00:12:21.000]  就是三月四月復活節時間
[00:12:21.000 --> 00:12:23.000]  所以復活節和逾越節
[00:12:23.000 --> 00:12:25.000]  是很有關聯的
[00:12:25.000 --> 00:12:27.000]  內容的紀念大家自己看吧
[00:12:27.000 --> 00:12:29.000]  我剛才說了
[00:12:29.000 --> 00:12:31.000]  七七節或五重節
[00:12:31.000 --> 00:12:33.000]  就是除教之後四十九天的次日
[00:12:33.000 --> 00:12:35.000]  就是小拔收成
[00:12:35.000 --> 00:12:37.000]  要加教成餅
[00:12:37.000 --> 00:12:39.000]  連同兩隻小羊
[00:12:39.000 --> 00:12:41.000]  做窯祭和一連串的
[00:12:41.000 --> 00:12:43.000]  豐富獻祭等等
[00:12:43.000 --> 00:12:45.000]  那麼
[00:12:45.000 --> 00:12:47.000]  這個就是
[00:12:47.000 --> 00:12:49.000]  春季節期
[00:12:49.000 --> 00:12:51.000]  這四個節期的
[00:12:51.000 --> 00:12:53.000]  歷史和意義
[00:12:53.000 --> 00:12:55.000]  稍後會再看多一次
[00:12:55.000 --> 00:12:57.000]  所以我們快一點
[00:12:57.000 --> 00:12:59.000]  接著就去到
[00:12:59.000 --> 00:13:01.000]  催國節
[00:13:01.000 --> 00:13:03.000]  就是秋季節期
[00:13:03.000 --> 00:13:05.000]  在以色列人的民間曆
[00:13:05.000 --> 00:13:07.000]  是一個年頭
[00:13:07.000 --> 00:13:09.000]  正月,在宗教曆
[00:13:09.000 --> 00:13:11.000]  就是七月初一
[00:13:11.000 --> 00:13:13.000]  所以你見到耶和華吩咐在七月初一
[00:13:13.000 --> 00:13:15.000]  要守一個完全安息的日子
[00:13:15.000 --> 00:13:17.000]  催國作紀念
[00:13:17.000 --> 00:13:19.000]  當唯有聖會
[00:13:19.000 --> 00:13:21.000]  任何勞碌的工都不可做
[00:13:21.000 --> 00:13:23.000]  要將火祭獻給耶和華
[00:13:23.000 --> 00:13:25.000]  你見到羊角在吹
[00:13:25.000 --> 00:13:27.000]  就是一個
[00:13:27.000 --> 00:13:29.000]  催國節的儀式
[00:13:29.000 --> 00:13:31.000]  催國節的儀式
[00:13:31.000 --> 00:13:33.000]  是什麼意義呢?
[00:13:33.000 --> 00:13:35.000]  在七月初一,耶和華頒佈律法的時候
[00:13:35.000 --> 00:13:37.000]  都會催國的
[00:13:37.000 --> 00:13:39.000]  就召喚那些以色列民眾
[00:13:39.000 --> 00:13:41.000]  在西乃山下去聽
[00:13:41.000 --> 00:13:43.000]  耶和華吩咐摩西的律法
[00:13:43.000 --> 00:13:45.000]  所以其實催國節
[00:13:45.000 --> 00:13:47.000]  也是給我們要記憶
[00:13:47.000 --> 00:13:49.000]  上帝的律法,上帝的恩典
[00:13:49.000 --> 00:13:51.000]  上帝的帶領
[00:13:51.000 --> 00:13:53.000]  這個就是催國節的意思
[00:13:53.000 --> 00:13:55.000]  就是每年都要做一次這樣的事
[00:13:55.000 --> 00:13:57.000]  提醒我們
[00:13:57.000 --> 00:13:59.000]  第二個要提醒
[00:13:59.000 --> 00:14:01.000]  第二個節期就是贖罪日
[00:14:01.000 --> 00:14:03.000]  以色列人另外一個很重要的節日
[00:14:03.000 --> 00:14:05.000]  就是七月初十
[00:14:05.000 --> 00:14:07.000]  贖罪日
[00:14:07.000 --> 00:14:09.000]  也是一個聖會
[00:14:09.000 --> 00:14:11.000]  特別是民眾要去克撫己心
[00:14:11.000 --> 00:14:13.000]  克撫己心
[00:14:13.000 --> 00:14:15.000]  克撫己心是什麼意思呢?
[00:14:15.000 --> 00:14:17.000]  克撫的意思就是要謙卑
[00:14:17.000 --> 00:14:19.000]  清心,去到上帝面前
[00:14:19.000 --> 00:14:21.000]  以色列人的心是包括
[00:14:21.000 --> 00:14:23.000]  身心靈的,靈魂體的
[00:14:23.000 --> 00:14:25.000]  就是說整個人都要克撫
[00:14:25.000 --> 00:14:27.000]  去到上帝面前謙卑
[00:14:27.000 --> 00:14:29.000]  去紀念,因為這個是贖罪日
[00:14:29.000 --> 00:14:31.000]  贖罪日最特別的地方
[00:14:31.000 --> 00:14:33.000]  就是
[00:14:33.000 --> 00:14:35.000]  大祭司
[00:14:35.000 --> 00:14:37.000]  一年一次就要代表全會眾
[00:14:37.000 --> 00:14:39.000]  進入到聖殿或者會幕
[00:14:39.000 --> 00:14:41.000]  當中最中心最重要的地方
[00:14:41.000 --> 00:14:43.000]  就是致勝所
[00:14:43.000 --> 00:14:45.000]  當中有基督柏和約瑰
[00:14:45.000 --> 00:14:47.000]  代表神的臨在
[00:14:47.000 --> 00:14:49.000]  大祭司就要進去裡面
[00:14:49.000 --> 00:14:51.000]  去獻祭
[00:14:51.000 --> 00:14:53.000]  代表贖了
[00:14:53.000 --> 00:14:55.000]  以色列人全年的罪
[00:14:55.000 --> 00:14:57.000]  就在這裡去做一個獻祭
[00:14:57.000 --> 00:14:59.000]  今天我們有耶穌基督
[00:14:59.000 --> 00:15:01.000]  永遠贖罪的大祭司和他成為了永遠的祭
[00:15:01.000 --> 00:15:03.000]  還記得
[00:15:03.000 --> 00:15:05.000]  之前周姑娘說
