
[00:00:00.000 --> 00:00:11.000]  「進入上帝的現時,你豎起耳朵,閉上嘴巴,愚昧地向上帝獻祭善惡事。」
[00:02:18.000 --> 00:02:24.000]  「喂!先生,這個禮拜開彩,有史以來最大筆的彩池,幾億的。」
[00:02:24.000 --> 00:02:27.000]  他說:「是嗎?隨便買一張吧。」
[00:02:27.000 --> 00:02:31.000]  「好啊,錢買咖啡的時候,就順便你幫我點一張吧。」
[00:02:31.000 --> 00:02:39.000]  於是就買了一張「六四九」,他們那時美國不是叫「六四九」,不知叫甚麼。
[00:02:39.000 --> 00:02:43.000]  於是那個禮拜,就中獎了。
[00:02:43.000 --> 00:02:51.000]  他不是罰錢韓國,他買那張彩票的時候,他已經身家有一千七百萬。
[00:02:51.000 --> 00:02:58.000]  他是辛苦賺回來的,他已經有一千七百萬的身家了。
[00:02:58.000 --> 00:03:04.000]  他辛苦錢來的。中獎了,大家看見這個數字嗎?
[00:03:04.000 --> 00:03:12.000]  三億一千四百九十萬,我的數字很差的。
[00:03:12.000 --> 00:03:16.000]  是不是呀?有沒有看多過零呀?
[00:03:16.000 --> 00:03:24.000]  有啊,是不是呀?即是多少錢呀?美金呀!三億一千四百九十萬美金呀!
[00:03:24.000 --> 00:03:28.000]  美金呀!很厲害呀!
[00:03:28.000 --> 00:03:38.000]  中獎前就有一千七百萬身家,加上他的彩池,就三億三千一百九十萬。
[00:03:38.000 --> 00:03:42.000]  多不多錢呀?你們有沒有人多錢過他呀?
[00:03:42.000 --> 00:03:46.000]  我們加起來也不夠,這樣就多了,是不是呀?
[00:03:46.000 --> 00:03:50.000]  厲害呀!橫財就手呀!恭喜了他發財呀!真是厲害呀!
[00:03:50.000 --> 00:03:56.000]  跟著呢,跟著,跟著,你們看呀,跟著過一年,
[00:03:56.000 --> 00:04:01.000]  你恭喜他呀!他有錢呀!very rich呀!
[00:04:01.000 --> 00:04:09.000]  如果說有錢是一種錯,我寧願一錯再錯,大錯大錯,你都要學他的呀!
[00:04:09.000 --> 00:04:15.000]  如果有錢是錯的話呢,我寧願一錯再錯,大錯大錯,是不是呀?
[00:04:15.000 --> 00:04:20.000]  莊中有沒有人一錯再錯,或者大錯特錯呀?
[00:04:20.000 --> 00:04:25.000]  怎樣錯都好呀!怎樣錯都好呀!不用大錯,怎樣錯都可以呀!
[00:04:25.000 --> 00:04:29.000]  不用他有錢,有錢都可以呀!very rich呀!很厲害呀!
[00:04:29.000 --> 00:04:33.000]  好了,他賺了,他拿了彩金,他認騙呀!
[00:04:33.000 --> 00:04:36.000]  他說我十不奉獻,有些人去買彩票跟牧師講,
[00:04:36.000 --> 00:04:41.000]  我呢,中了彩票呢,我就十不奉獻給教會,都好犀利的啦!
[00:04:41.000 --> 00:04:49.000]  他三十,三億幾呀,即是三千幾萬送給教會,他認騙而已呀!
[00:04:49.000 --> 00:04:56.000]  於是有教會就問他,我建一個教堂給他,幾百萬美金建一個好靚的教堂給他,
[00:04:56.000 --> 00:05:03.000]  他用他的名義,由Whittaker成立了慈善機構,幫助那些窮人呀!
[00:05:03.000 --> 00:05:09.000]  那個大概一千四百萬,慈善機構。
[00:05:09.000 --> 00:05:13.000]  他回去那個地方買彩票給店員的兒子,
[00:05:13.000 --> 00:05:17.000]  那天你生我的氣,我就不會買那張彩票的啦,局中呀!
[00:05:17.000 --> 00:05:25.000]  於是他就買了一間屋給他,叫Virginia,十二萬三千元好靚的屋來呀!
[00:05:25.000 --> 00:05:33.000]  Virginia,維珍尼亞州呀!買了一部全新的Jeep Grand Cherokee給他呀!
[00:05:33.000 --> 00:05:36.000]  Jeep呀!Grand Cherokee呀!你知道那是什麼車來的嗎?
[00:05:36.000 --> 00:05:40.000]  Gipsy呀!吉普車呀!那些好名貴的吉普車呀!
[00:05:40.000 --> 00:05:46.000]  還有給了二額四萬四千元美金給他,多謝他!
[00:05:46.000 --> 00:05:48.000]  這個店員無端端發了達呀!
[00:05:48.000 --> 00:05:55.000]  好了,但是第二年八月呢,他報警了,他有賊的人在他的,
[00:05:55.000 --> 00:06:02.000]  停在了脫衣舞夜總會的停車場的那輛車,那輛Truck來的,靚的車來的,靚的Truck裏面,
[00:06:02.000 --> 00:06:12.000]  打爛了玻璃,就拿了他的行李箱呀!帶了行李箱在那個車廂裏面,裏面的現金五十四萬五千元。
[00:06:12.000 --> 00:06:19.000]  那些編輯問他,為什麼放這麼多現金在車裏面呀?何買得起呀?靚的答呀!
[00:06:19.000 --> 00:06:27.000]  I can,因為我可以呀!Because I can,我有很多錢呀!五十多萬,濕濕碎呀!
[00:06:27.000 --> 00:06:37.000]  即是他的五十萬等於我的五元呀!
[00:06:37.000 --> 00:06:40.000]  然後呢,沒多久之後呢,同一個時期,
[00:06:40.000 --> 00:06:50.000]  有兩個脫衣舞的夜總會的女郎,和他有路的女店員,
[00:06:50.000 --> 00:06:56.000]  她幫忙,因為回來的時候,有路,她幫他上下。
[00:06:56.000 --> 00:07:05.000]  員工一個Manager,一個是支客,一個是Jerry Manager,一個是經理。
[00:07:05.000 --> 00:07:11.000]  原來村某就在她的飲品裏落了一些迷藥,迷暈了她之後,就搶了她的東西。
[00:07:11.000 --> 00:07:16.000]  然後呢,同一年,九月十七日,她的孫女呀,
[00:07:16.000 --> 00:07:22.000]  她拍照時,那個女孩子的男朋友呀,因為服食過量的毒品呀,
[00:07:22.000 --> 00:07:28.000]  在她家裏服食各種的毒品,檢驗出來什麼硬性、軟性的毒品,都食暈了呀!
[00:07:28.000 --> 00:07:32.000]  所以食到死了呀!暴斃她家裏面。
[00:07:32.000 --> 00:07:39.000]  2003年,就是拿獎的第二年,1991年,Duffy上任的1991年,恭喜她發財了。
[00:07:39.000 --> 00:07:48.000]  2004年1月25日,還有一餐在她的車廂裏偷了現金,約了二十萬,後來賺回來了。
[00:07:48.000 --> 00:07:50.000]  有人跟著她呀,拿她的東西。
[00:07:50.000 --> 00:07:55.000]  同一年的十二月,她的孫女呀,那時十七歲了,那個孫女呀,
[00:07:55.000 --> 00:08:03.000]  失蹤了十幾日之後,在她男朋友的物業那裏,即是屋的後面呀,
[00:08:03.000 --> 00:08:09.000]  特別是她的同門,找到她的屍體,給一個大的空袋呀,就入住了。
[00:08:09.000 --> 00:08:12.000]  幾乎在一輛廢置了的貨車的後面。
[00:08:12.000 --> 00:08:18.000]  驗屍報告她曾經吸毒,但是又不是致命呀,死因不明。
[00:08:18.000 --> 00:08:24.000]  又沒有人被捕呀,沒有人被控呀,因為死因不明,找不到兇手。
[00:08:24.000 --> 00:08:31.000]  2002年,即是她獲獎之後的第二年呀,第三年。
[00:08:31.000 --> 00:08:37.000]  Islandic呀,叫做Caesars Atlantic City Casino呀,賭場呀。
[00:08:37.000 --> 00:08:46.000]  告她呢,環保債的那張支票呀,一千八百萬,Bounce,即是彈回來,沒有錢給。
[00:08:46.000 --> 00:08:53.000]  這個Whitaker呢,就反控賭場呀,我的賭賽已經因為我發明了的國子老虎機呀。
[00:08:53.000 --> 00:08:57.000]  我已經發明的那個國子老虎機,已經抵消了。
[00:08:57.000 --> 00:09:00.000]  其實賭場還沒有債,打官司呀。
[00:09:00.000 --> 00:09:03.000]  在這裏打啦,這些只是民事訴訟來的,是不是呀?
[00:09:03.000 --> 00:09:05.000]  民事訴訟不是打官司的,在這裏打呀打呀打呀。
[00:09:05.000 --> 00:09:13.000]  好了,2007年,就10月,跟著11號。
[00:09:13.000 --> 00:09:20.000]  其實呢,那件事是2006年發生的,不過2007年1月才審的,你明白嗎?
[00:09:20.000 --> 00:09:28.000]  在06年的9月呢,她說,據說有人偷了她的錢呀。
[00:09:28.000 --> 00:09:36.000]  然後將她12張支票呢,在一間銀行的十二間廚房,十二間房間,就拿了她的錢,用了那些支票呀。
[00:09:36.000 --> 00:09:45.000]  其實呢,原來不是喎,支票是開給一個起訴她的女人呀,給她的喎,跟著簽罰的喎。
[00:09:45.000 --> 00:09:56.000]  那麽呢,7月5號,2009年,即幾年之前,她42歲的女兒就被發現未期死亡。
[00:09:56.000 --> 00:10:01.000]  即是那個孫女的母親,但是無可疑之處呀。
[00:10:01.000 --> 00:10:06.000]  那麽中獎五年後,她就復上了,叫做Jack Whittaker。
[00:10:06.000 --> 00:10:18.000]  那麽樣子的喎,即是六十歲的喎,即是她五十五歲中獎的嘛,五年之後,即六十歲啦,年輕過我啦,就變成這樣了。
[00:10:18.000 --> 00:10:24.000]  她宣佈破產,身無分文,即是恭喜她發財了。
[00:10:24.000 --> 00:10:31.000]  那麽讀下傳讀師怎麽講的喎,其實呢,如果看一看傳讀師呢,他就不會那麽開心,是領獎那件事。
[00:10:31.000 --> 00:10:44.000]  那麽讀下,愛財的人,賺得再多也嫌不夠,人以為財富能帶來真正的幸福,這真是空想。
[00:10:44.000 --> 00:10:51.000]  財富越多,來幫你花錢的人也越多,那財富有甚麽益處呢?
[00:10:51.000 --> 00:11:01.000]  你只能眼巴巴看著她從你的脂肪間溜走,溜走,有些人買得起的手指勒索,就沒有錢了,即是手指勒索,很密。
[00:11:01.000 --> 00:11:12.000]  你看看,手指勒索還會溜走一些錢,很密喎,那個沒有錢,不要緊。
[00:11:12.000 --> 00:11:20.000]  你的呢?這個不是和看獎賞無關的,這些開玩笑的。
[00:11:20.000 --> 00:11:29.000]  十二節:薪勞工作的人,無論吃多吃少,都睡得香甜,夫人卻難有一夜安眠。
[00:11:29.000 --> 00:11:38.000]  我見太陽底下,還有一個嚴重的問題,就是積聚財富的,反被財富所害。
[00:11:38.000 --> 00:11:50.000]  人把錢放在高風險的投資上,投資一旦失利,便一無所有,最終甚麼也沒有,由給而來。
[00:11:50.000 --> 00:12:10.000]  積聚財富,即是最終,積聚財富,其實這個名字叫做 accumulator,或者叫 terminator,即是最終要殺光你。
[00:12:10.000 --> 00:12:24.000]  我們怎樣空手赤身到世上來,在生命的終結時,也要怎樣離開,無法將財富帶走。
[00:12:24.000 --> 00:12:32.000]  這也是一個十分嚴重的問題,人離開世界的時候,不比他們來的時候好,這是個例子。
[00:12:32.000 --> 00:12:44.000]  他們的生路是一場空,如同暴風,他們一輩子都活在陰霾下,充滿了挫折,沮喪和疲勞。
[00:12:49.000 --> 00:13:05.000]  第六章,「我看見太陽底下還有一件相當可悲的事,被壓在世人身上,上帝賜給了世人極大的財富,尊榮和他們想要的一切,
[00:13:05.000 --> 00:13:19.000]  卻沒有給他們享受的機會,他們死了,就由其他的人,甚至是陌生人來享受他們的財富,這實在毫無意義,將是一場令人生厭的悲劇。」
[00:13:19.000 --> 00:13:35.000]  這個想起了孖鞭女,知道孖鞭女嗎?有人知道孖鞭女嗎?Andy李先生,孖鞭是誰?高滿燒心河,香港一個很有錢的女人來的,
[00:13:35.000 --> 00:13:48.000]  她很節儉的,她每天都吃飯盒,她在辦公室見她的秘書,她不是在飯盒吃的,她同時去酒樓吃東西,她每天都吃飯盒,
[00:13:48.000 --> 00:14:03.000]  她很節儉的,她的衣服也是很節儉的,見到她是嗎?即是很節儉的,是嗎?不要見她有衣服穿的,髮型不變,連做頭髮都省了錢,是嗎?她真的很節儉的,
[00:14:03.000 --> 00:14:20.000]  不過她死了,她根本沒有機會享受的,是嗎?她死了,那些錢差點被誰拿走了?阿聰,阿聰就是Q迷,真是毫無意思,不過其實各位朋友,
[00:14:20.000 --> 00:14:34.000]  有錢是沒有罪的,如果有錢是大錯特錯的話,《聖經》沒有這樣說的,《遷秦》誤解了,我剛才講了一個例子,就說有錢就是有罪,所以神懲罰你,不是,
[00:14:34.000 --> 00:14:48.000]  它只不過說錢是會帶來一些這樣的後果,你要考慮清楚,所以有錢是沒有罪的,特別在第七章,第十一節到第十二節,那裡有一個經文都很好,
[00:14:48.000 --> 00:15:02.000]  它說:你有金錢時,天上智慧更好,兩者都有益於你的人生,智慧與金錢幾乎能使你擁有一切,但擁有智慧能拯救你的生命。
[00:15:02.000 --> 00:15:19.000]  意思就是說,如果你有錢、有智慧,好像所羅門那樣,你幾乎擁有一切,不過有錢、有智慧都差一點,因為能夠夠錢,可能給你一剎金時,贖不了你的命,是吧?
[00:15:19.000 --> 00:15:34.000]  擁有智慧,能夠拯救你的命。所以,有錢是沒有罪的,有錢不要覺得自己很矯捷,好像很有罪覺那樣,那麼多錢,不要那麼忙,
[00:15:34.000 --> 00:15:48.000]  我又辛苦賺回來的,我又祖宗留下那麼多錢給我,你不用道歉的,是好的,這個沒有錯的。
[00:15:48.000 --> 00:16:07.000]  首先不要說錢是不好的,他們很多人都很有錢的,阿伯在漢,有沒有錢?很多錢,所以不說了,很多錢,他們很多熟悉的人,偉大的人物,都很多錢,有錢是沒有罪的。
[00:16:07.000 --> 00:16:25.000]  但是,還有一招,財富是神賜的,上帝賜給一世人極大的財富,尊榮,他們想要的一切,錢是神給的,是神的禮物來的,神賜給你的,天蓋橫財,不是那些橫財。
[00:16:25.000 --> 00:16:42.000]  你要知道,你所擁有的一切,包括你的榮譽,你的地位,你的今日所能享用的一切,你多謝神,是神給你的,叫你存著一個感謝的心,不是你自己應得的。
[00:16:42.000 --> 00:17:03.000]  我叻個人,我勤力個人,沒錯,你勤力個人,傳道士說,勤的人未必成功的必贏,力大的未必獲得勝,馬上發明的考驗,傳道士講了很多,遲早會講的,不是的,神賜給你的,感謝是神的一個禮物來的。
[00:17:03.000 --> 00:17:12.000]  但是第三件事,錢是永遠賺不夠的,很簡單的道理,大家都知道的,都不用傳道者講的,你都知道的。
[00:17:12.000 --> 00:17:21.000]  「愛財的人再多也嫌不夠,人以為財富能帶來真正的幸福,這真是空想。」
[00:17:21.000 --> 00:17:34.000]  於是這些人以為賺得夠就好,幸福呢,就窮得只剩下錢,你明白嗎?錢是永遠賺不夠的。
[00:17:34.000 --> 00:17:49.000]  有人說,盧木斯這麼早退休,是不是錢賺不夠?錢是永遠賺不夠的,不過滿足就不是多少多少,那叫夠,滿足是你自己的心靈裏面,不是所有擁有的東西。
[00:17:49.000 --> 00:18:08.000]  我記得我在年間會講過,飲咖啡的道理,飲奶茶的道理,我那個時候,我飲奶茶,落四粒方糖的,是古方糖的,都嫌它不夠甜,為什麼呢?
[00:18:08.000 --> 00:18:25.000]  因為我沒有,我隨便攪一攪就飲,十粒都很甜,是不是?現在呢,我一粒都不落,我喜歡咖啡澀澀地的味道,單寧的味道,生命就是這樣,甜得太多,落多幾粒糖,好了嗎?
[00:18:25.000 --> 00:18:45.000]  我都反而澀澀地的咖啡味,是不是?飲完還油些在口裏面,像飲功夫茶一樣,一單寧地,是不是?甘甘地,澀澀地,是不是還有味道?苦苦地,但是苦後,苦中提金,是不是?
[00:18:45.000 --> 00:19:03.000]  嘩!這些才是生命的享受,是不是?所以,糖了六十粒都是不甜的,不甜就不甜,這個甜不甜,不希望落幾粒糖,錢,你賺到十幾億,都是這樣,真的不夠,因為它不能夠帶給你真正的幸福。
[00:19:03.000 --> 00:19:17.000]  還有,死亡就歸零,是不是?講了,是不是?我們這樣,聽到嗎?空手赤身到世上來,在生命的終結時,也要這樣離去,無法將財富帶走。
[00:19:17.000 --> 00:19:39.000]  當你結束離場的時候,叮!一百個零,都是零,有二百個零,給夠一千個零給你,你的零多,很多零,抱著這麼多零,帶去哪裏?有沒有用?沒有了,是不是?
[00:19:39.000 --> 00:19:51.000]  這些零有沒有用?一個個bubbles,一個個pok pok,是不是?沒有用的,一起歸零,死亡和結束,一起歸零,因為傳道社提醒我們。
[00:19:51.000 --> 00:20:09.000]  所以,果然是有錢有序,他不是那些真人富貴,銀瓶那些人,不是你和我那些人,他說,錢是有用的,錢你有的時候,對你是有益的,是不是?有錢更好,是不是?
[00:20:09.000 --> 00:20:33.000]  不過我們明白,財富是一回事,我們需要錢,但是錢不能夠真是帶來你的快樂,所以無論你是easy money,還是difficult money,那些辛苦錢,或者容易錢,都好啦,甚至血汗錢都好啦,但是能夠帶來快樂呢?
[00:20:33.000 --> 00:20:45.000]  下一個題目,我們問一問,我們應該怎樣生活呢?傳道社講來講去,是叫我們過一個更加美好的,更加滿腹的人生,都是教會今年的主題,我們應該怎樣生活呢?
[00:20:45.000 --> 00:21:12.000]  原來生命有一個什麼?第一課講了,心不可測的渴求,是不是?你那個不可以花瓶到,不可以測量到,斗輪不可以測量到你生命深處的渴求,還有,上帝從始至終的作為,你是不參透得到的,生有時,死有時,是不是?
[00:21:12.000 --> 00:21:32.000]  而上帝有最後的話事權,祂會跟你計數,還有,人生只能夠活一千,而你沒有辦法保證你故事的結局,所以你的人生會好像暴風一樣,虛虛的虛空,凡事都虛虛,好像暴風一樣。
[00:21:32.000 --> 00:21:52.000]  因為這樣的話,傳道者都告訴你,正如我上兩次講到,我們有兩個的生命協議書,頒布給我們去決定,傳道者都提供了生命有兩條戲軌,給你去演繹的,什麼叫戲軌?
[00:21:52.000 --> 00:22:17.000]  戲條,什麼叫戲條?我小時候去看戲的時候,入戲院,就會有人派張戲條,什麼叫戲條?戲條就是講,哪個主演,那個戲又講什麼,一張一張戲條,有一個人收集了戲條,很快就達了,這些變成很貴用的,人家要鏡頭的文物來的,是不是?
[00:22:17.000 --> 00:22:33.000]  如果你現在儲到香港,不要說那麼遠,近一點的,任建輝、白雪仙,從前的戲條,他們基金會出高額的收購,任建輝、白雪仙,知不知道是誰?有些人不知道吧?
[00:22:33.000 --> 00:22:52.000]  人生的舞台,給我們兩條戲條,去演繹今生。那些是什麼戲條呢?讀一下,傳道師第九章。
[00:22:52.000 --> 00:23:06.000]  我又仔細探察,發現即便敬權人和自衛人的行為,在上帝的掌握之中,卻無人知道上帝是否向他們施恩。
[00:23:06.000 --> 00:23:35.000]  是呀,被我發了橫財,不知道是不是上帝,抑我,哈哈哈哈,會跌下那個article。同樣的命運,最終在等待所有的人,無論是義人還是惡人,好人還是壞人,禮儀上潔淨的還是不潔淨的,見甜的還是不見甜的,都是一樣,好人和罪人的境遇相同,向上帝許願的和不許願的都有相同的遭遇。
[00:23:35.000 --> 00:24:04.000]  所謂禮儀上潔淨的,只是宗教上的禮儀,華府禮儀那些人,好潔淨的,美人惡人都是一樣,都有相同的遭遇,是嗎?是呀,有一個錯覺,有些人以為,木屍屋企就無人去鞭鞭的,上帝特別派了兩個天使在門口的,我告訴你,我駕駛過每間屋都被人鞭鞭過,我駕駛過每一輛車都被人鞭鞭過,信不信啊?
[00:24:04.000 --> 00:24:09.000]  那些木屍屋企是不夠熟齡的,是嗎?是每一輛都是木屍屋企的。
[00:24:09.000 --> 00:24:27.000]  打鬆了那輛車,在門前那間屋,油門中心就死火的車,買哪隻股票,就最低價買入,最高價買出,買屋又最低價買入,最高價買出,是嗎?
[00:24:27.000 --> 00:24:49.000]  女兒是大學畢業的博士,醫生律師,女婿也是,那些人不會做木屍屋企的,你聽見嗎?是嗎?那些人做了李嘉誠,他們不會做木屍屋企的。
[00:24:49.000 --> 00:25:00.000]  而且那些木屍屋企不明白你的處境,你當然不夠愛主,好像我這樣愛主,不夠愛主,那些人就沒有事的了,你離婚了,不要緊的,好像我這樣愛主,就不用離婚了。
[00:25:00.000 --> 00:25:07.000]  你沒有恨那些木屍屋企的,是嗎?他們不知道你做什麼,他們不知道,一個神空,一個霸击,沒有事的。
[00:25:07.000 --> 00:25:13.000]  你知不知道耶穌在法治灘塗,不是的!是嗎?信耶穌的人,不信耶穌的人,都是一樣的。
[00:25:13.000 --> 00:25:26.000]  在那當中,不信耶穌的人,那不就不信耶穌嗎?和內知。其實呢,人生的命運,在同一條路,人生演繹的那條戲軌,是在乎你選擇哪一條路。
[00:25:26.000 --> 00:25:45.000]  人是一樣的,在人生演繹上面。所以你叫若討見,召好人,亦都召大人,即壞人。是嗎?是的。所以,太陽底下的人都是一樣的,都要遭受同樣的命運。
[00:25:45.000 --> 00:25:56.000]  這事多麼可悲呀!正因為此,人不再留心行事,卻選擇走自己狂妄之路,反而沒有盼望,前方只有死亡。
[00:25:56.000 --> 00:26:17.000]  記住,今天我都不信耶穌,我自己狂妄地生活下去,是嗎?唉!你搞錯了!前面只有死亡而已。他說:「只有活人,還有死亡。」希望,正如他人所說:「作活著的狗,勝過作死了的屎子。」
[00:26:17.000 --> 00:26:27.000]  活人至少知道他們會死,死人卻一無所知。他們再也得不到獎賞,也無人紀念他們。
[00:26:27.000 --> 00:26:47.000]  「他們生前所做的一切,他的愛恨嫉妒,全都隨之先失了。這世上的任何事,他們再也無份。」他告訴你,當死亡歸零之後,你是誰都好,都是一樣的了。
[00:26:47.000 --> 00:27:00.000]  那些愛恨、嫉妒、憎恨等等,都煙消雲散,好像露鋒捉影般,泡泡般破滅了。當你在這個世界上無份的時候,你會怎樣呢?
[00:27:00.000 --> 00:27:18.000]  所以他說:「許吧,高高興興吃你的飯,呼呼你氣地喝你的酒,這是上帝准許的。」記住了,准的!沒有說:「這是大鑊料」,沒有這樣說。
[00:27:18.000 --> 00:27:33.000]  你不要以為「這是大鑊料」,沒有說「這是大鑊料」,這樣就大鑊了,不是!不是!不是!是聖經說的,你真的是聖經說的,所以准的!「穿上漂亮的衣服,抹上芬芳的公雜靶。」
[00:27:33.000 --> 00:27:54.000]  「花邊女,穿漂亮一點,撒點香水吧,你買不起。」准的!准的!穿漂亮一點回來,准的!「在上帝賜給你的人生中,要跟你所愛的女子幸福地生活,公道太陽底下,無意義的歲月。」
[00:27:54.000 --> 00:28:04.000]  「上帝賜給你的妻子,是你在世上一切無苦的獎賞。」這些矛盾,其實在世上是沒有意義的。你光活在世上是沒有意義的。
[00:28:04.000 --> 00:28:24.000]  不過在這個無意義人生當中,get some meaning out of it,那為甚麼不跟你所愛的女人一起,幸福地、快樂地過日子呢?享受吧!享受人生吧!聖經准的!是曾賜給你的,從福地傳動者是這樣說的。
[00:28:24.000 --> 00:28:46.000]  他不是來騷擾你的兄弟,不過他要提醒你很多東西,記住,聽一邊不聽一邊有兩條忌諱,你無論做甚麼都要做好,進入墳墓後,你就沒有工作和計劃,也沒有知識和智慧了。
[00:28:46.000 --> 00:29:08.000]  好像我們唱那首歌一樣,有時你去找燒片,又不見開心的。有時你會面對那個甚麼?哎呀!大吉利事了!聖經流流講甚麼?甚麼「慕裡鞭」啊!槍槍啊!笑筆你喔!又是這樣的。你無論做甚麼,都要做好它。
[00:29:08.000 --> 00:29:25.000]  所以有兩條路,一是穩穩定定地過一生,一是尋求快樂,不過快樂也有兩種,一種就叫「Easy Passion」,這叫「花錢付錢買享受」。
[00:29:25.000 --> 00:29:44.000]  消費主義,你聽到,早知早知就講了,娛樂,生活舒服些,快樂些,就講了,最靚些,愛情,夫妻的價值也好,這些是上帝盡許的,你要為自己而活。
[00:29:44.000 --> 00:29:57.000]  權利師沒有說不對,你那麼辛苦做事,又不去享受,你才傻仔,我告訴你,活好些,活在當下,但活在當下還有一樣東西,是甚麼?
[00:29:57.000 --> 00:30:14.000]  「喜樂心」,你不要只是沉迷於這個「最大幸福原則」,你來的那些是「最大幸福原則」。邊甚,英國的哲學家,社會改革者,他提出一個叫「最大幸福原則」。
[00:30:14.000 --> 00:30:31.000]  「The Greatest Happiness Principle」,他怎樣說呢?他說「最合乎道德的生活,就是令人覺得最快樂,最欣慰,和最滿足的行為。」所以不用講甚麼生活的藝術,哲學,為甚麼不用聖耶穌呢?
[00:30:31.000 --> 00:30:45.000]  所以「美好的生活」就是賺最多的錢,我們在飲食、男女各生不都最大的原則,這個就是他的「最大快樂原則」。「The Greatest Principle of Happiness」。
[00:30:45.000 --> 00:31:01.000]  很多人聽他講,因為「吃罷,喝罷,明天就滅亡了。」才知道,很多人是這樣,但他這件事又不是愚蠢。不過呢,這個講法呢,被人觀點叫甚麼呢?「The Ethic of the Swine」。
[00:31:01.000 --> 00:31:16.000]  「豬屁股」哲學,豬屁股,你想起「千魚千層」,有看過《伊斯蘭罕見》嗎?有看過?有看過《伊斯蘭罕見》嗎?當然要看呀!好看的呀!
[00:31:16.000 --> 00:31:32.000]  這個女仔和她爸爸媽媽去到一個地方,爸爸媽媽在外面有很多好吃的,在那裡吃一吃,吃了一個豬,豬原來到時候會被人割的,但她不理會,給了一個豬,經常吃,是嗎?
[00:31:32.000 --> 00:31:47.000]  還有一個,喜歡「無面人」,為甚麼「無面人」?她不肯吃東西,吃到「嘩!要吃大喎!」後來靠她洗澡,洗乾淨裡面的垃圾,原來吃那麼多東西,吃光所有東西,垃圾來的。
[00:31:47.000 --> 00:32:02.000]  「嘩!要吃大呀!嘩!要吃大呀!」,好像小孩子吃那麼大,「無面人」,這個原來有些哲學道理,她說的是最大快樂原則,哲學!哲學!
[00:32:02.000 --> 00:32:17.000]  這個她的父親,這個她的媽媽,她的爸爸,她去救回她的,給她吞了一頓湯。
[00:32:17.000 --> 00:32:45.000]  其實呢,除了這些,即是我們要去促進我們加拿大,或者消費經濟呢,都要的,否則我們個個都不去消費,我們國家,即加拿大、香港,就死氣沉沉的了,是嗎?
[00:32:45.000 --> 00:32:56.000]  很多地方國家的經濟靠什麼?內部消費,是嗎?是囉!現在中國國內,都是內部消費越來越熱,是嗎?
[00:32:56.000 --> 00:33:04.000]  房地產呀!飲食呀!娛樂呀!種種這些事業呀!旅人業呀!很厲害的!
[00:33:04.000 --> 00:33:20.000]  那要的,即是師母都和我說,哎呀!這麼久了,買張coupon呀!coupon那些什麼呀?在網上找了一張特別減價,buy one get one free那些,去Stanley Park那個什麼house那裡,吃個午餐啦!
[00:33:20.000 --> 00:33:34.000]  吃得起就去囉!她就說,不要呀!這麼驚呀!我說,不要呀!這個太折墮了!這個太熟悉了,不愛住了!不是呀!Happy呀!沒有呀!是嗎?好的呀!是嗎?好的呀!是嗎?
