
[00:00:00.000 --> 00:00:02.560]  每個星期回來教會崇拜
[00:01:37.720 --> 00:01:40.720]  小子們、父老、少年人
[00:01:40.720 --> 00:01:42.720]  如果記得小子們就是《約翰一書》
[00:01:42.720 --> 00:01:45.720]  約翰作者對他們的讀者
[00:01:45.720 --> 00:01:47.720]  好像爸爸和子女的關係
[00:01:47.720 --> 00:01:49.720]  所以說小子們去勉勵他們
[00:01:49.720 --> 00:01:52.720]  而在當中亦都有兩個很重要的群體
[00:01:52.720 --> 00:01:54.720]  一個就是父老和少年人
[00:01:54.720 --> 00:01:56.720]  父老就是一群成熟的
[00:01:56.720 --> 00:01:59.720]  在聖經裏面經歷過很多很多的經驗
[00:01:59.720 --> 00:02:00.720]  有智慧的
[00:02:00.720 --> 00:02:03.720]  他們可以成為這群少年人的很大的支持
[00:02:03.720 --> 00:02:08.720]  而這群少年人就很有熱誠
[00:02:08.720 --> 00:02:09.720]  很有衝勁
[00:02:09.720 --> 00:02:12.720]  和他們要靠著剛強來神的道
[00:02:12.720 --> 00:02:14.720]  能夠勝過世界
[00:02:14.720 --> 00:02:17.720]  所以在上次的訊息裏面提醒我們
[00:02:17.720 --> 00:02:19.720]  一些成熟的年長的群體
[00:02:19.720 --> 00:02:21.720]  和一群青年有力的群體
[00:02:21.720 --> 00:02:24.720]  結合在一起就是一個勝過世界的群體
[00:02:24.720 --> 00:02:26.720]  所以今日我們的少年人
[00:02:26.720 --> 00:02:27.720]  很需要大家多一些鼓勵
[00:02:27.720 --> 00:02:28.720]  多一些支持
[00:02:28.720 --> 00:02:29.720]  多一些為他們祈禱
[00:02:29.720 --> 00:02:30.720]  打氣
[00:02:30.720 --> 00:02:32.720]  我們才能夠繼續面對今天的香港
[00:02:32.720 --> 00:02:35.720]  而第二個訊息提醒我們
[00:02:35.720 --> 00:02:37.720]  約翰說我們不要愛世界
[00:02:37.720 --> 00:02:40.720]  這個世界不是指上帝所創造的世界
[00:02:40.720 --> 00:02:42.720]  而是指屬於魔鬼撒旦的世界
[00:02:42.720 --> 00:02:45.720]  這個魔鬼撒旦的世界是充滿著肉體的情慾
[00:02:45.720 --> 00:02:48.720]  眼目的情慾和我們今生的驕傲
[00:02:48.720 --> 00:02:50.720]  提醒我們不要被這些東西影響了我們
[00:02:50.720 --> 00:02:55.720]  影響了我們和上帝的關係
[00:02:55.720 --> 00:02:57.720]  我們要和魔鬼割蓆
[00:02:57.720 --> 00:02:58.720]  不是和人割蓆
[00:02:58.720 --> 00:02:59.720]  是和魔鬼割蓆
[00:02:59.720 --> 00:03:00.720]  而我們第十七節
[00:03:00.720 --> 00:03:02.720]  大家幫我讀一下第十七節
[00:03:02.720 --> 00:03:05.720]  作為一個上次的重溫的總結
[00:03:05.720 --> 00:03:06.720]  第十七節那裏說
[00:03:06.720 --> 00:03:10.720]  「這世界和其上的情慾都要過去
[00:03:10.720 --> 00:03:12.720]  唯獨遵行神旨的
[00:03:12.720 --> 00:03:14.720]  是永遠長存」
[00:03:14.720 --> 00:03:16.720]  這些世界的一切都會過去
[00:03:16.720 --> 00:03:18.720]  什麼是永遠長存呢?
[00:03:18.720 --> 00:03:19.720]  就是遵行主道
[00:03:19.720 --> 00:03:20.720]  神的話語
[00:03:20.720 --> 00:03:21.720]  神的心意
[00:03:21.720 --> 00:03:22.720]  才能夠永遠長存
[00:03:22.720 --> 00:03:23.720]  願今日神的心意
[00:03:23.720 --> 00:03:25.720]  就在我們眾人當中幫助我們
[00:03:25.720 --> 00:03:27.720]  讓我們進入新的題目
[00:03:27.720 --> 00:03:28.720]  這個題目就是
[00:03:28.720 --> 00:03:30.720]  成為被恩告的群體
[00:03:30.720 --> 00:03:32.720]  我們再有一個祈禱
[00:03:32.720 --> 00:03:33.720]  親愛的聖靈
[00:03:33.720 --> 00:03:34.720]  求祢這一刻充滿在我們心裏
[00:03:34.720 --> 00:03:35.720]  幫助我們
[00:03:35.720 --> 00:03:37.720]  當我們面對今日這個香港
[00:03:37.720 --> 00:03:38.720]  面對我們的城市
[00:03:38.720 --> 00:03:40.720]  面對我們身邊周圍的人
[00:03:40.720 --> 00:03:44.720]  我們怎樣能夠成為一個被恩告的群體呢?
[00:03:44.720 --> 00:03:45.720]  恩告是什麼呢?
[00:03:45.720 --> 00:03:47.720]  在這個時代我們怎樣去回應呢?
[00:03:47.720 --> 00:03:49.720]  求上帝祢的話語充滿在我們當中
[00:03:49.720 --> 00:03:51.720]  願聖靈開啟我們的心
[00:03:51.720 --> 00:03:52.720]  以致我們能夠聽得到
[00:03:52.720 --> 00:03:53.720]  聽得明
[00:03:53.720 --> 00:03:54.720]  願祢將祢的話語
[00:03:54.720 --> 00:03:55.720]  活在我們心裏面
[00:03:55.720 --> 00:03:57.720]  又讓我成為祢流通的管子
[00:03:57.720 --> 00:03:58.720]  將祢的話語
[00:03:58.720 --> 00:03:59.720]  安著正義
[00:03:59.720 --> 00:04:01.720]  分解真理的道
[00:04:01.720 --> 00:04:02.720]  讓弟子們都能夠明白
[00:04:02.720 --> 00:04:03.720]  而且遵行
[00:04:03.720 --> 00:04:05.720]  求主祢的聖靈
[00:04:05.720 --> 00:04:07.720]  在我們這個群體當中彰顯
[00:04:07.720 --> 00:04:09.720]  奉耶穌基督得四面之祈求
[00:04:09.720 --> 00:04:10.720]  Amen
[00:04:10.720 --> 00:04:12.720]  在接下來的
[00:04:12.720 --> 00:04:13.720]  二章十八至二十七節
[00:04:13.720 --> 00:04:15.720]  我會分成四個段落
[00:04:15.720 --> 00:04:17.720]  第一個小段落就是
[00:04:17.720 --> 00:04:19.720]  嫡基督的來源
[00:04:19.720 --> 00:04:21.720]  這群人他們傳播一些
[00:04:21.720 --> 00:04:23.720]  扭曲真理的謊言
[00:04:23.720 --> 00:04:25.720]  這個嫡基督是怎樣來的呢?
[00:04:25.720 --> 00:04:27.720]  接著在二十至二十一節我們會看到
[00:04:27.720 --> 00:04:29.720]  恩告是幫助我們指引真理
[00:04:29.720 --> 00:04:31.720]  剛剛和嫡基督的相反
[00:04:31.720 --> 00:04:33.720]  是讓我們認識神的話語
[00:04:33.720 --> 00:04:35.720]  接著二十二至二十三節再回去
[00:04:35.720 --> 00:04:37.720]  嫡基督又有什麼錯誤呢?
[00:04:37.720 --> 00:04:39.720]  他們所傳講的說話
[00:04:39.720 --> 00:04:40.720]  有什麼不對的地方呢?
[00:04:40.720 --> 00:04:41.720]  到了二十四至二十七節
[00:04:41.720 --> 00:04:43.720]  我們又看回恩告
[00:04:43.720 --> 00:04:45.720]  不但讓我們能夠
[00:04:45.720 --> 00:04:46.720]  指引真理
[00:04:46.720 --> 00:04:48.720]  更加幫助我們住在主的裡面
[00:04:48.720 --> 00:04:49.720]  住在主的裡面
[00:04:49.720 --> 00:04:51.720]  我們先會看回第十八節
[00:04:51.720 --> 00:04:53.720]  看回第十八節
[00:04:53.720 --> 00:04:54.720]  我請大家再幫我讀出來好不好?
[00:04:54.720 --> 00:04:56.720]  準備一二三
[00:04:56.720 --> 00:04:57.720]  小子們
[00:04:57.720 --> 00:04:59.720]  如今是末時了
[00:04:59.720 --> 00:05:01.720]  你們曾聽見說
[00:05:10.720 --> 00:05:13.720]  剛剛在第一節裡面出現了兩個字
[00:05:13.720 --> 00:05:15.720]  而兩個字都出現了兩次
[00:05:15.720 --> 00:05:16.720]  一個是末時
[00:05:16.720 --> 00:05:17.720]  一個是嫡基督
[00:05:17.720 --> 00:05:20.720]  嫡基督我們待會在第二點再詳細講
[00:05:20.720 --> 00:05:21.720]  末時
[00:05:21.720 --> 00:05:23.720]  今天我們的領會一提就已經說
[00:05:23.720 --> 00:05:24.720]  今天講末世
[00:05:24.720 --> 00:05:25.720]  沒錯
[00:05:25.720 --> 00:05:26.720]  末時就是末世
[00:05:26.720 --> 00:05:27.720]  last hour
[00:05:27.720 --> 00:05:29.720]  最後的時刻
[00:05:29.720 --> 00:05:32.720]  你可能聽到很奇怪
[00:05:32.720 --> 00:05:33.720]  約翰一書
[00:05:33.720 --> 00:05:35.720]  其實是二千年前所寫的
[00:05:35.720 --> 00:05:37.720]  約翰說二千年前已經是末世了
[00:05:37.720 --> 00:05:40.720]  為什麼今天二千年還在這裡
[00:05:40.720 --> 00:05:42.720]  這個世界還沒有末日呢?
[00:05:42.720 --> 00:05:45.720]  我們很容易將末世掛在歷史性
[00:05:45.720 --> 00:05:46.720]  時間性
[00:05:46.720 --> 00:05:47.720]  是一刻
[00:05:47.720 --> 00:05:48.720]  世界末日了
[00:05:48.720 --> 00:05:50.720]  世界整個地球破裂了
[00:05:50.720 --> 00:05:51.720]  全部人類都死了
[00:05:51.720 --> 00:05:52.720]  耶穌來了
[00:05:52.720 --> 00:05:53.720]  審判世界了
[00:05:53.720 --> 00:05:54.720]  這個就是末世
[00:05:54.720 --> 00:05:56.720]  但是約翰所指的
[00:05:56.720 --> 00:05:58.720]  不是一個時間性歷史性的末世
[00:05:58.720 --> 00:06:02.720]  是一個以神學的意義來看這個末世
[00:06:02.720 --> 00:06:03.720]  是什麼意思呢?
[00:06:03.720 --> 00:06:05.720]  意思就是說
[00:06:05.720 --> 00:06:08.720]  由耶穌第一次來到這個世界
[00:06:08.720 --> 00:06:10.720]  為我們道成肉身
[00:06:10.720 --> 00:06:11.720]  而寫十字架
[00:06:11.720 --> 00:06:13.720]  帶來救恩的開始
[00:06:13.720 --> 00:06:14.720]  跟著教會建立
[00:06:14.720 --> 00:06:16.720]  這個就是末世的開始
[00:06:16.720 --> 00:06:17.720]  而末世的結束
[00:06:17.720 --> 00:06:19.720]  就是當耶穌基督第二次再回來
[00:06:19.720 --> 00:06:21.720]  審判這個世界的時候
[00:06:21.720 --> 00:06:22.720]  這個就是末世的結束
[00:06:22.720 --> 00:06:24.720]  所以末世是一段
[00:06:24.720 --> 00:06:25.720]  由耶穌基督第一次來
[00:06:25.720 --> 00:06:26.720]  去到第二段時間
[00:06:26.720 --> 00:06:28.720]  再來的之間一段時間
[00:06:28.720 --> 00:06:31.720]  就是一個神學性所指的末世
[00:06:31.720 --> 00:06:32.720]  或者我們回到
[00:06:32.720 --> 00:06:36.720]  耶穌在方書裡面所說的末世是什麼情景
[00:06:36.720 --> 00:06:37.720]  這段經文太長了
[00:06:37.720 --> 00:06:38.720]  我不跟大家讀了
[00:06:38.720 --> 00:06:40.720]  不過蓋覽案看一看
[00:06:40.720 --> 00:06:42.720]  在馬方第十三章
[00:06:42.720 --> 00:06:43.720]  耶穌形容末世是什麼呢?
[00:06:43.720 --> 00:06:44.720]  在末世的時候
[00:06:44.720 --> 00:06:46.720]  有人稱我是基督
[00:06:46.720 --> 00:06:48.720]  有很多假教師假基督
[00:06:48.720 --> 00:06:49.720]  稱自己是耶穌
[00:06:49.720 --> 00:06:50.720]  是基督
[00:06:50.720 --> 00:06:52.720]  是迷惑許多人的
[00:06:52.720 --> 00:06:53.720]  而且有什麼徵兆呢?
[00:06:53.720 --> 00:06:54.720]  在第七節說
[00:06:54.720 --> 00:06:56.720]  有打仗的風聲
[00:06:56.720 --> 00:06:58.720]  就是國與國之間會打仗
[00:06:58.720 --> 00:07:00.720]  這是必須會有的
[00:07:00.720 --> 00:07:01.720]  但是末期還沒來到
[00:07:01.720 --> 00:07:02.720]  在第八節說
[00:07:02.720 --> 00:07:04.720]  民要攻打民
[00:07:04.720 --> 00:07:05.720]  國要攻打國
[00:07:05.720 --> 00:07:07.720]  還有地震為饑荒
[00:07:07.720 --> 00:07:08.720]  這些都是災難的起頭
[00:07:08.720 --> 00:07:10.720]  而第九節我們要留意
[00:07:10.720 --> 00:07:12.720]  耶穌提醒我們要謹慎
[00:07:12.720 --> 00:07:13.720]  要警醒
[00:07:13.720 --> 00:07:14.720]  要小心
[00:07:14.720 --> 00:07:17.720]  因為在末世的時候
[00:07:17.720 --> 00:07:19.720]  教會都會受逼迫
[00:07:19.720 --> 00:07:21.720]  會被工會被會堂的人
[00:07:21.720 --> 00:07:22.720]  拉我們去鞭打
[00:07:22.720 --> 00:07:25.720]  拉我們去審問
[00:07:25.720 --> 00:07:27.720]  第十節說
[00:07:27.720 --> 00:07:29.720]  但是福音要繼續傳揚給萬民
[00:07:29.720 --> 00:07:30.720]  第十一節說
[00:07:30.720 --> 00:07:32.720]  當我們屬主的人
[00:07:32.720 --> 00:07:34.720]  被拉去見官的時候
[00:07:34.720 --> 00:07:35.720]  我們被捕的時候
[00:07:35.720 --> 00:07:37.720]  我們不需要害怕
[00:07:37.720 --> 00:07:38.720]  不需要想
[00:07:38.720 --> 00:07:39.720]  我們要說些什麼呢?
[00:07:39.720 --> 00:07:40.720]  為什麼呢?
[00:07:40.720 --> 00:07:41.720]  在十一節尾說
[00:07:41.720 --> 00:07:43.720]  你們就說什麼
[00:07:43.720 --> 00:07:44.720]  因為說話的不是你們
[00:07:44.720 --> 00:07:46.720]  乃是聖靈
[00:07:46.720 --> 00:07:48.720]  聖靈會幫助我們去說話
[00:07:48.720 --> 00:07:49.720]  第十二節再說
[00:07:49.720 --> 00:07:50.720]  末世的徵兆有
[00:07:50.720 --> 00:07:52.720]  弟兄與弟兄之間
[00:07:52.720 --> 00:07:53.720]  父親與子女之間
[00:07:53.720 --> 00:07:55.720]  都會彼此互相攻擊
[00:07:55.720 --> 00:07:56.720]  送去死地
[00:07:56.720 --> 00:07:59.720]  兒女要起來與父母為敵
[00:07:59.720 --> 00:08:01.720]  害死他們
[00:08:01.720 --> 00:08:02.720]  第十三節
[00:08:02.720 --> 00:08:04.720]  而且你們要為我們
[00:08:04.720 --> 00:08:05.720]  明被罪人
[00:08:05.720 --> 00:08:06.720]  被眾人恨惡
[00:08:06.720 --> 00:08:08.720]  基督徒會被眾人恨惡
[00:08:08.720 --> 00:08:10.720]  唯有忍耐到底
[00:08:10.720 --> 00:08:11.720]  必然得救
[00:08:11.720 --> 00:08:12.720]  唯有忍耐到底
[00:08:12.720 --> 00:08:13.720]  必然得救
[00:08:13.720 --> 00:08:15.720]  我們讀另外一段經文
[00:08:15.720 --> 00:08:17.720]  在馬太方二十四章
[00:08:17.720 --> 00:08:19.720]  二十三至二十六節
[00:08:19.720 --> 00:08:20.720]  一起一二三
[00:08:20.720 --> 00:08:21.720]  那是
[00:08:29.720 --> 00:08:55.720]  在這段經文結合
[00:08:55.720 --> 00:08:56.720]  讓我們看到
[00:08:56.720 --> 00:08:57.720]  末世的時代
[00:08:57.720 --> 00:08:58.720]  是什麼處境呢
[00:08:58.720 --> 00:09:00.720]  就是災難四處
[00:09:00.720 --> 00:09:01.720]  有地震
[00:09:01.720 --> 00:09:02.720]  有海嘯
[00:09:02.720 --> 00:09:04.720]  我們看到今天
[00:09:04.720 --> 00:09:06.720]  我們南北極的冰塊
[00:09:06.720 --> 00:09:07.720]  不斷的溶解
[00:09:07.720 --> 00:09:09.720]  地球的水溫不斷上升
[00:09:09.720 --> 00:09:10.720]  我們看到
[00:09:10.720 --> 00:09:12.720]  非洲的森林大火
[00:09:12.720 --> 00:09:13.720]  全球暖化
[00:09:13.720 --> 00:09:15.720]  水和空氣都不斷被污染
[00:09:15.720 --> 00:09:17.720]  我們看到這個世界
[00:09:17.720 --> 00:09:19.720]  正是走向災難的裏面
[00:09:19.720 --> 00:09:20.720]  也有很多人
[00:09:20.720 --> 00:09:22.720]  開始自稱是救世主
[00:09:22.720 --> 00:09:23.720]  我是The Chosen One
[00:09:23.720 --> 00:09:25.720]  我是上帝指派下來的
[00:09:25.720 --> 00:09:26.720]  很多人在當中
[00:09:26.720 --> 00:09:28.720]  說了很多說話去欺騙眾人
[00:09:28.720 --> 00:09:30.720]  我們更加見到
[00:09:30.720 --> 00:09:31.720]  群體與群體之間
[00:09:31.720 --> 00:09:33.720]  彼此互相的撕裂
[00:09:33.720 --> 00:09:34.720]  彼此互相的鬥爭
[00:09:34.720 --> 00:09:36.720]  不單在文革的時代
[00:09:36.720 --> 00:09:39.720]  就是一個家庭的破裂
[00:09:39.720 --> 00:09:40.720]  我們更加見到
[00:09:40.720 --> 00:09:42.720]  香港都好像有這種情況出現
[00:09:42.720 --> 00:09:43.720]  很多的人
[00:09:43.720 --> 00:09:44.720]  很多群體當中
[00:09:44.720 --> 00:09:47.720]  彼此互相的撕裂和仇恨
[00:09:47.720 --> 00:09:48.720]  我們更加見到
[00:09:48.720 --> 00:09:49.720]  在末世的時候
[00:09:49.720 --> 00:09:51.720]  教會就會被迫害
[00:09:51.720 --> 00:09:53.720]  因為有敵基督的出現
[00:09:53.720 --> 00:09:56.720]  因為有耶穌說
[00:09:56.720 --> 00:09:57.720]  祂怎樣被害
[00:09:57.720 --> 00:09:58.720]  我們跟隨的人
[00:09:58.720 --> 00:09:59.720]  同樣被害
[00:09:59.720 --> 00:10:01.720]  我們見到很多內地的教會
[00:10:01.720 --> 00:10:03.720]  現在不斷被逼迫
[00:10:03.720 --> 00:10:05.720]  不斷被拘捕
[00:10:05.720 --> 00:10:06.720]  我相信在香港
[00:10:06.720 --> 00:10:08.720]  我們作為主內的頂尖教會
[00:10:08.720 --> 00:10:09.720]  都要作準備
[00:10:09.720 --> 00:10:12.720]  可能會面對今天的情況
[00:10:12.720 --> 00:10:14.720]  我想嘗試用這幅圖
[00:10:14.720 --> 00:10:16.720]  幫我們再思想多一點
[00:10:16.720 --> 00:10:18.720]  這個神學性的末世
[00:10:18.720 --> 00:10:21.720]  是甚麼意思呢
[00:10:21.720 --> 00:10:24.720]  其實教會在二千多年裏的成長
[00:10:24.720 --> 00:10:28.720]  不斷在安逸和艱難之間
[00:10:28.720 --> 00:10:31.720]  不斷在歷史裏循環
[00:10:31.720 --> 00:10:34.720]  起初教會剛剛成立的時候
[00:10:34.720 --> 00:10:36.720]  當時仍然是羅馬政府
[00:10:36.720 --> 00:10:38.720]  迫害教會的時刻
[00:10:38.720 --> 00:10:43.720]  但當時卻是基督徒殉道的血
[00:10:43.720 --> 00:10:44.720]  令到教會不斷擴展
[00:10:44.720 --> 00:10:46.720]  很多人因為在迫迫困難當中
[00:10:46.720 --> 00:10:48.720]  見證到上帝的大能
[00:10:48.720 --> 00:10:50.720]  見證到信心的真實
[00:10:50.720 --> 00:10:52.720]  令到教會不斷成長
[00:10:52.720 --> 00:10:55.720]  不斷發展起來
[00:10:55.720 --> 00:10:58.720]  到當基督教成為了
[00:10:58.720 --> 00:11:01.720]  羅馬政府承認的宗教
[00:11:01.720 --> 00:11:04.720]  當基督教成為了羅馬的國教的時候
[00:11:04.720 --> 00:11:07.720]  反而教會好像進入了建制的裏面
[00:11:07.720 --> 00:11:09.720]  教會在安逸的裏面
[00:11:09.720 --> 00:11:12.720]  而慢慢開始有腐敗
[00:11:12.720 --> 00:11:14.720]  我們見到在中世紀裏面
[00:11:14.720 --> 00:11:18.720]  教宗很多時候都有很多不好的事
[00:11:18.720 --> 00:11:22.720]  我們就是在這個艱難和安逸當中
[00:11:22.720 --> 00:11:24.720]  不斷地循環不斷地循環
[00:11:24.720 --> 00:11:25.720]  我們見到在艱難裏面
[00:11:25.720 --> 00:11:26.720]  很多末世的徵兆
[00:11:26.720 --> 00:11:28.720]  好像剛才所講的不斷地出現
[00:11:28.720 --> 00:11:31.720]  而我們相信越近耶穌基督第二次回來
[00:11:31.720 --> 00:11:33.720]  在這兩顆星裏面就是耶穌基督第二次回來
[00:11:33.720 --> 00:11:36.720]  這些的起伏會越來越多
[00:11:36.720 --> 00:11:38.720]  我們會進入越多在艱難的期間
[00:11:38.720 --> 00:11:40.720]  就好像今天香港
[00:11:40.720 --> 00:11:43.720]  我們每個弟兄姊妹香港人
[00:11:43.720 --> 00:11:45.720]  都是在一個艱難的裏面
[00:11:45.720 --> 00:11:48.720]  我相信也是上帝要磨練我們的信心
[00:11:48.720 --> 00:11:50.720]  要建立在我們的信心的時間
[00:11:50.720 --> 00:11:52.720]  我們在這個考驗裏面
[00:11:52.720 --> 00:11:54.720]  我們怎樣去迎接這個末世呢?
[00:11:54.720 --> 00:11:56.720]  所以在反思的問題當中
[00:11:56.720 --> 00:11:59.720]  大家覺不覺得末世的徵兆
[00:11:59.720 --> 00:12:02.720]  又再近在我們身邊周圍裏面呢?
[00:12:02.720 --> 00:12:04.720]  當你末世徵兆在你身邊周圍發生的時候
[00:12:04.720 --> 00:12:06.720]  你會怎樣去做準備呢?
[00:12:06.720 --> 00:12:08.720]  我們看一下約翰
[00:12:08.720 --> 00:12:12.720]  在約翰一書裏面給我們甚麼提醒
[00:12:12.720 --> 00:12:15.720]  我們由第十九節二十二和二十三節
[00:12:15.720 --> 00:12:17.720]  這三段經文一起領略一下
[00:12:17.720 --> 00:12:19.720]  我們一起讀準備一二三
[00:12:43.720 --> 00:12:45.720]  當你明白了末世
[00:12:45.720 --> 00:12:48.720]  也是迪基督出現的一個徵兆的時候
[00:12:48.720 --> 00:12:50.720]  我們看一下甚麼叫迪基督
[00:12:50.720 --> 00:12:54.720]  在這裏看到迪基督是在末世裏面出現的
[00:12:54.720 --> 00:12:55.720]  他不是單單一個
[00:12:55.720 --> 00:12:57.720]  是有一個群體
[00:12:57.720 --> 00:12:59.720]  他們原本是在教會裏面
[00:12:59.720 --> 00:13:01.720]  但他是扭曲了真理
[00:13:01.720 --> 00:13:02.720]  傳了歪理
[00:13:02.720 --> 00:13:03.720]  是說方者
[00:13:03.720 --> 00:13:06.720]  在教會出來成為了破壞教會分裂的人
[00:13:06.720 --> 00:13:08.720]  他們所傳講的是甚麼呢?
[00:13:08.720 --> 00:13:12.720]  約翰說這班人所傳講的就是
[00:13:12.720 --> 00:13:14.720]  耶穌不是基督
[00:13:14.720 --> 00:13:16.720]  耶穌不是神的兒子
[00:13:16.720 --> 00:13:20.720]  當他們不承認子的時候
[00:13:20.720 --> 00:13:21.720]  也不承認父
[00:13:21.720 --> 00:13:23.720]  因為父就是為子作見證的
[00:13:23.720 --> 00:13:26.720]  所以他們破壞了基督教最核心的真理
[00:13:26.720 --> 00:13:28.720]  就是耶穌基督就是神的兒子
[00:13:28.720 --> 00:13:30.720]  是道成肉身的基督
[00:13:30.720 --> 00:13:32.720]  這個是對於我們來說
[00:13:32.720 --> 00:13:35.720]  一個很重要最重要的信仰核心
[00:13:35.720 --> 00:13:39.720]  在基督教裏面我們聽到有很多宗派
[00:13:39.720 --> 00:13:41.720]  有中華基督教會
[00:13:41.720 --> 00:13:42.720]  有聖公會
[00:13:42.720 --> 00:13:43.720]  有宣道會
[00:13:43.720 --> 00:13:45.720]  有五旬節會等等
[00:13:45.720 --> 00:13:46.720]  不同的宗派
[00:13:46.720 --> 00:13:48.720]  就以浸禮為例
[00:13:48.720 --> 00:13:50.720]  有些教會有鷹鞋洗禮的
[00:13:50.720 --> 00:13:52.720]  不知道大家有沒有聽過
[00:13:52.720 --> 00:13:54.720]  有些教會就有灑水禮的
[00:13:54.720 --> 00:13:58.720]  而我們浸信會就會全身入水的浸禮
[00:13:58.720 --> 00:14:02.720]  但是如果有些時候病床在末世緣故
[00:14:02.720 --> 00:14:04.720]  我們都有床邊的灑水禮
[00:14:04.720 --> 00:14:06.720]  但是這些不同的浸禮的方法
[00:14:06.720 --> 00:14:09.720]  都是不同宗派有他們不同的神學傳統
[00:14:09.720 --> 00:14:11.720]  但是我們仍然承認
[00:14:11.720 --> 00:14:13.720]  我們大家都是一個基督教的群體裏面
[00:14:13.720 --> 00:14:18.720]  因為唯有耶穌基督是神的兒子
[00:14:18.720 --> 00:14:22.720]  是上帝是神的兒子
[00:14:22.720 --> 00:14:24.720]  才是我們基督教最大的公因素
[00:14:24.720 --> 00:14:27.720]  這個觀念如果錯了的話
[00:14:27.720 --> 00:14:28.720]  他們就是異端
[00:14:28.720 --> 00:14:30.720]  信仰就有錯誤
[00:14:30.720 --> 00:14:33.720]  因為當不承認耶穌基督是神的兒子的時候
[00:14:33.720 --> 00:14:36.720]  即是否定了耶穌就是舊約所說的
[00:14:36.720 --> 00:14:38.720]  救世主尼塞亞
[00:14:38.720 --> 00:14:40.720]  當不接受耶穌是神的兒子的時候
[00:14:40.720 --> 00:14:43.720]  即是不承認有耶穌基督的道成肉身
[00:14:43.720 --> 00:14:45.720]  我們所相信的耶穌
[00:14:45.720 --> 00:14:47.720]  他是百分百的上帝
[00:14:47.720 --> 00:14:49.720]  我們所相信的耶穌也是百分百的人
[00:14:49.720 --> 00:14:52.720]  你聽我講百分百兩個加起來200好像不合理
[00:14:52.720 --> 00:14:55.720]  這個就是我們所相信的信仰
[00:14:55.720 --> 00:14:58.720]  神就是耶穌基督就是百分百的神
[00:14:58.720 --> 00:14:59.720]  就是百分百的人
[00:14:59.720 --> 00:15:01.720]  他是神所以能夠勝過死亡
[00:15:01.720 --> 00:15:02.720]  死而復活
[00:15:02.720 --> 00:15:05.720]  他是人所以他承擔了人類的罪債
[00:15:05.720 --> 00:15:09.720]  一次過在贖罪制裏面拯救我們
[00:15:09.720 --> 00:15:11.720]  滿足了上帝的公義
[00:15:11.720 --> 00:15:13.720]  這個就是我們核心裏面
[00:15:13.720 --> 00:15:15.720]  信仰裏面最大的核心信仰
[00:15:15.720 --> 00:15:17.720]  當我們否定了一樣東西
[00:15:17.720 --> 00:15:19.720]  就已經不再是基督教
[00:15:19.720 --> 00:15:21.720]  所以約翰提醒信徒
[00:15:21.720 --> 00:15:24.720]  當有人不承認耶穌是基督
[00:15:24.720 --> 00:15:26.720]  不承認耶穌是救世主
[00:15:26.720 --> 00:15:29.720]  是那個上帝的神的兒子的時候
