
[00:00:00.000 --> 00:00:02.000]  鼎智慧 早晨
[00:02:07.000 --> 00:02:10.000]  唯獨中國的教會
[00:02:10.000 --> 00:02:11.000]  很多
[00:02:11.000 --> 00:02:13.000]  過去那麼多年來
[00:02:13.000 --> 00:02:15.000]  我就是為了這個事情禱告
[00:02:15.000 --> 00:02:17.000]  我希望能夠透過這個平台
[00:02:17.000 --> 00:02:20.000]  給中國的教會知道
[00:02:20.000 --> 00:02:23.000]  他們可以盡他們所能
[00:02:23.000 --> 00:02:28.000]  來的去發揚合乎聖經的宗教信仰
[00:02:28.000 --> 00:02:30.000]  也知道建立一個人的理性
[00:02:30.000 --> 00:02:33.000]  建立健康純正的信仰
[00:02:33.000 --> 00:02:35.000]  去影響整個世界
[00:02:35.000 --> 00:02:36.000]  我也相信
[00:02:36.000 --> 00:02:39.000]  要是這個信息能夠給到家庭教會
[00:02:39.000 --> 00:02:40.000]  也知道
[00:02:40.000 --> 00:02:42.000]  不光是溫哥華的教會知道
[00:02:42.000 --> 00:02:43.000]  三聖教會知道
[00:02:43.000 --> 00:02:45.000]  連家庭的教會都知道
[00:02:45.000 --> 00:02:49.000]  那邊有很大的潛力能夠發揮出來
[00:02:49.000 --> 00:02:51.000]  也知道我們整個的國家
[00:02:51.000 --> 00:02:56.000]  各方面都能夠成為所有其他人的祝福
[00:02:56.000 --> 00:02:57.000]  謝謝
[00:03:16.000 --> 00:03:17.000]  溝通一下
[00:03:17.000 --> 00:03:18.000]  也知道
[00:03:18.000 --> 00:03:22.000]  那麼真的他們需要解決他們的登記問題
[00:03:22.000 --> 00:03:23.000]  第二
[00:03:23.000 --> 00:03:25.000]  這些的家庭教會的領袖
[00:03:25.000 --> 00:03:28.000]  我覺得非常需要暫時
[00:03:28.000 --> 00:03:30.000]  也知道他們對這個真理
[00:03:30.000 --> 00:03:32.000]  了解得清楚
[00:03:32.000 --> 00:03:34.000]  不是走歪了
[00:03:34.000 --> 00:03:36.000]  我覺得這是非常重要的
[00:03:36.000 --> 00:03:38.000]  有什麼渠道
[00:03:38.000 --> 00:03:42.000]  讓一些有這些裝備的人
[00:03:42.000 --> 00:03:45.000]  能夠針對這些人的需要
[00:03:45.000 --> 00:03:48.000]  也能夠提供一些貢獻給他們
[00:03:48.000 --> 00:03:50.000]  我也希望
[00:03:50.000 --> 00:03:52.000]  站在一個中國人的立場
[00:03:52.000 --> 00:03:56.000]  我希望都能夠貢獻我們自己一些的能力
[00:03:56.000 --> 00:03:58.000]  能夠幫助到教會
[00:03:58.000 --> 00:04:00.000]  更健康的成長
[00:04:00.000 --> 00:04:01.000]  另外一方面
[00:04:01.000 --> 00:04:03.000]  也容許共產黨的
[00:04:03.000 --> 00:04:06.000]  也有一個或者是宗教信仰
[00:04:06.000 --> 00:04:07.000]  無論是什麼宗教信仰
[00:04:07.000 --> 00:04:09.000]  這樣整合來的物件
[00:04:09.000 --> 00:04:12.000]  我相信已經消失了
[00:04:12.000 --> 00:04:14.000]  第二個是
[00:04:14.000 --> 00:04:16.000]  有關出版的問題
[00:04:16.000 --> 00:04:20.000]  剛剛我這個院長所提的是
[00:04:20.000 --> 00:04:24.000]  除了這是研討會文章的出版以外
[00:04:24.000 --> 00:04:26.000]  要是整個國家
[00:04:26.000 --> 00:04:27.000]  特別是共產黨
[00:04:27.000 --> 00:04:30.000]  已經給外面的人也好像
[00:04:30.000 --> 00:04:32.000]  外國的人都知道
[00:04:32.000 --> 00:04:35.000]  對宗教信仰那些書籍
[00:04:35.000 --> 00:04:38.000]  當然是健康的東西
[00:04:38.000 --> 00:04:40.000]  也要有一個出版的自由
[00:04:40.000 --> 00:04:43.000]  其實我的書在裡面
[00:04:43.000 --> 00:04:46.000]  沒有這種出版的書號
[00:04:46.000 --> 00:04:48.000]  但是到處都有的賣
[00:04:48.000 --> 00:04:51.000]  在深圳教會的他們有我的書
[00:04:51.000 --> 00:04:53.000]  但是各種不同的版本沒有
[00:04:53.000 --> 00:04:56.000]  去到另外一些的地方街道上都有
[00:04:56.000 --> 00:04:58.000]  要是這樣的時候
[00:04:58.000 --> 00:05:03.000]  有沒有可能其實放寬那種出版的自由
[00:05:03.000 --> 00:05:06.000]  也知道市民對這個真理
[00:05:06.000 --> 00:05:08.000]  很善忍
[00:05:08.000 --> 00:05:10.000]  各位兄弟姐妹
[00:05:10.000 --> 00:05:15.000]  我記得我在上面被邀請去到這個地方
[00:05:15.000 --> 00:05:19.000]  我也經過一個禱告
[00:05:19.000 --> 00:05:22.000]  我講呢?還是不講呢?
[00:05:22.000 --> 00:05:25.000]  我媽媽在上面被鬥
[00:05:25.000 --> 00:05:26.000]  吊頸死
[00:05:26.000 --> 00:05:28.000]  我以前的心路歷程
[00:05:28.000 --> 00:05:31.000]  我怎樣改變
[00:05:31.000 --> 00:05:33.000]  我經過一段時間的掙扎
[00:05:33.000 --> 00:05:36.000]  我決定講
[00:05:36.000 --> 00:05:38.000]  講完之後
[00:05:38.000 --> 00:05:40.000]  我也都很感恩
[00:05:40.000 --> 00:05:42.000]  好幾個官員
[00:05:42.000 --> 00:05:44.000]  幾個官員走來跟我說
[00:05:44.000 --> 00:05:47.000]  很感動
[00:05:47.000 --> 00:05:51.000]  他說他爸爸和我媽媽都是一樣
[00:05:51.000 --> 00:05:53.000]  被人鬥
[00:05:53.000 --> 00:05:55.000]  另外也有人說
[00:05:55.000 --> 00:05:58.000]  他們都有幾個親人被鬥
[00:05:58.000 --> 00:06:00.000]  也有些是自殺
[00:06:00.000 --> 00:06:02.000]  所以他聽完我見證的時候
[00:06:02.000 --> 00:06:04.000]  他跟我說
[00:06:04.000 --> 00:06:07.000]  我很了解你當時的感受
[00:06:07.000 --> 00:06:09.000]  但他跟著說
[00:06:09.000 --> 00:06:12.000]  我很欣賞你現在能夠回來
[00:06:12.000 --> 00:06:15.000]  跟我們分享這件事
[00:06:15.000 --> 00:06:17.000]  原來這些東西在他們當中
[00:06:17.000 --> 00:06:21.000]  是一直埋在心裏不敢分享
[00:06:21.000 --> 00:06:23.000]  完了這個研討會
[00:06:23.000 --> 00:06:28.000]  我講完從聖經看和諧的真體之後
[00:06:28.000 --> 00:06:33.000]  我們一班目者有機會被邀請到統戰部
[00:06:33.000 --> 00:06:36.000]  二局局長周力
[00:06:36.000 --> 00:06:41.000]  跟我們有三個半小時的分享
[00:06:41.000 --> 00:06:44.000]  有些官員跟我們說
[00:06:44.000 --> 00:06:47.000]  他們看基督教是一種文化
[00:06:47.000 --> 00:06:50.000]  因為始終宗教信仰
[00:06:50.000 --> 00:06:53.000]  都是一些各方面的東西解釋不了
[00:06:53.000 --> 00:06:55.000]  然後就從宗教出來
[00:06:55.000 --> 00:06:57.000]  來解釋的東西
[00:06:57.000 --> 00:07:01.000]  我跟著跟這些官員很清楚地說
[00:07:01.000 --> 00:07:06.000]  當我們留意看到聖經和基督教信仰的時候
[00:07:06.000 --> 00:07:11.000]  它跟我們一般人理解的所謂宗教很不同
[00:07:11.000 --> 00:07:12.000]  我跟他們說
[00:07:12.000 --> 00:07:15.000]  基督教的信仰是合情又合理
[00:07:15.000 --> 00:07:17.000]  是能夠通過我們的理性
[00:07:17.000 --> 00:07:21.000]  又通過我們的經歷去了解的
[00:07:21.000 --> 00:07:23.000]  我說通過理性
[00:07:23.000 --> 00:07:25.000]  我說以前我都以為
[00:07:25.000 --> 00:07:28.000]  宗教信仰特別是基督教是非理性的
[00:07:28.000 --> 00:07:30.000]  是牛鬼蛇神來的
[00:07:30.000 --> 00:07:32.000]  因為我在中國長大
[00:07:32.000 --> 00:07:35.000]  但當我有機會去到一個自由的世界
[00:07:35.000 --> 00:07:37.000]  能夠有機會看到聖經
[00:07:37.000 --> 00:07:40.000]  特別來到看到今天當今
[00:07:40.000 --> 00:07:42.000]  這本聖經
[00:07:42.000 --> 00:07:45.000]  擁有這個民族的開始的時候
[00:07:45.000 --> 00:07:47.000]  我更加看見
[00:07:47.000 --> 00:07:50.000]  這本聖經裡面充滿著智慧
[00:07:53.000 --> 00:07:57.000]  因為全世界智慧最高的一個民族
[00:07:57.000 --> 00:07:59.000]  如果你留意去問
[00:07:59.000 --> 00:08:03.000]  哪個民族是智慧最高呢?
[00:08:03.000 --> 00:08:05.000]  人人都會知道
[00:08:05.000 --> 00:08:10.000]  全世界拿諾貝爾獎金最多的民族
[00:08:10.000 --> 00:08:15.000]  比例上遠超過其他他們一百倍一千倍甚至一萬倍
[00:08:15.000 --> 00:08:16.000]  一個的民族
[00:08:16.000 --> 00:08:18.000]  是哪個民族呢?
[00:08:18.000 --> 00:08:20.000]  是以色列
[00:08:20.000 --> 00:08:23.000]  他們的人口比香港還少
[00:08:23.000 --> 00:08:31.000]  但他們竟然拿了全世界諾貝爾獎金的三分之一以上
[00:08:31.000 --> 00:08:33.000]  原子彈他們發明
[00:08:33.000 --> 00:08:35.000]  核子彈他們發明
[00:08:35.000 --> 00:08:37.000]  各方面的醫學等等
[00:08:37.000 --> 00:08:41.000]  是他們製造出來的
[00:08:41.000 --> 00:08:44.000]  特別是美國最先進的一些武器
[00:08:44.000 --> 00:08:47.000]  好像蜻蜓這麼小的偵察機
[00:08:47.000 --> 00:08:50.000]  告訴大家不是美國人
[00:08:50.000 --> 00:08:52.000]  是猶太人
[00:08:52.000 --> 00:08:54.000]  是以色列發明的
[00:08:54.000 --> 00:08:56.000]  當我們留意到這些的時候
[00:08:56.000 --> 00:08:57.000]  我就跟他們說
[00:08:57.000 --> 00:08:59.000]  這個民族的本身
[00:08:59.000 --> 00:09:04.000]  百分之九十多仍然堅信一位上帝
[00:09:04.000 --> 00:09:07.000]  而這個上帝他們說是耶和華
[00:09:07.000 --> 00:09:10.000]  因為他們的歷史就是聖經
[00:09:10.000 --> 00:09:11.000]  而到今天為止
[00:09:11.000 --> 00:09:15.000]  當我們留意到聖經到以色列的時候
[00:09:15.000 --> 00:09:17.000]  你會看到很多的考古
[00:09:17.000 --> 00:09:18.000]  他們的古卷
[00:09:18.000 --> 00:09:23.000]  仍然繼續不斷印證他們的信仰是真的
[00:09:23.000 --> 00:09:27.000]  接著我也跟他分享
[00:09:27.000 --> 00:09:30.000]  我自己的一些經歷
[00:09:30.000 --> 00:09:32.000]  有個官就問我
[00:09:32.000 --> 00:09:37.000]  你基督教這麼多東西都不可以
[00:09:37.000 --> 00:09:39.000]  都是不可以
[00:09:39.000 --> 00:09:41.000]  我就跟這個官說
[00:09:41.000 --> 00:09:45.000]  這個是以前我也有的誤會
[00:09:45.000 --> 00:09:47.000]  但是原來發到聖經裡面
[00:09:47.000 --> 00:09:49.000]  我跟他說
[00:09:49.000 --> 00:09:53.000]  不是不可以乃是可以不
[00:09:53.000 --> 00:09:58.000]  不是不可以乃是可以不
[00:09:58.000 --> 00:10:00.000]  我們什麼都可以做
[00:10:00.000 --> 00:10:04.000]  但是我們是可以選擇不去做
[00:10:04.000 --> 00:10:06.000]  特別是對別人沒有益處
[00:10:06.000 --> 00:10:07.000]  對自己沒有益處
[00:10:07.000 --> 00:10:09.000]  我們受那些限制
[00:10:09.000 --> 00:10:10.000]  不能夠榮耀神的東西
[00:10:10.000 --> 00:10:13.000]  我們可以選擇不去做
[00:10:13.000 --> 00:10:16.000]  我接著就跟他們分享
[00:10:16.000 --> 00:10:18.000]  饒恕
[00:10:18.000 --> 00:10:20.000]  去憎恨人
[00:10:20.000 --> 00:10:22.000]  是人都知道不好的
[00:10:22.000 --> 00:10:25.000]  我們一起讀一讀一段聖經
[00:10:25.000 --> 00:10:27.000]  這段聖經的馬太福音
[00:10:27.000 --> 00:10:30.000]  六章十四到十五節
[00:10:30.000 --> 00:10:32.000]  六章十四到十五節
[00:10:32.000 --> 00:10:34.000]  我們一起讀
[00:10:34.000 --> 00:10:36.000]  你們饒恕人的過犯
[00:10:36.000 --> 00:10:39.000]  你們的天父也必饒恕你們的過犯
[00:10:39.000 --> 00:10:41.000]  你們不要恕人的過犯
[00:10:41.000 --> 00:10:45.000]  你們的天父也必不要恕你們的過犯
[00:10:45.000 --> 00:10:47.000]  我跟他們分享的時候
[00:10:47.000 --> 00:10:51.000]  是人都知道憎恨人是不好
[00:10:51.000 --> 00:10:54.000]  但是我們繼續
[00:10:54.000 --> 00:10:56.000]  不由自己
[00:10:56.000 --> 00:10:57.000]  繼續不斷去憎恨人
[00:10:57.000 --> 00:10:59.000]  我想問問大家
[00:10:59.000 --> 00:11:00.000]  有多少人的心目中
[00:11:00.000 --> 00:11:02.000]  都有些人你是不喜歡的
[00:11:02.000 --> 00:11:03.000]  你是憎恨的
[00:11:03.000 --> 00:11:05.000]  可不可以舉手
[00:11:05.000 --> 00:11:07.000]  舉高一點好不好
[00:11:07.000 --> 00:11:09.000]  我想問問大家
[00:11:09.000 --> 00:11:11.000]  你去憎恨一個人的時候
[00:11:11.000 --> 00:11:13.000]  誰辛苦呢
[00:11:13.000 --> 00:11:15.000]  自己辛苦
[00:11:15.000 --> 00:11:17.000]  我跟這些官分享的時候
[00:11:17.000 --> 00:11:19.000]  我說這個仇恨在我裡面
[00:11:19.000 --> 00:11:21.000]  幾十年的時間
[00:11:21.000 --> 00:11:23.000]  無法除去
[00:11:23.000 --> 00:11:25.000]  揮之不去
[00:11:25.000 --> 00:11:27.000]  但是到什麼時候我真真正正
[00:11:27.000 --> 00:11:29.000]  可以從這個仇恨
[00:11:29.000 --> 00:11:31.000]  這個憎恨裡面脫離出來
[00:11:31.000 --> 00:11:33.000]  不再惡夢呢
[00:11:33.000 --> 00:11:37.000]  是直到我自己真正缺自信耶穌之後
[00:11:37.000 --> 00:11:41.000]  為什麼我可以從這個仇恨脫離出來呢
[00:11:41.000 --> 00:11:43.000]  因為第一我見到一個板
[00:11:43.000 --> 00:11:45.000]  耶穌對著釘他的那些冰釘
[00:11:45.000 --> 00:11:47.000]  他竟然可以祈禱
[00:11:47.000 --> 00:11:49.000]  賦下赦免他們
[00:11:49.000 --> 00:11:51.000]  因為他們所作的
[00:11:51.000 --> 00:11:53.000]  他們並不知道
[00:11:53.000 --> 00:11:54.000]  一個板
[00:11:54.000 --> 00:11:56.000]  第二我有一個經歷
[00:11:56.000 --> 00:11:58.000]  我以前是這樣來對基督教
[00:11:58.000 --> 00:12:00.000]  但是我見到
[00:12:00.000 --> 00:12:02.000]  基督徒仍然繼續不斷愛我
[00:12:02.000 --> 00:12:04.000]  而這個耶穌基督
[00:12:04.000 --> 00:12:07.000]  他是繼續不斷為罪人禱告
[00:12:07.000 --> 00:12:09.000]  來愛罪人
[00:12:09.000 --> 00:12:10.000]  第三
[00:12:10.000 --> 00:12:12.000]  我看到一個板
[00:12:12.000 --> 00:12:14.000]  一個經歷之外
[00:12:14.000 --> 00:12:17.000]  我還看到一個非常合情合理的
[00:12:17.000 --> 00:12:19.000]  一個教導
[00:12:19.000 --> 00:12:21.000]  這個教導是什麼呢
[00:12:21.000 --> 00:12:23.000]  就是說
[00:12:23.000 --> 00:12:25.000]  我們今天欠神
[00:12:25.000 --> 00:12:28.000]  何止億萬
[00:12:28.000 --> 00:12:31.000]  但是今天有很多人欠我們
[00:12:31.000 --> 00:12:33.000]  只不過可能是幾人元
[00:12:33.000 --> 00:12:37.000]  甚至還像的士司機那五毫子
[00:12:37.000 --> 00:12:39.000]  我不知道大家有沒有看報紙
[00:12:39.000 --> 00:12:41.000]  竟然有一個乘客
[00:12:41.000 --> 00:12:43.000]  是一個的士司機
[00:12:43.000 --> 00:12:45.000]  找少了五毫子去告他
[00:12:45.000 --> 00:12:47.000]  還要罵上法庭
[00:12:47.000 --> 00:12:48.000]  我心裡面想
[00:12:48.000 --> 00:12:50.000]  過不過分一點
[00:12:50.000 --> 00:12:52.000]  一開庭那個法官已經幾萬元了
[00:12:52.000 --> 00:12:55.000]  用納稅人的錢
[00:12:55.000 --> 00:12:57.000]  就為了那五毫子
[00:12:57.000 --> 00:12:59.000]  值不值得呢
[00:12:59.000 --> 00:13:01.000]  但是我們看到今天
[00:13:01.000 --> 00:13:03.000]  很多都是為了芝麻蒜皮
[00:13:03.000 --> 00:13:04.000]  芝麻綠豆的東西
[00:13:04.000 --> 00:13:06.000]  我們搞得很不開心
[00:13:06.000 --> 00:13:08.000]  特別是在我們家裡
[00:13:08.000 --> 00:13:11.000]  很多人都是一些芝麻綠豆的東西
[00:13:11.000 --> 00:13:13.000]  搞得很不開心
[00:13:13.000 --> 00:13:16.000]  聖經給我們的教導
[00:13:16.000 --> 00:13:17.000]  神告訴我們
[00:13:17.000 --> 00:13:19.000]  我們欠神億萬
[00:13:19.000 --> 00:13:21.000]  現在別人欠我幾十元
[00:13:21.000 --> 00:13:22.000]  神就說
[00:13:22.000 --> 00:13:24.000]  你就當那幾十元
[00:13:24.000 --> 00:13:26.000]  還給我吧
[00:13:26.000 --> 00:13:27.000]  我想問大家
[00:13:27.000 --> 00:13:29.000]  你們都認識永康牧師
[00:13:29.000 --> 00:13:30.000]  黃牧師
[00:13:30.000 --> 00:13:33.000]  如果有一天
[00:13:33.000 --> 00:13:37.000]  我在大陸
[00:13:37.000 --> 00:13:40.000]  被人綁架
[00:13:40.000 --> 00:13:43.000]  綁架之後
[00:13:43.000 --> 00:13:46.000]  我只可以找到一個電話
[00:13:46.000 --> 00:13:48.000]  打得通
[00:13:48.000 --> 00:13:50.000]  就是黃牧師的電話
[00:13:50.000 --> 00:13:51.000]  我告訴你
[00:13:51.000 --> 00:13:53.000]  如果不救我出來
[00:13:53.000 --> 00:13:54.000]  我沒命了
[00:13:54.000 --> 00:13:57.000]  你馬上救我出來行不行
[00:13:57.000 --> 00:13:58.000]  贖多少錢呢
[00:13:58.000 --> 00:13:59.000]  二百萬
[00:13:59.000 --> 00:14:00.000]  我說永康
[00:14:00.000 --> 00:14:01.000]  你不如這樣
[00:14:01.000 --> 00:14:03.000]  你按了這層樓
[00:14:03.000 --> 00:14:06.000]  我會遲些還給你的
[00:14:06.000 --> 00:14:08.000]  我二百萬
[00:14:08.000 --> 00:14:09.000]  將我贖出來
[00:14:09.000 --> 00:14:12.000]  然後我就還給你
[00:14:12.000 --> 00:14:13.000]  還多久呢
[00:14:13.000 --> 00:14:18.000]  我一年可以還一萬元給你
[00:14:18.000 --> 00:14:19.000]  結果呢
[00:14:19.000 --> 00:14:22.000]  他真的挺看好我
[00:14:22.000 --> 00:14:23.000]  挺疼我
[00:14:23.000 --> 00:14:25.000]  真的按了層樓
[00:14:25.000 --> 00:14:26.000]  拿了他二百萬
[00:14:26.000 --> 00:14:28.000]  很快地
[00:14:28.000 --> 00:14:30.000]  就給了錢
[00:14:30.000 --> 00:14:31.000]  交貨之後
[00:14:31.000 --> 00:14:32.000]  就放我出來
[00:14:32.000 --> 00:14:35.000]  結果我回來了
[00:14:35.000 --> 00:14:36.000]  誰知道呢
[00:14:36.000 --> 00:14:38.000]  有一天
[00:14:38.000 --> 00:14:39.000]  我在地鐵站
[00:14:39.000 --> 00:14:41.000]  就見到黃師母
[00:14:41.000 --> 00:14:43.000]  Grace
[00:14:43.000 --> 00:14:45.000]  師母被人打了荷包
[00:14:45.000 --> 00:14:48.000]  坐地鐵都沒錢
[00:14:48.000 --> 00:14:49.000]  怎麼辦呢
[00:14:49.000 --> 00:14:50.000]  電話又沒了
[00:14:50.000 --> 00:14:52.000]  又被人偷了
[00:14:52.000 --> 00:14:54.000]  這樣見到我
[00:14:54.000 --> 00:14:55.000]  然後就告訴她
[00:14:55.000 --> 00:14:56.000]  宋牧師
[00:14:56.000 --> 00:14:58.000]  你可不可以給十元雞給我
[00:14:58.000 --> 00:15:00.000]  我要買張地鐵票
[00:15:00.000 --> 00:15:03.000]  我要先回家
[00:15:03.000 --> 00:15:04.000]  問她為什麼
[00:15:04.000 --> 00:15:06.000]  她被人打了荷包
[00:15:06.000 --> 00:15:07.000]  偷了東西
[00:15:07.000 --> 00:15:09.000]  我就給了十元給她
[00:15:09.000 --> 00:15:11.000]  過了兩天
[00:15:11.000 --> 00:15:13.000]  她沒有還十元給我
[00:15:13.000 --> 00:15:15.000]  我只想問大家一個問題
[00:15:15.000 --> 00:15:16.000]  如果你是我
[00:15:16.000 --> 00:15:17.000]  好不好意思
[00:15:17.000 --> 00:15:20.000]  問她拿回那十元呢
[00:15:20.000 --> 00:15:22.000]  有多少人不好意思
[00:15:22.000 --> 00:15:23.000]  問她拿回十元呢
[00:15:23.000 --> 00:15:24.000]  如果你是我的話
[00:15:24.000 --> 00:15:26.000]  可不可以舉手
[00:15:26.000 --> 00:15:28.000]  為什麼
[00:15:28.000 --> 00:15:29.000]  很簡單
[00:15:29.000 --> 00:15:32.000]  如果我問她拿回十元
[00:15:32.000 --> 00:15:36.000]  我想永康牧師就問我拿回二百萬
[00:15:36.000 --> 00:15:38.000]  這個很簡單
[00:15:38.000 --> 00:15:42.000]  但現在不是二百萬
[00:15:42.000 --> 00:15:44.000]  是二萬億
[00:15:44.000 --> 00:15:46.000]  我們欠神何止二百萬
[00:15:46.000 --> 00:15:48.000]  是二萬億
[00:15:48.000 --> 00:15:52.000]  而別人欠我們是小事
[00:15:52.000 --> 00:15:54.000]  耶穌基督
[00:15:54.000 --> 00:15:56.000]  他就用了馬太福音
[00:15:56.000 --> 00:15:59.000]  十八章二十一到三十五節
[00:15:59.000 --> 00:16:00.000]  這個比喻
[00:16:00.000 --> 00:16:02.000]  來跟我們說
[00:16:02.000 --> 00:16:04.000]  為什麼我們要饒恕人呢
[00:16:04.000 --> 00:16:06.000]  就是因為我們欠他
[00:16:06.000 --> 00:16:09.000]  是億萬這麼多
[00:16:09.000 --> 00:16:11.000]  而別人欠我們只不過五毫子
[00:16:11.000 --> 00:16:12.000]  五元雞
[00:16:12.000 --> 00:16:13.000]  五十元
[00:16:13.000 --> 00:16:15.000]  你就當那些錢
[00:16:15.000 --> 00:16:17.000]  是還給他了
[00:16:17.000 --> 00:16:19.000]  是因為這樣
[00:16:19.000 --> 00:16:21.000]  原來我發覺到
[00:16:21.000 --> 00:16:23.000]  如果有人真的得罪我們
[00:16:23.000 --> 00:16:25.000]  傷害了我們
[00:16:25.000 --> 00:16:26.000]  老實說
[00:16:26.000 --> 00:16:31.000]  我連饒恕都不敢說
[00:16:31.000 --> 00:16:32.000]  原因在哪裡呢
[00:16:32.000 --> 00:16:35.000]  我沒有資格說去饒恕他
[00:16:35.000 --> 00:16:36.000]  我只能夠說
[00:16:36.000 --> 00:16:40.000]  我還債在耶穌基督的身上
[00:16:40.000 --> 00:16:43.000]  我記得我在美國的時候
[00:16:43.000 --> 00:16:45.000]  住在家屋旁邊
[00:16:45.000 --> 00:16:47.000]  一個台灣來的伯伯
[00:16:47.000 --> 00:16:49.000]  他很喜歡種植
[00:16:49.000 --> 00:16:53.000]  而種植的東西又大又漂亮又快
[00:16:53.000 --> 00:16:55.000]  一到收成
[00:16:55.000 --> 00:16:56.000]  就一個個冬瓜
[00:16:56.000 --> 00:16:58.000]  幾十斤的冬瓜
[00:16:58.000 --> 00:17:00.000]  就送過來
[00:17:00.000 --> 00:17:02.000]  吃很久都吃不完
[00:17:02.000 --> 00:17:04.000]  節瓜又很大
[00:17:04.000 --> 00:17:05.000]  絲瓜又很大
[00:17:05.000 --> 00:17:06.000]  菜又多
[00:17:06.000 --> 00:17:08.000]  為什麼這麼厲害呢
[00:17:08.000 --> 00:17:11.000]  就是因為他們的土地很肥沃
[00:17:11.000 --> 00:17:14.000]  所以種下去的東西很快就行了
[00:17:14.000 --> 00:17:17.000]  你見到我這麼喜歡吃那些菜
[00:17:17.000 --> 00:17:18.000]  他有一天
[00:17:18.000 --> 00:17:19.000]  有些絲瓜
[00:17:19.000 --> 00:17:22.000]  有些苗給我
[00:17:22.000 --> 00:17:23.000]  宋牧師
[00:17:23.000 --> 00:17:24.000]  見到你這麼喜歡吃
[00:17:24.000 --> 00:17:27.000]  給你幾棵苗種一下
[00:17:27.000 --> 00:17:29.000]  你的土地和我的土地一樣
[00:17:29.000 --> 00:17:30.000]  都是肥沃的
[00:17:30.000 --> 00:17:33.000]  插下去很快就有了
[00:17:33.000 --> 00:17:35.000]  誰知我插下去之後
[00:17:35.000 --> 00:17:38.000]  那個苗又死了
[00:17:38.000 --> 00:17:39.000]  他知道之後
[00:17:39.000 --> 00:17:40.000]  怎麼不怪呢
[00:17:40.000 --> 00:17:41.000]  會死的嗎
[00:17:41.000 --> 00:17:43.000]  又給我一棵苗
[00:17:43.000 --> 00:17:45.000]  這樣又要插下去
[00:17:45.000 --> 00:17:46.000]  過了沒多久
[00:17:46.000 --> 00:17:47.000]  真的不知道為什麼
[00:17:47.000 --> 00:17:49.000]  一凍上去的時候
[00:17:49.000 --> 00:17:51.000]  又死了
