
[00:00:00.000 --> 00:00:03.500]  今日同大家講呢個詩篇第23篇呢
[00:04:25.500 --> 00:04:27.500]  個頭大啲嘅係咪呀
[00:04:27.500 --> 00:04:29.500]  咁當然長過呢條
[00:04:29.500 --> 00:04:31.500]  呢支咪呢啲啦係咪呀
[00:04:31.500 --> 00:04:33.500]  咁我哋點呀
[00:04:33.500 --> 00:04:35.500]  我哋扑唔係扑人
[00:04:35.500 --> 00:04:37.500]  當牧羊人去牧羊嘅時候
[00:04:37.500 --> 00:04:39.500]  有時會遇到啫係啲野獸嘅
[00:04:39.500 --> 00:04:41.500]  襲擊嘅
[00:04:41.500 --> 00:04:43.500]  咁你搵一支嘢去扑佢
[00:04:43.500 --> 00:04:45.500]  打佢趕佢嘅時候呢
[00:04:45.500 --> 00:04:47.500]  嗰支有力㗎喎
[00:04:47.500 --> 00:04:49.500]  你搵條藤條fit佢有冇用呀冇用㗎喎
[00:04:49.500 --> 00:04:51.500]  藤條fit細佬仔就得
[00:04:51.500 --> 00:04:53.500]  係咪呀如果插埋嚟攞條藤條
[00:04:53.500 --> 00:04:55.500]  fit佢兩下冇料到嘅
[00:04:55.500 --> 00:04:57.500]  但你揸住支棍呢
[00:04:57.500 --> 00:04:59.500]  嘩咁就唔同喇喎
[00:04:59.500 --> 00:05:01.500]  係一個武器嚟嘅
[00:05:01.500 --> 00:05:03.500]  咁點解會安慰我呢
[00:05:03.500 --> 00:05:05.500]  如果我作為一隻羊嗰個牧者
[00:05:05.500 --> 00:05:07.500]  揸住一條棍點樣安慰我
[00:05:07.500 --> 00:05:09.500]  因為牧羊人呢就唔係攞支棍
[00:05:09.500 --> 00:05:11.500]  扑羊嘅ok
[00:05:11.500 --> 00:05:13.500]  係趕咗啲野獸呀嗰啲嘅
[00:05:13.500 --> 00:05:15.500]  所以呢有住呢支棍
[00:05:15.500 --> 00:05:17.500]  嗰隻羊仔呢
[00:05:17.500 --> 00:05:19.500]  如果佢識諗嘅話呢佢就
[00:05:19.500 --> 00:05:21.500]  唉領導
[00:05:21.500 --> 00:05:23.500]  我嘅領導呢係手執住一樣嘢
[00:05:23.500 --> 00:05:25.500]  可以保護到我嘅
[00:05:25.500 --> 00:05:27.500]  所以佢能夠保護到我
[00:05:27.500 --> 00:05:29.500]  對敵人嚟講
[00:05:29.500 --> 00:05:31.500]  係一個傷害佢嘅
[00:05:31.500 --> 00:05:33.500]  但係對嗰個
[00:05:33.500 --> 00:05:35.500]  被保護嘅羊呢
[00:05:35.500 --> 00:05:37.500]  係一個保護嚟嘅
[00:05:37.500 --> 00:05:39.500]  咁咩叫
[00:05:39.500 --> 00:05:41.500]  你嘅杖你嘅肝都安慰
[00:05:41.500 --> 00:05:43.500]  嗰條肝係咩呢
[00:05:43.500 --> 00:05:45.500]  肝就係好似我哋一般嘅士的啦
[00:05:45.500 --> 00:05:47.500]  士的梗係長啲嘅
[00:05:47.500 --> 00:05:49.500]  士的一般就唔會太重嘅喎
[00:05:49.500 --> 00:05:51.500]  你有冇見到啲長者老人家揸住一支士的呢
[00:05:51.500 --> 00:05:53.500]  嗰支士的係好重嘅呢
[00:05:53.500 --> 00:05:55.500]  好重就變成
[00:05:55.500 --> 00:05:57.500]  一個婦女呀係咪呀
[00:05:57.500 --> 00:05:59.500]  正如嘩我都係好犀利
[00:05:59.500 --> 00:06:01.500]  一諗諗咗嗰樣嘢出嚟嘅我發覺自己有時都幾犀利嘅
[00:06:01.500 --> 00:06:03.500]  正如如果你賣把啫
[00:06:03.500 --> 00:06:05.500]  而家會點呀
[00:06:05.500 --> 00:06:07.500]  輕身啲係啱唔啱呀
[00:06:07.500 --> 00:06:09.500]  好重嘅
[00:06:09.500 --> 00:06:11.500]  除非你諗住嗰把啫用嚟保護自己啦係咪呀
[00:06:11.500 --> 00:06:13.500]  即係有時呢
[00:06:13.500 --> 00:06:15.500]  有啲人真係攞住把啫當係一個保護嘅喎
[00:06:15.500 --> 00:06:17.500]  咁但係一般嚟講呢把啫
[00:06:17.500 --> 00:06:19.500]  例如好似呢把啫
[00:06:19.500 --> 00:06:21.500]  所以話我自己好犀利
[00:06:21.500 --> 00:06:25.500]  一陣間就推介呢把啫
[00:06:25.500 --> 00:06:27.500]  呢把啫
[00:06:27.500 --> 00:06:29.500]  好輕身嘅
[00:06:29.500 --> 00:06:31.500]  咁你可以
[00:06:31.500 --> 00:06:33.500]  女士呢有袋㗎嘛係咪
[00:06:33.500 --> 00:06:35.500]  多數女士都有個袋㗎
[00:06:35.500 --> 00:06:37.500]  咁男士呢
[00:06:37.500 --> 00:06:39.500]  你又冇袋而家男士都有袋㗎呢
[00:06:39.500 --> 00:06:41.500]  永利就有個袋啦我見到
[00:06:41.500 --> 00:06:43.500]  你都有個袋喎
[00:06:43.500 --> 00:06:45.500]  有冇袋呀有呀
[00:06:45.500 --> 00:06:47.500]  我都成日揹住個袋喎
[00:06:47.500 --> 00:06:49.500]  細細把擺出嚟好方便
[00:06:49.500 --> 00:06:51.500]  咁但係嗰條棍呢
[00:06:51.500 --> 00:06:53.500]  唔可以太重嘅
[00:06:53.500 --> 00:06:55.500]  重得就係揸住行呢好累贅呀
[00:06:55.500 --> 00:06:57.500]  但嗰條棍用嚟做咩㗎呢
[00:06:57.500 --> 00:06:59.500]  嗰條棍呢
[00:06:59.500 --> 00:07:01.500]  就係當啲羊呀
[00:07:01.500 --> 00:07:03.500]  有時佢即係根據
[00:07:03.500 --> 00:07:05.500]  啲書籍講呀有時佢行呀行呀呢
[00:07:05.500 --> 00:07:07.500]  佢離群呀
[00:07:07.500 --> 00:07:09.500]  離群咁點呀
[00:07:09.500 --> 00:07:11.500]  嗰個牧者呢好容易
[00:07:11.500 --> 00:07:13.500]  揸住嗰支棍一扯
[00:07:13.500 --> 00:07:15.500]  揸住尾有個鉤度呢鉤鉤佢返嚟
[00:07:15.500 --> 00:07:17.500]  拉拉佢返嚟
[00:07:17.500 --> 00:07:19.500]  甚至到有啲書籍佢會講到呢
[00:07:19.500 --> 00:07:21.500]  有啲羊呢佢哋食草食呀食呀
[00:07:21.500 --> 00:07:23.500]  跌咗落去個
[00:07:23.500 --> 00:07:25.500]  氹仔度梗係唔係跌落去懸崖啦
[00:07:25.500 --> 00:07:27.500]  跌落去懸崖你要爬落去救佢啦係咪
[00:07:27.500 --> 00:07:29.500]  跌落去地方
[00:07:29.500 --> 00:07:31.500]  你點樣拉佢上嚟呀
[00:07:31.500 --> 00:07:33.500]  拉下拉下佢
[00:07:33.500 --> 00:07:35.500]  好似幫下力咁佢又會走返上嚟
[00:07:35.500 --> 00:07:37.500]  所以呢其實對嗰隻羊嚟講呢
[00:07:37.500 --> 00:07:39.500]  都係一個保護一個帶領
[00:07:39.500 --> 00:07:41.500]  所以係個詩篇廿三篇
[00:07:41.500 --> 00:07:43.500]  佢都係話呢你嘅將你嘅江都係
[00:07:43.500 --> 00:07:45.500]  安慰我嘅令到佢覺得
[00:07:45.500 --> 00:07:47.500]  係心安嘅如果呢個羊識諗
[00:07:47.500 --> 00:07:49.500]  嘅話
[00:07:49.500 --> 00:07:51.500]  好啦今日呢同大家呢繼續去睇呢就係
[00:07:51.500 --> 00:07:53.500]  第五節啦第五節就係講咩呢
[00:07:53.500 --> 00:07:55.500]  擺低呢張先呢個係
[00:07:55.500 --> 00:07:57.500]  第四節嘅
[00:07:57.500 --> 00:07:59.500]  第五節呢同
[00:07:59.500 --> 00:08:01.500]  畀咗大家就係
[00:08:01.500 --> 00:08:03.500]  God treats me well
[00:08:03.500 --> 00:08:05.500]  神對我係好嘅神待我係
[00:08:05.500 --> 00:08:07.500]  好似咩呀神待我呢好似
[00:08:07.500 --> 00:08:09.500]  係一個貴賓咁樣好似
[00:08:09.500 --> 00:08:11.500]  一個朋友吃喝係
[00:08:11.500 --> 00:08:13.500]  象徵咗團契
[00:08:13.500 --> 00:08:15.500]  分享
[00:08:15.500 --> 00:08:17.500]  我都有去過有啲弟兄姊妹
[00:08:17.500 --> 00:08:19.500]  佢屋企食飯
[00:08:19.500 --> 00:08:21.500]  有啲呢就係特登話
[00:08:21.500 --> 00:08:23.500]  阿牧師呀你同師妹嚟我屋企
[00:08:23.500 --> 00:08:25.500]  食飯啦咁即係係只係約我哋
[00:08:25.500 --> 00:08:27.500]  兩個都有嘅
[00:08:27.500 --> 00:08:29.500]  有啲就唔係有啲係咩呀譬如好似
[00:08:29.500 --> 00:08:31.500]  Cancel我成日去屋企食飯
[00:08:31.500 --> 00:08:33.500]  成日去Cancel食飯
[00:08:33.500 --> 00:08:35.500]  差唔多一個月都有一次嘅
[00:08:35.500 --> 00:08:37.500]  就嚟應該係十二七號晚係咪呀
[00:08:37.500 --> 00:08:39.500]  點解呀
[00:08:39.500 --> 00:08:41.500]  因為有個小組叫做
[00:08:41.500 --> 00:08:43.500]  愛at home
[00:08:43.500 --> 00:08:45.500]  差唔多次次都係Cancel屋企嘅
[00:08:45.500 --> 00:08:47.500]  佢夠大呀嘛
[00:08:47.500 --> 00:08:49.500]  唔係佢間屋夠大呀你咪笑呀
[00:08:49.500 --> 00:08:51.500]  佢夠大量呀係咪呀
[00:08:51.500 --> 00:08:53.500]  即係你知道啦
[00:08:53.500 --> 00:08:55.500]  十幾廿個弟兄姊妹
[00:08:55.500 --> 00:08:57.500]  仲有小朋友有時去
[00:08:57.500 --> 00:08:59.500]  一個家庭度呢
[00:08:59.500 --> 00:09:01.500]  走咗之後杯盤浪跡呀
[00:09:01.500 --> 00:09:03.500]  永利西利呀嗰啲
[00:09:03.500 --> 00:09:05.500]  杯盤浪跡大家知咩意思啦
[00:09:05.500 --> 00:09:07.500]  咁呀邊個清理呀
[00:09:07.500 --> 00:09:09.500]  咁梗係Cancel
[00:09:09.500 --> 00:09:11.500]  嗰個印印啦
[00:09:11.500 --> 00:09:13.500]  Cancel個你係印印嚟㗎唔係非非
[00:09:13.500 --> 00:09:15.500]  Cancel個印印啦好乖㗎
[00:09:15.500 --> 00:09:17.500]  呢個印印細細粒
[00:09:17.500 --> 00:09:19.500]  但係好做得嘢嘅
[00:09:19.500 --> 00:09:21.500]  咁仲有呢咁你咁多人
[00:09:21.500 --> 00:09:23.500]  入去屋雖然除曬鞋啫
[00:09:23.500 --> 00:09:25.500]  咁你有墨墨都有汗㗎嘛
[00:09:25.500 --> 00:09:27.500]  你行嚟行去
[00:09:27.500 --> 00:09:29.500]  你個地唔使再掃呀掃呀拖吓佢㗎
[00:09:29.500 --> 00:09:31.500]  係咪呀咁有時呢
[00:09:31.500 --> 00:09:33.500]  可能搞亂晒人啲嘢喎所以呢
[00:09:33.500 --> 00:09:35.500]  如果Cancel唔係咁大湯咁大量呢
[00:09:35.500 --> 00:09:37.500]  嘩點解次次都要
[00:09:37.500 --> 00:09:39.500]  嚟我屋企㗎梁牧師嗰間屋
[00:09:39.500 --> 00:09:41.500]  仲大啦三層高
[00:09:41.500 --> 00:09:43.500]  我嗰度一層
[00:09:43.500 --> 00:09:45.500]  個咋喎點解唔去梁牧師嗰度呀
[00:09:45.500 --> 00:09:47.500]  其實我都有邀請
[00:09:47.500 --> 00:09:49.500]  佢哋嘅不過佢哋唔想嚟咋嘛
[00:09:49.500 --> 00:09:51.500]  佢話咁偏遠要爬上山
[00:09:51.500 --> 00:09:53.500]  好麻煩啫
[00:09:53.500 --> 00:09:55.500]  又冇停車場
[00:09:55.500 --> 00:09:57.500]  要咩畀人抄牌呀係咪
[00:09:57.500 --> 00:09:59.500]  講咗遠咗啲啦
[00:09:59.500 --> 00:10:01.500]  其實原來呢
[00:10:01.500 --> 00:10:03.500]  大家一齊食飯呢你唔好以為係必然㗎喎
[00:10:03.500 --> 00:10:05.500]  你一陣間崇拜完咗呀
[00:10:05.500 --> 00:10:09.500]  應該食晏啦係咪呀
[00:10:09.500 --> 00:10:11.500]  早堂完咗跟住咁晒去食晏
[00:10:11.500 --> 00:10:13.500]  你同邊個食晏呀
[00:10:13.500 --> 00:10:15.500]  通常都係同啲
[00:10:15.500 --> 00:10:17.500]  friend㗎啱唔啱呀
[00:10:17.500 --> 00:10:19.500]  你唔係呀我個個都係friend嚟㗎
[00:10:19.500 --> 00:10:21.500]  係
[00:10:21.500 --> 00:10:23.500]  但係friend之中都有friend㗎嘛
[00:10:23.500 --> 00:10:25.500]  係咪
[00:10:25.500 --> 00:10:27.500]  或者你會同屋企人食呢
[00:10:27.500 --> 00:10:29.500]  所以一齊嚟早堂係咩原因呀
[00:10:29.500 --> 00:10:31.500]  因為佢唔想午堂搞到太晏呀嘛
[00:10:31.500 --> 00:10:33.500]  一陣間去酒樓呀
[00:10:33.500 --> 00:10:35.500]  酒樓呀餐廳到到禮拜日
[00:10:35.500 --> 00:10:37.500]  嘩都要排隊
[00:10:37.500 --> 00:10:39.500]  咁佢仲要去攞位㗎嘛
[00:10:39.500 --> 00:10:41.500]  所以嚟早堂係呢個好處啦
[00:10:41.500 --> 00:10:43.500]  所以呢係呢度嚟講呢佢話
[00:10:43.500 --> 00:10:45.500]  在我敵人嘅面前
[00:10:45.500 --> 00:10:47.500]  你為我擺設筵席呀
[00:10:47.500 --> 00:10:49.500]  呢個意思呢
[00:10:49.500 --> 00:10:51.500]  原來呢飲飲食食呢
[00:10:51.500 --> 00:10:53.500]  都係一個
[00:10:53.500 --> 00:10:55.500]  友善嘅表達嚟㗎
[00:10:55.500 --> 00:10:57.500]  所以聖經咪有愛言囉
[00:10:57.500 --> 00:10:59.500]  係咪呀點解食嘢食嘢呢
[00:10:59.500 --> 00:11:01.500]  只應該加個愛字落去啫
[00:11:01.500 --> 00:11:03.500]  要愛言姐
[00:11:03.500 --> 00:11:05.500]  love feast咁樣呢
[00:11:05.500 --> 00:11:07.500]  原來呢昔日呢
[00:11:07.500 --> 00:11:09.500]  喺呢個新約嘅時代呢
[00:11:09.500 --> 00:11:11.500]  佢哋呢好多時候煮餐嘅時候呢
[00:11:11.500 --> 00:11:13.500]  唔係就咁我哋一個餅一個杯
[00:11:13.500 --> 00:11:15.500]  佢哋有嘢食㗎喎
[00:11:15.500 --> 00:11:17.500]  咁有錢嗰啲呢就
[00:11:17.500 --> 00:11:19.500]  梗係帶啲咩呀cancel
[00:11:19.500 --> 00:11:21.500]  包魚啦
[00:11:21.500 --> 00:11:23.500]  唔係包魚菇呀
[00:11:23.500 --> 00:11:25.500]  海參啦
[00:11:25.500 --> 00:11:27.500]  仲有啲咩
[00:11:27.500 --> 00:11:29.500]  我喺你屋企食過啲咩啫嘛
[00:11:29.500 --> 00:11:31.500]  花膠呀
[00:11:31.500 --> 00:11:33.500]  花膠都好多種㗎喎
[00:11:33.500 --> 00:11:35.500]  有啲cheap嘅
[00:11:35.500 --> 00:11:37.500]  有啲大塊嗰啲個面嘅
[00:11:37.500 --> 00:11:39.500]  咁嗰啲
[00:11:39.500 --> 00:11:41.500]  富貴啲呀有錢嗰啲呢
[00:11:41.500 --> 00:11:43.500]  自己三五七個
[00:11:43.500 --> 00:11:45.500]  即係咁你又帶啲富貴嘢嚟
[00:11:45.500 --> 00:11:47.500]  我又帶啲富貴嘢去咁咪梗係走埋一齊食嘢啦係咪呀
[00:11:47.500 --> 00:11:49.500]  你試下呢啲呀
[00:11:49.500 --> 00:11:51.500]  你又試下呢啲呀
[00:11:51.500 --> 00:11:53.500]  但係有啲比較係冇咁富貴嘅
[00:11:53.500 --> 00:11:55.500]  或者冇咁講究食嘢嘅
[00:11:55.500 --> 00:11:57.500]  佢可能帶啲咩嚟呀
[00:11:57.500 --> 00:11:59.500]  好普通嘅嘢啦
[00:11:59.500 --> 00:12:01.500]  咁好普通嘅嘢呢就走埋一齊普通食喎
[00:12:01.500 --> 00:12:03.500]  咁呢你又想食啲富貴嘢呢
[00:12:03.500 --> 00:12:05.500]  畀唔畀你食呀
[00:12:05.500 --> 00:12:07.500]  正路嚟講愛言大家分享嘅
[00:12:07.500 --> 00:12:09.500]  但係基督徒都係
[00:12:09.500 --> 00:12:11.500]  罪人啦
[00:12:11.500 --> 00:12:13.500]  罪人呢仍然有罪性啦
[00:12:13.500 --> 00:12:15.500]  有時就會唔係咁樣嘅態度啦
[00:12:15.500 --> 00:12:17.500]  所以保羅就話
[00:12:17.500 --> 00:12:19.500]  你哋喺度本來就係一個愛言
[00:12:19.500 --> 00:12:21.500]  大家呢係彼此係互相嘅
[00:12:21.500 --> 00:12:23.500]  Love Feast
[00:12:23.500 --> 00:12:25.500]  但係搞到點呀混亂呀
[00:12:25.500 --> 00:12:27.500]  又喺度唔等人哋呀
[00:12:27.500 --> 00:12:29.500]  嘩梗係揀咗啲正嘅先啦
[00:12:29.500 --> 00:12:31.500]  係咪
[00:12:31.500 --> 00:12:33.500]  我記得嗰陣時我細個屋企呢
[00:12:33.500 --> 00:12:35.500]  阿媽呢間中呢都會買隻雞
[00:12:35.500 --> 00:12:37.500]  喺度
[00:12:37.500 --> 00:12:39.500]  整白切雞呀豉油雞嗰啲啦
[00:12:39.500 --> 00:12:41.500]  間中都會嘅
[00:12:41.500 --> 00:12:43.500]  你知唔知我哋有好多兄弟姊妹
[00:12:43.500 --> 00:12:45.500]  咁我就兩個細佬
[00:12:45.500 --> 00:12:47.500]  一攞隻雞出嚟
[00:12:47.500 --> 00:12:49.500]  你知唔知我哋口住咩呀
[00:12:49.500 --> 00:12:51.500]  你哋實諗錯㗎
[00:12:51.500 --> 00:12:53.500]  實諗錯㗎你哋
[00:12:53.500 --> 00:12:55.500]  你估佢口咩呀
[00:12:55.500 --> 00:12:57.500]  雞髀呀
[00:12:57.500 --> 00:12:59.500]  梗係唔係囉雞髀有乜好食呀
[00:12:59.500 --> 00:13:01.500]  你以為細個仔一定鍾意食雞髀㗎咩
[00:13:01.500 --> 00:13:03.500]  呢樣嘢係全隻雞
[00:13:03.500 --> 00:13:05.500]  得一粒嘅啫
[00:13:05.500 --> 00:13:07.500]  雞咩呀
[00:13:07.500 --> 00:13:09.500]  雞咩呀
[00:13:09.500 --> 00:13:11.500]  咁硬細個仔點食呀
[00:13:11.500 --> 00:13:13.500]  係雞心呀有冇食過雞心呀
[00:13:13.500 --> 00:13:15.500]  而家好似冇雞心食㗎囉
[00:13:15.500 --> 00:13:17.500]  我哋細個仔嗰陣時呢
[00:13:17.500 --> 00:13:19.500]  係有一粒雞心好似紅棗咁大嘅
[00:13:19.500 --> 00:13:21.500]  你哋冇食呢啲嘢㗎
[00:13:21.500 --> 00:13:23.500]  唔輕㗎
[00:13:23.500 --> 00:13:25.500]  係有一隻雞心
[00:13:25.500 --> 00:13:27.500]  嘅一粒嘅啫嘩
[00:13:27.500 --> 00:13:29.500]  黑色嘅
[00:13:29.500 --> 00:13:31.500]  啞落去呢
[00:13:31.500 --> 00:13:33.500]  唔知係咪就係得一粒
[00:13:33.500 --> 00:13:35.500]  所以我哋三個仔個個都口住嘅
[00:13:35.500 --> 00:13:37.500]  咁但係唔可以次少畀你
[00:13:37.500 --> 00:13:39.500]  口住咁就猜情尋囉
[00:13:39.500 --> 00:13:41.500]  我哋好公道囉雖然我做大佬
[00:13:41.500 --> 00:13:43.500]  我對啲細佬呢都好公道嘅
[00:13:43.500 --> 00:13:45.500]  猜過囉咁咪贏咗有得食
[00:13:45.500 --> 00:13:47.500]  輸咗冇得食囉係咪
[00:13:47.500 --> 00:13:49.500]  所以呢愛言呢樣嘢呢其實都
[00:13:49.500 --> 00:13:51.500]  好緊要㗎唔好以為
[00:13:51.500 --> 00:13:53.500]  一齊食飯就一齊老友唔一定
[00:13:53.500 --> 00:13:55.500]  但係呢通常你講呢
[00:13:55.500 --> 00:13:57.500]  都係邀請一啲即係老友
[00:13:57.500 --> 00:13:59.500]  聚一聚呀食餐飯就係咁囉
[00:13:59.500 --> 00:14:01.500]  喺我敵人嘅面前
[00:14:01.500 --> 00:14:03.500]  為我擺設言直
