
[00:00:00.000 --> 00:00:03.000]  女性姐妹,我們繼續看若拿書第四章
[00:08:23.000 --> 00:08:26.000]  不行,我要抗爭到底
[00:08:26.000 --> 00:08:29.000]  神啊,我就要坐在這裡
[00:08:29.000 --> 00:08:32.000]  看看你怎麼做
[00:08:32.000 --> 00:08:34.000]  我要看看這座城
[00:08:34.000 --> 00:08:38.000]  是不是到時間夠的時候就滅了它
[00:08:38.000 --> 00:08:42.000]  表面上約拿是看這座城的結果是怎麼樣
[00:08:42.000 --> 00:08:45.000]  其實我告訴你,實際上不是
[00:08:45.000 --> 00:08:48.000]  約拿最想看到的是什麼呢?
[00:08:48.000 --> 00:08:51.000]  約拿最想看到的,我相信是神
[00:08:51.000 --> 00:08:53.000]  看看你會不會悔改
[00:08:53.000 --> 00:08:55.000]  看看你會不會屈服
[00:08:55.000 --> 00:08:58.000]  處置這一群罪人
[00:08:58.000 --> 00:09:00.000]  約拿其實最想看到的是
[00:09:00.000 --> 00:09:02.000]  他現在和神在爭論
[00:09:02.000 --> 00:09:06.000]  他在等神執行公義的任務
[00:09:06.000 --> 00:09:10.000]  消滅這群利利未成的人
[00:09:10.000 --> 00:09:13.000]  他在這裡要等神
[00:09:13.000 --> 00:09:17.000]  要跟約拿自己的方法去做
[00:09:17.000 --> 00:09:20.000]  我們可以看到約拿其實是一個很自我的人
[00:09:20.000 --> 00:09:23.000]  神都說不滅他們了
[00:09:23.000 --> 00:09:25.000]  但約拿不甘心
[00:09:25.000 --> 00:09:29.000]  仍然要用一切的方法和神去爭論
[00:09:29.000 --> 00:09:33.000]  等神改變他自己的心意
[00:09:33.000 --> 00:09:36.000]  約拿就是一個這樣的人
[00:09:36.000 --> 00:09:39.000]  他要一切都要在他自己掌握之內
[00:09:39.000 --> 00:09:42.000]  要好像自己所想的,所期待,所expect的去做
[00:09:42.000 --> 00:09:45.000]  所以我們看到約拿建了一座棚
[00:09:45.000 --> 00:09:47.000]  坐在那裡看電影
[00:09:47.000 --> 00:09:50.000]  代表他死都不肯放手
[00:09:50.000 --> 00:09:56.000]  神你應該要這樣做,你就要這樣去做
[00:09:56.000 --> 00:10:01.000]  約拿忘記了誰才是他的老闆
[00:10:01.000 --> 00:10:05.000]  神喜歡怎樣處理就怎樣去處理
[00:10:05.000 --> 00:10:08.000]  約拿只是打份工,聽神的說話
[00:10:08.000 --> 00:10:10.000]  他命令神回頭
[00:10:10.000 --> 00:10:15.000]  希望神跟隨他自己的想法去做
[00:10:15.000 --> 00:10:17.000]  在前一年
[00:10:17.000 --> 00:10:19.000]  有一件新聞就是
[00:10:19.000 --> 00:10:24.000]  有一個空中小姐,空中服務員
[00:10:24.000 --> 00:10:26.000]  她在頭等艙查票的時候
[00:10:26.000 --> 00:10:29.000]  就發現有兩個男人
[00:10:29.000 --> 00:10:32.000]  拿著經濟艙的票
[00:10:32.000 --> 00:10:37.000]  坐在空了的頭等艙裡
[00:10:37.000 --> 00:10:40.000]  這個空姐就很有禮貌的跟他們說
[00:10:40.000 --> 00:10:43.000]  先生你們要保護差額
[00:10:43.000 --> 00:10:48.000]  才能升級坐在頭等艙
[00:10:48.000 --> 00:10:51.000]  對不對?很合理
[00:10:51.000 --> 00:10:53.000]  但這兩個男人就說
[00:10:53.000 --> 00:10:56.000]  我沒有現金
[00:10:56.000 --> 00:10:58.000]  我只是拿張卡出來
[00:10:58.000 --> 00:11:01.000]  錄卡吧!錄卡吧!
[00:11:01.000 --> 00:11:04.000]  空中小姐就請他們
[00:11:04.000 --> 00:11:12.000]  回到自己買了票的經濟客位
[00:11:12.000 --> 00:11:14.000]  很合理吧?
[00:11:14.000 --> 00:11:17.000]  但這兩位男士
[00:11:17.000 --> 00:11:20.000]  越來越兇
[00:11:20.000 --> 00:11:24.000]  更加後來動手打空中小姐
[00:11:24.000 --> 00:11:27.000]  還有五個空中服務員
[00:11:27.000 --> 00:11:29.000]  報稱受傷
[00:11:29.000 --> 00:11:31.000]  這兩個男人他們以為
[00:11:31.000 --> 00:11:35.000]  飛機上有空位他們可以霸佔去坐
[00:11:35.000 --> 00:11:37.000]  他們以為自己大不了我有錢
[00:11:37.000 --> 00:11:41.000]  就給錢你,解決問題
[00:11:41.000 --> 00:11:44.000]  當他們被人抓到的時候
[00:11:44.000 --> 00:11:47.000]  死都不肯認錯,死都不肯走
[00:11:47.000 --> 00:11:49.000]  明明是自己錯的
[00:11:49.000 --> 00:11:53.000]  還聲誡鴿子
[00:11:53.000 --> 00:11:55.000]  兄弟姐妹
[00:11:55.000 --> 00:11:58.000]  有時我都覺得這些人很橫蠻無理
[00:11:58.000 --> 00:12:00.000]  但有時我自己想
[00:12:00.000 --> 00:12:03.000]  想一想我們自己的處境
[00:12:03.000 --> 00:12:06.000]  我們在信仰裏
[00:12:06.000 --> 00:12:10.000]  我們有沒有同神的經歷呢?
[00:12:10.000 --> 00:12:12.000]  有時我們以為自己在信仰裏
[00:12:12.000 --> 00:12:15.000]  神呀我已經付出了很多
[00:12:15.000 --> 00:12:17.000]  我很努力去做
[00:12:17.000 --> 00:12:19.000]  每件事我都做到好的
[00:12:19.000 --> 00:12:20.000]  我又努力靈修祈禱
[00:12:20.000 --> 00:12:22.000]  我又有回教會又奉獻
[00:12:22.000 --> 00:12:25.000]  經常都幫教會做事
[00:12:25.000 --> 00:12:31.000]  神呀你應該讓我做很多事順利些
[00:12:31.000 --> 00:12:33.000]  你應該讓我家好些
[00:12:33.000 --> 00:12:36.000]  你讓我讀書工作順利些
[00:12:36.000 --> 00:12:41.000]  我祈禱你聽我祈禱多些
[00:12:41.000 --> 00:12:45.000]  有時當神不是按自己的心意
[00:12:45.000 --> 00:12:48.000]  去回答我們祈禱的時候
[00:12:48.000 --> 00:12:50.000]  我們會不開心
[00:12:50.000 --> 00:12:52.000]  我們甚至會不滿意
[00:12:52.000 --> 00:12:56.000]  我們會投訴神
[00:12:56.000 --> 00:12:57.000]  你想想
[00:12:57.000 --> 00:13:01.000]  變相可能我們就是那兩個惡霸
[00:13:01.000 --> 00:13:06.000]  反過來罵神
[00:13:06.000 --> 00:13:08.000]  為何這麼憤怒呢?
[00:13:08.000 --> 00:13:11.000]  就是因為很多時我們不肯放手
[00:13:11.000 --> 00:13:15.000]  很多事就是我們自己抓得很緊
[00:13:15.000 --> 00:13:18.000]  我們為自己抓得很緊
[00:13:18.000 --> 00:13:19.000]  第二點
[00:13:19.000 --> 00:13:21.000]  第二條問題
[00:13:21.000 --> 00:13:22.000]  為何在經文裏面
[00:13:22.000 --> 00:13:27.000]  神安排披麻和松子還有東風
[00:13:27.000 --> 00:13:30.000]  這些的出現呢?
[00:13:30.000 --> 00:13:32.000]  我們一起再讀六至八節
[00:13:32.000 --> 00:13:33.000]  預備一二三
[00:13:51.000 --> 00:13:53.000]  披麻和松子
[00:13:53.000 --> 00:13:55.000]  日頭出來的時候
[00:13:55.000 --> 00:13:58.000]  神安排炎熱的東風
[00:13:58.000 --> 00:14:00.000]  日頭曝曬若拿的頭
[00:14:00.000 --> 00:14:02.000]  使他發憤
[00:14:02.000 --> 00:14:04.000]  他就為自己求死
[00:14:04.000 --> 00:14:08.000]  說我死了比活著還好
[00:14:08.000 --> 00:14:10.000]  若拿又投訴了
[00:14:10.000 --> 00:14:11.000]  又說死了
[00:14:11.000 --> 00:14:13.000]  這裏發生甚麼事呢?
[00:14:13.000 --> 00:14:16.000]  若拿剛才說他在那裏搭了個棚
[00:14:16.000 --> 00:14:21.000]  我們留意當地的一些地帶
[00:14:21.000 --> 00:14:23.000]  是很熱很熱的
[00:14:23.000 --> 00:14:25.000]  很奇妙地
[00:14:25.000 --> 00:14:29.000]  神安排了一個當地的植物
[00:14:29.000 --> 00:14:30.000]  即是這些植物
[00:14:30.000 --> 00:14:34.000]  披麻快速地突然很快地生長
[00:14:34.000 --> 00:14:35.000]  為何這麼能夠生長呢?
[00:14:35.000 --> 00:14:36.000]  一定是神職
[00:14:36.000 --> 00:14:38.000]  是神安排的
[00:14:38.000 --> 00:14:42.000]  以致大到可以成為一個遮陰
[00:14:42.000 --> 00:14:43.000]  聖經裏面說
[00:14:43.000 --> 00:14:45.000]  救若拿脫離苦楚
[00:14:45.000 --> 00:14:48.000]  若拿就因為這個樹蔭
[00:14:48.000 --> 00:14:50.000]  大大的喜樂
[00:14:50.000 --> 00:14:51.000]  很開心很happy
[00:14:51.000 --> 00:14:53.000]  嘩!這麼熱的天氣
[00:14:53.000 --> 00:14:55.000]  突然間這麼神奇地有個遮陰給我
[00:14:55.000 --> 00:14:57.000]  真是很舒服
[00:14:57.000 --> 00:15:01.000]  拍攝43度的時候很辛苦
[00:15:01.000 --> 00:15:05.000]  前兩年我都試過43度的時候
[00:15:05.000 --> 00:15:07.000]  我已經是下午五點多去沙灘
[00:15:07.000 --> 00:15:08.000]  打算浸一下水
[00:15:08.000 --> 00:15:10.000]  誰知五點多去到沙灘的時候
[00:15:10.000 --> 00:15:12.000]  太陽曬下來
[00:15:12.000 --> 00:15:16.000]  你是不能夠在太陽的紫外線之下
[00:15:16.000 --> 00:15:19.000]  你會覺得很辛苦很熱很曬
[00:15:19.000 --> 00:15:21.000]  你想想當時的環境
[00:15:21.000 --> 00:15:22.000]  若拿都是這麼曬
[00:15:22.000 --> 00:15:26.000]  但是神就給一棵披麻給它遮陰
[00:15:26.000 --> 00:15:28.000]  很舒服很開心
[00:15:28.000 --> 00:15:31.000]  整條氣都順暢
[00:15:31.000 --> 00:15:33.000]  但是只可惜
[00:15:33.000 --> 00:15:36.000]  開心的日子只有一天
[00:15:36.000 --> 00:15:37.000]  一天之後
[00:15:37.000 --> 00:15:40.000]  很神奇地神又安排
[00:15:40.000 --> 00:15:41.000]  一條蟲
[00:15:41.000 --> 00:15:43.000]  你問一條蟲怎麼咬死那棵披麻
[00:15:43.000 --> 00:15:44.000]  我不知道
[00:15:44.000 --> 00:15:46.000]  但是告訴你神蹟就是這樣
[00:15:46.000 --> 00:15:48.000]  這棵披麻就是這樣
[00:15:48.000 --> 00:15:50.000]  突然間又死了
[00:15:50.000 --> 00:15:51.000]  沒有大樹遮陰
[00:15:51.000 --> 00:15:52.000]  沒有樹遮陰
[00:15:52.000 --> 00:15:54.000]  白天出來的時候
[00:15:54.000 --> 00:15:55.000]  加上一些東風
[00:15:55.000 --> 00:15:58.000]  吹一些很熱的風過來
[00:15:58.000 --> 00:15:59.000]  曬著若拿
[00:15:59.000 --> 00:16:02.000]  嘩!很辛苦很辛苦
[00:16:02.000 --> 00:16:05.000]  若拿辛苦到又說想死了
[00:16:05.000 --> 00:16:10.000]  弟兄姊妹
[00:16:10.000 --> 00:16:13.000]  若拿在一個很舒服的環境
[00:16:13.000 --> 00:16:15.000]  很舒適的環境裡
[00:16:15.000 --> 00:16:19.000]  突然之間什麼都沒有了
[00:16:19.000 --> 00:16:22.000]  他又不高興又生氣
[00:16:22.000 --> 00:16:24.000]  有時我們都會的
[00:16:24.000 --> 00:16:26.000]  明明自己擁有一些很好的東西
[00:16:26.000 --> 00:16:28.000]  突然間沒有了的時候
[00:16:28.000 --> 00:16:31.000]  我們當然會不高興又生氣
[00:16:31.000 --> 00:16:36.000]  最近我聽到一些弟兄姊妹
[00:16:36.000 --> 00:16:39.000]  分享小朋友的經歷
[00:16:39.000 --> 00:16:42.000]  父母告訴我
[00:16:42.000 --> 00:16:46.000]  小朋友出生跟著你
[00:16:46.000 --> 00:16:47.000]  他們吃東西
[00:16:47.000 --> 00:16:48.000]  一開始都沒有什麼要求
[00:16:48.000 --> 00:16:49.000]  你煮什麼給他們吃
[00:16:49.000 --> 00:16:51.000]  他們就會吃
[00:16:51.000 --> 00:16:52.000]  有個弟兄說
[00:16:52.000 --> 00:16:53.000]  你給他一個電話
[00:16:53.000 --> 00:16:56.000]  可能他也會拿著來吃
[00:16:56.000 --> 00:16:57.000]  但是當小朋友
[00:16:57.000 --> 00:17:01.000]  出去吃過其他東西的時候
[00:17:01.000 --> 00:17:04.000]  如果他吃過一些
[00:17:04.000 --> 00:17:05.000]  我們當中有些弟兄姊妹
[00:17:05.000 --> 00:17:06.000]  有些姊妹很厲害
[00:17:06.000 --> 00:17:09.000]  煮的食物有公仔在上面
[00:17:09.000 --> 00:17:10.000]  如果他吃過一餐
[00:17:10.000 --> 00:17:12.000]  發現原來我吃的東西
[00:17:12.000 --> 00:17:14.000]  有公仔這麼有趣
[00:17:14.000 --> 00:17:17.000]  或者吃的東西有很多汁
[00:17:17.000 --> 00:17:19.000]  很多不同種類
[00:17:19.000 --> 00:17:22.000]  他出去外面吃過的時候
[00:17:22.000 --> 00:17:25.000]  回家再吃你的東西的時候
[00:17:25.000 --> 00:17:28.000]  他們開始有不同的要求
[00:17:28.000 --> 00:17:29.000]  為什麼呢
[00:17:29.000 --> 00:17:31.000]  因為小朋友可能正在經歷
[00:17:31.000 --> 00:17:33.000]  先苦後甜的階段
[00:17:33.000 --> 00:17:36.000]  可能他的前半生
[00:17:36.000 --> 00:17:39.000]  吃了一些不太精彩的東西
[00:17:39.000 --> 00:17:41.000]  吃完精彩的東西回來
[00:17:41.000 --> 00:17:42.000]  就要求你給他一些
[00:17:42.000 --> 00:17:44.000]  更加精彩的東西
[00:17:44.000 --> 00:17:46.000]  很正常吧
[00:17:46.000 --> 00:17:47.000]  各位弟兄姊妹
[00:17:47.000 --> 00:17:49.000]  如果可以讓你選擇
[00:17:49.000 --> 00:17:51.000]  你希望你人生的經歷
[00:17:51.000 --> 00:17:54.000]  是先甜後苦
[00:17:54.000 --> 00:17:59.000]  還是先苦後甜呢
[00:17:59.000 --> 00:18:02.000]  我就選先苦後甜
[00:18:02.000 --> 00:18:05.000]  苦後甜的感覺特別好
[00:18:05.000 --> 00:18:06.000]  如果你說
[00:18:06.000 --> 00:18:07.000]  牧師最好不要選擇
[00:18:07.000 --> 00:18:11.000]  最好先甜後之後有甜
[00:18:11.000 --> 00:18:13.000]  但人生怎會是這樣呢
[00:18:13.000 --> 00:18:16.000]  有高有低你才會有一個比較
[00:18:16.000 --> 00:18:17.000]  有甜有苦你才知道
[00:18:17.000 --> 00:18:20.000]  什麼是甜什麼是苦
[00:18:20.000 --> 00:18:22.000]  因為在這裡
[00:18:22.000 --> 00:18:24.000]  先甜後苦
[00:18:24.000 --> 00:18:26.000]  所以他又發脾氣
[00:18:26.000 --> 00:18:29.000]  又再埋怨
[00:18:29.000 --> 00:18:31.000]  我們留意經文說
[00:18:31.000 --> 00:18:35.000]  神安排出現了三次
[00:18:35.000 --> 00:18:38.000]  神安排那匹馬很快地生長
[00:18:38.000 --> 00:18:42.000]  神安排那條蟲來咬死那匹馬
[00:18:42.000 --> 00:18:43.000]  神安排那些東風
[00:18:43.000 --> 00:18:46.000]  吹那些熱風過來
[00:18:46.000 --> 00:18:48.000]  一切都是神的安排
[00:18:48.000 --> 00:18:50.000]  一切都在神的手裡
[00:18:50.000 --> 00:18:53.000]  在神的計劃當中
[00:18:53.000 --> 00:18:55.000]  你信嗎
[00:18:55.000 --> 00:18:57.000]  這是我們的信念
[00:18:57.000 --> 00:18:59.000]  我們基督徒的人生
[00:18:59.000 --> 00:19:02.000]  一切都是在神的安排之下
[00:19:02.000 --> 00:19:05.000]  無論這些安排你覺得喜歡或不喜歡
[00:19:05.000 --> 00:19:09.000]  一切都在神的手中
[00:19:09.000 --> 00:19:11.000]  神這樣的安排其實是回應
[00:19:11.000 --> 00:19:13.000]  他之前問了若拿兩次
[00:19:13.000 --> 00:19:20.000]  你這樣的法路合乎你嗎
[00:19:20.000 --> 00:19:22.000]  因為若拿在他的人生裡
[00:19:22.000 --> 00:19:23.000]  他侍奉神裡
[00:19:23.000 --> 00:19:25.000]  他有很多自己的執著
[00:19:25.000 --> 00:19:27.000]  他覺得神應該要聽他這樣說
[00:19:27.000 --> 00:19:29.000]  他覺得自己去做事
[00:19:29.000 --> 00:19:31.000]  是要有這樣的效果的時候
[00:19:31.000 --> 00:19:33.000]  他就死都不肯放手
[00:19:33.000 --> 00:19:37.000]  他要神按著他的心意去做
[00:19:37.000 --> 00:19:38.000]  但是很有趣
[00:19:38.000 --> 00:19:40.000]  神往往都是這樣的
[00:19:40.000 --> 00:19:43.000]  神往往看到我們這麼頑固的時候
[00:19:43.000 --> 00:19:46.000]  就是藉著我們人生的經歷
[00:19:46.000 --> 00:19:49.000]  甚至藉著一些困難
[00:19:49.000 --> 00:19:51.000]  一些黑暗的時候
[00:19:51.000 --> 00:19:55.000]  神總是有一些東西要來教我們
[00:19:55.000 --> 00:19:56.000]  所以這句我覺得是沒錯的
[00:19:56.000 --> 00:19:57.000]  當我們在經歷一些
[00:19:57.000 --> 00:19:58.000]  我們不明白
[00:19:58.000 --> 00:20:00.000]  我們不喜歡的事情的時候
[00:20:00.000 --> 00:20:02.000]  我也學習了一句問神
[00:20:02.000 --> 00:20:03.000]  神啊
[00:20:03.000 --> 00:20:07.000]  你在這裡有什麼要教我呢
[00:20:07.000 --> 00:20:08.000]  經歷這些事情的時候
[00:20:08.000 --> 00:20:09.000]  神啊
[00:20:09.000 --> 00:20:14.000]  你有什麼是要教我的呢
[00:20:14.000 --> 00:20:17.000]  神在這裡要教會若拿
[00:20:17.000 --> 00:20:19.000]  要學會放手
