
[00:00:00.000 --> 00:00:02.000]  好,我們一齊有禱告先
[00:04:01.640 --> 00:04:04.520]  不只是解決了你個人罪的問題
[00:04:04.520 --> 00:04:06.840]  不只是解決了你家庭的一些問題
[00:04:06.840 --> 00:04:08.360]  不只是解決了你健康的問題
[00:04:08.360 --> 00:04:09.840]  不只是解決了你事業的問題
[00:04:09.840 --> 00:04:12.160]  不只是解決了你一時一刻不開心的問題
[00:04:12.160 --> 00:04:15.720]  是一個神從太初開始
[00:04:15.720 --> 00:04:18.560]  預備一個永恆的計劃裏面
[00:04:19.360 --> 00:04:22.480]  我們遇見這位一直沒有人認識
[00:04:22.480 --> 00:04:23.360]  不知道
[00:04:23.360 --> 00:04:25.120]  也不了解的是甚麼的時候
[00:04:25.120 --> 00:04:26.080]  當耶穌一來
[00:04:26.080 --> 00:04:27.160]  保羅說
[00:04:27.160 --> 00:04:28.280]  大家就知道
[00:04:28.280 --> 00:04:29.920]  祂是一個榮耀的叛往
[00:04:29.920 --> 00:04:33.640]  我們經常不明白
[00:04:33.640 --> 00:04:37.080]  為甚麼保羅能夠這樣去稱頌耶穌
[00:04:37.080 --> 00:04:39.400]  他這樣去尊崇耶穌
[00:04:39.400 --> 00:04:41.160]  甚至為耶穌死祂都可以
[00:04:41.160 --> 00:04:44.320]  就是因為他能夠觸總這個觀念
[00:04:44.320 --> 00:04:46.920]  就是耶穌不只是新約來了
[00:04:46.920 --> 00:04:49.040]  不是在十字架完成了
[00:04:49.320 --> 00:04:50.000]  就走了
[00:04:50.000 --> 00:04:52.880]  不是這麼短暫的一個時候
[00:04:52.880 --> 00:04:54.480]  是由整本聖經
[00:04:54.480 --> 00:04:55.920]  由《創世紀》到《啟示錄》
[00:04:55.920 --> 00:04:56.840]  都是耶穌
[00:04:56.840 --> 00:04:58.680]  都是指向耶穌
[00:04:58.680 --> 00:05:00.440]  都是預備耶穌
[00:05:00.440 --> 00:05:02.760]  都是成就在耶穌身上
[00:05:02.760 --> 00:05:05.200]  所以我想說我們必須認識耶穌
[00:05:05.200 --> 00:05:07.800]  為甚麼我們要花這麼多時間看《耶路撒冷福音》
[00:05:07.800 --> 00:05:08.600]  停這麼久
[00:05:08.600 --> 00:05:10.560]  好像說來說去都是第一章
[00:05:10.560 --> 00:05:12.920]  是因為我們有些地方是未認識
[00:05:12.920 --> 00:05:14.720]  當我們未認識
[00:05:14.720 --> 00:05:17.240]  我們不能像保羅那樣去讚美耶穌
[00:05:17.240 --> 00:05:18.880]  我們不能這樣見到
[00:05:18.880 --> 00:05:21.360]  原來祂是一個隱藏了很久的奧秘
[00:05:21.360 --> 00:05:22.280]  在舊約裡
[00:05:22.280 --> 00:05:24.640]  所以你更加明白
[00:05:24.640 --> 00:05:26.240]  待會你見到那些門徒
[00:05:26.240 --> 00:05:27.880]  可能我們以前都問
[00:05:27.880 --> 00:05:28.760]  有很多人都問
[00:05:28.760 --> 00:05:30.640]  為甚麼那些門徒這麼單純呢?
[00:05:30.640 --> 00:05:32.800]  一見到就跟著
[00:05:32.800 --> 00:05:35.400]  他們是不是無知?
[00:05:35.400 --> 00:05:37.320]  他們是不是傻子?
[00:05:37.320 --> 00:05:41.840]  是因為他們預見了等候多時
[00:05:41.840 --> 00:05:45.320]  他們真的看見這個歷世歷代的奧秘
[00:05:45.320 --> 00:05:46.200]  在他面前
[00:05:46.200 --> 00:05:47.800]  神向他開啟了的時候
[00:05:48.040 --> 00:05:49.720]  他是不會不跟隨
[00:05:49.720 --> 00:05:51.960]  我想說第一點
[00:05:51.960 --> 00:05:53.160]  亦都是令我們反思
[00:05:53.160 --> 00:05:55.840]  就是今天為甚麼我們覺得跟耶穌這麼難
[00:05:55.840 --> 00:05:58.960]  有時候我們覺得很困難
[00:05:58.960 --> 00:06:01.520]  跟得好是很困難
[00:06:01.520 --> 00:06:03.200]  因為
[00:06:03.200 --> 00:06:04.680]  其實仍然是問一個問題
[00:06:04.680 --> 00:06:05.840]  我們不認識祂
[00:06:05.840 --> 00:06:08.000]  認識的
[00:06:08.000 --> 00:06:09.520]  就必跟上去
[00:06:09.520 --> 00:06:11.640]  而且會繼續跟隨
[00:06:11.640 --> 00:06:14.520]  就算有苦難
[00:06:14.520 --> 00:06:16.480]  都必跟隨
[00:06:17.080 --> 00:06:18.280]  因為認識祂的人
[00:06:18.280 --> 00:06:19.080]  好,我們看
[00:06:19.080 --> 00:06:20.080]  看看那些門徒怎樣
[00:06:20.080 --> 00:06:23.320]  我們一起看第四十三節
[00:06:23.320 --> 00:06:26.000]  好,我又讀一點
[00:06:26.000 --> 00:06:27.240]  大家可以聆聽或者看
[00:06:27.240 --> 00:06:28.440]  「又次日」
[00:06:28.440 --> 00:06:30.080]  是耶穌做主動
[00:06:30.080 --> 00:06:31.680]  想要往加尼尼去
[00:06:31.680 --> 00:06:33.240]  就遇見一個肥力
[00:06:33.240 --> 00:06:34.600]  就對他說
[00:06:34.600 --> 00:06:36.600]  來,跟從我吧
[00:06:36.600 --> 00:06:38.560]  就是這麼簡單
[00:06:38.560 --> 00:06:39.280]  甚麼都沒有說
[00:06:39.280 --> 00:06:40.000]  我是誰誰
[00:06:40.000 --> 00:06:40.640]  介紹一輪
[00:06:40.640 --> 00:06:41.920]  我是歷世歷代奧秘
[00:06:41.920 --> 00:06:42.840]  我是萬古之先
[00:06:42.840 --> 00:06:43.480]  為你預備
[00:06:43.480 --> 00:06:44.160]  沒有說
[00:06:44.160 --> 00:06:45.400]  就是說來跟從我
[00:06:45.640 --> 00:06:47.080]  接著四十四節
[00:06:47.080 --> 00:06:47.640]  肥力
[00:06:47.640 --> 00:06:49.200]  就是百塞大人
[00:06:49.200 --> 00:06:50.160]  和安德烈
[00:06:50.160 --> 00:06:51.040]  彼得同城
[00:06:51.040 --> 00:06:52.480]  接著肥力
[00:06:52.480 --> 00:06:53.320]  就馬上
[00:06:53.320 --> 00:06:54.440]  第四十五節很有趣
[00:06:54.440 --> 00:06:55.680]  這裡沒有說肥力
[00:06:55.680 --> 00:06:56.440]  有沒有跟從
[00:06:56.440 --> 00:06:58.000]  不過你知道他跟從了
[00:06:58.000 --> 00:06:58.560]  為甚麼呢
[00:06:58.560 --> 00:07:00.280]  因為他馬上抓住
[00:07:00.280 --> 00:07:01.200]  他的朋友
[00:07:01.200 --> 00:07:03.480]  那些同行
[00:07:03.480 --> 00:07:04.440]  漁夫或者那些人
[00:07:04.440 --> 00:07:05.600]  對他說
[00:07:05.600 --> 00:07:08.200]  摩西在律法上所寫的
[00:07:08.200 --> 00:07:10.280]  和眾仙之所記的那一位
[00:07:10.280 --> 00:07:12.400]  我們遇見了
[00:07:12.400 --> 00:07:13.360]  我相信我們
[00:07:13.360 --> 00:07:14.320]  就不只是他自己
[00:07:14.320 --> 00:07:15.040]  可能他也知道
[00:07:15.040 --> 00:07:16.440]  彼得和安德烈也跟隨了
[00:07:16.440 --> 00:07:17.480]  因為前面有說過
[00:07:17.480 --> 00:07:19.680]  所以我們也遇見了
[00:07:19.680 --> 00:07:21.480]  就是約瑟的兒子
[00:07:21.480 --> 00:07:22.920]  拿撒勒人耶穌
[00:07:22.920 --> 00:07:24.520]  這裡很簡單
[00:07:24.520 --> 00:07:25.840]  但是你知不知道
[00:07:25.840 --> 00:07:26.520]  這裡藏著一個
[00:07:26.520 --> 00:07:27.640]  豐盛的奧秘呢
[00:07:27.640 --> 00:07:30.080]  因為那一句就很簡單
[00:07:30.080 --> 00:07:31.400]  不如你幫忙讀一次
[00:07:31.400 --> 00:07:32.280]  他說
[00:07:32.280 --> 00:07:33.600]  耶穌是誰
[00:07:33.600 --> 00:07:35.120]  請你
[00:07:35.120 --> 00:07:36.000]  告訴我
[00:07:36.000 --> 00:07:36.880]  耶穌是誰
[00:07:36.880 --> 00:07:44.160]  OK
[00:07:44.360 --> 00:07:45.080]  很好
[00:07:45.080 --> 00:07:45.920]  你回答得出來
[00:07:45.920 --> 00:07:46.640]  如果你在做就行了
[00:07:46.640 --> 00:07:48.120]  就是
[00:07:48.120 --> 00:07:50.600]  約瑟的兒子拿撒勒人耶穌
[00:07:50.600 --> 00:07:52.040]  不是不對的
[00:07:52.040 --> 00:07:53.560]  不過重點在前面
[00:07:53.560 --> 00:07:55.720]  因為如果你停在
[00:07:55.720 --> 00:07:56.560]  拿撒勒人耶穌那裏
[00:07:56.560 --> 00:07:57.440]  是人來的
[00:07:57.440 --> 00:07:58.640]  但是他見得到
[00:07:58.640 --> 00:08:00.080]  這個人是不簡單
[00:08:00.080 --> 00:08:02.720]  他是一個從律法開始
[00:08:02.720 --> 00:08:04.400]  到仙之所記
[00:08:04.400 --> 00:08:05.280]  那一位
[00:08:05.280 --> 00:08:06.920]  就是這個人
[00:08:06.920 --> 00:08:07.880]  其實簡單而言
[00:08:07.880 --> 00:08:09.000]  就是那位尼塞亞
[00:08:09.000 --> 00:08:11.160]  這裡要講多一點背景
[00:08:11.160 --> 00:08:13.000]  不過我希望儘量簡化一點
[00:08:13.000 --> 00:08:14.600]  但是其實很坦白
[00:08:14.600 --> 00:08:16.120]  是需要你上成長班的
[00:08:16.120 --> 00:08:18.440]  因為你如果很少
[00:08:18.440 --> 00:08:19.560]  舊約的基礎
[00:08:19.560 --> 00:08:21.360]  你可能聽不明白我說什麼
[00:08:21.360 --> 00:08:22.120]  但是我鼓勵
[00:08:22.120 --> 00:08:24.280]  我希望今天是挑動一點你的
[00:08:24.280 --> 00:08:25.000]  就是
[00:08:25.000 --> 00:08:26.280]  一些意欲
[00:08:26.280 --> 00:08:27.480]  去讀多一點聖經
[00:08:27.480 --> 00:08:28.400]  特別是舊約
[00:08:28.400 --> 00:08:29.800]  因為這裡
[00:08:29.800 --> 00:08:30.800]  律法先知
[00:08:30.800 --> 00:08:31.800]  其實我不知道
[00:08:31.800 --> 00:08:33.400]  以前童工都講過
[00:08:33.400 --> 00:08:34.640]  在猶太人的聖經
[00:08:34.640 --> 00:08:35.600]  和我們這本聖經
[00:08:35.600 --> 00:08:36.720]  有一點不同的分別
[00:08:36.720 --> 00:08:38.640]  在舊約的部分有三部分
[00:08:38.640 --> 00:08:39.680]  第一個叫做
[00:08:39.680 --> 00:08:40.680]  Torah
[00:08:40.680 --> 00:08:42.280]  就是一個律法書的部分
[00:08:42.480 --> 00:08:44.000]  其實都是我們現在的五經一樣
[00:08:44.000 --> 00:08:45.160]  第二個部分
[00:08:45.160 --> 00:08:46.760]  叫做前後先知書的部分
[00:08:46.760 --> 00:08:47.920]  或者叫做先知的部分
[00:08:47.920 --> 00:08:48.880]  第三個部分
[00:08:48.880 --> 00:08:49.920]  是著作的部分
[00:08:49.920 --> 00:08:51.040]  就和我們有一些不同的
[00:08:51.040 --> 00:08:52.840]  但是我不想在這裡
[00:08:52.840 --> 00:08:53.920]  太複雜講這些
[00:08:53.920 --> 00:08:54.520]  有機會去
[00:08:54.520 --> 00:08:56.560]  去上那些舊約的悼論
[00:08:56.560 --> 00:08:57.480]  你會聽到這些
[00:08:57.480 --> 00:08:58.520]  我只是想說
[00:08:58.520 --> 00:08:59.280]  在這裡
[00:08:59.280 --> 00:09:01.720]  當那位的肥力去見證的時候
[00:09:01.720 --> 00:09:03.200]  他用了舊約
[00:09:03.200 --> 00:09:04.480]  律法的部分
[00:09:04.480 --> 00:09:05.600]  和先知的部分
[00:09:05.600 --> 00:09:07.040]  其實某程度
[00:09:07.040 --> 00:09:08.040]  是已經告訴你
[00:09:08.040 --> 00:09:08.960]  其實舊約
[00:09:08.960 --> 00:09:10.360]  是整個舊約
[00:09:10.360 --> 00:09:11.600]  指向著
[00:09:11.840 --> 00:09:13.400]  那位我預見了
[00:09:13.400 --> 00:09:16.880]  其實暗中是告訴我們
[00:09:16.880 --> 00:09:17.720]  舊約
[00:09:17.720 --> 00:09:19.520]  好像
[00:09:19.520 --> 00:09:20.720]  是以色列的歷史
[00:09:20.720 --> 00:09:23.720]  好像是以色列人和神自己納約的關係
[00:09:23.720 --> 00:09:25.000]  但是原來
[00:09:25.000 --> 00:09:27.760]  裡面隱藏著一些很精彩的東西
[00:09:27.760 --> 00:09:29.200]  就是耶穌基督
[00:09:29.200 --> 00:09:31.600]  我今天可以用一些例子
[00:09:31.600 --> 00:09:32.960]  去展示給你看
[00:09:32.960 --> 00:09:35.160]  希望這樣引發你去讀聖經
[00:09:35.160 --> 00:09:36.400]  有一個新的眼光
[00:09:36.400 --> 00:09:38.680]  其中很舉例
[00:09:38.680 --> 00:09:41.520]  阿伯拉罕填爾撒
[00:09:42.600 --> 00:09:45.200]  很多人就從一個很殘忍的角度說
[00:09:45.200 --> 00:09:46.800]  神真是耍花樣
[00:09:46.800 --> 00:09:47.720]  給他一個兒子
[00:09:47.720 --> 00:09:49.000]  也不是很久
[00:09:49.000 --> 00:09:50.080]  又叫他獻一下
[00:09:50.080 --> 00:09:51.240]  又試驗一下他的信心
[00:09:51.240 --> 00:09:52.040]  那類東西
[00:09:52.040 --> 00:09:53.760]  但是如果你能夠從
[00:09:53.760 --> 00:09:55.680]  耶穌的眼界去看這件事
[00:09:55.680 --> 00:09:58.640]  你會有不一樣的理解
[00:09:58.640 --> 00:10:01.200]  阿伯拉罕
[00:10:01.200 --> 00:10:02.480]  獻自己的兒子
[00:10:02.480 --> 00:10:05.040]  其實是在預表
[00:10:05.040 --> 00:10:06.880]  我們的父親上帝
[00:10:06.880 --> 00:10:08.920]  要將他所愛
[00:10:08.920 --> 00:10:11.000]  最愛的兒子耶穌
[00:10:11.000 --> 00:10:11.680]  獻上
[00:10:12.840 --> 00:10:14.840]  我們看舊的可以很簡單
[00:10:14.840 --> 00:10:15.840]  就是看了他的事
[00:10:15.840 --> 00:10:16.840]  他獻
[00:10:16.840 --> 00:10:19.240]  還有是獻祭
[00:10:19.240 --> 00:10:21.280]  你看到
[00:10:21.280 --> 00:10:23.800]  是告訴你將來有一個兒子
[00:10:23.800 --> 00:10:26.040]  是從神而來
[00:10:26.040 --> 00:10:27.040]  為什麼
[00:10:27.040 --> 00:10:28.160]  因為而撒
[00:10:28.160 --> 00:10:30.320]  阿伯可能只有一個兒子
[00:10:30.320 --> 00:10:32.600]  有一個他自己想搞出來的兒子
[00:10:32.600 --> 00:10:33.720]  就是那個以實瑪利
[00:10:33.720 --> 00:10:34.920]  但是神說不是這個
[00:10:34.920 --> 00:10:36.160]  因為要按應他
[00:10:36.160 --> 00:10:38.840]  其實是暗示給我們聽
[00:10:38.840 --> 00:10:40.080]  告訴我們
[00:10:40.280 --> 00:10:42.040]  耶穌必須是從神而來
[00:10:42.040 --> 00:10:44.040]  彌賽亞不是人弄出來的
[00:10:44.040 --> 00:10:45.240]  不是人捧上來的
[00:10:45.240 --> 00:10:46.680]  是必須從神而來
[00:10:46.680 --> 00:10:48.200]  你要認得那個彌賽亞
[00:10:48.200 --> 00:10:49.600]  一定是從神而來的那個
[00:10:49.600 --> 00:10:50.920]  所以唯有耳撒
[00:10:50.920 --> 00:10:52.560]  可以繼承阿伯拉罕的約
[00:10:52.560 --> 00:10:55.600]  但是要獻上
[00:10:55.600 --> 00:10:57.400]  要獻上
[00:10:57.400 --> 00:10:59.240]  而中間又出現了一隻羔羊
[00:10:59.240 --> 00:11:01.920]  這些全部都有一個預表性
[00:11:01.920 --> 00:11:03.360]  其實是在說
[00:11:03.360 --> 00:11:04.240]  父親
[00:11:04.240 --> 00:11:04.960]  天父
[00:11:04.960 --> 00:11:07.000]  是要將他所愛的獻上
[00:11:07.000 --> 00:11:08.720]  如果你從這個角度去看
[00:11:08.960 --> 00:11:11.200]  其實當時上帝想說什麼呢
[00:11:11.200 --> 00:11:14.080]  除了是試驗阿伯拉罕之外
[00:11:14.080 --> 00:11:16.080]  在那個處境有那個理解
[00:11:16.080 --> 00:11:18.360]  但是我覺得這麼深層我們要看到
[00:11:18.360 --> 00:11:19.800]  是天父
[00:11:19.800 --> 00:11:23.200]  他同樣很不捨得他的兒子
[00:11:23.200 --> 00:11:25.880]  但是他也要馴服
[00:11:25.880 --> 00:11:28.080]  天父自己也要馴服
[00:11:28.080 --> 00:11:29.400]  耶穌
[00:11:29.400 --> 00:11:30.520]  你看到耳撒很馴服
[00:11:30.520 --> 00:11:31.960]  耶穌也很馴服
[00:11:31.960 --> 00:11:34.120]  大家都在馴服的裏頭
[00:11:34.120 --> 00:11:35.720]  就完成這個救贖
[00:11:35.720 --> 00:11:38.400]  為什麼有時候我們覺得
[00:11:38.400 --> 00:11:40.680]  為什麼神經常要我們馴服呢
[00:11:40.680 --> 00:11:42.720]  因為我們的神也是馴服
[00:11:42.720 --> 00:11:44.000]  我們的神是
[00:11:44.000 --> 00:11:48.080]  祂是有一種很願意為人去成就的時候
[00:11:48.080 --> 00:11:49.080]  祂也會馴服下來
[00:11:49.080 --> 00:11:50.880]  特別是耶穌裏面你就會看到
[00:11:50.880 --> 00:11:54.960]  祂不以與自己同等為強奪的
[00:11:54.960 --> 00:11:56.480]  祂反倒虛己
[00:11:56.480 --> 00:11:57.000]  你看到
[00:11:57.000 --> 00:11:59.320]  耶穌神的兒子也馴服了
[00:11:59.320 --> 00:12:02.040]  這個就是好的一個預表給我們看到
[00:12:02.040 --> 00:12:03.840]  不要只說這裏
[00:12:03.840 --> 00:12:04.840]  只說利未忌
[00:12:04.840 --> 00:12:07.400]  摩西的律法
[00:12:07.400 --> 00:12:09.200]  摩西的律法所寫的
[00:12:09.200 --> 00:12:10.320]  五經
[00:12:10.320 --> 00:12:13.040]  其實利未忌是一個很重要的核心
[00:12:13.040 --> 00:12:15.200]  有人會將五經的結構
[00:12:15.200 --> 00:12:17.200]  將它最高峰放在利未忌
[00:12:17.200 --> 00:12:19.920]  因為敬拜是最重要的高峰
[00:12:19.920 --> 00:12:21.680]  會望是很重要的
[00:12:21.680 --> 00:12:23.680]  會望是將來的聖殿
[00:12:23.680 --> 00:12:25.280]  雖然後來聖殿又被人拆毀
[00:12:25.280 --> 00:12:26.480]  又被人占污了
[00:12:26.480 --> 00:12:28.720]  但是我想說真正的聖殿是什麼呢
[00:12:28.720 --> 00:12:30.880]  你不要只說教會
[00:12:30.880 --> 00:12:34.000]  因為如果耶穌沒有來過教會
[00:12:34.000 --> 00:12:35.000]  今天我們這棟建築
[00:12:35.000 --> 00:12:36.480]  沒有耶穌的不是聖殿
[00:12:37.120 --> 00:12:38.400]  其實真正的聖殿
[00:12:38.400 --> 00:12:39.720]  在《希伯遺書》講得很清楚
[00:12:39.720 --> 00:12:41.640]  所以我經常覺得很寶貴
[00:12:41.640 --> 00:12:42.800]  我知道亞比斯正在查
[00:12:42.800 --> 00:12:44.880]  我們《清朝元報》的不約而同
[00:12:44.880 --> 00:12:46.760]  也是宣講這個信息
[00:12:46.760 --> 00:12:49.160]  《希伯遺書》是一本很寶貴的書
[00:12:49.160 --> 00:12:52.680]  因為它裏面是特意講了很多憲制的東西
[00:12:52.680 --> 00:12:54.760]  特別是指向舊約的憲制
[00:12:54.760 --> 00:12:56.560]  是怎樣去指向耶穌
[00:12:56.560 --> 00:12:58.720]  如果你不明白就讀一下這段
[00:12:58.720 --> 00:13:01.400]  就可能將這個所謂律法所寫
[00:13:01.400 --> 00:13:02.640]  為什麼指向耶穌
[00:13:02.640 --> 00:13:03.760]  是比較明顯
[00:13:03.760 --> 00:13:04.680]  可以講得很清楚
[00:13:04.680 --> 00:13:05.800]  裏面你經常說
[00:13:05.800 --> 00:13:07.680]  為什麼搞會幕搞這麼多細節
[00:13:07.680 --> 00:13:08.840]  很仔細的
[00:13:08.840 --> 00:13:09.960]  點起法
[00:13:09.960 --> 00:13:10.920]  點那些膜
[00:13:10.920 --> 00:13:11.800]  要幾多吋
[00:13:11.800 --> 00:13:13.120]  全部很細節
[00:13:13.120 --> 00:13:14.480]  我想說什麼意思
[00:13:14.480 --> 00:13:16.040]  其實告訴我們
[00:13:16.040 --> 00:13:17.520]  如果在預表耶穌
[00:13:17.520 --> 00:13:19.400]  就是說耶穌的預備
[00:13:19.400 --> 00:13:21.800]  這個救贖計劃是非常精密
[00:13:21.800 --> 00:13:25.480]  耶穌的一分一毫要來
[00:13:25.480 --> 00:13:27.320]  它不是很簡單的
[00:13:27.320 --> 00:13:28.760]  不是說一跳下來
[00:13:28.760 --> 00:13:29.240]  做了人
[00:13:29.240 --> 00:13:30.200]  接著三十多年
[00:13:30.200 --> 00:13:31.040]  那就死了
[00:13:31.040 --> 00:13:33.360]  我們如果從一個這樣的角度看
[00:13:33.360 --> 00:13:36.280]  我們從來看不到什麼叫做震撼
[00:13:36.280 --> 00:13:39.720]  那些聖殿建得這麼辛苦
[00:13:39.720 --> 00:13:40.600]  這麼多人加工
[00:13:40.600 --> 00:13:41.400]  這麼多人做的
[00:13:41.400 --> 00:13:45.600]  全部是按著神的生意的啟示去做的
[00:13:45.600 --> 00:13:47.400]  其實是在講指向耶穌
[00:13:47.400 --> 00:13:49.520]  是耶穌的整個生命
[00:13:49.520 --> 00:13:51.200]  祂不單只是祭司
[00:13:51.200 --> 00:13:53.320]  祂不單只是祭物
[00:13:53.320 --> 00:13:56.320]  祂又是整個聖殿
[00:13:56.320 --> 00:13:57.840]  很奇妙
[00:13:57.840 --> 00:13:59.240]  什麼都是祂這麼祭
[00:13:59.240 --> 00:14:00.560]  如果你有機會看一本書
[00:14:00.560 --> 00:14:01.600]  你就明白是什麼
[00:14:02.120 --> 00:14:04.120]  是一個風聖無比
[00:14:04.120 --> 00:14:06.080]  所以如果我們只是很簡單
[00:14:06.080 --> 00:14:07.160]  是從我們以前的思想
[00:14:07.160 --> 00:14:08.080]  我們一張十字架
[00:14:08.080 --> 00:14:10.960]  你就看不到那份歷世歷代
