
[00:00:00.000 --> 00:00:02.000]  頂紫媒平安
[00:03:26.000 --> 00:03:28.000]  可能我們都會根據這句話
[00:03:28.000 --> 00:03:31.000]  會產生這樣的疑問
[00:03:31.000 --> 00:03:34.000]  但如果你整本聖經很熟悉的
[00:03:34.000 --> 00:03:36.000]  我相信這些疑問
[00:03:36.000 --> 00:03:39.000]  不應該發生的
[00:03:39.000 --> 00:03:42.000]  我們嘗試一會有機會再處理
[00:03:42.000 --> 00:03:45.000]  看是否十一至十五節都預備一起讀
[00:03:45.000 --> 00:03:47.000]  預備起
[00:04:09.000 --> 00:04:36.000]  (聖經中)
[00:04:36.000 --> 00:04:43.000]  這幾節聖經是解釋這個比喻的意思
[00:04:43.000 --> 00:04:46.000]  可以說是老家要特別的記載
[00:04:46.000 --> 00:04:51.000]  其實整個的八章四節
[00:04:51.000 --> 00:04:53.000]  去到第九章十七節
[00:04:53.000 --> 00:04:56.000]  主耶穌是呼召門豪做一件事
[00:04:56.000 --> 00:05:00.000]  就是持守神的說話
[00:05:00.000 --> 00:05:04.000]  既然大家都這麼熟悉
[00:05:04.000 --> 00:05:06.000]  這個殺種的比喻
[00:05:06.000 --> 00:05:10.000]  或者被稱為天國的比喻
[00:05:10.000 --> 00:05:12.000]  如果你很熟悉的
[00:05:12.000 --> 00:05:15.000]  那我就挑戰你思想的問題
[00:05:15.000 --> 00:05:21.000]  既然你聽了這麼多關於殺種比喻的講道
[00:05:21.000 --> 00:05:28.000]  你選擇了什麼心田呢
[00:05:28.000 --> 00:05:32.000]  你有沒有在這個訊息當中得著提醒
[00:05:32.000 --> 00:05:36.000]  生命得以改變呢
[00:05:36.000 --> 00:05:39.000]  如果你對這個比喻是第一次聽的
[00:05:39.000 --> 00:05:41.000]  或者半知半解
[00:05:41.000 --> 00:05:43.000]  願意今天的訊息
[00:05:43.000 --> 00:05:46.000]  能夠成為大家的幫助
[00:05:46.000 --> 00:05:48.000]  正如我剛才所講
[00:05:48.000 --> 00:05:52.000]  馬太馬可路加都有記載這個殺種的比喻
[00:05:52.000 --> 00:05:55.000]  馬太十三節一至二節這樣記的
[00:05:55.000 --> 00:05:58.000]  就在那些耶穌從房子裡出來
[00:05:58.000 --> 00:06:02.000]  撞在海邊有一大群到祂那裡聚集
[00:06:02.000 --> 00:06:04.000]  祂只好上船坐下
[00:06:04.000 --> 00:06:06.000]  眾人都站在岸上
[00:06:06.000 --> 00:06:09.000]  祂用比喻去講許多的話
[00:06:09.000 --> 00:06:12.000]  路加八章四節也這樣記載
[00:06:12.000 --> 00:06:14.000]  當一大群人聚集
[00:06:14.000 --> 00:06:19.000]  又有人從閣城裡出來見耶穌的時候
[00:06:19.000 --> 00:06:21.000]  耶穌就用比喻說
[00:06:21.000 --> 00:06:24.000]  無論馬太馬可路加
[00:06:24.000 --> 00:06:28.000]  都講到當時有很多人到耶穌裡面
[00:06:28.000 --> 00:06:32.000]  要聽祂講道理
[00:06:32.000 --> 00:06:34.000]  不過
[00:06:34.000 --> 00:06:37.000]  多少人都好
[00:06:37.000 --> 00:06:44.000]  有多少人真心尋求上帝的話語呢
[00:06:44.000 --> 00:06:47.000]  特別在最後的時候
[00:06:47.000 --> 00:06:50.000]  耶穌用了一個很重要的勸告方式
[00:06:50.000 --> 00:06:56.000]  有耳可聽的就應當聽
[00:06:56.000 --> 00:06:57.000]  是啊
[00:06:57.000 --> 00:06:59.000]  好多人去聽
[00:06:59.000 --> 00:07:00.000]  無論在海邊也好
[00:07:00.000 --> 00:07:01.000]  在那裡也好
[00:07:01.000 --> 00:07:06.000]  但有多少人真心去聽呢
[00:07:06.000 --> 00:07:08.000]  就好像今天坐在這裡
[00:07:08.000 --> 00:07:11.000]  二三百個大姐妹坐在這裡
[00:07:11.000 --> 00:07:19.000]  有多少人真心去聽神的僕人講道呢
[00:07:19.000 --> 00:07:23.000]  耶穌對當時的百姓
[00:07:23.000 --> 00:07:27.000]  有耳可聽的就應當聽
[00:07:27.000 --> 00:07:31.000]  這個是整個福音中心的訊息
[00:07:31.000 --> 00:07:34.000]  福音是存在的
[00:07:34.000 --> 00:07:36.000]  福音是傳開的
[00:07:36.000 --> 00:07:40.000]  但有多少人是用心去聽
[00:07:40.000 --> 00:07:43.000]  以至於能夠明白天國的福音
[00:07:43.000 --> 00:07:46.000]  真正的意義呢
[00:07:46.000 --> 00:07:49.000]  這個比喻被稱為殺種的比喻
[00:07:49.000 --> 00:07:51.000]  講到比喻這兩個字就很容易
[00:07:51.000 --> 00:07:53.000]  比喻是吧
[00:07:53.000 --> 00:07:57.000]  比喻其實有很複雜的討論
[00:07:57.000 --> 00:08:01.000]  比喻有分為名譽、隱喻等等
[00:08:01.000 --> 00:08:04.000]  解釋比喻也有不同的方法
[00:08:04.000 --> 00:08:05.000]  不過作為講道
[00:08:05.000 --> 00:08:08.000]  這個不是講解的時候
[00:08:08.000 --> 00:08:09.000]  簡單來說
[00:08:09.000 --> 00:08:17.000]  有人形容比喻是一個難以理解的格言
[00:08:17.000 --> 00:08:19.000]  有些是
[00:08:19.000 --> 00:08:21.000]  比喻也可以很簡單
[00:08:21.000 --> 00:08:25.000]  就是將抽象的事物變得具體
[00:08:25.000 --> 00:08:28.000]  將心目的道理變得淺顯
[00:08:28.000 --> 00:08:31.000]  其實比喻就是這樣
[00:08:31.000 --> 00:08:33.000]  殺種的比喻是他們明白的
[00:08:33.000 --> 00:08:36.000]  所以透過一個明白的比喻
[00:08:36.000 --> 00:08:39.000]  他們就知道耶穌想講些什麼
[00:08:39.000 --> 00:08:40.000]  比喻有人說
[00:08:40.000 --> 00:08:45.000]  是一個帶有屬地意義的屬天故事
[00:08:45.000 --> 00:08:50.000]  其實比喻是用地上的一些故事
[00:08:50.000 --> 00:08:52.000]  一些他們耳熟能詳的事物
[00:08:52.000 --> 00:08:55.000]  其實是講一個天國的故事
[00:08:55.000 --> 00:08:58.000]  天國的信息
[00:08:58.000 --> 00:09:05.000]  這個可以說是比喻其中一些簡單的意義
[00:09:05.000 --> 00:09:08.000]  究竟比喻的目的是什麼呢
[00:09:08.000 --> 00:09:12.000]  殺種的比喻被稱為天國的比喻
[00:09:12.000 --> 00:09:17.000]  因為這個比喻的焦點不是那些種子
[00:09:17.000 --> 00:09:21.000]  它的焦點是集中在神和祂的國度
[00:09:21.000 --> 00:09:23.000]  藉著祂的啟示
[00:09:23.000 --> 00:09:24.000]  將上帝
[00:09:24.000 --> 00:09:25.000]  因為怎樣的上帝
[00:09:25.000 --> 00:09:29.000]  要向當時的聽眾表明
[00:09:29.000 --> 00:09:31.000]  要告訴當時的聽眾知道
[00:09:31.000 --> 00:09:36.000]  上帝來這個世界的工作要求是什麼
[00:09:36.000 --> 00:09:38.000]  祂對我們的期望是什麼
[00:09:38.000 --> 00:09:40.000]  可以這樣說
[00:09:40.000 --> 00:09:42.000]  耶穌講殺種的比喻
[00:09:42.000 --> 00:09:44.000]  是會刺激我們的想法
[00:09:44.000 --> 00:09:47.000]  引發我們的思想
[00:09:47.000 --> 00:09:48.000]  無論當時的
[00:09:48.000 --> 00:09:50.000]  現在的你和我
[00:09:50.000 --> 00:09:51.000]  如果我們有反應
[00:09:51.000 --> 00:09:52.000]  我們就問
[00:09:52.000 --> 00:09:53.000]  起碼我問
[00:09:53.000 --> 00:09:55.000]  究竟耶穌講的比喻
[00:09:55.000 --> 00:09:57.000]  是要我們明白還是不明白呢
[00:09:57.000 --> 00:09:59.000]  你要講比喻
[00:09:59.000 --> 00:10:01.000]  是叫人落地獄還是叫人得救
[00:10:01.000 --> 00:10:04.000]  這些都是我們會思想的
[00:10:04.000 --> 00:10:05.000]  這個殺種比喻
[00:10:05.000 --> 00:10:08.000]  可以說是其中一個最好的教學法
[00:10:08.000 --> 00:10:09.000]  簡單來說
[00:10:09.000 --> 00:10:11.000]  等你去思想
[00:10:11.000 --> 00:10:13.000]  引發你思想
[00:10:13.000 --> 00:10:15.000]  你肯去發問
[00:10:15.000 --> 00:10:18.000]  我就繼續講下去
[00:10:18.000 --> 00:10:20.000]  如果大家留意
[00:10:20.000 --> 00:10:23.000]  在耶穌的教訓裡面
[00:10:23.000 --> 00:10:27.000]  比喻的比例是接近三成
[00:10:27.000 --> 00:10:28.000]  耶穌很喜歡比喻
[00:10:28.000 --> 00:10:31.000]  因為比喻是充滿力量
[00:10:31.000 --> 00:10:33.000]  比喻是人們喜歡聽的
[00:10:33.000 --> 00:10:34.000]  簡單來說
[00:10:34.000 --> 00:10:36.000]  牧師你講道
[00:10:36.000 --> 00:10:38.000]  不要只講這麼多聖經
[00:10:38.000 --> 00:10:39.000]  講多些例子
[00:10:39.000 --> 00:10:40.000]  講多些笑話
[00:10:40.000 --> 00:10:42.000]  有些人是這樣要求的
[00:10:42.000 --> 00:10:44.000]  當然這個不是
[00:10:44.000 --> 00:10:46.000]  絕對講道應該講的
[00:10:46.000 --> 00:10:47.000]  是吧
[00:10:47.000 --> 00:10:49.000]  但是如果你能夠記得一個例子也好
[00:10:49.000 --> 00:10:51.000]  你記得一個笑話也好
[00:10:51.000 --> 00:10:53.000]  不過我們絕對不是唐突笑
[00:10:53.000 --> 00:10:56.000]  講道就是宣講上帝的話語
[00:10:56.000 --> 00:10:58.000]  不過為了令你們可以
[00:10:58.000 --> 00:11:02.000]  從沉睡當中甦醒
[00:11:02.000 --> 00:11:04.000]  有時都要講一些例子
[00:11:04.000 --> 00:11:05.000]  是吧
[00:11:05.000 --> 00:11:07.000]  引發你的共鳴
[00:11:07.000 --> 00:11:08.000]  如果不是的話
[00:11:08.000 --> 00:11:10.000]  你就會覺得牧師在講歷史
[00:11:10.000 --> 00:11:11.000]  很悶
[00:11:11.000 --> 00:11:12.000]  不知道在講什麼
[00:11:12.000 --> 00:11:14.000]  耶穌用比喻
[00:11:14.000 --> 00:11:17.000]  就好像一個武器一樣
[00:11:17.000 --> 00:11:20.000]  是可以打開你們的心
[00:11:20.000 --> 00:11:21.000]  有人說
[00:11:21.000 --> 00:11:23.000]  耶穌的比喻就是一隻藝術的作品
[00:11:23.000 --> 00:11:26.000]  令人很想去聽聽
[00:11:26.000 --> 00:11:28.000]  耶穌在講什麼
[00:11:28.000 --> 00:11:30.000]  可以這樣說
[00:11:30.000 --> 00:11:31.000]  耶穌的比喻
[00:11:31.000 --> 00:11:34.000]  本身就是真理
[00:11:34.000 --> 00:11:36.000]  簡單來說
[00:11:36.000 --> 00:11:37.000]  信息裡面
[00:11:37.000 --> 00:11:39.000]  或者講道裡面的例子
[00:11:39.000 --> 00:11:40.000]  不只是例子
[00:11:40.000 --> 00:11:41.000]  不只是故事
[00:11:41.000 --> 00:11:45.000]  是要輔助牧者
[00:11:45.000 --> 00:11:46.000]  或者講員
[00:11:46.000 --> 00:11:47.000]  他要講的信息
[00:11:47.000 --> 00:11:49.000]  而耶穌每一個比喻
[00:11:49.000 --> 00:11:50.000]  都不是多元
[00:11:50.000 --> 00:11:52.000]  不只是故事
[00:11:52.000 --> 00:11:53.000]  浪子的比喻
[00:11:53.000 --> 00:11:55.000]  不只是講三父子的故事
[00:11:55.000 --> 00:12:00.000]  是帶出一個重要愛的信息
[00:12:00.000 --> 00:12:03.000]  所以耶穌講比喻
[00:12:03.000 --> 00:12:06.000]  就要令到人們明白
[00:12:06.000 --> 00:12:07.000]  然後作出回應
[00:12:07.000 --> 00:12:11.000]  在路加裡面是很多比喻的
[00:12:11.000 --> 00:12:12.000]  其次是馬太
[00:12:12.000 --> 00:12:13.000]  而獨有比喻
[00:12:13.000 --> 00:12:16.000]  也是路加最多的
[00:12:16.000 --> 00:12:19.000]  路加是有一些獨有的比喻
[00:12:19.000 --> 00:12:21.000]  在八章十節
[00:12:21.000 --> 00:12:23.000]  也是我們最不明白的一節
[00:12:23.000 --> 00:12:25.000]  提到奧秘
[00:12:25.000 --> 00:12:27.000]  是不是耶穌講比喻
[00:12:27.000 --> 00:12:29.000]  是叫人們不明白呢
[00:12:29.000 --> 00:12:31.000]  正所謂聽都聽不明白
[00:12:31.000 --> 00:12:33.000]  看都看不到的
[00:12:33.000 --> 00:12:35.000]  是不是目的是這樣呢
[00:12:35.000 --> 00:12:36.000]  其實奧秘的意思
[00:12:36.000 --> 00:12:39.000]  不是叫人們不明白
[00:12:39.000 --> 00:12:42.000]  不是要神秘莫測的感覺
[00:12:42.000 --> 00:12:44.000]  奧秘在聖經裡面
[00:12:44.000 --> 00:12:45.000]  沒錯
[00:12:45.000 --> 00:12:47.000]  人很多東西是不知道的
[00:12:47.000 --> 00:12:50.000]  但當上帝啟示的時候
[00:12:50.000 --> 00:12:52.000]  這個奧秘就顯明
[00:12:52.000 --> 00:12:54.000]  就叫人們明白
[00:12:54.000 --> 00:12:55.000]  難怪主耶穌說
[00:12:55.000 --> 00:12:57.000]  他對那幫門徒說
[00:12:57.000 --> 00:13:01.000]  奧秘只是讓你們知道的
[00:13:01.000 --> 00:13:02.000]  對那些人
[00:13:02.000 --> 00:13:07.000]  就是那些拒絕神國信息的人
[00:13:07.000 --> 00:13:08.000]  神話語的人
[00:13:08.000 --> 00:13:10.000]  那些真是成為奧秘
[00:13:10.000 --> 00:13:12.000]  真真正正的奧秘
[00:13:12.000 --> 00:13:13.000]  他們不明白
[00:13:13.000 --> 00:13:15.000]  所以領子妹
[00:13:15.000 --> 00:13:18.000]  奧秘不是什麼秘密的東西
[00:13:18.000 --> 00:13:20.000]  有神的啟示
[00:13:20.000 --> 00:13:22.000]  我們就明白上帝的心意
[00:13:22.000 --> 00:13:24.000]  就好像外邦人
[00:13:24.000 --> 00:13:28.000]  竟然能夠藉著耶穌基督去得救
[00:13:28.000 --> 00:13:29.000]  這個是奧秘
[00:13:29.000 --> 00:13:30.000]  但這個奧秘
[00:13:30.000 --> 00:13:32.000]  是大家都會明白的
[00:13:32.000 --> 00:13:34.000]  至於耶穌基督來這個世界
[00:13:34.000 --> 00:13:36.000]  啟示了給人知道
[00:13:36.000 --> 00:13:38.000]  原來上帝不僅僅是簡稱以色列民
[00:13:38.000 --> 00:13:41.000]  是要簡稱外邦人
[00:13:41.000 --> 00:13:44.000]  簡稱大奸大惡願意悔改的人
[00:13:44.000 --> 00:13:46.000]  這個就是上帝的奧秘
[00:13:46.000 --> 00:13:48.000]  好像很不明白
[00:13:48.000 --> 00:13:50.000]  但神已經啟示了
[00:13:50.000 --> 00:13:53.000]  耶穌用比喻
[00:13:53.000 --> 00:13:57.000]  是要幫助祂和人去溝通
[00:13:57.000 --> 00:14:01.000]  但為什麼八章十節
[00:14:01.000 --> 00:14:02.000]  這裡又說
[00:14:02.000 --> 00:14:04.000]  叫他們看也看不見
[00:14:04.000 --> 00:14:07.000]  聽也不明白呢
[00:14:07.000 --> 00:14:10.000]  甚至馬可第四章十二節
[00:14:10.000 --> 00:14:13.000]  馬可在引用二剎書六章十節
[00:14:13.000 --> 00:14:16.000]  免得他們迴轉過來
[00:14:16.000 --> 00:14:19.000]  獲得赦免
[00:14:19.000 --> 00:14:21.000]  如果你看馬可福音有關殺種的比喻
[00:14:21.000 --> 00:14:23.000]  你更加不明白
[00:14:23.000 --> 00:14:25.000]  是否耶穌的意思
[00:14:25.000 --> 00:14:27.000]  讓那些人不能迴轉
[00:14:27.000 --> 00:14:31.000]  讓他們不能赦免呢
[00:14:31.000 --> 00:14:35.000]  李莫丹一節就判斷
[00:14:35.000 --> 00:14:38.000]  整本聖經不是這樣說的
[00:14:38.000 --> 00:14:40.000]  神是愛世人的
[00:14:40.000 --> 00:14:42.000]  神是願萬人得救的
[00:14:42.000 --> 00:14:44.000]  所以上帝不會
[00:14:44.000 --> 00:14:46.000]  來藉著比喻
[00:14:46.000 --> 00:14:48.000]  叫人不能迴轉
[00:14:48.000 --> 00:14:49.000]  不能赦免
[00:14:49.000 --> 00:14:52.000]  這是不通的
[00:14:52.000 --> 00:14:54.000]  事實上
[00:14:54.000 --> 00:14:56.000]  盧哥第一
[00:14:56.000 --> 00:14:58.000]  不引用這麼極端的
[00:14:58.000 --> 00:14:59.000]  免得他們迴轉過來
[00:14:59.000 --> 00:15:00.000]  獲得赦免
[00:15:00.000 --> 00:15:01.000]  因為盧家很清楚
[00:15:01.000 --> 00:15:03.000]  這不是耶穌的心意
[00:15:03.000 --> 00:15:05.000]  這反而是魔鬼
[00:15:05.000 --> 00:15:07.000]  最希望的事情
[00:15:07.000 --> 00:15:10.000]  就是不想我們得救
[00:15:10.000 --> 00:15:12.000]  我們很努力囤福音叫人來悔改
[00:15:12.000 --> 00:15:13.000]  魔鬼就很努力的
[00:15:13.000 --> 00:15:15.000]  去攔阻人去悔改
[00:15:15.000 --> 00:15:17.000]  獲得赦免
[00:15:17.000 --> 00:15:19.000]  所以魔鬼才適用
[00:15:19.000 --> 00:15:22.000]  但絕對不是耶穌的心意
[00:15:22.000 --> 00:15:25.000]  你看看以索亞時代的百姓
[00:15:25.000 --> 00:15:27.000]  是甚麼百姓呢
[00:15:27.000 --> 00:15:30.000]  他們是一群內心剛硬
[00:15:30.000 --> 00:15:33.000]  拒絕上帝的話語
[00:15:33.000 --> 00:15:35.000]  上帝的勸諭
[00:15:35.000 --> 00:15:36.000]  一群百姓
[00:15:36.000 --> 00:15:38.000]  一群死硬派
[00:15:38.000 --> 00:15:41.000]  不聽勸改的百姓
[00:15:41.000 --> 00:15:45.000]  盧家沒有在盧家這個比喻當中
[00:15:45.000 --> 00:15:47.000]  沒有在這個撒種比喻去講
[00:15:47.000 --> 00:15:48.000]  引用這一句
[00:15:48.000 --> 00:15:50.000]  但在《少林傳》
[00:15:50.000 --> 00:15:53.000]  28章最後這個記載裡面
[00:15:53.000 --> 00:15:55.000]  盧家有說
[00:15:55.000 --> 00:15:57.000]  我們一起讀這幾次聖經
[00:15:57.000 --> 00:15:58.000]  預備起
[00:16:08.000 --> 00:16:35.000]  以索亞時代的百姓
[00:16:35.000 --> 00:16:36.000]  以索亞時代的百姓
[00:16:36.000 --> 00:16:37.000]  不是因為年紀大
[00:16:37.000 --> 00:16:39.000]  所以眼又蒙耳又聾
[00:16:39.000 --> 00:16:40.000]  不是
[00:16:40.000 --> 00:16:43.000]  是因為他們心剛硬
[00:16:43.000 --> 00:16:45.000]  把先知的話語
[00:16:45.000 --> 00:16:47.000]  當作耳邊風
[00:16:47.000 --> 00:16:49.000]  所以他們不能得醫治
[00:16:49.000 --> 00:16:50.000]  簡單來說
[00:16:50.000 --> 00:16:52.000]  上帝任憑他們滅亡
[00:16:52.000 --> 00:16:54.000]  他們的情況就好像偶像一樣
[00:16:54.000 --> 00:16:56.000]  偶像是甚麼
[00:16:56.000 --> 00:16:57.000]  眼耳口鼻都有的
[00:16:57.000 --> 00:16:59.000]  但好像詩人所說
[00:16:59.000 --> 00:17:00.000]  有眼看不到
[00:17:00.000 --> 00:17:02.000]  有耳聽不到
[00:17:02.000 --> 00:17:04.000]  當一個人眼心的時候
[00:17:04.000 --> 00:17:06.000]  他們就好像偶像一樣
[00:17:06.000 --> 00:17:09.000]  沒有意思
[00:17:09.000 --> 00:17:11.000]  所以免得他們迴轉過來
[00:17:11.000 --> 00:17:12.000]  獲得赦免
[00:17:12.000 --> 00:17:16.000]  不是因為上帝無情無義
[00:17:16.000 --> 00:17:18.000]  是因為百姓剛硬
[00:17:18.000 --> 00:17:20.000]  是百姓的問題
[00:17:20.000 --> 00:17:22.000]  你看回八章九節
[00:17:22.000 --> 00:17:25.000]  一個很重要的端倪
[00:17:25.000 --> 00:17:26.000]  八章九節
[00:17:26.000 --> 00:17:30.000]  是記載門豪問耶穌者比喻
[00:17:30.000 --> 00:17:33.000]  是甚麼意思
[00:17:33.000 --> 00:17:36.000]  剛才我讀了馬太福音
[00:17:36.000 --> 00:17:37.000]  馬太馬口也好
[00:17:37.000 --> 00:17:40.000]  是記載當時很多人去見耶穌
[00:17:40.000 --> 00:17:42.000]  聽到的人很多
[00:17:42.000 --> 00:17:45.000]  今日某些聚會都很多人
[00:17:45.000 --> 00:17:46.000]  但有多少人真心去聽
[00:17:46.000 --> 00:17:47.000]  有多少人認真去聽
[00:17:47.000 --> 00:17:49.000]  另一個問題
[00:17:49.000 --> 00:17:52.000]  當耶穌說完四章八字歌比喻之後
[00:17:52.000 --> 00:17:54.000]  可能很多人都已經散了
[00:17:54.000 --> 00:17:56.000]  都不知道耶穌在說甚麼
[00:17:56.000 --> 00:17:57.000]  都不好聽
[00:17:57.000 --> 00:17:58.000]  不適合聽的
[00:17:58.000 --> 00:18:00.000]  然後就走了
[00:18:00.000 --> 00:18:03.000]  耶穌說完十章比喻的上半章
[00:18:03.000 --> 00:18:05.000]  都還沒有解釋那些人就走了
[00:18:05.000 --> 00:18:06.000]  不好聽的
[00:18:06.000 --> 00:18:07.000]  好悶就走了
[00:18:07.000 --> 00:18:08.000]  耶穌沒有說
[00:18:08.000 --> 00:18:10.000]  還沒講完還沒講完
[00:18:10.000 --> 00:18:11.000]  先不要走先不要走
[00:18:11.000 --> 00:18:13.000]  耶穌沒有玩了
[00:18:13.000 --> 00:18:16.000]  相反第九節
[00:18:16.000 --> 00:18:18.000]  門豪竟然問耶穌
[00:18:18.000 --> 00:18:20.000]  你那四章八字
[00:18:20.000 --> 00:18:25.000]  你說甚麼我都很想聽
[00:18:25.000 --> 00:18:30.000]  耶穌因為門豪發問探求真理的心
[00:18:30.000 --> 00:18:34.000]  於是就記載了十一至十五節的記載
[00:18:34.000 --> 00:18:37.000]  解釋這個殺種的比喻
[00:18:37.000 --> 00:18:39.000]  是因為門豪問
[00:18:39.000 --> 00:18:41.000]  如果門豪都不問
[00:18:41.000 --> 00:18:43.000]  可能就沒有東西聽了
[00:18:43.000 --> 00:18:45.000]  就沒有了十一至十五節的記載
[00:18:45.000 --> 00:18:47.000]  所以弟兄姊妹
[00:18:47.000 --> 00:18:50.000]  不是耶穌硬心叫人不悔改
[00:18:50.000 --> 00:18:51.000]  沒有機會悔改
[00:18:51.000 --> 00:18:53.000]  沒有機會赦免
[00:18:53.000 --> 00:18:57.000]  是視乎人最上帝的道
[00:18:57.000 --> 00:18:59.000]  開放的心有多少
[00:18:59.000 --> 00:19:03.000]  有心和沒有心的分別
[00:19:03.000 --> 00:19:04.000]  你病了嗎
[00:19:04.000 --> 00:19:06.000]  聽完就算了
[00:19:06.000 --> 00:19:08.000]  如果你真的關心別人
[00:19:08.000 --> 00:19:10.000]  你不舒服你會再問一問
[00:19:10.000 --> 00:19:12.000]  你怎樣不舒服
[00:19:12.000 --> 00:19:14.000]  起碼你問多一點
[00:19:14.000 --> 00:19:15.000]  弟兄姊妹
[00:19:15.000 --> 00:19:19.000]  有心沒有心是看得出的
[00:19:19.000 --> 00:19:21.000]  當時應該很多人去到耶穌當中
[00:19:21.000 --> 00:19:23.000]  你要聽耶穌講故事
[00:19:23.000 --> 00:19:27.000]  但是很多都走了
[00:19:27.000 --> 00:19:31.000]  難怪這個奧秘只是給當時的門徒
[00:19:31.000 --> 00:19:36.000]  因為他們對天國有追求的心
[00:19:36.000 --> 00:19:39.000]  其實耶穌傳導的方式就是這樣
[00:19:39.000 --> 00:19:42.000]  耶穌的真理
[00:19:42.000 --> 00:19:46.000]  是指向那些有心尋求的人啟示
[00:19:46.000 --> 00:19:48.000]  啟示的意思就是打開
[00:19:48.000 --> 00:19:49.000]  你要嘛
[00:19:49.000 --> 00:19:50.000]  我打開給你看
[00:19:50.000 --> 00:19:51.000]  你沒有心
[00:19:51.000 --> 00:19:52.000]  無謂看了
[00:19:52.000 --> 00:19:53.000]  與你無關
[00:19:53.000 --> 00:19:55.000]  弟兄姊妹
[00:19:55.000 --> 00:20:03.000]  神的奧秘只向那些有心的弟兄姊妹啟示打開
[00:20:03.000 --> 00:20:06.000]  你和我都不應該走步
[00:20:06.000 --> 00:20:08.000]  撒族的比喻的重點
[00:20:08.000 --> 00:20:10.000]  不是種子本身
[00:20:10.000 --> 00:20:11.000]  種子一樣的
[00:20:11.000 --> 00:20:14.000]  神的說話都一樣的
[00:20:14.000 --> 00:20:15.000]  但問題是
[00:20:15.000 --> 00:20:17.000]  在不同的地方
[00:20:17.000 --> 00:20:19.000]  是可以帶來不同的後果
[00:20:19.000 --> 00:20:23.000]  比喻提到種子落在不同的地方
[00:20:23.000 --> 00:20:24.000]  有四個地方
[00:20:24.000 --> 00:20:25.000]  可以這樣說
[00:20:25.000 --> 00:20:30.000]  人都可以在信仰的生命當中
[00:20:30.000 --> 00:20:32.000]  可以有四種不同的選擇
[00:20:32.000 --> 00:20:34.000]  我們對上帝的話語
[00:20:34.000 --> 00:20:37.000]  都有四種不同的回應
