
[00:00:00.000 --> 00:00:05.400]  近年很流行那些
[00:05:16.960 --> 00:05:17.760]  不知道有沒有人看過
[00:05:17.760 --> 00:05:18.560]  挺好看的
[00:05:18.560 --> 00:05:19.800]  有很多訪問
[00:05:19.800 --> 00:05:25.400]  那段是最近訪問了這位主角
[00:05:25.400 --> 00:05:28.560]  當然不是訪問慕順軍
[00:05:28.560 --> 00:05:31.240]  訪問這個主角的爸爸
[00:05:31.240 --> 00:05:32.400]  他有一個兒子
[00:05:32.400 --> 00:05:33.680]  差不多成年了
[00:05:33.680 --> 00:05:37.440]  但兒子患了弱智和過度背弱症
[00:05:37.440 --> 00:05:41.440]  說他如何帶着兒子出外成長
[00:05:41.440 --> 00:05:45.880]  訪問他如何面對兒子在街上
[00:05:45.880 --> 00:05:47.200]  出外如何面對人
[00:05:47.200 --> 00:05:52.400]  他如何照顧和養育兒子的心路歷程
[00:05:52.400 --> 00:05:54.440]  成爲這部片的內容
[00:05:54.440 --> 00:05:58.800]  看到社會里面有很多這種情況的人
[00:05:58.800 --> 00:06:03.440]  可能你都會接觸到一些令你覺得很難過
[00:06:03.440 --> 00:06:06.640]  或者很令人沮喪的事情
[00:06:06.640 --> 00:06:08.520]  在以色列的歷史裏面
[00:06:08.520 --> 00:06:13.560]  有一件事是令整個民族都很傷痛的
[00:06:13.560 --> 00:06:18.760]  這件事就是在他們的猶大國
[00:06:18.760 --> 00:06:20.920]  被巴比倫滅亡
[00:06:20.920 --> 00:06:22.600]  就是這段歷史
[00:06:22.600 --> 00:06:25.280]  耶利米這位先知
[00:06:25.280 --> 00:06:27.720]  他看着自己的國家
[00:06:27.720 --> 00:06:32.240]  他知道自己國家爲什麼會遭遇這樣的情況
[00:06:32.240 --> 00:06:36.640]  就是因爲他沒有遵守和神的納約
[00:06:36.640 --> 00:06:37.800]  沒有聽神的說話
[00:06:37.800 --> 00:06:38.920]  沒有拜偶像
[00:06:38.920 --> 00:06:40.480]  沒有依靠神
[00:06:40.480 --> 00:06:45.120]  多番三番四次離開這個信仰
[00:06:45.120 --> 00:06:45.960]  離開這位神
[00:06:45.960 --> 00:06:49.360]  所以到最後他逃不開一個結局
[00:06:49.360 --> 00:06:54.280]  就是猶大耶路撒冷他們的聖殿
[00:06:54.280 --> 00:06:56.960]  都要被巴比倫滅亡
[00:06:56.960 --> 00:07:00.000]  他親眼看着那些國破家亡
[00:07:00.000 --> 00:07:02.880]  看着那些巴比倫大軍進城
[00:07:02.880 --> 00:07:04.520]  看着他們拆毀城牆
[00:07:04.520 --> 00:07:05.840]  看着他們拆毀聖殿
[00:07:05.840 --> 00:07:07.600]  看着他們焚燒整個城市
[00:07:07.600 --> 00:07:11.800]  看着他們很多國民大人小孩子男男女女
[00:07:11.800 --> 00:07:13.560]  有些被殺有些被捕
[00:07:13.560 --> 00:07:16.160]  有些被圍困
[00:07:16.160 --> 00:07:17.400]  很多悲慘的事情
[00:07:17.400 --> 00:07:19.400]  他看着這些事情發生
[00:07:19.400 --> 00:07:21.960]  他甚至和那些王說
[00:07:21.960 --> 00:07:23.120]  你們不要這樣
[00:07:23.120 --> 00:07:26.040]  不如你們聽跟他
[00:07:26.040 --> 00:07:29.200]  這件事其實是神的心定義
[00:07:29.200 --> 00:07:30.720]  但是那些王不聽他說
[00:07:30.720 --> 00:07:32.680]  結果最後那個王叫西帝加
[00:07:32.680 --> 00:07:35.640]  他被巴比倫的大軍入侵的時候
[00:07:35.640 --> 00:07:38.040]  這個王被敵方挖瞎眼睛
[00:07:38.040 --> 00:07:39.760]  就同意鎖走他
[00:07:39.760 --> 00:07:41.000]  被擄他方
[00:07:41.000 --> 00:07:43.080]  他看着這些情景發生
[00:07:43.080 --> 00:07:46.080]  我想都可以成爲他寫下了
[00:07:46.080 --> 00:07:48.040]  傳統上認爲耶利米埃哥
[00:07:48.040 --> 00:07:50.280]  是他寫下的一卷書
[00:07:50.280 --> 00:07:53.240]  紀念這些哀痛的事情
[00:07:53.240 --> 00:07:57.120]  耶利米有一個外號叫流淚的先知
[00:07:57.120 --> 00:07:59.320]  在先知裏面他是一個
[00:07:59.320 --> 00:08:04.120]  最表達哀痛情感的先知
[00:08:04.120 --> 00:08:06.720]  這首《埃哥》這五章聖經裏面
[00:08:06.720 --> 00:08:09.600]  是有其中一段很特別的
[00:08:09.600 --> 00:08:10.800]  今天我們要看這段經
[00:08:10.800 --> 00:08:12.320]  經買中間來的
[00:08:12.320 --> 00:08:16.720]  就是說在這個哀傷絕望裏面
[00:08:16.720 --> 00:08:20.720]  怎樣可以和盼望交織出來
[00:08:20.720 --> 00:08:23.040]  怎樣可以產生盼望
[00:08:23.040 --> 00:08:25.120]  其實耶利米埃哥很特別的
[00:08:25.120 --> 00:08:27.640]  這個這麼負面的感覺
[00:08:27.640 --> 00:08:29.800]  其實這首詩
[00:08:29.800 --> 00:08:32.200]  以色列人每一年
[00:08:32.200 --> 00:08:33.440]  他們有一個節期
[00:08:33.440 --> 00:08:35.200]  就是紀念他們的聖殿被毀
[00:08:35.200 --> 00:08:36.240]  都會讀一次
[00:08:36.240 --> 00:08:37.600]  朗讀
[00:08:37.600 --> 00:08:41.040]  他們不怕將這些情感向神表達
[00:08:41.040 --> 00:08:41.720]  朗讀
[00:08:41.720 --> 00:08:42.560]  讀一次
[00:08:42.560 --> 00:08:44.400]  是令到全國家的民衆
[00:08:44.400 --> 00:08:45.600]  記得他們有過去
[00:08:45.600 --> 00:08:47.000]  有這段的歷史
[00:08:47.000 --> 00:08:48.720]  記得過去做過些什麼
[00:08:48.720 --> 00:08:50.680]  然後展望將來
[00:08:50.680 --> 00:08:53.280]  今天我們試一下看這段經文
[00:08:53.280 --> 00:08:55.280]  可能都蠻熟悉
[00:08:55.280 --> 00:08:57.520]  但是我們很想透過這段經文
[00:08:57.520 --> 00:08:59.520]  去思考
[00:08:59.520 --> 00:09:01.000]  去咀嚼一下
[00:09:01.000 --> 00:09:04.440]  在人生或者是社會層面裏面
[00:09:04.440 --> 00:09:06.560]  如果我們遇到哀痛的事的話
[00:09:06.560 --> 00:09:09.560]  我們的信仰給我們有什麼勉勵
[00:09:09.560 --> 00:09:11.320]  我想講三方面的
[00:09:11.320 --> 00:09:13.080]  好 讓我們打開聖經
[00:09:13.080 --> 00:09:15.040]  耶利米埃哥第三章
[00:09:15.040 --> 00:09:18.680]  我們由17節讀到24節
[00:09:18.680 --> 00:09:20.360]  好 請
[00:09:20.360 --> 00:09:25.200]  選擇這段經文
[00:09:25.200 --> 00:09:26.520]  選擇這個主題
[00:09:26.520 --> 00:09:28.400]  其實因爲在去年尋求營裏面
[00:09:28.400 --> 00:09:29.520]  主持我們講其中一個
[00:09:29.520 --> 00:09:30.800]  一季題目
[00:09:30.800 --> 00:09:32.240]  就是憐憫哀動
[00:09:32.240 --> 00:09:36.000]  在這個情況之下
[00:09:36.000 --> 00:09:38.200]  我們學習生死起自己
[00:09:38.200 --> 00:09:39.600]  好 憐憫和哀動
[00:09:39.600 --> 00:09:40.640]  其實這首詩
[00:09:40.640 --> 00:09:41.560]  這段經文
[00:09:41.560 --> 00:09:43.400]  我想講的有三個勉勵
[00:09:43.400 --> 00:09:45.720]  就是
[00:09:45.720 --> 00:09:48.000]  如果大家看第17節和18節
[00:09:48.000 --> 00:09:50.280]  開頭這兩節
[00:09:50.280 --> 00:09:51.720]  其實它講一樣東西
[00:09:51.720 --> 00:09:53.880]  就是一個對象是你
[00:09:53.880 --> 00:09:56.440]  使我遠離平安
[00:09:56.440 --> 00:09:59.560]  叫我忘記所有好的東西
[00:09:59.560 --> 00:10:00.440]  我就講了
[00:10:00.440 --> 00:10:01.560]  我的力量衰敗
[00:10:01.560 --> 00:10:02.880]  我再也無患
[00:10:02.880 --> 00:10:04.240]  那裏毫無指望
[00:10:04.240 --> 00:10:06.080]  它好像有個結論這樣講
[00:10:06.080 --> 00:10:07.040]  在神的面前
[00:10:07.040 --> 00:10:09.200]  我沒有希望了
[00:10:09.200 --> 00:10:10.880]  沒有盼望了
[00:10:10.880 --> 00:10:11.440]  很奇怪
[00:10:11.440 --> 00:10:12.600]  在三節之後
[00:10:12.600 --> 00:10:13.280]  很短的
[00:10:13.280 --> 00:10:14.680]  第21節
[00:10:14.680 --> 00:10:15.240]  它就說
[00:10:15.240 --> 00:10:16.440]  我想起這事
[00:10:16.440 --> 00:10:18.520]  心裏就有指望
[00:10:18.520 --> 00:10:20.040]  詩人都挺特別的
[00:10:20.040 --> 00:10:21.520]  那些藝術家
[00:10:21.520 --> 00:10:23.480]  通常思想都轉得很快
[00:10:23.480 --> 00:10:24.400]  這麼快出去
[00:10:24.400 --> 00:10:25.640]  學習沒有指望
[00:10:25.640 --> 00:10:27.600]  沒有指望突然間就有指望
[00:10:27.600 --> 00:10:30.200]  突然間很光榮這樣的
[00:10:30.200 --> 00:10:31.760]  有時候都挺難觸摸
[00:10:31.760 --> 00:10:33.880]  他心裏面那些情感世界
[00:10:33.880 --> 00:10:35.120]  他的思想是怎樣的
[00:10:35.120 --> 00:10:35.800]  我試着觸摸一下
[00:10:35.800 --> 00:10:38.800]  大家一起去觸摸一下他
[00:10:38.800 --> 00:10:40.360]  第17和18節
[00:10:40.360 --> 00:10:42.000]  其實這個是一個總結
[00:10:42.000 --> 00:10:44.840]  因爲它前面第三章一開始
[00:10:44.840 --> 00:10:46.040]  它是從一節開始
[00:10:46.040 --> 00:10:47.880]  一直講到第16節
[00:10:47.880 --> 00:10:52.080]  它是講一種很難過的感受
[00:10:52.080 --> 00:10:53.840]  他已經沒有盼望了
[00:10:53.840 --> 00:10:55.160]  其實這個作者
[00:10:55.160 --> 00:10:56.200]  這個詩人
[00:10:56.200 --> 00:10:58.240]  應該傳統上認爲是耶利米
[00:10:58.240 --> 00:11:00.360]  他代入了自己
[00:11:00.360 --> 00:11:01.160]  就是耶路撒冷
[00:11:01.160 --> 00:11:03.880]  好像作爲將耶路撒冷這個城
[00:11:03.880 --> 00:11:04.880]  以人化了那樣
[00:11:04.880 --> 00:11:05.880]  他就是這個城
[00:11:05.880 --> 00:11:07.000]  他是這個人
[00:11:07.000 --> 00:11:08.200]  他很悲傷
[00:11:08.200 --> 00:11:10.240]  因爲這個城受到破壞
[00:11:10.240 --> 00:11:11.320]  受到毀滅
[00:11:11.320 --> 00:11:12.000]  他很悲傷
[00:11:12.000 --> 00:11:13.080]  他很悲痛
[00:11:13.080 --> 00:11:19.040]  然後他記錄下了他的這個情感
[00:11:19.040 --> 00:11:20.160]  大家留意就是說
[00:11:20.160 --> 00:11:22.320]  這個你使我遠離平衡
[00:11:22.320 --> 00:11:24.400]  這個你是誰呢
[00:11:24.400 --> 00:11:25.840]  前面一路講開的
[00:11:25.840 --> 00:11:27.600]  如果一路看前面的話
[00:11:27.600 --> 00:11:29.200]  去到前面第一節開始
[00:11:29.200 --> 00:11:29.760]  一路數兩個
[00:11:29.760 --> 00:11:31.800]  發現原來這個你
[00:11:31.800 --> 00:11:33.400]  其實原來他不是講巴比倫
[00:11:33.400 --> 00:11:35.840]  不是講滅他們那個國
[00:11:35.840 --> 00:11:37.240]  那個的敵人
[00:11:37.240 --> 00:11:40.320]  其實這個你是講神的
[00:11:40.320 --> 00:11:42.640]  我們看一下小說好不好
[00:11:42.640 --> 00:11:44.360]  第一節好不好
[00:11:44.360 --> 00:11:45.200]  這一段開頭的
[00:11:45.200 --> 00:11:46.360]  一開始的時候
[00:11:46.360 --> 00:11:47.800]  他是這樣講的
[00:11:47.800 --> 00:11:48.880]  第一節他說
[00:11:48.880 --> 00:11:51.480]  我是因爲耶和和憤怒的狀
[00:11:51.480 --> 00:11:53.800]  遭遇困苦的人
[00:11:53.800 --> 00:11:57.840]  他真是終日再三反手攻擊我
[00:11:57.840 --> 00:12:01.680]  他這樣形容他的心情
[00:12:01.680 --> 00:12:02.120]  哇
[00:12:02.120 --> 00:12:03.440]  終日反手
[00:12:03.440 --> 00:12:04.960]  刮他這樣
[00:12:04.960 --> 00:12:06.080]  終日
[00:12:06.080 --> 00:12:06.800]  就是
[00:12:06.800 --> 00:12:08.040]  再三反手
[00:12:08.040 --> 00:12:09.120]  一巴兩巴這樣
[00:12:09.120 --> 00:12:10.480]  就是一刮他
[00:12:10.480 --> 00:12:11.600]  很痛
[00:12:11.600 --> 00:12:14.360]  大家留意他的描寫
[00:12:14.360 --> 00:12:15.360]  是很有意思的
[00:12:15.360 --> 00:12:19.120]  因爲他是用耶和和的狀
[00:12:19.120 --> 00:12:20.160]  這個
[00:12:20.160 --> 00:12:21.760]  如果耶和和的狀
[00:12:21.760 --> 00:12:22.640]  一般來講
[00:12:22.640 --> 00:12:23.920]  在以色列人心目中
[00:12:23.920 --> 00:12:25.040]  或者在你我心目中
[00:12:25.040 --> 00:12:26.680]  是講什麼呢
[00:12:26.680 --> 00:12:27.360]  神的狀
[00:12:27.360 --> 00:12:28.080]  耶和和的狀
[00:12:28.080 --> 00:12:30.600]  通常象徵什麼意思
[00:12:30.600 --> 00:12:32.280]  你的狀你的肝
[00:12:32.280 --> 00:12:33.920]  都安慰我
[00:12:33.920 --> 00:12:34.640]  現在他說
[00:12:34.640 --> 00:12:35.960]  你的狀你的肝
[00:12:35.960 --> 00:12:38.440]  會打到我躺下
[00:12:38.440 --> 00:12:39.720]  刮到我飛起
[00:12:39.720 --> 00:12:41.480]  他是這樣憤怒的狀
[00:12:41.480 --> 00:12:43.600]  所以其實他是在用一個
[00:12:43.600 --> 00:12:44.440]  以色列人
[00:12:44.440 --> 00:12:46.720]  他很熟悉的一個形象
[00:12:46.720 --> 00:12:49.600]  不過調轉來講
[00:12:49.600 --> 00:12:50.240]  其實這樣講
[00:12:50.240 --> 00:12:52.760]  其實是講他心裏面的那種悲痛
[00:12:52.760 --> 00:12:54.920]  神原本應該是這樣的
[00:12:54.920 --> 00:12:55.520]  他的狀
[00:12:55.520 --> 00:12:56.960]  他的肝就是引導我們
[00:12:56.960 --> 00:12:58.240]  保護我們
[00:12:58.240 --> 00:12:59.800]  讓我們安慰
[00:12:59.800 --> 00:13:01.880]  但是爲什麼我現在看到的東西
[00:13:01.880 --> 00:13:03.120]  看到的東西
[00:13:03.120 --> 00:13:04.680]  是這麼痛苦的呢
[00:13:04.680 --> 00:13:06.040]  好像神那邊的狀
[00:13:06.040 --> 00:13:06.640]  不會安慰你
[00:13:06.640 --> 00:13:07.960]  突然間刮你
[00:13:07.960 --> 00:13:08.320]  哇
[00:13:08.320 --> 00:13:09.000]  真是
[00:13:09.000 --> 00:13:11.040]  他想我們想象這種心情
[00:13:11.040 --> 00:13:12.720]  透過這個形容
[00:13:12.720 --> 00:13:14.560]  不僅如此
[00:13:14.560 --> 00:13:20.160]  在下面的第十節
[00:13:20.160 --> 00:13:20.840]  OK
[00:13:20.840 --> 00:13:21.360]  不是
[00:13:21.360 --> 00:13:25.040]  第十節
[00:13:25.040 --> 00:13:28.000]  和第十三節
[00:13:28.000 --> 00:13:29.480]  大家看他怎麼講
[00:13:29.480 --> 00:13:31.160]  他繼續講下去的
[00:13:31.160 --> 00:13:31.560]  他說
[00:13:31.560 --> 00:13:32.360]  他
[00:13:32.360 --> 00:13:33.400]  這位神
[00:13:33.400 --> 00:13:34.400]  好像什麼
[00:13:34.400 --> 00:13:37.280]  他向我如虹埋伏
[00:13:37.280 --> 00:13:39.720]  如獅子在隱祕處
[00:13:39.720 --> 00:13:41.640]  他使我轉離正路
[00:13:41.640 --> 00:13:42.920]  將我撕碎
[00:13:42.920 --> 00:13:43.960]  使我淒涼
[00:13:43.960 --> 00:13:45.200]  就是方涼的意思
[00:13:45.200 --> 00:13:46.080]  他將弓
[00:13:46.080 --> 00:13:47.480]  將我當作箭靶子
[00:13:47.480 --> 00:13:50.720]  他把箭袋將箭射入我的肺腑
[00:13:50.720 --> 00:13:53.000]  哇
[00:13:53.000 --> 00:13:54.680]  他的形容真是很
[00:13:54.680 --> 00:13:56.160]  你可以說很精彩
[00:13:56.160 --> 00:13:58.200]  也可以說是很
[00:13:58.200 --> 00:14:00.240]  很強烈
[00:14:00.240 --> 00:14:02.560]  他將神形容成什麼呢
[00:14:02.560 --> 00:14:04.080]  好像紅隱一樣
[00:14:04.080 --> 00:14:05.080]  好像獅子一樣
[00:14:05.080 --> 00:14:07.520]  不是這麼圓的那種
[00:14:07.520 --> 00:14:09.200]  將我撕碎
[00:14:09.200 --> 00:14:10.680]  使我方涼
[00:14:10.680 --> 00:14:11.720]  不只是淒涼
[00:14:11.720 --> 00:14:13.040]  其實是方涼
[00:14:13.040 --> 00:14:14.400]  他好像敵人一樣
[00:14:14.400 --> 00:14:15.280]  拉弓
[00:14:15.280 --> 00:14:16.280]  當我是什麼
[00:14:16.280 --> 00:14:18.040]  箭靶射我
[00:14:18.040 --> 00:14:20.360]  神是射箭手
[00:14:20.360 --> 00:14:22.120]  有什麼箭靶他射不中
[00:14:22.120 --> 00:14:25.760]  所以他將箭袋中的箭射入我的肺腑
[00:14:25.760 --> 00:14:26.480]  他
[00:14:26.480 --> 00:14:28.520]  你發覺獅子這樣形容
[00:14:28.520 --> 00:14:33.760]  他一直在表達一種很強烈的悲痛的情緒
[00:14:33.760 --> 00:14:36.160]  很強烈的情緒
[00:14:36.160 --> 00:14:38.040]  他好像講到
[00:14:38.040 --> 00:14:40.240]  神針對他一樣
[00:14:40.240 --> 00:14:42.760]  神刻意要弄到他很痛
[00:14:42.760 --> 00:14:44.800]  弄到他很傷心
[00:14:44.800 --> 00:14:48.040]  弄到他很慘的樣子
[00:14:48.040 --> 00:14:49.160]  其實
[00:14:49.160 --> 00:14:51.080]  神這麼做是有原因的
[00:14:51.080 --> 00:14:52.480]  他也知道原因的
[00:14:52.480 --> 00:14:53.680]  原因是什麼呢
[00:14:53.680 --> 00:14:55.200]  其實神這麼做是因爲
[00:14:55.200 --> 00:14:58.680]  他們的國家民族違反了神的吩咐
[00:14:58.680 --> 00:15:00.680]  OK
[00:15:00.680 --> 00:15:03.360]  在第一章的第八節
[00:15:03.360 --> 00:15:03.960]  OK
[00:15:03.960 --> 00:15:05.040]  第一章的第八節
[00:15:05.040 --> 00:15:06.720]  那裏已經講得很清楚了
[00:15:06.720 --> 00:15:09.520]  他說耶路撒冷大大犯罪
[00:15:09.520 --> 00:15:11.200]  所以成爲不潔之物
[00:15:11.200 --> 00:15:12.640]  素來尊敬他的
[00:15:12.640 --> 00:15:14.840]  見他赤露就藐視他
[00:15:14.840 --> 00:15:20.840]  他自己也嘆息退口
[00:15:20.840 --> 00:15:26.080]  其實這個形象是一個很深刻的形象
[00:15:26.080 --> 00:15:26.880]  他說
[00:15:26.880 --> 00:15:28.680]  他自己的國家已人化了
[00:15:28.680 --> 00:15:31.760]  好像將自己的耶路撒冷這個國家這個城
[00:15:31.760 --> 00:15:34.360]  形容成爲一個女性
[00:15:34.360 --> 00:15:36.640]  其實這個是不潔之物
[00:15:36.640 --> 00:15:38.080]  成爲不潔之物
[00:15:38.080 --> 00:15:40.760]  見他赤露就藐視他
[00:15:40.760 --> 00:15:44.880]  其實是說一位女性
[00:15:44.880 --> 00:15:46.800]  在荊棘裏面
