
[00:00:00.000 --> 00:00:02.520]  在過去兩個月
[00:03:28.800 --> 00:03:31.200]  豈是嚮往嫉妒的呢
[00:03:31.200 --> 00:03:35.160]  你們以為聖經這句說話是徒然的嗎
[00:03:35.160 --> 00:03:36.600]  我們一起讀第六節
[00:03:36.600 --> 00:03:39.800]  但他賜下更大的恩典
[00:03:39.800 --> 00:03:41.440]  為此他說
[00:03:41.440 --> 00:03:44.120]  上帝抵擋驕傲的人
[00:03:44.120 --> 00:03:46.520]  慈恩及謙卑的人
[00:03:46.520 --> 00:03:49.320]  這次不是FreePoint Sermon
[00:03:49.320 --> 00:03:51.000]  這次是Two Part
[00:03:51.000 --> 00:03:52.800]  每個Part有FreePoint
[00:03:52.800 --> 00:03:53.800]  即是六點
[00:03:53.800 --> 00:03:55.520]  兩個Part
[00:03:55.520 --> 00:03:58.320]  申放嫉妒
[00:03:58.320 --> 00:04:00.840]  認清上主
[00:04:00.840 --> 00:04:02.520]  第一個Part
[00:04:02.520 --> 00:04:04.760]  申放嫉妒
[00:04:04.760 --> 00:04:08.240]  當我們說衝突、鬥爭的時候
[00:04:08.240 --> 00:04:12.120]  原來要看看裡面有沒有這件事叫做Jealousy
[00:04:12.120 --> 00:04:14.840]  你有沒有Jealousy
[00:04:14.840 --> 00:04:18.200]  有沒有?
[00:04:18.200 --> 00:04:19.000]  有的
[00:04:19.880 --> 00:04:21.280]  人人都有的
[00:04:21.280 --> 00:04:22.160]  不用否認
[00:04:22.160 --> 00:04:23.720]  嬰兒就有了
[00:04:23.720 --> 00:04:27.120]  你抱別人的女兒
[00:04:27.120 --> 00:04:29.080]  你的女兒就會「欸欸欸」
[00:04:29.080 --> 00:04:30.320]  狗貓有沒有
[00:04:30.320 --> 00:04:31.800]  有啊
[00:04:31.800 --> 00:04:33.320]  更厲害
[00:04:33.320 --> 00:04:35.480]  我以前的貓再生的時候
[00:04:35.480 --> 00:04:36.840]  我抱我爸爸的貓
[00:04:36.840 --> 00:04:38.520]  我的貓就「呼呼」了
[00:04:38.520 --> 00:04:43.320]  質度存在在哪裡
[00:04:43.320 --> 00:04:44.600]  家庭
[00:04:44.600 --> 00:04:46.640]  弟兄姊妹
[00:04:47.160 --> 00:04:49.400]  爸爸媽媽和子女都會有
[00:04:49.400 --> 00:04:50.840]  為甚麼女兒經常打電話給你
[00:04:50.840 --> 00:04:51.720]  不打給我
[00:04:51.720 --> 00:04:55.960]  公司職員之間有沒有
[00:04:55.960 --> 00:04:56.920]  有
[00:04:56.920 --> 00:04:58.120]  教會之間有沒有
[00:04:58.120 --> 00:04:59.080]  為甚麼他可以唱歌
[00:04:59.080 --> 00:04:59.880]  我不可以唱
[00:04:59.880 --> 00:05:02.720]  社會更加有
[00:05:02.720 --> 00:05:04.600]  質度
[00:05:04.600 --> 00:05:05.640]  有些人說
[00:05:05.640 --> 00:05:07.040]  心裏面有些說話
[00:05:07.040 --> 00:05:09.760]  好像說你很「巴閉咩」
[00:05:09.760 --> 00:05:11.480]  那些我們不會說出來
[00:05:11.480 --> 00:05:14.960]  有人說質度是一種不能言說的感覺
[00:05:14.960 --> 00:05:16.800]  你不會告訴人「我妒忌你」
[00:05:16.800 --> 00:05:17.800]  沒有人會這樣說
[00:05:17.800 --> 00:05:19.640]  不過心裏面會說一些話
[00:05:19.640 --> 00:05:20.960]  為甚麼是你不是我
[00:05:20.960 --> 00:05:22.680]  為甚麼你行我不行
[00:05:22.680 --> 00:05:24.680]  不過
[00:05:24.680 --> 00:05:27.000]  雅各對質度
[00:05:27.000 --> 00:05:28.680]  或者對鬥爭
[00:05:28.680 --> 00:05:32.600]  我覺得他有一個很精準的描述
[00:05:32.600 --> 00:05:34.720]  在這裏有三個要點
[00:05:34.720 --> 00:05:36.360]  很想跟大家分享
[00:05:36.360 --> 00:05:37.120]  第一
[00:05:37.120 --> 00:05:40.480]  永不滿足的貪慾
[00:05:40.480 --> 00:05:44.440]  這裏說你們中間的戰爭和打鬥
[00:05:44.440 --> 00:05:45.920]  是從哪裏來的
[00:05:45.920 --> 00:05:47.800]  戰爭和打鬥
[00:05:47.800 --> 00:05:50.760]  是當時希臘人軍事的用語
[00:05:50.760 --> 00:05:52.880]  通常連「質度」也黏在一起
[00:05:52.880 --> 00:05:54.760]  所以每次說到戰爭和打鬥
[00:05:54.760 --> 00:05:57.720]  原來就是在說質度
[00:05:57.720 --> 00:06:00.160]  而質度是從哪裏來的呢
[00:06:00.160 --> 00:06:02.520]  他說是你們肢體中
[00:06:02.520 --> 00:06:05.760]  好鬥的情慾來的
[00:06:05.760 --> 00:06:07.080]  情慾
[00:06:07.080 --> 00:06:09.320]  又解「享樂」
[00:06:09.320 --> 00:06:10.600]  即是說
[00:06:10.600 --> 00:06:12.200]  現在去吃聖誕大餐那些
[00:06:12.200 --> 00:06:13.560]  即是享受
[00:06:13.560 --> 00:06:14.800]  那你說有甚麼問題
[00:06:14.800 --> 00:06:16.560]  問題就出在甚麼呢
[00:06:16.560 --> 00:06:19.640]  他說當我們貪圖享樂
[00:06:19.640 --> 00:06:23.280]  最後就會沉溺失控
[00:06:23.280 --> 00:06:24.520]  我們覺得
[00:06:24.520 --> 00:06:25.920]  現在不夠
[00:06:25.920 --> 00:06:27.840]  要拿多點
[00:06:27.840 --> 00:06:29.560]  貪就是這個意思
[00:06:29.560 --> 00:06:30.640]  我們不夠
[00:06:30.640 --> 00:06:31.800]  拿多點
[00:06:31.800 --> 00:06:33.600]  你有沒有試過
[00:06:33.600 --> 00:06:35.520]  你叫我做師母
[00:06:35.520 --> 00:06:39.600]  我其實骨子裏是個師奶
[00:06:39.600 --> 00:06:41.720]  師奶有甚麼特色呢
[00:06:41.720 --> 00:06:45.400]  喜歡佔便宜
[00:06:45.400 --> 00:06:47.040]  話說十多年前
[00:06:47.040 --> 00:06:49.240]  我帶一隊同工
[00:06:49.240 --> 00:06:52.360]  去參加台灣的書展
[00:06:52.360 --> 00:06:54.280]  在書展那裏
[00:06:54.280 --> 00:06:56.360]  我就見到一個攤位
[00:06:56.360 --> 00:06:57.320]  它寫著
[00:06:57.320 --> 00:07:02.000]  「凡訂購本雜誌一年送數碼相機一部」
[00:07:02.000 --> 00:07:02.840]  我一計
[00:07:02.840 --> 00:07:04.920]  三百元一年雜誌
[00:07:04.920 --> 00:07:09.040]  不用加錢送數碼相機
[00:07:09.040 --> 00:07:11.360]  你訂不訂呀
[00:07:11.360 --> 00:07:13.240]  我訂呀
[00:07:13.240 --> 00:07:14.640]  真的很划算
[00:07:14.640 --> 00:07:17.120]  數碼相機
[00:07:17.120 --> 00:07:18.520]  然後它還有個要求
[00:07:18.520 --> 00:07:20.040]  加起來八個人訂
[00:07:20.040 --> 00:07:21.160]  就更加特價
[00:07:21.160 --> 00:07:23.200]  那你猜我找不找到八個
[00:07:23.200 --> 00:07:24.360]  我找到了
[00:07:24.360 --> 00:07:25.600]  很多人都聽我說
[00:07:25.600 --> 00:07:27.080]  去去就訂了
[00:07:27.080 --> 00:07:28.320]  訂了
[00:07:28.320 --> 00:07:29.760]  馬上拿到相機
[00:07:29.760 --> 00:07:31.000]  我拆開
[00:07:31.000 --> 00:07:31.880]  一看
[00:07:31.880 --> 00:07:34.080]  是那些即影即棄的
[00:07:34.080 --> 00:07:35.080]  你明不明
[00:07:35.080 --> 00:07:37.080]  入到不入的
[00:07:37.080 --> 00:07:39.720]  一點數碼功能都沒有
[00:07:39.720 --> 00:07:41.400]  我就走過去那個攤位
[00:07:41.400 --> 00:07:44.320]  你又告訴我送數碼相機
[00:07:44.320 --> 00:07:46.040]  這個不是呀
[00:07:46.040 --> 00:07:47.360]  他說小姐
[00:07:47.360 --> 00:07:49.080]  你沒看清楚
[00:07:49.080 --> 00:07:50.400]  這個盒子上面
[00:07:50.400 --> 00:07:51.720]  我們的brand name
[00:07:51.720 --> 00:07:57.640]  就叫做數碼相機
[00:07:57.640 --> 00:08:00.960]  我們八條水魚
[00:08:00.960 --> 00:08:03.800]  就這樣沮喪地離開
[00:08:03.800 --> 00:08:04.760]  我們沒得說
[00:08:04.760 --> 00:08:05.400]  是吧
[00:08:05.400 --> 00:08:06.080]  沒得說
[00:08:06.080 --> 00:08:11.560]  我怎麼知道你的brand name叫做數碼相機
[00:08:11.560 --> 00:08:13.880]  一點點的貪心
[00:08:13.880 --> 00:08:15.760]  其實呢
[00:08:15.760 --> 00:08:17.480]  自己吃虧的
[00:08:17.480 --> 00:08:18.360]  不過
[00:08:18.360 --> 00:08:21.240]  雅各說的不只是這樣
[00:08:21.240 --> 00:08:24.040]  雅各說的那種貪念就是
[00:08:24.040 --> 00:08:25.680]  為什麼你行
[00:08:25.680 --> 00:08:27.200]  我不行
[00:08:27.200 --> 00:08:29.200]  為什麼你有資格拿獎
[00:08:29.200 --> 00:08:30.040]  我也很厲害
[00:08:30.040 --> 00:08:30.840]  我也可以
[00:08:30.840 --> 00:08:32.280]  為什麼我沒有
[00:08:32.280 --> 00:08:33.640]  於是我們就會想像
[00:08:33.640 --> 00:08:35.720]  如果有一天上帝讓我和他一起拿獎
[00:08:35.720 --> 00:08:36.840]  甚至我拿了他的獎
[00:08:36.840 --> 00:08:38.920]  我就會happy了
[00:08:38.920 --> 00:08:41.240]  你有沒有經歷過
[00:08:41.240 --> 00:08:43.680]  我經歷過
[00:08:43.680 --> 00:08:44.720]  曾經跟大家說過
[00:08:44.720 --> 00:08:46.560]  我有一個很好的朋友
[00:08:46.560 --> 00:08:50.760]  他後來做了我的工作
[00:08:50.760 --> 00:08:53.160]  當然到最後我和他和好了
[00:08:53.160 --> 00:08:54.840]  不過我說回那幾年
[00:08:54.840 --> 00:08:56.720]  有一天我收到一個通知
[00:08:56.720 --> 00:08:59.600]  我和他一起拿獎
[00:08:59.600 --> 00:09:01.120]  當時很高興
[00:09:01.120 --> 00:09:03.120]  你的獎我也有份
[00:09:03.120 --> 00:09:04.960]  不只是你
[00:09:04.960 --> 00:09:06.440]  上到台
[00:09:06.440 --> 00:09:07.840]  捧著獎
[00:09:07.840 --> 00:09:09.240]  他向右看
[00:09:09.240 --> 00:09:11.040]  我向左看
[00:09:11.040 --> 00:09:12.760]  零交流
[00:09:12.760 --> 00:09:14.160]  我開不開心
[00:09:14.160 --> 00:09:14.760]  我不開心
[00:09:14.760 --> 00:09:16.000]  我雖然笑
[00:09:16.000 --> 00:09:17.280]  但我不開心
[00:09:17.280 --> 00:09:19.440]  我很不開心
[00:09:19.440 --> 00:09:23.040]  我裏面有一種梗梗於懷
[00:09:23.040 --> 00:09:24.600]  因為
[00:09:24.600 --> 00:09:28.360]  我根本沒有處理到我裏面的東西
[00:09:28.360 --> 00:09:32.600]  裏面的東西繼續生下去會怎樣
[00:09:32.600 --> 00:09:34.680]  雅各書第四章第二節
[00:09:34.680 --> 00:09:39.880]  它說「你們欲求而得不到就會怎樣?」
[00:09:39.880 --> 00:09:40.600]  甚麼?
[00:09:40.600 --> 00:09:42.000]  殺人
[00:09:42.000 --> 00:09:48.000]  「執到未能如願就打鬥和爭戰」
[00:09:48.000 --> 00:09:48.920]  即是說
[00:09:48.920 --> 00:09:50.880]  我們很想要
[00:09:50.880 --> 00:09:52.360]  不過我總是得不到
[00:09:52.360 --> 00:09:56.120]  我們這些凶殘的個性就會出來
[00:09:56.120 --> 00:09:57.080]  就會和人爭
[00:09:57.080 --> 00:09:57.920]  就會和人鬥
[00:09:57.920 --> 00:10:01.280]  甚至會殺人
[00:10:01.280 --> 00:10:04.840]  「執到是會殺人的」會嗎?
[00:10:04.840 --> 00:10:06.200]  看新聞會
[00:10:06.200 --> 00:10:07.360]  看舊約也會
[00:10:07.360 --> 00:10:11.000]  現在考考寶劍練習
[00:10:11.000 --> 00:10:12.720]  《聖經》第一宗謀殺案
[00:10:12.720 --> 00:10:14.800]  該人殺誰?
[00:10:14.800 --> 00:10:15.520]  爸爸
[00:10:15.520 --> 00:10:16.960]  不懂回答的
[00:10:16.960 --> 00:10:19.840]  誠意邀請你參加同福堂主一學
[00:10:19.840 --> 00:10:22.720]  講舊約的
[00:10:22.720 --> 00:10:26.560]  以素想殺誰?
[00:10:26.560 --> 00:10:27.840]  雅各
[00:10:27.840 --> 00:10:29.800]  更少人回答
[00:10:29.800 --> 00:10:33.360]  還有一群很想殺他小的兄弟
[00:10:33.360 --> 00:10:34.840]  叫若甚麼?
[00:10:34.840 --> 00:10:38.880]  對了,這個好彩
[00:10:38.880 --> 00:10:44.440]  「執到會爭鬥,爭鬥會出手傷人」
[00:10:44.440 --> 00:10:46.920]  你經歷過了嗎?
[00:10:46.920 --> 00:10:50.360]  我有個副業教小朋友寫作
[00:10:50.360 --> 00:10:55.320]  有一年教到一群情緒很有問題的小朋友
[00:10:55.320 --> 00:10:58.240]  到第三課出事了
[00:10:58.240 --> 00:11:02.520]  第三課時我發現分開小組有三個小組
[00:11:02.520 --> 00:11:05.600]  其他兩個小組都有20分的底分
[00:11:05.600 --> 00:11:09.280]  這位同學的小組只有0分
[00:11:09.280 --> 00:11:11.200]  一開始上課時
[00:11:11.200 --> 00:11:13.680]  他就走出來
[00:11:13.680 --> 00:11:14.720]  不理我
[00:11:14.720 --> 00:11:16.360]  拿了支粉筆
[00:11:16.360 --> 00:11:18.840]  在零字旁邊寫了甚麼?
[00:11:18.840 --> 00:11:20.120]  「二」
[00:11:20.120 --> 00:11:22.200]  然後走過來看著我
[00:11:22.200 --> 00:11:26.320]  「羅老師,你夠膽刷我這個二字」
[00:11:26.320 --> 00:11:28.360]  我就一打刮過來
[00:11:28.360 --> 00:11:29.880]  惡不惡?惡的
[00:11:29.880 --> 00:11:32.840]  所以我鼓勵大家教小朋友一定要穿高跟鞋
[00:11:32.840 --> 00:11:36.080]  起碼要高過一等
[00:11:36.080 --> 00:11:37.440]  當時我也很呆
[00:11:37.440 --> 00:11:38.960]  為何要發生這些事
[00:11:38.960 --> 00:11:40.280]  當時有些背景
[00:11:40.280 --> 00:11:41.560]  我其實有個助教
[00:11:41.560 --> 00:11:44.560]  那個助教是一個教育學院的學生
[00:11:44.560 --> 00:11:46.440]  他問我師母,香港的學生怎樣?
[00:11:46.440 --> 00:11:49.720]  我說「很可愛的,你跟我來看看」
[00:11:49.720 --> 00:11:52.360]  就是那天帶了他來
[00:11:52.360 --> 00:11:55.080]  然後當這個學生這樣做的時候
[00:11:55.080 --> 00:11:57.520]  當然有些見義勇為的同學
[00:11:57.520 --> 00:11:59.760]  有兩個男生馬上站起來
[00:11:59.760 --> 00:12:01.280]  然後就走去指著他
[00:12:01.280 --> 00:12:03.360]  「你怎麼搞的?你這樣」
[00:12:03.360 --> 00:12:05.880]  「改羅老師的分數,你這樣不對」
[00:12:05.880 --> 00:12:07.480]  「你說我不對」
[00:12:07.480 --> 00:12:08.520]  「好啊,我」
[00:12:08.520 --> 00:12:09.320]  「甚麼?」
[00:12:09.320 --> 00:12:11.200]  「吐」
[00:12:11.200 --> 00:12:12.280]  吐口水
[00:12:12.280 --> 00:12:13.040]  有另外兩個
[00:12:13.040 --> 00:12:14.840]  「你吐我們口水,你以為我不夠膽嗎?」
[00:12:14.840 --> 00:12:16.960]  又「吐」
[00:12:16.960 --> 00:12:18.120]  我的同事就問我
[00:12:18.120 --> 00:12:19.000]  「你當時站在哪裡?」
[00:12:19.000 --> 00:12:20.160]  我說「當然不是站在中間」
[00:12:20.160 --> 00:12:20.840]  「不是啪啪」
[00:12:20.840 --> 00:12:23.600]  這樣就全受了
[00:12:23.600 --> 00:12:25.360]  然後接著
[00:12:25.360 --> 00:12:30.360]  這個情緒不穩定的同學拿了一張椅子
[00:12:30.360 --> 00:12:31.320]  「你拿椅子?」
[00:12:31.320 --> 00:12:33.200]  「你以為我不懂得拿,又拿椅子?」
[00:12:33.200 --> 00:12:35.360]  我告訴你那個場景是甚麼
[00:12:35.360 --> 00:12:37.760]  兩邊都是白葉玻璃窗
[00:12:37.760 --> 00:12:40.720]  就是說他任何的飛椅
[00:12:40.720 --> 00:12:44.880]  我都很難控制
[00:12:44.880 --> 00:12:48.240]  當時有三批同學
[00:12:48.240 --> 00:12:49.520]  一批是男生
[00:12:49.520 --> 00:12:50.920]  起哄了
[00:12:50.920 --> 00:12:53.720]  一起拍手,說甚麼
[00:12:53.720 --> 00:12:55.600]  「羅老師,砌它」
[00:12:55.600 --> 00:12:56.360]  「羅老師」
[00:12:56.360 --> 00:12:59.800]  越來越大聲
[00:12:59.800 --> 00:13:02.480]  另外的女生哭了
[00:13:02.480 --> 00:13:06.000]  「很害怕,羅老師,玻璃」
[00:13:06.000 --> 00:13:07.800]  還有一班好像大家一樣
[00:13:07.800 --> 00:13:11.680]  一邊笑一邊看我搞甚麼
[00:13:11.680 --> 00:13:12.800]  我呢?
[00:13:12.800 --> 00:13:13.520]  害不害怕?
[00:13:13.520 --> 00:13:14.680]  很害怕
[00:13:14.680 --> 00:13:18.320]  但不可以表露出來害怕
[00:13:18.320 --> 00:13:21.000]  又不可以這樣大家一起低頭祈禱
[00:13:21.000 --> 00:13:23.760]  千鈞一髮,你怎麼低頭祈禱
[00:13:23.760 --> 00:13:27.200]  只是心裏「耶穌救我,耶穌救我」
[00:13:27.200 --> 00:13:29.120]  於是我很平靜地跟他們說
[00:13:29.120 --> 00:13:32.880]  「放下張椅,放下張椅,放下張椅」
[00:13:32.880 --> 00:13:34.280]  然後我跟那個美女說
[00:13:34.280 --> 00:13:37.920]  「你跟這個情緒不穩定的同學出去走三個圈」
[00:13:37.920 --> 00:13:39.800]  他們出去走的時候
[00:13:39.800 --> 00:13:42.080]  這兩個人就很厲害了
[00:13:42.080 --> 00:13:44.680]  「羅老師,多謝我們」
[00:13:44.680 --> 00:13:45.600]  「為甚麼多謝你?」
[00:13:45.600 --> 00:13:48.040]  「我們救了你」
[00:13:48.040 --> 00:13:49.560]  我說「先不要說這筆錢」
[00:13:49.560 --> 00:13:50.640]  「先說說這個同學」
[00:13:50.640 --> 00:13:52.800]  「這個同學有問題嗎?各位」
[00:13:52.800 --> 00:13:54.080]  「這個同學有問題嗎?有」
[00:13:54.080 --> 00:13:55.640]  「第一個問題是甚麼?」
[00:13:55.640 --> 00:13:56.520]  「改分數」
[00:13:56.520 --> 00:13:59.720]  「第二個問題呢?」
[00:13:59.720 --> 00:14:00.920]  「吐口水」
[00:14:00.920 --> 00:14:04.600]  「還有呢?第三個問題呢?」
[00:14:04.600 --> 00:14:06.680]  「拿椅子吧」
[00:14:06.680 --> 00:14:07.880]  他們說完之後
[00:14:07.880 --> 00:14:09.400]  我就說
[00:14:09.400 --> 00:14:12.280]  「你覺得吐口水不對,拿椅子不對」
[00:14:12.280 --> 00:14:15.680]  「那你又做?」
[00:14:15.680 --> 00:14:21.160]  我說「你這叫做以惡報惡,不是英雄」
[00:14:21.160 --> 00:14:22.360]  他們沒有說話
[00:14:22.360 --> 00:14:23.120]  接著我就問
[00:14:23.120 --> 00:14:25.720]  「各位同學,如果遇到這樣的衝突」
[00:14:25.720 --> 00:14:28.120]  「這樣的情形,我們可以怎樣?」
[00:14:28.120 --> 00:14:29.160]  有個男生馬上舉手
[00:14:29.160 --> 00:14:31.080]  「我知道,你回答吧」
[00:14:31.080 --> 00:14:33.200]  「以善成惡」
[00:14:33.200 --> 00:14:34.120]  「哦,是嗎?」
[00:14:34.120 --> 00:14:35.200]  「你爸爸做甚麼的?」
[00:14:35.200 --> 00:14:36.000]  「牧師」
[00:14:36.000 --> 00:14:40.960]  (笑聲)
[00:14:40.960 --> 00:14:42.920]  是不是很厲害?
[00:14:42.920 --> 00:14:46.480]  「以善成惡」
[00:14:46.480 --> 00:14:51.200]  「小朋友式」
[00:14:51.200 --> 00:14:53.640]  雅各很好的
[00:14:53.640 --> 00:14:55.560]  我覺得他回答得很詳盡
[00:14:55.560 --> 00:14:57.960]  如果你仔細看這兩節經文
[00:14:57.960 --> 00:15:00.000]  他其實回答了我們要問的問題
[00:15:00.000 --> 00:15:01.440]  我們基督徒面對衝突
[00:15:01.440 --> 00:15:02.640]  面對任何事情
[00:15:02.640 --> 00:15:04.240]  有兩個模式
[00:15:04.240 --> 00:15:06.800]  一個模式叫做「不祈禱模式」
[00:15:06.800 --> 00:15:08.680]  或者「除祈禱以外模式」
[00:15:08.680 --> 00:15:09.000]  是不是?
[00:15:09.000 --> 00:15:11.280]  經常問我除了祈禱以外可以有甚麼模式
[00:15:11.280 --> 00:15:13.320]  剛才他回答了
[00:15:13.320 --> 00:15:14.920]  不祈禱就自己來
[00:15:14.920 --> 00:15:16.480]  自己來就殺人
[00:15:16.480 --> 00:15:18.640]  那祈禱又怎樣呢?
[00:15:18.640 --> 00:15:19.600]  祈禱這裡說
[00:15:19.600 --> 00:15:22.320]  「你們求也得不到」
[00:15:22.320 --> 00:15:26.880]  「是因為你們心術不正的求」
[00:15:26.880 --> 00:15:30.680]  心術不正是「Evil」的意思
[00:15:30.680 --> 00:15:34.000]  「動機不良」
[00:15:34.000 --> 00:15:35.000]  「動機不良」
[00:15:35.000 --> 00:15:37.040]  上帝給不給?
[00:15:37.040 --> 00:15:38.360]  這裡說「得不到」
[00:15:38.360 --> 00:15:39.800]  我們以為不給
[00:15:39.800 --> 00:15:41.800]  但其實他更深的意思是
[00:15:41.800 --> 00:15:43.840]  「給了你,你都浪費了」
[00:15:43.840 --> 00:15:46.280]  你明白嗎?
[00:15:46.280 --> 00:15:48.280]  等於浪子的故事
[00:15:48.280 --> 00:15:50.240]  他問父親拿家產
[00:15:50.240 --> 00:15:51.840]  父親給他
[00:15:51.840 --> 00:15:53.200]  花天酒地
[00:15:53.200 --> 00:15:54.240]  一下子沒了
[00:15:54.240 --> 00:15:56.720]  變成負面的消費沉溺
[00:15:56.720 --> 00:16:00.040]  就是這個意思
[00:16:00.040 --> 00:16:01.480]  為甚麼?
[00:16:01.480 --> 00:16:03.080]  因為
[00:16:03.080 --> 00:16:06.880]  「What we desire is not what we need」
[00:16:06.880 --> 00:16:08.960]  我們想要的東西
[00:16:08.960 --> 00:16:11.680]  不是我們需要的東西
[00:16:11.680 --> 00:16:14.200]  「我們日用的飲食」
[00:16:14.200 --> 00:16:17.280]  「今日似給我們」
[00:16:17.280 --> 00:16:22.000]  沒有說「我們想吃的聖誕大餐」
[00:16:22.000 --> 00:16:25.080]  「日日似給我們」
[00:16:25.080 --> 00:16:28.480]  聖經說上帝會把好東西給求他的人
[00:16:28.480 --> 00:16:30.160]  好東西是誰定的?
[00:16:30.160 --> 00:16:31.640]  是他定的
[00:16:31.640 --> 00:16:33.480]  不是我們定的
