
[00:00:00.000 --> 00:00:05.000]  小時候或是初初回到教會
[00:04:18.000 --> 00:04:20.000]  到最後摩西就說
[00:04:20.000 --> 00:04:23.000]  那群以色列人不會相信我的
[00:04:23.000 --> 00:04:25.000]  他的心情和我們也一樣
[00:04:25.000 --> 00:04:29.000]  如果突然叫阿東去做美國總統
[00:04:29.000 --> 00:04:33.000]  一定會像特朗普當時選總統的時候那樣
[00:04:33.000 --> 00:04:35.000]  因為沒有受過政治家的訓練
[00:04:35.000 --> 00:04:36.000]  一定是亂說話
[00:04:36.000 --> 00:04:38.000]  哇 你讓我選總統是怎麼樣啊?
[00:04:38.000 --> 00:04:39.000]  人家問希拉里
[00:04:39.000 --> 00:04:41.000]  希拉里的時候就說
[00:04:41.000 --> 00:04:44.000]  我要很謙卑服侍自己的國民
[00:04:44.000 --> 00:04:46.000]  這些就是政客
[00:04:46.000 --> 00:04:50.000]  我們要很謙卑服侍我們的國民
[00:04:50.000 --> 00:04:51.000]  但是人家問特朗普的時候
[00:04:51.000 --> 00:04:52.000]  你知不知道
[00:04:52.000 --> 00:04:53.000]  問他選了什麼
[00:04:53.000 --> 00:04:55.000]  Hey this is my glory
[00:04:55.000 --> 00:04:56.000]  是我永遠要來
[00:04:56.000 --> 00:04:58.000]  這些才是真的
[00:04:58.000 --> 00:04:59.000]  如果問阿東
[00:04:59.000 --> 00:05:00.000]  你選了總統的時候
[00:05:00.000 --> 00:05:01.000]  你會怎麼樣
[00:05:01.000 --> 00:05:03.000]  哎呀 我真的很感謝我爸媽
[00:05:03.000 --> 00:05:05.000]  他很專心教育我
[00:05:05.000 --> 00:05:08.000]  阿東沒有受過政治訓練
[00:05:08.000 --> 00:05:09.000]  如果受了政治訓練的時候
[00:05:09.000 --> 00:05:12.000]  阿東就會說 這是我的榮耀
[00:05:12.000 --> 00:05:17.000]  如果受到我們中國的制度底下
[00:05:17.000 --> 00:05:20.000]  這個我們要為效忠我們的黨
[00:05:20.000 --> 00:05:23.000]  效忠我們的國家
[00:05:23.000 --> 00:05:25.000]  讓我們的國家
[00:05:25.000 --> 00:05:26.000]  我們的人民
[00:05:26.000 --> 00:05:30.000]  要為人民服侍
[00:05:30.000 --> 00:05:32.000]  這些就是受過政治訓練
[00:05:32.000 --> 00:05:33.000]  這些就是政治正確
[00:05:33.000 --> 00:05:34.000]  但是如果你讓我
[00:05:34.000 --> 00:05:39.000]  選了特首
[00:05:39.000 --> 00:05:41.000]  我要平反六四
[00:05:41.000 --> 00:05:44.000]  一定宣誓無效
[00:05:44.000 --> 00:05:47.000]  所以當這個摩西
[00:05:47.000 --> 00:05:49.000]  他遇見神的時候
[00:05:49.000 --> 00:05:52.000]  他不單是很真誠地對話
[00:05:52.000 --> 00:05:53.000]  他還要問上帝
[00:05:53.000 --> 00:05:55.000]  究竟我見到人民的時候
[00:05:55.000 --> 00:05:57.000]  是怎麼樣呢
[00:05:57.000 --> 00:05:59.000]  其實他很害怕
[00:05:59.000 --> 00:06:02.000]  因為他自己在曠野大概有四十年
[00:06:02.000 --> 00:06:04.000]  要回去侍奉的時候
[00:06:04.000 --> 00:06:05.000]  第四個四十年
[00:06:05.000 --> 00:06:07.000]  那怎麼做呢
[00:06:07.000 --> 00:06:09.000]  上帝跟摩西說
[00:06:09.000 --> 00:06:13.000]  你告訴你那群以色列人
[00:06:13.000 --> 00:06:17.000]  他說我是自有永有的
[00:06:17.000 --> 00:06:18.000]  自有永有呢
[00:06:18.000 --> 00:06:20.000]  I am who I am呢
[00:06:20.000 --> 00:06:21.000]  我們那時候
[00:06:21.000 --> 00:06:23.000]  唱過一首歌很久了
[00:06:23.000 --> 00:06:25.000]  就是黃之鑫填詞
[00:06:25.000 --> 00:06:26.000]  叫做《問我》
[00:06:26.000 --> 00:06:28.000]  大家都很出名的
[00:06:28.000 --> 00:06:29.000]  很容易改的那些詞
[00:06:29.000 --> 00:06:31.000]  可以改基督教版本的
[00:06:31.000 --> 00:06:33.000]  裡面說什麼呢
[00:06:33.000 --> 00:06:35.000]  他說問我悲哭聲有多少
[00:06:35.000 --> 00:06:36.000]  我笑著回答
[00:06:36.000 --> 00:06:38.000]  說一聲我是我
[00:06:38.000 --> 00:06:40.000]  自有永有就是什麼
[00:06:40.000 --> 00:06:41.000]  我是我
[00:06:41.000 --> 00:06:43.000]  I am that I am
[00:06:43.000 --> 00:06:45.000]  究竟我是我是什麼呢
[00:06:45.000 --> 00:06:47.000]  大家都不知道
[00:06:47.000 --> 00:06:48.000]  所以其實呢
[00:06:48.000 --> 00:06:52.000]  他是在說上帝那種超越
[00:06:52.000 --> 00:06:53.000]  厲害
[00:06:53.000 --> 00:06:54.000]  有人這樣說
[00:06:54.000 --> 00:06:56.000]  他說上帝是怎麼樣
[00:06:56.000 --> 00:06:59.000]  沒辦法能夠形容的
[00:06:59.000 --> 00:07:00.000]  高深莫測的
[00:07:00.000 --> 00:07:03.000]  這樣也挺合理的
[00:07:03.000 --> 00:07:04.000]  我又問你Marco
[00:07:04.000 --> 00:07:06.000]  你能不能形容上帝呢
[00:07:06.000 --> 00:07:09.000]  Marco是強人
[00:07:09.000 --> 00:07:10.000]  他一定說
[00:07:10.000 --> 00:07:12.000]  當然能形容上帝
[00:07:12.000 --> 00:07:13.000]  無所不在
[00:07:13.000 --> 00:07:14.000]  無所不能
[00:07:14.000 --> 00:07:15.000]  什麼呢
[00:07:15.000 --> 00:07:17.000]  無所不知
[00:07:17.000 --> 00:07:18.000]  記得有一次
[00:07:18.000 --> 00:07:19.000]  大概十年前
[00:07:19.000 --> 00:07:21.000]  有個播道會的牧師
[00:07:21.000 --> 00:07:23.000]  就跟李天命
[00:07:23.000 --> 00:07:25.000]  設了一個論壇
[00:07:25.000 --> 00:07:28.000]  討論究竟上帝是否存在
[00:07:28.000 --> 00:07:31.000]  這個論壇比較奇特
[00:07:31.000 --> 00:07:34.000]  李天命就找了一班哲學系的學生
[00:07:34.000 --> 00:07:36.000]  一起踩場
[00:07:36.000 --> 00:07:39.000]  之後就跟那個播道會的牧師說
[00:07:39.000 --> 00:07:41.000]  你來跟我打擂台吧
[00:07:41.000 --> 00:07:44.000]  於是就開始了這個論壇的時候
[00:07:44.000 --> 00:07:47.000]  李天命就問了一條問題
[00:07:47.000 --> 00:07:52.000]  他說上帝無所不在
[00:07:52.000 --> 00:07:53.000]  你在上廁所的時候
[00:07:53.000 --> 00:07:56.000]  上帝在不在你旁邊
[00:07:56.000 --> 00:07:58.000]  我會舉手說是的
[00:07:58.000 --> 00:08:01.000]  但是當你在上廁所的時候
[00:08:01.000 --> 00:08:03.000]  上帝在你旁邊的時候
[00:08:03.000 --> 00:08:04.000]  你又怎樣呢
[00:08:04.000 --> 00:08:05.000]  你又怎樣去呢
[00:08:05.000 --> 00:08:07.000]  他一直在問這個問題
[00:08:07.000 --> 00:08:09.000]  所以他接著就問
[00:08:09.000 --> 00:08:11.000]  你們這班基督徒
[00:08:11.000 --> 00:08:13.000]  經常說上帝是超越的
[00:08:13.000 --> 00:08:16.000]  為什麼你用這些有限的言辭
[00:08:16.000 --> 00:08:19.000]  去形容上帝呢
[00:08:19.000 --> 00:08:22.000]  其實如果問心講那句
[00:08:22.000 --> 00:08:23.000]  我們是被造人
[00:08:23.000 --> 00:08:25.000]  我們是受造物
[00:08:25.000 --> 00:08:28.000]  我們能不能形容這個造物主
[00:08:28.000 --> 00:08:30.000]  是多麼偉大多麼奇妙
[00:08:30.000 --> 00:08:33.000]  照理論我們是形容不了的
[00:08:33.000 --> 00:08:35.000]  所以當上帝說
[00:08:35.000 --> 00:08:37.000]  祂是自有永有的時候
[00:08:37.000 --> 00:08:38.000]  其實是在說
[00:08:38.000 --> 00:08:42.000]  祂不受世界任何環境的限制
[00:08:42.000 --> 00:08:44.000]  祂完全是自由的
[00:08:44.000 --> 00:08:46.000]  就是那種超越
[00:08:46.000 --> 00:08:48.000]  所以引申到一個問題時候
[00:08:48.000 --> 00:08:52.000]  有時候自有永有不能夠形容的
[00:08:52.000 --> 00:08:55.000]  就好像以前有一個日本
[00:08:55.000 --> 00:08:56.000]  有個叫做
[00:08:56.000 --> 00:08:59.000]  奧武真理教的麻原彰訪
[00:08:59.000 --> 00:09:00.000]  他說
[00:09:00.000 --> 00:09:02.000]  日本人啊日本人啊
[00:09:02.000 --> 00:09:04.000]  你們所信的神道教
[00:09:04.000 --> 00:09:06.000]  是有形體的
[00:09:06.000 --> 00:09:07.000]  我告訴你
[00:09:07.000 --> 00:09:09.000]  你應該要像我這樣
[00:09:09.000 --> 00:09:11.000]  麻原彰訪那樣超越
[00:09:11.000 --> 00:09:13.000]  他的子女全部都有鬍子
[00:09:13.000 --> 00:09:15.000]  還有頭髮那樣
[00:09:15.000 --> 00:09:16.000]  長頭髮那樣
[00:09:16.000 --> 00:09:18.000]  他的信眾全部都像他那樣
[00:09:18.000 --> 00:09:20.000]  他說當一個人
[00:09:20.000 --> 00:09:22.000]  多些默想心靈淨化的時候
[00:09:22.000 --> 00:09:24.000]  除去那些污穢
[00:09:24.000 --> 00:09:27.000]  就可以去到超越境界
[00:09:27.000 --> 00:09:30.000]  你知不知道這個麻原彰訪最後是怎樣的
[00:09:30.000 --> 00:09:31.000]  他被判死刑
[00:09:31.000 --> 00:09:32.000]  因為他說
[00:09:32.000 --> 00:09:35.000]  我們不信世界任何的秩序
[00:09:35.000 --> 00:09:37.000]  不信世界任何的權柄
[00:09:37.000 --> 00:09:41.000]  總之就按照我自己的想法
[00:09:41.000 --> 00:09:45.000]  就可以去做我們應該要做的事
[00:09:45.000 --> 00:09:47.000]  所以話說回來
[00:09:47.000 --> 00:09:48.000]  你問我
[00:09:48.000 --> 00:09:50.000]  我是不是激情的
[00:09:50.000 --> 00:09:52.000]  好像高普那樣
[00:09:52.000 --> 00:09:53.000]  一進新北就嘩
[00:09:53.000 --> 00:09:54.000]  是不是激情呢
[00:09:54.000 --> 00:09:56.000]  我事實上是激情的
[00:09:56.000 --> 00:09:58.000]  但是老實說
[00:09:58.000 --> 00:10:00.000]  如果你有做到議員的時候
[00:10:00.000 --> 00:10:02.000]  我就會這樣玩這個遊戲的
[00:10:02.000 --> 00:10:04.000]  我就正正經經宣誓
[00:10:04.000 --> 00:10:06.000]  就不要玩那麼多東西
[00:10:06.000 --> 00:10:08.000]  因為其實宣誓這個東西是怎樣的
[00:10:08.000 --> 00:10:10.000]  是上帝要給的
[00:10:10.000 --> 00:10:13.000]  你不可以用宣誓來玩遊戲的
[00:10:13.000 --> 00:10:15.000]  宣誓之後才
[00:10:15.000 --> 00:10:18.000]  進去立法會才慢慢跟你玩
[00:10:18.000 --> 00:10:20.000]  但是你玩大了
[00:10:20.000 --> 00:10:21.000]  是不是
[00:10:21.000 --> 00:10:23.000]  搞到去到第五條了
[00:10:23.000 --> 00:10:25.000]  現在你議員說什麼
[00:10:25.000 --> 00:10:26.000]  即是怎樣
[00:10:26.000 --> 00:10:27.000]  不要緊
[00:10:27.000 --> 00:10:28.000]  錄音都不要緊
[00:10:28.000 --> 00:10:29.000]  我照樣說
[00:10:29.000 --> 00:10:31.000]  議員說什麼
[00:10:31.000 --> 00:10:33.000]  以後就會秋後算帳了
[00:10:33.000 --> 00:10:35.000]  所以有時候
[00:10:35.000 --> 00:10:38.000]  當你自己心裡去想一些東西
[00:10:38.000 --> 00:10:40.000]  覺得可行的時候
[00:10:40.000 --> 00:10:42.000]  你都要有個大前提去看
[00:10:42.000 --> 00:10:43.000]  所以有時候
[00:10:43.000 --> 00:10:45.000]  上帝在說祂是自有永有
[00:10:45.000 --> 00:10:46.000]  只不過是第一步
[00:10:46.000 --> 00:10:47.000]  告訴你
[00:10:47.000 --> 00:10:50.000]  不受任何的權柄是怎樣
[00:10:50.000 --> 00:10:51.000]  控制
[00:10:51.000 --> 00:10:52.000]  但是其實
[00:10:52.000 --> 00:10:55.000]  當祂再去跟摩西說
[00:10:55.000 --> 00:10:57.000]  祂究竟是誰的時候
[00:10:57.000 --> 00:10:59.000]  上帝是很落地的
[00:10:59.000 --> 00:11:01.000]  不是我們去到
[00:11:01.000 --> 00:11:03.000]  香港大學地鐵站
[00:11:03.000 --> 00:11:05.000]  再過一點點那一站是什麼
[00:11:05.000 --> 00:11:07.000]  大家都知道了
[00:11:07.000 --> 00:11:08.000]  堅尼地
[00:11:08.000 --> 00:11:09.000]  不是堅尼地
[00:11:09.000 --> 00:11:11.000]  是非常之落地的
[00:11:11.000 --> 00:11:13.000]  所以當埋怨彰訪
[00:11:13.000 --> 00:11:20.000]  我們所信的宗教超越了
[00:11:20.000 --> 00:11:22.000]  你想都想不明白的時候
[00:11:22.000 --> 00:11:23.000]  那就沒有規範了
[00:11:23.000 --> 00:11:25.000]  上帝說祂是自有永有
[00:11:25.000 --> 00:11:26.000]  事實上是超越的
[00:11:26.000 --> 00:11:27.000]  沒有規範的
[00:11:27.000 --> 00:11:28.000]  但是其實
[00:11:28.000 --> 00:11:30.000]  當祂再去跟摩西說的時候
[00:11:30.000 --> 00:11:32.000]  祂是亞伯拉罕的神
[00:11:32.000 --> 00:11:33.000]  以撒的神
[00:11:33.000 --> 00:11:35.000]  雅各神是什麼
[00:11:35.000 --> 00:11:36.000]  是落地的
[00:11:36.000 --> 00:11:37.000]  不是堅尼地
[00:11:37.000 --> 00:11:40.000]  上帝是跟我們的生命有接觸的
[00:11:40.000 --> 00:11:42.000]  有時候可能我們說我們上帝
[00:11:42.000 --> 00:11:43.000]  很超越
[00:11:43.000 --> 00:11:44.000]  無所不在
[00:11:44.000 --> 00:11:45.000]  無所不能
[00:11:45.000 --> 00:11:46.000]  無所不知
[00:11:46.000 --> 00:11:47.000]  是形容不到的
[00:11:47.000 --> 00:11:48.000]  因為我們是受造物
[00:11:48.000 --> 00:11:50.000]  有很多東西我們不明白
[00:11:50.000 --> 00:11:51.000]  但是其實
[00:11:51.000 --> 00:11:53.000]  上帝是很落地的
[00:11:53.000 --> 00:11:55.000]  我想問一個問題就是
[00:11:55.000 --> 00:11:57.000]  當你去踢球的時候
[00:11:57.000 --> 00:11:58.000]  你會不會祈禱
[00:11:58.000 --> 00:11:59.000]  當然會了
[00:11:59.000 --> 00:12:00.000]  難道你說
[00:12:00.000 --> 00:12:02.000]  上帝是求主你幫
[00:12:02.000 --> 00:12:03.000]  今天
[00:12:03.000 --> 00:12:05.000]  遲些雙雄會
[00:12:05.000 --> 00:12:07.000]  好像已經打了
[00:12:07.000 --> 00:12:08.000]  是不是
[00:12:08.000 --> 00:12:10.000]  等大衛斯說
[00:12:10.000 --> 00:12:11.000]  踢踢球吧
[00:12:11.000 --> 00:12:13.000]  你不會這樣去祈禱的
[00:12:13.000 --> 00:12:14.000]  但是事實上
[00:12:14.000 --> 00:12:16.000]  你去打球
[00:12:16.000 --> 00:12:18.000]  或者去考試
[00:12:18.000 --> 00:12:19.000]  是會祈禱的
[00:12:19.000 --> 00:12:20.000]  我記得
[00:12:20.000 --> 00:12:23.000]  我們那時候
[00:12:23.000 --> 00:12:25.000]  當我們搞攝影機
[00:12:25.000 --> 00:12:27.000]  我們經常都會為天氣祈禱
[00:12:27.000 --> 00:12:28.000]  是不是
[00:12:28.000 --> 00:12:30.000]  大大下下的時候
[00:12:30.000 --> 00:12:32.000]  我們就不會為天氣祈禱了
[00:12:32.000 --> 00:12:34.000]  因為覺得為天氣祈禱有自然
[00:12:34.000 --> 00:12:35.000]  但是到大大下下的時候
[00:12:35.000 --> 00:12:36.000]  又回過頭來
[00:12:36.000 --> 00:12:39.000]  然後又會為天氣祈禱了
[00:12:39.000 --> 00:12:40.000]  是不是
[00:12:40.000 --> 00:12:41.000]  所以原來
[00:12:41.000 --> 00:12:44.000]  上帝除了說是超越
[00:12:44.000 --> 00:12:45.000]  自有永有之外
[00:12:45.000 --> 00:12:47.000]  祂還是很落地
[00:12:47.000 --> 00:12:50.000]  去到我們生命的每一個角落裡面
[00:12:50.000 --> 00:12:51.000]  所以叫做
[00:12:51.000 --> 00:12:53.000]  亞伯拉罕的神
[00:12:53.000 --> 00:12:54.000]  以實的神
[00:12:54.000 --> 00:12:55.000]  雅各的神
[00:12:55.000 --> 00:12:56.000]  好了
[00:12:56.000 --> 00:12:58.000]  由於時間的關係
[00:12:58.000 --> 00:13:00.000]  這首歌
[00:13:00.000 --> 00:13:01.000]  我們也照聽
[00:13:01.000 --> 00:13:03.000]  跟我們那個上帝
[00:13:03.000 --> 00:13:04.000]  是有一點點的關係的
[00:13:04.000 --> 00:13:06.000]  這首歌是很出名的
[00:13:06.000 --> 00:13:07.000]  是一首情歌
[00:13:07.000 --> 00:13:10.000]  不過如果你情人跟你這樣
[00:13:10.000 --> 00:13:11.000]  唱
[00:13:11.000 --> 00:13:12.000]  你就會很害怕
[00:13:12.000 --> 00:13:14.000]  自有永有
[00:13:14.000 --> 00:13:18.000]  要不要我一起唱
[00:13:18.000 --> 00:13:19.000]  沒有了吧
[00:13:19.000 --> 00:13:21.000]  挺好的
[00:13:21.000 --> 00:13:23.000]  我想念我們那個時代
[00:13:23.000 --> 00:13:31.000]  你想一下
[00:13:31.000 --> 00:13:33.000]  好像真的是上帝
[00:13:35.000 --> 00:13:37.000]  I will watching you
[00:13:37.000 --> 00:13:40.000]  自有永有上帝
[00:13:40.000 --> 00:13:46.000]  Every word you say
[00:13:46.000 --> 00:13:49.000]  Every game you play
[00:13:49.000 --> 00:13:51.000]  Every life you stay
[00:13:51.000 --> 00:13:53.000]  I will watching you
[00:13:53.000 --> 00:13:54.000]  很棒啊
[00:13:54.000 --> 00:13:59.000]  Oh can't you see
[00:13:59.000 --> 00:14:02.000]  You belong to me
[00:14:02.000 --> 00:14:04.000]  Max you belong to me
[00:14:04.000 --> 00:14:11.000]  好
[00:14:11.000 --> 00:14:12.000]  我們先到這裡
[00:14:12.000 --> 00:14:15.000]  其實
[00:14:15.000 --> 00:14:16.000]  當我們去聽這首歌的時候
[00:14:16.000 --> 00:14:18.000]  你回家再聽
[00:14:18.000 --> 00:14:20.000]  Police的Every Breath You Take
[00:14:20.000 --> 00:14:21.000]  意思是什麼
[00:14:21.000 --> 00:14:23.000]  自有永有的上帝
[00:14:23.000 --> 00:14:25.000]  無所不知無所不在的上帝
[00:14:25.000 --> 00:14:27.000]  很落地的
[00:14:27.000 --> 00:14:28.000]  好像亞伯拉罕的神
[00:14:28.000 --> 00:14:29.000]  以實的神
[00:14:29.000 --> 00:14:31.000]  雅各的神一樣
[00:14:31.000 --> 00:14:33.000]  亞伯拉罕的神裡面的種子是什麼
[00:14:33.000 --> 00:14:35.000]  上帝透過我們的生活
[00:14:35.000 --> 00:14:37.000]  去啟示你自己
[00:14:37.000 --> 00:14:39.000]  如果當我們去看到亞伯拉罕的
[00:14:39.000 --> 00:14:41.000]  每一個人生的段落
[00:14:41.000 --> 00:14:42.000]  他有些什麼
[00:14:42.000 --> 00:14:43.000]  上帝是跟他有關係的
[00:14:43.000 --> 00:14:44.000]  第一
[00:14:44.000 --> 00:14:46.000]  他快要死的時候
[00:14:46.000 --> 00:14:47.000]  他的遺產分配
[00:14:47.000 --> 00:14:49.000]  跟上帝有沒有關係
[00:14:49.000 --> 00:14:50.000]  對的
[00:14:50.000 --> 00:14:51.000]  他有跟上帝說
[00:14:51.000 --> 00:14:53.000]  究竟我死了之後
[00:14:53.000 --> 00:14:54.000]  我這個產業
[00:14:54.000 --> 00:14:56.000]  是給誰的
[00:14:56.000 --> 00:14:57.000]  他婚姻有沒有關係呢
[00:14:57.000 --> 00:14:58.000]  也對的
[00:14:58.000 --> 00:15:00.000]  他娶薩拉
[00:15:00.000 --> 00:15:02.000]  跟著掙扎
[00:15:02.000 --> 00:15:04.000]  究竟下甲是怎麼樣
[00:15:04.000 --> 00:15:05.000]  有關係的
[00:15:05.000 --> 00:15:06.000]  那麼
[00:15:06.000 --> 00:15:08.000]  你家裡的姐姐
[00:15:08.000 --> 00:15:10.000]  Rosaline有兩個姐姐
[00:15:10.000 --> 00:15:12.000]  如果假設他們兩個姐姐吵架的時候
[00:15:12.000 --> 00:15:14.000]  關不關上帝的事呢
[00:15:14.000 --> 00:15:15.000]  關的
[00:15:15.000 --> 00:15:17.000]  因為羅德的僕人
[00:15:17.000 --> 00:15:19.000]  跟他的僕人吵架的時候
[00:15:19.000 --> 00:15:21.000]  兩個印尼姐姐
[00:15:21.000 --> 00:15:23.000]  又或者菲律賓姐姐
[00:15:23.000 --> 00:15:25.000]  吵架的時候
[00:15:25.000 --> 00:15:26.000]  又有關係的
[00:15:26.000 --> 00:15:28.000]  什麼都有關係
[00:15:28.000 --> 00:15:30.000]  到了生孩子
[00:15:30.000 --> 00:15:32.000]  生孩子養大他有沒有關係呢
[00:15:32.000 --> 00:15:33.000]  又有關係的
[00:15:33.000 --> 00:15:36.000]  所以當我們看阿伯拉罕的人生的時候
[00:15:36.000 --> 00:15:38.000]  他也是跌跌撞撞的
[00:15:38.000 --> 00:15:40.000]  但是全部跟他生活作息有關
[00:15:40.000 --> 00:15:43.000]  所以當上帝告訴摩西
