
[00:00:00.000 --> 00:00:03.960]  早晨 今天其實經文就有十幾節的
[00:02:03.240 --> 00:02:04.680]  他熟悉律法
[00:02:04.680 --> 00:02:07.840]  他的行為都是遵守得很高很高的要求
[00:02:07.840 --> 00:02:09.160]  比別人都好
[00:02:09.160 --> 00:02:12.520]  他的知識、他的地位都是非常之崇高
[00:02:12.520 --> 00:02:14.400]  他是猶太人、以色列人
[00:02:14.400 --> 00:02:16.520]  但是因為他家裡的緣故
[00:02:16.520 --> 00:02:18.840]  他也都有羅馬籍的身份
[00:02:18.840 --> 00:02:22.200]  所以他是一個很熟悉猶太律法
[00:02:22.200 --> 00:02:25.200]  也有很多哲學的操作在他生命裡面
[00:02:25.200 --> 00:02:26.560]  他有一個很高的知識
[00:02:26.560 --> 00:02:28.040]  但是他不單有知識
[00:02:28.040 --> 00:02:29.600]  他也有很好的行為
[00:02:29.600 --> 00:02:33.680]  所以他是一個很完美的猶太信徒
[00:02:33.680 --> 00:02:35.840]  今天只是這裡的相比
[00:02:35.840 --> 00:02:38.480]  可能我們已經覺得自愧不如
[00:02:38.480 --> 00:02:40.360]  當然我們努力去成長
[00:02:40.360 --> 00:02:43.120]  在知識上各樣的了解
[00:02:43.120 --> 00:02:44.880]  無論在宗教或者對哲學
[00:02:44.880 --> 00:02:46.520]  我們都嘗試了解
[00:02:46.520 --> 00:02:48.000]  在生命的行為上
[00:02:48.000 --> 00:02:50.880]  也是盡量去學習成長
[00:02:50.880 --> 00:02:52.760]  有些弟兄姊妹可能是講得好
[00:02:52.760 --> 00:02:53.920]  但是做得很差
[00:02:53.920 --> 00:02:55.280]  有些可能做得很好
[00:02:55.280 --> 00:02:56.880]  但是又不太懂得表達
[00:02:56.880 --> 00:02:58.480]  其實我們也要成長
[00:02:58.480 --> 00:03:02.520]  要有進步空間
[00:03:02.520 --> 00:03:04.280]  我自己也有很多進步空間
[00:03:04.280 --> 00:03:05.680]  這個也是實際的
[00:03:05.680 --> 00:03:07.000]  所以今天透過三點
[00:03:07.000 --> 00:03:12.240]  跟大家分享這個經文的重點
[00:03:12.240 --> 00:03:13.840]  開頭有兩節經文
[00:03:13.840 --> 00:03:14.680]  想跟大家讀出來
[00:03:14.680 --> 00:03:17.360]  就是蘇羅仍然向主的門徒
[00:03:17.360 --> 00:03:19.960]  口吐威嚇空殺的話
[00:03:19.960 --> 00:03:22.840]  去見大祭司求文書
[00:03:22.840 --> 00:03:25.560]  給大馬士革的各個堂會
[00:03:25.560 --> 00:03:28.560]  若是抓著信奉者道的人
[00:03:28.560 --> 00:03:29.920]  無論男女
[00:03:29.920 --> 00:03:35.800]  都准他捆綁帶到耶路撒冷
[00:03:35.800 --> 00:03:38.800]  保羅所做的都是合情合法合理
[00:03:38.800 --> 00:03:39.600]  不知道大家知不知道
[00:03:39.600 --> 00:03:40.840]  因為猶太教裡面
[00:03:40.840 --> 00:03:44.480]  很有規矩很多的規條
[00:03:44.480 --> 00:03:47.840]  之前我在《諸學導師訓》裡面也提到
[00:03:47.840 --> 00:03:50.520]  舊約有很多規矩規條要遵守
[00:03:50.520 --> 00:03:52.120]  你不遵守就是死罪
[00:03:52.120 --> 00:03:55.080]  你不遵守就是犯了這些猶太的規法
[00:03:55.080 --> 00:03:56.920]  你不是一個敬虔的猶太人
[00:03:56.920 --> 00:03:59.680]  或者甚至需要被處罰
[00:03:59.680 --> 00:04:01.360]  所以在十誡裡面
[00:04:01.360 --> 00:04:03.000]  在舊約很多的律法裡面
[00:04:03.000 --> 00:04:05.200]  是有很多的規條規矩
[00:04:05.200 --> 00:04:07.160]  保羅剛才說他自己守這些律法
[00:04:07.160 --> 00:04:08.440]  他明白這些律法
[00:04:08.440 --> 00:04:10.160]  但是他執行這些律法
[00:04:10.160 --> 00:04:11.280]  其他人違反了
[00:04:11.280 --> 00:04:16.400]  他們覺得基督徒是將耶穌當為王
[00:04:16.400 --> 00:04:19.400]  當為神是一個不合理的事情
[00:04:19.400 --> 00:04:21.240]  是褻瀆的罪名
[00:04:21.240 --> 00:04:22.720]  其實大家要知道
[00:04:22.720 --> 00:04:24.640]  掃羅或者保羅第一次出現
[00:04:24.640 --> 00:04:26.360]  並不是在第九章的經文
[00:04:26.360 --> 00:04:28.200]  是什麼時候出現的?
[00:04:28.200 --> 00:04:29.200]  第一次出現
[00:04:29.200 --> 00:04:35.680]  史提反的事件他就出現了
[00:04:35.680 --> 00:04:37.320]  當時有一點點
[00:04:37.320 --> 00:04:39.240]  說到他有一定的身份
[00:04:39.240 --> 00:04:43.240]  他就幫一個扔石頭的見證人
[00:04:43.240 --> 00:04:44.720]  看守他的衣服
[00:04:44.720 --> 00:04:46.080]  他有一定的地位
[00:04:46.080 --> 00:04:48.120]  所以當史提反
[00:04:48.120 --> 00:04:51.640]  史上第七章記載史提反殉道的時候
[00:04:51.640 --> 00:04:54.280]  掃羅當時是目擊這個過程
[00:04:54.280 --> 00:04:57.120]  他自己心裡面可能很慶幸
[00:04:57.120 --> 00:05:00.600]  看到該死的人終於被處死了
[00:05:00.600 --> 00:05:02.600]  雖然講了一篇很長的道
[00:05:02.600 --> 00:05:04.520]  話說回來我的名字叫史提反
[00:05:04.520 --> 00:05:05.720]  英文叫Steven
[00:05:05.720 --> 00:05:06.880]  堅叔也是
[00:05:06.880 --> 00:05:08.720]  講道長有一個後果
[00:05:08.720 --> 00:05:09.520]  大家要知道
[00:05:09.520 --> 00:05:10.840]  就是被人扔死
[00:05:10.840 --> 00:05:13.560]  褻瀆的史提反
[00:05:13.560 --> 00:05:16.600]  保羅已經出現在那個場景裡面
[00:05:16.600 --> 00:05:18.720]  他見證到這個史提反
[00:05:18.720 --> 00:05:20.840]  違反了猶太的律法
[00:05:20.840 --> 00:05:21.880]  是被處死
[00:05:21.880 --> 00:05:23.840]  是被逼迫
[00:05:23.840 --> 00:05:25.720]  雖然他講道很有道理
[00:05:25.720 --> 00:05:26.400]  他很好
[00:05:26.400 --> 00:05:28.560]  但是保羅見到
[00:05:28.560 --> 00:05:29.840]  不過保羅相信
[00:05:29.840 --> 00:05:31.960]  他生命裡面有一定的影響
[00:05:31.960 --> 00:05:35.240]  因為史提反的殉道是很平靜
[00:05:35.240 --> 00:05:37.520]  好像天使般的面孔
[00:05:37.520 --> 00:05:38.920]  好像耶穌一樣說
[00:05:38.920 --> 00:05:40.800]  赦免那些人
[00:05:40.800 --> 00:05:42.280]  這一種被逼迫
[00:05:42.280 --> 00:05:44.000]  卻不是法蘭乍被逼迫
[00:05:44.000 --> 00:05:47.320]  卻不是一種很焦慮
[00:05:47.320 --> 00:05:49.040]  很沒有盼望的表現
[00:05:49.040 --> 00:05:50.680]  我相信對保羅
[00:05:50.680 --> 00:05:53.520]  對訴羅一定是吸引力
[00:05:53.520 --> 00:05:55.760]  原來來到第九章
[00:05:55.760 --> 00:05:59.360]  訴羅他就是這樣逼迫其他人
[00:05:59.360 --> 00:06:00.600]  其實弟兄姊妹
[00:06:00.600 --> 00:06:02.880]  在我信主這麼多年裡面
[00:06:02.880 --> 00:06:04.360]  經常都要數一下信了多少年
[00:06:04.360 --> 00:06:07.400]  應該是否有少少人數
[00:06:07.400 --> 00:06:08.680]  不知道三十幾四十年
[00:06:08.680 --> 00:06:10.440]  即是三十幾年
[00:06:10.440 --> 00:06:11.840]  在這樣的歷程裡面
[00:06:11.840 --> 00:06:14.880]  發覺其實每一個人都有自己的神學
[00:06:14.880 --> 00:06:16.680]  或者你說我沒有什麼讀過神學
[00:06:16.680 --> 00:06:18.080]  但是我告訴你弟兄姊妹
[00:06:18.080 --> 00:06:19.160]  你有一套的神學
[00:06:19.160 --> 00:06:21.200]  是你自己對神的認識
[00:06:21.200 --> 00:06:23.800]  你對這個宗教信仰的了解
[00:06:23.800 --> 00:06:25.240]  故此你有些認識
[00:06:25.240 --> 00:06:26.640]  你有一定行為
[00:06:26.640 --> 00:06:28.280]  相應的行為
[00:06:28.280 --> 00:06:29.800]  你明白我說什麼嗎
[00:06:29.800 --> 00:06:33.680]  你認為我回教會
[00:06:33.680 --> 00:06:35.360]  就是這樣參與就可以了
[00:06:35.360 --> 00:06:37.120]  這個就是你的神學
[00:06:37.120 --> 00:06:38.600]  你對奉獻的時候
[00:06:38.600 --> 00:06:40.440]  你怎樣奉獻就是你的神學
[00:06:40.440 --> 00:06:44.240]  你覺得我講的那個半笑話
[00:06:44.240 --> 00:06:45.120]  就是一個
[00:06:45.120 --> 00:06:46.280]  不知道你有沒有印象
[00:06:46.280 --> 00:06:48.960]  有一個家庭他回教會
[00:06:48.960 --> 00:06:50.360]  應該講過你不知道有沒有印象
[00:06:50.360 --> 00:06:51.560]  回教會的時候
[00:06:51.560 --> 00:06:53.720]  回完之後那個爸爸就很不滿
[00:06:53.720 --> 00:06:55.880]  說今天講到真的很差
[00:06:55.880 --> 00:06:58.400]  很不值得花了這麼多時間
[00:06:58.400 --> 00:07:00.000]  但是他的兒子跟他說
[00:07:00.000 --> 00:07:02.520]  算了爸爸你給多十元入場費
[00:07:02.520 --> 00:07:04.520]  你不要要求這麼高
[00:07:04.520 --> 00:07:05.680]  這個是每一個人
[00:07:05.680 --> 00:07:06.800]  你自己的神學
[00:07:06.800 --> 00:07:08.400]  你回到教會有什麼要求
[00:07:08.400 --> 00:07:09.760]  有什麼寄望
[00:07:09.760 --> 00:07:10.640]  你怎樣參與
[00:07:10.640 --> 00:07:11.400]  怎樣侍奉
[00:07:11.400 --> 00:07:12.680]  怎樣毀身
[00:07:12.680 --> 00:07:13.840]  因為你一套神學
[00:07:13.840 --> 00:07:15.840]  所以你這樣去參與
[00:07:15.840 --> 00:07:17.320]  保羅的神學就是覺得
[00:07:17.320 --> 00:07:20.280]  這些人他褻瀆了上帝
[00:07:20.280 --> 00:07:22.320]  這些人他冒犯了上帝
[00:07:22.320 --> 00:07:24.840]  所以他被處死被處分
[00:07:24.840 --> 00:07:25.960]  這個是他的哲學
[00:07:25.960 --> 00:07:27.560]  是他的神學
[00:07:27.560 --> 00:07:28.960]  但是我們每一個人
[00:07:28.960 --> 00:07:31.000]  都是我們的神學
[00:07:31.000 --> 00:07:32.280]  有時候我們會覺得
[00:07:32.280 --> 00:07:33.800]  那些懶懶閒閒
[00:07:33.800 --> 00:07:35.480]  不多參與教會那些
[00:07:35.480 --> 00:07:37.680]  就比較差勁一點
[00:07:37.680 --> 00:07:39.520]  但是有時候在我的經驗裡面
[00:07:39.520 --> 00:07:41.200]  那些很積極參與教會的人
[00:07:41.200 --> 00:07:43.640]  你才造成教會的災難
[00:07:43.640 --> 00:07:44.600]  你知不知道
[00:07:44.600 --> 00:07:47.880]  那些人很主觀地參與某些的侍奉
[00:07:47.880 --> 00:07:49.520]  很主觀地去進行某些東西
[00:07:49.520 --> 00:07:50.600]  很強調某些東西
[00:07:50.600 --> 00:07:53.320]  往往帶來很多跟別人的爭論
[00:07:53.320 --> 00:07:54.240]  他的做法
[00:07:54.240 --> 00:07:55.640]  他的處事的方式
[00:07:55.640 --> 00:07:56.680]  跟別人不同的時候
[00:07:56.680 --> 00:07:58.600]  他有一種很大的憤怒
[00:07:58.600 --> 00:07:59.880]  我聽過一個人
[00:07:59.880 --> 00:08:02.120]  他是一個香港都有些的名氣
[00:08:02.120 --> 00:08:04.640]  他是一個很有報道恩賜的人
[00:08:04.640 --> 00:08:05.760]  有一次我聽他講道
[00:08:05.760 --> 00:08:06.760]  他提到一件事
[00:08:06.760 --> 00:08:09.400]  他說原本安排了一個報道會
[00:08:09.400 --> 00:08:11.000]  但是對方居然
[00:08:11.000 --> 00:08:13.920]  因為某些的緣故取消了報道會
[00:08:13.920 --> 00:08:14.960]  他的講法
[00:08:14.960 --> 00:08:16.080]  我的感受就是
[00:08:16.080 --> 00:08:17.840]  他覺得別人不給他面子
[00:08:17.840 --> 00:08:19.400]  他很生氣
[00:08:19.400 --> 00:08:20.320]  他不是為了
[00:08:20.320 --> 00:08:22.520]  我的感覺他不是為了
[00:08:22.520 --> 00:08:24.120]  去宣揚服膺
[00:08:24.120 --> 00:08:26.840]  慢慢從他很初
[00:08:26.840 --> 00:08:29.400]  可能很單純的侍奉的心態
[00:08:29.400 --> 00:08:31.120]  慢慢轉去自我中心
[00:08:31.120 --> 00:08:32.560]  覺得別人不給他面子
[00:08:32.560 --> 00:08:34.160]  不讓他搞報道會
[00:08:34.160 --> 00:08:35.520]  你明不明白
[00:08:35.520 --> 00:08:37.840]  有時候我們的出發點可能很純正
[00:08:37.840 --> 00:08:41.080]  我們可能是參與某一種侍奉的心態
[00:08:41.080 --> 00:08:43.080]  很純正
[00:08:43.080 --> 00:08:44.840]  但是去到某一個階段
[00:08:44.840 --> 00:08:47.560]  可能我們有很多的自我中心在那裡
[00:08:47.560 --> 00:08:49.120]  覺得原來我這樣侍奉
[00:08:49.120 --> 00:08:50.280]  我講到沒有人讚我
[00:08:50.280 --> 00:08:51.720]  真是很生氣
[00:08:51.720 --> 00:08:53.000]  原來我這樣侍奉
[00:08:53.000 --> 00:08:53.800]  這麼早回來
[00:08:53.800 --> 00:08:54.960]  沒有人知道我早回來
[00:08:54.960 --> 00:08:55.600]  我排燈
[00:08:55.600 --> 00:08:56.880]  原來沒有人欣賞
[00:08:56.880 --> 00:08:58.080]  真是很生氣
[00:08:58.080 --> 00:09:00.160]  真的覺得別人不對
[00:09:00.160 --> 00:09:03.120]  我才是一個最好的教徒
[00:09:03.120 --> 00:09:05.280]  你知不知道有時候侍奉的神學
[00:09:05.280 --> 00:09:07.120]  慢慢去到一個生命的狀態
[00:09:07.120 --> 00:09:08.040]  一種苦毒
[00:09:08.040 --> 00:09:09.360]  一種自我中心
[00:09:09.360 --> 00:09:10.920]  一種很想逼迫別人
[00:09:10.920 --> 00:09:11.960]  很想看不起別人
[00:09:11.960 --> 00:09:14.080]  這種心態已經變質了
[00:09:14.080 --> 00:09:15.800]  這個侍奉已經變質了
[00:09:15.800 --> 00:09:17.280]  保羅的侍奉
[00:09:17.280 --> 00:09:19.080]  他原本是很好的
[00:09:19.080 --> 00:09:20.400]  但是慢慢慢慢
[00:09:20.400 --> 00:09:24.080]  他的心態覺得他的神學是最對的
[00:09:24.080 --> 00:09:25.760]  所以保羅信了主之後
[00:09:25.760 --> 00:09:27.280]  慢慢慢慢他寫的書信
[00:09:27.280 --> 00:09:28.480]  他寫的神學
[00:09:28.480 --> 00:09:30.520]  他開始多一點的領悟
[00:09:30.520 --> 00:09:32.760]  他說其實很多事情我都不太明白
[00:09:32.760 --> 00:09:34.800]  我都是對著鏡子去看
[00:09:34.800 --> 00:09:35.840]  有些模糊不清
[00:09:35.840 --> 00:09:37.360]  以前是銅鏡來的
[00:09:37.360 --> 00:09:39.160]  不是今天那些很漂亮的鏡子
[00:09:39.160 --> 00:09:42.080]  不是那些塗了水銀在那邊的反應
[00:09:42.080 --> 00:09:43.680]  以前的鏡子比較模糊一點
[00:09:43.680 --> 00:09:45.400]  他說我只是對著鏡子去看
[00:09:45.400 --> 00:09:47.040]  有些模糊不清
[00:09:47.040 --> 00:09:48.520]  保羅那麼多的神學
[00:09:48.520 --> 00:09:49.360]  那麼多的哲學
[00:09:49.360 --> 00:09:50.360]  那麼多的領受
[00:09:50.360 --> 00:09:51.400]  那麼多的經歷
[00:09:51.400 --> 00:09:54.120]  他始終說我都是有些模糊不清
[00:09:54.120 --> 00:09:55.920]  何況我們弟兄姊妹
[00:09:55.920 --> 00:09:57.280]  有時候我們的侍奉
[00:09:57.280 --> 00:09:58.320]  是不是很極端
[00:09:58.320 --> 00:10:02.160]  很極度地去推行
[00:10:02.160 --> 00:10:03.840]  以致造成傷害
[00:10:03.840 --> 00:10:04.960]  造成困擾
[00:10:04.960 --> 00:10:07.240]  造成甚至去到一個不好的狀況中
[00:10:07.240 --> 00:10:09.520]  就是分裂的狀況
[00:10:09.520 --> 00:10:11.920]  有時候有人說嘲笑教會
[00:10:11.920 --> 00:10:14.240]  教會的成長、增長
[00:10:14.240 --> 00:10:18.080]  很多時候都是因為分裂而出發一個模式
[00:10:18.080 --> 00:10:21.840]  這個絕對不是上帝想見到的事情
[00:10:21.840 --> 00:10:24.360]  我們要檢討我們的神學
[00:10:24.360 --> 00:10:25.760]  在主日葵導師訓練
[00:10:25.760 --> 00:10:27.000]  我都提到一個字眼
[00:10:27.000 --> 00:10:30.880]  是一個上帝藉著一種漸進式的啟示
[00:10:30.880 --> 00:10:33.240]  對我們的說話
[00:10:33.240 --> 00:10:35.560]  Progressive Revelation
[00:10:35.560 --> 00:10:36.600]  意思是什麼呢
[00:10:36.600 --> 00:10:38.720]  其實神對我們的教導
[00:10:38.720 --> 00:10:41.960]  在不同時期都有少許不同的學習
[00:10:41.960 --> 00:10:43.200]  在之前的侍奉裡面
[00:10:43.200 --> 00:10:44.760]  我認識一個弟兄
[00:10:44.760 --> 00:10:47.880]  他初信主或者未信主的階段
[00:10:47.880 --> 00:10:49.880]  經歷了很多神的工作
[00:10:49.880 --> 00:10:51.720]  他說有一次他原本去一個聚會
[00:10:51.720 --> 00:10:56.040]  參加一個福音的啟發課程
[00:10:56.040 --> 00:10:57.560]  但是他生病了
[00:10:57.560 --> 00:11:00.280]  有些胃痛、腸胃不舒服
[00:11:00.280 --> 00:11:04.200]  他就想,我計劃了去,我答應了他
[00:11:04.200 --> 00:11:06.120]  但是我生病不去是不是不好呢
[00:11:06.120 --> 00:11:08.840]  於是他就祈禱,他未信,他祈禱
[00:11:08.840 --> 00:11:11.160]  他祈禱很短時間就康復了
[00:11:11.160 --> 00:11:13.280]  他就很感恩,去了這個聚會
[00:11:13.280 --> 00:11:15.080]  他並且分享見證
[00:11:15.080 --> 00:11:16.400]  這個不是好事嗎
[00:11:16.400 --> 00:11:17.480]  好事
[00:11:17.480 --> 00:11:20.360]  但是當他信仰一路成長了幾年
[00:11:20.360 --> 00:11:22.200]  過了十幾二十年
[00:11:22.200 --> 00:11:23.280]  他年紀都慢慢大了
[00:11:23.280 --> 00:11:25.000]  他是一名的士司機
[00:11:25.000 --> 00:11:28.240]  都六十幾,接近七十歲
[00:11:28.240 --> 00:11:32.680]  於是他的身體開始出現很多機能的退步
[00:11:32.680 --> 00:11:35.320]  但是他還是用了之前的信主的經歷
[00:11:35.320 --> 00:11:36.400]  或者未信主的經歷
[00:11:36.400 --> 00:11:37.920]  他說為什麼現在我祈禱
[00:11:37.920 --> 00:11:39.200]  神不醫治我的
[00:11:39.200 --> 00:11:40.280]  他就變得很苦毒
[00:11:40.280 --> 00:11:42.200]  很多的投訴、很多的不滿
[00:11:42.200 --> 00:11:44.520]  對信仰很多的懷疑
[00:11:44.520 --> 00:11:46.560]  你明不明白
[00:11:46.560 --> 00:11:49.680]  他最初未信,初信的時候那種經歷
[00:11:49.680 --> 00:11:51.720]  是不是神說一定你的經歷
[00:11:51.720 --> 00:11:53.720]  以後都是這樣的經歷呢
[00:11:53.720 --> 00:11:55.480]  神是不是這樣說呢
[00:11:55.480 --> 00:11:59.480]  其實每個時候我們學的功課都可以很不同
[00:11:59.480 --> 00:12:01.880]  昔日他學的功課是神很大的大能
[00:12:01.880 --> 00:12:02.840]  是可以醫治他
[00:12:02.840 --> 00:12:03.920]  可以有很多的恩典
[00:12:03.920 --> 00:12:05.160]  他的生命裡有很多的經歷
[00:12:05.160 --> 00:12:07.400]  是很奇妙地被醫治
[00:12:07.400 --> 00:12:09.200]  但是之後他要學習的是什麼
[00:12:09.200 --> 00:12:11.080]  可能是忍耐
[00:12:11.080 --> 00:12:14.600]  在苦難裡面跟別人認同去作見證
[00:12:14.600 --> 00:12:16.120]  在他一生裡面
[00:12:16.120 --> 00:12:17.080]  那個時候學習的功課
[00:12:17.080 --> 00:12:19.600]  跟這個時候學的功課可能是不同
[00:12:19.600 --> 00:12:20.040]  你明不明白
[00:12:20.040 --> 00:12:22.600]  你很想明白這樣的事情
[00:12:22.600 --> 00:12:25.080]  你過往可能有些人他的見證
[00:12:25.080 --> 00:12:25.800]  我很富有
[00:12:25.800 --> 00:12:27.720]  因為神祝福我很多的金錢
[00:12:27.720 --> 00:12:31.840]  很多的財富
[00:12:31.840 --> 00:12:34.640]  但是你知不知道神有時候去到另一個階段
[00:12:34.640 --> 00:12:37.040]  對你的功課不是這樣
[00:12:37.040 --> 00:12:39.800]  可能你很失意
[00:12:39.800 --> 00:12:41.280]  可能是破產
[00:12:41.280 --> 00:12:43.240]  約伯兄不是這樣
[00:12:43.240 --> 00:12:45.520]  約伯在他早期的階段裡面
[00:12:45.520 --> 00:12:46.320]  很多的蒙福
[00:12:46.320 --> 00:12:47.400]  很多的財富
[00:12:47.400 --> 00:12:48.280]  很多的兒女
[00:12:48.280 --> 00:12:49.760]  很多的產業
[00:12:49.760 --> 00:12:50.440]  他感恩
[00:12:50.440 --> 00:12:52.800]  他相信神是對他好
[00:12:52.800 --> 00:12:55.880]  但是之後他學習的功課是什麼
[00:12:55.880 --> 00:12:56.920]  不是他禱告的時候
[00:12:56.920 --> 00:12:58.240]  那些財富馬上回來
[00:12:58.240 --> 00:12:59.240]  他禱告的時候
[00:12:59.240 --> 00:13:02.080]  不是身體健康馬上回來
[00:13:02.080 --> 00:13:03.720]  是學習依靠上帝
[00:13:03.720 --> 00:13:04.800]  無論什麼狀況
[00:13:04.800 --> 00:13:06.840]  好像我們婚姻結婚那樣說
[00:13:06.840 --> 00:13:08.080]  不是現在這麼漂亮
[00:13:08.080 --> 00:13:08.680]  我就娶你
[00:13:08.680 --> 00:13:09.680]  我和你一起
[00:13:09.680 --> 00:13:10.480]  有一天你不漂亮
[00:13:10.480 --> 00:13:11.160]  你老了
[00:13:11.160 --> 00:13:11.640]  話說回來
[00:13:11.640 --> 00:13:12.960]  我今天太太來了這裡
[00:13:12.960 --> 00:13:15.680]  聽我說到
[00:13:15.680 --> 00:13:18.440]  不是宣誓的時候就說
[00:13:18.440 --> 00:13:19.520]  哎呀你今天好啊
[00:13:19.520 --> 00:13:20.160]  怎樣怎樣
[00:13:20.160 --> 00:13:21.120]  我就和你一起
[00:13:21.120 --> 00:13:21.920]  將來你不好
[00:13:21.920 --> 00:13:23.920]  我就和你不和你一起
[00:13:23.920 --> 00:13:26.600]  我們的信仰是不是這樣
[00:13:26.600 --> 00:13:28.040]  有些弟兄姐妹的信仰
[00:13:28.040 --> 00:13:29.200]  就是這樣的歷程
[00:13:29.200 --> 00:13:29.920]  過往是這樣
[00:13:29.920 --> 00:13:31.120]  將來都要是這樣
[00:13:31.120 --> 00:13:32.000]  如果不是
[00:13:32.000 --> 00:13:33.440]  上帝你變了
[00:13:33.440 --> 00:13:34.280]  你變了心
[00:13:34.280 --> 00:13:35.160]  以前你對我這麼好
[00:13:35.160 --> 00:13:36.240]  現在不是這樣
[00:13:36.240 --> 00:13:37.680]  以前我讀書
[00:13:37.680 --> 00:13:38.640]  考試合格
[00:13:38.640 --> 00:13:39.880]  現在為什麼這麼困難
[00:13:39.880 --> 00:13:40.840]  為什麼升不了班
[00:13:40.840 --> 00:13:41.880]  為什麼進不了大學
[00:13:41.880 --> 00:13:44.400]  為什麼做不到這件事
[00:13:44.400 --> 00:13:46.600]  可能我們對上帝的了解
[00:13:46.600 --> 00:13:49.000]  是過往是這樣
[00:13:49.000 --> 00:13:49.680]  將來是這樣
[00:13:49.680 --> 00:13:51.960]  是 神的屬性是這樣
[00:13:51.960 --> 00:13:54.360]  神是永不改變的上帝
[00:13:54.360 --> 00:13:55.960]  但是上帝給我們的功課
[00:13:55.960 --> 00:13:59.240]  在不同時候有不同的學習
[00:13:59.240 --> 00:14:00.120]  我很想弟兄姐妹
[00:14:00.120 --> 00:14:02.200]  你明白這件事情
[00:14:02.200 --> 00:14:03.800]  在保羅的人生裡面
[00:14:03.800 --> 00:14:06.400]  他因為堅持
[00:14:06.400 --> 00:14:07.560]  我們說到在舊約裡面
[00:14:07.560 --> 00:14:09.040]  他強調的聖潔
[00:14:09.040 --> 00:14:10.400]  去到新約的時候
[00:14:10.400 --> 00:14:12.840]  這種很強調內心
[00:14:12.840 --> 00:14:15.440]  在生命的更新和轉化
[00:14:15.440 --> 00:14:16.360]  不是在外在裡面
[00:14:16.360 --> 00:14:17.560]  不對就殺了他
[00:14:17.560 --> 00:14:18.880]  不對就毀滅他
[00:14:18.880 --> 00:14:21.400]  去到新約已經不是這樣了
[00:14:21.400 --> 00:14:23.640]  在耶穌來到那種顯示
[00:14:23.640 --> 00:14:25.320]  那種啟示
[00:14:25.320 --> 00:14:28.240]  他的生命就代了人的受罪
[00:14:28.240 --> 00:14:29.920]  受死
[00:14:29.920 --> 00:14:31.560]  舊約應該殺的人
[00:14:31.560 --> 00:14:33.680]  耶穌為他們付了代價
[00:14:33.680 --> 00:14:35.680]  所以新約我們不會隨便去殺人
