
[00:00:00.000 --> 00:00:04.640]  希伯來書第十章第三十五到第三十八節
[00:04:34.700 --> 00:04:38.000]  因為耶穌來不是要帶來政治上的解放
[00:04:38.000 --> 00:04:41.100]  耶穌來是要帶來人心靈的自由
[00:04:41.100 --> 00:04:45.200]  從罪惡當中得到釋放
[00:04:45.200 --> 00:04:50.100]  而他看見耶穌所做的事情與他的期望
[00:04:50.100 --> 00:04:52.700]  越來越遙遠的時候
[00:04:52.700 --> 00:04:54.700]  他就灰心了
[00:04:54.700 --> 00:04:57.900]  他就決定要出賣耶穌
[00:04:57.900 --> 00:04:59.800]  而當他出賣耶穌之後
[00:04:59.800 --> 00:05:01.800]  他又後悔了
[00:05:01.800 --> 00:05:06.000]  因為他說他看見他自己怎麼能夠成為一個出賣主人的人呢?
[00:05:06.000 --> 00:05:09.500]  他開始對自己失望了
[00:05:09.500 --> 00:05:13.900]  我們看見因著他對神、對自己的失望
[00:05:13.900 --> 00:05:17.900]  以至於最後他上吊自殺
[00:05:17.900 --> 00:05:21.800]  每次我看見猶大的一生的時候
[00:05:21.800 --> 00:05:24.900]  我就感覺實在何等可惜
[00:05:24.900 --> 00:05:30.500]  其實猶大可以不必走上自我毀滅的道路
[00:05:30.500 --> 00:05:34.400]  只要他肯回轉重新回到神的面前來
[00:05:34.400 --> 00:05:37.000]  就像彼得一樣
[00:05:37.000 --> 00:05:38.500]  彼得也三次不認主
[00:05:38.500 --> 00:05:41.900]  其實沒有比猶大好到哪裡去
[00:05:41.900 --> 00:05:44.200]  我請問你彼得三次不認主之後
[00:05:44.200 --> 00:05:46.500]  他有沒有灰心過?
[00:05:46.500 --> 00:05:47.600]  有
[00:05:47.600 --> 00:05:49.400]  不然為什麼在主復活之後
[00:05:49.400 --> 00:05:53.300]  他自己去提比拉海邊去打魚去呢?
[00:05:53.300 --> 00:05:56.700]  重操舊業去打魚呢?
[00:05:56.700 --> 00:05:58.700]  因為他對主失望
[00:05:58.700 --> 00:06:01.200]  對自己失望
[00:06:01.200 --> 00:06:07.100]  但是我們看見當彼得肯重新回轉到神面前來的時候
[00:06:07.100 --> 00:06:09.000]  重新來依靠神的時候
[00:06:09.000 --> 00:06:11.800]  神就帶領他走上一條新的道路
[00:06:11.800 --> 00:06:15.100]  至終他成為初代教會的注石
[00:06:15.100 --> 00:06:16.500]  Amen
[00:06:16.500 --> 00:06:22.500]  所以今天無論你遇到過多少的失敗跟挫折在你生命當中
[00:06:22.500 --> 00:06:26.000]  多少次你曾經對神對自己失望
[00:06:26.000 --> 00:06:28.900]  要記著永遠不要灰心
[00:06:28.900 --> 00:06:29.800]  Amen
[00:06:29.800 --> 00:06:34.200]  給你毛說永遠不要灰心
[00:06:34.200 --> 00:06:37.200]  約伯記二十三章第十節
[00:06:37.200 --> 00:06:38.800]  我們看見這裡約伯說
[00:06:38.800 --> 00:06:39.900]  然而他
[00:06:39.900 --> 00:06:41.400]  是指神
[00:06:41.400 --> 00:06:44.000]  他知道我所行的路
[00:06:44.000 --> 00:06:45.700]  他試煉我之後
[00:06:45.700 --> 00:06:48.500]  我必如津津
[00:06:48.500 --> 00:06:50.800]  這裡講到無論我們的道路是如何
[00:06:50.800 --> 00:06:53.400]  神都知道
[00:06:53.400 --> 00:06:56.500]  神知道我們所行的道路
[00:06:56.500 --> 00:06:58.600]  在神試煉我
[00:06:58.600 --> 00:07:00.800]  這一切都在神的手中
[00:07:00.800 --> 00:07:03.600]  在神試煉我們之後
[00:07:03.600 --> 00:07:06.700]  我們就必如津津了
[00:07:06.700 --> 00:07:08.600]  Amen
[00:07:08.600 --> 00:07:13.000]  所以第一個藍主灰心的藍主 第二個藍主是疲倦的藍主
[00:07:13.000 --> 00:07:16.200]  給你毛說疲倦的藍主
[00:07:16.200 --> 00:07:18.500]  多少時候我們在人生的道路當中
[00:07:18.500 --> 00:07:22.500]  事實上在服事的過程當中也是這樣
[00:07:22.500 --> 00:07:25.700]  很多時候我們不是灰心
[00:07:25.700 --> 00:07:28.400]  我們也沒有失望
[00:07:28.400 --> 00:07:30.400]  只是很多時候我們覺得累了
[00:07:30.400 --> 00:07:32.500]  你們這種感覺
[00:07:32.500 --> 00:07:34.800]  覺得走不下去了
[00:07:34.800 --> 00:07:38.100]  也不想走下去了
[00:07:38.100 --> 00:07:40.500]  就像以利亞一樣
[00:07:40.500 --> 00:07:43.400]  獵王紀上第十九章第四節
[00:07:43.400 --> 00:07:47.200]  你看這裡講到以利亞自己在曠野走了一日的路程
[00:07:47.200 --> 00:07:49.700]  一定是很累 走了一整天
[00:07:49.700 --> 00:07:52.500]  來到一棵羅藤樹下就坐在那裡幹嘛
[00:07:52.500 --> 00:07:53.800]  求死
[00:07:53.800 --> 00:07:55.600]  說也好吧
[00:07:55.600 --> 00:07:56.800]  求祢取去我的性命
[00:07:56.800 --> 00:07:59.200]  因為我不勝於我的獵主
[00:07:59.200 --> 00:08:01.200]  換句話說 神啊
[00:08:01.200 --> 00:08:04.300]  我知道祢的旨意必定要成全
[00:08:04.300 --> 00:08:06.800]  但問題是我不行了
[00:08:06.800 --> 00:08:08.200]  我累了
[00:08:08.200 --> 00:08:09.500]  不勝於我的獵主
[00:08:09.500 --> 00:08:10.600]  你找別人吧
[00:08:10.600 --> 00:08:13.400]  另請高明吧
[00:08:13.400 --> 00:08:15.300]  疲倦了
[00:08:15.300 --> 00:08:17.800]  第四節 今天在人生的道路當中
[00:08:17.800 --> 00:08:21.200]  我們難免會疲倦
[00:08:21.200 --> 00:08:23.700]  因為人本來就是有限的
[00:08:23.700 --> 00:08:26.200]  有時候不只是身體上的疲倦
[00:08:26.200 --> 00:08:30.000]  更多時候是心靈上的疲倦
[00:08:30.000 --> 00:08:30.700]  但我告訴你
[00:08:30.700 --> 00:08:33.700]  無論你經歷多少的疲倦
[00:08:33.700 --> 00:08:35.800]  你一定要記得一件事情
[00:08:35.800 --> 00:08:39.500]  神的恩典永遠夠你用的
[00:08:39.500 --> 00:08:40.700]  跟你們說神的恩典永遠夠你用
[00:08:40.700 --> 00:08:43.700]  跟他說
[00:08:43.700 --> 00:08:46.400]  所以第七節你看見這裡怎麼說呢
[00:08:46.400 --> 00:08:49.000]  耶和華的使者第二次來拍拍祂說
[00:08:49.000 --> 00:08:50.100]  起來吃吧
[00:08:50.100 --> 00:08:53.000]  因為你當走的路甚遠
[00:08:53.000 --> 00:08:54.100]  不要只覺得累
[00:08:54.100 --> 00:08:54.800]  還很遠
[00:08:54.800 --> 00:08:56.100]  第八節
[00:08:56.100 --> 00:08:57.800]  祂就起來吃了喝了
[00:08:57.800 --> 00:09:00.800]  仗著這飲食裡走了多久啊
[00:09:00.800 --> 00:09:03.200]  哇
[00:09:03.200 --> 00:09:05.700]  走了四十晝夜
[00:09:05.700 --> 00:09:07.100]  就到了什麼
[00:09:07.100 --> 00:09:09.400]  神的山
[00:09:09.400 --> 00:09:10.100]  跟你朋友說
[00:09:10.100 --> 00:09:11.300]  嘿你走得下去的
[00:09:11.300 --> 00:09:11.900]  跟他說
[00:09:11.900 --> 00:09:16.300]  你跟他說
[00:09:16.300 --> 00:09:18.900]  當你在疲倦的時候
[00:09:18.900 --> 00:09:21.400]  你一定要回到神的面前
[00:09:21.400 --> 00:09:23.500]  重新來領受神的恩典吧
[00:09:23.500 --> 00:09:25.100]  這裡說吃喝吧
[00:09:25.100 --> 00:09:26.800]  來領受神的恩典吧
[00:09:26.800 --> 00:09:29.600]  因為神的恩典永遠夠你用
[00:09:29.600 --> 00:09:32.700]  神的恩典足以支撐你
[00:09:32.700 --> 00:09:36.600]  走完下一段人生的路程的
[00:09:36.600 --> 00:09:39.000]  Amen
[00:09:39.000 --> 00:09:41.200]  第三個藍組我叫害怕的藍組
[00:09:41.200 --> 00:09:44.300]  跟你們說害怕的藍組
[00:09:44.300 --> 00:09:45.500]  害怕什麼呢
[00:09:45.500 --> 00:09:48.100]  害怕失敗
[00:09:48.100 --> 00:09:52.900]  害怕失敗是我們人生當中一個最大的仇敵
[00:09:52.900 --> 00:09:56.000]  今天很多人在面對明天的時候
[00:09:56.000 --> 00:09:58.000]  還沒有跨越出去以前
[00:09:58.000 --> 00:10:00.700]  就已經心存恐懼
[00:10:00.700 --> 00:10:02.900]  不敢跨越
[00:10:02.900 --> 00:10:05.600]  特別是以前曾經失敗過
[00:10:05.600 --> 00:10:09.500]  那更是不願意再去嘗試
[00:10:09.500 --> 00:10:10.100]  就好像有一次
[00:10:10.100 --> 00:10:13.900]  你還記得主耶穌在彼得的船上講道
[00:10:13.900 --> 00:10:16.000]  講完道之後對彼得說
[00:10:16.000 --> 00:10:19.400]  你要往水深之處去打魚
[00:10:19.400 --> 00:10:20.600]  彼得就回答了
[00:10:20.600 --> 00:10:23.500]  彼得說夫子講道你是專家
[00:10:23.500 --> 00:10:25.100]  OK我沒話講
[00:10:25.100 --> 00:10:27.800]  但捕魚我可是專家
[00:10:27.800 --> 00:10:28.700]  不瞞您說
[00:10:28.700 --> 00:10:30.700]  昨天晚上我就打過魚
[00:10:30.700 --> 00:10:32.300]  你以為我不知道水深之處嗎
[00:10:32.300 --> 00:10:33.600]  你要教我去水深之處
[00:10:33.600 --> 00:10:36.400]  我昨天就去過了
[00:10:36.400 --> 00:10:37.500]  什麼都沒打到
[00:10:37.500 --> 00:10:39.700]  換句話說彼得當代
[00:10:39.700 --> 00:10:40.500]  你不要再講了
[00:10:40.500 --> 00:10:42.100]  我都知道做過了
[00:10:42.100 --> 00:10:44.200]  什麼都沒有
[00:10:44.200 --> 00:10:46.300]  但是因為你是夫子的緣故
[00:10:46.300 --> 00:10:48.300]  那我就聽你的話吧
[00:10:48.300 --> 00:10:51.000]  我再去一次吧
[00:10:51.000 --> 00:10:54.600]  沒想到當他決定再去一次的時候
[00:10:54.600 --> 00:10:58.800]  這一次就不再一樣
[00:10:58.800 --> 00:11:02.700]  他一到水深之處就網住許多的魚
[00:11:02.700 --> 00:11:05.200]  而且網險些破裂
[00:11:05.200 --> 00:11:07.300]  第二點今天無論你說
[00:11:07.300 --> 00:11:10.100]  你失敗過多少次
[00:11:10.100 --> 00:11:13.300]  無論你心中有多少的害怕
[00:11:13.300 --> 00:11:16.700]  你千萬不要因為害怕失敗
[00:11:16.700 --> 00:11:19.800]  就不敢向前跨越
[00:11:19.800 --> 00:11:22.200]  你一定要重新回到神的面前
[00:11:22.200 --> 00:11:23.800]  來尋求神的指引
[00:11:23.800 --> 00:11:27.700]  你的信心再一次向前跨越
[00:11:27.700 --> 00:11:31.800]  因為這一次就不再一樣
[00:11:31.800 --> 00:11:33.700]  第二點多少時候我看見
[00:11:33.700 --> 00:11:36.400]  我們在信仰的道路當中
[00:11:36.400 --> 00:11:38.800]  我們後退我們軟弱
[00:11:38.800 --> 00:11:43.300]  都是我們心中的攔阻
[00:11:43.300 --> 00:11:45.400]  今天我們若是要經歷神的突破
[00:11:45.400 --> 00:11:47.200]  第一件事情
[00:11:47.200 --> 00:11:51.100]  你一定要除去心中的攔阻
[00:11:51.100 --> 00:11:55.200]  讓你能夠重新勇敢來跟隨神
[00:11:55.200 --> 00:11:56.000]  Amen
[00:11:56.000 --> 00:11:57.300]  第二
[00:11:57.300 --> 00:11:59.200]  你一定要堅持信靠神的應許
[00:11:59.200 --> 00:12:00.700]  跟他要堅持信靠神的應許
[00:12:00.700 --> 00:12:03.600]  跟他說
[00:12:03.600 --> 00:12:05.800]  在希伯來族十章第三十六節裡面
[00:12:05.800 --> 00:12:07.500]  這個作者繼續就講了
[00:12:07.500 --> 00:12:09.500]  你們必須要忍耐
[00:12:09.500 --> 00:12:12.200]  使你們行完了神的旨意
[00:12:12.200 --> 00:12:15.600]  就可以得到神所應許
[00:12:15.600 --> 00:12:18.200]  這裡很清楚的告訴我們
[00:12:18.200 --> 00:12:21.400]  為什麼神有些時候會執言
[00:12:21.400 --> 00:12:23.200]  來成就他的應許
[00:12:23.200 --> 00:12:26.200]  他告訴一個很重要的原因
[00:12:26.200 --> 00:12:28.300]  就是因為神在等候
[00:12:28.300 --> 00:12:32.000]  我們要行完了神的旨意之後
[00:12:32.000 --> 00:12:35.800]  神的應許才能夠實現
[00:12:35.800 --> 00:12:38.300]  所以今天當我們在等候的過程的時候
[00:12:38.300 --> 00:12:39.500]  我們一定要學習
[00:12:39.500 --> 00:12:43.300]  堅持來信靠神的應許
[00:12:43.300 --> 00:12:44.600]  Amen
[00:12:44.600 --> 00:12:47.000]  在聖經當中我們看見大衛
[00:12:47.000 --> 00:12:50.200]  是一個堅持信靠神的人
[00:12:50.200 --> 00:12:52.200]  但如果你仔細看大衛的一生
[00:12:52.200 --> 00:12:53.200]  你就會發現
[00:12:53.200 --> 00:12:55.900]  他的一生一點都不像我們所想像
[00:12:55.900 --> 00:12:58.500]  好像一帆風順
[00:12:58.500 --> 00:13:00.300]  事實上正好相反
[00:13:00.300 --> 00:13:06.200]  大衛的一生是充滿了意想不到的曲折
[00:13:06.200 --> 00:13:11.000]  從撒摩爾高他作王那一天
[00:13:11.000 --> 00:13:16.600]  一直到他後來猶太人真正高他為王
[00:13:16.600 --> 00:13:19.500]  你看當撒摩爾高他為王的時候
[00:13:19.500 --> 00:13:21.700]  他還是個少年人
[00:13:21.700 --> 00:13:24.900]  一直到後來猶太人真正擁他為王
[00:13:24.900 --> 00:13:28.800]  其實中間經過了十三年
[00:13:28.800 --> 00:13:31.600]  你以為神應許他要做王
[00:13:31.600 --> 00:13:33.800]  第二天他住進王宮裡了
[00:13:33.800 --> 00:13:35.300]  沒有
[00:13:35.300 --> 00:13:38.900]  他中間等了十三年
[00:13:38.900 --> 00:13:40.400]  而在這十三年當中
[00:13:40.400 --> 00:13:43.300]  他不是坐在那裡等這事情發生而已
[00:13:43.300 --> 00:13:47.800]  如果只是等那還小事容易解決
[00:13:47.800 --> 00:13:49.900]  這十三年不只是等
[00:13:49.900 --> 00:13:52.400]  根本就是每況愈下
[00:13:52.400 --> 00:13:55.400]  越來越糟糕
[00:13:55.400 --> 00:13:59.300]  事實上從他殺死哥利亞那一天開始
[00:13:59.300 --> 00:14:02.100]  他就沒有好日子過過了
[00:14:02.100 --> 00:14:05.400]  他與掃羅的關係就開始改變了
[00:14:05.400 --> 00:14:08.600]  掃羅王就開始嫉妒他
[00:14:08.600 --> 00:14:10.700]  為什麼掃羅王嫉妒他
[00:14:10.700 --> 00:14:14.300]  那真的都要怪姐妹們
[00:14:14.300 --> 00:14:17.300]  因為姐妹們在唱詩歌了
[00:14:17.300 --> 00:14:19.200]  姐妹們在唱說
[00:14:19.200 --> 00:14:20.700]  掃羅殺死千千
[00:14:20.700 --> 00:14:22.700]  大衛殺死萬萬
[00:14:22.700 --> 00:14:24.400]  掃羅一聽這還得了
[00:14:24.400 --> 00:14:27.100]  就差王位沒有給他了
[00:14:27.100 --> 00:14:29.400]  所以聖經說從那一天開始
[00:14:29.400 --> 00:14:33.000]  掃羅就怒視大衛
[00:14:33.000 --> 00:14:35.800]  每次大衛在替掃羅王彈琴的時候
[00:14:35.800 --> 00:14:37.600]  掃羅王手裡拿著槍
[00:14:37.600 --> 00:14:40.400]  就想刺死大衛
[00:14:40.400 --> 00:14:43.700]  但你生命當中你遇見過這樣的情況嗎
[00:14:43.700 --> 00:14:45.800]  明明不是你的錯
[00:14:45.800 --> 00:14:49.400]  可是無緣無故遭人排擠
[00:14:49.400 --> 00:14:52.000]  遭人逼迫
[00:14:52.000 --> 00:14:53.200]  但雖然如此
[00:14:53.200 --> 00:14:59.000]  大衛的心中卻堅持依靠神的應許
[00:14:59.000 --> 00:15:00.500]  後來很長一段時間
[00:15:00.500 --> 00:15:02.600]  大衛流亡在曠野
[00:15:02.600 --> 00:15:05.100]  因為掃羅到處追殺他
[00:15:05.100 --> 00:15:08.900]  他就躲在亞都蘭的洞裡
[00:15:08.900 --> 00:15:12.400]  撒末爾記上二十二章第一節第二節
[00:15:12.400 --> 00:15:13.900]  這裡說大衛就離開那裡
[00:15:13.900 --> 00:15:15.300]  逃到亞都蘭洞
[00:15:15.300 --> 00:15:18.500]  他的弟兄和他父親全家聽見了
[00:15:18.500 --> 00:15:19.700]  就都嚇到他了
[00:15:19.700 --> 00:15:20.900]  第二節
[00:15:20.900 --> 00:15:23.700]  凡受窘迫的欠債的心理苦惱的
[00:15:23.700 --> 00:15:25.100]  都聚集到大衛那裡
[00:15:25.100 --> 00:15:26.700]  大衛做他的頭目
[00:15:26.700 --> 00:15:28.600]  跟隨他的約有四百人
[00:15:28.600 --> 00:15:31.800]  這裡說是哪些人跟隨他
[00:15:31.800 --> 00:15:36.900]  凡受窘迫欠債心理苦惱的
[00:15:36.900 --> 00:15:38.900]  當我們人生在困境當中
[00:15:38.900 --> 00:15:43.000]  你最需要的是貴人相助
[00:15:43.000 --> 00:15:44.700]  不是這些人
[00:15:44.700 --> 00:15:49.700]  不是這些什麼受窘迫欠債心理苦惱的
[00:15:49.700 --> 00:15:52.900]  可是偏偏在你旁邊
[00:15:52.900 --> 00:15:55.300]  就充滿了需要的人群
[00:15:55.300 --> 00:15:57.900]  需要你幫助的人
[00:15:57.900 --> 00:16:00.500]  我們看見大衛明明知道
[00:16:00.500 --> 00:16:04.400]  神的應許不是在山洞裡了
[00:16:04.400 --> 00:16:06.200]  神沒有應許他在山洞
[00:16:06.200 --> 00:16:09.700]  神應許是他在皇宮裡的
[00:16:09.700 --> 00:16:12.200]  無論這個山洞佈置得多麼漂亮
[00:16:12.200 --> 00:16:14.700]  又掛壁畫又掛鋪地毯
[00:16:14.700 --> 00:16:17.800]  畢竟還是個山洞
[00:16:17.800 --> 00:16:20.900]  大衛明明知道神的應許不是山洞
[00:16:20.900 --> 00:16:23.100]  他知道神的應許是皇宮
[00:16:23.100 --> 00:16:27.500]  但如今他卻在山洞裡
[00:16:27.500 --> 00:16:29.100]  再加上這些跟隨他人
[00:16:29.100 --> 00:16:33.100]  就窘迫的欠債的心中苦惱
[00:16:33.100 --> 00:16:34.800]  天天跟著
[00:16:34.800 --> 00:16:37.200]  換了你就煩不煩了
[00:16:37.200 --> 00:16:38.800]  真的
[00:16:38.800 --> 00:16:42.100]  我相信大衛恐怕天天向神呼求說
[00:16:42.100 --> 00:16:44.600]  主啊什麼時候
[00:16:44.600 --> 00:16:46.800]  什麼時候你的應許才能夠成就呢
[00:16:46.800 --> 00:16:49.900]  還有多久啊
[00:16:49.900 --> 00:16:51.100]  但雖然如此
[00:16:51.100 --> 00:16:53.600]  大衛卻沒有灰心失望說
[00:16:53.600 --> 00:16:57.200]  算了算了不要幹了不幹了
[00:16:57.200 --> 00:17:01.000]  他卻衷心的帶領這四百人
[00:17:01.000 --> 00:17:03.700]  照顧他們訓練他們
[00:17:03.700 --> 00:17:09.100]  這就是忍耐行完神的旨意
[00:17:09.100 --> 00:17:13.800]  大衛忍耐行完神的旨意
[00:17:13.800 --> 00:17:15.500]  一直到時候到了
[00:17:15.500 --> 00:17:17.600]  神呼召他們離開山洞
[00:17:17.600 --> 00:17:18.400]  你知道嗎
[00:17:18.400 --> 00:17:20.600]  當他們離開這個山洞的時候
[00:17:20.600 --> 00:17:23.300]  這四百人不再稱為是
[00:17:23.300 --> 00:17:26.200]  窘迫的欠債的心中苦惱
[00:17:26.200 --> 00:17:30.000]  這四百人被稱為大衛四百勇士
[00:17:30.000 --> 00:17:32.500]  Hallelujah
[00:17:32.500 --> 00:17:35.900]  天爺今天你覺得你的環境
[00:17:35.900 --> 00:17:39.300]  好像就在山洞裡面嗎
[00:17:39.300 --> 00:17:41.200]  你明明知道
[00:17:41.200 --> 00:17:44.100]  神的應許不是如此的
[00:17:44.100 --> 00:17:46.400]  多少時候你心中也像大衛一樣
[00:17:46.400 --> 00:17:49.500]  Cry out 呼求說什麼時候
[00:17:49.500 --> 00:17:51.900]  什麼時候還有多久
[00:17:51.900 --> 00:17:54.500]  你的應許才能夠實現呢
[00:17:54.500 --> 00:17:56.000]  很多時候當你在山洞裡的時候
[00:17:56.000 --> 00:17:56.800]  你想逃避
[00:17:56.800 --> 00:17:59.500]  你什麼都不想做
[00:17:59.500 --> 00:18:03.700]  但神的心意卻是要我們在所處的環境當中
[00:18:03.700 --> 00:18:07.000]  忍耐堅持
[00:18:07.000 --> 00:18:10.600]  因為知道行完神的旨意之後
[00:18:10.600 --> 00:18:14.200]  神的應許才能實現
[00:18:14.200 --> 00:18:16.300]  Amen
[00:18:16.300 --> 00:18:18.800]  你知道每次當我看到大衛的一生的時候
[00:18:18.800 --> 00:18:21.100]  他所遭遇的一切
[00:18:21.100 --> 00:18:22.800]  我告訴你真的
[00:18:22.800 --> 00:18:25.600]  好像是一個難處接著又一個難處
[00:18:25.600 --> 00:18:27.500]  沒有停的
[00:18:27.500 --> 00:18:31.100]  而且一個比一個更加厲害
[00:18:31.100 --> 00:18:33.900]  換了我們早就撐不下去了
[00:18:33.900 --> 00:18:34.900]  可是我們看見
[00:18:34.900 --> 00:18:37.300]  撒爾摩爾記上第三十章第六節
[00:18:37.300 --> 00:18:38.200]  你看見這怎麼說
[00:18:38.200 --> 00:18:39.500]  最後一句最說
[00:18:39.500 --> 00:18:43.300]  大衛卻依靠耶和華他的神怎麼樣
[00:18:43.300 --> 00:18:45.900]  心理堅固
[00:18:45.900 --> 00:18:52.600]  他心理堅固是因為他堅持信靠神的應許
[00:18:52.600 --> 00:18:53.900]  所以你不要告訴我說
[00:18:53.900 --> 00:18:57.400]  牧師你不知道我情況有多麼糟糕
[00:18:57.400 --> 00:18:57.900]  我告訴你
[00:18:57.900 --> 00:19:00.600]  無論你環境有多麼的困難
[00:19:00.600 --> 00:19:03.000]  你是有一個選擇的
[00:19:03.000 --> 00:19:04.800]  你不是沒有選擇的
[00:19:04.800 --> 00:19:07.000]  你是有一個選擇的
[00:19:07.000 --> 00:19:10.200]  你可以選擇堅持來信靠神
[00:19:10.200 --> 00:19:14.500]  或者你可以選擇埋怨
[00:19:14.500 --> 00:19:17.900]  大衛的一生充滿多少困難的環境
