
[00:00:00.000 --> 00:00:02.000]  我們這一段時間裡面
[00:03:25.000 --> 00:03:26.000]  通膨的問題
[00:03:26.000 --> 00:03:29.000]  不僅僅是俄羅斯
[00:03:29.000 --> 00:03:30.000]  烏克蘭
[00:03:30.000 --> 00:03:31.000]  不僅僅是歐洲
[00:03:31.000 --> 00:03:32.000]  美國
[00:03:32.000 --> 00:03:34.000]  甚至全世界
[00:03:34.000 --> 00:03:35.000]  現在全部都受影響
[00:03:35.000 --> 00:03:39.000]  你懂我意思嗎
[00:03:39.000 --> 00:03:41.000]  所以你看見
[00:03:41.000 --> 00:03:43.000]  今天整個世界
[00:03:43.000 --> 00:03:46.000]  好像整個世界都是一種
[00:03:46.000 --> 00:03:52.000]  讓人感覺到非常地depressed
[00:03:52.000 --> 00:03:57.000]  美國曾經做了一個調查
[00:03:57.000 --> 00:03:59.000]  一個比例
[00:03:59.000 --> 00:04:03.000]  講到美國的
[00:04:03.000 --> 00:04:08.000]  大概是2000年到2018年
[00:04:08.000 --> 00:04:11.000]  2000年到2018年
[00:04:11.000 --> 00:04:14.000]  整個自殺的率
[00:04:14.000 --> 00:04:18.000]  增加了30%
[00:04:18.000 --> 00:04:20.000]  他這個調查
[00:04:20.000 --> 00:04:22.000]  在COVID之前
[00:04:22.000 --> 00:04:24.000]  做了這樣的調查
[00:04:24.000 --> 00:04:27.000]  然後在COVID開始之後
[00:04:27.000 --> 00:04:29.000]  那麼就再做調查
[00:04:29.000 --> 00:04:30.000]  發現說
[00:04:30.000 --> 00:04:32.000]  自殺是現在
[00:04:32.000 --> 00:04:35.000]  在美國可以說是
[00:04:35.000 --> 00:04:38.000]  死亡的原因最高的
[00:04:38.000 --> 00:04:40.000]  number one
[00:04:40.000 --> 00:04:41.000]  每一年
[00:04:41.000 --> 00:04:43.000]  2020年的統計數據
[00:04:43.000 --> 00:04:46.000]  2020年死亡自殺的這個比例
[00:04:46.000 --> 00:04:53.000]  是45979
[00:04:53.000 --> 00:04:56.000]  差不多是46000
[00:04:56.000 --> 00:04:57.000]  這個意思是什麼呢
[00:04:57.000 --> 00:04:58.000]  也就是說
[00:04:58.000 --> 00:05:01.000]  每11分鐘
[00:05:01.000 --> 00:05:09.000]  就有一個人因為自殺死亡
[00:05:09.000 --> 00:05:12.000]  這是已經自殺死亡的
[00:05:12.000 --> 00:05:18.000]  但是全美國有1220萬的人
[00:05:18.000 --> 00:05:20.000]  他們是屬於什麼呢
[00:05:20.000 --> 00:05:24.000]  他們嘗試他們想過
[00:05:24.000 --> 00:05:26.000]  他們seriously consider
[00:05:26.000 --> 00:05:29.000]  就是說他們很嚴肅地考慮
[00:05:29.000 --> 00:05:31.000]  他們要自殺
[00:05:31.000 --> 00:05:35.000]  那麼有320萬的人
[00:05:35.000 --> 00:05:36.000]  他們是
[00:05:36.000 --> 00:05:39.000]  就是已經計劃要自殺了
[00:05:39.000 --> 00:05:41.000]  有120萬的人
[00:05:41.000 --> 00:05:44.000]  是他們都已經
[00:05:44.000 --> 00:05:48.000]  這個叫做什麼
[00:05:48.000 --> 00:05:54.000]  自殺為誰
[00:05:54.000 --> 00:05:56.000]  你能不能想像這個數據
[00:05:56.000 --> 00:05:59.000]  如果把這個數據放在
[00:05:59.000 --> 00:06:02.000]  我們自己的生活的當中
[00:06:02.000 --> 00:06:03.000]  放在我們的教會
[00:06:03.000 --> 00:06:05.000]  放在你的家裡面
[00:06:05.000 --> 00:06:07.000]  你會發現
[00:06:07.000 --> 00:06:08.000]  這個自殺
[00:06:08.000 --> 00:06:10.000]  有這種想法的人
[00:06:10.000 --> 00:06:13.000]  其實佔的比例是相當的高
[00:06:13.000 --> 00:06:16.000]  為什麼要自殺
[00:06:16.000 --> 00:06:20.000]  自殺最主要的原因是什麼
[00:06:20.000 --> 00:06:23.000]  絕望
[00:06:23.000 --> 00:06:25.000]  人生沒有盼望
[00:06:25.000 --> 00:06:27.000]  死了吧
[00:06:27.000 --> 00:06:29.000]  今天你可以看見很多的人
[00:06:29.000 --> 00:06:30.000]  經濟的問題
[00:06:30.000 --> 00:06:32.000]  各式各樣的問題等等
[00:06:32.000 --> 00:06:34.000]  這些婚姻的問題
[00:06:34.000 --> 00:06:35.000]  家庭的問題
[00:06:35.000 --> 00:06:36.000]  孩子的問題
[00:06:36.000 --> 00:06:39.000]  他覺得人生沒有希望
[00:06:39.000 --> 00:06:40.000]  他覺得人生沒有希望
[00:06:40.000 --> 00:06:41.000]  所以乾脆自殺
[00:06:41.000 --> 00:06:42.000]  而且這個當中
[00:06:42.000 --> 00:06:43.000]  你知道嗎
[00:06:43.000 --> 00:06:44.000]  這個當中
[00:06:44.000 --> 00:06:46.000]  那個年齡層來講
[00:06:46.000 --> 00:06:49.000]  你猜哪一個年齡層是最高的
[00:06:49.000 --> 00:06:52.000]  想自殺是最高的你知道嗎
[00:06:52.000 --> 00:06:54.000]  老年人嗎
[00:06:54.000 --> 00:06:55.000]  不是
[00:06:55.000 --> 00:06:57.000]  什麼人啊
[00:06:57.000 --> 00:06:59.000]  10歲到14歲
[00:06:59.000 --> 00:07:03.000]  25歲到34歲
[00:07:03.000 --> 00:07:05.000]  這兩個年齡層
[00:07:05.000 --> 00:07:08.000]  佔的比例是最高的
[00:07:08.000 --> 00:07:09.000]  這兩個年齡層
[00:07:09.000 --> 00:07:13.000]  豈不是最好的年齡嗎
[00:07:13.000 --> 00:07:14.000]  年輕嘛
[00:07:14.000 --> 00:07:17.000]  是不是
[00:07:17.000 --> 00:07:18.000]  這個年齡層豈不應該是
[00:07:18.000 --> 00:07:20.000]  最黃金的一個歲月嗎
[00:07:20.000 --> 00:07:25.000]  但是這個年輕人最想自殺
[00:07:25.000 --> 00:07:27.000]  現在你懂什麼
[00:07:27.000 --> 00:07:28.000]  俄國一個小說家
[00:07:28.000 --> 00:07:30.000]  叫做杜斯托耶夫斯基
[00:07:30.000 --> 00:07:32.000]  聽過吧
[00:07:32.000 --> 00:07:33.000]  想的這些名字
[00:07:33.000 --> 00:07:35.000]  都是想到很遠以前
[00:07:35.000 --> 00:07:36.000]  很久以前
[00:07:36.000 --> 00:07:37.000]  年輕時候讀過的書
[00:07:37.000 --> 00:07:39.000]  他最出名的這個小說
[00:07:39.000 --> 00:07:42.000]  就是這個罪與罰
[00:07:42.000 --> 00:07:44.000]  還有什麼杜斯什麼什麼
[00:07:44.000 --> 00:07:47.000]  拉斯的這個弟兄們
[00:07:47.000 --> 00:07:48.000]  不是不是
[00:07:48.000 --> 00:07:51.000]  是那個卡拉瑪祝福兄弟們
[00:07:51.000 --> 00:07:55.000]  這兩本書是他最出名的小說
[00:07:55.000 --> 00:07:58.000]  但是這一位有名的小說家
[00:07:58.000 --> 00:07:59.000]  他說
[00:07:59.000 --> 00:08:02.000]  他說沒有盼望的生活
[00:08:02.000 --> 00:08:06.000]  就是死亡
[00:08:06.000 --> 00:08:08.000]  所以你會發現
[00:08:08.000 --> 00:08:11.000]  連這一個不認識神的
[00:08:11.000 --> 00:08:12.000]  他是一個存在主義者
[00:08:12.000 --> 00:08:15.000]  連這個不認識神的
[00:08:15.000 --> 00:08:16.000]  杜斯托耶夫斯基
[00:08:16.000 --> 00:08:18.000]  他也知道一件事情
[00:08:18.000 --> 00:08:22.000]  沒有盼望的生活就是死亡
[00:08:22.000 --> 00:08:23.000]  親愛的兄姊妹
[00:08:23.000 --> 00:08:25.000]  所以盼望
[00:08:25.000 --> 00:08:27.000]  盼望何等的重要
[00:08:27.000 --> 00:08:28.000]  今天一個人活著
[00:08:28.000 --> 00:08:29.000]  是需要盼望的
[00:08:29.000 --> 00:08:32.000]  是不是
[00:08:32.000 --> 00:08:36.000]  但是
[00:08:36.000 --> 00:08:37.000]  這位
[00:08:37.000 --> 00:08:38.000]  這裡告訴我們說
[00:08:38.000 --> 00:08:39.000]  他說這是一個
[00:08:39.000 --> 00:08:40.000]  保羅說
[00:08:40.000 --> 00:08:42.000]  他說叫我們不要失去
[00:08:42.000 --> 00:08:45.000]  這個福音的盼望
[00:08:45.000 --> 00:08:48.000]  所以這個地方提到了盼望
[00:08:48.000 --> 00:08:50.000]  但是他說這個盼望是什麼
[00:08:50.000 --> 00:08:52.000]  他說是福音的盼望
[00:08:52.000 --> 00:08:55.000]  看到沒有
[00:08:55.000 --> 00:09:00.000]  The hope of the gospel
[00:09:00.000 --> 00:09:01.000]  換句話說
[00:09:01.000 --> 00:09:02.000]  這句話也讓我們看見
[00:09:02.000 --> 00:09:05.000]  我們的盼望是在哪裡呢
[00:09:05.000 --> 00:09:11.000]  我們的盼望是在福音
[00:09:11.000 --> 00:09:12.000]  這個福音這個字
[00:09:12.000 --> 00:09:16.000]  不僅僅我們基督徒在用
[00:09:16.000 --> 00:09:18.000]  這個世界的人也在用
[00:09:18.000 --> 00:09:20.000]  所以你看這個圖
[00:09:20.000 --> 00:09:21.000]  這是一個廣告
[00:09:21.000 --> 00:09:23.000]  說減重的福音
[00:09:23.000 --> 00:09:25.000]  這是比較好聽的
[00:09:25.000 --> 00:09:26.000]  那我們通常比它
[00:09:26.000 --> 00:09:28.000]  通俗一點說是什麼
[00:09:28.000 --> 00:09:31.000]  減肥
[00:09:31.000 --> 00:09:32.000]  是不是
[00:09:32.000 --> 00:09:33.000]  減肥的福音
[00:09:33.000 --> 00:09:34.000]  減肥的福音
[00:09:34.000 --> 00:09:37.000]  什麼叫減肥的福音
[00:09:37.000 --> 00:09:40.000]  就是你想減肥
[00:09:40.000 --> 00:09:41.000]  我告訴你這個福音
[00:09:41.000 --> 00:09:43.000]  懂這意思嗎
[00:09:43.000 --> 00:09:45.000]  所以什麼叫福音呢
[00:09:45.000 --> 00:09:46.000]  什麼叫福音呢
[00:09:46.000 --> 00:09:49.000]  其實福音這個字
[00:09:49.000 --> 00:09:51.000]  在希臘文裡面的意思
[00:09:51.000 --> 00:09:54.000]  翻出來就是好消息
[00:09:54.000 --> 00:09:57.000]  Good news
[00:09:57.000 --> 00:09:59.000]  我們中文翻得比較文言一點
[00:09:59.000 --> 00:10:02.000]  福音對不對
[00:10:02.000 --> 00:10:04.000]  好消息
[00:10:04.000 --> 00:10:06.000]  所以親愛的同志們
[00:10:06.000 --> 00:10:08.000]  福音就是好消息
[00:10:08.000 --> 00:10:11.000]  福音是有關什麼的好消息呢
[00:10:11.000 --> 00:10:13.000]  福音的內容是什麼呢
[00:10:13.000 --> 00:10:15.000]  福音的內容是什麼
[00:10:15.000 --> 00:10:17.000]  減重
[00:10:17.000 --> 00:10:18.000]  親愛的同志們
[00:10:18.000 --> 00:10:21.000]  你最渴望的是什麼福音呢
[00:10:21.000 --> 00:10:23.000]  疫情結束
[00:10:23.000 --> 00:10:27.000]  又可以隨便趴趴走
[00:10:27.000 --> 00:10:29.000]  到處四面走
[00:10:29.000 --> 00:10:31.000]  你最喜歡的是什麼
[00:10:31.000 --> 00:10:34.000]  你最希望聽到的福音是什麼
[00:10:34.000 --> 00:10:36.000]  你最希望聽到的Good news是什麼
[00:10:36.000 --> 00:10:37.000]  親愛的同志們
[00:10:37.000 --> 00:10:40.000]  如果是烏克蘭的弟兄姊妹
[00:10:40.000 --> 00:10:41.000]  烏克蘭人
[00:10:41.000 --> 00:10:42.000]  我告訴你
[00:10:42.000 --> 00:10:48.000]  他們一定最希望聽到什麼
[00:10:48.000 --> 00:10:51.000]  不是只有戰爭結束
[00:10:51.000 --> 00:10:55.000]  他們一定最希望聽到就是打勝啊
[00:10:55.000 --> 00:10:58.000]  把俄羅斯打敗了打回去了
[00:10:58.000 --> 00:11:02.000]  所有的一些土地通通收回來是不是
[00:11:02.000 --> 00:11:04.000]  親愛的同志們
[00:11:04.000 --> 00:11:05.000]  每一個國家
[00:11:05.000 --> 00:11:06.000]  每一個人民都有他的福音
[00:11:06.000 --> 00:11:08.000]  都想要聽到他的福音
[00:11:08.000 --> 00:11:09.000]  每一個人
[00:11:09.000 --> 00:11:10.000]  每一個族群
[00:11:10.000 --> 00:11:11.000]  每一個人種
[00:11:11.000 --> 00:11:12.000]  每一個不同的人
[00:11:12.000 --> 00:11:14.000]  都會想要聽到他的福音
[00:11:14.000 --> 00:11:17.000]  但是這個世界所需要的
[00:11:17.000 --> 00:11:19.000]  真正的福音是什麼呢
[00:11:19.000 --> 00:11:22.000]  真正的這個好消息是什麼呢
[00:11:22.000 --> 00:11:28.000]  這個好消息就是關於耶穌基督
[00:11:28.000 --> 00:11:29.000]  馬可福音第一章第一節
[00:11:29.000 --> 00:11:31.000]  我們起來念好不好
[00:11:31.000 --> 00:11:33.000]  神的兒子
[00:11:33.000 --> 00:11:38.000]  耶穌基督福音的起頭
[00:11:38.000 --> 00:11:39.000]  短短的一句話
[00:11:39.000 --> 00:11:42.000]  馬可福音一開始開章明義的講什麼
[00:11:42.000 --> 00:11:44.000]  神的兒子
[00:11:44.000 --> 00:11:46.000]  這是他的名字
[00:11:46.000 --> 00:11:48.000]  接著說什麼
[00:11:48.000 --> 00:11:51.000]  耶穌基督
[00:11:51.000 --> 00:11:56.000]  單單這三個稱呼就可以講一堂道了
[00:11:56.000 --> 00:11:58.000]  但我今天不花時間在這裡
[00:11:58.000 --> 00:12:00.000]  可是在這裡讓我們看見
[00:12:00.000 --> 00:12:03.000]  耶穌基督他是福音的什麼
[00:12:03.000 --> 00:12:07.000]  起頭
[00:12:07.000 --> 00:12:11.000]  沒有他就沒有福音
[00:12:11.000 --> 00:12:13.000]  接著哥林多前書十五章
[00:12:13.000 --> 00:12:14.000]  三到五節
[00:12:14.000 --> 00:12:16.000]  保羅在講到
[00:12:16.000 --> 00:12:18.000]  哥林多前書在其實一開始
[00:12:18.000 --> 00:12:21.000]  他說我當日所傳給你們的
[00:12:21.000 --> 00:12:24.000]  原是我們所領受的
[00:12:24.000 --> 00:12:25.000]  接著他就說
[00:12:25.000 --> 00:12:29.000]  我第一就是基督照聖經所說
[00:12:29.000 --> 00:12:32.000]  為我們的罪死了
[00:12:32.000 --> 00:12:34.000]  而且埋葬了
[00:12:34.000 --> 00:12:35.000]  又照聖經所說
[00:12:35.000 --> 00:12:37.000]  第三天怎麼樣復活了
[00:12:37.000 --> 00:12:38.000]  換句話說
[00:12:38.000 --> 00:12:41.000]  這個地方保羅告訴我們一件事情
[00:12:41.000 --> 00:12:43.000]  他說福音是什麼呢
[00:12:43.000 --> 00:12:44.000]  我傳給你們的福音是什麼呢
[00:12:44.000 --> 00:12:46.000]  就是耶穌基督為我們死
[00:12:46.000 --> 00:12:48.000]  為我們埋葬
[00:12:48.000 --> 00:12:50.000]  為我們第三天從死裡復活
[00:12:50.000 --> 00:12:51.000]  簡單地說
[00:12:51.000 --> 00:12:56.000]  耶穌的一生就是我們所傳揚的
[00:12:56.000 --> 00:13:02.000]  福音的好消息
[00:13:02.000 --> 00:13:03.000]  所以當我們今天講到
[00:13:03.000 --> 00:13:06.000]  傳福音傳福音的時候
[00:13:06.000 --> 00:13:07.000]  請記得
[00:13:07.000 --> 00:13:11.000]  我們傳的福音是耶穌基督
[00:13:11.000 --> 00:13:12.000]  我們要告訴別人
[00:13:12.000 --> 00:13:14.000]  這一個好消息就是耶穌基督
[00:13:14.000 --> 00:13:16.000]  Amen
[00:13:16.000 --> 00:13:17.000]  我真巴不得有時候
[00:13:17.000 --> 00:13:21.000]  我們能夠像這些賣藥的
[00:13:21.000 --> 00:13:24.000]  有那麼強烈的使命感
[00:13:24.000 --> 00:13:29.000]  我帶著使命向前走
[00:13:29.000 --> 00:13:35.000]  那種強烈的使命感
[00:13:35.000 --> 00:13:37.000]  我有一個親戚
[00:13:37.000 --> 00:13:39.000]  他現在在做類似像這種
[00:13:39.000 --> 00:13:42.000]  健康食品的這個工作
[00:13:42.000 --> 00:13:44.000]  我看他真是
[00:13:44.000 --> 00:13:47.000]  他換了很多很多工作
[00:13:47.000 --> 00:13:48.000]  這一次我看見他
[00:13:48.000 --> 00:13:51.000]  真的是完完全全地投入
[00:13:51.000 --> 00:13:52.000]  非常有passion
[00:13:52.000 --> 00:13:55.000]  你可以看見他的那個
[00:13:55.000 --> 00:13:56.000]  他的那個叫做什麼
[00:13:56.000 --> 00:14:00.000]  Line裡面不是有那個叫做什麼
[00:14:00.000 --> 00:14:05.000]  就是那叫什麼
[00:14:05.000 --> 00:14:07.000]  有的叫做moment
[00:14:07.000 --> 00:14:09.000]  有的叫做什麼
[00:14:09.000 --> 00:14:11.000]  就是他會把他的一些東西
[00:14:11.000 --> 00:14:12.000]  都投進去
[00:14:12.000 --> 00:14:13.000]  所以你是他朋友的話
[00:14:13.000 --> 00:14:17.000]  你都會很自然地就會
[00:14:17.000 --> 00:14:20.000]  他會出來
[00:14:20.000 --> 00:14:21.000]  那我就發現
[00:14:21.000 --> 00:14:22.000]  你們一下子又是
[00:14:22.000 --> 00:14:24.000]  這個健康的這個什麼
[00:14:24.000 --> 00:14:25.000]  喝這個東西
[00:14:25.000 --> 00:14:26.000]  吃那個東西
[00:14:26.000 --> 00:14:28.000]  哇 真是
[00:14:28.000 --> 00:14:31.000]  他竭力地在傳揚
[00:14:31.000 --> 00:14:34.000]  親愛的女後子們
[00:14:34.000 --> 00:14:37.000]  很多人在這個教授
[00:14:37.000 --> 00:14:38.000]  你怎麼樣減肥啊
[00:14:38.000 --> 00:14:39.000]  也是如此
[00:14:39.000 --> 00:14:41.000]  哇
[00:14:41.000 --> 00:14:43.000]  168有沒有 聽過嗎
[00:14:43.000 --> 00:14:47.000]  168
[00:14:47.000 --> 00:14:52.000]  那叫斷食
[00:14:52.000 --> 00:14:56.000]  斷食還節食
[00:14:56.000 --> 00:14:58.000]  我每次都想到168
[00:14:58.000 --> 00:14:59.000]  就想到我們家那邊
[00:14:59.000 --> 00:15:03.000]  有一個168超市
[00:15:03.000 --> 00:15:05.000]  所以你可以看見
[00:15:05.000 --> 00:15:07.000]  很多人對這個很有興趣
[00:15:07.000 --> 00:15:08.000]  對那個很有興趣
[00:15:08.000 --> 00:15:09.000]  我不是說不可以
[00:15:09.000 --> 00:15:10.000]  我不是說你今天
[00:15:10.000 --> 00:15:14.000]  不可以做賣這些產品的行業
[00:15:14.000 --> 00:15:15.000]  但是親愛的女後子們
[00:15:15.000 --> 00:15:17.000]  福音是什麼
[00:15:17.000 --> 00:15:18.000]  這一切的
[00:15:18.000 --> 00:15:20.000]  不管是飲食的東西
[00:15:20.000 --> 00:15:22.000]  不管是幫助你身體更好這些
[00:15:22.000 --> 00:15:24.000]  這些東西都是福音
[00:15:24.000 --> 00:15:26.000]  可是這些都不是
[00:15:26.000 --> 00:15:28.000]  不是一個全人的福音
[00:15:28.000 --> 00:15:31.000]  這些只告訴你身體能夠更好
[00:15:31.000 --> 00:15:34.000]  耶穌基督是帶給我們的
[00:15:34.000 --> 00:15:35.000]  這一個好消息
[00:15:35.000 --> 00:15:37.000]  是一個全人的福音
[00:15:37.000 --> 00:15:39.000]  是一個身心靈的福音
[00:15:39.000 --> 00:15:40.000]  是一個關乎你人生
[00:15:40.000 --> 00:15:44.000]  今生跟來生永遠的福音
[00:15:44.000 --> 00:15:47.000]  親愛的女後子們
[00:15:47.000 --> 00:15:50.000]  所以這個福音
[00:15:50.000 --> 00:15:53.000]  是我們所要傳揚的福音
[00:15:53.000 --> 00:15:55.000]  下禮拜是宣教聯會
[00:15:55.000 --> 00:15:59.000]  所以我順便也提一下
[00:15:59.000 --> 00:16:01.000]  在教會界裡面現在有時候
[00:16:01.000 --> 00:16:03.000]  常常會confuse一些
[00:16:03.000 --> 00:16:07.000]  傳福音跟宣教
[00:16:07.000 --> 00:16:09.000]  現在很多人把傳福音跟宣教
[00:16:09.000 --> 00:16:12.000]  混在一起
[00:16:12.000 --> 00:16:15.000]  好像
[00:16:15.000 --> 00:16:16.000]  現在不是大家很流行
[00:16:16.000 --> 00:16:19.000]  信徒小組嗎
[00:16:19.000 --> 00:16:24.000]  就有信徒小組教會裡面的
[00:16:24.000 --> 00:16:26.000]  我知道他們有一個姐妹
[00:16:26.000 --> 00:16:30.000]  她們就到歐洲
[00:16:30.000 --> 00:16:31.000]  到世界各地
[00:16:31.000 --> 00:16:33.000]  也到過我們LA
[00:16:33.000 --> 00:16:34.000]  來跟大家分享
[00:16:34.000 --> 00:16:35.000]  她怎麼做信徒小組
[00:16:35.000 --> 00:16:37.000]  她怎麼樣子帶領信徒
[00:16:37.000 --> 00:16:38.000]  她怎麼改變的
[00:16:38.000 --> 00:16:40.000]  講她的見證
[00:16:40.000 --> 00:16:41.000]  那我一看
[00:16:41.000 --> 00:16:43.000]  她上面她的title是什麼呢
[00:16:43.000 --> 00:16:46.000]  她的title是宣教士
[00:16:46.000 --> 00:16:49.000]  她的title是宣教士
[00:16:49.000 --> 00:16:51.000]  所以教會就把她
[00:16:51.000 --> 00:16:55.000]  給她一個title叫做宣教士
[00:16:55.000 --> 00:16:59.000]  現在你會聽這個宣教宣教士
[00:16:59.000 --> 00:17:00.000]  聽到後來你都搞不清楚
[00:17:00.000 --> 00:17:03.000]  到底什麼是宣教了
[00:17:03.000 --> 00:17:04.000]  是不是
[00:17:04.000 --> 00:17:05.000]  什麼叫宣教
[00:17:05.000 --> 00:17:08.000]  宣教這個字
[00:17:08.000 --> 00:17:10.000]  英文其實是mission
[00:17:10.000 --> 00:17:13.000]  mission把它翻譯出來
[00:17:13.000 --> 00:17:14.000]  中文把它翻成宣教
[00:17:14.000 --> 00:17:16.000]  或者翻成拆傳
[00:17:16.000 --> 00:17:18.000]  或者說使命
[00:17:18.000 --> 00:17:19.000]  有些公司裡面
[00:17:19.000 --> 00:17:22.000]  也有mission statement
[00:17:22.000 --> 00:17:25.000]  那個叫做使命宣言
