
[00:00:00.000 --> 00:00:06.120]  兄弟們 我們當你要跟別人介紹你自己的時候
[00:07:12.880 --> 00:07:16.640]  甚至他也管教他們
[00:07:16.640 --> 00:07:17.520]  保羅在形容說
[00:07:17.520 --> 00:07:20.600]  我們在耶穌基督這個陰性稱義的道理
[00:07:20.600 --> 00:07:22.240]  還沒有來到之前呢
[00:07:22.240 --> 00:07:28.920]  律法的公用就好像是那個訓蒙的師父
[00:07:28.920 --> 00:07:30.720]  他管我們
[00:07:30.720 --> 00:07:33.720]  他告訴我們什麼該做不該做
[00:07:33.720 --> 00:07:38.720]  吃飯的時候
[00:07:38.720 --> 00:07:42.400]  sit properly
[00:07:42.400 --> 00:07:44.480]  吃飯又有吃相
[00:07:44.480 --> 00:07:46.040]  對不對
[00:07:46.040 --> 00:07:46.800]  不要吃起來
[00:07:46.800 --> 00:07:52.280]  這好像是那個沒受過教育的人
[00:07:52.280 --> 00:07:54.320]  是不是
[00:07:54.320 --> 00:07:57.560]  這我們中國啊
[00:07:57.560 --> 00:08:00.640]  我們中國人到外面旅遊的越來越多
[00:08:00.640 --> 00:08:03.160]  到了一個程度
[00:08:03.160 --> 00:08:07.040]  中國人現在也名聞四海
[00:08:07.040 --> 00:08:11.760]  特別是這些很多國家反映出來
[00:08:11.760 --> 00:08:16.520]  這些中國遊客怎麼這麼沒禮貌
[00:08:16.520 --> 00:08:19.720]  插隊這些東西
[00:08:19.720 --> 00:08:23.320]  連我們習主席都有一次就講話了
[00:08:23.320 --> 00:08:26.840]  甚至現在中國政府也規定了
[00:08:26.840 --> 00:08:28.920]  出去旅遊旅遊團跟出去的
[00:08:28.920 --> 00:08:31.480]  如果被發現上廁所的時候
[00:08:31.480 --> 00:08:33.080]  那個廁所馬桶蓋上面
[00:08:33.080 --> 00:08:34.800]  有腳印的
[00:08:34.800 --> 00:08:36.320]  回來把這個人記錄
[00:08:36.320 --> 00:08:38.560]  要這個看守
[00:08:38.560 --> 00:08:41.680]  等等之類的一些就出條了
[00:08:41.680 --> 00:08:43.600]  我講這個意思就是說
[00:08:43.600 --> 00:08:46.080]  親愛的我怎麼樣
[00:08:46.080 --> 00:08:47.880]  為什麼要規定
[00:08:47.880 --> 00:08:50.120]  為什麼律法
[00:08:50.120 --> 00:08:52.560]  因為你不會聽話
[00:08:52.560 --> 00:08:54.120]  你不照規矩行嗎
[00:08:54.120 --> 00:08:54.400]  是不是
[00:08:54.400 --> 00:08:56.320]  所以要律法對不對
[00:08:56.320 --> 00:08:58.200]  所以律法有沒有作用
[00:08:58.200 --> 00:08:59.600]  有沒有作用
[00:08:59.600 --> 00:09:02.200]  有
[00:09:02.200 --> 00:09:03.600]  所以保羅在這裡告訴我們說
[00:09:03.600 --> 00:09:05.200]  他說在耶穌基督
[00:09:05.200 --> 00:09:07.880]  在陰性稱一的這個道理還沒有來之前
[00:09:07.880 --> 00:09:12.880]  我們都需要在那個迅猛的師父的手下
[00:09:12.880 --> 00:09:14.920]  被他所管理
[00:09:14.920 --> 00:09:16.560]  被他所教導
[00:09:16.560 --> 00:09:18.240]  告訴我們什麼該做
[00:09:18.240 --> 00:09:20.760]  什麼不該做
[00:09:20.760 --> 00:09:22.920]  那麼
[00:09:22.920 --> 00:09:25.160]  可是迅猛的師父
[00:09:25.160 --> 00:09:28.360]  他為的是什麼
[00:09:28.360 --> 00:09:32.400]  下一張
[00:09:32.400 --> 00:09:40.920]  迅猛的師父是為了引我們到基督那裡
[00:09:40.920 --> 00:09:42.880]  請記得這句話
[00:09:42.880 --> 00:09:48.200]  迅猛的師父律法的目的是為了引我們到基督那裡
[00:09:48.200 --> 00:09:50.560]  使我們不在師父的手下
[00:09:50.560 --> 00:09:56.960]  而是活在基督的手下
[00:09:56.960 --> 00:10:00.280]  所以英國的師父和牧師
[00:10:00.280 --> 00:10:01.720]  他解釋這段聖經的時候
[00:10:01.720 --> 00:10:03.640]  他講了這段話
[00:10:03.640 --> 00:10:09.200]  他說當律法寫在我們心上的時候
[00:10:09.200 --> 00:10:13.000]  他的校長職份便終結了
[00:10:13.000 --> 00:10:16.520]  這個校長指的就是律法
[00:10:16.520 --> 00:10:19.600]  有沒有人很喜歡校長的
[00:10:19.600 --> 00:10:21.400]  比較少
[00:10:21.400 --> 00:10:22.880]  是不是
[00:10:22.880 --> 00:10:25.200]  特別我們那個年代
[00:10:25.200 --> 00:10:28.080]  去校長是代表什麼
[00:10:28.080 --> 00:10:30.040]  嚴重了
[00:10:30.040 --> 00:10:31.240]  是不是
[00:10:31.240 --> 00:10:39.080]  所以校長或者是管風氣的老師叫什麼
[00:10:39.080 --> 00:10:42.560]  訓導主任
[00:10:42.560 --> 00:10:45.880]  我們那個年代還有教官還記得嗎
[00:10:45.880 --> 00:10:48.520]  每次一進大校門的時候
[00:10:48.520 --> 00:10:51.280]  教官站在門口
[00:10:51.280 --> 00:10:53.880]  糟糕了
[00:10:53.880 --> 00:10:56.080]  身上馬上檢查一下
[00:10:56.080 --> 00:10:58.680]  有沒有穿襪子
[00:10:58.680 --> 00:11:01.840]  特別是有沒有穿黑襪子
[00:11:01.840 --> 00:11:03.920]  然後這個頭髮怎麼樣子
[00:11:03.920 --> 00:11:05.200]  什麼這些都沒有
[00:11:05.200 --> 00:11:06.400]  都通通要注意了
[00:11:06.400 --> 00:11:07.040]  為什麼呢
[00:11:07.040 --> 00:11:09.280]  因為頭髮如果臉太長了
[00:11:09.280 --> 00:11:11.600]  教官把你叫去那個
[00:11:11.600 --> 00:11:13.520]  那叫什麼
[00:11:13.520 --> 00:11:18.840]  教官那叫什麼
[00:11:18.840 --> 00:11:26.840]  然後就給你一個三民主義頭
[00:11:26.840 --> 00:11:28.040]  對不對
[00:11:28.040 --> 00:11:29.680]  但是請問
[00:11:29.680 --> 00:11:33.080]  律法這樣做
[00:11:33.080 --> 00:11:35.240]  是不是就真正的解決了問題呢
[00:11:35.240 --> 00:11:37.400]  你發現沒有
[00:11:37.400 --> 00:11:39.440]  律法叫我們治罪
[00:11:39.440 --> 00:11:41.040]  目的是要讓我們看見
[00:11:41.040 --> 00:11:41.840]  靠我們自己
[00:11:41.840 --> 00:11:43.880]  我們這個人真是敗壞
[00:11:43.880 --> 00:11:45.600]  是不是
[00:11:45.600 --> 00:11:49.120]  我們實在不知道該怎麼辦的時候
[00:11:49.120 --> 00:11:52.000]  這時候我們想到
[00:11:52.000 --> 00:11:53.440]  我們何等的需要
[00:11:53.440 --> 00:11:54.200]  就像保祿說
[00:11:54.200 --> 00:11:56.160]  我勵志行才行出來
[00:11:56.160 --> 00:11:57.200]  行出來由得我
[00:11:57.200 --> 00:11:58.400]  行不由不得我
[00:11:58.400 --> 00:12:00.400]  我勵志行
[00:12:00.400 --> 00:12:03.400]  我怎麼樣
[00:12:03.400 --> 00:12:05.520]  我所不要行的餓了怎麼樣
[00:12:05.520 --> 00:12:08.000]  我反倒去行
[00:12:08.000 --> 00:12:12.560]  所以保祿說我真是苦啊
[00:12:12.560 --> 00:12:14.840]  你看沒有
[00:12:14.840 --> 00:12:16.640]  什麼時候當你跟罪惡
[00:12:16.640 --> 00:12:18.560]  掙扎到這個地步的時候
[00:12:18.560 --> 00:12:19.720]  你就有救了
[00:12:19.720 --> 00:12:23.800]  跟你旁邊說你有救了
[00:12:23.800 --> 00:12:25.520]  所以當他感覺到
[00:12:25.520 --> 00:12:26.560]  自己沒有辦法的時候
[00:12:26.560 --> 00:12:29.160]  他才會說靠著聖靈
[00:12:29.160 --> 00:12:29.880]  看到沒有
[00:12:29.880 --> 00:12:30.960]  接著羅馬書記講的
[00:12:30.960 --> 00:12:32.720]  靠著聖靈
[00:12:32.720 --> 00:12:34.160]  靠著主
[00:12:34.160 --> 00:12:36.080]  靠著耶穌基督
[00:12:36.080 --> 00:12:36.840]  請大家聽我準備
[00:12:36.840 --> 00:12:38.360]  所以律法的功用
[00:12:38.360 --> 00:12:44.800]  是為了引我們到基督的面前
[00:12:44.800 --> 00:12:52.360]  我記得是一兩個月前
[00:12:52.360 --> 00:12:54.680]  有一次我小女兒跟我講說
[00:12:54.680 --> 00:12:59.000]  爹地你要不要陪我去
[00:12:59.000 --> 00:13:03.480]  看這個稻妻隊打棒球
[00:13:03.480 --> 00:13:08.520]  我講過了
[00:13:08.520 --> 00:13:14.040]  我要講的還沒講
[00:13:14.040 --> 00:13:19.800]  我現在要講的不是
[00:13:19.800 --> 00:13:21.880]  我在稻妻隊看的那個情況
[00:13:21.880 --> 00:13:23.520]  我現在要講的就是
[00:13:23.520 --> 00:13:26.480]  那天他下班五點鐘
[00:13:26.480 --> 00:13:28.520]  我們早早的就在路上面
[00:13:28.520 --> 00:13:32.520]  買了一個類似像墨西哥的
[00:13:32.520 --> 00:13:35.160]  那個叫什麼
[00:13:35.160 --> 00:13:39.160]  Dakola 還有Boleto之類的
[00:13:39.160 --> 00:13:42.000]  我們就買了這些吃的食物
[00:13:42.000 --> 00:13:43.200]  然後就一路上面
[00:13:43.200 --> 00:13:43.960]  他告訴我說
[00:13:43.960 --> 00:13:46.080]  他說在那個稻妻隊那邊
[00:13:46.080 --> 00:13:47.640]  有一個Parking lot
[00:13:47.640 --> 00:13:48.880]  是比較便宜的
[00:13:48.880 --> 00:13:49.840]  雖然要走點路
[00:13:49.840 --> 00:13:51.600]  但是比較便宜
[00:13:51.600 --> 00:13:52.760]  那我也不太熟悉
[00:13:52.760 --> 00:13:54.680]  第一次去看棒球賽對不對
[00:13:54.680 --> 00:13:56.480]  所以我就開車
[00:13:56.480 --> 00:13:57.880]  當場其實你們都知道
[00:13:57.880 --> 00:13:58.760]  那個下班時間
[00:13:58.760 --> 00:14:00.720]  那個交通是很亂的
[00:14:00.720 --> 00:14:01.640]  所以我就開車
[00:14:01.640 --> 00:14:04.520]  開車他的GPS
[00:14:04.520 --> 00:14:06.920]  我的女兒弄那個GPS就告訴我
[00:14:06.920 --> 00:14:09.920]  那什麼向右轉向左轉
[00:14:09.920 --> 00:14:13.320]  可是就在我要從一個地方
[00:14:13.320 --> 00:14:15.240]  這樣轉彎到那邊去的時候
[00:14:15.240 --> 00:14:17.320]  我一看我的媽
[00:14:17.320 --> 00:14:18.640]  那個車子啊
[00:14:18.640 --> 00:14:21.400]  兩邊的車子就是這邊那邊
[00:14:21.400 --> 00:14:24.240]  這邊那邊很多車子都來了
[00:14:24.240 --> 00:14:27.120]  可是我GPS那時候
[00:14:27.120 --> 00:14:28.400]  我的女兒聽了說
[00:14:28.400 --> 00:14:31.600]  Daddy向左轉
[00:14:31.600 --> 00:14:32.680]  我一聽到向左轉
[00:14:32.680 --> 00:14:34.080]  我馬上照令遵行
[00:14:34.080 --> 00:14:35.520]  我就開始向左轉
[00:14:35.520 --> 00:14:36.880]  但是沒想到
[00:14:36.880 --> 00:14:41.520]  當我要開到中間的時候
[00:14:41.520 --> 00:14:44.480]  我突然發現什麼
[00:14:44.480 --> 00:14:46.840]  我是紅燈
[00:14:46.840 --> 00:14:47.920]  所以怎麼辦呢
[00:14:47.920 --> 00:14:50.120]  趕快停下來
[00:14:50.120 --> 00:14:52.480]  但是車子已經
[00:14:52.480 --> 00:14:54.840]  不是 已經是有點過頭
[00:14:54.840 --> 00:14:56.440]  過了中間去了
[00:14:56.440 --> 00:14:59.240]  哇 兩邊的車子看著我就這樣子
[00:14:59.240 --> 00:15:01.080]  避著我這樣子
[00:15:01.080 --> 00:15:03.560]  那我在那邊正在看這個車子
[00:15:03.560 --> 00:15:04.920]  要怎麼樣躲避他們
[00:15:04.920 --> 00:15:06.400]  不要讓他們撞到我的時候
[00:15:06.400 --> 00:15:08.680]  我突然埋頭一看
[00:15:08.680 --> 00:15:13.720]  前面一個警察騎著摩托車來了
[00:15:13.720 --> 00:15:17.240]  哎呀 我就趕快看到那個是綠燈的時候
[00:15:17.240 --> 00:15:19.680]  我就趕快就趕快準備走了
[00:15:19.680 --> 00:15:21.360]  因為我心裡想說他是這樣過來嘛
[00:15:21.360 --> 00:15:22.800]  對不對 我左轉過去的時候
[00:15:22.800 --> 00:15:24.200]  他就跑掉了 對不對
[00:15:24.200 --> 00:15:26.520]  結果結果我左轉出去之後
[00:15:26.520 --> 00:15:28.920]  突然看見就走了
[00:15:28.920 --> 00:15:31.560]  他跟著來了
[00:15:31.560 --> 00:15:36.080]  我就跟我女兒說完了 完了
[00:15:36.080 --> 00:15:39.520]  本來這麼美好的一件事情
[00:15:39.520 --> 00:15:40.400]  是不是啊
[00:15:40.400 --> 00:15:44.240]  本來想趕快趕到那個地方提早一點到
[00:15:44.240 --> 00:15:48.680]  結果竟然發生這樣事情
[00:15:48.680 --> 00:15:51.320]  唉
[00:15:51.320 --> 00:15:57.480]  但是在美國也不是第一次被抓 對不對
[00:15:57.480 --> 00:16:00.320]  好 預備心了
[00:16:00.320 --> 00:16:03.000]  看見他的燈在閃了
[00:16:03.000 --> 00:16:04.720]  後面聲音說
[00:16:04.720 --> 00:16:09.280]  告訴我說找一個安全的地方停下來
[00:16:09.280 --> 00:16:15.840]  我就找個安全的地方停下來了
[00:16:15.840 --> 00:16:18.080]  然後他過來
[00:16:18.080 --> 00:16:20.320]  這個警察波波
[00:16:20.320 --> 00:16:23.600]  我不應該叫他波波了
[00:16:23.600 --> 00:16:28.560]  這個好像是這個African American
[00:16:28.560 --> 00:16:32.320]  或者是反正皮膚黑黑的
[00:16:32.320 --> 00:16:37.480]  他來了之後竟然帶著笑臉來跟我講話
[00:16:37.480 --> 00:16:38.080]  他就問我說
[00:16:38.080 --> 00:16:44.560]  他說你知道what happened to you
[00:16:44.560 --> 00:16:49.200]  我說其實嚴格講起來我也不太清楚
[00:16:49.200 --> 00:16:50.760]  我只知道我是過了一天頭
[00:16:50.760 --> 00:16:52.240]  但是我沒有跑掉 對不對
[00:16:52.240 --> 00:16:54.920]  我也沒有轉過去啊 是不是
[00:16:54.920 --> 00:16:56.360]  然後我就跟他講說
[00:16:56.360 --> 00:16:57.400]  他就說
[00:16:57.400 --> 00:17:00.760]  他說你剛才那樣子你超過了過頭了
[00:17:00.760 --> 00:17:02.000]  這是很危險的事情
[00:17:02.000 --> 00:17:03.760]  你知道嗎
[00:17:03.760 --> 00:17:06.080]  我說是是是 我知道 我知道
[00:17:06.080 --> 00:17:07.640]  然後我就跟他解釋
[00:17:07.640 --> 00:17:08.480]  我說你知道嗎
[00:17:08.480 --> 00:17:11.800]  我是要陪我女兒去看球賽
[00:17:11.800 --> 00:17:13.680]  我現在趕時間等等
[00:17:13.680 --> 00:17:15.040]  我剛才又聽雞皮疙瘩
[00:17:15.040 --> 00:17:16.280]  反正講了一堆東西
[00:17:16.280 --> 00:17:17.040]  解釋完了之後
[00:17:17.040 --> 00:17:19.040]  他說
[00:17:19.040 --> 00:17:22.240]  他說我just want to tell you
[00:17:22.240 --> 00:17:28.040]  他說希望你以後不要這麼樣急
[00:17:28.040 --> 00:17:30.720]  再怎麼樣子安全最重要
[00:17:30.720 --> 00:17:37.680]  他說今天我不開你罰單
[00:17:37.680 --> 00:17:40.640]  這個叫做恩典
[00:17:40.640 --> 00:17:44.240]  我那天真的體會到什麼叫恩典
[00:17:44.240 --> 00:17:46.680]  不是我配得的 是不是
[00:17:46.680 --> 00:17:48.360]  我明明有guilty
[00:17:48.360 --> 00:17:53.000]  我明明超過去了
[00:17:53.000 --> 00:17:55.120]  律法教我治罪
[00:17:55.120 --> 00:17:59.880]  警察一來我就知道我錯了
[00:17:59.880 --> 00:18:06.480]  可是律法的功用是要叫我到基督的面前
[00:18:06.480 --> 00:18:11.600]  到基督的面前因著這個恩典
[00:18:11.600 --> 00:18:16.120]  所以我因性怎麼樣 成一了
[00:18:16.120 --> 00:18:20.840]  有沒有 跟你旁邊你因性成一了
[00:18:20.840 --> 00:18:24.600]  你因著信耶穌基督成一了
[00:18:24.600 --> 00:18:26.240]  不管你過去有多少的罪
[00:18:26.240 --> 00:18:28.880]  不管你過去有多少的問題
[00:18:28.880 --> 00:18:30.400]  因著耶穌基督
[00:18:30.400 --> 00:18:33.840]  所以你的罪得審免了
[00:18:33.840 --> 00:18:36.840]  這叫恩典
[00:18:36.840 --> 00:18:41.000]  越懂得恩典的人才懂得怎麼樣感恩
[00:18:41.000 --> 00:18:45.320]  越懂得恩典的人才懂得怎麼樣子
[00:18:45.320 --> 00:18:52.880]  去做一個給別人恩典的人
[00:18:52.880 --> 00:18:57.280]  所以保羅講到的這個律法是迅猛的師父
[00:18:57.280 --> 00:18:59.640]  為了以我們到基督那裡
[00:18:59.640 --> 00:19:04.160]  叫我們因性成一
[00:19:04.160 --> 00:19:08.440]  講完這個律法這邊告一個段落
[00:19:08.440 --> 00:19:11.840]  接著他說什麼呢
[00:19:11.840 --> 00:19:21.720]  他說所以你們因性基督耶穌都是神的兒子
[00:19:21.720 --> 00:19:25.960]  這邊開始他講到我們的身份
[00:19:25.960 --> 00:19:28.520]  又怎麼樣身份是重要的
[00:19:28.520 --> 00:19:32.120]  是不是 有沒有身份證
[00:19:32.120 --> 00:19:34.640]  有沒有
[00:19:34.640 --> 00:19:38.360]  現在ISIS都在抓什麼
[00:19:38.360 --> 00:19:42.880]  無證移民 無證的是不是
[00:19:42.880 --> 00:19:46.200]  所以你有沒有身份 有沒有
[00:19:46.200 --> 00:19:49.400]  有沒有這個California Driver's License
[00:19:49.400 --> 00:19:53.480]  你的ID 什麼叫ID
[00:19:53.480 --> 00:19:57.720]  Identification Card是不是
[00:19:57.720 --> 00:20:02.760]  所以這一個ID就是你的Identity
[00:20:02.760 --> 00:20:05.760]  這個Identity上面有什麼
[00:20:05.760 --> 00:20:08.320]  有你的名字
[00:20:08.320 --> 00:20:10.920]  有你的性別
[00:20:10.920 --> 00:20:13.560]  有你的生日
[00:20:13.560 --> 00:20:16.760]  還有呢 你的住址
[00:20:16.760 --> 00:20:19.080]  對不對 你多高
[00:20:19.080 --> 00:20:21.600]  你多重
[00:20:21.600 --> 00:20:25.520]  還有你的眼睛是什麼顏色
[00:20:25.520 --> 00:20:28.240]  Brown
[00:20:28.240 --> 00:20:32.440]  這些都在上面了 是不是
[00:20:32.440 --> 00:20:34.560]  丟準備
[00:20:34.560 --> 00:20:38.720]  我們的身份 我們是誰
[00:20:38.720 --> 00:20:41.720]  在二十世紀的時候
[00:20:41.720 --> 00:20:45.000]  有一個心理學家
[00:20:45.000 --> 00:20:46.880]  那麼他特別
[00:20:46.880 --> 00:20:48.960]  他特別講到這個身份
[00:20:48.960 --> 00:20:50.560]  他就講的說
[00:20:50.560 --> 00:20:58.360]  他說二十世紀心理學界最大的一個發現就是什麼
[00:20:58.360 --> 00:21:03.320]  就是發現有關自我形象的問題
[00:21:03.320 --> 00:21:11.560]  Safe Image或Safe Extinct
[00:21:11.560 --> 00:21:14.720]  其實當我講到心理學的時候
