
[00:00:00.000 --> 00:00:06.200]  如果我叫大家去將你一生人所做對的事和錯的事列舉出來
[00:02:23.520 --> 00:02:27.480]  為什麼七間教會裡說了很多評論的主耶穌
[00:02:27.480 --> 00:02:31.160]  但是唯有這間教會是點名提到這個名字的
[00:02:31.160 --> 00:02:33.880]  但我們卻不知道這個人是什麼人
[00:02:33.880 --> 00:02:34.840]  這麼奇怪
[00:02:34.840 --> 00:02:37.440]  為什麼主耶穌不說一些大家都熟悉的名字
[00:02:37.440 --> 00:02:40.280]  讓我們更加多的共鳴呢?
[00:02:40.280 --> 00:02:43.560]  我相信是一個很有趣很特別的原因
[00:02:43.560 --> 00:02:45.920]  這個原因就是
[00:02:45.920 --> 00:02:49.040]  主耶穌是看內在
[00:02:49.040 --> 00:02:51.000]  不是單是看外表的
[00:02:51.000 --> 00:02:54.760]  所以其實對我們來說是一個很大的安慰
[00:02:54.760 --> 00:02:55.920]  所以如果我們努力侍奉
[00:02:55.920 --> 00:02:57.200]  在教會裡面做很多事情
[00:02:57.200 --> 00:02:59.040]  為什麼沒有人認識我呢?
[00:02:59.040 --> 00:03:03.680]  不要因為沒有人認識你就覺得自己很渺小
[00:03:03.680 --> 00:03:06.240]  因為重要的不是人認識你
[00:03:06.240 --> 00:03:09.200]  重要的是我們所侍奉的主認識我們
[00:03:09.200 --> 00:03:10.480]  所以大家要記得
[00:03:10.480 --> 00:03:13.400]  在耶穌基督裡面的忠心
[00:03:13.400 --> 00:03:17.800]  並不一定等於我們在教會裡面受歡迎
[00:03:17.800 --> 00:03:20.440]  或者被認識的程度
[00:03:20.440 --> 00:03:25.440]  而當這個安提法被殺的時候
[00:03:25.440 --> 00:03:29.760]  別加摩教會仍然堅守主的名
[00:03:29.760 --> 00:03:31.680]  沒有棄絕到主的道
[00:03:31.680 --> 00:03:33.800]  大家我們去理解一下
[00:03:33.800 --> 00:03:34.720]  認真去想想
[00:03:34.720 --> 00:03:37.520]  其實一點都不簡單的
[00:03:37.520 --> 00:03:39.000]  這個信心
[00:03:39.000 --> 00:03:41.200]  我想大家想像一下
[00:03:41.200 --> 00:03:46.880]  如果我們今天身處在一個敵對基督
[00:03:46.880 --> 00:03:49.280]  敵對教會的世代
[00:03:49.280 --> 00:03:52.640]  而在我們聚會當中有一個會友
[00:03:52.640 --> 00:03:58.560]  因為持守他的信仰而被殺
[00:03:58.560 --> 00:04:02.560]  你還會不會很高調地說自己是基督徒?
[00:04:02.560 --> 00:04:05.960]  你會不會打鑼打鼓地回教會?
[00:04:05.960 --> 00:04:07.680]  不容易吧?
[00:04:07.680 --> 00:04:10.680]  主耶穌告訴我們
[00:04:10.680 --> 00:04:14.080]  縱然環境是一個很惡劣很困難的環境
[00:04:14.080 --> 00:04:16.880]  但是我們仍然持守我們的信仰
[00:04:16.880 --> 00:04:19.760]  這就是忠心
[00:04:19.760 --> 00:04:20.560]  好了
[00:04:20.560 --> 00:04:23.800]  對於這個推瓦推拉教會
[00:04:23.800 --> 00:04:25.880]  主耶穌讚賞他們的行為
[00:04:25.880 --> 00:04:29.560]  愛心、信心、勤勞、忍耐
[00:04:29.560 --> 00:04:30.920]  不僅如此
[00:04:30.920 --> 00:04:34.840]  主耶穌更加指導到將來的時候
[00:04:34.840 --> 00:04:40.000]  他們所行的善事會行得更加多
[00:04:40.000 --> 00:04:45.560]  主耶穌所讚賞的生命的質素
[00:04:45.560 --> 00:04:49.320]  我們可以看為是聖靈的果子
[00:04:49.320 --> 00:04:54.560]  而聖靈的果子很明顯地反映了一個人的屬靈生命的健康
[00:04:54.560 --> 00:04:56.480]  是不是健康?
[00:04:56.480 --> 00:04:58.640]  我們也需要留意
[00:04:58.640 --> 00:05:00.160]  雖然聖經沒有說到
[00:05:00.160 --> 00:05:05.960]  這間教會有什麼受到的逼迫或者災難
[00:05:05.960 --> 00:05:09.080]  但是很明顯這間教會也不是完全的風平浪靜
[00:05:09.080 --> 00:05:09.480]  為什麼?
[00:05:09.480 --> 00:05:11.760]  因為經文一路看下去的時候
[00:05:11.760 --> 00:05:13.800]  他們所受困擾的
[00:05:13.800 --> 00:05:17.520]  就是當時有假教師給他們一些假的教導
[00:05:17.520 --> 00:05:18.760]  混亂了他們
[00:05:18.760 --> 00:05:21.480]  以致他們就引誘他們行淫
[00:05:21.480 --> 00:05:23.680]  食偶像之物
[00:05:23.680 --> 00:05:25.520]  但是雖然如此
[00:05:25.520 --> 00:05:27.640]  聖經裡面主耶穌的讚賞就是
[00:05:27.640 --> 00:05:29.760]  在這樣的環境下
[00:05:29.760 --> 00:05:33.200]  信徒仍然是持守他們的信仰
[00:05:33.200 --> 00:05:36.800]  仍然是繼續的成長
[00:05:36.800 --> 00:05:38.040]  所以簡單來說
[00:05:38.040 --> 00:05:42.120]  主耶穌可以說出兩個很重要的屬靈品質
[00:05:42.120 --> 00:05:44.000]  第一個是忠心
[00:05:44.000 --> 00:05:46.000]  第二個是恆善
[00:05:46.000 --> 00:05:47.760]  我們可以跳到下一章
[00:05:47.760 --> 00:05:50.960]  忠心就是一種對信心
[00:05:50.960 --> 00:05:53.760]  對生命的一種態度
[00:05:53.760 --> 00:05:54.720]  看不到的
[00:05:54.720 --> 00:05:57.160]  但是通過外在的行為表現
[00:05:57.160 --> 00:06:00.320]  我們可以看得到這個忠心
[00:06:00.320 --> 00:06:03.720]  對信仰忠心的態度
[00:06:03.720 --> 00:06:06.800]  這個看不到或者看得到
[00:06:06.800 --> 00:06:10.800]  內在或者外在的屬靈品質
[00:06:10.800 --> 00:06:14.480]  就正正是我們的教會
[00:06:14.480 --> 00:06:15.360]  或者更加準確
[00:06:15.360 --> 00:06:16.960]  是我們每一個信徒
[00:06:16.960 --> 00:06:20.800]  應該做的對的事
[00:06:20.800 --> 00:06:23.800]  我們看看主耶穌有沒有
[00:06:23.800 --> 00:06:24.800]  接著說些什麼
[00:06:24.800 --> 00:06:27.120]  關於他們做錯的事情
[00:06:27.120 --> 00:06:31.240]  接著主耶穌就一直說下去的時候
[00:06:31.240 --> 00:06:33.240]  對別家魔教會
[00:06:33.240 --> 00:06:35.280]  他們的問題
[00:06:35.280 --> 00:06:36.440]  主耶穌說的就是
[00:06:36.440 --> 00:06:43.080]  他們跟隨一些錯誤的教導
[00:06:43.080 --> 00:06:45.600]  這個錯誤的教導就包括提到兩個
[00:06:45.600 --> 00:06:47.920]  第一就是巴蘭的教訓
[00:06:47.920 --> 00:06:50.840]  第二個就是尼哥拉一黨人的教訓
[00:06:50.840 --> 00:06:53.800]  我首先看看巴蘭的教訓
[00:06:53.800 --> 00:06:56.480]  什麼叫做巴蘭的教訓
[00:06:56.480 --> 00:06:58.080]  聖經沒有詳細告訴我們
[00:06:58.080 --> 00:07:01.280]  究竟這個巴蘭的教訓錯在什麼地方
[00:07:01.280 --> 00:07:03.080]  沒有詳細交代
[00:07:03.080 --> 00:07:05.000]  但是聖經有說
[00:07:05.000 --> 00:07:10.600]  這個教訓是當時的信徒的絆腳石
[00:07:10.600 --> 00:07:13.160]  以致他們踢倒之後跌倒
[00:07:13.160 --> 00:07:17.440]  跌倒之後所做錯的事情就是
[00:07:17.440 --> 00:07:20.440]  行淫亂的事
[00:07:20.440 --> 00:07:23.120]  以及吃祭偶像之物
[00:07:23.120 --> 00:07:27.520]  大家我相信如果對舊約有些認識的話
[00:07:27.520 --> 00:07:30.400]  我們都記得巴蘭是舊約一個先知
[00:07:30.400 --> 00:07:31.560]  如果大家有興趣的時候
[00:07:31.560 --> 00:07:32.880]  回到家裡的時候
[00:07:32.880 --> 00:07:35.000]  可以看看這個故事
[00:07:35.000 --> 00:07:39.000]  是記載在《文數記》的二十二到二十五章
[00:07:39.000 --> 00:07:40.120]  大家記得那段時間
[00:07:40.120 --> 00:07:43.520]  當摩西帶領著以色列人
[00:07:43.520 --> 00:07:45.760]  在曠野走來走去
[00:07:45.760 --> 00:07:48.280]  到了一個摩押平原的時候
[00:07:48.280 --> 00:07:50.880]  當時那個摩押王就很害怕
[00:07:50.880 --> 00:07:53.200]  以及很憎恨以色列人
[00:07:53.200 --> 00:07:55.880]  看到他們進來我們的地方
[00:07:55.880 --> 00:08:00.120]  這個摩押王就用錢來收買了巴蘭
[00:08:00.120 --> 00:08:02.800]  叫他們去奏奏以色列人
[00:08:02.800 --> 00:08:08.040]  巴蘭是一個見錢就開眼的先知
[00:08:08.040 --> 00:08:11.360]  有錢來就做事
[00:08:11.360 --> 00:08:15.960]  開口去奏奏以色列人
[00:08:15.960 --> 00:08:19.320]  帶神介入
[00:08:19.320 --> 00:08:23.320]  神將祂要說的奏奏說話
[00:08:23.320 --> 00:08:25.920]  竟然變成祝福的說話
[00:08:25.920 --> 00:08:28.520]  你想想巴蘭明明是在財路
[00:08:28.520 --> 00:08:30.920]  現在建材化所以怎樣
[00:08:30.920 --> 00:08:34.160]  想了另外一個計謀
[00:08:34.160 --> 00:08:37.840]  計謀就是教那些摩押人
[00:08:37.840 --> 00:08:41.440]  去找一些米店的女子
[00:08:41.440 --> 00:08:44.360]  去引誘以色列人犯奸淫
[00:08:44.360 --> 00:08:50.240]  而當以色列人真的看到這些美貌的米店女子
[00:08:50.240 --> 00:08:51.640]  在他們當中的時候
[00:08:51.640 --> 00:08:55.640]  就跟這些外邦女子犯下奸淫
[00:08:55.640 --> 00:08:57.520]  然後犯了奸淫之後
[00:08:57.520 --> 00:09:02.080]  就叫這些外邦女子引誘以色列人
[00:09:02.080 --> 00:09:03.280]  拜偶像
[00:09:03.280 --> 00:09:05.240]  就是這樣
[00:09:05.240 --> 00:09:08.280]  巴蘭就成功地
[00:09:08.280 --> 00:09:11.880]  陷以色列人於不義
[00:09:11.880 --> 00:09:13.880]  但如果我們比較一下
[00:09:13.880 --> 00:09:18.360]  當時巴蘭的時候的以色列人所犯的過錯
[00:09:18.360 --> 00:09:22.280]  以及別加摩教會所犯的過錯
[00:09:22.280 --> 00:09:23.400]  其實他們都一樣
[00:09:23.400 --> 00:09:24.040]  犯什麼過錯
[00:09:24.040 --> 00:09:25.080]  兩樣而已
[00:09:25.080 --> 00:09:30.480]  行奸淫和吃祭偶像之謀
[00:09:30.480 --> 00:09:31.960]  這兩個看得到
[00:09:31.960 --> 00:09:34.120]  而外在的行為
[00:09:34.120 --> 00:09:35.360]  其實很明顯
[00:09:35.360 --> 00:09:37.640]  反映了他們當時什麼
[00:09:37.640 --> 00:09:40.480]  已經離棄了神的道
[00:09:40.480 --> 00:09:44.120]  而另外在舊約巴蘭的事件
[00:09:44.120 --> 00:09:46.280]  以及到了新約別加摩教會
[00:09:46.280 --> 00:09:51.480]  其實他們兩個都有共通之處的
[00:09:51.480 --> 00:09:54.600]  就是當外在的攻擊
[00:09:54.600 --> 00:09:56.720]  沒有效的時候
[00:09:56.720 --> 00:09:59.080]  撒旦就會將他的策略
[00:09:59.080 --> 00:10:02.400]  變成一個內在的攻擊
[00:10:02.400 --> 00:10:05.400]  所以我看到當巴蘭站在山頂上
[00:10:05.400 --> 00:10:08.120]  打算去奏奏以色列人的時候
[00:10:08.120 --> 00:10:09.360]  神介入
[00:10:09.360 --> 00:10:12.400]  將奏奏變成祝福
[00:10:12.400 --> 00:10:18.840]  所以撒旦就轉移去用一個外邦女子
[00:10:18.840 --> 00:10:22.520]  其實就是進入到以色列人的裡面
[00:10:22.520 --> 00:10:25.160]  從裡面來敗壞出來
[00:10:25.160 --> 00:10:25.840]  外面不行
[00:10:25.840 --> 00:10:26.480]  變成裡面
[00:10:26.480 --> 00:10:28.320]  同樣在別加摩教會裡面
[00:10:28.320 --> 00:10:30.600]  當外在的壓迫
[00:10:30.600 --> 00:10:32.320]  甚至殺害信徒
[00:10:32.320 --> 00:10:35.680]  都不能夠讓整個教會離棄真道
[00:10:35.680 --> 00:10:37.160]  那怎麼辦?
[00:10:37.160 --> 00:10:40.520]  就轉移用一些比較軟性的手法
[00:10:40.520 --> 00:10:43.160]  通過巴蘭的教訓
[00:10:43.160 --> 00:10:47.560]  來引誘以色列人離開真道
[00:10:47.560 --> 00:10:48.560]  如果再看經文的時候
[00:10:48.560 --> 00:10:49.840]  不只是巴蘭的教訓
[00:10:49.840 --> 00:10:51.680]  還有另一種教訓叫做什麼?
[00:10:51.680 --> 00:10:54.760]  尼戈拉一黨人的教訓
[00:10:54.760 --> 00:10:57.960]  大家留意第十五節
[00:10:57.960 --> 00:10:58.920]  那裡說過
[00:10:58.920 --> 00:11:06.240]  「你那裡也有人照樣服從了尼戈拉一黨人的教訓」
[00:11:06.240 --> 00:11:07.760]  照樣是什麼意思?
[00:11:07.760 --> 00:11:09.040]  照什麼樣?
[00:11:09.040 --> 00:11:11.680]  雖然聖經這裡沒有很詳細講解
[00:11:11.680 --> 00:11:15.840]  尼戈拉的教訓是什麼樣的教訓
[00:11:15.840 --> 00:11:18.920]  神學家史托德就這樣來指出
[00:11:18.920 --> 00:11:22.280]  如果巴蘭所帶來的破壞
[00:11:22.280 --> 00:11:24.880]  是發生在舊約的時候
[00:11:24.880 --> 00:11:29.520]  這樣出現在新約的尼戈拉
[00:11:29.520 --> 00:11:36.520]  其實只不過是改頭換面了之後的巴蘭
[00:11:36.520 --> 00:11:39.960]  身平舊酒
[00:11:39.960 --> 00:11:41.640]  今天在教會裡面
[00:11:41.640 --> 00:11:43.840]  我們找不到有所謂的巴蘭教訓
[00:11:43.840 --> 00:11:48.400]  也找不到有所謂的尼戈拉教訓
[00:11:48.400 --> 00:11:53.280]  但是這些假的教訓從來沒有消失過
[00:11:53.280 --> 00:11:54.160]  身平舊酒
[00:11:54.160 --> 00:11:55.760]  用另一種形式出現
[00:11:55.760 --> 00:11:59.520]  今天在教會裡面
[00:11:59.520 --> 00:12:01.520]  仍然有一些似是而非的道理
[00:12:01.520 --> 00:12:05.120]  不斷地流傳
[00:12:05.120 --> 00:12:05.920]  那你說什麼?
[00:12:05.920 --> 00:12:09.320]  今天有什麼似是而非的教訓?
[00:12:09.320 --> 00:12:11.920]  我覺得有人挺準確的
[00:12:11.920 --> 00:12:14.400]  有人說了七類型
[00:12:14.400 --> 00:12:18.720]  今天教會比較常見的假的教導
[00:12:18.720 --> 00:12:22.440]  或者是一些假的教師
[00:12:22.440 --> 00:12:23.440]  第一個
[00:12:23.440 --> 00:12:24.840]  傳異端者
[00:12:24.840 --> 00:12:25.920]  很明顯
[00:12:25.920 --> 00:12:28.960]  就說了一些好像是基督教
[00:12:28.960 --> 00:12:32.600]  但其實又不是基督教的教導
[00:12:32.600 --> 00:12:33.720]  而這些教導
[00:12:33.720 --> 00:12:35.240]  所以大家要留意的就是
[00:12:35.240 --> 00:12:38.720]  很多時候異端出錯的地方
[00:12:38.720 --> 00:12:41.280]  就是錯在耶穌基督的身份上面
[00:12:41.280 --> 00:12:43.320]  所以我們大家一定要很熟悉
[00:12:43.320 --> 00:12:46.160]  知道我們所信的三一真信
[00:12:46.160 --> 00:12:48.400]  耶穌基督的遺憾是什麼
[00:12:48.400 --> 00:12:49.640]  有些異端就是說
[00:12:49.640 --> 00:12:51.280]  耶穌不是人
[00:12:51.280 --> 00:12:52.360]  有些人就說
[00:12:52.360 --> 00:12:54.080]  耶穌不是神
[00:12:54.080 --> 00:12:55.040]  有些異端就是說
[00:12:55.040 --> 00:12:57.640]  耶穌一半人一半神
[00:12:57.640 --> 00:12:58.800]  這些都是錯的
[00:12:58.800 --> 00:12:59.840]  基督教所相信的
[00:12:59.840 --> 00:13:01.320]  我們的耶穌基督
[00:13:01.320 --> 00:13:03.720]  是一家完全的人
[00:13:03.720 --> 00:13:06.280]  也是一個完全的神
[00:13:06.280 --> 00:13:08.040]  所以我們要搞清楚
[00:13:08.040 --> 00:13:10.640]  第二個很常有的情況
[00:13:10.640 --> 00:13:13.280]  騙財者
[00:13:13.280 --> 00:13:15.360]  很多時候
[00:13:15.360 --> 00:13:17.160]  人都會利用基督教
[00:13:17.160 --> 00:13:20.320]  作為一個騙財的工具
[00:13:20.320 --> 00:13:22.240]  有什麼例子
[00:13:22.240 --> 00:13:26.000]  我聽說美國很多的電視報道家
[00:13:26.000 --> 00:13:28.160]  不是教會
[00:13:28.160 --> 00:13:29.920]  在電視裏面做報道
[00:13:29.920 --> 00:13:31.360]  人們奉獻就奉獻給他
[00:13:31.360 --> 00:13:34.000]  他們的錢收入
[00:13:34.000 --> 00:13:36.840]  令他們成為一個很奢侈生活的
[00:13:36.840 --> 00:13:39.280]  可以享受者
[00:13:39.280 --> 00:13:40.960]  還有近年我們都留意到
[00:13:40.960 --> 00:13:44.160]  很多人可以很容易
[00:13:44.160 --> 00:13:45.000]  在YouTube也好
[00:13:45.000 --> 00:13:47.280]  或者在網上設立自己的平台
[00:13:47.280 --> 00:13:48.520]  所以如果你口才好的話
[00:13:48.520 --> 00:13:50.960]  又對聖經信仰有點熟悉的話
[00:13:50.960 --> 00:13:55.440]  你也可以在平台裏面賺錢
[00:13:55.440 --> 00:13:57.360]  我不是說這樣的賺錢是有問題
[00:13:57.360 --> 00:13:58.920]  一定是騙財者
[00:13:58.920 --> 00:14:00.600]  但是大家要留意
[00:14:00.600 --> 00:14:01.720]  小心
[00:14:01.720 --> 00:14:05.240]  當如果是用一個信仰
[00:14:05.240 --> 00:14:08.480]  成為他斂財的工具的時候
[00:14:08.480 --> 00:14:09.640]  提防
[00:14:09.640 --> 00:14:11.120]  因為久而久之
[00:14:11.120 --> 00:14:13.560]  說的話就會偏離真道
[00:14:13.560 --> 00:14:14.160]  第三
[00:14:14.160 --> 00:14:15.120]  假教師
[00:14:15.120 --> 00:14:16.960]  假教師是什麼意思
[00:14:16.960 --> 00:14:18.200]  按照自己的理解
[00:14:18.200 --> 00:14:19.360]  按照自己的喜好
[00:14:19.360 --> 00:14:22.320]  去解讀聖經
[00:14:22.320 --> 00:14:23.640]  這個很小心
[00:14:23.640 --> 00:14:24.200]  很小心
[00:14:24.200 --> 00:14:27.640]  所以我們一定要明白聖經的真理
[00:14:27.640 --> 00:14:32.400]  免除被假的教導影響
[00:14:32.400 --> 00:14:32.920]  第四
[00:14:32.920 --> 00:14:34.480]  濫權者
[00:14:34.480 --> 00:14:35.880]  濫權者是什麼
[00:14:35.880 --> 00:14:39.280]  當我拿到教會某一些權力地位的時候
[00:14:39.280 --> 00:14:42.480]  就要運用我的權力來得著
[00:14:42.480 --> 00:14:44.560]  不同形式的好處
[00:14:44.560 --> 00:14:47.040]  這個是濫權者
[00:14:47.040 --> 00:14:48.680]  聖經說得很清楚
[00:14:48.680 --> 00:14:49.640]  我們作為牧者
[00:14:49.640 --> 00:14:50.840]  或者是教會的領導
[00:14:50.840 --> 00:14:52.080]  我們需要的是什麼
[00:14:52.080 --> 00:14:52.720]  牧羊
[00:14:52.720 --> 00:14:53.280]  愛護
[00:14:53.280 --> 00:14:54.120]  照顧
[00:14:54.120 --> 00:14:55.920]  我們的羊群
[00:14:55.920 --> 00:14:58.480]  而不是去
[00:14:58.480 --> 00:15:02.240]  在他們當中來尋求益處
[00:15:02.240 --> 00:15:02.840]  第五種
[00:15:02.840 --> 00:15:04.840]  分裂者
[00:15:04.840 --> 00:15:08.040]  分裂者就是在教會裏面
[00:15:08.040 --> 00:15:11.160]  我對教會某一些地方不滿意
[00:15:11.160 --> 00:15:12.760]  搞自己的小組
[00:15:12.760 --> 00:15:14.440]  跟教會對抗
[00:15:14.440 --> 00:15:17.080]  以致教會分裂出去
[00:15:17.080 --> 00:15:19.000]  但我發覺通常
[00:15:19.000 --> 00:15:20.480]  搞分裂者
[00:15:20.480 --> 00:15:21.960]  搞分裂的人
[00:15:21.960 --> 00:15:23.520]  是很有才幹的人
[00:15:23.520 --> 00:15:25.600]  通常都是很厲害的人
[00:15:25.600 --> 00:15:28.200]  但卻是運用了神給他們的恩賜
[00:15:28.200 --> 00:15:32.000]  在一些自我忠心的事情上
[00:15:32.000 --> 00:15:32.560]  第六種
[00:15:32.560 --> 00:15:34.360]  追求愛戴者
[00:15:34.360 --> 00:15:36.120]  People Pleaser
[00:15:36.120 --> 00:15:38.240]  在教會裏面所看重的
[00:15:38.240 --> 00:15:39.560]  就是別人對你的認同
[00:15:39.560 --> 00:15:41.000]  別人對你的愛戴
[00:15:41.000 --> 00:15:43.800]  而忘卻了真理的追尋
[00:15:43.800 --> 00:15:44.760]  第七種
[00:15:44.760 --> 00:15:46.040]  投機者
[00:15:46.040 --> 00:15:47.800]  投機者很多時候就是
[00:15:47.800 --> 00:15:50.880]  對一些聖經很爭議性的話題
[00:15:50.880 --> 00:15:55.040]  你都是去猜測
[00:15:55.040 --> 00:15:57.880]  這個是很小心
[00:15:57.880 --> 00:15:59.800]  最容易猜測的是什麼
[00:15:59.800 --> 00:16:01.560]  主耶穌幾時回來
[00:16:01.560 --> 00:16:02.880]  世界每日幾時到
[00:16:02.880 --> 00:16:04.720]  這些很爭議性的話題
[00:16:04.720 --> 00:16:06.120]  但很多時候
[00:16:06.120 --> 00:16:08.800]  為了表達自己的高人一等
[00:16:08.800 --> 00:16:11.280]  或者對聖經某一些認識
[00:16:11.280 --> 00:16:13.080]  去作一些揣測
[00:16:13.080 --> 00:16:14.680]  我們都要小心提防
[00:16:14.680 --> 00:16:17.280]  以上所說的七種
[00:16:17.280 --> 00:16:20.120]  其實很有破壞性的教導
[00:16:20.120 --> 00:16:23.440]  正正是剛才我們讀第十四節所說
[00:16:23.440 --> 00:16:25.200]  這些教導其實都可以成為
[00:16:25.200 --> 00:16:27.760]  信徒的絆腳石
[00:16:27.760 --> 00:16:29.040]  所以大家要留意
[00:16:29.040 --> 00:16:30.960]  我們再看下去
[00:16:30.960 --> 00:16:33.520]  對於推瓦推拉教會來說
[00:16:33.520 --> 00:16:37.840]  他們的問題不單是錯誤的教導
[00:16:37.840 --> 00:16:41.400]  雖然他們的後果的結果都一樣
[00:16:41.400 --> 00:16:42.200]  就是行奸淫
[00:16:42.200 --> 00:16:43.960]  吃低偶像之物
[00:16:43.960 --> 00:16:45.720]  但是他們再進一步就是
[00:16:45.720 --> 00:16:49.680]  他們容讓假教師
[00:16:49.680 --> 00:16:53.280]  來將他們的假教導
[00:16:53.280 --> 00:16:54.760]  教導給什麼人
[00:16:54.760 --> 00:16:56.520]  很多人怕我們所說的是什麼
[00:16:56.520 --> 00:16:57.720]  神的僕人
[00:16:57.720 --> 00:16:59.360]  就是教會的領袖
[00:16:59.360 --> 00:17:00.600]  你將錯誤的教導
[00:17:00.600 --> 00:17:03.040]  教給教會的領袖的時候
[00:17:03.040 --> 00:17:06.040]  教會的領袖就會將假的錯誤再傳出去
[00:17:06.040 --> 00:17:09.440]  整個教會都陷入假的教導裡面
[00:17:09.440 --> 00:17:11.440]  所以大家要留意
[00:17:11.440 --> 00:17:13.760]  這一間教會所犯的錯誤是什麼
[00:17:13.760 --> 00:17:14.800]  就是錯誤在於
[00:17:14.800 --> 00:17:18.960]  容讓了那自稱為先知的婦人
[00:17:18.960 --> 00:17:21.080]  這就是他們的錯誤
[00:17:21.080 --> 00:17:22.880]  有兩個問題在這裡
[00:17:22.880 --> 00:17:24.360]  第一
[00:17:24.360 --> 00:17:26.040]  這個先知是什麼
[00:17:26.040 --> 00:17:30.120]  這個先知是自己說自己是先知
[00:17:30.120 --> 00:17:30.880]  那就是說什麼
[00:17:30.880 --> 00:17:33.840]  就是說他在屬靈位置
[00:17:33.840 --> 00:17:36.640]  並不是由教會所確立的
[00:17:36.640 --> 00:17:41.040]  而他自己說是自己立自己是先知
[00:17:41.040 --> 00:17:43.520]  不過大家千萬不要誤會
[00:17:43.520 --> 00:17:45.600]  我知道並不是說
[00:17:45.600 --> 00:17:46.880]  我們也不要誤會
[00:17:46.880 --> 00:17:49.840]  就是說所有教會安立的牧師
[00:17:49.840 --> 00:17:53.520]  都是真正的神的僕人
[00:17:53.520 --> 00:17:55.680]  哇!這樣很可怕
[00:17:55.680 --> 00:17:56.720]  沒錯
[00:17:56.720 --> 00:17:58.120]  正如耶利米先知所說
[00:17:58.120 --> 00:18:00.160]  人心比萬物都詭詐
[00:18:00.160 --> 00:18:01.320]  壞到極處
[00:18:01.320 --> 00:18:02.720]  誰能識透
[00:18:02.720 --> 00:18:03.880]  所以我經常都跟大家說
[00:18:03.880 --> 00:18:05.720]  對不起
[00:18:05.720 --> 00:18:07.840]  一個牧師
