
[00:00:00.000 --> 00:00:03.120]  我們又開始我們星期三晚的茶驚
[00:07:35.800 --> 00:07:36.760]  我不知道
[00:07:36.760 --> 00:07:40.040]  但是如果可能你真的殺人
[00:07:40.040 --> 00:07:42.240]  縱使你是誤殺也好
[00:07:42.240 --> 00:07:44.120]  但是你也要受刑罰的
[00:07:44.120 --> 00:07:45.280]  你也要坐牢的
[00:07:45.280 --> 00:07:46.320]  是不是
[00:07:46.320 --> 00:07:49.000]  當然有些人可能很簡單
[00:07:49.000 --> 00:07:49.840]  有個警察
[00:07:49.840 --> 00:07:53.280]  不知道大家記不記得屯門的警長
[00:07:53.280 --> 00:07:55.320]  跟人爭車位侮辱別人
[00:07:55.320 --> 00:07:56.200]  這個時候
[00:07:56.200 --> 00:07:58.080]  大家知道他坐了多久牢嗎
[00:07:58.080 --> 00:07:59.200]  坐了九天而已
[00:07:59.200 --> 00:08:00.880]  因為律政署不斷地
[00:08:00.880 --> 00:08:02.160]  將一個很嚴重的
[00:08:02.160 --> 00:08:04.880]  由誤殺到商人一直搞香港
[00:08:04.880 --> 00:08:07.960]  到改為普通襲擊
[00:08:07.960 --> 00:08:09.840]  所以他只是坐了九天牢
[00:08:09.840 --> 00:08:10.920]  但是無論如何
[00:08:10.920 --> 00:08:12.600]  至少也要坐九天
[00:08:12.600 --> 00:08:14.440]  當然我們覺得是輕的
[00:08:14.440 --> 00:08:16.080]  你因為殺人的緣故
[00:08:16.080 --> 00:08:19.120]  而你來大陸去要坐牢
[00:08:19.120 --> 00:08:20.520]  這個很自然的事
[00:08:20.520 --> 00:08:21.480]  要受苦
[00:08:21.480 --> 00:08:23.000]  因為你偷竊
[00:08:23.000 --> 00:08:26.280]  特別是刻意地偷東西的時候
[00:08:26.280 --> 00:08:27.440]  被人抓了
[00:08:27.440 --> 00:08:29.160]  那你作奸犯科
[00:08:29.160 --> 00:08:32.040]  你就要來大陸去犯這個錯
[00:08:32.040 --> 00:08:33.280]  犯了律法的罪
[00:08:33.280 --> 00:08:35.240]  你就要受這個刑罰
[00:08:35.240 --> 00:08:37.000]  那作惡也是不好的
[00:08:37.000 --> 00:08:37.960]  是不是
[00:08:37.960 --> 00:08:39.840]  但是大家有沒有留意到
[00:08:39.840 --> 00:08:41.200]  後面這一句
[00:08:41.200 --> 00:08:42.440]  我們今晚要看一看
[00:08:42.440 --> 00:08:46.840]  是好管閒事都要受苦
[00:08:46.840 --> 00:08:49.720]  彼得竟然將好管閒事
[00:08:49.720 --> 00:08:53.360]  放在殺人偷竊和作惡那裡
[00:08:53.360 --> 00:08:54.720]  那你會不會覺得
[00:08:54.720 --> 00:08:56.960]  會不會嚴重一點呢
[00:08:56.960 --> 00:09:02.200]  但是我們不能否認好管閒事
[00:09:02.200 --> 00:09:06.160]  往往是在教會裡面出現的
[00:09:06.160 --> 00:09:09.560]  特別是在華人教會裡面出現的
[00:09:09.560 --> 00:09:12.120]  而這個好管閒事
[00:09:12.120 --> 00:09:14.760]  也很容易破壞了
[00:09:14.760 --> 00:09:17.440]  人與人之間的關係
[00:09:17.440 --> 00:09:19.040]  不得不承認
[00:09:19.040 --> 00:09:21.680]  人是有很大的好奇心的
[00:09:21.680 --> 00:09:24.960]  很喜歡知道別人的事
[00:09:24.960 --> 00:09:27.040]  在香港很多年前
[00:09:27.040 --> 00:09:28.000]  如果你留意到
[00:09:28.000 --> 00:09:31.200]  很多那些雜誌
[00:09:31.200 --> 00:09:33.240]  多數是賣那些什麼明星
[00:09:33.240 --> 00:09:34.640]  揭秘那樣
[00:09:34.640 --> 00:09:36.240]  如果你在剪髮譜那裡
[00:09:36.240 --> 00:09:37.560]  我小時候去剪髮譜的時候
[00:09:37.560 --> 00:09:39.080]  就有很多公仔書看的
[00:09:39.080 --> 00:09:41.240]  但是早幾年在香港的時候
[00:09:41.240 --> 00:09:42.440]  如果你在剪髮譜
[00:09:42.440 --> 00:09:44.680]  就有很多那些什麼忽然一周
[00:09:44.680 --> 00:09:45.840]  什麼東周刊
[00:09:45.840 --> 00:09:47.200]  那些什麼雜誌
[00:09:47.200 --> 00:09:48.480]  哪個明星是媽媽
[00:09:48.480 --> 00:09:49.360]  哪個明星是物
[00:09:49.360 --> 00:09:51.520]  坦白說關你什麼事
[00:09:51.520 --> 00:09:53.000]  你知不知道你做什麼
[00:09:53.000 --> 00:09:54.600]  但是他們很喜歡看的
[00:09:54.600 --> 00:09:56.400]  所以銷量就很高
[00:09:56.400 --> 00:09:57.400]  好了
[00:09:57.400 --> 00:09:59.600]  現在來到英國就沒有這些了
[00:09:59.600 --> 00:10:00.800]  英國也有一些八卦雜誌
[00:10:00.800 --> 00:10:03.880]  不過對我們香港人或者華人來說
[00:10:03.880 --> 00:10:05.200]  就沒什麼興趣
[00:10:05.200 --> 00:10:06.360]  我們最喜歡看什麼
[00:10:06.360 --> 00:10:08.200]  看別人的臉書
[00:10:08.200 --> 00:10:10.360]  我真的很少上臉書的
[00:10:10.360 --> 00:10:11.320]  但是很多人就看看
[00:10:11.320 --> 00:10:12.520]  這個又怎麼樣
[00:10:12.520 --> 00:10:13.400]  那個又怎麼樣
[00:10:13.400 --> 00:10:14.560]  就品評一下
[00:10:14.560 --> 00:10:15.840]  就算不留言
[00:10:15.840 --> 00:10:17.800]  就自己來留言給家人
[00:10:17.800 --> 00:10:20.040]  你看你怎麼演戲
[00:10:20.040 --> 00:10:22.080]  哎呀 不知所謂
[00:10:22.080 --> 00:10:23.760]  其實關你什麼事呢
[00:10:23.760 --> 00:10:26.440]  當然也有很多人
[00:10:26.440 --> 00:10:28.200]  很歡喜很高調
[00:10:28.200 --> 00:10:29.320]  將自己的事
[00:10:29.320 --> 00:10:30.720]  拿去上載
[00:10:30.720 --> 00:10:32.480]  特別是有些曬命的
[00:10:32.480 --> 00:10:33.960]  所以要很小心
[00:10:33.960 --> 00:10:36.920]  我曾經在港島也提過
[00:10:36.920 --> 00:10:38.880]  不要這麼容易
[00:10:38.880 --> 00:10:39.760]  將你自己
[00:10:39.760 --> 00:10:41.640]  特別是一些享受的東西
[00:10:41.640 --> 00:10:44.000]  拿去放上臉書
[00:10:44.000 --> 00:10:47.440]  或者其他的媒體裡面
[00:10:47.440 --> 00:10:48.320]  去分享
[00:10:48.320 --> 00:10:50.640]  因為有些人可能正在受苦
[00:10:50.640 --> 00:10:56.040]  這也是我下兩個禮拜永善亂談的掙扎
[00:10:56.040 --> 00:10:57.080]  因為下兩個禮拜
[00:10:57.080 --> 00:10:59.240]  就是我來了英國三年
[00:10:59.240 --> 00:11:01.640]  我也會去檢視這三年裡面
[00:11:01.640 --> 00:11:03.080]  有什麼感受
[00:11:03.080 --> 00:11:04.640]  會跟別人分享
[00:11:04.640 --> 00:11:07.880]  真的在當中有享受的
[00:11:07.880 --> 00:11:09.600]  究竟這個分享會不會成為
[00:11:09.600 --> 00:11:11.720]  另外一些人的傷痛呢
[00:11:11.720 --> 00:11:14.000]  我也要很智慧的來表達
[00:11:14.000 --> 00:11:16.000]  我們不單單好奇
[00:11:16.000 --> 00:11:17.240]  喜歡探索
[00:11:17.240 --> 00:11:18.600]  還有一件事
[00:11:18.600 --> 00:11:20.480]  我們很喜歡傳揚的
[00:11:20.480 --> 00:11:21.800]  我們知道一些東西
[00:11:21.800 --> 00:11:23.200]  很喜歡告訴別人
[00:11:23.200 --> 00:11:25.360]  特別是那些所謂的秘聞
[00:11:25.360 --> 00:11:26.480]  在這樣的情況下
[00:11:26.480 --> 00:11:27.120]  我經常說
[00:11:27.120 --> 00:11:30.840]  如果傳福音好像傳這些謠言這麼快的話
[00:11:30.840 --> 00:11:31.960]  耶穌應該會回來的
[00:11:31.960 --> 00:11:32.640]  是不是
[00:11:32.640 --> 00:11:37.440]  我們看看《真言》第十八章的第八節
[00:11:37.440 --> 00:11:43.640]  「傳洩人的言語,如同你食,深入人的心腹」
[00:11:43.640 --> 00:11:45.760]  《真言》舉得很好
[00:11:45.760 --> 00:11:48.640]  它說那些人說別人的事
[00:11:48.640 --> 00:11:50.160]  我們是很喜歡聽的
[00:11:50.160 --> 00:11:54.400]  就好像你喜歡吃那些美味的食物一樣
[00:11:54.400 --> 00:11:56.000]  而且還會怎樣
[00:11:56.000 --> 00:11:58.080]  深入你的內心裡面
[00:11:58.080 --> 00:11:59.040]  在教會之中
[00:11:59.040 --> 00:12:02.640]  我們很容易利用信仰的名義
[00:12:02.640 --> 00:12:03.520]  又或者說
[00:12:03.520 --> 00:12:05.480]  我要關心那個人
[00:12:05.480 --> 00:12:06.760]  作為一個藉口
[00:12:06.760 --> 00:12:09.240]  而掩飾真正的動機
[00:12:09.240 --> 00:12:13.120]  其實就是想滿足我們自己個人的好奇心
[00:12:13.120 --> 00:12:15.520]  去八卦別人的事
[00:12:15.520 --> 00:12:18.160]  甚至可能我們開組
[00:12:18.160 --> 00:12:20.600]  又或者私下傾談的時候
[00:12:20.600 --> 00:12:25.040]  就會說說誰的弟兄姊妹有什麼問題
[00:12:25.040 --> 00:12:26.640]  說長道短
[00:12:26.640 --> 00:12:27.880]  她的家事
[00:12:27.880 --> 00:12:29.120]  她的感情生活
[00:12:29.120 --> 00:12:30.920]  她跟誰產生問題
[00:12:30.920 --> 00:12:32.720]  最後我們當然加一句
[00:12:32.720 --> 00:12:34.640]  硬是要為她祈禱
[00:12:34.640 --> 00:12:39.040]  但是其實我們說了很多很多她的事
[00:12:39.040 --> 00:12:40.360]  其實我自己很深的體會到
[00:12:40.360 --> 00:12:41.440]  我作為一個牧者
[00:12:41.440 --> 00:12:43.200]  我都會去關心弟兄姊妹
[00:12:43.200 --> 00:12:45.120]  去探訪一些人
[00:12:45.120 --> 00:12:46.240]  但是關心一個人
[00:12:46.240 --> 00:12:48.400]  其實不用知道那個人
[00:12:48.400 --> 00:12:51.400]  或者那件事全部的真相
[00:12:51.400 --> 00:12:53.840]  特別你不是去做輔導的話
[00:12:53.840 --> 00:12:56.960]  更加不需要知道全部的真相
[00:12:56.960 --> 00:12:58.480]  特別我們知道
[00:12:58.480 --> 00:13:01.440]  如果是不是真實
[00:13:01.440 --> 00:13:02.720]  這樣已經可以了
[00:13:02.720 --> 00:13:04.240]  譬如那個人患病
[00:13:04.240 --> 00:13:06.640]  我們只知道他有什麼病
[00:13:06.640 --> 00:13:07.920]  我們需要去代討
[00:13:07.920 --> 00:13:09.240]  原來是癌症
[00:13:09.240 --> 00:13:11.240]  我們不需要詳細去問
[00:13:11.240 --> 00:13:12.520]  是哪種癌症
[00:13:12.520 --> 00:13:16.240]  你站了多久
[00:13:16.240 --> 00:13:18.840]  我們不需要了解這麼多這些
[00:13:18.840 --> 00:13:22.760]  我們知道她有病
[00:13:22.760 --> 00:13:25.080]  於是就為她祈禱
[00:13:25.080 --> 00:13:27.920]  哪對夫婦關係不好
[00:13:27.920 --> 00:13:29.520]  我們先關心一下她
[00:13:29.520 --> 00:13:30.680]  就不用問她
[00:13:30.680 --> 00:13:32.120]  你叫過多少次膠
[00:13:32.120 --> 00:13:33.320]  她怎麼罵你
[00:13:33.320 --> 00:13:34.640]  你怎麼反駁
[00:13:34.640 --> 00:13:36.440]  是什麼事
[00:13:36.440 --> 00:13:39.080]  我們不需要去了解這些
[00:13:39.080 --> 00:13:43.320]  所以很重要
[00:13:43.320 --> 00:13:45.560]  甚至我們知道某一些人
[00:13:45.560 --> 00:13:47.440]  犯了很錯的錯
[00:13:47.440 --> 00:13:49.560]  真的很嚴重的錯
[00:13:49.560 --> 00:13:51.560]  但是我只是要關心她
[00:13:51.560 --> 00:13:53.120]  你願不願意悔改
[00:13:53.120 --> 00:13:54.560]  我不會去追問
[00:13:54.560 --> 00:13:56.800]  你怎麼犯這個錯
[00:13:56.800 --> 00:13:58.440]  究竟跟第三者
[00:13:58.440 --> 00:14:00.440]  可能發生過多少次的關係
[00:14:00.440 --> 00:14:01.000]  怎樣怎樣
[00:14:01.000 --> 00:14:03.080]  是完全不需要知道
[00:14:03.080 --> 00:14:04.240]  因為我覺得
[00:14:04.240 --> 00:14:05.320]  你只是知道
[00:14:05.320 --> 00:14:07.440]  她有沒有悔改的心
[00:14:07.440 --> 00:14:08.760]  很重要
[00:14:08.760 --> 00:14:09.960]  很可惜
[00:14:09.960 --> 00:14:12.480]  我很深入體會下面這句話
[00:14:12.480 --> 00:14:14.000]  不少基督徒
[00:14:14.000 --> 00:14:14.760]  往往覺得
[00:14:14.760 --> 00:14:17.000]  沒有義務去幫助其他人
[00:14:17.000 --> 00:14:18.280]  只是他的事
[00:14:18.280 --> 00:14:19.480]  但是覺得自己有權利
[00:14:19.480 --> 00:14:21.360]  要知道他犯了什麼錯
[00:14:21.360 --> 00:14:22.680]  或者他做了什麼
[00:14:22.680 --> 00:14:25.560]  大家明白這個道理嗎
[00:14:25.560 --> 00:14:28.800]  所以有不少人有問題
[00:14:28.800 --> 00:14:31.440]  他不敢在教會裡面提及
[00:14:31.440 --> 00:14:33.840]  免得引起太多的關注
[00:14:33.840 --> 00:14:36.440]  結果他就永無寧日
[00:14:36.440 --> 00:14:39.560]  我們要避免將好管閒事
[00:14:39.560 --> 00:14:41.640]  以及彼此關心
[00:14:41.640 --> 00:14:43.320]  去混淆了
[00:14:43.320 --> 00:14:46.000]  甚至將它變成同義詞
[00:14:46.000 --> 00:14:47.760]  不然的話
[00:14:47.760 --> 00:14:49.080]  我們一直這樣下去
[00:14:49.080 --> 00:14:51.120]  只會破壞了
[00:14:51.120 --> 00:14:52.360]  團友之間
[00:14:52.360 --> 00:14:54.400]  弟兄姊妹之間的關係
[00:14:54.400 --> 00:14:56.720]  也會使很多基督徒
[00:14:56.720 --> 00:14:59.360]  變成只是報喜不報憂
[00:14:59.360 --> 00:15:00.760]  不會再將自己
[00:15:00.760 --> 00:15:02.320]  想面對的痛苦
[00:15:02.320 --> 00:15:03.240]  或者軟弱
[00:15:03.240 --> 00:15:04.560]  甚至失敗
[00:15:04.560 --> 00:15:06.400]  也會跟你分享
[00:15:06.400 --> 00:15:09.680]  因為免得這件事一直傳開
[00:15:09.680 --> 00:15:11.880]  可能只是將健康有問題
[00:15:11.880 --> 00:15:15.720]  這些所謂教會片面的東西
[00:15:15.720 --> 00:15:17.560]  或表面的東西說出來
[00:15:17.560 --> 00:15:18.960]  而不願意將內裡的
[00:15:18.960 --> 00:15:21.000]  掙扎問題來分享
[00:15:21.000 --> 00:15:22.320]  在教會之中
[00:15:22.320 --> 00:15:24.440]  肢體裡面如果有困難
[00:15:24.440 --> 00:15:25.800]  有問題
[00:15:25.800 --> 00:15:26.720]  如果有牧者
[00:15:26.720 --> 00:15:28.840]  或者其他教會熟悉他的
[00:15:28.840 --> 00:15:30.280]  信任為人關心
[00:15:30.280 --> 00:15:31.200]  跟進
[00:15:31.200 --> 00:15:34.560]  我們就不需要自告奮勇
[00:15:34.560 --> 00:15:36.400]  介入其中
[00:15:36.400 --> 00:15:38.080]  我們的關懷
[00:15:38.080 --> 00:15:39.200]  其實需要
[00:15:39.200 --> 00:15:41.560]  可能你只是單方面的
[00:15:41.560 --> 00:15:44.440]  傳一個簡單的訊息給他
[00:15:44.440 --> 00:15:47.160]  或者送一張問候卡給他
[00:15:47.160 --> 00:15:50.480]  甚至背後為他禱告
[00:15:50.480 --> 00:15:52.480]  那就已經夠了
[00:15:52.480 --> 00:15:53.600]  譬如
[00:15:53.600 --> 00:15:54.680]  明天
[00:15:54.680 --> 00:15:56.360]  我自己教會有一個弟兄
[00:15:56.360 --> 00:15:57.360]  千萬都為他祈禱
[00:15:57.360 --> 00:15:58.440]  不說名字
[00:15:58.440 --> 00:16:02.080]  他明天第五次考路試
[00:16:02.080 --> 00:16:03.360]  其實很痛苦
[00:16:03.360 --> 00:16:05.040]  不便宜的
[00:16:05.040 --> 00:16:06.080]  已經考了四次
[00:16:06.080 --> 00:16:07.360]  明天第五次
[00:16:07.360 --> 00:16:08.960]  我真是很真誠地說
[00:16:08.960 --> 00:16:10.760]  今天昨天
[00:16:10.760 --> 00:16:12.440]  都在迫切為他祈禱
[00:16:12.440 --> 00:16:14.160]  我都求神憐憫
[00:16:14.160 --> 00:16:14.720]  你憐憫他
[00:16:14.720 --> 00:16:16.480]  他經濟壓力已經很大了
[00:16:16.480 --> 00:16:18.360]  你還要讓他考不到的時候
[00:16:18.360 --> 00:16:20.400]  他又要再來過
[00:16:20.400 --> 00:16:21.440]  但是我怎樣呢
[00:16:21.440 --> 00:16:22.600]  我只是很簡單的
[00:16:22.600 --> 00:16:24.120]  傳一個訊息給他
[00:16:24.120 --> 00:16:25.240]  我繼續為你
[00:16:25.240 --> 00:16:26.960]  明天考車祈禱
[00:16:26.960 --> 00:16:28.680]  那就已經足夠
[00:16:28.680 --> 00:16:31.760]  當有些人說自己健康有病
[00:16:31.760 --> 00:16:33.160]  有事的時候
[00:16:33.160 --> 00:16:34.120]  我就會記下來
