
[00:00:00.000 --> 00:00:05.000]  有一對戀愛當中的男女在聊天
[00:06:33.000 --> 00:06:35.000]  因為你偏心
[00:06:35.000 --> 00:06:37.000]  把好東西都給大兒子
[00:06:37.000 --> 00:06:39.000]  唯獨有一個女兒就是中間
[00:06:39.000 --> 00:06:42.000]  就像我這樣在中間自由度最高
[00:06:42.000 --> 00:06:44.000]  我想邵芳也是中間的
[00:06:44.000 --> 00:06:46.000]  就是自由度最高
[00:06:46.000 --> 00:06:47.000]  人家說中間那些最有福的
[00:06:47.000 --> 00:06:49.000]  因為他有獨立性格
[00:06:49.000 --> 00:06:51.000]  將來是有前途的
[00:06:51.000 --> 00:06:53.000]  邵芳也有前途
[00:06:53.000 --> 00:06:55.000]  中間的兒子
[00:06:55.000 --> 00:06:57.000]  他媽媽最不疼的
[00:06:57.000 --> 00:07:00.000]  中間的女兒
[00:07:00.000 --> 00:07:02.000]  反而最愛媽媽
[00:07:02.000 --> 00:07:03.000]  接了媽媽在家裡住
[00:07:03.000 --> 00:07:05.000]  每天跟她聊天
[00:07:05.000 --> 00:07:09.000]  我想這是上帝的報應
[00:07:09.000 --> 00:07:11.000]  媽媽每天起床
[00:07:11.000 --> 00:07:12.000]  那麼孝順自己的那個
[00:07:12.000 --> 00:07:14.000]  是她以前最疏忽
[00:07:14.000 --> 00:07:16.000]  最不疼的那個
[00:07:17.000 --> 00:07:18.000]  那你說
[00:07:18.000 --> 00:07:20.000]  我沒有什麼問題
[00:07:20.000 --> 00:07:22.000]  因為我只生一個
[00:07:22.000 --> 00:07:24.000]  就不會說偏心
[00:07:24.000 --> 00:07:25.000]  一個都有問題的
[00:07:25.000 --> 00:07:27.000]  你會變成溺愛的
[00:07:27.000 --> 00:07:30.000]  愛過龍亂愛
[00:07:30.000 --> 00:07:32.000]  結果他大概都不養你的
[00:07:32.000 --> 00:07:34.000]  所以其實你有兒子也好
[00:07:34.000 --> 00:07:35.000]  沒兒子也好
[00:07:35.000 --> 00:07:37.000]  其實都差不多
[00:07:37.000 --> 00:07:39.000]  其實你結婚不結婚也好
[00:07:39.000 --> 00:07:41.000]  都差不多
[00:07:41.000 --> 00:07:42.000]  因為其實
[00:07:42.000 --> 00:07:45.000]  人生就像舞台一樣很短
[00:07:45.000 --> 00:07:47.000]  過了去之後
[00:07:47.000 --> 00:07:49.000]  不論你做什麼角色都差不多
[00:07:49.000 --> 00:07:52.000]  但是你今生就決定永恆
[00:07:52.000 --> 00:07:54.000]  那個就重要
[00:07:54.000 --> 00:07:55.000]  好了
[00:07:55.000 --> 00:07:57.000]  我們回到這個
[00:07:57.000 --> 00:07:59.000]  李百嘉
[00:07:59.000 --> 00:08:01.000]  李百嘉這個媽媽知道自己闖禍
[00:08:01.000 --> 00:08:03.000]  她就說阿國阿國
[00:08:03.000 --> 00:08:05.000]  你快點回到我娘家
[00:08:05.000 --> 00:08:07.000]  那個哈蘭那裡避一避
[00:08:07.000 --> 00:08:08.000]  讓我有時間
[00:08:08.000 --> 00:08:09.000]  唸信
[00:08:09.000 --> 00:08:10.000]  掃一些毛
[00:08:10.000 --> 00:08:12.000]  因為她很多毛
[00:08:12.000 --> 00:08:14.000]  那麼
[00:08:14.000 --> 00:08:16.000]  剛才我讀她的聖經
[00:08:16.000 --> 00:08:18.000]  就是阿國離開家裡
[00:08:18.000 --> 00:08:21.000]  沿著那條路回到哈蘭
[00:08:21.000 --> 00:08:25.000]  投靠舅父叫拉班
[00:08:25.000 --> 00:08:28.000]  這條路大約是800公里
[00:08:28.000 --> 00:08:31.000]  等於500英里
[00:08:31.000 --> 00:08:34.000]  有沒有大家聽過一首古老的英文歌
[00:08:34.000 --> 00:08:36.000]  叫做500 Miles
[00:08:36.000 --> 00:08:38.000]  阿國就500 Miles
[00:08:38.000 --> 00:08:40.000]  走一個多月
[00:08:40.000 --> 00:08:42.000]  走到一個地方
[00:08:42.000 --> 00:08:44.000]  路思一個小鄉村城鎮
[00:08:44.000 --> 00:08:46.000]  但是他不敢進去
[00:08:46.000 --> 00:08:48.000]  因為怕那些人用了他
[00:08:48.000 --> 00:08:50.000]  那些異族人不知道怎樣
[00:08:50.000 --> 00:08:51.000]  害怕
[00:08:51.000 --> 00:08:53.000]  寧願在曠野露宿
[00:08:53.000 --> 00:08:55.000]  在石頭墊住
[00:08:55.000 --> 00:08:58.000]  想到阿國是看著滿天星斗
[00:08:58.000 --> 00:09:00.000]  孤苦淒清
[00:09:00.000 --> 00:09:02.000]  前路茫茫
[00:09:02.000 --> 00:09:04.000]  還心裡有些內疚
[00:09:04.000 --> 00:09:06.000]  突然之間朋友
[00:09:06.000 --> 00:09:08.000]  你有沒有經歷過這樣的光景
[00:09:08.000 --> 00:09:10.000]  就是你孤苦淒清
[00:09:10.000 --> 00:09:12.000]  前路茫茫
[00:09:12.000 --> 00:09:15.000]  人生好像一隻孤舟
[00:09:15.000 --> 00:09:17.000]  四處漂泊
[00:09:17.000 --> 00:09:19.000]  有沒有這樣的心境
[00:09:19.000 --> 00:09:20.000]  我就經歷過
[00:09:20.000 --> 00:09:22.000]  我18歲的時候
[00:09:22.000 --> 00:09:24.000]  就離開香港去外國讀書
[00:09:24.000 --> 00:09:26.000]  那時候是40年前
[00:09:26.000 --> 00:09:28.000]  40年前就沒有那麼多飛機坐
[00:09:28.000 --> 00:09:30.000]  你現在一年就坐幾次
[00:09:30.000 --> 00:09:32.000]  有時候去泰國
[00:09:32.000 --> 00:09:33.000]  有時候去澳洲
[00:09:33.000 --> 00:09:35.000]  那時候我第一次坐飛機
[00:09:35.000 --> 00:09:36.000]  英文又不是很好
[00:09:36.000 --> 00:09:38.000]  去加拿大讀書
[00:09:38.000 --> 00:09:40.000]  第一晚到達
[00:09:40.000 --> 00:09:43.000]  學校就給我一間臨時的地方睡
[00:09:43.000 --> 00:09:45.000]  很大的地方
[00:09:45.000 --> 00:09:47.000]  只有我一個人在那裡睡
[00:09:47.000 --> 00:09:49.000]  我就好像有亞學的心情
[00:09:49.000 --> 00:09:52.000]  那種淒涼落寞的感覺
[00:09:52.000 --> 00:09:54.000]  又不敢打電話回家
[00:09:54.000 --> 00:09:55.000]  因為那時候打電話很貴
[00:09:55.000 --> 00:09:58.000]  打一個小時就等於一年三分之一的學費
[00:09:58.000 --> 00:10:01.000]  打三個小時就沒有錢交學費
[00:10:01.000 --> 00:10:06.000]  亞學的心情我是非常了解
[00:10:06.000 --> 00:10:09.000]  亞學在人生低谷的時候
[00:10:09.000 --> 00:10:11.000]  他做了一個夢
[00:10:11.000 --> 00:10:12.000]  一個很奇怪的夢
[00:10:12.000 --> 00:10:14.000]  我們看看這個夢是什麼
[00:10:14.000 --> 00:10:17.000]  我們看看經文
[00:10:17.000 --> 00:10:20.000]  倉世記28章12次
[00:10:20.000 --> 00:10:23.000]  他夢見一個梯子立在地上
[00:10:23.000 --> 00:10:27.000]  這個梯子不是門後的木梯
[00:10:27.000 --> 00:10:29.000]  兩條柱子中間一格一格的
[00:10:29.000 --> 00:10:31.000]  而是一道樓梯
[00:10:31.000 --> 00:10:33.000]  不是梯子
[00:10:33.000 --> 00:10:35.000]  而是梯子
[00:10:35.000 --> 00:10:39.000]  梯子的頭頂在天
[00:10:39.000 --> 00:10:42.000]  底部在亞國旁邊
[00:10:42.000 --> 00:10:46.000]  有神的使者天使上去下來
[00:10:46.000 --> 00:10:50.000]  耶和華站在梯子以上
[00:10:50.000 --> 00:10:54.000]  或者可以翻譯為站在亞國旁邊
[00:10:54.000 --> 00:10:57.000]  耶和華上帝對他說
[00:10:57.000 --> 00:10:58.000]  我是耶和華
[00:10:58.000 --> 00:11:00.000]  你的祖阿伯拉罕的神
[00:11:00.000 --> 00:11:02.000]  也是以撒的神
[00:11:02.000 --> 00:11:06.000]  我要將你現在所睡的地賜給你
[00:11:06.000 --> 00:11:08.000]  和你的後裔
[00:11:08.000 --> 00:11:12.000]  這個夢是很特別的
[00:11:12.000 --> 00:11:16.000]  這是上帝第一次跟亞國說話
[00:11:16.000 --> 00:11:20.000]  但上帝從來沒有跟亞國正面說過話
[00:11:20.000 --> 00:11:23.000]  如果你看整個倉世記到現在
[00:11:23.000 --> 00:11:25.000]  這次是第一次
[00:11:25.000 --> 00:11:28.000]  亞國一生直到今天
[00:11:28.000 --> 00:11:31.000]  都是在這個父蔭之下
[00:11:31.000 --> 00:11:33.000]  不用憂柴憂米
[00:11:33.000 --> 00:11:35.000]  有父母照顧
[00:11:35.000 --> 00:11:37.000]  從來沒有遇見過神
[00:11:37.000 --> 00:11:39.000]  從來沒有跟神相遇
[00:11:39.000 --> 00:11:41.000]  這次他跟神相遇
[00:11:41.000 --> 00:11:45.000]  就改變了他的一生
[00:11:45.000 --> 00:11:48.000]  你有沒有跟神相遇呢?
[00:11:48.000 --> 00:11:53.000]  你回教會一生都未必跟神相遇過
[00:11:53.000 --> 00:11:57.000]  這個改變很特別
[00:11:57.000 --> 00:11:58.000]  我們看看
[00:11:58.000 --> 00:11:59.000]  這個夢很特別
[00:11:59.000 --> 00:12:01.000]  第一
[00:12:01.000 --> 00:12:03.000]  是上帝主動去找亞國
[00:12:03.000 --> 00:12:07.000]  亞國不懂得找上帝
[00:12:07.000 --> 00:12:08.000]  第二
[00:12:08.000 --> 00:12:10.000]  上帝沒有責備亞國
[00:12:10.000 --> 00:12:12.000]  如果我遇見亞國
[00:12:12.000 --> 00:12:13.000]  我就會說
[00:12:13.000 --> 00:12:14.000]  你這個壞小子
[00:12:14.000 --> 00:12:16.000]  你又騙哥哥又騙爸爸
[00:12:16.000 --> 00:12:19.000]  你這樣經常抓著東西
[00:12:19.000 --> 00:12:20.000]  現在該死了
[00:12:20.000 --> 00:12:22.000]  搞成這樣
[00:12:22.000 --> 00:12:24.000]  上帝完全沒有責備他
[00:12:24.000 --> 00:12:25.000]  第三
[00:12:25.000 --> 00:12:27.000]  上帝不單沒有責備他
[00:12:27.000 --> 00:12:29.000]  還賜很多福氣給他
[00:12:29.000 --> 00:12:31.000]  我們看看他賜什麼福氣
[00:12:31.000 --> 00:12:34.000]  第十三至第十五節
[00:12:34.000 --> 00:12:35.000]  28章
[00:12:35.000 --> 00:12:37.000]  上帝說我要將你現在所躺在的地
[00:12:37.000 --> 00:12:38.000]  賜給你和你的後裔
[00:12:38.000 --> 00:12:42.000]  你的後裔必像地上的塵沙一樣那麼多
[00:12:42.000 --> 00:12:46.000]  必向東、西、南、北開展
[00:12:46.000 --> 00:12:49.000]  地上的蠻族必因你和你的後裔得福
[00:12:49.000 --> 00:12:51.000]  我也必與你同在
[00:12:51.000 --> 00:12:53.000]  你無論往哪裡去
[00:12:53.000 --> 00:12:54.000]  我必保佑你
[00:12:54.000 --> 00:12:56.000]  令你歸回這地
[00:12:56.000 --> 00:12:57.000]  總不離棄你
[00:12:57.000 --> 00:12:58.000]  直到我成全了
[00:12:58.000 --> 00:12:59.000]  向你所應許的
[00:12:59.000 --> 00:13:01.000]  總共有八樣那麼多
[00:13:01.000 --> 00:13:02.000]  整個地都是他
[00:13:02.000 --> 00:13:05.000]  後裔多到像沙一樣
[00:13:05.000 --> 00:13:07.000]  地上所有的人都因他得福
[00:13:07.000 --> 00:13:09.000]  上帝與他同在
[00:13:09.000 --> 00:13:10.000]  他保佑他
[00:13:10.000 --> 00:13:12.000]  領他回到他父家
[00:13:12.000 --> 00:13:14.000]  永遠不離開他
[00:13:14.000 --> 00:13:15.000]  成全一切的應許
[00:13:15.000 --> 00:13:17.000]  嘩
[00:13:17.000 --> 00:13:19.000]  是不是很厲害
[00:13:19.000 --> 00:13:22.000]  或者你會問
[00:13:22.000 --> 00:13:25.000]  為什麼上帝這麼體重亞國
[00:13:25.000 --> 00:13:27.000]  還給他那麼多的東西
[00:13:27.000 --> 00:13:30.000]  你知不知道聖經有十八次提到
[00:13:30.000 --> 00:13:33.000]  上帝是亞國的神
[00:13:33.000 --> 00:13:34.000]  十八次
[00:13:34.000 --> 00:13:37.000]  如果你聖經找到一句
[00:13:37.000 --> 00:13:41.000]  上帝是趙少坊的神
[00:13:41.000 --> 00:13:42.000]  趙少坊就很高興
[00:13:42.000 --> 00:13:44.000]  拿一本聖經給人看
[00:13:44.000 --> 00:13:46.000]  上帝是趙少坊的神
[00:13:46.000 --> 00:13:48.000]  上帝是亞國的神
[00:13:48.000 --> 00:13:49.000]  十八次
[00:13:49.000 --> 00:13:53.000]  究竟亞國做了什麼好事
[00:13:53.000 --> 00:13:56.000]  以至神這麼重視他
[00:13:56.000 --> 00:13:57.000]  給他那麼大的祝福
[00:13:57.000 --> 00:13:59.000]  亞國做了什麼好事
[00:13:59.000 --> 00:14:01.000]  答案就是
[00:14:01.000 --> 00:14:04.000]  亞國沒有做任何好事
[00:14:04.000 --> 00:14:09.000]  這些祝福是他不配得到的
[00:14:09.000 --> 00:14:13.000]  這個就是福音
[00:14:13.000 --> 00:14:17.000]  福音就是神尋找那些不懂得找神的人
[00:14:17.000 --> 00:14:22.000]  福音就是神賜福那些不配得到福氣的人
[00:14:22.000 --> 00:14:25.000]  福音就是神賜福給那些人
[00:14:25.000 --> 00:14:29.000]  多到他無法想像
[00:14:29.000 --> 00:14:31.000]  這個就是福音
[00:14:31.000 --> 00:14:33.000]  昔日上帝去找亞國
[00:14:33.000 --> 00:14:34.000]  今日他來找你
[00:14:34.000 --> 00:14:36.000]  你就是亞國
[00:14:36.000 --> 00:14:38.000]  他要賜福給你
[00:14:38.000 --> 00:14:44.000]  是多到你無法想像
[00:14:44.000 --> 00:14:46.000]  這個夢還有一個特別的地方
[00:14:46.000 --> 00:14:50.000]  就是上帝將這道天梯給亞國看
[00:14:50.000 --> 00:14:52.000]  這道天梯是什麼意思
[00:14:52.000 --> 00:14:55.000]  亞國是個狡猾的孩子
[00:14:55.000 --> 00:14:56.000]  我們都知道
[00:14:56.000 --> 00:14:58.000]  為什麼亞國這麼狡猾
[00:14:58.000 --> 00:15:00.000]  為什麼他這麼喜歡騙人
[00:15:00.000 --> 00:15:03.000]  我猜亞國以為天高上帝遠
[00:15:03.000 --> 00:15:06.000]  上帝做了這個世界就走開了
[00:15:06.000 --> 00:15:07.000]  他都沒時間理我
[00:15:07.000 --> 00:15:10.000]  人不為己天誅地滅
[00:15:10.000 --> 00:15:12.000]  所以我可以自把自為
[00:15:12.000 --> 00:15:14.000]  要發達就靠自己
[00:15:14.000 --> 00:15:16.000]  上帝看不到我做這些壞事
[00:15:16.000 --> 00:15:22.000]  這個就是亞國的心態
[00:15:22.000 --> 00:15:25.000]  這道天梯給亞國看到
[00:15:25.000 --> 00:15:26.000]  上帝不是這樣
[00:15:26.000 --> 00:15:28.000]  上帝無所不在
[00:15:28.000 --> 00:15:34.000]  他亦無微不至地關心你每一日的生活和思想
[00:15:34.000 --> 00:15:37.000]  天梯上有天使上上落落
[00:15:37.000 --> 00:15:43.000]  是給予上帝很積極的看著你
[00:15:43.000 --> 00:15:47.000]  天使上去將你的情況告訴上帝
[00:15:47.000 --> 00:15:51.000]  天使才下來將上帝的恩典賜給你
[00:15:51.000 --> 00:15:56.000]  所以今天我要跟大家講一句話
[00:15:56.000 --> 00:16:01.000]  上帝為每一個人都預備了一道天梯
[00:16:01.000 --> 00:16:04.000]  上帝為你預備了一道天梯
[00:16:04.000 --> 00:16:11.000]  我希望這個圖像給你帶來安慰和鼓勵
[00:16:11.000 --> 00:16:13.000]  無論你去哪裏
[00:16:13.000 --> 00:16:15.000]  這個天梯都一直跟著你
[00:16:15.000 --> 00:16:16.000]  你一舉一動
[00:16:16.000 --> 00:16:18.000]  天使都報告上帝
[00:16:18.000 --> 00:16:20.000]  無論你是快樂或憂傷
[00:16:20.000 --> 00:16:22.000]  健康或疾病
[00:16:22.000 --> 00:16:24.000]  有罪或無罪
[00:16:24.000 --> 00:16:26.000]  上帝都明白
[00:16:26.000 --> 00:16:29.000]  無論你是失業、失戀、失婚
[00:16:29.000 --> 00:16:31.000]  上帝都與你同在
[00:16:31.000 --> 00:16:34.000]  在你人生最低點的時候
[00:16:34.000 --> 00:16:39.000]  上帝的天梯就更加清楚顯露在你面前
[00:16:39.000 --> 00:16:42.000]  上帝要給你的不是責備和咒詛
[00:16:42.000 --> 00:16:44.000]  而是祝福
[00:16:44.000 --> 00:16:46.000]  在耶利米書第十九章有一節
[00:16:46.000 --> 00:16:47.000]  我很寶貴
[00:16:47.000 --> 00:16:49.000]  第十一節
[00:16:49.000 --> 00:16:54.000]  上帝說:我向你們所懷的意念
[00:16:54.000 --> 00:16:57.000]  是持平安的意念
[00:16:57.000 --> 00:17:01.000]  不是降災禍的意念
[00:17:01.000 --> 00:17:03.000]  雅各睡醒覺之後
[00:17:03.000 --> 00:17:05.000]  夢醒之後
[00:17:05.000 --> 00:17:06.000]  他就說
[00:17:06.000 --> 00:17:08.000]  我們看看那一節經文
[00:17:08.000 --> 00:17:09.000]  第十六節
[00:17:09.000 --> 00:17:10.000]  雅各睡醒了說
[00:17:10.000 --> 00:17:12.000]  耶和華真在這裏
[00:17:12.000 --> 00:17:13.000]  我竟不知道
[00:17:13.000 --> 00:17:14.000]  就他拍說
[00:17:14.000 --> 00:17:16.000]  這地方是何等可畏
[00:17:16.000 --> 00:17:18.000]  這不是別的乃是神的殿
[00:17:18.000 --> 00:17:19.000]  乃是天的門
[00:17:19.000 --> 00:17:21.000]  於是雅各許了一個願
[00:17:21.000 --> 00:17:22.000]  這個願很有趣
[00:17:22.000 --> 00:17:24.000]  神與我同在
[00:17:24.000 --> 00:17:27.000]  在我所行的路上保佑我
[00:17:27.000 --> 00:17:28.000]  又給我食物吃
[00:17:28.000 --> 00:17:29.000]  衣服穿
[00:17:29.000 --> 00:17:31.000]  使我平平安安地回到我父親的家
[00:17:31.000 --> 00:17:34.000]  我必以耶和華為我的神
[00:17:34.000 --> 00:17:37.000]  我所立為柱子的石頭
[00:17:37.000 --> 00:17:39.000]  我也必作神的殿
[00:17:39.000 --> 00:17:41.000]  凡你所賜給我的
[00:17:41.000 --> 00:17:44.000]  我必將十分之一獻給你
[00:17:44.000 --> 00:17:47.000]  或者他想到
[00:17:47.000 --> 00:17:51.000]  雅各這個願都是一般般
[00:17:51.000 --> 00:17:52.000]  上帝給他那麼多
[00:17:52.000 --> 00:17:54.000]  整個世界都給他
[00:17:54.000 --> 00:17:57.000]  但他掛念什麼
[00:17:57.000 --> 00:17:58.000]  食物
[00:17:58.000 --> 00:17:59.000]  衣服
[00:17:59.000 --> 00:18:01.000]  和安全
[00:18:01.000 --> 00:18:03.000]  他完全沒有想到
[00:18:03.000 --> 00:18:05.000]  上帝的應許有多大
[00:18:05.000 --> 00:18:08.000]  好像Mr. Point
[00:18:08.000 --> 00:18:11.000]  為什麼雅各那麼笨呢
[00:18:11.000 --> 00:18:14.000]  雅各的確是沒有充分了解
[00:18:14.000 --> 00:18:18.000]  上帝給他的恩典的福分那麼多
[00:18:18.000 --> 00:18:21.000]  但是雅各許的願都不差
[00:18:21.000 --> 00:18:23.000]  起碼不比你差
[00:18:23.000 --> 00:18:25.000]  為什麼這樣說呢
[00:18:25.000 --> 00:18:26.000]  雅各許的願
