
[00:00:00.000 --> 00:00:04.660]  美式足球是一項很刺激的球類運動
[00:04:17.620 --> 00:04:22.420]  「而是因為某種原因而成為剛強」
[00:04:22.420 --> 00:04:26.620]  「這個原因就是,我們留在主裡面」
[00:04:26.620 --> 00:04:30.620]  「他的剛強就成為了我們的剛強」
[00:04:30.620 --> 00:04:34.620]  「我們在他的復活的大能裡面」
[00:04:34.620 --> 00:04:37.620]  「才能夠剛強、有力」
[00:04:37.620 --> 00:04:45.620]  「靠著主,依賴他的大能大力」
[00:04:45.620 --> 00:04:48.620]  保羅繼續說,第十一節
[00:04:48.620 --> 00:04:55.620]  「要穿大神所賜的全副軍裝,就能抵擋魔鬼的詭計」
[00:04:56.620 --> 00:05:05.620]  「好像那個美式足球教練所說,要避開對方球員的擊倒」
[00:05:05.620 --> 00:05:10.120]  「我們感謝主,他的恩典讓我們」
[00:05:10.120 --> 00:05:13.620]  「擊倒之後可以爬得起回來」
[00:05:13.620 --> 00:05:17.620]  「每一次和魔鬼搏鬥角力」
[00:05:17.620 --> 00:05:21.120]  「甚至可能最後被點數擊倒」
[00:05:21.120 --> 00:05:26.620]  「只要我們願意悔改,神都會將我們扶起」
[00:05:26.620 --> 00:05:32.620]  「但是通常,我們都是輕看了神的恩典」
[00:05:32.620 --> 00:05:40.620]  「他怎會只得療傷、輔助、補救的作用」
[00:05:40.620 --> 00:05:46.120]  「他可以保守我們,被魔鬼擊倒之前」
[00:05:46.120 --> 00:05:48.620]  「可以站立得穩」
[00:05:48.620 --> 00:05:55.620]  「可以避得過重重的直拳、鈎拳,甚至致命的一擊」
[00:05:55.620 --> 00:06:02.620]  「可以避得開,不需要跌倒,再從頭開始過」
[00:06:02.620 --> 00:06:10.620]  「要穿大神所賜的全副軍裝,就能抵擋魔鬼的詭計」
[00:06:10.620 --> 00:06:14.620]  以下的一個故事,我是戲劇化了的
[00:06:15.120 --> 00:06:19.620]  拿破崙做了皇帝之後,他找來一個工匠
[00:06:19.620 --> 00:06:26.620]  問他會不會做一件刀槍不入,子彈不穿的背心
[00:06:26.620 --> 00:06:30.120]  或者簡單叫他做避彈衣
[00:06:30.120 --> 00:06:34.120]  這個工匠費盡心思,嘔心瀝血地
[00:06:34.120 --> 00:06:38.620]  為了西方的這件軟衛甲,去捱耕抵夜
[00:06:38.620 --> 00:06:43.120]  不眠不休地去趕工,終於完成
[00:06:43.120 --> 00:06:48.120]  拿破崙收到這件避彈衣,很仔細地去驗證
[00:06:48.120 --> 00:06:50.620]  驚嘆手工的精細
[00:06:50.620 --> 00:06:52.620]  為了確保他的效用
[00:06:52.620 --> 00:06:57.120]  拿破崙還是多問了這個工匠一次
[00:06:57.120 --> 00:07:03.620]  「你肯定它是絕對的安全,子彈不穿的嗎?」
[00:07:03.620 --> 00:07:07.120]  這個工匠回答說:「我非常肯定」
[00:07:07.120 --> 00:07:12.620]  「即使是AK-47連珠炮發,都可以抵擋得住」
[00:07:12.620 --> 00:07:17.120]  於是拿破崙就叫這個工匠穿上這件避彈衣
[00:07:17.120 --> 00:07:21.620]  慢慢的欣賞,然後退後兩步
[00:07:21.620 --> 00:07:25.620]  拿出他的左輪手槍,對準這個工匠
[00:07:25.620 --> 00:07:31.120]  這個工匠大聲的喊話:「不要啊,不要找我試」
[00:07:31.120 --> 00:07:35.620]  「拿破崙說,你不是非常肯定地說過」
[00:07:35.620 --> 00:07:39.620]  「即使AK-47都可以抵擋得住嗎?」
[00:07:39.620 --> 00:07:46.120]  然後他就笑了一笑,啪!開了一槍
[00:07:46.120 --> 00:07:49.620]  你猜他有沒有中槍?
[00:07:49.620 --> 00:07:52.120]  其實這個答案並不重要
[00:07:52.120 --> 00:07:56.620]  我們都會為了這個工匠捏了一把汗
[00:07:56.620 --> 00:07:59.120]  因為我們都不肯定
[00:07:59.120 --> 00:08:03.120]  但是我們可以肯定的是
[00:08:03.120 --> 00:08:09.120]  11節這裡說:「要穿大臣所賜的全副軍裝」
[00:08:09.120 --> 00:08:17.620]  「就能抵擋魔鬼的詭計」
[00:08:17.620 --> 00:08:40.620]  NIV聖經翻譯為「Put on the full armor of God so that you can take your stand against the devil's schemes」
[00:08:40.620 --> 00:08:45.620]  這句的原文就是「Able to stand」
[00:08:45.620 --> 00:08:52.120]  就是能夠站得住而抵擋魔鬼的詭計
[00:08:52.120 --> 00:08:56.120]  可以站得住就是站立得穩
[00:08:56.120 --> 00:09:01.120]  不需要退後,不需要坐下,不需要跌倒
[00:09:01.120 --> 00:09:05.620]  只有站得住的人才能夠抵擋
[00:09:05.620 --> 00:09:09.120]  但是要站得住就必須要
[00:09:09.120 --> 00:09:12.120]  第一,在主旅
[00:09:12.120 --> 00:09:19.620]  第二,要穿大臣所賜的全副軍裝
[00:09:19.620 --> 00:09:22.620]  在茫茫人海之中
[00:09:22.620 --> 00:09:26.120]  要尋找在屬靈僧賤之中
[00:09:26.120 --> 00:09:30.620]  站立得穩的見證和例子實在不容易
[00:09:30.620 --> 00:09:34.620]  因為我們沒有人敢跨後
[00:09:34.620 --> 00:09:39.620]  那是不是又代表著沒有人穿上臣全副的軍裝呢?
[00:09:39.620 --> 00:09:42.620]  又不是,我們最好的示範
[00:09:42.620 --> 00:09:50.120]  最好的模特兒是記載在《馬太福音》第四章
[00:09:50.120 --> 00:09:53.620]  當時耶穌被聖靈引導曠野
[00:09:53.620 --> 00:09:56.120]  受魔鬼的試探
[00:09:56.120 --> 00:10:00.620]  他禁食四十週夜,後來就餓了
[00:10:00.620 --> 00:10:03.620]  那試探人的進前來對他說:
[00:10:03.620 --> 00:10:09.120]  「你若是神的兒子,可以吩咐這些石頭變成食物」
[00:10:09.120 --> 00:10:10.620]  耶穌卻回答說:
[00:10:10.620 --> 00:10:14.620]  「經上記著說,人活著不是單靠食物
[00:10:14.620 --> 00:10:19.120]  乃是靠神口裡所出的一切話」
[00:10:19.120 --> 00:10:24.120]  魔鬼就帶他進了聖城,叫他站在墊頂上
[00:10:24.120 --> 00:10:25.620]  對他說:
[00:10:25.620 --> 00:10:29.120]  「你若是神的兒子,就可以跳下去」
[00:10:29.120 --> 00:10:36.120]  「因為經上記著說,主要為你吩咐他的使者用手托住你」
[00:10:36.120 --> 00:10:39.620]  「免得你的腳碰在石頭上」
[00:10:39.620 --> 00:10:41.620]  耶穌對他說:
[00:10:41.620 --> 00:10:47.620]  「經上又記著說,不可試探主,你的神」
[00:10:47.620 --> 00:10:51.620]  魔鬼又帶他上了一座最高的山
[00:10:51.620 --> 00:10:56.620]  將世上的萬國與萬國的榮華都賜給他喝
[00:10:56.620 --> 00:10:57.620]  對他說:
[00:10:57.620 --> 00:11:02.620]  「你若苦復拜我,我就把這一切都賜給你」
[00:11:02.620 --> 00:11:06.620]  耶穌說:「撒旦退去吧」
[00:11:06.620 --> 00:11:12.620]  「因為經上記著說,當拜主你的神,但要侍奉他」
[00:11:12.620 --> 00:11:18.620]  於是魔鬼來了耶穌,有天使來侍候他
[00:11:18.620 --> 00:11:26.620]  魔鬼引誘試探人的技倆,雖然是層出不逢
[00:11:26.620 --> 00:11:32.620]  但仔細分析就好像在約翰一書2章15到17那裡
[00:11:32.620 --> 00:11:36.620]  一早勸戒了我們
[00:11:36.620 --> 00:11:39.620]  「不要愛世界和世界上的事」
[00:11:39.620 --> 00:11:43.620]  「人若愛世界,愛乎的心就不在他裡面了」
[00:11:43.620 --> 00:11:47.620]  「因為凡世界上的事,就像肉體的情慾」
[00:11:47.620 --> 00:11:50.620]  「眼目的情慾,並今生的驕傲」
[00:11:50.620 --> 00:11:55.620]  「都不是從父來的,乃是從世界來的」
[00:11:55.620 --> 00:11:59.620]  「這世界和其上的情慾,都要過去」
[00:11:59.620 --> 00:12:05.620]  「唯獨遵行神旨意的事,永遠常存」
[00:12:05.620 --> 00:12:09.620]  魔鬼對耶穌的試探,對我們的引誘
[00:12:09.620 --> 00:12:14.620]  都是集中在我們所追求的肉體的情慾
[00:12:14.620 --> 00:12:19.620]  眼目的情慾,並今生的驕傲
[00:12:19.620 --> 00:12:23.620]  所以耶穌知道,明白我們一切的軟弱
[00:12:23.620 --> 00:12:27.620]  在希伯牙書4章15到這樣說
[00:12:27.620 --> 00:12:31.620]  「因為我們的大祭司,並非不能體恤我們的軟弱」
[00:12:31.620 --> 00:12:36.620]  「他也曾凡是受過試探,與我們一樣」
[00:12:36.620 --> 00:12:40.620]  「只是他沒有犯罪」
[00:12:40.620 --> 00:12:45.620]  耶穌遵行神的旨意,所以他沒有犯罪
[00:12:45.620 --> 00:12:47.620]  耶穌體恤我們的軟弱
[00:12:47.620 --> 00:12:55.620]  所以祂賜給我們每人一件軟衛甲,避彈衣
[00:12:55.620 --> 00:13:00.620]  神賜我們全副軍裝
[00:13:00.620 --> 00:13:07.620]  保守我們在世界洪流的衝擊之下,仍然站立得住
[00:13:07.620 --> 00:13:13.620]  大家試過在泳池裏面,你走或者跑
[00:13:13.620 --> 00:13:17.620]  就好像在這個世界的洪流衝擊之下
[00:13:17.620 --> 00:13:21.620]  我們舉步維艱
[00:13:21.620 --> 00:13:26.620]  很容易會站立不住
[00:13:26.620 --> 00:13:30.620]  以這所書6章12到13節
[00:13:30.620 --> 00:13:33.620]  「因為我們並不是與屬血氣的爭戰」
[00:13:33.620 --> 00:13:40.620]  「乃是與那些執政的掌權的、管轄著幽暗世界的」
[00:13:40.620 --> 00:13:44.620]  「以及天空屬靈氣的惡魔爭戰」
[00:13:44.620 --> 00:13:48.620]  「所以要拿起神所賜的全副軍裝」
[00:13:48.620 --> 00:13:52.620]  「好在磨難的日子抵擋仇的」
[00:13:52.620 --> 00:13:58.620]  「並且成就了一切,還能站立得住」
[00:13:58.620 --> 00:14:04.620]  神賜了給我們全副軍裝
[00:14:04.620 --> 00:14:09.620]  問題是,我們願不願意穿呢?
[00:14:09.620 --> 00:14:13.620]  還是我們穿了也要脫呢?
[00:14:13.620 --> 00:14:20.620]  神所賜的全副軍裝究竟是怎樣的呢?
[00:14:20.620 --> 00:14:22.620]  第14節
[00:14:22.620 --> 00:14:28.620]  「所以要站穩了,站定了」
[00:14:28.620 --> 00:14:36.620]  「第一,用真理當作帶子,束腰」
[00:14:36.620 --> 00:14:43.620]  什麼是真理?
[00:14:43.620 --> 00:14:46.620]  介紹給大家一套電影
[00:14:46.620 --> 00:14:47.620]  《WIT》
[00:14:47.620 --> 00:14:51.620]  我暫且譯它為《生命的智慧》
[00:14:51.620 --> 00:14:55.620]  是一套在2001年曾經上映的電影
[00:14:55.620 --> 00:14:57.620]  一套應該不是很賣座的電影
[00:14:57.620 --> 00:15:00.620]  一套非常精彩的電影
[00:15:00.620 --> 00:15:05.620]  一套你要帶著一整盒紙巾去看的電影
[00:15:05.620 --> 00:15:08.620]  電影是由Emma Thompson主演
[00:15:08.620 --> 00:15:10.620]  可以說是她的獨角戲
[00:15:10.620 --> 00:15:15.620]  她飾演一位患了卵巢癌的文學教授
[00:15:15.620 --> 00:15:22.620]  故事就由醫生告訴她,她得到癌症開始
[00:15:22.620 --> 00:15:25.620]  她是一個很堅強的女性
[00:15:25.620 --> 00:15:29.620]  認為自己什麼難關都可以跨得過
[00:15:29.620 --> 00:15:33.620]  所以當醫生說,嘗試用最強烈的藥
[00:15:33.620 --> 00:15:36.620]  和療程去對付癌症的時候
[00:15:36.620 --> 00:15:42.620]  她毫不害怕,毫不膽怯地接受了
[00:15:42.620 --> 00:15:44.620]  這個療程是漫長的
[00:15:44.620 --> 00:15:47.620]  是令人煎熬的
[00:15:47.620 --> 00:15:49.620]  是痛苦的
[00:15:49.620 --> 00:15:51.620]  是寂寞的
[00:15:51.620 --> 00:15:52.620]  是孤單的
[00:15:52.620 --> 00:15:54.620]  是沒有人能夠明白的
[00:15:54.620 --> 00:15:58.620]  在整個療程裏面
[00:15:58.620 --> 00:16:03.620]  都令人不得不思想一些平時不想去接觸的問題
[00:16:03.620 --> 00:16:05.620]  死亡
[00:16:05.620 --> 00:16:08.620]  她想起自己讀大學的時候
[00:16:08.620 --> 00:16:13.620]  她的英文文學教授
[00:16:13.620 --> 00:16:18.620]  和她的一番對話
[00:16:18.620 --> 00:16:21.620]  她當年寫了一篇論文
[00:16:21.620 --> 00:16:27.620]  評論著名詩人唐若寒John Dunn的一首十四行詩
[00:16:27.620 --> 00:16:30.620]  死亡別狂妄
[00:16:30.620 --> 00:16:34.620]  Death be not proud
[00:16:34.620 --> 00:16:36.620]  頭一四句是這樣
[00:16:36.620 --> 00:16:40.620]  死亡別狂妄
[00:16:40.620 --> 00:16:43.620]  縱或有人稱你聲勢害人
[00:16:43.620 --> 00:16:46.620]  然而並非如此
[00:16:46.620 --> 00:16:49.620]  那些你自信可以推翻的人
[00:16:49.620 --> 00:16:52.620]  是不滅的可憐的死亡
[00:16:52.620 --> 00:16:54.620]  你未能殺我
[00:16:54.620 --> 00:16:56.620]  最後兩句
[00:16:56.620 --> 00:16:58.620]  短短的睡眠過後
[00:16:58.620 --> 00:17:00.620]  我們將永遠醒來
[00:17:00.620 --> 00:17:02.620]  而死亡睡不在
[00:17:02.620 --> 00:17:06.620]  死亡你要喪命
[00:17:06.620 --> 00:17:10.620]  當時她在論文裏面強調了死亡的震撼
[00:17:10.620 --> 00:17:13.620]  引用了一些權威
[00:17:13.620 --> 00:17:16.620]  將死亡形容為恐懼
[00:17:16.620 --> 00:17:20.620]  並且在死亡之後
[00:17:20.620 --> 00:17:25.620]  她加上了感嘆號
[00:17:25.620 --> 00:17:30.620]  她的教授正重地向她解釋
[00:17:30.620 --> 00:17:33.620]  當人得到永生之後
[00:17:33.620 --> 00:17:37.620]  死亡就好像在詩裏面的最後一句
[00:17:37.620 --> 00:17:40.620]  死亡你要喪命
[00:17:40.620 --> 00:17:43.620]  只是一個逗號
[00:17:43.620 --> 00:17:46.620]  也就好像詩的第一句
[00:17:46.620 --> 00:17:49.620]  死亡別狂妄
[00:17:49.620 --> 00:17:51.620]  都只是一頓
[00:17:51.620 --> 00:17:53.620]  它不是分號 不是句號
[00:17:53.620 --> 00:17:56.620]  更加不是感嘆號
[00:17:56.620 --> 00:17:58.620]  人和神的關係
[00:17:58.620 --> 00:18:00.620]  若果是接連起來
[00:18:00.620 --> 00:18:02.620]  承認自己是罪人
[00:18:02.620 --> 00:18:05.620]  接受主耶穌成為她生命的主
[00:18:05.620 --> 00:18:07.620]  而罪得赦免
[00:18:07.620 --> 00:18:11.620]  憑著信心而得到永生的確懼之後
[00:18:11.620 --> 00:18:14.620]  死亡就不再是句號
[00:18:14.620 --> 00:18:20.620]  也不足以是令人驚懼的感嘆號
[00:18:20.620 --> 00:18:23.620]  當時還是健康的她
[00:18:23.620 --> 00:18:26.620]  對於教授的解釋
[00:18:26.620 --> 00:18:28.620]  有一些驚愕
[00:18:28.620 --> 00:18:32.620]  她只是很禮貌地回應
[00:18:32.620 --> 00:18:37.620]  或者這就是人生的智慧
[00:18:37.620 --> 00:18:39.620]  Wit
[00:18:39.620 --> 00:18:44.620]  她的教授很肯定地回答她
[00:18:44.620 --> 00:18:46.620]  這不是智慧
[00:18:46.620 --> 00:18:50.620]  這個是真理 Truth
[00:18:50.620 --> 00:18:53.620]  治療的過程
[00:18:53.620 --> 00:18:56.620]  並沒有令Emma飾演的這個角色
[00:18:56.620 --> 00:18:58.620]  病情好轉
[00:18:58.620 --> 00:19:02.620]  她的病愈來愈嚴重
[00:19:02.620 --> 00:19:05.620]  身體愈來愈軟弱
[00:19:05.620 --> 00:19:09.620]  痛也愈來愈劇烈
[00:19:09.620 --> 00:19:12.620]  當她睡在病床上面
[00:19:12.620 --> 00:19:16.620]  她的信任說 我很怕
[00:19:16.620 --> 00:19:20.620]  主啊 我想躲起來
[00:19:20.620 --> 00:19:22.620]  就好像亞當和夏娃
[00:19:22.620 --> 00:19:25.620]  偷吃了禁果之後都要躲起來
[00:19:25.620 --> 00:19:27.620]  但是無論他們躲到哪裡
[00:19:27.620 --> 00:19:30.620]  神也可以找到他們
[00:19:30.620 --> 00:19:34.620]  大家有沒有留意剛才Emma所說的
[00:19:34.620 --> 00:19:37.620]  她說 我很怕
[00:19:37.620 --> 00:19:39.620]  主啊 我想躲起來
[00:19:39.620 --> 00:19:41.620]  Emma說主啊
[00:19:41.620 --> 00:19:45.620]  就是說在這個時候她已經找到主
[00:19:45.620 --> 00:19:47.620]  在電影的尾段
[00:19:47.620 --> 00:19:50.620]  Emma已經奄奄一息
[00:19:50.620 --> 00:19:54.620]  她的教授去到醫院裡面去探望她
[00:19:54.620 --> 00:19:58.620]  將她擁入懷裡
[00:19:58.620 --> 00:20:00.620]  很諷刺的
[00:20:00.620 --> 00:20:03.620]  當她真正的面對死亡
[00:20:03.620 --> 00:20:05.620]  印著主
[00:20:05.620 --> 00:20:09.620]  她又不再怕
[00:20:09.620 --> 00:20:11.620]  這個不是智慧
[00:20:11.620 --> 00:20:14.620]  這個是真理
[00:20:14.620 --> 00:20:17.620]  真理是什麼呢
[00:20:17.620 --> 00:20:19.620]  它不是智慧 它不是哲學
[00:20:19.620 --> 00:20:21.620]  它不是人生哲理
[00:20:21.620 --> 00:20:25.620]  它不是其他宗教信仰崇尚的人生大道理
[00:20:25.620 --> 00:20:28.620]  它不是生活的學問
[00:20:28.620 --> 00:20:31.620]  它不是什麼人生的歷練
[00:20:31.620 --> 00:20:38.620]  不是什麼食鹽多過食米
[00:20:38.620 --> 00:20:42.620]  真理是什麼呢
[00:20:42.620 --> 00:20:47.620]  約翰福音十八章三十七到三十八節
[00:20:47.620 --> 00:20:49.620]  比拉多就對她說
[00:20:49.620 --> 00:20:52.620]  這樣你是王嗎
[00:20:52.620 --> 00:20:54.620]  耶穌回答說
[00:20:54.620 --> 00:20:56.620]  你說我是王
[00:20:56.620 --> 00:20:57.620]  我為此而生
[00:20:57.620 --> 00:21:00.620]  也為此來到世間
[00:21:00.620 --> 00:21:03.620]  特為給真理作見證
[00:21:03.620 --> 00:21:07.620]  凡屬真理的人就聽我的話
[00:21:07.620 --> 00:21:08.620]  比拉多說
[00:21:08.620 --> 00:21:10.620]  真理是什麼呢
[00:21:10.620 --> 00:21:11.620]  說了者說
[00:21:11.620 --> 00:21:13.620]  由出來到猶太人那裡
[00:21:13.620 --> 00:21:14.620]  對他們說
[00:21:14.620 --> 00:21:20.620]  我查不出他有什麼罪來
[00:21:20.620 --> 00:21:23.620]  約翰福音十四章六節
[00:21:23.620 --> 00:21:24.620]  耶穌說
[00:21:24.620 --> 00:21:26.620]  我就是道路真理生命
[00:21:26.620 --> 00:21:27.620]  若不藉著我
[00:21:27.620 --> 00:21:32.620]  沒有人能到乎那裡去
[00:21:32.620 --> 00:21:35.620]  主耶穌就是真理
[00:21:35.620 --> 00:21:38.620]  唯有在主耶穌那裡
[00:21:38.620 --> 00:21:40.620]  才是真理
[00:21:40.620 --> 00:21:44.620]  有些教會叫他們的
[00:21:44.620 --> 00:21:48.620]  慕道班做信仰探討班
[00:21:48.620 --> 00:21:50.620]  在我的舊教會
[00:21:50.620 --> 00:21:52.620]  我改了這個班的名字
[00:21:52.620 --> 00:21:54.620]  叫做真理探討班
[00:21:54.620 --> 00:21:56.620]  因為這個世界
[00:21:56.620 --> 00:21:59.620]  很多人有不同的信仰
[00:21:59.620 --> 00:22:01.620]  很多人找到他們
[00:22:01.620 --> 00:22:04.620]  以為是真理的所謂真理
[00:22:04.620 --> 00:22:10.620]  但其實真理只有一個
[00:22:10.620 --> 00:22:14.620]  約翰福音八章三十一到三十二節
[00:22:14.620 --> 00:22:17.620]  耶穌對信他的猶太人說
[00:22:17.620 --> 00:22:20.620]  你們若常常遵守我的道
[00:22:20.620 --> 00:22:22.620]  就珍視我的門徒
[00:22:22.620 --> 00:22:24.620]  你們必曉得真理
[00:22:24.620 --> 00:22:29.620]  真理必叫你們得以自由
[00:22:29.620 --> 00:22:32.620]  我們在基督和祂的真理裡
[00:22:32.620 --> 00:22:36.620]  才可以找到真自由
[00:22:36.620 --> 00:22:38.620]  魔鬼可以攻擊我們
[00:22:38.620 --> 00:22:40.620]  但是如果以基督
[00:22:40.620 --> 00:22:42.620]  和祂的真理為根基
[00:22:42.620 --> 00:22:47.620]  魔鬼他們必定不能勝過我們
[00:22:47.620 --> 00:22:50.620]  基督復活的能力
[00:22:50.620 --> 00:22:56.620]  遠勝過撒旦的能力權勢
[00:22:56.620 --> 00:23:00.620]  信靠真理 信靠基督
[00:23:00.620 --> 00:23:03.620]  我們就會站立得穩
[00:23:03.620 --> 00:23:07.620]  因為我們的腳可以穩穩地
[00:23:07.620 --> 00:23:11.620]  站在永不動搖的盤石上
[00:23:11.620 --> 00:23:13.620]  耶穌是真理
[00:23:13.620 --> 00:23:18.620]  我們可以在三方面看得到
[00:23:18.620 --> 00:23:21.620]  第一 耶穌是真理
[00:23:21.620 --> 00:23:24.620]  我們可以從祂所說的
[00:23:24.620 --> 00:23:29.620]  一切說話裡我們看得到
[00:23:29.620 --> 00:23:31.620]  只要祂一開口
[00:23:31.620 --> 00:23:34.620]  祂講的就是真理
[00:23:34.620 --> 00:23:36.620]  祂不需要講多餘的說話
[00:23:36.620 --> 00:23:38.620]  不需要講笑話
[00:23:38.620 --> 00:23:42.620]  不需要動督笑 搞爛的
[00:23:42.620 --> 00:23:44.620]  祂所講的說話
[00:23:44.620 --> 00:23:47.620]  往往和世界的價值觀
[00:23:47.620 --> 00:23:51.620]  尺度 標準 背道而馳
[00:23:51.620 --> 00:23:55.620]  但是祂所講的每一句說話
[00:23:55.620 --> 00:24:00.620]  都是真實 都是真理
[00:24:00.620 --> 00:24:04.620]  約翰福音七章45到46節
[00:24:04.620 --> 00:24:08.620]  差役回到祭司長和法利塞人那裡
[00:24:08.620 --> 00:24:11.620]  他們對差役說
[00:24:11.620 --> 00:24:14.620]  你們為什麼沒有帶他來呢
[00:24:14.620 --> 00:24:16.620]  差役回答說
[00:24:16.620 --> 00:24:21.620]  從來沒有像他這樣說話的
[00:24:21.620 --> 00:24:23.620]  第二 耶穌是真理
[00:24:23.620 --> 00:24:26.620]  我們可以從祂所做的一切事
[00:24:26.620 --> 00:24:28.620]  可以看得到
[00:24:28.620 --> 00:24:32.620]  祂所作的一切都是神蹟
[00:24:32.620 --> 00:24:34.620]  而祂行的神蹟
[00:24:34.620 --> 00:24:38.620]  就是約翰福音十八章37節
[00:24:38.620 --> 00:24:42.620]  特惠給真理作見證
[00:24:42.620 --> 00:24:45.620]  更加重要的是
[00:24:45.620 --> 00:24:47.620]  祂在死裡面復活
[00:24:47.620 --> 00:24:49.620]  勝過死的權勢
[00:24:49.620 --> 00:24:52.620]  是推翻了一切人的有限
[00:24:52.620 --> 00:24:56.620]  什麼哲學 理念 定律
[00:24:56.620 --> 00:25:00.620]  讓那些人以為是真理的所謂真理
[00:25:00.620 --> 00:25:02.620]  或者其他的想法
[00:25:02.620 --> 00:25:07.620]  不能夠再成為真理
[00:25:07.620 --> 00:25:11.620]  第三 耶穌是真理
[00:25:11.620 --> 00:25:14.620]  祂永不改變
[00:25:14.620 --> 00:25:16.620]  因為祂所講的說話
[00:25:16.620 --> 00:25:18.620]  祂所行的神蹟
[00:25:18.620 --> 00:25:22.620]  祂所有的教導彰顯的真理
[00:25:22.620 --> 00:25:26.620]  不單止停留在二千多年前
[00:25:26.620 --> 00:25:30.620]  而是在這個不斷改變 更替 轉型
[00:25:30.620 --> 00:25:34.620]  甚至腐敗 扭壞的世代裡面
[00:25:34.620 --> 00:25:38.620]  仍然不變 仍然受用
