
[00:00:00.000 --> 00:00:04.000]  在這個時間想問大家想要多些什麼呢?
[00:03:53.000 --> 00:03:54.000]  我是上網搜尋
[00:03:54.000 --> 00:03:56.000]  或者聽別人的介紹
[00:03:56.000 --> 00:04:00.000]  如果講得出這兩個主角的名字
[00:04:00.000 --> 00:04:02.000]  和這套戲名
[00:04:02.000 --> 00:04:04.000]  全部都要是100%準確的
[00:04:04.000 --> 00:04:06.000]  就有獎的第一個
[00:04:06.000 --> 00:04:08.000]  舉手吧
[00:04:08.000 --> 00:04:10.000]  眼鏡不要用
[00:04:10.000 --> 00:04:13.000]  後面的或者前台幫我看一下
[00:04:13.000 --> 00:04:15.000]  預備
[00:04:15.000 --> 00:04:17.000]  一二三
[00:04:17.000 --> 00:04:19.000]  舉手吧
[00:04:19.000 --> 00:04:21.000]  誰有獎啊?
[00:04:23.000 --> 00:04:24.000]  舉手吧
[00:04:24.000 --> 00:04:26.000]  叫得出男主角的真名
[00:04:26.000 --> 00:04:28.000]  女主角的真名
[00:04:28.000 --> 00:04:30.000]  和這套戲名
[00:04:30.000 --> 00:04:36.000]  沒有人
[00:04:36.000 --> 00:04:38.000]  雖然禮物很少
[00:04:38.000 --> 00:04:40.000]  有沒有誰?
[00:04:40.000 --> 00:04:42.000]  醒你了
[00:04:42.000 --> 00:04:44.000]  講得出戲名
[00:04:44.000 --> 00:04:46.000]  隨便一個人的名字
[00:04:46.000 --> 00:04:48.000]  有沒有誰?
[00:04:48.000 --> 00:04:50.000]  舉手吧
[00:04:51.000 --> 00:04:53.000]  來吧
[00:04:53.000 --> 00:04:55.000]  試試吧
[00:04:55.000 --> 00:04:59.000]  舉手吧
[00:04:59.000 --> 00:05:03.000]  戲名才是戲名
[00:05:03.000 --> 00:05:07.000]  戲名好像欠一個字母
[00:05:07.000 --> 00:05:10.000]  隨便一個吧
[00:05:10.000 --> 00:05:17.000]  有沒有人比他更厲害
[00:05:17.000 --> 00:05:19.000]  知道男主角的名字?
[00:05:21.000 --> 00:05:23.000]  可能男主角不是太帥
[00:05:23.000 --> 00:05:25.000]  所以不太多人知道
[00:05:25.000 --> 00:05:27.000]  叫甘來什麼?
[00:05:27.000 --> 00:05:31.000]  甘來院士
[00:05:31.000 --> 00:05:33.000]  三點歲一個院士
[00:05:33.000 --> 00:05:35.000]  即是有獎品
[00:05:35.000 --> 00:05:45.000]  我其實不太明白
[00:05:45.000 --> 00:05:47.000]  為什麼可以這麼多套
[00:05:47.000 --> 00:05:49.000]  每一套都不同人
[00:05:50.000 --> 00:05:51.000]  好像香港的電視劇
[00:05:51.000 --> 00:05:53.000]  做來做去都很危險
[00:05:53.000 --> 00:05:56.000]  韓國五套都不同人
[00:05:56.000 --> 00:05:58.000]  可能下一套兩個月後
[00:05:58.000 --> 00:06:00.000]  又有另一套
[00:06:00.000 --> 00:06:02.000]  又有兩個不同的主角
[00:06:02.000 --> 00:06:04.000]  但共通點是什麼呢?
[00:06:04.000 --> 00:06:06.000]  全部這些劇為什麼你都會看呢?
[00:06:06.000 --> 00:06:08.000]  帥哥或是美女
[00:06:08.000 --> 00:06:10.000]  但通常
[00:06:10.000 --> 00:06:12.000]  你不會只看樣貌
[00:06:12.000 --> 00:06:14.000]  這些全部是什麼呢?
[00:06:14.000 --> 00:06:16.000]  全部都有不同的劇情
[00:06:16.000 --> 00:06:18.000]  一套是講
[00:06:19.000 --> 00:06:20.000]  因為在大學
[00:06:20.000 --> 00:06:22.000]  你就看那套來自星星
[00:06:22.000 --> 00:06:24.000]  你不會因為
[00:06:24.000 --> 00:06:26.000]  你很喜歡從軍
[00:06:26.000 --> 00:06:28.000]  你就看那套太陽的後裔
[00:06:28.000 --> 00:06:30.000]  或者你很想當醫生
[00:06:30.000 --> 00:06:32.000]  你就看那套Doctors
[00:06:32.000 --> 00:06:34.000]  你不會這樣的
[00:06:34.000 --> 00:06:36.000]  為什麼看這些劇呢?
[00:06:36.000 --> 00:06:38.000]  因為一個主線就是講愛情
[00:06:38.000 --> 00:06:40.000]  是不是?
[00:06:40.000 --> 00:06:43.000]  如果拿走愛情的元素
[00:06:43.000 --> 00:06:45.000]  你怎會看這些劇呢?
[00:06:49.000 --> 00:06:50.000]  今天我想和大家講
[00:06:50.000 --> 00:06:54.000]  是More Love More Power
[00:06:54.000 --> 00:06:56.000]  我的主題
[00:06:56.000 --> 00:06:58.000]  和大家看
[00:06:58.000 --> 00:07:01.000]  聖經裏面講一些關於愛的東西
[00:07:01.000 --> 00:07:03.000]  我們看了已忽所書
[00:07:03.000 --> 00:07:05.000]  看了一段時間
[00:07:05.000 --> 00:07:07.000]  已忽所書很短
[00:07:07.000 --> 00:07:09.000]  六章聖經
[00:07:09.000 --> 00:07:11.000]  這裏簡單的內容給大家看
[00:07:11.000 --> 00:07:13.000]  我們看了差不多一半
[00:07:13.000 --> 00:07:15.000]  頭一半就是
[00:07:15.000 --> 00:07:17.000]  我用了其中一個牧師的分段
[00:07:18.000 --> 00:07:19.000]  教會在上帝面前所蒙的恩典
[00:07:19.000 --> 00:07:21.000]  而我們下一次
[00:07:21.000 --> 00:07:23.000]  即是接下來第四章至第六章
[00:07:23.000 --> 00:07:25.000]  就會看教會在人之前已經有見證
[00:07:25.000 --> 00:07:27.000]  比較實際一點
[00:07:27.000 --> 00:07:29.000]  第一至第三章就是講
[00:07:29.000 --> 00:07:31.000]  我們一群
[00:07:31.000 --> 00:07:33.000]  什麼叫教會呢?
[00:07:33.000 --> 00:07:35.000]  就是一群信耶穌人聚集在一起
[00:07:35.000 --> 00:07:37.000]  就是教會
[00:07:37.000 --> 00:07:39.000]  他一直在不同的段落裏
[00:07:39.000 --> 00:07:41.000]  我不詳細讀了
[00:07:41.000 --> 00:07:43.000]  就讓我們看到
[00:07:43.000 --> 00:07:45.000]  使徒保羅寫這封書信裏
[00:07:45.000 --> 00:07:47.000]  一路講那群信耶穌的人
[00:07:48.000 --> 00:07:49.000]  還有一群在外邦
[00:07:49.000 --> 00:07:51.000]  一個世俗文化裏的基督徒
[00:07:51.000 --> 00:07:53.000]  他們保羅提醒他們
[00:07:53.000 --> 00:07:55.000]  究竟基督裏有什麼尊榮
[00:07:55.000 --> 00:07:57.000]  有什麼福祿
[00:07:57.000 --> 00:07:59.000]  有什麼身份
[00:07:59.000 --> 00:08:01.000]  而今天我們來到
[00:08:01.000 --> 00:08:03.000]  一至三章最後的時間
[00:08:03.000 --> 00:08:05.000]  我們就會講保羅
[00:08:05.000 --> 00:08:07.000]  他最後仍然有一個禱告
[00:08:07.000 --> 00:08:09.000]  來結束這個大段
[00:08:09.000 --> 00:08:11.000]  而這個禱告裏包含了一個
[00:08:11.000 --> 00:08:13.000]  很重要的元素
[00:08:13.000 --> 00:08:15.000]  我想和大家一起讀這段聖經
[00:08:15.000 --> 00:08:17.000]  我們一起讀吧
[00:08:18.000 --> 00:08:19.000]  我們先讀白色
[00:08:19.000 --> 00:08:21.000]  即是雙節
[00:08:21.000 --> 00:08:24.000]  然後姐妹讀單節
[00:08:24.000 --> 00:08:26.000]  即是黃色的
[00:08:26.000 --> 00:08:28.000]  我們先讀一二三
[00:08:28.000 --> 00:08:30.000]  因此我在父面前屈膝
[00:08:30.000 --> 00:08:37.000]  為要他按著他豐盛的榮耀
[00:08:37.000 --> 00:08:39.000]  藉著他的靈
[00:08:39.000 --> 00:08:41.000]  使你們內心的力量剛強起來
[00:08:49.000 --> 00:08:51.000]  能夠和眾聖同一同明白
[00:08:51.000 --> 00:08:54.000]  基督的愛是何等的長闊高深
[00:08:54.000 --> 00:08:58.000]  並知道這愛是超過人的知識所能察覺的
[00:08:58.000 --> 00:09:01.000]  為要使你們充滿上帝一切的豐盛
[00:09:01.000 --> 00:09:12.000]  願他在教會中
[00:09:12.000 --> 00:09:14.000]  並在基督耶穌裏得著榮耀
[00:09:15.000 --> 00:09:18.000]  直到世世代代永永遠遠
[00:09:18.000 --> 00:09:20.000]  謝謝大家
[00:09:20.000 --> 00:09:22.000]  這裏我們看到
[00:09:22.000 --> 00:09:24.000]  保羅來到這段聖經
[00:09:24.000 --> 00:09:27.000]  他為信徒祈禱
[00:09:27.000 --> 00:09:29.000]  他屈膝在神面前
[00:09:29.000 --> 00:09:31.000]  再開始為他們祈禱
[00:09:31.000 --> 00:09:33.000]  其實在第一章我們已經看到
[00:09:33.000 --> 00:09:35.000]  保羅有一個祈禱
[00:09:35.000 --> 00:09:37.000]  為這些信徒
[00:09:37.000 --> 00:09:39.000]  為教會去感謝神
[00:09:39.000 --> 00:09:41.000]  而我們看到這段聖經
[00:09:41.000 --> 00:09:43.000]  最後二十至十一節
[00:09:44.000 --> 00:09:47.000]  好像去回應第一至三章一開始說
[00:09:47.000 --> 00:09:49.000]  保羅要讚美榮耀
[00:09:49.000 --> 00:09:51.000]  還要讚歸比
[00:09:51.000 --> 00:09:53.000]  而我們今天集中第一節
[00:09:53.000 --> 00:09:55.000]  是十六至十九節
[00:09:55.000 --> 00:09:57.000]  這個祈禱的內容
[00:09:57.000 --> 00:09:59.000]  其實很簡單
[00:09:59.000 --> 00:10:01.000]  如果手上有聖經或是回去再看
[00:10:01.000 --> 00:10:04.000]  保羅祈禱只是這裏三個的總段
[00:10:04.000 --> 00:10:06.000]  他一開始說
[00:10:06.000 --> 00:10:08.000]  你要剛強
[00:10:08.000 --> 00:10:10.000]  心裏要有力量
[00:10:10.000 --> 00:10:12.000]  然後十九節
[00:10:13.000 --> 00:10:14.000]  你也要充滿很多東西
[00:10:14.000 --> 00:10:16.000]  即上帝的豐盛
[00:10:16.000 --> 00:10:18.000]  而其實這裏有人去研究
[00:10:18.000 --> 00:10:20.000]  是一句來的
[00:10:20.000 --> 00:10:22.000]  在原本希臘文來說
[00:10:22.000 --> 00:10:24.000]  十六至十九節
[00:10:24.000 --> 00:10:26.000]  整句裏面圍繞著
[00:10:26.000 --> 00:10:28.000]  一個中心思想
[00:10:28.000 --> 00:10:30.000]  就是要明白一件事
[00:10:30.000 --> 00:10:32.000]  就是耶穌的大愛
[00:10:32.000 --> 00:10:34.000]  基督耶穌的大愛
[00:10:34.000 --> 00:10:36.000]  這就是你和我今天都明白
[00:10:36.000 --> 00:10:38.000]  在二千年前
[00:10:38.000 --> 00:10:40.000]  保羅寫給以弗所教會
[00:10:40.000 --> 00:10:42.000]  他們已經信了耶穌
[00:10:43.000 --> 00:10:44.000]  他們已經生活了一段時間
[00:10:44.000 --> 00:10:46.000]  這是保羅離開了他們之後
[00:10:46.000 --> 00:10:48.000]  過了幾年
[00:10:48.000 --> 00:10:51.000]  在羅馬被軟禁的時間
[00:10:51.000 --> 00:10:54.000]  再寫信給他們鼓勵他們
[00:10:54.000 --> 00:10:57.000]  再提醒他們
[00:10:57.000 --> 00:11:00.000]  今天同樣我們一班
[00:11:00.000 --> 00:11:02.000]  信耶穌、跟從耶穌的人
[00:11:02.000 --> 00:11:04.000]  都要同樣好像以弗所教會那樣
[00:11:04.000 --> 00:11:06.000]  常常地明白
[00:11:06.000 --> 00:11:08.000]  而且我們面對我們周遭的社會
[00:11:08.000 --> 00:11:11.000]  面對我們前面人生的道路
[00:11:12.000 --> 00:11:13.000]  我們才能夠明白
[00:11:13.000 --> 00:11:16.000]  基督的大愛有這個力量
[00:11:16.000 --> 00:11:18.000]  在我們當中
[00:11:18.000 --> 00:11:20.000]  我們很簡單地去看
[00:11:20.000 --> 00:11:22.000]  第一個禱告是甚麼呢?
[00:11:22.000 --> 00:11:24.000]  三個禱告
[00:11:24.000 --> 00:11:26.000]  第一個禱告
[00:11:26.000 --> 00:11:28.000]  保羅在為要他
[00:11:28.000 --> 00:11:30.000]  按著封聖的榮耀
[00:11:30.000 --> 00:11:32.000]  藉著甚麼呢?
[00:11:32.000 --> 00:11:34.000]  他的靈
[00:11:34.000 --> 00:11:36.000]  這個他的靈就是上帝的靈
[00:11:36.000 --> 00:11:38.000]  其實這個上帝的靈
[00:11:38.000 --> 00:11:40.000]  在第一章裏面出現過
[00:11:41.000 --> 00:11:42.000]  第一節
[00:11:42.000 --> 00:11:44.000]  求我們主耶穌基督的上帝
[00:11:44.000 --> 00:11:46.000]  榮耀的父
[00:11:46.000 --> 00:11:48.000]  把那賜人智慧和啟示的靈
[00:11:48.000 --> 00:11:50.000]  賜給你們
[00:11:50.000 --> 00:11:52.000]  使你們真正地認識他
[00:11:52.000 --> 00:11:54.000]  在聖經其他章節說
[00:11:54.000 --> 00:11:56.000]  當一個人信耶穌
[00:11:56.000 --> 00:11:58.000]  接受耶穌的時候
[00:11:58.000 --> 00:12:00.000]  就有聖靈在心裏面
[00:12:00.000 --> 00:12:02.000]  聖靈去幫助
[00:12:02.000 --> 00:12:04.000]  有人說聖靈是保衛師
[00:12:04.000 --> 00:12:06.000]  在英文就是Counselor
[00:12:06.000 --> 00:12:08.000]  或者Helper
[00:12:09.000 --> 00:12:11.000]  Helper可能大家明白一點
[00:12:11.000 --> 00:12:13.000]  Counselor就是我們經常見的那個
[00:12:13.000 --> 00:12:15.000]  通常學校有甚麼事
[00:12:15.000 --> 00:12:17.000]  叫你去見Counselor
[00:12:17.000 --> 00:12:19.000]  都未必是好事
[00:12:19.000 --> 00:12:21.000]  我們信耶穌之後
[00:12:21.000 --> 00:12:23.000]  有一個好的
[00:12:23.000 --> 00:12:25.000]  就是上帝的靈
[00:12:25.000 --> 00:12:27.000]  去幫助我們在心裏面
[00:12:27.000 --> 00:12:29.000]  而保羅的祈禱是甚麼呢?
[00:12:29.000 --> 00:12:31.000]  他說要上帝的靈
[00:12:31.000 --> 00:12:33.000]  在你們內心的力量
[00:12:33.000 --> 00:12:35.000]  剛強起來
[00:12:35.000 --> 00:12:37.000]  保羅要
[00:12:38.000 --> 00:12:39.000]  我們頂姐妹
[00:12:39.000 --> 00:12:41.000]  心裏面有力量
[00:12:41.000 --> 00:12:43.000]  在心裏面有力量
[00:12:43.000 --> 00:12:45.000]  我們可能有時會想到
[00:12:45.000 --> 00:12:48.000]  我們有時好像沒甚麼力量
[00:12:48.000 --> 00:12:50.000]  或者是心力交瘁
[00:12:50.000 --> 00:12:52.000]  但這個世界
[00:12:52.000 --> 00:12:54.000]  很多時追求
[00:12:54.000 --> 00:12:56.000]  外在的力量多些
[00:12:56.000 --> 00:12:58.000]  最近奧運會
[00:12:58.000 --> 00:13:00.000]  我很喜歡看體育運動
[00:13:00.000 --> 00:13:02.000]  雖然執都撈埋
[00:13:02.000 --> 00:13:04.000]  甚麼體育我都看
[00:13:04.000 --> 00:13:06.000]  整個早上除了看電視
[00:13:07.000 --> 00:13:08.000]  iPad看賽果
[00:13:08.000 --> 00:13:10.000]  不同比賽
[00:13:10.000 --> 00:13:12.000]  不同運動的賽果
[00:13:12.000 --> 00:13:14.000]  我最喜歡看而不是玩
[00:13:14.000 --> 00:13:16.000]  其中一個幾日前
[00:13:16.000 --> 00:13:18.000]  第一個男子
[00:13:18.000 --> 00:13:20.000]  舉重冠軍
[00:13:20.000 --> 00:13:22.000]  這是力量的表現
[00:13:22.000 --> 00:13:24.000]  名字很正
[00:13:24.000 --> 00:13:26.000]  名字叫大中國選手
[00:13:26.000 --> 00:13:29.000]  56公斤以下的冠軍
[00:13:29.000 --> 00:13:31.000]  叫龍清泉
[00:13:31.000 --> 00:13:33.000]  名字很厲害
[00:13:33.000 --> 00:13:35.000]  很有趣
[00:13:36.000 --> 00:13:38.000]  你知道他是56公斤以下
[00:13:38.000 --> 00:13:40.000]  他過得就是紀錄
[00:13:40.000 --> 00:13:43.000]  56公斤和我差不多
[00:13:43.000 --> 00:13:45.000]  我都是五十多公斤
[00:13:45.000 --> 00:13:47.000]  不夠六十公斤
[00:13:47.000 --> 00:13:51.000]  舉重運動有兩個環節
[00:13:51.000 --> 00:13:53.000]  一個是抓舉一個是挺舉
[00:13:53.000 --> 00:13:55.000]  抓舉他可以舉多少
[00:13:55.000 --> 00:13:58.000]  137公斤
[00:13:58.000 --> 00:14:01.000]  即是兩倍一個的體重
[00:14:01.000 --> 00:14:04.000]  今天你猜你可以舉起多少
[00:14:07.000 --> 00:14:08.000]  找一個跟你差不多重的人
[00:14:08.000 --> 00:14:10.000]  要舉起他
[00:14:10.000 --> 00:14:12.000]  是五秒
[00:14:12.000 --> 00:14:14.000]  三秒
[00:14:14.000 --> 00:14:16.000]  兩倍都挺厲害
[00:14:16.000 --> 00:14:18.000]  這是很多人追求的力量
[00:14:18.000 --> 00:14:20.000]  但其實過多幾年
[00:14:20.000 --> 00:14:22.000]  可能有一個人會破了紀錄
[00:14:22.000 --> 00:14:24.000]  不過有一個更搞笑
[00:14:24.000 --> 00:14:26.000]  或者在這幾日
[00:14:26.000 --> 00:14:28.000]  媒體或網上報紙
[00:14:28.000 --> 00:14:30.000]  還有很多人說的
[00:14:30.000 --> 00:14:32.000]  就是這個
[00:14:32.000 --> 00:14:34.000]  這個叫什麼
[00:14:35.000 --> 00:14:38.000]  大家可能不知道是什麼名字
[00:14:38.000 --> 00:14:40.000]  他不是拿金牌
[00:14:40.000 --> 00:14:42.000]  他是拿銅牌
[00:14:42.000 --> 00:14:44.000]  這個叫傅元衛
[00:14:44.000 --> 00:14:46.000]  就是大陸的選手
[00:14:46.000 --> 00:14:48.000]  一百倍型的銅牌
[00:14:48.000 --> 00:14:50.000]  但他說了一句話就爆紅了
[00:14:50.000 --> 00:14:52.000]  這句話叫什麼
[00:14:52.000 --> 00:14:54.000]  雄方之力
[00:14:54.000 --> 00:14:56.000]  雄就是洪水的雄
[00:14:56.000 --> 00:14:58.000]  方就是方旦的方
[00:14:58.000 --> 00:15:00.000]  雄方之力原來有古籍記載
[00:15:00.000 --> 00:15:02.000]  雄方之力就是原始自然偉大的力量
[00:15:03.000 --> 00:15:05.000]  他這麼年輕就不是看古籍
[00:15:05.000 --> 00:15:07.000]  因為是根據他看的一套大陸劇
[00:15:07.000 --> 00:15:09.000]  叫做花千骨
[00:15:09.000 --> 00:15:11.000]  這套大陸劇你和我都不會看
[00:15:11.000 --> 00:15:13.000]  但大陸的人就很明白
[00:15:13.000 --> 00:15:15.000]  雄方之力
[00:15:15.000 --> 00:15:17.000]  用了雄方之力
[00:15:17.000 --> 00:15:19.000]  我都贏不了第一第二那個
[00:15:19.000 --> 00:15:21.000]  但我已經拿了第三
[00:15:21.000 --> 00:15:23.000]  遲些中國金牌選手來
[00:15:23.000 --> 00:15:25.000]  他不是金牌
[00:15:25.000 --> 00:15:27.000]  但又說想找他們
[00:15:27.000 --> 00:15:29.000]  人就追求這些
[00:15:29.000 --> 00:15:31.000]  外在要很多的力量
[00:15:32.000 --> 00:15:33.000]  很多不同的東西
[00:15:33.000 --> 00:15:35.000]  這個世界有不同的東西
[00:15:35.000 --> 00:15:37.000]  或者勝過別人
[00:15:37.000 --> 00:15:39.000]  或者另外一些力量
[00:15:39.000 --> 00:15:41.000]  這個今朝我也有看
[00:15:41.000 --> 00:15:43.000]  我覺得很厲害
[00:15:43.000 --> 00:15:45.000]  這個大家都會認識
[00:15:45.000 --> 00:15:47.000]  22年金牌
[00:15:47.000 --> 00:15:49.000]  今朝拿了一個銀牌
[00:15:49.000 --> 00:15:51.000]  我們中國人都有些功勞
[00:15:51.000 --> 00:15:53.000]  你看看身上那些印是什麼
[00:15:53.000 --> 00:15:55.000]  你這麼年輕不用用了
[00:15:55.000 --> 00:15:57.000]  我都試過
[00:15:57.000 --> 00:15:59.000]  這個叫拔罐
[00:15:59.000 --> 00:16:01.000]  那些印是拔罐
[00:16:02.000 --> 00:16:03.000]  那些印是古方
[00:16:03.000 --> 00:16:06.000]  他試過有兩個金牌
[00:16:06.000 --> 00:16:10.000]  在一個小時之內拿了兩個金牌
[00:16:10.000 --> 00:16:15.000]  說得俗一點
[00:16:15.000 --> 00:16:18.000]  我已經三十一歲了
[00:16:18.000 --> 00:16:20.000]  不是年輕的
[00:16:20.000 --> 00:16:23.000]  但給他有什麼動力呢
[00:16:23.000 --> 00:16:26.000]  其實他都沉淪過
[00:16:26.000 --> 00:16:28.000]  他都試過醉駕
[00:16:28.000 --> 00:16:30.000]  也試過濫藥
[00:16:31.000 --> 00:16:33.000]  有人訪問他的時候
[00:16:33.000 --> 00:16:35.000]  有些人的報導
[00:16:35.000 --> 00:16:37.000]  可能你聽過的報導
[00:16:37.000 --> 00:16:39.000]  他看了Purpose Driven Life
[00:16:39.000 --> 00:16:41.000]  都有對他有很大的幫助
[00:16:41.000 --> 00:16:44.000]  另外這個比他更紅的
[00:16:44.000 --> 00:16:46.000]  這個叫什麼呢
[00:16:46.000 --> 00:16:48.000]  那個叫菲比斯
[00:16:48.000 --> 00:16:50.000]  這個叫菲比B
[00:16:50.000 --> 00:16:52.000]  就是他的兒子
[00:16:52.000 --> 00:16:54.000]  兩三個月大的
[00:16:54.000 --> 00:16:56.000]  知不知道英文名叫什麼
[00:16:56.000 --> 00:16:58.000]  Boomer
[00:16:59.000 --> 00:17:02.000]  可能十幾年後奧運會
[00:17:02.000 --> 00:17:04.000]  他破了他父親的紀錄
[00:17:04.000 --> 00:17:06.000]  他三十一歲
[00:17:06.000 --> 00:17:08.000]  到時十幾歲後
[00:17:08.000 --> 00:17:10.000]  他父親已經五六十歲
[00:17:10.000 --> 00:17:13.000]  這些都是一剎那
[00:17:13.000 --> 00:17:15.000]  都是外在
[00:17:15.000 --> 00:17:18.000]  可能大家會追求一些不同的力量
[00:17:18.000 --> 00:17:20.000]  但我想今天跟大家說
[00:17:20.000 --> 00:17:23.000]  我這句想起聖經的一句話
[00:17:23.000 --> 00:17:27.000]  上帝要在鷹鞋和吃奶的口中建立能力
[00:17:28.000 --> 00:17:29.000]  這個能力不是
[00:17:29.000 --> 00:17:32.000]  可能一個嬰兒手無寸鐵
[00:17:32.000 --> 00:17:34.000]  或者要人去照顧
[00:17:34.000 --> 00:17:36.000]  但可以激發到他父親
[00:17:36.000 --> 00:17:38.000]  可以有這樣的力量
[00:17:38.000 --> 00:17:42.000]  你和我的力量的來源在哪裡呢
[00:17:42.000 --> 00:17:44.000]  我不是說要很大力
[00:17:44.000 --> 00:17:46.000]  或者要很快
