
[00:00:00.000 --> 00:00:02.000]  我們一同先有個祈禱
[00:01:14.400 --> 00:01:14.800]  是不是
[00:01:14.800 --> 00:01:15.600]  媽媽就是這樣
[00:01:15.600 --> 00:01:16.200]  爸爸呢
[00:01:16.200 --> 00:01:21.000]  就是很羞於去表達自己的感受和感情
[00:01:21.000 --> 00:01:24.400]  我們假設了在家裡父親和母親
[00:01:24.400 --> 00:01:27.000]  那個角色上的定型
[00:01:27.000 --> 00:01:32.600]  已經有一個分工去處理家庭的事務
[00:01:32.600 --> 00:01:37.600]  包括教導子女的責任
[00:01:37.600 --> 00:01:41.200]  弟兄姊妹我們看這段聖經的時候
[00:01:41.200 --> 00:01:44.200]  我們就知道
[00:01:44.200 --> 00:01:47.400]  其實斯人大衛很清楚地說
[00:01:47.400 --> 00:01:49.600]  我們在天上的父
[00:01:49.600 --> 00:01:54.400]  他是一個怎樣的處境和角色
[00:01:54.400 --> 00:01:57.200]  去保護他的兒女
[00:01:57.200 --> 00:02:01.200]  地上的父親有他的形象
[00:02:01.200 --> 00:02:04.800]  可能每個人基本上很多都不是很一樣
[00:02:04.800 --> 00:02:06.600]  但是給我們的印象就是
[00:02:06.600 --> 00:02:09.200]  他出去賺錢的
[00:02:09.200 --> 00:02:09.800]  工作的
[00:02:09.800 --> 00:02:12.000]  他回到家裡不是很出聲的
[00:02:12.000 --> 00:02:14.800]  可能經常看報紙的
[00:02:14.800 --> 00:02:16.800]  現在不看報紙看什麼呢
[00:02:16.800 --> 00:02:22.400]  可能這一代就看著手機或者ipad的
[00:02:22.400 --> 00:02:26.200]  但是今天我們要思想我們作父親
[00:02:26.200 --> 00:02:32.800]  我們可以怎樣和子女一同去成長
[00:02:32.800 --> 00:02:37.800]  和子女一同去學習
[00:02:39.600 --> 00:02:47.000]  聖經第一節到第五節103篇去講述天父是怎樣的形象
[00:02:47.000 --> 00:02:50.600]  展示在我們地上的子女
[00:02:50.600 --> 00:02:53.200]  他說我的心你要稱頌瑤華
[00:02:53.200 --> 00:02:54.800]  在我裡面的
[00:02:54.800 --> 00:02:58.200]  都要稱頌他的姓名
[00:02:58.200 --> 00:03:02.400]  我的心你要稱頌瑤華
[00:03:02.400 --> 00:03:07.600]  不可忘記他一切的恩惠
[00:03:08.400 --> 00:03:12.600]  頭兩節103篇頭兩節已經講了三次要稱頌瑤華
[00:03:12.600 --> 00:03:16.000]  然後到最後幾節再講多幾次
[00:03:16.000 --> 00:03:17.200]  總共七次的
[00:03:17.200 --> 00:03:22.200]  整個詩篇103篇就是頭尾的呼應去講述
[00:03:22.200 --> 00:03:24.800]  我們在地上屬他的子民
[00:03:24.800 --> 00:03:26.000]  屬他的兒女
[00:03:26.000 --> 00:03:28.600]  我們要稱頌瑤華
[00:03:28.600 --> 00:03:30.600]  稱頌什麼呢
[00:03:30.600 --> 00:03:33.800]  他的姓名
[00:03:33.800 --> 00:03:36.000]  他的名字
[00:03:38.400 --> 00:03:40.400]  然後再提
[00:03:40.400 --> 00:03:44.000]  你不可以忘記他一切的恩惠
[00:03:44.000 --> 00:03:49.400]  但當他寫這一段詩篇
[00:03:49.400 --> 00:03:51.400]  去歌頌讚美神的時候
[00:03:51.400 --> 00:03:53.400]  就想起以色列民
[00:03:53.400 --> 00:03:59.400]  過往他們被神帶領他們出埃及
[00:03:59.400 --> 00:04:04.200]  出埃及的日子去保護他們
[00:04:05.400 --> 00:04:09.800]  叫你不要忘記這位父神的恩惠
[00:04:09.800 --> 00:04:13.400]  然後第三節到第五節
[00:04:13.400 --> 00:04:16.000]  他赦免你一切的罪孽
[00:04:16.000 --> 00:04:17.600]  醫治你一切的疾病
[00:04:17.600 --> 00:04:19.200]  救贖你的命
[00:04:19.200 --> 00:04:20.800]  脫離地苦
[00:04:20.800 --> 00:04:22.200]  以仁愛
[00:04:22.200 --> 00:04:25.000]  他以仁愛和憐憫
[00:04:25.000 --> 00:04:30.400]  作為你生命的冠冕
[00:04:30.400 --> 00:04:31.600]  作為你的冠冕
[00:04:32.600 --> 00:04:38.600]  這裡講到生命是一個全盛的時期
[00:04:38.600 --> 00:04:43.600]  這個生命讓我們首先認知
[00:04:43.600 --> 00:04:45.200]  我們和祂的關係
[00:04:45.200 --> 00:04:48.600]  是要脫離地苦
[00:04:48.600 --> 00:04:49.600]  意思是
[00:04:49.600 --> 00:04:53.600]  這位神給我們有一個永恆的生命
[00:04:53.600 --> 00:04:55.600]  原來在地上的子
[00:04:55.600 --> 00:05:00.200]  祂又以美物使你的生命得以滿足
[00:05:00.600 --> 00:05:05.000]  以致你如鷹返老還童
[00:05:05.000 --> 00:05:09.400]  其實這裡沒有講到老
[00:05:09.400 --> 00:05:11.400]  另外一個翻譯是
[00:05:11.400 --> 00:05:18.000]  好像鷹一般年輕健壯
[00:05:18.000 --> 00:05:23.800]  好像麻鷹一般年輕健壯
[00:05:23.800 --> 00:05:25.200]  祂用什麼方式?
[00:05:25.200 --> 00:05:29.800]  祂說以用美物令你的生命得以滿足
[00:05:29.800 --> 00:05:33.000]  以致你好像鷹般健壯
[00:05:33.000 --> 00:05:35.800]  在這一段裡面
[00:05:35.800 --> 00:05:37.600]  很重要的就是
[00:05:37.600 --> 00:05:41.400]  展示天父對作為祂的兒女
[00:05:41.400 --> 00:05:43.000]  地上的百姓
[00:05:43.000 --> 00:05:46.000]  給我們的供應和保護
[00:05:46.000 --> 00:05:51.200]  這位神是神聖的
[00:05:51.200 --> 00:05:53.000]  祂是聖潔的
[00:05:53.000 --> 00:05:56.600]  我們在一個處境裡面
[00:05:56.600 --> 00:05:59.600]  我們經歷了很多神給我們的恩典
[00:05:59.800 --> 00:06:03.600]  人常常忘記
[00:06:03.600 --> 00:06:05.200]  為什麼我們會忘記?
[00:06:05.200 --> 00:06:08.400]  人有兩個原因會忘記
[00:06:08.400 --> 00:06:10.600]  第一,記性不好
[00:06:10.600 --> 00:06:14.000]  第二,一沒事的時候就忘記了
[00:06:14.000 --> 00:06:21.000]  在一個生活很柔順、很平和、平安的時候
[00:06:21.000 --> 00:06:24.200]  就忘記了在危難的時候神幫助過
[00:06:24.200 --> 00:06:27.600]  又或者一些處境
[00:06:28.000 --> 00:06:32.800]  就是人很驕傲覺得我今天所擁有的一切恩典、恩惠
[00:06:32.800 --> 00:06:36.000]  都是我自己的能力
[00:06:36.000 --> 00:06:41.200]  先人就說你不要忘記
[00:06:41.200 --> 00:06:43.800]  這批神給我們的恩惠
[00:06:43.800 --> 00:06:48.600]  祂赦免我們一切的罪孽
[00:06:48.600 --> 00:06:51.800]  原來人常常都會犯錯
[00:06:51.800 --> 00:06:52.800]  人的罪
[00:06:54.000 --> 00:06:59.600]  當我們犯罪的時候就會破壞了和上帝的關係
[00:06:59.600 --> 00:07:02.800]  但是祂藉著主耶穌
[00:07:02.800 --> 00:07:04.800]  祂藉著主耶穌基督
[00:07:04.800 --> 00:07:10.000]  祂徹底叫我們從罪裡面得著救贖
[00:07:10.000 --> 00:07:11.600]  祂藉著主耶穌基督
[00:07:11.600 --> 00:07:14.000]  赦免我們一切的罪孽
[00:07:14.000 --> 00:07:19.800]  以致我們可以和這位天父再一次緊密結連
[00:07:21.000 --> 00:07:24.200]  建立一個美好的關係
[00:07:24.200 --> 00:07:30.400]  然後祂說:用仁愛和憐憫為冠冕
[00:07:30.400 --> 00:07:32.200]  弟兄姊妹
[00:07:32.200 --> 00:07:35.800]  從一個我們屬靈的生命
[00:07:35.800 --> 00:07:40.000]  到我們日常生活裡面遇到病患
[00:07:40.000 --> 00:07:44.200]  當我們在罪過裡面、犯罪裡面
[00:07:44.200 --> 00:07:46.000]  祂又赦免我們的罪
[00:07:46.000 --> 00:07:48.400]  然後最普通的日常生活
[00:07:48.400 --> 00:07:52.800]  祂又用美好的事物讓我們生命得著滿足
[00:07:52.800 --> 00:08:01.800]  現在我每天早上吃什麼都好閒
[00:08:01.800 --> 00:08:03.000]  吃什麼?
[00:08:03.000 --> 00:08:05.600]  其實我早餐多數都是吃麵包
[00:08:05.600 --> 00:08:10.800]  麵包就是很簡單的那種
[00:08:10.800 --> 00:08:15.000]  我就和師父說:你不要讓我早上做很多東西
[00:08:15.000 --> 00:08:18.000]  甚至我多時都很不喜歡烘的那種
[00:08:18.000 --> 00:08:20.400]  最好一見到桌上有得吃的就吃
[00:08:20.400 --> 00:08:26.800]  他就會買芝麻豬仔包
[00:08:26.800 --> 00:08:29.000]  我就買芝麻豬仔包
[00:08:29.000 --> 00:08:33.200]  喜歡的時候就塗點果醬
[00:08:33.200 --> 00:08:35.400]  牛油和花生醬都不塗的了
[00:08:35.400 --> 00:08:36.600]  最簡單
[00:08:36.600 --> 00:08:37.800]  今天早上就吃了
[00:08:37.800 --> 00:08:40.000]  吃了之後還差點東西
[00:08:40.000 --> 00:08:41.800]  差什麼呢?
[00:08:41.800 --> 00:08:44.200]  不是咖啡
[00:08:44.200 --> 00:08:47.000]  早上我肯定是喝奶茶
[00:08:47.400 --> 00:08:48.200]  所以呢
[00:08:48.200 --> 00:08:53.000]  今早早堂的時候
[00:08:53.000 --> 00:08:54.600]  都有點嘔嘔的
[00:08:54.600 --> 00:08:56.200]  開始祈禱都祈了兩次
[00:08:56.200 --> 00:08:59.600]  鄭全道走過來說:牧師你真的很累
[00:08:59.600 --> 00:09:02.000]  你知不知道你開始祈禱祈了兩次
[00:09:02.000 --> 00:09:06.200]  他在外面才告訴我
[00:09:06.200 --> 00:09:07.000]  現在不會了
[00:09:07.000 --> 00:09:08.600]  我只是說祈了一次
[00:09:08.600 --> 00:09:10.000]  大家證明
[00:09:10.000 --> 00:09:11.600]  但是早堂我祈了兩次
[00:09:11.600 --> 00:09:14.800]  祈了兩次才開始說道
[00:09:14.800 --> 00:09:15.800]  真的累
[00:09:16.200 --> 00:09:17.800]  就是差那杯奶茶
[00:09:17.800 --> 00:09:20.800]  然後每天早上就是那杯奶茶
[00:09:20.800 --> 00:09:22.200]  我覺得
[00:09:22.200 --> 00:09:24.200]  縱然有些人告訴我
[00:09:24.200 --> 00:09:26.200]  奶茶的奶不要喝那麼多
[00:09:26.200 --> 00:09:28.200]  但是我覺得它是美物
[00:09:28.200 --> 00:09:35.400]  老闆叫我不要喝了
[00:09:35.400 --> 00:09:39.400]  當我喝了的時候就很滿足了
[00:09:39.400 --> 00:09:41.800]  那就是開始那一天的生活
[00:09:41.800 --> 00:09:44.400]  應該是怎樣的
[00:09:47.200 --> 00:09:49.000]  剛才中間的時候休息
[00:09:49.000 --> 00:09:53.200]  就在辦公室窗外看到
[00:09:53.200 --> 00:09:55.400]  在西寶城的上空
[00:09:55.400 --> 00:09:58.400]  就有五六隻鷹在飛
[00:09:58.400 --> 00:09:59.600]  在那裏游翼
[00:09:59.600 --> 00:10:02.800]  在大廈沒有東西可以吃的
[00:10:02.800 --> 00:10:04.800]  但是它很悠閒的
[00:10:04.800 --> 00:10:06.400]  就在西寶城的上空
[00:10:06.400 --> 00:10:07.400]  知不知道哪裏是西寶城
[00:10:07.400 --> 00:10:08.800]  很高的那層樓
[00:10:08.800 --> 00:10:09.800]  就在那裏游翼
[00:10:09.800 --> 00:10:15.000]  我分辨不到是老鷹還是年輕的鷹
[00:10:15.600 --> 00:10:16.600]  但是總之
[00:10:16.600 --> 00:10:20.800]  它就是很悠閒的在上空游翼
[00:10:20.800 --> 00:10:25.400]  在飛鳥裏面
[00:10:25.400 --> 00:10:26.800]  聖經很多時候
[00:10:26.800 --> 00:10:30.000]  都會用鷹去表達
[00:10:30.000 --> 00:10:32.400]  那種力量
[00:10:32.400 --> 00:10:38.000]  這位神的天賦的供應和保護
[00:10:38.000 --> 00:10:40.600]  就叫我們在心靈
[00:10:40.600 --> 00:10:43.000]  和物質裏面
[00:10:43.000 --> 00:10:45.200]  都得著滿足
[00:10:46.600 --> 00:10:47.600]  物質
[00:10:47.600 --> 00:10:52.600]  包括飲食、美物、心靈
[00:10:52.600 --> 00:10:55.600]  當我們有需要的時候
[00:10:55.600 --> 00:10:57.600]  向神傾訴
[00:10:57.600 --> 00:11:01.600]  祂就給我們安慰和慰藉
[00:11:01.600 --> 00:11:03.600]  這位父神
[00:11:03.600 --> 00:11:06.600]  祂是我們屬靈的大領者
[00:11:06.600 --> 00:11:09.600]  今天我們信了耶穌之後
[00:11:09.600 --> 00:11:10.600]  這位天賦
[00:11:10.600 --> 00:11:12.600]  祂就給我們納藥
[00:11:13.600 --> 00:11:18.600]  這個藥是仁愛和憐憫
[00:11:18.600 --> 00:11:21.600]  就成為我們的冠冕
[00:11:21.600 --> 00:11:24.600]  原來當我們作為神的兒女
[00:11:24.600 --> 00:11:27.600]  我們和天賦納藥
[00:11:27.600 --> 00:11:29.600]  在這個過程裏面
[00:11:29.600 --> 00:11:31.600]  因著我們的罪的緣故
[00:11:31.600 --> 00:11:32.600]  神藉著主耶穌基督
[00:11:32.600 --> 00:11:36.600]  為我們罪所作出的救贖
[00:11:36.600 --> 00:11:39.600]  完全從罪裏面得著釋放
[00:11:39.600 --> 00:11:41.600]  是在我們的生命裏面
[00:11:43.600 --> 00:11:45.600]  給我們最終的滿足
[00:11:45.600 --> 00:11:47.600]  讓我們的生命得著根深
[00:11:47.600 --> 00:11:50.600]  得著挽回
[00:11:50.600 --> 00:11:55.600]  這就成為我們一個很重要的
[00:11:55.600 --> 00:12:00.600]  一個盼望和應許
[00:12:00.600 --> 00:12:02.600]  但是人
[00:12:02.600 --> 00:12:06.600]  我們總是很軟弱
[00:12:06.600 --> 00:12:08.600]  我們有我們的驕傲
[00:12:08.600 --> 00:12:10.600]  我們有我們的自我
[00:12:11.600 --> 00:12:13.600]  我們有我們自己的想法
[00:12:13.600 --> 00:12:14.600]  從小朋友開始
[00:12:14.600 --> 00:12:16.600]  當他懂得走懂得走的時候
[00:12:16.600 --> 00:12:18.600]  他都會有自己的想法
[00:12:18.600 --> 00:12:23.600]  他很想脫離父親母親的羈絆
[00:12:23.600 --> 00:12:26.600]  他要脫離拖著他的手
[00:12:26.600 --> 00:12:27.600]  他自己要走
[00:12:27.600 --> 00:12:29.600]  他自己要走
[00:12:29.600 --> 00:12:32.600]  這就是人
[00:12:32.600 --> 00:12:35.600]  我們那份的自我
[00:12:36.600 --> 00:12:46.600]  都很想脫離天父的教導和提醒
[00:12:46.600 --> 00:12:48.600]  但是這位神很好
[00:12:48.600 --> 00:12:53.600]  他不但比我們日常生活的需要更重要
[00:12:53.600 --> 00:12:58.600]  他叫我們得著一個永恆的生命
[00:12:58.600 --> 00:13:03.600]  他救贖你的命脫離地府
[00:13:04.600 --> 00:13:07.600]  人肉身的生命很短暫
[00:13:07.600 --> 00:13:09.600]  但是更加重要
[00:13:09.600 --> 00:13:12.600]  原來當我們來到這個世界上
[00:13:12.600 --> 00:13:13.600]  我們認識神的時候
[00:13:13.600 --> 00:13:17.600]  我們就知道我們有一個永恆的生命
[00:13:17.600 --> 00:13:19.600]  是在天父裡面
[00:13:19.600 --> 00:13:21.600]  藉著我們的主耶穌基督
[00:13:21.600 --> 00:13:23.600]  給我們的救贖
[00:13:23.600 --> 00:13:25.600]  丁子妹
[00:13:25.600 --> 00:13:28.600]  這是天父給我們的供應
[00:13:28.600 --> 00:13:32.600]  天父的慈愛憐憫
[00:13:33.600 --> 00:13:36.600]  他這一段六節到第十八節
[00:13:36.600 --> 00:13:38.600]  就很清楚講述
[00:13:38.600 --> 00:13:41.600]  我們這位神是怎樣的神
[00:13:41.600 --> 00:13:45.600]  在我們的生活在我們的行為裡面
[00:13:45.600 --> 00:13:47.600]  是他講述
[00:13:47.600 --> 00:13:49.600]  我們這位神
[00:13:49.600 --> 00:13:52.600]  他的位格
[00:13:52.600 --> 00:13:54.600]  他的性情
[00:13:54.600 --> 00:13:57.600]  他說:耶和華施行公義
[00:13:57.600 --> 00:14:00.600]  為所受欺壓的人伸冤
[00:14:01.600 --> 00:14:04.600]  這個公義有些日本的翻譯
[00:14:04.600 --> 00:14:06.600]  叫做辯屈
[00:14:06.600 --> 00:14:08.600]  辯屈
[00:14:08.600 --> 00:14:12.600]  有些人被人屈的時候
[00:14:12.600 --> 00:14:15.600]  有人可以跟他辯解
[00:14:15.600 --> 00:14:19.600]  這位神施行公義
[00:14:19.600 --> 00:14:22.600]  為所受欺壓的人伸冤
[00:14:22.600 --> 00:14:24.600]  再講得直接一點
[00:14:24.600 --> 00:14:28.600]  就是將錯誤的事情糾正
[00:14:29.600 --> 00:14:32.600]  一些不應該這樣發生的事情
[00:14:32.600 --> 00:14:35.600]  改變過來
[00:14:35.600 --> 00:14:38.600]  聖經提到
[00:14:38.600 --> 00:14:40.600]  他使摩西知道
[00:14:40.600 --> 00:14:42.600]  他的法則
[00:14:42.600 --> 00:14:43.600]  藉著十戒
[00:14:43.600 --> 00:14:44.600]  藉著律法
[00:14:44.600 --> 00:14:46.600]  叫以色列人
[00:14:46.600 --> 00:14:48.600]  曉得他的作為
[00:14:48.600 --> 00:14:51.600]  叫以色列人曉得
[00:14:51.600 --> 00:14:53.600]  叫他們知道
[00:14:53.600 --> 00:14:56.600]  但是這段聖經
[00:14:57.600 --> 00:14:59.600]  不是民眾不知道
[00:14:59.600 --> 00:15:01.600]  我們很多事情都知道
[00:15:01.600 --> 00:15:05.600]  我們卻是很多時候不做
[00:15:05.600 --> 00:15:09.600]  但是在這段裡面
[00:15:09.600 --> 00:15:11.600]  很多時候
[00:15:11.600 --> 00:15:13.600]  我很喜歡在喪禮讀
[00:15:13.600 --> 00:15:16.600]  這段聖經
[00:15:16.600 --> 00:15:19.600]  其實很多牧師在喪禮都很喜歡讀這段聖經
[00:15:19.600 --> 00:15:22.600]  這段聖經在第八節就這樣說
[00:15:23.600 --> 00:15:27.600]  要說有憐憫、有恩惠
[00:15:27.600 --> 00:15:28.600]  這一份憐憫
[00:15:28.600 --> 00:15:33.600]  就是痛愛和同情
[00:15:33.600 --> 00:15:38.600]  什麼情況下你會有一份憐憫
[00:15:38.600 --> 00:15:40.600]  小朋友走走走走走
[00:15:40.600 --> 00:15:41.600]  然後一跌
[00:15:41.600 --> 00:15:42.600]  跌在地上
[00:15:42.600 --> 00:15:43.600]  擦槍的膝蓋
[00:15:43.600 --> 00:15:44.600]  很痛
[00:15:44.600 --> 00:15:45.600]  然後給你看手
[00:15:45.600 --> 00:15:47.600]  哭
[00:15:47.600 --> 00:15:49.600]  那一刻
[00:15:49.600 --> 00:15:51.600]  普通正常的大人你會怎樣
[00:15:52.600 --> 00:15:53.600]  如果你是父母
[00:15:53.600 --> 00:15:55.600]  更加走過去抱著
[00:15:55.600 --> 00:15:58.600]  小朋友就會哭到
[00:15:58.600 --> 00:15:59.600]  我們的眼淚
[00:15:59.600 --> 00:16:02.600]  好像一顆豆一樣大
[00:16:02.600 --> 00:16:04.600]  就這樣哭出來
[00:16:04.600 --> 00:16:07.600]  我們就會很憐憫、很痛
[00:16:07.600 --> 00:16:09.600]  原來這位神
[00:16:09.600 --> 00:16:12.600]  這裡說的憐憫
[00:16:12.600 --> 00:16:14.600]  就是一份同情
[00:16:14.600 --> 00:16:17.600]  不忍之心
[00:16:17.600 --> 00:16:21.600]  很痛愛我們的心腸
[00:16:23.600 --> 00:16:25.600]  人有時候是犯罪
[00:16:25.600 --> 00:16:27.600]  有時候是自己的行為
[00:16:27.600 --> 00:16:29.600]  是自己的錯
[00:16:29.600 --> 00:16:32.600]  但是這位神
[00:16:32.600 --> 00:16:34.600]  祂不會不理我們
[00:16:34.600 --> 00:16:36.600]  不理我們
[00:16:36.600 --> 00:16:39.600]  祂說這裡有憐憫、有恩惠
[00:16:39.600 --> 00:16:41.600]  縱然我們做得很差
[00:16:41.600 --> 00:16:42.600]  就正如
[00:16:42.600 --> 00:16:45.600]  斯人正在思想
[00:16:45.600 --> 00:16:48.600]  這群以色列民出埃及的時候
[00:16:48.600 --> 00:16:50.600]  在曠野裡不聽神的話
[00:16:50.600 --> 00:16:52.600]  摩西上山的時候
[00:16:52.600 --> 00:16:54.600]  他們就拜金牛族
[00:16:54.600 --> 00:16:56.600]  神很生氣
[00:16:56.600 --> 00:16:57.600]  但是這位神
[00:16:57.600 --> 00:16:59.600]  仍然要我們知道
[00:16:59.600 --> 00:17:02.600]  這位神是不輕而發怒
[00:17:02.600 --> 00:17:05.600]  祂有豐盛的慈愛
[00:17:05.600 --> 00:17:07.600]  這個豐盛的慈愛
[00:17:07.600 --> 00:17:09.600]  就是藉著主耶穌基督的救贖
[00:17:09.600 --> 00:17:11.600]  祂不長久責備
[00:17:11.600 --> 00:17:13.600]  不永遠懷怒
[00:17:13.600 --> 00:17:17.600]  沒有按我們的罪去待我們
[00:17:17.600 --> 00:17:21.600]  也沒有按我們的罪去報應我們
[00:17:21.600 --> 00:17:24.600]  我們有時候
[00:17:24.600 --> 00:17:26.600]  很怕聽別人說
[00:17:26.600 --> 00:17:28.600]  你等天收
[00:17:28.600 --> 00:17:30.600]  你是不是很害怕
[00:17:30.600 --> 00:17:32.600]  如果我們的信仰裡面等天收
[00:17:32.600 --> 00:17:34.600]  就是我們的神
[00:17:34.600 --> 00:17:38.600]  但是這裡就告訴我們
[00:17:38.600 --> 00:17:43.600]  沒有按我們的罪去報應我們
[00:17:47.600 --> 00:17:49.600]  弟兄姊妹
[00:17:49.600 --> 00:17:52.600]  這一節有兩個層面
[00:17:52.600 --> 00:17:55.600]  一個層面
[00:17:55.600 --> 00:17:58.600]  就是當我們願意來到神的面前
[00:17:58.600 --> 00:18:00.600]  向祂禱告 向祂祈求
[00:18:00.600 --> 00:18:02.600]  向祂認罪的時候
[00:18:02.600 --> 00:18:04.600]  這位神就願意赦免
[00:18:04.600 --> 00:18:06.600]  但是有些時候
[00:18:06.600 --> 00:18:08.600]  人的環境 活躍
[00:18:08.600 --> 00:18:11.600]  所謂真的沒得救
[00:18:11.600 --> 00:18:14.600]  勸祂也不聽 說祂也不聽
[00:18:15.600 --> 00:18:17.600]  偏行己路的時候
[00:18:17.600 --> 00:18:21.600]  就很危險
[00:18:21.600 --> 00:18:24.600]  但是這裡對我們每一個信祂的人
[00:18:24.600 --> 00:18:28.600]  對每一個願意來到神的面前去悔改的人
[00:18:28.600 --> 00:18:31.600]  這位天父也說
[00:18:31.600 --> 00:18:33.600]  祂不長久責備
[00:18:33.600 --> 00:18:35.600]  不永遠懷怒
[00:18:35.600 --> 00:18:38.600]  沒有按我們的罪去待我們
[00:18:38.600 --> 00:18:40.600]  報應我們
[00:18:40.600 --> 00:18:44.600]  這位天父了解我們
[00:18:44.600 --> 00:18:47.600]  比我們更了解自己
[00:18:47.600 --> 00:18:51.600]  祂了解我們
[00:18:51.600 --> 00:18:54.600]  比我們更了解自己
[00:18:54.600 --> 00:18:57.600]  所以主耶穌在主禱文這樣說
[00:18:57.600 --> 00:18:59.600]  我們在天上的父
[00:18:59.600 --> 00:19:02.600]  願人都尊你的名為聖
[00:19:02.600 --> 00:19:03.600]  然後說
[00:19:03.600 --> 00:19:05.600]  不叫我們遇見試探
[00:19:05.600 --> 00:19:08.600]  原來人都是很軟弱
[00:19:08.600 --> 00:19:11.600]  男人有男人的軟弱
[00:19:11.600 --> 00:19:13.600]  女人有女人的軟弱
[00:19:15.600 --> 00:19:18.600]  但是主禱文裡面提到
[00:19:18.600 --> 00:19:23.600]  不叫我們遇見試探
[00:19:23.600 --> 00:19:26.600]  弟兄姊妹
[00:19:26.600 --> 00:19:30.600]  這是神想祂的兒女
[00:19:30.600 --> 00:19:32.600]  在一個處境裡面
[00:19:32.600 --> 00:19:34.600]  面對罪的時候
[00:19:34.600 --> 00:19:37.600]  得到一個最大的保護
[00:19:37.600 --> 00:19:40.600]  然後聖經繼續讀
[00:19:41.600 --> 00:19:44.600]  第十一節開始
[00:19:44.600 --> 00:19:46.600]  天離地何等高
[00:19:46.600 --> 00:19:48.600]  祂的慈愛向敬畏祂的人
[00:19:48.600 --> 00:19:49.600]  是何等大
[00:19:49.600 --> 00:19:51.600]  東離西有多遠
[00:19:51.600 --> 00:19:53.600]  祂叫我們過凡
[00:19:53.600 --> 00:19:56.600]  離我們也有多遠
[00:19:56.600 --> 00:20:01.600]  一個天高地厚的感覺
[00:20:01.600 --> 00:20:03.600]  天離地何等高
[00:20:03.600 --> 00:20:04.600]  天離地何等高
[00:20:04.600 --> 00:20:05.600]  其實嚴格來說
[00:20:05.600 --> 00:20:07.600]  你測量不到
[00:20:07.600 --> 00:20:10.600]  測距離
[00:20:10.600 --> 00:20:12.600]  是測量不到的距離
[00:20:12.600 --> 00:20:14.600]  這位神的慈愛
[00:20:14.600 --> 00:20:16.600]  向敬畏祂的人
[00:20:16.600 --> 00:20:18.600]  是何等大
[00:20:18.600 --> 00:20:20.600]  當一些處境
[00:20:20.600 --> 00:20:24.600]  我們犯了過失
[00:20:24.600 --> 00:20:25.600]  我們有罪
[00:20:25.600 --> 00:20:26.600]  祂說
[00:20:26.600 --> 00:20:28.600]  叫我們過凡
[00:20:28.600 --> 00:20:31.600]  離我們也有多遠
[00:20:31.600 --> 00:20:36.600]  其實最好我們不要遇到試探
[00:20:37.600 --> 00:20:40.600]  這個用兩段的距離
[00:20:40.600 --> 00:20:41.600]  東和西
[00:20:41.600 --> 00:20:42.600]  天離地
[00:20:42.600 --> 00:20:46.600]  去表達的一個無法測度的距離
[00:20:46.600 --> 00:20:48.600]  去表達這位天父
[00:20:48.600 --> 00:20:51.600]  對我們的大愛和憐憫
[00:20:51.600 --> 00:20:53.600]  實際上
[00:20:53.600 --> 00:20:55.600]  這位天上的父
[00:20:55.600 --> 00:20:59.600]  對我們每一個子女
[00:20:59.600 --> 00:21:02.600]  他們循循善誘
[00:21:02.600 --> 00:21:04.600]  用最大的能力
[00:21:04.600 --> 00:21:09.600]  去幫助去引導和接納我們
