
[00:00:00.000 --> 00:00:06.920]  今年的訊息都是我們一齊思想主助來的訊息
[00:16:46.480 --> 00:16:49.800]  一節經文是二項分三章十六節
[00:16:49.800 --> 00:16:52.760]  上帝愛世人甚至將他的獨生子賜給他們
[00:16:52.760 --> 00:16:56.400]  叫一切信我的不致滅亡反得永生
[00:16:56.400 --> 00:16:57.880]  接著第十七節他說
[00:16:57.880 --> 00:16:59.760]  因為上帝差他的兒子降世
[00:16:59.760 --> 00:17:01.760]  不是要定世人的罪
[00:17:01.760 --> 00:17:08.720]  乃是要叫世人因他得救
[00:17:08.720 --> 00:17:11.040]  主遲遲未到
[00:17:11.040 --> 00:17:13.120]  因為祂的寬容
[00:17:13.120 --> 00:17:18.080]  因為想每一個人都能夠悔改得救
[00:17:18.080 --> 00:17:20.520]  就好像孟穆斯的口頭禪
[00:17:20.520 --> 00:17:24.960]  趁著還有今天趕快傳道
[00:17:24.960 --> 00:17:26.200]  我會加上一句
[00:17:26.200 --> 00:17:31.120]  趁著還有今天趕快信耶穌
[00:17:31.120 --> 00:17:34.520]  因為主耶穌未回來
[00:17:34.520 --> 00:17:41.400]  祂就等待著更多人能夠悔改得救
[00:17:41.400 --> 00:17:46.960]  接著彼得再跟我們敘述
[00:17:46.960 --> 00:17:50.480]  主再來的時間
[00:17:50.480 --> 00:17:54.800]  接著我們看第十節
[00:17:54.800 --> 00:17:59.520]  但主的日子必要像賊一樣來到
[00:17:59.520 --> 00:18:00.640]  在那天
[00:18:00.640 --> 00:18:03.600]  天必轟然一聲地消失
[00:18:03.600 --> 00:18:06.480]  所有元素都因烈火而溶化
[00:18:06.480 --> 00:18:13.560]  地和地上所有的都要被燒毀
[00:18:13.560 --> 00:18:17.440]  因著神對罪人的忍耐
[00:18:17.440 --> 00:18:21.120]  主在內雖然延遲
[00:18:21.120 --> 00:18:26.160]  但不會永無窮盡
[00:18:26.160 --> 00:18:28.920]  主的日子一定會回來
[00:18:28.920 --> 00:18:30.880]  並且在第十節裡
[00:18:30.880 --> 00:18:32.400]  彼得告訴我們
[00:18:32.400 --> 00:18:35.440]  是好像賊一樣要回來
[00:18:35.440 --> 00:18:37.000]  是這麼突然的
[00:18:37.000 --> 00:18:39.400]  是沒有預告的
[00:18:39.400 --> 00:18:43.560]  但是是有預兆的
[00:18:43.560 --> 00:18:46.320]  彼得說了三件事
[00:18:46.320 --> 00:18:47.120]  第一
[00:18:47.120 --> 00:18:50.560]  天必有轟然的突然間消去的
[00:18:50.560 --> 00:18:52.960]  一個大聲
[00:18:52.960 --> 00:18:54.280]  第二
[00:18:54.280 --> 00:19:03.680]  所有有形的物質都被烈火消化
[00:19:03.680 --> 00:19:04.600]  第三
[00:19:04.600 --> 00:19:11.800]  地和地上所有的都被燒毀
[00:19:11.800 --> 00:19:15.400]  這個跟主耶穌所說的很吻合
[00:19:15.400 --> 00:19:17.720]  我們一起翻開《路加福音》
[00:19:17.720 --> 00:19:24.480]  《路加福音》第21章
[00:19:24.480 --> 00:19:27.920]  正正是主耶穌所提到的
[00:19:27.920 --> 00:19:31.000]  《路加福音》第21章
[00:19:31.000 --> 00:19:46.560]  我們從第七看到第九節
[00:19:46.560 --> 00:19:52.920]  《路加福音》第21章第七到第九節
[00:19:52.920 --> 00:19:54.880]  那些人問耶穌
[00:19:54.880 --> 00:19:58.760]  老師什麼時候會有這七事呢?
[00:19:58.760 --> 00:20:03.480]  這七事要發生的時候有什麼預兆呢?
[00:20:03.480 --> 00:20:05.640]  耶穌說你要小心
[00:20:05.640 --> 00:20:07.840]  不要被人迷惑
[00:20:07.840 --> 00:20:11.480]  因為有許多人要來假冒我的名說
[00:20:11.480 --> 00:20:13.240]  「我就是基督」
[00:20:13.240 --> 00:20:15.120]  又說「時候近了」
[00:20:15.120 --> 00:20:17.520]  你們不要跟從這些人
[00:20:17.520 --> 00:20:21.320]  你們要聽見戰亂和暴動
[00:20:21.320 --> 00:20:22.960]  但不要驚慌
[00:20:22.960 --> 00:20:26.440]  因為這些事是必先發生的
[00:20:26.440 --> 00:20:32.920]  不過結局卻不會立刻就到
[00:20:32.920 --> 00:20:35.280]  主耶穌說
[00:20:35.280 --> 00:20:38.440]  祂回來之前有人假冒祂
[00:20:38.440 --> 00:20:42.560]  說祂就是基督
[00:20:42.560 --> 00:20:46.880]  也有戰亂和暴動
[00:20:46.880 --> 00:20:48.880]  但祂叫我們不要害怕
[00:20:48.880 --> 00:20:52.360]  這些只不過是前菜
[00:20:52.360 --> 00:20:56.720]  還沒有到主座來
[00:20:56.720 --> 00:21:03.280]  接著我們看二十五至二十八節
[00:21:03.280 --> 00:21:04.160]  這裡說
[00:21:04.160 --> 00:21:07.960]  「日月星辰將有異兆在地上
[00:21:07.960 --> 00:21:14.160]  各國也要因著海洋波濤的咆哮而困乎不安
[00:21:14.160 --> 00:21:15.960]  天上的萬象震動
[00:21:15.960 --> 00:21:20.840]  人因為等待即將臨到世界的事
[00:21:20.840 --> 00:21:22.840]  都嚇昏了
[00:21:22.840 --> 00:21:24.920]  那時得門要看見人子
[00:21:24.920 --> 00:21:27.200]  帶著能力滿有榮耀
[00:21:27.200 --> 00:21:29.600]  駕著雲降臨
[00:21:29.600 --> 00:21:30.960]  一有這些事
[00:21:30.960 --> 00:21:34.120]  你們就當挺身昂首
[00:21:34.120 --> 00:21:37.640]  因為你們的救贖近了」
[00:21:37.640 --> 00:21:39.040]  很矛盾
[00:21:39.040 --> 00:21:41.200]  一方面主耶穌說到
[00:21:41.200 --> 00:21:43.560]  這個世界有很多很多的海邊
[00:21:43.560 --> 00:21:46.080]  祂回來就是這樣
[00:21:46.080 --> 00:21:48.120]  叫我們不要害怕
[00:21:48.120 --> 00:21:56.120]  因為主耶穌回來就是我們全年得贖的日子
[00:21:56.120 --> 00:22:00.640]  但有時我們真的很矛盾
[00:22:00.640 --> 00:22:08.480]  我們有時也不太想主耶穌回來
[00:22:08.480 --> 00:22:13.440]  有個班主任告訴一班學生
[00:22:13.440 --> 00:22:15.240]  「你們乖乖地在這裡做功課
[00:22:15.240 --> 00:22:19.680]  我出去拿些東西就回來了」
[00:22:19.680 --> 00:22:22.360]  老師就出去了
[00:22:22.360 --> 00:22:25.880]  當然大家讀過書就知道
[00:22:25.880 --> 00:22:27.200]  老師走了之後
[00:22:27.200 --> 00:22:30.240]  課室就會亂了
[00:22:30.240 --> 00:22:33.240]  又扔飛鏢
[00:22:33.240 --> 00:22:39.080]  扔紙 摺飛機 打人等等
[00:22:39.080 --> 00:22:41.120]  有些同學都很乖
[00:22:41.120 --> 00:22:44.200]  仍然聽老師的說話
[00:22:44.200 --> 00:22:47.040]  「等了很久 五分鐘還沒回來」
[00:22:47.040 --> 00:22:48.520]  「十分鐘還沒回來」
[00:22:48.520 --> 00:22:52.800]  課室就越來越亂了
[00:22:52.800 --> 00:22:56.400]  突然這個班主任回來
[00:22:56.400 --> 00:22:59.160]  有些人就很害怕
[00:22:59.160 --> 00:23:01.240]  哪些人害怕?
[00:23:01.240 --> 00:23:04.040]  那些造反的
[00:23:04.040 --> 00:23:08.600]  但有些人就很喜歡班主任快點回來
[00:23:08.600 --> 00:23:11.200]  因為他回來就不用那麼吵
[00:23:11.200 --> 00:23:14.160]  不用被人欺負
[00:23:14.160 --> 00:23:18.120]  他可以靜心去做功課
[00:23:18.120 --> 00:23:22.200]  我不知道主回來對你是一個好消息
[00:23:22.200 --> 00:23:25.160]  還是壞消息呢?
[00:23:25.160 --> 00:23:29.400]  接著在第十一至十三節
[00:23:29.400 --> 00:23:39.600]  彼得說我們如何預備主再來
[00:23:39.600 --> 00:23:43.360]  「神應許祂必定會再來」
[00:23:43.360 --> 00:23:46.880]  「大地都會被消化」
[00:23:46.880 --> 00:23:50.560]  「有新天新地而居在其中」
[00:23:50.560 --> 00:23:57.840]  這是第十三節所說的
[00:23:57.840 --> 00:24:03.760]  每一個信徒都有神的應許
[00:24:03.760 --> 00:24:06.520]  我們靠著這個應許
[00:24:06.520 --> 00:24:11.240]  充滿盼望的去過每天的生活
[00:24:11.240 --> 00:24:16.360]  彼得說既然一切的事情都會發生
[00:24:16.360 --> 00:24:19.680]  所以彼得就自問自答
[00:24:19.680 --> 00:24:23.640]  他說你們應該怎樣做人?
