
[00:00:00.000 --> 00:00:03.940]  今天我們會探討題目叫「神聖憤怒」
[00:02:43.800 --> 00:02:47.000]  但是記住敵人永遠不會就這樣罷休的
[00:02:47.000 --> 00:02:49.900]  經過一段時間休養生息之後
[00:02:49.900 --> 00:02:52.860]  菲律師人就重整旗鼓了
[00:02:52.860 --> 00:02:56.940]  再一次向那幫子民去挑戰
[00:02:56.940 --> 00:02:59.900]  正如撒旦是會不斷攻擊我們
[00:02:59.900 --> 00:03:03.240]  但是我們一次得勝不等於永遠得勝
[00:03:03.240 --> 00:03:05.240]  耶穌出來侍奉之前
[00:03:05.240 --> 00:03:07.680]  撒旦都來了三次引誘耶穌
[00:03:07.680 --> 00:03:10.880]  但是耶穌用神的說話勝過他
[00:03:10.880 --> 00:03:14.200]  但是記不記得在《福音書》裡面說到
[00:03:14.200 --> 00:03:16.200]  他暫時離開耶穌
[00:03:16.200 --> 00:03:19.860]  但是他會繼續不斷地去尋找機會
[00:03:19.860 --> 00:03:22.240]  去攻擊主人 所以我們要很小心
[00:03:22.240 --> 00:03:25.240]  這次的戰場就在伊拉谷
[00:03:25.240 --> 00:03:29.620]  這個山谷是自古老的城市就是希伯倫
[00:03:29.620 --> 00:03:32.820]  一直向西北的尼泰去伸展
[00:03:32.820 --> 00:03:34.360]  向大海
[00:03:34.360 --> 00:03:38.080]  菲律師人這次就有一次很特別的戰爭
[00:03:38.080 --> 00:03:42.140]  就是派出了巨人哥利亞尼泰去挑戰
[00:03:42.140 --> 00:03:46.180]  我們尼泰去看看這個巨人是怎樣
[00:03:46.180 --> 00:03:50.220]  沙姆爾記上第17章第4到第7節 麻煩二汪
[00:04:16.180 --> 00:04:19.180]  這個巨人是高九尺半
[00:04:19.180 --> 00:04:21.180]  有精良的裝備
[00:04:21.180 --> 00:04:24.180]  他頭戴著頭盔
[00:04:24.180 --> 00:04:27.180]  身穿的是盔甲
[00:04:27.180 --> 00:04:30.180]  腿上還有銅帶去護膝
[00:04:30.180 --> 00:04:32.180]  好像我們打球的護膝那樣
[00:04:32.180 --> 00:04:36.180]  兩肩中間就背負了銅擊
[00:04:36.180 --> 00:04:39.180]  還有一個隨從幫他拿著盾牌
[00:04:39.180 --> 00:04:42.180]  下手拿著鞋子
[00:04:42.180 --> 00:04:47.180]  還有一個隨從幫他拿著盾牌走在前面
[00:04:47.180 --> 00:04:49.180]  有人要扔東西的時候
[00:04:49.180 --> 00:04:51.180]  可以用盾牌去擋住
[00:04:51.180 --> 00:04:57.180]  讓他可以自己靈活地去做事
[00:04:57.180 --> 00:05:00.180]  可以手腳運動治癒
[00:05:00.180 --> 00:05:03.180]  這個巨人是九尺多高 很厲害
[00:05:03.180 --> 00:05:08.180]  他就去挑戰這幫神弱子民
[00:05:08.180 --> 00:05:13.180]  我們看看十二記上第17章第8到第9節
[00:05:13.180 --> 00:05:16.180]  哥里亞對著以色列的軍隊站立
[00:05:16.180 --> 00:05:21.180]  呼叫說 你們出來擺列隊伍做什麼呢
[00:05:21.180 --> 00:05:23.180]  我不是菲律師人嗎
[00:05:23.180 --> 00:05:25.180]  你們不是蘇羅的僕人嗎
[00:05:25.180 --> 00:05:28.180]  可以從你們中間揀選一人
[00:05:28.180 --> 00:05:30.180]  使他嚇到我這裏來
[00:05:30.180 --> 00:05:33.180]  他若能與我戰鬥 將我殺死
[00:05:33.180 --> 00:05:36.180]  我們就作你們的僕人
[00:05:36.180 --> 00:05:38.180]  我若性妙他 將他殺死
[00:05:38.180 --> 00:05:42.180]  你們就作我們的僕人 服侍我們
[00:05:42.180 --> 00:05:47.180]  這次的戰爭和對上密末之戰是很不同的
[00:05:47.180 --> 00:05:49.180]  為什麼呢 密末之戰呢
[00:05:49.180 --> 00:05:54.180]  就是大家兩軍對壘 互相去施襲
[00:05:54.180 --> 00:05:56.180]  但是這次就不同了
[00:05:56.180 --> 00:05:59.180]  這次派代表 一人一個代表出來
[00:05:59.180 --> 00:06:02.180]  誰贏就代表那邊贏了
[00:06:02.180 --> 00:06:05.180]  我們講俗語就是我們大家來「隻抽」
[00:06:05.180 --> 00:06:07.180]  就好像武俠片那樣
[00:06:07.180 --> 00:06:11.180]  兩派的人派出他們的代表
[00:06:11.180 --> 00:06:14.180]  或者是掌門人去對決
[00:06:14.180 --> 00:06:18.180]  誰贏了就等於整隊人贏了
[00:06:18.180 --> 00:06:23.180]  所以誰贏了就是那個民族得勝
[00:06:23.180 --> 00:06:28.180]  也代表了他們所信的神 祝福了他們
[00:06:28.180 --> 00:06:33.180]  對方的神就是虛假 或者是脆弱那一邊
[00:06:33.180 --> 00:06:37.180]  所以呢 誰贏了就代表了神的能力
[00:06:37.180 --> 00:06:39.180]  怎樣去彰顯
[00:06:39.180 --> 00:06:42.180]  在這個戰爭的挑戰當中
[00:06:42.180 --> 00:06:47.180]  很可悲的就是 蘇羅去遺屬
[00:06:47.180 --> 00:06:49.180]  面對這個巨大的哥利亞
[00:06:49.180 --> 00:06:52.180]  蘇羅和他的軍隊的反應是怎樣呢
[00:06:52.180 --> 00:06:54.180]  很不幸 第11節
[00:06:54.180 --> 00:07:01.180]  蘇羅和以色列眾人聽見非里斯人的者說
[00:07:01.180 --> 00:07:04.180]  就驚惶 極其害怕
[00:07:04.180 --> 00:07:07.180]  驚惶 極其害怕
[00:07:07.180 --> 00:07:10.180]  大家知不知道 這樣的挑戰
[00:07:10.180 --> 00:07:12.180]  這樣的謾罵 有多少天
[00:07:12.180 --> 00:07:14.180]  是40天了
[00:07:14.180 --> 00:07:17.180]  天天這樣去侮辱他們
[00:07:17.180 --> 00:07:20.180]  但是這幫人竟然做縮頭烏龜
[00:07:20.180 --> 00:07:23.180]  不敢出來應對 不敢去回應
[00:07:23.180 --> 00:07:25.180]  中國人對一句話這樣說
[00:07:25.180 --> 00:07:27.180]  就是「事可殺 不可辱」
[00:07:27.180 --> 00:07:30.180]  你殺我不要緊 你不可以侮辱我
[00:07:30.180 --> 00:07:33.180]  但是最可悲的是什麼 就是蘇羅
[00:07:33.180 --> 00:07:37.180]  不要忘記 蘇羅被揀選的時候
[00:07:37.180 --> 00:07:40.180]  是一個優秀的青年
[00:07:40.180 --> 00:07:42.180]  大能的勇士
[00:07:42.180 --> 00:07:44.180]  他曾經打贏過不少的仗
[00:07:44.180 --> 00:07:46.180]  而且容貌俊美
[00:07:46.180 --> 00:07:48.180]  還有蘇羅也不差的
[00:07:48.180 --> 00:07:50.180]  他是高大威猛的
[00:07:50.180 --> 00:07:52.180]  他說在整個以色列民族裡面
[00:07:52.180 --> 00:07:54.180]  他比其他人高一頭
[00:07:54.180 --> 00:07:58.180]  也在過去曾經有成功的經驗
[00:07:58.180 --> 00:08:03.180]  他來到南征北討多次的獲勝
[00:08:03.180 --> 00:08:07.180]  但是因為神的靈已經離開了他
[00:08:07.180 --> 00:08:09.180]  他就變得軟弱無力
[00:08:09.180 --> 00:08:12.180]  為什麼蘇羅會這樣 有一個轉變
[00:08:12.180 --> 00:08:14.180]  神的靈為什麼會離開他呢
[00:08:14.180 --> 00:08:17.180]  上一課我們就會看到 著魔驅魔
[00:08:17.180 --> 00:08:19.180]  大家可以來帶去什麼呢
[00:08:19.180 --> 00:08:23.180]  再看回過去的那些錄影
[00:08:23.180 --> 00:08:26.180]  我們下一課就會看到
[00:08:26.180 --> 00:08:30.180]  蘇羅仍然滿口很屬靈的說話
[00:08:30.180 --> 00:08:33.180]  但是沒有實質的信心
[00:08:33.180 --> 00:08:38.180]  他只能夠忍受敵人對他的謾罵
[00:08:38.180 --> 00:08:40.180]  挑戰 侮辱
[00:08:40.180 --> 00:08:42.180]  不要忘記
[00:08:42.180 --> 00:08:44.180]  不是單獨對他說的
[00:08:44.180 --> 00:08:47.180]  是對著整班軍隊
[00:08:47.180 --> 00:08:50.180]  對著他的子民來侮辱他
[00:08:50.180 --> 00:08:54.180]  但是蘇羅仍然不敢反駁
[00:08:54.180 --> 00:08:57.180]  仍然這樣畏懼
[00:08:57.180 --> 00:08:59.180]  所以當你懼怕的時候
[00:08:59.180 --> 00:09:03.180]  就不能夠讓你向前衝
[00:09:03.180 --> 00:09:06.180]  我記得當年香港電影金像獎
[00:09:06.180 --> 00:09:10.180]  就是余東昇導演 因為他是主席
[00:09:10.180 --> 00:09:12.180]  在頒獎禮上說了一句話
[00:09:12.180 --> 00:09:14.180]  如果沒有記錯 那時是10年的電影
[00:09:14.180 --> 00:09:18.180]  他說最大的恐懼就是恐懼
[00:09:18.180 --> 00:09:21.180]  你害怕的時候 你就不敢去做什麼
[00:09:21.180 --> 00:09:24.180]  我們看回大衛
[00:09:24.180 --> 00:09:30.180]  大衛是父親所不太重視的兒子
[00:09:30.180 --> 00:09:35.180]  大衛的父親特別疼愛大兒子以利亞
[00:09:35.180 --> 00:09:37.180]  那時候還有三個兄長
[00:09:37.180 --> 00:09:42.180]  包括以利亞 隨從蘇羅出去打仗
[00:09:42.180 --> 00:09:46.180]  我們看第17章的第13節
[00:09:46.180 --> 00:09:51.180]  耶西的三個大兒子跟隨蘇羅出征
[00:09:51.180 --> 00:09:54.180]  這出征的三個兒子 長子名叫以利亞
[00:09:54.180 --> 00:09:58.180]  次子名叫阿比拿達 三子名叫沙瑪
[00:09:58.180 --> 00:10:03.180]  這三個兄長都在戰場上
[00:10:03.180 --> 00:10:06.180]  跟蘇羅一起並肩作戰
[00:10:06.180 --> 00:10:09.180]  父親當然是掛念自己的兒子
[00:10:09.180 --> 00:10:13.180]  掛念自己的兒女 愛惜兒女是沒有問題的
[00:10:13.180 --> 00:10:16.180]  但是千萬不要太過偏愛
[00:10:16.180 --> 00:10:19.180]  所以在5月2日 星期三
[00:10:19.180 --> 00:10:23.180]  我們在香港人多數在5月2日星期還沒有親戚
[00:10:23.180 --> 00:10:26.180]  我們就會來探討這個課題
[00:10:26.180 --> 00:10:32.180]  好了 大衛其實都已經成為一個官員了
[00:10:32.180 --> 00:10:34.180]  但是回到家裡的時候
[00:10:34.180 --> 00:10:36.180]  父親仍然不是很重視他的
[00:10:36.180 --> 00:10:39.180]  仍然要求他回去做什麼 放假
[00:10:39.180 --> 00:10:42.180]  回來不用做嗎 去看洋
[00:10:42.180 --> 00:10:45.180]  大衛有時離開蘇羅回百里行
[00:10:45.180 --> 00:10:47.180]  放他父親的洋
[00:10:47.180 --> 00:10:51.180]  你看到了 大衛回到家裡
[00:10:51.180 --> 00:10:55.180]  仍然要做家務 要來看洋
[00:10:55.180 --> 00:10:59.180]  這時候父親就叫他帶一些食物
[00:10:59.180 --> 00:11:06.180]  上去戰場上 給哥哥和給千夫長
[00:11:06.180 --> 00:11:10.180]  還要寫一封家書回來 報平安
[00:11:10.180 --> 00:11:13.180]  第十七章 十七到第十八節
[00:11:13.180 --> 00:11:17.180]  一日 夜西對胎兒子大衛說
[00:11:17.180 --> 00:11:21.180]  你拿一依法控苗的穗子和十個餅
[00:11:21.180 --> 00:11:25.180]  速速地送到營裡去 交給你哥哥們
[00:11:25.180 --> 00:11:29.180]  再拿這十塊奶餅 送給他們的千夫長
[00:11:29.180 --> 00:11:33.180]  請問你哥哥們好 向他們要一封信來
[00:11:33.180 --> 00:11:37.180]  這些做人要懂人情世故
[00:11:37.180 --> 00:11:41.180]  大衛不僅僅送東西給他的哥哥
[00:11:41.180 --> 00:11:45.180]  還要送一些奶餅特別好的餅
[00:11:45.180 --> 00:11:48.180]  送給他哥哥的上司
[00:11:48.180 --> 00:11:51.180]  這時候就希望討好他的上司
[00:11:51.180 --> 00:11:53.180]  對他的兒子會好一點
[00:11:53.180 --> 00:11:56.180]  當年我追求師母的時候
[00:11:56.180 --> 00:12:00.180]  我到家裡都要買很多的食物 水果
[00:12:00.180 --> 00:12:02.180]  特別要討外父外母歡心
[00:12:02.180 --> 00:12:07.180]  將來結婚的時候 禮金就不用計那麼多
[00:12:07.180 --> 00:12:10.180]  所以這是很重要的
[00:12:10.180 --> 00:12:13.180]  他還要兒子寫一封家書給他
[00:12:13.180 --> 00:12:16.180]  以解他牽腸掛肚之苦
[00:12:16.180 --> 00:12:20.180]  不要忘記那時候 大衛不只是一個木桐
[00:12:20.180 --> 00:12:23.180]  他是掃羅信任的人 是近身的
[00:12:23.180 --> 00:12:26.180]  記不記得 他是幫掃羅拿兵器
[00:12:26.180 --> 00:12:29.180]  但是回到家的時候 他仍然是抓兒子
[00:12:29.180 --> 00:12:33.180]  仍然是爸爸未必這麼重視他的
[00:12:33.180 --> 00:12:35.180]  繼續叫他工作
[00:12:35.180 --> 00:12:38.180]  正如一個身居高位的人
[00:12:38.180 --> 00:12:40.180]  他在公司裡面是CEO
[00:12:40.180 --> 00:12:43.180]  很多人很尊敬他
[00:12:43.180 --> 00:12:45.180]  但是可能回到家裡
[00:12:45.180 --> 00:12:49.180]  一樣是要給太太要求他幫忙做這個做那個
[00:12:49.180 --> 00:12:52.180]  他就不能夠用CEO的身份
[00:12:52.180 --> 00:12:54.180]  說我為什麼要做這些事情
[00:12:54.180 --> 00:12:55.180]  這是很重要的
[00:12:55.180 --> 00:12:58.180]  他要將他的價值放下
[00:12:58.180 --> 00:13:00.180]  好了 你有沒有留意到
[00:13:00.180 --> 00:13:04.180]  大衛是沒有任何的反抗
[00:13:04.180 --> 00:13:07.180]  不是吧 我放假回來了
[00:13:07.180 --> 00:13:10.180]  我休息又要我再上去探望哥哥
[00:13:10.180 --> 00:13:13.180]  我家裡就沒有捕人 叫捕人去就行了
[00:13:13.180 --> 00:13:17.180]  所以你看到他是樂於遵命
[00:13:17.180 --> 00:13:21.180]  甚至他知道哥哥對他都不是很滿意
[00:13:21.180 --> 00:13:23.180]  但是他仍然去跟從
[00:13:23.180 --> 00:13:26.180]  所以這個信命是值得我們去學習
[00:13:26.180 --> 00:13:28.180]  還有一樣東西值得我們去學習的是什麼呢
[00:13:28.180 --> 00:13:31.180]  他是很盡責的
[00:13:31.180 --> 00:13:36.180]  我們看看大衛他要出去探望哥哥的時候
[00:13:36.180 --> 00:13:38.180]  先做些什麼
[00:13:38.180 --> 00:13:42.180]  第17章的第20節
[00:13:42.180 --> 00:13:43.180]  大衛早晨起來
[00:13:43.180 --> 00:13:46.180]  張揚交托一個看守的人
[00:13:46.180 --> 00:13:48.180]  照著他父親所吩咐的話
[00:13:48.180 --> 00:13:50.180]  帶著食物去了
[00:13:50.180 --> 00:13:52.180]  到了資種營
[00:13:52.180 --> 00:13:56.180]  軍兵剛出到戰場 吶喊要戰
[00:13:56.180 --> 00:14:00.180]  這次經文所描述的似乎很瑣碎
[00:14:00.180 --> 00:14:02.180]  但是我們留意一下
[00:14:02.180 --> 00:14:04.180]  其實一樣很值得我們去學習的
[00:14:04.180 --> 00:14:07.180]  就是也都顯出大衛優美的特質
[00:14:07.180 --> 00:14:10.180]  他是一個很盡責的人
[00:14:10.180 --> 00:14:12.180]  他看守
[00:14:12.180 --> 00:14:13.180]  但是現在呢
[00:14:13.180 --> 00:14:16.180]  他就先將洋交給另外一些人
[00:14:16.180 --> 00:14:18.180]  你給我好好看著他
[00:14:18.180 --> 00:14:21.180]  因為爸爸叫我去做另外一些的事
[00:14:21.180 --> 00:14:23.180]  然後才離開
[00:14:23.180 --> 00:14:24.180]  所以你留意到
[00:14:24.180 --> 00:14:27.180]  我們要很重要記住一句話
[00:14:27.180 --> 00:14:29.180]  不要為了盡一項的責任
[00:14:29.180 --> 00:14:32.180]  而輕忽了其他的責任
[00:14:32.180 --> 00:14:35.180]  其實今天我們每一個人都承擔不同的責任
[00:14:35.180 --> 00:14:36.180]  是不是
[00:14:36.180 --> 00:14:39.180]  這個時候當中一定有輕重之分
[00:14:39.180 --> 00:14:42.180]  也都有緩急之別
[00:14:42.180 --> 00:14:47.180]  所以我們盡可能不可以固此失彼
[00:14:47.180 --> 00:14:50.180]  有時候只做這件事就忘記其他的事
[00:14:50.180 --> 00:14:52.180]  要好好地安排
[00:14:52.180 --> 00:14:54.180]  很簡單舉一個例子
[00:14:54.180 --> 00:14:58.180]  我在第二間士林的教會
[00:14:58.180 --> 00:15:01.180]  1986年1月左右
[00:15:01.180 --> 00:15:03.180]  我就看到大埔有需要
[00:15:03.180 --> 00:15:05.180]  建立教會是很大的地方
[00:15:05.180 --> 00:15:07.180]  但是要開荒
[00:15:07.180 --> 00:15:10.180]  但是沒有一間教會在那裡
[00:15:10.180 --> 00:15:12.180]  我就決定去了
[00:15:12.180 --> 00:15:14.180]  但是我用了半年的時間
[00:15:14.180 --> 00:15:16.180]  也都去尋找了接班人
[00:15:16.180 --> 00:15:18.180]  就是我當年的同班同學
[00:15:18.180 --> 00:15:20.180]  後來就推介他們
[00:15:20.180 --> 00:15:22.180]  繼續去接手
[00:15:22.180 --> 00:15:23.180]  去做這間教會
[00:15:23.180 --> 00:15:25.180]  然後我7月畢業之後
[00:15:25.180 --> 00:15:27.180]  我才去開名人堂
[00:15:27.180 --> 00:15:29.180]  好了 2016年
[00:15:29.180 --> 00:15:31.180]  我要轉型了
[00:15:31.180 --> 00:15:32.180]  我要離開名人堂了
[00:15:32.180 --> 00:15:34.180]  這個時候我們關係非常好
[00:15:34.180 --> 00:15:36.180]  我用了三年時間去鋪排
[00:15:36.180 --> 00:15:38.180]  找到接班人了
[00:15:38.180 --> 00:15:40.180]  我才離開
[00:15:40.180 --> 00:15:42.180]  所以我們一定要很小心
[00:15:42.180 --> 00:15:44.180]  我們不可以太輕忽
[00:15:44.180 --> 00:15:47.180]  有時候你就是要承擔不同的責任
[00:15:47.180 --> 00:15:49.180]  可能你要承擔家庭的責任
[00:15:49.180 --> 00:15:50.180]  要出來做事的責任
[00:15:50.180 --> 00:15:53.180]  但是我們怎樣去擺一個比重呢
[00:15:53.180 --> 00:15:55.180]  在大事上忠心的時候
[00:15:55.180 --> 00:15:59.180]  必定要在小事上有盡責
[00:15:59.180 --> 00:16:02.180]  今天我們面對教會的侍奉
[00:16:02.180 --> 00:16:04.180]  我們也不能輕忽家庭的責任
[00:16:04.180 --> 00:16:06.180]  我期望很多的肢體
[00:16:06.180 --> 00:16:08.180]  特別如果是青少年
[00:16:08.180 --> 00:16:09.180]  我更加會提醒你們
[00:16:09.180 --> 00:16:12.180]  不單要在教會裡面努力侍奉
[00:16:12.180 --> 00:16:14.180]  也不可以輕忽家庭的責任
[00:16:14.180 --> 00:16:15.180]  很簡單的舉個例子
[00:16:15.180 --> 00:16:16.180]  我做過少年人了
[00:16:16.180 --> 00:16:18.180]  當年在團契
[00:16:18.180 --> 00:16:20.180]  要幫忙搬台搬椅子
[00:16:20.180 --> 00:16:22.180]  去旅行要弄食物
[00:16:22.180 --> 00:16:24.180]  要做很多事是很努力的
[00:16:24.180 --> 00:16:26.180]  但是回到家裡又是大兒子
[00:16:26.180 --> 00:16:27.180]  什麼都不做
[00:16:27.180 --> 00:16:29.180]  其實這個是很失見證的
[00:16:29.180 --> 00:16:30.180]  很失敗的
[00:16:30.180 --> 00:16:32.180]  所以求神幫助我們
[00:16:32.180 --> 00:16:33.180]  我們不要用藉口
[00:16:33.180 --> 00:16:35.180]  哎呀 我要專心為神
[00:16:35.180 --> 00:16:37.180]  不想受家庭的羈絆
[00:16:37.180 --> 00:16:40.180]  而輕忽家庭裡面的責任
[00:16:40.180 --> 00:16:43.180]  當然我們也不能單顧自己的家庭
[00:16:43.180 --> 00:16:46.180]  而輕忽了淑女的家庭的事
[00:16:46.180 --> 00:16:48.180]  接著我們看到大衛
[00:16:48.180 --> 00:16:51.180]  他當時是要忍辱負重的
[00:16:51.180 --> 00:16:53.180]  我們先跳過
[00:16:53.180 --> 00:16:56.180]  大衛對哥利亞的那種侮辱
[00:16:56.180 --> 00:16:58.180]  而產生的那種憤怒
[00:16:58.180 --> 00:16:59.180]  我們稍後才看
[00:16:59.180 --> 00:17:02.180]  因為這就是《金人茶經》的重點
[00:17:02.180 --> 00:17:03.180]  我們先看看大衛
[00:17:03.180 --> 00:17:08.180]  怎樣面對他哥哥的責任
[00:17:08.180 --> 00:17:12.180]  大衛他去到戰場
[00:17:12.180 --> 00:17:15.180]  聽到哥利亞侮辱這幫人的時候
[00:17:15.180 --> 00:17:18.180]  其實自己也是神的子民
[00:17:18.180 --> 00:17:19.180]  他就很生氣
[00:17:19.180 --> 00:17:20.180]  他就問這件事
[00:17:20.180 --> 00:17:22.180]  我們的焦點
[00:17:22.180 --> 00:17:27.180]  就是他擺在那個的新聞
[00:17:27.180 --> 00:17:29.180]  我們看《十字記》上
[00:17:29.180 --> 00:17:30.180]  第17章的26節
[00:17:30.180 --> 00:17:33.180]  大衛問站在旁邊的人說
[00:17:33.180 --> 00:17:35.180]  有人殺這非利是人
[00:17:35.180 --> 00:17:37.180]  除掉以色列人的恥辱
[00:17:37.180 --> 00:17:39.180]  怎樣待他呢
[00:17:39.180 --> 00:17:42.180]  這未受國禮的非利是人是誰呢
[00:17:42.180 --> 00:17:45.180]  竟敢向陸生神的軍隊罵陣
[00:17:45.180 --> 00:17:47.180]  可能我們讀《聖經》的時候
[00:17:47.180 --> 00:17:49.180]  輕忽了這句話
[00:17:49.180 --> 00:17:51.180]  我們稍後再看
[00:17:51.180 --> 00:17:53.180]  這句話分了兩部份
[00:17:53.180 --> 00:17:56.180]  第一部份我們可能不是很留意到
[00:17:56.180 --> 00:17:57.180]  其實大衛就在問
[00:17:57.180 --> 00:18:00.180]  如果殺了這個非利是人
[00:18:00.180 --> 00:18:02.180]  他會得到些什麼
[00:18:02.180 --> 00:18:04.180]  怎樣待他呢
[00:18:04.180 --> 00:18:07.180]  就是有人殺了這個哥利亞
[00:18:07.180 --> 00:18:08.180]  他會得到些什麼
[00:18:08.180 --> 00:18:11.180]  其實我們這次重點放在後面那句
[00:18:11.180 --> 00:18:13.180]  就是未受國禮的非利是人是誰呢
[00:18:13.180 --> 00:18:17.180]  竟敢向永生神的軍隊罵陣呢
[00:18:17.180 --> 00:18:23.180]  他看到哥利亞這樣侮辱神的指紋
[00:18:23.180 --> 00:18:25.180]  很稀奇
[00:18:25.180 --> 00:18:28.180]  為什麼 沒有人去回應
[00:18:28.180 --> 00:18:31.180]  為什麼會忍受這些屈辱呢
[00:18:31.180 --> 00:18:32.180]  因為這樣的緣故
[00:18:32.180 --> 00:18:33.180]  他甚至怎麼樣
[00:18:33.180 --> 00:18:37.180]  他自薦要出去打這場仗
[00:18:37.180 --> 00:18:39.180]  但是這些話給大佬聽到的時候
[00:18:39.180 --> 00:18:42.180]  他就生氣得很厲害了
[00:18:42.180 --> 00:18:45.180]  第十七章的二十八節
[00:18:45.180 --> 00:18:47.180]  大衛的長兄以利亞
[00:18:47.180 --> 00:18:49.180]  聽見大衛與他們所說的話
[00:18:49.180 --> 00:18:51.180]  就向他發露說
[00:18:51.180 --> 00:18:53.180]  你下來做什麼呢
[00:18:53.180 --> 00:18:55.180]  再擴幾隻羊
[00:18:55.180 --> 00:18:57.180]  你交托了誰呢
[00:18:57.180 --> 00:19:00.180]  我知道你的驕傲和你心裡的惡意
[00:19:00.180 --> 00:19:04.180]  你下來特為要看真戰
[00:19:04.180 --> 00:19:06.180]  大衛的兄長
[00:19:06.180 --> 00:19:09.180]  聽到大衛問別人這些事情的時候
