
[00:00:00.000 --> 00:00:07.380]  今日我都係同大家講復活既訊息
[00:07:41.900 --> 00:07:46.160]  所以我地越曉得去依靠耶穌基督
[00:07:46.160 --> 00:07:48.160]  同埋越識得感恩既時候
[00:07:48.160 --> 00:07:54.920]  我地就越能夠經歷佢所賜既喜樂同平安
[00:07:54.920 --> 00:07:59.920]  我地睇廿四節
[00:07:59.920 --> 00:08:01.080]  我地跳去睇廿四節
[00:08:01.080 --> 00:08:05.220]  那十二個門徒中有稱為底島馬的多馬
[00:08:05.220 --> 00:08:06.640]  耶穌來的時候
[00:08:06.640 --> 00:08:10.760]  他沒有和他們同在
[00:08:10.760 --> 00:08:11.600]  睇到呢度既時候
[00:08:11.600 --> 00:08:14.680]  相信大家都會有一個諗法就係
[00:08:14.680 --> 00:08:17.100]  多馬今次慘啦
[00:08:17.100 --> 00:08:18.920]  佢損失大啦
[00:08:18.920 --> 00:08:23.160]  咁大件事無佢份
[00:08:23.160 --> 00:08:27.760]  你諗下佢會心裏面有啲咩既感想
[00:08:27.760 --> 00:08:34.440]  即係如果你係多馬你有咩既感想
[00:08:34.440 --> 00:08:36.800]  睇廿五節
[00:08:36.800 --> 00:08:38.640]  那些門徒就對他說
[00:08:38.640 --> 00:08:40.720]  我們已經看見主了
[00:08:40.720 --> 00:08:43.040]  多馬卻說
[00:08:43.040 --> 00:08:46.040]  我非看見他手上的釘痕
[00:08:46.040 --> 00:08:48.560]  用指頭探入那釘痕
[00:08:48.560 --> 00:08:50.960]  又用手探他的肋旁
[00:08:50.960 --> 00:08:56.960]  我總不信
[00:08:56.960 --> 00:08:58.760]  好多人會認為多馬
[00:08:58.760 --> 00:09:01.960]  咁樣講係因為佢係一個好固執嘅人
[00:09:01.960 --> 00:09:04.400]  佢係一個好實際嘅人
[00:09:04.400 --> 00:09:06.120]  係講事實嘅
[00:09:06.120 --> 00:09:10.040]  唔會隨便聽人哋講下就信嘅人
[00:09:10.040 --> 00:09:13.440]  佢係要非自己親眼睇到
[00:09:13.440 --> 00:09:18.720]  然後先相信嘅人
[00:09:18.720 --> 00:09:20.240]  我相信佢可能都係咁嘅人
[00:09:20.240 --> 00:09:26.000]  不過我相信佢另外可能仲有一啲原因
[00:09:26.000 --> 00:09:27.680]  我覺得佢咁樣講
[00:09:27.680 --> 00:09:31.000]  係某程度上係出於佢嘅內心裏面
[00:09:31.000 --> 00:09:35.160]  嗰種失望同埋嗰種唔忿氣
[00:09:35.160 --> 00:09:37.240]  你諗下
[00:09:37.240 --> 00:09:40.080]  當主耶穌被釘十字架嘅時候
[00:09:40.080 --> 00:09:43.240]  我相信佢同埋其他嘅門徒
[00:09:43.240 --> 00:09:47.800]  都會係好傷心
[00:09:47.800 --> 00:09:51.040]  但係而家主復活嘅時候
[00:09:51.040 --> 00:09:52.720]  佢係漏咗佢粉
[00:09:52.720 --> 00:09:54.120]  冇佢粉喎
[00:09:54.120 --> 00:09:57.040]  你諗下你覺得嗰種leap behind
[00:09:57.040 --> 00:09:59.160]  即係被遺忘嗰種嘅感受
[00:09:59.160 --> 00:10:02.480]  係幾咁令人令佢係心酸
[00:10:02.480 --> 00:10:04.480]  傷心失望
[00:10:04.480 --> 00:10:08.560]  相信仲會帶一啲埋怨喺度
[00:10:08.560 --> 00:10:12.080]  你會話主點解咁樣對我呀
[00:10:12.080 --> 00:10:14.480]  漏咗我粉
[00:10:14.480 --> 00:10:17.720]  即係冇我粉咁大件事
[00:10:17.720 --> 00:10:19.120]  於是點呀
[00:10:19.120 --> 00:10:21.440]  某程度上口硬晦氣話
[00:10:21.440 --> 00:10:23.840]  總之你講咩我都唔信
[00:10:23.840 --> 00:10:32.080]  我飛親眼見到會親手摸到我唔信
[00:10:32.080 --> 00:10:35.000]  從聖經裏面我哋會知道
[00:10:35.000 --> 00:10:39.000]  耶穌復活之後向邊一個顯現呀
[00:10:39.000 --> 00:10:42.280]  呢個完全係佢嘅主權
[00:10:42.280 --> 00:10:44.320]  唔會因為某一啲人
[00:10:44.320 --> 00:10:46.160]  佢好想見到耶穌
[00:10:46.160 --> 00:10:49.720]  佢希望見到耶穌
[00:10:49.720 --> 00:10:51.880]  咁就可以見到耶穌
[00:10:51.880 --> 00:10:53.640]  唔會
[00:10:53.640 --> 00:11:00.720]  係耶穌親自揀選去定佢想顯現畀邊個人睇
[00:11:00.720 --> 00:11:04.560]  所以每次耶穌顯現嘅時候
[00:11:04.560 --> 00:11:06.800]  見到佢顯現嘅人
[00:11:06.800 --> 00:11:12.280]  都會非常之驚喜同埋會感恩
[00:11:12.280 --> 00:11:14.120]  我哋睇每一次嘅顯現
[00:11:14.120 --> 00:11:17.160]  嗰啲人嘅表現都係好意想不到
[00:11:17.160 --> 00:11:19.400]  唔係佢哋所諗住會有
[00:11:19.400 --> 00:11:22.880]  佢係突然間會見到耶穌基督嘅顯現
[00:11:22.880 --> 00:11:24.160]  呢個係好大嘅恩典
[00:11:24.160 --> 00:11:29.800]  同埋佢哋會好震驚好感恩
[00:11:29.800 --> 00:11:36.200]  今次耶穌特別為多瑪再顯現多一次
[00:11:36.200 --> 00:11:40.880]  我哋睇廿六節
[00:11:40.880 --> 00:11:45.160]  過了八日即係第二個星期日
[00:11:45.160 --> 00:11:47.160]  門徒又在屋內
[00:11:47.160 --> 00:11:49.000]  多瑪也和他們同在
[00:11:49.000 --> 00:11:50.520]  門都關了
[00:11:50.520 --> 00:11:53.520]  耶穌來站在當中說
[00:11:53.520 --> 00:11:55.760]  願你們平安
[00:11:55.760 --> 00:11:57.680]  廿七節
[00:11:57.680 --> 00:11:59.080]  對多瑪說
[00:11:59.080 --> 00:12:02.120]  伸過你的指頭來摸我的手
[00:12:02.120 --> 00:12:05.560]  伸出你的手來探入我的肋旁
[00:12:05.560 --> 00:12:12.320]  不要疑惑總要信
[00:12:12.320 --> 00:12:19.440]  咁我哋又估下多瑪今次心裏面又諗乜嘢呢?
[00:12:19.440 --> 00:12:26.800]  我估佢今次心裏面一定係會好震撼
[00:12:26.800 --> 00:12:29.280]  會好驚喜
[00:12:29.280 --> 00:12:31.080]  會好感恩
[00:12:31.080 --> 00:12:34.240]  我相信呢個係佢最大嘅一個感動
[00:12:34.240 --> 00:12:35.920]  係感恩
[00:12:35.920 --> 00:12:38.440]  佢心裏面一定會話
[00:12:38.440 --> 00:12:41.480]  原來主冇忘記我
[00:12:41.480 --> 00:12:44.480]  主冇忘記我
[00:12:44.480 --> 00:12:46.880]  佢竟然聽到我嘅埋怨
[00:12:46.880 --> 00:12:50.120]  但係佢卻係冇責備我
[00:12:50.120 --> 00:12:53.440]  仲特別為我顯現
[00:12:53.440 --> 00:12:57.000]  估唔到主係咁愛我
[00:12:57.000 --> 00:12:59.840]  我相信佢係用咁嘅心情之下
[00:12:59.840 --> 00:13:02.760]  嚟去講出第二十八節嘅說話
[00:13:02.760 --> 00:13:04.480]  我哋睇二十八節
[00:13:04.480 --> 00:13:05.400]  多瑪說
[00:13:05.400 --> 00:13:06.440]  我的主
[00:13:06.440 --> 00:13:08.880]  我的神
[00:13:08.880 --> 00:13:13.120]  呢一句係充滿感恩同喜樂嘅
[00:13:13.120 --> 00:13:17.680]  同埋充滿信心嘅一個說話
[00:13:17.680 --> 00:13:18.840]  呢句說話
[00:13:18.840 --> 00:13:21.680]  並不是好似一般唔相信
[00:13:21.680 --> 00:13:25.680]  耶穌基督係神嘅嗰啲人所講嘅話
[00:13:25.680 --> 00:13:26.280]  哦
[00:13:26.280 --> 00:13:27.480]  呢句說話
[00:13:27.480 --> 00:13:30.040]  多瑪講係只係一個驚呼
[00:13:30.040 --> 00:13:31.160]  好似現代人
[00:13:31.160 --> 00:13:33.840]  特別係喺美國啲人好鍾意講話
[00:13:33.840 --> 00:13:35.120]  Oh my God
[00:13:35.120 --> 00:13:37.320]  即唔係稱耶穌做神
[00:13:37.320 --> 00:13:41.120]  只不過係一個驚呼脫口而出嘅說話啫
[00:13:41.120 --> 00:13:43.000]  唔係
[00:13:43.000 --> 00:13:44.560]  呢句說話
[00:13:44.560 --> 00:13:45.320]  我的主
[00:13:45.320 --> 00:13:46.320]  我的神
[00:13:46.320 --> 00:13:48.320]  多瑪係好感恩
[00:13:48.320 --> 00:13:52.320]  好感動地向耶穌講㗎
[00:13:52.320 --> 00:13:53.800]  呢句說話
[00:13:53.800 --> 00:13:57.280]  係聖靈感動多瑪去講出
[00:13:57.280 --> 00:14:01.280]  耶穌就係神
[00:14:01.280 --> 00:14:03.000]  呢個
[00:14:03.000 --> 00:14:05.000]  係耶穌基督
[00:14:05.000 --> 00:14:08.000]  就係神嘅呢一個真理
[00:14:08.000 --> 00:14:10.000]  亦都係呼應咗
[00:14:10.000 --> 00:14:15.000]  約翰喺佢嘅福音嘅第一句說話
[00:14:15.000 --> 00:14:17.000]  道就是神
[00:14:17.000 --> 00:14:18.000]  喺呢度
[00:14:18.000 --> 00:14:21.000]  因著耶穌基督復活
[00:14:21.000 --> 00:14:26.000]  聖靈透過多瑪就去作出回應
[00:14:26.000 --> 00:14:34.000]  佢宣告耶穌就係神
[00:14:34.000 --> 00:14:40.000]  我哋跳去睇廿八廿九節
[00:14:40.000 --> 00:14:44.000]  耶穌對他說:你因看見了我才信
[00:14:44.000 --> 00:14:52.000]  那沒有看見就信的有福了
[00:14:52.000 --> 00:14:55.000]  呢句說話係耶穌
[00:14:55.000 --> 00:14:59.000]  應許後來相信嘅人嘅
[00:14:59.000 --> 00:15:02.000]  呢個賜福嘅一句說話
[00:15:02.000 --> 00:15:05.000]  我哋就係呢一啲
[00:15:05.000 --> 00:15:09.000]  沒有看見就信啲人
[00:15:09.000 --> 00:15:15.000]  耶穌話我哋有福了
[00:15:15.000 --> 00:15:16.000]  有時你話唔係喎
[00:15:16.000 --> 00:15:20.000]  應該見到耶穌係更加有福
[00:15:20.000 --> 00:15:22.000]  你諗下多瑪
[00:15:22.000 --> 00:15:25.000]  同其他門徒嚟比較嘅時候
[00:15:25.000 --> 00:15:27.000]  邊個有福呀
[00:15:27.000 --> 00:15:29.000]  某程度上你好似話多瑪有福呀
[00:15:29.000 --> 00:15:30.000]  特別顯現畀佢睇
[00:15:30.000 --> 00:15:32.000]  但係你諗下佢係經歷過
[00:15:32.000 --> 00:15:42.000]  起碼有七日自悲自哀埋怨失望
[00:15:42.000 --> 00:15:44.000]  有時我哋唔知道
[00:15:44.000 --> 00:15:47.000]  其實我哋冇咗災難痛苦
[00:15:47.000 --> 00:15:52.000]  而信住嗰種幸福
[00:15:52.000 --> 00:15:54.000]  我哋會唔會羨慕嗰啲人
[00:15:54.000 --> 00:15:58.000]  經過好大苦難痛苦危險
[00:15:58.000 --> 00:16:01.000]  然後被糾死一生被救返返嚟
[00:16:01.000 --> 00:16:03.000]  然後信住呀
[00:16:03.000 --> 00:16:05.000]  當然嗰啲人好大經歷
[00:16:05.000 --> 00:16:08.000]  但我哋講唔想唔想經歷咁嘅痛苦
[00:16:08.000 --> 00:16:10.000]  然後先信住呀
[00:16:10.000 --> 00:16:11.000]  可能有啲人話想嘅
[00:16:11.000 --> 00:16:13.000]  但我就話唔想
[00:16:13.000 --> 00:16:16.000]  我好感恩就話平平安安
[00:16:16.000 --> 00:16:21.000]  但我就好感恩咁嚟去信住
[00:16:21.000 --> 00:16:29.000]  沒有看見就信啲人係有福了
[00:16:29.000 --> 00:16:40.000]  我哋去睇羅馬書六章六節
[00:16:40.000 --> 00:16:43.000]  呢度聖經話畀我哋聽
[00:16:43.000 --> 00:16:46.000]  我哋係喺罪上面
[00:16:46.000 --> 00:16:50.000]  係與主耶穌同釘十字架
[00:16:50.000 --> 00:16:51.000]  當我哋信主嘅時候
[00:16:51.000 --> 00:16:55.000]  認罪悔改信耶穌呢一個行動
[00:16:55.000 --> 00:16:57.000]  其中一個屬靈意義
[00:16:57.000 --> 00:17:01.000]  就係將我哋有罪嘅舊人
[00:17:01.000 --> 00:17:06.000]  就係與主同釘十字架
[00:17:06.000 --> 00:17:08.000]  大家可以睇下呢個台上面
[00:17:08.000 --> 00:17:10.000]  呢一個細啲嘅十字架
[00:17:10.000 --> 00:17:14.000]  釘滿啲紙仔喺度嘅呢個十字架
[00:17:14.000 --> 00:17:15.000]  係咩意思呢
[00:17:15.000 --> 00:17:17.000]  呢個係壽苦節前兩晚
[00:17:17.000 --> 00:17:19.000]  壽苦節晚上嘅聚會
[00:17:19.000 --> 00:17:21.000]  其中一個行動回應行動
[00:17:21.000 --> 00:17:25.000]  就係將我哋同神要講嘅
[00:17:25.000 --> 00:17:27.000]  特別係認罪方面
[00:17:27.000 --> 00:17:33.000]  寫低釘喺十字架上面
[00:17:33.000 --> 00:17:35.000]  個意思其實都係類似
[00:17:35.000 --> 00:17:39.000]  我哋將我哋有罪嘅舊人
[00:17:39.000 --> 00:17:44.000]  與主同釘十字架
[00:17:44.000 --> 00:17:46.000]  釘十字架即係咩意思
[00:17:46.000 --> 00:17:49.000]  死咗喇再冇關係
[00:17:49.000 --> 00:17:51.000]  唔好再緊抓不放
[00:17:51.000 --> 00:17:53.000]  特別如果我哋有啲壞習慣
[00:17:53.000 --> 00:17:56.000]  壞嘅品格
[00:17:56.000 --> 00:18:00.000]  我哋真係要將嗰啲壞習慣
[00:18:00.000 --> 00:18:03.000]  壞品格壞品性
[00:18:03.000 --> 00:18:05.000]  釘喺十字架上面
[00:18:05.000 --> 00:18:12.000]  同佢脫離關係
[00:18:12.000 --> 00:18:14.000]  有一個問題
[00:18:14.000 --> 00:18:19.000]  我哋點樣知道我哋真係已經
[00:18:19.000 --> 00:18:21.000]  與主同釘十字架呢
[00:18:21.000 --> 00:18:26.000]  即係話我哋係咪真係將我哋嘅罪
[00:18:26.000 --> 00:18:30.000]  釘喺十字架上面
[00:18:30.000 --> 00:18:32.000]  有咩證據可以證明
[00:18:32.000 --> 00:18:37.000]  我哋係與主同釘十字架呢
[00:18:37.000 --> 00:18:42.000]  最好嘅證據係咩
[00:18:42.000 --> 00:18:44.000]  就係好似學多瑪咁
[00:18:44.000 --> 00:18:49.000]  摸到手上嘅釘痕
[00:18:49.000 --> 00:18:52.000]  我哋應該伸出我哋嘅手來
[00:18:52.000 --> 00:18:55.000]  唔係去摸主嘅釘痕
[00:18:55.000 --> 00:19:04.000]  係摸下我哋自己手上身上嘅傷痕
[00:19:04.000 --> 00:19:07.000]  我相信大家知道我係講緊
[00:19:07.000 --> 00:19:10.000]  屬靈上面嘅一個比喻
[00:19:10.000 --> 00:19:14.000]  唔係真係摸我哋身上嘅傷痕
[00:19:14.000 --> 00:19:25.000]  可能有啲人真係身上有過往嘅傷痕
[00:19:25.000 --> 00:19:29.000]  如果我哋真係將我哋嘅罪
[00:19:29.000 --> 00:19:33.000]  係已經與主同釘十字架
[00:19:33.000 --> 00:19:36.000]  我哋一定仍然會有啲傷痕
[00:19:36.000 --> 00:19:40.000]  就係我哋曾經同我哋嘅罪
[00:19:40.000 --> 00:19:42.000]  同嗰啲罪嗰啲壞習慣
[00:19:42.000 --> 00:19:44.000]  惡習 壞品格
[00:19:44.000 --> 00:19:46.000]  喺度抗爭嘅時候
[00:19:46.000 --> 00:19:50.000]  所留低嘅嗰種痛苦 責心
[00:19:50.000 --> 00:19:55.000]  嗰啲回憶一定仲會喺度
[00:19:55.000 --> 00:19:57.000]  嗰啲咁嘅責心嘅回憶
[00:19:57.000 --> 00:20:05.000]  想返起嚟仍然會感到驚惶或者傷痛
[00:20:05.000 --> 00:20:08.000]  呢個回憶就係我哋嘅
[00:20:08.000 --> 00:20:15.000]  與主同釘十字架之後所留低嘅傷痕
[00:20:15.000 --> 00:20:18.000]  除咗罪嘅傷痕之外
[00:20:18.000 --> 00:20:21.000]  我哋身上仲會有被精神上
[00:20:21.000 --> 00:20:25.000]  情緒上 靈性上嘅傷害
[00:20:25.000 --> 00:20:28.000]  所留低嘅傷痕
[00:20:28.000 --> 00:20:31.000]  呢幾類嘅傷痕 傷害
[00:20:31.000 --> 00:20:34.000]  多數係由我哋所認識嘅人
[00:20:34.000 --> 00:20:38.000]  由我哋所愛嘅人
[00:20:38.000 --> 00:20:40.000]  係加喺我哋嘅身上
[00:20:40.000 --> 00:20:43.000]  佢哋會用好似刀咁利嘅說話
[00:20:43.000 --> 00:20:44.000]  嚟傷害我哋
[00:20:44.000 --> 00:20:49.000]  可以用嗰啲不合理嘅對待 苦待我哋
[00:20:49.000 --> 00:20:53.000]  佢哋會用歧視嘅眼光嚟對我哋
[00:20:53.000 --> 00:20:56.000]  仲加上各種嘅誤會
[00:20:56.000 --> 00:21:00.000]  各種嘅偏見嚟傷害我哋
[00:21:00.000 --> 00:21:09.000]  令到我哋身心靈都受到創傷
[00:21:09.000 --> 00:21:14.000]  父母子女之間會係咁樣彼此傷害
[00:21:14.000 --> 00:21:18.000]  夫妻之間都會係咁樣彼此傷害
[00:21:18.000 --> 00:21:23.000]  兄弟姐妹家人之間都會咁樣傷害
[00:21:23.000 --> 00:21:28.000]  親戚朋友之間會咁樣傷害
[00:21:28.000 --> 00:21:30.000]  甚至可能喺教會裏面
[00:21:30.000 --> 00:21:34.000]  都會有啲弟兄姐妹係咁樣彼此傷害
[00:21:34.000 --> 00:21:38.000]  可能唔係出於係有意嘅
[00:21:38.000 --> 00:21:43.000]  就係好似各種嘅偏見或者係誤會
[00:21:43.000 --> 00:21:49.000]  令到我哋咁樣彼此傷害
[00:21:49.000 --> 00:21:54.000]  呢個傷害可能個傷痕仍然都未復合
[00:21:54.000 --> 00:22:01.000]  可能呢個傷害已經係一個結咗家嘅疤痕
[00:22:01.000 --> 00:22:05.000]  每次我哋摸到呢個疤痕嘅時候
[00:22:05.000 --> 00:22:11.000]  我哋仍然會有呢啲傷痛
[00:22:11.000 --> 00:22:20.000]  呢個就係我哋與主同釘之後所留低嘅傷痕
[00:22:20.000 --> 00:22:23.000]  咁點樣去解決呢個問題呢?
[00:22:23.000 --> 00:22:27.000]  今日嘅聖經畀我哋一個好消息
[00:22:27.000 --> 00:22:34.000]  呢個好消息就係主耶穌已經復活了
[00:22:34.000 --> 00:22:36.000]  祂自己話畀我哋聽
[00:22:36.000 --> 00:22:41.000]  祂所留低自己嘅傷痕係唔會再痛
[00:22:41.000 --> 00:22:43.000]  祂亦都會話畀我哋聽
[00:22:43.000 --> 00:22:47.000]  我哋所留低嘅傷痕唔應該都會再痛
[00:22:47.000 --> 00:22:49.000]  因為主已經復活
[00:22:49.000 --> 00:22:52.000]  主復活嘅大能醫治咗我哋
[00:22:52.000 --> 00:22:59.000]  我哋睇羅馬書六章五節
[00:22:59.000 --> 00:23:03.000]  我哋若在祂死嘅形狀上與祂聯合
[00:23:03.000 --> 00:23:08.000]  也要在祂復活嘅形狀上與祂聯合
[00:23:08.000 --> 00:23:10.000]  我哋既然與主同釘十字架
[00:23:10.000 --> 00:23:12.000]  我哋亦都與主同復活
[00:23:12.000 --> 00:23:19.000]  呢個係耶穌畀我哋嘅應許
[00:23:19.000 --> 00:23:23.000]  耶穌已經復活
[00:23:23.000 --> 00:23:26.000]  死亡對祂無威脅
[00:23:26.000 --> 00:23:31.000]  嗰啲釘痕傷痕更加唔會令祂再痛
[00:23:31.000 --> 00:23:33.000]  呢個經文亦都話畀我哋聽
[00:23:33.000 --> 00:23:35.000]  因著耶穌嘅復活
[00:23:35.000 --> 00:23:37.000]  我哋信咗耶穌嘅人
[00:23:37.000 --> 00:23:46.000]  我哋嘅傷痕亦都唔會再影響我哋
[00:23:46.000 --> 00:23:50.000]  傷口仍然疼痛嘅人
[00:23:50.000 --> 00:23:55.000]  係無心機做人無心機做嘢
[00:23:55.000 --> 00:23:57.000]  我哋脫完牙如果好痛嘅時候
[00:23:57.000 --> 00:23:59.000]  你乜嘢都做唔到
[00:23:59.000 --> 00:24:01.000]  我哋如果做手術
[00:24:01.000 --> 00:24:03.000]  我做過手術
[00:24:03.000 --> 00:24:05.000]  做手術之後嗰幾日
[00:24:05.000 --> 00:24:06.000]  你好痛嘅時候
[00:24:06.000 --> 00:24:08.000]  你真係咩都唔想做
[00:24:08.000 --> 00:24:11.000]  你集中唔到精神
[00:24:11.000 --> 00:24:19.000]  呢個就係仍然留喺傷痛裏面嘅人嘅情況
[00:24:19.000 --> 00:24:23.000]  但係如果傷痕已經係結咗家
[00:24:23.000 --> 00:24:26.000]  已經係一個疤痕
[00:24:26.000 --> 00:24:27.000]  咁又點呀
[00:24:27.000 --> 00:24:28.000]  係唔再痛架啦
[00:24:28.000 --> 00:24:30.000]  唔再痛嘅人又點呀
[00:24:30.000 --> 00:24:32.000]  要好好地生活
[00:24:32.000 --> 00:24:33.000]  好好地工作
[00:24:33.000 --> 00:24:40.000]  好好地侍奉
[00:24:40.000 --> 00:24:42.000]  今期嘅好國報紙裏面
[00:24:42.000 --> 00:24:44.000]  有一段訪問一個
