
[00:00:00.000 --> 00:00:04.280]  有人說祢的一生會活成什麼樣子
[00:03:31.920 --> 00:03:35.200]  神要我來為祂所用
[00:03:35.200 --> 00:03:36.600]  中場的休息
[00:03:36.600 --> 00:03:41.720]  我們在座70歲80歲也都正好在中場的休息了
[00:03:41.720 --> 00:03:44.680]  讓我們進入那下半場的時候
[00:03:44.680 --> 00:03:47.800]  我們知道我們這場球要怎麼打
[00:03:47.800 --> 00:03:49.040]  但是問題是
[00:03:49.040 --> 00:03:51.600]  你是按照你的方法
[00:03:51.600 --> 00:03:53.560]  還是按照祂的方法
[00:03:53.560 --> 00:03:56.480]  這就是purpose driven life
[00:03:56.480 --> 00:03:57.640]  先讓我問你
[00:03:57.640 --> 00:04:00.800]  你覺得你的人生是什麼樣子
[00:04:00.800 --> 00:04:03.840]  你可不可以為你的人生想一個圖畫
[00:04:03.840 --> 00:04:05.440]  或者幾句話
[00:04:05.440 --> 00:04:07.200]  然後就來定你的人生
[00:04:07.200 --> 00:04:10.920]  譬如人生好像坐雲霄飛車
[00:04:10.920 --> 00:04:12.240]  up and down
[00:04:12.240 --> 00:04:14.880]  人生好像在賽跑
[00:04:14.880 --> 00:04:18.120]  人生好像是一場夢
[00:04:18.120 --> 00:04:21.360]  人生好像不過一聲嘆息
[00:04:21.360 --> 00:04:23.520]  人生好像一場戲
[00:04:23.520 --> 00:04:25.000]  聖經上面也有講
[00:04:25.000 --> 00:04:30.520]  它說我們是演給天使還有世人看的
[00:04:30.520 --> 00:04:32.400]  看我們要怎麼演這場戲
[00:04:32.400 --> 00:04:33.600]  您是主角
[00:04:33.600 --> 00:04:35.200]  其他人都是配角
[00:04:35.200 --> 00:04:38.080]  這個戲是不是叫好賣好
[00:04:38.080 --> 00:04:39.760]  不光是主角行
[00:04:39.760 --> 00:04:41.160]  還要配角好
[00:04:41.160 --> 00:04:42.480]  還要導演好
[00:04:42.480 --> 00:04:44.800]  那你的導演是誰是導演
[00:04:44.800 --> 00:04:47.680]  你如果是演員兼導演
[00:04:47.680 --> 00:04:49.000]  還兼觀眾
[00:04:49.000 --> 00:04:51.480]  這場戲一定演的不行
[00:04:51.480 --> 00:04:53.360]  你的導演要是他
[00:04:53.360 --> 00:04:55.080]  要是耶穌基督
[00:04:55.080 --> 00:04:57.080]  那你就是purpose driven life
[00:04:57.080 --> 00:04:58.440]  你去尋找
[00:04:58.440 --> 00:04:59.640]  你去呼求
[00:04:59.640 --> 00:05:01.360]  你去叩門
[00:05:01.360 --> 00:05:03.200]  他必定讓你找到
[00:05:03.200 --> 00:05:05.080]  他必定應許你的
[00:05:05.080 --> 00:05:06.720]  他必定為你開門
[00:05:06.720 --> 00:05:09.760]  這就是我們人的一生
[00:05:09.760 --> 00:05:10.760]  有的人講說
[00:05:10.760 --> 00:05:14.280]  我的人生像十段的變速腳踏車
[00:05:14.280 --> 00:05:15.160]  不錯吧
[00:05:15.160 --> 00:05:16.960]  像我兒子就有好多輛這種
[00:05:16.960 --> 00:05:19.200]  十段變速的腳踏車
[00:05:19.200 --> 00:05:20.400]  我也騎過
[00:05:20.400 --> 00:05:21.400]  但是我發現
[00:05:21.400 --> 00:05:23.280]  其實我只要用一段就夠了
[00:05:23.280 --> 00:05:25.720]  我基本上不換速
[00:05:25.720 --> 00:05:28.520]  就那一段就可以從頭騎到尾了
[00:05:28.520 --> 00:05:30.360]  所以我們的人生
[00:05:30.360 --> 00:05:33.320]  有很多你要的東西
[00:05:33.320 --> 00:05:34.480]  你配備的
[00:05:34.480 --> 00:05:35.560]  你裝備的
[00:05:35.560 --> 00:05:37.760]  那是多餘的
[00:05:37.760 --> 00:05:38.840]  是吧
[00:05:38.840 --> 00:05:41.040]  上個禮拜Pastor Rainbow講
[00:05:41.040 --> 00:05:43.560]  到時候你的錢在銀行裡面
[00:05:43.560 --> 00:05:44.640]  你人在哪裡
[00:05:44.640 --> 00:05:46.120]  在天上
[00:05:46.120 --> 00:05:47.400]  那是多餘的
[00:05:47.400 --> 00:05:48.400]  不是嗎
[00:05:48.400 --> 00:05:50.080]  哈雷路亞讚美聖母
[00:05:50.080 --> 00:05:52.440]  所以我們來到神的面前
[00:05:52.440 --> 00:05:56.680]  我們要再一次求神賜給我們聰明智慧
[00:05:56.680 --> 00:05:59.120]  你可能地上很聰明
[00:05:59.120 --> 00:06:00.480]  你讀到博士
[00:06:00.480 --> 00:06:02.120]  你做事做得很好
[00:06:02.120 --> 00:06:03.120]  賺大錢
[00:06:03.120 --> 00:06:04.000]  立大功
[00:06:04.000 --> 00:06:04.960]  住大書
[00:06:04.960 --> 00:06:06.280]  有大名
[00:06:06.280 --> 00:06:07.320]  但是
[00:06:07.320 --> 00:06:10.560]  你的智慧可能還是屬世的智慧
[00:06:10.560 --> 00:06:13.680]  沒有屬天的智慧
[00:06:13.680 --> 00:06:16.960]  人生有的時候像玩牌一樣
[00:06:16.960 --> 00:06:18.880]  你們玩牌都會吧
[00:06:18.880 --> 00:06:19.720]  對不對
[00:06:19.720 --> 00:06:22.760]  我每次玩牌拿到壞牌我就不想玩
[00:06:22.760 --> 00:06:24.040]  但是人生不一樣
[00:06:24.040 --> 00:06:27.520]  你拿了再差的牌你都要玩下去
[00:06:27.520 --> 00:06:29.360]  而且逆中勝
[00:06:29.360 --> 00:06:31.800]  說不定你還打贏了這場牌
[00:06:31.800 --> 00:06:33.120]  對不對
[00:06:33.120 --> 00:06:35.080]  所以這是我們的人生
[00:06:35.080 --> 00:06:38.400]  你要從那個困境當中突圍出來
[00:06:38.400 --> 00:06:39.480]  當然了
[00:06:39.480 --> 00:06:41.040]  我有的時候想說
[00:06:41.040 --> 00:06:42.000]  是啊
[00:06:42.000 --> 00:06:45.800]  困境中突圍出來但是神奈乎為什麼都突不了呢
[00:06:45.800 --> 00:06:46.640]  問題是
[00:06:46.640 --> 00:06:49.000]  你一直在用你自己的力量
[00:06:49.000 --> 00:06:51.160]  你一直在照你自己的方法
[00:06:51.160 --> 00:06:54.240]  你既是裁判又是教練又是球員
[00:06:54.240 --> 00:06:57.280]  你既是導演又是演員又做觀眾
[00:06:57.280 --> 00:06:58.640]  這場球打不贏
[00:06:58.640 --> 00:07:01.120]  這場牌打不贏的
[00:07:01.120 --> 00:07:03.000]  就像接龍一樣
[00:07:03.000 --> 00:07:04.000]  你接接接接
[00:07:04.000 --> 00:07:05.080]  人家把你跪下去
[00:07:05.080 --> 00:07:07.120]  你非跪不可的時候
[00:07:07.120 --> 00:07:07.920]  你呼天不應
[00:07:07.920 --> 00:07:09.960]  你叫地不靈的時候
[00:07:09.960 --> 00:07:12.680]  你難道能靠你自己嗎
[00:07:12.680 --> 00:07:13.680]  上個禮拜
[00:07:13.680 --> 00:07:15.320]  詩篇九十篇說
[00:07:15.320 --> 00:07:17.400]  求你指教
[00:07:17.400 --> 00:07:20.760]  我們怎樣數算自己的日子
[00:07:20.760 --> 00:07:23.680]  好叫我們得著智慧的心
[00:07:23.680 --> 00:07:25.800]  怎麼樣數算我們的日子
[00:07:25.800 --> 00:07:29.120]  就是說你要怎麼樣訂定你的人生的目標
[00:07:29.120 --> 00:07:31.960]  你怎麼樣安排你的人生
[00:07:31.960 --> 00:07:35.680]  如果說我的生命是三十歲六十歲九十年
[00:07:35.680 --> 00:07:37.360]  那都好算了
[00:07:37.360 --> 00:07:41.320]  但是如果他說如一聲嘆息幾秒鐘
[00:07:41.320 --> 00:07:42.680]  如飛而去
[00:07:42.680 --> 00:07:44.600]  那一秒鐘都不到
[00:07:44.600 --> 00:07:46.640]  或者好像一場夢
[00:07:46.640 --> 00:07:48.600]  那是晚上睡覺八個小時
[00:07:48.600 --> 00:07:50.840]  或者是早上起來伸展
[00:07:50.840 --> 00:07:52.080]  晚上收割
[00:07:52.080 --> 00:07:54.520]  那是十二個小時
[00:07:54.520 --> 00:07:55.360]  各位
[00:07:55.360 --> 00:07:56.400]  你知道嗎
[00:07:56.400 --> 00:07:59.280]  天生我才必有用
[00:07:59.280 --> 00:08:01.880]  我們簡稱天才
[00:08:01.880 --> 00:08:04.680]  你旁邊的人說你是天才
[00:08:04.680 --> 00:08:06.080]  好不好
[00:08:06.080 --> 00:08:08.240]  但是您知道嗎
[00:08:08.240 --> 00:08:11.800]  天才放錯的地方就是庸才了
[00:08:11.800 --> 00:08:13.240]  不是嗎
[00:08:13.240 --> 00:08:16.120]  你到非洲叢林裡面
[00:08:16.120 --> 00:08:19.200]  你就會發現那個土人真是天才
[00:08:19.200 --> 00:08:22.120]  沒吃沒喝他都找得到吃找得到喝
[00:08:22.120 --> 00:08:25.560]  但是你把他帶到辦公室裡面來叫他接電話
[00:08:25.560 --> 00:08:27.720]  你就發現他是庸才了
[00:08:27.720 --> 00:08:29.560]  所以你找對的地方
[00:08:29.560 --> 00:08:31.960]  你訂好了你的目標的時候
[00:08:31.960 --> 00:08:33.120]  你就是天才
[00:08:33.120 --> 00:08:35.280]  天生你才必有用
[00:08:35.280 --> 00:08:37.360]  這一口美味的雞湯
[00:08:37.360 --> 00:08:39.040]  你喝下去怎麼樣
[00:08:39.040 --> 00:08:40.440]  有營養
[00:08:40.440 --> 00:08:42.160]  你吐出來怎麼樣
[00:08:42.160 --> 00:08:44.480]  哎呀噁心啊
[00:08:44.480 --> 00:08:46.360]  你吃一口飯
[00:08:46.360 --> 00:08:48.320]  就算這一口飯不好吃
[00:08:48.320 --> 00:08:50.040]  你嚼爛了吞下去
[00:08:50.040 --> 00:08:51.920]  長肌肉啊
[00:08:51.920 --> 00:08:53.400]  你把它吐出來
[00:08:53.400 --> 00:08:55.040]  哎呀真是噁心啊
[00:08:55.040 --> 00:08:56.520]  不是嗎
[00:08:56.520 --> 00:08:58.560]  所有都是根據說
[00:08:58.560 --> 00:09:00.360]  你的目標定的是什麼
[00:09:00.360 --> 00:09:01.680]  你怎麼走你的人生
[00:09:01.680 --> 00:09:03.440]  我有的時候問我自己說
[00:09:03.440 --> 00:09:06.080]  哎如果今天讓你
[00:09:06.080 --> 00:09:08.640]  讓你再活一次
[00:09:08.640 --> 00:09:11.080]  你要不要
[00:09:11.080 --> 00:09:12.360]  我們大家講說不要
[00:09:12.360 --> 00:09:14.240]  因為我們知道不可能
[00:09:14.240 --> 00:09:16.000]  但是我如果說可能
[00:09:16.000 --> 00:09:17.640]  我讓你再活一次
[00:09:17.640 --> 00:09:19.600]  你願不願意
[00:09:19.600 --> 00:09:21.440]  願意是不是我不願意
[00:09:21.440 --> 00:09:23.640]  我希望趕快去見他了
[00:09:23.640 --> 00:09:27.880]  如果我明天就死了
[00:09:27.880 --> 00:09:29.040]  我就去見他了
[00:09:29.040 --> 00:09:30.160]  我如果明天還活了
[00:09:30.160 --> 00:09:31.640]  我繼續繼續為他用
[00:09:31.640 --> 00:09:34.080]  我這一生我已經走過了
[00:09:34.080 --> 00:09:35.880]  那一生嘆息
[00:09:35.880 --> 00:09:38.760]  早上生長晚上收割
[00:09:38.760 --> 00:09:40.480]  好像一場夢
[00:09:40.480 --> 00:09:42.200]  或者是旋轉木馬
[00:09:42.200 --> 00:09:44.240]  或者是坐雲霄飛車
[00:09:44.240 --> 00:09:46.320]  或者是跑人生的道路
[00:09:46.320 --> 00:09:47.520]  或者是賽跑
[00:09:47.520 --> 00:09:49.760]  Been there, done that
[00:09:49.760 --> 00:09:50.800]  我要去見他了
[00:09:50.800 --> 00:09:52.360]  我要去享受
[00:09:52.360 --> 00:09:53.880]  哦我相信他會說
[00:09:53.880 --> 00:09:56.720]  你這又忠心又良善的僕人
[00:09:56.720 --> 00:09:59.480]  來與我一起吃喝休息
[00:09:59.480 --> 00:10:00.480]  感謝神
[00:10:00.480 --> 00:10:03.960]  因為我們數算自己的日子的時候
[00:10:03.960 --> 00:10:06.760]  你是說你要為自己而活嗎
[00:10:06.760 --> 00:10:09.360]  但是如果你的人生像雲霄飛車
[00:10:09.360 --> 00:10:11.040]  有一個故事是這麼說
[00:10:11.040 --> 00:10:12.560]  有一個人呢
[00:10:12.560 --> 00:10:14.920]  他只有一匹馬
[00:10:14.920 --> 00:10:16.240]  是母的
[00:10:16.240 --> 00:10:18.800]  他養的辛辛苦苦沒什麼錢
[00:10:18.800 --> 00:10:21.840]  結果馬跑了好傷心好失望
[00:10:21.840 --> 00:10:23.800]  哎過了多年
[00:10:23.800 --> 00:10:24.920]  馬又回來了
[00:10:24.920 --> 00:10:27.440]  還帶了一隻小馬回來了
[00:10:27.440 --> 00:10:29.480]  哦那跟著馬越來越多
[00:10:29.480 --> 00:10:30.880]  哦他就好高興
[00:10:30.880 --> 00:10:32.680]  就開始騎馬
[00:10:32.680 --> 00:10:34.640]  結果他的兒子
[00:10:34.640 --> 00:10:36.240]  好死不死摔下來
[00:10:36.240 --> 00:10:37.680]  把腿摔斷
[00:10:37.680 --> 00:10:39.200]  好難過
[00:10:39.200 --> 00:10:40.320]  真是悔不當初
[00:10:40.320 --> 00:10:42.040]  那馬跑了就算了
[00:10:42.040 --> 00:10:43.760]  還給我帶這些馬回來
[00:10:43.760 --> 00:10:45.600]  我兒子騎馬摔成這個樣子
[00:10:45.600 --> 00:10:46.600]  哎呦
[00:10:46.600 --> 00:10:48.280]  世界大戰爆發了
[00:10:48.280 --> 00:10:50.800]  年輕力壯的通通都抽去當兵了
[00:10:50.800 --> 00:10:53.800]  就他這個瘸了腿的兒子不用當兵了
[00:10:53.800 --> 00:10:55.920]  那些身上去當兵的人
[00:10:55.920 --> 00:10:58.480]  仗打完了都回不來了
[00:10:58.480 --> 00:11:00.000]  他這個兒子娶了
[00:11:00.000 --> 00:11:03.920]  鎮上面最美麗最漂亮最有錢的女孩子做太太
[00:11:03.920 --> 00:11:06.400]  你說人生是不是像雲霄飛車
[00:11:06.400 --> 00:11:08.360]  你以為我輸了就廠牌輸了
[00:11:08.360 --> 00:11:09.960]  誰知道豬羊變色
[00:11:09.960 --> 00:11:12.160]  你又活了不是嗎
[00:11:12.160 --> 00:11:13.160]  是的
[00:11:13.160 --> 00:11:15.320]  哈雷路亞暫時
[00:11:15.320 --> 00:11:16.440]  是的
[00:11:16.440 --> 00:11:17.680]  所以我們的人生
[00:11:17.680 --> 00:11:20.240]  真正是沒有一定的事情
[00:11:20.240 --> 00:11:21.920]  都是在他
[00:11:21.920 --> 00:11:23.880]  那你說神靈為什麼這麼不公平啊
[00:11:23.880 --> 00:11:24.800]  為什麼為什麼
[00:11:24.800 --> 00:11:25.440]  哎呀
[00:11:25.440 --> 00:11:27.960]  你就從來沒有想過嘛
[00:11:27.960 --> 00:11:32.680]  假如你今天是在君權時代
[00:11:32.680 --> 00:11:33.800]  君要你死
[00:11:33.800 --> 00:11:35.240]  你活得了嗎
[00:11:35.240 --> 00:11:37.680]  還有什麼理由好講呢
[00:11:37.680 --> 00:11:39.480]  你不能用現在民主觀念說
[00:11:39.480 --> 00:11:39.840]  哎呀
[00:11:39.840 --> 00:11:41.120]  我們來投票神啊
[00:11:41.120 --> 00:11:42.240]  這個人可以進天堂
[00:11:42.240 --> 00:11:43.800]  那個人不可以進天堂
[00:11:43.800 --> 00:11:44.520]  神啊
[00:11:44.520 --> 00:11:45.440]  這個人要得福
[00:11:45.440 --> 00:11:46.040]  那個人要得福
[00:11:46.040 --> 00:11:48.040]  是你是神還是他是神
[00:11:48.040 --> 00:11:50.400]  但是如果我們用君權時代的想法
[00:11:50.400 --> 00:11:51.320]  他要你死
[00:11:51.320 --> 00:11:52.920]  你就得去走
[00:11:52.920 --> 00:11:54.080]  他要你走這條路
[00:11:54.080 --> 00:11:55.440]  你就要上去
[00:11:55.440 --> 00:11:57.520]  不然你就走了不順
[00:11:57.520 --> 00:11:59.800]  就會有許多的冤枉路
[00:11:59.800 --> 00:12:01.720]  是不是
[00:12:01.720 --> 00:12:04.080]  這是我們的一生
[00:12:04.080 --> 00:12:05.280]  看你怎麼過
[00:12:05.280 --> 00:12:06.080]  是的
[00:12:06.080 --> 00:12:08.160]  我們感謝神讚美神
[00:12:08.160 --> 00:12:12.000]  你人生你是為別人而活嗎
[00:12:12.000 --> 00:12:15.400]  我不相信有人會為別人而活的
[00:12:15.400 --> 00:12:16.960]  你可以為別人服務
[00:12:16.960 --> 00:12:19.920]  你甚至你可以做一些事情
[00:12:19.920 --> 00:12:23.080]  但是你為別人而活未免是太
[00:12:23.080 --> 00:12:24.280]  太偉大了
[00:12:24.280 --> 00:12:28.080]  你知道嗎
[00:12:28.080 --> 00:12:30.800]  比如說是夫妻吵架
[00:12:30.800 --> 00:12:32.320]  太太說哎呀
[00:12:32.320 --> 00:12:33.920]  我為你死我都願意
[00:12:33.920 --> 00:12:35.080]  我心裡想
[00:12:35.080 --> 00:12:36.920]  我不要你為我死
[00:12:36.920 --> 00:12:40.640]  你給我煮頓好飯吃就可以了
[00:12:40.640 --> 00:12:42.040]  這是笑話
[00:12:42.040 --> 00:12:44.240]  沒這回事
[00:12:44.240 --> 00:12:46.400]  所以我們為自己活
[00:12:46.400 --> 00:12:48.760]  為別人活都一樣
[00:12:48.760 --> 00:12:51.560]  因為誰靠得住呢
[00:12:51.560 --> 00:12:52.680]  你的父母也要走
[00:12:52.680 --> 00:12:53.760]  你的兒女也要走
[00:12:53.760 --> 00:12:54.800]  你自己也要走
[00:12:54.800 --> 00:12:57.480]  早走晚走都要走
[00:12:57.480 --> 00:12:59.040]  華裏克說
[00:12:59.040 --> 00:13:00.920]  若要知道你活在世上的原因
[00:13:00.920 --> 00:13:02.840]  你必須從神開始
[00:13:02.840 --> 00:13:04.440]  因為你是因祂的目的而生
[00:13:04.440 --> 00:13:06.880]  也是為祂的目的而活的
[00:13:06.880 --> 00:13:08.920]  阿雷諾亞
[00:13:08.920 --> 00:13:10.320]  神照我們有祂的目的
[00:13:10.320 --> 00:13:13.080]  你為祂而生為祂而活
[00:13:13.080 --> 00:13:14.200]  那這樣子看的時候
[00:13:14.200 --> 00:13:16.280]  你的人生就不一樣
[00:13:16.280 --> 00:13:18.320]  碰到再大的困苦煩難
[00:13:18.320 --> 00:13:20.400]  神你在鍛煉
[00:13:20.400 --> 00:13:22.320]  神你在磨練
[00:13:22.320 --> 00:13:24.000]  神不久多時
[00:13:24.000 --> 00:13:25.960]  你就要再一次帶領我
[00:13:25.960 --> 00:13:28.080]  神大大小小事情
[00:13:28.080 --> 00:13:29.400]  都是你所容許的
[00:13:29.400 --> 00:13:31.320]  你為我掌權作王
[00:13:31.320 --> 00:13:32.640]  神你保護我
[00:13:32.640 --> 00:13:34.840]  你天使天君帶領我
[00:13:34.840 --> 00:13:35.800]  阿雷諾亞
[00:13:35.800 --> 00:13:37.880]  所以我們要來到神的面前
[00:13:37.880 --> 00:13:40.400]  因為以福所書二章十節保羅
[00:13:40.400 --> 00:13:42.440]  他說讓我們一起來念
[00:13:42.440 --> 00:13:45.760]  我們原是上帝所做成的
[00:13:45.760 --> 00:13:48.680]  是在基督耶穌裡創造的
[00:13:48.680 --> 00:13:51.880]  為的是要我們行各樣的善事
[00:13:51.880 --> 00:13:55.480]  就是上帝預先所安排的
[00:13:55.480 --> 00:13:57.880]  是不是Purpose Driven Life
[00:13:57.880 --> 00:14:01.320]  你能夠定你自己的日子嗎
[00:14:01.320 --> 00:14:03.680]  求你教我數算我的日子
[00:14:03.680 --> 00:14:04.600]  我怎麼數啊
[00:14:04.600 --> 00:14:07.400]  我到現在我自己都不知道要怎麼過
[00:14:07.400 --> 00:14:10.880]  有的時候明天就不知道在哪裡了
[00:14:10.880 --> 00:14:11.920]  是不是
[00:14:11.920 --> 00:14:15.960]  所以我們的存在是因為我們的被照
[00:14:15.960 --> 00:14:18.480]  我們的被照是因為有一個照物主
[00:14:18.480 --> 00:14:21.840]  我們的照物主照了我們的時候
[00:14:21.840 --> 00:14:24.000]  所以如果我們把我們的一切專注
[00:14:24.000 --> 00:14:26.440]  都放在我們自己身上的時候
[00:14:26.440 --> 00:14:27.600]  你想
[00:14:27.600 --> 00:14:30.400]  祂怎麼能夠在你身上做公呢
[00:14:30.400 --> 00:14:32.840]  祂怎麼能夠在你身上做事情呢
[00:14:32.840 --> 00:14:34.960]  你說神啊我要領受祢的恩典祝福
[00:14:34.960 --> 00:14:36.280]  孩子啊
[00:14:36.280 --> 00:14:37.640]  我給了你
[00:14:37.640 --> 00:14:38.960]  你沒有要嘛
[00:14:38.960 --> 00:14:39.960]  我要給你
[00:14:39.960 --> 00:14:41.840]  你沒有求嘛
[00:14:41.840 --> 00:14:43.480]  在祂的同在
[00:14:43.480 --> 00:14:44.840]  才會有祂的祝福
[00:14:44.840 --> 00:14:47.280]  才會有祂的恩典
[00:14:47.280 --> 00:14:49.880]  所以讓我們來依靠神
[00:14:49.880 --> 00:14:52.400]  順福神
[00:14:52.400 --> 00:14:54.120]  有一位姐妹
[00:14:54.120 --> 00:14:56.720]  她的父親過世了
[00:14:56.720 --> 00:14:58.920]  她心裡面好難過
[00:14:58.920 --> 00:15:00.720]  她就到機場去
[00:15:00.720 --> 00:15:02.720]  坐飛機回去
[00:15:02.720 --> 00:15:04.800]  到奔喪去了
[00:15:04.800 --> 00:15:07.160]  坐到機場裡面等飛機的時候
[00:15:07.160 --> 00:15:09.520]  心裡面越想越難過
[00:15:09.520 --> 00:15:11.560]  就禁不住就在那裡抽搐
[00:15:11.560 --> 00:15:13.520]  在那裡哭泣
[00:15:13.520 --> 00:15:15.600]  結果正好旁邊就坐了一個男的
[00:15:15.600 --> 00:15:17.200]  就坐他旁邊
[00:15:17.200 --> 00:15:20.840]  就一個大手把就過來安慰他
[00:15:20.840 --> 00:15:21.960]  這個人說
