
[00:00:00.000 --> 00:00:02.260]  各位準備平安
[00:02:13.100 --> 00:02:14.700]  丁子妹 你有沒有想過這個問題?
[00:02:14.700 --> 00:02:16.500]  可能你沒有想過這個問題
[00:02:16.500 --> 00:02:19.360]  或者你可能對這個問題不清楚
[00:02:19.360 --> 00:02:22.660]  所以因為我們對將來的事情不清楚
[00:02:22.660 --> 00:02:27.800]  以至於我們在地上活著就沒有盼望
[00:02:27.800 --> 00:02:30.260]  就這麼簡單
[00:02:30.260 --> 00:02:32.860]  你會發現很多人基督徒信了耶穌之後
[00:02:32.860 --> 00:02:34.900]  他不繼續的追求
[00:02:34.900 --> 00:02:36.600]  他也不在教會侍奉
[00:02:36.600 --> 00:02:39.960]  他在教會裡面就是坐在那邊聚會
[00:02:39.960 --> 00:02:40.800]  為什麼呢?
[00:02:40.800 --> 00:02:42.260]  那跟他的觀念有關係
[00:02:42.260 --> 00:02:43.740]  因為他沒有知道
[00:02:43.740 --> 00:02:45.500]  他不知道說將來要做什麼
[00:02:45.500 --> 00:02:47.040]  將來進神國之後做什麼
[00:02:47.040 --> 00:02:48.400]  所以信了耶穌之後
[00:02:48.400 --> 00:02:50.360]  已經拿到了天堂入場券
[00:02:50.360 --> 00:02:51.740]  還要做什麼呢?
[00:02:51.740 --> 00:02:52.740]  不需要做什麼了
[00:02:52.740 --> 00:02:54.400]  就坐在那邊聚會就好了
[00:02:54.400 --> 00:02:56.700]  外面的世界有這麼多可以追求的
[00:02:56.700 --> 00:02:57.900]  有股票市場
[00:02:57.900 --> 00:02:58.860]  有這個金錢
[00:02:58.860 --> 00:02:59.500]  有房子
[00:02:59.500 --> 00:03:00.600]  有這麼多都可以買
[00:03:00.600 --> 00:03:01.600]  現在利率這麼低
[00:03:01.600 --> 00:03:05.500]  趕快買房子
[00:03:05.500 --> 00:03:09.240]  所以這個世界有太多的東西告訴你說
[00:03:09.240 --> 00:03:10.600]  你要來追求我
[00:03:10.600 --> 00:03:13.300]  我要來吸引你
[00:03:13.300 --> 00:03:15.200]  你要把你的注意力放在這裡
[00:03:15.200 --> 00:03:20.200]  為什麼我們今天要談到將來的天國呢?
[00:03:20.200 --> 00:03:22.000]  那個是好像很遙遠的事情
[00:03:22.000 --> 00:03:22.960]  但是弟兄姊妹
[00:03:22.960 --> 00:03:27.860]  你對將來的事情的看法、觀念
[00:03:27.860 --> 00:03:33.000]  會影響到你在地上如何的生活
[00:03:33.000 --> 00:03:36.600]  為什麼我們花一年花了三次時間
[00:03:36.600 --> 00:03:38.200]  我們要談到得勝者的護照
[00:03:38.200 --> 00:03:40.100]  弟兄姊妹
[00:03:40.100 --> 00:03:42.860]  因為神的心意
[00:03:42.860 --> 00:03:47.500]  神造人的目的不是只是要我們聚在這個地方
[00:03:47.500 --> 00:03:49.900]  在這個地方吃吃喝喝玩耍
[00:03:49.900 --> 00:03:54.300]  神造人的目的就是要我們來管理
[00:03:54.300 --> 00:03:55.600]  請記得
[00:03:55.600 --> 00:03:58.900]  神要我們管理天上地上海裡的
[00:03:58.900 --> 00:04:02.100]  所有一切的都交在我們手中管理
[00:04:02.100 --> 00:04:04.600]  而這個護照不是只有針對
[00:04:04.600 --> 00:04:06.300]  不是只有給傳道人的
[00:04:06.300 --> 00:04:10.000]  這個護照是給每一個重生得救的基督徒的
[00:04:10.000 --> 00:04:20.000]  所以我們接連一直都講到這個得勝者的這個條件
[00:04:20.000 --> 00:04:21.000]  第一個是蒙昭
[00:04:21.000 --> 00:04:22.700]  第二個是什麼?
[00:04:22.700 --> 00:04:24.700]  第二個還記得
[00:04:24.700 --> 00:04:26.500]  上禮拜可能你大概都忘掉了
[00:04:26.500 --> 00:04:29.200]  但是還記得那個海豹部隊嗎?
[00:04:29.200 --> 00:04:31.400]  還記得那個美國的海豹部隊嗎?
[00:04:31.400 --> 00:04:35.300]  美國那個特種部隊把那個bin Laden拿下來的
[00:04:35.300 --> 00:04:37.700]  這個在很多的一些重要的戰役裡面
[00:04:37.700 --> 00:04:40.100]  他們去立了這個奇功的
[00:04:40.100 --> 00:04:42.600]  這個美國的這個海豹部隊
[00:04:42.600 --> 00:04:43.900]  他們是這個什麼?
[00:04:43.900 --> 00:04:47.400]  他們是就好像今天天國的特種部隊一樣
[00:04:47.400 --> 00:04:50.200]  他們是被檢選的
[00:04:50.200 --> 00:04:52.600]  他們是經過操練的
[00:04:52.600 --> 00:04:55.100]  他們經過嚴格的訓練的
[00:04:55.100 --> 00:04:56.400]  所以很多人認為說
[00:04:56.400 --> 00:04:59.600]  信耶穌啊當牧師你何必那麼嚴肅呢?
[00:04:59.600 --> 00:05:01.500]  你何必那麼要認真呢?
[00:05:01.500 --> 00:05:03.600]  我們聚會就是這樣子嘛
[00:05:03.600 --> 00:05:04.400]  對不對?
[00:05:04.400 --> 00:05:06.300]  不必要弄那麼辛苦嘛
[00:05:06.300 --> 00:05:08.800]  做牧師不需要做那麼辛苦啊
[00:05:08.800 --> 00:05:09.900]  早上還要晨禱
[00:05:09.900 --> 00:05:11.900]  晨禱完牧師們還在一起禱告
[00:05:11.900 --> 00:05:14.000]  禱告完還做這些做那些
[00:05:14.000 --> 00:05:18.400]  可以做輕鬆一點
[00:05:18.400 --> 00:05:20.700]  兄弟們
[00:05:20.700 --> 00:05:24.200]  沒有人喜歡過苦日子的
[00:05:24.200 --> 00:05:26.900]  我們都喜歡過輕鬆日子
[00:05:26.900 --> 00:05:27.900]  是不是?
[00:05:27.900 --> 00:05:29.500]  如果你讓我選擇的話
[00:05:29.500 --> 00:05:32.100]  我也喜歡過輕鬆的日子
[00:05:32.100 --> 00:05:34.100]  但兄弟們
[00:05:34.100 --> 00:05:37.800]  上帝要呼召的 神所呼召的
[00:05:37.800 --> 00:05:40.300]  神的兒女們 神的心意
[00:05:40.300 --> 00:05:42.800]  不僅只是要我們只是做基督徒
[00:05:42.800 --> 00:05:44.600]  不只是要我們得救而已
[00:05:44.600 --> 00:05:46.100]  神還要呼召
[00:05:46.100 --> 00:05:47.300]  從祂的兒女中間
[00:05:47.300 --> 00:05:48.700]  祂還要給我們看見
[00:05:48.700 --> 00:05:49.900]  你要追求
[00:05:49.900 --> 00:05:55.900]  要成為得勝者跟主一起來做王
[00:05:55.900 --> 00:05:58.900]  因此在《啟示錄》17章14節裡面
[00:05:58.900 --> 00:06:00.900]  講到了這三個條件
[00:06:00.900 --> 00:06:07.100]  今天我們繼續要講到中心
[00:06:07.100 --> 00:06:12.000]  你可以看見蒙昭跟被選這兩件事情
[00:06:12.000 --> 00:06:13.900]  坦白講
[00:06:13.900 --> 00:06:16.900]  都比較不是我們可以做的事情
[00:06:16.900 --> 00:06:19.100]  是神呼召
[00:06:19.100 --> 00:06:21.400]  甚至是神興起難處
[00:06:21.400 --> 00:06:24.700]  興起苦難來磨練我們
[00:06:24.700 --> 00:06:26.600]  今天很多人可以選擇我不要受苦
[00:06:26.600 --> 00:06:29.400]  是不是?
[00:06:29.400 --> 00:06:31.600]  所以去伊拉克
[00:06:31.600 --> 00:06:33.600]  去中東短訊
[00:06:33.600 --> 00:06:35.000]  那不是我的事情
[00:06:35.000 --> 00:06:36.300]  Don't call me
[00:06:36.300 --> 00:06:39.800]  不要叫我去
[00:06:39.800 --> 00:06:42.200]  要出去到Wilson Park去傳福音
[00:06:42.200 --> 00:06:43.700]  不要叫我
[00:06:43.700 --> 00:06:46.300]  現在這個COVID-19這麼嚴重
[00:06:46.300 --> 00:06:50.100]  出去不是萬一染病怎麼辦呢?
[00:06:50.100 --> 00:06:52.500]  我們有很多的考慮
[00:06:52.500 --> 00:06:54.100]  其實聖經上說
[00:06:54.100 --> 00:06:58.900]  你凡勵志進前度日的必要受逼迫
[00:06:58.900 --> 00:06:59.700]  換句話說
[00:06:59.700 --> 00:07:01.100]  你要躲避逼迫
[00:07:01.100 --> 00:07:02.700]  只有一個可能性就是
[00:07:02.700 --> 00:07:07.000]  你不要勵志進前度日
[00:07:07.000 --> 00:07:08.400]  我不要跟我的鄰居傳福音
[00:07:08.400 --> 00:07:09.800]  我不要跟我的朋友傳福音
[00:07:09.800 --> 00:07:11.400]  我不要跟我的父母親傳福音
[00:07:11.400 --> 00:07:12.800]  我不要跟他們談這些東西
[00:07:12.800 --> 00:07:13.200]  為什麼?
[00:07:13.200 --> 00:07:15.900]  一談我們就會吵架
[00:07:15.900 --> 00:07:17.700]  或者是說我們就會關係不好
[00:07:17.700 --> 00:07:21.800]  我何必呢?
[00:07:21.800 --> 00:07:23.300]  所以你的家人沒有得救
[00:07:23.300 --> 00:07:24.400]  你的朋友沒有得救
[00:07:24.400 --> 00:07:25.700]  你的同事沒有得救
[00:07:25.700 --> 00:07:26.800]  你作為一個基督徒
[00:07:26.800 --> 00:07:29.800]  你從來不跟他傳福音
[00:07:29.800 --> 00:07:30.800]  將來有一天
[00:07:30.800 --> 00:07:35.900]  主在審判台前都要審判
[00:07:35.900 --> 00:07:39.800]  主要我們經過這個蒙昭
[00:07:39.800 --> 00:07:40.700]  這個危險
[00:07:40.700 --> 00:07:43.200]  其實很多時候是神的工作
[00:07:43.200 --> 00:07:44.600]  但是有一件事情
[00:07:44.600 --> 00:07:48.100]  這件事情是我們每一個基督徒
[00:07:48.100 --> 00:07:51.800]  我們都可以去操練的
[00:07:51.800 --> 00:07:55.300]  就是忠心
[00:07:55.300 --> 00:07:58.300]  什麼叫忠心?
[00:07:58.300 --> 00:08:00.100]  忠心大概我們一般
[00:08:00.100 --> 00:08:02.400]  通常比較傳統的
[00:08:02.400 --> 00:08:05.100]  我們會講這個人很忠心
[00:08:05.100 --> 00:08:07.200]  什麼意思?
[00:08:07.200 --> 00:08:12.700]  這個人你辦事我放心
[00:08:12.700 --> 00:08:16.800]  為什麼他辦事你放心呢?
[00:08:16.800 --> 00:08:17.300]  你想想看
[00:08:17.300 --> 00:08:20.500]  如果說你今天出去旅遊
[00:08:20.500 --> 00:08:22.300]  你家裡面大概一個月
[00:08:22.300 --> 00:08:24.600]  我不會在
[00:08:24.600 --> 00:08:26.400]  甚至我們知道有些弟兄姊妹
[00:08:26.400 --> 00:08:27.800]  他可能一年當中
[00:08:27.800 --> 00:08:31.700]  大概只有幾次才會回到家裡面
[00:08:31.700 --> 00:08:33.000]  那這個家要誰去
[00:08:33.000 --> 00:08:37.000]  他交給誰呢?
[00:08:37.000 --> 00:08:39.800]  這個人很重要
[00:08:39.800 --> 00:08:42.400]  他要交託的這個人就很重要
[00:08:42.400 --> 00:08:45.000]  他一定要找什麼樣的人?
[00:08:45.000 --> 00:08:47.800]  忠心的人
[00:08:47.800 --> 00:08:51.600]  忠誠可靠的
[00:08:51.600 --> 00:08:54.500]  所以忠心這一個字
[00:08:54.500 --> 00:08:58.100]  在原文裡面
[00:08:58.100 --> 00:09:02.000]  這個字它是有信實的可靠的
[00:09:02.000 --> 00:09:05.500]  值得信賴的
[00:09:05.500 --> 00:09:09.500]  所以英文版本就把它翻成Faithful
[00:09:09.500 --> 00:09:12.700]  這個人很Faithful
[00:09:12.700 --> 00:09:17.900]  或者是他是Trustive
[00:09:17.900 --> 00:09:19.400]  Believe
[00:09:19.400 --> 00:09:23.300]  他可以被相信的
[00:09:23.300 --> 00:09:24.900]  所以這第一個意思
[00:09:24.900 --> 00:09:27.100]  忠心就是可靠
[00:09:27.100 --> 00:09:29.700]  忠心就是信實
[00:09:29.700 --> 00:09:31.600]  忠心就是忠誠的
[00:09:31.600 --> 00:09:33.100]  所以聖經裡面講到說
[00:09:33.100 --> 00:09:36.000]  耶穌是那個忠信的大祭司
[00:09:36.000 --> 00:09:38.600]  那個忠信就是這裡
[00:09:38.600 --> 00:09:43.100]  或者神是信實的就是這個字
[00:09:43.100 --> 00:09:43.900]  所以用在神上
[00:09:43.900 --> 00:09:46.600]  我們說神是信實的神
[00:09:46.600 --> 00:09:48.900]  什麼意思?
[00:09:48.900 --> 00:09:50.900]  神是信實的神
[00:09:50.900 --> 00:09:54.900]  在英文歌裡面不是
[00:09:54.900 --> 00:09:57.400]  那叫什麼?
[00:09:57.400 --> 00:09:59.100]  你信實
[00:09:59.100 --> 00:10:01.600]  你信實何等廣大?
[00:10:01.600 --> 00:10:02.900]  那英文怎麼說?
[00:10:02.900 --> 00:10:06.400]  余康
[00:10:06.400 --> 00:10:11.200]  How great is your faithfulness?
[00:10:11.200 --> 00:10:14.700]  當我們說這個人他很信實的時候
[00:10:14.700 --> 00:10:16.600]  那個意思就是說
[00:10:16.600 --> 00:10:20.100]  你可以相信他
[00:10:20.100 --> 00:10:22.000]  你可以相信他的
[00:10:22.000 --> 00:10:23.700]  他不會騙你的
[00:10:23.700 --> 00:10:25.200]  你交代他做的事情
[00:10:25.200 --> 00:10:28.200]  他會做好的
[00:10:28.200 --> 00:10:31.800]  這是神要我們忠心
[00:10:31.800 --> 00:10:34.300]  這是第一個意思
[00:10:34.300 --> 00:10:35.800]  所以聖經上裡面講說
[00:10:35.800 --> 00:10:39.100]  神看我們的內心
[00:10:39.100 --> 00:10:41.400]  不是看我們的外貌
[00:10:41.400 --> 00:10:43.700]  但是你看見這個世界是怎麼樣?
[00:10:43.700 --> 00:10:46.000]  這個世界是看外貌
[00:10:46.000 --> 00:10:47.000]  所以你今天找工作
[00:10:47.000 --> 00:10:51.300]  第一件事情先要長得好看
[00:10:51.300 --> 00:10:53.600]  所以這個韓國我們都知道
[00:10:53.600 --> 00:10:55.900]  韓國幾乎可以說
[00:10:55.900 --> 00:10:58.600]  可能十個不敢講說有九個
[00:10:58.600 --> 00:11:00.700]  至少有五六個
[00:11:00.700 --> 00:11:03.000]  他都不是真人
[00:11:03.000 --> 00:11:04.800]  都經過整形的
[00:11:04.800 --> 00:11:06.600]  不僅僅是女的整形
[00:11:06.600 --> 00:11:08.500]  男的也整形
[00:11:08.500 --> 00:11:09.100]  為什麼?
[00:11:09.100 --> 00:11:10.400]  在那個文化裡面
[00:11:10.400 --> 00:11:12.100]  如果你長得不漂亮
[00:11:12.100 --> 00:11:14.200]  你就沒有辦法找工作
[00:11:14.200 --> 00:11:17.200]  這種風氣寒流吹吹吹吹
[00:11:17.200 --> 00:11:19.700]  也吹到咱們中國來了
[00:11:19.700 --> 00:11:22.500]  現在中國也是整形的厲害
[00:11:22.500 --> 00:11:23.700]  找工作要整形
[00:11:23.700 --> 00:11:25.500]  找對象也要整形
[00:11:25.500 --> 00:11:26.800]  所以你都要搞清楚
[00:11:26.800 --> 00:11:29.800]  他到底是不是真的
[00:11:29.800 --> 00:11:31.500]  到底這個鼻子是真的鼻子
[00:11:31.500 --> 00:11:33.900]  還是假的鼻子
[00:11:33.900 --> 00:11:35.600]  世界上的人
[00:11:35.600 --> 00:11:38.100]  現在整個世界都是一樣
[00:11:38.100 --> 00:11:41.000]  西風東見
[00:11:41.000 --> 00:11:42.100]  是不是都一樣
[00:11:42.100 --> 00:11:43.900]  美國是領導群雄
[00:11:43.900 --> 00:11:45.700]  你可以看見在美國裡面
[00:11:45.700 --> 00:11:48.300]  賣所謂的Beauty Supply
[00:11:48.300 --> 00:11:53.100]  這是很大的一個市場
[00:11:53.100 --> 00:11:54.100]  人看外貌
[00:11:54.100 --> 00:11:56.500]  但是神看內心
[00:11:56.500 --> 00:11:57.700]  人看才看
[00:11:57.700 --> 00:12:00.800]  但是神看品格
[00:12:00.800 --> 00:12:01.600]  現在中國社會
[00:12:01.600 --> 00:12:03.300]  今天很多時候
[00:12:03.300 --> 00:12:06.400]  我們不知不覺受到外面世界的影響
[00:12:06.400 --> 00:12:09.700]  甚至我們基督徒也是如此
[00:12:09.700 --> 00:12:12.500]  對不對
[00:12:12.500 --> 00:12:13.600]  可能教會很多時候
[00:12:13.600 --> 00:12:15.300]  我們會不會也不知不覺的
[00:12:15.300 --> 00:12:16.800]  我們在找一個同工的時候
[00:12:16.800 --> 00:12:18.800]  我們要找怎麼樣
[00:12:18.800 --> 00:12:20.800]  我們要找一個比較怎麼樣
[00:12:20.800 --> 00:12:23.500]  有恩賜的
[00:12:23.500 --> 00:12:25.400]  我們要找一個怎麼樣
[00:12:25.400 --> 00:12:28.500]  比較有社會地位的
[00:12:28.500 --> 00:12:31.700]  比較有知識的
[00:12:31.700 --> 00:12:34.300]  我不是說這些東西不重要
[00:12:34.300 --> 00:12:36.400]  但是什麼更重要呢
[00:12:36.400 --> 00:12:38.400]  品格更重要
[00:12:38.400 --> 00:12:40.800]  今天你培養你的孩子做父母親的
[00:12:40.800 --> 00:12:43.400]  你想把他培養什麼樣的孩子呢
[00:12:43.400 --> 00:12:49.800]  你想把他培養成一個哈佛畢業的嗎
[00:12:49.800 --> 00:12:56.000]  最近有一個弟兄告訴我說
[00:12:56.000 --> 00:12:57.700]  他的兒子
[00:12:57.700 --> 00:13:00.300]  不是我們叫弟兄 不要對號入座
[00:13:00.300 --> 00:13:03.000]  告訴說他的兒子
[00:13:03.000 --> 00:13:10.700]  剛拿到麻省理工學院博士
[00:13:10.700 --> 00:13:13.700]  我想這個做父親的
[00:13:13.700 --> 00:13:15.100]  一定是很高興
[00:13:15.100 --> 00:13:18.500]  一定是很proud of這個兒子
[00:13:18.500 --> 00:13:20.000]  當然了感謝讚美主
[00:13:20.000 --> 00:13:21.600]  他的兒子能夠
[00:13:21.600 --> 00:13:22.900]  這個華人的兒子
[00:13:22.900 --> 00:13:24.800]  能夠拿到麻省理工學院的博士
[00:13:24.800 --> 00:13:26.300]  這是不簡單的事情
[00:13:26.300 --> 00:13:27.900]  我們為他高興感謝讚美主
[00:13:27.900 --> 00:13:31.300]  但是我在想說
[00:13:31.300 --> 00:13:35.700]  如果這個兒子有博士學位
[00:13:35.700 --> 00:13:37.800]  但是品格不好
[00:13:37.800 --> 00:13:40.300]  我是假設
[00:13:40.300 --> 00:13:42.700]  你會發現我們很少去
[00:13:42.700 --> 00:13:45.200]  去注意到內心的東西
[00:13:45.200 --> 00:13:47.500]  但是神看內心
[00:13:47.500 --> 00:13:50.600]  神不看外貌
[00:13:50.600 --> 00:13:54.400]  大衛
[00:13:54.400 --> 00:13:56.200]  我們都知道這個聖經上裡面講的
[00:13:56.200 --> 00:13:57.300]  大衛怎麼樣怎麼樣怎麼樣
[00:13:57.300 --> 00:13:59.300]  我們都是非常喜歡大衛
[00:13:59.300 --> 00:14:02.400]  大衛他這個清晨早起的禱告
[00:14:02.400 --> 00:14:03.600]  大衛是和神心意的人
[00:14:03.600 --> 00:14:05.400]  聖經上這樣稱呼他
[00:14:05.400 --> 00:14:06.200]  但是你知道嗎
[00:14:06.200 --> 00:14:10.700]  當初大衛被選的時候
[00:14:10.700 --> 00:14:13.100]  還記得嗎
[00:14:13.100 --> 00:14:15.300]  他們到大衛的家裡面去找的時候
[00:14:15.300 --> 00:14:17.100]  找到誰
[00:14:17.100 --> 00:14:18.000]  先找到大衛嗎
[00:14:18.000 --> 00:14:19.700]  不是
[00:14:19.700 --> 00:14:21.500]  先找他的哥哥對不對
[00:14:21.500 --> 00:14:22.800]  因為哥哥都高頭大馬
[00:14:22.800 --> 00:14:25.200]  整個身材魁梧
[00:14:25.200 --> 00:14:26.900]  要做君王的一定要找這種
[00:14:26.900 --> 00:14:30.000]  是不是
[00:14:30.000 --> 00:14:31.200]  可是你知道嗎
[00:14:31.200 --> 00:14:37.400]  大衛之所以被上帝使用
[00:14:37.400 --> 00:14:38.500]  在聖經上裡面
[00:14:38.500 --> 00:14:41.200]  撒摩記上十七章這裡是形容說
[00:14:41.200 --> 00:14:44.200]  大衛對嫂羅說
[00:14:44.200 --> 00:14:47.000]  他說你僕人為父親放羊
[00:14:47.000 --> 00:14:48.200]  有時候來了獅子
[00:14:48.200 --> 00:14:49.800]  有時候來了熊
[00:14:49.800 --> 00:14:53.200]  從群中咬了一隻羊羔去
[00:14:53.200 --> 00:14:55.000]  我就追趕他
[00:14:55.000 --> 00:14:57.300]  擊打他
[00:14:57.300 --> 00:15:03.900]  從他手口中把這個羊拿出來
[00:15:03.900 --> 00:15:06.200]  在這段經文裡面在講什麼呢
[00:15:06.200 --> 00:15:08.100]  在這段經文裡面可以看見
[00:15:08.100 --> 00:15:11.000]  大衛從小的時候
[00:15:11.000 --> 00:15:13.200]  父親叫他去放羊
[00:15:13.200 --> 00:15:15.000]  想想看假設是你的話
[00:15:15.000 --> 00:15:17.400]  父親交給你去放羊
[00:15:17.400 --> 00:15:20.000]  然後老虎來了
[00:15:20.000 --> 00:15:21.400]  獅子來了
[00:15:21.400 --> 00:15:23.600]  把這小羊羔就丟走了
[00:15:23.600 --> 00:15:26.000]  你怎麼辦
[00:15:26.000 --> 00:15:28.200]  跑啊
[00:15:28.200 --> 00:15:29.400]  大衛不是啊
[00:15:29.400 --> 00:15:30.400]  大衛怎麼樣
[00:15:30.400 --> 00:15:32.800]  當然一方面我們說大衛很勇敢對不對
[00:15:32.800 --> 00:15:34.200]  但是大衛怎麼樣
[00:15:34.200 --> 00:15:36.400]  大衛衝啊去追他
[00:15:36.400 --> 00:15:39.600]  他死都不怕
[00:15:39.600 --> 00:15:43.900]  這叫做忠心
[00:15:43.900 --> 00:15:49.800]  他要把那隻小羊羔都要把他救出來
[00:15:49.800 --> 00:15:53.400]  這叫做好慕人為羊什麼樣
[00:15:53.400 --> 00:15:55.200]  捨命
[00:15:55.200 --> 00:15:58.900]  所以大衛被上帝選招
[00:15:58.900 --> 00:16:02.500]  第二個意思
[00:16:02.500 --> 00:16:07.600]  一個人他被人家可以信靠
[00:16:07.600 --> 00:16:11.400]  因為他是Faithful
[00:16:11.400 --> 00:16:14.800]  這是聖經上裡面講的第一個意思
[00:16:14.800 --> 00:16:18.800]  第二個忠心是什麼意思呢
[00:16:18.800 --> 00:16:20.900]  記得在馬太福音25章裡面講到
[00:16:20.900 --> 00:16:24.000]  那個五千兩兩千兩一千兩的那個故事嗎
[00:16:24.000 --> 00:16:25.500]  還記得嗎
[00:16:25.500 --> 00:16:27.000]  那麼五千兩兩千兩的
[00:16:27.000 --> 00:16:29.900]  他們都去做生意賺錢了
[00:16:29.900 --> 00:16:32.400]  因為主人交代他們對不對
[00:16:32.400 --> 00:16:33.900]  那麼一個賺了五千兩
[00:16:33.900 --> 00:16:35.600]  一個賺了兩千兩是不是
[00:16:35.600 --> 00:16:38.200]  請問那個一千兩的呢
[00:16:38.200 --> 00:16:42.000]  那一千兩的結果呢
[00:16:42.000 --> 00:16:43.300]  他沒有
[00:16:43.300 --> 00:16:44.900]  他沒有拿去做生意
[00:16:44.900 --> 00:16:48.000]  他一千兩繼續的放在那個地方
[00:16:48.000 --> 00:16:49.500]  他連銀行都沒有去放
[00:16:49.500 --> 00:16:52.900]  雖然利息這麼低
[00:16:52.900 --> 00:16:55.700]  他就藏在地裡面
[00:16:55.700 --> 00:16:57.600]  所以主回來的時候
[00:16:57.600 --> 00:16:59.900]  主責備那個說又餓又懶
[00:16:59.900 --> 00:17:02.100]  但是主稱讚那兩個
[00:17:02.100 --> 00:17:03.800]  那個一個五千兩一個兩千兩
[00:17:03.800 --> 00:17:05.500]  稱讚他們說什麼呢
[00:17:05.500 --> 00:17:13.100]  說良善又良善又忠心的僕人有沒有
[00:17:13.100 --> 00:17:14.900]  在原文裡面其實
[00:17:14.900 --> 00:17:17.900]  這個良善跟忠心這兩個字
[00:17:17.900 --> 00:17:20.600]  事實上是二而一
[00:17:20.600 --> 00:17:21.800]  二而一的
[00:17:21.800 --> 00:17:25.300]  也就是說其實這個良善
[00:17:25.300 --> 00:17:29.200]  是在解釋這個忠心
[00:17:29.200 --> 00:17:31.400]  那這個良善是什麼意思呢
[00:17:31.400 --> 00:17:36.500]  這個良善這個字在路加福音第十章四十二節
[00:17:36.500 --> 00:17:39.000]  把它翻譯成上好的
[00:17:39.000 --> 00:17:45.300]  瑪利亞已經選擇那上好的福分
[00:17:45.300 --> 00:17:48.000]  所以這個良善的意思就是什麼呢
[00:17:48.000 --> 00:17:50.400]  就是上好的
[00:17:50.400 --> 00:17:51.800]  丟字妹
[00:17:51.800 --> 00:17:54.600]  因此什麼叫上好的呢
[00:17:54.600 --> 00:17:58.000]  就是我們古書裡面
[00:17:58.000 --> 00:18:00.200]  中國古書裡面說文解字講說
[00:18:00.200 --> 00:18:07.500]  忠 敬也 敬心悅忠
[00:18:07.500 --> 00:18:10.200]  那麼朱熹在這個四書集注裡面也說
[00:18:10.200 --> 00:18:15.000]  他說敬己之謂忠
[00:18:15.000 --> 00:18:16.400]  Do your best
[00:18:16.400 --> 00:18:18.600]  英文講說Do your best
[00:18:18.600 --> 00:18:20.600]  盡你所能的
[00:18:20.600 --> 00:18:22.200]  所以什麼叫忠呢
[00:18:22.200 --> 00:18:23.600]  盡你所能的
[00:18:23.600 --> 00:18:25.000]  那個五千兩的
[00:18:25.000 --> 00:18:26.800]  他盡他所能的去賺
[00:18:26.800 --> 00:18:28.200]  所以他賺了五千兩
[00:18:28.200 --> 00:18:29.000]  兩千兩的
[00:18:29.000 --> 00:18:31.400]  盡他所能的去賺了兩千兩
[00:18:31.400 --> 00:18:34.400]  那一千兩的呢
[00:18:34.400 --> 00:18:38.000]  他根本沒有努力
[00:18:38.000 --> 00:18:41.900]  丟字妹這個觀念太重要了
