
[00:00:00.000 --> 00:00:02.000]  過聽姊妹早晨
[00:02:28.000 --> 00:02:31.000]  為了一塊骨頭而爭得你死我活
[00:02:31.000 --> 00:02:35.000]  啟示錄教我們在時間的終點
[00:02:35.000 --> 00:02:37.000]  來看現在
[00:02:37.000 --> 00:02:39.000]  使我們有一些歷史的智慧
[00:02:39.000 --> 00:02:43.000]  也教我們在空間的高點
[00:02:43.000 --> 00:02:44.000]  看當下
[00:02:44.000 --> 00:02:46.000]  使我們能夠看得清楚
[00:02:46.000 --> 00:02:48.000]  醜陋與高貴
[00:02:48.000 --> 00:02:51.000]  我們透過一段啟示錄的經文
[00:02:51.000 --> 00:02:53.000]  在一個空間的極處
[00:02:53.000 --> 00:02:54.000]  在人生的高點
[00:02:54.000 --> 00:02:57.000]  在塵世之上的天界
[00:02:57.000 --> 00:03:00.000]  然後思考一下歷史的意義
[00:03:00.000 --> 00:03:03.000]  請各位頂姊妹打開經文
[00:03:03.000 --> 00:03:08.000]  啟示錄第五章一至十四節
[00:03:08.000 --> 00:03:12.000]  啟示錄第五章一至十四節
[00:03:12.000 --> 00:03:15.000]  聖經的最後一卷書
[00:03:15.000 --> 00:03:21.000]  啟示錄第五章一至十四節
[00:03:21.000 --> 00:03:22.000]  經文說
[00:03:22.000 --> 00:03:26.000]  我看見坐寶座的右手中有書卷
[00:03:26.000 --> 00:03:31.000]  這是一個天界的景象
[00:03:31.000 --> 00:03:33.000]  坐寶座的右手中有書卷
[00:03:33.000 --> 00:03:35.000]  這個書卷裡外都寫著字
[00:03:35.000 --> 00:03:38.000]  用七個印封嫌了
[00:03:38.000 --> 00:03:40.000]  我又看見一位大力的天使
[00:03:40.000 --> 00:03:42.000]  大聲宣傳說
[00:03:42.000 --> 00:03:46.000]  有誰配展開這個書卷
[00:03:46.000 --> 00:03:48.000]  揭開那七印呢
[00:03:48.000 --> 00:03:51.000]  在天上地上地底下
[00:03:51.000 --> 00:03:55.000]  沒有能展開能觀看那書卷的
[00:03:55.000 --> 00:03:57.000]  因為沒有配展開
[00:03:57.000 --> 00:03:59.000]  配觀看那書卷的
[00:03:59.000 --> 00:04:01.000]  我就大哭
[00:04:01.000 --> 00:04:03.000]  長老中有一位對我說
[00:04:03.000 --> 00:04:04.000]  不要哭
[00:04:04.000 --> 00:04:05.000]  看啊
[00:04:05.000 --> 00:04:09.000]  猶大支派中的獅子大衛的根
[00:04:09.000 --> 00:04:11.000]  他已經得勝
[00:04:11.000 --> 00:04:13.000]  能以展開那書卷
[00:04:13.000 --> 00:04:15.000]  揭開那七印
[00:04:15.000 --> 00:04:18.000]  我又看見寶座與四活物
[00:04:18.000 --> 00:04:21.000]  並長老中有羔羊站立
[00:04:21.000 --> 00:04:22.000]  像是被殺過的
[00:04:22.000 --> 00:04:24.000]  有七角七眼
[00:04:24.000 --> 00:04:26.000]  就是神的七靈
[00:04:26.000 --> 00:04:29.000]  奉差遣往普天下去的
[00:04:29.000 --> 00:04:31.000]  這羔羊前來
[00:04:31.000 --> 00:04:35.000]  從坐寶座的右手裡拿了書卷
[00:04:35.000 --> 00:04:37.000]  他既拿了書卷
[00:04:37.000 --> 00:04:41.000]  與四活物天上的神物
[00:04:41.000 --> 00:04:43.000]  與二十四位長老
[00:04:43.000 --> 00:04:46.000]  代表著所有教會
[00:04:46.000 --> 00:04:49.000]  屬神的人的群體
[00:04:49.000 --> 00:04:51.000]  就俯伏在羔羊面前
[00:04:51.000 --> 00:04:53.000]  各拿著琴
[00:04:53.000 --> 00:04:56.000]  和聖滿了香的金爐
[00:04:56.000 --> 00:04:59.000]  這香就是眾聖徒的祈禱
[00:04:59.000 --> 00:05:01.000]  他們就唱新歌
[00:05:01.000 --> 00:05:02.000]  這個新歌這樣說
[00:05:02.000 --> 00:05:04.000]  你配拿書卷
[00:05:04.000 --> 00:05:07.000]  揭開七印
[00:05:07.000 --> 00:05:08.000]  因為你曾被殺
[00:05:08.000 --> 00:05:09.000]  用自己的血
[00:05:09.000 --> 00:05:12.000]  從各族各方各民各國中
[00:05:12.000 --> 00:05:14.000]  買了人來
[00:05:14.000 --> 00:05:16.000]  叫他們歸於神
[00:05:16.000 --> 00:05:18.000]  又叫他們成為國民
[00:05:18.000 --> 00:05:20.000]  作祭司歸於神
[00:05:20.000 --> 00:05:22.000]  在地上執掌皇權
[00:05:22.000 --> 00:05:25.000]  我又看見且聽見
[00:05:25.000 --> 00:05:28.000]  寶座與活物並長老的周圍
[00:05:28.000 --> 00:05:30.000]  有許多天使的聲音
[00:05:30.000 --> 00:05:33.000]  他們的數目有千千萬萬
[00:05:33.000 --> 00:05:34.000]  大聲說
[00:05:34.000 --> 00:05:36.000]  曾被殺的羔羊是
[00:05:36.000 --> 00:05:40.000]  配得權柄豐富智慧能力
[00:05:40.000 --> 00:05:44.000]  尊貴榮耀重讚的
[00:05:44.000 --> 00:05:47.000]  我又聽見在天上地上地底下
[00:05:47.000 --> 00:05:49.000]  滄海裡和天地間
[00:05:49.000 --> 00:05:52.000]  一切所有被造之物都說
[00:05:52.000 --> 00:05:56.000]  但願重讚尊貴榮耀權勢
[00:05:56.000 --> 00:05:59.000]  都歸給座寶座的和羔羊
[00:05:59.000 --> 00:06:01.000]  直到永永遠遠
[00:06:01.000 --> 00:06:04.000]  四活物就說阿們
[00:06:04.000 --> 00:06:08.000]  眾長老也俯伏敬拜
[00:06:08.000 --> 00:06:12.000]  一段頗長的經文
[00:06:12.000 --> 00:06:18.000]  在高天之上
[00:06:18.000 --> 00:06:21.000]  在價值的至高之處
[00:06:21.000 --> 00:06:23.000]  在永恆的領域
[00:06:23.000 --> 00:06:25.000]  有一個寶座
[00:06:25.000 --> 00:06:29.000]  在寶座上坐著創造歷史
[00:06:29.000 --> 00:06:32.000]  並將歷史帶到終點的神
[00:06:32.000 --> 00:06:34.000]  祂創造歷史
[00:06:34.000 --> 00:06:35.000]  創造人類
[00:06:35.000 --> 00:06:37.000]  創造萬有
[00:06:37.000 --> 00:06:39.000]  並讓人類在天上
[00:06:39.000 --> 00:06:41.000]  在大地下
[00:06:41.000 --> 00:06:44.000]  肩負著歷史的責任
[00:06:44.000 --> 00:06:46.000]  以至神的美意
[00:06:46.000 --> 00:06:50.000]  在歷史的過程裡能夠顯現出來
[00:06:50.000 --> 00:06:53.000]  人類擔負著歷史的責任
[00:06:53.000 --> 00:06:56.000]  歷史不是盲無目的
[00:06:56.000 --> 00:07:00.000]  我們在大地上的生活也不是蒼白空洞
[00:07:00.000 --> 00:07:03.000]  歷史滲透著神的美意
[00:07:03.000 --> 00:07:07.000]  但它是將歷史書寫成血腥戰爭的歷史
[00:07:07.000 --> 00:07:11.000]  我們的歷史充滿著征服身邊的異族
[00:07:11.000 --> 00:07:13.000]  征服身邊的土地
[00:07:13.000 --> 00:07:15.000]  征服身邊的文化
[00:07:15.000 --> 00:07:18.000]  然後造成一個統一的大帝國
[00:07:18.000 --> 00:07:21.000]  然後就說這就是歷史的任務
[00:07:21.000 --> 00:07:28.000]  然後就說將這個慾望的無窮滿足看成歷史的終點
[00:07:28.000 --> 00:07:31.000]  歷史是不是這樣的呢
[00:07:31.000 --> 00:07:33.000]  啟示錄第五章第一節說
[00:07:33.000 --> 00:07:36.000]  我看見坐寶座的右手中有書卷
[00:07:36.000 --> 00:07:38.000]  裡外都寫著字
[00:07:38.000 --> 00:07:41.000]  用漆印封嚴了
[00:07:41.000 --> 00:07:42.000]  在天上
[00:07:42.000 --> 00:07:46.000]  在至高的天上有一個坐寶座的神
[00:07:46.000 --> 00:07:49.000]  他的右手中有書卷
[00:07:49.000 --> 00:07:52.000]  這個書卷應該就是神的旨意
[00:07:52.000 --> 00:07:55.000]  就是神在歷史裏的計劃
[00:07:55.000 --> 00:07:59.000]  就是神要我們知道歷史的意義
[00:07:59.000 --> 00:08:03.000]  有學者說坐寶座的右手中有書卷
[00:08:03.000 --> 00:08:10.000]  應該理解為坐寶座的那一位的右邊有書卷
[00:08:10.000 --> 00:08:12.000]  這個右手不是真的手
[00:08:12.000 --> 00:08:14.000]  是指右邊的意思
[00:08:14.000 --> 00:08:18.000]  而那個寶座也不是單一座位的那種座椅
[00:08:18.000 --> 00:08:22.000]  而是一個類似現代沙發的躺椅
[00:08:22.000 --> 00:08:27.000]  可以容許多過一個人坐在那裏
[00:08:27.000 --> 00:08:29.000]  歷史的秘密
[00:08:29.000 --> 00:08:33.000]  就放在這個坐寶座的右邊
[00:08:33.000 --> 00:08:34.000]  它放在那裏
[00:08:34.000 --> 00:08:39.000]  而這個書卷有七個火蠟的印章封住了
[00:08:39.000 --> 00:08:42.000]  這裏留下一個問題
[00:08:42.000 --> 00:08:43.000]  很重要
[00:08:43.000 --> 00:08:49.000]  誰配揭開歷史的秘密呢
[00:08:49.000 --> 00:08:51.000]  第二節說
[00:08:51.000 --> 00:08:55.000]  我看見一個大力的天使大聲的宣傳說
[00:08:55.000 --> 00:08:58.000]  有誰配展開那書卷
[00:08:58.000 --> 00:09:01.000]  揭開那七印呢
[00:09:01.000 --> 00:09:04.000]  這裏有一個很關鍵的用詞
[00:09:04.000 --> 00:09:13.000]  就是「配」
[00:09:13.000 --> 00:09:16.000]  誰坐在至高者的右邊
[00:09:16.000 --> 00:09:18.000]  打開那書卷
[00:09:18.000 --> 00:09:21.000]  揭示歷史的意義呢
[00:09:21.000 --> 00:09:24.000]  誰配
[00:09:24.000 --> 00:09:26.000]  自古以來
[00:09:26.000 --> 00:09:28.000]  所有的英雄故事
[00:09:28.000 --> 00:09:33.000]  都是先要那些人克服無盡的劫難
[00:09:33.000 --> 00:09:35.000]  完成一個超凡的任務
[00:09:35.000 --> 00:09:37.000]  然後就說
[00:09:37.000 --> 00:09:40.000]  你配成為一個英雄了
[00:09:40.000 --> 00:09:42.000]  所謂「配」
[00:09:42.000 --> 00:09:47.000]  其實就是在一個很複雜的考驗裏合格
[00:09:47.000 --> 00:09:50.000]  譬如在《西遊記》的故事裏
[00:09:50.000 --> 00:09:53.000]  唐僧師徒
[00:09:53.000 --> 00:09:55.000]  他要走過多少的異域
[00:09:55.000 --> 00:10:00.000]  要克服多少來自上天下地的妖魔鬼怪
[00:10:00.000 --> 00:10:04.000]  才能拿到西經
[00:10:04.000 --> 00:10:06.000]  書的故事說
[00:10:06.000 --> 00:10:08.000]  唐僧師徒四人
[00:10:08.000 --> 00:10:11.000]  經歷了八十次劫難
[00:10:11.000 --> 00:10:14.000]  最後拿到西經
[00:10:14.000 --> 00:10:16.000]  按我們的想法
[00:10:16.000 --> 00:10:21.000]  他們應該配成為天界的人物
[00:10:21.000 --> 00:10:24.000]  原來配和不配
[00:10:24.000 --> 00:10:27.000]  原來自有一個天理
[00:10:27.000 --> 00:10:29.000]  西經到了手
[00:10:29.000 --> 00:10:31.000]  仍然未叫做「配」
[00:10:31.000 --> 00:10:33.000]  原來
[00:10:33.000 --> 00:10:38.000]  完滿的考驗要求一個完美的考驗的數目
[00:10:38.000 --> 00:10:40.000]  九九八十一
[00:10:40.000 --> 00:10:43.000]  要八十一次才叫做完滿
[00:10:43.000 --> 00:10:46.000]  他們只是經歷過八十次的劫難
[00:10:46.000 --> 00:10:48.000]  還差一個劫難
[00:10:48.000 --> 00:10:52.000]  他們一定要經過完整的考驗
[00:10:52.000 --> 00:10:54.000]  八十一次的考驗
[00:10:54.000 --> 00:10:57.000]  他們才叫做完成這個考核
[00:10:57.000 --> 00:11:00.000]  才叫做「配」
[00:11:00.000 --> 00:11:01.000]  故事說
[00:11:01.000 --> 00:11:04.000]  菩薩最後刻意
[00:11:04.000 --> 00:11:07.000]  特意做多一個劫難
[00:11:07.000 --> 00:11:09.000]  要他們多受一劫
[00:11:09.000 --> 00:11:11.000]  然後他們考驗完滿了
[00:11:11.000 --> 00:11:13.000]  成功了
[00:11:13.000 --> 00:11:15.000]  然後就說
[00:11:15.000 --> 00:11:17.000]  你們「配」
[00:11:17.000 --> 00:11:20.000]  成為一個神聖的人物
[00:11:20.000 --> 00:11:22.000]  一個天界的人物
[00:11:22.000 --> 00:11:25.000]  在啟示錄裡的天使問
[00:11:25.000 --> 00:11:28.000]  誰能夠在人生裡
[00:11:28.000 --> 00:11:30.000]  完美地養
[00:11:30.000 --> 00:11:34.000]  勝過人性的種種軟弱呢?
[00:11:34.000 --> 00:11:37.000]  誰能夠經得起神的考驗?
[00:11:37.000 --> 00:11:40.000]  誰「配」向世人揭示
[00:11:40.000 --> 00:11:43.000]  神在歷史裡的大計呢?
[00:11:43.000 --> 00:11:46.000]  誰「配」呢?
[00:11:46.000 --> 00:11:48.000]  第三節,第四節
[00:11:48.000 --> 00:11:50.000]  在天上地上地底下
[00:11:50.000 --> 00:11:55.000]  沒有人能展開觀看書卷的
[00:11:55.000 --> 00:11:57.000]  第五節
[00:11:57.000 --> 00:11:59.000]  因為沒有「配」展開
[00:11:59.000 --> 00:12:01.000]  「配」觀看書卷
[00:12:01.000 --> 00:12:05.000]  我就大哭
[00:12:05.000 --> 00:12:09.000]  在這裡啟示錄表達一種悲哀
[00:12:09.000 --> 00:12:12.000]  一種無以名狀的悲哀
[00:12:12.000 --> 00:12:16.000]  一種你想聆聽真理卻發現
[00:12:16.000 --> 00:12:20.000]  竟然沒有人討論真理的悲涼
[00:12:20.000 --> 00:12:23.000]  一種你想明白歷史的意義
[00:12:23.000 --> 00:12:28.000]  卻發現歷史已經失落了所有意義的蒼茫
[00:12:28.000 --> 00:12:32.000]  一種你想活出生命真實的內容
[00:12:32.000 --> 00:12:38.000]  卻發現所有人都只是行屍走肉的空洞生活
[00:12:38.000 --> 00:12:40.000]  一種大哀
[00:12:40.000 --> 00:12:43.000]  一種天地間的大哀
[00:12:43.000 --> 00:12:49.000]  啟示錄的作者在這個荒涼的大地上大哭
[00:12:49.000 --> 00:12:52.000]  誰「配」揭開這個書卷
[00:12:52.000 --> 00:12:57.000]  明白歷史的意義呢?
[00:12:57.000 --> 00:12:59.000]  在這個茫然的大哀裡
[00:12:59.000 --> 00:13:02.000]  有從天而來的安慰
[00:13:02.000 --> 00:13:04.000]  是有人的
[00:13:04.000 --> 00:13:09.000]  是有人能力盡人間的磨難和考驗
[00:13:09.000 --> 00:13:12.000]  並且能勝過這些考驗
[00:13:12.000 --> 00:13:18.000]  是有人「配」打開這個藏著歷史奧秘的書卷
[00:13:18.000 --> 00:13:21.000]  第五節到第七節
[00:13:21.000 --> 00:13:23.000]  長老中有一位對我說
[00:13:23.000 --> 00:13:26.000]  不要哭,不要哭,看啊
[00:13:26.000 --> 00:13:31.000]  猶大支派中的獅子大衛的根已經得勝了
[00:13:31.000 --> 00:13:33.000]  他已經完成所有的考驗了
[00:13:33.000 --> 00:13:37.000]  能以剪開那個書卷,揭開那個七印
[00:13:37.000 --> 00:13:40.000]  我又看見寶座和四活物
[00:13:40.000 --> 00:13:42.000]  並長老中有羔羊站立
[00:13:42.000 --> 00:13:45.000]  有一位人物,羔羊
[00:13:45.000 --> 00:13:47.000]  將是被殺過的
[00:13:47.000 --> 00:13:50.000]  他有七角七眼,就是神的七靈
[00:13:50.000 --> 00:13:53.000]  奉差遣往普天下去的
[00:13:53.000 --> 00:13:55.000]  這個羔羊前來
[00:13:55.000 --> 00:14:02.000]  從坐寶座的右手裡拿了書卷
[00:14:02.000 --> 00:14:05.000]  是有人可以打開這個書卷的
[00:14:05.000 --> 00:14:09.000]  是有人經歷過這個人生的考驗
[00:14:09.000 --> 00:14:11.000]  他能夠勝過的
[00:14:11.000 --> 00:14:14.000]  這個人是誰呢
[00:14:14.000 --> 00:14:18.000]  他是猶大支派的獅子
[00:14:18.000 --> 00:14:22.000]  這個說法出自《創世紀》第49章
[00:14:22.000 --> 00:14:24.000]  即是聖經的第一卷書
[00:14:24.000 --> 00:14:26.000]  在歷史的開始
[00:14:26.000 --> 00:14:29.000]  神已經預備好適當的人選了
[00:14:29.000 --> 00:14:31.000]  他又是大衛的根
[00:14:31.000 --> 00:14:34.000]  這個意念出自《先知二賽亞》
[00:14:34.000 --> 00:14:39.000]  預告著有一個新的王者會來到人間
[00:14:39.000 --> 00:14:41.000]  在神的計劃裡
[00:14:41.000 --> 00:14:43.000]  去到某時某刻
[00:14:43.000 --> 00:14:46.000]  天地自有聖人出
[00:14:46.000 --> 00:14:48.000]  他會來到這個世界
[00:14:48.000 --> 00:14:50.000]  以一個很特殊的生命
[00:14:50.000 --> 00:14:52.000]  克服一切的艱難
[00:14:52.000 --> 00:14:56.000]  然後展示歷史的意義
[00:14:56.000 --> 00:14:58.000]  他來到這個世界
[00:14:58.000 --> 00:15:00.000]  他已經勝過一切
[00:15:00.000 --> 00:15:04.000]  就是他打開這個書卷
[00:15:04.000 --> 00:15:05.000]  他是誰呢
[00:15:05.000 --> 00:15:07.000]  聖經又說
[00:15:07.000 --> 00:15:09.000]  他是被殺的羔羊
[00:15:09.000 --> 00:15:12.000]  剛剛才說他是獅子
[00:15:12.000 --> 00:15:14.000]  是王者
[00:15:14.000 --> 00:15:16.000]  現在又說他是羔羊
[00:15:16.000 --> 00:15:19.000]  是被殺的
[00:15:19.000 --> 00:15:22.000]  獅子與羔羊
[00:15:22.000 --> 00:15:26.000]  是兩種不能相容的元素
[00:15:26.000 --> 00:15:28.000]  兩種東西很難配合
[00:15:28.000 --> 00:15:30.000]  就好像生命與死亡
[00:15:30.000 --> 00:15:32.000]  不能混為一談一樣
[00:15:32.000 --> 00:15:34.000]  生命與死亡
[00:15:34.000 --> 00:15:37.000]  怎樣配合呢
[00:15:37.000 --> 00:15:42.000]  但是偏偏
[00:15:42.000 --> 00:15:44.000]  就是以羔羊的生命
[00:15:44.000 --> 00:15:47.000]  去活出獅子的王道
[00:15:47.000 --> 00:15:49.000]  以蛇姬的死亡
[00:15:49.000 --> 00:15:52.000]  去活出不老的生命
[00:15:52.000 --> 00:15:53.000]  以全然卑微
[00:15:53.000 --> 00:15:57.000]  去顯出生命的自偉大
[00:15:57.000 --> 00:16:00.000]  原來偏偏就是要這樣
[00:16:00.000 --> 00:16:05.000]  才能破解歷史之謎
[00:16:05.000 --> 00:16:07.000]  偏偏就是這樣
[00:16:07.000 --> 00:16:11.000]  才是破解歷史的謎的關鍵
[00:16:11.000 --> 00:16:14.000]  生命的光榮與永恆
[00:16:14.000 --> 00:16:19.000]  在於卑微地承受屈辱的十家犧牲
[00:16:19.000 --> 00:16:21.000]  在於為了愛世人的緣故
[00:16:21.000 --> 00:16:22.000]  而將生命
[00:16:22.000 --> 00:16:25.000]  將自己的命運置之度外
[00:16:25.000 --> 00:16:28.000]  在於為了向歷史負責任
[00:16:28.000 --> 00:16:30.000]  而在一個不可言說真理的世代
[00:16:30.000 --> 00:16:34.000]  堅持言說真理
[00:16:34.000 --> 00:16:38.000]  這就是今生被殺的羔羊
[00:16:38.000 --> 00:16:39.000]  他卻顯出了
[00:16:39.000 --> 00:16:42.000]  獅子一樣的無比偉大
[00:16:42.000 --> 00:16:45.000]  正正就是這樣
[00:16:45.000 --> 00:16:47.000]  就是這樣的耶穌
[00:16:47.000 --> 00:16:52.000]  他配揭開神的心
[00:16:52.000 --> 00:16:59.000]  呈示人行走在歷史上的真正意義
[00:16:59.000 --> 00:17:02.000]  聖經說羔羊有七個角
[00:17:02.000 --> 00:17:04.000]  七個眼
[00:17:04.000 --> 00:17:08.000]  角代表勇氣和力量
[00:17:08.000 --> 00:17:12.000]  七個角代表大無畏的勇氣
[00:17:12.000 --> 00:17:15.000]  與不能屈的力量
[00:17:15.000 --> 00:17:17.000]  關於眼
[00:17:17.000 --> 00:17:21.000]  經文說七個眼就是神的七個靈
[00:17:21.000 --> 00:17:24.000]  神的靈就是湧現生命的泉源
[00:17:24.000 --> 00:17:27.000]  也是喚發生命的力量
[00:17:27.000 --> 00:17:29.000]  耶穌作為羔羊
[00:17:29.000 --> 00:17:31.000]  以他無比的勇氣
[00:17:31.000 --> 00:17:34.000]  背起了歷史的十字架
[00:17:34.000 --> 00:17:36.000]  犧牲了自己
[00:17:36.000 --> 00:17:39.000]  他是這樣喚醒了世人
[00:17:39.000 --> 00:17:44.000]  人性深處裡潛藏著的生命的種子
[00:17:44.000 --> 00:17:48.000]  然後他這樣啟導了歷史的新方向
[00:17:48.000 --> 00:17:51.000]  就是這個生命
[00:17:51.000 --> 00:17:54.000]  配打開書卷
[00:17:54.000 --> 00:17:58.000]  然後超視歷史的意義
[00:17:58.000 --> 00:17:59.000]  如今
[00:17:59.000 --> 00:18:02.000]  這位揭示歷史生命意義的耶穌
[00:18:02.000 --> 00:18:04.000]  他坐在天父的右邊
[00:18:04.000 --> 00:18:11.000]  默默引導著歷史走向終點
[00:18:11.000 --> 00:18:20.000]  這個局面引來三個回合的讚美
[00:18:20.000 --> 00:18:23.000]  強者的暴力
[00:18:23.000 --> 00:18:25.000]  人性的貪婪
[00:18:25.000 --> 00:18:27.000]  享樂的沉溺
[00:18:27.000 --> 00:18:29.000]  短視的目標
[00:18:29.000 --> 00:18:31.000]  低下的品格
[00:18:31.000 --> 00:18:33.000]  利益的計算
[00:18:33.000 --> 00:18:35.000]  朝生暮死的生活態度
[00:18:35.000 --> 00:18:39.000]  都是會使人失去歷史的方向
[00:18:39.000 --> 00:18:41.000]  耶穌來到這個世界
[00:18:41.000 --> 00:18:44.000]  在世俗的嘈雜裡
[00:18:44.000 --> 00:18:48.000]  堅持靜心的聆聽天父的聲音
[00:18:48.000 --> 00:18:49.000]  在自私的世界
[00:18:49.000 --> 00:18:51.000]  毅然為他人而犧牲
[00:18:51.000 --> 00:18:53.000]  在每個人的眼都是向下的時候
[00:18:53.000 --> 00:18:57.000]  他堅持勇於望向上天
[00:18:57.000 --> 00:19:00.000]  他點出了生命的意義
[00:19:00.000 --> 00:19:03.000]  也指明了歷史的方向
[00:19:03.000 --> 00:19:05.000]  他以被殺羔羊的生命
[00:19:05.000 --> 00:19:09.000]  引導著歷史走向完滿的終點
[00:19:09.000 --> 00:19:11.000]  就是這個人物
[00:19:11.000 --> 00:19:13.000]  何等的神聖
[00:19:13.000 --> 00:19:16.000]  配受眾生的讚美
[00:19:16.000 --> 00:19:21.000]  經文描繪了耶穌三個回合的
[00:19:21.000 --> 00:19:23.000]  三個群體的讚美
[00:19:23.000 --> 00:19:26.000]  第八節至第十節
[00:19:26.000 --> 00:19:29.000]  當耶穌拿起書卷的時候
[00:19:29.000 --> 00:19:31.000]  四活物和二十四位長老
[00:19:31.000 --> 00:19:35.000]  就俯伏在羔羊的面前
[00:19:35.000 --> 00:19:37.000]  拿著琴和聖滿了香的金爐
[00:19:37.000 --> 00:19:39.000]  這些香就是聖徒的祈禱
[00:19:39.000 --> 00:19:41.000]  他們唱新歌
[00:19:41.000 --> 00:19:44.000]  說你是配拿這個書卷的
[00:19:44.000 --> 00:19:46.000]  你是配揭開這七個印的
[00:19:46.000 --> 00:19:48.000]  因為你曾被殺
[00:19:48.000 --> 00:19:50.000]  用自己的血
[00:19:50.000 --> 00:19:52.000]  從各族各方各民各國
[00:19:52.000 --> 00:19:54.000]  買了印來
[00:19:54.000 --> 00:19:55.000]  叫他們歸於神
[00:19:55.000 --> 00:19:57.000]  又叫他們成為國民
[00:19:57.000 --> 00:19:58.000]  作祭司歸於神
[00:19:58.000 --> 00:20:00.000]  在地上執掌皇權
[00:20:00.000 --> 00:20:03.000]  這一群是教會的人物
[00:20:03.000 --> 00:20:06.000]  屬神的人物
[00:20:06.000 --> 00:20:09.000]  對耶穌的一種讚美
[00:20:09.000 --> 00:20:11.000]  這個讚美說出了
[00:20:11.000 --> 00:20:13.000]  耶穌如何改變了歷史
[00:20:13.000 --> 00:20:16.000]  因為他使人歸向神
[00:20:16.000 --> 00:20:17.000]  這些人能夠成為
[00:20:17.000 --> 00:20:19.000]  神的一些特殊群體
[00:20:19.000 --> 00:20:21.000]  然後這些人可以做一個
[00:20:21.000 --> 00:20:23.000]  溝通天地的祭司
[00:20:23.000 --> 00:20:26.000]  在人間溝通天地
[00:20:26.000 --> 00:20:28.000]  接著另外一個群體
[00:20:28.000 --> 00:20:30.000]  第十一節第十二節
[00:20:59.000 --> 00:21:02.000]  最後第十三節第十四節
[00:21:28.000 --> 00:21:41.000]  耶穌坐在至高者的右邊
[00:21:41.000 --> 00:21:44.000]  接受全宇宙萬物的敬拜
[00:21:44.000 --> 00:21:46.000]  無論你是誰
[00:21:46.000 --> 00:21:50.000]  無論你屬於什麼生命的形態
[00:21:50.000 --> 00:21:53.000]  都俯伏在神的面前
[00:21:53.000 --> 00:21:55.000]  這就是歷史的終點
