
[00:00:00.000 --> 00:00:05.000]  在教會全職侍奉接近二十年的時間
[00:02:55.000 --> 00:02:56.000]  有太過尖銳性的講道內容
[00:02:56.000 --> 00:02:57.000]  有太過尖銳性的講道內容
[00:02:57.000 --> 00:03:10.000]  有太過尖銳性的講道內容
[00:03:10.000 --> 00:03:11.000]  有太過尖銳性的講道內容
[00:03:11.000 --> 00:03:12.000]  有太過尖銳性的講道內容
[00:03:12.000 --> 00:03:13.000]  有太過尖銳性的講道內容
[00:03:13.000 --> 00:03:14.000]  有太過尖銳性的講道內容
[00:03:14.000 --> 00:03:15.000]  有太過尖銳性的講道內容
[00:03:15.000 --> 00:03:16.000]  有太過尖銳性的講道內容
[00:03:16.000 --> 00:03:17.000]  有太過尖銳性的講道內容
[00:03:17.000 --> 00:03:18.000]  有太過尖銳性的講道內容
[00:03:18.000 --> 00:03:19.000]  有太過尖銳性的講道內容
[00:03:19.000 --> 00:03:20.000]  有太過尖銳性的講道內容
[00:03:20.000 --> 00:03:21.000]  有太過尖銳性的講道內容
[00:03:21.000 --> 00:03:22.000]  有太過尖銳性的講道內容
[00:03:22.000 --> 00:03:23.000]  有太過尖銳性的講道內容
[00:03:23.000 --> 00:03:29.000]  有太過尖銳性的講道內容
[00:03:29.000 --> 00:03:30.000]  有太過尖銳性的講道內容
[00:03:30.000 --> 00:03:31.000]  有太過尖銳性的講道內容
[00:03:31.000 --> 00:03:32.000]  有太過尖銳性的講道內容
[00:03:32.000 --> 00:03:33.000]  有太過尖銳性的講道內容
[00:03:33.000 --> 00:03:34.000]  有太過尖銳性的講道內容
[00:03:34.000 --> 00:03:35.000]  有太過尖銳性的講道內容
[00:03:35.000 --> 00:03:36.000]  有太過尖銳性的講道內容
[00:03:36.000 --> 00:03:37.000]  有太過尖銳性的講道內容
[00:03:37.000 --> 00:03:38.000]  有太過尖銳性的講道內容
[00:03:38.000 --> 00:03:39.000]  有太過尖銳性的講道內容
[00:03:39.000 --> 00:03:40.000]  有太過尖銳性的講道內容
[00:03:40.000 --> 00:03:41.000]  有太過尖銳性的講道內容
[00:03:41.000 --> 00:03:42.000]  有太過尖銳性的講道內容
[00:03:42.000 --> 00:03:53.000]  有太過尖銳性的講道內容
[00:03:53.000 --> 00:03:54.000]  有太過尖銳性的講道內容
[00:03:54.000 --> 00:03:55.000]  有太過尖銳性的講道內容
[00:03:55.000 --> 00:03:56.000]  有太過尖銳性的講道內容
[00:03:56.000 --> 00:03:57.000]  有太過尖銳性的講道內容
[00:03:57.000 --> 00:03:58.000]  有太過尖銳性的講道內容
[00:03:58.000 --> 00:03:59.000]  有太過尖銳性的講道內容
[00:03:59.000 --> 00:04:00.000]  有太過尖銳性的講道內容
[00:04:00.000 --> 00:04:01.000]  有太過尖銳性的講道內容
[00:04:01.000 --> 00:04:02.000]  有太過尖銳性的講道內容
[00:04:02.000 --> 00:04:03.000]  有太過尖銳性的講道內容
[00:04:03.000 --> 00:04:04.000]  有太過尖銳性的講道內容
[00:04:04.000 --> 00:04:05.000]  有太過尖銳性的講道內容
[00:04:05.000 --> 00:04:06.000]  有太過尖銳性的講道內容
[00:04:06.000 --> 00:04:12.000]  有太過尖銳性的講道內容
[00:04:12.000 --> 00:04:13.000]  有太過尖銳性的講道內容
[00:04:13.000 --> 00:04:14.000]  有太過尖銳性的講道內容
[00:04:14.000 --> 00:04:15.000]  有太過尖銳性的講道內容
[00:04:15.000 --> 00:04:16.000]  有太過尖銳性的講道內容
[00:04:16.000 --> 00:04:17.000]  有太過尖銳性的講道內容
[00:04:17.000 --> 00:04:18.000]  有太過尖銳性的講道內容
[00:04:18.000 --> 00:04:19.000]  有太過尖銳性的講道內容
[00:04:19.000 --> 00:04:20.000]  有太過尖銳性的講道內容
[00:04:20.000 --> 00:04:21.000]  有太過尖銳性的講道內容
[00:04:21.000 --> 00:04:22.000]  有太過尖銳性的講道內容
[00:04:22.000 --> 00:04:23.000]  有太過尖銳性的講道內容
[00:04:23.000 --> 00:04:24.000]  有太過尖銳性的講道內容
[00:04:24.000 --> 00:04:25.000]  有太過尖銳性的講道內容
[00:04:25.000 --> 00:04:37.000]  有太過尖銳性的講道內容
[00:04:37.000 --> 00:04:38.000]  有太過尖銳性的講道內容
[00:04:38.000 --> 00:04:39.000]  有太過尖銳性的講道內容
[00:04:39.000 --> 00:04:40.000]  有太過尖銳性的講道內容
[00:04:40.000 --> 00:04:41.000]  有太過尖銳性的講道內容
[00:04:41.000 --> 00:04:42.000]  有太過尖銳性的講道內容
[00:04:42.000 --> 00:04:43.000]  有太過尖銳性的講道內容
[00:04:43.000 --> 00:04:44.000]  有太過尖銳性的講道內容
[00:04:44.000 --> 00:04:45.000]  有太過尖銳性的講道內容
[00:04:45.000 --> 00:04:46.000]  有太過尖銳性的講道內容
[00:04:46.000 --> 00:04:47.000]  有太過尖銳性的講道內容
[00:04:47.000 --> 00:04:48.000]  有太過尖銳性的講道內容
[00:04:48.000 --> 00:04:49.000]  有太過尖銳性的講道內容
[00:04:49.000 --> 00:04:50.000]  有太過尖銳性的講道內容
[00:04:50.000 --> 00:04:56.000]  有太過尖銳性的講道內容
[00:04:56.000 --> 00:04:57.000]  有太過尖銳性的講道內容
[00:04:57.000 --> 00:04:58.000]  有太過尖銳性的講道內容
[00:04:58.000 --> 00:04:59.000]  有太過尖銳性的講道內容
[00:04:59.000 --> 00:05:00.000]  有太過尖銳性的講道內容
[00:05:00.000 --> 00:05:01.000]  有太過尖銳性的講道內容
[00:05:01.000 --> 00:05:02.000]  有太過尖銳性的講道內容
[00:05:02.000 --> 00:05:03.000]  有太過尖銳性的講道內容
[00:05:03.000 --> 00:05:04.000]  有太過尖銳性的講道內容
[00:05:04.000 --> 00:05:05.000]  有太過尖銳性的講道內容
[00:05:05.000 --> 00:05:06.000]  有太過尖銳性的講道內容
[00:05:06.000 --> 00:05:07.000]  有太過尖銳性的講道內容
[00:05:07.000 --> 00:05:08.000]  有太過尖銳性的講道內容
[00:05:08.000 --> 00:05:09.000]  有太過尖銳性的講道內容
[00:05:09.000 --> 00:05:20.000]  有太過尖銳性的講道內容
[00:05:20.000 --> 00:05:21.000]  有太過尖銳性的講道內容
[00:05:21.000 --> 00:05:22.000]  有太過尖銳性的講道內容
[00:05:22.000 --> 00:05:23.000]  有太過尖銳性的講道內容
[00:05:23.000 --> 00:05:24.000]  有太過尖銳性的講道內容
[00:05:24.000 --> 00:05:25.000]  有太過尖銳性的講道內容
[00:05:25.000 --> 00:05:26.000]  有太過尖銳性的講道內容
[00:05:26.000 --> 00:05:27.000]  有太過尖銳性的講道內容
[00:05:27.000 --> 00:05:28.000]  有太過尖銳性的講道內容
[00:05:28.000 --> 00:05:29.000]  有太過尖銳性的講道內容
[00:05:29.000 --> 00:05:30.000]  有太過尖銳性的講道內容
[00:05:30.000 --> 00:05:31.000]  有太過尖銳性的講道內容
[00:05:31.000 --> 00:05:32.000]  有太過尖銳性的講道內容
[00:05:32.000 --> 00:05:33.000]  有太過尖銳性的講道內容
[00:05:33.000 --> 00:05:40.000]  有太過尖銳性的講道內容
[00:05:40.000 --> 00:05:41.000]  有太過尖銳性的講道內容
[00:05:41.000 --> 00:05:42.000]  有太過尖銳性的講道內容
[00:05:42.000 --> 00:05:43.000]  有太過尖銳性的講道內容
[00:05:43.000 --> 00:05:44.000]  有太過尖銳性的講道內容
[00:05:44.000 --> 00:05:45.000]  有太過尖銳性的講道內容
[00:05:45.000 --> 00:05:46.000]  有太過尖銳性的講道內容
[00:05:46.000 --> 00:05:47.000]  有太過尖銳性的講道內容
[00:05:47.000 --> 00:05:48.000]  有太過尖銳性的講道內容
[00:05:48.000 --> 00:05:49.000]  有太過尖銳性的講道內容
[00:05:49.000 --> 00:05:50.000]  有太過尖銳性的講道內容
[00:05:50.000 --> 00:05:51.000]  有太過尖銳性的講道內容
[00:05:51.000 --> 00:05:52.000]  有太過尖銳性的講道內容
[00:05:52.000 --> 00:05:53.000]  有太過尖銳性的講道內容
[00:05:53.000 --> 00:06:03.000]  有太過尖銳性的講道內容
[00:06:03.000 --> 00:06:04.000]  有太過尖銳性的講道內容
[00:06:04.000 --> 00:06:05.000]  有太過尖銳性的講道內容
[00:06:05.000 --> 00:06:06.000]  有太過尖銳性的講道內容
[00:06:06.000 --> 00:06:07.000]  有太過尖銳性的講道內容
[00:06:07.000 --> 00:06:08.000]  有太過尖銳性的講道內容
[00:06:08.000 --> 00:06:09.000]  有太過尖銳性的講道內容
[00:06:09.000 --> 00:06:10.000]  有太過尖銳性的講道內容
[00:06:10.000 --> 00:06:11.000]  有太過尖銳性的講道內容
[00:06:11.000 --> 00:06:12.000]  有太過尖銳性的講道內容
[00:06:12.000 --> 00:06:13.000]  有太過尖銳性的講道內容
[00:06:13.000 --> 00:06:14.000]  有太過尖銳性的講道內容
[00:06:14.000 --> 00:06:15.000]  有太過尖銳性的講道內容
[00:06:15.000 --> 00:06:16.000]  有太過尖銳性的講道內容
[00:06:16.000 --> 00:06:23.000]  有太過尖銳性的講道內容
[00:06:23.000 --> 00:06:24.000]  有太過尖銳性的講道內容
[00:06:24.000 --> 00:06:25.000]  有太過尖銳性的講道內容
[00:06:25.000 --> 00:06:26.000]  有太過尖銳性的講道內容
[00:06:26.000 --> 00:06:27.000]  有太過尖銳性的講道內容
[00:06:27.000 --> 00:06:28.000]  有太過尖銳性的講道內容
[00:06:28.000 --> 00:06:29.000]  有太過尖銳性的講道內容
[00:06:29.000 --> 00:06:30.000]  有太過尖銳性的講道內容
[00:06:30.000 --> 00:06:31.000]  有太過尖銳性的講道內容
[00:06:31.000 --> 00:06:32.000]  有太過尖銳性的講道內容
[00:06:32.000 --> 00:06:33.000]  有太過尖銳性的講道內容
[00:06:33.000 --> 00:06:34.000]  有太過尖銳性的講道內容
[00:06:34.000 --> 00:06:35.000]  有太過尖銳性的講道內容
[00:06:35.000 --> 00:06:36.000]  有太過尖銳性的講道內容
[00:06:36.000 --> 00:06:51.000]  有太過尖銳性的講道內容
[00:06:51.000 --> 00:06:52.000]  有太過尖銳性的講道內容
[00:06:52.000 --> 00:06:53.000]  有太過尖銳性的講道內容
[00:06:53.000 --> 00:06:54.000]  有太過尖銳性的講道內容
[00:06:54.000 --> 00:06:55.000]  有太過尖銳性的講道內容
[00:06:55.000 --> 00:06:56.000]  有太過尖銳性的講道內容
[00:06:56.000 --> 00:06:57.000]  有太過尖銳性的講道內容
[00:06:57.000 --> 00:06:58.000]  有太過尖銳性的講道內容
[00:06:58.000 --> 00:06:59.000]  有太過尖銳性的講道內容
[00:06:59.000 --> 00:07:00.000]  有太過尖銳性的講道內容
[00:07:00.000 --> 00:07:01.000]  有太過尖銳性的講道內容
[00:07:01.000 --> 00:07:02.000]  有太過尖銳性的講道內容
[00:07:02.000 --> 00:07:03.000]  有太過尖銳性的講道內容
[00:07:03.000 --> 00:07:04.000]  有太過尖銳性的講道內容
[00:07:04.000 --> 00:07:06.000]  有太過尖銳性的講道內容
[00:07:06.000 --> 00:07:07.000]  有太過尖銳性的講道內容
[00:07:07.000 --> 00:07:08.000]  有太過尖銳性的講道內容
[00:07:08.000 --> 00:07:09.000]  有太過尖銳性的講道內容
[00:07:09.000 --> 00:07:10.000]  有太過尖銳性的講道內容
[00:07:10.000 --> 00:07:11.000]  有太過尖銳性的講道內容
[00:07:11.000 --> 00:07:12.000]  有太過尖銳性的講道內容
[00:07:12.000 --> 00:07:13.000]  有太過尖銳性的講道內容
[00:07:13.000 --> 00:07:14.000]  有太過尖銳性的講道內容
[00:07:14.000 --> 00:07:15.000]  有太過尖銳性的講道內容
[00:07:15.000 --> 00:07:16.000]  有太過尖銳性的講道內容
[00:07:16.000 --> 00:07:17.000]  有太過尖銳性的講道內容
[00:07:17.000 --> 00:07:18.000]  有太過尖銳性的講道內容
[00:07:18.000 --> 00:07:19.000]  有太過尖銳性的講道內容
[00:07:19.000 --> 00:07:47.000]  有太過尖銳性的講道內容
[00:07:49.000 --> 00:07:53.000]  最香酒,奪去人的心。
[00:07:53.000 --> 00:07:58.000]  我對民求問過後,以為過早能止是他們,
[00:07:58.000 --> 00:08:05.000]  因為他們的一切是他們的命,他們形影離棄神。
[00:08:05.000 --> 00:08:11.000]  不守決策,在過三天,過三方的相聚,
[00:08:11.000 --> 00:08:19.000]  描述,律序下,守誰的香,人們適應美好。
[00:08:19.000 --> 00:08:25.000]  他們所學的已經發酵,他們時常行揚,
[00:08:25.000 --> 00:08:32.000]  他們觀賞最愛羞恥的事,奉伴他們之一旁,
[00:08:32.000 --> 00:08:37.000]  他們因所獻之,必是蒙羞。
[00:08:37.000 --> 00:08:48.000]  在聖經中,正在描述以色列人在迦南地中的宗教生活,
[00:08:48.000 --> 00:08:53.000]  但我們未看他們的生活是怎樣之前,
[00:08:53.000 --> 00:08:56.000]  在我們回歸生活之前,我們首先要明白一點,
[00:08:56.000 --> 00:09:00.000]  我們首先要明白一點,很多人對於宗教的看法,
[00:09:00.000 --> 00:09:03.000]  很多人對於宗教的看法,不只是你,
[00:09:03.000 --> 00:09:08.000]  歷史歷代,歷史歷代,人對宗教的看法,
[00:09:08.000 --> 00:09:12.000]  人對宗教的看法,都是希望能夠享受在一種宗教感的裏面,
[00:09:12.000 --> 00:09:15.000]  都是希望能夠享受在一種宗教感的裏面,
[00:09:15.000 --> 00:09:21.000]  這種宗教感,是能夠滿足他們的生命裏面的缺陷的,
[00:09:21.000 --> 00:09:23.000]  能夠滿足他們生命的缺陷。
[00:09:23.000 --> 00:09:27.000]  每一個人的生命自從犯人犯罪之後都有一個缺陷,
[00:09:27.000 --> 00:09:33.000]  有一個洞在裏面,很多人都想把這個洞填起來,
[00:09:33.000 --> 00:09:35.000]  有一個洞在裏面,很多人都想把這個洞填起來,
[00:09:35.000 --> 00:09:36.000]  有一個洞在裏面,很多人都想把這個洞填起來,
[00:09:36.000 --> 00:09:37.000]  有一個洞在裏面,很多人都想把這個洞填起來,
[00:09:37.000 --> 00:09:38.000]  有一個洞在裏面,很多人都想把這個洞填起來,
[00:09:38.000 --> 00:09:39.000]  有一個洞在裏面,很多人都想把這個洞填起來,
[00:09:39.000 --> 00:09:40.000]  有一個洞在裏面,很多人都想把這個洞填起來,
[00:09:40.000 --> 00:09:41.000]  有一個洞在裏面,很多人都想把這個洞填起來,
[00:09:41.000 --> 00:09:42.000]  有一個洞在裏面,很多人都想把這個洞填起來,
[00:09:42.000 --> 00:09:57.000]  有一個洞在裏面,很多人都想把這個洞填起來,
[00:10:12.000 --> 00:10:41.000]  有一個洞在裏面,很多人都想把這個洞填起來,
[00:10:42.000 --> 00:10:47.000]  有一個洞在裏面,很多人都想把這個洞填起來,
[00:10:47.000 --> 00:11:14.000]  有一個洞在裏面,很多人都想把這個洞填起來,
[00:11:17.000 --> 00:11:23.000]  有一個洞在裏面,很多人都想把這個洞填起來,
[00:11:23.000 --> 00:11:52.000]  有一個洞在裏面,很多人都想把這個洞填起來,
[00:11:52.000 --> 00:12:07.000]  有一個洞在裏面,很多人都想把這個洞填起來,
[00:12:07.000 --> 00:12:22.000]  有一個洞在裏面,很多人都想把這個洞填起來,
[00:12:22.000 --> 00:12:23.000]  有一個洞在裏面,很多人都想把這個洞填起來,
[00:12:23.000 --> 00:12:24.000]  有一個洞在裏面,很多人都想把這個洞填起來,
[00:12:24.000 --> 00:12:25.000]  有一個洞在裏面,很多人都想把這個洞填起來,
[00:12:25.000 --> 00:12:26.000]  有一個洞在裏面,很多人都想把這個洞填起來,
[00:12:26.000 --> 00:12:27.000]  有一個洞在裏面,很多人都想把這個洞填起來,
[00:12:27.000 --> 00:12:28.000]  有一個洞在裏面,很多人都想把這個洞填起來,
[00:12:28.000 --> 00:12:29.000]  有一個洞在裏面,很多人都想把這個洞填起來,
[00:12:29.000 --> 00:12:30.000]  有一個洞在裏面,很多人都想把這個洞填起來,
[00:12:30.000 --> 00:12:37.000]  有一個洞在裏面,很多人都想把這個洞填起來,
[00:12:37.000 --> 00:12:38.000]  有一個洞在裏面,很多人都想把這個洞填起來,
[00:12:38.000 --> 00:12:39.000]  有一個洞在裏面,很多人都想把這個洞填起來,
[00:12:39.000 --> 00:12:40.000]  有一個洞在裏面,很多人都想把這個洞填起來,
[00:12:40.000 --> 00:12:41.000]  有一個洞在裏面,很多人都想把這個洞填起來,
[00:12:41.000 --> 00:12:42.000]  有一個洞在裏面,很多人都想把這個洞填起來,
[00:12:42.000 --> 00:12:43.000]  有一個洞在裏面,很多人都想把這個洞填起來,
[00:12:43.000 --> 00:12:44.000]  有一個洞在裏面,很多人都想把這個洞填起來,
[00:12:44.000 --> 00:12:45.000]  有一個洞在裏面,很多人都想把這個洞填起來,
[00:12:45.000 --> 00:13:13.000]  有一個洞在裏面,很多人都想把這個洞填起來,
[00:13:13.000 --> 00:13:27.000]  很多人都想把這個洞填起來,
[00:13:44.000 --> 00:13:58.000]  很多人都想把這個洞填起來,
[00:13:58.000 --> 00:13:59.000]  很多人都想把這個洞填起來,
[00:13:59.000 --> 00:14:14.000]  有一個洞在裏面,很多人都想把這個洞填起來,
[00:14:14.000 --> 00:14:41.000]  有一個洞在裏面,很多人都想把這個洞填起來,
[00:14:44.000 --> 00:15:12.000]  有一個洞在裏面,很多人都想把這個洞填起來,
[00:15:14.000 --> 00:15:37.000]  很多人都想把這個洞填起來,
[00:15:37.000 --> 00:15:49.000]  很多人都想把這個洞填起來,
[00:15:49.000 --> 00:16:07.000]  很多人都想把這個洞填起來,
[00:16:07.000 --> 00:16:22.000]  有一個洞在裏面,很多人都想把這個洞填起來,
[00:16:22.000 --> 00:16:37.000]  很多人都想把這個洞填起來,
[00:16:37.000 --> 00:17:00.000]  有一個洞在裏面,很多人都想把這個洞填起來,
[00:17:00.000 --> 00:17:10.000]  很多事有規矩不能做,又說不准飲酒,又說不准抽煙,
[00:17:10.000 --> 00:17:15.000]  你看那些人飲酒抽煙多麼開心,
[00:17:15.000 --> 00:17:20.000]  你看那些人飲酒抽煙多麼開心,
[00:17:20.000 --> 00:17:30.000]  整個城市繼續喝啤酒我就喝汽水,
[00:17:30.000 --> 00:17:50.000]  你看那些人飲酒抽煙多麼開心,
[00:17:50.000 --> 00:18:00.000]  你看那些人飲酒抽煙多麼開心,
[00:18:00.000 --> 00:18:20.000]  你看那些人飲酒抽煙多麼開心,
[00:18:20.000 --> 00:18:30.000]  你看那些人飲酒抽煙多麼開心,
[00:18:30.000 --> 00:18:50.000]  你看那些人飲酒抽煙多麼開心,
[00:18:50.000 --> 00:19:00.000]  你看那些人飲酒抽煙多麼開心,
[00:19:00.000 --> 00:19:20.000]  你看那些人飲酒抽煙多麼開心,
[00:19:20.000 --> 00:19:30.000]  你看那些人飲酒抽煙多麼開心,
[00:19:30.000 --> 00:19:40.000]  你看那些人飲酒抽煙多麼開心,
[00:19:40.000 --> 00:19:50.000]  你看那些人飲酒抽煙多麼開心,
[00:19:50.000 --> 00:20:10.000]  你看那些人飲酒抽煙多麼開心,
[00:20:10.000 --> 00:20:20.000]  你看那些人飲酒抽煙多麼開心,
[00:20:20.000 --> 00:20:30.000]  你看那些人飲酒抽煙多麼開心,
[00:20:30.000 --> 00:20:40.000]  你看那些人飲酒抽煙多麼開心,
[00:20:40.000 --> 00:21:00.000]  你看那些人飲酒抽煙多麼開心,
[00:21:00.000 --> 00:21:10.000]  你看那些人飲酒抽煙多麼開心,
[00:21:10.000 --> 00:21:20.000]  你看那些人飲酒抽煙多麼開心,
[00:21:20.000 --> 00:21:30.000]  你看那些人飲酒抽煙多麼開心,
[00:21:30.000 --> 00:21:50.000]  你看那些人飲酒抽煙多麼開心,
[00:21:50.000 --> 00:22:00.000]  你看那些人飲酒抽煙多麼開心,
[00:22:00.000 --> 00:22:10.000]  你看那些人飲酒抽煙多麼開心,
[00:22:10.000 --> 00:22:20.000]  你看那些人飲酒抽煙多麼開心,
[00:22:20.000 --> 00:22:30.000]  看那些人飲酒抽煙多麼開心,
[00:22:30.000 --> 00:22:40.000]  你看那些人飲酒抽煙多麼開心,
[00:22:40.000 --> 00:22:50.000]  你看那些人飲酒抽煙多麼開心,
[00:22:50.000 --> 00:23:00.000]  你看那些人飲酒抽煙多麼開心,
[00:23:00.000 --> 00:23:20.000]  你看那些人飲酒抽煙多麼開心,
[00:23:20.000 --> 00:23:30.000]  你看那些人飲酒抽煙多麼開心,
[00:23:30.000 --> 00:23:40.000]  你看那些人飲酒抽煙多麼開心,
[00:23:40.000 --> 00:23:50.000]  你看那些人飲酒抽煙多麼開心,
[00:23:50.000 --> 00:24:00.000]  你看那些人飲酒抽煙多麼開心,
[00:24:00.000 --> 00:24:10.000]  你看那些人飲酒抽煙多麼開心,
[00:24:10.000 --> 00:24:20.000]  你看那些人飲酒抽煙多麼開心,
[00:24:20.000 --> 00:24:30.000]  你看那些人飲酒抽煙多麼開心,
[00:24:30.000 --> 00:24:40.000]  你看那些人飲酒抽煙多麼開心,
[00:24:40.000 --> 00:24:50.000]  你看那些人飲酒抽煙多麼開心,
[00:24:50.000 --> 00:25:00.000]  你看那些人飲酒抽煙多麼開心,
[00:25:00.000 --> 00:25:10.000]  你看那些人飲酒抽煙多麼開心,
[00:25:10.000 --> 00:25:20.000]  你看那些人飲酒抽煙多麼開心,
[00:25:20.000 --> 00:25:30.000]  你看那些人飲酒抽煙多麼開心,
