
[00:00:00.000 --> 00:00:03.000]  主啊 你是誰
[00:01:36.000 --> 00:01:37.000]  我們讀一讀好不好
[00:01:37.000 --> 00:01:38.000]  一二三
[00:01:38.000 --> 00:01:40.000]  從這日起
[00:01:40.000 --> 00:01:44.000]  嶺的教會大遭逼迫
[00:01:44.000 --> 00:01:48.000]  有虔誠的人把屍體犯埋葬了
[00:01:48.000 --> 00:01:50.000]  為他除胸大哭
[00:01:50.000 --> 00:01:53.000]  蘇羅卻殘害教會
[00:01:53.000 --> 00:01:55.000]  進各人的家
[00:01:55.000 --> 00:01:59.000]  拉著男女下載監女
[00:01:59.000 --> 00:02:01.000]  再讀下一個
[00:02:01.000 --> 00:02:04.000]  蘇羅仍然向主的門徒
[00:02:04.000 --> 00:02:07.000]  口吐威嚇凶殺的畫
[00:02:07.000 --> 00:02:09.000]  去見大祭司
[00:02:09.000 --> 00:02:13.000]  求民書給大馬式的國會堂
[00:02:13.000 --> 00:02:16.000]  若是找著信奉者道德人
[00:02:16.000 --> 00:02:22.000]  無論男女都准他捆綁大道耶路撒冷
[00:02:22.000 --> 00:02:24.000]  蘇羅同時在做什麼
[00:02:24.000 --> 00:02:27.000]  如果心理學稱為fear threat
[00:02:27.000 --> 00:02:31.000]  用懼怕去嚇那些當時信了耶穌的人
[00:02:31.000 --> 00:02:33.000]  一是action
[00:02:33.000 --> 00:02:36.000]  捉殘害教會
[00:02:36.000 --> 00:02:37.000]  二是說話
[00:02:37.000 --> 00:02:38.000]  嚇你
[00:02:38.000 --> 00:02:39.000]  你信耶穌嗎
[00:02:39.000 --> 00:02:40.000]  抓你
[00:02:40.000 --> 00:02:42.000]  不單止在街上抓你
[00:02:42.000 --> 00:02:43.000]  如果我沒有記錯
[00:02:43.000 --> 00:02:45.000]  還要進到家裡抓你
[00:02:45.000 --> 00:02:46.000]  害怕嗎
[00:02:46.000 --> 00:02:48.000]  周圍的人都害怕
[00:02:48.000 --> 00:02:52.000]  每個人都知道祂臭名遠博
[00:02:52.000 --> 00:02:53.000]  但偏偏
[00:02:53.000 --> 00:02:55.000]  上帝沒有放過祂
[00:02:55.000 --> 00:02:57.000]  上帝救贖祂
[00:02:57.000 --> 00:02:58.000]  上帝改變祂的生命
[00:02:58.000 --> 00:02:59.000]  上帝改變了什麼
[00:02:59.000 --> 00:03:03.000]  就是今天和大家分享的三點
[00:03:03.000 --> 00:03:05.000]  第一
[00:03:05.000 --> 00:03:08.000]  視野的改變從前核眼
[00:03:08.000 --> 00:03:09.000]  如今看見
[00:03:09.000 --> 00:03:11.000]  生命的改變引令同行
[00:03:11.000 --> 00:03:13.000]  生命扭轉
[00:03:13.000 --> 00:03:14.000]  信息的改變
[00:03:14.000 --> 00:03:16.000]  萬事糞土
[00:03:16.000 --> 00:03:19.000]  基督自保
[00:03:19.000 --> 00:03:20.000]  大家應該都知道
[00:03:20.000 --> 00:03:21.000]  數羅怎麼改變的了
[00:03:21.000 --> 00:03:24.000]  他在大馬式路上遇到強光
[00:03:24.000 --> 00:03:26.000]  然後瞎了眼
[00:03:26.000 --> 00:03:27.000]  三天三夜
[00:03:27.000 --> 00:03:30.000]  然後當時上帝帶領他去見阿拿利特
[00:03:30.000 --> 00:03:32.000]  然後他生命很大的改變
[00:03:32.000 --> 00:03:33.000]  簡單講就是這樣
[00:03:33.000 --> 00:03:34.000]  好
[00:03:34.000 --> 00:03:35.000]  下去看看經文
[00:03:35.000 --> 00:03:36.000]  視野的改變
[00:03:36.000 --> 00:03:39.000]  從前核眼如今看見
[00:03:39.000 --> 00:03:41.000]  我這裡對照了三段
[00:03:41.000 --> 00:03:43.000]  是試圖行轉
[00:03:43.000 --> 00:03:46.000]  數羅在大馬式看到那個光
[00:03:46.000 --> 00:03:47.000]  第一
[00:03:47.000 --> 00:03:48.000]  天上發光
[00:03:48.000 --> 00:03:49.000]  一樣的
[00:03:49.000 --> 00:03:51.000]  或者比白天還要光
[00:03:51.000 --> 00:03:52.000]  白天已經夠光
[00:03:52.000 --> 00:03:53.000]  還要比白天還要光
[00:03:53.000 --> 00:03:55.000]  然後四面照亮
[00:03:55.000 --> 00:03:56.000]  我想問大家
[00:03:56.000 --> 00:03:57.000]  你如果走出去
[00:03:57.000 --> 00:03:58.000]  太陽照著你
[00:03:58.000 --> 00:04:01.000]  是不是四面的
[00:04:01.000 --> 00:04:03.000]  不是的
[00:04:03.000 --> 00:04:04.000]  是什麼
[00:04:04.000 --> 00:04:05.000]  可能是頭頂
[00:04:05.000 --> 00:04:06.000]  你後面有個影子
[00:04:06.000 --> 00:04:07.000]  是不是
[00:04:07.000 --> 00:04:08.000]  四面照亮
[00:04:08.000 --> 00:04:09.000]  可能是台的燈光
[00:04:09.000 --> 00:04:10.000]  可能是紅館
[00:04:10.000 --> 00:04:12.000]  我的意思是什麼
[00:04:12.000 --> 00:04:13.000]  四面照亮
[00:04:13.000 --> 00:04:15.000]  是一些不尋常的照亮
[00:04:15.000 --> 00:04:17.000]  是來自上帝
[00:04:17.000 --> 00:04:18.000]  你如果看舊約
[00:04:18.000 --> 00:04:20.000]  很多這些照亮
[00:04:20.000 --> 00:04:21.000]  發光
[00:04:21.000 --> 00:04:24.000]  是知道是上帝跟他說話
[00:04:24.000 --> 00:04:25.000]  不過最特別
[00:04:25.000 --> 00:04:28.000]  是以塞亞書寫二章十六節
[00:04:28.000 --> 00:04:29.000]  我們讀一讀
[00:04:29.000 --> 00:04:31.000]  一二三
[00:04:31.000 --> 00:04:35.000]  我要引核子行不認識的道
[00:04:35.000 --> 00:04:38.000]  令他們走不知道的路
[00:04:38.000 --> 00:04:42.000]  在他們面前使黑暗變為光榮
[00:04:42.000 --> 00:04:44.000]  使彎曲變為平直
[00:04:44.000 --> 00:04:47.000]  這些事我都要行
[00:04:47.000 --> 00:04:50.000]  並不離棄他們
[00:04:50.000 --> 00:04:52.000]  是不是很特別
[00:04:52.000 --> 00:04:54.000]  核子帶他走
[00:04:54.000 --> 00:04:56.000]  黑暗變光明
[00:04:56.000 --> 00:04:58.000]  這個就是那個強光
[00:04:58.000 --> 00:04:59.000]  可以做的事
[00:04:59.000 --> 00:05:01.000]  那保羅見到這個強光
[00:05:01.000 --> 00:05:02.000]  或者叫素羅
[00:05:02.000 --> 00:05:03.000]  他有什麼反應
[00:05:03.000 --> 00:05:05.000]  第一個反應
[00:05:05.000 --> 00:05:08.000]  他就扑倒在地
[00:05:08.000 --> 00:05:12.000]  本來對扑倒我沒有什麼感覺
[00:05:12.000 --> 00:05:14.000]  不過幾個星期之前
[00:05:14.000 --> 00:05:17.000]  我就去同福辦公室
[00:05:17.000 --> 00:05:18.000]  大家留意
[00:05:18.000 --> 00:05:20.000]  同福辦公室的廁所
[00:05:20.000 --> 00:05:22.000]  有沒有去過
[00:05:22.000 --> 00:05:24.000]  原來有一級的
[00:05:24.000 --> 00:05:25.000]  我沒有看到
[00:05:25.000 --> 00:05:27.000]  你知道我為人很高興
[00:05:27.000 --> 00:05:28.000]  打算開會
[00:05:28.000 --> 00:05:29.000]  去廁所
[00:05:29.000 --> 00:05:30.000]  一併砰
[00:05:30.000 --> 00:05:33.000]  整個就是這個動作
[00:05:33.000 --> 00:05:35.000]  扑倒在地
[00:05:35.000 --> 00:05:36.000]  踏下去
[00:05:36.000 --> 00:05:38.000]  我過去幾堂都沒有說
[00:05:38.000 --> 00:05:40.000]  其實很驚險
[00:05:40.000 --> 00:05:42.000]  當時我的頭
[00:05:42.000 --> 00:05:44.000]  差點撞向門
[00:05:44.000 --> 00:05:46.000]  下意識就手推一推
[00:05:46.000 --> 00:05:48.000]  接著所有的力
[00:05:48.000 --> 00:05:50.000]  就去了左邊膝蓋
[00:05:50.000 --> 00:05:54.000]  所以當時整塊膝蓋都黑了
[00:05:54.000 --> 00:05:56.000]  感恩
[00:05:56.000 --> 00:05:58.000]  沒有骨裂
[00:05:58.000 --> 00:06:00.000]  今天還走不了
[00:06:00.000 --> 00:06:01.000]  但我完全明白
[00:06:01.000 --> 00:06:03.000]  為什麼叫扑倒在地
[00:06:03.000 --> 00:06:05.000]  整個人趴在地上
[00:06:05.000 --> 00:06:07.000]  掃羅遇到強光就是這樣
[00:06:07.000 --> 00:06:09.000]  聽見有聲音跟他說
[00:06:09.000 --> 00:06:14.000]  掃羅掃羅你為什麼逼迫我
[00:06:14.000 --> 00:06:16.000]  這個反應和昔日
[00:06:16.000 --> 00:06:17.000]  很多不同的人
[00:06:17.000 --> 00:06:21.000]  見到強光的反應都相似
[00:06:21.000 --> 00:06:22.000]  有易西杰
[00:06:22.000 --> 00:06:23.000]  有丹尼利
[00:06:23.000 --> 00:06:24.000]  不過我喜歡約翰那個
[00:06:24.000 --> 00:06:26.000]  他說扑倒在他腳前
[00:06:26.000 --> 00:06:29.000]  就好像死了那樣
[00:06:29.000 --> 00:06:30.000]  右邊那幅畫
[00:06:30.000 --> 00:06:32.000]  如果你喜歡畫的
[00:06:32.000 --> 00:06:34.000]  你就知道應該是麥可安吉羅
[00:06:34.000 --> 00:06:36.000]  我講不出他的中文名字
[00:06:36.000 --> 00:06:37.000]  是他的名畫
[00:06:37.000 --> 00:06:40.000]  就說掃羅在大馬色路上
[00:06:40.000 --> 00:06:42.000]  遇見強光
[00:06:42.000 --> 00:06:44.000]  你看到上面就有強光
[00:06:44.000 --> 00:06:46.000]  有些人說你畫得很亂
[00:06:46.000 --> 00:06:47.000]  那些人怎麼會這樣
[00:06:47.000 --> 00:06:49.000]  但我覺得很貼切
[00:06:49.000 --> 00:06:50.000]  就是這樣
[00:06:50.000 --> 00:06:51.000]  誰是掃羅
[00:06:51.000 --> 00:06:53.000]  趴在地上那個
[00:06:53.000 --> 00:06:55.000]  是嗎
[00:06:55.000 --> 00:06:59.000]  掃羅聽到有個聲音跟他說
[00:06:59.000 --> 00:07:04.000]  掃羅掃羅你為什麼逼迫我
[00:07:04.000 --> 00:07:05.000]  你猜
[00:07:05.000 --> 00:07:06.000]  上帝是怎樣跟他說的
[00:07:06.000 --> 00:07:08.000]  我模仿兩個版本給你聽
[00:07:08.000 --> 00:07:10.000]  第一個版本一
[00:07:10.000 --> 00:07:13.000]  掃羅掃羅你為什麼逼迫我
[00:07:13.000 --> 00:07:15.000]  第二個版本
[00:07:15.000 --> 00:07:19.000]  掃羅掃羅你為什麼逼迫我
[00:07:19.000 --> 00:07:22.000]  覺得是第一個版本的舉手
[00:07:22.000 --> 00:07:25.000]  覺得是第二個版本的舉手
[00:07:25.000 --> 00:07:28.000]  這麼多堂都是覺得是第二個版本的
[00:07:28.000 --> 00:07:31.000]  我也覺得是
[00:07:31.000 --> 00:07:32.000]  為什麼
[00:07:32.000 --> 00:07:34.000]  有跡可尋
[00:07:34.000 --> 00:07:37.000]  因為上帝一直有呼喚人
[00:07:37.000 --> 00:07:38.000]  在舊約裏面
[00:07:38.000 --> 00:07:41.000]  他由開始創世紀呼喚亞當
[00:07:41.000 --> 00:07:45.000]  你在哪裏
[00:07:45.000 --> 00:07:46.000]  不是好像我們的媽媽那樣
[00:07:46.000 --> 00:07:47.000]  你去了哪裏
[00:07:47.000 --> 00:07:48.000]  不是
[00:07:48.000 --> 00:07:50.000]  你在哪裏
[00:07:50.000 --> 00:07:51.000]  他呼喚阿伯拉罕
[00:07:51.000 --> 00:07:52.000]  阿伯拉罕
[00:07:52.000 --> 00:07:55.000]  阿伯拉罕你不要動手
[00:07:55.000 --> 00:07:56.000]  在荊棘道叫摩西
[00:07:56.000 --> 00:07:57.000]  摩西摩西
[00:07:57.000 --> 00:07:58.000]  我是你父親的上帝
[00:07:58.000 --> 00:07:59.000]  阿伯拉罕的神
[00:07:59.000 --> 00:08:00.000]  以撒的神
[00:08:00.000 --> 00:08:01.000]  雅各的神
[00:08:01.000 --> 00:08:03.000]  現在我就和我的乖孫說
[00:08:03.000 --> 00:08:05.000]  你知不知道我們信的耶穌
[00:08:05.000 --> 00:08:07.000]  是你父親喬斯汀的神
[00:08:07.000 --> 00:08:13.000]  是你公公何志迪的神
[00:08:13.000 --> 00:08:17.000]  這個聲音是一個溫柔的聲音
[00:08:17.000 --> 00:08:20.000]  是一個講一句你就服的聲音
[00:08:20.000 --> 00:08:23.000]  你有沒有聽過這個聲音
[00:08:23.000 --> 00:08:26.000]  在很多年之前
[00:08:26.000 --> 00:08:30.000]  我侍奉很早就打算找接班人
[00:08:30.000 --> 00:08:32.000]  我找了一個接班人
[00:08:32.000 --> 00:08:34.000]  是一個師母
[00:08:34.000 --> 00:08:36.000]  她跟了我兩年
[00:08:36.000 --> 00:08:39.000]  我是導師她是導師
[00:08:39.000 --> 00:08:41.000]  預備好了讀完神學
[00:08:41.000 --> 00:08:45.000]  打算進來我的機構承接醫撥
[00:08:45.000 --> 00:08:48.000]  怎知心臟病犯
[00:08:48.000 --> 00:08:49.000]  進了醫院
[00:08:49.000 --> 00:08:51.000]  四個月之後
[00:08:51.000 --> 00:08:54.000]  被天父接了回天家
[00:08:54.000 --> 00:08:56.000]  對我來說是很大的震撼
[00:08:56.000 --> 00:08:58.000]  我很記得當日她要走的那天晚上
[00:08:58.000 --> 00:09:01.000]  我就要在同福教主一學
[00:09:01.000 --> 00:09:05.000]  還要很困難地教耶利米愛國
[00:09:05.000 --> 00:09:08.000]  我覺得我回不來教
[00:09:08.000 --> 00:09:11.000]  我心裏面太多疑問
[00:09:11.000 --> 00:09:14.000]  我唯一可以做的就是跪低祈禱
[00:09:14.000 --> 00:09:16.000]  耶穌啊
[00:09:16.000 --> 00:09:18.000]  你知道誰是名山師母
[00:09:18.000 --> 00:09:19.000]  他可以來
[00:09:19.000 --> 00:09:23.000]  我們可以為你拱拱做大事
[00:09:23.000 --> 00:09:25.000]  主耶穌為什麼為什麼為什麼
[00:09:25.000 --> 00:09:27.000]  我當時真的這樣祈禱
[00:09:27.000 --> 00:09:30.000]  但出現了一個微小的聲音說
[00:09:30.000 --> 00:09:32.000]  信復
[00:09:32.000 --> 00:09:35.000]  豈不勝於復仕魔
[00:09:35.000 --> 00:09:38.000]  我真的不敢說話
[00:09:38.000 --> 00:09:42.000]  我是信復
[00:09:42.000 --> 00:09:45.000]  豈不勝於復仕魔
[00:09:45.000 --> 00:09:47.000]  主我信復祢
[00:09:47.000 --> 00:09:50.000]  信復祢
[00:09:50.000 --> 00:09:56.000]  當上帝連續叫人的名字兩次的時候
[00:09:56.000 --> 00:09:58.000]  其實都有特別的意思
[00:09:58.000 --> 00:10:00.000]  可能祭祀祂
[00:10:00.000 --> 00:10:02.000]  糾正祂
[00:10:02.000 --> 00:10:03.000]  好了
[00:10:03.000 --> 00:10:05.000]  我們又看看訴羅怎麼回應
[00:10:05.000 --> 00:10:07.000]  就是今天講到的主題
[00:10:07.000 --> 00:10:09.000]  訴羅回應說主啊
[00:10:09.000 --> 00:10:10.000]  祢是誰
[00:10:10.000 --> 00:10:11.000]  主
[00:10:11.000 --> 00:10:13.000]  舊約用是先生夫子
[00:10:13.000 --> 00:10:15.000]  不過更多時候主是說什麼
[00:10:15.000 --> 00:10:16.000]  耶和華
[00:10:16.000 --> 00:10:17.000]  上帝
[00:10:17.000 --> 00:10:20.000]  就是說訴羅知道祂是誰
[00:10:20.000 --> 00:10:22.000]  但又好像不知道祂是誰
[00:10:22.000 --> 00:10:24.000]  因為祂又問你是誰
[00:10:24.000 --> 00:10:26.000]  祂又說祂是主
[00:10:26.000 --> 00:10:27.000]  也是你是誰
[00:10:27.000 --> 00:10:30.000]  所以有人說是互相矛盾的問題
[00:10:30.000 --> 00:10:32.000]  很簡單
[00:10:32.000 --> 00:10:34.000]  你知道誰是何牧師吧
[00:10:34.000 --> 00:10:37.000]  那你會不會問何牧師你是誰
[00:10:37.000 --> 00:10:39.000]  不會的
[00:10:39.000 --> 00:10:42.000]  但我想訴羅很矛盾
[00:10:42.000 --> 00:10:44.000]  到底他認識的上帝是否
[00:10:44.000 --> 00:10:45.000]  他一直認識的上帝
[00:10:45.000 --> 00:10:46.000]  這個是不是上帝
[00:10:46.000 --> 00:10:48.000]  於是他真的很坦白地問
[00:10:48.000 --> 00:10:51.000]  耶穌也很坦白地回答他
[00:10:51.000 --> 00:10:53.000]  我們看看耶穌怎麼回答
[00:10:53.000 --> 00:10:55.000]  我們一起讀一讀好嗎
[00:10:55.000 --> 00:11:00.000]  我就是你所逼迫的耶穌
[00:11:00.000 --> 00:11:01.000]  我
[00:11:01.000 --> 00:11:02.000]  I am
[00:11:02.000 --> 00:11:04.000]  如果你熟讀舊約的
[00:11:04.000 --> 00:11:05.000]  我是自有永有的神
[00:11:05.000 --> 00:11:07.000]  就是I am who I am
[00:11:07.000 --> 00:11:09.000]  用I am就說祂是神
[00:11:09.000 --> 00:11:11.000]  對保羅來說是
[00:11:11.000 --> 00:11:13.000]  為什麼
[00:11:13.000 --> 00:11:14.000]  他追殺信徒
[00:11:14.000 --> 00:11:16.000]  他信不信耶穌基督復活
[00:11:16.000 --> 00:11:17.000]  他未必信的
[00:11:17.000 --> 00:11:19.000]  但今天告訴他
[00:11:19.000 --> 00:11:22.000]  我就是你追殺的那個人
[00:11:22.000 --> 00:11:23.000]  我沒有死
[00:11:23.000 --> 00:11:24.000]  我在這裡
[00:11:24.000 --> 00:11:25.000]  我就是耶穌
[00:11:25.000 --> 00:11:27.000]  重要的是什麼的耶穌
[00:11:27.000 --> 00:11:30.000]  Whom you are persecuting
[00:11:30.000 --> 00:11:31.000]  你正在迫害
[00:11:31.000 --> 00:11:33.000]  是在迫害我
[00:11:33.000 --> 00:11:34.000]  意思是什麼呢
[00:11:34.000 --> 00:11:37.000]  就是當我們以為
[00:11:37.000 --> 00:11:40.000]  我們在迫害門徒
[00:11:40.000 --> 00:11:43.000]  其實是在迫害耶穌
[00:11:43.000 --> 00:11:45.000]  有沒有這樣想過
[00:11:45.000 --> 00:11:48.000]  我們看福音二十五章四十節
[00:11:48.000 --> 00:11:50.000]  我們一起讀一讀
[00:11:50.000 --> 00:11:52.000]  我實在告訴你們
[00:11:52.000 --> 00:11:55.000]  這些事你們既做在我
[00:11:55.000 --> 00:11:59.000]  這些興整中一個最卑微的身上
[00:11:59.000 --> 00:12:02.000]  就是做在我身上了
[00:12:02.000 --> 00:12:05.000]  這一段通常我們給一杯涼水
[00:12:05.000 --> 00:12:07.000]  給他就是做在他身上
[00:12:07.000 --> 00:12:08.000]  但有解經加話
[00:12:08.000 --> 00:12:09.000]  其實可以用在什麼
[00:12:09.000 --> 00:12:11.000]  如果有人侮辱我們
[00:12:11.000 --> 00:12:14.000]  其實他做在誰身上
[00:12:14.000 --> 00:12:15.000]  做在耶穌身上
[00:12:15.000 --> 00:12:19.000]  耶穌說條數進入他身上
[00:12:19.000 --> 00:12:21.000]  所以弟兄姊妹
[00:12:21.000 --> 00:12:23.000]  我們如果因為主明的緣故
[00:12:23.000 --> 00:12:24.000]  遇到任何艱難
[00:12:24.000 --> 00:12:26.000]  不需要懼怕
[00:12:26.000 --> 00:12:30.000]  因為迫害我們的就是什麼
[00:12:30.000 --> 00:12:34.000]  迫害耶穌
[00:12:34.000 --> 00:12:36.000]  另外對保留一個
[00:12:36.000 --> 00:12:37.000]  翻天覆地的改變
[00:12:37.000 --> 00:12:39.000]  就是你以為你服侍上帝
[00:12:39.000 --> 00:12:40.000]  你以為你這麼熱心
[00:12:40.000 --> 00:12:41.000]  你以為你捉人
[00:12:41.000 --> 00:12:47.000]  原來你同樣是在迫害教會
[00:12:47.000 --> 00:12:50.000]  接著保羅怎樣
[00:12:50.000 --> 00:12:52.000]  保羅瞎了眼
[00:12:52.000 --> 00:12:56.000]  保羅黑了
[00:12:56.000 --> 00:12:59.000]  這裡說保羅在地上站起來
[00:12:59.000 --> 00:13:01.000]  看不見了
[00:13:01.000 --> 00:13:02.000]  有人拉他手
[00:13:02.000 --> 00:13:04.000]  拎他入大馬士革
[00:13:04.000 --> 00:13:06.000]  三日三夜
[00:13:06.000 --> 00:13:09.000]  不能看見不吃也不喝
[00:13:09.000 --> 00:13:11.000]  就像耶穌說過
[00:13:11.000 --> 00:13:12.000]  約翰福音九章三十九節
[00:13:12.000 --> 00:13:13.000]  我們讀一讀
[00:13:13.000 --> 00:13:14.000]  我為
[00:13:14.000 --> 00:13:15.000]  一二三
[00:13:15.000 --> 00:13:18.000]  我為審判道者世上來
[00:13:18.000 --> 00:13:20.000]  叫不能看見的
[00:13:20.000 --> 00:13:21.000]  可以看見
[00:13:21.000 --> 00:13:23.000]  能看見的
[00:13:23.000 --> 00:13:24.000]  反核了眼
[00:13:24.000 --> 00:13:26.000]  明不明白這句說什麼
[00:13:26.000 --> 00:13:28.000]  耶穌經常說一些很矛盾的
[00:13:28.000 --> 00:13:29.000]  當你要得著生命
[00:13:29.000 --> 00:13:30.000]  你就會失去生命
[00:13:30.000 --> 00:13:31.000]  你以為你看見
[00:13:31.000 --> 00:13:36.000]  你什麼都看不到
[00:13:36.000 --> 00:13:39.000]  自以為是
[00:13:39.000 --> 00:13:40.000]  自以為做的事是對的
[00:13:40.000 --> 00:13:41.000]  所以我們看不到
[00:13:41.000 --> 00:13:44.000]  聽不到
[00:13:44.000 --> 00:13:46.000]  有一位學者
[00:13:46.000 --> 00:13:48.000]  把保羅的本來
[00:13:48.000 --> 00:13:50.000]  和如今做了一個對比
[00:13:50.000 --> 00:13:52.000]  我們試試讀一讀
[00:13:52.000 --> 00:13:54.000]  一二三
[00:13:54.000 --> 00:13:57.000]  本來要把追隨耶穌的人
[00:13:57.000 --> 00:13:58.000]  捉拿下監
[00:13:58.000 --> 00:14:02.000]  如今自己成了耶穌的囚犯
[00:14:02.000 --> 00:14:06.000]  本來要到外邦將信奉這道的人
[00:14:06.000 --> 00:14:08.000]  帶回耶路撒冷
[00:14:08.000 --> 00:14:10.000]  如今卻被人牽著手
[00:14:10.000 --> 00:14:13.000]  拉到外邦成一大馬骰
[00:14:13.000 --> 00:14:16.000]  本來是個張狂咆哮
[00:14:16.000 --> 00:14:19.000]  令人恐懼的鬆手
[00:14:19.000 --> 00:14:22.000]  如今像小孩子一樣地
[00:14:22.000 --> 00:14:25.000]  孤獨無助任人擺佈
[00:14:25.000 --> 00:14:27.000]  本來憎大眼睛
[00:14:27.000 --> 00:14:29.000]  甚是所有可疑的人
[00:14:29.000 --> 00:14:34.000]  如今卻成了一個睜眼卻不能看見的核子
[00:14:34.000 --> 00:14:39.000]  三日三夜不能看見也不吃喝
[00:14:39.000 --> 00:14:40.000]  是不是
[00:14:40.000 --> 00:14:42.000]  我覺得寫得很真
[00:14:42.000 --> 00:14:43.000]  以前覺得自己很厲害
[00:14:43.000 --> 00:14:44.000]  什麼都可以
[00:14:44.000 --> 00:14:46.000]  不妥就抓你
[00:14:46.000 --> 00:14:47.000]  咆哮
[00:14:47.000 --> 00:14:49.000]  現在
[00:14:49.000 --> 00:14:50.000]  說不到話
[00:14:50.000 --> 00:14:52.000]  看不到話
[00:14:52.000 --> 00:14:55.000]  有三天
[00:14:55.000 --> 00:14:58.000]  人到了什麼時候
[00:14:58.000 --> 00:15:01.000]  才會心眼開呢
[00:15:01.000 --> 00:15:02.000]  我常常覺得
[00:15:02.000 --> 00:15:04.000]  人之將死
[00:15:04.000 --> 00:15:06.000]  其言也真
[00:15:06.000 --> 00:15:08.000]  有一天無意中
[00:15:08.000 --> 00:15:10.000]  看到你應該認識他
[00:15:10.000 --> 00:15:12.000]  Steve Jobs
[00:15:12.000 --> 00:15:14.000]  他的女兒
[00:15:14.000 --> 00:15:15.000]  他另一個女兒
[00:15:15.000 --> 00:15:16.000]  他一直都不肯認
[00:15:16.000 --> 00:15:18.000]  後來驗了DNA認的女兒
[00:15:18.000 --> 00:15:21.000]  寫的這本小人物傳記
[00:15:21.000 --> 00:15:23.000]  他說你們看得Steve Jobs
[00:15:23.000 --> 00:15:24.000]  厲害的東西多
[00:15:24.000 --> 00:15:26.000]  我現在讓你看他另一面
[00:15:26.000 --> 00:15:28.000]  他在傳記裡說
[00:15:28.000 --> 00:15:34.000]  他父親對每樣東西都很挑剔
[00:15:34.000 --> 00:15:36.000]  吃洋蔥
[00:15:36.000 --> 00:15:38.000]  是要這麼長的
[00:15:38.000 --> 00:15:39.000]  這麼粗的
[00:15:39.000 --> 00:15:41.000]  不適合他就會罵侍應
[00:15:41.000 --> 00:15:44.000]  告訴他你讓我吃這些垃圾
[00:15:44.000 --> 00:15:46.000]  他說他父親是一個這樣的人
[00:15:46.000 --> 00:15:48.000]  但到父親晚年
[00:15:48.000 --> 00:15:50.000]  胰臟癌
[00:15:50.000 --> 00:15:51.000]  動不了
[00:15:51.000 --> 00:15:53.000]  很虛弱
[00:15:53.000 --> 00:15:55.000]  他就不停跟女兒說
[00:15:55.000 --> 00:15:57.000]  你來探望我吧
[00:15:57.000 --> 00:15:59.000]  我想見見你
[00:15:59.000 --> 00:16:00.000]  爸爸跟她說
[00:16:00.000 --> 00:16:03.000]  你小時候我陪你的時間不夠多
[00:16:03.000 --> 00:16:06.000]  I wish we have more time
