
[00:00:00.000 --> 00:00:03.300]  讓我們一起用祈禱去預備最後今日的訊息
[00:02:28.000 --> 00:02:29.000]  真是曝曬的
[00:02:29.000 --> 00:02:31.000]  撐不住一定要找個地方遮陰
[00:02:31.000 --> 00:02:33.000]  就要停一停休息一下
[00:02:33.000 --> 00:02:36.000]  當到三四點太陽快要下山之前
[00:02:36.000 --> 00:02:37.000]  又再趕路
[00:02:37.000 --> 00:02:39.000]  希望在晚上紮營
[00:02:39.000 --> 00:02:41.000]  就是這樣一百二十天
[00:02:41.000 --> 00:02:42.000]  長途跋涉
[00:02:42.000 --> 00:02:45.000]  由舒山城回到耶路撒冷城
[00:02:45.000 --> 00:02:49.000]  但是利希米一到埗的時候
[00:02:49.000 --> 00:02:50.000]  做了什麼呢?
[00:02:50.000 --> 00:02:53.000]  他就在耶路撒冷城住了三天
[00:02:53.000 --> 00:02:57.000]  我相信利希米就要好好地去休息
[00:02:57.000 --> 00:02:59.000]  裝備好自己的身體
[00:02:59.000 --> 00:03:02.000]  讓自己的體力和精神有一個回復
[00:03:02.000 --> 00:03:03.000]  其實真的很重要的
[00:03:03.000 --> 00:03:06.000]  有時候我們可能作為都市人
[00:03:06.000 --> 00:03:08.000]  忙碌到一個地步
[00:03:08.000 --> 00:03:09.000]  連靈魂走到哪裡
[00:03:09.000 --> 00:03:11.000]  跟身體已經分離了
[00:03:11.000 --> 00:03:12.000]  都不奇怪
[00:03:12.000 --> 00:03:13.000]  是什麼意思呢?
[00:03:13.000 --> 00:03:15.000]  有一個美國宣教士
[00:03:15.000 --> 00:03:19.000]  他去了印尼峇里島那裡做宣教
[00:03:19.000 --> 00:03:24.000]  一大堆傢俬的書籍要搬上宣教士的宿舍
[00:03:24.000 --> 00:03:26.000]  他就請了三個當地的土人
[00:03:26.000 --> 00:03:29.000]  印尼的土著幫他搬
[00:03:29.000 --> 00:03:31.000]  搬到那三個人身水身寒
[00:03:31.000 --> 00:03:34.000]  那些傢俬又重又有書
[00:03:34.000 --> 00:03:36.000]  搬山的時候他們大汗淋漓
[00:03:36.000 --> 00:03:39.000]  很疲倦很辛苦
[00:03:39.000 --> 00:03:40.000]  宣教士說不行了
[00:03:40.000 --> 00:03:41.000]  快天黑了
[00:03:41.000 --> 00:03:44.000]  我們要快點上山才行
[00:03:44.000 --> 00:03:46.000]  那三個土著說
[00:03:46.000 --> 00:03:48.000]  我的靈魂還在山下還沒上來
[00:03:48.000 --> 00:03:50.000]  讓我的靈魂先上來
[00:03:50.000 --> 00:03:52.000]  不知道大家有沒有這樣的體會
[00:03:52.000 --> 00:03:54.000]  有時候我們生活忙到脫身
[00:03:54.000 --> 00:03:56.000]  吃飯都沒時間
[00:03:56.000 --> 00:03:58.000]  連休息都沒時間
[00:03:58.000 --> 00:03:59.000]  身體負荷不了
[00:03:59.000 --> 00:04:01.000]  就會有這樣的情況出現
[00:04:01.000 --> 00:04:03.000]  其實我們主耶穌基督
[00:04:03.000 --> 00:04:05.000]  也是很懂得休息的人
[00:04:05.000 --> 00:04:08.000]  當他身體或者情緒面對著一個衝擊
[00:04:08.000 --> 00:04:10.000]  他都需要休息
[00:04:10.000 --> 00:04:11.000]  在馬德芬記載了
[00:04:11.000 --> 00:04:13.000]  當耶穌聽到
[00:04:13.000 --> 00:04:18.000]  施贈約翰被殘害殺頭的時候
[00:04:18.000 --> 00:04:20.000]  他心靈非常難過
[00:04:20.000 --> 00:04:22.000]  所以他就要坐船
[00:04:22.000 --> 00:04:23.000]  獨自去到曠野裡面
[00:04:23.000 --> 00:04:25.000]  退休禱告安靜
[00:04:25.000 --> 00:04:28.000]  耶穌不但自己這樣做
[00:04:28.000 --> 00:04:31.000]  他也教導了門徒要好好休息
[00:04:31.000 --> 00:04:33.000]  在馬克福音六章記載
[00:04:33.000 --> 00:04:36.000]  門徒兩個兩個出去傳福音
[00:04:36.000 --> 00:04:39.000]  當他們回來向耶穌匯報之後
[00:04:39.000 --> 00:04:41.000]  耶穌也第一件事提醒他們
[00:04:41.000 --> 00:04:44.000]  你們要好像第三節說
[00:04:44.000 --> 00:04:48.000]  跟我暗暗地到曠野地方去歇一歇
[00:04:48.000 --> 00:04:49.000]  為什麼?
[00:04:49.000 --> 00:04:51.000]  因為你們來往的人多
[00:04:51.000 --> 00:04:53.000]  他們連吃飯也沒有功夫
[00:04:53.000 --> 00:04:55.000]  忙到連吃飯時間都沒有
[00:04:55.000 --> 00:04:57.000]  不知道大家有沒有試過這樣
[00:04:57.000 --> 00:04:58.000]  很容易胃痛
[00:04:58.000 --> 00:05:01.000]  我們香港人最厲害就是忙碌的工作
[00:05:01.000 --> 00:05:04.000]  今天問你忙不忙已經是廢話
[00:05:04.000 --> 00:05:05.000]  每一個人都忙了
[00:05:05.000 --> 00:05:08.000]  每一個人都已經在做幾個人的工作
[00:05:08.000 --> 00:05:10.000]  所以我們的確需要有好的休息
[00:05:10.000 --> 00:05:13.000]  正如詩篇第四六篇第十節說
[00:05:13.000 --> 00:05:15.000]  你們要休息
[00:05:15.000 --> 00:05:17.000]  要知道我是上帝
[00:05:17.000 --> 00:05:19.000]  你們要休息
[00:05:19.000 --> 00:05:21.000]  要知道我是上帝
[00:05:21.000 --> 00:05:22.000]  弟兄姊妹
[00:05:22.000 --> 00:05:26.000]  你現在的休息足不足夠呢?
[00:05:26.000 --> 00:05:28.000]  很感謝主
[00:05:28.000 --> 00:05:29.000]  在剛剛的星期一
[00:05:29.000 --> 00:05:30.000]  星期二
[00:05:30.000 --> 00:05:31.000]  星期三
[00:05:31.000 --> 00:05:32.000]  我和師妹有機會
[00:05:32.000 --> 00:05:35.000]  有一個三日兩夜的退休營
[00:05:35.000 --> 00:05:37.000]  去到長洲的思維淨園
[00:05:37.000 --> 00:05:40.000]  去學習怎樣帶領退休
[00:05:40.000 --> 00:05:42.000]  很有趣的一個退休營
[00:05:42.000 --> 00:05:44.000]  帶領怎樣去學習退休
[00:05:44.000 --> 00:05:47.000]  當中請了一個日本的牧師來教導我們
[00:05:47.000 --> 00:05:50.000]  在思維淨園有一個很特別的規矩
[00:05:50.000 --> 00:05:53.000]  其實是不准說話的
[00:05:53.000 --> 00:05:54.000]  但因為我們是一個訓練營
[00:05:54.000 --> 00:05:56.000]  所以我們在那個房間裏面
[00:05:56.000 --> 00:05:58.000]  那位日本的牧師可以和我們
[00:05:58.000 --> 00:06:00.000]  在那個房間裏面聊天
[00:06:00.000 --> 00:06:04.000]  但出了這個訓練場所之外的地方
[00:06:04.000 --> 00:06:05.000]  就是不可以聊天
[00:06:05.000 --> 00:06:07.000]  無論在走廊
[00:06:07.000 --> 00:06:08.000]  甚至在睡房
[00:06:08.000 --> 00:06:11.000]  我和師妹在那幾晚都盡量減少
[00:06:11.000 --> 00:06:12.000]  偷偷說幾句話
[00:06:12.000 --> 00:06:14.000]  在房間裏面面對面
[00:06:14.000 --> 00:06:15.000]  有時都需要
[00:06:15.000 --> 00:06:17.000]  但在其他任何情況
[00:06:17.000 --> 00:06:18.000]  在戶外
[00:06:18.000 --> 00:06:20.000]  甚至在飯堂裏面
[00:06:20.000 --> 00:06:22.000]  都不可以說話
[00:06:22.000 --> 00:06:24.000]  不知道大家試過
[00:06:24.000 --> 00:06:27.000]  吃飯不說話的滋味是怎樣
[00:06:27.000 --> 00:06:29.000]  有時你和人同桌吃飯
[00:06:29.000 --> 00:06:30.000]  你不說話
[00:06:30.000 --> 00:06:31.000]  好像大家不出聲
[00:06:31.000 --> 00:06:33.000]  好像是否生對方的氣
[00:06:33.000 --> 00:06:34.000]  或者有些隔膜
[00:06:34.000 --> 00:06:36.000]  但這次可以奉旨不說話
[00:06:36.000 --> 00:06:38.000]  可以很專心地吃飯
[00:06:38.000 --> 00:06:40.000]  當你專心吃飯的時候
[00:06:40.000 --> 00:06:41.000]  不說話
[00:06:41.000 --> 00:06:43.000]  你可能有一個不同的體會
[00:06:43.000 --> 00:06:44.000]  你會發覺
[00:06:44.000 --> 00:06:46.000]  你吃的每一個菜
[00:06:46.000 --> 00:06:49.000]  你夾一片的肉片
[00:06:49.000 --> 00:06:50.000]  你放進口裏
[00:06:50.000 --> 00:06:51.000]  那個味道
[00:06:51.000 --> 00:06:53.000]  質感都不同了
[00:06:53.000 --> 00:06:55.000]  突然間好像很有層次
[00:06:55.000 --> 00:06:57.000]  那些味道是分到幾種的
[00:06:57.000 --> 00:06:59.000]  不知道你有沒有試過這樣的感覺
[00:06:59.000 --> 00:07:02.000]  你會再可以慢慢地咀嚼
[00:07:02.000 --> 00:07:03.000]  師妹都反省
[00:07:03.000 --> 00:07:04.000]  她說平時吃東西
[00:07:04.000 --> 00:07:05.000]  吃得很快
[00:07:05.000 --> 00:07:06.000]  所以胃痛
[00:07:06.000 --> 00:07:07.000]  那幾天
[00:07:07.000 --> 00:07:08.000]  當你慢慢吃東西
[00:07:08.000 --> 00:07:09.000]  慢慢咀嚼的時候
[00:07:09.000 --> 00:07:12.000]  就沒那麼容易胃有事
[00:07:12.000 --> 00:07:13.000]  我都發覺之後
[00:07:13.000 --> 00:07:15.000]  我的消化系統都好一些
[00:07:15.000 --> 00:07:16.000]  在那幾天
[00:07:16.000 --> 00:07:18.000]  同時他們都要你自己洗碗筷
[00:07:18.000 --> 00:07:19.000]  很有趣
[00:07:19.000 --> 00:07:20.000]  自己洗碗筷
[00:07:20.000 --> 00:07:21.000]  有一班人在聖母那裏
[00:07:21.000 --> 00:07:22.000]  大家一起合作洗碗
[00:07:22.000 --> 00:07:23.000]  但不准說話
[00:07:23.000 --> 00:07:25.000]  那種感覺都很奇妙
[00:07:25.000 --> 00:07:26.000]  除此之外
[00:07:26.000 --> 00:07:27.000]  在思維靜遠
[00:07:27.000 --> 00:07:29.000]  有一句牌寫著
[00:07:29.000 --> 00:07:31.000]  Finding God in all things
[00:07:31.000 --> 00:07:32.000]  Finding God in all things
[00:07:32.000 --> 00:07:34.000]  花譯的意思就是說
[00:07:34.000 --> 00:07:36.000]  讓我們在萬物當中
[00:07:36.000 --> 00:07:38.000]  看見上主
[00:07:38.000 --> 00:07:41.000]  在萬物當中看見上主
[00:07:41.000 --> 00:07:43.000]  就在這三日兩夜
[00:07:43.000 --> 00:07:44.000]  可以很安靜
[00:07:44.000 --> 00:07:45.000]  完全不出聲
[00:07:45.000 --> 00:07:47.000]  神給我一個機會
[00:07:47.000 --> 00:07:49.000]  可以很欣賞一下
[00:07:49.000 --> 00:07:50.000]  一花一草
[00:07:50.000 --> 00:07:51.000]  一樹一木
[00:07:51.000 --> 00:07:54.000]  我發覺原來這棵木瓜樹
[00:07:54.000 --> 00:07:56.000]  它的木瓜果子是這樣的
[00:07:56.000 --> 00:07:58.000]  這棵松樹的果子是細細粒的
[00:07:58.000 --> 00:07:59.000]  這棵花
[00:07:59.000 --> 00:08:01.000]  它的花都是這樣開的
[00:08:01.000 --> 00:08:02.000]  另外這棵花
[00:08:02.000 --> 00:08:03.000]  好像我們這裏也有不同的花
[00:08:03.000 --> 00:08:05.000]  顏色也是不同的
[00:08:05.000 --> 00:08:06.000]  接著你可能會說
[00:08:06.000 --> 00:08:07.000]  陳牧師
[00:08:07.000 --> 00:08:09.000]  這些小學讀自然科學已經讀了
[00:08:09.000 --> 00:08:10.000]  大家都知道了
[00:08:10.000 --> 00:08:12.000]  為什麼你不明白呢?
[00:08:12.000 --> 00:08:13.000]  是的
[00:08:13.000 --> 00:08:15.000]  平時我們作為都市人
[00:08:15.000 --> 00:08:17.000]  這些大自然都沒有什麼機會看見
[00:08:17.000 --> 00:08:18.000]  或者
[00:08:18.000 --> 00:08:20.000]  就這樣看都好像看不見
[00:08:20.000 --> 00:08:22.000]  但是在這三日兩夜裏面
[00:08:22.000 --> 00:08:23.000]  讓我能夠靜心欣賞
[00:08:23.000 --> 00:08:25.000]  上帝所創造的大自然
[00:08:25.000 --> 00:08:26.000]  令我體會到
[00:08:26.000 --> 00:08:28.000]  原來神造一花一草
[00:08:28.000 --> 00:08:30.000]  一樹一木都是不同的
[00:08:30.000 --> 00:08:32.000]  每個人都有他獨特的性格
[00:08:32.000 --> 00:08:33.000]  有獨特的恩賜
[00:08:33.000 --> 00:08:35.000]  有些人可能很擅長傳福音
[00:08:35.000 --> 00:08:38.000]  一和他聊完天就相信耶穌了
[00:08:38.000 --> 00:08:40.000]  有些人默默地去耕耘
[00:08:40.000 --> 00:08:43.000]  去關懷 去探訪 去祝福人
[00:08:43.000 --> 00:08:45.000]  大家的服事都不同
[00:08:45.000 --> 00:08:47.000]  而大家結的果子
[00:08:47.000 --> 00:08:49.000]  的情況都是不同
[00:08:49.000 --> 00:08:51.000]  這個讓我體會到
[00:08:51.000 --> 00:08:53.000]  神原來在萬物當中
[00:08:53.000 --> 00:08:55.000]  都有祂的帶領來的心意
[00:08:55.000 --> 00:08:56.000]  就是這樣
[00:08:56.000 --> 00:08:58.000]  我可以很安靜地去欣賞
[00:08:58.000 --> 00:09:00.000]  上帝所創造的大自然
[00:09:00.000 --> 00:09:02.000]  去閱讀神的話語
[00:09:02.000 --> 00:09:04.000]  當中的領受來體會
[00:09:04.000 --> 00:09:05.000]  都更加深刻
[00:09:05.000 --> 00:09:08.000]  和更加經歷到神的臨在
[00:09:08.000 --> 00:09:10.000]  所以我們的確都需要
[00:09:10.000 --> 00:09:12.000]  這樣的真正的休息
[00:09:12.000 --> 00:09:15.000]  與神同行的時間
[00:09:15.000 --> 00:09:17.000]  身體是聖靈的殿
[00:09:17.000 --> 00:09:18.000]  這句聖經
[00:09:18.000 --> 00:09:21.000]  上個禮拜謝志傑穆斯都有引用過
[00:09:21.000 --> 00:09:22.000]  不單止
[00:09:22.000 --> 00:09:25.000]  上帝就在我們身體裏面
[00:09:25.000 --> 00:09:26.000]  我們在哪個地方
[00:09:26.000 --> 00:09:27.000]  都可以敬拜真神
[00:09:27.000 --> 00:09:29.000]  而且也提醒我們
[00:09:29.000 --> 00:09:31.000]  就是因為上帝的靈住在我們身體當中
[00:09:31.000 --> 00:09:33.000]  我們要好好地保養
[00:09:33.000 --> 00:09:34.000]  固息
[00:09:34.000 --> 00:09:36.000]  你有沒有好好地去愛惜你的身體
[00:09:36.000 --> 00:09:39.000]  好好地讓自己身體有充足的休息呢?
[00:09:39.000 --> 00:09:41.000]  在這個退休營結束之後
[00:09:41.000 --> 00:09:43.000]  我都很期望
[00:09:43.000 --> 00:09:45.000]  能夠每年都能夠和弟兄姊妹
[00:09:45.000 --> 00:09:47.000]  一起有一些退休營的時間
[00:09:47.000 --> 00:09:49.000]  甚至乎我們可以
[00:09:49.000 --> 00:09:51.000]  在每季搞都可以
[00:09:51.000 --> 00:09:53.000]  但是人數不要太多
[00:09:53.000 --> 00:09:55.000]  每次可能十至十多個
[00:09:55.000 --> 00:09:57.000]  可以在星期五、六、日
[00:09:57.000 --> 00:09:59.000]  有個三日兩夜的退休
[00:09:59.000 --> 00:10:01.000]  離開繁忙的都市
[00:10:01.000 --> 00:10:03.000]  能夠親親大自然
[00:10:03.000 --> 00:10:05.000]  去安靜去閱讀聖經
[00:10:05.000 --> 00:10:07.000]  去聆聽神的話語
[00:10:07.000 --> 00:10:10.000]  這個就是我們在身體上要做的準備
[00:10:10.000 --> 00:10:13.000]  李希米
[00:10:13.000 --> 00:10:14.000]  他長途跋涉
[00:10:14.000 --> 00:10:17.000]  由書山城去到耶路撒冷城
[00:10:17.000 --> 00:10:19.000]  給自己有三天的充足休息
[00:10:19.000 --> 00:10:21.000]  我相信他都是一個
[00:10:21.000 --> 00:10:23.000]  珍惜和上帝有一個安靜
[00:10:23.000 --> 00:10:25.000]  退省的時間
[00:10:25.000 --> 00:10:27.000]  然後他就作了第二個準備
[00:10:27.000 --> 00:10:29.000]  就是在環境上的準備
[00:10:29.000 --> 00:10:31.000]  要掌握現實的處境
[00:10:31.000 --> 00:10:34.000]  所以在經文時間我們不再讀一次了
[00:10:34.000 --> 00:10:36.000]  我們看到
[00:10:36.000 --> 00:10:38.000]  李希米就騎著他的驢
[00:10:38.000 --> 00:10:40.000]  和幾個心腹
[00:10:40.000 --> 00:10:42.000]  在夜間去巡視耶路撒冷城
[00:10:42.000 --> 00:10:44.000]  這個就是當時李希米
[00:10:44.000 --> 00:10:47.000]  耶路撒冷城的城牆的狀況
[00:10:47.000 --> 00:10:49.000]  當然城牆已經是容難不堪
[00:10:49.000 --> 00:10:53.000]  他集中去巡視南邊的城牆
[00:10:53.000 --> 00:10:56.000]  他經過了谷
[00:10:56.000 --> 00:10:57.000]  由谷門開始
[00:10:57.000 --> 00:11:00.000]  目的地就是野狗井
[00:11:00.000 --> 00:11:02.000]  名字都怪怪的
[00:11:02.000 --> 00:11:05.000]  然後就有個叫糞廠門經過
[00:11:05.000 --> 00:11:06.000]  去到最南端
[00:11:06.000 --> 00:11:11.000]  再繞一圈去到荃門和西羅亞池王祠
[00:11:11.000 --> 00:11:15.000]  城牆爛到連路都走不了
[00:11:15.000 --> 00:11:16.000]  那怎麼辦
[00:11:16.000 --> 00:11:20.000]  李希米就不想回家了
[00:11:20.000 --> 00:11:21.000]  他更加積極
[00:11:21.000 --> 00:11:24.000]  他寧願落地都要走過去
[00:11:24.000 --> 00:11:26.000]  巡視南部城牆一個圈
[00:11:26.000 --> 00:11:30.000]  回到谷門就完成了南部城牆的視察
[00:11:30.000 --> 00:11:32.000]  為什麼這麼偷懶
[00:11:32.000 --> 00:11:33.000]  不看北面
[00:11:33.000 --> 00:11:34.000]  一方面可能時間不夠
[00:11:34.000 --> 00:11:36.000]  二方面北面的城牆
[00:11:36.000 --> 00:11:38.000]  可能在日間都可以看到
[00:11:38.000 --> 00:11:42.000]  在這個視察城牆的幾節經文裡
[00:11:42.000 --> 00:11:44.000]  我們看到李希米很小心
[00:11:44.000 --> 00:11:47.000]  他不一開始大肆宣揚
[00:11:47.000 --> 00:11:49.000]  因為其實這個重建城牆
[00:11:49.000 --> 00:11:52.000]  有些敵人在背後暗暗監視
[00:11:52.000 --> 00:11:58.000]  這個在第九節和十九二十節會看到
[00:11:58.000 --> 00:12:01.000]  還有他很積極
[00:12:01.000 --> 00:12:05.000]  路走不了都要落地走過去
[00:12:05.000 --> 00:12:08.000]  徹底的去視察城牆
[00:12:08.000 --> 00:12:12.000]  而且他知道他要為上帝做大事
[00:12:12.000 --> 00:12:14.000]  要重建城牆這個計劃
[00:12:14.000 --> 00:12:16.000]  雖然有上帝因手幫助他
[00:12:16.000 --> 00:12:18.000]  但他不可以袖手旁觀
[00:12:18.000 --> 00:12:21.000]  他要按部就班做好最好的計劃
[00:12:21.000 --> 00:12:23.000]  因為要做好最好的準備
[00:12:23.000 --> 00:12:25.000]  才能配合上帝的引導
[00:12:25.000 --> 00:12:28.000]  而在整個視察的過程當中
[00:12:28.000 --> 00:12:30.000]  我相信對於李希米來說
[00:12:30.000 --> 00:12:31.000]  最深刻的印象
[00:12:31.000 --> 00:12:36.000]  應該是在第十三節那裡說
[00:12:36.000 --> 00:12:39.000]  察看耶路撒冷的城牆
[00:12:39.000 --> 00:12:43.000]  建城牆拆毀城門避火焚燒
[00:12:43.000 --> 00:12:47.000]  正好印證了他在第一章二至三節
[00:12:47.000 --> 00:12:49.000]  當他的同鄉哈那尼
[00:12:49.000 --> 00:12:51.000]  由耶路撒冷城來到舒山城
[00:12:51.000 --> 00:12:53.000]  和他分享耶路撒冷城的情況
[00:12:53.000 --> 00:12:55.000]  的情景一模一樣
[00:12:55.000 --> 00:12:58.000]  也都印證了他這八個月的禱告
[00:12:58.000 --> 00:13:00.000]  就是上帝的心意
[00:13:00.000 --> 00:13:03.000]  要他重建耶路撒冷的城牆
[00:13:03.000 --> 00:13:07.000]  當土瓜人浸信會
[00:13:07.000 --> 00:13:10.000]  需要去準備一個五年計劃
[00:13:10.000 --> 00:13:13.000]  其實我們都要做好最佳的準備
[00:13:13.000 --> 00:13:15.000]  既然土瓜人浸信會
[00:13:15.000 --> 00:13:18.000]  叫土瓜灣浸信會
[00:13:18.000 --> 00:13:19.000]  我們就要好好認識
[00:13:19.000 --> 00:13:21.000]  我們這個土瓜灣的社區
[00:13:21.000 --> 00:13:23.000]  我想問一下這裡有多少人
[00:13:23.000 --> 00:13:25.000]  其實你本身不是住在
[00:13:25.000 --> 00:13:27.000]  土瓜灣或者紅磡區的證據所
[00:13:27.000 --> 00:13:29.000]  都有一半以上
[00:13:29.000 --> 00:13:31.000]  所以其實我們很多人
[00:13:31.000 --> 00:13:33.000]  未必很認識這個土瓜灣區
[00:13:33.000 --> 00:13:35.000]  我就看一下大家
[00:13:35.000 --> 00:13:37.000]  應該很熟悉的
[00:13:37.000 --> 00:13:39.000]  在哪裏拍的
[00:13:39.000 --> 00:13:41.000]  應該一出門口就會見到
[00:13:41.000 --> 00:13:44.000]  我們有些弟兄住在這棟大廈裏面
[00:13:44.000 --> 00:13:46.000]  這棟大廈就剛剛重建
[00:13:46.000 --> 00:13:48.000]  就沒有他份
[00:13:48.000 --> 00:13:50.000]  這些先不說
[00:13:50.000 --> 00:13:52.000]  我們其實在上年的五月
[00:13:52.000 --> 00:13:54.000]  都有個行驅祈禱
[00:13:54.000 --> 00:13:56.000]  在上兩個禮拜
[00:13:56.000 --> 00:13:58.000]  我們同工也都行多一次
[00:13:58.000 --> 00:14:00.000]  大家在不同地方有不同的相片
[00:14:00.000 --> 00:14:02.000]  這個就是我拍的
[00:14:02.000 --> 00:14:04.000]  令我想起這裡曾經有個三級火
[00:14:04.000 --> 00:14:07.000]  都有一些居民在這裏燒死了
[00:14:07.000 --> 00:14:10.000]  其中一個都來我們教會做新來賓
[00:14:10.000 --> 00:14:12.000]  那時我都很傷心
[00:14:12.000 --> 00:14:14.000]  亦都我發覺
[00:14:14.000 --> 00:14:16.000]  這條小巷我未行過
[00:14:16.000 --> 00:14:18.000]  我在教會做了十年
[00:14:18.000 --> 00:14:20.000]  原來有些地方我都未去過
[00:14:20.000 --> 00:14:22.000]  這條小巷在哪裏
[00:14:22.000 --> 00:14:24.000]  有些人不認得
[00:14:24.000 --> 00:14:26.000]  可能你都很厲害
[00:14:26.000 --> 00:14:28.000]  就在啟明街
[00:14:28.000 --> 00:14:30.000]  我們榮光街
[00:14:30.000 --> 00:14:32.000]  啟明街行到一半
[00:14:32.000 --> 00:14:34.000]  可以轉右去啟明街
[00:14:34.000 --> 00:14:36.000]  轉左可以出來榮光街
[00:14:36.000 --> 00:14:38.000]  這些小巷
[00:14:38.000 --> 00:14:40.000]  姐妹們都不要行
[00:14:40.000 --> 00:14:42.000]  都比較污糟
[00:14:42.000 --> 00:14:44.000]  危險
[00:14:44.000 --> 00:14:46.000]  日間我一個人行
[00:14:46.000 --> 00:14:48.000]  我男士沒有問題
[00:14:48.000 --> 00:14:50.000]  這個我又很有感情
[00:14:50.000 --> 00:14:52.000]  不是這裏大廈有感情
[00:14:52.000 --> 00:14:54.000]  我不是想買這裏
[00:14:54.000 --> 00:14:56.000]  我買不起
[00:14:56.000 --> 00:14:58.000]  我對這裏樓口有感情
[00:14:58.000 --> 00:15:00.000]  你知是甚麼地方
[00:15:00.000 --> 00:15:02.000]  那時去九龍居食飯
[00:15:02.000 --> 00:15:04.000]  回到教會
[00:15:04.000 --> 00:15:06.000]  接近十五年以上
[00:15:06.000 --> 00:15:08.000]  就記得團契完結
[00:15:08.000 --> 00:15:10.000]  就在九龍居食飯
[00:15:10.000 --> 00:15:12.000]  那時才是真正的團契時間
[00:15:12.000 --> 00:15:14.000]  完結食飯就要開心
[00:15:14.000 --> 00:15:16.000]  除了懷緬過去
[00:15:16.000 --> 00:15:18.000]  我們都要看看這個社區
[00:15:18.000 --> 00:15:20.000]  在這個社區裏我們見到
[00:15:20.000 --> 00:15:22.000]  有很多南亞朋友
[00:15:22.000 --> 00:15:24.000]  有些基層有些長者
[00:15:24.000 --> 00:15:26.000]  亦都有三大古廟
[00:15:26.000 --> 00:15:28.000]  原來我們有三大古廟
[00:15:28.000 --> 00:15:30.000]  在紅磡土岩區
[00:15:30.000 --> 00:15:32.000]  這三大古廟的建築年份
[00:15:32.000 --> 00:15:34.000]  是一百多年
[00:15:34.000 --> 00:15:36.000]  十九世紀
[00:15:36.000 --> 00:15:38.000]  光緒和孫統年間建的
[00:15:38.000 --> 00:15:40.000]  這個叫天后古廟
[00:15:40.000 --> 00:15:42.000]  大家知在哪裏
[00:15:42.000 --> 00:15:44.000]  天后古廟
[00:15:44.000 --> 00:15:46.000]  阿菊知不知道
[00:15:46.000 --> 00:15:48.000]  在
[00:15:48.000 --> 00:15:50.000]  在天后
