
[00:00:00.000 --> 00:00:03.000]  今天我們來到這個地方去敬拜的時候
[00:01:12.000 --> 00:01:13.000]  考試如果星期一
[00:01:13.000 --> 00:01:14.000]  你現在是學生
[00:01:14.000 --> 00:01:15.000]  如果你還沒有讀好書
[00:01:15.000 --> 00:01:16.000]  你現在的心會怎麼樣?
[00:01:16.000 --> 00:01:18.000]  很慌的
[00:01:18.000 --> 00:01:20.000]  很不放心的
[00:01:20.000 --> 00:01:22.000]  不過有個同學就跟我說
[00:01:22.000 --> 00:01:24.000]  他說如果坐在我旁邊的那個預備好
[00:01:24.000 --> 00:01:29.000]  我也會很放心的
[00:01:29.000 --> 00:01:30.000]  不知道怎樣跟他說
[00:01:30.000 --> 00:01:32.000]  只能夠無奈地跟他說
[00:01:32.000 --> 00:01:36.000]  我希望你永遠不是坐在我旁邊的那個
[00:01:36.000 --> 00:01:37.000]  然後告訴他
[00:01:37.000 --> 00:01:39.000]  你要好好預備
[00:01:39.000 --> 00:01:42.000]  因為機會是留給那些
[00:01:42.000 --> 00:01:43.000]  預備好的人的
[00:01:43.000 --> 00:01:45.000]  是不是?
[00:01:45.000 --> 00:01:47.000]  機會是留給預備好的人
[00:01:47.000 --> 00:01:48.000]  如果機會來到
[00:01:48.000 --> 00:01:49.000]  你沒有預備好
[00:01:49.000 --> 00:01:50.000]  機會就會走了
[00:01:50.000 --> 00:01:51.000]  不等你了
[00:01:51.000 --> 00:01:52.000]  機會就是這樣
[00:01:52.000 --> 00:01:53.000]  是不是?
[00:01:53.000 --> 00:01:55.000]  尤其是見工
[00:01:55.000 --> 00:01:57.000]  或者大家都是工作人士
[00:01:57.000 --> 00:01:58.000]  面試你都面試過的
[00:01:58.000 --> 00:01:59.000]  是不是?
[00:01:59.000 --> 00:02:02.000]  你面試之前你沒有好好的準備
[00:02:02.000 --> 00:02:05.000]  那你就很容易錯過這個面試
[00:02:05.000 --> 00:02:06.000]  但是你又知道
[00:02:06.000 --> 00:02:08.000]  其實現在的面試是不容易的
[00:02:08.000 --> 00:02:11.000]  最近有沒有人去過面試?
[00:02:11.000 --> 00:02:13.000]  都沒有?
[00:02:13.000 --> 00:02:14.000]  很難的
[00:02:14.000 --> 00:02:15.000]  現在的面試
[00:02:15.000 --> 00:02:18.000]  我聽過那些什麼Google
[00:02:18.000 --> 00:02:20.000]  Facebook那些
[00:02:20.000 --> 00:02:22.000]  那些題目很難
[00:02:22.000 --> 00:02:23.000]  要你很短的時候
[00:02:23.000 --> 00:02:25.000]  你就要反應得到
[00:02:25.000 --> 00:02:26.000]  是不是?
[00:02:26.000 --> 00:02:27.000]  當然有些難得
[00:02:27.000 --> 00:02:30.000]  難得又不是那麼所謂刁鑽IQ
[00:02:30.000 --> 00:02:32.000]  是一些比較普遍性難
[00:02:32.000 --> 00:02:33.000]  譬如有人問你
[00:02:33.000 --> 00:02:34.000]  面試的時候
[00:02:34.000 --> 00:02:41.000]  你覺得你在工作上有什麼缺點?
[00:02:41.000 --> 00:02:43.000]  你在工作上有什麼缺點?
[00:02:43.000 --> 00:02:44.000]  如果有個面試官問你
[00:02:44.000 --> 00:02:46.000]  你突然間有時候很難說
[00:02:46.000 --> 00:02:47.000]  是不是?
[00:02:47.000 --> 00:02:48.000]  我又遲到
[00:02:48.000 --> 00:02:50.000]  又退縮
[00:02:50.000 --> 00:02:52.000]  上網又打機
[00:02:52.000 --> 00:02:53.000]  你不能夠說
[00:02:53.000 --> 00:02:54.000]  你要想一下怎麼回答
[00:02:54.000 --> 00:02:55.000]  這些不容易
[00:02:55.000 --> 00:02:56.000]  譬如簡單一點
[00:02:56.000 --> 00:02:57.000]  這個都不簡單
[00:02:57.000 --> 00:02:58.000]  有幾難
[00:02:58.000 --> 00:02:59.000]  譬如他問你
[00:02:59.000 --> 00:03:02.000]  你對工資的要求是怎樣?
[00:03:02.000 --> 00:03:04.000]  你又很難說
[00:03:04.000 --> 00:03:05.000]  一說錢
[00:03:05.000 --> 00:03:07.000]  你就開始覺得自己很自愧
[00:03:07.000 --> 00:03:09.000]  好像很低落
[00:03:09.000 --> 00:03:12.000]  有些東西要準備
[00:03:12.000 --> 00:03:14.000]  現在我不知道面試的時候
[00:03:14.000 --> 00:03:15.000]  你有沒有試過一些
[00:03:15.000 --> 00:03:16.000]  聽過一些
[00:03:16.000 --> 00:03:19.000]  透過視像去做面試
[00:03:19.000 --> 00:03:20.000]  你不用去
[00:03:20.000 --> 00:03:21.000]  譬如你在東岸面試
[00:03:21.000 --> 00:03:22.000]  你不用去東岸
[00:03:22.000 --> 00:03:23.000]  他不會甩掉你
[00:03:23.000 --> 00:03:24.000]  現在是視像
[00:03:24.000 --> 00:03:25.000]  很多時候是視像
[00:03:25.000 --> 00:03:28.000]  但有人覺得這個視像面試
[00:03:28.000 --> 00:03:30.000]  是很不方便
[00:03:30.000 --> 00:03:32.000]  因為他有時候就會
[00:03:32.000 --> 00:03:33.000]  網絡不好的時候
[00:03:33.000 --> 00:03:34.000]  他就會卡住
[00:03:34.000 --> 00:03:37.000]  說著說著就會
[00:03:37.000 --> 00:03:39.000]  接著再說話
[00:03:39.000 --> 00:03:41.000]  就很不方便
[00:03:41.000 --> 00:03:45.000]  但有些人覺得這個
[00:03:45.000 --> 00:03:48.000]  視像的面試是挺好的
[00:03:48.000 --> 00:03:49.000]  為什麼呢?
[00:03:49.000 --> 00:03:51.000]  因為他覺得在卡住的時間
[00:03:51.000 --> 00:03:53.000]  可以給他機會去想
[00:03:53.000 --> 00:03:56.000]  這些刁鑽的問題
[00:03:56.000 --> 00:03:58.000]  你明白他在說什麼嗎?
[00:03:58.000 --> 00:04:00.000]  有個人是這樣
[00:04:00.000 --> 00:04:02.000]  他面試的時候
[00:04:02.000 --> 00:04:04.000]  他就看著面試的情況
[00:04:04.000 --> 00:04:05.000]  情況就是這樣
[00:04:05.000 --> 00:04:07.000]  你對面試官說
[00:04:07.000 --> 00:04:08.000]  你覺得你在工作上
[00:04:08.000 --> 00:04:11.000]  有什麼缺點?
[00:04:11.000 --> 00:04:13.000]  他就看著鏡頭說
[00:04:13.000 --> 00:04:17.000]  我覺得我對工作上的缺點是
[00:04:17.000 --> 00:04:20.000]  一開始工作的時候
[00:04:20.000 --> 00:04:21.000]  我就很忙
[00:04:21.000 --> 00:04:22.000]  會忙形
[00:04:22.000 --> 00:04:23.000]  加班
[00:04:23.000 --> 00:04:25.000]  對身體不是很好
[00:04:25.000 --> 00:04:27.000]  所以這是我的缺點
[00:04:27.000 --> 00:04:29.000]  他就把握這幾秒
[00:04:29.000 --> 00:04:31.000]  去想一個對策
[00:04:31.000 --> 00:04:33.000]  面試官繼續問他
[00:04:33.000 --> 00:04:36.000]  你對你的工資有什麼要求?
[00:04:36.000 --> 00:04:37.000]  他就對著鏡頭說
[00:04:37.000 --> 00:04:42.000]  我對我的工資要求是
[00:04:42.000 --> 00:04:43.000]  但在這個時候
[00:04:43.000 --> 00:04:44.000]  很不幸
[00:04:44.000 --> 00:04:48.000]  突然之間對面一聲對門就開了
[00:04:48.000 --> 00:04:49.000]  然後是誰呢?
[00:04:49.000 --> 00:04:50.000]  他媽媽跑過來
[00:04:50.000 --> 00:04:52.000]  喂!兒子!吃飯了!
[00:04:52.000 --> 00:04:54.000]  那時候真的很尷尬
[00:04:54.000 --> 00:04:55.000]  很多時候
[00:04:55.000 --> 00:04:57.000]  你沒有準備好的時候
[00:04:57.000 --> 00:05:00.000]  你就靠旁門左道的技巧
[00:05:00.000 --> 00:05:03.000]  有時候就不會有好的收穫
[00:05:03.000 --> 00:05:05.000]  機會我們說是留給
[00:05:05.000 --> 00:05:06.000]  什麼?
[00:05:06.000 --> 00:05:08.000]  預備好的人
[00:05:08.000 --> 00:05:10.000]  Are you ready?
[00:05:10.000 --> 00:05:12.000]  敬拜一樣
[00:05:12.000 --> 00:05:13.000]  你來到敬拜
[00:05:13.000 --> 00:05:15.000]  如果你沒有預備好自己的時候
[00:05:15.000 --> 00:05:19.000]  你很難會有收穫離開這個地方
[00:05:19.000 --> 00:05:21.000]  敬拜一樣
[00:05:21.000 --> 00:05:22.000]  你需要很預備好自己
[00:05:22.000 --> 00:05:23.000]  你沒有預備好自己的時候
[00:05:23.000 --> 00:05:25.000]  你很難經歷到我們經常說的
[00:05:25.000 --> 00:05:26.000]  神的同在
[00:05:26.000 --> 00:05:29.000]  怎樣在這裡聽到神的說話等等
[00:05:29.000 --> 00:05:31.000]  今天我們在這裡敬拜
[00:05:31.000 --> 00:05:33.000]  我們叫做集體敬拜
[00:05:33.000 --> 00:05:35.000]  你不會走到這裡
[00:05:35.000 --> 00:05:37.000]  有一個個人敬拜
[00:05:37.000 --> 00:05:38.000]  我知道你在做什麼
[00:05:38.000 --> 00:05:40.000]  你個人敬拜的時候
[00:05:40.000 --> 00:05:42.000]  現在我們是集體敬拜
[00:05:42.000 --> 00:05:44.000]  今天這個集體敬拜
[00:05:44.000 --> 00:05:48.000]  你覺得我們有什麼要預備?
[00:05:48.000 --> 00:05:49.000]  有什麼要預備?
[00:05:49.000 --> 00:05:51.000]  今天這個敬拜
[00:05:51.000 --> 00:05:52.000]  很簡單
[00:05:52.000 --> 00:05:53.000]  你隨便說兩個
[00:05:53.000 --> 00:05:54.000]  說三個都說得到
[00:05:54.000 --> 00:05:55.000]  第一
[00:05:55.000 --> 00:05:56.000]  牧師
[00:05:56.000 --> 00:05:58.000]  牧師要說到
[00:05:58.000 --> 00:05:59.000]  不可以爆肚
[00:05:59.000 --> 00:06:02.000]  雖然剛剛也爆了一點
[00:06:02.000 --> 00:06:03.000]  接著還有什麼?
[00:06:03.000 --> 00:06:05.000]  我們招待
[00:06:05.000 --> 00:06:06.000]  我們招待
[00:06:06.000 --> 00:06:08.000]  預備好你們前面的
[00:06:08.000 --> 00:06:12.000]  北北 馮英聰 或者剛才給你的
[00:06:12.000 --> 00:06:13.000]  Bulletin等等
[00:06:13.000 --> 00:06:15.000]  早餐等等
[00:06:15.000 --> 00:06:17.000]  還有呢?
[00:06:17.000 --> 00:06:18.000]  還有我們Playz Team
[00:06:18.000 --> 00:06:20.000]  Media Team
[00:06:20.000 --> 00:06:22.000]  他們每個禮拜都很早來
[00:06:22.000 --> 00:06:25.000]  他們八點就開始在這裡
[00:06:25.000 --> 00:06:27.000]  在這裡來了
[00:06:27.000 --> 00:06:28.000]  在這裡夾了
[00:06:28.000 --> 00:06:32.000]  最後的彩排
[00:06:32.000 --> 00:06:33.000]  他們那種預備精神
[00:06:33.000 --> 00:06:35.000]  值不值得我們致敬?
[00:06:35.000 --> 00:06:36.000]  值不值得?
[00:06:36.000 --> 00:06:39.000]  讓我們給他們掌聲
[00:06:39.000 --> 00:06:45.000]  是值得的
[00:06:45.000 --> 00:06:47.000]  如果沒有他們
[00:06:47.000 --> 00:06:50.000]  我們今天可不可以有這麼好的敬拜?
[00:06:50.000 --> 00:06:53.000]  你今天可不可以仍然很享受在這裡敬拜?
[00:06:53.000 --> 00:06:55.000]  可不可以?
[00:06:55.000 --> 00:06:57.000]  是可以的
[00:06:57.000 --> 00:07:00.000]  因為如果你真的預備好自己
[00:07:00.000 --> 00:07:02.000]  其實是可以的
[00:07:02.000 --> 00:07:04.000]  問題是你自己有沒有預備得好?
[00:07:04.000 --> 00:07:06.000]  牧師不是嗎?
[00:07:06.000 --> 00:07:09.000]  敬拜沒有那個Worship Team
[00:07:09.000 --> 00:07:11.000]  不太行
[00:07:11.000 --> 00:07:14.000]  就算我給你Worship Team
[00:07:14.000 --> 00:07:16.000]  我怎樣給你呢?
[00:07:16.000 --> 00:07:17.000]  給他個Worship Team好嗎?
[00:07:17.000 --> 00:07:18.000]  麻煩給他個Worship Team
[00:07:18.000 --> 00:07:20.000]  Media Team給他個Worship Team
[00:07:20.000 --> 00:07:23.000]  給你吧
[00:07:23.000 --> 00:07:25.000]  一起來好嗎?
[00:07:25.000 --> 00:07:31.000]  給你吧
[00:07:31.000 --> 00:07:33.000]  到時你 1 2 3
[00:07:34.000 --> 00:07:38.000]  最好的作禮物
[00:07:38.000 --> 00:07:45.000]  為求讓我滿足住你心
[00:07:45.000 --> 00:07:47.000]  給你吧
[00:07:47.000 --> 00:07:50.000]  你自己家裡敬拜的聲音是這樣的
[00:07:50.000 --> 00:07:52.000]  不要想著那些
[00:07:52.000 --> 00:07:54.000]  給你吧
[00:07:54.000 --> 00:07:56.000]  說到你自己上Youtube都有
[00:07:56.000 --> 00:07:58.000]  給你吧
[00:07:58.000 --> 00:08:01.000]  如果你沒有準備好自己
[00:08:01.000 --> 00:08:04.000]  你是經歷不到
[00:08:04.000 --> 00:08:07.000]  敬拜那種豐富和精彩
[00:08:07.000 --> 00:08:08.000]  我們經常就靠這些
[00:08:08.000 --> 00:08:10.000]  希望把我們推高
[00:08:10.000 --> 00:08:13.000]  經常都希望這些東西把我們推高
[00:08:13.000 --> 00:08:14.000]  但我告訴你
[00:08:14.000 --> 00:08:15.000]  你要準備好自己
[00:08:15.000 --> 00:08:18.000]  今天我們說我們怎樣去準備好自己
[00:08:18.000 --> 00:08:20.000]  我們嘗試從三方面去說
[00:08:20.000 --> 00:08:22.000]  我們的行為上怎樣去準備自己
[00:08:22.000 --> 00:08:24.000]  我們的心態上怎樣去準備自己
[00:08:24.000 --> 00:08:26.000]  我們的日常 平日
[00:08:26.000 --> 00:08:28.000]  怎樣去準備自己
[00:08:28.000 --> 00:08:31.000]  我今天特別說集體的敬拜
[00:08:31.000 --> 00:08:34.000]  我不是說你個人的敬拜
[00:08:34.000 --> 00:08:36.000]  怎樣去準備自己
[00:08:36.000 --> 00:08:37.000]  你來到的時候
[00:08:37.000 --> 00:08:40.000]  你是豐豐富富的厲害
[00:08:40.000 --> 00:08:41.000]  我們第一件事
[00:08:41.000 --> 00:08:43.000]  我們預備要敬拜的時候
[00:08:43.000 --> 00:08:45.000]  聖經說我們要腳步謹慎
[00:08:45.000 --> 00:08:46.000]  什麼意思呢?
[00:08:46.000 --> 00:08:47.000]  我們先讀一節聖經
[00:08:47.000 --> 00:08:48.000]  一起來吧
[00:08:48.000 --> 00:08:49.000]  傳道書五章一節
[00:08:49.000 --> 00:08:50.000]  1 2 3
[00:08:50.000 --> 00:08:52.000]  來到神的殿
[00:08:52.000 --> 00:08:53.000]  腳步要謹慎
[00:08:53.000 --> 00:08:56.000]  因為近前聆聽
[00:08:56.000 --> 00:08:59.000]  聖於愚昧人獻祭
[00:08:59.000 --> 00:09:03.000]  他們不知道所作的是惡的
[00:09:03.000 --> 00:09:05.000]  你來敬拜上帝的時候
[00:09:05.000 --> 00:09:07.000]  聖經說要腳步謹慎
[00:09:07.000 --> 00:09:08.000]  不要誤會
[00:09:08.000 --> 00:09:10.000]  它不是說地滑
[00:09:10.000 --> 00:09:11.000]  你走路要小心一點
[00:09:11.000 --> 00:09:13.000]  即是放個牌在這裡
[00:09:13.000 --> 00:09:14.000]  在廁所那裡
[00:09:14.000 --> 00:09:15.000]  你小心一點
[00:09:15.000 --> 00:09:16.000]  不是
[00:09:16.000 --> 00:09:17.000]  它在說你的謹慎
[00:09:17.000 --> 00:09:18.000]  是你的行為上
[00:09:18.000 --> 00:09:20.000]  平時的行為要謹慎
[00:09:20.000 --> 00:09:21.000]  好好準備自己
[00:09:21.000 --> 00:09:23.000]  以致你敬拜的時候
[00:09:23.000 --> 00:09:25.000]  是Aware的
[00:09:25.000 --> 00:09:27.000]  你不是覺得自己是大爺
[00:09:27.000 --> 00:09:30.000]  你做了很多不好的行為
[00:09:30.000 --> 00:09:32.000]  因為他跟著聖經說
[00:09:32.000 --> 00:09:34.000]  因為愚昧人都獻祭
[00:09:34.000 --> 00:09:35.000]  但他們的獻祭是怎樣?
[00:09:35.000 --> 00:09:41.000]  他們是不知道自己的行為是惡的
[00:09:41.000 --> 00:09:43.000]  我想問你
[00:09:43.000 --> 00:09:44.000]  考考你
[00:09:44.000 --> 00:09:47.000]  在聖經裡記載第一個獻祭
[00:09:47.000 --> 00:09:51.000]  在哪裡記載的?
[00:09:51.000 --> 00:09:55.000]  第一的永遠都是在創世紀
[00:09:55.000 --> 00:09:57.000]  創世紀
[00:09:57.000 --> 00:09:59.000]  哪個獻祭?
[00:09:59.000 --> 00:10:02.000]  戈隱和阿伯
[00:10:02.000 --> 00:10:04.000]  戈隱和阿伯就是聖經上
[00:10:04.000 --> 00:10:07.000]  歷史上第一個的獻祭
[00:10:07.000 --> 00:10:09.000]  這個第一次的獻祭
[00:10:09.000 --> 00:10:10.000]  我們可以說是一個
[00:10:10.000 --> 00:10:12.000]  完全沒有準備好的獻祭
[00:10:12.000 --> 00:10:14.000]  神沒有將這件事神化
[00:10:14.000 --> 00:10:17.000]  它沒有說今天獻祭有多少歌星
[00:10:17.000 --> 00:10:18.000]  怎樣鋪排
[00:10:18.000 --> 00:10:20.000]  這個獻祭好像很沒有預備
[00:10:20.000 --> 00:10:22.000]  當然沒有Presidium
[00:10:22.000 --> 00:10:23.000]  也沒有牧師講到
[00:10:23.000 --> 00:10:26.000]  其實就是剛才那段大家的奉獻
[00:10:26.000 --> 00:10:27.000]  在奉獻當中
[00:10:27.000 --> 00:10:29.000]  誰沒有準備好?
[00:10:29.000 --> 00:10:32.000]  誰沒有準備好?
[00:10:32.000 --> 00:10:33.000]  戈隱
[00:10:33.000 --> 00:10:34.000]  我們知道戈隱
[00:10:34.000 --> 00:10:37.000]  他沒有準備好到最後怎樣?
[00:10:37.000 --> 00:10:41.000]  最後是他殺了他弟弟阿伯
[00:10:41.000 --> 00:10:44.000]  如果你當時在場
[00:10:44.000 --> 00:10:46.000]  當日的Breaking News是怎樣呢?
[00:10:46.000 --> 00:10:51.000]  Breaking News就是駭人獻祭
[00:10:51.000 --> 00:10:56.000]  戈隱狠殺弟弟
[00:10:56.000 --> 00:10:58.000]  當時是頭條
[00:10:58.000 --> 00:10:59.000]  什麼意思?
[00:10:59.000 --> 00:11:00.000]  我想問你有沒有想過
[00:11:00.000 --> 00:11:04.000]  有一個人他敬拜完之後
[00:11:04.000 --> 00:11:07.000]  他是會去殺人的
[00:11:07.000 --> 00:11:08.000]  他敬拜完之後
[00:11:08.000 --> 00:11:10.000]  他會去做瓜人
[00:11:10.000 --> 00:11:12.000]  甚至是他的弟弟
[00:11:12.000 --> 00:11:14.000]  有沒有想過?
[00:11:14.000 --> 00:11:16.000]  我覺得很荒謬
[00:11:16.000 --> 00:11:18.000]  你今天坐在這裡敬拜
[00:11:18.000 --> 00:11:21.000]  你敬拜完之後你會做什麼?
[00:11:21.000 --> 00:11:23.000]  如果你說我去殺人
[00:11:23.000 --> 00:11:25.000]  我覺得很荒謬
[00:11:25.000 --> 00:11:26.000]  你敬拜完之後
[00:11:26.000 --> 00:11:27.000]  你可能覺得
[00:11:27.000 --> 00:11:28.000]  今天神跟我說話
[00:11:28.000 --> 00:11:30.000]  我想很像耶穌基督
[00:11:30.000 --> 00:11:32.000]  我可以更加活出美好的自己
[00:11:32.000 --> 00:11:33.000]  我要去愛人
[00:11:33.000 --> 00:11:35.000]  我要去幫助有需要的人
[00:11:35.000 --> 00:11:36.000]  但不是的
[00:11:36.000 --> 00:11:37.000]  你見到這個戈隱
[00:11:37.000 --> 00:11:42.000]  戈隱是敬拜完之後去殺人
[00:11:42.000 --> 00:11:46.000]  這件事實在匪夷所思
[00:11:46.000 --> 00:11:47.000]  到底是什麼原因
[00:11:47.000 --> 00:11:49.000]  為什麼這個戈隱敬拜完之後
[00:11:49.000 --> 00:11:50.000]  會做這些事呢?
[00:11:50.000 --> 00:11:52.000]  當然那天沒有敬拜隊
[00:11:52.000 --> 00:11:54.000]  一定不會是敬拜隊就這樣
[00:11:54.000 --> 00:11:55.000]  也不是因為牧師
[00:11:55.000 --> 00:11:57.000]  不知道怎樣罵了他
[00:11:57.000 --> 00:11:58.000]  但為什麼會這樣呢?
[00:11:58.000 --> 00:12:01.000]  我們看看這一段獻祭
[00:12:01.000 --> 00:12:03.000]  希望今天我們藉著這段獻祭
[00:12:03.000 --> 00:12:04.000]  怎樣去學習
[00:12:04.000 --> 00:12:08.000]  準備我們自己去敬拜上帝
[00:12:08.000 --> 00:12:09.000]  有一段經文
[00:12:09.000 --> 00:12:12.000]  我們一起讀這個故事
[00:12:12.000 --> 00:12:14.000]  我想你讀的時候
[00:12:14.000 --> 00:12:15.000]  你有機會透氣
[00:12:15.000 --> 00:12:18.000]  還有你有機會醒一醒
[00:12:18.000 --> 00:12:19.000]  1 2 3
[00:12:19.000 --> 00:12:20.000]  有一天
[00:12:20.000 --> 00:12:23.000]  戈隱把地裡的出產帶來
[00:12:23.000 --> 00:12:25.000]  當作禮物獻給耶和華
[00:12:25.000 --> 00:12:27.000]  阿伯也把自己羊群中
[00:12:27.000 --> 00:12:30.000]  一些投生的和養的
[00:12:30.000 --> 00:12:32.000]  滋養拿來獻上
[00:12:32.000 --> 00:12:35.000]  耶和華看中了阿伯和他的貢物
[00:12:35.000 --> 00:12:38.000]  只是沒有看中戈隱和他的貢物
[00:12:38.000 --> 00:12:40.000]  戈隱就非常憤怒
[00:12:40.000 --> 00:12:41.000]  便了臉色
[00:12:41.000 --> 00:12:42.000]  耶和華對戈隱說
[00:12:42.000 --> 00:12:44.000]  你為什麼憤怒呢?
[00:12:44.000 --> 00:12:46.000]  你為什麼便了臉色呢?
[00:12:46.000 --> 00:12:48.000]  你若行得不好
[00:12:48.000 --> 00:12:49.000]  豈不蒙越立嗎?
[00:12:49.000 --> 00:12:50.000]  你若行得不好
[00:12:50.000 --> 00:12:52.000]  罪就伏在門口了
[00:12:52.000 --> 00:12:54.000]  他要纏著你
[00:12:54.000 --> 00:12:56.000]  你卻要制伏他
[00:12:56.000 --> 00:12:58.000]  戈隱對著他弟弟阿伯說
[00:12:58.000 --> 00:13:00.000]  我們到田間去吧
[00:13:00.000 --> 00:13:03.000]  他們正在田間的時候
[00:13:03.000 --> 00:13:04.000]  戈隱就起來
[00:13:04.000 --> 00:13:06.000]  襲擊他的弟弟阿伯
[00:13:06.000 --> 00:13:09.000]  把他殺了
[00:13:09.000 --> 00:13:13.000]  獻祭成為一個突擊
[00:13:13.000 --> 00:13:15.000]  這個敬拜
[00:13:15.000 --> 00:13:17.000]  你會看到其實是一個很簡單的敬拜
[00:13:17.000 --> 00:13:20.000]  真的很簡單
[00:13:20.000 --> 00:13:22.000]  戈隱和阿伯
[00:13:22.000 --> 00:13:24.000]  都是準備了一些東西
[00:13:24.000 --> 00:13:26.000]  他們每人都準備了一些東西
[00:13:26.000 --> 00:13:28.000]  戈隱準備了什麼呢?
[00:13:28.000 --> 00:13:29.000]  經文告訴你
[00:13:29.000 --> 00:13:31.000]  戈隱準備了地裡的出產
[00:13:31.000 --> 00:13:33.000]  我們估計可能是一些蔬菜水果
[00:13:33.000 --> 00:13:34.000]  水果籃
[00:13:34.000 --> 00:13:37.000]  而阿伯就準備了一頭
[00:13:37.000 --> 00:13:39.000]  投生的羊
[00:13:39.000 --> 00:13:42.000]  我想你現在就想想這幅圖畫
[00:13:42.000 --> 00:13:44.000]  這個敬拜的圖畫
[00:13:44.000 --> 00:13:47.000]  是什麼圖畫?
[00:13:47.000 --> 00:13:50.000]  用現代的想法去描繪
[00:13:50.000 --> 00:13:52.000]  有人去拜神
[00:13:52.000 --> 00:13:55.000]  有人帶一隻雞
[00:13:55.000 --> 00:13:58.000]  你就帶一條蔥
[00:13:58.000 --> 00:13:59.000]  有人去敬拜神
[00:13:59.000 --> 00:14:01.000]  帶一隻小肥羊
[00:14:01.000 --> 00:14:03.000]  你就帶一條蔥
[00:14:03.000 --> 00:14:06.000]  你說不要緊
[00:14:06.000 --> 00:14:08.000]  蔥油雞神可以的
[00:14:08.000 --> 00:14:10.000]  不要緊這個什麼?
[00:14:10.000 --> 00:14:12.000]  蔥花羊肉串
[00:14:12.000 --> 00:14:14.000]  神都可以的
[00:14:14.000 --> 00:14:15.000]  當然你真的這樣想的時候
[00:14:15.000 --> 00:14:18.000]  你覺得自己羞不羞恥?
[00:14:18.000 --> 00:14:20.000]  帶一條蔥來
[00:14:20.000 --> 00:14:23.000]  你說上帝會看中什麼憲制呢?
[00:14:23.000 --> 00:14:25.000]  你自己說
[00:14:25.000 --> 00:14:28.000]  一向以前看聖經
[00:14:28.000 --> 00:14:29.000]  看這段都覺得是這樣的
[00:14:29.000 --> 00:14:31.000]  都是覺得這個戈隱
[00:14:31.000 --> 00:14:33.000]  我們叫他做該
[00:14:33.000 --> 00:14:35.000]  活該
[00:14:35.000 --> 00:14:36.000]  為什麼?
[00:14:36.000 --> 00:14:37.000]  帶了什麼來?
[00:14:37.000 --> 00:14:40.000]  神怎麼可以遇納你呢?
[00:14:40.000 --> 00:14:41.000]  但今天我希望
[00:14:41.000 --> 00:14:44.000]  我們再一次去看真這段經文
[00:14:44.000 --> 00:14:46.000]  有一句話在這裡說
[00:14:46.000 --> 00:14:48.000]  耶和華看中了
[00:14:48.000 --> 00:14:51.000]  阿伯和他的公物
[00:14:51.000 --> 00:14:55.000]  看不中戈隱和他的公物
[00:14:55.000 --> 00:14:58.000]  你見到是兩樣東西分開了
