
[00:00:00.000 --> 00:00:05.000]  今日講的經文就是對我一個常常提醒的經文
[00:02:01.000 --> 00:02:05.000]  他說「我常常考試也是前五名的」
[00:02:05.000 --> 00:02:08.000]  阿爸說「你保持這個前五名那裡」
[00:02:08.000 --> 00:02:09.000]  阿爸說「你保持這個前五名那裡」
[00:02:09.000 --> 00:02:11.000]  「我一定送這份禮物給你」
[00:02:11.000 --> 00:02:14.000]  他爸爸說「如果你保持一直在前五名」
[00:02:14.000 --> 00:02:17.000]  「我就給你這份禮物」
[00:02:17.000 --> 00:02:19.000]  好,收到他的成績表了
[00:02:19.000 --> 00:02:21.000]  當他收到成績表的時候
[00:02:21.000 --> 00:02:25.000]  阿爸已經為他準備了那份禮物
[00:02:25.000 --> 00:02:28.000]  他爸爸已經為他準備了這份禮物
[00:02:28.000 --> 00:02:30.000]  不過那個看起來好像鞋盒一樣
[00:02:30.000 --> 00:02:33.000]  但是用報紙包著
[00:02:33.000 --> 00:02:35.000]  看上來好像是鞋盒子
[00:02:35.000 --> 00:02:37.000]  裝鞋的盒子一樣
[00:02:37.000 --> 00:02:39.000]  還用報紙包著
[00:02:39.000 --> 00:02:41.000]  他看見他不是很高興
[00:02:41.000 --> 00:02:43.000]  他一看見他就不大高興
[00:02:43.000 --> 00:02:45.000]  阿爸說「我不是要這種禮物」
[00:02:45.000 --> 00:02:49.000]  他跟他爸爸說「我不是要這一種禮物」
[00:02:49.000 --> 00:02:51.000]  阿爸說「你可以打開」
[00:02:51.000 --> 00:02:53.000]  他爸爸說「那你可以打開」
[00:02:53.000 --> 00:02:57.000]  一打開他發現兩個報紙包著一些東西
[00:02:57.000 --> 00:03:01.000]  他看見報紙上包著一些東西
[00:03:01.000 --> 00:03:04.000]  他不是太高興用報紙包著的東西
[00:03:04.000 --> 00:03:07.000]  他不喜歡用報紙包著的東西
[00:03:07.000 --> 00:03:09.000]  阿爸說「你打開來看」
[00:03:09.000 --> 00:03:12.000]  他爸爸說「你就打開來看」
[00:03:12.000 --> 00:03:16.000]  的而且確就是他所要的手錶和手提電話
[00:03:16.000 --> 00:03:22.000]  原來裡面就是他所想要的手錶和手提電話
[00:03:22.000 --> 00:03:26.000]  他很開心對阿爸有一個擁抱
[00:03:26.000 --> 00:03:29.000]  他就很開心地抱著他爸爸
[00:03:29.000 --> 00:03:34.000]  我們想過神有沒有期望我們送禮物給他呢?
[00:03:34.000 --> 00:03:38.000]  我們有沒有想過神要我們送禮物給他呢?
[00:03:38.000 --> 00:03:41.000]  我們送的是什麼禮物給他呢?
[00:03:41.000 --> 00:03:43.000]  我們所送的是什麼禮物呢?
[00:03:43.000 --> 00:03:48.000]  當時的人甚至還獻他們所生的
[00:03:48.000 --> 00:03:55.000]  當時的人還獻他們所生的
[00:03:55.000 --> 00:03:58.000]  獻完長子還要獻其他
[00:03:58.000 --> 00:04:01.000]  獻了長子還要獻其他
[00:04:01.000 --> 00:04:03.000]  其實這個很恐怖
[00:04:03.000 --> 00:04:05.000]  其實想起來也很恐怖
[00:04:05.000 --> 00:04:09.000]  神是不想他們這樣去殺這些生命
[00:04:09.000 --> 00:04:12.000]  神是不想他們這樣去殺這些生命
[00:04:12.000 --> 00:04:16.000]  甚至這仍是異教徒所做的事
[00:04:16.000 --> 00:04:19.000]  甚至這仍是異教徒所做的事
[00:04:19.000 --> 00:04:22.000]  先知就很生氣
[00:04:22.000 --> 00:04:25.000]  先知就很生氣
[00:04:25.000 --> 00:04:28.000]  就直接告訴他神要什麼
[00:04:28.000 --> 00:04:31.000]  就直接告訴他神要什麼
[00:04:31.000 --> 00:04:34.000]  就在第六章第八節
[00:04:34.000 --> 00:04:38.000]  就是剛才我們所念的第六章第八節
[00:04:38.000 --> 00:04:40.000]  就在剛才我們所念的第六章第八節
[00:04:40.000 --> 00:04:42.000]  我們一起來念這段新聞
[00:04:42.000 --> 00:04:44.000]  我們一起來念這段新聞
[00:04:44.000 --> 00:04:46.000]  我們一起來念這段新聞
[00:04:46.000 --> 00:04:48.000]  我們一起來念這段新聞
[00:04:48.000 --> 00:04:50.000]  我們一起來念這段新聞
[00:04:50.000 --> 00:04:52.000]  我們一起來念這段新聞
[00:04:52.000 --> 00:04:54.000]  我們一起來念這段新聞
[00:04:54.000 --> 00:04:56.000]  我們一起來念這段新聞
[00:04:56.000 --> 00:04:58.000]  我們一起來念這段新聞
[00:04:58.000 --> 00:05:00.000]  我們一起來念這段新聞
[00:05:00.000 --> 00:05:02.000]  我們一起來念這段新聞
[00:05:02.000 --> 00:05:04.000]  我們一起來念這段新聞
[00:05:04.000 --> 00:05:06.000]  我們一起來念這段新聞
[00:05:06.000 --> 00:05:08.000]  我們一起來念這段新聞
[00:05:08.000 --> 00:05:10.000]  我們一起來念這段新聞
[00:05:10.000 --> 00:05:12.000]  我們一起來念這段新聞
[00:05:12.000 --> 00:05:14.000]  我們一起來念這段新聞
[00:05:14.000 --> 00:05:16.000]  我們一起來念這段新聞
[00:05:16.000 --> 00:05:18.000]  我們一起來念這段新聞
[00:05:18.000 --> 00:05:20.000]  我們一起來念這段新聞
[00:05:20.000 --> 00:05:22.000]  我們一起來念這段新聞
[00:05:22.000 --> 00:05:24.000]  我們一起來念這段新聞
[00:05:24.000 --> 00:05:26.000]  我們一起來念這段新聞
[00:05:26.000 --> 00:05:28.000]  我們一起來念這段新聞
[00:05:28.000 --> 00:05:30.000]  我們一起來念這段新聞
[00:05:30.000 --> 00:05:32.000]  我們一起來念這段新聞
[00:05:32.000 --> 00:05:34.000]  我們一起來念這段新聞
[00:05:34.000 --> 00:05:36.000]  我們一起來念這段新聞
[00:05:36.000 --> 00:05:38.000]  我們一起來念這段新聞
[00:05:38.000 --> 00:05:40.000]  我們一起來念這段新聞
[00:05:40.000 --> 00:05:42.000]  我們一起來念這段新聞
[00:05:42.000 --> 00:05:44.000]  我們一起來念這段新聞
[00:05:44.000 --> 00:05:46.000]  我們一起來念這段新聞
[00:05:46.000 --> 00:05:48.000]  我們一起來念這段新聞
[00:05:48.000 --> 00:05:50.000]  我們一起來念這段新聞
[00:05:50.000 --> 00:05:52.000]  我們一起來念這段新聞
[00:05:52.000 --> 00:05:54.000]  我們一起來念這段新聞
[00:05:54.000 --> 00:05:56.000]  我們一起來念這段新聞
[00:05:56.000 --> 00:05:58.000]  我們一起來念這段新聞
[00:05:58.000 --> 00:06:00.000]  我們一起來念這段新聞
[00:06:00.000 --> 00:06:02.000]  我們一起來念這段新聞
[00:06:02.000 --> 00:06:04.000]  我們一起來念這段新聞
[00:06:04.000 --> 00:06:06.000]  我們一起來念這段新聞
[00:06:06.000 --> 00:06:08.000]  我們一起來念這段新聞
[00:06:08.000 --> 00:06:10.000]  我們一起來念這段新聞
[00:06:10.000 --> 00:06:12.000]  我們一起來念這段新聞
[00:06:12.000 --> 00:06:14.000]  我們一起來念這段新聞
[00:06:14.000 --> 00:06:16.000]  我們一起來念這段新聞
[00:06:16.000 --> 00:06:18.000]  我們一起來念這段新聞
[00:06:18.000 --> 00:06:20.000]  我們一起來念這段新聞
[00:06:20.000 --> 00:06:22.000]  我們一起來念這段新聞
[00:06:22.000 --> 00:06:24.000]  我們一起來念這段新聞
[00:06:24.000 --> 00:06:26.000]  我們一起來念這段新聞
[00:06:26.000 --> 00:06:28.000]  我們一起來念這段新聞
[00:06:28.000 --> 00:06:30.000]  我們一起來念這段新聞
[00:06:30.000 --> 00:06:32.000]  我們一起來念這段新聞
[00:06:32.000 --> 00:06:34.000]  我們一起來念這段新聞
[00:06:34.000 --> 00:06:36.000]  我們一起來念這段新聞
[00:06:36.000 --> 00:06:38.000]  我們一起來念這段新聞
[00:06:38.000 --> 00:06:40.000]  我們一起來念這段新聞
[00:06:40.000 --> 00:06:42.000]  我們一起來念這段新聞
[00:06:42.000 --> 00:06:44.000]  我們一起來念這段新聞
[00:06:44.000 --> 00:06:46.000]  我們一起來念這段新聞
[00:06:46.000 --> 00:06:48.000]  我們一起來念這段新聞
[00:06:48.000 --> 00:06:50.000]  我們一起來念這段新聞
[00:06:50.000 --> 00:06:52.000]  我們一起來念這段新聞
[00:06:52.000 --> 00:06:54.000]  我們一起來念這段新聞
[00:06:54.000 --> 00:06:56.000]  我們一起來念這段新聞
[00:06:56.000 --> 00:06:58.000]  我們一起來念這段新聞
[00:06:58.000 --> 00:07:00.000]  我們一起來念這段新聞
[00:07:00.000 --> 00:07:02.000]  我們一起來念這段新聞
[00:07:02.000 --> 00:07:04.000]  我們一起來念這段新聞
[00:07:04.000 --> 00:07:06.000]  我們一起來念這段新聞
[00:07:06.000 --> 00:07:08.000]  我們一起來念這段新聞
[00:07:08.000 --> 00:07:10.000]  我們一起來念這段新聞
[00:07:10.000 --> 00:07:12.000]  我們一起來念這段新聞
[00:07:12.000 --> 00:07:14.000]  我們一起來念這段新聞
[00:07:14.000 --> 00:07:16.000]  我們一起來念這段新聞
[00:07:16.000 --> 00:07:18.000]  我們一起來念這段新聞
[00:07:18.000 --> 00:07:20.000]  我們一起來念這段新聞
[00:07:20.000 --> 00:07:22.000]  我們一起來念這段新聞
[00:07:22.000 --> 00:07:24.000]  我們一起來念這段新聞
[00:07:24.000 --> 00:07:26.000]  我們一起來念這段新聞
[00:07:26.000 --> 00:07:28.000]  我們一起來念這段新聞
[00:07:28.000 --> 00:07:30.000]  我們一起來念這段新聞
[00:07:30.000 --> 00:07:32.000]  我們一起來念這段新聞
[00:07:32.000 --> 00:07:34.000]  我們一起來念這段新聞
[00:07:34.000 --> 00:07:36.000]  我們一起來念這段新聞
[00:07:36.000 --> 00:07:38.000]  我們一起來念這段新聞
[00:07:38.000 --> 00:07:40.000]  我們一起來念這段新聞
[00:07:40.000 --> 00:07:42.000]  我們一起來念這段新聞
[00:07:42.000 --> 00:07:44.000]  我們一起來念這段新聞
[00:07:44.000 --> 00:07:46.000]  我們一起來念這段新聞
[00:07:46.000 --> 00:07:48.000]  我們一起來念這段新聞
[00:07:48.000 --> 00:07:50.000]  我們一起來念這段新聞
[00:07:50.000 --> 00:07:52.000]  我們一起來念這段新聞
[00:07:52.000 --> 00:07:54.000]  我們一起來念這段新聞
[00:07:54.000 --> 00:07:56.000]  我們一起來念這段新聞
[00:07:56.000 --> 00:07:58.000]  我們一起來念這段新聞
[00:07:58.000 --> 00:08:00.000]  我們一起來念這段新聞
[00:08:00.000 --> 00:08:02.000]  我們一起來念這段新聞
[00:08:02.000 --> 00:08:04.000]  我們一起來念這段新聞
[00:08:04.000 --> 00:08:06.000]  我們一起來念這段新聞
[00:08:06.000 --> 00:08:08.000]  我們一起來念這段新聞
[00:08:08.000 --> 00:08:10.000]  我們一起來念這段新聞
[00:08:10.000 --> 00:08:12.000]  我們一起來念這段新聞
[00:08:12.000 --> 00:08:14.000]  我們一起來念這段新聞
[00:08:14.000 --> 00:08:16.000]  我們一起來念這段新聞
[00:08:16.000 --> 00:08:18.000]  我們一起來念這段新聞
[00:08:18.000 --> 00:08:20.000]  我們一起來念這段新聞
[00:08:20.000 --> 00:08:22.000]  我們一起來念這段新聞
[00:08:22.000 --> 00:08:24.000]  我們一起來念這段新聞
[00:08:24.000 --> 00:08:26.000]  我們一起來念這段新聞
[00:08:26.000 --> 00:08:28.000]  我們一起來念這段新聞
[00:08:28.000 --> 00:08:30.000]  我們一起來念這段新聞
[00:08:30.000 --> 00:08:32.000]  我們一起來念這段新聞
[00:08:32.000 --> 00:08:34.000]  我們一起來念這段新聞
[00:08:34.000 --> 00:08:36.000]  我們一起來念這段新聞
[00:08:36.000 --> 00:08:38.000]  我們一起來念這段新聞
[00:08:38.000 --> 00:08:40.000]  我們一起來念這段新聞
[00:08:40.000 --> 00:08:42.000]  我們一起來念這段新聞
[00:08:42.000 --> 00:08:44.000]  我們一起來念這段新聞
[00:08:44.000 --> 00:08:46.000]  我們一起來念這段新聞
[00:08:46.000 --> 00:08:48.000]  我們一起來念這段新聞
[00:08:48.000 --> 00:08:50.000]  我們一起來念這段新聞
[00:08:50.000 --> 00:08:52.000]  我們一起來念這段新聞
[00:08:52.000 --> 00:08:54.000]  我們一起來念這段新聞
[00:08:54.000 --> 00:08:56.000]  我們一起來念這段新聞
[00:08:56.000 --> 00:08:58.000]  我們一起來念這段新聞
[00:08:58.000 --> 00:09:00.000]  我們一起來念這段新聞
[00:09:00.000 --> 00:09:02.000]  我們一起來念這段新聞
[00:09:02.000 --> 00:09:04.000]  我們一起來念這段新聞
[00:09:04.000 --> 00:09:06.000]  我們一起來念這段新聞
[00:09:06.000 --> 00:09:08.000]  我們一起來念這段新聞
[00:09:08.000 --> 00:09:10.000]  我們一起來念這段新聞
[00:09:10.000 --> 00:09:12.000]  我們一起來念這段新聞
[00:09:12.000 --> 00:09:14.000]  我們一起來念這段新聞
[00:09:14.000 --> 00:09:16.000]  我們一起來念這段新聞
[00:09:16.000 --> 00:09:18.000]  我們一起來念這段新聞
[00:09:18.000 --> 00:09:20.000]  我們一起來念這段新聞
[00:09:20.000 --> 00:09:22.000]  我們一起來念這段新聞
[00:09:22.000 --> 00:09:24.000]  我們一起來念這段新聞
[00:09:24.000 --> 00:09:26.000]  我們一起來念這段新聞
[00:09:26.000 --> 00:09:28.000]  我們一起來念這段新聞
[00:09:28.000 --> 00:09:30.000]  我們一起來念這段新聞
[00:09:30.000 --> 00:09:32.000]  我們一起來念這段新聞
[00:09:32.000 --> 00:09:34.000]  我們一起來念這段新聞
[00:09:34.000 --> 00:09:36.000]  我們一起來念這段新聞
[00:09:36.000 --> 00:09:38.000]  我們一起來念這段新聞
[00:09:38.000 --> 00:09:40.000]  我們一起來念這段新聞
[00:09:40.000 --> 00:09:42.000]  我們一起來念這段新聞
[00:09:42.000 --> 00:09:44.000]  我們一起來念這段新聞
[00:09:44.000 --> 00:09:46.000]  我們一起來念這段新聞
[00:09:46.000 --> 00:09:48.000]  我們一起來念這段新聞
[00:09:48.000 --> 00:09:50.000]  我們一起來念這段新聞
[00:09:50.000 --> 00:09:52.000]  我們一起來念這段新聞
[00:09:52.000 --> 00:09:54.000]  我們一起來念這段新聞
[00:09:54.000 --> 00:09:56.000]  我們一起來念這段新聞
[00:09:56.000 --> 00:09:58.000]  我們一起來念這段新聞
[00:09:58.000 --> 00:10:00.000]  我們一起來念這段新聞
[00:10:00.000 --> 00:10:02.000]  我們一起來念這段新聞
[00:10:02.000 --> 00:10:04.000]  我們一起來念這段新聞
[00:10:04.000 --> 00:10:06.000]  我們一起來念這段新聞
[00:10:06.000 --> 00:10:08.000]  我們一起來念這段新聞
[00:10:08.000 --> 00:10:10.000]  我們一起來念這段新聞
[00:10:10.000 --> 00:10:12.000]  我們一起來念這段新聞
[00:10:12.000 --> 00:10:14.000]  我們一起來念這段新聞
[00:10:14.000 --> 00:10:16.000]  我們一起來念這段新聞
[00:10:16.000 --> 00:10:18.000]  我們一起來念這段新聞
[00:10:18.000 --> 00:10:20.000]  我們一起來念這段新聞
[00:10:20.000 --> 00:10:22.000]  我們一起來念這段新聞
[00:10:22.000 --> 00:10:24.000]  我們一起來念這段新聞
[00:10:24.000 --> 00:10:26.000]  我們一起來念這段新聞
[00:10:26.000 --> 00:10:28.000]  我們一起來念這段新聞
[00:10:28.000 --> 00:10:30.000]  我們一起來念這段新聞
[00:10:30.000 --> 00:10:32.000]  我們一起來念這段新聞
[00:10:32.000 --> 00:10:34.000]  我們一起來念這段新聞
[00:10:34.000 --> 00:10:36.000]  我們一起來念這段新聞
[00:10:36.000 --> 00:10:38.000]  我們一起來念這段新聞
[00:10:38.000 --> 00:10:40.000]  我們一起來念這段新聞
[00:10:40.000 --> 00:10:42.000]  我們一起來念這段新聞
[00:10:42.000 --> 00:10:44.000]  我們一起來念這段新聞
[00:10:44.000 --> 00:10:46.000]  我們一起來念這段新聞
[00:10:46.000 --> 00:10:48.000]  我們一起來念這段新聞
[00:10:48.000 --> 00:10:50.000]  我們一起來念這段新聞
[00:10:50.000 --> 00:10:52.000]  我們一起來念這段新聞
[00:10:52.000 --> 00:10:54.000]  我們一起來念這段新聞
[00:10:54.000 --> 00:10:56.000]  我們一起來念這段新聞
[00:10:56.000 --> 00:10:58.000]  我們一起來念這段新聞
[00:10:58.000 --> 00:11:00.000]  我們一起來念這段新聞
[00:11:00.000 --> 00:11:02.000]  我們一起來念這段新聞
[00:11:02.000 --> 00:11:04.000]  我們一起來念這段新聞
[00:11:04.000 --> 00:11:06.000]  我們一起來念這段新聞
[00:11:06.000 --> 00:11:08.000]  我們一起來念這段新聞
[00:11:08.000 --> 00:11:10.000]  我們一起來念這段新聞
[00:11:10.000 --> 00:11:12.000]  我們一起來念這段新聞
[00:11:12.000 --> 00:11:14.000]  我們一起來念這段新聞
[00:11:14.000 --> 00:11:16.000]  我們一起來念這段新聞
[00:11:16.000 --> 00:11:18.000]  我們一起來念這段新聞
[00:11:18.000 --> 00:11:20.000]  我們一起來念這段新聞
[00:11:20.000 --> 00:11:22.000]  我們一起來念這段新聞
[00:11:22.000 --> 00:11:24.000]  我們一起來念這段新聞
[00:11:24.000 --> 00:11:26.000]  我們一起來念這段新聞
[00:11:26.000 --> 00:11:28.000]  我們一起來念這段新聞
[00:11:28.000 --> 00:11:30.000]  我們一起來念這段新聞
[00:11:30.000 --> 00:11:32.000]  我們一起來念這段新聞
[00:11:32.000 --> 00:11:34.000]  我們一起來念這段新聞
[00:11:34.000 --> 00:11:36.000]  我們一起來念這段新聞
[00:11:36.000 --> 00:11:38.000]  我們一起來念這段新聞
[00:11:38.000 --> 00:11:40.000]  我們一起來念這段新聞
[00:11:40.000 --> 00:11:42.000]  我們一起來念這段新聞
[00:11:42.000 --> 00:11:44.000]  我們一起來念這段新聞
[00:11:44.000 --> 00:11:46.000]  我們一起來念這段新聞
[00:11:46.000 --> 00:11:48.000]  我們一起來念這段新聞
[00:11:48.000 --> 00:11:50.000]  我們一起來念這段新聞
[00:11:50.000 --> 00:11:52.000]  我們一起來念這段新聞
[00:11:52.000 --> 00:11:54.000]  我們一起來念這段新聞
[00:11:54.000 --> 00:11:56.000]  我們一起來念這段新聞
[00:11:56.000 --> 00:11:58.000]  我們一起來念這段新聞
[00:11:58.000 --> 00:12:00.000]  我們一起來念這段新聞
[00:12:00.000 --> 00:12:02.000]  我們一起來念這段新聞
[00:12:02.000 --> 00:12:04.000]  我們一起來念這段新聞
[00:12:04.000 --> 00:12:06.000]  我們一起來念這段新聞
[00:12:06.000 --> 00:12:08.000]  我們一起來念這段新聞
[00:12:08.000 --> 00:12:10.000]  我們一起來念這段新聞
[00:12:10.000 --> 00:12:12.000]  我們一起來念這段新聞
[00:12:12.000 --> 00:12:14.000]  我們一起來念這段新聞
[00:12:14.000 --> 00:12:16.000]  我們一起來念這段新聞
[00:12:16.000 --> 00:12:18.000]  我們一起來念這段新聞
[00:12:18.000 --> 00:12:20.000]  我們一起來念這段新聞
[00:12:20.000 --> 00:12:22.000]  我們一起來念這段新聞
[00:12:22.000 --> 00:12:24.000]  我們一起來念這段新聞
[00:12:24.000 --> 00:12:26.000]  我們一起來念這段新聞
[00:12:26.000 --> 00:12:28.000]  我們一起來念這段新聞
[00:12:28.000 --> 00:12:30.000]  我們一起來念這段新聞
[00:12:30.000 --> 00:12:32.000]  我們一起來念這段新聞
[00:12:32.000 --> 00:12:34.000]  我們一起來念這段新聞
[00:12:34.000 --> 00:12:36.000]  我們一起來念這段新聞
[00:12:36.000 --> 00:12:38.000]  我們一起來念這段新聞
[00:12:38.000 --> 00:12:40.000]  我們一起來念這段新聞
[00:12:40.000 --> 00:12:42.000]  我們一起來念這段新聞
[00:12:42.000 --> 00:12:44.000]  我們一起來念這段新聞
[00:12:44.000 --> 00:12:46.000]  我們一起來念這段新聞
[00:12:46.000 --> 00:12:48.000]  我們一起來念這段新聞
[00:12:48.000 --> 00:12:50.000]  我們一起來念這段新聞
[00:12:50.000 --> 00:12:52.000]  我們一起來念這段新聞
[00:12:52.000 --> 00:12:54.000]  我們一起來念這段新聞
[00:12:54.000 --> 00:12:56.000]  我們一起來念這段新聞
[00:12:56.000 --> 00:12:58.000]  我們一起來念這段新聞
[00:12:58.000 --> 00:13:00.000]  我們一起來念這段新聞
[00:13:00.000 --> 00:13:02.000]  我們一起來念這段新聞
[00:13:02.000 --> 00:13:04.000]  我們一起來念這段新聞
[00:13:04.000 --> 00:13:06.000]  我們一起來念這段新聞
[00:13:06.000 --> 00:13:08.000]  我們一起來念這段新聞
[00:13:08.000 --> 00:13:10.000]  我們一起來念這段新聞
[00:13:10.000 --> 00:13:12.000]  我們一起來念這段新聞
[00:13:12.000 --> 00:13:14.000]  我們一起來念這段新聞
[00:13:14.000 --> 00:13:16.000]  我們一起來念這段新聞
[00:13:16.000 --> 00:13:18.000]  我們一起來念這段新聞
[00:13:18.000 --> 00:13:20.000]  我們一起來念這段新聞
[00:13:20.000 --> 00:13:22.000]  我們一起來念這段新聞
[00:13:22.000 --> 00:13:24.000]  我們一起來念這段新聞
[00:13:24.000 --> 00:13:26.000]  我們一起來念這段新聞
[00:13:26.000 --> 00:13:28.000]  我們一起來念這段新聞
[00:13:28.000 --> 00:13:30.000]  我們一起來念這段新聞
[00:13:30.000 --> 00:13:32.000]  我們一起來念這段新聞
[00:13:32.000 --> 00:13:34.000]  我們一起來念這段新聞
[00:13:34.000 --> 00:13:36.000]  我們一起來念這段新聞
[00:13:36.000 --> 00:13:38.000]  我們一起來念這段新聞
[00:13:38.000 --> 00:13:40.000]  我們一起來念這段新聞
[00:13:40.000 --> 00:13:42.000]  我們一起來念這段新聞
[00:13:42.000 --> 00:13:44.000]  我們一起來念這段新聞
[00:13:44.000 --> 00:13:46.000]  我們一起來念這段新聞
[00:13:46.000 --> 00:13:48.000]  我們一起來念這段新聞
[00:13:48.000 --> 00:13:50.000]  我們一起來念這段新聞
[00:13:50.000 --> 00:13:52.000]  我們一起來念這段新聞
[00:13:52.000 --> 00:13:54.000]  我們一起來念這段新聞
[00:13:54.000 --> 00:13:56.000]  我們一起來念這段新聞
[00:13:56.000 --> 00:13:58.000]  我們一起來念這段新聞
[00:13:58.000 --> 00:14:00.000]  我們一起來念這段新聞
[00:14:00.000 --> 00:14:02.000]  我們一起來念這段新聞
[00:14:02.000 --> 00:14:04.000]  我們一起來念這段新聞
[00:14:04.000 --> 00:14:06.000]  我們一起來念這段新聞
[00:14:06.000 --> 00:14:08.000]  我們一起來念這段新聞
[00:14:08.000 --> 00:14:10.000]  我們一起來念這段新聞
[00:14:10.000 --> 00:14:12.000]  我們一起來念這段新聞
[00:14:12.000 --> 00:14:14.000]  我們一起來念這段新聞
[00:14:14.000 --> 00:14:16.000]  我們一起來念這段新聞
[00:14:16.000 --> 00:14:18.000]  我們一起來念這段新聞
[00:14:18.000 --> 00:14:20.000]  我們一起來念這段新聞
[00:14:20.000 --> 00:14:22.000]  我們一起來念這段新聞
[00:14:22.000 --> 00:14:24.000]  我們一起來念這段新聞
[00:14:24.000 --> 00:14:26.000]  我們一起來念這段新聞
[00:14:26.000 --> 00:14:28.000]  我們一起來念這段新聞
[00:14:28.000 --> 00:14:30.000]  我們一起來念這段新聞
[00:14:30.000 --> 00:14:32.000]  我們一起來念這段新聞
[00:14:32.000 --> 00:14:34.000]  我們一起來念這段新聞
[00:14:34.000 --> 00:14:36.000]  我們一起來念這段新聞
[00:14:36.000 --> 00:14:38.000]  我們一起來念這段新聞
[00:14:38.000 --> 00:14:40.000]  我們一起來念這段新聞
[00:14:40.000 --> 00:14:42.000]  我們一起來念這段新聞
[00:14:42.000 --> 00:14:44.000]  我們一起來念這段新聞
[00:14:44.000 --> 00:14:46.000]  我們一起來念這段新聞
[00:14:46.000 --> 00:14:48.000]  我們一起來念這段新聞
[00:14:48.000 --> 00:14:50.000]  我們一起來念這段新聞
[00:14:50.000 --> 00:14:52.000]  我們一起來念這段新聞
[00:14:52.000 --> 00:14:54.000]  我們一起來念這段新聞
[00:14:54.000 --> 00:14:56.000]  我們一起來念這段新聞
[00:14:56.000 --> 00:14:58.000]  我們一起來念這段新聞
[00:14:58.000 --> 00:15:00.000]  我們一起來念這段新聞
[00:15:00.000 --> 00:15:02.000]  我們一起來念這段新聞
[00:15:02.000 --> 00:15:04.000]  我們一起來念這段新聞
[00:15:04.000 --> 00:15:06.000]  我們一起來念這段新聞
[00:15:06.000 --> 00:15:08.000]  我們一起來念這段新聞
[00:15:08.000 --> 00:15:10.000]  我們一起來念這段新聞
[00:15:10.000 --> 00:15:12.000]  我們一起來念這段新聞
[00:15:12.000 --> 00:15:14.000]  我們一起來念這段新聞
[00:15:14.000 --> 00:15:16.000]  我們一起來念這段新聞
[00:15:16.000 --> 00:15:18.000]  我們一起來念這段新聞
[00:15:18.000 --> 00:15:20.000]  我們一起來念這段新聞
[00:15:20.000 --> 00:15:22.000]  我們一起來念這段新聞
[00:15:22.000 --> 00:15:24.000]  我們一起來念這段新聞
