
[00:00:00.000 --> 00:00:04.000]  大英節目好,我們今天看了一段經文
[00:08:04.000 --> 00:08:06.000]  人就是這樣
[00:08:06.000 --> 00:08:08.000]  神的律法是這樣叫我們做
[00:08:08.000 --> 00:08:11.000]  但是我們卻是屬於肉體的
[00:08:11.000 --> 00:08:12.000]  是對立的
[00:08:12.000 --> 00:08:15.000]  他說我們知道律法是屬靈的
[00:08:15.000 --> 00:08:17.000]  我卻是屬於肉體的
[00:08:17.000 --> 00:08:19.000]  是已經賣給罪了
[00:08:19.000 --> 00:08:20.000]  一開始就說
[00:08:20.000 --> 00:08:22.000]  處境就是這樣
[00:08:22.000 --> 00:08:23.000]  神的律法是屬靈的
[00:08:23.000 --> 00:08:25.000]  是來自神的
[00:08:25.000 --> 00:08:27.000]  是由真理的聖靈
[00:08:27.000 --> 00:08:31.000]  去顯示神彰顯祂的道德標準
[00:08:31.000 --> 00:08:33.000]  是合而是正確的
[00:08:33.000 --> 00:08:34.000]  對人有益的
[00:08:34.000 --> 00:08:36.000]  這個是屬神的
[00:08:36.000 --> 00:08:37.000]  但是另一方面
[00:08:37.000 --> 00:08:38.000]  人是怎樣呢
[00:08:38.000 --> 00:08:40.000]  人是屬肉體的
[00:08:40.000 --> 00:08:42.000]  屬肉體就是
[00:08:42.000 --> 00:08:45.000]  我們知道肉體就不是我們的肉
[00:08:45.000 --> 00:08:47.000]  是保羅的用詞
[00:08:47.000 --> 00:08:49.000]  是說在我們的生命裡面
[00:08:49.000 --> 00:08:52.000]  自從亞當犯罪
[00:08:52.000 --> 00:08:55.000]  人類一代一代墮落了
[00:08:55.000 --> 00:08:57.000]  我們是有罪性的
[00:08:57.000 --> 00:09:00.000]  這個生命就是我們的肉體
[00:09:00.000 --> 00:09:02.000]  我們的罪性在我們裡面
[00:09:02.000 --> 00:09:04.000]  而什麼叫做屬肉體呢
[00:09:04.000 --> 00:09:05.000]  就是說如果用英文
[00:09:05.000 --> 00:09:06.000]  freshly
[00:09:06.000 --> 00:09:08.000]  就是說屬於這個
[00:09:08.000 --> 00:09:13.000]  是關乎我們被這個罪性所牽引
[00:09:13.000 --> 00:09:16.000]  所帶出來的行為
[00:09:16.000 --> 00:09:20.000]  如果我們看回屬肉體這個詞語
[00:09:20.000 --> 00:09:22.000]  我們會看到其他參照
[00:09:22.000 --> 00:09:24.000]  譬如前書是說一些人
[00:09:24.000 --> 00:09:26.000]  是跟隨這個罪性
[00:09:26.000 --> 00:09:28.000]  做出一些犯罪的行為
[00:09:28.000 --> 00:09:29.000]  譬如驕傲
[00:09:29.000 --> 00:09:30.000]  分門結黨
[00:09:30.000 --> 00:09:31.000]  淫亂
[00:09:31.000 --> 00:09:33.000]  不識愛人
[00:09:33.000 --> 00:09:36.000]  這些都是屬肉體的
[00:09:36.000 --> 00:09:38.000]  接著就說
[00:09:38.000 --> 00:09:39.000]  保羅說
[00:09:39.000 --> 00:09:41.000]  是已經邁及罪了
[00:09:41.000 --> 00:09:44.000]  是被罪惡所管轄的
[00:09:44.000 --> 00:09:46.000]  你就會奇怪
[00:09:46.000 --> 00:09:47.000]  因為保羅在第六章
[00:09:47.000 --> 00:09:49.000]  他明明說
[00:09:49.000 --> 00:09:51.000]  我們因為和基督結連的時候
[00:09:51.000 --> 00:09:53.000]  只罪身滅絕
[00:09:53.000 --> 00:09:55.000]  不會作罪的牢符
[00:09:55.000 --> 00:09:58.000]  這裡為什麼這樣說呢
[00:09:58.000 --> 00:09:59.000]  罪身滅絕的意思
[00:09:59.000 --> 00:10:01.000]  就是說不再受罪的牽引
[00:10:01.000 --> 00:10:03.000]  但不是代表你不犯罪
[00:10:03.000 --> 00:10:04.000]  不是代表你沒有罪性
[00:10:04.000 --> 00:10:06.000]  所以保羅強調
[00:10:06.000 --> 00:10:07.000]  我們要奉獻自己
[00:10:07.000 --> 00:10:10.000]  以致我們不要在我們的生命裏面
[00:10:10.000 --> 00:10:13.000]  不要被罪作我們的主
[00:10:13.000 --> 00:10:16.000]  所以我們仍然有罪性
[00:10:16.000 --> 00:10:18.000]  我不知道你留不留意到這件事
[00:10:18.000 --> 00:10:21.000]  這個是非常之重要
[00:10:21.000 --> 00:10:24.000]  我以前在大理石神學院時
[00:10:24.000 --> 00:10:26.000]  讀神學的時候
[00:10:26.000 --> 00:10:27.000]  非常好
[00:10:27.000 --> 00:10:30.000]  讀神學這樣獻身
[00:10:30.000 --> 00:10:32.000]  我們無論什麼人生階段
[00:10:32.000 --> 00:10:33.000]  罪都經常會來
[00:10:33.000 --> 00:10:35.000]  我們有一個罪性
[00:10:35.000 --> 00:10:40.000]  有一次學院會叫我們一班學生
[00:10:40.000 --> 00:10:42.000]  組成一個小組
[00:10:42.000 --> 00:10:44.000]  經常彼此勸勉
[00:10:44.000 --> 00:10:46.000]  有一次我們聚會
[00:10:46.000 --> 00:10:49.000]  有一個弟兄單身未結婚
[00:10:49.000 --> 00:10:52.000]  很坦白一見面就跟我們說
[00:10:52.000 --> 00:10:54.000]  你為我禱告
[00:10:54.000 --> 00:10:56.000]  因為我有情慾的罪
[00:10:56.000 --> 00:10:58.000]  你們一定沒有
[00:10:58.000 --> 00:10:59.000]  你們結了婚
[00:10:59.000 --> 00:11:01.000]  接著有一個弟兄很坦白
[00:11:01.000 --> 00:11:02.000]  即是結了婚
[00:11:02.000 --> 00:11:04.000]  我們都有情慾的
[00:11:04.000 --> 00:11:05.000]  我聽到這句說話
[00:11:05.000 --> 00:11:07.000]  其實我內心都想
[00:11:07.000 --> 00:11:09.000]  不過我沒有他那麼坦白
[00:11:09.000 --> 00:11:11.000]  我沒有那麼快說
[00:11:11.000 --> 00:11:13.000]  當然我有情慾
[00:11:13.000 --> 00:11:17.000]  很多人有在校園裏面發生
[00:11:17.000 --> 00:11:19.000]  哪裏沒有罪惡
[00:11:19.000 --> 00:11:23.000]  我們的人根本有罪性在裏面當中
[00:11:23.000 --> 00:11:27.000]  有了這個對立的情況
[00:11:27.000 --> 00:11:32.000]  我們就有以下保羅所形容的掙扎
[00:11:32.000 --> 00:11:34.000]  如果我們看這段經文
[00:11:34.000 --> 00:11:37.000]  在第十五節到第二十節
[00:11:37.000 --> 00:11:39.000]  是一個比較頗長的篇幅
[00:11:39.000 --> 00:11:41.000]  分成兩個段落
[00:11:41.000 --> 00:11:42.000]  如果細分
[00:11:42.000 --> 00:11:44.000]  其實是兩個循環說類似的東西
[00:11:44.000 --> 00:11:48.000]  都是說人根本做不到我們想要做的東西
[00:11:48.000 --> 00:11:49.000]  我很有好意慾
[00:11:49.000 --> 00:11:50.000]  但是我做不到
[00:11:50.000 --> 00:11:52.000]  但是有些程度不同
[00:11:52.000 --> 00:11:54.000]  或者我們首先看第一個小段落
[00:11:54.000 --> 00:11:58.000]  十五節到第十七節
[00:11:58.000 --> 00:12:00.000]  他這樣說
[00:12:00.000 --> 00:12:02.000]  其實在掙扎裏面
[00:12:02.000 --> 00:12:03.000]  他說因為我所做的
[00:12:03.000 --> 00:12:05.000]  我自己不明白
[00:12:05.000 --> 00:12:07.000]  我理解不了為什麼我會這樣
[00:12:07.000 --> 00:12:08.000]  為什麼
[00:12:08.000 --> 00:12:09.000]  難以理解
[00:12:09.000 --> 00:12:12.000]  因為我所願意的
[00:12:12.000 --> 00:12:14.000]  我並不做
[00:12:14.000 --> 00:12:17.000]  這個已經是
[00:12:17.000 --> 00:12:19.000]  不知道為什麼這樣
[00:12:19.000 --> 00:12:20.000]  我所恨惡的
[00:12:20.000 --> 00:12:21.000]  我回去做
[00:12:21.000 --> 00:12:23.000]  剛剛相反
[00:12:23.000 --> 00:12:26.000]  想做的就沒有做
[00:12:26.000 --> 00:12:28.000]  我現在恨的
[00:12:28.000 --> 00:12:29.000]  相反的恨
[00:12:29.000 --> 00:12:32.000]  我反而做了出來
[00:12:32.000 --> 00:12:35.000]  或者我們要了解
[00:12:35.000 --> 00:12:36.000]  如果這樣看
[00:12:36.000 --> 00:12:38.000]  其實保羅也不錯
[00:12:38.000 --> 00:12:40.000]  因為他有一個意願的心
[00:12:40.000 --> 00:12:42.000]  他強調我想做一件事
[00:12:42.000 --> 00:12:43.000]  我恨一些東西
[00:12:43.000 --> 00:12:45.000]  就是說我有道德的價值觀
[00:12:45.000 --> 00:12:47.000]  我很想跟神
[00:12:47.000 --> 00:12:48.000]  這個非常好
[00:12:48.000 --> 00:12:51.000]  所以無論他解釋不了這個行為
[00:12:51.000 --> 00:12:52.000]  他有一件事可以肯定
[00:12:52.000 --> 00:12:53.000]  他說
[00:12:53.000 --> 00:12:57.000]  如果我做是我所不願意的
[00:12:57.000 --> 00:12:58.000]  我就
[00:12:58.000 --> 00:13:00.000]  我得承認律法是善的
[00:13:00.000 --> 00:13:02.000]  有一件事他一定可以肯定
[00:13:02.000 --> 00:13:04.000]  他知道律法是好的
[00:13:04.000 --> 00:13:05.000]  正如之前他說
[00:13:05.000 --> 00:13:08.000]  律法是屬靈的
[00:13:08.000 --> 00:13:09.000]  律法是好的
[00:13:09.000 --> 00:13:12.000]  是能夠有益於我的
[00:13:12.000 --> 00:13:13.000]  但是他又做不了
[00:13:13.000 --> 00:13:14.000]  那怎麼辦
[00:13:14.000 --> 00:13:16.000]  他去到一個什麼樣的掙扎位
[00:13:16.000 --> 00:13:17.000]  事實上
[00:13:17.000 --> 00:13:20.000]  我真的真心很想做好的
[00:13:20.000 --> 00:13:22.000]  知道律法好的
[00:13:22.000 --> 00:13:23.000]  但是做不了
[00:13:23.000 --> 00:13:25.000]  於是會有一個結論
[00:13:25.000 --> 00:13:27.000]  小小的結論是十七節話
[00:13:27.000 --> 00:13:28.000]  事實上不是我做的
[00:13:28.000 --> 00:13:33.000]  而是注重我裡面的最做的
[00:13:33.000 --> 00:13:35.000]  保羅想說什麼呢
[00:13:35.000 --> 00:13:40.000]  是不是不是我做的
[00:13:40.000 --> 00:13:42.000]  裡面的罪做的
[00:13:42.000 --> 00:13:43.000]  如果有個例子
[00:13:43.000 --> 00:13:45.000]  做老師
[00:13:45.000 --> 00:13:47.000]  如果有個學生跟你說
[00:13:47.000 --> 00:13:49.000]  我偷了我旁邊的筆
[00:13:49.000 --> 00:13:51.000]  就是被人抓到
[00:13:51.000 --> 00:13:52.000]  老師不關我的事
[00:13:52.000 --> 00:13:54.000]  我真的不想的
[00:13:54.000 --> 00:13:56.000]  不過我罪裡面要我做
[00:13:56.000 --> 00:13:58.000]  所以你如果做老師
[00:13:58.000 --> 00:14:01.000]  你罰不罰他
[00:14:01.000 --> 00:14:02.000]  都罰嗎
[00:14:02.000 --> 00:14:06.000]  他說我不是我
[00:14:06.000 --> 00:14:09.000]  保羅是不是想推卸責任呢
[00:14:09.000 --> 00:14:12.000]  其實他想說一個處境
[00:14:12.000 --> 00:14:14.000]  我真是很想做好的
[00:14:14.000 --> 00:14:16.000]  但是我身不由己
[00:14:16.000 --> 00:14:21.000]  他在說我罪性裡面的無能為力
[00:14:21.000 --> 00:14:23.000]  身不由己
[00:14:23.000 --> 00:14:25.000]  那是不是我做的
[00:14:25.000 --> 00:14:27.000]  我真的不是我的
[00:14:27.000 --> 00:14:28.000]  冤枉的
[00:14:28.000 --> 00:14:29.000]  我真的不想的
[00:14:29.000 --> 00:14:32.000]  你有沒有看到那些賊人抓到的時候這樣說
[00:14:32.000 --> 00:14:34.000]  但是他畢竟做了
[00:14:34.000 --> 00:14:35.000]  這個就是那個矛盾
[00:14:35.000 --> 00:14:37.000]  保羅不是在說假話
[00:14:37.000 --> 00:14:39.000]  這個處境
[00:14:39.000 --> 00:14:42.000]  馬丁路德有一個挺好的描寫
[00:14:42.000 --> 00:14:44.000]  他說等於一個人騎著一隻馬
[00:14:44.000 --> 00:14:47.000]  騎馬的人跟那隻馬是彼此相連的
[00:14:47.000 --> 00:14:50.000]  你很難分得出是馬還是人
[00:14:50.000 --> 00:14:52.000]  當你騎馬上谷
[00:14:52.000 --> 00:14:55.000]  就是一個騎士
[00:14:55.000 --> 00:15:00.000]  如果我想去走一個方向我就騎馬
[00:15:00.000 --> 00:15:02.000]  但是那隻馬呢
[00:15:02.000 --> 00:15:04.000]  他走了到那裡
[00:15:04.000 --> 00:15:07.000]  那我是不是會走到那裡
[00:15:07.000 --> 00:15:11.000]  他做的不由自主就是我們的處境
[00:15:11.000 --> 00:15:15.000]  所以騎馬上谷那個不關我的事
[00:15:15.000 --> 00:15:17.000]  那個搞的
[00:15:17.000 --> 00:15:19.000]  但是畢竟你騎馬上谷
[00:15:19.000 --> 00:15:21.000]  很矛盾
[00:15:21.000 --> 00:15:23.000]  是不是
[00:15:23.000 --> 00:15:25.000]  所以我做不到
[00:15:25.000 --> 00:15:26.000]  律法是好的
[00:15:26.000 --> 00:15:27.000]  好了
[00:15:27.000 --> 00:15:28.000]  接著再到層面
[00:15:28.000 --> 00:15:30.000]  是說到這個掙扎的
[00:15:30.000 --> 00:15:32.000]  那個真的很難處理
[00:15:32.000 --> 00:15:33.000]  怎樣處理
[00:15:33.000 --> 00:15:35.000]  因為我裡面都有問題
[00:15:35.000 --> 00:15:36.000]  我們看看這段段落
[00:15:36.000 --> 00:15:40.000]  在第18節
[00:15:40.000 --> 00:15:41.000]  去到第20節
[00:15:41.000 --> 00:15:44.000]  他說我也知道住在我裡面的
[00:15:44.000 --> 00:15:45.000]  就是我
[00:15:45.000 --> 00:15:47.000]  剛才說的律法是美好的
[00:15:47.000 --> 00:15:49.000]  那我又怎樣
[00:15:49.000 --> 00:15:51.000]  保羅說住在我裡面的
[00:15:51.000 --> 00:15:54.000]  就算我肉體之中沒有善
[00:15:54.000 --> 00:15:56.000]  你想一下
[00:15:56.000 --> 00:15:58.000]  律法就善
[00:15:58.000 --> 00:16:00.000]  我裡面沒有善
[00:16:00.000 --> 00:16:02.000]  肯定怎樣
[00:16:02.000 --> 00:16:03.000]  一定做不到
[00:16:03.000 --> 00:16:04.000]  但問題就是
[00:16:04.000 --> 00:16:08.000]  你和我可能不發現這件事
[00:16:08.000 --> 00:16:09.000]  原來我們的本質
[00:16:09.000 --> 00:16:11.000]  我們有罪證
[00:16:11.000 --> 00:16:12.000]  我們沒有善
[00:16:12.000 --> 00:16:14.000]  那你說真的沒有善
[00:16:14.000 --> 00:16:17.000]  這個保羅不是說他一點善都沒有
[00:16:17.000 --> 00:16:18.000]  如果不是他不會說
[00:16:18.000 --> 00:16:20.000]  我真的想做好的
[00:16:20.000 --> 00:16:22.000]  我律法是好的
[00:16:22.000 --> 00:16:25.000]  其實是在說一個矛盾
[00:16:25.000 --> 00:16:28.000]  裡面是沒有好的
[00:16:28.000 --> 00:16:30.000]  我們做不到真正的美善
[00:16:30.000 --> 00:16:33.000]  結果主耶穌看到一個少年的官說
[00:16:33.000 --> 00:16:34.000]  我做什麼事
[00:16:34.000 --> 00:16:36.000]  能夠得永生
[00:16:36.000 --> 00:16:39.000]  良善的夫子
[00:16:39.000 --> 00:16:40.000]  主耶穌說
[00:16:40.000 --> 00:16:41.000]  除了神一位
[00:16:41.000 --> 00:16:43.000]  沒有良善
[00:16:43.000 --> 00:16:45.000]  你說主耶穌這樣說
[00:16:45.000 --> 00:16:48.000]  他真的是說真話
[00:16:48.000 --> 00:16:50.000]  只有神才是善
[00:16:50.000 --> 00:16:51.000]  我們在裡面
[00:16:51.000 --> 00:16:54.000]  我們根本就是一種罪性在裡面
[00:16:54.000 --> 00:16:57.000]  是天生是我們的本質
[00:16:57.000 --> 00:16:59.000]  所以如果這樣去打這場仗
[00:16:59.000 --> 00:17:02.000]  我們一定輸定
