
[00:00:00.000 --> 00:00:06.000]  好,我們今天繼續講《主土文》六章第十三節
[00:02:31.000 --> 00:02:35.000]  要我們,上上都要禱告
[00:02:35.000 --> 00:02:39.000]  救我們,脫離空惡
[00:02:39.000 --> 00:02:43.000]  即使這次試探是經歷
[00:02:43.000 --> 00:02:45.000]  但空惡是未離去的
[00:02:45.000 --> 00:02:48.000]  仍然有機會去侵襲我們
[00:02:48.000 --> 00:02:50.000]  即使我們說我們很有信心
[00:02:50.000 --> 00:02:52.000]  今天冒著風雨
[00:02:52.000 --> 00:02:55.000]  做這件事情,回來教會
[00:02:55.000 --> 00:02:59.000]  但我們都要求主幫助我們脫離
[00:02:59.000 --> 00:03:02.000]  這些險惡、險要
[00:03:02.000 --> 00:03:05.000]  會不會有危險
[00:03:05.000 --> 00:03:09.000]  有在外面的情況
[00:03:09.000 --> 00:03:11.000]  我們都會祈求
[00:03:11.000 --> 00:03:13.000]  所以我們認為關連是很重要
[00:03:13.000 --> 00:03:17.000]  但是,神就是要我們學會這個主祷文
[00:03:17.000 --> 00:03:20.000]  耶穌基督就是要教導我們
[00:03:20.000 --> 00:03:23.000]  記得在2018年的時候
[00:03:23.000 --> 00:03:25.000]  六月底的時候
[00:03:25.000 --> 00:03:28.000]  一個全球都很關心的事情
[00:03:28.000 --> 00:03:31.000]  原來在泰國北部
[00:03:31.000 --> 00:03:33.000]  近緬甸的地方
[00:03:33.000 --> 00:03:37.000]  發生了一個叫做
[00:03:37.000 --> 00:03:40.000]  瑞美人動救援行動
[00:03:40.000 --> 00:03:42.000]  大家有沒有印象?
[00:03:42.000 --> 00:03:46.000]  有12個少年人和一個教練
[00:03:46.000 --> 00:03:47.000]  他們是足球隊
[00:03:47.000 --> 00:03:49.000]  他們叫野豬隊
[00:03:49.000 --> 00:03:52.000]  一班少年人
[00:03:52.000 --> 00:03:55.000]  他們被困在山洞裡
[00:03:55.000 --> 00:04:01.000]  他們的山洞可能遇上大暴雨
[00:04:01.000 --> 00:04:05.000]  大暴雨,於是他們就進去山洞
[00:04:05.000 --> 00:04:07.000]  但暴雨實在太大
[00:04:07.000 --> 00:04:12.000]  可能好像我們上次黑雨的情況
[00:04:12.000 --> 00:04:16.000]  五百年,還是幾百年一次的難得
[00:04:16.000 --> 00:04:19.000]  一個這樣的大水災
[00:04:19.000 --> 00:04:22.000]  一直進入山洞裡
[00:04:22.000 --> 00:04:24.000]  他們一直在退後
[00:04:24.000 --> 00:04:26.000]  找一些比較高的地方
[00:04:26.000 --> 00:04:28.000]  但在那裡退後的地方
[00:04:28.000 --> 00:04:30.000]  當然他們留下了
[00:04:30.000 --> 00:04:34.000]  一個可以留在那裡
[00:04:34.000 --> 00:04:36.000]  可以避到雨
[00:04:36.000 --> 00:04:38.000]  又沒有被淹到的地方
[00:04:38.000 --> 00:04:40.000]  但問題是山洞進入了很久
[00:04:40.000 --> 00:04:43.000]  那麼深入的地方
[00:04:43.000 --> 00:04:46.000]  低的地方全部都是水
[00:04:46.000 --> 00:04:49.000]  根本他們沒有可能潛出去
[00:04:49.000 --> 00:04:52.000]  因為那些地方低落是布滿水的
[00:04:52.000 --> 00:04:55.000]  他們是去到山洞比較高的地方
[00:04:55.000 --> 00:04:57.000]  根本看不到洞口
[00:04:57.000 --> 00:04:59.000]  根本沒有可能走出來
[00:04:59.000 --> 00:05:02.000]  沒有可能有潛水那麼長的時間
[00:05:02.000 --> 00:05:07.000]  可以逃出洞穴裡
[00:05:07.000 --> 00:05:12.000]  所以後來發覺失蹤這幫人
[00:05:12.000 --> 00:05:14.000]  都找到他們的方向
[00:05:14.000 --> 00:05:17.000]  在一兩個星期裡
[00:05:17.000 --> 00:05:21.000]  全球有很多世界各地
[00:05:21.000 --> 00:05:24.000]  差不多一兩千的人
[00:05:24.000 --> 00:05:28.000]  願意幫助志願者來到救援
[00:05:28.000 --> 00:05:31.000]  中間有很多軍警人員
[00:05:31.000 --> 00:05:33.000]  很多潛水專家
[00:05:33.000 --> 00:05:35.000]  醫療人員、工程公司
[00:05:35.000 --> 00:05:37.000]  救難團等等都來到那裡
[00:05:37.000 --> 00:05:41.000]  一共有二十多個國家的團隊合作
[00:05:41.000 --> 00:05:44.000]  怎樣去拯救他們
[00:05:44.000 --> 00:05:46.000]  過了十多天裡
[00:05:46.000 --> 00:05:50.000]  終於把這幫小朋友分了兩批救出來
[00:05:50.000 --> 00:05:52.000]  我看到照片
[00:05:52.000 --> 00:05:57.000]  家人看到那種逃出生天
[00:05:57.000 --> 00:05:59.000]  那種氣出望外
[00:05:59.000 --> 00:06:02.000]  家人都沒有看到他們出來
[00:06:02.000 --> 00:06:05.000]  但是那些拯救隊進去找到他們
[00:06:05.000 --> 00:06:07.000]  拍了照片傳出來
[00:06:07.000 --> 00:06:08.000]  給家人看到
[00:06:08.000 --> 00:06:10.000]  家人很開心
[00:06:10.000 --> 00:06:11.000]  他們仍然是生存
[00:06:11.000 --> 00:06:12.000]  雖然在洞裡
[00:06:12.000 --> 00:06:14.000]  但現在在想怎樣把他們救出來
[00:06:14.000 --> 00:06:16.000]  拯救隊首先帶一些食物
[00:06:16.000 --> 00:06:19.000]  帶一些衣服給他們
[00:06:19.000 --> 00:06:24.000]  能夠先保持身體健康
[00:06:24.000 --> 00:06:26.000]  最終救了出來
[00:06:26.000 --> 00:06:27.000]  所以看到
[00:06:27.000 --> 00:06:30.000]  我很相信這幫少年人
[00:06:30.000 --> 00:06:31.000]  天天都祈禱
[00:06:31.000 --> 00:06:33.000]  救我快點脫離這個空惡
[00:06:33.000 --> 00:06:36.000]  快點救我脫離這個洞穴裡
[00:06:36.000 --> 00:06:38.000]  所以人生裡都有時
[00:06:38.000 --> 00:06:42.000]  常常遇到這樣的艱難的時候
[00:06:42.000 --> 00:06:43.000]  我們都可能不期然
[00:06:43.000 --> 00:06:45.000]  有一天或者某一刻裡
[00:06:45.000 --> 00:06:47.000]  突然間說救我
[00:06:47.000 --> 00:06:50.000]  可能是一個很危急的情況
[00:06:50.000 --> 00:06:52.000]  所以我今天用這個題目
[00:06:52.000 --> 00:06:54.000]  不可以逃避
[00:06:54.000 --> 00:06:56.000]  真的沒錯
[00:06:56.000 --> 00:07:00.000]  基本上耶穌基督叫我們禱告
[00:07:00.000 --> 00:07:03.000]  我們是會面對這些空惡的
[00:07:03.000 --> 00:07:05.000]  是逃避不了的
[00:07:05.000 --> 00:07:07.000]  不過我們最大的問題是
[00:07:07.000 --> 00:07:10.000]  我們知道這些空惡
[00:07:10.000 --> 00:07:13.000]  我們知道耶穌基督會保護我們
[00:07:13.000 --> 00:07:16.000]  我們知道我們怎樣去面對
[00:07:16.000 --> 00:07:19.000]  所以今天分三部分說
[00:07:19.000 --> 00:07:21.000]  第一個就是邪惡力量
[00:07:21.000 --> 00:07:24.000]  第二點就是無處不在
[00:07:24.000 --> 00:07:28.000]  第三點就是逃出生天
[00:07:28.000 --> 00:07:30.000]  邪惡的力量
[00:07:30.000 --> 00:07:34.000]  聖經說救我們脫離空惡
[00:07:34.000 --> 00:07:37.000]  空惡究竟是什麼呢
[00:07:37.000 --> 00:07:39.000]  這個空惡到底是指什麼呢
[00:07:39.000 --> 00:07:43.000]  是魔鬼所說一般的邪惡
[00:07:43.000 --> 00:07:46.000]  當然如果你去查色經書
[00:07:46.000 --> 00:07:50.000]  大部分色經學者都會用一個
[00:07:50.000 --> 00:07:55.000]  空惡的概念來包含解釋
[00:07:55.000 --> 00:07:59.000]  大概就是邪惡的思想
[00:07:59.000 --> 00:08:02.000]  邪惡的力量
[00:08:02.000 --> 00:08:05.000]  或者邪惡的行動
[00:08:05.000 --> 00:08:07.000]  甚至有些邪惡的人
[00:08:07.000 --> 00:08:11.000]  這樣去理解多一點
[00:08:11.000 --> 00:08:15.000]  我上次說不要遇見試探
[00:08:15.000 --> 00:08:18.000]  我們沒有特別說魔鬼撒旦
[00:08:18.000 --> 00:08:19.000]  說我們人生裏面
[00:08:19.000 --> 00:08:21.000]  我們自己從自己開始
[00:08:21.000 --> 00:08:24.000]  或是我們生活裏面都很多的試探
[00:08:24.000 --> 00:08:27.000]  就算你說今天打風下雨
[00:08:27.000 --> 00:08:29.000]  是不是魔鬼試探你
[00:08:29.000 --> 00:08:30.000]  不是 只是天雨
[00:08:30.000 --> 00:08:33.000]  我們沒有去到那個層面
[00:08:33.000 --> 00:08:34.000]  去到這個宿靈
[00:08:34.000 --> 00:08:35.000]  或者是靈界的層面
[00:08:35.000 --> 00:08:37.000]  是魔鬼撒旦影響我們嗎
[00:08:37.000 --> 00:08:41.000]  但是這個邪惡的力量
[00:08:41.000 --> 00:08:43.000]  在某程度來講
[00:08:43.000 --> 00:08:47.000]  也是在這個經文裏看到
[00:08:47.000 --> 00:08:50.000]  和本裏面寫
[00:08:50.000 --> 00:08:56.000]  寫的是脫離惡者
[00:08:56.000 --> 00:09:01.000]  好像一個有形態的東西
[00:09:01.000 --> 00:09:05.000]  惡者聖經裏面說的是魔鬼撒旦
[00:09:05.000 --> 00:09:09.000]  即是說可能同時間是說
[00:09:09.000 --> 00:09:12.000]  救我們脫離魔鬼撒旦
[00:09:12.000 --> 00:09:14.000]  或者如果說一個經文裏面
[00:09:14.000 --> 00:09:18.000]  其實是說救我們脫離這些邪惡的力量
[00:09:18.000 --> 00:09:21.000]  但是這個力量是來自哪裏呢
[00:09:21.000 --> 00:09:23.000]  這些試探是來自哪裏呢
[00:09:23.000 --> 00:09:29.000]  當我們看到這是耶穌基督教我們的祈禱的時候
[00:09:29.000 --> 00:09:34.000]  我就會覺得這個禱告是連上和耶穌基督有關係的
[00:09:34.000 --> 00:09:37.000]  耶穌基督是經歷過魔鬼撒旦的試探
[00:09:37.000 --> 00:09:38.000]  大家要記得
[00:09:38.000 --> 00:09:40.000]  祂出來傳道的時候
[00:09:40.000 --> 00:09:43.000]  四十晝夜的是去禁食禱告
[00:09:43.000 --> 00:09:48.000]  但是跟著魔鬼撒旦就是去試探祂
[00:09:48.000 --> 00:09:51.000]  耶穌基督經歷然後不被試探
[00:09:51.000 --> 00:09:55.000]  用神的說話去抵擋了魔鬼撒旦
[00:09:55.000 --> 00:09:57.000]  在這個情況來講
[00:09:57.000 --> 00:09:59.000]  是很具體的魔鬼撒旦
[00:09:59.000 --> 00:10:01.000]  在當中是試探耶穌
[00:10:01.000 --> 00:10:03.000]  讓祂面對這些凶惡
[00:10:03.000 --> 00:10:07.000]  但是耶穌基督是不被試探
[00:10:07.000 --> 00:10:10.000]  更加脫離這些惡者
[00:10:10.000 --> 00:10:12.000]  所以在某個情況來講
[00:10:12.000 --> 00:10:16.000]  這個邪惡的力量
[00:10:16.000 --> 00:10:18.000]  邪惡的原因
[00:10:18.000 --> 00:10:22.000]  特別是在早期的教父這些學者裏面
[00:10:22.000 --> 00:10:27.000]  他們的根源會說是來自魔鬼的
[00:10:27.000 --> 00:10:32.000]  第二方面我想說的是無處不在
[00:10:32.000 --> 00:10:35.000]  在講這種邪惡的力量
[00:10:35.000 --> 00:10:38.000]  無處不在
[00:10:38.000 --> 00:10:44.000]  今天在一些人的精神狀態裏面
[00:10:44.000 --> 00:10:47.000]  一些心理學者都可能來講
[00:10:47.000 --> 00:10:54.000]  人都會有些性格的異常
[00:10:54.000 --> 00:11:02.000]  或者講得現在比較沒那麼醜化
[00:11:02.000 --> 00:11:04.000]  或者叫沒那麼好聽
[00:11:04.000 --> 00:11:10.000]  性格失調
[00:11:10.000 --> 00:11:12.000]  這個講法
[00:11:12.000 --> 00:11:15.000]  但是裏面有很多分類
[00:11:15.000 --> 00:11:19.000]  這些人裏面都是過著正常的生活
[00:11:19.000 --> 00:11:24.000]  但是在內裏面的思想
[00:11:24.000 --> 00:11:26.000]  在他們的心靈裏面
[00:11:26.000 --> 00:11:28.000]  很多的問題很多的苦澀
[00:11:28.000 --> 00:11:34.000]  所以有些失調是反社會的人格
[00:11:34.000 --> 00:11:39.000]  是比較有暴力的傾向
[00:11:39.000 --> 00:11:41.000]  有一種衝動的行為
[00:11:41.000 --> 00:11:46.000]  有一種好像邪惡的思想在裏面
[00:11:46.000 --> 00:11:48.000]  它不是精神失常
[00:11:48.000 --> 00:11:50.000]  但是為什麼有些情況
[00:11:50.000 --> 00:11:52.000]  是會有些那麼負面
[00:11:52.000 --> 00:11:54.000]  那麼暴力
[00:11:54.000 --> 00:11:57.000]  這種傾向度呢
[00:11:57.000 --> 00:12:01.000]  當然還有其他的不同的性格失調
[00:12:01.000 --> 00:12:05.000]  都是內心裏面很多的幽暗的地方
[00:12:05.000 --> 00:12:08.000]  內心裏面甚至有很多邪惡的東西
[00:12:08.000 --> 00:12:10.000]  一些是思想上
[00:12:10.000 --> 00:12:13.000]  有些是行動上都出現了
[00:12:13.000 --> 00:12:15.000]  但是在這個情況裏面
[00:12:15.000 --> 00:12:19.000]  我們看到在心理學的解釋就可能說
[00:12:19.000 --> 00:12:23.000]  可能他們是小時候
[00:12:23.000 --> 00:12:27.000]  可能在童年的時候受到傷害
[00:12:27.000 --> 00:12:29.000]  受到困擾
[00:12:29.000 --> 00:12:33.000]  受到家庭家暴
[00:12:33.000 --> 00:12:39.000]  一些的傷痛創傷在裏面
[00:12:39.000 --> 00:12:44.000]  以致在那個時候沒有得到特別的處理
[00:12:44.000 --> 00:12:45.000]  這些傷害
[00:12:45.000 --> 00:12:50.000]  沒有得到一個適合的心理治療
[00:12:50.000 --> 00:12:52.000]  以致他們一路長大的時候
[00:12:52.000 --> 00:12:55.000]  這些陰影不斷地影響著他們
[00:12:55.000 --> 00:13:02.000]  以致他們可能會出現有暴力的傾向
[00:13:02.000 --> 00:13:05.000]  可能他們裏面有很多的仇恨
[00:13:05.000 --> 00:13:07.000]  在復仇的傾向
[00:13:07.000 --> 00:13:10.000]  或者是有些反社會的行為
[00:13:10.000 --> 00:13:12.000]  這些就出現了出來
[00:13:12.000 --> 00:13:15.000]  帶來你會說一個那麼邪惡的人
[00:13:15.000 --> 00:13:19.000]  一個那麼魔鬼的行動
[00:13:19.000 --> 00:13:22.000]  於是其實我們在生活裏面
[00:13:22.000 --> 00:13:26.000]  在我們生活當中裏面
[00:13:26.000 --> 00:13:30.000]  可能我們很不幸地會遇到這樣的人出現
[00:13:30.000 --> 00:13:36.000]  突然間可能有些人會破壞社會的情況
[00:13:36.000 --> 00:13:39.000]  可能是對人有暴力
[00:13:39.000 --> 00:13:40.000]  無端端地
[00:13:40.000 --> 00:13:46.000]  我們不知道可能是這些邪惡進入這個人的心裏面
[00:13:46.000 --> 00:13:51.000]  當然邪惡不單止是說一個人裏面有自己的邪惡
[00:13:51.000 --> 00:13:57.000]  可能某些制度都是邪惡的制度
[00:13:57.000 --> 00:14:02.000]  當有權有勢的人去制定這個制度的時候
[00:14:02.000 --> 00:14:05.000]  可能他會為了自己的著想益處
[00:14:05.000 --> 00:14:08.000]  剝削其他的人
[00:14:08.000 --> 00:14:15.000]  我記得曾經去過一個地方
[00:14:15.000 --> 00:14:18.000]  這個地方是一個古鎮
[00:14:18.000 --> 00:14:24.000]  裏面講的是那些地主
[00:14:24.000 --> 00:14:28.000]  怎樣剝削周邊的農民
[00:14:28.000 --> 00:14:33.000]  其中有一個殺人霸地等等
[00:14:33.000 --> 00:14:36.000]  然後那些人就要拿到他們出產
[00:14:36.000 --> 00:14:40.000]  怎樣去到他們的倉庫裏面
[00:14:40.000 --> 00:14:42.000]  當作是交稅
[00:14:42.000 --> 00:14:49.000]  其實地主就好像當地的土豪、霸王
[00:14:49.000 --> 00:14:54.000]  根本不是法律裏面的制度
[00:14:54.000 --> 00:14:56.000]  是自己做的制度
[00:14:56.000 --> 00:14:58.000]  這個是邪惡的制度
[00:14:58.000 --> 00:15:00.000]  剝削周邊的人
[00:15:00.000 --> 00:15:01.000]  因為他有勢有力
[00:15:01.000 --> 00:15:03.000]  看到這些歷史
[00:15:03.000 --> 00:15:10.000]  當然今天公司的老闆自己也定一些很邪惡的制度出來
[00:15:10.000 --> 00:15:13.000]  就是剝削這些工人的做法
[00:15:13.000 --> 00:15:14.000]  都可以
[00:15:14.000 --> 00:15:15.000]  或者等等等等
[00:15:15.000 --> 00:15:19.000]  甚至一個國家、一個社會
[00:15:19.000 --> 00:15:22.000]  不同的機構都可能會這樣
[00:15:22.000 --> 00:15:24.000]  但是我們都會明白到
[00:15:24.000 --> 00:15:28.000]  其實這些情況是無處不在的
[00:15:28.000 --> 00:15:29.000]  你說不會
[00:15:29.000 --> 00:15:32.000]  我們香港都是一個很法治的地方
[00:15:32.000 --> 00:15:34.000]  香港的人都是很公義的
[00:15:34.000 --> 00:15:36.000]  香港都是很公平的
[00:15:36.000 --> 00:15:37.000]  即使是這樣講
[00:15:37.000 --> 00:15:39.000]  但是另一個情況
[00:15:39.000 --> 00:15:41.000]  我們日常生活裏面
[00:15:41.000 --> 00:15:44.000]  我們都會跟這些邪惡相遇
[00:15:44.000 --> 00:15:46.000]  這些邪惡的相遇
[00:15:46.000 --> 00:15:53.000]  甚至是我們不知不覺受到這些傷害
[00:15:53.000 --> 00:15:55.000]  但是我們都不知道
[00:15:55.000 --> 00:15:58.000]  或者我們走完人生一段階段的路程後
[00:15:58.000 --> 00:15:59.000]  回頭看
[00:15:59.000 --> 00:16:00.000]  為什麼呢?
[00:16:00.000 --> 00:16:04.000]  為什麼今天家庭支離破碎呢?
[00:16:04.000 --> 00:16:12.000]  為什麼今天我的生命好像毫無意義呢?
[00:16:12.000 --> 00:16:17.000]  或者好像人的生存不知為何
[00:16:17.000 --> 00:16:22.000]  或者有些東西是令我們陷入一個困境
[00:16:22.000 --> 00:16:25.000]  可能我們都會問這是什麼問題呢?
[00:16:25.000 --> 00:16:29.000]  可能我們都會覺得我們制御不好
[00:16:29.000 --> 00:16:37.000]  我們可能是倒霉地去經過想過算數
[00:16:37.000 --> 00:16:42.000]  但是其實是不是在這個世界裏面
[00:16:42.000 --> 00:16:45.000]  有很多東西慢慢慢慢
[00:16:45.000 --> 00:16:52.000]  這些邪惡的力量去蠶食了我們的生命呢?
[00:16:52.000 --> 00:16:56.000]  特別是在一個亡亂的世界裏面
[00:16:56.000 --> 00:17:01.000]  我看到一篇文章叫做「撒旦會議紀錄」
[00:17:01.000 --> 00:17:05.000]  就是撒旦開會的紀錄
[00:17:05.000 --> 00:17:07.000]  議程是這樣的
[00:17:07.000 --> 00:17:12.000]  撒旦向全世界邪靈召開一個會議
[00:17:12.000 --> 00:17:13.000]  大家都出席了
[00:17:13.000 --> 00:17:15.000]  開始撒旦講
[00:17:15.000 --> 00:17:18.000]  我們不能夠再讓這些基督徒
[00:17:18.000 --> 00:17:21.000]  跟耶穌基督有一個親密的關係
[00:17:21.000 --> 00:17:28.000]  如果再這樣的話我們的勢力就會越來越削弱
[00:17:28.000 --> 00:17:31.000]  所以我們要讓這些基督徒
[00:17:31.000 --> 00:17:34.000]  可以回教會
[00:17:34.000 --> 00:17:37.000]  但是要慢慢偷去他們的時間
[00:17:37.000 --> 00:17:41.000]  以致他們彷彿活在基督裏面
[00:17:41.000 --> 00:17:46.000]  但是卻無法跟耶穌基督建立一個真實的關係
[00:17:46.000 --> 00:17:49.000]  這個是我們開會的目的
[00:17:49.000 --> 00:17:52.000]  就是說楊道基督徒是有名無實
[00:17:52.000 --> 00:17:55.000]  繼續說怎樣做呢?
[00:17:55.000 --> 00:17:57.000]  就是分散他們的注意力
[00:17:57.000 --> 00:18:00.000]  讓他們不要專注在他們的信仰裏面
[00:18:00.000 --> 00:18:02.000]  不要專注在主耶穌基督裏面
[00:18:02.000 --> 00:18:08.000]  讓他們的時間都感覺到
[00:18:08.000 --> 00:18:10.000]  我也是一個基督徒
[00:18:10.000 --> 00:18:19.000]  不過我沒有一個很實質和耶穌親密的接觸
[00:18:19.000 --> 00:18:22.000]  又是一個所謂的基督徒
[00:18:22.000 --> 00:18:24.000]  又是一個有名無實的基督徒
[00:18:24.000 --> 00:18:26.000]  又是一個軟弱的基督徒
[00:18:26.000 --> 00:18:30.000]  又是一個禮拜日的基督徒
[00:18:30.000 --> 00:18:35.000]  撒旦說我們怎樣做呢?
[00:18:35.000 --> 00:18:38.000]  我們不斷讓他們忙碌
[00:18:38.000 --> 00:18:44.000]  忙碌在生命是不重要的事情裏面
[00:18:44.000 --> 00:18:48.000]  如果今天的崇拜取消了
[00:18:48.000 --> 00:18:52.000]  即是說連zoom都沒有了
[00:18:52.000 --> 00:18:56.000]  以前打風沒有崇拜
[00:18:56.000 --> 00:18:57.000]  以前沒有zoom
[00:18:57.000 --> 00:19:01.000]  以前早幾年疫情就取消了
[00:19:01.000 --> 00:19:04.000]  我們仍然很忙碌
[00:19:04.000 --> 00:19:06.000]  你會忙碌什麼?
[00:19:06.000 --> 00:19:08.000]  不夠睡覺
[00:19:08.000 --> 00:19:11.000]  難得今天不用崇拜
[00:19:11.000 --> 00:19:14.000]  可能做很多家務
[00:19:14.000 --> 00:19:15.000]  可能去玩
[00:19:15.000 --> 00:19:18.000]  可能很多節目立刻想
[00:19:18.000 --> 00:19:20.000]  甚至知道了
[00:19:20.000 --> 00:19:23.000]  不過打風應該不會有節目
[00:19:23.000 --> 00:19:27.000]  當然我們都會想很多東西
[00:19:27.000 --> 00:19:31.000]  讓他們忙碌到沖昔了自己的思想
[00:19:31.000 --> 00:19:38.000]  一味用不同的試探引誘
[00:19:38.000 --> 00:19:41.000]  令基督徒多姿多彩
[00:19:41.000 --> 00:19:47.000]  不能夠好好過一個久的生活
[00:19:47.000 --> 00:19:51.000]  忙碌到他們做很多無謂的事
[00:19:51.000 --> 00:19:54.000]  花很多時間在無謂的事情裏面
[00:19:54.000 --> 00:19:56.000]  接著就說
[00:19:56.000 --> 00:20:00.000]  要他的丈夫最好有公開
[00:20:00.000 --> 00:20:03.000]  一個星期開足七天工最好
[00:20:03.000 --> 00:20:05.000]  太太都上班
[00:20:05.000 --> 00:20:09.000]  上班到八九點鐘十點下班更好
[00:20:09.000 --> 00:20:12.000]  於是令他們沒有家庭生活
[00:20:12.000 --> 00:20:14.000]  令他們跟子女關係不好
[00:20:14.000 --> 00:20:17.000]  跟他們的夫婦關係不好
[00:20:17.000 --> 00:20:19.000]  家庭都很忙碌
[00:20:19.000 --> 00:20:21.000]  本來家庭是一個安舒的地方
[00:20:21.000 --> 00:20:23.000]  能夠回來可能紓解一些壓力
[00:20:23.000 --> 00:20:25.000]  但都成為一個
[00:20:25.000 --> 00:20:30.000]  都不能夠成為一個美好的家庭
[00:20:30.000 --> 00:20:34.000]  甚至裏面有很多因為大家都忙大家的事情
[00:20:34.000 --> 00:20:35.000]  很多的不體諒
[00:20:35.000 --> 00:20:37.000]  很多的埋怨
[00:20:37.000 --> 00:20:45.000]  家庭變成了貧寒破壞
[00:20:45.000 --> 00:20:47.000]  快要散了
[00:20:47.000 --> 00:20:49.000]  另一方面就是
[00:20:49.000 --> 00:20:54.000]  讓多些事刺激他們的思想
[00:20:54.000 --> 00:20:59.000]  讓他們不能夠有安靜一刻的時間
[00:20:59.000 --> 00:21:05.000]  去聆聽天父微小的聲音
[00:21:05.000 --> 00:21:12.000]  不能夠在安靜的時間聆聽天父微小的聲音
[00:21:12.000 --> 00:21:16.000]  於是讓他們不斷地看手機
[00:21:16.000 --> 00:21:19.000]  不斷地看裏面很多的短片
[00:21:19.000 --> 00:21:22.000]  不斷地看很多的訊息
[00:21:22.000 --> 00:21:27.000]  不斷地看很多社交平台裏面的對話
[00:21:27.000 --> 00:21:29.000]  不斷地看別人發帖子
[00:21:29.000 --> 00:21:32.000]  吃什麼、穿什麼、玩什麼給你看
[00:21:32.000 --> 00:21:35.000]  不斷地看到全世界更多的東西
[00:21:35.000 --> 00:21:39.000]  於是很多時候我們就放一些時間在裏面
[00:21:39.000 --> 00:21:40.000]  所以大家不要留意
[00:21:40.000 --> 00:21:41.000]  一看手機
[00:21:41.000 --> 00:21:42.000]  一看開一些
[00:21:42.000 --> 00:21:45.000]  當你是沒有特別想看什麼的時候
[00:21:45.000 --> 00:21:47.000]  而打開手機看的時候
[00:21:47.000 --> 00:21:49.000]  很快過了一個小時的時間
[00:21:49.000 --> 00:21:51.000]  因為你沒有目的地看
[00:21:51.000 --> 00:21:52.000]  但是很多東西看不見
[00:21:52.000 --> 00:21:54.000]  在那裏滾來滾去
[00:21:54.000 --> 00:21:58.000]  可能甚至家裏面的電腦
[00:21:58.000 --> 00:22:00.000]  什麼電視隨時都開著
[00:22:00.000 --> 00:22:03.000]  讓他們充斥了很多的聲音
[00:22:03.000 --> 00:22:05.000]  很多的音樂
[00:22:05.000 --> 00:22:08.000]  很多的資訊
[00:22:08.000 --> 00:22:10.000]  一直充斥他們自己
