
[00:00:00.000 --> 00:00:07.000]  弟兄姊妹 各位街坊朋友 大家好
[00:12:36.200 --> 00:12:40.200]  擺手清家多幸福的人生
[00:12:40.200 --> 00:12:44.700]  後來我就給一個集團的老闆
[00:12:44.700 --> 00:12:48.100]  知道我做事情很有本事
[00:12:48.100 --> 00:12:51.700]  他就把他的樁基礎叫我來設計
[00:12:51.700 --> 00:12:54.600]  然後讓我也替他打樁
[00:12:54.600 --> 00:12:57.800]  這樣一路做下去
[00:12:57.800 --> 00:13:02.400]  我把他的集團所有的樁基礎也包下來
[00:13:02.400 --> 00:13:05.700]  承擔跟他打樁基礎
[00:13:05.700 --> 00:13:08.900]  七年過去賺了錢
[00:13:08.900 --> 00:13:10.800]  但是慢慢我發覺
[00:13:10.800 --> 00:13:14.300]  那些錢我拿不得出來的
[00:13:14.300 --> 00:13:18.800]  我在他手上已經給他
[00:13:18.800 --> 00:13:22.300]  扣下來的餘錢有一千萬了
[00:13:22.300 --> 00:13:28.100]  在1986年
[00:13:28.100 --> 00:13:30.100]  那怎麼辦呢
[00:13:30.100 --> 00:13:33.900]  我也欠人家四百多萬
[00:13:33.900 --> 00:13:38.200]  但是他就用這個方法把我套住了
[00:13:38.200 --> 00:13:40.400]  他很多生意一路做
[00:13:40.400 --> 00:13:41.900]  開新的工地
[00:13:41.900 --> 00:13:43.500]  舊的工地做好了
[00:13:43.500 --> 00:13:46.200]  他就把你百分之五百分之七
[00:13:46.200 --> 00:13:47.700]  就留下來不給你
[00:13:47.700 --> 00:13:49.500]  要你再開新的
[00:13:49.500 --> 00:13:51.500]  那你越做越熱鬧
[00:13:51.500 --> 00:13:54.200]  公司就離駐深陷了
[00:13:54.200 --> 00:13:57.600]  越走越往下去
[00:13:57.600 --> 00:13:59.500]  他就拿了我一千萬
[00:13:59.500 --> 00:14:01.200]  我沒他的辦法
[00:14:01.200 --> 00:14:03.000]  我要不跟他服務
[00:14:03.000 --> 00:14:06.200]  他全部的工地就不發兩款了
[00:14:06.200 --> 00:14:07.900]  那我就很慘了
[00:14:07.900 --> 00:14:12.600]  我的工資就不可以應付了
[00:14:12.600 --> 00:14:15.300]  這是一些大集團的老闆
[00:14:15.300 --> 00:14:23.500]  他們的辦法來控制一個
[00:14:23.500 --> 00:14:26.100]  有為的青年我可以說
[00:14:26.100 --> 00:14:28.700]  因為我跟他做事情做工程
[00:14:28.700 --> 00:14:30.900]  我是做得非常
[00:14:30.900 --> 00:14:32.500]  公務局很滿意的
[00:14:32.500 --> 00:14:35.000]  而且價格不高
[00:14:35.000 --> 00:14:36.600]  自己也勤勞
[00:14:36.600 --> 00:14:38.300]  但是結果就是這樣
[00:14:38.300 --> 00:14:42.300]  我就成了他那個集團奴隸
[00:14:42.300 --> 00:14:44.400]  就是要跟他打工
[00:14:44.400 --> 00:14:46.300]  比打工仔還慘
[00:14:46.300 --> 00:14:48.500]  因為打工仔到了月底
[00:14:48.500 --> 00:14:50.500]  還可以拿一點錢
[00:14:50.500 --> 00:14:53.000]  雖然到月底是月光族
[00:14:53.000 --> 00:14:54.800]  我沒有債務
[00:14:54.800 --> 00:14:57.400]  但是我就有幾百萬在身上
[00:14:57.400 --> 00:14:59.800]  我欠了很多二胖
[00:14:59.800 --> 00:15:02.800]  那些分包商加起來幾百萬
[00:15:02.800 --> 00:15:04.400]  我的那個兩個樓房
[00:15:04.400 --> 00:15:08.000]  也拿到銀行去貸款了
[00:15:08.000 --> 00:15:12.300]  每個月就要付利息給銀行了
[00:15:12.300 --> 00:15:14.800]  而且常常那些分包商
[00:15:14.800 --> 00:15:17.500]  打電話來追我的錢
[00:15:17.500 --> 00:15:19.000]  多苦啊
[00:15:19.000 --> 00:15:21.700]  做好人可以過日子嗎
[00:15:21.700 --> 00:15:26.300]  你忠忠職職的人有好結果嗎
[00:15:26.300 --> 00:15:28.400]  我就很慘
[00:15:28.400 --> 00:15:29.400]  慘到這個地步
[00:15:29.400 --> 00:15:32.600]  我覺得我對不起那些分包商
[00:15:32.600 --> 00:15:35.300]  那些出賣奴隸來替我賺錢的人
[00:15:35.300 --> 00:15:36.800]  而這個老闆呢
[00:15:36.800 --> 00:15:38.700]  他就攻擊了我
[00:15:38.700 --> 00:15:40.100]  我沒有出路
[00:15:40.100 --> 00:15:42.000]  所以到了1986年
[00:15:42.000 --> 00:15:46.300]  是我人生最低的低谷
[00:15:46.300 --> 00:15:48.300]  翻不了身啊
[00:15:48.300 --> 00:15:49.700]  從前來到香港
[00:15:49.700 --> 00:15:51.500]  我雖然沒有身分證
[00:15:51.500 --> 00:15:53.600]  但是我沒有負債啊
[00:15:53.600 --> 00:15:54.600]  很清爽的
[00:15:54.600 --> 00:15:56.200]  三塊錢一日
[00:15:56.200 --> 00:15:58.900]  每天用三塊錢我可以過日子
[00:15:58.900 --> 00:16:00.400]  是嗎
[00:16:00.400 --> 00:16:03.400]  但是現在你欠人家幾百萬
[00:16:03.400 --> 00:16:06.200]  你可以跑到哪裡去呢
[00:16:06.200 --> 00:16:09.100]  而且道義上我是欠人家的
[00:16:09.100 --> 00:16:12.000]  心裡面的壓力非常大
[00:16:12.000 --> 00:16:15.500]  好像對人家不起一樣
[00:16:15.500 --> 00:16:20.000]  所以我想過
[00:16:20.000 --> 00:16:22.600]  曾經想過要自殺
[00:16:22.600 --> 00:16:24.000]  壓力太大了
[00:16:24.000 --> 00:16:26.000]  爸爸媽媽在南越
[00:16:26.000 --> 00:16:27.600]  弟弟妹妹在那邊
[00:16:27.600 --> 00:16:31.200]  只有我一個人在這裡拼命
[00:16:31.200 --> 00:16:32.600]  雖然已經結婚
[00:16:32.600 --> 00:16:36.300]  但是我就是這樣孤單的一個男人
[00:16:36.300 --> 00:16:37.900]  很慘
[00:16:37.900 --> 00:16:41.800]  後來我也是看到了這個薩蓋蘇
[00:16:41.800 --> 00:16:43.200]  這裡說得很好
[00:16:43.200 --> 00:16:44.200]  他說啊
[00:16:44.200 --> 00:16:46.400]  你們不認識我的話
[00:16:46.400 --> 00:16:48.500]  你們殺的種多
[00:16:48.500 --> 00:16:52.400]  你盡你的所能去努力吧
[00:16:52.400 --> 00:16:55.000]  收的缺少
[00:16:55.000 --> 00:16:57.400]  你們吃卻不得飽
[00:16:57.400 --> 00:16:59.600]  喝卻不得足
[00:16:59.600 --> 00:17:02.300]  穿衣服卻不得暖
[00:17:02.300 --> 00:17:04.600]  你沒有滿足的一天
[00:17:04.600 --> 00:17:08.500]  得工錢的本來是你應得的
[00:17:08.500 --> 00:17:09.800]  你是怎麼樣呢
[00:17:09.800 --> 00:17:14.300]  將工錢裝在你破爐的籃中
[00:17:14.300 --> 00:17:19.800]  原來我這個口袋裡面的那個錢籃是破的
[00:17:19.800 --> 00:17:22.600]  那我在白天拼命的賺錢
[00:17:22.600 --> 00:17:24.300]  放進去以後
[00:17:24.300 --> 00:17:26.100]  全部也溜走了
[00:17:26.100 --> 00:17:27.300]  我留不住
[00:17:27.300 --> 00:17:30.100]  我應得的錢
[00:17:30.100 --> 00:17:33.700]  曾經有這樣的真理告訴我們
[00:17:33.700 --> 00:17:36.100]  因為那時候我是光靠自己嘛
[00:17:36.100 --> 00:17:41.600]  用自己的勤勞、努力、人格來賺我的錢嘛
[00:17:41.600 --> 00:17:45.600]  我沒有上帝
[00:17:45.600 --> 00:17:50.000]  我就走到這個地步了
[00:17:50.000 --> 00:17:53.900]  後來當我拼命
[00:17:53.900 --> 00:17:58.700]  也不可以把我的債務擺平的時候
[00:17:58.700 --> 00:18:00.100]  我想過自殺
[00:18:00.100 --> 00:18:02.000]  在屯門公路開著車
[00:18:02.000 --> 00:18:03.100]  我就不要命了
[00:18:03.100 --> 00:18:05.500]  希望死掉就算了
[00:18:05.500 --> 00:18:07.200]  上帝的憐憫
[00:18:07.200 --> 00:18:09.800]  我這個人那時候不認識上帝
[00:18:09.800 --> 00:18:13.300]  但是上帝也用祂的遺像來讓我看到
[00:18:13.300 --> 00:18:15.300]  突然間當我開車的時候
[00:18:15.300 --> 00:18:18.400]  開得很快
[00:18:18.400 --> 00:18:19.600]  非常快
[00:18:19.600 --> 00:18:21.000]  找個機會
[00:18:21.000 --> 00:18:24.200]  撞山也好、衝下海旁那邊
[00:18:24.200 --> 00:18:26.100]  到海裡面去也好
[00:18:26.100 --> 00:18:27.800]  的時候
[00:18:27.800 --> 00:18:30.200]  上帝讓我眼前
[00:18:30.200 --> 00:18:31.900]  就看到一個遺像
[00:18:31.900 --> 00:18:33.400]  就是看到太太
[00:18:33.400 --> 00:18:35.400]  她拖著兩個孩子
[00:18:35.400 --> 00:18:36.600]  一邊是女兒
[00:18:36.600 --> 00:18:38.900]  一邊是我的兒子
[00:18:38.900 --> 00:18:41.400]  就站在路旁
[00:18:41.400 --> 00:18:43.000]  就看著我
[00:18:43.000 --> 00:18:44.000]  就在前方
[00:18:44.000 --> 00:18:45.800]  就看著我
[00:18:45.800 --> 00:18:47.900]  哎呀怎麼辦呢
[00:18:47.900 --> 00:18:49.900]  一下子我就死掉了
[00:18:49.900 --> 00:18:53.200]  那他們不是孤兒寡婦嗎
[00:18:53.200 --> 00:18:54.800]  我就看到他們
[00:18:54.800 --> 00:18:56.800]  這個情況
[00:18:56.800 --> 00:18:59.300]  我就不敢了
[00:18:59.300 --> 00:19:02.700]  這個世界不是只有我一個人
[00:19:02.700 --> 00:19:04.500]  我還有太太
[00:19:04.500 --> 00:19:07.000]  還有兩個孩子
[00:19:07.000 --> 00:19:09.700]  我這裡冒汗
[00:19:09.700 --> 00:19:11.000]  我就冷靜下來
[00:19:11.000 --> 00:19:12.900]  不可以不可以
[00:19:12.900 --> 00:19:15.700]  自己跟自己說
[00:19:15.700 --> 00:19:17.900]  那往後的日子
[00:19:17.900 --> 00:19:21.300]  還不是繼續地跟這個老闆開工
[00:19:21.300 --> 00:19:22.800]  做新的工地
[00:19:22.800 --> 00:19:25.600]  努力把舊的工地完整以後
[00:19:25.600 --> 00:19:28.200]  再祈求他給錢
[00:19:28.200 --> 00:19:32.200]  很可憐的人生
[00:19:32.200 --> 00:19:38.000]  我已經進入了他的心間裡面了
[00:19:38.000 --> 00:19:40.000]  後來
[00:19:40.000 --> 00:19:41.300]  痛定
[00:19:41.300 --> 00:19:42.800]  失痛以後
[00:19:42.800 --> 00:19:44.500]  我就想到辦法
[00:19:44.500 --> 00:19:45.900]  我這樣痛苦
[00:19:45.900 --> 00:19:47.900]  是從他而來的
[00:19:47.900 --> 00:19:49.200]  我就想到
[00:19:49.200 --> 00:19:52.800]  冤有頭債有主
[00:19:52.800 --> 00:19:54.000]  我想到
[00:19:54.000 --> 00:19:56.900]  他也是血肉之軀
[00:19:56.900 --> 00:19:58.900]  不如把他殺掉
[00:19:58.900 --> 00:20:00.500]  明白嗎
[00:20:00.500 --> 00:20:02.500]  我就好像做了一點
[00:20:02.500 --> 00:20:06.500]  回報給我的分包商的一些行為
[00:20:06.500 --> 00:20:07.800]  他不付錢給我
[00:20:07.800 --> 00:20:09.100]  害得你們艱慘
[00:20:09.100 --> 00:20:10.100]  我也很慘
[00:20:10.100 --> 00:20:11.500]  那把他殺掉以後
[00:20:11.500 --> 00:20:13.300]  大家擺平了嘛
[00:20:13.300 --> 00:20:14.400]  我去坐牢
[00:20:14.400 --> 00:20:16.700]  我承擔我的責任
[00:20:16.700 --> 00:20:19.100]  坐到七十歲就出來了吧
[00:20:19.100 --> 00:20:20.400]  行為良好
[00:20:20.400 --> 00:20:21.400]  是嗎
[00:20:21.400 --> 00:20:22.700]  在裡面
[00:20:22.700 --> 00:20:25.300]  我就想到把他殺掉
[00:20:25.300 --> 00:20:29.500]  然後才可以平了我心裡面的恨
[00:20:29.500 --> 00:20:32.400]  因為我想自己也是偷渡出來的人生
[00:20:32.400 --> 00:20:33.800]  本來是不值錢的
[00:20:33.800 --> 00:20:36.100]  可能死在海中間的
[00:20:36.100 --> 00:20:38.500]  那現在你這樣來對付我
[00:20:38.500 --> 00:20:41.100]  我替你集團賺這麼多的錢
[00:20:41.100 --> 00:20:44.700]  你還不把我應得的錢還給我
[00:20:44.700 --> 00:20:46.600]  還有公理嗎
[00:20:46.600 --> 00:20:47.900]  我就是判官
[00:20:47.900 --> 00:20:50.100]  我就是法庭了
[00:20:50.100 --> 00:20:51.900]  不要靠別人的
[00:20:51.900 --> 00:20:53.900]  靠我自己
[00:20:53.900 --> 00:21:00.200]  人就走上犯罪的惡念就出來了
[00:21:00.200 --> 00:21:01.700]  感謝主了
[00:21:01.700 --> 00:21:02.900]  上帝憐憫
[00:21:02.900 --> 00:21:04.800]  上帝還是教我
[00:21:04.800 --> 00:21:07.200]  到了人生的盡頭以後
[00:21:07.200 --> 00:21:09.400]  神就開始了
[00:21:09.400 --> 00:21:11.700]  你看看這句經文
[00:21:11.700 --> 00:21:13.900]  神教萬物
[00:21:13.900 --> 00:21:15.700]  各按其司
[00:21:15.700 --> 00:21:17.700]  成為美好
[00:21:17.700 --> 00:21:19.300]  又將永生
[00:21:19.300 --> 00:21:22.000]  安置在世人的心裡
[00:21:22.000 --> 00:21:24.400]  永生本來就是永遠的意思
[00:21:24.400 --> 00:21:25.200]  然而
[00:21:25.200 --> 00:21:28.200]  神從此之中的作為
[00:21:28.200 --> 00:21:31.100]  人不能參透
[00:21:31.100 --> 00:21:33.500]  因為神在我們每個人的身上
[00:21:33.500 --> 00:21:35.600]  也有祂的計劃
[00:21:35.600 --> 00:21:37.000]  我們的機遇
[00:21:37.000 --> 00:21:43.100]  以為自己的聰明才敢搞出來的
[00:21:43.100 --> 00:21:44.400]  其實不是
[00:21:44.400 --> 00:21:46.200]  在神的手裡面
[00:21:46.200 --> 00:21:50.200]  祂容讓我們擔當什麼的角色
[00:21:50.200 --> 00:21:51.400]  走到什麼地步
[00:21:51.400 --> 00:21:53.800]  祂在上面傳揚的看得清楚
