
[00:00:00.000 --> 00:00:02.460]  弟子們,早安!感謝!
[00:02:28.000 --> 00:02:31.660]  但的血難道不能潔淨我們的良心
[00:02:31.660 --> 00:02:33.660]  脫離致死的行為
[00:02:33.660 --> 00:02:36.780]  使我們是逢永生的神嗎?」
[00:02:36.780 --> 00:02:39.700]  第一,今天我們在希伯來書的裏面
[00:02:39.700 --> 00:02:43.120]  我們可以有四方面的學習
[00:02:43.120 --> 00:02:46.280]  令到我們在今天的經文當中
[00:02:46.280 --> 00:02:49.300]  有我們重新的,或者幫助我們
[00:02:49.300 --> 00:02:51.020]  能夠在這段經文的裏面
[00:02:51.020 --> 00:02:54.940]  看到神想我們學到甚麼,好嗎?
[00:02:54.940 --> 00:02:59.180]  我見大家都年輕活潑有力
[00:02:59.180 --> 00:03:06.980]  所以我的題目是較為年輕化
[00:03:06.980 --> 00:03:09.500]  大家都很年輕
[00:03:09.500 --> 00:03:13.140]  所以我第一個題目叫甚麼呢?
[00:03:13.140 --> 00:03:15.060]  「宇宙最強的祭司」
[00:03:15.060 --> 00:03:17.380]  知不知道宇宙最強是誰?
[00:03:17.380 --> 00:03:20.620]  不是印子丹,不是美斯,是誰?
[00:03:20.620 --> 00:03:21.780]  是我們的祭司,祭司是誰?
[00:03:21.780 --> 00:03:22.900]  是主耶穌基督
[00:03:22.900 --> 00:03:24.340]  聖經怎樣跟我們講?
[00:03:24.340 --> 00:03:29.180]  聖經說,這個祭司來到我們當中
[00:03:29.180 --> 00:03:29.860]  他是甚麼呢?
[00:03:29.860 --> 00:03:32.460]  他是成就美善的事
[00:03:32.460 --> 00:03:33.460]  他來到的裏面
[00:03:33.460 --> 00:03:36.420]  令到我們生命的裏面有些不同
[00:03:36.420 --> 00:03:40.180]  是能夠經歷更大更完美的會幕
[00:03:40.180 --> 00:03:45.420]  令到這個不留人手所做的會幕
[00:03:45.420 --> 00:03:47.780]  不是世界所做的事來到這個地上
[00:03:47.780 --> 00:03:50.540]  不是世界所做,亦都不是人手所做
[00:03:50.540 --> 00:03:52.420]  只能說是更厲害的事
[00:03:52.420 --> 00:03:54.140]  甚麼是更厲害的事呢?
[00:03:54.140 --> 00:03:56.100]  就是我們察察不到、看不到的事
[00:03:56.100 --> 00:03:57.340]  我們不知道是甚麼
[00:03:57.340 --> 00:03:59.460]  大家知道宇宙在哪裏嗎?
[00:03:59.460 --> 00:04:01.380]  在樓上,在哪個位置?
[00:04:01.380 --> 00:04:01.820]  不知道
[00:04:01.820 --> 00:04:02.860]  宇宙有甚麼在裏面?
[00:04:02.860 --> 00:04:04.260]  我們不知道
[00:04:04.260 --> 00:04:05.420]  宇宙的誕生是怎樣的?
[00:04:05.420 --> 00:04:06.300]  我們可能不知道
[00:04:06.300 --> 00:04:07.700]  科學家可能有解釋
[00:04:07.700 --> 00:04:09.540]  但在我們裏面只知道
[00:04:09.540 --> 00:04:10.660]  我們是不知道這件事
[00:04:10.660 --> 00:04:12.140]  但他知道這件事是怎樣的?
[00:04:12.140 --> 00:04:13.900]  很厲害、很強
[00:04:13.900 --> 00:04:17.220]  我們不能夠容易察覺到宇宙是怎樣
[00:04:17.220 --> 00:04:18.340]  我們可以透過很多東西
[00:04:18.340 --> 00:04:19.860]  知道這件事在那裏
[00:04:19.860 --> 00:04:22.140]  但我們卻不能夠完全認識
[00:04:22.140 --> 00:04:23.900]  我們的主耶穌基督
[00:04:23.900 --> 00:04:27.300]  是我們最強的祭司
[00:04:27.300 --> 00:04:28.540]  祂的意思是甚麼?
[00:04:28.540 --> 00:04:32.220]  就是說祂在地上所作所做的事
[00:04:32.220 --> 00:04:34.780]  我們不能夠用我們的腦袋去察察到
[00:04:34.780 --> 00:04:37.860]  但祂真真實實在在地
[00:04:37.860 --> 00:04:40.460]  在我們的生命裏面做了出來
[00:04:40.460 --> 00:04:42.700]  令我們能夠享受這個福分
[00:04:42.700 --> 00:04:43.860]  為甚麼這樣說呢?
[00:04:43.860 --> 00:04:46.820]  聖經說「潤完美的會幕」
[00:04:46.820 --> 00:04:48.700]  會幕是甚麼?
[00:04:48.700 --> 00:04:51.820]  大家知道在舊約會幕,是嗎?
[00:04:51.820 --> 00:04:53.420]  舊約的會幕
[00:04:53.420 --> 00:04:57.260]  祂的預表就是主耶穌基督的身體
[00:04:57.260 --> 00:05:00.660]  所以我們看到祂是一個更大、更完善的會幕
[00:05:00.660 --> 00:05:01.940]  就是主耶穌基督
[00:05:01.940 --> 00:05:04.380]  祂來到人世間
[00:05:04.380 --> 00:05:06.980]  成為我們的個人救主
[00:05:06.980 --> 00:05:09.140]  活生生地與我們一起活
[00:05:09.140 --> 00:05:12.100]  然後祂成為一個更大的會幕
[00:05:12.100 --> 00:05:13.700]  令我們跟祂的關係
[00:05:13.700 --> 00:05:16.860]  毫無阻隔地跟祂有溝通
[00:05:16.860 --> 00:05:21.740]  是不需要經過很多不同一層一層的東西
[00:05:21.740 --> 00:05:23.860]  令我們才能找到我們的主
[00:05:23.860 --> 00:05:25.660]  這個會幕是甚麼?
[00:05:25.660 --> 00:05:28.060]  是屬天的會幕
[00:05:28.060 --> 00:05:29.660]  我們的主耶穌是屬天的
[00:05:29.660 --> 00:05:32.300]  祂不會被玷污、不會惱壞
[00:05:32.300 --> 00:05:34.740]  同一時間,我們跟主耶穌的關係
[00:05:34.740 --> 00:05:36.980]  是中間沒有了那個「萬子」
[00:05:36.980 --> 00:05:39.460]  以前會幕、以前聖殿中間的「萬子」
[00:05:39.460 --> 00:05:40.700]  在阻礙我們
[00:05:40.700 --> 00:05:42.660]  今天沒有
[00:05:42.660 --> 00:05:45.060]  你知道萬子阻礙我們會怎樣嗎?
[00:05:45.060 --> 00:05:47.940]  不能夠直接跟神溝通
[00:05:47.940 --> 00:05:49.380]  OK?
[00:05:49.380 --> 00:05:51.260]  之前那一課我也問了大家一個問題
[00:05:51.260 --> 00:05:53.820]  大家有沒有用過call機?
[00:05:53.820 --> 00:05:55.940]  不知道,BB機
[00:05:55.940 --> 00:05:58.180]  如果懂得聽BB機就知道
[00:05:58.180 --> 00:06:00.260]  你們不得了,比我更大
[00:06:00.260 --> 00:06:02.260]  以前BB機是做甚麼的?
[00:06:02.260 --> 00:06:03.500]  是數字的
[00:06:03.500 --> 00:06:05.940]  你說完之後,它就會有些數字出來
[00:06:05.940 --> 00:06:07.580]  然後你就會有一本小書
[00:06:07.580 --> 00:06:09.220]  看看它說些甚麼
[00:06:09.220 --> 00:06:11.180]  我是不懂這些BB機的
[00:06:11.180 --> 00:06:12.300]  我沒有用過
[00:06:12.300 --> 00:06:13.900]  我只用的是甚麼呢?
[00:06:13.900 --> 00:06:16.020]  是有中文字彈出來的那些
[00:06:16.020 --> 00:06:17.140]  見過沒有?
[00:06:17.140 --> 00:06:17.940]  見過
[00:06:17.940 --> 00:06:19.420]  有沒有擁有過?
[00:06:19.420 --> 00:06:22.260]  沒有,不要緊,我有
[00:06:22.260 --> 00:06:23.260]  我有一個BB機
[00:06:23.260 --> 00:06:25.700]  這個BB機叫做call機
[00:06:25.700 --> 00:06:27.620]  是我媽媽給我的
[00:06:27.620 --> 00:06:29.380]  因為她很想找到我
[00:06:29.380 --> 00:06:31.180]  OK?
[00:06:31.180 --> 00:06:32.780]  但是這個BB機、這個call機
[00:06:32.780 --> 00:06:35.420]  其實它是成為了一個很好的玩具
[00:06:35.420 --> 00:06:37.740]  當你要去找一個人
[00:06:37.740 --> 00:06:39.260]  你要打電話是甚麼?
[00:06:39.260 --> 00:06:40.780]  call台,對不對?
[00:06:40.780 --> 00:06:42.900]  call台有誰在那裡?
[00:06:42.900 --> 00:06:44.100]  不是AI
[00:06:44.100 --> 00:06:45.780]  是一個葉善生
[00:06:45.780 --> 00:06:47.580]  他聽完你說的話
[00:06:47.580 --> 00:06:52.420]  他就會將你的東西打到call機上
[00:06:52.420 --> 00:06:54.780]  螢光幕就會顯示出來
[00:06:54.780 --> 00:06:56.140]  有沒有玩過?
[00:06:56.140 --> 00:06:58.340]  沒有,上YouTube看
[00:06:58.340 --> 00:07:00.380]  有的,OK?
[00:07:00.380 --> 00:07:02.140]  那時候我有一個call機
[00:07:02.140 --> 00:07:03.900]  call機就是成為一個玩具
[00:07:03.900 --> 00:07:06.700]  就是可以打電話到call台
[00:07:06.700 --> 00:07:10.260]  留一些很爛或者很搞笑的東西
[00:07:10.260 --> 00:07:13.340]  令到call台的人將那些文字打出來
[00:07:13.340 --> 00:07:14.460]  給另一個人
[00:07:14.460 --> 00:07:19.540]  例如駱先生和陳先生說
[00:07:19.540 --> 00:07:21.380]  「甲未上未成功」
[00:07:21.380 --> 00:07:22.780]  「同志認輸努力」
[00:07:22.780 --> 00:07:24.020]  「九龍車站等」
[00:07:24.020 --> 00:07:24.980]  他不可以不打的
[00:07:24.980 --> 00:07:27.020]  專業精神來的,對不對?
[00:07:27.020 --> 00:07:29.020]  我們在第三格廁所等你
[00:07:29.020 --> 00:07:29.740]  不見不散
[00:07:29.740 --> 00:07:33.660]  他不可以不打的,對不對?
[00:07:33.660 --> 00:07:36.100]  我們就是要透過這個人
[00:07:36.100 --> 00:07:38.380]  將這些說話告訴別人
[00:07:38.380 --> 00:07:40.620]  今天我們這個最強的祭司
[00:07:40.620 --> 00:07:42.300]  將東西打破了
[00:07:42.300 --> 00:07:43.700]  我們已經不再需要
[00:07:43.700 --> 00:07:45.380]  台上的人可以祈禱
[00:07:45.380 --> 00:07:47.740]  這個祈禱直接去到神的裡面
[00:07:47.740 --> 00:07:48.620]  我們每一個人
[00:07:48.620 --> 00:07:50.980]  也都已經不再需要隔著一個人
[00:07:50.980 --> 00:07:52.380]  去將我們所說的東西
[00:07:52.380 --> 00:07:54.900]  告訴我們的主聽
[00:07:54.900 --> 00:07:56.820]  直接地去做
[00:07:56.820 --> 00:07:59.900]  因為他是地上最強的祭司
[00:07:59.900 --> 00:08:02.100]  已經將這個萬子打破
[00:08:02.100 --> 00:08:04.580]  令到我們可以跟他無隔絕地
[00:08:04.580 --> 00:08:08.180]  可以去聊天
[00:08:08.940 --> 00:08:11.260]  希伯來書跟我們說第一件事
[00:08:11.260 --> 00:08:12.380]  就是說
[00:08:12.380 --> 00:08:13.580]  我們這個祭司
[00:08:13.580 --> 00:08:15.820]  跟以前舊約的不同
[00:08:15.820 --> 00:08:18.180]  以前舊約裡面的祭司
[00:08:18.180 --> 00:08:21.220]  在九章一至第十節前面
[00:08:21.220 --> 00:08:23.300]  是說很多的規條
[00:08:23.300 --> 00:08:24.180]  很多的律例
[00:08:24.180 --> 00:08:25.900]  很多的事情是人手所做
[00:08:25.900 --> 00:08:29.020]  但是今天我們這個
[00:08:29.020 --> 00:08:32.260]  宇宙最強、最好、最美的祭司
[00:08:32.260 --> 00:08:33.260]  所做的事情
[00:08:33.260 --> 00:08:35.700]  不需要再用人手去做
[00:08:35.700 --> 00:08:38.820]  是天上定下來我們去遵守
[00:08:38.820 --> 00:08:42.180]  我們是用聖經裡面的話語幫助我們
[00:08:42.180 --> 00:08:44.780]  當我們看到這個最強
[00:08:44.780 --> 00:08:46.580]  最好的祭司的時候
[00:08:46.580 --> 00:08:49.420]  他究竟是不是好像剛才大師說的
[00:08:49.420 --> 00:08:52.900]  我們這個天父只是坐在皇位上看你們
[00:08:52.900 --> 00:08:53.500]  不是
[00:08:53.500 --> 00:08:56.900]  他進來裡面做了一樣很厲害的事情
[00:08:56.900 --> 00:08:57.980]  做了很多很厲害的事情
[00:08:57.980 --> 00:08:59.140]  這個最厲害的就是
[00:08:59.140 --> 00:09:03.700]  他一次性地將我們的罪污去洗乾淨
[00:09:03.700 --> 00:09:05.980]  一次就搞定
[00:09:05.980 --> 00:09:06.620]  一次
[00:09:06.620 --> 00:09:07.700]  不需要多
[00:09:07.700 --> 00:09:10.140]  不會一直要去洗
[00:09:10.140 --> 00:09:11.700]  一次就搞定
[00:09:11.700 --> 00:09:12.740]  什麼意思呢
[00:09:12.740 --> 00:09:14.340]  聖經跟我們說
[00:09:14.340 --> 00:09:17.580]  他沒有藉著山羊和牛毒的血
[00:09:17.580 --> 00:09:19.460]  他藉著自己的血
[00:09:19.460 --> 00:09:21.820]  一次性地
[00:09:21.820 --> 00:09:25.300]  一次性地進入聖所
[00:09:25.300 --> 00:09:27.980]  成為永遠的救贖
[00:09:27.980 --> 00:09:31.340]  我們的主就是一次性地將自己的保護血
[00:09:31.340 --> 00:09:34.700]  令我們的罪污去洗淨 什麼意思呢
[00:09:34.700 --> 00:09:37.540]  是不是我們能夠不斷地犯罪呢
[00:09:37.540 --> 00:09:38.900]  洗淨是什麼意思呢
[00:09:38.900 --> 00:09:40.620]  潔淨又有什麼好處呢
[00:09:40.620 --> 00:09:42.820]  發生什麼事呢
[00:09:42.820 --> 00:09:44.020]  神
[00:09:44.020 --> 00:09:46.380]  差派愛子來到
[00:09:46.380 --> 00:09:48.980]  釘上十字架
[00:09:48.980 --> 00:09:50.380]  用它保護潔淨我們
[00:09:50.380 --> 00:09:53.380]  將我們跟神的關係拉近
[00:09:53.380 --> 00:09:57.980]  這個潔淨就是分別為勝
[00:09:57.980 --> 00:10:00.700]  讓我們在神的眼中
[00:10:00.700 --> 00:10:02.220]  在主耶穌的眼中
[00:10:02.220 --> 00:10:05.700]  看我們是合乎主用
[00:10:05.700 --> 00:10:09.300]  是我們能夠可以被主去用
[00:10:09.300 --> 00:10:11.660]  不再是一年一次要潔淨
[00:10:11.660 --> 00:10:13.140]  要潔淨
[00:10:13.140 --> 00:10:15.260]  是我們已經在神的眼中
[00:10:15.260 --> 00:10:17.820]  已經是合乎主用
[00:10:17.820 --> 00:10:19.380]  被神分別出來
[00:10:19.380 --> 00:10:21.540]  可以被神去用
[00:10:21.540 --> 00:10:23.860]  那是不是我們可以經常犯罪呢
[00:10:23.860 --> 00:10:26.820]  既然已經潔淨了
[00:10:26.820 --> 00:10:30.260]  所以我信主之後不斷犯罪都不要緊
[00:10:30.260 --> 00:10:32.260]  是不是這個意思呢
[00:10:32.260 --> 00:10:33.220]  絕對不是
[00:10:33.220 --> 00:10:34.980]  這個意思是告訴我們
[00:10:34.980 --> 00:10:37.300]  當我們信主之後
[00:10:37.300 --> 00:10:39.860]  我們被神的保潔潔淨
[00:10:39.860 --> 00:10:42.580]  我們就能夠被神去用
[00:10:42.580 --> 00:10:43.820]  對嗎
[00:10:43.820 --> 00:10:45.420]  但是同一時間的當中
[00:10:45.420 --> 00:10:48.700]  不代表犯罪之後的後果
[00:10:48.700 --> 00:10:50.900]  我們不需要承擔
[00:10:50.900 --> 00:10:53.540]  給個例子給大家
[00:10:53.540 --> 00:10:55.540]  我有個兒子七歲
[00:10:55.540 --> 00:10:56.260]  大家都是小朋友
[00:10:56.260 --> 00:10:57.220]  是不是試過的小朋友
[00:10:57.220 --> 00:10:59.100]  他說謊
[00:10:59.100 --> 00:11:00.900]  他偷糖吃
[00:11:00.900 --> 00:11:03.820]  吃完之後被你發現
[00:11:03.820 --> 00:11:05.140]  接著他對你說
[00:11:05.140 --> 00:11:06.020]  對不起
[00:11:06.020 --> 00:11:06.860]  我做錯了
[00:11:06.860 --> 00:11:08.020]  你原諒我吧
[00:11:08.020 --> 00:11:09.620]  大家會不會原諒他
[00:11:09.620 --> 00:11:10.580]  會,是不是
[00:11:10.580 --> 00:11:11.700]  原諒他
[00:11:11.700 --> 00:11:13.020]  原諒完他之後
[00:11:13.020 --> 00:11:15.660]  是不是事情就沒事了
[00:11:15.660 --> 00:11:18.500]  對,可能就沒事了
[00:11:18.500 --> 00:11:21.580]  但是他吃完糖
[00:11:21.580 --> 00:11:26.220]  那一晚沒有刷牙睡覺
[00:11:26.220 --> 00:11:29.860]  那些糖刷牙,這個後果
[00:11:29.860 --> 00:11:32.300]  這個後果
[00:11:32.300 --> 00:11:33.220]  他仍然要承受它
[00:11:33.220 --> 00:11:35.660]  仍然要承受它
[00:11:35.660 --> 00:11:37.700]  要承受這個後果
[00:11:37.700 --> 00:11:39.340]  我們犯罪也是
[00:11:39.340 --> 00:11:41.780]  我們犯罪之後向神提討
[00:11:41.780 --> 00:11:42.820]  神啊,求你給力量
[00:11:42.820 --> 00:11:44.020]  我不要再犯
[00:11:44.020 --> 00:11:44.620]  沒問題
[00:11:44.620 --> 00:11:46.220]  神說我饒恕了你
[00:11:46.220 --> 00:11:49.140]  但是你犯罪之後的結果
[00:11:49.140 --> 00:11:51.700]  你犯罪之後的後果
[00:11:51.700 --> 00:11:54.060]  我們要承受的
[00:11:54.060 --> 00:11:55.700]  所以不要以為一次洗乾淨
[00:11:55.700 --> 00:11:57.140]  我們就不斷亂犯罪
[00:11:57.140 --> 00:11:59.940]  我們就能夠赦免一切
[00:11:59.940 --> 00:12:00.700]  不是
[00:12:00.700 --> 00:12:04.140]  請大家不要這樣去想
[00:12:04.140 --> 00:12:05.340]  只不過是我們
[00:12:05.340 --> 00:12:07.380]  被神一次潔淨之後
[00:12:07.380 --> 00:12:10.100]  我們能夠被神分別為聖
[00:12:10.100 --> 00:12:12.940]  可以被神去用
[00:12:12.940 --> 00:12:16.420]  當我們被神去潔淨我們的生命之後
[00:12:16.420 --> 00:12:19.460]  我們就會很不同的
[00:12:19.460 --> 00:12:21.420]  我們就會有另一個的眼光
[00:12:21.420 --> 00:12:24.020]  和心思和意念去做事
[00:12:24.020 --> 00:12:25.540]  我們就會不知道為什麼
[00:12:25.540 --> 00:12:26.740]  和以前想的事
[00:12:26.740 --> 00:12:30.420]  做的事會有很多分別不同了
[00:12:30.420 --> 00:12:33.780]  因為神潔淨了我們的生命
[00:12:33.780 --> 00:12:38.980]  令我們能夠被祂挽回回來
[00:12:38.980 --> 00:12:40.580]  令我們能夠聽到
[00:12:40.580 --> 00:12:42.780]  神要我們做的事
[00:12:42.780 --> 00:12:44.580]  剛才跟我們說
[00:12:44.580 --> 00:12:46.780]  是否在Tracy有個弟兄
[00:12:46.780 --> 00:12:48.140]  去信主
[00:12:48.140 --> 00:12:50.580]  其實我們是沒有
[00:12:50.580 --> 00:12:51.940]  就是我在當中
[00:12:51.940 --> 00:12:55.780]  我是沒有任何計劃
[00:12:55.780 --> 00:12:58.300]  當天會見到這樣的弟兄
[00:12:58.300 --> 00:13:02.340]  大家有沒有去Tracy崇拜
[00:13:02.340 --> 00:13:04.940]  可以嘗試去
[00:13:04.940 --> 00:13:05.780]  去到崇拜
[00:13:05.780 --> 00:13:06.500]  完了之後
[00:13:06.500 --> 00:13:10.700]  他們就有個叫什麼名字
[00:13:10.700 --> 00:13:11.660]  是茶餐廳
[00:13:11.660 --> 00:13:13.820]  我們就坐下來聊天
[00:13:13.820 --> 00:13:14.420]  說說話
[00:13:14.420 --> 00:13:16.100]  說聖經發生了什麼事
[00:13:16.100 --> 00:13:17.380]  他突然間
[00:13:17.380 --> 00:13:19.140]  Pastor Anders 這樣
[00:13:19.140 --> 00:13:23.140]  弟兄有什麼事出來祈禱
[00:13:23.140 --> 00:13:25.340]  沒有資料
[00:13:25.340 --> 00:13:26.860]  只有兩件事
[00:13:26.860 --> 00:13:29.260]  弟兄有事需要祈禱
[00:13:29.260 --> 00:13:31.260]  還有一個牧者
[00:13:31.260 --> 00:13:31.860]  我沒有空
[00:13:31.860 --> 00:13:32.540]  下一個
[00:13:32.540 --> 00:13:33.460]  不可以
[00:13:33.460 --> 00:13:34.020]  去
[00:13:34.020 --> 00:13:34.340]  去
[00:13:34.340 --> 00:13:34.940]  去
[00:13:34.940 --> 00:13:37.220]  和另一個牧者一起去
[00:13:37.220 --> 00:13:40.820]  不知道他姓什麼都不知道
[00:13:40.820 --> 00:13:41.820]  住哪裡也不知道
[00:13:41.820 --> 00:13:42.700]  什麼事也不知道
[00:13:42.700 --> 00:13:43.820]  完全不知道
[00:13:43.820 --> 00:13:46.620]  沒有資料的情況下站在這裡
[00:13:46.620 --> 00:13:47.860]  這個也不是最恐怖的
[00:13:47.860 --> 00:13:49.220]  他說什麼
[00:13:49.220 --> 00:13:50.260]  突然間
[00:13:50.260 --> 00:13:50.940]  Pastor Anders就說
[00:13:50.940 --> 00:13:53.740]  這個弟兄已經回教會很久了
[00:13:53.740 --> 00:13:54.740]  突然間回教會很久
[00:13:54.740 --> 00:13:56.260]  但他還未信主
[00:13:56.260 --> 00:13:57.500]  我後面想一想
[00:13:57.500 --> 00:13:58.540]  這麼有趣
[00:13:58.540 --> 00:13:59.940]  不如我們重新說一次
[00:13:59.940 --> 00:14:01.100]  狗印給他聽
[00:14:01.100 --> 00:14:02.700]  Pastor Anders 不如你說
[00:14:02.700 --> 00:14:03.700]  是這樣的
[00:14:03.700 --> 00:14:05.820]  所以大家
[00:14:05.820 --> 00:14:06.580]  準備好
[00:14:06.580 --> 00:14:11.580]  這是Pastor Anders的習法
[00:14:11.580 --> 00:14:13.060]  那就要去說了
[00:14:13.060 --> 00:14:14.580]  我在說的時候
[00:14:14.580 --> 00:14:15.180]  我心想
[00:14:15.180 --> 00:14:15.740]  說什麼呢
[00:14:15.740 --> 00:14:16.780]  又不認識他
[00:14:16.780 --> 00:14:17.580]  又沒有背景
[00:14:17.580 --> 00:14:18.940]  說錯話怎麼算好呢
[00:14:18.940 --> 00:14:21.060]  會生氣的
[00:14:21.060 --> 00:14:23.580]  心裡在祈禱
[00:14:23.580 --> 00:14:25.100]  萬子打開了
[00:14:25.100 --> 00:14:26.580]  沒有了阻隔
[00:14:26.580 --> 00:14:27.980]  是不是
[00:14:27.980 --> 00:14:29.100]  直接和他祈禱
[00:14:29.100 --> 00:14:30.060]  哇
[00:14:30.060 --> 00:14:31.060]  我心裡想
[00:14:31.060 --> 00:14:32.140]  說些什麼呢
[00:14:32.140 --> 00:14:33.780]  OK
[00:14:33.780 --> 00:14:35.860]  開頭說些大家都認識的
[00:14:35.860 --> 00:14:37.260]  為什麼要信耶穌
[00:14:37.260 --> 00:14:38.460]  信耶穌為什麼
[00:14:38.460 --> 00:14:39.980]  說完之後
[00:14:39.980 --> 00:14:43.220]  神的靈感和我說
[00:14:43.220 --> 00:14:45.540]  你就說你爸爸的見證
[00:14:45.540 --> 00:14:47.860]  他也是患癌症的
[00:14:47.860 --> 00:14:49.260]  他也是因為癌症
[00:14:49.260 --> 00:14:51.420]  然後信主的
[00:14:51.420 --> 00:14:52.940]  你就說吧
[00:14:52.940 --> 00:14:55.780]  你就說他見證吧
[00:14:55.780 --> 00:14:57.620]  所以整件事他信主
[00:14:57.620 --> 00:15:01.420]  是我們的主已經安排好
[00:15:01.420 --> 00:15:03.420]  安排好
[00:15:03.420 --> 00:15:05.620]  當我一說完之後
[00:15:05.620 --> 00:15:06.620]  哇 我心裡覺得
[00:15:06.620 --> 00:15:08.620]  Hallelujah 感謝主
[00:15:08.620 --> 00:15:11.620]  他信耶穌
[00:15:11.620 --> 00:15:13.340]  決絕信主之後
[00:15:13.340 --> 00:15:14.940]  就洗了一次
[00:15:14.940 --> 00:15:17.420]  面帶笑容
[00:15:17.420 --> 00:15:19.420]  很輕散
[00:15:19.420 --> 00:15:22.860]  因為他將要接受治療
[00:15:22.860 --> 00:15:25.580]  這就是活生生的例子
[00:15:25.580 --> 00:15:26.660]  讓我們看到
[00:15:26.660 --> 00:15:28.700]  我們的主
[00:15:28.700 --> 00:15:31.540]  是我們的大祭司
[00:15:31.540 --> 00:15:32.820]  能夠沒有阻隔地
[00:15:32.820 --> 00:15:35.820]  尋求祂
[00:15:35.820 --> 00:15:38.460]  去藉著祂能夠做到很多不同的事
[00:15:38.460 --> 00:15:39.540]  同一時間
[00:15:39.540 --> 00:15:42.180]  當祂要做事的時候
[00:15:42.180 --> 00:15:43.500]  人家接受祂
[00:15:43.500 --> 00:15:44.940]  被祂的保益潔淨
[00:15:44.940 --> 00:15:46.180]  生命又如何
[00:15:46.180 --> 00:15:48.380]  改變過來
[00:15:48.380 --> 00:15:51.700]  這就是我們的主
[00:15:51.700 --> 00:15:53.700]  奇妙的事
[00:15:53.700 --> 00:15:56.380]  奇妙的事
[00:15:56.380 --> 00:15:58.900]  不單止一次搞定
[00:15:58.900 --> 00:15:59.900]  更加就是
[00:15:59.900 --> 00:16:01.540]  聖經裡面跟我們說
[00:16:01.540 --> 00:16:03.380]  有個功效上的對比
[00:16:03.380 --> 00:16:05.700]  對比就是以前的祭司
[00:16:05.700 --> 00:16:08.020]  他們用的山羊 血
