
[00:00:00.000 --> 00:00:05.000]  耶穌開始把人與上帝的關係
[00:02:19.000 --> 00:02:22.000]  是一個很特別的經歷
[00:02:22.000 --> 00:02:26.000]  是一個要經歷很多艱難去的地方
[00:02:26.000 --> 00:02:28.000]  當我們進入這個鄉
[00:02:28.000 --> 00:02:30.000]  叫沙利鄉
[00:02:30.000 --> 00:02:33.000]  我們去探兩個我們資助的學生
[00:02:33.000 --> 00:02:36.000]  他們都是我們資助讀高中的
[00:02:36.000 --> 00:02:39.000]  我們去到那個鄉還要再進去
[00:02:39.000 --> 00:02:41.000]  上到山上面
[00:02:41.000 --> 00:02:43.000]  去探到一個女孩子
[00:02:43.000 --> 00:02:46.000]  她叫班樹蓉
[00:02:46.000 --> 00:02:49.000]  我們一問她怎樣
[00:02:49.000 --> 00:02:52.000]  她就在我們面前哭了
[00:02:52.000 --> 00:02:55.000]  她說因為她爸爸出了醒工作
[00:02:55.000 --> 00:02:58.000]  四年都沒有了音訊
[00:02:58.000 --> 00:03:02.000]  我們有些姐妹一起都抱著她
[00:03:02.000 --> 00:03:04.000]  擁抱她
[00:03:04.000 --> 00:03:05.000]  一個小女孩
[00:03:05.000 --> 00:03:07.000]  在她初中時候爸爸出去工作
[00:03:07.000 --> 00:03:09.000]  因為家裡很窮
[00:03:09.000 --> 00:03:10.000]  頭兩年爸爸又回來
[00:03:10.000 --> 00:03:13.000]  新年帶點錢回來供養家裡
[00:03:13.000 --> 00:03:17.000]  之後就人海茫茫中消失了
[00:03:17.000 --> 00:03:20.000]  所以女的確是一個很艱難
[00:03:20.000 --> 00:03:22.000]  看到爸爸會消失了
[00:03:22.000 --> 00:03:23.000]  是一個什麼的經驗
[00:03:23.000 --> 00:03:25.000]  是不是死了呢
[00:03:25.000 --> 00:03:27.000]  還是被車撞死
[00:03:27.000 --> 00:03:29.000]  受重傷還是中病
[00:03:29.000 --> 00:03:32.000]  還是老闆不肯給錢打傷她
[00:03:32.000 --> 00:03:34.000]  真的不知道
[00:03:34.000 --> 00:03:37.000]  所以這個女孩就在我們面前立刻痛哭
[00:03:37.000 --> 00:03:41.000]  因為她很懷念她爸爸沒有回來
[00:03:41.000 --> 00:03:44.000]  她靠叔叔在外面工作
[00:03:44.000 --> 00:03:46.000]  都養了她們
[00:03:46.000 --> 00:03:49.000]  她將要高中畢業了
[00:03:49.000 --> 00:03:50.000]  考大學
[00:03:50.000 --> 00:03:53.000]  但是她的成績是三百多分
[00:03:53.000 --> 00:03:55.000]  似乎都很難進大學
[00:03:55.000 --> 00:03:58.000]  她出來工作是一個不漂亮的女孩
[00:03:58.000 --> 00:04:00.000]  所以出來中國
[00:04:00.000 --> 00:04:02.000]  城市道都很難
[00:04:02.000 --> 00:04:04.000]  工作相信都很艱苦
[00:04:04.000 --> 00:04:06.000]  面對著這些貧困的人
[00:04:06.000 --> 00:04:07.000]  這些艱難的人
[00:04:07.000 --> 00:04:09.000]  我們的心都是流血
[00:04:09.000 --> 00:04:12.000]  但是我們似乎都是很無能為力
[00:04:12.000 --> 00:04:15.000]  唯一可以做的就是捐錢給他們讀書
[00:04:15.000 --> 00:04:17.000]  但是如果他讀不到
[00:04:17.000 --> 00:04:19.000]  考不到大學
[00:04:19.000 --> 00:04:20.000]  下一步怎麼辦
[00:04:20.000 --> 00:04:22.000]  考到大學我們會供他下去
[00:04:22.000 --> 00:04:23.000]  但是他考不到的話
[00:04:23.000 --> 00:04:25.000]  他的前途怎麼辦
[00:04:25.000 --> 00:04:27.000]  他的眼淚
[00:04:27.000 --> 00:04:28.000]  他的哭泣
[00:04:28.000 --> 00:04:30.000]  我們都只能夠抱著他
[00:04:30.000 --> 00:04:32.000]  表示我們跟你一起
[00:04:32.000 --> 00:04:35.000]  但是我們這班遠方來的人
[00:04:35.000 --> 00:04:37.000]  似乎都是很無能為力
[00:04:37.000 --> 00:04:39.000]  當我出到他的鄉
[00:04:39.000 --> 00:04:40.000]  鄉長很高興
[00:04:40.000 --> 00:04:42.000]  看到我們來請他吃飯
[00:04:42.000 --> 00:04:44.000]  還有省的慈善工作的代表
[00:04:44.000 --> 00:04:46.000]  他跟這個女孩說
[00:04:46.000 --> 00:04:47.000]  你看你多好
[00:04:47.000 --> 00:04:48.000]  鄉長又來探你
[00:04:48.000 --> 00:04:49.000]  省代表又來探你
[00:04:49.000 --> 00:04:52.000]  梁博士是中央的代表來探你
[00:04:52.000 --> 00:04:54.000]  我們是中央代表
[00:04:54.000 --> 00:04:57.000]  因為我十幾年來
[00:04:57.000 --> 00:05:00.000]  我去到民間知道很多這些疾苦
[00:05:00.000 --> 00:05:02.000]  這些的創痛
[00:05:02.000 --> 00:05:04.000]  我都寫了幾十個建議書給中國
[00:05:04.000 --> 00:05:05.000]  包括教育
[00:05:05.000 --> 00:05:06.000]  醫療
[00:05:06.000 --> 00:05:07.000]  人權的改進
[00:05:07.000 --> 00:05:08.000]  對人的尊重
[00:05:08.000 --> 00:05:10.000]  還有宗教自由等等
[00:05:10.000 --> 00:05:12.000]  我上書多
[00:05:12.000 --> 00:05:14.000]  我通過不同的渠道上去
[00:05:14.000 --> 00:05:16.000]  後來政府就放我進一個
[00:05:16.000 --> 00:05:18.000]  很重要的會議
[00:05:18.000 --> 00:05:21.000]  讓我可以正式上書
[00:05:21.000 --> 00:05:23.000]  不用到處找人
[00:05:23.000 --> 00:05:25.000]  看有什麼意見
[00:05:25.000 --> 00:05:27.000]  所以在那個重要會議裡面
[00:05:27.000 --> 00:05:29.000]  他就當我是一個中央的代表
[00:05:29.000 --> 00:05:32.000]  我都是代表中央
[00:05:32.000 --> 00:05:34.000]  是關懷你
[00:05:34.000 --> 00:05:36.000]  但其實我們是代表
[00:05:36.000 --> 00:05:38.000]  更高的一種親情
[00:05:38.000 --> 00:05:40.000]  一種從上帝的愛
[00:05:40.000 --> 00:05:42.000]  關懷這些艱難的人
[00:05:42.000 --> 00:05:45.000]  那時是乾旱了三年
[00:05:45.000 --> 00:05:47.000]  我們探望另外一個男孩
[00:05:47.000 --> 00:05:48.000]  他爸爸在這裡
[00:05:48.000 --> 00:05:49.000]  但種下去
[00:05:49.000 --> 00:05:50.000]  種不到東西
[00:05:50.000 --> 00:05:51.000]  是沒有收入
[00:05:51.000 --> 00:05:53.000]  他給我吃一些水果
[00:05:53.000 --> 00:05:54.000]  那些水果沒有水
[00:05:54.000 --> 00:05:55.000]  所以賣不出去
[00:05:55.000 --> 00:05:59.000]  所以幾年他們生活就靠吃那些
[00:05:59.000 --> 00:06:00.000]  賣不出去的水果
[00:06:00.000 --> 00:06:01.000]  他可以生存
[00:06:01.000 --> 00:06:05.000]  但他們生活很艱難
[00:06:05.000 --> 00:06:09.000]  然後我們後來出到去學校再聽
[00:06:09.000 --> 00:06:11.000]  還有大批我們資助的學生
[00:06:11.000 --> 00:06:13.000]  每一個都是很艱苦
[00:06:13.000 --> 00:06:15.000]  有些失去了父母
[00:06:15.000 --> 00:06:17.000]  有些父母離婚
[00:06:17.000 --> 00:06:19.000]  每一個講都是哭
[00:06:19.000 --> 00:06:22.000]  我們去聽每一個悲慘的故事
[00:06:22.000 --> 00:06:24.000]  其中有一個他說
[00:06:24.000 --> 00:06:25.000]  他爸爸很窮
[00:06:25.000 --> 00:06:27.000]  出去打工
[00:06:27.000 --> 00:06:29.000]  但打完工
[00:06:29.000 --> 00:06:30.000]  老闆不肯給錢
[00:06:30.000 --> 00:06:34.000]  他們的薪水就被人打到全傷
[00:06:34.000 --> 00:06:36.000]  那時爸爸只剩下三十多元
[00:06:36.000 --> 00:06:40.000]  媽媽要走出城帶爸爸回來
[00:06:40.000 --> 00:06:42.000]  結果爸爸傷了
[00:06:42.000 --> 00:06:44.000]  不能夠工作
[00:06:44.000 --> 00:06:46.000]  他說他很心痛
[00:06:46.000 --> 00:06:50.000]  見到他的心痛我們都很明白
[00:06:50.000 --> 00:06:52.000]  但我們又似乎真是
[00:06:52.000 --> 00:06:55.000]  唯一可以做的就是供他讀書讀下去
[00:06:55.000 --> 00:06:57.000]  但去探訪一些人
[00:06:57.000 --> 00:06:59.000]  我們都會給少少資助他們
[00:06:59.000 --> 00:07:03.000]  但錢不是最重要
[00:07:03.000 --> 00:07:06.000]  最重要的是愛心和關懷
[00:07:06.000 --> 00:07:09.000]  在中國有很多留守的兒童
[00:07:09.000 --> 00:07:12.000]  我們開始做農村的工作
[00:07:12.000 --> 00:07:14.000]  我們都接觸到不少
[00:07:14.000 --> 00:07:16.000]  留守兒童就好像孤兒一樣
[00:07:16.000 --> 00:07:18.000]  父母出了城工作
[00:07:18.000 --> 00:07:22.000]  他們我遇過一對十歲和八歲的子弟
[00:07:22.000 --> 00:07:24.000]  他們回家是沒有父母在
[00:07:24.000 --> 00:07:25.000]  他們寄宿
[00:07:25.000 --> 00:07:28.000]  星期五、六日回家是沒有父母在
[00:07:28.000 --> 00:07:31.000]  所以當我們探訪他們的時候
[00:07:31.000 --> 00:07:33.000]  他們想哭,眼淚有淚水
[00:07:33.000 --> 00:07:35.000]  但又沒有哭出來
[00:07:35.000 --> 00:07:37.000]  因為見到外人可以維持笑容
[00:07:37.000 --> 00:07:39.000]  帶著眼淚的笑容
[00:07:39.000 --> 00:07:41.000]  這是我印象很深刻
[00:07:41.000 --> 00:07:45.000]  後來他們開始爬山上學
[00:07:45.000 --> 00:07:48.000]  因為星期日他們回到學校
[00:07:48.000 --> 00:07:49.000]  看他們健步如飛
[00:07:49.000 --> 00:07:51.000]  每一個都很健康
[00:07:51.000 --> 00:07:53.000]  走得很快
[00:07:53.000 --> 00:07:56.000]  但每一個身邊都好像沒有父母
[00:07:56.000 --> 00:07:58.000]  在旁邊關懷他們
[00:07:58.000 --> 00:08:01.000]  我們都帶著很多的血
[00:08:01.000 --> 00:08:04.000]  心裏的流血,心裏的眼淚
[00:08:04.000 --> 00:08:07.000]  走遍中國不同的深山
[00:08:07.000 --> 00:08:09.000]  我們也走到民宮
[00:08:09.000 --> 00:08:12.000]  所有艱難的地方去探訪他們
[00:08:12.000 --> 00:08:15.000]  我們都有很深很深的經歷
[00:08:15.000 --> 00:08:17.000]  而我們唯一學的
[00:08:17.000 --> 00:08:19.000]  就好像耶穌基督一樣
[00:08:19.000 --> 00:08:21.000]  這些在社會看來不重要的人
[00:08:21.000 --> 00:08:24.000]  但在我們的眼中是重要的
[00:08:24.000 --> 00:08:26.000]  他們每一個都是寶貴
[00:08:26.000 --> 00:08:29.000]  我們幫助他們不是有些錢
[00:08:29.000 --> 00:08:31.000]  我們是要告訴他們
[00:08:31.000 --> 00:08:33.000]  我和你一起
[00:08:33.000 --> 00:08:37.000]  我們都感受到你的需要
[00:08:37.000 --> 00:08:41.000]  耶穌基督在講這些故事的時候
[00:08:41.000 --> 00:08:43.000]  特別提到親情的關係
[00:08:43.000 --> 00:08:46.000]  就當我開始說一個人有兩個兒子
[00:08:46.000 --> 00:08:48.000]  其實這個親情的關係
[00:08:48.000 --> 00:08:50.000]  耶穌想告訴人
[00:08:50.000 --> 00:08:53.000]  其實人類就是一個親情的關係
[00:08:53.000 --> 00:08:56.000]  他針對法理錯誤的人說
[00:08:56.000 --> 00:08:59.000]  為什麼耶穌不只是幫那些高級的人
[00:08:59.000 --> 00:09:00.000]  或幫猶太人
[00:09:00.000 --> 00:09:02.000]  因為耶穌基督想告訴他們
[00:09:02.000 --> 00:09:05.000]  這些人你覺得不重要的
[00:09:05.000 --> 00:09:07.000]  其實都是上帝所愛
[00:09:07.000 --> 00:09:10.000]  所以在這裏我有一個很深的感受
[00:09:10.000 --> 00:09:14.000]  就是說當我們去看這班小朋友
[00:09:14.000 --> 00:09:17.000]  我們是不認識他們的
[00:09:17.000 --> 00:09:19.000]  但我們仍然愛他們
[00:09:19.000 --> 00:09:21.000]  不認識也可以愛
[00:09:21.000 --> 00:09:23.000]  不是親人也可以愛
[00:09:23.000 --> 00:09:25.000]  我們告訴我們的後代
[00:09:25.000 --> 00:09:28.000]  人愛原本就是人應該做
[00:09:28.000 --> 00:09:31.000]  人類原本就是兄弟姐妹
[00:09:31.000 --> 00:09:36.000]  所以後來我們有些現在資助讀大學
[00:09:36.000 --> 00:09:38.000]  在大學畢業出來工作的
[00:09:38.000 --> 00:09:42.000]  他們很多回去貧窮的地方工作
[00:09:42.000 --> 00:09:45.000]  因為他們最艱難的時候
[00:09:45.000 --> 00:09:48.000]  有人需要換手去讀大學
[00:09:48.000 --> 00:09:51.000]  但讀完大學他們寧願拿回低一點的收入
[00:09:51.000 --> 00:09:55.000]  回去貧窮的地方去關懷安慰其他人
[00:09:55.000 --> 00:09:57.000]  我見到我們下一代
[00:09:57.000 --> 00:09:59.000]  我們栽培那班學生出來這樣做
[00:09:59.000 --> 00:10:01.000]  我們很高興
[00:10:01.000 --> 00:10:04.000]  因為他們學會了愛其他人
[00:10:04.000 --> 00:10:06.000]  其實耶穌也說到
[00:10:06.000 --> 00:10:08.000]  這個人有兩個兒子
[00:10:08.000 --> 00:10:10.000]  就是一個親情的關係
[00:10:10.000 --> 00:10:12.000]  而這個親情是最重要的
[00:10:12.000 --> 00:10:14.000]  因為親情是人唯一
[00:10:14.000 --> 00:10:18.000]  可以突破自己自私的一種表現
[00:10:18.000 --> 00:10:20.000]  人何時會無私呢
[00:10:20.000 --> 00:10:22.000]  對自己的子女就會無私
[00:10:22.000 --> 00:10:24.000]  人可以很奸詐
[00:10:24.000 --> 00:10:25.000]  我做人幾十年
[00:10:25.000 --> 00:10:28.000]  發現人很多時候都很奸詐很醜惡
[00:10:28.000 --> 00:10:31.000]  其實醜惡的都是多數
[00:10:31.000 --> 00:10:34.000]  醜惡的時刻都是佔我們心裏的多數
[00:10:34.000 --> 00:10:36.000]  我們很多時候有謀算
[00:10:36.000 --> 00:10:38.000]  有很多的計較
[00:10:38.000 --> 00:10:40.000]  我經歷過很多人會出賣人
[00:10:40.000 --> 00:10:41.000]  會陷害人
[00:10:41.000 --> 00:10:43.000]  其實這個世界很可怕
[00:10:43.000 --> 00:10:45.000]  但無論多麼的壞人
[00:10:45.000 --> 00:10:47.000]  他對他的子女都會無私
[00:10:47.000 --> 00:10:48.000]  都會愛他
[00:10:48.000 --> 00:10:50.000]  超越他的自私
[00:10:50.000 --> 00:10:51.000]  所以孔子也說
[00:10:51.000 --> 00:10:54.000]  孝弟也者其為人之本宇
[00:10:54.000 --> 00:10:56.000]  人意的基本在哪裏
[00:10:56.000 --> 00:10:58.000]  就是在家庭的親情那裏
[00:10:58.000 --> 00:11:00.000]  耶穌用這個家庭親情
[00:11:00.000 --> 00:11:02.000]  去代表上帝和人的關係
[00:11:02.000 --> 00:11:04.000]  以及人與人的關係
[00:11:04.000 --> 00:11:05.000]  而這個家庭的親情
[00:11:05.000 --> 00:11:08.000]  我自己的經歷都很簡單
[00:11:08.000 --> 00:11:11.000]  就是當我女兒兩歲的時候
[00:11:11.000 --> 00:11:13.000]  她患了重病
[00:11:13.000 --> 00:11:15.000]  是發燒
[00:11:15.000 --> 00:11:19.000]  104度、105度
[00:11:19.000 --> 00:11:21.000]  很厲害的燒
[00:11:21.000 --> 00:11:23.000]  當時父母都很擔心
[00:11:23.000 --> 00:11:25.000]  當然馬上帶她去看醫生
[00:11:25.000 --> 00:11:27.000]  醫生就很新潮
[00:11:27.000 --> 00:11:28.000]  他說其實沒甚麼事的
[00:11:28.000 --> 00:11:30.000]  你用冰水浸她就可以了
[00:11:30.000 --> 00:11:31.000]  她就退燒了
[00:11:31.000 --> 00:11:34.000]  醫生馬上弄了一盤冰水
[00:11:34.000 --> 00:11:36.000]  一些凍水再放一些冰在那裏
[00:11:36.000 --> 00:11:39.000]  然後就把女兒脫了她的衣服
[00:11:39.000 --> 00:11:41.000]  把她放在冰上
[00:11:41.000 --> 00:11:42.000]  她熱得迷迷茫茫
[00:11:42.000 --> 00:11:44.000]  就這樣哭了
[00:11:44.000 --> 00:11:45.000]  哭得不得了
[00:11:45.000 --> 00:11:46.000]  身上很想求救
[00:11:46.000 --> 00:11:48.000]  但是父母好像不去救她
[00:11:48.000 --> 00:11:50.000]  有時候做父母都很心酸
[00:11:50.000 --> 00:11:51.000]  看我女兒慘成這樣
[00:11:51.000 --> 00:11:52.000]  很慘的
[00:11:52.000 --> 00:11:55.000]  但是我們又不能不讓她接受這個醫治
[00:11:55.000 --> 00:11:57.000]  後來她退燒了
[00:11:57.000 --> 00:11:59.000]  今天浸完回家
[00:11:59.000 --> 00:12:01.000]  回家又燒了
[00:12:01.000 --> 00:12:02.000]  今天問醫生
[00:12:02.000 --> 00:12:03.000]  再浸吧
[00:12:03.000 --> 00:12:04.000]  又浸了
[00:12:04.000 --> 00:12:05.000]  那還吃甚麼好
[00:12:05.000 --> 00:12:06.000]  吃甚麼藥
[00:12:06.000 --> 00:12:07.000]  不用了浸吧
[00:12:07.000 --> 00:12:09.000]  用冰的測氣就行了
[00:12:09.000 --> 00:12:12.000]  以前不是說有病不能喝凍的東西嗎
[00:12:12.000 --> 00:12:13.000]  西醫就不同了
[00:12:13.000 --> 00:12:14.000]  喝多點凍的東西
[00:12:14.000 --> 00:12:15.000]  喝測氣
[00:12:15.000 --> 00:12:17.000]  不如用可樂煲一些薑
[00:12:17.000 --> 00:12:18.000]  不用了不用了
[00:12:18.000 --> 00:12:20.000]  用測氣凍的
[00:12:20.000 --> 00:12:21.000]  這樣
[00:12:21.000 --> 00:12:24.000]  她被砸了幾次幾天
[00:12:24.000 --> 00:12:26.000]  她好像還沒有好
[00:12:26.000 --> 00:12:27.000]  就擔心了
[00:12:27.000 --> 00:12:30.000]  打電話問我的生物系的朋友
[00:12:30.000 --> 00:12:31.000]  那個朋友說
[00:12:31.000 --> 00:12:33.000]  然後燒壞了腦細胞
[00:12:33.000 --> 00:12:34.000]  燒壞腦細胞
[00:12:34.000 --> 00:12:36.000]  以後就不會生了
[00:12:36.000 --> 00:12:38.000]  會變成白癡
[00:12:38.000 --> 00:12:39.000]  嚇死了
[00:12:39.000 --> 00:12:41.000]  擔心女兒會變白癡
[00:12:41.000 --> 00:12:44.000]  那時候人就很糟糕
[00:12:44.000 --> 00:12:47.000]  到這樣走投無路才祈禱
[00:12:47.000 --> 00:12:48.000]  錯錯的
[00:12:48.000 --> 00:12:50.000]  找醫生就行了
[00:12:50.000 --> 00:12:52.000]  但我想為何不祈禱呢
[00:12:52.000 --> 00:12:56.000]  我和太太抱著女兒祈禱
[00:12:56.000 --> 00:12:57.000]  太太哭了
[00:12:57.000 --> 00:12:58.000]  哭了就睜開眼睛看
[00:12:58.000 --> 00:12:59.000]  她的鼻水滴下來
[00:12:59.000 --> 00:13:01.000]  想找張紙給她
[00:13:01.000 --> 00:13:03.000]  見到女兒
[00:13:03.000 --> 00:13:04.000]  很奇妙
[00:13:04.000 --> 00:13:05.000]  竟然睜開眼笑
[00:13:05.000 --> 00:13:08.000]  媽媽還看見她滴鼻涕
[00:13:08.000 --> 00:13:09.000]  想伸手摸摸
[00:13:09.000 --> 00:13:12.000]  為何女兒醒了還笑了一點
[00:13:12.000 --> 00:13:14.000]  幫她擦了之後
[00:13:14.000 --> 00:13:18.000]  到祈禱完再摸女兒的頭
[00:13:18.000 --> 00:13:19.000]  原來退了笑
[00:13:19.000 --> 00:13:20.000]  很開心
[00:13:20.000 --> 00:13:21.000]  又祈禱
[00:13:21.000 --> 00:13:23.000]  女兒就好了
[00:13:23.000 --> 00:13:25.000]  用盡了浸凍水冰水又擦
[00:13:25.000 --> 00:13:28.000]  其實祈禱為何開口不做呢
[00:13:28.000 --> 00:13:30.000]  但又怕她燒壞腦細胞
[00:13:30.000 --> 00:13:32.000]  不知道會不會呢
[00:13:32.000 --> 00:13:34.000]  她就睡了大半天
[00:13:34.000 --> 00:13:36.000]  第二天早上起床
[00:13:36.000 --> 00:13:38.000]  我就抱著她搖搖
[00:13:38.000 --> 00:13:40.000]  因為我喜歡有種音樂教育
[00:13:40.000 --> 00:13:41.000]  對女兒
[00:13:41.000 --> 00:13:43.000]  從小給她聽的偉大音樂
[00:13:43.000 --> 00:13:45.000]  貝多芬、巴哈
[00:13:45.000 --> 00:13:48.000]  拍著她的屁股打拍子
[00:13:48.000 --> 00:13:56.000]  (音樂)
[00:13:56.000 --> 00:13:57.000]  女兒就很開心
[00:13:57.000 --> 00:13:59.000]  這個音樂教育
[00:13:59.000 --> 00:14:01.000]  因為知道她十幾二十歲就開始聽
[00:14:01.000 --> 00:14:03.000]  叮叮噹噹的
[00:14:03.000 --> 00:14:05.000]  米高傑遜的
[00:14:05.000 --> 00:14:07.000]  我等她接受那些教育之前
[00:14:07.000 --> 00:14:10.000]  才給她偉大的心靈教育
[00:14:10.000 --> 00:14:13.000]  所以她們接受了那種音樂的圖
[00:14:13.000 --> 00:14:14.000]  是很不同的
[00:14:14.000 --> 00:14:15.000]  個人都高級一點
[00:14:15.000 --> 00:14:17.000]  走那個方向
[00:14:17.000 --> 00:14:21.000]  平日抱著她
[00:14:21.000 --> 00:14:23.000]  她會哈哈笑很開心
[00:14:23.000 --> 00:14:24.000]  聽音樂
[00:14:24.000 --> 00:14:26.000]  現在我試試開音樂給女兒聽
[00:14:26.000 --> 00:14:29.000]  開一首叫Hitter
[00:14:29.000 --> 00:14:33.000]  (音樂)
[00:14:33.000 --> 00:14:36.000]  是一個很浪漫的輕音樂
[00:14:36.000 --> 00:14:39.000]  她怎麼沒有反應呢
[00:14:39.000 --> 00:14:43.000]  (音樂)
[00:14:43.000 --> 00:14:44.000]  怎麼沒有反應
[00:14:44.000 --> 00:14:46.000]  難道燒壞腦細胞
[00:14:46.000 --> 00:14:48.000]  做爸爸真是害怕
[00:14:48.000 --> 00:14:51.000]  音樂到一個高峰
[00:14:51.000 --> 00:14:55.000]  (音樂)
[00:14:55.000 --> 00:14:57.000]  將她從這邊跳到那邊
[00:14:57.000 --> 00:14:58.000]  她平日都笑的
[00:14:58.000 --> 00:15:00.000]  這次看看怎樣
[00:15:00.000 --> 00:15:02.000]  結果到一由這邊
[00:15:02.000 --> 00:15:04.000]  (音樂)
[00:15:04.000 --> 00:15:05.000]  她咔咔咔咔
[00:15:05.000 --> 00:15:06.000]  馬上笑
[00:15:06.000 --> 00:15:07.000]  唉 定了
[00:15:07.000 --> 00:15:09.000]  沒有燒壞腦細胞
[00:15:09.000 --> 00:15:11.000]  做爸爸是很開心的
[00:15:11.000 --> 00:15:14.000]  那一刻和女兒融為一體
[00:15:14.000 --> 00:15:17.000]  爸爸、爹地的心
[00:15:17.000 --> 00:15:20.000]  對子女真是無私的
[00:15:20.000 --> 00:15:23.000]  所以耶穌基督就是用這種無私
[00:15:23.000 --> 00:15:27.000]  去表達親情的關係
[00:15:27.000 --> 00:15:29.000]  跟我們就是這種無條件的愛的關係
[00:15:29.000 --> 00:15:32.000]  父母的愛對子女無條件
[00:15:32.000 --> 00:15:35.000]  但她有兩個兒子
[00:15:35.000 --> 00:15:36.000]  兒子對爸爸說
[00:15:36.000 --> 00:15:39.000]  我的家產你分給我吧
[00:15:39.000 --> 00:15:41.000]  要分家產
[00:15:41.000 --> 00:15:43.000]  其實兒子是傷害爸爸
[00:15:43.000 --> 00:15:44.000]  他要自己離開父親
[00:15:44.000 --> 00:15:46.000]  自己搞的
[00:15:46.000 --> 00:15:50.000]  這個傷害令爸爸受傷
[00:15:50.000 --> 00:15:52.000]  但爸爸每天等他回來
[00:15:52.000 --> 00:15:57.000]  他出去賞盡家財
[00:15:57.000 --> 00:15:59.000]  任意放蕩浪費資財
[00:15:59.000 --> 00:16:01.000]  耗盡一切
[00:16:01.000 --> 00:16:04.000]  但爸爸等他回來
[00:16:04.000 --> 00:16:06.000]  這種傷害在家庭
[00:16:06.000 --> 00:16:09.000]  我們發覺家庭當然是人親情的根源
[00:16:09.000 --> 00:16:14.000]  但家庭亦常常有傷害和痛苦
[00:16:14.000 --> 00:16:16.000]  我記得我小時候爸爸是一個
[00:16:16.000 --> 00:16:18.000]  很高大很英俊
[00:16:18.000 --> 00:16:21.000]  又會念詩很厲害的一個人
[00:16:21.000 --> 00:16:23.000]  他也很疼愛我
[00:16:23.000 --> 00:16:27.000]  他時常去街拖著我的手
[00:16:27.000 --> 00:16:29.000]  經過玩具檔
[00:16:29.000 --> 00:16:31.000]  他會過去買車子給我
[00:16:31.000 --> 00:16:32.000]  我很開心
