
[00:00:00.000 --> 00:00:19.700]  (主席完結)
[00:07:06.500 --> 00:07:09.700]  我們就看看這個火箭是來自哪裡
[00:07:09.700 --> 00:07:13.300]  原來就是惡者的火箭
[00:07:13.300 --> 00:07:17.300]  我們一起來再讀二弗所書第六章第十六節
[00:07:17.300 --> 00:07:22.100]  此外有拿著信德當作盾牌
[00:07:22.100 --> 00:07:25.700]  可以滅盡那惡者一切的火箭
[00:07:25.700 --> 00:07:28.300]  惡者一切的火箭
[00:07:28.300 --> 00:07:31.500]  這個屬靈僧節裡面的攻擊者
[00:07:31.900 --> 00:07:33.500]  就是惡者
[00:07:33.500 --> 00:07:36.300]  惡者很清楚就是魔鬼
[00:07:36.300 --> 00:07:40.300]  希望大家留意魔鬼不是一種抽象的東西
[00:07:40.300 --> 00:07:41.700]  或者是一種能量
[00:07:41.700 --> 00:07:43.900]  魔鬼是實質的存在
[00:07:43.900 --> 00:07:45.900]  就好像神一樣
[00:07:45.900 --> 00:07:47.900]  他一樣是有他的位格
[00:07:47.900 --> 00:07:51.500]  有他的形體的情況來出現
[00:07:51.500 --> 00:07:55.100]  而撒旦往往是控制著很多邪惡的勢力
[00:07:55.100 --> 00:07:58.300]  我們一路有研讀二弗所書的時候都會知道
[00:07:58.500 --> 00:08:01.900]  撒旦是控制執政的掌權的
[00:08:01.900 --> 00:08:06.100]  所以一些政府裡面的領導人
[00:08:06.100 --> 00:08:08.900]  往往有時候會成為撒旦的工具
[00:08:08.900 --> 00:08:11.300]  在舊的歷史裡面我們都見到
[00:08:11.300 --> 00:08:12.900]  無論巴比倫亞述
[00:08:12.900 --> 00:08:15.900]  去都尼達去殘害神的子民
[00:08:15.900 --> 00:08:18.300]  再早期一點的埃及王
[00:08:18.300 --> 00:08:20.300]  都是殘害神的子民
[00:08:20.300 --> 00:08:24.500]  所以今天在某些政治的層面上面
[00:08:24.500 --> 00:08:28.100]  撒旦是在控制著那些領導者
[00:08:28.700 --> 00:08:32.100]  撒旦就是要不斷地攻擊我們每一個的信徒
[00:08:32.100 --> 00:08:35.700]  而火箭的攻擊是令我們防不勝防的
[00:08:35.700 --> 00:08:38.700]  有時候在屬靈的征戰裡面
[00:08:38.700 --> 00:08:41.900]  撒旦甚至會用有形體的情況來出現
[00:08:41.900 --> 00:08:43.300]  最簡單舉個例子
[00:08:43.300 --> 00:08:44.500]  大家都會記得
[00:08:44.500 --> 00:08:47.300]  耶穌要出來侍奉的時候
[00:08:47.300 --> 00:08:53.500]  祂先在曠野有四十晝夜的尼達去禱告親近神
[00:08:53.500 --> 00:08:56.300]  接著魔鬼就出現來引誘耶穌
[00:08:56.900 --> 00:09:01.500]  魔鬼的出現我相信絕對不是只是心靈裡面那種的征戰
[00:09:01.500 --> 00:09:05.300]  是有形有體的來跟耶穌對話
[00:09:05.300 --> 00:09:10.900]  下一年就是改教五百年了
[00:09:10.900 --> 00:09:14.100]  馬丁路德在1517年尼達去改教
[00:09:14.100 --> 00:09:17.100]  如果大家看過馬丁路德的自傳的時候
[00:09:17.100 --> 00:09:19.500]  馬丁路德當他要改教的時候
[00:09:19.500 --> 00:09:21.500]  面對很多的壓力衝擊
[00:09:21.500 --> 00:09:24.900]  甚至一晚在房裡面他見到魔鬼的出現
[00:09:25.300 --> 00:09:28.500]  於是他就拿一瓶墨水不停地扔過去
[00:09:28.500 --> 00:09:29.900]  要趕走它
[00:09:29.900 --> 00:09:32.900]  我相信這個也不是一個幻象
[00:09:32.900 --> 00:09:36.900]  有時候撒旦真的用有形體來出現在我們的眼前
[00:09:36.900 --> 00:09:39.300]  好了,那麼火箭又是什麼呢?
[00:09:39.300 --> 00:09:40.900]  我們看了惡者
[00:09:40.900 --> 00:09:42.100]  火箭
[00:09:42.100 --> 00:09:44.700]  火箭不是一定是一些誘惑
[00:09:44.700 --> 00:09:47.100]  可以是一些思想
[00:09:47.100 --> 00:09:49.900]  可以是我們曾經經歷到一些事情
[00:09:49.900 --> 00:09:51.500]  突然浮現在我們眼前
[00:09:52.500 --> 00:09:56.100]  我們大家自己苦心自問特別年輕的一代
[00:09:56.100 --> 00:09:58.100]  或者我們曾經年輕過
[00:09:58.100 --> 00:10:01.100]  我們會不會有時候我們睡覺的時候
[00:10:01.100 --> 00:10:02.900]  我們都會發一些夢
[00:10:02.900 --> 00:10:06.500]  這些夢其實不是你的思維控制到
[00:10:06.500 --> 00:10:09.500]  但是有很多不潔的夢會出現的
[00:10:09.500 --> 00:10:12.500]  所謂講得好聽一點就叫做耳夢
[00:10:12.500 --> 00:10:15.100]  但是年輕人很多時候會有特別男性
[00:10:15.100 --> 00:10:17.300]  甚至所謂的夢遺
[00:10:17.300 --> 00:10:19.100]  他會在做夢的裡面
[00:10:19.100 --> 00:10:21.900]  他都會有高潮,他都會有蛇精
[00:10:22.300 --> 00:10:23.500]  那麼這些是什麼呢?
[00:10:23.500 --> 00:10:25.900]  這些就是不是你刻意去想
[00:10:25.900 --> 00:10:28.700]  但是突然之間的會出現
[00:10:28.700 --> 00:10:30.300]  我們有沒有經歷過
[00:10:30.300 --> 00:10:31.300]  當我們現在起床
[00:10:31.300 --> 00:10:32.900]  其實都還沒有開始我們的工作
[00:10:32.900 --> 00:10:34.700]  突然間我們會想到哪個人很壞
[00:10:34.700 --> 00:10:36.700]  唉,誰不看他們怎麼死呢?
[00:10:36.700 --> 00:10:38.700]  一些不好的思想
[00:10:38.700 --> 00:10:40.700]  突然之間浮現在我們眼前
[00:10:40.700 --> 00:10:42.100]  作為基督徒
[00:10:42.100 --> 00:10:43.100]  我想我們最多
[00:10:43.100 --> 00:10:44.500]  我也經歷過這些事情
[00:10:44.500 --> 00:10:45.900]  就是你祈禱
[00:10:45.900 --> 00:10:47.500]  如果我們祈禱的時候
[00:10:47.500 --> 00:10:50.100]  你不是用開聲禱告的話
[00:10:50.100 --> 00:10:51.500]  你用你的思想禱告
[00:10:51.500 --> 00:10:53.700]  你會發覺你其中一套是混淆障礙的
[00:10:53.700 --> 00:10:55.500]  你是不知道你其中一套是哪裡的
[00:10:55.500 --> 00:10:57.300]  又突然間想了很多東西
[00:10:57.300 --> 00:10:59.700]  甚至有時候這些事情是不應該去想的
[00:10:59.700 --> 00:11:00.900]  但是你會想到
[00:11:00.900 --> 00:11:02.700]  我們讀聖經的時候
[00:11:02.700 --> 00:11:05.300]  但是你看網上的雜誌或者資料
[00:11:05.300 --> 00:11:06.700]  是沒有這些現象的
[00:11:06.700 --> 00:11:08.300]  你很難集中精神
[00:11:08.300 --> 00:11:11.700]  當你來看這些聖經的時候
[00:11:11.700 --> 00:11:14.500]  很可能就會有一些不好的思維
[00:11:14.500 --> 00:11:17.100]  湧入到我們裡面
[00:11:17.100 --> 00:11:19.100]  搞擾著我們的思想
[00:11:19.100 --> 00:11:20.900]  包括我們的敬拜
[00:11:22.300 --> 00:11:24.300]  甚至看聖經可能會觸動我們一些
[00:11:24.300 --> 00:11:25.500]  不好的思想
[00:11:25.500 --> 00:11:26.900]  我舉一個例子
[00:11:26.900 --> 00:11:28.700]  這次我沒有犯這個錯
[00:11:28.700 --> 00:11:30.900]  我最近這幾個星期
[00:11:30.900 --> 00:11:31.900]  還沒洗
[00:11:31.900 --> 00:11:32.700]  先回到前面
[00:11:32.700 --> 00:11:35.300]  我最近這幾個星期
[00:11:35.300 --> 00:11:37.900]  就在葵涌堂裡面教針研
[00:11:37.900 --> 00:11:40.300]  上個星期跟他們看
[00:11:40.300 --> 00:11:42.100]  四、六、七
[00:11:42.100 --> 00:11:43.700]  還有另外一些經文
[00:11:43.700 --> 00:11:45.100]  你回去看針研
[00:11:45.100 --> 00:11:48.100]  那幾張聖經是提醒他們
[00:11:48.700 --> 00:11:52.700]  不要來帶去跟妓女發生關係
[00:11:52.700 --> 00:11:54.900]  如果你跟妓女發生關係的時候
[00:11:54.900 --> 00:11:56.500]  會害你一輩子
[00:11:56.500 --> 00:11:59.100]  不要去勾引別人的妻子
[00:11:59.100 --> 00:12:01.300]  但是這些聖經的經文裡面
[00:12:01.300 --> 00:12:02.700]  就描繪這些人
[00:12:02.700 --> 00:12:05.100]  怎樣來帶去迷惑人
[00:12:05.100 --> 00:12:07.300]  如果你看這些的時候
[00:12:07.300 --> 00:12:08.300]  很可能
[00:12:08.300 --> 00:12:11.700]  你的思維就會去了另外一個角度
[00:12:11.700 --> 00:12:14.100]  所以撒旦的可怕就是
[00:12:14.100 --> 00:12:15.900]  隨時會觸動我們
[00:12:15.900 --> 00:12:17.500]  火箭
[00:12:17.700 --> 00:12:19.700]  絕對不是形影不離
[00:12:19.700 --> 00:12:22.700]  它是你在不知不覺
[00:12:22.700 --> 00:12:24.700]  或者你沒有預算的情況裡面
[00:12:24.700 --> 00:12:25.900]  突然之間出現
[00:12:25.900 --> 00:12:29.100]  有時候你真的沒有預計到
[00:12:29.100 --> 00:12:30.300]  為什麼會有這些事情出現
[00:12:30.300 --> 00:12:31.500]  正如我剛才所說
[00:12:31.500 --> 00:12:34.700]  鳴槍二黨暗箭難防
[00:12:34.700 --> 00:12:37.700]  有時候表面好像是很平靜
[00:12:37.700 --> 00:12:39.700]  但是突然之間
[00:12:39.700 --> 00:12:42.700]  可能我們就會被襲擊
[00:12:42.700 --> 00:12:45.100]  今天好像很平順
[00:12:45.100 --> 00:12:46.500]  是滿有祝福
[00:12:47.100 --> 00:12:48.100]  但是突然之間
[00:12:48.100 --> 00:12:50.500]  你就掉進一個困境當中
[00:12:50.500 --> 00:12:52.300]  是否在一個低潮裡面
[00:12:52.300 --> 00:12:54.900]  今天我們很好
[00:12:54.900 --> 00:12:56.500]  但是有哪一個人
[00:12:56.500 --> 00:12:58.100]  可以預計我明天
[00:12:58.100 --> 00:12:59.900]  一定不會中箭呢
[00:12:59.900 --> 00:13:02.500]  所以這些襲擊
[00:13:02.500 --> 00:13:05.500]  多數有時候是來自一些思緒
[00:13:05.500 --> 00:13:08.300]  但是甚至一些醜惡的回憶
[00:13:08.300 --> 00:13:10.300]  可以浮現在我們的眼前
[00:13:10.300 --> 00:13:12.900]  但是也可以是一些事件
[00:13:12.900 --> 00:13:15.300]  而這些事件才會引起混亂
[00:13:15.700 --> 00:13:20.500]  火箭的作用就是要令對方混亂
[00:13:20.500 --> 00:13:22.300]  有時候你真的不知道
[00:13:22.300 --> 00:13:24.700]  在高峰裡面突然之間出現問題
[00:13:24.700 --> 00:13:25.700]  我舉一個例子
[00:13:25.700 --> 00:13:27.900]  剛剛在上個月
[00:13:27.900 --> 00:13:31.500]  我出席了一個高峰會議
[00:13:31.500 --> 00:13:33.900]  這個就是香港的國際高峰會議
[00:13:33.900 --> 00:13:35.900]  我看那些海報的時候覺得很厲害
[00:13:35.900 --> 00:13:38.900]  很多外國很厲害很厲害的牧師
[00:13:38.900 --> 00:13:40.300]  在這個高峰會裡面
[00:13:40.300 --> 00:13:42.500]  有講座
[00:13:42.500 --> 00:13:44.700]  但是大部分都是外國人來的
[00:13:44.900 --> 00:13:48.700]  所以他們就是在灣仔一間的西人教會
[00:13:48.700 --> 00:13:50.700]  以前就是京都戲院
[00:13:50.700 --> 00:13:52.100]  現在轉為教會
[00:13:52.100 --> 00:13:54.500]  有很多人來帶去出席
[00:13:54.500 --> 00:13:57.700]  大會就邀請了三個人
[00:13:57.700 --> 00:13:58.900]  是香港的
[00:13:58.900 --> 00:14:00.700]  來帶去分享
[00:14:00.700 --> 00:14:02.900]  就是在另外一個環節裡面分享
[00:14:02.900 --> 00:14:05.300]  兩天一夜的 conference(會議)
[00:14:05.300 --> 00:14:08.300]  我是其中一個被邀請的
[00:14:08.300 --> 00:14:10.300]  說在這個高峰會裡面
[00:14:10.300 --> 00:14:12.100]  在這麼多名目之下
[00:14:12.100 --> 00:14:13.500]  都找回本地的人
[00:14:13.500 --> 00:14:14.700]  其實我是不配的
[00:14:14.900 --> 00:14:16.100]  除了我之外
[00:14:16.100 --> 00:14:17.300]  還有一個是什麼呢
[00:14:17.300 --> 00:14:22.300]  就是一位在神學院裡面教書的博士
[00:14:22.300 --> 00:14:24.100]  屈偉濠博士
[00:14:24.100 --> 00:14:25.700]  中間的女孩子換了
[00:14:25.700 --> 00:14:27.100]  換了誰呢
[00:14:27.100 --> 00:14:31.500]  換了奧智尊的創辦人
[00:14:31.500 --> 00:14:34.300]  我那時候對奧智尊很熟悉
[00:14:34.300 --> 00:14:35.900]  有代言人就會明白了
[00:14:35.900 --> 00:14:36.900]  他們一提
[00:14:36.900 --> 00:14:39.500]  蔡少芬那個就是那個
[00:14:39.500 --> 00:14:40.900]  我不知道什麼叫做奧智尊
[00:14:40.900 --> 00:14:42.500]  一提到蔡少芬我就明白了
[00:14:42.500 --> 00:14:44.500]  他是基督徒
[00:14:44.700 --> 00:14:47.700]  他說他怎麼面對一些情緒上的波動
[00:14:47.700 --> 00:14:49.300]  所以那一次我認識了他
[00:14:49.300 --> 00:14:52.300]  我邀請了他在4月的時候
[00:14:52.300 --> 00:14:54.900]  去我九龍灣的福音午餐的分享
[00:14:54.900 --> 00:14:56.900]  他又邀請了我
[00:14:56.900 --> 00:14:59.700]  昨天在荷里活商場裡面
[00:14:59.700 --> 00:15:01.300]  有一家店鋪開幕
[00:15:01.300 --> 00:15:03.100]  請我去祈禱
[00:15:03.100 --> 00:15:04.900]  其實我也有點尷尬
[00:15:04.900 --> 00:15:05.900]  我也去的
[00:15:05.900 --> 00:15:07.100]  為什麼尷尬呢
[00:15:07.100 --> 00:15:08.100]  就是他不知道
[00:15:08.100 --> 00:15:10.300]  原來我過去曾經有幾次祈禱
[00:15:10.300 --> 00:15:11.700]  那些店鋪都倒閉了
[00:15:11.700 --> 00:15:13.700]  是真的
[00:15:13.900 --> 00:15:14.900]  我祈禱了三次
[00:15:14.900 --> 00:15:15.700]  三家店鋪都倒閉了
[00:15:15.700 --> 00:15:16.900]  包括了
[00:15:16.900 --> 00:15:18.900]  我們大埔很熟悉的
[00:15:18.900 --> 00:15:20.900]  就是 Rainbow 糖水舖
[00:15:20.900 --> 00:15:22.900]  他當年在粉嶺開的時候
[00:15:22.900 --> 00:15:24.100]  又叫我去祈禱
[00:15:24.100 --> 00:15:25.500]  誰知道祈完之後沒多久
[00:15:25.500 --> 00:15:26.500]  那家店鋪又倒閉了
[00:15:26.500 --> 00:15:28.300]  但是大埔那家店鋪我沒有祈禱
[00:15:28.300 --> 00:15:29.100]  所以沒有倒閉
[00:15:29.100 --> 00:15:29.700]  你明白嗎
[00:15:29.700 --> 00:15:31.500]  那我也不知道可不可以照樣去
[00:15:31.500 --> 00:15:32.100]  求神憐憫
[00:15:32.100 --> 00:15:33.700]  希望可以破這個魔咒
[00:15:33.700 --> 00:15:35.300]  OK
[00:15:35.300 --> 00:15:36.900]  在這個高峰會裡面
[00:15:36.900 --> 00:15:39.100]  也有三百多人
[00:15:39.100 --> 00:15:41.900]  出席我們這三個人的 panel
[00:15:42.500 --> 00:15:43.900]  我前兩天才知道
[00:15:43.900 --> 00:15:45.300]  原來那些外國的牧師
[00:15:45.300 --> 00:15:46.900]  全部沒有現身的
[00:15:46.900 --> 00:15:49.900]  原來整個 conference 是看錄影帶的
[00:15:49.900 --> 00:15:51.900]  是外國的錄影帶播出來的
[00:15:51.900 --> 00:15:53.100]  我只找了三個人
[00:15:53.100 --> 00:15:53.700]  好了
[00:15:53.700 --> 00:15:56.100]  我們三個人每人都說十分鐘的
[00:15:56.100 --> 00:15:58.300]  然後我們大家有對話
[00:15:58.300 --> 00:16:02.100]  接著就有台下發問的時間
[00:16:02.100 --> 00:16:06.500]  當你說到真的眉飛色舞的時候
[00:16:06.500 --> 00:16:07.700]  到了台下發問
[00:16:07.700 --> 00:16:10.500]  第一個站起來的人就這麼說
[00:16:10.500 --> 00:16:11.900]  我是一個牧師來的
[00:16:12.100 --> 00:16:14.500]  牧師我想你去解答一件事情
[00:16:14.500 --> 00:16:16.500]  當年 2009 年的時候
[00:16:16.500 --> 00:16:17.900]  你那個法律事件
[00:16:17.900 --> 00:16:19.900]  你的情況是怎麼樣
[00:16:19.900 --> 00:16:21.500]  你的感受是怎麼樣
[00:16:21.500 --> 00:16:24.500]  是完全你沒有準備之下
[00:16:24.500 --> 00:16:26.700]  被人去挑戰你這個問題
[00:16:26.700 --> 00:16:30.300]  我不知道他是出於善意
[00:16:30.300 --> 00:16:32.100]  還是出於惡意
[00:16:32.100 --> 00:16:35.100]  但是我又覺得作為一個牧師
[00:16:35.100 --> 00:16:36.900]  你是不是應該在這個場合裡面
[00:16:36.900 --> 00:16:38.700]  去問這些問題呢
[00:16:38.700 --> 00:16:41.100]  但是無論如何我很感恩
[00:16:41.500 --> 00:16:43.500]  我又可以去回應
[00:16:43.500 --> 00:16:47.700]  甚至回應得都似乎挺得體
[00:16:47.700 --> 00:16:48.900]  那為什麼呢
[00:16:48.900 --> 00:16:51.900]  後來我收到一個 whatsapp
[00:16:51.900 --> 00:16:58.100]  是我三十年前牧羊教會一位師弟
[00:16:58.100 --> 00:17:00.100]  當年他是六年級左右
[00:17:00.100 --> 00:17:02.100]  現在也是一個中年人
[00:17:02.100 --> 00:17:04.300]  他回應說
[00:17:04.300 --> 00:17:06.100]  我覺得神很奇妙
[00:17:06.100 --> 00:17:08.700]  今天給你一個機會去澄清
[00:17:08.700 --> 00:17:10.700]  如果今天那個人不問
[00:17:10.700 --> 00:17:12.300]  可能今天有在場的人
[00:17:12.300 --> 00:17:13.900]  很多人對你都有這個疑問
[00:17:13.900 --> 00:17:15.500]  你回答得很好
[00:17:15.500 --> 00:17:16.500]  我鬆一口氣
[00:17:16.500 --> 00:17:17.500]  感謝主
[00:17:17.500 --> 00:17:19.100]  欣賞你的大方得體
[00:17:19.100 --> 00:17:20.500]  處變不驚
[00:17:20.500 --> 00:17:21.300]  嘩 厲害
[00:17:21.300 --> 00:17:22.500]  我說我沒事
[00:17:22.500 --> 00:17:24.100]  我只是說事實而已
[00:17:24.100 --> 00:17:26.500]  所以要去感謝神
[00:17:26.500 --> 00:17:28.700]  事實上要這麼說
[00:17:28.700 --> 00:17:30.900]  對我來說就絕對不容易了
[00:17:30.900 --> 00:17:32.900]  還有我透過你
[00:17:32.900 --> 00:17:35.100]  我上了一個很寶貴的一課
[00:17:35.100 --> 00:17:35.900]  多謝你
[00:17:35.900 --> 00:17:39.700]  原來雖然可能有人想挑戰你
