
[00:00:00.000 --> 00:00:04.000]  領子妹今天我們所看的經文的講道主題
[00:03:40.000 --> 00:03:46.000]  腓利的侍奉原來不是他自己想去哪裡侍奉就去哪裡侍奉
[00:03:46.000 --> 00:03:52.000]  原來他是有主的使者去引導他去不同的地方去侍奉
[00:03:52.000 --> 00:03:54.000]  我們一會兒再詳細看看
[00:03:54.000 --> 00:03:57.000]  接著往後第39節我們又再次看看
[00:03:57.000 --> 00:04:03.000]  原來在前文講到他剛剛跟腓利和太監施完洗之後
[00:04:03.000 --> 00:04:08.000]  「從水上來主的靈就把腓利提了去
[00:04:08.000 --> 00:04:11.000]  太監也不再見他了
[00:04:11.000 --> 00:04:14.000]  就歡歡喜喜地走路
[00:04:14.000 --> 00:04:17.000]  後來有人在阿索都遇見腓利
[00:04:17.000 --> 00:04:25.000]  他走遍那地方再各城宣傳福音直到凱撒尼亞」
[00:04:25.000 --> 00:04:28.000]  在這段聖經亦再次告訴我們
[00:04:28.000 --> 00:04:33.000]  腓利的侍奉不是他自己選擇喜歡去哪裡就去哪裡
[00:04:33.000 --> 00:04:42.000]  這裡告訴我們腓利的侍奉原來是有聖靈直接帶領他去不同的地方侍奉
[00:04:42.000 --> 00:04:51.000]  頂尖妹,上帝能夠帶你和我或任何一個人去相信他
[00:04:51.000 --> 00:04:56.000]  其實是透過他帶領一個人來到我們當中
[00:04:56.000 --> 00:05:01.000]  是找一個最適合的人將他的道理傳給我們知道
[00:05:01.000 --> 00:05:08.000]  換句話說,無論是聽道理的人或能夠傳導的人
[00:05:08.000 --> 00:05:13.000]  原來我們都是在上帝的獨特計劃當中進行的
[00:05:13.000 --> 00:05:15.000]  領人信主是一個很重要的事情
[00:05:15.000 --> 00:05:18.000]  但是領人信主有一個很重要的原則
[00:05:18.000 --> 00:05:21.000]  就是每一個人能夠接觸福音
[00:05:21.000 --> 00:05:24.000]  相信福音,明白福音
[00:05:24.000 --> 00:05:28.000]  甚至最終可以參與侍奉的人
[00:05:28.000 --> 00:05:35.000]  原來神在過程中也不斷地有他的安排在裡面
[00:05:35.000 --> 00:05:39.000]  很多時候教會很主動地去推動教會的信徒
[00:05:39.000 --> 00:05:46.000]  要去傳主道理,傳福音,參加報道的工作
[00:05:46.000 --> 00:05:51.000]  但是我們也很容易跌入了另一個錯誤的陷阱裡面
[00:05:51.000 --> 00:05:56.000]  我們以為如果我們不參與的話
[00:05:56.000 --> 00:05:59.000]  上帝的道理就傳不開去了
[00:05:59.000 --> 00:06:02.000]  其實這個想法是很錯的
[00:06:02.000 --> 00:06:05.000]  因為原來我們能夠侍奉、參與
[00:06:05.000 --> 00:06:11.000]  都已經是在上帝的安排之下才可以參與
[00:06:11.000 --> 00:06:14.000]  從剛剛所讀的這四節經文裡
[00:06:14.000 --> 00:06:20.000]  我們看見傳導人的角色是隨著主的使者引導
[00:06:20.000 --> 00:06:25.000]  甚至主的靈將我們帶到一個上帝要我們去的地方裡
[00:06:25.000 --> 00:06:27.000]  無論在這段聖經裡
[00:06:27.000 --> 00:06:31.000]  弗利是要去到一條曠野的路上
[00:06:31.000 --> 00:06:35.000]  還是後來他被帶到亞瑟都
[00:06:35.000 --> 00:06:38.000]  埃塞尼亞的地區當中
[00:06:38.000 --> 00:06:44.000]  一切都是在上帝的引導裡面
[00:06:44.000 --> 00:06:48.000]  在上帝使者的引導當中而走
[00:06:48.000 --> 00:06:52.000]  在神的靈的引導之下而去參與
[00:06:52.000 --> 00:06:57.000]  弟兄姊妹,這是一個很重要的原則
[00:06:57.000 --> 00:07:00.000]  更重要的是我們去參與的地方
[00:07:00.000 --> 00:07:03.000]  不是由我們去決定是否合適
[00:07:03.000 --> 00:07:07.000]  原來是上帝早已認為合適就將我們放進去
[00:07:07.000 --> 00:07:11.000]  我們再次看看這段聖經第26和第27節
[00:07:11.000 --> 00:07:14.000]  在第26節裡主的使者叫弗利
[00:07:14.000 --> 00:07:22.000]  起來往南走,由前文所提到的薩瑪利亞城的地方往南走
[00:07:22.000 --> 00:07:26.000]  要由薩瑪利亞城走一定要再次經過耶路撒冷
[00:07:26.000 --> 00:07:30.000]  然後再透過穿過一條山路,崎嶇的山路
[00:07:30.000 --> 00:07:34.000]  然後去到加薩的地區
[00:07:34.000 --> 00:07:37.000]  這條路是什麼路?不是容易走的路
[00:07:37.000 --> 00:07:41.000]  這條是一條曠野路
[00:07:41.000 --> 00:07:44.000]  在第26節清楚介紹給我們知道
[00:07:44.000 --> 00:07:48.000]  如果今天我和大家說你和我要去全道的時候
[00:07:48.000 --> 00:07:52.000]  你會選擇一條什麼路呢?
[00:07:52.000 --> 00:07:54.000]  大部份的人都會這樣想
[00:07:54.000 --> 00:08:01.000]  全主的道最好就是走去找一個最多人的地方
[00:08:01.000 --> 00:08:05.000]  如果要做全道人就當然要找一間大的教會
[00:08:05.000 --> 00:08:08.000]  在那裡多人聽你講道
[00:08:08.000 --> 00:08:10.000]  弟兄姊妹,對不對?
[00:08:10.000 --> 00:08:15.000]  如果我們要用這樣的心態去侍奉的時候
[00:08:15.000 --> 00:08:17.000]  我們就變成主道了
[00:08:17.000 --> 00:08:23.000]  我們其實站在了上帝原本要站的位置
[00:08:23.000 --> 00:08:28.000]  甚至嚴重地說我們不相信上帝的大力
[00:08:28.000 --> 00:08:33.000]  我們要用我們自己的方法去傳上帝的道
[00:08:33.000 --> 00:08:36.000]  選擇我們喜歡傳道的地方
[00:08:36.000 --> 00:08:43.000]  這個在原則性上已經反映出我們今天對上帝有多少信服
[00:08:43.000 --> 00:08:50.000]  所以弟兄姊妹,如果上帝今天要我們傳他的道
[00:08:50.000 --> 00:08:53.000]  見證活出基督徒的生命的話
[00:08:53.000 --> 00:09:01.000]  我們首先第一樣要學習的就是要信服在上帝主道的角色當中
[00:09:01.000 --> 00:09:06.000]  當上帝要帶領我們去哪裡,我們就甘心在那個地方
[00:09:06.000 --> 00:09:10.000]  所以當上帝如果帶領你去到一間小的公司
[00:09:10.000 --> 00:09:15.000]  上帝就要你在那間小的公司裡面去作見證
[00:09:15.000 --> 00:09:21.000]  如果上帝要帶領你去一個跨國企業、大公司裡面去侍奉他的時候
[00:09:21.000 --> 00:09:33.000]  這樣的意思就是說上帝要你在那個大公司的環境裡面是最適合你的情況當中去見證他
[00:09:33.000 --> 00:09:44.000]  所以弟兄姊妹,這個上帝主道的原則我們必須要經常把持著
[00:09:44.000 --> 00:09:47.000]  因為上帝就是為我們去安排一切
[00:09:47.000 --> 00:09:51.000]  他甚至為我們安排哪一個來帶領我信主
[00:09:51.000 --> 00:09:56.000]  哪一個讓我能夠明白上帝的道理
[00:09:56.000 --> 00:10:02.000]  我們每個人都需要這樣去思想,帶著這個心態
[00:10:02.000 --> 00:10:06.000]  否則的話,其實我們真是對上帝的不敬
[00:10:06.000 --> 00:10:17.000]  肥利在《論聖經》裡面,他被主的使者差遣到一條曠野的道路當中
[00:10:17.000 --> 00:10:19.000]  但是他也想不到
[00:10:19.000 --> 00:10:23.000]  所以經文當我們看見路加寫下的時候
[00:10:23.000 --> 00:10:27.000]  第27節當肥利願意起身去的時候
[00:10:27.000 --> 00:10:29.000]  馬上就說「不了」
[00:10:29.000 --> 00:10:37.000]  「哈,希臘人好靚啊」「不了」「哎呀」這樣的意思
[00:10:37.000 --> 00:10:42.000]  猜都猜不到,在一條曠野路的上面
[00:10:42.000 --> 00:10:48.000]  竟然遇到一個來自一個很富庶的國家叫伊索柏亞
[00:10:48.000 --> 00:10:52.000]  伊索柏亞是什麼地方呢?其實就是今天的埃塞俄比亞
[00:10:52.000 --> 00:10:55.000]  你就會想埃塞俄比亞窮到極點
[00:10:55.000 --> 00:10:58.000]  埃塞俄比亞傳統是很有錢的
[00:10:58.000 --> 00:11:03.000]  不過埃塞俄比亞只不過是一個經常在戰亂之下
[00:11:03.000 --> 00:11:09.000]  也在政治家貪污成性的情況下敗壞了
[00:11:09.000 --> 00:11:13.000]  其實伊索柏亞是一個很富庶的地方
[00:11:13.000 --> 00:11:18.000]  而且我們知道他們歷代的君王也是一個女王
[00:11:18.000 --> 00:11:22.000]  所以他們的女王好像埃及的法老
[00:11:22.000 --> 00:11:25.000]  他們的女王就是金大姬
[00:11:25.000 --> 00:11:36.000]  她是在當中一個這麼富庶的國家裏面去做太監
[00:11:36.000 --> 00:11:38.000]  管一切的財務
[00:11:38.000 --> 00:11:41.000]  之後我們會再詳細講她
[00:11:41.000 --> 00:11:43.000]  不過我們可以看見
[00:11:43.000 --> 00:11:48.000]  當他願意降服在上帝的帶領之下的時候
[00:11:48.000 --> 00:11:54.000]  走去曠野竟然就會遇到一個這麼顯赫的人
[00:11:54.000 --> 00:11:57.000]  要他傳道
[00:11:57.000 --> 00:12:00.000]  不是你會認為我去多人的地方
[00:12:00.000 --> 00:12:03.000]  那裏就一定有多人信主
[00:12:03.000 --> 00:12:05.000]  那裏一定就是侍奉主的地方
[00:12:05.000 --> 00:12:07.000]  那裏最有效侍奉主
[00:12:07.000 --> 00:12:11.000]  上帝有時只可能要你一生只傳一次
[00:12:11.000 --> 00:12:14.000]  一個有功效的見證
[00:12:14.000 --> 00:12:16.000]  當然了肥理不是
[00:12:16.000 --> 00:12:18.000]  我們在先前已經經文看過
[00:12:18.000 --> 00:12:21.000]  他在撒瑪利亞已經傳道了
[00:12:21.000 --> 00:12:24.000]  現在上帝再次帶領他們
[00:12:24.000 --> 00:12:29.000]  在曠野曠野地方都可以傳主的道理
[00:12:29.000 --> 00:12:32.000]  為主作見證
[00:12:32.000 --> 00:12:36.000]  不是你和我選擇的地方
[00:12:36.000 --> 00:12:41.000]  是上帝為你和我去選擇的地方
[00:12:41.000 --> 00:12:43.000]  弟兄姊妹
[00:12:43.000 --> 00:12:48.000]  一個太監未必一定是一個被閹割的男子
[00:12:48.000 --> 00:12:52.000]  很多時候我們基督徒很習慣地將自己個人的思想
[00:12:52.000 --> 00:12:55.000]  或者理解硬套進去聖經的解釋
[00:12:55.000 --> 00:13:00.000]  因為其實在聖經創世紀第39章第一節的七十事易本裏
[00:13:00.000 --> 00:13:03.000]  同樣記載有另一個出名的人物
[00:13:03.000 --> 00:13:04.000]  他叫波提弗
[00:13:04.000 --> 00:13:08.000]  他在埃及的地方同樣是做太監的
[00:13:08.000 --> 00:13:10.000]  太監只是一個職銜
[00:13:10.000 --> 00:13:13.000]  是談論到一個人
[00:13:13.000 --> 00:13:15.000]  他是專職
[00:13:15.000 --> 00:13:18.000]  在一個高層的管理之下
[00:13:18.000 --> 00:13:22.000]  他不一定是一個被閹割的人
[00:13:22.000 --> 00:13:26.000]  所以波提弗是有太太的
[00:13:26.000 --> 00:13:29.000]  這個我們往後遲些再去看
[00:13:29.000 --> 00:13:31.000]  但是從這段聖經裏面我們看見
[00:13:31.000 --> 00:13:35.000]  肥利的信服馬上就造成一個很大的見證
[00:13:35.000 --> 00:13:37.000]  但不單止是他信服的
[00:13:37.000 --> 00:13:38.000]  我們遲些再去看
[00:13:38.000 --> 00:13:41.000]  其實肥利接著要去談道的這位太監
[00:13:41.000 --> 00:13:43.000]  也是一個很信服的人
[00:13:43.000 --> 00:13:45.000]  不過我們遲些再去看
[00:13:45.000 --> 00:13:51.000]  肥利接著為這位太監在39節施完浸之後
[00:13:51.000 --> 00:13:53.000]  一重水出來
[00:13:53.000 --> 00:13:58.000]  主的靈又再次帶領肥利去另一個
[00:13:58.000 --> 00:14:01.000]  他要肥利侍奉的地方
[00:14:01.000 --> 00:14:03.000]  這一次他要去一個甚麼地方呢
[00:14:03.000 --> 00:14:05.000]  就是叫做阿索都
[00:14:05.000 --> 00:14:06.000]  阿索都在哪裏呢
[00:14:06.000 --> 00:14:12.000]  其實是一個地中海東岸的地方
[00:14:12.000 --> 00:14:17.000]  是屬於這個凱撒利亞的地區
[00:14:17.000 --> 00:14:20.000]  在那個地區裏面傳道
[00:14:20.000 --> 00:14:24.000]  我們知道肥利來到這段聖經之後
[00:14:24.000 --> 00:14:26.000]  一直都不再提及過他
[00:14:26.000 --> 00:14:28.000]  只是去到第21章第8節
[00:14:28.000 --> 00:14:30.000]  那時候才再提及到
[00:14:30.000 --> 00:14:34.000]  保羅去到這個凱撒利亞的時候
[00:14:34.000 --> 00:14:37.000]  就住在他那裏
[00:14:37.000 --> 00:14:44.000]  原來肥利當被帶到這個地區
[00:14:44.000 --> 00:14:47.000]  阿索都的附近
[00:14:47.000 --> 00:14:49.000]  他就再沒有離開
[00:14:49.000 --> 00:14:52.000]  專心在那個地方裏面傳道
[00:14:52.000 --> 00:14:55.000]  我們可以看見上帝將福音
[00:14:55.000 --> 00:14:57.000]  由耶路撒冷開始
[00:14:57.000 --> 00:15:01.000]  接著發展到撒馬利亞
[00:15:01.000 --> 00:15:06.000]  現在開始引導到地中海東岸
[00:15:06.000 --> 00:15:09.000]  可以說是一個重要的商販
[00:15:09.000 --> 00:15:11.000]  甚至將來的福音
[00:15:11.000 --> 00:15:14.000]  怎樣廣傳開去整個羅馬帝國
[00:15:14.000 --> 00:15:17.000]  上帝原來不經不覺
[00:15:17.000 --> 00:15:19.000]  已經將他的工作延展開來
[00:15:19.000 --> 00:15:23.000]  不需要我們去做甚麼策劃
[00:15:23.000 --> 00:15:28.000]  我們只需要信服著上帝的帶領
[00:15:28.000 --> 00:15:34.000]  我們就可以達成上帝的計劃
[00:15:34.000 --> 00:15:37.000]  弟兄姊妹
[00:15:37.000 --> 00:15:41.000]  侍奉其實是建基於我們對上帝的相信
[00:15:41.000 --> 00:15:43.000]  而我們的相信
[00:15:43.000 --> 00:15:46.000]  也可以在我們的信服裏面看得到
[00:15:46.000 --> 00:15:49.000]  我們去相信主
[00:15:49.000 --> 00:15:52.000]  我們去信服在上帝的帶領
[00:15:52.000 --> 00:15:55.000]  去將福音去傳開
[00:15:55.000 --> 00:15:57.000]  還有一樣很重要的事
[00:15:57.000 --> 00:16:01.000]  我們去傳不是傳為我自己有多出名
[00:16:01.000 --> 00:16:05.000]  而是我們去傳耶穌基督的名
[00:16:05.000 --> 00:16:07.000]  如果當我們留意到《仕途行傳》裏面的時候
[00:16:07.000 --> 00:16:10.000]  我們會發現到當每一個門徒
[00:16:10.000 --> 00:16:12.000]  或者仕途去傳道的時候
[00:16:12.000 --> 00:16:14.000]  聖經的作者路加
[00:16:14.000 --> 00:16:17.000]  他都會加上一個特別的註腳
[00:16:17.000 --> 00:16:21.000]  就是說他們去傳耶穌基督的名
[00:16:21.000 --> 00:16:24.000]  或者奉耶穌基督的名去做
[00:16:24.000 --> 00:16:26.000]  自己的名不重要
[00:16:26.000 --> 00:16:30.000]  因為傳道人從來不是為自己的名而去努力
[00:16:30.000 --> 00:16:33.000]  而是為主耶穌基督的名
[00:16:33.000 --> 00:16:37.000]  能夠得以顯揚得以傳遞而去做
[00:16:37.000 --> 00:16:41.000]  我們甚至願意將我們自己的名完全埋沒
[00:16:41.000 --> 00:16:44.000]  我們自己有什麼名有什麼重要
[00:16:44.000 --> 00:16:47.000]  最重要人認識的是耶穌基督的名
[00:16:47.000 --> 00:16:50.000]  而我們的信服
[00:16:50.000 --> 00:16:53.000]  就可以在這些地方看到
[00:16:53.000 --> 00:16:56.000]  有沒有願意上帝要我們走的路
[00:16:56.000 --> 00:16:58.000]  我們就跟著去走
[00:16:58.000 --> 00:17:01.000]  上帝要我們走的路
[00:17:01.000 --> 00:17:03.000]  我們就走
[00:17:03.000 --> 00:17:05.000]  弟兄姊妹
[00:17:05.000 --> 00:17:08.000]  如果我們在這一點都不能夠明白
[00:17:08.000 --> 00:17:13.000]  我們又怎能夠尊重上帝在整個人生裏面
[00:17:13.000 --> 00:17:16.000]  作為主這個角色呢
[00:17:16.000 --> 00:17:22.000]  侍奉只不過是其中一個見證出我們的信服
[00:17:22.000 --> 00:17:27.000]  我們信主其實是一個傳言的位身
[00:17:27.000 --> 00:17:29.000]  費利是一個很好的例子
[00:17:29.000 --> 00:17:33.000]  當他願意傳言的位身在上帝裏面的時候
[00:17:33.000 --> 00:17:37.000]  上帝的使者要我去哪我就去哪
[00:17:37.000 --> 00:17:42.000]  你的靈要帶我去哪我就信服在那個地方裏面
[00:17:42.000 --> 00:17:46.000]  我不再去產生什麼疑問
[00:17:46.000 --> 00:17:48.000]  究竟為什麼我要去那個地方
[00:17:48.000 --> 00:17:54.000]  因為上帝你就帶領我去到那個地方裏面
[00:17:54.000 --> 00:17:57.000]  回想起我在馬來華人心信會侍奉這麼多年裏面
[00:17:57.000 --> 00:17:58.000]  有很多人都經常問我
[00:17:58.000 --> 00:18:00.000]  很多傳道人都會問我
[00:18:00.000 --> 00:18:03.000]  為什麼你會在一間這麼小的教會裏面侍奉呢
[00:18:03.000 --> 00:18:05.000]  甚至我曾經去到巴黎的時候
[00:18:05.000 --> 00:18:07.000]  有些弟兄姊妹會問我
[00:18:07.000 --> 00:18:11.000]  牧師我不明白為什麼這間教會是這麼小的
[00:18:11.000 --> 00:18:13.000]  我曾經有些聯合士工的時候
[00:18:13.000 --> 00:18:15.000]  和多倫多另一間教會的時候
[00:18:15.000 --> 00:18:18.000]  有些弟兄姊妹執事走來問我
[00:18:18.000 --> 00:18:20.000]  黃牧師為什麼你們教會這麼少人
[00:18:20.000 --> 00:18:22.000]  可以做的事比我們更多
[00:18:22.000 --> 00:18:25.000]  弟兄姊妹人多人少不是最重要
[00:18:25.000 --> 00:18:30.000]  最重要的是你和我在馬來華人心信會裏面
[00:18:30.000 --> 00:18:32.000]  有沒有終身衛生
[00:18:32.000 --> 00:18:34.000]  我有時說笑
[00:18:34.000 --> 00:18:36.000]  我們可以一個打十個
[00:18:36.000 --> 00:18:38.000]  弟兄姊妹
[00:18:38.000 --> 00:18:42.000]  侍奉不在乎於你這間教會有多大
[00:18:42.000 --> 00:18:47.000]  侍奉不在乎於你做的事有多宏偉
[00:18:47.000 --> 00:18:52.000]  侍奉最重要的是上帝的話
[00:18:52.000 --> 00:18:57.000]  主耶穌基督的名被傳開去
[00:18:57.000 --> 00:19:00.000]  所以在《仕途行傳》裏面不斷告訴我們
[00:19:00.000 --> 00:19:03.000]  當門徒仕途去傳道的時候
[00:19:03.000 --> 00:19:06.000]  就是將主的道理去傳講
[00:19:06.000 --> 00:19:10.000]  並且是在奉主耶穌的名之下去做
[00:19:10.000 --> 00:19:14.000]  不是為自己做
[00:19:14.000 --> 00:19:17.000]  不是奉主耶穌的名有什麼奇怪功能
[00:19:17.000 --> 00:19:21.000]  特異功能可以發揮出來
[00:19:21.000 --> 00:19:23.000]  不是上帝可以做
[00:19:23.000 --> 00:19:25.000]  不過這不是最終目的
[00:19:25.000 --> 00:19:28.000]  最重要的是我們尊重上帝
[00:19:28.000 --> 00:19:32.000]  我們不是為自己的名去做事
[00:19:32.000 --> 00:19:34.000]  上帝是主導的人
[00:19:34.000 --> 00:19:37.000]  他是決定我們怎樣去侍奉
[00:19:37.000 --> 00:19:40.000]  這是一個很重要的原則
[00:19:40.000 --> 00:19:44.000]  尊重上帝就是這一點
[00:19:44.000 --> 00:19:47.000]  當我們看完這麼重要的題目之後
[00:19:47.000 --> 00:19:50.000]  我們看看肥利如何在這個基礎上
[00:19:50.000 --> 00:19:55.000]  帶領伊索匹阿尼的太監去信主
[00:19:55.000 --> 00:19:57.000]  我們再看看這段聖經
[00:19:57.000 --> 00:19:59.000]  我們從第27節的下半節
[00:19:59.000 --> 00:20:01.000]  一直讀到第38節
[00:20:01.000 --> 00:20:02.000]  我為大家讀出來
[00:20:02.000 --> 00:20:06.000]  你可以看著你手上的聖經就可以了
[00:20:06.000 --> 00:20:09.000]  第27節的下半節
[00:20:09.000 --> 00:20:12.000]  有一個伊索匹阿的人
[00:20:12.000 --> 00:20:15.000]  是個有大權的太監
[00:20:15.000 --> 00:20:19.000]  在伊索匹阿女王金大姬的手下總管銀庫
[00:20:19.000 --> 00:20:22.000]  他上耶路撒冷禮拜去了
[00:20:22.000 --> 00:20:25.000]  現在回來在車上坐著
[00:20:25.000 --> 00:20:28.000]  念先知以賽亞的書
[00:20:28.000 --> 00:20:29.000]  聖靈對肥利說
[00:20:29.000 --> 00:20:32.000]  你去貼近那車走
[00:20:32.000 --> 00:20:35.000]  肥利就跑到太監那裡
[00:20:35.000 --> 00:20:38.000]  聽見他念先知以賽亞的書
[00:20:38.000 --> 00:20:40.000]  便問他說
[00:20:40.000 --> 00:20:45.000]  你所念的你明白嗎?
[00:20:45.000 --> 00:20:49.000]  他說沒有人指教我怎能明白
[00:20:49.000 --> 00:20:53.000]  於是請肥利上車與他同坐
[00:20:53.000 --> 00:20:56.000]  他所念的那段經說
[00:20:56.000 --> 00:21:00.000]  他像羊被牽到宰殺之地
[00:21:00.000 --> 00:21:04.000]  又像羊羔在剪毛的人手下無聲
[00:21:04.000 --> 00:21:06.000]  他也是這樣不開口
[00:21:06.000 --> 00:21:08.000]  他卑微的時候
[00:21:08.000 --> 00:21:11.000]  人不按公義審判他
[00:21:11.000 --> 00:21:13.000]  誰能述說他的世代
[00:21:13.000 --> 00:21:17.000]  因為他的生命從地上奪去
[00:21:17.000 --> 00:21:19.000]  太監對肥利說
[00:21:19.000 --> 00:21:22.000]  請問先知說者說是指著誰?
[00:21:22.000 --> 00:21:24.000]  是指著自己呢?
[00:21:24.000 --> 00:21:26.000]  是指著別人呢?
[00:21:26.000 --> 00:21:29.000]  肥利就開口從這經上起
[00:21:29.000 --> 00:21:31.000]  對他全講耶穌
[00:21:31.000 --> 00:21:36.000]  二人正往前走到了有水的地方
[00:21:36.000 --> 00:21:38.000]  太監說
[00:21:38.000 --> 00:21:40.000]  看這裡有水
[00:21:40.000 --> 00:21:43.000]  我受洗有什麼妨礙呢?
[00:21:43.000 --> 00:21:44.000]  三十八節
[00:21:44.000 --> 00:21:46.000]  於是吩咐車站住
[00:21:46.000 --> 00:21:50.000]  肥利和太監二人同下水裡去
[00:21:50.000 --> 00:21:53.000]  肥利就給他試洗
[00:21:53.000 --> 00:21:55.000]  從水上來
[00:21:55.000 --> 00:21:59.000]  主的靈就把肥利提了去
[00:21:59.000 --> 00:22:02.000]  太監也不再見他了
[00:22:02.000 --> 00:22:06.000]  就歡歡喜喜地走路
[00:22:06.000 --> 00:22:10.000]  弟姐們
[00:22:10.000 --> 00:22:11.000]  在這段聖經當中
[00:22:11.000 --> 00:22:14.000]  我們可以學到另一個很重要的功課
[00:22:14.000 --> 00:22:18.000]  一個那麼順服主帶領的肥利
[00:22:18.000 --> 00:22:20.000]  在這個時候
[00:22:20.000 --> 00:22:24.000]  他得到從主的使者的指示
[00:22:24.000 --> 00:22:28.000]  要他起行去一個沒有人的地方
[00:22:28.000 --> 00:22:31.000]  要他往藍走的路
[00:22:31.000 --> 00:22:32.000]  這條藍走的路
[00:22:32.000 --> 00:22:35.000]  以我們所知應該由耶路撒冷去到加沙
[00:22:35.000 --> 00:22:37.000]  從這段聖經也有講到
[00:22:37.000 --> 00:22:38.000]  但這條是一條山路
[00:22:38.000 --> 00:22:39.000]  一條爛走的路
[00:22:39.000 --> 00:22:42.000]  一條曠野路
[00:22:42.000 --> 00:22:48.000]  一條不是容易走的路
[00:22:48.000 --> 00:22:51.000]  但就是一條那麼不容易走的路
[00:22:51.000 --> 00:22:53.000]  你猜到猜不到的時候
[00:22:53.000 --> 00:22:54.000]  哎呀
[00:22:54.000 --> 00:22:58.000]  雖然原文聖經講不了
[00:22:58.000 --> 00:23:00.000]  哎呀
[00:23:00.000 --> 00:23:02.000]  看看
[00:23:02.000 --> 00:23:06.000]  在那裡竟然見到一個很顯赫的人
[00:23:06.000 --> 00:23:09.000]  他是從衣索匹亞來
