
[00:00:00.000 --> 00:00:02.000]  (主席) 弟兄姊妹主內平安
[00:01:26.000 --> 00:01:30.000]  (主席) 《文素記》第七章記述了這個奉獻禮的過程
[00:01:30.000 --> 00:01:32.000]  (主席) 今天我都希望藉著這段經文
[00:01:32.000 --> 00:01:37.000]  (主席) 彼此來看看經文帶給我們什麼提醒
[00:01:37.000 --> 00:01:41.000]  (主席) 今天我們來到殿內去敬拜的每一位
[00:01:41.000 --> 00:01:44.000]  (主席) 究竟這段經文對我們有什麼教導呢?
[00:01:44.000 --> 00:01:48.000]  (主席) 或者我們先打開這段經文一起讀,好嗎?
[00:01:48.000 --> 00:01:51.000]  (主席) 請打開《文素記》第七章
[00:01:53.000 --> 00:01:57.000]  (主席) 《文素記》第七章我們只讀第一、第二節
[00:01:57.000 --> 00:02:07.000]  (主席) 在《教會聖經》第168面
[00:02:07.000 --> 00:02:11.000]  (主席) 找到的我們一起讀,請
[00:02:22.000 --> 00:02:26.000]  (主席) 四方的器具都沒了,使他成聖
[00:02:26.000 --> 00:02:29.000]  (主席) 當天以色列的眾首領
[00:02:29.000 --> 00:02:33.000]  (主席) 就是各族的族長都來奉獻
[00:02:33.000 --> 00:02:36.000]  (主席) 他們是各支派的首領
[00:02:36.000 --> 00:02:39.000]  (主席) 管理那些被掃的人
[00:02:39.000 --> 00:02:43.000]  (主席) 如果大家還記得,或者你留心
[00:02:43.000 --> 00:02:46.000]  (主席) 《文素記》頭六章的經文
[00:02:46.000 --> 00:02:48.000]  (主席) 我上次講到都講過
[00:02:48.000 --> 00:02:52.000]  (主席) 這句話常常在經文裡面出現
[00:02:52.000 --> 00:02:54.000]  (主席) 這句話就是
[00:02:54.000 --> 00:02:56.000]  (主席) 「耶和華曉遇摩西」
[00:02:56.000 --> 00:02:58.000]  (主席) 記不記得?
[00:02:58.000 --> 00:03:01.000]  (主席) 或者是「耶和華對摩西亦說」
[00:03:01.000 --> 00:03:03.000]  (主席) 即是說
[00:03:03.000 --> 00:03:06.000]  (主席) 當時如何去數點人數
[00:03:06.000 --> 00:03:08.000]  (主席) 如何去見回望
[00:03:08.000 --> 00:03:09.000]  (主席) 不同的條例
[00:03:09.000 --> 00:03:13.000]  (主席) 都是摩西按照上帝的吩咐去做的
[00:03:13.000 --> 00:03:15.000]  (主席) 每一樣東西
[00:03:15.000 --> 00:03:17.000]  (主席) 上帝很清楚地告訴摩西
[00:03:17.000 --> 00:03:19.000]  (主席) 摩西就按照
[00:03:19.000 --> 00:03:22.000]  (主席) 分派他的以色列盟
[00:03:22.000 --> 00:03:27.000]  (主席) 來遵照上帝的心意去做
[00:03:27.000 --> 00:03:29.000]  (主席) 剛才那兩次的經文
[00:03:29.000 --> 00:03:32.000]  (主席) 有沒有出現這句話?
[00:03:32.000 --> 00:03:34.000]  (主席) 沒有,是吧?
[00:03:34.000 --> 00:03:36.000]  (主席) 沒有出現這句話
[00:03:36.000 --> 00:03:39.000]  (主席) 剛才那兩次的經文是說
[00:03:39.000 --> 00:03:41.000]  (主席) 那些領袖
[00:03:41.000 --> 00:03:44.000]  (主席) 帶了祭物來奉獻
[00:03:44.000 --> 00:03:47.000]  (主席) 因為回眸已經完成了
[00:03:47.000 --> 00:03:50.000]  (主席) 需要有這個奉獻禮
[00:03:50.000 --> 00:03:52.000]  (主席) 所以在這段經文給我們看到
[00:03:52.000 --> 00:03:55.000]  (主席) 首領來到獻祭是自發的
[00:03:55.000 --> 00:03:58.000]  (主席) 不是他們等到上帝叫他們獻祭
[00:03:58.000 --> 00:04:00.000]  (主席) 他先獻祭
[00:04:00.000 --> 00:04:03.000]  (主席) 以色列人獻祭是要回應上帝的恩典
[00:04:03.000 --> 00:04:07.000]  (主席) 因為他們曾經親身經歷上帝
[00:04:07.000 --> 00:04:11.000]  (主席) 帶領他們離開圍爐的埃及地
[00:04:11.000 --> 00:04:13.000]  (主席) 離開了埃及
[00:04:13.000 --> 00:04:16.000]  (主席) 他們親身經歷在曠野裡
[00:04:16.000 --> 00:04:18.000]  (主席) 雲柱火柱的引路
[00:04:18.000 --> 00:04:21.000]  (主席) 他們親身經歷追兵來到的時候
[00:04:21.000 --> 00:04:23.000]  (主席) 施行神蹟
[00:04:23.000 --> 00:04:26.000]  (主席) 讓他們走過紅海
[00:04:26.000 --> 00:04:28.000]  (主席) 好像走綠地一樣
[00:04:28.000 --> 00:04:31.000]  (主席) 當追兵逼近的時候
[00:04:31.000 --> 00:04:33.000]  (主席) 他們又親眼看到
[00:04:33.000 --> 00:04:35.000]  (主席) 海再一次復合起來
[00:04:35.000 --> 00:04:39.000]  (主席) 於是水將所有的追兵掩蓋
[00:04:39.000 --> 00:04:41.000]  (主席) 所以以色列人獻祭
[00:04:41.000 --> 00:04:43.000]  (主席) 是因為需要回應
[00:04:43.000 --> 00:04:49.000]  (主席) 上帝一直以來的看顧和保守
[00:04:49.000 --> 00:04:53.000]  (主席) 以色列人自願自發
[00:04:53.000 --> 00:04:56.000]  (主席) 不需要上帝去曉喻
[00:04:56.000 --> 00:04:58.000]  (主席) 吩咐他們獻祭
[00:04:58.000 --> 00:05:02.000]  (主席) 因為這是他們樂意的呈獻
[00:05:02.000 --> 00:05:04.000]  (主席) 我想這段經文
[00:05:04.000 --> 00:05:08.000]  (主席) 提醒我們呈獻一個基礎很重要的觀念
[00:05:08.000 --> 00:05:11.000]  (主席) 就是人樂意呈獻
[00:05:11.000 --> 00:05:14.000]  (主席) 不是為了得到上帝的祝福
[00:05:14.000 --> 00:05:18.000]  (主席) 相反的 上帝已經祝福了人
[00:05:18.000 --> 00:05:24.000]  (主席) 人呈獻是因為要以感恩的心去回應
[00:05:24.000 --> 00:05:27.000]  (主席) 或者我這樣去形容
[00:05:27.000 --> 00:05:30.000]  (主席) 很多人 信拜偶像
[00:05:30.000 --> 00:05:32.000]  (主席) 他們拜神 拿隻雞去拜
[00:05:32.000 --> 00:05:35.000]  (主席) 是因為如果靈
[00:05:35.000 --> 00:05:38.000]  (主席) 我就拜得更勁 拿多點
[00:05:38.000 --> 00:05:41.000]  (主席) 拿多兩隻雞 甚至拿隻燒豬來拜
[00:05:41.000 --> 00:05:46.000]  (主席) 因為靈 因為回覆了祂的祈求
[00:05:46.000 --> 00:05:49.000]  (主席) 在這段經文讓我們看到
[00:05:49.000 --> 00:05:53.000]  (主席) 人去呈獻是因為他已經經歷了
[00:05:53.000 --> 00:05:56.000]  (主席) 他需要以行動來回應
[00:05:56.000 --> 00:05:59.000]  (主席) 不是因為他們呈獻 希望有更多的祝福
[00:05:59.000 --> 00:06:03.000]  (主席) 而是因為他們嘗受了主的恩典
[00:06:03.000 --> 00:06:07.000]  (主席) 其實上帝不需要我們呈獻金錢
[00:06:07.000 --> 00:06:10.000]  (主席) 不需要我們奉獻金錢
[00:06:10.000 --> 00:06:13.000]  (主席) 不需要我們奉獻任何的善物
[00:06:13.000 --> 00:06:16.000]  (主席) 因為一切的都是由上帝而來的
[00:06:16.000 --> 00:06:19.000]  (主席) 但是上帝卻讓我們能夠
[00:06:19.000 --> 00:06:23.000]  (主席) 透過這個呈獻的行動 奉獻的行動
[00:06:23.000 --> 00:06:29.000]  (主席) 我們實際地去表達我們對上帝的感恩
[00:06:29.000 --> 00:06:33.000]  (主席) 弟兄姊妹 我相信我們在座的每一位
[00:06:33.000 --> 00:06:38.000]  (主席) 都在生命裡曾經經歷上帝奇妙的作為
[00:06:38.000 --> 00:06:40.000]  (主席) 豐富的恩典
[00:06:40.000 --> 00:06:42.000]  (主席) 但是不知為何
[00:06:42.000 --> 00:06:47.000]  (主席) 很多時候我們就忘記了去謝恩
[00:06:47.000 --> 00:06:50.000]  (主席) 我們忘記了上帝的恩典
[00:06:50.000 --> 00:06:52.000]  (主席) 可能我們是這樣的
[00:06:52.000 --> 00:06:54.000]  (主席) 我們覺得幸福是必然的
[00:06:54.000 --> 00:06:57.000]  (主席) 這樣我們生活得這麼好
[00:06:57.000 --> 00:06:59.000]  (主席) 不是上帝的祝福
[00:06:59.000 --> 00:07:00.000]  (主席) 是我們自己
[00:07:00.000 --> 00:07:03.000]  (主席) 甚至是我們自己一手打造的
[00:07:03.000 --> 00:07:05.000]  (主席) 又或者
[00:07:05.000 --> 00:07:08.000]  (主席) 我們嘗了主的恩典
[00:07:08.000 --> 00:07:11.000]  (主席) 我們心想著要去感恩
[00:07:11.000 --> 00:07:12.000]  (主席) 但是不知為何
[00:07:12.000 --> 00:07:14.000]  (主席) 反過來我們就忘記了
[00:07:14.000 --> 00:07:16.000]  (主席) 我們很羡慕
[00:07:16.000 --> 00:07:19.000]  (主席) 這方面 昨天上帝怎麼去祝福我們
[00:07:19.000 --> 00:07:20.000]  (主席) 我們今天就已經忘記了
[00:07:20.000 --> 00:07:23.000]  (主席) 原來我們已經經歷了很多的恩典
[00:07:23.000 --> 00:07:25.000]  (主席) 另外很多時候
[00:07:25.000 --> 00:07:29.000]  (主席) 是因為當我們很想去感恩的時候
[00:07:29.000 --> 00:07:31.000]  (主席) 我們就跟別人比較
[00:07:31.000 --> 00:07:33.000]  (主席) 當我們看看旁邊那個人
[00:07:33.000 --> 00:07:34.000]  (主席) 嘩!
[00:07:34.000 --> 00:07:38.000]  (主席) 上帝賜給他的恩典是這麼多的時候
[00:07:38.000 --> 00:07:39.000]  (主席) 我們就立刻
[00:07:39.000 --> 00:07:43.000]  (主席) 熄滅了我們感恩的心
[00:07:43.000 --> 00:07:46.000]  (主席) 一比較之下我們覺得
[00:07:46.000 --> 00:07:49.000]  (主席) 上帝在我們身上所施予的
[00:07:49.000 --> 00:07:51.000]  (主席) 是微不足道
[00:07:51.000 --> 00:07:52.000]  (主席) 跟別人比較
[00:07:52.000 --> 00:07:56.000]  (主席) 差得遠了
[00:07:56.000 --> 00:07:58.000]  (主席) 又或者我們甚無知
[00:07:58.000 --> 00:08:00.000]  (主席) 是對什麼叫做恩典
[00:08:00.000 --> 00:08:02.000]  (主席) 什麼叫做感恩
[00:08:02.000 --> 00:08:06.000]  (主席) 我們都未學識
[00:08:06.000 --> 00:08:08.000]  (主席) 上帝將以色列人
[00:08:08.000 --> 00:08:11.000]  (主席) 從圍爐的埃及地拯救出來
[00:08:11.000 --> 00:08:13.000]  (主席) 上帝今天
[00:08:13.000 --> 00:08:15.000]  (主席) 藉著耶穌基督的補血
[00:08:15.000 --> 00:08:17.000]  (主席) 救贖了我們
[00:08:17.000 --> 00:08:18.000]  (主席) 弟兄姊妹
[00:08:18.000 --> 00:08:22.000]  (主席) 我們每一個都曾經
[00:08:22.000 --> 00:08:25.000]  (主席) 嘗受經歷上帝的恩典
[00:08:25.000 --> 00:08:28.000]  (主席) 上帝的愛
[00:08:28.000 --> 00:08:30.000]  (主席) 究竟我們今天
[00:08:30.000 --> 00:08:32.000]  (主席) 獻了什麼
[00:08:32.000 --> 00:08:36.000]  (主席) 呈獻了什麼
[00:08:36.000 --> 00:08:38.000]  (主席) 我想在這裡給我們看到
[00:08:38.000 --> 00:08:41.000]  (主席) 正確的呈獻的心態
[00:08:41.000 --> 00:08:43.000]  (主席) 不是因為我們
[00:08:43.000 --> 00:08:46.000]  (主席) 滿足今天教會的運作
[00:08:46.000 --> 00:08:49.000]  (主席) 所以我們奉獻
[00:08:49.000 --> 00:08:51.000]  (主席) 不是因為我們滿足
[00:08:51.000 --> 00:08:53.000]  (主席) 崇拜的時候的講道
[00:08:53.000 --> 00:08:55.000]  (主席) 我們奉獻
[00:08:55.000 --> 00:08:57.000]  (主席) 不是因為
[00:08:57.000 --> 00:08:59.000]  (主席) 我們在教會被尊重
[00:08:59.000 --> 00:09:02.000]  (主席) 所以我們奉獻
[00:09:02.000 --> 00:09:06.000]  (主席) 正確的呈獻的心態
[00:09:06.000 --> 00:09:08.000]  (主席) 只是因為我們
[00:09:08.000 --> 00:09:10.000]  (主席) 嘗受了主的恩
[00:09:10.000 --> 00:09:12.000]  (主席) 主的愛
[00:09:12.000 --> 00:09:14.000]  (主席) 我們以奉獻
[00:09:14.000 --> 00:09:16.000]  (主席) 呈獻的行動
[00:09:16.000 --> 00:09:19.000]  (主席) 去回應上帝
[00:09:19.000 --> 00:09:21.000]  (主席) 所以這個表達
[00:09:21.000 --> 00:09:23.000]  (主席) 是自願的
[00:09:23.000 --> 00:09:25.000]  (主席) 是自發的
[00:09:25.000 --> 00:09:27.000]  (主席) 是自然的流露的
[00:09:27.000 --> 00:09:31.000]  (主席) 是很想去回應主的愛
[00:09:31.000 --> 00:09:34.000]  (主席) 不是被迫的
[00:09:34.000 --> 00:09:36.000]  (主席) 所以弟兄姊妹
[00:09:36.000 --> 00:09:38.000]  (主席) 當我們覺得今天教會的財政上
[00:09:38.000 --> 00:09:41.000]  (主席) 都已經很穩妥了
[00:09:41.000 --> 00:09:46.000]  (主席) 我們仍然是可以去奉獻
[00:09:46.000 --> 00:09:48.000]  (主席) 因為我們的奉獻不是為了什麼
[00:09:48.000 --> 00:09:50.000]  (主席) 我們的奉獻不是為了哪一個
[00:09:50.000 --> 00:09:52.000]  (主席) 去給面子哪一個
[00:09:52.000 --> 00:09:55.000]  (主席) 我們的奉獻
[00:09:55.000 --> 00:09:57.000]  (主席) 不是為了人
[00:09:57.000 --> 00:09:59.000]  (主席) 我們的奉獻
[00:09:59.000 --> 00:10:01.000]  (主席) 只是為了去回應上帝
[00:10:01.000 --> 00:10:03.000]  (主席) 這個不是你和人之間的關係
[00:10:03.000 --> 00:10:08.000]  (主席) 這個是你和上帝的關係
[00:10:08.000 --> 00:10:11.000]  (主席) 是因為上帝和你的關係
[00:10:11.000 --> 00:10:13.000]  (主席) 那個親密的關係
[00:10:13.000 --> 00:10:15.000]  (主席) 那種施予
[00:10:15.000 --> 00:10:16.000]  (主席) 而你領受了
[00:10:16.000 --> 00:10:18.000]  (主席) 享受了恩典的關係
[00:10:18.000 --> 00:10:22.000]  (主席) 所以你以行動去回應
[00:10:22.000 --> 00:10:27.000]  (主席) 是和其他人無關的
[00:10:27.000 --> 00:10:28.000]  (主席) 我們可以以什麼呈獻呢
[00:10:28.000 --> 00:10:30.000]  (主席) 弟兄姊妹
[00:10:30.000 --> 00:10:32.000]  (主席) 我們常常說在崇拜裡面
[00:10:32.000 --> 00:10:35.000]  (主席) 我們可以獻上嘴唇的祭
[00:10:35.000 --> 00:10:37.000]  (主席) 所以我都不斷去鼓勵大家
[00:10:37.000 --> 00:10:39.000]  (主席) 在崇拜裡面不要翹著手
[00:10:39.000 --> 00:10:41.000]  (主席) 不唱歌
[00:10:41.000 --> 00:10:43.000]  (主席) 你應該投入地去參與
[00:10:43.000 --> 00:10:45.000]  (主席) 因為你總是有些東西
[00:10:45.000 --> 00:10:48.000]  (主席) 應該可以成為你
[00:10:48.000 --> 00:10:52.000]  (主席) 讚美上帝的原因
[00:10:52.000 --> 00:10:54.000]  (主席) 但是我們闊些來看
[00:10:54.000 --> 00:10:56.000]  (主席) 你的讚美不單止
[00:10:56.000 --> 00:11:00.000]  (主席) 只是在崇拜裡面
[00:11:00.000 --> 00:11:02.000]  (主席) 獻上嘴唇的祭
[00:11:02.000 --> 00:11:04.000]  (主席) 就是那種常常掛在口邊
[00:11:04.000 --> 00:11:06.000]  (主席) 對上帝的讚美
[00:11:06.000 --> 00:11:08.000]  (主席) 獻上嘴唇的祭
[00:11:08.000 --> 00:11:10.000]  (主席) 就是常常掛在口邊
[00:11:10.000 --> 00:11:12.000]  (主席) 對上帝那份感恩
[00:11:12.000 --> 00:11:14.000]  (主席) 可以在日常你的生活裡面
[00:11:14.000 --> 00:11:16.000]  (主席) 你去作見證
[00:11:16.000 --> 00:11:18.000]  (主席) 常常開口閉口
[00:11:18.000 --> 00:11:22.000]  (主席) 都去讚美上帝的恩典
[00:11:22.000 --> 00:11:24.000]  (主席) 讚美上帝不是因為
[00:11:24.000 --> 00:11:26.000]  (主席) 你唱得好聽不好聽
[00:11:26.000 --> 00:11:29.000]  (主席) 讚美上帝是因為
[00:11:29.000 --> 00:11:34.000]  (主席) 你很想去暢述上帝的恩典
[00:11:34.000 --> 00:11:36.000]  (主席) 又或者我們好像
[00:11:36.000 --> 00:11:38.000]  (主席) 學習保羅教導我們
[00:11:38.000 --> 00:11:40.000]  (主席) 將身體獻上
[00:11:40.000 --> 00:11:42.000]  (主席) 當作活祭
[00:11:42.000 --> 00:11:45.000]  (主席) 那個獻祭不單只是一些祭物
[00:11:45.000 --> 00:11:48.000]  (主席) 而是將我們整個生命去呈獻
[00:11:48.000 --> 00:11:51.000]  (主席) 這個生命上的呈獻
[00:11:51.000 --> 00:11:52.000]  (主席) 可以在我們職場上
[00:11:52.000 --> 00:11:54.000]  (主席) 在我們家庭裡面
[00:11:54.000 --> 00:11:56.000]  (主席) 在我們所遇到周遭的人那裡
[00:11:56.000 --> 00:11:58.000]  (主席) 我們可以作見證
[00:11:58.000 --> 00:12:00.000]  (主席) 將我們的生命
[00:12:00.000 --> 00:12:03.000]  (主席) 作為去回應上帝
[00:12:03.000 --> 00:12:05.000]  (主席) 這個是見證
[00:12:05.000 --> 00:12:08.000]  (主席) 去見證上帝的恩典
[00:12:08.000 --> 00:12:11.000]  (主席) 去見證上帝豐富的賜予
[00:12:11.000 --> 00:12:16.000]  (主席) 接著我想大家一起
[00:12:16.000 --> 00:12:20.000]  (主席) 去讀第七章十二到十七節
[00:12:20.000 --> 00:12:24.000]  (主席) 在一百六十八面
[00:12:24.000 --> 00:12:26.000]  (主席) 找到的話請我們一起讀
[00:12:26.000 --> 00:12:29.000]  (主席) 文數記第七章十二到十七節
[00:12:29.000 --> 00:12:30.000]  (主席) 請
[00:12:30.000 --> 00:12:34.000]  (主席) 頭一日獻供物的是猶大支派的
[00:12:34.000 --> 00:12:37.000]  (主席) 阿米拿達的兒子拿信
[00:12:37.000 --> 00:12:40.000]  (主席) 他的供物是一個銀盤子
[00:12:40.000 --> 00:12:42.000]  (主席) 重一百三十赤克勒
[00:12:42.000 --> 00:12:46.000]  (主席) 一個銀碗重七十赤克勒
[00:12:46.000 --> 00:12:48.000]  (主席) 都是按聖所的平
[00:12:48.000 --> 00:12:53.000]  (主席) 也都承滿了條猶的細面作數字
[00:12:53.000 --> 00:12:57.000]  (主席) 一個金魚重十赤克勒
[00:12:57.000 --> 00:13:00.000]  (主席) 承滿了鄉一隻公牛獨
[00:13:00.000 --> 00:13:02.000]  (主席) 一隻公綿羊
[00:13:02.000 --> 00:13:06.000]  (主席) 一隻一歲的公羊羔作繁祭
[00:13:06.000 --> 00:13:09.000]  (主席) 一隻公山羊作贖罪祭
[00:13:09.000 --> 00:13:11.000]  (主席) 兩隻公牛
[00:13:11.000 --> 00:13:13.000]  (主席) 五隻公綿羊
[00:13:13.000 --> 00:13:15.000]  (主席) 五隻公山羊
[00:13:15.000 --> 00:13:19.000]  (主席) 五隻一歲的公羊羔作平安祭
[00:13:19.000 --> 00:13:24.000]  (主席) 這是阿米拿達的兒子拿信的供物
[00:13:24.000 --> 00:13:27.000]  (主席) 如果我們不關閉聖經
[00:13:27.000 --> 00:13:29.000]  (主席) 我們繼續看下去的時候
[00:13:29.000 --> 00:13:31.000]  (主席) 你一直揭下去的時候
[00:13:31.000 --> 00:13:33.000]  (主席) 那段經文很長
[00:13:33.000 --> 00:13:35.000]  (主席) 但是你有留意的時候
[00:13:35.000 --> 00:13:37.000]  (主席) 第十八節就說第二天
[00:13:37.000 --> 00:13:39.000]  (主席) 哪一個支派來獻
[00:13:39.000 --> 00:13:42.000]  (主席) 而獻的祭物基本上是一樣
[00:13:42.000 --> 00:13:44.000]  (主席) 而第三天也是這樣
[00:13:44.000 --> 00:13:49.000]  (主席) 其實將十二節到十七節這段經文
[00:13:49.000 --> 00:13:54.000]  (主席) 總共說了多少次?總共說了十二次
[00:13:54.000 --> 00:13:56.000]  (主席) 我看這段經文的時候
[00:13:56.000 --> 00:13:58.000]  (主席) 我就想起聖誕節的一首歌
[00:13:58.000 --> 00:14:00.000]  (主席) On the first day of Christmas
[00:14:00.000 --> 00:14:03.000]  (主席) 每一天唱一次
[00:14:03.000 --> 00:14:05.000]  (主席) 第一天是怎樣第二天是怎樣
[00:14:05.000 --> 00:14:07.000]  (主席) 你有沒有唱過這首歌?
[00:14:07.000 --> 00:14:09.000]  (主席) 不用擔心我不會繼續唱下去
[00:14:09.000 --> 00:14:13.000]  (主席) 你會留意的是
[00:14:13.000 --> 00:14:18.000]  (主席) 這段經文其實是重覆了十二次
[00:14:18.000 --> 00:14:21.000]  (主席) 相同的經文除了支派的名字
[00:14:21.000 --> 00:14:24.000]  (主席) 還有第二天第三天是不同之外
[00:14:24.000 --> 00:14:27.000]  (主席) 基本上內容是一樣的
[00:14:27.000 --> 00:14:32.000]  (主席) 所以文素記除了是
[00:14:32.000 --> 00:14:34.000]  (主席) 詩篇一百一十九篇
[00:14:34.000 --> 00:14:37.000]  (主席) 整本聖經最長的一卷之外
[00:14:37.000 --> 00:14:42.000]  (主席) 文素記第七章就是第二長的經文
[00:14:42.000 --> 00:14:44.000]  (主席) 如果這樣看的話還是很悶的
[00:14:44.000 --> 00:14:46.000]  (主席) 重覆又重覆的
[00:14:47.000 --> 00:14:49.000]  (主席) 我想過其實
[00:14:49.000 --> 00:14:51.000]  (主席) 聖經可以這樣說
[00:14:51.000 --> 00:14:53.000]  (主席) 十二支派所獻上的餘下
[00:14:53.000 --> 00:14:55.000]  (主席) 獻什麼獻什麼
[00:14:55.000 --> 00:14:57.000]  (主席) 然後就說
[00:14:57.000 --> 00:15:00.000]  (主席) 他們所獻的都是一樣
[00:15:00.000 --> 00:15:02.000]  (主席) 乾脆離諾
[00:15:02.000 --> 00:15:04.000]  (主席) 簡單直接
[00:15:04.000 --> 00:15:06.000]  (主席) 用不著重覆十二次
[00:15:06.000 --> 00:15:11.000]  (主席) 不過我想我們常常被提醒
[00:15:11.000 --> 00:15:14.000]  (主席) 聖經裡面一些重覆的字眼
[00:15:14.000 --> 00:15:18.000]  (主席) 或者聖經一些特別的編排
[00:15:18.000 --> 00:15:23.000]  (主席) 總是有它很重要的訊息和教導在裡面
[00:15:23.000 --> 00:15:26.000]  (主席) 究竟
[00:15:26.000 --> 00:15:28.000]  (主席) 這段這麼長的經文
[00:15:28.000 --> 00:15:30.000]  (主席) 所帶給我們有什麼教導呢
[00:15:30.000 --> 00:15:33.000]  (主席) 一樣我想我們可以看到
[00:15:33.000 --> 00:15:35.000]  (主席) 這段經文給我們看到
[00:15:35.000 --> 00:15:37.000]  (主席) 重要性就是
[00:15:37.000 --> 00:15:40.000]  (主席) 當大家都準備起行了
[00:15:40.000 --> 00:15:41.000]  (主席) 回眸起好了
[00:15:41.000 --> 00:15:44.000]  (主席) 接著就要進行他們的旅程的時候
[00:15:44.000 --> 00:15:48.000]  (主席) 聚焦是回到回眸
[00:15:48.000 --> 00:15:51.000]  (主席) 聚焦是回到
[00:15:51.000 --> 00:15:56.000]  (主席) 人必須要首先去數算一下
[00:15:56.000 --> 00:15:59.000]  (主席) 神的恩典並且感恩
[00:15:59.000 --> 00:16:02.000]  (主席) 你想想
[00:16:02.000 --> 00:16:05.000]  (主席) 你今晚就坐飛機去玩
[00:16:05.000 --> 00:16:07.000]  (主席) 或者明天就坐飛機
[00:16:07.000 --> 00:16:10.000]  (主席) 你都會看看收拾好行李沒有
[00:16:11.000 --> 00:16:13.000]  (主席) 但這段經文給我們看到
[00:16:13.000 --> 00:16:15.000]  (主席) 不是收拾好細軟
[00:16:15.000 --> 00:16:16.000]  (主席) 不是準備好行裝
[00:16:16.000 --> 00:16:19.000]  (主席) 而是再一次聚焦在回眸那裡
[00:16:19.000 --> 00:16:21.000]  (主席) 其實聽姐妹
[00:16:21.000 --> 00:16:24.000]  (主席) 我們今天何嘗不是每一天匆匆忙忙
[00:16:24.000 --> 00:16:27.000]  (主席) 不斷地來到有新的旅程嗎
[00:16:27.000 --> 00:16:30.000]  (主席) 我們每一天都有一個新的旅程
[00:16:30.000 --> 00:16:34.000]  (主席) 但這段經文所提醒我們的
[00:16:34.000 --> 00:16:37.000]  (主席) 就是我們會不會在每一天的旅程裡
[00:16:37.000 --> 00:16:40.000]  (主席) 我們先回到上帝那裡
[00:16:41.000 --> 00:16:42.000]  (主席) 所以為什麼我們說
[00:16:42.000 --> 00:16:44.000]  (主席) 早上的靈修這麼重要
[00:16:44.000 --> 00:16:46.000]  (主席) 讓神的說話
[00:16:46.000 --> 00:16:50.000]  (主席) 首先去讓我們 關照我們
[00:16:50.000 --> 00:16:52.000]  (主席) 就好像這樣
[00:16:52.000 --> 00:16:54.000]  (主席) 當旅程還沒開始的時候
[00:16:54.000 --> 00:16:58.000]  (主席) 再一次聚焦在上帝的身上
[00:16:58.000 --> 00:17:00.000]  (主席) 再一次去數一數
[00:17:00.000 --> 00:17:03.000]  (主席) 上帝的恩典是多少
[00:17:03.000 --> 00:17:06.000]  (主席) 再一次在上帝面前
[00:17:06.000 --> 00:17:09.000]  (主席) 去呈現感恩的祭
[00:17:11.000 --> 00:17:13.000]  (主席) 另一方面
[00:17:13.000 --> 00:17:15.000]  (主席) 十二次的重複
[00:17:15.000 --> 00:17:18.000]  (主席) 每一個支派的名字
[00:17:18.000 --> 00:17:20.000]  (主席) 被逐一提及
[00:17:20.000 --> 00:17:23.000]  (主席) 顯示在上帝的眼裡
[00:17:23.000 --> 00:17:25.000]  (主席) 每一個支派都是平等的
[00:17:25.000 --> 00:17:27.000]  (主席) 就好像十二支派
[00:17:27.000 --> 00:17:30.000]  (主席) 他們都能夠來到同一個地方獻祭
[00:17:30.000 --> 00:17:32.000]  (主席) 以同一樣的祭物
[00:17:32.000 --> 00:17:34.000]  (主席) 以同一樣的行動
