
[00:00:00.000 --> 00:00:02.800]  我們不如先看完第二段經文
[00:02:48.400 --> 00:02:50.400]  有些翻譯是長老
[00:02:50.400 --> 00:02:51.400]  或者是牧師
[00:02:51.400 --> 00:02:54.800]  其實監督在某些傳統裡
[00:02:54.800 --> 00:02:58.700]  包括了牧師和所謂長老
[00:02:58.700 --> 00:03:01.600]  接著他也會說執事
[00:03:01.600 --> 00:03:03.100]  黃牧師經常都說
[00:03:03.100 --> 00:03:06.000]  我們教會沒有一個長老制
[00:03:06.000 --> 00:03:08.600]  其實我們的執事有點像長老
[00:03:08.600 --> 00:03:11.000]  我們的執委有點像執事
[00:03:11.000 --> 00:03:13.100]  如果你這樣可以調一調
[00:03:13.100 --> 00:03:14.000]  你大概知道
[00:03:14.000 --> 00:03:15.500]  他在這裡說
[00:03:15.500 --> 00:03:17.200]  如果有人
[00:03:17.200 --> 00:03:19.000]  教會應該裡面有一個文化
[00:03:19.000 --> 00:03:19.900]  文化是什麼呢?
[00:03:19.900 --> 00:03:22.500]  就是做監督的職份
[00:03:22.500 --> 00:03:26.700]  有人做監督是一個很值得羨慕的事情
[00:03:26.700 --> 00:03:29.000]  那麼
[00:03:29.000 --> 00:03:32.300]  我不知道你成長的背景
[00:03:32.300 --> 00:03:34.400]  或者在公理堂是如何
[00:03:34.400 --> 00:03:37.000]  那麼我自己成長的背景
[00:03:37.000 --> 00:03:40.500]  如果你跟父母說你去做牧師
[00:03:40.500 --> 00:03:42.900]  其實是死正的
[00:03:42.900 --> 00:03:45.100]  你父母不會很開心的
[00:03:45.100 --> 00:03:47.400]  其實教會裡面是沒有這樣
[00:03:47.400 --> 00:03:50.800]  做監督的職份是值得羨慕的
[00:03:50.800 --> 00:03:51.700]  你明白嗎?
[00:03:51.700 --> 00:03:53.700]  那麼我們教會怎麼可以創造
[00:03:53.700 --> 00:03:55.400]  或者我們華人教會
[00:03:55.400 --> 00:03:57.600]  怎麼可以創造一個這樣的文化
[00:03:57.600 --> 00:03:59.000]  他也說
[00:03:59.000 --> 00:04:02.300]  如果上帝呼召你
[00:04:02.300 --> 00:04:06.400]  其實這是一件很崇高的事情
[00:04:06.400 --> 00:04:09.300]  我記得我在美國的時候
[00:04:09.300 --> 00:04:10.100]  就有
[00:04:10.100 --> 00:04:11.300]  我覺得我們
[00:04:11.300 --> 00:04:12.900]  軌道的文化
[00:04:12.900 --> 00:04:16.100]  就有這樣的好的地方
[00:04:16.100 --> 00:04:17.500]  我聽過一個故事很有趣
[00:04:17.500 --> 00:04:20.500]  我們那時候在費城有一個名目
[00:04:20.500 --> 00:04:23.000]  他就說他小時候
[00:04:23.000 --> 00:04:26.900]  他父親是教會的長老
[00:04:26.900 --> 00:04:28.500]  他就比我年輕
[00:04:28.500 --> 00:04:30.300]  就是那時候五六歲
[00:04:30.300 --> 00:04:33.900]  他父親是當時一個很有名的
[00:04:33.900 --> 00:04:38.000]  很有名的外科手術的醫生
[00:04:38.000 --> 00:04:40.900]  他每次教會有祈禱會
[00:04:40.900 --> 00:04:42.200]  他家住得很近
[00:04:42.200 --> 00:04:43.900]  他父親就會拖著他
[00:04:43.900 --> 00:04:45.800]  去教會做祈禱會
[00:04:45.800 --> 00:04:47.600]  他記得他五六歲的時候
[00:04:47.600 --> 00:04:48.700]  有一天他去
[00:04:48.700 --> 00:04:49.900]  下大船
[00:04:49.900 --> 00:04:51.100]  去到敲門
[00:04:51.100 --> 00:04:53.300]  牧師開門讓他進去
[00:04:53.300 --> 00:04:55.000]  接著說今天取消了
[00:04:55.000 --> 00:04:56.100]  因為下大船
[00:04:56.100 --> 00:04:59.300]  所以在那裡就剩下牧師
[00:04:59.300 --> 00:05:00.600]  和他父親
[00:05:00.600 --> 00:05:01.600]  那個長老
[00:05:01.600 --> 00:05:02.500]  還有他
[00:05:02.500 --> 00:05:04.200]  他只是個小朋友而已
[00:05:04.200 --> 00:05:07.700]  接著他的牧師就跟他聊聊天
[00:05:07.700 --> 00:05:10.300]  他很多年之後就想起這件事
[00:05:10.300 --> 00:05:11.700]  跟他說什麼呢?
[00:05:11.700 --> 00:05:12.500]  他弟弟
[00:05:12.500 --> 00:05:13.500]  不是弟弟
[00:05:13.500 --> 00:05:14.000]  弟弟
[00:05:14.000 --> 00:05:15.700]  接著他指著港台
[00:05:15.700 --> 00:05:16.300]  他說
[00:05:16.300 --> 00:05:18.600]  如果你今天好好地讀書
[00:05:18.600 --> 00:05:20.600]  也許有一天
[00:05:20.600 --> 00:05:23.900]  上帝會呼召你在上面講道
[00:05:23.900 --> 00:05:24.900]  也未定
[00:05:24.900 --> 00:05:26.900]  他後來做了牧師
[00:05:26.900 --> 00:05:29.100]  也很記得那個遇見
[00:05:29.100 --> 00:05:33.400]  他小時候已經記得
[00:05:33.400 --> 00:05:35.400]  原來這個監督的職份
[00:05:35.400 --> 00:05:36.800]  是很值得羨慕
[00:05:36.800 --> 00:05:40.000]  但是不可以自己強求的
[00:05:40.000 --> 00:05:40.700]  不可以自己強求
[00:05:40.700 --> 00:05:42.000]  他父親是很聰明的人
[00:05:42.000 --> 00:05:43.500]  他也是很聰明的人
[00:05:43.500 --> 00:05:44.700]  但是
[00:05:44.700 --> 00:05:46.200]  他想告訴你
[00:05:46.200 --> 00:05:47.900]  他小時候就會記得
[00:05:47.900 --> 00:05:49.200]  如果上帝有天父
[00:05:49.200 --> 00:05:50.200]  召我去做這件事
[00:05:50.200 --> 00:05:53.900]  這是世界上好得無懼的事情
[00:05:53.900 --> 00:05:56.700]  我不知道我們可不可以慢慢創造這個
[00:05:56.700 --> 00:05:58.500]  另外一個故事我很值得聽到
[00:05:58.500 --> 00:05:59.200]  就是
[00:05:59.200 --> 00:06:01.300]  那間教會後來一個主人牧師
[00:06:01.300 --> 00:06:03.400]  他說他小時候
[00:06:03.400 --> 00:06:04.700]  他三四歲
[00:06:04.700 --> 00:06:06.700]  父親就帶他去教會
[00:06:06.700 --> 00:06:10.300]  直接去那些成人崇拜裡面
[00:06:10.300 --> 00:06:11.900]  他說他完全聽不懂
[00:06:11.900 --> 00:06:13.600]  當然他不知道發生什麼事
[00:06:13.600 --> 00:06:14.900]  但是他說他很記得
[00:06:14.900 --> 00:06:16.000]  他三四歲
[00:06:16.000 --> 00:06:17.600]  他父親就會帶著他
[00:06:17.600 --> 00:06:21.400]  他就坐在最前面那一排
[00:06:21.400 --> 00:06:24.700]  他父親就是教會的長老
[00:06:24.700 --> 00:06:27.300]  他說在我印象當中
[00:06:27.300 --> 00:06:29.100]  到崇拜開始的時候
[00:06:29.100 --> 00:06:30.500]  就會有一個人
[00:06:30.500 --> 00:06:31.800]  走到中間
[00:06:31.800 --> 00:06:33.800]  打開一本很大的書
[00:06:33.800 --> 00:06:35.100]  很厚的書
[00:06:35.100 --> 00:06:36.400]  接著在說話
[00:06:36.400 --> 00:06:38.200]  他說我完全不知道他
[00:06:38.200 --> 00:06:39.400]  不記得他說什麼
[00:06:39.400 --> 00:06:40.500]  但是我記得
[00:06:40.500 --> 00:06:41.900]  整個場面告訴我
[00:06:41.900 --> 00:06:43.900]  他在做一件很重要的事情
[00:06:43.900 --> 00:06:45.300]  那本書是很重要的
[00:06:45.300 --> 00:06:47.300]  他說的話是很重要的
[00:06:47.300 --> 00:06:51.700]  我們如何去傳遞一個這樣的氣氛
[00:06:51.700 --> 00:06:52.800]  告訴大家
[00:06:52.800 --> 00:06:55.500]  原來全講上帝的道
[00:06:55.500 --> 00:06:58.300]  原來可以做教會的監督
[00:06:58.300 --> 00:07:00.100]  長老也好
[00:07:00.100 --> 00:07:01.100]  牧師也好
[00:07:01.100 --> 00:07:03.400]  是一件很值得羨慕的事情
[00:07:03.400 --> 00:07:04.400]  OK
[00:07:04.400 --> 00:07:05.700]  講完故事
[00:07:05.700 --> 00:07:07.400]  繼續下去
[00:07:07.400 --> 00:07:08.100]  他說
[00:07:08.100 --> 00:07:09.800]  我們要做監督的人
[00:07:09.800 --> 00:07:11.900]  要是無可指責
[00:07:11.900 --> 00:07:13.700]  善於教導
[00:07:13.700 --> 00:07:14.700]  OK
[00:07:16.500 --> 00:07:18.500]  接著他開始說到
[00:07:18.500 --> 00:07:21.500]  要管理好自己家裡頭家
[00:07:21.500 --> 00:07:23.300]  兒女馴服
[00:07:23.300 --> 00:07:24.800]  凡事莊重
[00:07:24.800 --> 00:07:27.700]  否則你怎麼可以管上帝的教會呢?
[00:07:27.700 --> 00:07:29.900]  我想中國人也有這個概念
[00:07:29.900 --> 00:07:32.200]  修身齊家治國平天下
[00:07:32.200 --> 00:07:35.200]  你會發覺保羅在他講
[00:07:35.200 --> 00:07:37.100]  或者新約聖經裡面說到
[00:07:37.100 --> 00:07:40.900]  做監督的職責
[00:07:40.900 --> 00:07:43.800]  其中一個很講的是家人
[00:07:43.800 --> 00:07:45.300]  我想說一件事
[00:07:45.300 --> 00:07:47.100]  每次我看到這段經文
[00:07:47.100 --> 00:07:50.400]  心裡面真的恐懼戰驚
[00:07:50.400 --> 00:07:53.900]  我偶爾也做了牧師
[00:07:53.900 --> 00:07:55.100]  有時候也說
[00:07:55.100 --> 00:07:57.900]  其實我過不過關的呢?
[00:07:57.900 --> 00:08:01.100]  尤其是跟老婆吵架的時候
[00:08:01.100 --> 00:08:02.300]  你會問
[00:08:02.300 --> 00:08:06.300]  其實我有沒有過關的呢?
[00:08:06.300 --> 00:08:07.600]  我想告訴你
[00:08:07.600 --> 00:08:10.900]  我覺得這段話
[00:08:10.900 --> 00:08:12.000]  其實我們叫做
[00:08:12.000 --> 00:08:13.600]  "Already and not yet"
[00:08:13.600 --> 00:08:16.200]  每一個要做教會裡面事碰的人
[00:08:16.200 --> 00:08:16.700]  第一
[00:08:16.700 --> 00:08:19.400]  你也要達到某些條件
[00:08:19.400 --> 00:08:22.000]  但是當中我們也知道自己不完美
[00:08:22.000 --> 00:08:23.500]  這些東西
[00:08:23.500 --> 00:08:25.600]  既是我們應該已經達到的
[00:08:25.600 --> 00:08:28.800]  也應該是我們前行的目標
[00:08:28.800 --> 00:08:30.900]  我仍然是前行的目標
[00:08:30.900 --> 00:08:32.200]  我也知道
[00:08:32.200 --> 00:08:33.600]  這裡說的兒女
[00:08:33.600 --> 00:08:36.300]  多數應該是說小時候
[00:08:36.300 --> 00:08:37.700]  大家也知道
[00:08:37.700 --> 00:08:38.800]  小孩子長大的時候
[00:08:38.800 --> 00:08:42.700]  你也不知道他最後會怎樣
[00:08:42.700 --> 00:08:46.500]  你可以做到最好的母親父親
[00:08:46.500 --> 00:08:49.700]  結果子女也不知道跑到哪裡
[00:08:49.700 --> 00:08:50.700]  也可能的
[00:08:50.700 --> 00:08:53.200]  這些事情我們不知道
[00:08:53.200 --> 00:08:54.700]  但是我想
[00:08:54.700 --> 00:08:57.500]  因為整個教導是如此的時候
[00:08:57.500 --> 00:08:59.000]  我想很值得我們
[00:08:59.000 --> 00:09:02.600]  為我們教務同工也好
[00:09:02.600 --> 00:09:04.400]  為我們的執事執委也好
[00:09:04.400 --> 00:09:06.000]  的家庭祈禱
[00:09:06.000 --> 00:09:08.100]  我想這一定是對的
[00:09:08.100 --> 00:09:09.300]  沒有理由是錯的
[00:09:09.300 --> 00:09:12.200]  這是絕對的需要
[00:09:12.200 --> 00:09:13.800]  接著講到這裡很有趣
[00:09:13.800 --> 00:09:16.200]  他說光信主的不可以讓他做監督
[00:09:16.200 --> 00:09:17.300]  為什麼呢?
[00:09:17.300 --> 00:09:23.100]  因為恐怕他自高自大墮入魔鬼的羅網
[00:09:23.100 --> 00:09:25.600]  原來做監督這件事
[00:09:25.600 --> 00:09:28.000]  其實很容易讓一個人自高
[00:09:28.000 --> 00:09:30.500]  剛才丹尼爾也說了一點
[00:09:30.500 --> 00:09:32.600]  這個人
[00:09:32.600 --> 00:09:34.100]  可能他是年輕
[00:09:34.100 --> 00:09:35.200]  可能信主沒多久
[00:09:35.200 --> 00:09:36.600]  但是他真的有了道
[00:09:36.600 --> 00:09:37.400]  有了道
[00:09:37.400 --> 00:09:38.700]  就是說有些恩賜
[00:09:38.700 --> 00:09:40.300]  但是你
[00:09:40.300 --> 00:09:42.600]  幫他做了監督的時候
[00:09:42.600 --> 00:09:44.000]  很容易自高自大
[00:09:44.000 --> 00:09:45.500]  接著他說監督
[00:09:45.500 --> 00:09:47.400]  在外面也有很明星
[00:09:47.400 --> 00:09:49.200]  因為不要被人誹謗
[00:09:49.200 --> 00:09:51.800]  以致墮入了魔鬼的網絡
[00:09:51.800 --> 00:09:54.400]  有沒有想過幫你的監督
[00:09:54.400 --> 00:09:55.600]  就是幫你的牧師
[00:09:55.600 --> 00:09:59.600]  也是你的執事執委祈禱
[00:09:59.600 --> 00:10:04.600]  因為他們是特別容易墮入魔鬼的試探
[00:10:04.600 --> 00:10:06.300]  我們的態度很容易
[00:10:06.300 --> 00:10:07.700]  或者我們
[00:10:07.700 --> 00:10:09.500]  因為我們是公眾人物
[00:10:09.500 --> 00:10:11.600]  很容易被人誹謗
[00:10:11.600 --> 00:10:14.500]  很容易有撒旦來攻擊我們
[00:10:14.500 --> 00:10:18.900]  我想這個是很值得為我們祈禱的
[00:10:18.900 --> 00:10:20.300]  接著就說到
[00:10:20.300 --> 00:10:22.900]  他們要固守信仰
[00:10:22.900 --> 00:10:23.800]  凡事終真
[00:10:23.800 --> 00:10:25.900]  這裡中間有一段是說到
[00:10:25.900 --> 00:10:29.100]  中文的翻譯是同樣女執事
[00:10:29.100 --> 00:10:32.700]  有些英文的翻譯是說執事的太太
[00:10:32.700 --> 00:10:34.000]  如果你回顧
[00:10:34.000 --> 00:10:39.100]  其實他們比較以男孩子為主
[00:10:39.100 --> 00:10:41.800]  我們不說背後的討論
[00:10:41.800 --> 00:10:43.300]  但是這裡說到
[00:10:43.300 --> 00:10:46.500]  不僅是執事是公眾人物
[00:10:46.500 --> 00:10:49.100]  可能執事的太太也成為公眾人物
[00:10:49.100 --> 00:10:52.000]  於是執事的太太也有壓力
[00:10:52.000 --> 00:10:54.800]  也需要有一定的見證
[00:10:54.800 --> 00:10:56.800]  不是說閒話有節制
[00:10:56.800 --> 00:10:59.500]  要凡事忠心
[00:10:59.500 --> 00:11:02.500]  最後他又再強調執事一樣
[00:11:02.500 --> 00:11:04.400]  做一個婦人的丈夫
[00:11:04.400 --> 00:11:06.700]  要好好管教兒女
[00:11:06.700 --> 00:11:08.600]  他說如果你是這樣的話
[00:11:08.600 --> 00:11:11.900]  其實這是一個很美好的地位
[00:11:11.900 --> 00:11:12.700]  OK
[00:11:12.700 --> 00:11:17.600]  我總結一下
[00:11:17.600 --> 00:11:20.900]  我也將它轉一轉
[00:11:20.900 --> 00:11:23.700]  調一調某些事情
[00:11:23.700 --> 00:11:26.800]  我們可以如何為我們的教務同工
[00:11:26.800 --> 00:11:29.100]  以及執事執委祈禱呢
[00:11:29.100 --> 00:11:31.200]  第一我們的態度
[00:11:31.200 --> 00:11:36.200]  我們怎麼可以謙卑在上帝的面前
[00:11:36.200 --> 00:11:38.300]  知道我們真的在侍奉
[00:11:38.300 --> 00:11:40.200]  不可以自高
[00:11:40.200 --> 00:11:42.300]  陷入羅網
[00:11:42.300 --> 00:11:45.400]  自高這件事不一定要年輕人才做
[00:11:45.400 --> 00:11:46.700]  你做了二十年三十年
[00:11:46.700 --> 00:11:48.600]  都可以自高
[00:11:48.600 --> 00:11:50.600]  都可以陷入羅網
[00:11:50.600 --> 00:11:52.800]  可能開始的時候沒有那麼熟練
[00:11:52.800 --> 00:11:54.300]  反而不會這樣
[00:11:54.300 --> 00:11:55.300]  以後熟練了
[00:11:55.300 --> 00:11:57.300]  有一班粉絲
[00:11:57.300 --> 00:12:00.500]  你就更加容易做了自高陷入羅網
[00:12:00.500 --> 00:12:02.800]  所以這是非常值得為我們祈禱的
[00:12:02.800 --> 00:12:04.400]  第二就是
[00:12:04.400 --> 00:12:07.500]  我們也真的要發揮我們的恩賜
[00:12:07.500 --> 00:12:08.800]  這個固守信仰
[00:12:08.800 --> 00:12:10.800]  善於教導
[00:12:10.800 --> 00:12:12.700]  回到剛才的肖恆傳裡面
[00:12:12.700 --> 00:12:15.900]  我們要繼續去發揮我們的教導功能
[00:12:15.900 --> 00:12:17.900]  接著說到一些很重要的事情
[00:12:17.900 --> 00:12:21.700]  就是個人和家庭的見證
[00:12:21.700 --> 00:12:26.100]  如果我們現在要分組了
[00:12:26.100 --> 00:12:27.100]  真的可以分組了
[00:12:27.100 --> 00:12:28.800]  我們去祈禱的時候
[00:12:28.800 --> 00:12:31.500]  其實有很多東西值得去祈禱的
[00:12:31.500 --> 00:12:32.400]  當然我們知道
[00:12:32.400 --> 00:12:34.000]  譬如我們當中的
[00:12:34.000 --> 00:12:38.800]  你後面那部分就有我們的執事執委的名單
[00:12:38.800 --> 00:12:41.200]  或者我們也知道我們的執事執委
[00:12:41.200 --> 00:12:45.800]  也有一些身體上的軟弱等等的
[00:12:45.800 --> 00:12:48.300]  但是我經常在想
[00:12:48.300 --> 00:12:50.200]  保羅寫這些東西的時候
[00:12:50.200 --> 00:12:51.500]  或者肖恆傳的時候
[00:12:51.500 --> 00:12:54.700]  是不是他們的執事個個都很健康
[00:12:54.700 --> 00:12:57.500]  你明白我的意思嗎
[00:12:57.500 --> 00:12:59.900]  還是其實他在說一些
[00:12:59.900 --> 00:13:04.300]  屬靈的事情其實更加重要呢
[00:13:04.300 --> 00:13:07.500]  我想我們很值得去為我們的執事執委
[00:13:07.500 --> 00:13:09.100]  屬靈上去祈禱
[00:13:09.100 --> 00:13:11.800]  也都是我想特別紀念
[00:13:11.800 --> 00:13:13.600]  我自己知道
[00:13:13.600 --> 00:13:15.000]  譬如我們有一些執事執委
[00:13:15.000 --> 00:13:19.400]  或者是他們的信義代
[00:13:19.400 --> 00:13:21.400]  有一些流失了等等
[00:13:21.400 --> 00:13:24.800]  我覺得我們應該是
[00:13:24.800 --> 00:13:25.400]  是的
[00:13:25.400 --> 00:13:29.200]  應該很為他們的子女去祈禱的
[00:13:29.200 --> 00:13:30.900]  就不是因為面子的問題
[00:13:30.900 --> 00:13:34.100]  而是我們真的很想看到整個家庭
[00:13:34.100 --> 00:13:37.500]  可以一起去見證上帝
[00:13:37.500 --> 00:13:39.000]  好不好
[00:13:39.000 --> 00:13:41.800]  或者我們自己安靜三分鐘左右
[00:13:41.800 --> 00:13:45.100]  我們自己為這些事消化一點點祈禱
[00:13:45.100 --> 00:13:46.500]  接著我做一個結束祈禱
[00:13:46.500 --> 00:13:48.300]  接著我們再分組
[00:13:48.300 --> 00:13:54.600]  祈禱我們謙卑在你的面前
[00:13:54.600 --> 00:14:00.100]  知道我們可以在教會侍奉
[00:14:00.100 --> 00:14:04.300]  是完全出於你的恩典
[00:14:04.300 --> 00:14:09.600]  不是因為我們達到某一些標準
[00:14:09.600 --> 00:14:13.500]  而完全是因為主耶穌基督的保血
[00:14:13.500 --> 00:14:17.700]  祂是我們的大牧人
[00:14:17.700 --> 00:14:18.900]  在祂的恩典當中
[00:14:18.900 --> 00:14:25.600]  祂呼召我們做小牧人
[00:14:25.600 --> 00:14:34.300]  叫我們看管、照顧、餵養我們的羊群
[00:14:34.300 --> 00:14:37.100]  主耶穌主祢真的幫助我們
[00:14:37.100 --> 00:14:41.400]  幫助我們在個人的
[00:14:41.400 --> 00:14:44.100]  每天和你的關係當中
[00:14:44.100 --> 00:14:46.900]  可以謙卑在你的面前
[00:14:46.900 --> 00:14:53.100]  幫助我們全心全意的為你而去做
[00:14:53.100 --> 00:14:57.600]  不是因為要得著人的讚賞
[00:14:57.600 --> 00:15:04.200]  而是要得著你天國裡面的最終的獎賞
[00:15:04.200 --> 00:15:08.600]  也都求主祢保護我們的家庭
[00:15:08.600 --> 00:15:11.300]  主耶穌我們真的很需要你保護我們的家庭
[00:15:11.300 --> 00:15:16.600]  我們知道撒旦若要攻擊我們的時候
[00:15:16.600 --> 00:15:19.700]  祂會由哪裏開始
[00:15:19.700 --> 00:15:22.700]  我們都知道
[00:15:22.700 --> 00:15:32.500]  我們都不是完美的爸爸、媽媽、丈夫、妻子
[00:15:32.500 --> 00:15:37.600]  但我們回到福音的當中
[00:15:37.600 --> 00:15:41.400]  讓我們重新立志
[00:15:41.400 --> 00:15:44.700]  我們跌低,我們再起身
[00:15:44.700 --> 00:15:47.100]  為著你的榮耀
[00:15:47.100 --> 00:15:50.400]  恩著你對我們的呼召
[00:15:50.400 --> 00:15:51.700]  求主祢恩待我們
[00:15:51.700 --> 00:15:58.700]  讓我們的生命可以更新
[00:15:58.700 --> 00:16:09.100]  成為我們當作的丈夫、妻子、爸爸、媽媽
[00:16:09.100 --> 00:16:16.200]  主耶穌我們都特別紀念到你的教會
[00:16:16.200 --> 00:16:22.700]  我們求主祢幫助我們在很多的繁忙當中
[00:16:22.700 --> 00:16:26.400]  可以有聰明智慧
[00:16:26.400 --> 00:16:30.600]  可以將你的話語、將禱告
[00:16:30.600 --> 00:16:41.300]  成為我們事公的忠心、黑心、我們的優先
[00:16:41.300 --> 00:16:48.400]  也都求主祢興起有智慧、屬靈
[00:16:48.400 --> 00:16:52.800]  信仰扎實的執事、執委
[00:16:52.800 --> 00:16:59.300]  讓我們共同承擔教會的擔子
[00:16:59.300 --> 00:17:03.100]  我們特別為新一代的
[00:17:03.100 --> 00:17:10.000]  或者甚至還未做執委、執事的大兄姊妹祈禱
[00:17:10.000 --> 00:17:14.900]  我們要知道今年我們要選新的執委等等
[00:17:14.900 --> 00:17:26.000]  主願這些不只是一個行政上我們要去做的投票、選舉
[00:17:26.000 --> 00:17:30.700]  而是我們真的懷著一個祈禱的心
[00:17:30.700 --> 00:17:35.900]  不是要湊夠人數那麼簡單
[00:17:35.900 --> 00:17:51.200]  而是真的期待你會興起一代屬靈的年輕領袖
[00:17:51.200 --> 00:17:59.000]  將你幫助我們,因為我們都想見到教會增長
[00:17:59.000 --> 00:18:05.000]  深度的增長、寬度的增長
[00:18:05.000 --> 00:18:08.700]  將我們需要有領袖
[00:18:08.700 --> 00:18:18.200]  也都幫助我們創造一個嶄新的文化
[00:18:18.200 --> 00:18:22.800]  讓我們成長當中的每一個孩子
[00:18:22.800 --> 00:18:31.200]  都羨慕有一天可以在教會裏面去奉上他們的生命
[00:18:31.200 --> 00:18:36.500]  投入侍奉
[00:18:36.500 --> 00:18:44.800]  願主你將這個崇高的理想放在他們心裏
[00:18:44.800 --> 00:18:49.200]  因為可以侍奉你
[00:18:49.200 --> 00:18:55.900]  是人生的最大祝福
[00:18:55.900 --> 00:19:02.600]  祝福我們今晚我們分組一起祈禱的時候
[00:19:02.600 --> 00:19:08.800]  願GSO基督的名在我們當中被高舉
[00:19:08.800 --> 00:19:09.900]  我們所做的一切
[00:19:09.900 --> 00:19:12.700]  我們所祈禱的是為GSO基督的榮耀
[00:19:12.700 --> 00:19:14.400]  為他教會的榮耀
[00:19:14.400 --> 00:19:16.000]  是他的身體
[00:19:16.000 --> 00:19:17.400]  是他榮耀的身體
[00:19:17.400 --> 00:19:23.600]  他將他自己的身體粉碎
[00:19:23.600 --> 00:19:28.400]  以致因著他的破碎
[00:19:28.400 --> 00:19:33.600]  我們可以成為他新的點
[00:19:33.600 --> 00:19:40.800]  最後讓我們珍惜每一個福音的片段
[00:19:40.800 --> 00:19:42.400]  願我們苦福在你面前
[00:19:42.400 --> 00:19:44.800]  祝福我們今晚在一起的時候這樣祈禱
[00:19:44.800 --> 00:19:46.600]  是奉GSO基督的名
[00:19:46.600 --> 00:19:47.600]  阿們
