
[00:00:00.000 --> 00:00:02.000]  「復活主」
[00:02:00.000 --> 00:02:05.000]  我們看到,這本耶穌今宵的經文
[00:02:05.000 --> 00:02:08.000]  那幫門徒原本都是驚嚇和害怕的
[00:02:08.000 --> 00:02:14.000]  但是,受苦接那件事
[00:02:14.000 --> 00:02:16.000]  更加害怕,全都走了
[00:02:16.000 --> 00:02:18.000]  這個分馬可福音
[00:02:18.000 --> 00:02:22.000]  大家,如果你聖經在手的時候,你見到
[00:02:22.000 --> 00:02:26.000]  再前些,第十五章的尾,講到耶穌斷氣的時候
[00:02:26.000 --> 00:02:31.000]  耶穌死的時候,只有一幫婦女遠遠地觀看
[00:02:31.000 --> 00:02:34.000]  其中有莫大拉的瑪尼亞,第四個字
[00:02:34.000 --> 00:02:37.000]  又有小那哥,約西的母親瑪尼亞
[00:02:37.000 --> 00:02:40.000]  並有撒羅米,又是耶穌在加里利的時候
[00:02:40.000 --> 00:02:43.000]  跟隨她,服侍她的馬西人
[00:02:43.000 --> 00:02:47.000]  還有和耶穌上耶路撒冷的好些婦女
[00:02:47.000 --> 00:02:52.000]  只有這幫婦女,仍然遠遠地看著那件事
[00:02:52.000 --> 00:02:56.000]  看著耶穌在十字架上拿下來,去埋葬
[00:02:56.000 --> 00:02:59.000]  他知道,他聽到,祂在那裡埋葬
[00:02:59.000 --> 00:03:03.000]  在安的元座之後的清晨
[00:03:03.000 --> 00:03:07.000]  即是主日,即是今日,二千年前的今日
[00:03:07.000 --> 00:03:10.000]  這幫婦女,這幾個人
[00:03:10.000 --> 00:03:14.000]  莫大拉的瑪尼亞,雅各的母親瑪尼亞
[00:03:14.000 --> 00:03:20.000]  和撒羅米,買了香料,要去告耶穌的身體
[00:03:20.000 --> 00:03:28.000]  這幫婦女,去到這個墳墓的地方
[00:03:28.000 --> 00:03:30.000]  他們要去告耶穌的身體
[00:03:30.000 --> 00:03:34.000]  他們很擔心的
[00:03:34.000 --> 00:03:41.000]  因為他們知道,這是一個有錢人的墳墓
[00:03:41.000 --> 00:03:44.000]  是在一個山那裡鑿出來的
[00:03:44.000 --> 00:03:50.000]  這個墳墓,用了一塊很大的石頭來封住
[00:03:50.000 --> 00:03:53.000]  是提防那些人盜墓
[00:03:53.000 --> 00:03:56.000]  防盜墓者
[00:03:56.000 --> 00:03:59.000]  不是防那些富裕進去的
[00:03:59.000 --> 00:04:01.000]  也不是防耶穌出來的
[00:04:01.000 --> 00:04:04.000]  原本的作用,那塊大石頭是防盜墓者
[00:04:04.000 --> 00:04:08.000]  因為它是一個財主亞利馬派的弱勢的墳
[00:04:08.000 --> 00:04:10.000]  他們的祖墳
[00:04:10.000 --> 00:04:14.000]  一定有很多很名貴的東西陪葬
[00:04:14.000 --> 00:04:19.000]  他們擔心,這個墳墓有一個大石頭封住
[00:04:19.000 --> 00:04:22.000]  誰幫我們去掩蓋呢?
[00:04:22.000 --> 00:04:25.000]  他們去的時候,好像沒有想到這件事
[00:04:25.000 --> 00:04:28.000]  又或者,根本沒有人可以和他們商量
[00:04:28.000 --> 00:04:32.000]  那幫有肌肉的,有力氣的男人
[00:04:32.000 --> 00:04:36.000]  男門徒,都不知道要去找他們
[00:04:36.000 --> 00:04:41.000]  所以他們的幾個姊妹,就去保護耶穌
[00:04:41.000 --> 00:04:46.000]  因為當日,余節的前夕
[00:04:46.000 --> 00:04:50.000]  安息日的前夕,那天是余地日
[00:04:50.000 --> 00:04:54.000]  他們就趕著時間,在安息日之前來做浴葬
[00:04:54.000 --> 00:04:57.000]  所以沒有辦法來用香膏
[00:04:57.000 --> 00:05:00.000]  夠時間來做這些的事情
[00:05:00.000 --> 00:05:03.000]  這個弱勢,亞利馬派的弱勢
[00:05:03.000 --> 00:05:09.000]  有些很美的果絲布,給他們包住,放下去
[00:05:09.000 --> 00:05:13.000]  作為一個埋葬的禮儀
[00:05:13.000 --> 00:05:16.000]  應該有一個香膏,去告末他們
[00:05:16.000 --> 00:05:20.000]  所以這幫婦女,就補行這個安葬禮
[00:05:20.000 --> 00:05:25.000]  帶備香膏去,期待去到那裏見到死人
[00:05:25.000 --> 00:05:28.000]  耶穌,耶穌的死屍
[00:05:28.000 --> 00:05:32.000]  但是,那個死屍是在墳墓裏面的
[00:05:32.000 --> 00:05:35.000]  他們見到的時候就離開了
[00:05:35.000 --> 00:05:37.000]  但是,怎麼辦呢?
[00:05:37.000 --> 00:05:39.000]  聖經有記載
[00:05:39.000 --> 00:05:44.000]  他們抬頭一看,看見石頭已經滾開
[00:05:44.000 --> 00:05:47.000]  一件不可思議的事情,走到眼前
[00:05:47.000 --> 00:05:50.000]  是他們意料之外的事情
[00:05:50.000 --> 00:05:54.000]  一個不可思議的事件,石頭滾開了
[00:05:54.000 --> 00:05:57.000]  這個石頭是很大的石頭
[00:05:57.000 --> 00:06:02.000]  封住的石頭,是這樣的做法,容易一些
[00:06:02.000 --> 00:06:06.000]  推過去,不是一個圓體形的
[00:06:06.000 --> 00:06:09.000]  是一個金屬塊餅
[00:06:09.000 --> 00:06:12.000]  將它捆過去,封住之後
[00:06:12.000 --> 00:06:14.000]  它有東西綁住它
[00:06:14.000 --> 00:06:17.000]  很難把它放開
[00:06:17.000 --> 00:06:19.000]  放了一天,不能放開
[00:06:19.000 --> 00:06:21.000]  就是這樣
[00:06:21.000 --> 00:06:26.000]  誰有這麼大的力量,可以將墳墓的門石捆開呢?
[00:06:26.000 --> 00:06:29.000]  他們去做夢,去想到這件事情
[00:06:29.000 --> 00:06:33.000]  而見到這件事情,他們又不可思議,不可以自信
[00:06:33.000 --> 00:06:36.000]  誰有這麼大膽呢?
[00:06:36.000 --> 00:06:40.000]  誰有這麼大膽去捆開墳墓的石呢?
[00:06:40.000 --> 00:06:45.000]  誰有這麼大的氣力,將它捆開呢?
[00:06:45.000 --> 00:06:49.000]  抬頭一看,這個漢字
[00:06:49.000 --> 00:06:52.000]  在《馬學宗教》裏面,這個由頭到尾的第一次
[00:06:52.000 --> 00:06:55.000]  常常講到這個漢字
[00:06:55.000 --> 00:06:57.000]  漢見,漢字
[00:06:57.000 --> 00:07:00.000]  漢一見,漢見
[00:07:00.000 --> 00:07:04.000]  而在這裏,這個漢見,就是眼睛明亮
[00:07:04.000 --> 00:07:06.000]  讓他看見一些事情
[00:07:06.000 --> 00:07:09.000]  他開始有所明白,有所理解
[00:07:09.000 --> 00:07:11.000]  他有一個新的理解
[00:07:11.000 --> 00:07:15.000]  抬頭一看,眼前一亮
[00:07:15.000 --> 00:07:19.000]  他知道有一個不可思議的力量
[00:07:19.000 --> 00:07:22.000]  在他面前,展開了
[00:07:22.000 --> 00:07:24.000]  於是他們都幾度淡忘
[00:07:24.000 --> 00:07:26.000]  很驚,看到了
[00:07:26.000 --> 00:07:28.000]  其實不如怕的了
[00:07:28.000 --> 00:07:30.000]  其實那個墳墓滿石的門都沒有打開
[00:07:30.000 --> 00:07:32.000]  可能他都沒有這麼害怕
[00:07:32.000 --> 00:07:34.000]  算了,我們盡了我們的力量,進不去
[00:07:34.000 --> 00:07:36.000]  那就算了,回去吧
[00:07:36.000 --> 00:07:38.000]  算了,派了個新墳
[00:07:38.000 --> 00:07:42.000]  但是那滿石的門打開,令他更加害怕
[00:07:42.000 --> 00:07:45.000]  害怕完之後,進入墳墓裏面
[00:07:45.000 --> 00:07:47.000]  他們進了墳墓
[00:07:47.000 --> 00:07:50.000]  看見一個年輕人坐在右邊
[00:07:50.000 --> 00:07:53.000]  穿著白袍
[00:07:53.000 --> 00:07:55.000]  年輕人說了什麼?
[00:07:55.000 --> 00:07:57.000]  他們很害怕,他就驚奇了
[00:07:57.000 --> 00:07:59.000]  第二次講,他就驚奇了
[00:07:59.000 --> 00:08:01.000]  怎麼驚奇?
[00:08:01.000 --> 00:08:02.000]  年輕人跟他說
[00:08:02.000 --> 00:08:06.000]  不要驚慌,你們尋找那丁十字架的牢實人耶穌
[00:08:06.000 --> 00:08:08.000]  派兵復活
[00:08:08.000 --> 00:08:10.000]  他表現沒有驚慌
[00:08:10.000 --> 00:08:16.000]  你知道哪個人對人講了最多的說話是驚慌
[00:08:16.000 --> 00:08:18.000]  這些說話是超視的
[00:08:18.000 --> 00:08:20.000]  凡是超視,他跟人說話
[00:08:20.000 --> 00:08:22.000]  第一句說話,不應懼怕,不要驚慌
[00:08:22.000 --> 00:08:26.000]  本身的聖經就知道了
[00:08:26.000 --> 00:08:31.000]  塞加利亞天使加巴列告訴年輕人
[00:08:31.000 --> 00:08:33.000]  他就害怕了,不應懼怕
[00:08:33.000 --> 00:08:40.000]  對約瑟講,馬尼亞的微生叔
[00:08:40.000 --> 00:08:42.000]  他知道太太懷孕,他出來跟他說
[00:08:42.000 --> 00:08:45.000]  不應懼怕,跟約瑟這樣講
[00:08:45.000 --> 00:08:50.000]  對馬尼亞,第一句說話,不應懼怕
[00:08:50.000 --> 00:08:52.000]  不要驚慌
[00:08:52.000 --> 00:08:55.000]  天使在夜間向牧羊人報信
[00:08:55.000 --> 00:08:57.000]  不應懼怕
[00:08:57.000 --> 00:09:00.000]  本來是口頭禪,不是口頭禪
[00:09:00.000 --> 00:09:02.000]  天使第一句說話跟他講
[00:09:02.000 --> 00:09:04.000]  不應懼怕,你見到天使會怎樣?
[00:09:04.000 --> 00:09:06.000]  當然害怕
[00:09:06.000 --> 00:09:09.000]  他叫你不應懼怕,你會怎樣?
[00:09:09.000 --> 00:09:16.000]  有時別人叫你不要怕,你會怕一點
[00:09:16.000 --> 00:09:19.000]  別人叫你不要怕,你就不要怕
[00:09:19.000 --> 00:09:21.000]  沒那麼害怕的事吧?
[00:09:21.000 --> 00:09:24.000]  始終你是天使
[00:09:24.000 --> 00:09:28.000]  有害怕的兩份,其實你們不用那麼害怕
[00:09:28.000 --> 00:09:31.000]  就是不應懼怕
[00:09:31.000 --> 00:09:36.000]  他是驚慌,他見到一件很可怕的事
[00:09:36.000 --> 00:09:40.000]  一個很可怕的事,就是墳墓空了
[00:09:40.000 --> 00:09:42.000]  裡面有一個人,這個人不是耶穌
[00:09:42.000 --> 00:09:45.000]  是一個少年人族先變白袍
[00:09:45.000 --> 00:09:48.000]  坐在右邊的地方,不認識人
[00:09:48.000 --> 00:09:52.000]  除了害怕之外,驚喜
[00:09:52.000 --> 00:09:56.000]  因為他不期待見到一個空的墳墓
[00:09:56.000 --> 00:10:00.000]  他期待見到耶穌的屍體坐著
[00:10:00.000 --> 00:10:03.000]  他完全不期待
[00:10:03.000 --> 00:10:06.000]  他完全猜都猜不到
[00:10:06.000 --> 00:10:08.000]  很怕,驚喜
[00:10:08.000 --> 00:10:15.000]  有沒有人跟你做過驚喜派對?
[00:10:15.000 --> 00:10:17.000]  有沒有?
[00:10:17.000 --> 00:10:21.000]  我也有兩個驚喜派對
[00:10:21.000 --> 00:10:24.000]  一個就是很多年前在這裡
[00:10:24.000 --> 00:10:28.000]  那天我生日,好像是回教會
[00:10:28.000 --> 00:10:30.000]  回教會做完會回來
[00:10:30.000 --> 00:10:35.000]  回到家,已經關了燈,怎麼沒有人呢?
[00:10:35.000 --> 00:10:41.000]  原來師母已經跟暗裡不謀
[00:10:41.000 --> 00:10:47.000]  開門的人就驚喜
[00:10:47.000 --> 00:10:50.000]  驚喜
[00:10:50.000 --> 00:10:53.000]  有沒有人驚喜過呢?
[00:10:53.000 --> 00:10:56.000]  復活的主就會驚喜你
[00:10:56.000 --> 00:10:58.000]  令你驚奇
[00:10:58.000 --> 00:11:02.000]  最大的驚喜就是見到復活的主
[00:11:02.000 --> 00:11:04.000]  或者見不到復活的主
[00:11:04.000 --> 00:11:06.000]  什麼意思呢?
[00:11:06.000 --> 00:11:13.000]  他的墓裡面是什麼都見不到,除了那個不是他所期待見到的人之外
[00:11:13.000 --> 00:11:15.000]  驚喜
[00:11:15.000 --> 00:11:19.000]  今天復活的主要令到你驚喜
[00:11:19.000 --> 00:11:21.000]  令你驚奇
[00:11:21.000 --> 00:11:24.000]  因為這些是你預料到的
[00:11:24.000 --> 00:11:28.000]  所以那個少年人跟他這樣說
[00:11:28.000 --> 00:11:31.000]  他沒有用天使的名義
[00:11:31.000 --> 00:11:33.000]  慢慢沒有說他是天使
[00:11:33.000 --> 00:11:35.000]  不過應該是天使
[00:11:35.000 --> 00:11:36.000]  他說這句話
[00:11:36.000 --> 00:11:37.000]  不要驚慌
[00:11:37.000 --> 00:11:41.000]  你們尋找那釘十字架的那撒勒人耶穌
[00:11:41.000 --> 00:11:43.000]  他已經復活了
[00:11:43.000 --> 00:11:45.000]  他不在這裡
[00:11:45.000 --> 00:11:48.000]  來看安放他的地方
[00:11:48.000 --> 00:11:54.000]  這班婦女不單止用了基督復活的Eye Witness目擊證人
[00:11:54.000 --> 00:11:57.000]  而且是Ear Witness
[00:11:57.000 --> 00:12:01.000]  她是聽到一個宣佈
[00:12:01.000 --> 00:12:02.000]  告訴她
[00:12:02.000 --> 00:12:03.000]  解釋給她聽
[00:12:03.000 --> 00:12:07.000]  你見不到這個耶穌的屍體
[00:12:07.000 --> 00:12:09.000]  因為他不在這裡
[00:12:09.000 --> 00:12:11.000]  為什麼不在這裡
[00:12:11.000 --> 00:12:12.000]  所以她告訴你
[00:12:12.000 --> 00:12:13.000]  她解釋給你聽
[00:12:13.000 --> 00:12:15.000]  他已經復活了
[00:12:15.000 --> 00:12:20.000]  所以你們看一下安放他的地方
[00:12:20.000 --> 00:12:23.000]  是沒有什麼的
[00:12:23.000 --> 00:12:25.000]  各位同志們
[00:12:25.000 --> 00:12:28.000]  復活節的事件
[00:12:28.000 --> 00:12:33.000]  是叫我們去Expect the unexpected
[00:12:33.000 --> 00:12:37.000]  那些你不可以預料的事情會發生
[00:12:37.000 --> 00:12:39.000]  甚至會令到你驚慌
[00:12:39.000 --> 00:12:41.000]  會驚神駕驚
[00:12:41.000 --> 00:12:44.000]  這件事不是為了驚嚇你
[00:12:44.000 --> 00:12:45.000]  絕對不是
[00:12:45.000 --> 00:12:47.000]  而是一些你意想不到的事情
[00:12:47.000 --> 00:12:50.000]  是超過人的能力所能夠做的事情
[00:12:50.000 --> 00:12:53.000]  是神的奇事大能
[00:12:53.000 --> 00:12:55.000]  要在你的面前彰顯
[00:12:55.000 --> 00:12:57.000]  要令到你驚奇
[00:12:57.000 --> 00:12:58.000]  結果的驚奇
[00:12:58.000 --> 00:13:02.000]  是用你的頭腦的知識
[00:13:02.000 --> 00:13:04.000]  過去的經驗
[00:13:04.000 --> 00:13:05.000]  都沒有辦法去解釋
[00:13:05.000 --> 00:13:06.000]  沒有辦法去計算
[00:13:06.000 --> 00:13:08.000]  去預料的
[00:13:08.000 --> 00:13:09.000]  這件事情
[00:13:09.000 --> 00:13:15.000]  是令到你surprise
[00:13:15.000 --> 00:13:17.000]  令到你scare
[00:13:17.000 --> 00:13:18.000]  已經沒有辦法
[00:13:18.000 --> 00:13:21.000]  因為復活的主已經顛覆了
[00:13:21.000 --> 00:13:24.000]  所有的框框
[00:13:24.000 --> 00:13:26.000]  人的所有的價值觀
[00:13:26.000 --> 00:13:27.000]  人的理性
[00:13:27.000 --> 00:13:29.000]  人的宗教
[00:13:29.000 --> 00:13:32.000]  包括了猶太人的宗教裏面
[00:13:32.000 --> 00:13:35.000]  他教讀猶太人的舊約聖經裏面
[00:13:35.000 --> 00:13:38.000]  包括了兩日之間的刺經
[00:13:38.000 --> 00:13:41.000]  他令到復活這件事件
[00:13:41.000 --> 00:13:45.000]  是不是有任何人講過
[00:13:45.000 --> 00:13:48.000]  好像耶穌這件復活的事件
[00:13:48.000 --> 00:13:49.000]  這樣發生
[00:13:49.000 --> 00:13:52.000]  一個人是從死人中復活的
[00:13:52.000 --> 00:13:56.000]  即是說很多復活了的人
[00:13:56.000 --> 00:13:58.000]  復生的人都會死
[00:13:58.000 --> 00:14:00.000]  但是他不死
[00:14:00.000 --> 00:14:01.000]  而且他復活了之後
[00:14:01.000 --> 00:14:06.000]  是有一個跟別的死過翻生的人
[00:14:06.000 --> 00:14:08.000]  其實不是死過翻生
[00:14:08.000 --> 00:14:09.000]  不同的
[00:14:09.000 --> 00:14:12.000]  就是他一個很奇妙的身體
[00:14:12.000 --> 00:14:13.000]  他可以突然間出現
[00:14:13.000 --> 00:14:17.000]  突然間又不見了
[00:14:17.000 --> 00:14:19.000]  他有人的身體
[00:14:19.000 --> 00:14:20.000]  可以跟人一起吃東西
[00:14:20.000 --> 00:14:22.000]  聊天
[00:14:22.000 --> 00:14:25.000]  但是他有一個超自然的能力
[00:14:25.000 --> 00:14:27.000]  存在在一個超自然的空間
[00:14:27.000 --> 00:14:30.000]  和我們自然的空間裏面
[00:14:30.000 --> 00:14:35.000]  這件事是傅金斯的作者
[00:14:35.000 --> 00:14:38.000]  如果他作這個故事出來的時候
[00:14:38.000 --> 00:14:41.000]  他是作不出來的
[00:14:41.000 --> 00:14:42.000]  所以你會發現到
[00:14:42.000 --> 00:14:43.000]  你問我
[00:14:43.000 --> 00:14:44.000]  有些人讀
[00:14:44.000 --> 00:14:45.000]  有些人心水星讀
[00:14:45.000 --> 00:14:47.000]  傅金斯記載耶穌基督復活的事件
[00:14:47.000 --> 00:14:51.000]  最多不同的記載的
[00:14:51.000 --> 00:14:53.000]  就是耶穌基督的事件
[00:14:53.000 --> 00:14:55.000]  有沒有發現?
[00:14:55.000 --> 00:14:56.000]  知不知道為什麼?
[00:14:56.000 --> 00:15:01.000]  因為他沒有從前任何的觀念
[00:15:01.000 --> 00:15:02.000]  經文
[00:15:02.000 --> 00:15:04.000]  那些理論
[00:15:04.000 --> 00:15:06.000]  來參考
[00:15:06.000 --> 00:15:08.000]  他只見到的東西
[00:15:08.000 --> 00:15:10.000]  他無法解釋
[00:15:10.000 --> 00:15:12.000]  就是憑他所經歷到的東西
[00:15:12.000 --> 00:15:13.000]  來震撼
[00:15:13.000 --> 00:15:15.000]  他用他的方法來告訴你
[00:15:15.000 --> 00:15:16.000]  有件這樣的事發生
[00:15:16.000 --> 00:15:18.000]  耶穌的確復活了
[00:15:18.000 --> 00:15:20.000]  你明不明白?
[00:15:20.000 --> 00:15:21.000]  明白
[00:15:21.000 --> 00:15:22.000]  傅金斯的記載
[00:15:22.000 --> 00:15:26.000]  耶穌的復活的不同的細節
[00:15:26.000 --> 00:15:27.000]  甚至有矛盾
[00:15:27.000 --> 00:15:29.000]  因為有個地方有兩個人
[00:15:29.000 --> 00:15:34.000]  對那些婦女講說話的
[00:15:34.000 --> 00:15:37.000]  有個記載有冰冰水源口的
[00:15:37.000 --> 00:15:38.000]  這些東西
[00:15:38.000 --> 00:15:41.000]  更加告訴我
[00:15:41.000 --> 00:15:43.000]  這個復活的事件
[00:15:43.000 --> 00:15:46.000]  是人無法理解
[00:15:46.000 --> 00:15:47.000]  被震撼
[00:15:47.000 --> 00:15:49.000]  以至
[00:15:49.000 --> 00:15:51.000]  我們無法辨識
[00:15:51.000 --> 00:15:53.000]  有一件事是真實的
[00:15:53.000 --> 00:15:56.000]  就是的確墳墓是空的
[00:15:56.000 --> 00:15:58.000]  而復活的主
[00:15:58.000 --> 00:16:02.000]  會向他們顯現
[00:16:02.000 --> 00:16:05.000]  復活的主顛覆了所有的框框
[00:16:05.000 --> 00:16:06.000]  今天很多人
[00:16:06.000 --> 00:16:08.000]  送到耶穌內
[00:16:08.000 --> 00:16:09.000]  我們有個框框
[00:16:09.000 --> 00:16:11.000]  拜託耶穌乖乖地在裡面
[00:16:11.000 --> 00:16:14.000]  我就舒服了
[00:16:14.000 --> 00:16:16.000]  他說我做這些事
[00:16:16.000 --> 00:16:18.000]  未信主的人又說
[00:16:18.000 --> 00:16:19.000]  我有個框框
[00:16:19.000 --> 00:16:21.000]  耶穌拜託下來我就信了
[00:16:21.000 --> 00:16:24.000]  拜託下來我就不信了
[00:16:24.000 --> 00:16:26.000]  復活的主告訴我們
[00:16:26.000 --> 00:16:28.000]  耶穌顛覆了
[00:16:28.000 --> 00:16:30.000]  未信主也好
[00:16:30.000 --> 00:16:31.000]  未信主也好
[00:16:31.000 --> 00:16:33.000]  你的框框
[00:16:33.000 --> 00:16:35.000]  你的框框是裝載不了他的
[00:16:35.000 --> 00:16:36.000]  證明這個墳墓
[00:16:36.000 --> 00:16:37.000]  不可以限制他
[00:16:37.000 --> 00:16:38.000]  死亡不可以限制他
[00:16:38.000 --> 00:16:41.000]  一樣
[00:16:41.000 --> 00:16:42.000]  講完之後
[00:16:42.000 --> 00:16:45.000]  這個少年人
[00:16:45.000 --> 00:16:46.000]  繼續去講
[00:16:46.000 --> 00:16:48.000]  他說你們去
[00:16:48.000 --> 00:16:52.000]  對他的門徒和彼得說
[00:16:52.000 --> 00:16:56.000]  這時候有點相割
[00:16:56.000 --> 00:16:57.000]  他的門徒
[00:16:57.000 --> 00:16:59.000]  馬福金很清楚講的
[00:16:59.000 --> 00:17:00.000]  當他說
[00:17:00.000 --> 00:17:01.000]  十二使徒
[00:17:01.000 --> 00:17:02.000]  十二門徒
[00:17:02.000 --> 00:17:03.000]  其實講到十二個人
[00:17:03.000 --> 00:17:04.000]  他的門徒
[00:17:04.000 --> 00:17:07.000]  就是多過那十二個人
[00:17:07.000 --> 00:17:09.000]  所有的男女門徒
[00:17:09.000 --> 00:17:11.000]  這三個都是門徒
[00:17:11.000 --> 00:17:12.000]  這個女人
[00:17:12.000 --> 00:17:14.000]  其中一個叫瑪尼亞
[00:17:14.000 --> 00:17:16.000]  你知道這個是誰嗎
[00:17:16.000 --> 00:17:19.000]  在十五章會見到
[00:17:19.000 --> 00:17:26.000]  約西和小瓦國的母親
[00:17:26.000 --> 00:17:29.000]  在十六章講小瓦國的母親
[00:17:29.000 --> 00:17:31.000]  這個是誰
[00:17:31.000 --> 00:17:34.000]  耶穌的母親
[00:17:37.000 --> 00:17:39.000]  但是在這個身份裏面
[00:17:39.000 --> 00:17:40.000]  耶穌的母親瑪尼亞
[00:17:40.000 --> 00:17:41.000]  是用一個母女母女的身份
[00:17:41.000 --> 00:17:42.000]  來跟隨耶穌
[00:17:42.000 --> 00:17:47.000]  去服侍耶穌
[00:17:47.000 --> 00:17:48.000]  好了
[00:17:48.000 --> 00:17:49.000]  這個為什麼會提
[00:17:49.000 --> 00:17:52.000]  對他的門徒和彼得說
[00:17:52.000 --> 00:17:53.000]  應該正常來說
[00:17:53.000 --> 00:17:58.000]  應該對彼得和門徒說
[00:17:58.000 --> 00:17:59.000]  因為門徒當中
[00:17:59.000 --> 00:18:02.000]  誰是大弟子
[00:18:02.000 --> 00:18:03.000]  誰是大弟子
[00:18:03.000 --> 00:18:04.000]  彼得
[00:18:04.000 --> 00:18:06.000]  他代言人
[00:18:06.000 --> 00:18:07.000]  應該說
[00:18:07.000 --> 00:18:09.000]  應該對他的大弟子
[00:18:09.000 --> 00:18:13.000]  彼得和其他的門徒
[00:18:13.000 --> 00:18:15.000]  對門徒說
[00:18:15.000 --> 00:18:16.000]  為什麼反過來
[00:18:16.000 --> 00:18:17.000]  特別提到
[00:18:17.000 --> 00:18:19.000]  是不是耶穌看得起他
[00:18:19.000 --> 00:18:22.000]  就將一個特別的任務交給他
[00:18:22.000 --> 00:18:24.000]  天主大人這樣解釋的
[00:18:24.000 --> 00:18:26.000]  所以就教皇了
[00:18:26.000 --> 00:18:28.000]  再一次證明他是教皇
[00:18:28.000 --> 00:18:30.000]  其實我不是反對天主教
[00:18:30.000 --> 00:18:33.000]  但是我解釋的方法
[00:18:33.000 --> 00:18:34.000]  其實不是
[00:18:34.000 --> 00:18:36.000]  其實對我來說
[00:18:36.000 --> 00:18:37.000]  因為彼得三次不認主
[00:18:37.000 --> 00:18:40.000]  他已經承認了他是門徒
[00:18:40.000 --> 00:18:41.000]  是不是
[00:18:41.000 --> 00:18:43.000]  不過耶穌給他一個機會
[00:18:43.000 --> 00:18:45.000]  如果他再認我是先祖的話
[00:18:45.000 --> 00:18:46.000]  告訴他
[00:18:46.000 --> 00:18:52.000]  是不是這樣
[00:18:52.000 --> 00:18:53.000]  合理一點
[00:18:53.000 --> 00:18:54.000]  統一一點
[00:18:54.000 --> 00:18:55.000]  是不是
[00:18:55.000 --> 00:18:58.000]  那個不認主的彼得
[00:18:58.000 --> 00:18:59.000]  三次不認主
[00:18:59.000 --> 00:19:00.000]  之前拍下身
[00:19:00.000 --> 00:19:01.000]  他說
[00:19:01.000 --> 00:19:02.000]  我死都
[00:19:02.000 --> 00:19:04.000]  我簡報願意
[00:19:04.000 --> 00:19:05.000]  不會否認你的了
[00:19:05.000 --> 00:19:07.000]  就是失敗了
[00:19:07.000 --> 00:19:09.000]  就是三次不認主
[00:19:09.000 --> 00:19:12.000]  那個不認主的彼得
[00:19:12.000 --> 00:19:14.000]  其實那批男女門徒
[00:19:14.000 --> 00:19:15.000]  都是軟弱的
[00:19:15.000 --> 00:19:16.000]  是不是
[00:19:16.000 --> 00:19:18.000]  剛剛我們在復拜之前
[00:19:18.000 --> 00:19:20.000]  跟一些師伯們說
[00:19:20.000 --> 00:19:22.000]  容易受傷的男人
[00:19:22.000 --> 00:19:24.000]  並不是容易受傷的女人
[00:19:24.000 --> 00:19:25.000]  其實男人女人
[00:19:25.000 --> 00:19:28.000]  都同樣容易受傷
[00:19:28.000 --> 00:19:29.000]  雖然有時女人堅強一點
[00:19:29.000 --> 00:19:30.000]  在這件事
[00:19:30.000 --> 00:19:32.000]  女人就堅強一點
