
[00:00:00.000 --> 00:00:04.000]  早晨 讓我們在聆聽主導以先
[00:11:22.800 --> 00:11:23.800]  和我的解釋
[00:11:23.800 --> 00:11:26.800]  我們再讀多一次這段聖經
[00:11:26.800 --> 00:11:30.800]  我們再讀多一次和合本的版本一次
[00:11:30.800 --> 00:11:33.800]  讓我們再了解多一些
[00:11:33.800 --> 00:11:36.800]  不過我在這裡會再讀多一次英文的版本
[00:11:36.800 --> 00:11:37.800]  特別是最後一節
[00:11:37.800 --> 00:11:41.800]  因為在和合本的版本和英語的版本上
[00:11:41.800 --> 00:11:43.800]  是有所出入的
[00:11:43.800 --> 00:11:47.800]  我們一起打開馬太福音第八章
[00:11:47.800 --> 00:11:50.800]  從第18節至第22節
[00:11:50.800 --> 00:11:52.800]  我們再讀多一次
[00:11:52.800 --> 00:11:54.800]  我們一起讀
[00:11:54.800 --> 00:11:58.800]  耶穌見許多人圍著他
[00:11:58.800 --> 00:12:02.800]  就吩咐到那邊去
[00:12:02.800 --> 00:12:06.800]  有一個民事來對他說
[00:12:06.800 --> 00:12:09.800]  夫子,你無論往那裡去
[00:12:09.800 --> 00:12:12.800]  我要跟從你
[00:12:12.800 --> 00:12:15.800]  耶穌說,湖裡有洞
[00:12:15.800 --> 00:12:17.800]  天空的飛鳥有窩
[00:12:17.800 --> 00:12:21.800]  人子卻沒有枕頭的地方
[00:12:21.800 --> 00:12:24.800]  又有一個門徒對耶穌說
[00:12:24.800 --> 00:12:29.800]  主啊,容我先回去埋葬我的父親
[00:12:29.800 --> 00:12:34.800]  耶穌說,任憑死人埋葬他們的死人
[00:12:34.800 --> 00:12:37.800]  你跟從我吧
[00:12:37.800 --> 00:12:39.800]  New English Translation
[00:12:39.800 --> 00:12:43.800]  Now when Jesus saw great crowds around Him
[00:12:43.800 --> 00:12:48.800]  He gave orders to go over to the other side
[00:12:48.800 --> 00:12:52.800]  A scribe then approached it and said
[00:12:52.800 --> 00:12:56.800]  Teacher, I will follow you wherever you go
[00:12:56.800 --> 00:12:58.800]  And Jesus said to him
[00:12:58.800 --> 00:13:05.800]  Foxes have holes and birds of the air have nests
[00:13:05.800 --> 00:13:10.800]  But the Son of Man has nowhere to lay His head
[00:13:10.800 --> 00:13:14.800]  And another of His disciples said to Him
[00:13:14.800 --> 00:13:21.800]  Lord, please first let me go and bury my father
[00:13:21.800 --> 00:13:23.800]  But Jesus said to him
[00:13:23.800 --> 00:13:29.800]  Follow me and let the dead bury their own dead
[00:13:29.800 --> 00:13:31.800]  在這段聖經裡
[00:13:31.800 --> 00:13:36.800]  我嘗試透過三個部份跟大家思想
[00:13:36.800 --> 00:13:40.800]  第一個部份是第八章第十八節
[00:13:40.800 --> 00:13:47.800]  在這裏我給一個副題叫做全道的宗旨有別於焦聚群眾
[00:13:47.800 --> 00:13:48.800]  我再重複講多一次
[00:13:48.800 --> 00:13:55.800]  全道的宗旨是有別於焦聚群眾
[00:13:55.800 --> 00:13:59.800]  Christian gospel is different from gathering people
[00:13:59.800 --> 00:14:02.800]  首先我在這裏對於這一節
[00:14:02.800 --> 00:14:05.800]  要做一些在翻譯上面的澄清
[00:14:05.800 --> 00:14:10.800]  如果大家為什麼我會特別今次多讀一次英文聖經的時候
[00:14:10.800 --> 00:14:12.800]  我們就會留意到
[00:14:12.800 --> 00:14:14.800]  在和合本的版本裏面講到
[00:14:14.800 --> 00:14:19.800]  耶穌見許多人圍着他就吩咐到那邊去
[00:14:19.800 --> 00:14:22.800]  但如果我們看回英語聖經的時候
[00:14:22.800 --> 00:14:25.800]  絕大部份的英語聖經都談論到
[00:14:25.800 --> 00:14:29.800]  他們要渡過湖的另一邊
[00:14:29.800 --> 00:14:32.800]  這一點為什麼有一個這樣的陳述
[00:14:32.800 --> 00:14:34.800]  其實最主要其中一個原因就是
[00:14:34.800 --> 00:14:38.800]  因為往後在第23節的時候
[00:14:38.800 --> 00:14:42.800]  下一個星期我們會看的經文
[00:14:42.800 --> 00:14:47.800]  就談論到耶穌原來要搭船去海的另一邊
[00:14:47.800 --> 00:14:52.800]  這個海是當時的加利利海或者加利利湖
[00:14:52.800 --> 00:14:56.800]  所以有些譯本就會加上一個
[00:14:56.800 --> 00:15:00.800]  渡過湖的另一邊
[00:15:00.800 --> 00:15:04.800]  剛才我讀的就是New Revised Standard Version
[00:15:04.800 --> 00:15:05.800]  也很清楚地告訴大家
[00:15:05.800 --> 00:15:08.800]  根本原文是沒有湖這個題目的
[00:15:08.800 --> 00:15:11.800]  所以我們和合本這次寫得非常好
[00:15:11.800 --> 00:15:12.800]  翻譯得很好
[00:15:12.800 --> 00:15:13.800]  很準確
[00:15:13.800 --> 00:15:14.800]  只是渡過另一邊
[00:15:14.800 --> 00:15:16.800]  渡過哪一邊呢
[00:15:16.800 --> 00:15:19.800]  我相信當時的門徒應該心裏有數
[00:15:19.800 --> 00:15:22.800]  因為在當時耶穌的出發地點
[00:15:22.800 --> 00:15:26.800]  這個地方應該是處於加伯隆的地方
[00:15:26.800 --> 00:15:28.800]  而他要渡過去另一邊
[00:15:28.800 --> 00:15:32.800]  他們有一些定期運輸的船渡
[00:15:32.800 --> 00:15:35.800]  或者船期去到另一邊
[00:15:35.800 --> 00:15:38.800]  這個我們之後往後的經文會再講
[00:15:38.800 --> 00:15:40.800]  不過耶穌在這個時候
[00:15:40.800 --> 00:15:44.800]  就發出了一個命令或者指示
[00:15:44.800 --> 00:15:46.800]  他就說
[00:15:46.800 --> 00:15:50.800]  吩咐渡到哪一邊去
[00:15:50.800 --> 00:15:52.800]  哪一邊就是不是這邊
[00:15:52.800 --> 00:15:53.800]  很簡單
[00:15:53.800 --> 00:15:55.800]  就是不是現在這裡
[00:15:55.800 --> 00:16:00.800]  是去到另一邊
[00:16:00.800 --> 00:16:02.800]  在聖經裡面的記載
[00:16:02.800 --> 00:16:06.800]  很清楚地介紹到一個原因
[00:16:06.800 --> 00:16:10.800]  為什麼耶穌基督要有這個命令
[00:16:10.800 --> 00:16:12.800]  或者有這個意向
[00:16:12.800 --> 00:16:13.800]  看回第十八節
[00:16:13.800 --> 00:16:14.800]  耶穌說
[00:16:14.800 --> 00:16:17.800]  見許多人圍著他
[00:16:17.800 --> 00:16:20.800]  再次出現見這個字
[00:16:20.800 --> 00:16:22.800]  如果上個星期大家在崇拜的時候
[00:16:22.800 --> 00:16:25.800]  我也跟大家提過
[00:16:25.800 --> 00:16:26.800]  第八章十四節裡面
[00:16:26.800 --> 00:16:28.800]  耶穌進到彼得家的時候
[00:16:28.800 --> 00:16:32.800]  就見彼得的岳母在害業病
[00:16:32.800 --> 00:16:35.800]  耶穌又再次見
[00:16:35.800 --> 00:16:38.800]  有許多的人圍著他
[00:16:38.800 --> 00:16:41.800]  見這個字眼我已經講過很多次
[00:16:41.800 --> 00:16:43.800]  不過我不厭其煩再講
[00:16:43.800 --> 00:16:44.800]  見這個字眼
[00:16:44.800 --> 00:16:47.800]  不是純粹是一個視覺
[00:16:47.800 --> 00:16:51.800]  光學的一個物理的運作
[00:16:51.800 --> 00:16:54.800]  有時候見這個字眼
[00:16:54.800 --> 00:16:55.800]  在原文的聖經裡面
[00:16:55.800 --> 00:16:58.800]  可以被解釋成為一個叫做
[00:16:58.800 --> 00:17:01.800]  有所洞悉明白
[00:17:01.800 --> 00:17:03.800]  或者用今天廣東話講的術語
[00:17:03.800 --> 00:17:04.800]  就是叫做
[00:17:04.800 --> 00:17:08.800]  看透當中的原因
[00:17:08.800 --> 00:17:09.800]  耶穌在這裡
[00:17:09.800 --> 00:17:13.800]  見有一大群的民眾圍繞著他
[00:17:13.800 --> 00:17:16.800]  於是乎他就在這個時候
[00:17:16.800 --> 00:17:17.800]  就做一個決定
[00:17:17.800 --> 00:17:21.800]  他要渡過湖的另一邊
[00:17:21.800 --> 00:17:24.800]  我們就要有一個問題了
[00:17:24.800 --> 00:17:27.800]  耶穌為什麼見人多
[00:17:27.800 --> 00:17:30.800]  他就要走呢
[00:17:30.800 --> 00:17:32.800]  難道他在湖裡又要搞一些事情
[00:17:32.800 --> 00:17:34.800]  想有些事情在那裡
[00:17:34.800 --> 00:17:36.800]  顯出一些特別嗎
[00:17:36.800 --> 00:17:37.800]  很多的學者
[00:17:37.800 --> 00:17:39.800]  甚至基督徒讀這段聖經
[00:17:39.800 --> 00:17:42.800]  都是這樣猜測聖經
[00:17:42.800 --> 00:17:45.800]  耶穌早知道了一會就上湖了
[00:17:45.800 --> 00:17:48.800]  下湖之後就會發生大風暴
[00:17:48.800 --> 00:17:51.800]  在那時候耶穌就有耍兩手的神蹟
[00:17:51.800 --> 00:17:52.800]  就被人說我是神
[00:17:52.800 --> 00:17:56.800]  我是上帝的兒子
[00:17:56.800 --> 00:17:57.800]  其實是不是這個原因
[00:17:57.800 --> 00:17:58.800]  不是
[00:17:58.800 --> 00:17:59.800]  聖經講得很清楚
[00:17:59.800 --> 00:18:00.800]  在這裡
[00:18:00.800 --> 00:18:02.800]  他見到人很多圍著他
[00:18:02.800 --> 00:18:04.800]  他才會走
[00:18:04.800 --> 00:18:08.800]  我們就有另一個問題了
[00:18:08.800 --> 00:18:10.800]  既然是這樣
[00:18:10.800 --> 00:18:13.800]  這麼多人圍著耶穌
[00:18:13.800 --> 00:18:18.800]  如果作為傳道人
[00:18:18.800 --> 00:18:21.800]  有這麼多人圍著你
[00:18:21.800 --> 00:18:23.800]  你應該很開心的
[00:18:23.800 --> 00:18:24.800]  哇
[00:18:24.800 --> 00:18:26.800]  很多人擁著我
[00:18:26.800 --> 00:18:27.800]  好了
[00:18:27.800 --> 00:18:30.800]  我這個教會就做得大了
[00:18:30.800 --> 00:18:34.800]  接著我就可以得到很多的利益了
[00:18:34.800 --> 00:18:39.800]  很多人就開始這樣去猜測耶穌
[00:18:39.800 --> 00:18:41.800]  為什麼耶穌卻不是這樣做
[00:18:41.800 --> 00:18:45.800]  而是倒轉過來竟然是嘗試
[00:18:45.800 --> 00:18:51.800]  去進行了一個離開群眾的做法呢
[00:18:51.800 --> 00:18:53.800]  為什麼耶穌要這樣做
[00:18:53.800 --> 00:18:57.800]  其中一個原因就是因為太多人
[00:18:57.800 --> 00:18:58.800]  那我們就要問
[00:18:58.800 --> 00:19:00.800]  多人是好事
[00:19:00.800 --> 00:19:02.800]  耶穌你在這個時候
[00:19:02.800 --> 00:19:04.800]  都說你要出來傳道的嘛
[00:19:04.800 --> 00:19:05.800]  要多些人
[00:19:05.800 --> 00:19:06.800]  要悔改的嘛
[00:19:06.800 --> 00:19:09.800]  為什麼你不開心呢
[00:19:09.800 --> 00:19:10.800]  要走呢
[00:19:10.800 --> 00:19:14.800]  你應該做大這個群眾嘛
[00:19:14.800 --> 00:19:15.800]  這一點
[00:19:15.800 --> 00:19:16.800]  正正就是這段聖經
[00:19:16.800 --> 00:19:20.800]  第一樣東西想告訴我們
[00:19:20.800 --> 00:19:22.800]  耶穌來到這個世界
[00:19:22.800 --> 00:19:25.800]  作傳道的工作
[00:19:25.800 --> 00:19:26.800]  目的是什麼呢
[00:19:26.800 --> 00:19:28.800]  如果我們回到
[00:19:28.800 --> 00:19:33.800]  馬太福音第四章第十七節的時候
[00:19:33.800 --> 00:19:36.800]  耶穌說得很清楚
[00:19:36.800 --> 00:19:37.800]  祂的信息
[00:19:37.800 --> 00:19:39.800]  在整個侍奉的過程當中
[00:19:39.800 --> 00:19:41.800]  只為一個的緣由
[00:19:41.800 --> 00:19:43.800]  就是天國近了
[00:19:43.800 --> 00:19:46.800]  你們必須悔改
[00:19:46.800 --> 00:19:51.800]  耶穌是為了天國近了這件事情
[00:19:51.800 --> 00:19:52.800]  有一個迫切
[00:19:52.800 --> 00:19:55.800]  希望教會的信徒
[00:19:55.800 --> 00:19:57.800]  他們能夠接觸到他之後
[00:19:57.800 --> 00:20:00.800]  都可以悔改
[00:20:00.800 --> 00:20:02.800]  但很可惜的是什麼
[00:20:02.800 --> 00:20:06.800]  很多人湧湧過來的時候
[00:20:06.800 --> 00:20:07.800]  是不是一定
[00:20:07.800 --> 00:20:11.800]  很多人接著就會去悔改呢
[00:20:11.800 --> 00:20:12.800]  人多傳道
[00:20:12.800 --> 00:20:13.800]  不是多一些人聽到
[00:20:13.800 --> 00:20:15.800]  應該更多人信主
[00:20:15.800 --> 00:20:16.800]  很多的教會
[00:20:16.800 --> 00:20:18.800]  很多的信徒都這樣想
[00:20:18.800 --> 00:20:19.800]  於是乎
[00:20:19.800 --> 00:20:21.800]  很多教會的牧者
[00:20:21.800 --> 00:20:24.800]  都只是願意在大教會侍奉
[00:20:24.800 --> 00:20:27.800]  去一些大的令會去參與
[00:20:27.800 --> 00:20:29.800]  一兩個那些怎麼用得我啊
[00:20:29.800 --> 00:20:31.800]  我這些大材少用啊
[00:20:31.800 --> 00:20:34.800]  怎麼能夠可以這樣呢
[00:20:34.800 --> 00:20:37.800]  另外有些人就會覺得
[00:20:37.800 --> 00:20:39.800]  耶穌你這樣做
[00:20:39.800 --> 00:20:41.800]  不懂事務啊
[00:20:41.800 --> 00:20:43.800]  既然在這個時候
[00:20:43.800 --> 00:20:45.800]  這些群眾是這麼多
[00:20:45.800 --> 00:20:47.800]  你應該趁著人多
[00:20:47.800 --> 00:20:48.800]  然後組織一個
[00:20:48.800 --> 00:20:51.800]  耶穌的Fans Club
[00:20:51.800 --> 00:20:53.800]  於是乎怎麼樣
[00:20:53.800 --> 00:20:56.800]  用這種Fans Club的心態
[00:20:56.800 --> 00:20:59.800]  群羊的心態湧到來
[00:20:59.800 --> 00:21:00.800]  一千個
[00:21:00.800 --> 00:21:01.800]  撿到一個都好啊
[00:21:01.800 --> 00:21:02.800]  曾經在美國
[00:21:02.800 --> 00:21:04.800]  有一間很出名的教會
[00:21:04.800 --> 00:21:06.800]  叫做Willow Creek
[00:21:06.800 --> 00:21:08.800]  Willow Creek Church
[00:21:08.800 --> 00:21:09.800]  他們的主任牧師
[00:21:09.800 --> 00:21:12.800]  親口自己在訪問裡面說的
[00:21:12.800 --> 00:21:15.800]  我們在教會裡面
