
[00:00:00.000 --> 00:00:01.240]  鄧炳智 早晨
[00:02:23.080 --> 00:02:25.880]  合一是不是就代表全部人都要一模一樣呢?
[00:02:25.880 --> 00:02:28.080]  如果這樣的話
[00:02:28.080 --> 00:02:29.880]  上帝的創造又如何呢?
[00:02:29.880 --> 00:02:31.560]  如果你還記得《創世紀》的話
[00:02:31.560 --> 00:02:34.040]  上帝的創造是各從其類的
[00:02:34.040 --> 00:02:35.840]  有不同樣的蝴蝶
[00:02:35.840 --> 00:02:37.440]  有不同樣的樹葉
[00:02:37.440 --> 00:02:39.040]  而人類也有不同
[00:02:39.040 --> 00:02:41.480]  我們的人類都有不同的種族
[00:02:41.480 --> 00:02:42.240]  不同的膚色
[00:02:42.240 --> 00:02:43.560]  不同的文化
[00:02:43.560 --> 00:02:46.400]  有不同的方言
[00:02:46.400 --> 00:02:49.280]  就是說話的鄉下話
[00:02:49.280 --> 00:02:50.560]  每個人都不同
[00:02:50.560 --> 00:02:53.640]  這個就指向了上帝所創造的豐盛
[00:02:53.640 --> 00:02:55.560]  上帝所創造的豐富
[00:02:55.560 --> 00:02:58.440]  如果我們合一就是要代表一模一樣的話
[00:02:58.440 --> 00:03:02.720]  那豈不是破壞了上帝豐富的創造呢?
[00:03:02.720 --> 00:03:05.160]  再回到教會
[00:03:05.160 --> 00:03:07.280]  就算是教會
[00:03:07.280 --> 00:03:08.800]  在我們土瓜人浸信會裡面
[00:03:08.800 --> 00:03:10.080]  就用回我
[00:03:10.080 --> 00:03:11.720]  上年用的一個形狀
[00:03:11.720 --> 00:03:13.760]  一個活現真我
[00:03:13.760 --> 00:03:16.160]  透過我們大家有不同的恩賜
[00:03:16.160 --> 00:03:17.720]  有不同的心智
[00:03:17.720 --> 00:03:19.080]  有不同的經驗
[00:03:19.080 --> 00:03:20.480]  有不同的性格
[00:03:20.480 --> 00:03:26.640]  有不同的經驗性格和能力等等
[00:03:26.640 --> 00:03:28.240]  好像手指毛一樣
[00:03:28.240 --> 00:03:29.360]  每個人都不同
[00:03:29.360 --> 00:03:32.160]  在教會裡面就是由不同的人組成
[00:03:32.160 --> 00:03:36.480]  大家就是按著上帝給我們的不同的恩賜
[00:03:36.480 --> 00:03:38.720]  或者我們的性格經驗
[00:03:38.720 --> 00:03:41.520]  連合成為一個榮耀的身體
[00:03:41.520 --> 00:03:42.880]  去榮耀主
[00:03:42.880 --> 00:03:46.640]  正如哥倫多前書第十二章十二至十三節
[00:03:46.640 --> 00:03:48.000]  身體是一個
[00:03:48.000 --> 00:03:49.520]  但是有很多的肢體
[00:03:49.520 --> 00:03:52.280]  基督的教會都是一樣
[00:03:52.280 --> 00:03:54.440]  不分猶太人
[00:03:54.440 --> 00:03:55.800]  不分希臘人
[00:03:55.800 --> 00:03:57.200]  不分遺老的
[00:03:57.200 --> 00:03:58.480]  不分自主的
[00:03:58.480 --> 00:04:03.120]  大家都是因為聖靈受浸而連合成為一個身體
[00:04:03.120 --> 00:04:04.720]  這個就是教會
[00:04:04.720 --> 00:04:07.520]  所以教會也是一個多元的群體
[00:04:07.520 --> 00:04:10.200]  同時也是一個合一的群體
[00:04:10.200 --> 00:04:11.960]  多元和合一
[00:04:11.960 --> 00:04:13.720]  是不是彼此矛盾呢?
[00:04:13.720 --> 00:04:15.360]  在今天講道裡面
[00:04:15.360 --> 00:04:21.440]  我也很希望能夠和我們一起去嘗試拆解三個問題
[00:04:21.440 --> 00:04:22.440]  第一
[00:04:22.440 --> 00:04:24.640]  什麼叫做合一的基礎呢?
[00:04:24.640 --> 00:04:27.000]  我們合一的基礎是什麼呢?
[00:04:27.000 --> 00:04:28.000]  第二
[00:04:28.000 --> 00:04:30.200]  我們為什麼要堅持合一呢?
[00:04:30.200 --> 00:04:31.080]  第三
[00:04:31.080 --> 00:04:33.080]  我們怎麼去實踐合一呢?
[00:04:33.080 --> 00:04:34.920]  願意我們用禱告當中
[00:04:34.920 --> 00:04:36.080]  求聖靈帶領我們
[00:04:36.080 --> 00:04:37.480]  因為當中也有一些
[00:04:37.480 --> 00:04:39.880]  很需要上帝給我們有智慧去明白
[00:04:39.880 --> 00:04:41.760]  當中上帝的道理
[00:04:41.760 --> 00:04:42.440]  真理
[00:04:42.440 --> 00:04:43.840]  我們同心禱告
[00:04:43.840 --> 00:04:45.840]  親愛的聖靈求你幫助我們
[00:04:45.840 --> 00:04:49.440]  當我們今天進入合一的奧秘的時候
[00:04:49.440 --> 00:04:50.960]  特別是在《異忽所書》裡面
[00:04:50.960 --> 00:04:52.960]  上帝揭開了一個很重要的奧秘
[00:04:52.960 --> 00:04:54.880]  但他不是要將奧秘隱藏
[00:04:54.880 --> 00:04:56.440]  而是將奧秘揭示
[00:04:56.440 --> 00:04:59.000]  讓每一個願意信服聖靈帶領的人
[00:04:59.000 --> 00:05:01.000]  都能夠明白上帝的心意
[00:05:01.000 --> 00:05:03.800]  你就要讓教會成為一個合一的群體
[00:05:03.800 --> 00:05:05.520]  成為一個世上的見證
[00:05:05.520 --> 00:05:08.440]  你更加盼望整個宇宙
[00:05:08.440 --> 00:05:10.160]  整個你所創造的
[00:05:10.160 --> 00:05:12.160]  都能夠在你的合一當中
[00:05:12.160 --> 00:05:14.640]  但你又容讓我們有多元的
[00:05:14.640 --> 00:05:16.640]  豐盛的變化
[00:05:16.640 --> 00:05:17.960]  各從其類
[00:05:17.960 --> 00:05:19.960]  我們在這個世俗當中
[00:05:19.960 --> 00:05:21.800]  我們怎樣去見證你的合一
[00:05:21.800 --> 00:05:23.400]  我們怎樣去實踐你的合一
[00:05:23.400 --> 00:05:27.160]  求聖靈使用我們今天的崇拜
[00:05:27.160 --> 00:05:30.320]  讓孩子從你領受的話語
[00:05:30.320 --> 00:05:32.320]  進入弟子妹妹的心裡面
[00:05:32.320 --> 00:05:34.320]  讓我們被聖靈
[00:05:34.320 --> 00:05:36.480]  你先有一個謙卑的心去聆聽
[00:05:36.480 --> 00:05:38.080]  打開我們的耳朵
[00:05:38.080 --> 00:05:40.080]  讓我們有智慧去明白
[00:05:40.080 --> 00:05:42.480]  又讓臺上宣講的我
[00:05:42.480 --> 00:05:43.600]  成為你的僕人
[00:05:43.600 --> 00:05:45.280]  信服在你的話語之中
[00:05:45.280 --> 00:05:47.280]  以致我們被你的話語所
[00:05:47.280 --> 00:05:48.400]  帶領之下
[00:05:48.400 --> 00:05:50.840]  我們成為一個合一的群體
[00:05:50.840 --> 00:05:53.160]  求主祢賜福給土國人浸信會
[00:05:53.160 --> 00:05:54.920]  賜福給今天香港的教會
[00:05:54.920 --> 00:05:55.960]  賜福給我們
[00:05:55.960 --> 00:05:57.960]  禱告奉耶穌基督名求
[00:05:57.960 --> 00:05:59.040]  阿門
[00:05:59.040 --> 00:06:03.240]  多謝領會幫我們讀出今天的經文
[00:06:03.240 --> 00:06:06.040]  剛才所讀的二分所書四章二至六節
[00:06:06.040 --> 00:06:08.240]  就是要講出合一的基礎
[00:06:08.240 --> 00:06:09.960]  為何要堅持合一
[00:06:09.960 --> 00:06:11.480]  可以分為兩個段落
[00:06:11.480 --> 00:06:13.000]  二至三節
[00:06:13.000 --> 00:06:14.360]  講出了
[00:06:14.360 --> 00:06:15.440]  我們要合一的時候
[00:06:15.440 --> 00:06:17.720]  要有三種屬靈的品格
[00:06:17.720 --> 00:06:19.240]  謙虛
[00:06:19.240 --> 00:06:20.240]  溫柔
[00:06:20.240 --> 00:06:21.160]  忍耐
[00:06:21.160 --> 00:06:22.440]  我相信大家都很熟悉
[00:06:22.440 --> 00:06:23.920]  遲些會再講多一點
[00:06:23.920 --> 00:06:25.440]  另外有兩個行動
[00:06:25.440 --> 00:06:26.280]  綠色的
[00:06:26.280 --> 00:06:27.600]  和藍色的
[00:06:27.600 --> 00:06:30.240]  用愛心互相寬容
[00:06:30.240 --> 00:06:33.000]  用和平彼此聯繫
[00:06:33.000 --> 00:06:35.040]  目的就是要竭力保持
[00:06:35.040 --> 00:06:36.680]  聖靈所賜的合一
[00:06:36.680 --> 00:06:39.040]  這個我不在今天多提了
[00:06:39.040 --> 00:06:40.600]  希望日後機會再講
[00:06:40.600 --> 00:06:42.400]  亦是大家很熟悉的經文
[00:06:42.400 --> 00:06:44.240]  而我今天想多提一點
[00:06:44.240 --> 00:06:45.800]  是在第二個段落
[00:06:45.800 --> 00:06:47.320]  四至六節
[00:06:47.320 --> 00:06:50.040]  也讀出了經文
[00:06:50.040 --> 00:06:51.960]  所以我不再讀一次了
[00:06:51.960 --> 00:06:53.560]  在這裡可以看到
[00:06:53.560 --> 00:06:55.280]  七個一
[00:06:55.280 --> 00:06:57.120]  我們經常說我們有七個一
[00:06:57.120 --> 00:06:59.240]  這七個一就是合一的基礎
[00:06:59.240 --> 00:07:00.640]  這七個一是什麼呢?
[00:07:00.640 --> 00:07:02.160]  可能有時候都背不出來
[00:07:02.160 --> 00:07:03.960]  一主一信一神
[00:07:03.960 --> 00:07:05.960]  一靈一盼望
[00:07:05.960 --> 00:07:07.360]  我幫大家簡單一點
[00:07:07.360 --> 00:07:10.480]  我看過《釋經》書將七個一分為三類
[00:07:10.480 --> 00:07:12.680]  第一個是聖靈
[00:07:12.680 --> 00:07:14.600]  就是代表一個身體
[00:07:14.600 --> 00:07:15.440]  一個聖靈
[00:07:15.440 --> 00:07:16.040]  一個指望
[00:07:16.040 --> 00:07:17.160]  就是頭三個一
[00:07:17.160 --> 00:07:20.280]  第二組的三個一就是一主
[00:07:20.280 --> 00:07:22.200]  用基督去聯繫了
[00:07:22.200 --> 00:07:23.960]  一主、一信、一朕
[00:07:23.960 --> 00:07:24.920]  就是綠色的字
[00:07:24.920 --> 00:07:25.720]  而最後是什麼?
[00:07:25.720 --> 00:07:26.440]  一神
[00:07:26.440 --> 00:07:27.680]  這個是父神
[00:07:27.680 --> 00:07:30.520]  他是貫乎於萬有之上
[00:07:30.520 --> 00:07:31.760]  超越萬有之上
[00:07:31.760 --> 00:07:32.760]  貫通萬有
[00:07:32.760 --> 00:07:33.840]  萬有之中
[00:07:33.840 --> 00:07:35.160]  這就很容易記了
[00:07:35.160 --> 00:07:36.720]  正如剛才我們所祈禱
[00:07:36.720 --> 00:07:38.360]  聖父、聖子、聖靈
[00:07:38.360 --> 00:07:39.520]  三位一體
[00:07:39.520 --> 00:07:40.560]  就是這個基礎
[00:07:40.560 --> 00:07:42.160]  這麼重要的基礎
[00:07:42.160 --> 00:07:43.400]  成為了我們三國合一
[00:07:43.400 --> 00:07:44.600]  很重要的基礎
[00:07:44.600 --> 00:07:45.400]  我們逐個看
[00:07:45.400 --> 00:07:46.840]  因為是英文
[00:07:46.840 --> 00:07:48.280]  希望大家可以看得明白
[00:07:48.280 --> 00:07:49.040]  但是沒關係
[00:07:49.040 --> 00:07:50.280]  我也會逐個解釋的
[00:07:50.280 --> 00:07:51.680]  第一個
[00:07:51.680 --> 00:07:54.400]  聖靈所帶給我們三國合一的基礎
[00:07:54.400 --> 00:07:55.880]  好像柱石一樣
[00:07:55.880 --> 00:07:59.720]  萬事都是萬象高樓平地起
[00:07:59.720 --> 00:08:03.400]  我開車看到有些地盤正在蓋房子
[00:08:03.400 --> 00:08:05.520]  蓋房子呢
[00:08:05.520 --> 00:08:06.520]  不知道為什麼
[00:08:07.400 --> 00:08:09.600]  一開始是蓋很久的
[00:08:09.600 --> 00:08:11.000]  但是突然間
[00:08:11.000 --> 00:08:13.520]  過了幾個月之後
[00:08:13.520 --> 00:08:15.520]  房子就一下子蓋好了
[00:08:15.520 --> 00:08:16.080]  就是
[00:08:16.080 --> 00:08:17.200]  上面蓋得很快
[00:08:17.200 --> 00:08:18.560]  下面蓋得很久
[00:08:18.560 --> 00:08:19.240]  為什麼呢?
[00:08:19.240 --> 00:08:21.400]  因為打穩那個基礎
[00:08:21.400 --> 00:08:23.080]  打穩那個地樁
[00:08:23.080 --> 00:08:24.720]  打穩那個柱石很重要
[00:08:24.720 --> 00:08:26.760]  你的基礎好的話
[00:08:26.760 --> 00:08:28.360]  上面蓋得快和穩固
[00:08:28.360 --> 00:08:29.320]  所以原來
[00:08:29.320 --> 00:08:31.120]  基礎很重要
[00:08:31.120 --> 00:08:33.080]  我們先聖靈
[00:08:33.080 --> 00:08:34.280]  其實呢
[00:08:34.600 --> 00:08:37.080]  保羅在二弗所書一至三章
[00:08:37.080 --> 00:08:38.920]  就是一個神學的基礎
[00:08:38.920 --> 00:08:41.560]  四至六章就是整個的
[00:08:41.560 --> 00:08:44.160]  將神學基礎的應用出來
[00:08:44.160 --> 00:08:46.280]  所以你看到四至六章裡面所說的話
[00:08:46.280 --> 00:08:48.120]  其實都會提分一至三章的
[00:08:48.120 --> 00:08:50.080]  聖靈就在二章十八節
[00:08:50.080 --> 00:08:51.160]  二弗所書說
[00:08:51.160 --> 00:08:52.480]  因為我們雙方
[00:08:52.480 --> 00:08:55.320]  藉著他在同一位聖靈女德爾
[00:08:55.320 --> 00:08:56.840]  進到父面前
[00:08:56.840 --> 00:08:57.920]  同一位聖靈
[00:08:57.920 --> 00:08:59.800]  我們就是被同一位聖靈
[00:08:59.800 --> 00:09:02.160]  招聚到父神的面前
[00:09:02.560 --> 00:09:06.120]  這個雙方其實是二弗所書在處理
[00:09:06.120 --> 00:09:07.960]  猶太人和希臘人
[00:09:07.960 --> 00:09:09.400]  就是愛邦人
[00:09:09.400 --> 00:09:12.440]  那個分裂的不同
[00:09:12.440 --> 00:09:14.800]  保羅在處理這個合一
[00:09:14.800 --> 00:09:16.240]  一個身體
[00:09:16.240 --> 00:09:17.720]  在一尊二十三節提到
[00:09:17.720 --> 00:09:19.640]  教會就是他的身體
[00:09:19.640 --> 00:09:20.760]  耶穌基督的身體
[00:09:20.760 --> 00:09:22.560]  是充滿萬有所充滿的
[00:09:22.560 --> 00:09:24.840]  也是聖靈連結在我們一起
[00:09:24.840 --> 00:09:27.040]  成為了基督身體的一部分
[00:09:27.040 --> 00:09:28.560]  所以這個第二個基礎
[00:09:28.560 --> 00:09:29.520]  第二個柱石
[00:09:29.520 --> 00:09:30.640]  是提醒我們
[00:09:30.640 --> 00:09:32.320]  是在同一個身體之內
[00:09:32.680 --> 00:09:35.600]  第三個柱石就是指望
[00:09:35.600 --> 00:09:37.360]  在一章十四節說
[00:09:37.360 --> 00:09:40.120]  「這聖靈是我們得基業的憑據
[00:09:40.120 --> 00:09:42.800]  直等到神的指望得救贖
[00:09:42.800 --> 00:09:44.920]  使祂的榮耀得到稱讚」
[00:09:44.920 --> 00:09:47.080]  我剛才所說的二弗所書裡面的奧秘
[00:09:47.080 --> 00:09:48.200]  這個奧秘是什麼呢?
[00:09:48.200 --> 00:09:49.840]  其實上帝很希望
[00:09:49.840 --> 00:09:51.040]  萬有的
[00:09:51.040 --> 00:09:52.320]  祂所創造的
[00:09:52.320 --> 00:09:54.080]  都能夠聚合回到一起
[00:09:54.080 --> 00:09:56.560]  一起等候上帝救贖的日子
[00:09:56.560 --> 00:09:58.160]  耶穌基督救贖我們
[00:09:58.160 --> 00:09:59.880]  從罪裡面得罪釋禍
[00:09:59.880 --> 00:10:01.880]  能夠回到主的面前
[00:10:01.880 --> 00:10:03.360]  萬有都要歸一
[00:10:03.360 --> 00:10:05.320]  一起將榮耀歸給上帝
[00:10:05.320 --> 00:10:08.000]  這就是神給我們的奧秘
[00:10:08.000 --> 00:10:10.000]  也是上帝給我們的盼望
[00:10:10.000 --> 00:10:12.280]  這個盼望不單止是得救的盼望
[00:10:12.280 --> 00:10:14.920]  更加是全人類聚合在一起
[00:10:14.920 --> 00:10:17.560]  一起將榮耀重讚歸給我們的父上帝
[00:10:17.560 --> 00:10:18.560]  這就是一個指望
[00:10:18.560 --> 00:10:19.960]  一個盼望的意思
[00:10:19.960 --> 00:10:22.000]  這是頭三個基礎
[00:10:22.000 --> 00:10:22.880]  很重要
[00:10:22.880 --> 00:10:23.680]  一聖靈
[00:10:23.680 --> 00:10:24.360]  一身體
[00:10:24.360 --> 00:10:24.800]  一指望
[00:10:24.800 --> 00:10:26.040]  大家一起讀好不好?
[00:10:26.040 --> 00:10:26.840]  一二三
[00:10:26.840 --> 00:10:28.160]  一聖靈
[00:10:28.160 --> 00:10:29.320]  一身體
[00:10:29.320 --> 00:10:30.160]  一指望
[00:10:30.160 --> 00:10:30.960]  要記住了
[00:10:30.960 --> 00:10:32.960]  一會兒最後會考你們的
[00:10:32.960 --> 00:10:35.160]  第二個三條柱
[00:10:35.160 --> 00:10:38.800]  大家記住用耶穌基督聯繫就可以了
[00:10:38.800 --> 00:10:39.480]  一主
[00:10:39.480 --> 00:10:40.640]  很明顯主的是什麼?
[00:10:40.640 --> 00:10:42.160]  就是我們主耶穌基督
[00:10:42.160 --> 00:10:43.480]  在一章十四節說
[00:10:43.480 --> 00:10:46.000]  因為祂自己是我們的和平
[00:10:46.000 --> 00:10:47.840]  使雙方合而為一
[00:10:47.840 --> 00:10:50.200]  拆毀了中間隔著的牆
[00:10:50.200 --> 00:10:53.680]  而且以自己的身體終止了冤仇
[00:10:53.680 --> 00:10:56.160]  愛邦人和猶太人
[00:10:56.160 --> 00:10:57.920]  有一個很強烈的牆
[00:10:57.920 --> 00:10:59.080]  如果你記得
[00:10:59.080 --> 00:11:00.600]  猶太人不像愛邦人
[00:11:00.600 --> 00:11:01.600]  不許吃飯
[00:11:01.600 --> 00:11:02.600]  他們骯髒
[00:11:02.600 --> 00:11:03.960]  我吃乾淨的東西
[00:11:03.960 --> 00:11:05.000]  你們愛邦人
[00:11:05.000 --> 00:11:06.200]  很世俗
[00:11:06.200 --> 00:11:07.040]  很污穢
[00:11:07.040 --> 00:11:07.920]  也可以相信耶穌
[00:11:07.920 --> 00:11:09.080]  我也不明白為什麼
[00:11:09.080 --> 00:11:10.360]  但是這裡想說
[00:11:10.360 --> 00:11:12.920]  耶穌基督要拆斷中間的牆
[00:11:12.920 --> 00:11:14.560]  使兩合而為一
[00:11:14.560 --> 00:11:17.160]  將一切的冤仇都要廢去
[00:11:17.160 --> 00:11:19.400]  我們的第四個一
[00:11:19.400 --> 00:11:20.960]  就是耶穌基督一主
[00:11:20.960 --> 00:11:21.800]  聯繫著我們
[00:11:21.800 --> 00:11:23.040]  這是一個很重要的基礎
[00:11:23.040 --> 00:11:24.720]  另外第五個一
[00:11:24.720 --> 00:11:25.480]  是一信
[00:11:25.480 --> 00:11:26.280]  信什麼?
[00:11:26.280 --> 00:11:28.920]  就是我們共同信仰的核心
[00:11:28.920 --> 00:11:31.280]  我們共同所相信的
[00:11:31.280 --> 00:11:33.600]  信仰的核心和對象
[00:11:33.600 --> 00:11:35.320]  我們所信的對象是誰?
[00:11:35.320 --> 00:11:37.120]  就是我們的主耶穌基督
[00:11:37.120 --> 00:11:38.760]  祂是上帝的兒子
[00:11:38.760 --> 00:11:40.240]  祂是死而復活
[00:11:40.240 --> 00:11:41.680]  生而復活的主
[00:11:41.680 --> 00:11:43.040]  祂是我們的救主
[00:11:43.040 --> 00:11:44.960]  是我們生命的主
[00:11:44.960 --> 00:11:48.440]  這個主將我們眾人聯繫在一起
[00:11:48.440 --> 00:11:49.920]  因為我們有同一個主
[00:11:49.920 --> 00:11:50.920]  所以我們可以走在一起
[00:11:50.920 --> 00:11:53.160]  這是一個合一的基礎
[00:11:53.160 --> 00:11:54.760]  對於我們浸信會來說
[00:11:54.760 --> 00:11:56.680]  或者對於所有教會來說
[00:11:56.680 --> 00:11:57.800]  洗禮
[00:11:57.800 --> 00:11:58.680]  浸禮
[00:11:58.680 --> 00:11:59.880]  也是很重要
[00:11:59.880 --> 00:12:00.680]  為什麼?
[00:12:00.680 --> 00:12:03.120]  因為浸禮不是說浸的形式
[00:12:03.120 --> 00:12:04.560]  有些是灑水
[00:12:04.560 --> 00:12:06.080]  有些是全身受浸
[00:12:06.080 --> 00:12:07.000]  不要緊
[00:12:07.000 --> 00:12:08.720]  但最重要的是
[00:12:08.720 --> 00:12:11.240]  在浸禮裡面是信而受浸的
[00:12:11.240 --> 00:12:12.520]  我們因為信而受浸
[00:12:12.520 --> 00:12:13.760]  加入教會
[00:12:13.760 --> 00:12:15.760]  我們是與主同死
[00:12:15.760 --> 00:12:17.440]  同葬、同復活
[00:12:17.440 --> 00:12:19.840]  一起成為主的門徒
[00:12:19.840 --> 00:12:24.000]  在這個浸禮的踐行裡面
[00:12:24.000 --> 00:12:25.200]  我們表明了
[00:12:25.200 --> 00:12:27.920]  我們是同一個教會
[00:12:27.920 --> 00:12:30.360]  我們是同一個身體
[00:12:30.360 --> 00:12:33.160]  我們是在主的裡面
[00:12:33.160 --> 00:12:34.920]  這是第六個「一」
[00:12:34.920 --> 00:12:37.160]  第七個「一」更妙
[00:12:37.160 --> 00:12:38.360]  更奇妙
[00:12:38.360 --> 00:12:40.480]  「一」已經支撐了所有東西
[00:12:40.480 --> 00:12:41.760]  「一神」
[00:12:41.760 --> 00:12:43.840]  「一神」是我們父神
[00:12:43.840 --> 00:12:45.520]  是萬有之父
[00:12:45.520 --> 00:12:47.320]  在萬有之上
[00:12:47.320 --> 00:12:49.400]  在貫通萬有
[00:12:49.400 --> 00:12:51.520]  更加是萬有之眾
[00:12:51.520 --> 00:12:52.800]  保羅很厲害
[00:12:52.800 --> 00:12:53.800]  一句話
[00:12:53.800 --> 00:12:55.720]  將父神那份超越性
[00:12:55.720 --> 00:12:57.120]  無所不在
[00:12:57.120 --> 00:12:59.320]  內在性都說出來了
[00:12:59.320 --> 00:13:00.760]  這個超越性代表
[00:13:00.760 --> 00:13:02.960]  父神是管治在我們當中
[00:13:02.960 --> 00:13:04.440]  在我們之上
[00:13:04.440 --> 00:13:05.960]  祂在我們當中
[00:13:05.960 --> 00:13:07.200]  眾人之間
[00:13:07.200 --> 00:13:08.720]  又在我們中間裡面
[00:13:08.720 --> 00:13:11.440]  更加內在我們每個人之內
[00:13:11.440 --> 00:13:13.080]  無處不在
[00:13:13.080 --> 00:13:14.560]  又在我們之上
[00:13:14.560 --> 00:13:16.640]  又在我們眾人之中
[00:13:16.640 --> 00:13:17.920]  更加在你心裡面
[00:13:17.920 --> 00:13:19.400]  那就是我們的父神
[00:13:19.400 --> 00:13:20.840]  就是這七個「一」
[00:13:20.840 --> 00:13:21.680]  這七個「一」
[00:13:21.680 --> 00:13:22.800]  我們一起讀
[00:13:22.800 --> 00:13:24.320]  「一身體」
[00:13:24.320 --> 00:13:25.480]  「一性靈」
[00:13:25.480 --> 00:13:26.720]  「一指望」
[00:13:26.720 --> 00:13:27.800]  「一主」
[00:13:27.800 --> 00:13:28.720]  「一信」
[00:13:28.720 --> 00:13:29.600]  「一浸」
[00:13:29.600 --> 00:13:30.400]  「一神」
[00:13:30.400 --> 00:13:31.480]  這七個「一」
[00:13:31.480 --> 00:13:34.120]  就成為了教會合一的基礎
[00:13:34.120 --> 00:13:35.640]  最重要的基石
[00:13:35.640 --> 00:13:36.880]  七條凳子
[00:13:36.880 --> 00:13:38.040]  七條柱子
[00:13:38.040 --> 00:13:40.040]  七個石凳子
[00:13:40.040 --> 00:13:43.000]  這樣坐在教會的底部裡面
[00:13:43.000 --> 00:13:44.600]  所以你平時可能看不到
[00:13:44.600 --> 00:13:46.600]  這些是行動
[00:13:46.600 --> 00:13:48.480]  這些是行動的思想
[00:13:48.480 --> 00:13:50.960]  不可以具體看到的
[00:13:50.960 --> 00:13:52.760]  不是說教會有一個很明確的目標
[00:13:52.760 --> 00:13:55.000]  我們現在要去傳福音
[00:13:55.000 --> 00:13:57.520]  或者我們現在要去做探訪
[00:13:57.520 --> 00:13:58.560]  不是這些很明顯
