
[00:00:00.000 --> 00:00:04.640]  這一段聖經在馬太福音第28章第5到第6節
[00:01:38.200 --> 00:01:40.400]  所以保留在聖經上說
[00:01:40.400 --> 00:01:43.080]  若是耶穌基督沒有復活
[00:01:43.080 --> 00:01:46.120]  那我們今天所傳的就是枉然
[00:01:46.120 --> 00:01:48.840]  我們所信的也是枉然
[00:01:48.840 --> 00:01:53.640]  今天我看見很多的基督徒在生活當中感覺軟弱無力
[00:01:53.640 --> 00:01:58.920]  常常就是因為不明白主復活所帶給我們的恩典
[00:01:58.920 --> 00:02:01.760]  很多時候我們把主復活的真理
[00:02:01.760 --> 00:02:03.360]  當作一個教義
[00:02:03.360 --> 00:02:05.880]  說說聽聽而已
[00:02:05.880 --> 00:02:11.640]  並不覺得主的復活與我們的生活有什麼很直接的關係
[00:02:11.640 --> 00:02:13.840]  但事實上我們看見主的復活
[00:02:13.840 --> 00:02:16.640]  是今天基督徒蒙神的恩典
[00:02:16.640 --> 00:02:20.560]  蒙神祝福一個非常重要的關鍵
[00:02:20.560 --> 00:02:22.840]  所以今天早上從幾方面我們來看
[00:02:22.840 --> 00:02:26.360]  主的復活跟你我的關係是什麼呢
[00:02:26.360 --> 00:02:27.560]  首先第一個
[00:02:27.560 --> 00:02:30.280]  主的復活帶給我們得救的確句
[00:02:30.280 --> 00:02:32.360]  跟著他說主復活帶給我們得救的確句
[00:02:32.360 --> 00:02:35.720]  跟他說
[00:02:35.720 --> 00:02:38.560]  羅馬書第五章第十節在這裡說
[00:02:38.560 --> 00:02:40.200]  因為我們做仇敵的時候
[00:02:40.200 --> 00:02:42.440]  且藉著神兒子的死
[00:02:42.440 --> 00:02:44.080]  得與神和好
[00:02:44.080 --> 00:02:47.960]  既已和好更要因他的生得救了
[00:02:47.960 --> 00:02:49.520]  做一個基督徒
[00:02:49.520 --> 00:02:52.160]  你一定需要一個確句
[00:02:52.160 --> 00:02:54.960]  在基督裡你是得救的
[00:02:54.960 --> 00:02:56.120]   Amen
[00:02:56.120 --> 00:02:58.640]  也許你說牧師我這麼軟弱
[00:02:58.640 --> 00:03:01.400]  我怎麼可能得救呢
[00:03:01.400 --> 00:03:03.880]  這些經文很清楚告訴我們兩件事情
[00:03:03.880 --> 00:03:05.080]  第一個
[00:03:05.080 --> 00:03:07.200]  藉著神兒子的死
[00:03:07.200 --> 00:03:10.080]  我們得與神和好
[00:03:10.080 --> 00:03:14.040]  本來我們人是死在罪惡過犯當中的
[00:03:14.040 --> 00:03:16.840]  我們本來與神的恩典是隔絕的
[00:03:16.840 --> 00:03:19.080]  沒有任何的關係的
[00:03:19.080 --> 00:03:22.240]  但神兒子主耶穌基督為愛我們的緣故
[00:03:22.240 --> 00:03:24.200]  來到這個世界上
[00:03:24.200 --> 00:03:27.920]  為我們的罪被定死在十字架上
[00:03:27.920 --> 00:03:33.560]  代替我們承受神對罪惡一切的刑罰
[00:03:33.560 --> 00:03:35.240]  這為什麼每次在受難節的時候
[00:03:35.240 --> 00:03:38.560]  我們一定會念以塞亞書這段經文
[00:03:38.560 --> 00:03:41.120]  以塞亞書五十三章四到五節
[00:03:41.120 --> 00:03:43.640]  我們再讀一次這兩件事情非常的重要
[00:03:43.640 --> 00:03:44.440]  來
[00:03:44.440 --> 00:03:47.560]  他誠然擔當我們的憂患
[00:03:47.560 --> 00:03:49.360]  背負我們的痛苦
[00:03:49.360 --> 00:03:51.720]  我們卻以為他受責罰
[00:03:51.720 --> 00:03:54.120]  被神擊打苦帶了
[00:03:54.120 --> 00:03:57.080]  哪知他為我們的過犯受害
[00:03:57.080 --> 00:03:59.160]  為我們的罪孽壓傷
[00:03:59.160 --> 00:04:00.920]  因他受的刑罰
[00:04:00.920 --> 00:04:02.520]  我們得平安
[00:04:02.520 --> 00:04:04.280]  因他受的鞭傷
[00:04:04.280 --> 00:04:05.760]  我們得醫治
[00:04:05.760 --> 00:04:08.240]  這裡講到耶穌是為你我的罪
[00:04:08.240 --> 00:04:09.440]  來到這個世界上
[00:04:09.440 --> 00:04:10.160]  為我們
[00:04:10.160 --> 00:04:12.960]  這裡講到我們請問誰是我們
[00:04:12.960 --> 00:04:13.600]  就是我們
[00:04:13.600 --> 00:04:14.280]  就是你跟我
[00:04:14.280 --> 00:04:16.920]  跟你媽說就是你啦
[00:04:16.920 --> 00:04:20.640]  第二點你真的需要憑信心來看見這件事情
[00:04:20.640 --> 00:04:22.640]  耶穌基督在十字架上
[00:04:22.640 --> 00:04:24.080]  祂所背負的
[00:04:24.080 --> 00:04:26.240]  不是別人的重擔
[00:04:26.240 --> 00:04:28.120]  是你我的重擔
[00:04:28.120 --> 00:04:30.600]  耶穌基督在十字架上所承受的
[00:04:30.600 --> 00:04:32.240]  不是你我的罪
[00:04:32.240 --> 00:04:33.560]  不是只是世人的罪
[00:04:33.560 --> 00:04:34.680]  是你我的罪
[00:04:34.680 --> 00:04:36.560]  都在祂的身上
[00:04:36.560 --> 00:04:37.880]  今天我們來到神面前
[00:04:37.880 --> 00:04:39.120]  需要再一次看見
[00:04:39.120 --> 00:04:40.680]  耶穌在十字架上
[00:04:40.680 --> 00:04:43.400]  已經代替我們
[00:04:43.400 --> 00:04:47.880]  承受了神對罪惡一切的一個刑罰
[00:04:47.880 --> 00:04:50.280]  而神所審判過的地方
[00:04:50.280 --> 00:04:52.800]  神不會再審判
[00:04:52.800 --> 00:04:56.520]  這為什麼當祖耶穌在十字架斷氣的那一剎那
[00:04:56.520 --> 00:05:00.920]  聖殿的漫子從上到下列為兩半
[00:05:00.920 --> 00:05:03.400]  表明了那個在神與人之間
[00:05:03.400 --> 00:05:06.880]  那個罪惡的攔阻已經被除去了
[00:05:06.880 --> 00:05:07.720]  你們
[00:05:07.720 --> 00:05:09.960]  我們人的罪在基督裡面
[00:05:09.960 --> 00:05:12.240]  已經得到赦免了
[00:05:12.240 --> 00:05:14.240]  你們 哈利路亞
[00:05:14.240 --> 00:05:15.040]  第二
[00:05:15.040 --> 00:05:17.440]  我們看見藉著祖耶穌的生
[00:05:17.440 --> 00:05:19.120]  我們可以得救
[00:05:19.120 --> 00:05:20.240]  這裡講到
[00:05:20.240 --> 00:05:23.440]  我們看見耶穌基督復活太重要了
[00:05:23.440 --> 00:05:28.080]  因為如果耶穌基督只是為我們死在十字架上就結束了
[00:05:28.080 --> 00:05:29.440]  那對我們來講
[00:05:29.440 --> 00:05:33.520]  不就好像淚灑黃花悲劇一場而已嗎
[00:05:33.520 --> 00:05:34.360]  但感謝神
[00:05:34.360 --> 00:05:36.920]  祖耶穌不但為我們死在十字架上
[00:05:36.920 --> 00:05:39.200]  流下寶血洗盡我們罪
[00:05:39.200 --> 00:05:43.040]  而且第三天祂從死裡復活了
[00:05:43.040 --> 00:05:44.400]  你們
[00:05:44.400 --> 00:05:50.320]  祖的復活證明了祂有勝過罪惡跟死亡的權柄
[00:05:50.320 --> 00:05:56.040]  在基督裡面一切罪惡的鎖鏈已經被斷開了
[00:05:56.040 --> 00:05:58.560]  這為什麼哥林多後書第五章十七節
[00:05:58.560 --> 00:06:00.000]  我們非常喜歡的經文
[00:06:00.000 --> 00:06:01.360]  我們一同來念
[00:06:01.360 --> 00:06:03.080]  若有人在基督裡
[00:06:03.080 --> 00:06:05.000]  他就是新造的人
[00:06:05.000 --> 00:06:09.720]  舊事已過一切都變成新的
[00:06:09.720 --> 00:06:12.680]  意思就是無論你過去
[00:06:12.680 --> 00:06:16.400]  在多少黑暗罪惡當中
[00:06:16.400 --> 00:06:21.120]  無論你過去在多少傷痛跟軟弱當中
[00:06:21.120 --> 00:06:24.680]  只要今天你選擇在基督裡
[00:06:24.680 --> 00:06:28.000]  選擇相信接受耶穌的救恩
[00:06:28.000 --> 00:06:30.960]  你就是一個新造的人
[00:06:30.960 --> 00:06:32.120]  你們
[00:06:32.120 --> 00:06:35.640]  我好喜歡這個新造的人這句話
[00:06:35.640 --> 00:06:40.600]  意思就好像神起初原先所造的一樣
[00:06:40.600 --> 00:06:42.760]  起初的創造一樣
[00:06:42.760 --> 00:06:46.200]  在神的眼中是看為美好的
[00:06:46.200 --> 00:06:48.520]  是看為寶貴的
[00:06:48.520 --> 00:06:49.440]  就算你說
[00:06:49.440 --> 00:06:51.800]  牧師對不起我做了基督徒之後
[00:06:51.800 --> 00:06:55.560]  我還是在罪惡當中怎麼辦呢
[00:06:55.560 --> 00:06:58.200]  只要你今天願意迴轉
[00:06:58.200 --> 00:07:00.760]  你今天就能做新造的人
[00:07:00.760 --> 00:07:02.560]  你每天能夠迴轉
[00:07:02.560 --> 00:07:04.880]  每天都能夠做新造的人
[00:07:04.880 --> 00:07:07.200]  每天選擇在基督裡面
[00:07:07.200 --> 00:07:09.240]  你每天就是新造的人
[00:07:09.240 --> 00:07:10.280]  Amen
[00:07:10.280 --> 00:07:12.960]  所以在基督裡面你要有個確信
[00:07:12.960 --> 00:07:14.280]  要確信
[00:07:14.280 --> 00:07:15.960]  你看你是得救的
[00:07:15.960 --> 00:07:20.600]  在基督裡面主用他的保險買贖你回來
[00:07:20.600 --> 00:07:23.520]  你的生命是屬於神的
[00:07:23.520 --> 00:07:26.640]  跟你朋友說你生命是屬於神的
[00:07:26.640 --> 00:07:29.480]  沒有人能夠將你從神的手中奪走的
[00:07:29.480 --> 00:07:30.320]  Amen
[00:07:30.320 --> 00:07:31.920]  Hallelujah
[00:07:31.920 --> 00:07:33.000]  第二
[00:07:33.000 --> 00:07:37.480]  主的復活帶給我們生命嶄新的開始
[00:07:37.480 --> 00:07:43.440]  跟你朋友說主復活帶給我們生命嶄新的開始
[00:07:43.440 --> 00:07:46.320]  跟著前書十五章第四十五節這樣說
[00:07:46.320 --> 00:07:47.600]  經上也是這樣
[00:07:47.600 --> 00:07:52.120]  記得說首先的人亞當成了有靈的活人
[00:07:52.120 --> 00:07:55.120]  末後的亞當成了叫人怎麼樣
[00:07:55.120 --> 00:07:57.480]  活的靈
[00:07:57.480 --> 00:08:00.040]  這段聖經是保羅針對到主耶穌
[00:08:00.040 --> 00:08:04.040]  就是從死裡復活這句話來說的一句話
[00:08:04.040 --> 00:08:06.840]  這講到首先的亞當
[00:08:06.840 --> 00:08:09.800]  是指的我們的始祖亞當而言
[00:08:09.800 --> 00:08:12.080]  那個末後的亞當是誰呢
[00:08:12.080 --> 00:08:16.840]  這個末後的亞當就指的復活的主耶穌基督
[00:08:16.840 --> 00:08:20.960]  首先的亞當雖然是個有靈的活人
[00:08:20.960 --> 00:08:24.080]  但他卻是一個失敗的亞當
[00:08:24.080 --> 00:08:26.960]  因為他選擇走到自己的道路
[00:08:26.960 --> 00:08:33.160]  以至於落入到罪惡的咒主跟痛苦跟瑕疵當中
[00:08:33.160 --> 00:08:37.040]  而今天歷世歷代亞當的子孫們就是我們
[00:08:37.040 --> 00:08:38.680]  也因著我們自己的罪
[00:08:38.680 --> 00:08:44.760]  我們今天也活在罪惡死亡氣息的陰影當中
[00:08:44.760 --> 00:08:49.240]  我們看見今天多少人的心靈充滿了死亡的氣息
[00:08:49.240 --> 00:08:53.120]  面對多少生活的壓力不再有希望
[00:08:53.120 --> 00:08:58.840]  也不再有信心能夠有動力來面對每一天的生活
[00:08:58.840 --> 00:09:03.680]  我們看見今天多少的家庭充滿了死亡的氣息
[00:09:03.680 --> 00:09:06.720]  不再有愛 不再有信任
[00:09:06.720 --> 00:09:10.200]  多少的家庭 丈夫做牛做馬
[00:09:10.200 --> 00:09:12.280]  妻子任勞任怨
[00:09:12.280 --> 00:09:16.360]  但家中確實沒有任何喜樂的氣氛
[00:09:16.360 --> 00:09:17.520]  今天太多的時候
[00:09:17.520 --> 00:09:20.680]  當我們看見這樣充滿危機的世代當中
[00:09:20.680 --> 00:09:24.960]  我們的心中充滿了恐懼跟不安不是嗎
[00:09:24.960 --> 00:09:27.400]  在我們心中有個吶喊
[00:09:27.400 --> 00:09:30.760]  我們還有盼望嗎
[00:09:30.760 --> 00:09:32.120]  但感謝神
[00:09:32.120 --> 00:09:36.080]  首先的亞當雖然是個失敗的亞當
[00:09:36.080 --> 00:09:38.520]  但這裡說幕後的亞當
[00:09:38.520 --> 00:09:40.680]  那位復活的主耶穌基督
[00:09:40.680 --> 00:09:44.960]  卻是一位重新教人活的靈啊
[00:09:44.960 --> 00:09:47.080]  所以什麼是復活節
[00:09:47.080 --> 00:09:49.880]  復活節就是神要對我們說
[00:09:49.880 --> 00:09:54.160]  我要重新在你的生命當中帶來盼望
[00:09:54.160 --> 00:09:55.480]  你們
[00:09:55.480 --> 00:09:58.520]  就有越來越看見我們的神
[00:09:58.520 --> 00:10:02.040]  就是那位能夠進入我們生命當中
[00:10:02.040 --> 00:10:05.800]  重新帶給我們盼望的神
[00:10:05.800 --> 00:10:08.200]  能夠重新在我們的生命當中
[00:10:08.200 --> 00:10:11.240]  重新帶給我們機會的神
[00:10:11.240 --> 00:10:12.680]  你們
[00:10:12.680 --> 00:10:14.080]  你想想看
[00:10:14.080 --> 00:10:17.360]  在聖經裡面的故事 多少的故事
[00:10:17.360 --> 00:10:20.080]  不都是向我們寫明神的憐憫
[00:10:20.080 --> 00:10:23.120]  神的恩典跟慈愛嗎
[00:10:23.120 --> 00:10:26.000]  在舊約聖經中的約瑟
[00:10:26.000 --> 00:10:29.760]  你看他經過多少家庭的恩怨
[00:10:29.760 --> 00:10:33.840]  有時候我們也是走過多少類似家庭的恩怨
[00:10:33.840 --> 00:10:37.480]  他甚至被他的兄弟出賣到埃及
[00:10:37.480 --> 00:10:39.720]  最後當他的兄弟到埃及來
[00:10:39.720 --> 00:10:42.640]  向他求周祭的時候
[00:10:42.640 --> 00:10:44.040]  我告訴你
[00:10:44.040 --> 00:10:48.040]  若是這其中沒有神的饒恕
[00:10:48.040 --> 00:10:51.280]  神的憐憫跟恩慈的話
[00:10:51.280 --> 00:10:54.120]  想想看那個結局會是如何
[00:10:54.120 --> 00:11:00.400]  難道不就是冤冤相報 世代為仇嗎
[00:11:00.400 --> 00:11:04.280]  想想看在聖經裡面浪子回頭的比喻
[00:11:04.280 --> 00:11:06.680]  當那個浪子離家出走
[00:11:06.680 --> 00:11:09.040]  用盡一切的家財
[00:11:09.040 --> 00:11:11.320]  甚至走投無路
[00:11:11.320 --> 00:11:15.160]  最後回到父親家裡的時候
[00:11:15.160 --> 00:11:18.320]  我告訴你 若是其中沒有神的憐憫
[00:11:18.320 --> 00:11:20.880]  神的恩慈的話
[00:11:20.880 --> 00:11:23.880]  想想看那個結局會是如何
[00:11:23.880 --> 00:11:26.400]  難道不就是鐵門深鎖
[00:11:26.400 --> 00:11:31.120]  永遠隔絕 不得饒恕嗎
[00:11:31.120 --> 00:11:33.000]  想想看彼得
[00:11:33.000 --> 00:11:35.080]  在侍奉跟隨神的過程當中
[00:11:35.080 --> 00:11:38.720]  三次不認主
[00:11:38.720 --> 00:11:41.960]  那天讓他出去痛哭的時候
[00:11:41.960 --> 00:11:45.800]  想想看若是沒有神的饒恕
[00:11:45.800 --> 00:11:49.040]  沒有神的憐憫跟恩慈
[00:11:49.040 --> 00:11:51.520]  那個結局會是如何
[00:11:51.520 --> 00:11:57.360]  難道不是充滿了羞愧 自責一生嗎
[00:11:57.360 --> 00:11:58.960]  聖經裡面充滿這樣的故事
[00:11:58.960 --> 00:12:02.320]  想想看約拿的故事
[00:12:02.320 --> 00:12:05.240]  想想看參孫的故事
[00:12:05.240 --> 00:12:07.760]  馬可的故事
[00:12:07.760 --> 00:12:10.720]  當你越看聖經 你越明白一件事
[00:12:10.720 --> 00:12:12.640]  我們人生是何等樂意
[00:12:12.640 --> 00:12:14.800]  在我們一切的失敗當中
[00:12:14.800 --> 00:12:18.880]  重新帶給我們盼望的神
[00:12:18.880 --> 00:12:21.080]  第二件事你一定要記得
[00:12:21.080 --> 00:12:22.880]  神的計劃
[00:12:22.880 --> 00:12:28.520]  永遠是大過你一切所犯的錯誤跟失敗
[00:12:28.520 --> 00:12:30.280]  我再說神的計劃
[00:12:30.280 --> 00:12:34.800]  永遠是大過你一切的錯誤跟失敗
[00:12:34.800 --> 00:12:38.120]  那個首先的亞當雖然是失敗的
[00:12:38.120 --> 00:12:39.920]  但末後的亞當
[00:12:39.920 --> 00:12:45.200]  卻是那重新叫我們活過來的靈
[00:12:45.200 --> 00:12:48.400]  正如剛才我們所唱那首詩歌講的
[00:12:48.400 --> 00:12:50.280]  因他活著
[00:12:50.280 --> 00:12:53.240]  我們能夠面對明天
[00:12:53.240 --> 00:12:55.120]  因他活著
[00:12:55.120 --> 00:12:57.280]  不再懼怕
[00:12:57.280 --> 00:13:01.040]  我深知道他掌管明天
[00:13:01.040 --> 00:13:02.440]  哈利路亞
[00:13:02.440 --> 00:13:04.400]  生命充滿了什麼
[00:13:04.400 --> 00:13:06.160]  希望
[00:13:06.160 --> 00:13:09.120]  只因為他活著
[00:13:09.120 --> 00:13:13.640]  生命充滿希望不是因為現在的環境
[00:13:13.640 --> 00:13:15.520]  生命充滿希望
[00:13:15.520 --> 00:13:19.440]  只因為主今天仍然活著
[00:13:19.440 --> 00:13:20.280]  Amen
[00:13:20.280 --> 00:13:22.040]  哈利路亞
[00:13:22.040 --> 00:13:24.480]  第三 我們看見主的復活
[00:13:24.480 --> 00:13:27.920]  帶給我們主永遠的同在
[00:13:27.920 --> 00:13:30.480]  跟你們說主復活帶給我們主永遠的同在
[00:13:30.480 --> 00:13:34.240]  跟他說
[00:13:34.240 --> 00:13:36.360]  約翰福音14章16節太寶貴了
[00:13:36.360 --> 00:13:37.560]  這裡說我要求父
[00:13:37.560 --> 00:13:40.280]  父就另外賜給你們一位寶貴師
[00:13:40.280 --> 00:13:41.480]  叫他怎麼樣
[00:13:41.480 --> 00:13:44.320]  永遠與你們同在
[00:13:44.320 --> 00:13:46.400]  在主復活升天之後
[00:13:46.400 --> 00:13:48.480]  再按照他所應許的
[00:13:48.480 --> 00:13:50.920]  將聖靈拆遣下來
[00:13:50.920 --> 00:13:54.440]  住在每一位信徒的生命當中
[00:13:54.440 --> 00:13:56.440]  主在這很清楚告訴我們說
[00:13:56.440 --> 00:13:59.760]  這位聖靈要永遠與我們同在
[00:13:59.760 --> 00:14:04.240]  意思就是他永遠不會離開我們
[00:14:04.240 --> 00:14:06.120]  今天做一個基督徒
[00:14:06.120 --> 00:14:08.840]  無論你外面的環境是如何
[00:14:08.840 --> 00:14:12.000]  是順利 是艱難
[00:14:12.000 --> 00:14:14.800]  無論你裡面的光景是如何
[00:14:14.800 --> 00:14:17.520]  是剛強 是軟弱
[00:14:17.520 --> 00:14:21.200]  無論如何有一件事情是你要確信
[00:14:21.200 --> 00:14:24.640]  那就是神永遠與你同在
[00:14:24.640 --> 00:14:27.040]  他永遠不會離開你的
[00:14:27.040 --> 00:14:28.080]  Amen
[00:14:28.080 --> 00:14:32.360]  跟你們說他永遠不會離開你的
[00:14:32.360 --> 00:14:35.280]  可是今天很多時候我看見很多基督徒
[00:14:35.280 --> 00:14:36.920]  把主的同在
[00:14:36.920 --> 00:14:40.560]  只是當作一個教義來相信而已
[00:14:40.560 --> 00:14:42.800]  神的同在對他們來講
[00:14:42.800 --> 00:14:45.200]  只是頭腦的知識而已
[00:14:45.200 --> 00:14:50.000]  並沒有在生命當中真實的去經歷
[00:14:50.000 --> 00:14:53.000]  就好像主耶穌從死裡復活之後
[00:14:53.000 --> 00:14:55.280]  你還記得有兩個門徒
[00:14:55.280 --> 00:14:58.400]  走向以馬物屍的道路上
[00:14:58.400 --> 00:15:02.600]  他們聽見主耶穌從死裡復活的事情
[00:15:02.600 --> 00:15:06.120]  他們那天兩個人在談論這件事情
[00:15:06.120 --> 00:15:09.600]  所以我們看路加福音24章15到17節這裡說
[00:15:09.600 --> 00:15:12.360]  他們正談論相問的時候
[00:15:12.360 --> 00:15:13.280]  很有意思
[00:15:13.280 --> 00:15:17.480]  耶穌親自就近他們 和他們同行
[00:15:17.480 --> 00:15:19.880]  只是他們的眼睛迷糊了
[00:15:19.880 --> 00:15:21.800]  不認識他
[00:15:21.800 --> 00:15:22.920]  耶穌對他們說
[00:15:22.920 --> 00:15:26.040]  你們走路彼此談論的是什麼事呢
[00:15:26.040 --> 00:15:29.000]  他們就站住臉上帶著什麼
[00:15:29.000 --> 00:15:29.760]  愁容
[00:15:29.760 --> 00:15:32.280]  為什麼臉上帶著愁容呢
[00:15:32.280 --> 00:15:35.680]  因為他們不知道耶穌在哪裡
[00:15:35.680 --> 00:15:38.680]  以前他們曾經跟隨耶穌
[00:15:38.680 --> 00:15:42.720]  所到處都是神蹟奇事
[00:15:42.720 --> 00:15:44.480]  可是過去他們所認識的耶穌
[00:15:44.480 --> 00:15:47.480]  現在已經被釘在十字架上死了
[00:15:47.480 --> 00:15:50.360]  他們不知道現在耶穌在哪裡
[00:15:50.360 --> 00:15:52.280]  或許耶穌照他所說的
[00:15:52.280 --> 00:15:54.280]  從死裡復活了
[00:15:54.280 --> 00:15:56.600]  或者像那些婦女所傳的說
[00:15:56.600 --> 00:15:59.240]  他們看見耶穌從死裡復活
[00:15:59.240 --> 00:16:01.440]  但是也有人說他們到墳墓去
[00:16:01.440 --> 00:16:04.280]  並沒有看到復活的主耶穌基督
[00:16:04.280 --> 00:16:08.640]  那到底耶穌現在在哪裡呢
[00:16:08.640 --> 00:16:12.200]  其實耶穌正在他們眼前 不是嗎
[00:16:12.200 --> 00:16:15.200]  耶穌正在與他們同在
[00:16:15.200 --> 00:16:18.720]  但他們的心卻是信得很遲鈍
[00:16:18.720 --> 00:16:23.720]  他只把復活的真理當作一個教義說說聽聽而已
[00:16:23.720 --> 00:16:26.720]  並沒有在信心裡面去領受
[00:16:26.720 --> 00:16:31.560]  所以他們看不見站在他們眼前的耶穌基督
[00:16:31.560 --> 00:16:33.840]  多少時候每次讀到這個故事
[00:16:33.840 --> 00:16:36.880]  想著如果我是耶穌我就一棒子打下去
[00:16:36.880 --> 00:16:39.840]  糊塗蟲就在你眼前嘛
[00:16:39.840 --> 00:16:42.600]  還不知道在哪裡呢
[00:16:42.600 --> 00:16:44.400]  但丁鴻姐妹 這次多少時候
[00:16:44.400 --> 00:16:47.480]  我們今天的光景不就是這樣嗎
[00:16:47.480 --> 00:16:49.560]  不就是我們嗎
[00:16:49.560 --> 00:16:52.280]  多少時候我們聽見在聖經裡面
[00:16:52.280 --> 00:16:53.640]  看見在聖經裡面
[00:16:53.640 --> 00:16:57.040]  神所成就偉大奇妙的事情
[00:16:57.040 --> 00:16:58.400]  我們一方面說感謝主
[00:16:58.400 --> 00:17:00.440]  可是我們心裡想的
[00:17:00.440 --> 00:17:03.680]  那是過去的事情嗎 不是嗎
[00:17:03.680 --> 00:17:06.440]  我們的神是亞伯拉罕 以撒 雅各的神
[00:17:06.440 --> 00:17:09.000]  那都是過去的人物嘛
[00:17:09.000 --> 00:17:13.000]  那神啊 你現在在哪裡呢
[00:17:13.000 --> 00:17:15.080]  多少時候我們在聽道的時候
[00:17:15.080 --> 00:17:16.440]  在讀聖經的時候
[00:17:16.440 --> 00:17:20.120]  我們也以為我們的神是將來的神嘛
[00:17:20.120 --> 00:17:22.560]  是的 有一天主耶穌回來
[00:17:22.560 --> 00:17:24.400]  迎接我們到天上
[00:17:24.400 --> 00:17:26.560]  與祂永遠同在一起
[00:17:26.560 --> 00:17:30.280]  但那是將來的事情 將來的盼望嘛
[00:17:30.280 --> 00:17:33.320]  現在的神 你在哪裡啊
[00:17:33.320 --> 00:17:37.000]  丁鴻姐妹 主的復活就是告訴我們一件事情
[00:17:37.000 --> 00:17:39.160]  我們的神不但是過去的神
[00:17:39.160 --> 00:17:40.440]  不但是將來的神
[00:17:40.440 --> 00:17:43.240]  我們的神更是現在的神
[00:17:43.240 --> 00:17:44.480]  哈利路亞
[00:17:44.480 --> 00:17:47.160]  這位過去為我們死在私教
[00:17:47.160 --> 00:17:49.080]  為我們從死裡復活的神
[00:17:49.080 --> 00:17:51.480]  這位將來要迎接我們到天上
[00:17:51.480 --> 00:17:52.880]  與祂永遠同在的神
[00:17:52.880 --> 00:17:55.240]  今天正住在你我的裡面
[00:17:55.240 --> 00:17:57.440]  祂永遠不會離開
[00:17:57.440 --> 00:17:58.840]  哈利路亞
[00:17:58.840 --> 00:18:02.520]  好 丁鴻姐 如果你真的明白這個真理
[00:18:02.520 --> 00:18:04.800]  你要在每天的生活當中
[00:18:04.800 --> 00:18:08.640]  你來宣告我的神永遠與我同在
[00:18:08.640 --> 00:18:10.000]  Amen
[00:18:10.000 --> 00:18:12.400]  你每天早上起來的時候
[00:18:12.400 --> 00:18:15.640]  就不要哀聲嘆氣了
[00:18:15.640 --> 00:18:19.480]  跟你們說不要再哀聲嘆氣了
[00:18:19.480 --> 00:18:21.440]  好像神沒有復活一樣
[00:18:21.440 --> 00:18:23.800]  好像主不坐在寶座上一樣
[00:18:23.800 --> 00:18:25.800]  你每天早上起來就要宣告
[00:18:25.800 --> 00:18:28.760]  主永遠與我同在
[00:18:28.760 --> 00:18:29.720]  Amen
[00:18:29.720 --> 00:18:31.160]  哈利路亞
[00:18:31.160 --> 00:18:32.880]  你真的要知道
[00:18:32.880 --> 00:18:35.160]  今天做一個基督徒
[00:18:35.160 --> 00:18:38.840]  你是個帶著神的同在
[00:18:38.840 --> 00:18:41.520]  走在地上的人
[00:18:41.520 --> 00:18:43.120]  想到過沒有
[00:18:43.120 --> 00:18:45.720]  你是帶著神的同在
[00:18:45.720 --> 00:18:48.280]  走在地上的人
[00:18:48.280 --> 00:18:50.520]  你要記得非常重要
[00:18:50.520 --> 00:18:53.680]  換句話說今天你無論走到哪裡
[00:18:53.680 --> 00:18:56.520]  你要把神的同在就帶到那裡
