
[00:00:00.000 --> 00:00:02.000]  鄭氏媒體,平安!
[00:02:16.000 --> 00:02:19.000]  那時人數約有五千
[00:02:19.000 --> 00:02:23.000]  耶穌對門徒說:叫他們一排一排的坐下
[00:02:23.000 --> 00:02:25.000]  每排大約五十個人
[00:02:25.000 --> 00:02:29.000]  門徒就如此行,叫眾人都坐下
[00:02:29.000 --> 00:02:32.000]  耶穌拿著這五個餅兩條魚
[00:02:32.000 --> 00:02:35.000]  望著天祝福,打開第二批門徒
[00:02:35.000 --> 00:02:37.000]  擺在眾人面前
[00:02:37.000 --> 00:02:40.000]  他們就吃,並且都吃飽了
[00:02:40.000 --> 00:02:43.000]  把剩下的零碎收拾起來
[00:02:43.000 --> 00:02:47.000]  裝滿了十二個籃子」
[00:02:47.000 --> 00:02:51.000]  這是一個非常熟悉的故事
[00:02:51.000 --> 00:02:53.000]  四卷科目書裡
[00:02:53.000 --> 00:02:57.000]  路加的記載是最短的
[00:02:57.000 --> 00:03:01.000]  相對來說是最短的
[00:03:01.000 --> 00:03:04.000]  這個神蹟其實有很多意義
[00:03:04.000 --> 00:03:07.000]  我們可以從很多角度去看這個神蹟
[00:03:07.000 --> 00:03:09.000]  舉個例子
[00:03:09.000 --> 00:03:13.000]  有些人會強調耶穌那份念文的深長
[00:03:13.000 --> 00:03:17.000]  因為耶穌不單止宣講神國的信息
[00:03:17.000 --> 00:03:19.000]  祂不單止醫病趕鬼
[00:03:19.000 --> 00:03:23.000]  祂也滿足人肚餓、欲生的需要
[00:03:23.000 --> 00:03:27.000]  耶穌的念文其實是很盡的
[00:03:27.000 --> 00:03:29.000]  很多方面的
[00:03:29.000 --> 00:03:34.000]  可以說是耶穌那種對大自然的權柄
[00:03:34.000 --> 00:03:36.000]  五個餅兩條魚
[00:03:36.000 --> 00:03:40.000]  這麼少的物質、量的食物
[00:03:40.000 --> 00:03:46.000]  在祂的手中可以給予五千人吃飽
[00:03:46.000 --> 00:03:48.000]  其實還有一個點
[00:03:48.000 --> 00:03:50.000]  可能不是很多人有留意
[00:03:50.000 --> 00:03:57.000]  這個神蹟有少許彰顯耶穌的身份
[00:03:57.000 --> 00:03:59.000]  祂是一個先知的身份
[00:03:59.000 --> 00:04:01.000]  一個很偉大的先知
[00:04:01.000 --> 00:04:04.000]  因為在舊約裡有一段記載
[00:04:04.000 --> 00:04:07.000]  是關於以利沙這個很出名的先知
[00:04:07.000 --> 00:04:11.000]  在舊約的列王紀夏四章四十二至四十四節
[00:04:11.000 --> 00:04:12.000]  這幾節的經文裡
[00:04:12.000 --> 00:04:14.000]  大概意思就是說
[00:04:14.000 --> 00:04:16.000]  以利沙去到一個地方
[00:04:16.000 --> 00:04:19.000]  有人帶了二十個蛋黃餅給他
[00:04:19.000 --> 00:04:21.000]  但那裡有一百個人
[00:04:21.000 --> 00:04:22.000]  不夠吃的
[00:04:22.000 --> 00:04:26.000]  但在以利沙的手中居然吃得飽
[00:04:26.000 --> 00:04:28.000]  而且還有剩餘的
[00:04:28.000 --> 00:04:33.000]  所以我想這個事件在猶太人中也很熟悉
[00:04:33.000 --> 00:04:36.000]  所以對於猶太人來說
[00:04:36.000 --> 00:04:39.000]  看這段經文可能會想起舊約的這個先知
[00:04:39.000 --> 00:04:42.000]  即是說原來耶穌也是先知
[00:04:42.000 --> 00:04:44.000]  而且比舊約的先知更加厲害
[00:04:44.000 --> 00:04:45.000]  更偉大
[00:04:45.000 --> 00:04:49.000]  這就是路加福音其中一個地方強調的
[00:04:49.000 --> 00:04:51.000]  如果你看約翰福音
[00:04:51.000 --> 00:04:53.000]  講這個五餅二魚的神蹟
[00:04:53.000 --> 00:04:55.000]  是有些不同的
[00:04:55.000 --> 00:04:56.000]  他講完之後
[00:04:56.000 --> 00:04:58.000]  其實他做重要的地方
[00:04:58.000 --> 00:05:00.000]  就是講完之後
[00:05:00.000 --> 00:05:01.000]  做完之後
[00:05:01.000 --> 00:05:03.000]  耶穌接著的教導
[00:05:03.000 --> 00:05:07.000]  我就是生命的糧
[00:05:07.000 --> 00:05:09.000]  祂說你們吃這些東西
[00:05:09.000 --> 00:05:11.000]  你們也會肚餓
[00:05:11.000 --> 00:05:14.000]  但你們吃我這個生命的糧
[00:05:14.000 --> 00:05:15.000]  吃我的肉
[00:05:15.000 --> 00:05:16.000]  喝我的血
[00:05:16.000 --> 00:05:17.000]  其實你們是不會肚餓的
[00:05:17.000 --> 00:05:19.000]  你們永遠都不會餓
[00:05:19.000 --> 00:05:22.000]  祂會將五餅二魚這個神蹟
[00:05:22.000 --> 00:05:26.000]  帶讀者去到一個認識耶穌的身份
[00:05:26.000 --> 00:05:31.000]  認識耶穌的生命資源的特質
[00:05:31.000 --> 00:05:32.000]  所以不同的角度
[00:05:32.000 --> 00:05:35.000]  看這個神蹟都是有意思的
[00:05:35.000 --> 00:05:36.000]  如果是這樣的話
[00:05:36.000 --> 00:05:38.000]  今天我們看路加
[00:05:38.000 --> 00:05:40.000]  路加這一段稍為短的
[00:05:40.000 --> 00:05:41.000]  記載這件事
[00:05:41.000 --> 00:05:43.000]  應該怎樣看是最好呢?
[00:05:43.000 --> 00:05:46.000]  最合路加福音的脈絡
[00:05:46.000 --> 00:05:48.000]  祂要講什麼給我們聽呢?
[00:05:48.000 --> 00:05:49.000]  我試試思考這個角度
[00:05:49.000 --> 00:05:52.000]  這樣才會進入這段經文裡
[00:05:52.000 --> 00:05:53.000]  如果我們看的話
[00:05:53.000 --> 00:05:57.000]  這段經文是放在第九章第十節
[00:05:57.000 --> 00:05:58.000]  後面是第十七節
[00:05:58.000 --> 00:06:01.000]  前前後後都有些東西講的
[00:06:01.000 --> 00:06:04.000]  第九章一開始一至到第六節
[00:06:04.000 --> 00:06:05.000]  大概的意思是
[00:06:05.000 --> 00:06:08.000]  耶穌差遣十二個門徒
[00:06:08.000 --> 00:06:10.000]  出去就好像耶穌那樣
[00:06:10.000 --> 00:06:16.000]  叫傳道、傳神國的道、醫治病人、趕鬼
[00:06:16.000 --> 00:06:18.000]  他們門徒被差派
[00:06:18.000 --> 00:06:20.000]  去到做耶穌做開的事
[00:06:20.000 --> 00:06:22.000]  門徒被差派
[00:06:22.000 --> 00:06:26.000]  所以你會發覺第十節是使徒回來
[00:06:26.000 --> 00:06:29.000]  好像一個回報的味道
[00:06:29.000 --> 00:06:31.000]  但是去到第七節開始
[00:06:31.000 --> 00:06:33.000]  七節到第九節
[00:06:33.000 --> 00:06:35.000]  就講一件特別的事
[00:06:35.000 --> 00:06:37.000]  就是講當時的一個王希律
[00:06:37.000 --> 00:06:39.000]  這個希律
[00:06:39.000 --> 00:06:41.000]  其實應該叫希律安提柏
[00:06:41.000 --> 00:06:43.000]  因為有很多個希律
[00:06:43.000 --> 00:06:45.000]  這個希律安提柏
[00:06:45.000 --> 00:06:47.000]  一聽到耶穌做的事
[00:06:47.000 --> 00:06:49.000]  他就很奇怪、很困惑
[00:06:49.000 --> 00:06:51.000]  這個耶穌是誰來的呢?
[00:06:51.000 --> 00:06:52.000]  就問這個問題
[00:06:52.000 --> 00:06:54.000]  因為有人就說
[00:06:54.000 --> 00:06:57.000]  屍體若寒已經被他斬死了
[00:06:57.000 --> 00:06:58.000]  斬頭已經死了
[00:06:58.000 --> 00:07:01.000]  耶穌其實是若寒的復活
[00:07:01.000 --> 00:07:02.000]  所以他要復活
[00:07:02.000 --> 00:07:04.000]  告訴你這個若寒很厲害
[00:07:04.000 --> 00:07:05.000]  有些人就說
[00:07:05.000 --> 00:07:07.000]  不是的,這個耶穌是誰?
[00:07:07.000 --> 00:07:08.000]  是以利亞的顯現
[00:07:08.000 --> 00:07:09.000]  有些人就說
[00:07:09.000 --> 00:07:12.000]  是古時幾個先知又活了等等
[00:07:12.000 --> 00:07:14.000]  有很多人猜測耶穌是誰
[00:07:14.000 --> 00:07:16.000]  耶穌的身份
[00:07:16.000 --> 00:07:18.000]  這個希律就很奇怪
[00:07:18.000 --> 00:07:20.000]  他就說我真的很想見見祂
[00:07:20.000 --> 00:07:22.000]  讓祂行神蹟給我看看也好
[00:07:22.000 --> 00:07:23.000]  就是他這個意思
[00:07:23.000 --> 00:07:25.000]  這個是誰來的呢?
[00:07:25.000 --> 00:07:26.000]  正在問這個問題
[00:07:26.000 --> 00:07:29.000]  接著就到伍炳儀的神蹟
[00:07:29.000 --> 00:07:30.000]  猜探是門徒
[00:07:30.000 --> 00:07:33.000]  希律對耶穌的身份是困惑的
[00:07:33.000 --> 00:07:34.000]  然後到猜探
[00:07:34.000 --> 00:07:35.000]  到伍炳儀的神蹟
[00:07:35.000 --> 00:07:36.000]  還有之後
[00:07:36.000 --> 00:07:38.000]  行完這個神蹟之後
[00:07:38.000 --> 00:07:42.000]  在第十八節到第二十節
[00:07:42.000 --> 00:07:44.000]  就說了一樣東西很特別的
[00:07:44.000 --> 00:07:48.000]  就是說耶穌的門徒
[00:07:48.000 --> 00:07:50.000]  在耶穌的面前
[00:07:50.000 --> 00:07:51.000]  耶穌就問他
[00:07:51.000 --> 00:07:52.000]  你知不知道我是誰?
[00:07:52.000 --> 00:07:54.000]  眾人說我是誰?
[00:07:54.000 --> 00:07:56.000]  有人就說你是若翰的復活組
[00:07:56.000 --> 00:07:57.000]  你是以利亞
[00:07:57.000 --> 00:07:59.000]  你是古舍的先知
[00:07:59.000 --> 00:08:00.000]  又活了
[00:08:00.000 --> 00:08:01.000]  耶穌就說
[00:08:01.000 --> 00:08:02.000]  那你說我是誰?
[00:08:02.000 --> 00:08:03.000]  彼得就說
[00:08:03.000 --> 00:08:05.000]  你是神所立的基督
[00:08:05.000 --> 00:08:08.000]  就是說前面和後面
[00:08:08.000 --> 00:08:10.000]  都是在說耶穌的身份
[00:08:10.000 --> 00:08:12.000]  而且名字是完全一樣的
[00:08:12.000 --> 00:08:13.000]  一個是希律
[00:08:13.000 --> 00:08:15.000]  一個是門徒
[00:08:15.000 --> 00:08:16.000]  說完這個之後
[00:08:16.000 --> 00:08:18.000]  第二十一節到第二十七節
[00:08:18.000 --> 00:08:19.000]  就說耶穌
[00:08:19.000 --> 00:08:20.000]  接著就說了
[00:08:20.000 --> 00:08:21.000]  沒錯
[00:08:21.000 --> 00:08:22.000]  你說得對
[00:08:22.000 --> 00:08:23.000]  我是基督
[00:08:23.000 --> 00:08:24.000]  不過要注意
[00:08:24.000 --> 00:08:26.000]  這個基督和你們想的不同
[00:08:26.000 --> 00:08:29.000]  他不是來為你們做君王
[00:08:29.000 --> 00:08:34.000]  他不是來做一件你們很驚訝
[00:08:34.000 --> 00:08:36.000]  做一件轟天動地的事
[00:08:36.000 --> 00:08:37.000]  耶穌說
[00:08:37.000 --> 00:08:39.000]  這個基督要來是做什麼呢?
[00:08:39.000 --> 00:08:41.000]  他要受苦
[00:08:41.000 --> 00:08:42.000]  他要被釘
[00:08:42.000 --> 00:08:43.000]  他要被殺
[00:08:43.000 --> 00:08:45.000]  然後第三天復活
[00:08:45.000 --> 00:08:46.000]  然後教他們
[00:08:46.000 --> 00:08:48.000]  誰要跟從我
[00:08:48.000 --> 00:08:49.000]  就要學習寫記
[00:08:49.000 --> 00:08:51.000]  背著十字架跟從我
[00:08:51.000 --> 00:08:53.000]  在這個脈絡裏面
[00:08:53.000 --> 00:08:56.000]  路加就將五餅而神積放在中間
[00:08:56.000 --> 00:08:58.000]  所以如果你們這樣看
[00:08:58.000 --> 00:08:59.000]  其實整個脈絡裏面
[00:08:59.000 --> 00:09:00.000]  都是在說
[00:09:00.000 --> 00:09:01.000]  有一個焦點
[00:09:01.000 --> 00:09:02.000]  就是在說
[00:09:02.000 --> 00:09:04.000]  耶穌在訓練那些門徒
[00:09:04.000 --> 00:09:06.000]  訓練他們
[00:09:06.000 --> 00:09:07.000]  去出去報道
[00:09:07.000 --> 00:09:09.000]  出去逐家探訪
[00:09:09.000 --> 00:09:10.000]  不過這個訓練
[00:09:10.000 --> 00:09:12.000]  和耶穌的身份有關連
[00:09:12.000 --> 00:09:14.000]  耶穌是誰
[00:09:14.000 --> 00:09:15.000]  知道他是誰之後
[00:09:15.000 --> 00:09:17.000]  接著就說
[00:09:17.000 --> 00:09:18.000]  跟從我的人
[00:09:18.000 --> 00:09:19.000]  要怎麼跟從
[00:09:19.000 --> 00:09:21.000]  這個就是整個的脈絡
[00:09:21.000 --> 00:09:22.000]  可以說什麼呢?
[00:09:22.000 --> 00:09:24.000]  這段經文
[00:09:24.000 --> 00:09:26.000]  這個五餅而神積
[00:09:26.000 --> 00:09:29.000]  其實是用一個門徒訓練的角度
[00:09:29.000 --> 00:09:31.000]  去穿透的
[00:09:31.000 --> 00:09:32.000]  也可以說
[00:09:32.000 --> 00:09:34.000]  他是透過一個服事
[00:09:34.000 --> 00:09:36.000]  就是服事這麼多人的行動
[00:09:36.000 --> 00:09:38.000]  去訓練門徒
[00:09:38.000 --> 00:09:39.000]  如果這樣看
[00:09:39.000 --> 00:09:41.000]  就比較容易明白
[00:09:41.000 --> 00:09:42.000]  路加想說什麼
[00:09:42.000 --> 00:09:44.000]  透過這個神積
[00:09:44.000 --> 00:09:46.000]  門徒訓練
[00:09:46.000 --> 00:09:47.000]  透過這個服事
[00:09:47.000 --> 00:09:48.000]  去達成的
[00:09:48.000 --> 00:09:50.000]  OK
[00:09:50.000 --> 00:09:52.000]  如果我們看回今天的情況
[00:09:52.000 --> 00:09:54.000]  如果我們說今天
[00:09:54.000 --> 00:09:55.000]  說門徒訓練
[00:09:55.000 --> 00:09:57.000]  今天說服事
[00:09:57.000 --> 00:09:59.000]  我想
[00:09:59.000 --> 00:10:01.000]  有一點不容易
[00:10:01.000 --> 00:10:03.000]  不知道你有沒有這種感覺
[00:10:03.000 --> 00:10:04.000]  今天的香港
[00:10:04.000 --> 00:10:05.000]  面對的是什麼呢?
[00:10:05.000 --> 00:10:06.000]  不只是香港
[00:10:06.000 --> 00:10:07.000]  全世界的
[00:10:07.000 --> 00:10:09.000]  面對的是疫情
[00:10:09.000 --> 00:10:11.000]  面對的是社會環境的逆境
[00:10:11.000 --> 00:10:12.000]  兩個逆字不同
[00:10:12.000 --> 00:10:13.000]  疫情
[00:10:13.000 --> 00:10:14.000]  一個是逆境
[00:10:14.000 --> 00:10:17.000]  在這些這麼困難的日子裡面
[00:10:17.000 --> 00:10:18.000]  說做門徒
[00:10:18.000 --> 00:10:19.000]  說服事
[00:10:19.000 --> 00:10:21.000]  好像有一點遙遠
[00:10:21.000 --> 00:10:23.000]  你們
[00:10:23.000 --> 00:10:25.000]  這個時候應該說什麼呢?
[00:10:25.000 --> 00:10:26.000]  我們怎樣依靠神
[00:10:26.000 --> 00:10:27.000]  得安慰
[00:10:27.000 --> 00:10:28.000]  自保
[00:10:28.000 --> 00:10:30.000]  說這些比較好
[00:10:30.000 --> 00:10:31.000]  好像剛才敬拜裡面
[00:10:31.000 --> 00:10:33.000]  主都這樣鼓勵我們
[00:10:33.000 --> 00:10:34.000]  不過我覺得
[00:10:34.000 --> 00:10:35.000]  有意思的
[00:10:35.000 --> 00:10:36.000]  如果我們今天
[00:10:36.000 --> 00:10:37.000]  這個充滿
[00:10:37.000 --> 00:10:39.000]  惡劣的環境裡面
[00:10:39.000 --> 00:10:40.000]  去看
[00:10:40.000 --> 00:10:41.000]  怎樣服事
[00:10:41.000 --> 00:10:42.000]  怎樣看做門徒
[00:10:42.000 --> 00:10:44.000]  我覺得是另有一番意義的
[00:10:44.000 --> 00:10:45.000]  所以我們試一下
[00:10:45.000 --> 00:10:46.000]  從這個角度
[00:10:46.000 --> 00:10:47.000]  從路加的脈絡
[00:10:47.000 --> 00:10:48.000]  去看一段經文
[00:10:48.000 --> 00:10:49.000]  其實是想告訴我們
[00:10:49.000 --> 00:10:50.000]  一些什麼的東西
[00:10:50.000 --> 00:10:51.000]  怎樣服事
[00:10:51.000 --> 00:10:52.000]  怎樣透過服事
[00:10:52.000 --> 00:10:54.000]  去成為耶穌的門徒
[00:10:54.000 --> 00:10:56.000]  我們看一段經文
[00:10:56.000 --> 00:10:57.000]  第十節
[00:10:57.000 --> 00:10:58.000]  開始說
[00:10:58.000 --> 00:11:02.000]  第十節和第十一節
[00:11:02.000 --> 00:11:03.000]  是這樣說的
[00:11:03.000 --> 00:11:04.000]  就說小徒回來了
[00:11:04.000 --> 00:11:07.000]  張嫂做的事是跟耶穌說的
[00:11:07.000 --> 00:11:08.000]  就是回報
[00:11:08.000 --> 00:11:11.000]  剛剛做完的傳道工作
[00:11:11.000 --> 00:11:12.000]  做完了
[00:11:12.000 --> 00:11:13.000]  回來了
[00:11:13.000 --> 00:11:14.000]  跟耶穌說
[00:11:14.000 --> 00:11:15.000]  那耶穌做什麼呢?
[00:11:15.000 --> 00:11:19.000]  就帶他們暗暗地離開那裡
[00:11:19.000 --> 00:11:20.000]  往一座城去
[00:11:20.000 --> 00:11:22.000]  那個城名叫白塞達
[00:11:22.000 --> 00:11:23.000]  暗暗
[00:11:23.000 --> 00:11:24.000]  這個字很特別
[00:11:24.000 --> 00:11:26.000]  即是靜悄悄
[00:11:26.000 --> 00:11:28.000]  或者是私底下
[00:11:28.000 --> 00:11:29.000]  簡單來說
[00:11:29.000 --> 00:11:30.000]  即是不讓人知道
[00:11:30.000 --> 00:11:31.000]  即是說
[00:11:31.000 --> 00:11:32.000]  耶穌其實是
[00:11:32.000 --> 00:11:33.000]  這個時候的耶穌
[00:11:33.000 --> 00:11:35.000]  心裡面是想做一件事的
[00:11:35.000 --> 00:11:36.000]  門徒回來了
[00:11:36.000 --> 00:11:37.000]  如果我們
[00:11:37.000 --> 00:11:39.000]  其實我們很多人都做過很多
[00:11:39.000 --> 00:11:41.000]  服事
[00:11:41.000 --> 00:11:42.000]  探訪
[00:11:42.000 --> 00:11:43.000]  這些工作
[00:11:43.000 --> 00:11:45.000]  通常我們員工探訪完
[00:11:45.000 --> 00:11:47.000]  我們去加訪完之後
[00:11:47.000 --> 00:11:49.000]  通常我們回來都會做一些事
[00:11:49.000 --> 00:11:51.000]  做什麼?
[00:11:51.000 --> 00:11:52.000]  回來就會
[00:11:52.000 --> 00:11:54.000]  我們叫de-believing
[00:11:54.000 --> 00:11:56.000]  即是學習一下
[00:11:56.000 --> 00:11:57.000]  分享一下
[00:11:57.000 --> 00:11:58.000]  剛才過程中間
[00:11:58.000 --> 00:11:59.000]  有什麼經驗
[00:11:59.000 --> 00:12:00.000]  有什麼學習
[00:12:00.000 --> 00:12:01.000]  有什麼體會
[00:12:01.000 --> 00:12:02.000]  互相激勵互相分享
[00:12:02.000 --> 00:12:03.000]  我們要做這些事
[00:12:03.000 --> 00:12:05.000]  這樣才對學習是有作用的
[00:12:05.000 --> 00:12:07.000]  這個也是訓練的一種
[00:12:07.000 --> 00:12:09.000]  所以其實我相信
[00:12:09.000 --> 00:12:10.000]  耶穌這個時候
[00:12:10.000 --> 00:12:12.000]  他心裡面想做什麼呢?
[00:12:12.000 --> 00:12:14.000]  他的確是不想
[00:12:14.000 --> 00:12:16.000]  被群眾圍著
[00:12:16.000 --> 00:12:17.000]  他想靜靜的
[00:12:17.000 --> 00:12:18.000]  帶著這十二個門徒
[00:12:18.000 --> 00:12:21.000]  去一個比較安靜的地方
[00:12:21.000 --> 00:12:22.000]  不讓別人知道
[00:12:22.000 --> 00:12:24.000]  一方面可能都要休息一下
[00:12:24.000 --> 00:12:25.000]  做完一輪工作
[00:12:25.000 --> 00:12:26.000]  都要歇一下
[00:12:26.000 --> 00:12:28.000]  跟著就跟他們解釋一下
[00:12:28.000 --> 00:12:29.000]  分享一下
[00:12:29.000 --> 00:12:30.000]  學到什麼
[00:12:30.000 --> 00:12:31.000]  經驗到什麼
[00:12:31.000 --> 00:12:33.000]  這個看來經文也是很自然的解釋
[00:12:33.000 --> 00:12:35.000]  耶穌有他的agenda
[00:12:35.000 --> 00:12:37.000]  有他的想法
[00:12:37.000 --> 00:12:39.000]  暗暗地離開那裡
[00:12:39.000 --> 00:12:40.000]  去了一個城
[00:12:40.000 --> 00:12:41.000]  特別的地方就是
[00:12:41.000 --> 00:12:43.000]  講這個城叫什麼名字
[00:12:43.000 --> 00:12:45.000]  我想特別講的就是
[00:12:45.000 --> 00:12:46.000]  白菜大
[00:12:46.000 --> 00:12:47.000]  這個名字他講出來
[00:12:47.000 --> 00:12:48.000]  有什麼意思呢?
[00:12:48.000 --> 00:12:49.000]  可以不講的
[00:12:49.000 --> 00:12:50.000]  簡單來講
[00:12:50.000 --> 00:12:53.000]  他不是去到這個城的城中心
[00:12:53.000 --> 00:12:54.000]  因為後面經文就講
[00:12:54.000 --> 00:12:56.000]  他們在野外的地方沒有東西吃
[00:12:56.000 --> 00:12:59.000]  所以應該是這個城的近郊
[00:12:59.000 --> 00:13:01.000]  或者是荒野的地方
[00:13:01.000 --> 00:13:02.000]  不是一個城
[00:13:02.000 --> 00:13:04.000]  那些人很密集的地方
[00:13:04.000 --> 00:13:07.000]  我想他講的名字
[00:13:07.000 --> 00:13:09.000]  其實是有一番意思的
[00:13:09.000 --> 00:13:10.000]  看回地圖
[00:13:10.000 --> 00:13:11.000]  白菜大在哪裡呢?
[00:13:11.000 --> 00:13:14.000]  白菜大是屬於
[00:13:14.000 --> 00:13:17.000]  剛剛出了加利利的境界的
[00:13:17.000 --> 00:13:18.000]  外面幾個城市
[00:13:18.000 --> 00:13:19.000]  如果你看地圖
[00:13:19.000 --> 00:13:21.000]  剛剛加利利這個省的
[00:13:21.000 --> 00:13:22.000]  外面一點
[00:13:22.000 --> 00:13:25.000]  圍著加利利海的旁邊
[00:13:25.000 --> 00:13:28.000]  如果我們這樣看
[00:13:28.000 --> 00:13:29.000]  我們就有一點點明白
[00:13:29.000 --> 00:13:31.000]  因為剛剛前面的經文講
[00:13:31.000 --> 00:13:34.000]  希律聽到耶穌的事
[00:13:34.000 --> 00:13:36.000]  他就很好奇
[00:13:36.000 --> 00:13:37.000]  就很想找耶穌
[00:13:37.000 --> 00:13:38.000]  很想找他
[00:13:38.000 --> 00:13:42.000]  這個希律安提拔
[00:13:42.000 --> 00:13:43.000]  正全名
[00:13:43.000 --> 00:13:46.000]  這個王其實他管理的地方
[00:13:46.000 --> 00:13:48.000]  剛剛就在加利利這個省裏面
[00:13:48.000 --> 00:13:52.000]  所以耶穌好像有刻意避開
[00:13:52.000 --> 00:13:54.000]  這個王
[00:13:54.000 --> 00:13:56.000]  因為這個王想找他
[00:13:56.000 --> 00:13:58.000]  他就說不要搞那麼多事
[00:13:58.000 --> 00:14:00.000]  不是怕他
[00:14:00.000 --> 00:14:01.000]  正正有些地方講
[00:14:01.000 --> 00:14:03.000]  直接講耶穌罵他的
[00:14:03.000 --> 00:14:04.000]  這個死狐狸
[00:14:04.000 --> 00:14:05.000]  他這樣講
[00:14:05.000 --> 00:14:06.000]  死是我家的
[00:14:06.000 --> 00:14:08.000]  這隻狐狸就是耶穌講的
[00:14:08.000 --> 00:14:12.000]  他有一個agenda
[00:14:12.000 --> 00:14:13.000]  可能這個時候
[00:14:13.000 --> 00:14:14.000]  他想做一件事
[00:14:14.000 --> 00:14:15.000]  跟門徒聊天
[00:14:15.000 --> 00:14:17.000]  或者想休息
[00:14:17.000 --> 00:14:18.000]  他離開了這個地方
[00:14:18.000 --> 00:14:21.000]  去了第二個省的地方
[00:14:21.000 --> 00:14:22.000]  這個白菜大居
[00:14:22.000 --> 00:14:23.000]  他做這件事
[00:14:23.000 --> 00:14:25.000]  所以我會看到一點
[00:14:25.000 --> 00:14:26.000]  其實耶穌在這裏
[00:14:26.000 --> 00:14:29.000]  是有他想訓練門徒的一個目的
[00:14:29.000 --> 00:14:31.000]  有他自己想做的事
[00:14:31.000 --> 00:14:34.000]  靜靜地離開眾人
[00:14:34.000 --> 00:14:37.000]  不過跟著那一節講甚麼呢
[00:14:37.000 --> 00:14:38.000]  就是十二七節
[00:14:38.000 --> 00:14:40.000]  但是眾人知道
[00:14:40.000 --> 00:14:42.000]  聽到風聲
[00:14:42.000 --> 00:14:43.000]  又怎樣
[00:14:43.000 --> 00:14:44.000]  跟著去
[00:14:44.000 --> 00:14:46.000]  所以群眾就跟著來
[00:14:46.000 --> 00:14:48.000]  這個是你意料之外的
[00:14:48.000 --> 00:14:50.000]  耶穌都預計不到
[00:14:50.000 --> 00:14:51.000]  或者不是預計不到
[00:14:51.000 --> 00:14:52.000]  總之經文就講
[00:14:52.000 --> 00:14:53.000]  一大堆人跟著耶穌
[00:14:53.000 --> 00:14:55.000]  這些人應該是來自加利利的
[00:14:55.000 --> 00:14:57.000]  因為耶穌之前在加利利有很多活動
[00:14:57.000 --> 00:15:00.000]  跟著耶穌去到白菜大這個地方
[00:15:00.000 --> 00:15:01.000]  跟著他
