
[00:00:00.000 --> 00:00:04.600]  今日講題是《走當行的道》
[00:02:12.160 --> 00:02:15.920]  就見到別人鄰居有些小狗
[00:02:15.920 --> 00:02:19.200]  他就停下來跟小狗玩
[00:02:19.200 --> 00:02:23.800]  跟小狗玩
[00:02:23.800 --> 00:02:29.000]  那些小狗跟他鄰居都很熟
[00:02:29.000 --> 00:02:32.160]  然後每逢經過一條燈柱
[00:02:32.160 --> 00:02:33.360]  他是怎樣呢?
[00:02:33.360 --> 00:02:35.840]  你們小時候試過玩過嗎?
[00:02:35.840 --> 00:02:37.600]  見到燈柱當然是怎樣呢?
[00:02:37.600 --> 00:02:38.960]  就抱著它靜來靜去
[00:02:38.960 --> 00:02:39.720]  爬來爬去
[00:02:39.720 --> 00:02:42.360]  然後轉一圈就去第二個燈柱
[00:02:42.360 --> 00:02:49.720]  我們小時候也是這樣
[00:02:49.720 --> 00:02:51.800]  他開始驚覺
[00:02:51.800 --> 00:02:52.800]  難怪這麼久
[00:02:52.800 --> 00:02:55.880]  難怪半個小時
[00:02:55.880 --> 00:02:58.160]  但他心裏立刻恍然大悟
[00:02:58.160 --> 00:03:00.920]  他是甚麼呢?
[00:03:00.920 --> 00:03:03.920]  他說他看到一件事
[00:03:03.920 --> 00:03:08.760]  就是他忘記了他的兒子只有六歲
[00:03:08.760 --> 00:03:17.200]  六歲的小朋友教他六歲的生活方式
[00:03:17.200 --> 00:03:20.160]  我們有多久沒有跟我們的子女走一走
[00:03:20.160 --> 00:03:21.240]  聊一聊
[00:03:21.240 --> 00:03:24.520]  看看他們在做甚麼
[00:03:24.520 --> 00:03:26.440]  起碼問問他們在學校
[00:03:26.440 --> 00:03:27.560]  今天怎樣?
[00:03:27.560 --> 00:03:28.840]  有甚麼事?
[00:03:28.840 --> 00:03:32.840]  這是最需要的
[00:03:32.840 --> 00:03:33.320]  工作
[00:03:33.320 --> 00:03:36.080]  如果出來工作就更加要問
[00:03:36.080 --> 00:03:36.760]  今天怎樣?
[00:03:36.760 --> 00:03:38.000]  做得怎樣?
[00:03:38.000 --> 00:03:41.960]  兒女多數在工作的時候不黏著你
[00:03:41.960 --> 00:03:42.880]  那你問甚麼?
[00:03:42.880 --> 00:03:50.280]  問你的配偶
[00:03:50.280 --> 00:03:52.160]  另外
[00:03:52.160 --> 00:03:53.160]  說回香港
[00:03:53.160 --> 00:03:56.520]  幾天前在香港有一大群六千個婦女
[00:03:56.520 --> 00:03:58.760]  其實是媽媽
[00:03:58.760 --> 00:04:00.000]  是媽媽
[00:04:00.000 --> 00:04:03.240]  她以媽媽的身份來集結
[00:04:03.240 --> 00:04:08.480]  她們表示支持她們的子女、支持學生
[00:04:08.480 --> 00:04:11.480]  出來示威遊行
[00:04:11.480 --> 00:04:15.080]  她們也表達那種痛心
[00:04:15.080 --> 00:04:22.440]  看到她們的兒女或年青一代被人打成這樣
[00:04:22.440 --> 00:04:27.640]  不久後有另一大群的爸爸出現支持她們
[00:04:27.640 --> 00:04:36.600]  所以現在叫做「港媽、港爸」,真的很厲害
[00:04:36.600 --> 00:04:43.600]  這個場面令人很感動
[00:04:43.600 --> 00:04:45.920]  其實我是想說
[00:04:45.920 --> 00:04:48.160]  當我們見到年青人的時候
[00:04:48.160 --> 00:04:52.120]  他有很多不是很合我們的邏輯
[00:04:52.120 --> 00:04:55.360]  不是很合我們心意的行為
[00:04:55.360 --> 00:04:57.280]  或者是言語的時候
[00:04:57.280 --> 00:05:01.600]  我不是指那些明顯犯法犯罪的事
[00:05:01.600 --> 00:05:06.400]  只不過他們的風格跟我們很不同
[00:05:06.400 --> 00:05:09.760]  我們不要這麼快去指責
[00:05:09.760 --> 00:05:12.480]  我們不如和他們一起走一走
[00:05:12.480 --> 00:05:13.840]  談一談
[00:05:13.840 --> 00:05:15.040]  去經歷一下
[00:05:15.040 --> 00:05:21.280]  去感受一下他們的感受
[00:05:21.280 --> 00:05:25.760]  然後我們才能夠做出合適的回應
[00:05:25.760 --> 00:05:31.600]  英文常說的「Put on their boots」
[00:05:31.600 --> 00:05:33.280]  「穿上他們的靴子」
[00:05:33.280 --> 00:05:36.320]  即是走他們所走的路
[00:05:36.320 --> 00:05:43.360]  去切身處地去經歷、感受、去看他們所做的事
[00:05:43.360 --> 00:05:46.200]  這樣你就明白他們為什麼會這樣做
[00:05:46.200 --> 00:05:52.080]  這樣你就會有適當的回應
[00:05:52.080 --> 00:05:56.720]  這是很重要的,無論在任何地方
[00:05:56.720 --> 00:06:00.800]  家庭也好、社會也好、教會也好、學校也好
[00:06:00.800 --> 00:06:04.280]  都是合適的
[00:06:04.280 --> 00:06:16.560]  我們看今天的經文
[00:06:16.560 --> 00:06:21.440]  今年二十二章六節
[00:06:21.440 --> 00:06:25.040]  「教養孩童使他走當行的道
[00:06:25.040 --> 00:06:28.440]  就是道路他也不偏離」
[00:06:28.440 --> 00:06:33.160]  說到教養孩童
[00:06:33.160 --> 00:06:39.040]  我們現代人很流行說的英文字就是「Parenting」
[00:06:39.040 --> 00:06:40.920]  「Parenting」作為父母
[00:06:40.920 --> 00:06:49.720]  我們請Dennis放一些slide出來
[00:06:49.720 --> 00:06:53.440]  「Parenting」
[00:06:53.440 --> 00:06:56.560]  要再按一按,不好意思,我應該自己按
[00:06:56.560 --> 00:07:01.000]  「Parenting」的意思是
[00:07:01.000 --> 00:07:03.280]  「怎樣做父母」
[00:07:03.280 --> 00:07:07.880]  其實就是「父母應該怎樣教導兒女」
[00:07:07.880 --> 00:07:09.640]  有人爭論說
[00:07:09.640 --> 00:07:11.920]  「Parenting」應該是「教父母」
[00:07:11.920 --> 00:07:13.640]  「Parent」即是「父母」
[00:07:13.640 --> 00:07:15.840]  「Parenting」即是「做父母」
[00:07:15.840 --> 00:07:18.840]  「怎樣做父母」應該是「父母自己學」
[00:07:18.840 --> 00:07:22.400]  但我們通常意思是「教子女」
[00:07:22.400 --> 00:07:26.480]  人家說「教子女」不如叫「Children」
[00:07:26.480 --> 00:07:28.320]  即是「兒童」
[00:07:28.320 --> 00:07:29.840]  「Children」為甚麼呢?
[00:07:29.840 --> 00:07:33.520]  其實我查過,沒有甚麼固定的定義
[00:07:33.520 --> 00:07:37.920]  還沒有很固定的解釋是代表甚麼
[00:07:37.920 --> 00:07:43.520]  「Children」我用「Parenting」來反照
[00:07:43.520 --> 00:07:47.040]  是如何教,如何做,怎樣做兒女
[00:07:47.040 --> 00:07:49.680]  但「兒女」不懂得自己教自己
[00:07:49.680 --> 00:07:54.400]  結果都是「父母教兒女怎樣做兒女」
[00:07:54.400 --> 00:07:56.880]  但另一個意思是
[00:07:56.880 --> 00:07:58.640]  「Children」如果這樣說
[00:07:58.640 --> 00:07:59.960]  「Parenting」是「教導兒女」
[00:07:59.960 --> 00:08:01.680]  「Children」應該是「教導父母」
[00:08:01.680 --> 00:08:05.480]  是「兒女教導父母」
[00:08:05.480 --> 00:08:06.800]  是不是呢?
[00:08:06.800 --> 00:08:08.920]  某程度上會是
[00:08:08.920 --> 00:08:10.920]  看看是甚麼原因
[00:08:10.920 --> 00:08:13.120]  我們很多時候被小孩子操縱
[00:08:13.120 --> 00:08:17.960]  我們父母的所有方向、原則
[00:08:17.960 --> 00:08:19.360]  無論在這裏
[00:08:19.360 --> 00:08:23.240]  我前一陣子就在羅斯特摩的商場
[00:08:23.240 --> 00:08:26.640]  再前一陣子在香港的商場
[00:08:26.640 --> 00:08:29.680]  同樣看到小孩子控制父母
[00:08:29.680 --> 00:08:30.880]  點地點到暈
[00:08:30.880 --> 00:08:33.240]  中外如是
[00:08:33.240 --> 00:08:36.320]  說甚麼文都是如是
[00:08:36.320 --> 00:08:37.760]  點到全…
[00:08:37.760 --> 00:08:40.640]  嘩,周圍的人都很兇
[00:08:40.640 --> 00:08:44.240]  當事人的父母或者祖父母
[00:08:44.240 --> 00:08:46.440]  就很尷尬
[00:08:46.440 --> 00:08:51.560]  小孩子操縱父母
[00:08:51.560 --> 00:08:52.320]  是怎樣呢?
[00:08:52.320 --> 00:08:55.680]  我們再看看
[00:08:55.680 --> 00:09:01.800]  說到小孩子操縱父母
[00:09:01.800 --> 00:09:03.480]  有人這樣說
[00:09:03.480 --> 00:09:05.400]  當你作為父母
[00:09:05.400 --> 00:09:08.200]  聽到自己不斷重複同樣的說話
[00:09:08.200 --> 00:09:10.360]  來教訓你的兒女的時候
[00:09:10.360 --> 00:09:13.560]  你就成功地被「Children-ing」
[00:09:13.560 --> 00:09:19.320]  你就成功地被你的小孩訓練到你
[00:09:19.320 --> 00:09:24.280]  因為你已經很流利地重複講他的說話
[00:09:24.280 --> 00:09:26.880]  即是訓練到你
[00:09:26.880 --> 00:09:31.000]  大家明白這句說話嗎?
[00:09:31.000 --> 00:09:32.760]  如果我們一教就懂得小孩子
[00:09:32.760 --> 00:09:36.360]  你不用再重複,是嗎?
[00:09:36.360 --> 00:09:37.040]  你不斷重複
[00:09:37.040 --> 00:09:41.160]  其實是小孩子教導你重複你要講的說話
[00:09:41.160 --> 00:09:43.560]  你讓他教導你
[00:09:43.560 --> 00:09:49.560]  不是你教導他
[00:09:49.560 --> 00:09:52.040]  今天我要講的「Parenting」也好
[00:09:52.040 --> 00:09:53.880]  「Children-ing」也好
[00:09:53.880 --> 00:09:55.640]  如何教孩童也好
[00:09:55.640 --> 00:09:56.680]  如何教父母
[00:09:56.680 --> 00:09:58.760]  其實我是想說甚麼
[00:09:58.760 --> 00:10:01.120]  你要教人才能教自己
[00:10:01.120 --> 00:10:03.000]  這是很重要的
[00:10:03.000 --> 00:10:04.520]  無論你作為兒女也好
[00:10:04.520 --> 00:10:05.640]  即是年輕人
[00:10:05.640 --> 00:10:08.440]  或者你作為父母也好
[00:10:08.440 --> 00:10:13.080]  先教導自己
[00:10:13.080 --> 00:10:14.640]  父母想教好子女
[00:10:14.640 --> 00:10:16.000]  先要教自己
[00:10:16.000 --> 00:10:19.960]  這是我今天想給大家的訊息的中心
[00:10:19.960 --> 00:10:23.920]  看下一張畫面
[00:10:23.920 --> 00:10:27.960]  我在心靈關懷版的《聖經》裏面
[00:10:27.960 --> 00:10:30.480]  有一些選文
[00:10:30.480 --> 00:10:32.160]  有一些文字記載
[00:10:32.160 --> 00:10:33.280]  它講到一篇文章
[00:10:33.280 --> 00:10:37.600]  它說「成功的父母之道的七項職責」
[00:10:37.600 --> 00:10:42.720]  就是培育、保護、創意、教育、激勵
[00:10:42.720 --> 00:10:45.600]  適時放手、重臨舊地
[00:10:45.600 --> 00:10:47.760]  我不想解釋每一樣是甚麼
[00:10:47.760 --> 00:10:50.080]  你明白多少就是多少
[00:10:50.080 --> 00:10:55.520]  因為我不想你會完全明白或記住
[00:10:55.520 --> 00:10:56.400]  我們作為父母
[00:10:56.400 --> 00:10:57.720]  我們做了多少事
[00:10:57.720 --> 00:11:05.600]  如果你都不知道它講甚麼即是你沒有做
[00:11:05.600 --> 00:11:07.920]  我們看下一張畫面
[00:11:07.920 --> 00:11:11.240]  專家講的東西可能是
[00:11:11.240 --> 00:11:14.360]  可能我們說「我都不知道它講甚麼那麼抽象」
[00:11:14.360 --> 00:11:15.600]  講實際一點
[00:11:15.600 --> 00:11:17.240]  我想得出
[00:11:17.240 --> 00:11:21.200]  我們一般父母會期待我們的子女有甚麼
[00:11:21.200 --> 00:11:22.840]  哪方面是好的呢
[00:11:22.840 --> 00:11:24.320]  即是有成就的
[00:11:24.320 --> 00:11:26.560]  要他那方面強的呢
[00:11:26.560 --> 00:11:29.120]  學業
[00:11:29.120 --> 00:11:30.600]  音樂方面
[00:11:30.600 --> 00:11:33.000]  學業成績要高
[00:11:33.000 --> 00:11:34.800]  組全部A
[00:11:34.800 --> 00:11:37.520]  音樂要起碼學兩種樂器
[00:11:37.520 --> 00:11:40.320]  運動起碼兩種運動
[00:11:40.320 --> 00:11:42.520]  又要健康、活潑
[00:11:42.520 --> 00:11:44.320]  要有自信
[00:11:44.320 --> 00:11:46.160]  還要常識豐富
[00:11:46.160 --> 00:11:48.800]  這方面有時父母會忽視的
[00:11:48.800 --> 00:11:50.520]  只是希望他學歌好
[00:11:50.520 --> 00:11:52.720]  但常識是低的
[00:11:52.720 --> 00:11:55.440]  但常識高都很重要
[00:11:55.440 --> 00:11:59.240]  一般這些我們都會希望或者會做的
[00:11:59.240 --> 00:12:03.960]  好了,再看看
[00:12:03.960 --> 00:12:05.880]  情緒有沒有呢
[00:12:05.880 --> 00:12:08.440]  禮貌,我們有沒有要求他禮貌呢
[00:12:08.440 --> 00:12:13.840]  要求他情緒在任何場合有適當的情緒表現呢
[00:12:13.840 --> 00:12:17.880]  任何場合他是不是有適宜的相對的禮貌呢
[00:12:17.880 --> 00:12:20.520]  有沒有風度呢
[00:12:20.520 --> 00:12:21.960]  這個最難了
[00:12:21.960 --> 00:12:26.400]  或者我們老了一輩,我們總是看見年輕人沒有禮風度
[00:12:26.400 --> 00:12:30.320]  特別是兒童或者青少年
[00:12:30.320 --> 00:12:39.080]  父母都好像不管他們,任由他們
[00:12:39.080 --> 00:12:41.960]  但間中你見到有些兒童或者青少年
[00:12:41.960 --> 00:12:44.480]  他們很有禮貌、很有風度的時候
[00:12:44.480 --> 00:12:50.120]  你會很驚訝
[00:12:50.120 --> 00:12:54.840]  人際關係,我們很多時候忽視他對人際關係的能力
[00:12:54.840 --> 00:12:58.360]  這個是影響他的一生
[00:12:58.360 --> 00:13:02.880]  他愛不愛神呢
[00:13:02.880 --> 00:13:08.080]  這幾樣我們,前幾樣我們多數會要求他做或者幫他
[00:13:08.080 --> 00:13:10.720]  後面那幾樣我們很多時候忽視了
[00:13:10.720 --> 00:13:20.600]  但後面那幾樣正正是他人生幸不幸福的要素
[00:13:20.600 --> 00:13:28.040]  無論如何都好,所有這些這麼多項其實都是好的
[00:13:28.040 --> 00:13:29.520]  鼓勵大家去做
[00:13:29.520 --> 00:13:33.920]  但我們看看聖經,聖經怎麼說,下一張slide
[00:13:33.920 --> 00:13:39.200]  聖經說教養孩童最重要是使他走當行的道
[00:13:39.200 --> 00:13:45.960]  並且要道路他也不偏離
[00:13:45.960 --> 00:13:48.560]  從這個聖經裏面我們想到第一
[00:13:48.560 --> 00:13:54.280]  作為基督徒父母,我們當然希望我們的兒女肯信耶穌
[00:13:54.280 --> 00:13:56.480]  這個是最重要的
[00:13:56.480 --> 00:14:00.560]  我是指他們肯真心自願信耶穌
[00:14:00.560 --> 00:14:04.000]  去跟從耶穌,是這一種
[00:14:04.000 --> 00:14:09.040]  那就是說是他們真心自願去愛神
[00:14:09.040 --> 00:14:12.960]  第二,我們希望我們的兒女長大之後
[00:14:12.960 --> 00:14:19.360]  是對人好友善,當然是會包括誠懇和誠實
[00:14:19.360 --> 00:14:23.320]  那就是愛人
[00:14:23.320 --> 00:14:31.600]  第三,怎樣才可以保證他們一生都愛神愛人呢?
[00:14:31.600 --> 00:14:39.600]  就是他們需要一生不斷追求在神裏面的成長、成熟
[00:14:39.600 --> 00:14:43.200]  所謂「長俊」
[00:14:43.200 --> 00:14:45.600]  不要安逸自滿
[00:14:45.600 --> 00:14:50.800]  無論在屬世的生活,或者在靈性的生活
[00:14:50.800 --> 00:14:54.480]  都不要安逸
[00:14:54.480 --> 00:15:00.480]  當他這樣想,他能夠有把握去保證
[00:15:00.480 --> 00:15:10.160]  他們一生不偏離神的道
[00:15:10.160 --> 00:15:14.240]  很多父母是因為見到子女信了主之後
[00:15:14.240 --> 00:15:21.280]  那種品格、性格、態度的改變,所謂「長俊」
[00:15:21.280 --> 00:15:29.120]  因而覺得很奇怪而去研究、去跟從,然後信耶穌
[00:15:29.120 --> 00:15:34.080]  很多子女見到父母,這個更難得
[00:15:34.080 --> 00:15:37.920]  父母通常指中年以後,我們都會說
[00:15:37.920 --> 00:15:43.920]  中年以後的人,容易改變嗎?
[00:15:43.920 --> 00:15:46.560]  極難,極難
[00:15:46.560 --> 00:15:49.760]  是很難,我們知道,很難
[00:15:49.760 --> 00:15:54.320]  子女見到父母信了耶穌之後
[00:15:54.320 --> 00:15:59.040]  態度、品格、性格的改變
[00:15:59.040 --> 00:16:01.280]  是更加能夠感動到子女
[00:16:01.280 --> 00:16:07.120]  很多子女是因為這樣去信耶穌
[00:16:07.120 --> 00:16:11.200]  其實無論什麼年紀也好,我們知道
[00:16:11.200 --> 00:16:17.680]  他能夠有「長俊」,都是令人很感動的
[00:16:17.680 --> 00:16:20.160]  所以我們不要看自己什麼年紀也好
[00:16:20.160 --> 00:16:26.640]  總之要「長俊」
[00:16:26.640 --> 00:16:34.080]  再看這個經文,它說:「教養孩童,使他走當行的道」
[00:16:34.080 --> 00:16:37.520]  問題就是,第一個問題會問
[00:16:37.520 --> 00:16:42.080]  我們要教導孩童走什麼的道呢?
[00:16:42.080 --> 00:16:44.640]  即是路,或者路
[00:16:44.640 --> 00:16:48.720]  什麼路是適合他們呢?
[00:16:48.720 --> 00:16:51.840]  我們作為基督徒父母一定懂得回答
[00:16:51.840 --> 00:16:58.080]  「合神心意的道路」
[00:16:58.080 --> 00:17:02.480]  非常之屬靈正確的答案
[00:17:02.480 --> 00:17:07.280]  「放之四海皆順」
[00:17:07.280 --> 00:17:08.480]  第二個問題問
[00:17:08.480 --> 00:17:13.440]  「合神心意的道路」你走過了嗎?
[00:17:13.440 --> 00:17:15.840]  你自己作為父母,或者你自己
[00:17:15.840 --> 00:17:17.040]  年輕人也好
[00:17:17.040 --> 00:17:23.120]  你自己走過這條「合神心意的道路」了嗎?
[00:17:23.120 --> 00:17:27.040]  你怎麼知道是好呢?
[00:17:27.040 --> 00:17:31.680]  答案很簡單,又是屬靈正確
[00:17:31.680 --> 00:17:34.080]  聖經說好就好
[00:17:34.080 --> 00:17:38.320]  神這樣吩咐就一定是好的
[00:17:38.320 --> 00:17:44.080]  屬靈正確
[00:17:44.080 --> 00:17:49.680]  但是你自己走過了嗎?
[00:17:49.680 --> 00:17:54.240]  你說「我沒走過,或者我也走過一下」
[00:17:54.240 --> 00:17:56.480]  不過聖經這樣說一定是OK的
[00:17:56.480 --> 00:17:58.080]  跟著做吧
[00:17:58.080 --> 00:18:00.720]  我不做,叫我兒子做就行了
[00:18:00.720 --> 00:18:02.960]  這是我一般的答案
[00:18:02.960 --> 00:18:06.160]  或者最老實的說話其實是什麼呢?
[00:18:06.160 --> 00:18:11.680]  「兒子,你不要學我」
[00:18:11.680 --> 00:18:15.760]  這是最老實、最基本的說話
[00:18:15.760 --> 00:18:17.360]  作為父母的說話
[00:18:17.360 --> 00:18:18.800]  但我希望你反過來說
[00:18:18.800 --> 00:18:20.720]  「兒子,你學我吧」
[00:18:20.720 --> 00:18:22.320]  我試過
[00:18:22.320 --> 00:18:24.720]  我走過這條路
[00:18:24.720 --> 00:18:29.280]  嘗過,真是好的
[00:18:29.280 --> 00:18:35.680]  你不相信我,你看我吧
[00:18:35.680 --> 00:18:40.480]  當子女見到我們走一條路
[00:18:40.480 --> 00:18:42.880]  走神的路是喜樂、滿足
[00:18:42.880 --> 00:18:45.280]  令整個家庭很溫馨的時候
[00:18:45.280 --> 00:18:46.560]  你不用教她
[00:18:46.560 --> 00:18:48.000]  她自己已經立定心智
[00:18:48.000 --> 00:18:57.200]  將來就是要這樣
[00:18:57.200 --> 00:18:59.280]  當我們能夠說
[00:18:59.280 --> 00:19:01.520]  我們走過了,經驗過了
[00:19:01.520 --> 00:19:07.680]  我們就有說服力
[00:19:07.680 --> 00:19:10.560]  如果他們直接看到在我們身上
[00:19:10.560 --> 00:19:14.720]  他們更加有說服力
[00:19:14.720 --> 00:19:20.160]  我們繼續看經文
[00:19:20.160 --> 00:19:26.880]  「就是道路他也不偏離」
[00:19:26.880 --> 00:19:29.200]  怎樣才可以令到一個人
[00:19:29.200 --> 00:19:33.120]  一生道路都不會偏離
[00:19:33.120 --> 00:19:41.440]  那條當行的道路呢?
[00:19:41.440 --> 00:19:44.640]  孔子論語有說
[00:19:44.640 --> 00:19:47.840]  「三十而立,四十而不化」
[00:19:47.840 --> 00:19:50.800]  四十以後,你叫他改
[00:19:50.800 --> 00:19:52.720]  他一定,即是四十以後的人
[00:19:52.720 --> 00:19:58.800]  已經不再偏離他所定的道路
[00:19:58.800 --> 00:20:00.400]  五十歲,剛才我說
[00:20:00.400 --> 00:20:03.440]  五十歲的人能否改變他們?
[00:20:03.440 --> 00:20:07.040]  你不要想了
[00:20:07.040 --> 00:20:14.160]  除了福音能夠改變人生
[00:20:14.160 --> 00:20:14.960]  怎樣可以改
[00:20:14.960 --> 00:20:17.360]  令到一個人一生道路不偏離
[00:20:17.360 --> 00:20:18.960]  他那條當行的道路呢?
[00:20:18.960 --> 00:20:21.040]  正正就是怎樣呢?
[00:20:21.040 --> 00:20:23.280]  就是那條當行的道
[00:20:23.280 --> 00:20:24.640]  和他的價值觀
[00:20:24.640 --> 00:20:26.640]  和他取捨、抉擇
[00:20:26.640 --> 00:20:28.480]  和他所追求的目標
[00:20:28.480 --> 00:20:32.240]  和他享樂的方式是一致的時候
[00:20:32.240 --> 00:20:36.720]  他自然就不會偏離
[00:20:36.720 --> 00:20:41.920]  他就是走他所要的路
[00:20:41.920 --> 00:20:42.720]  所以如果一個人
[00:20:42.720 --> 00:20:44.400]  他的目標、價值觀
[00:20:44.400 --> 00:20:47.280]  是和我們所信的不同的時候
[00:20:47.280 --> 00:20:48.960]  你不斷叫他信耶穌
[00:20:48.960 --> 00:20:51.120]  如果他不放棄那邊的時候
[00:20:51.120 --> 00:20:54.400]  你會發覺他其實是信一套講一套
[00:20:54.400 --> 00:20:57.360]  生活一套,另外一套
[00:20:57.360 --> 00:20:58.480]  就是這個原因
[00:20:58.480 --> 00:21:01.040]  因為他的價值觀、他的取捨
[00:21:01.040 --> 00:21:03.520]  和聖經所講和我們所相信的
[00:21:03.520 --> 00:21:05.040]  是不一致的時候
[00:21:05.040 --> 00:21:08.880]  他就整天在搏鬥
[00:21:08.880 --> 00:21:10.320]  一致的時候又怎樣呢?
[00:21:10.320 --> 00:21:11.520]  我們想都不用想
[00:21:11.520 --> 00:21:12.400]  考慮都不用考慮
[00:21:12.400 --> 00:21:14.080]  我們自然就走在神的路上
[00:21:14.080 --> 00:21:25.200]  一生不偏離
[00:21:25.200 --> 00:21:29.200]  當我們當行的道
[00:21:29.200 --> 00:21:33.440]  和我們的生命、生活融為一體的時候
[00:21:33.440 --> 00:21:37.200]  我們自然就一生不會偏離
[00:21:37.200 --> 00:21:43.440]  不用別人經常提醒你
[00:21:43.440 --> 00:21:46.000]  問題就是我們有沒有將耶穌的道
[00:21:46.000 --> 00:21:52.880]  和我們的生命、生活融為一體呢?
[00:21:52.880 --> 00:21:58.400]  這是非常重要的,而且我們是必須的
[00:21:58.400 --> 00:22:04.000]  講到價值觀、取捨、抉擇、追求目標等等這一方面
[00:22:04.000 --> 00:22:08.720]  其實在張聖經的前面幾節
[00:22:08.720 --> 00:22:10.880]  給了我們很好的提醒
[00:22:10.880 --> 00:22:14.400]  我們去看看,就著經文我們去學這幾點
[00:22:14.400 --> 00:22:18.000]  第一點就是第一節
[00:22:18.000 --> 00:22:24.000]  「美名勝過大財,恩寵強如金銀」
[00:22:24.000 --> 00:22:29.280]  美名的意思不是說你的名字起得很漂亮
[00:22:29.280 --> 00:22:30.800]  有些人的名字真的很漂亮
[00:22:30.800 --> 00:22:34.240]  一聽完就覺得你的名字真的起得很漂亮
[00:22:34.240 --> 00:22:36.320]  很有意思
[00:22:36.320 --> 00:22:38.720]  不是說這樣,美名不是指這樣
[00:22:38.720 --> 00:22:46.560]  美名是說一個人的名譽、名聲
[00:22:46.560 --> 00:22:51.200]  一個人需要有好的品格、行為、表現
[00:22:51.200 --> 00:22:55.520]  才能夠贏取到好的名聲
[00:22:55.520 --> 00:22:58.960]  不是靠財富或者手段取得的
[00:22:58.960 --> 00:23:00.800]  那些只是名利名位
[00:23:00.800 --> 00:23:08.640]  如果是靠財物、手段取得的
[00:23:08.640 --> 00:23:11.040]  「恩寵」是什麼意思呢?
[00:23:11.040 --> 00:23:17.680]  「恩寵」是指被尊重、被賞識的意思
[00:23:17.680 --> 00:23:19.520]  另外「勝過」那個字
[00:23:19.520 --> 00:23:21.520]  或者後面「強如」那個字
[00:23:21.520 --> 00:23:24.320]  「強如」那個字是翻譯上的附加
[00:23:24.320 --> 00:23:25.680]  因為在文法上
[00:23:25.680 --> 00:23:29.440]  如果你有看過多一點的經文
[00:23:29.440 --> 00:23:30.880]  你又會留意到
[00:23:30.880 --> 00:23:34.080]  其實主要是「勝過」那個字
[00:23:34.080 --> 00:23:39.200]  這兩個字,原文或者從「勝過」那個字來
[00:23:39.200 --> 00:23:42.800]  原文的意思是選擇
[00:23:42.800 --> 00:23:46.240]  或者是揀選、揀擇、挑選的意思
[00:23:46.240 --> 00:23:48.960]  整句話的意思就是說
[00:23:48.960 --> 00:23:51.840]  當我們可以選擇的時候
[00:23:51.840 --> 00:23:53.840]  我們的價值觀的選擇是怎樣呢?
[00:23:53.840 --> 00:23:56.800]  我寧願選擇有好的名聲
[00:23:56.800 --> 00:24:00.720]  也不願選擇發大財
[00:24:00.720 --> 00:24:04.560]  但是世人是相反的,對吧?
[00:24:04.560 --> 00:24:08.560]  另外,我寧願去選擇被人尊重
