
[00:00:00.000 --> 00:00:02.760]  我們剛才所讀到的一段經文是
[00:08:47.480 --> 00:08:51.080]  留心聽他們興起來要接續他們的
[00:08:51.080 --> 00:08:52.440]  是哪些人?
[00:08:52.440 --> 00:08:54.360]  是他們的下一代
[00:08:54.360 --> 00:08:55.680]  在我們生命堂
[00:08:55.680 --> 00:08:57.720]  我們用一個名詞叫做
[00:08:57.720 --> 00:09:02.280]  有信一代、有信二代、有信三代
[00:09:02.280 --> 00:09:04.040]  不知道你對不對
[00:09:04.040 --> 00:09:07.000]  這些等於在國內的名詞叫做
[00:09:07.000 --> 00:09:08.880]  富一代、富二代
[00:09:08.880 --> 00:09:10.800]  信也有
[00:09:10.800 --> 00:09:12.000]  信一代和信二代
[00:09:12.000 --> 00:09:12.920]  我封面文章寫到
[00:09:12.920 --> 00:09:15.880]  我們今年有些信二代或者信三代
[00:09:15.880 --> 00:09:17.160]  受洗見證的時候
[00:09:17.160 --> 00:09:18.040]  他直接說
[00:09:18.040 --> 00:09:20.840]  我覺得我生出來就是基督徒
[00:09:20.840 --> 00:09:22.000]  很危險的
[00:09:22.000 --> 00:09:23.080]  生出來是基督徒
[00:09:23.080 --> 00:09:25.120]  我媽媽托著我的時候
[00:09:25.120 --> 00:09:27.760]  我已經聽到了
[00:09:27.760 --> 00:09:28.720]  聽不聽到我不知道
[00:09:28.720 --> 00:09:29.960]  我想他也聽到的
[00:09:29.960 --> 00:09:31.840]  不過是不是基督徒就不知道
[00:09:31.840 --> 00:09:34.320]  可以沒有福中被聖靈充滿
[00:09:34.320 --> 00:09:35.440]  是真的
[00:09:35.440 --> 00:09:40.840]  不過你出來之後
[00:09:40.840 --> 00:09:43.000]  你必須要經過
[00:09:43.000 --> 00:09:45.880]  聽、相信、接受
[00:09:45.880 --> 00:09:47.080]  受信二、受洗
[00:09:47.080 --> 00:09:50.120]  還有你也要經過割禮
[00:09:50.120 --> 00:09:51.040]  你會說
[00:09:51.040 --> 00:09:52.240]  那女生是怎樣?
[00:09:52.240 --> 00:09:52.760]  頂智慧
[00:09:52.760 --> 00:09:53.840]  聖經說的割禮
[00:09:53.840 --> 00:09:54.600]  到生育的時候
[00:09:54.600 --> 00:09:56.120]  男女一樣
[00:09:56.120 --> 00:09:59.040]  是將自己的情慾、私慾
[00:09:59.040 --> 00:09:59.640]  求之除
[00:09:59.640 --> 00:10:00.960]  一會兒跟大家說
[00:10:00.960 --> 00:10:01.880]  好了
[00:10:01.880 --> 00:10:03.320]  因為他們
[00:10:03.320 --> 00:10:04.480]  流心第八節
[00:10:04.480 --> 00:10:06.160]  他們受完割禮之後
[00:10:06.160 --> 00:10:09.320]  在營中自己的地方
[00:10:09.320 --> 00:10:10.720]  等到痊癒
[00:10:10.720 --> 00:10:13.400]  什麼叫做痊癒?
[00:10:13.400 --> 00:10:16.520]  頂智慧你經過痊癒了嗎?
[00:10:16.520 --> 00:10:18.520]  不知道什麼叫做痊癒
[00:10:18.520 --> 00:10:20.600]  就是病到不能站起來
[00:10:20.600 --> 00:10:21.600]  然後能站起來
[00:10:21.600 --> 00:10:23.640]  這就叫做痊癒
[00:10:23.640 --> 00:10:26.000]  他們做了手術之後不能動
[00:10:26.000 --> 00:10:28.280]  或者很疼痛
[00:10:28.280 --> 00:10:29.520]  這就叫做痊癒
[00:10:29.520 --> 00:10:30.440]  所以痊癒兩個字
[00:10:30.440 --> 00:10:32.360]  不要小看
[00:10:32.360 --> 00:10:33.680]  在你未痊癒之前
[00:10:33.680 --> 00:10:34.600]  你是無能為力
[00:10:34.600 --> 00:10:35.760]  你做不了事的
[00:10:35.760 --> 00:10:36.720]  是不是?
[00:10:36.720 --> 00:10:38.240]  入瘀就知道了
[00:10:38.240 --> 00:10:39.160]  我也動過手術
[00:10:39.160 --> 00:10:40.280]  有膽量
[00:10:40.280 --> 00:10:41.800]  是不是?
[00:10:41.800 --> 00:10:43.680]  自問很少手術而已
[00:10:43.680 --> 00:10:45.360]  但是你躺著就躺著了
[00:10:45.360 --> 00:10:47.000]  不能站起來
[00:10:47.000 --> 00:10:48.000]  要洗手間的時候
[00:10:48.000 --> 00:10:52.160]  要拿著那個鹽水袋去
[00:10:52.160 --> 00:10:53.080]  是這樣的
[00:10:53.080 --> 00:10:55.400]  所以痊癒的意思在這裡
[00:10:55.400 --> 00:10:56.320]  好
[00:10:56.320 --> 00:10:57.440]  第九節
[00:10:57.440 --> 00:10:58.520]  耶和華對約書亞說
[00:10:58.520 --> 00:11:01.480]  我今天將埃及人的羞辱
[00:11:01.480 --> 00:11:03.360]  從你們身上滾去了
[00:11:03.360 --> 00:11:05.680]  那個地方後來叫吉甲的名字
[00:11:05.680 --> 00:11:07.000]  就是指滾
[00:11:07.000 --> 00:11:08.600]  就是有些叫滾石
[00:11:08.600 --> 00:11:09.360]  Rolling stone
[00:11:09.360 --> 00:11:10.160]  就是滾走了
[00:11:10.160 --> 00:11:12.040]  就是挪開了
[00:11:12.040 --> 00:11:13.280]  埃及什麼羞辱?
[00:11:13.280 --> 00:11:13.560]  第一
[00:11:13.560 --> 00:11:15.720]  這群以色列人在埃及地的時候
[00:11:15.720 --> 00:11:17.440]  是什麼來的?
[00:11:17.440 --> 00:11:18.840]  奴隸來的
[00:11:18.840 --> 00:11:20.680]  今天去到迦南地了
[00:11:20.680 --> 00:11:22.400]  可以自家作主了
[00:11:22.400 --> 00:11:23.240]  是不是?
[00:11:23.240 --> 00:11:24.200]  所以身份不同
[00:11:24.200 --> 00:11:25.360]  還奴隸了
[00:11:25.360 --> 00:11:26.160]  脫離了
[00:11:26.160 --> 00:11:26.640]  行
[00:11:26.640 --> 00:11:27.680]  以基督徒來說
[00:11:27.680 --> 00:11:29.080]  以前是罪惡奴隸
[00:11:29.080 --> 00:11:30.720]  今天成為神的兒女了
[00:11:30.720 --> 00:11:31.520]  是不是?
[00:11:31.520 --> 00:11:33.160]  浪子回頭之後
[00:11:33.160 --> 00:11:34.800]  父親將權利還給他了
[00:11:34.800 --> 00:11:36.600]  這個身份不改變了
[00:11:36.600 --> 00:11:38.280]  本來在外面乞食
[00:11:38.280 --> 00:11:40.160]  連豬哨都吃不到
[00:11:40.160 --> 00:11:41.120]  現在回到家裡
[00:11:41.120 --> 00:11:42.160]  爸爸給他戒指
[00:11:42.160 --> 00:11:44.120]  他立刻大擺現席了
[00:11:44.120 --> 00:11:45.640]  這個羞辱沒有了
[00:11:45.640 --> 00:11:46.760]  第二個有個意思
[00:11:46.760 --> 00:11:48.320]  聖經告訴你這個羞辱就是
[00:11:48.320 --> 00:11:50.600]  當這群以色列人出埃及的時候
[00:11:50.600 --> 00:11:53.240]  其實法老是不想他們走
[00:11:53.240 --> 00:11:54.280]  想勞役他們
[00:11:54.280 --> 00:11:55.480]  後來沒辦法了
[00:11:55.480 --> 00:11:56.600]  長子也死了
[00:11:56.600 --> 00:11:58.000]  不能夠不讓他走了
[00:11:58.000 --> 00:11:59.400]  所以說你走吧
[00:11:59.400 --> 00:12:01.160]  看你走到多遠
[00:12:01.160 --> 00:12:03.360]  其實這是理性
[00:12:03.360 --> 00:12:04.200]  你想想
[00:12:04.200 --> 00:12:05.840]  奴隸大逃亡
[00:12:05.840 --> 00:12:07.280]  離開埃及
[00:12:07.280 --> 00:12:08.800]  來羅河三角洲
[00:12:08.800 --> 00:12:10.280]  走去曠野
[00:12:10.280 --> 00:12:11.360]  我告訴你
[00:12:11.360 --> 00:12:12.920]  你有腦想一想
[00:12:12.920 --> 00:12:14.200]  看你走到多遠
[00:12:14.200 --> 00:12:17.320]  是不是?
[00:12:17.320 --> 00:12:18.400]  怎麼耕種?
[00:12:18.400 --> 00:12:19.320]  怎麼牧畜?
[00:12:19.320 --> 00:12:20.920]  在曠野
[00:12:20.920 --> 00:12:21.920]  對不對?
[00:12:21.920 --> 00:12:23.800]  所以看他們不行
[00:12:23.800 --> 00:12:27.800]  還說進了迦南地
[00:12:27.800 --> 00:12:29.520]  看死你了
[00:12:29.520 --> 00:12:31.680]  很多時候信耶穌的人被人看死
[00:12:31.680 --> 00:12:33.200]  看你怎樣?
[00:12:33.200 --> 00:12:34.000]  在他羞辱你
[00:12:34.000 --> 00:12:35.000]  但是
[00:12:35.000 --> 00:12:36.480]  神今天將他帶到耶和華
[00:12:36.480 --> 00:12:38.280]  帶到埃及地之後
[00:12:38.280 --> 00:12:40.080]  他們可以說
[00:12:40.080 --> 00:12:41.160]  在那裡
[00:12:41.160 --> 00:12:43.320]  見證神的大能
[00:12:43.320 --> 00:12:44.320]  是不是?
[00:12:44.320 --> 00:12:45.600]  所以
[00:12:45.600 --> 00:12:46.800]  那個地方後來
[00:12:46.800 --> 00:12:47.600]  特別起了一個名字
[00:12:47.600 --> 00:12:49.920]  這個吉甲和原來的吉甲不同名字
[00:12:49.920 --> 00:12:51.360]  這個說上帝將他們羞辱
[00:12:51.360 --> 00:12:52.640]  拿走了
[00:12:52.640 --> 00:12:55.080]  好了,以色列人就在那裡安營
[00:12:55.080 --> 00:12:56.240]  經過國禮之後
[00:12:56.240 --> 00:12:57.840]  正月十四日晚上
[00:12:57.840 --> 00:12:58.920]  正月十四日
[00:12:58.920 --> 00:13:01.080]  如果以猶太人的年齡計算
[00:13:01.080 --> 00:13:02.240]  跟我們現在西方人計算
[00:13:02.240 --> 00:13:04.440]  大概是三月四月的時間
[00:13:04.440 --> 00:13:08.520]  所以到了我們的壽難節晚上
[00:13:08.520 --> 00:13:11.560]  如果計算上是準確的話
[00:13:11.560 --> 00:13:13.880]  應該是耶穌壽難如雨節
[00:13:13.880 --> 00:13:16.880]  所以雨節是猶太人的正月
[00:13:16.880 --> 00:13:18.200]  十四日晚上
[00:13:18.200 --> 00:13:19.640]  就在耶利哥的平原
[00:13:19.640 --> 00:13:22.400]  在這個吉甲地方守如雨節
[00:13:22.400 --> 00:13:24.040]  下章
[00:13:24.040 --> 00:13:25.600]  雨節的第二天
[00:13:25.600 --> 00:13:27.320]  他們吃了那地的出產
[00:13:27.320 --> 00:13:31.360]  當那日吃無烤餅和紅油菊
[00:13:31.360 --> 00:13:32.440]  頭三、第十二日
[00:13:32.440 --> 00:13:35.280]  他們吃那地的出產
[00:13:35.280 --> 00:13:37.480]  馬拿就停了
[00:13:37.480 --> 00:13:39.840]  但他們吃當地的出產
[00:13:39.840 --> 00:13:41.320]  請問當地的出產
[00:13:41.320 --> 00:13:45.240]  當時是誰交給他們吃的?
[00:13:45.240 --> 00:13:46.680]  都是神給的
[00:13:46.680 --> 00:13:48.240]  一會兒我會跟大家說這件事
[00:13:48.240 --> 00:13:50.120]  再沒有馬拿吃了
[00:13:50.120 --> 00:13:52.120]  這段經文講座大家讀過了
[00:13:52.120 --> 00:13:53.000]  好
[00:13:53.000 --> 00:13:54.880]  我們看看
[00:13:54.880 --> 00:13:57.960]  神應許阿伯拉罕的時候
[00:13:57.960 --> 00:14:00.160]  他和他納藥
[00:14:00.160 --> 00:14:04.120]  這個藥是神和人納的藥
[00:14:04.120 --> 00:14:06.400]  請問
[00:14:06.400 --> 00:14:08.400]  藥的生效
[00:14:08.400 --> 00:14:12.800]  是不是單方面做都可以的?
[00:14:12.800 --> 00:14:14.360]  如果大家有留心
[00:14:14.360 --> 00:14:17.280]  不過現在這幾年你都很少碰的了
[00:14:17.280 --> 00:14:22.000]  如果你不介意我現在給你三十秒鐘時間
[00:14:22.000 --> 00:14:24.080]  請你拿這本聖經打開看看
[00:14:24.080 --> 00:14:27.440]  這本聖經的名字叫什麼名字?
[00:14:27.440 --> 00:14:29.040]  很多人不知道的
[00:14:29.040 --> 00:14:30.160]  聖經第一頁
[00:14:30.160 --> 00:14:34.440]  你看看它是什麼名字?
[00:14:34.440 --> 00:14:36.240]  外面叫聖經
[00:14:36.240 --> 00:14:39.480]  打開第一頁
[00:14:39.480 --> 00:14:42.480]  叫什麼?
[00:14:42.480 --> 00:14:45.840]  新舊藥傳書
[00:14:45.840 --> 00:14:49.480]  這本是合約來的
[00:14:49.480 --> 00:14:51.320]  什麼叫合約?
[00:14:51.320 --> 00:14:54.760]  你們有沒有人做生意做過買賣合約的?
[00:14:54.760 --> 00:14:57.480]  買賣樓宇要不要合約?
[00:14:57.480 --> 00:15:01.760]  結婚要不要合約?
[00:15:01.760 --> 00:15:06.920]  現在這個世界多不多人毀約?
[00:15:06.920 --> 00:15:10.520]  你有沒有毀過約?
[00:15:10.520 --> 00:15:12.400]  有沒有毀過約?
[00:15:12.400 --> 00:15:14.560]  沒有?
[00:15:14.560 --> 00:15:21.600]  上帝替你納藥你沒有毀過約?
[00:15:21.600 --> 00:15:23.640]  明白
[00:15:23.640 --> 00:15:26.000]  今天我們信耶穌
[00:15:26.000 --> 00:15:28.320]  以為得著數
[00:15:28.320 --> 00:15:31.080]  現在信耶穌是神替你納的藥
[00:15:31.080 --> 00:15:33.880]  你信我就給你
[00:15:33.880 --> 00:15:36.560]  那你以為就著數了
[00:15:36.560 --> 00:15:37.560]  變成一條合約了
[00:15:37.560 --> 00:15:39.280]  沒錯
[00:15:39.280 --> 00:15:41.440]  你看新藥舊藥
[00:15:41.440 --> 00:15:44.560]  很多時候陳百祥我今日所吩咐你們的
[00:15:44.560 --> 00:15:45.960]  我賜福給你的
[00:15:45.960 --> 00:15:50.680]  你和你的子孫要遵守
[00:15:50.680 --> 00:15:56.840]  要遵守的
[00:15:56.840 --> 00:15:59.160]  如果你們做生意
[00:15:59.160 --> 00:16:01.880]  人家對方就是這樣拿你的好處
[00:16:01.880 --> 00:16:04.280]  你還做不做下去?
[00:16:04.280 --> 00:16:08.840]  做不做?
[00:16:08.840 --> 00:16:12.480]  弟子們 神的憐憫慈愛在這裡
[00:16:12.480 --> 00:16:13.760]  祂還守著這個約
[00:16:13.760 --> 00:16:14.920]  你怎麼做壞事
[00:16:14.920 --> 00:16:16.120]  以色列人是一個例子
[00:16:16.120 --> 00:16:19.000]  怎麼做壞事神仍然守著
[00:16:19.000 --> 00:16:22.520]  這個愛是無法忍受的
[00:16:22.520 --> 00:16:23.800]  按我們人的個性
[00:16:23.800 --> 00:16:25.400]  按我們人的理解
[00:16:25.400 --> 00:16:27.480]  那種能力
[00:16:27.480 --> 00:16:30.360]  早就已經毀約了
[00:16:30.360 --> 00:16:32.120]  弟子們 今天這群以色列人
[00:16:32.120 --> 00:16:36.000]  他們憑著信心過河
[00:16:36.000 --> 00:16:37.640]  剛才我們讀第一節的時候
[00:16:37.640 --> 00:16:38.800]  五章第一節的時候
[00:16:38.800 --> 00:16:40.600]  敵人是
[00:16:40.600 --> 00:16:41.800]  不過和諧本翻譯
[00:16:41.800 --> 00:16:45.360]  如果中間有些在學術界的弟兄姊妹
[00:16:45.360 --> 00:16:46.640]  不要針刺雀字
[00:16:46.640 --> 00:16:47.760]  嘩 怎麼搞的
[00:16:47.760 --> 00:16:49.320]  什麼叫膽氣
