
[00:00:00.000 --> 00:00:01.600]  七章那麼長的經文
[00:05:46.000 --> 00:05:51.000]  不只是祭司有錢的人才有資格親近神
[00:05:51.000 --> 00:05:53.000]  而是每一個百姓
[00:05:53.000 --> 00:05:56.000]  甚至在這裡經歷貧窮
[00:05:56.000 --> 00:05:58.000]  經歷缺乏的人
[00:05:58.000 --> 00:06:00.000]  他們都有資格
[00:06:00.000 --> 00:06:05.000]  神都渴望和他們去結緣
[00:06:05.000 --> 00:06:08.000]  李美記一至七章的結構
[00:06:08.000 --> 00:06:14.000]  其實就好像我們剛才很快速看完第一章一樣
[00:06:14.000 --> 00:06:17.000]  其實是整個獻祭的清單
[00:06:17.000 --> 00:06:21.000]  讓神的子民知道有不同的祭
[00:06:21.000 --> 00:06:23.000]  不同的祭可以怎樣獻
[00:06:23.000 --> 00:06:27.000]  並且他們的目的和意義是怎樣
[00:06:27.000 --> 00:06:31.000]  剛才我們說第一章說的是繁祭
[00:06:31.000 --> 00:06:34.000]  第二章說的是數祭
[00:06:34.000 --> 00:06:37.000]  第三章說的是平安祭
[00:06:37.000 --> 00:06:40.000]  第四章至第五章十三節
[00:06:40.000 --> 00:06:44.000]  說的是贖罪祭或者叫做潔淨祭
[00:06:44.000 --> 00:06:47.000]  而五章十四節至六章七節
[00:06:47.000 --> 00:06:51.000]  就是贖遣祭或者叫做賠償祭
[00:06:51.000 --> 00:06:53.000]  當中很特別的
[00:06:53.000 --> 00:06:57.000]  繁祭、數祭、平安祭有一類叫做
[00:06:57.000 --> 00:07:01.000]  自願或者甘願獻的祭
[00:07:01.000 --> 00:07:06.000]  即是不是說一定要在哪些時間
[00:07:06.000 --> 00:07:08.000]  什麼處境一定要獻的祭
[00:07:08.000 --> 00:07:11.000]  而是人甘心樂意去到神的面前
[00:07:11.000 --> 00:07:13.000]  自願獻上的祭物
[00:07:13.000 --> 00:07:17.000]  繁祭所說的是一個最基本的祭物
[00:07:17.000 --> 00:07:20.000]  人向上帝獻上禮物
[00:07:20.000 --> 00:07:24.000]  數祭所說的是一個很喜樂的時候
[00:07:24.000 --> 00:07:25.000]  人很歡樂的時候
[00:07:25.000 --> 00:07:28.000]  當人紀念神和人的盟約的時候
[00:07:28.000 --> 00:07:31.000]  獻的就是數祭
[00:07:31.000 --> 00:07:38.000]  平安祭所表達的是一種人對神的感恩還原
[00:07:38.000 --> 00:07:43.000]  也象徵當神為人提供肉食
[00:07:43.000 --> 00:07:46.000]  當神為人去到供應的時候
[00:07:46.000 --> 00:07:53.000]  人其實同樣甘心樂意和神共享祭物
[00:07:53.000 --> 00:07:57.000]  所以平安祭在聖經裡見到
[00:07:57.000 --> 00:08:01.000]  是在很歡慶的節日裡獻上平安祭
[00:08:01.000 --> 00:08:05.000]  並且人自己也可以去到吃這些肉
[00:08:05.000 --> 00:08:09.000]  贖罪祭和贖遣祭就是另一方面
[00:08:09.000 --> 00:08:10.000]  另一個類別
[00:08:10.000 --> 00:08:13.000]  一個強制要獻的祭
[00:08:13.000 --> 00:08:16.000]  就是當以色列人的中間出現罪
[00:08:16.000 --> 00:08:19.000]  當聖所被罪所污染
[00:08:19.000 --> 00:08:22.000]  當神和人的關係被影響
[00:08:22.000 --> 00:08:24.000]  他們就要獻這些祭
[00:08:24.000 --> 00:08:25.000]  以示人的悔改
[00:08:25.000 --> 00:08:28.000]  以示人尋求赦免
[00:08:28.000 --> 00:08:32.000]  贖罪祭和贖遣祭所說的是
[00:08:32.000 --> 00:08:36.000]  當罪污染了神所臨在的聖所
[00:08:36.000 --> 00:08:38.000]  就要用這個祭去潔淨
[00:08:38.000 --> 00:08:40.000]  聖化這個聖所
[00:08:40.000 --> 00:08:43.000]  贖遣祭或者叫賠償祭
[00:08:43.000 --> 00:08:46.000]  就是表達人的悔意
[00:08:46.000 --> 00:08:48.000]  人去到神的面前認罪
[00:08:48.000 --> 00:08:50.000]  尋求神的赦免
[00:08:50.000 --> 00:08:53.000]  以這個祭物代替那個人
[00:08:53.000 --> 00:08:56.000]  去贖罪、接受極乏
[00:08:56.000 --> 00:09:00.000]  所以我們很快看完利美記
[00:09:00.000 --> 00:09:02.000]  一章到七章
[00:09:02.000 --> 00:09:07.000]  整個獻祭的清單所表達的是什麼呢?
[00:09:07.000 --> 00:09:10.000]  原來神不僅要每個階層的人
[00:09:10.000 --> 00:09:11.000]  和祂建立關係
[00:09:11.000 --> 00:09:13.000]  神更加提醒我們
[00:09:13.000 --> 00:09:16.000]  無論我們在什麼境況裡
[00:09:16.000 --> 00:09:19.000]  我們是好還是壞
[00:09:19.000 --> 00:09:23.000]  在面對順境、逆境
[00:09:23.000 --> 00:09:28.000]  原來我們都可以獻祭親近神
[00:09:28.000 --> 00:09:30.000]  在喜慶節日
[00:09:30.000 --> 00:09:32.000]  我們可以很喜樂地
[00:09:32.000 --> 00:09:35.000]  向神獻上、分享禮物
[00:09:35.000 --> 00:09:38.000]  以示感恩、以示紀念神的拯救
[00:09:38.000 --> 00:09:41.000]  但在我們跌倒、在我們軟弱的時候
[00:09:41.000 --> 00:09:44.000]  人也要懂得悔改、認罪
[00:09:44.000 --> 00:09:47.000]  和求神的赦免
[00:09:47.000 --> 00:09:51.000]  我在八月份所說過一個訊息
[00:09:51.000 --> 00:09:52.000]  禮罪
[00:09:52.000 --> 00:09:55.000]  在說崇拜的禮罪的意義是什麼呢?
[00:09:55.000 --> 00:09:57.000]  說到我們崇拜
[00:09:57.000 --> 00:09:59.000]  其實就是我們每個禮拜
[00:09:59.000 --> 00:10:02.000]  和神的相聚、禮罪
[00:10:02.000 --> 00:10:05.000]  而這個星期所說的禮罪
[00:10:05.000 --> 00:10:08.000]  就是說我們每個禮拜
[00:10:08.000 --> 00:10:10.000]  無論我們是什麼人也好
[00:10:10.000 --> 00:10:13.000]  無論我們貧富、貧窮、富有
[00:10:13.000 --> 00:10:15.000]  無論我們喜樂哀愁
[00:10:15.000 --> 00:10:17.000]  無論我們正在經歷變幻
[00:10:17.000 --> 00:10:20.000]  無論我們在信仰的不同階段
[00:10:20.000 --> 00:10:24.000]  我們都要來到神的面前獻祭
[00:10:24.000 --> 00:10:26.000]  和祂聯繫
[00:10:26.000 --> 00:10:28.000]  這是神對我們的期望
[00:10:28.000 --> 00:10:30.000]  剛才所說
[00:10:30.000 --> 00:10:34.000]  其實我們每個人都有獻祭
[00:10:34.000 --> 00:10:37.000]  就好像昔日的以色列人他們獻上祭物
[00:10:37.000 --> 00:10:40.000]  今天我們擺上的是我們的時間
[00:10:40.000 --> 00:10:45.000]  我們的心力、我們的侍奉、我們的金錢
[00:10:45.000 --> 00:10:46.000]  不過
[00:10:46.000 --> 00:10:49.000]  我們今天所獻的祭
[00:10:49.000 --> 00:10:53.000]  是不是神所喜悅的祭呢?
[00:10:53.000 --> 00:10:57.000]  剛才我們所說的是利美紀一至七章
[00:10:57.000 --> 00:11:00.000]  大家都可能心中害怕了
[00:11:00.000 --> 00:11:02.000]  不知道什麼時候能離開
[00:11:02.000 --> 00:11:04.000]  利美紀七章的經文
[00:11:04.000 --> 00:11:07.000]  可能大家有讀經讀到利美紀七章
[00:11:07.000 --> 00:11:09.000]  是很難過的
[00:11:09.000 --> 00:11:11.000]  或者讀到這七章
[00:11:11.000 --> 00:11:13.000]  我們很快就掀開了就算了
[00:11:13.000 --> 00:11:16.000]  又或者我們心裡都會思疑
[00:11:16.000 --> 00:11:20.000]  究竟聖經為什麼要用七章這麼長的篇幅
[00:11:20.000 --> 00:11:22.000]  去說這些獻祭
[00:11:22.000 --> 00:11:25.000]  為什麼要每項詳細列明
[00:11:25.000 --> 00:11:26.000]  每個祭怎麼獻
[00:11:26.000 --> 00:11:28.000]  有沒有必要呢?
[00:11:28.000 --> 00:11:31.000]  對今天的我們這麼長的經文
[00:11:31.000 --> 00:11:33.000]  有什麼意義?
[00:11:33.000 --> 00:11:35.000]  有什麼重要性呢?
[00:11:35.000 --> 00:11:38.000]  我想跟大家分享一個經歷
[00:11:38.000 --> 00:11:41.000]  我在來澳洲之前
[00:11:41.000 --> 00:11:43.000]  在香港一間教會服侍
[00:11:43.000 --> 00:11:48.000]  當時我在教會裡唯一一個全時間同工
[00:11:48.000 --> 00:11:51.000]  所以我在教會裡都會做很多事
[00:11:51.000 --> 00:11:55.000]  有時候會收信、收文件、收包裹
[00:11:55.000 --> 00:12:00.000]  有一天我在教會裡收到一個包裹
[00:12:00.000 --> 00:12:04.000]  收到包裹就拆開它
[00:12:04.000 --> 00:12:06.000]  寫著我的名字
[00:12:06.000 --> 00:12:08.000]  我就拆開它
[00:12:08.000 --> 00:12:11.000]  拆開它我就看到一張紙
[00:12:11.000 --> 00:12:13.000]  大家看到嗎?
[00:12:13.000 --> 00:12:15.000]  看到嗎?
[00:12:15.000 --> 00:12:18.000]  有人送禮物給我當然開心
[00:12:18.000 --> 00:12:20.000]  有人送禮物給你
[00:12:20.000 --> 00:12:22.000]  驚喜禮物
[00:12:22.000 --> 00:12:25.000]  特別是什麼呢?
[00:12:25.000 --> 00:12:29.000]  大家看到是什麼嗎?
[00:12:29.000 --> 00:12:31.000]  是一個血壓計
[00:12:31.000 --> 00:12:36.000]  記得當時我有在教會裡分享過
[00:12:36.000 --> 00:12:39.000]  我外公的心臟不是太好
[00:12:39.000 --> 00:12:41.000]  隨著年紀慢慢衰弱
[00:12:41.000 --> 00:12:44.000]  他現在都93、94歲
[00:12:44.000 --> 00:12:49.000]  他年紀慢慢大的時候
[00:12:49.000 --> 00:12:51.000]  他的心慢慢都越來越弱
[00:12:51.000 --> 00:12:53.000]  他每次去覆診
[00:12:53.000 --> 00:12:58.000]  護士都幫他量度血壓、量度心跳
[00:12:58.000 --> 00:13:00.000]  是量度不到的
[00:13:00.000 --> 00:13:02.000]  因為太弱了
[00:13:02.000 --> 00:13:05.000]  所以我看到這個禮物都挺驚喜
[00:13:05.000 --> 00:13:09.000]  我好像早幾個星期才分享過在教會
[00:13:09.000 --> 00:13:13.000]  我繼續打開這個血壓計的盒
[00:13:13.000 --> 00:13:19.000]  可能大家還沒看到是什麼
[00:13:19.000 --> 00:13:21.000]  這樣可能清晰一點
[00:13:21.000 --> 00:13:25.000]  大家記得早幾張圖
[00:13:25.000 --> 00:13:29.000]  包裹上清楚寫明教會的地址
[00:13:29.000 --> 00:13:32.000]  並且寫林穎豪全道修
[00:13:32.000 --> 00:13:35.000]  但是包裹上沒有寫回遊地址
[00:13:35.000 --> 00:13:38.000]  也沒有寫寄件人的資料
[00:13:38.000 --> 00:13:43.000]  所以我一直都不知道是誰寄這份禮物給我的
[00:13:43.000 --> 00:13:47.000]  又沒有途徑去找回來
[00:13:47.000 --> 00:13:51.000]  所以我慢慢放下了這件事情
[00:13:51.000 --> 00:13:53.000]  沒有再想
[00:13:53.000 --> 00:13:55.000]  我記得收到這份禮物
[00:13:55.000 --> 00:13:59.000]  是2022年3月底左右
[00:13:59.000 --> 00:14:02.000]  在過了一年多
[00:14:02.000 --> 00:14:04.000]  接近兩年的時候
[00:14:04.000 --> 00:14:07.000]  在2024年1月
[00:14:07.000 --> 00:14:11.000]  我再一次在教會收到一個包裹
[00:14:11.000 --> 00:14:14.000]  包裹裡面是
[00:14:14.000 --> 00:14:16.000]  大家認不認得
[00:14:16.000 --> 00:14:21.000]  如果你有留意
[00:14:21.000 --> 00:14:26.000]  我對過的字跡都是一樣的
[00:14:26.000 --> 00:14:29.000]  當時我們教會搬了地方
[00:14:29.000 --> 00:14:35.000]  所以包裹裡面同樣寫了一個新教會的地址
[00:14:35.000 --> 00:14:38.000]  所以他知道教會搬了地址
[00:14:38.000 --> 00:14:41.000]  也寫了我林穎豪全道修
[00:14:41.000 --> 00:14:43.000]  同樣沒有回遊地址
[00:14:43.000 --> 00:14:46.000]  沒有寄件人的資料
[00:14:46.000 --> 00:14:49.000]  大家想不想知道裏面是甚麼
[00:14:49.000 --> 00:14:55.000]  裏面是一個2024年的月曆
[00:14:55.000 --> 00:14:57.000]  也很正常
[00:14:57.000 --> 00:14:59.000]  一月份收到就OK了
[00:14:59.000 --> 00:15:01.000]  不是12月收到
[00:15:01.000 --> 00:15:02.000]  一月收到就正常了
[00:15:02.000 --> 00:15:05.000]  第二件事是有五到六個
[00:15:05.000 --> 00:15:08.000]  大家看不清楚我讀給大家聽
[00:15:08.000 --> 00:15:14.000]  五六個十二生肖金銀郵票紀念封
[00:15:14.000 --> 00:15:19.000]  十二生肖金銀郵票紀念封
[00:15:19.000 --> 00:15:22.000]  所以裏面會有甚麼呢
[00:15:22.000 --> 00:15:24.000]  郵票
[00:15:24.000 --> 00:15:31.000]  我是很用心的逐個逐個信封打開
[00:15:31.000 --> 00:15:32.000]  裏面看
[00:15:32.000 --> 00:15:34.000]  是否夾住了呢
[00:15:34.000 --> 00:15:37.000]  五六個信封裏面沒有一個郵票
[00:15:37.000 --> 00:15:44.000]  所以是五六個金銀生肖信封
[00:15:44.000 --> 00:15:46.000]  不知道是甚麼信封
[00:15:46.000 --> 00:15:47.000]  還未完的
[00:15:47.000 --> 00:15:48.000]  還有一件事
[00:15:48.000 --> 00:15:55.000]  最後一件事是一張melody的貼紙
[00:15:55.000 --> 00:16:03.000]  弟兄說送你一份禮物
[00:16:03.000 --> 00:16:05.000]  希望你有用
[00:16:07.000 --> 00:16:10.000]  可能他知道我當時開始拍拖
[00:16:10.000 --> 00:16:15.000]  這句說話也令我反思
[00:16:15.000 --> 00:16:18.000]  今天我們送禮物
[00:16:18.000 --> 00:16:20.000]  獻祭給神
[00:16:20.000 --> 00:16:23.000]  我有沒有認真想過
[00:16:23.000 --> 00:16:25.000]  神想要甚麼呢
[00:16:25.000 --> 00:16:28.000]  沒錯
[00:16:28.000 --> 00:16:32.000]  利美的一至七章是很長的經文
[00:16:32.000 --> 00:16:35.000]  並且其中很一大段
[00:16:35.000 --> 00:16:38.000]  涵蓋繁祭、掃祭、平安祭
[00:16:38.000 --> 00:16:41.000]  這些是自願、甘願獻祭
[00:16:41.000 --> 00:16:42.000]  我再說一次
[00:16:42.000 --> 00:16:46.000]  這些不是一定要在甚麼時期、甚麼處境獻祭
[00:16:46.000 --> 00:16:51.000]  而是人甘心樂意去到神的面前獻祭
[00:16:51.000 --> 00:16:54.000]  就像今天我們對神獻祭
[00:16:54.000 --> 00:16:56.000]  我們來到神的面前敬拜神
[00:16:56.000 --> 00:16:58.000]  在侍奉崗位去服侍
[00:16:58.000 --> 00:17:00.000]  我們的金錢奉獻
[00:17:00.000 --> 00:17:03.000]  我們禱告靈修讀經
[00:17:03.000 --> 00:17:06.000]  這些是我們親近神的舉動
[00:17:06.000 --> 00:17:10.000]  但是我們有沒有做這些舉動行為的時候
[00:17:10.000 --> 00:17:11.000]  我們有沒有先想想
[00:17:11.000 --> 00:17:15.000]  神是否喜悅我們這樣獻祭呢
[00:17:15.000 --> 00:17:19.000]  利美花了很大的篇幅去說
[00:17:19.000 --> 00:17:24.000]  怎樣獻這些非必要、甘心獻祭
[00:17:24.000 --> 00:17:27.000]  其實是在教導我們
[00:17:27.000 --> 00:17:31.000]  獻祭給神、送禮物給神
[00:17:31.000 --> 00:17:35.000]  不是任意、隨便去送
[00:17:35.000 --> 00:17:38.000]  這些禮祭雖然是自願獻
[00:17:38.000 --> 00:17:41.000]  雖然是一個自願、甘願的性質
[00:17:41.000 --> 00:17:43.000]  但是不代表人可以放任
[00:17:43.000 --> 00:17:46.000]  按自己的心意去獻
[00:17:46.000 --> 00:17:49.000]  我們甘心樂意獻祭的時候
[00:17:49.000 --> 00:17:54.000]  我們同樣都要按神的心意去獻祭
[00:17:54.000 --> 00:17:59.000]  受祂的律法、祂的條例去約束
[00:17:59.000 --> 00:18:01.000]  就好像我們今天
[00:18:01.000 --> 00:18:04.000]  敬拜隊帶領我們唱詩歌的時候
[00:18:04.000 --> 00:18:08.000]  倘若領師上來練習的時候
[00:18:08.000 --> 00:18:11.000]  和大家說既然我們今天都是甘心樂意侍奉
[00:18:11.000 --> 00:18:15.000]  大家也不一定要坐著彈琴
[00:18:15.000 --> 00:18:17.000]  站著唱歌
[00:18:17.000 --> 00:18:19.000]  你喜歡怎樣彈就怎樣彈吧
[00:18:19.000 --> 00:18:21.000]  你喜歡唱快一點就唱快一點吧
[00:18:21.000 --> 00:18:23.000]  你喜歡就唱一次
[00:18:23.000 --> 00:18:25.000]  我喜歡就唱三次吧
[00:18:25.000 --> 00:18:32.000]  如果是這樣的話 敬拜隊又豈能合奏一曲呢?
[00:18:32.000 --> 00:18:34.000]  就只是音樂來說
[00:18:34.000 --> 00:18:37.000]  其實音樂也有它的拍子
[00:18:37.000 --> 00:18:40.000]  也有它的音調的規範
[00:18:40.000 --> 00:18:44.000]  所以在說禮祭、崇拜
[00:18:44.000 --> 00:18:48.000]  是在教導我們有時候也要放下自己
[00:18:48.000 --> 00:18:51.000]  即使我們甘心樂意獻祭
[00:18:51.000 --> 00:18:55.000]  我們也要根深蒂固的心意和律法
[00:18:55.000 --> 00:18:57.000]  是不是在說
[00:18:57.000 --> 00:18:59.000]  星期天我要去玩
[00:18:59.000 --> 00:19:01.000]  所以我星期天不能回家崇拜
[00:19:01.000 --> 00:19:03.000]  所以我去教會
[00:19:03.000 --> 00:19:05.000]  我回家星期六崇拜吧
[00:19:05.000 --> 00:19:07.000]  是不是因為我要遲到
[00:19:07.000 --> 00:19:09.000]  喜歡遲到就遲到
[00:19:09.000 --> 00:19:11.000]  因為今天我回來教會
[00:19:11.000 --> 00:19:12.000]  我有點肚餓
[00:19:12.000 --> 00:19:13.000]  拿著麵包一邊崇拜
[00:19:13.000 --> 00:19:15.000]  坐著一邊吃一邊崇拜
[00:19:15.000 --> 00:19:17.000]  是不是因為有時候
[00:19:17.000 --> 00:19:19.000]  我回來唱歌的時候
[00:19:19.000 --> 00:19:21.000]  聽到有些歌我不是很喜歡唱
[00:19:21.000 --> 00:19:22.000]  我就不唱了
[00:19:22.000 --> 00:19:24.000]  有些歌我覺得比較感動
[00:19:24.000 --> 00:19:26.000]  我就唱大聲一點
[00:19:26.000 --> 00:19:30.000]  倘若這樣是獻祭的話
[00:19:30.000 --> 00:19:34.000]  我們是不是真的在獻祭給神呢?
[00:19:34.000 --> 00:19:36.000]  利未記讓我們知道
[00:19:36.000 --> 00:19:39.000]  即使是自願獻的祭
[00:19:39.000 --> 00:19:41.000]  其實也有規範
[00:19:41.000 --> 00:19:45.000]  有秩序叫我們獻祭
[00:19:45.000 --> 00:19:47.000]  剛才說我們其實每個星期
[00:19:47.000 --> 00:19:52.000]  都有來到神的面前獻祭
[00:19:52.000 --> 00:19:53.000]  親愛的弟兄姊妹
[00:19:53.000 --> 00:19:54.000]  親愛的朋友
[00:19:54.000 --> 00:19:58.000]  今天我們送給神的禮物是怎樣的呢?
[00:19:58.000 --> 00:19:59.000]  我們所獻的祭
[00:19:59.000 --> 00:20:02.000]  是隨我們的心意而獻
[00:20:02.000 --> 00:20:08.000]  還是按著神的標準要求而獻呢?
[00:20:08.000 --> 00:20:09.000]  我們送給神的禮物
[00:20:09.000 --> 00:20:11.000]  是祂所喜悅的
[00:20:11.000 --> 00:20:17.000]  還是我們只是希望祂有用的禮物呢?
[00:20:17.000 --> 00:20:18.000]  神在利未記裡面
[00:20:18.000 --> 00:20:21.000]  對獻祭的要求是什麼呢?
[00:20:21.000 --> 00:20:24.000]  倘若是用生畜作祭物
[00:20:24.000 --> 00:20:27.000]  神要求這些牛羊都沒有殘疾
[00:20:27.000 --> 00:20:30.000]  意思是我們要獻上上好的東西給神
[00:20:30.000 --> 00:20:33.000]  不是獻一些我們覺得沒有用
[00:20:33.000 --> 00:20:36.000]  沒有價值剩下的東西
[00:20:36.000 --> 00:20:39.000]  這樣的獻祭是在告訴我們
[00:20:39.000 --> 00:20:41.000]  神不要我們今天回來教會
[00:20:41.000 --> 00:20:43.000]  是因為我們星期日放假
[00:20:43.000 --> 00:20:44.000]  沒有其他事做
[00:20:44.000 --> 00:20:47.000]  所以我們回來教會
[00:20:47.000 --> 00:20:48.000]  神不要我們敬拜祂
[00:20:48.000 --> 00:20:50.000]  是因為我們沒有其他節目
[00:20:50.000 --> 00:20:52.000]  所以我們坐在這裡
[00:20:52.000 --> 00:20:53.000]  一起唱歌
