
[00:00:00.000 --> 00:00:04.000]  今天很高興跟大家去分享訊息
[00:02:46.000 --> 00:02:50.000]  「他要將一顆樹栽在七水棚」
[00:02:50.000 --> 00:02:52.000]  「按時後結果子」
[00:02:52.000 --> 00:02:54.000]  「切死也不施肝」
[00:02:54.000 --> 00:02:56.000]  「凡他可作的盡都盡力」
[00:02:56.000 --> 00:02:59.000]  另外「迦拉泰之五章」所說的
[00:02:59.000 --> 00:03:01.000]  「聖靈所決之果子」
[00:03:01.000 --> 00:03:03.000]  剛才我們見到
[00:03:03.000 --> 00:03:06.000]  原來神都希望我們信徒的生命
[00:03:06.000 --> 00:03:08.000]  好像一棵樹一樣
[00:03:08.000 --> 00:03:11.000]  一樣可以永遠切割成果
[00:03:11.000 --> 00:03:14.000]  不過正如我剛才所說
[00:03:14.000 --> 00:03:18.000]  其實是有些東西會障礙他們的成長
[00:03:18.000 --> 00:03:21.000]  同樣其實我們信徒都一樣
[00:03:21.000 --> 00:03:24.000]  我們要時刻提高警覺
[00:03:24.000 --> 00:03:27.000]  去檢查我們自己生命裏面
[00:03:27.000 --> 00:03:30.000]  是否仍然有一些罪事纏繞著我們
[00:03:30.000 --> 00:03:31.000]  若然是這樣
[00:03:31.000 --> 00:03:35.000]  我們就要立即悔改身分
[00:03:35.000 --> 00:03:36.000]  因為這些事情
[00:03:36.000 --> 00:03:39.000]  可能都會障礙著我們信徒的成長
[00:03:39.000 --> 00:03:45.000]  甚至最終讓我們失去了永恆天國的感受
[00:03:45.000 --> 00:03:51.000]  在「西羅西斯」的三章5至11節的內容
[00:03:51.000 --> 00:03:54.000]  保羅列出學神的聖誕
[00:03:54.000 --> 00:03:58.000]  他提醒我們當時及今日的信徒
[00:03:58.000 --> 00:04:00.000]  我們是否已經確定
[00:04:00.000 --> 00:04:02.000]  我們撤去了救人的依神
[00:04:02.000 --> 00:04:03.000]  離棄惡節
[00:04:03.000 --> 00:04:05.000]  添上新人
[00:04:05.000 --> 00:04:06.000]  因為這樣
[00:04:06.000 --> 00:04:09.000]  我們才可以成為真正基督的群體
[00:04:09.000 --> 00:04:11.000]  榮耀同帝
[00:04:11.000 --> 00:04:13.000]  讓我們一起讀出
[00:04:13.000 --> 00:04:17.000]  「西羅西斯」三章5至11節的內容
[00:04:17.000 --> 00:04:18.000]  所以
[00:04:18.000 --> 00:04:21.000]  要致給你們在地上的屍體
[00:04:21.000 --> 00:04:23.000]  有如淫亂
[00:04:23.000 --> 00:04:24.000]  污穢
[00:04:24.000 --> 00:04:25.000]  邪情
[00:04:25.000 --> 00:04:26.000]  惡慾
[00:04:26.000 --> 00:04:27.000]  和貪婪
[00:04:27.000 --> 00:04:30.000]  貪婪就如拜偶像一樣
[00:04:30.000 --> 00:04:31.000]  因這些事
[00:04:31.000 --> 00:04:35.000]  神的憤怒必能到那絕育之時
[00:04:35.000 --> 00:04:39.000]  當你們在這極限中活著的時候
[00:04:39.000 --> 00:04:41.000]  也曾這樣徒禍
[00:04:41.000 --> 00:04:45.000]  但現在你們要棄絕這一切的事
[00:04:45.000 --> 00:04:47.000]  此及惱恨
[00:04:47.000 --> 00:04:48.000]  憤怒
[00:04:48.000 --> 00:04:49.000]  惡毒
[00:04:49.000 --> 00:04:50.000]  毀謗
[00:04:50.000 --> 00:04:52.000]  並口中污穢的言語
[00:04:52.000 --> 00:04:54.000]  不要彼此撤方
[00:04:54.000 --> 00:04:56.000]  因你們已經撤去救人
[00:04:56.000 --> 00:04:58.000]  和救人的行為
[00:04:58.000 --> 00:05:00.000]  添上了新人
[00:05:00.000 --> 00:05:04.000]  這新人在知的上漸漸更新
[00:05:04.000 --> 00:05:07.000]  正如做差池的形象
[00:05:07.000 --> 00:05:09.000]  在此並不分輕利民人
[00:05:09.000 --> 00:05:10.000]  猶太人
[00:05:10.000 --> 00:05:12.000]  受國禮的
[00:05:12.000 --> 00:05:13.000]  未受國禮的
[00:05:13.000 --> 00:05:14.000]  法外人
[00:05:14.000 --> 00:05:16.000]  西湖提人
[00:05:16.000 --> 00:05:17.000]  圍爐的
[00:05:17.000 --> 00:05:18.000]  義處的
[00:05:18.000 --> 00:05:21.000]  唯有基督是包括一切
[00:05:21.000 --> 00:05:24.000]  又住在國人之內
[00:05:24.000 --> 00:05:26.000]  我們一起努力
[00:05:26.000 --> 00:05:28.000]  心愛天父
[00:05:28.000 --> 00:05:31.000]  求你賜下一顆兄弟的心給我們
[00:05:31.000 --> 00:05:35.000]  但這一刻我們真的要懷疑成為我們的遺憾
[00:05:35.000 --> 00:05:37.000]  去接近我們的生命
[00:05:37.000 --> 00:05:40.000]  去接近我們的心靈
[00:05:40.000 --> 00:05:42.000]  以致我們合乎主用
[00:05:42.000 --> 00:05:44.000]  能夠去大大運作
[00:05:44.000 --> 00:05:46.000]  我們依賴你以下的時間
[00:05:46.000 --> 00:05:49.000]  主張的祷告是供教主義的一個名堂
[00:05:49.000 --> 00:05:51.000]  阿彌
[00:05:51.000 --> 00:05:53.000]  當時哥羅西教會的狀況
[00:05:53.000 --> 00:05:54.000]  一方面
[00:05:54.000 --> 00:05:57.000]  他們有這樣有錯誤的需求
[00:05:57.000 --> 00:05:58.000]  他們的需求
[00:05:58.000 --> 00:06:02.000]  用了基督教以外的神秘的方式
[00:06:02.000 --> 00:06:04.000]  希望自己能夠達到一個
[00:06:04.000 --> 00:06:07.000]  更高的職能的期待
[00:06:07.000 --> 00:06:08.000]  而另一方面
[00:06:08.000 --> 00:06:10.000]  保羅去警戒信徒
[00:06:10.000 --> 00:06:11.000]  問他們
[00:06:11.000 --> 00:06:14.000]  他們是否仍然活在罪的當中
[00:06:14.000 --> 00:06:16.000]  未能夠活出在基督裡面
[00:06:16.000 --> 00:06:20.000]  成為新人的樣式的生活呢
[00:06:20.000 --> 00:06:22.000]  保羅透過今天的經文
[00:06:22.000 --> 00:06:23.000]  是教導我們
[00:06:23.000 --> 00:06:28.000]  怎樣從內如外去處理那些
[00:06:28.000 --> 00:06:30.000]  去毀壞我們良性的事
[00:06:30.000 --> 00:06:33.000]  所以保羅第一件事
[00:06:33.000 --> 00:06:34.000]  他提醒信徒
[00:06:34.000 --> 00:06:35.000]  吩咐我們
[00:06:35.000 --> 00:06:39.000]  我們要致死我們的屍肉
[00:06:39.000 --> 00:06:40.000]  保羅說
[00:06:40.000 --> 00:06:43.000]  我們要致死地上的屍體
[00:06:43.000 --> 00:06:47.000]  這裡不是在說我們身邊教會的禮節
[00:06:47.000 --> 00:06:49.000]  保羅在這裡的意思
[00:06:49.000 --> 00:06:50.000]  是提醒我們
[00:06:50.000 --> 00:06:56.000]  要離開人在人身上作罪的欲望
[00:06:56.000 --> 00:06:58.000]  就是這些人亂
[00:06:58.000 --> 00:06:59.000]  污穢
[00:06:59.000 --> 00:07:00.000]  邪情
[00:07:00.000 --> 00:07:01.000]  惡辱
[00:07:01.000 --> 00:07:02.000]  和貪婪
[00:07:02.000 --> 00:07:05.000]  這些都是在咒約中
[00:07:05.000 --> 00:07:06.000]  聖拜偶像
[00:07:06.000 --> 00:07:07.000]  假神
[00:07:07.000 --> 00:07:09.000]  一些的罪行來的
[00:07:09.000 --> 00:07:10.000]  因為當時
[00:07:10.000 --> 00:07:13.000]  大多數對外邦神明聖拜的禮儀上
[00:07:13.000 --> 00:07:17.000]  其實都是涉及一些性交的行為
[00:07:17.000 --> 00:07:18.000]  例如
[00:07:18.000 --> 00:07:22.000]  加南人認為他們的農作物豐收
[00:07:22.000 --> 00:07:23.000]  主要的原因
[00:07:23.000 --> 00:07:26.000]  是因為巴力和他的父母
[00:07:26.000 --> 00:07:30.000]  進行了性交所帶來的繁殖禮儀
[00:07:30.000 --> 00:07:31.000]  所以
[00:07:31.000 --> 00:07:34.000]  為了要促進巴力的禮儀
[00:07:34.000 --> 00:07:36.000]  加南神廟裏面的神祇
[00:07:36.000 --> 00:07:41.000]  就會和男性去發生性交
[00:07:41.000 --> 00:07:43.000]  這些放縱情慾的事
[00:07:43.000 --> 00:07:44.000]  其實就是表明
[00:07:44.000 --> 00:07:47.000]  他們不認識真正的創造主
[00:07:47.000 --> 00:07:51.000]  他們消除了自己生命上的私慾
[00:07:51.000 --> 00:07:53.000]  去作大自然的主
[00:07:53.000 --> 00:07:55.000]  如我們看到
[00:07:55.000 --> 00:07:56.000]  不當的正行為
[00:07:56.000 --> 00:07:58.000]  道德上的不潔
[00:07:58.000 --> 00:08:00.000]  一個被執慾所併的人
[00:08:00.000 --> 00:08:02.000]  以及貪戀別人
[00:08:02.000 --> 00:08:05.000]  妻子壓抑良心的行為
[00:08:05.000 --> 00:08:06.000]  其實本來的利益
[00:08:06.000 --> 00:08:10.000]  就是由於一個敬拜假神
[00:08:10.000 --> 00:08:13.000]  敬拜偶像的人所做的事
[00:08:13.000 --> 00:08:14.000]  早來所講
[00:08:14.000 --> 00:08:16.000]  俗世的慾望
[00:08:16.000 --> 00:08:18.000]  就是人任憑身體
[00:08:18.000 --> 00:08:23.000]  去滿足我們納祠的需要和慶祝
[00:08:23.000 --> 00:08:26.000]  對著我們今天的世道
[00:08:26.000 --> 00:08:29.000]  基督徒是否仍然很重視
[00:08:29.000 --> 00:08:34.000]  自首上帝給我們的政治的基礎
[00:08:34.000 --> 00:08:36.000]  無論是行為
[00:08:36.000 --> 00:08:37.000]  或思想
[00:08:37.000 --> 00:08:38.000]  觀念裏面
[00:08:38.000 --> 00:08:41.000]  我們是否都平一如宗
[00:08:41.000 --> 00:08:43.000]  將這一份的價值觀念
[00:08:43.000 --> 00:08:47.000]  連帝給我們下一個呢
[00:08:47.000 --> 00:08:48.000]  道德敗壞
[00:08:48.000 --> 00:08:50.000]  甚至是減薪到我們今天
[00:08:50.000 --> 00:08:54.000]  社會和教會裏面
[00:08:54.000 --> 00:08:56.000]  在2020年
[00:08:56.000 --> 00:08:59.000]  有項調查結果刊登在
[00:08:59.000 --> 00:09:02.000]  一個美國研究中心的網站上
[00:09:02.000 --> 00:09:04.000]  它的主題是
[00:09:04.000 --> 00:09:06.000]  一半的美國基督徒表決
[00:09:06.000 --> 00:09:08.000]  成年人之間
[00:09:08.000 --> 00:09:10.000]  隨意的性行為
[00:09:10.000 --> 00:09:13.000]  有時或者總可以接近
[00:09:13.000 --> 00:09:15.000]  其中兩項的結果是
[00:09:15.000 --> 00:09:18.000]  55%受訪的基督徒
[00:09:18.000 --> 00:09:20.000]  可以接受恆常
[00:09:20.000 --> 00:09:21.000]  或者間中
[00:09:21.000 --> 00:09:23.000]  與有拍拖關係下的伴侶
[00:09:23.000 --> 00:09:25.000]  有婚前性行為
[00:09:25.000 --> 00:09:28.000]  而50%的受訪基督徒
[00:09:28.000 --> 00:09:30.000]  接受恆常或者間中
[00:09:30.000 --> 00:09:32.000]  有車掃席
[00:09:32.000 --> 00:09:33.000]  即是一夜情
[00:09:33.000 --> 00:09:34.000]  性交易
[00:09:34.000 --> 00:09:38.000]  或者交換情侶
[00:09:38.000 --> 00:09:40.000]  另外在香港中年協會
[00:09:40.000 --> 00:09:42.000]  在2022年
[00:09:42.000 --> 00:09:44.000]  做了一個電話訪問
[00:09:44.000 --> 00:09:46.000]  訪問了525位
[00:09:46.000 --> 00:09:49.000]  15至39歲的中年
[00:09:49.000 --> 00:09:52.000]  只有27.9%的受訪中年
[00:09:52.000 --> 00:09:55.000]  認為生前性行為是不對的
[00:09:55.000 --> 00:09:57.000]  比起大約10年前2014年
[00:09:57.000 --> 00:10:02.000]  是下降了超過25個百分點
[00:10:02.000 --> 00:10:04.000]  堡羅所指
[00:10:04.000 --> 00:10:08.000]  屬性的逆向其實是信奉
[00:10:08.000 --> 00:10:11.000]  同僚社會給予我們的認知
[00:10:11.000 --> 00:10:12.000]  認為身體
[00:10:12.000 --> 00:10:15.000]  就是用作釋放情慾的用途
[00:10:15.000 --> 00:10:18.000]  讓我們身體任意防治
[00:10:18.000 --> 00:10:22.000]  遭受恆常的侮辱
[00:10:22.000 --> 00:10:26.000]  在世紀二章18和24節這樣說
[00:10:26.000 --> 00:10:27.000]  有話說
[00:10:27.000 --> 00:10:29.000]  假人獨居不可
[00:10:29.000 --> 00:10:32.000]  可要為他做一個罪惡幫助他
[00:10:32.000 --> 00:10:35.000]  因此人要離開父母
[00:10:35.000 --> 00:10:37.000]  與妻子聯合
[00:10:37.000 --> 00:10:40.000]  與人成為一體
[00:10:40.000 --> 00:10:41.000]  性是神
[00:10:41.000 --> 00:10:43.000]  性欺欺師傅
[00:10:43.000 --> 00:10:47.000]  就是一男一女之間的禮物
[00:10:47.000 --> 00:10:48.000]  如果這個禮物
[00:10:48.000 --> 00:10:50.000]  在神的介紹以外去得到
[00:10:50.000 --> 00:10:53.000]  錯去了上帝的美意
[00:10:53.000 --> 00:10:55.000]  去尋求了這種額外
[00:10:55.000 --> 00:10:57.000]  肉體上的尊嚴
[00:10:57.000 --> 00:11:00.000]  這個才是罪
[00:11:00.000 --> 00:11:02.000]  我們之所以接受
[00:11:02.000 --> 00:11:04.000]  其實很多時候
[00:11:04.000 --> 00:11:06.000]  可能是因為我們選擇了滿足
[00:11:06.000 --> 00:11:09.000]  我們立時的欲望
[00:11:09.000 --> 00:11:15.000]  而放棄了去尋求上帝的教導
[00:11:15.000 --> 00:11:18.000]  罪是怎樣欺騙我們的呢
[00:11:18.000 --> 00:11:21.000]  很多時候都會跟我們說
[00:11:21.000 --> 00:11:23.000]  犯差都是這樣
[00:11:23.000 --> 00:11:24.000]  你看看
[00:11:24.000 --> 00:11:25.000]  你罪了
[00:11:25.000 --> 00:11:26.000]  有沒有好地位
[00:11:26.000 --> 00:11:28.000]  你都沒有試驗
[00:11:28.000 --> 00:11:32.000]  但其實罪從來都沒有提醒過我們
[00:11:32.000 --> 00:11:34.000]  你看看
[00:11:34.000 --> 00:11:37.000]  全世界上帝正在入堂
[00:11:37.000 --> 00:11:39.000]  另外在社會裏面
[00:11:39.000 --> 00:11:41.000]  很多的例證給我們看到
[00:11:41.000 --> 00:11:45.000]  當人在道德上大壞的時候
[00:11:45.000 --> 00:11:46.000]  所得來的結果
[00:11:46.000 --> 00:11:49.000]  其實不只是一個人的事
[00:11:49.000 --> 00:11:52.000]  其實是會衍生很多很多的傷害
[00:11:52.000 --> 00:11:54.000]  例如家庭的問題
[00:11:54.000 --> 00:11:56.000]  社會的淪海問題
[00:11:56.000 --> 00:11:58.000]  而對我們斯德哥來說
[00:11:58.000 --> 00:12:00.000]  更嚴重的是
[00:12:00.000 --> 00:12:03.000]  我們親自走回背後
[00:12:03.000 --> 00:12:06.000]  再去遭遇譴責
[00:12:06.000 --> 00:12:07.000]  譴責性別
[00:12:07.000 --> 00:12:10.000]  而最終我們不能夠去侍奉
[00:12:10.000 --> 00:12:12.000]  和親共守護
[00:12:12.000 --> 00:12:16.000]  在一九九三年
[00:12:16.000 --> 00:12:18.000]  有一齣美國的電影
[00:12:18.000 --> 00:12:21.000]  《北渡北斜沙域》
[00:12:21.000 --> 00:12:24.000]  裏面講到一對年輕的情侶
[00:12:24.000 --> 00:12:26.000]  因為欠下一筆債項
[00:12:26.000 --> 00:12:29.000]  有一名富豪願意出一百萬
[00:12:29.000 --> 00:12:33.000]  去換取和女主角一晚的溫馨
[00:12:33.000 --> 00:12:35.000]  經過一番考慮之後
[00:12:35.000 --> 00:12:38.000]  這位女主角答應了
[00:12:38.000 --> 00:12:41.000]  而且對他說出一句絕話
[00:12:41.000 --> 00:12:43.000]  It's not my body
[00:12:43.000 --> 00:12:45.000]  It's not my mind
[00:12:45.000 --> 00:12:48.000]  這只是我的身體
[00:12:48.000 --> 00:12:50.000]  不是我的靈魂
[00:12:52.000 --> 00:12:54.000]  所謂旁觀左傾
[00:12:54.000 --> 00:12:57.000]  我們其實可以猜到
[00:12:57.000 --> 00:13:00.000]  事實並非如他所想像
[00:13:00.000 --> 00:13:02.000]  經過那一晚之後
[00:13:02.000 --> 00:13:04.000]  其實已經為這對情侶
[00:13:04.000 --> 00:13:09.000]  帶來死恥、不信任、痛苦和傷害
[00:13:09.000 --> 00:13:11.000]  最終他們對方是他
[00:13:11.000 --> 00:13:14.000]  我們身體所做的事
[00:13:14.000 --> 00:13:17.000]  絕對會影響我們的生命和理智
[00:13:17.000 --> 00:13:20.000]  兩者絕對相當
[00:13:20.000 --> 00:13:23.000]  保羅在多倫多詞書提到我們
[00:13:23.000 --> 00:13:25.000]  你們要逃避人群
[00:13:25.000 --> 00:13:28.000]  人所犯的無論什麼罪
[00:13:28.000 --> 00:13:30.000]  都在生死以外
[00:13:30.000 --> 00:13:32.000]  唯有行人的
[00:13:32.000 --> 00:13:34.000]  是得罪自己的生死
[00:13:34.000 --> 00:13:36.000]  你不知你們的生死
[00:13:36.000 --> 00:13:38.000]  是在聖人的殿嗎?
[00:13:38.000 --> 00:13:40.000]  在聖人之前從而來
[00:13:40.000 --> 00:13:42.000]  是在你們禮堂的
[00:13:42.000 --> 00:13:44.000]  並且你們不是自己的人
[00:13:44.000 --> 00:13:47.000]  因為你們是頂戴馬來的
[00:13:47.000 --> 00:13:49.000]  所以要在你們的生死
[00:13:49.000 --> 00:13:51.000]  就不要犯
[00:13:51.000 --> 00:13:53.000]  人犯罪是用自己的生命
[00:13:53.000 --> 00:13:55.000]  來創生你
[00:13:55.000 --> 00:13:57.000]  不但破壞了人與人的關係
[00:13:57.000 --> 00:13:59.000]  同時最終
[00:13:59.000 --> 00:14:02.000]  其實是會導致人神關係的破裂
[00:14:02.000 --> 00:14:04.000]  以致殺戮
[00:14:04.000 --> 00:14:06.000]  因為保羅在這裏
[00:14:06.000 --> 00:14:08.000]  感到所有人的憤怒
[00:14:08.000 --> 00:14:11.000]  會淋到灼熱之處
[00:14:11.000 --> 00:14:13.000]  所以我們見到
[00:14:13.000 --> 00:14:15.000]  保羅是一而再、再而三
[00:14:15.000 --> 00:14:17.000]  去提醒我們信徒
[00:14:17.000 --> 00:14:20.000]  其實已經與基督同死了
[00:14:20.000 --> 00:14:22.000]  這意味著我們其實有
[00:14:22.000 --> 00:14:24.000]  祝咒的力量靠著神
[00:14:24.000 --> 00:14:26.000]  我們可以將這些屍肉
[00:14:26.000 --> 00:14:28.000]  去連真拔起
[00:14:28.000 --> 00:14:30.000]  不再養育他們
[00:14:30.000 --> 00:14:32.000]  今天
[00:14:32.000 --> 00:14:34.000]  我們的生活裏面
[00:14:34.000 --> 00:14:36.000]  會否仍然保存著一些
[00:14:36.000 --> 00:14:39.000]  可能導致我們走入刺探的事呢?
[00:14:39.000 --> 00:14:41.000]  一些習慣
[00:14:41.000 --> 00:14:43.000]  以及一些狀態
[00:14:43.000 --> 00:14:45.000]  保羅提醒我們
[00:14:45.000 --> 00:14:48.000]  要將他們連真拔起
[00:14:48.000 --> 00:14:51.000]  不要再使用這些物件
[00:14:51.000 --> 00:14:54.000]  去採取這些習慣
[00:14:54.000 --> 00:14:56.000]  同時
[00:14:56.000 --> 00:14:58.000]  我們要離開這一段傷痕
[00:14:58.000 --> 00:15:00.000]  將我們的生命重新栽種
[00:15:00.000 --> 00:15:02.000]  在基督的體諒裏面
[00:15:02.000 --> 00:15:06.000]  以致我們能夠跌宕成長
[00:15:06.000 --> 00:15:08.000]  而第二件事
[00:15:08.000 --> 00:15:10.000]  保羅去吩咐信徒
[00:15:10.000 --> 00:15:14.000]  我們要去除我們心中的惡事
[00:15:14.000 --> 00:15:17.000]  從口所出的惡言
[00:15:17.000 --> 00:15:19.000]  其實就是拒絕
[00:15:19.000 --> 00:15:21.000]  敬拜神的表現
[00:15:21.000 --> 00:15:23.000]  為甚麼呢?
[00:15:23.000 --> 00:15:25.000]  因為當我們成為基督徒的時候
[00:15:25.000 --> 00:15:27.000]  其實我們是立志一切的
[00:15:27.000 --> 00:15:29.000]  原行的動機和目的
[00:15:29.000 --> 00:15:31.000]  都是興安榮耀神
[00:15:31.000 --> 00:15:33.000]  所以我們無法一邊誇美神
[00:15:33.000 --> 00:15:35.000]  而一邊我們竭盡
[00:15:35.000 --> 00:15:37.000]  授勿榮耀神
[00:15:37.000 --> 00:15:39.000]  老老懇恨
[00:15:39.000 --> 00:15:43.000]  並不是單純說人情水性的利器
[00:15:43.000 --> 00:15:45.000]  保羅不是說我們不可以生氣
[00:15:45.000 --> 00:15:47.000]  保羅在這裏
[00:15:47.000 --> 00:15:49.000]  意思是已經懷恨在心
[00:15:49.000 --> 00:15:51.000]  長久未能夠消除
[00:15:51.000 --> 00:15:53.000]  而我們針對希望傷害人
[00:15:53.000 --> 00:15:55.000]  只有一種勇氣
[00:15:55.000 --> 00:15:57.000]  而惡毒就是指我們
[00:15:57.000 --> 00:15:59.000]  有意加害人
[00:15:59.000 --> 00:16:02.000]  更加指我們施展動力的道德
[00:16:02.000 --> 00:16:04.000]  而毀謗就是形容我們的粗言穢語
[00:16:04.000 --> 00:16:08.000]  以破壞群體的生命
[00:16:08.000 --> 00:16:11.000]  保羅在這份惡恨的宣傳裏面
[00:16:11.000 --> 00:16:13.000]  其實他指出信徒
[00:16:13.000 --> 00:16:15.000]  是積言要棄絕
[00:16:15.000 --> 00:16:17.000]  這些欺犯和惡毒的族群
[00:16:17.000 --> 00:16:19.000]  要將這些惡念
[00:16:19.000 --> 00:16:22.000]  從我們的思想裏面去推走出去
[00:16:22.000 --> 00:16:24.000]  因為基督徒的口
[00:16:24.000 --> 00:16:26.000]  其實是被描述為
[00:16:26.000 --> 00:16:28.000]  我們是可以宣告
[00:16:28.000 --> 00:16:30.000]  和尋求主耶穌
[00:16:30.000 --> 00:16:32.000]  神的主權和主義
[00:16:32.000 --> 00:16:36.000]  在羅馬斯十章九節裏面說到
[00:16:36.000 --> 00:16:39.000]  你若口裏認耶穌為主
[00:16:39.000 --> 00:16:40.000]  心裏信信
[00:16:40.000 --> 00:16:42.000]  只該同死人中獨立
[00:16:42.000 --> 00:16:44.000]  受必得罪
[00:16:44.000 --> 00:16:46.000]  所以我們見到
[00:16:46.000 --> 00:16:48.000]  忽異的契作
[00:16:48.000 --> 00:16:50.000]  有意的攻擊
[00:16:50.000 --> 00:16:52.000]  其實不單止破壞了
[00:16:52.000 --> 00:16:54.000]  人人人和諧的關係
[00:16:54.000 --> 00:16:56.000]  其實反映出一個
[00:16:56.000 --> 00:16:58.000]  很重要的情況
[00:16:58.000 --> 00:17:00.000]  可能反映出我們的理想
[00:17:00.000 --> 00:17:01.000]  好像一個
[00:17:01.000 --> 00:17:03.000]  未定其宗族族群一樣
[00:17:03.000 --> 00:17:05.000]  但事實上
[00:17:05.000 --> 00:17:08.000]  保羅是提醒
[00:17:08.000 --> 00:17:10.000]  多倫多帶領我們進去
[00:17:10.000 --> 00:17:12.000]  請問我們
[00:17:12.000 --> 00:17:14.000]  我們一生是要記住
[00:17:14.000 --> 00:17:16.000]  當日我們踏入
[00:17:16.000 --> 00:17:18.000]  在這個信仰大門的時候
[00:17:18.000 --> 00:17:20.000]  我們已經為自己的罪
[00:17:20.000 --> 00:17:22.000]  去懺悔
[00:17:22.000 --> 00:17:24.000]  我們就信
[00:17:24.000 --> 00:17:26.000]  我們自願加入
[00:17:26.000 --> 00:17:27.000]  祢的名堂
[00:17:27.000 --> 00:17:29.000]  神已經透過祂的能力
[00:17:29.000 --> 00:17:31.000]  去幫助我們撤離
[00:17:31.000 --> 00:17:34.000]  曾經撕裂我們的信仰的力量
[00:17:34.000 --> 00:17:37.000]  在迦拉大師二章二十節裏面說到
[00:17:37.000 --> 00:17:40.000]  「我已經與基督同生復活著
[00:17:40.000 --> 00:17:42.000]  現在活著的不再是我
[00:17:42.000 --> 00:17:45.000]  乃至基督在我裏面」
[00:17:45.000 --> 00:17:47.000]  其實
[00:17:47.000 --> 00:17:49.000]  使父母者
[00:17:49.000 --> 00:17:50.000]  群眾生育師
[00:17:50.000 --> 00:17:52.000]  在一次訪問裏面
[00:17:52.000 --> 00:17:53.000]  分享自己
[00:17:53.000 --> 00:17:54.000]  如何去建立
[00:17:54.000 --> 00:17:56.000]  健康的生命
[00:17:56.000 --> 00:17:57.000]  對於我來說
[00:17:57.000 --> 00:17:59.000]  我們都可以想像
[00:17:59.000 --> 00:18:01.000]  一定有許多的時候
[00:18:01.000 --> 00:18:02.000]  需要面對
[00:18:02.000 --> 00:18:04.000]  不同的人和事
