
[00:00:00.000 --> 00:00:02.540]  各位弟兄姐妹朋友早安
[00:02:19.000 --> 00:02:21.000]  如果你是看聖經
[00:02:21.000 --> 00:02:23.000]  它講充滿聖靈
[00:02:23.000 --> 00:02:27.000]  它講說filled with Holy Spirit
[00:02:27.000 --> 00:02:28.000]  充滿了聖靈
[00:02:28.000 --> 00:02:30.000]  它滿有聖靈它是說
[00:02:30.000 --> 00:02:33.000]  full of Holy Spirit
[00:02:33.000 --> 00:02:34.000]  滿有聖靈
[00:02:34.000 --> 00:02:36.000]  當我們滿有聖靈的時候
[00:02:36.000 --> 00:02:38.000]  我們會結出聖靈的果子來
[00:02:38.000 --> 00:02:39.000]  那九樣果子
[00:02:39.000 --> 00:02:41.000]  當我們充滿聖靈的時候
[00:02:41.000 --> 00:02:44.000]  我們可以做功有果效
[00:02:44.000 --> 00:02:46.000]  我們可以做許許多多
[00:02:46.000 --> 00:02:50.000]  這是我們人做得來的事情的
[00:02:50.000 --> 00:02:52.000]  所以我要讓各位知道
[00:02:52.000 --> 00:02:55.000]  我們怎麼樣能夠充滿聖靈
[00:02:55.000 --> 00:02:57.000]  能夠滿有聖靈
[00:02:57.000 --> 00:03:00.000]  另外我第二點要講說
[00:03:00.000 --> 00:03:03.000]  聖靈到底怎麼幫助我們
[00:03:03.000 --> 00:03:05.000]  祂光照最遠
[00:03:05.000 --> 00:03:06.000]  讓我們為罪為益
[00:03:06.000 --> 00:03:08.000]  為受審判
[00:03:08.000 --> 00:03:10.000]  自己責備自己
[00:03:10.000 --> 00:03:12.000]  另外聖靈還有工作
[00:03:12.000 --> 00:03:16.000]  就是聖靈的感動與交通
[00:03:16.000 --> 00:03:19.000]  這交通是什麼意思呢
[00:03:19.000 --> 00:03:21.000]  祂不是說開汽車交通
[00:03:21.000 --> 00:03:23.000]  祂是說communicate
[00:03:23.000 --> 00:03:25.000]  就是當我們願意
[00:03:25.000 --> 00:03:26.000]  來到神的面前
[00:03:26.000 --> 00:03:28.000]  當我們宣告神的旨意
[00:03:28.000 --> 00:03:31.000]  當我們宣告讚美神的偉大的時候
[00:03:31.000 --> 00:03:35.000]  聖靈就把這個交通到神那邊去了
[00:03:35.000 --> 00:03:37.000]  所以讓神知道
[00:03:37.000 --> 00:03:39.000]  當我們求告神的名的時候
[00:03:39.000 --> 00:03:44.000]  聖靈就把它交通到神那邊去了
[00:03:44.000 --> 00:03:46.000]  第四點我們要講說
[00:03:46.000 --> 00:03:51.000]  聖靈的啟示我們怎麼傳福音
[00:03:51.000 --> 00:03:54.000]  你看聖經上面常常有講
[00:03:54.000 --> 00:03:56.000]  保羅說
[00:03:56.000 --> 00:04:00.000]  我像什麼人我就怎麼傳福音
[00:04:00.000 --> 00:04:02.000]  如果像一個守律法的人
[00:04:02.000 --> 00:04:03.000]  你就跟他傳律法
[00:04:03.000 --> 00:04:05.000]  叫他知罪
[00:04:05.000 --> 00:04:08.000]  塞他的口
[00:04:08.000 --> 00:04:10.000]  像一個有恩典的人
[00:04:10.000 --> 00:04:12.000]  像一個有謙卑的人
[00:04:12.000 --> 00:04:15.000]  你就跟他傳神的恩典
[00:04:15.000 --> 00:04:17.000]  他來讚美神
[00:04:17.000 --> 00:04:18.000]  讓我們閉著禱告
[00:04:18.000 --> 00:04:19.000]  父神我們感謝祢
[00:04:19.000 --> 00:04:21.000]  我們讚美祢
[00:04:21.000 --> 00:04:24.000]  祢是又真又活的神
[00:04:24.000 --> 00:04:27.000]  謝謝祢今天保守我們
[00:04:27.000 --> 00:04:28.000]  帶領我們
[00:04:28.000 --> 00:04:29.000]  賜福於我們
[00:04:29.000 --> 00:04:33.000]  讓我們再一次可以見祢的容面
[00:04:33.000 --> 00:04:35.000]  尤其在這個主日
[00:04:35.000 --> 00:04:38.000]  我們要來同心合一來希望福音
[00:04:38.000 --> 00:04:39.000]  感謝祢 讚美祢
[00:04:39.000 --> 00:04:42.000]  這樣禱告是奉主耶穌基督的名
[00:04:42.000 --> 00:04:45.000]  我講的不止一句
[00:04:45.000 --> 00:04:47.000]  同心合一 希望福音
[00:04:47.000 --> 00:04:50.000]  是說要我們
[00:04:50.000 --> 00:04:55.000]  大家是再一次帶著神的心
[00:04:55.000 --> 00:04:57.000]  以基督為心來傳祂的福音
[00:04:57.000 --> 00:05:00.000]  讓我們同心合一 希望福音
[00:05:00.000 --> 00:05:01.000]  是說我們有
[00:05:01.000 --> 00:05:03.000]  一心一主 一體一神
[00:05:03.000 --> 00:05:05.000]  一個基督 一個身體 一個教會
[00:05:05.000 --> 00:05:08.000]  七個一 完全的合一
[00:05:08.000 --> 00:05:11.000]  讓我們能夠跟神同工
[00:05:11.000 --> 00:05:13.000]  那麼我們還是仍然是在
[00:05:13.000 --> 00:05:15.000]  我們的生命裡面
[00:05:15.000 --> 00:05:16.000]  保羅說
[00:05:16.000 --> 00:05:18.000]  因信心所做的功夫
[00:05:18.000 --> 00:05:20.000]  因愛心所成的忍耐
[00:05:20.000 --> 00:05:25.000]  因盼望所成的仁義
[00:05:25.000 --> 00:05:27.000]  愛心所受的苦難
[00:05:27.000 --> 00:05:29.000]  就是說當我們傳福音
[00:05:29.000 --> 00:05:30.000]  我們在做基督徒
[00:05:30.000 --> 00:05:32.000]  這個世界上與我們反對
[00:05:32.000 --> 00:05:34.000]  撒旦摩格亞打擊我們的時候
[00:05:34.000 --> 00:05:36.000]  我們信神要努力
[00:05:36.000 --> 00:05:39.000]  要付出功夫的
[00:05:39.000 --> 00:05:42.000]  不是說信了神就等著上天堂
[00:05:42.000 --> 00:05:44.000]  一點功夫都不付的
[00:05:44.000 --> 00:05:47.000]  有許許多多功夫要做的
[00:05:47.000 --> 00:05:52.000]  那麼因盼望所成的忍耐
[00:05:52.000 --> 00:05:54.000]  當我們向神求什麼
[00:05:54.000 --> 00:05:55.000]  沒有得著
[00:05:55.000 --> 00:05:57.000]  或者是我們身體有病痛
[00:05:57.000 --> 00:05:58.000]  沒有醫好
[00:05:58.000 --> 00:05:59.000]  或者我們要什麼
[00:05:59.000 --> 00:06:02.000]  或者怎麼樣
[00:06:02.000 --> 00:06:05.000]  但是我們仍然有盼望
[00:06:05.000 --> 00:06:08.000]  要忍耐 是不是
[00:06:08.000 --> 00:06:09.000]  就是耐生盼望
[00:06:09.000 --> 00:06:13.000]  盼望而不至於羞恥
[00:06:13.000 --> 00:06:15.000]  那愛心也是一樣
[00:06:15.000 --> 00:06:16.000]  我聽人家說
[00:06:16.000 --> 00:06:20.000]  我用我的熱臉去貼他的冷屁股
[00:06:20.000 --> 00:06:21.000]  所以你愛人的時候
[00:06:21.000 --> 00:06:23.000]  有的時候要受苦難的
[00:06:23.000 --> 00:06:27.000]  我真的看到好多次了
[00:06:27.000 --> 00:06:28.000]  真的苦難多了
[00:06:28.000 --> 00:06:29.000]  但是我哈哈一笑
[00:06:29.000 --> 00:06:31.000]  我說神太棒了
[00:06:31.000 --> 00:06:35.000]  祢把我那個杖繫在我的天上
[00:06:35.000 --> 00:06:37.000]  我不止一次
[00:06:37.000 --> 00:06:39.000]  有人從外州打電話來說
[00:06:39.000 --> 00:06:40.000]  余牧師你不認識我
[00:06:40.000 --> 00:06:43.000]  我是要來你們教會
[00:06:43.000 --> 00:06:45.000]  我是準備搬過來就來你們教會
[00:06:45.000 --> 00:06:47.000]  但是我現在在機場
[00:06:47.000 --> 00:06:48.000]  找不到地方
[00:06:48.000 --> 00:06:51.000]  你可不可以來接我
[00:06:51.000 --> 00:06:53.000]  發生過幾次
[00:06:53.000 --> 00:06:55.000]  最後我送他上飛機
[00:06:55.000 --> 00:06:56.000]  我說耶穌愛你
[00:06:56.000 --> 00:06:58.000]  我也愛你
[00:06:58.000 --> 00:07:01.000]  阿雷努亞 讚美神
[00:07:01.000 --> 00:07:03.000]  真的是我很感謝神
[00:07:03.000 --> 00:07:06.000]  能讓我還有這個愛心
[00:07:06.000 --> 00:07:09.000]  能讓我還有這個能力
[00:07:09.000 --> 00:07:12.000]  能夠服侍別人 照顧別人
[00:07:12.000 --> 00:07:13.000]  我不是常常喜歡說嗎
[00:07:13.000 --> 00:07:15.000]  我寧願服侍別人 照顧別人
[00:07:15.000 --> 00:07:17.000]  給人家錢
[00:07:17.000 --> 00:07:19.000]  我不願意人家給我錢
[00:07:19.000 --> 00:07:21.000]  我不願意被人家服侍
[00:07:21.000 --> 00:07:23.000]  我不願意
[00:07:23.000 --> 00:07:24.000]  怎麼樣
[00:07:24.000 --> 00:07:26.000]  因為表示我能力夠嘛
[00:07:26.000 --> 00:07:27.000]  是不是
[00:07:27.000 --> 00:07:28.000]  我也七十歲了
[00:07:28.000 --> 00:07:30.000]  我八十歲 我九十歲
[00:07:30.000 --> 00:07:33.000]  我也希望仍然是如此
[00:07:33.000 --> 00:07:36.000]  神真是恩典待我
[00:07:36.000 --> 00:07:38.000]  感謝神
[00:07:38.000 --> 00:07:42.000]  所以我們如何能夠讓
[00:07:42.000 --> 00:07:44.000]  聖靈能夠住在我們裡面
[00:07:44.000 --> 00:07:46.000]  聖靈在我們身上彰顯出來呢
[00:07:46.000 --> 00:07:49.000]  Next please
[00:07:49.000 --> 00:07:50.000]  如何讓聖靈上身
[00:07:50.000 --> 00:07:52.000]  我們來讀路加福音四章十八節
[00:07:52.000 --> 00:07:53.000]  好不好
[00:07:53.000 --> 00:07:55.000]  主能領在我身上
[00:07:55.000 --> 00:07:57.000]  因為祂用高高我
[00:07:57.000 --> 00:08:00.000]  叫我傳福音給貧窮的人
[00:08:00.000 --> 00:08:03.000]  差遣我報告被辱的得釋放
[00:08:03.000 --> 00:08:05.000]  瞎眼的得看見
[00:08:05.000 --> 00:08:07.000]  叫他受我壓制的得自由
[00:08:07.000 --> 00:08:08.000]  其實十九節講說
[00:08:08.000 --> 00:08:12.000]  報告神約納人的洗年
[00:08:12.000 --> 00:08:13.000]  這個呢
[00:08:13.000 --> 00:08:16.000]  就講到三件事情
[00:08:16.000 --> 00:08:18.000]  第一個是
[00:08:18.000 --> 00:08:20.000]  我們要領受聖靈的洗
[00:08:20.000 --> 00:08:22.000]  第二個是
[00:08:22.000 --> 00:08:25.000]  一次就夠了
[00:08:25.000 --> 00:08:26.000]  第三個是
[00:08:26.000 --> 00:08:29.000]  當聖靈在我們的身上
[00:08:29.000 --> 00:08:30.000]  我們要怎麼樣
[00:08:30.000 --> 00:08:31.000]  用什麼態度
[00:08:31.000 --> 00:08:32.000]  要怎麼來用它
[00:08:32.000 --> 00:08:34.000]  Next please
[00:08:34.000 --> 00:08:37.000]  好的
[00:08:37.000 --> 00:08:38.000]  我們來看
[00:08:38.000 --> 00:08:39.000]  耶穌受洗的時候
[00:08:39.000 --> 00:08:42.000]  路加福音三章二十二節
[00:08:42.000 --> 00:08:45.000]  聖靈降臨在他身上
[00:08:45.000 --> 00:08:47.000]  形狀彷彿鴿子
[00:08:47.000 --> 00:08:50.000]  又有聲音從天上來說
[00:08:50.000 --> 00:08:51.000]  你是我的愛子
[00:08:51.000 --> 00:08:53.000]  我許願
[00:08:53.000 --> 00:08:56.000]  所以聖靈降在他身上
[00:08:56.000 --> 00:08:58.000]  耶穌受洗的時候
[00:08:58.000 --> 00:08:59.000]  我們常常說
[00:08:59.000 --> 00:09:01.000]  這是一個三一真神
[00:09:01.000 --> 00:09:04.000]  Trinity的一個寫照
[00:09:04.000 --> 00:09:05.000]  耶穌在那裡
[00:09:05.000 --> 00:09:08.000]  然後聖靈如鴿子降在他身上
[00:09:08.000 --> 00:09:09.000]  然後天上有大響聲音說
[00:09:09.000 --> 00:09:10.000]  這是我的愛子
[00:09:10.000 --> 00:09:12.000]  我許願你
[00:09:12.000 --> 00:09:15.000]  所以三一真神同時出現
[00:09:15.000 --> 00:09:16.000]  這是耶穌
[00:09:16.000 --> 00:09:18.000]  他又有水洗
[00:09:18.000 --> 00:09:20.000]  又靈洗
[00:09:20.000 --> 00:09:23.000]  又是天父教慣他
[00:09:23.000 --> 00:09:26.000]  天父向他彰顯
[00:09:26.000 --> 00:09:28.000]  各位
[00:09:28.000 --> 00:09:30.000]  你有沒有受過聖靈的洗啊
[00:09:30.000 --> 00:09:31.000]  有
[00:09:31.000 --> 00:09:33.000]  所以我有的時候人家說
[00:09:33.000 --> 00:09:35.000]  慕斯我也要受聖靈的洗
[00:09:35.000 --> 00:09:36.000]  不用了
[00:09:36.000 --> 00:09:37.000]  是不是
[00:09:37.000 --> 00:09:38.000]  當我們受洗的時候
[00:09:38.000 --> 00:09:40.000]  我不是說
[00:09:40.000 --> 00:09:42.000]  我聖父聖子聖靈的名
[00:09:42.000 --> 00:09:44.000]  為你洗洗
[00:09:44.000 --> 00:09:45.000]  不是嗎
[00:09:45.000 --> 00:09:46.000]  所以你已經有了
[00:09:46.000 --> 00:09:48.000]  而且洗一次就好了
[00:09:48.000 --> 00:09:50.000]  Next please
[00:09:50.000 --> 00:09:51.000]  為什麼呢
[00:09:51.000 --> 00:09:52.000]  來
[00:09:52.000 --> 00:09:54.000]  聖靈靈洗一次就夠
[00:09:54.000 --> 00:09:57.000]  我們一起來念路加福音四章一節
[00:09:57.000 --> 00:09:59.000]  耶穌被聖靈充滿
[00:09:59.000 --> 00:10:01.000]  從約旦河回來
[00:10:01.000 --> 00:10:03.000]  聖靈將他引到曠野
[00:10:03.000 --> 00:10:07.000]  四十天受魔鬼的試探
[00:10:07.000 --> 00:10:09.000]  其實這裡路加福音說
[00:10:09.000 --> 00:10:12.000]  聖靈將他引到曠野
[00:10:12.000 --> 00:10:14.000]  馬可福音是說
[00:10:14.000 --> 00:10:17.000]  聖靈催逼他到曠野裡去
[00:10:17.000 --> 00:10:19.000]  是不是
[00:10:19.000 --> 00:10:21.000]  所以他這裡強調是說
[00:10:21.000 --> 00:10:24.000]  耶穌被聖靈充滿
[00:10:24.000 --> 00:10:27.000]  他不是強調聖靈的高模
[00:10:27.000 --> 00:10:29.000]  他是強調
[00:10:29.000 --> 00:10:30.000]  完全的屬於神
[00:10:30.000 --> 00:10:32.000]  謙卑聖福
[00:10:32.000 --> 00:10:34.000]  所以你知道嗎
[00:10:34.000 --> 00:10:38.000]  什麼叫做full of holy spirit
[00:10:38.000 --> 00:10:39.000]  充滿了聖靈
[00:10:39.000 --> 00:10:42.000]  所以你就謙卑聖福
[00:10:42.000 --> 00:10:43.000]  你知道嗎
[00:10:43.000 --> 00:10:47.000]  如果說fill with holy spirit
[00:10:47.000 --> 00:10:49.000]  就是說你聖靈充滿
[00:10:49.000 --> 00:10:52.000]  人家按手人家就病得醫治
[00:10:52.000 --> 00:10:55.000]  你嘴巴就說出神的話
[00:10:55.000 --> 00:10:57.000]  人就被神所得達
[00:10:57.000 --> 00:10:58.000]  說出智慧的言語
[00:10:58.000 --> 00:11:00.000]  知識的言語
[00:11:00.000 --> 00:11:01.000]  讚美神
[00:11:01.000 --> 00:11:03.000]  但是在這裡他強調
[00:11:03.000 --> 00:11:06.000]  不是恩高的高模
[00:11:06.000 --> 00:11:10.000]  乃是完全的屬於神
[00:11:10.000 --> 00:11:11.000]  你知道嗎
[00:11:11.000 --> 00:11:14.000]  恩高高模不一樣
[00:11:14.000 --> 00:11:17.000]  所以說聖靈充滿跟滿有聖靈不一樣
[00:11:17.000 --> 00:11:20.000]  聖靈充滿是說恩高高模
[00:11:20.000 --> 00:11:23.000]  恩高高模是什麼意思呢
[00:11:23.000 --> 00:11:25.000]  譬如說
[00:11:25.000 --> 00:11:26.000]  我們在healing room
[00:11:26.000 --> 00:11:28.000]  每個禮拜四做個廣告
[00:11:28.000 --> 00:11:30.000]  禮拜四晚上禮拜六早上
[00:11:30.000 --> 00:11:33.000]  在這裡跟美國人healing room ministry
[00:11:33.000 --> 00:11:36.000]  我們為人家來禱告
[00:11:36.000 --> 00:11:37.000]  求神醫治他
[00:11:37.000 --> 00:11:42.000]  或者是釋放他心裡面的捆綁
[00:11:42.000 --> 00:11:48.000]  我們都是先要浸泡在神的話語裡面
[00:11:48.000 --> 00:11:53.000]  然後基督教的音樂放在背景
[00:11:53.000 --> 00:11:56.000]  然後我們就禱告禱告禱告
[00:11:56.000 --> 00:11:58.000]  讓聖靈充滿我們
[00:11:58.000 --> 00:12:02.000]  然後人為人家禱告的時候才有能力
[00:12:02.000 --> 00:12:05.000]  聖靈的能力透過我們
[00:12:05.000 --> 00:12:07.000]  但是有的時候我就感覺到
[00:12:07.000 --> 00:12:10.000]  沒能力就是沒能力
[00:12:10.000 --> 00:12:13.000]  就好像恩高沒有到我身上一樣
[00:12:13.000 --> 00:12:15.000]  有的時候會的
[00:12:15.000 --> 00:12:16.000]  很奇怪
[00:12:16.000 --> 00:12:17.000]  所以有的時候你禱告靈
[00:12:17.000 --> 00:12:19.000]  有的時候你禱告不靈
[00:12:19.000 --> 00:12:20.000]  就是因為這樣
[00:12:20.000 --> 00:12:23.000]  因為那是看恩高有沒有動
[00:12:23.000 --> 00:12:25.000]  聖靈有沒有動功
[00:12:25.000 --> 00:12:27.000]  聖靈一動功就有果效了
[00:12:27.000 --> 00:12:29.000]  我不是常常喜歡講說嗎
[00:12:29.000 --> 00:12:34.000]  有的時候我去參加一些特會
[00:12:34.000 --> 00:12:37.000]  世界級的講員
[00:12:37.000 --> 00:12:42.000]  題目是如何跟上神的腳步
[00:12:42.000 --> 00:12:45.000]  或者是如何說出神的心意
[00:12:45.000 --> 00:12:47.000]  如何講義言
[00:12:47.000 --> 00:12:49.000]  如何做使徒等等
[00:12:49.000 --> 00:12:51.000]  哇 跑去聽
[00:12:51.000 --> 00:12:54.000]  坐在那邊半個小時
[00:12:54.000 --> 00:12:58.000]  世界級的講員就在那邊推銷他的書
[00:12:58.000 --> 00:13:01.000]  就在那邊漫天亂講
[00:13:01.000 --> 00:13:04.000]  我那時候有的時候都很生氣
[00:13:04.000 --> 00:13:07.000]  你再不講我就要走了
[00:13:07.000 --> 00:13:08.000]  我哪有那麼多時間
[00:13:08.000 --> 00:13:11.000]  來聽你講這些東西呢
[00:13:11.000 --> 00:13:13.000]  忽然間他就說
[00:13:13.000 --> 00:13:16.000]  哦 我看到聖靈開始動功了
[00:13:16.000 --> 00:13:19.000]  恩高來了
[00:13:19.000 --> 00:13:20.000]  忽然間他就說
[00:13:20.000 --> 00:13:23.000]  哎呀 脖子痛的時候
[00:13:23.000 --> 00:13:25.000]  你舉手 脖子痛的人你舉手
[00:13:25.000 --> 00:13:27.000]  聖靈要醫治脖子痛的
[00:13:27.000 --> 00:13:28.000]  這就是我第一次
[00:13:28.000 --> 00:13:30.000]  碰到的一件事情
[00:13:30.000 --> 00:13:33.000]  我以前沒有不相信這些的
[00:13:33.000 --> 00:13:36.000]  其實是靜心會的牧師
[00:13:36.000 --> 00:13:39.000]  很傳統的傳道人
[00:13:39.000 --> 00:13:41.000]  不是牧師
[00:13:41.000 --> 00:13:42.000]  直到有一次
[00:13:42.000 --> 00:13:45.000]  有人邀我到加拿大那邊去
[00:13:45.000 --> 00:13:49.000]  去聽一個叫做醫治四方的特會
[00:13:49.000 --> 00:13:50.000]  所以我就過去了
[00:13:50.000 --> 00:13:51.000]  過了邊界
[00:13:51.000 --> 00:13:53.000]  進到那個旅館的地下室
[00:13:53.000 --> 00:13:55.000]  那時候天氣蠻熱的
[00:13:55.000 --> 00:13:56.000]  在地下室裡面
[00:13:56.000 --> 00:13:57.000]  我就把涼鞋脫了
[00:13:57.000 --> 00:14:01.000]  腳踩到冰涼的大理石的地面上
[00:14:01.000 --> 00:14:02.000]  好舒服啊
[00:14:02.000 --> 00:14:04.000]  就是這個講的時候
[00:14:04.000 --> 00:14:07.000]  我看到聖靈醫治來了
[00:14:07.000 --> 00:14:09.000]  脖子痛就舉手
[00:14:09.000 --> 00:14:10.000]  我一舉手
[00:14:10.000 --> 00:14:12.000]  我那個時候脖子痛啊
[00:14:12.000 --> 00:14:13.000]  那時候在上班啊
[00:14:13.000 --> 00:14:16.000]  出差的時候背著電腦
[00:14:16.000 --> 00:14:17.000]  背著講義
[00:14:17.000 --> 00:14:19.000]  背著specification
[00:14:19.000 --> 00:14:23.000]  背著一些design spec
[00:14:23.000 --> 00:14:26.000]  晚上在旅館裡面躺著
[00:14:26.000 --> 00:14:27.000]  叫飯進來吃
[00:14:27.000 --> 00:14:29.000]  看電視就這樣就睡著了
[00:14:29.000 --> 00:14:31.000]  早上起來脖子僵了
[00:14:31.000 --> 00:14:32.000]  忍服不行
[00:14:32.000 --> 00:14:33.000]  熱服不行
[00:14:33.000 --> 00:14:34.000]  針灸不行
[00:14:34.000 --> 00:14:36.000]  推拿不行
[00:14:36.000 --> 00:14:37.000]  結果他說聖靈來了
[00:14:37.000 --> 00:14:38.000]  要醫治你脖子痛
[00:14:38.000 --> 00:14:39.000]  我一舉手
[00:14:39.000 --> 00:14:41.000]  好了
[00:14:41.000 --> 00:14:42.000]  從此不痛了
[00:14:42.000 --> 00:14:43.000]  很奇怪耶
[00:14:43.000 --> 00:14:45.000]  真會醫治耶
[00:14:45.000 --> 00:14:47.000]  這就是聖靈的恩高
[00:14:47.000 --> 00:14:49.000]  但是不是每一次就有的
[00:14:49.000 --> 00:14:51.000]  好的next please
[00:14:51.000 --> 00:14:54.000]  所以醫治就夠了
[00:14:54.000 --> 00:14:56.000]  現在問題是聖靈上到你身
[00:14:56.000 --> 00:14:57.000]  充滿你之後
[00:14:57.000 --> 00:15:01.000]  或者是fool of you怎麼樣呢
[00:15:01.000 --> 00:15:02.000]  我們一起來念
[00:15:02.000 --> 00:15:04.000]  以賽亞書六十一章一到二節
[00:15:04.000 --> 00:15:07.000]  主耶和華的靈在我身上
[00:15:07.000 --> 00:15:09.000]  因為耶和華用高高
[00:15:09.000 --> 00:15:13.000]  叫我傳好信息給謙卑的人
[00:15:13.000 --> 00:15:14.000]  等等
[00:15:14.000 --> 00:15:16.000]  他向我報告下人的德
[00:15:16.000 --> 00:15:17.000]  看著被辱的德
[00:15:17.000 --> 00:15:18.000]  釋放受壓抑的德
[00:15:18.000 --> 00:15:20.000]  自由
[00:15:20.000 --> 00:15:23.000]  報告神約拿了的喜年
[00:15:23.000 --> 00:15:25.000]  但以賽亞書還有講一句話
[00:15:25.000 --> 00:15:28.000]  還有我們捨得報仇的日子
[00:15:28.000 --> 00:15:31.000]  到了路加福音這句話就沒有了
[00:15:31.000 --> 00:15:33.000]  所以福音就是福音啊
[00:15:33.000 --> 00:15:35.000]  他不太講負面的東西
[00:15:35.000 --> 00:15:37.000]  什麼叫神報仇的日子啊
[00:15:37.000 --> 00:15:41.000]  你不信他還要找你的
[00:15:41.000 --> 00:15:42.000]  是的
[00:15:42.000 --> 00:15:43.000]  所以
[00:15:43.000 --> 00:15:46.000]  聖靈講主耶和華的靈在我身上
[00:15:46.000 --> 00:15:49.000]  充滿了嗎
[00:15:49.000 --> 00:15:52.000]  用高高我
[00:15:52.000 --> 00:15:57.000]  聖靈的恩高能力這個時候就顯在我身上
[00:15:57.000 --> 00:16:02.000]  所以恩高是我們工作有果效
[00:16:02.000 --> 00:16:04.000]  初代教會的時候
[00:16:04.000 --> 00:16:08.000]  大弟子彼得站起來
[00:16:08.000 --> 00:16:12.000]  講了新約第一篇道
[00:16:12.000 --> 00:16:13.000]  聖靈充滿他
[00:16:13.000 --> 00:16:15.000]  恩高高我他
[00:16:15.000 --> 00:16:18.000]  三千個人一組啊
[00:16:18.000 --> 00:16:20.000]  這不得了
[00:16:20.000 --> 00:16:23.000]  但是您知道嗎
[00:16:23.000 --> 00:16:27.000]  恩高在我們身上是給我們服事的能力
[00:16:27.000 --> 00:16:29.000]  他也會拿走的
[00:16:29.000 --> 00:16:31.000]  我以前在神學院有一個老師就說
[00:16:31.000 --> 00:16:32.000]  他是洋人
[00:16:32.000 --> 00:16:36.000]  他說他就是教我們這些
[00:16:36.000 --> 00:16:38.000]  他說
[00:16:38.000 --> 00:16:39.000]  他有的時候會出現
[00:16:39.000 --> 00:16:41.000]  有的時候不會出現
[00:16:41.000 --> 00:16:42.000]  你不好的時候
[00:16:42.000 --> 00:16:44.000]  或者你離開他的時候
[00:16:44.000 --> 00:16:45.000]  或你不義的時候
[00:16:45.000 --> 00:16:46.000]  不聖潔的時候
[00:16:46.000 --> 00:16:48.000]  他就離開你了
[00:16:48.000 --> 00:16:51.000]  因為不聖潔的祭禮神
[00:16:51.000 --> 00:16:53.000]  不會住在他裡面
[00:16:53.000 --> 00:16:54.000]  是不是
[00:16:54.000 --> 00:16:56.000]  他說他有一次出去服事
[00:16:56.000 --> 00:16:59.000]  他一向是很有恩高的
[00:16:59.000 --> 00:17:00.000]  說什麼都忠
