
[00:00:00.000 --> 00:00:04.000]  今日的訊息是叫做「不妥協的生命」
[00:09:37.000 --> 00:09:41.000]  就不能夠星期日回來敬拜
[00:09:41.000 --> 00:09:43.000]  她就會開始妥協了
[00:09:43.000 --> 00:09:47.000]  她就會開始和自己安慰自己
[00:09:47.000 --> 00:09:49.000]  她說不要緊
[00:09:49.000 --> 00:09:52.000]  我每個星期都去崇拜的
[00:09:52.000 --> 00:09:54.000]  她少一次神不會怪我
[00:09:54.000 --> 00:09:55.000]  神很大方的
[00:09:55.000 --> 00:09:57.000]  神不會怪我
[00:09:57.000 --> 00:09:59.000]  另外她又會說
[00:09:59.000 --> 00:10:02.000]  每個星期神都在教會
[00:10:02.000 --> 00:10:06.000]  但是我對Ben不是每個星期都會來
[00:10:06.000 --> 00:10:08.000]  她懂得安慰自己
[00:10:08.000 --> 00:10:10.000]  她很懂得安慰自己
[00:10:10.000 --> 00:10:12.000]  現在真的好了
[00:10:12.000 --> 00:10:14.000]  不需要我去罵她
[00:10:14.000 --> 00:10:19.000]  現在原來Pastor Eric的太太師母Amy
[00:10:19.000 --> 00:10:22.000]  是她的導師
[00:10:22.000 --> 00:10:24.000]  是她的導師
[00:10:24.000 --> 00:10:26.000]  我的女兒有時回不來跟我說
[00:10:26.000 --> 00:10:28.000]  有幾天師母問到我
[00:10:28.000 --> 00:10:31.000]  口啞啞不懂怎樣回答
[00:10:31.000 --> 00:10:33.000]  當然是口啞啞
[00:10:33.000 --> 00:10:36.000]  你明明知道不對的事你還去做
[00:10:36.000 --> 00:10:38.000]  她還好意思走回來告訴我
[00:10:38.000 --> 00:10:40.000]  被人問到口啞啞
[00:10:40.000 --> 00:10:42.000]  這個就是妥協
[00:10:42.000 --> 00:10:45.000]  第二種的妥協是什麼呢
[00:10:45.000 --> 00:10:46.000]  第二種的妥協是
[00:10:46.000 --> 00:10:50.000]  你明明知道有些事你是應該去做
[00:10:50.000 --> 00:10:52.000]  但是你沒有去做
[00:10:52.000 --> 00:10:55.000]  這個可以叫做Sense of Omission
[00:10:55.000 --> 00:10:58.000]  你明明知道應該去做但你不去做
[00:10:58.000 --> 00:11:00.000]  也是跟利益有關
[00:11:00.000 --> 00:11:02.000]  因為你知道做了這件事
[00:11:02.000 --> 00:11:05.000]  可能會對你自己不利
[00:11:05.000 --> 00:11:06.000]  一個例子就是
[00:11:06.000 --> 00:11:09.000]  如果有人違抗耶穌基督在你面前
[00:11:09.000 --> 00:11:12.000]  你應該是站出來去伸張正義
[00:11:12.000 --> 00:11:14.000]  但是你也怕
[00:11:14.000 --> 00:11:16.000]  你怕麻煩
[00:11:16.000 --> 00:11:18.000]  你怕如果你說了一些話出來
[00:11:18.000 --> 00:11:19.000]  會被人罵
[00:11:19.000 --> 00:11:21.000]  會被人笑
[00:11:21.000 --> 00:11:24.000]  甚至你怕別人不知道會怎樣來看你
[00:11:24.000 --> 00:11:26.000]  所以你就妥協
[00:11:26.000 --> 00:11:28.000]  你不去做這件事
[00:11:28.000 --> 00:11:32.000]  不站出來為耶穌基督說話
[00:11:32.000 --> 00:11:35.000]  有些是你不應該做的事你去做了
[00:11:35.000 --> 00:11:38.000]  有些是你應該做的事但你沒有去做
[00:11:38.000 --> 00:11:39.000]  但你會見到
[00:11:39.000 --> 00:11:43.000]  每種情形都是你將個人的利益
[00:11:43.000 --> 00:11:45.000]  擺在原則的前面
[00:11:45.000 --> 00:11:48.000]  這個就是妥協
[00:11:48.000 --> 00:11:51.000]  妥協其實是非常危險
[00:11:51.000 --> 00:11:54.000]  我見到有一個故事
[00:11:54.000 --> 00:11:56.000]  這個故事其實是很傻的
[00:11:56.000 --> 00:11:59.000]  我先要告訴大家一個很傻的故事
[00:11:59.000 --> 00:12:02.000]  頭頭我不想用它因為它太傻了
[00:12:02.000 --> 00:12:05.000]  但後來想想這個故事後面的教導
[00:12:05.000 --> 00:12:07.000]  真的很有意思
[00:12:07.000 --> 00:12:08.000]  它的故事說甚麼呢
[00:12:08.000 --> 00:12:11.000]  有一個獵人上山去打獵
[00:12:11.000 --> 00:12:14.000]  他上山去打獵想打一隻紅癮
[00:12:14.000 --> 00:12:16.000]  打紅癮做甚麼
[00:12:16.000 --> 00:12:17.000]  想那一件皮草
[00:12:17.000 --> 00:12:19.000]  打了一隻紅癮有一件皮草
[00:12:19.000 --> 00:12:22.000]  他上到山真的見到一隻紅癮
[00:12:22.000 --> 00:12:24.000]  他想射他
[00:12:24.000 --> 00:12:25.000]  那隻紅癮說
[00:12:25.000 --> 00:12:27.000]  你先不要射我
[00:12:27.000 --> 00:12:28.000]  那隻紅癮會說話
[00:12:28.000 --> 00:12:31.000]  你就知道不是真的故事
[00:12:31.000 --> 00:12:34.000]  我都已經告訴你這故事是傻傻的
[00:12:34.000 --> 00:12:35.000]  那隻紅癮說
[00:12:35.000 --> 00:12:37.000]  你不要射我
[00:12:37.000 --> 00:12:39.000]  那個獵人說
[00:12:39.000 --> 00:12:42.000]  我想得到皮草我一定要射你
[00:12:42.000 --> 00:12:43.000]  那個紅癮說
[00:12:43.000 --> 00:12:45.000]  但是我肚餓
[00:12:45.000 --> 00:12:47.000]  我就肚餓你就想要皮草
[00:12:47.000 --> 00:12:49.000]  不如我們妥協
[00:12:49.000 --> 00:12:51.000]  我們一起來妥協
[00:12:51.000 --> 00:12:52.000]  結果是怎樣
[00:12:52.000 --> 00:12:55.000]  雙方面都得到他們所需要
[00:12:55.000 --> 00:12:57.000]  你說怎麼可能
[00:12:57.000 --> 00:13:01.000]  原來那隻紅癮吃了那個獵人
[00:13:01.000 --> 00:13:03.000]  那隻獵人在紅癮的肚子裏面
[00:13:03.000 --> 00:13:05.000]  就好像著色的皮草一樣
[00:13:05.000 --> 00:13:07.000]  你說這個故事傻不傻
[00:13:07.000 --> 00:13:09.000]  真的很傻
[00:13:09.000 --> 00:13:12.000]  但是你想想背後的意思是很有意思
[00:13:12.000 --> 00:13:15.000]  當我們妥協的時候其實是很危險
[00:13:15.000 --> 00:13:18.000]  隨時被人吃了那個草
[00:13:18.000 --> 00:13:19.000]  你都不知道
[00:13:19.000 --> 00:13:21.000]  如果你妥協的話
[00:13:21.000 --> 00:13:23.000]  所以妥協是很危險的
[00:13:23.000 --> 00:13:25.000]  我們今天看回今天的經文
[00:13:25.000 --> 00:13:28.000]  是達爾里書一章三至八節
[00:13:28.000 --> 00:13:30.000]  剛才我們是讀了
[00:13:30.000 --> 00:13:34.000]  黃昏布太監長阿斯比那
[00:13:34.000 --> 00:13:37.000]  從以色列人的宗室和貴族中
[00:13:37.000 --> 00:13:39.000]  帶進幾個人來
[00:13:39.000 --> 00:13:41.000]  就是年少沒有殘疾
[00:13:41.000 --> 00:13:44.000]  相貌俊美通達各樣學問
[00:13:44.000 --> 00:13:46.000]  知識聰明俱備
[00:13:46.000 --> 00:13:49.000]  足能侍納在皇宮裡的
[00:13:49.000 --> 00:13:54.000]  要教他們迦勒底的文字言語
[00:13:54.000 --> 00:13:58.000]  王派定將自己所用的錢和所飲的酒
[00:13:58.000 --> 00:14:00.000]  每日賜給他們一份
[00:14:00.000 --> 00:14:03.000]  養他們三年滿廟三年
[00:14:03.000 --> 00:14:07.000]  好叫他們在王面前侍納
[00:14:07.000 --> 00:14:09.000]  這個我們剛才讀過的經文
[00:14:09.000 --> 00:14:15.000]  利布加尼法的政策不是說征服了一個國家之後
[00:14:15.000 --> 00:14:18.000]  就將這個國家的文化完全毀滅了
[00:14:18.000 --> 00:14:20.000]  他不是這樣做的
[00:14:20.000 --> 00:14:24.000]  他是充分利用對方的文化
[00:14:24.000 --> 00:14:28.000]  將那些最好最精英的年少人
[00:14:28.000 --> 00:14:31.000]  捉了來給自己來用
[00:14:31.000 --> 00:14:32.000]  據為己有
[00:14:32.000 --> 00:14:36.000]  他是用三年的時候來訓練這些人
[00:14:36.000 --> 00:14:40.000]  以後可以在朝中來侍奉
[00:14:40.000 --> 00:14:44.000]  我們知道跟著的馬代波斯和希臘都是一樣
[00:14:44.000 --> 00:14:47.000]  他們也是沒有毀滅對方的文化
[00:14:47.000 --> 00:14:50.000]  但他們是毀滅對方的軍隊
[00:14:50.000 --> 00:14:53.000]  唯一不同的是羅馬這個國家
[00:14:53.000 --> 00:14:57.000]  當羅馬戰勝了他的敵人
[00:14:57.000 --> 00:15:01.000]  他會徹底地毀滅對方的文化
[00:15:01.000 --> 00:15:04.000]  這一切都是彼但以你書裡面有預言
[00:15:04.000 --> 00:15:07.000]  我們遲些會跟大家分享
[00:15:07.000 --> 00:15:09.000]  我們看到經文
[00:15:09.000 --> 00:15:14.000]  他們是將那些年少的宗室貴族捉了來
[00:15:14.000 --> 00:15:16.000]  什麼叫年少
[00:15:16.000 --> 00:15:18.000]  原來這個字的意思
[00:15:18.000 --> 00:15:22.000]  大概是十四至十七歲的少年人
[00:15:22.000 --> 00:15:24.000]  就叫年少
[00:15:24.000 --> 00:15:27.000]  他們將他們劫持了
[00:15:27.000 --> 00:15:30.000]  然後就拿回來訓練他們
[00:15:30.000 --> 00:15:36.000]  以致將來可以來治理猶大國
[00:15:36.000 --> 00:15:39.000]  根據歷史學家的記載
[00:15:39.000 --> 00:15:42.000]  可能當時是有五十至七十五個這些人
[00:15:42.000 --> 00:15:46.000]  是被劫持了去巴比倫
[00:15:46.000 --> 00:15:48.000]  這個年紀是很有趣的
[00:15:48.000 --> 00:15:49.000]  十四至十七歲
[00:15:49.000 --> 00:15:53.000]  你說他們是比較成熟又可以
[00:15:53.000 --> 00:15:55.000]  你說他們可以自立又可以
[00:15:55.000 --> 00:15:57.000]  但是也是夠年輕
[00:15:57.000 --> 00:15:59.000]  以致他們仍然是能夠被改變
[00:15:59.000 --> 00:16:01.000]  能夠被改造
[00:16:01.000 --> 00:16:06.000]  這個就是巴比倫人所希望看到的
[00:16:06.000 --> 00:16:09.000]  但以你書一章四節說
[00:16:09.000 --> 00:16:10.000]  沒有殘疾
[00:16:10.000 --> 00:16:12.000]  相貌俊美
[00:16:12.000 --> 00:16:14.000]  通達各樣學問
[00:16:14.000 --> 00:16:16.000]  知識聰明俱備
[00:16:16.000 --> 00:16:20.000]  他們是要身體上沒有殘疾沒有疾病
[00:16:20.000 --> 00:16:21.000]  要俊美
[00:16:21.000 --> 00:16:25.000]  這個俊美這個字不單止是講到樣子是俊美
[00:16:25.000 --> 00:16:27.000]  連體型都俊美
[00:16:27.000 --> 00:16:30.000]  即是外在來說是無懈可擊
[00:16:30.000 --> 00:16:33.000]  除了有外在還要怎樣
[00:16:33.000 --> 00:16:35.000]  還要有內在
[00:16:35.000 --> 00:16:36.000]  要聰明
[00:16:36.000 --> 00:16:38.000]  照今天的言語來說
[00:16:38.000 --> 00:16:41.000]  就要有高的智商
[00:16:41.000 --> 00:16:43.000]  要是很聰明的
[00:16:43.000 --> 00:16:46.000]  還要有知識去讀很多書的
[00:16:46.000 --> 00:16:48.000]  讀過很多書有知識
[00:16:48.000 --> 00:16:51.000]  另外還要是通達各樣的學問
[00:16:51.000 --> 00:16:52.000]  你讀完那麼多知識
[00:16:52.000 --> 00:16:55.000]  你是要拿來將他們融會貫通
[00:16:55.000 --> 00:16:57.000]  這個人懂得融會貫通將學問
[00:16:57.000 --> 00:17:00.000]  所以有外在有內在
[00:17:00.000 --> 00:17:02.000]  裡外俱備
[00:17:02.000 --> 00:17:06.000]  和現在這個世界看人是不是很相似
[00:17:06.000 --> 00:17:08.000]  又要你看得
[00:17:08.000 --> 00:17:10.000]  又要你有腦
[00:17:10.000 --> 00:17:12.000]  現在的世界就是這樣
[00:17:12.000 --> 00:17:15.000]  以前都是一樣的
[00:17:15.000 --> 00:17:17.000]  記不記得以色列人
[00:17:17.000 --> 00:17:19.000]  當他要選第一個王的時候
[00:17:19.000 --> 00:17:21.000]  他選了誰出來
[00:17:21.000 --> 00:17:23.000]  選了蘇羅出來
[00:17:23.000 --> 00:17:24.000]  為什麼選蘇羅
[00:17:24.000 --> 00:17:26.000]  高大威猛
[00:17:26.000 --> 00:17:28.000]  很帥的
[00:17:28.000 --> 00:17:31.000]  結果出現問題了
[00:17:31.000 --> 00:17:35.000]  感謝主神不是這樣來揀選人
[00:17:35.000 --> 00:17:37.000]  不和世俗一樣
[00:17:37.000 --> 00:17:38.000]  神是怎樣揀選人
[00:17:38.000 --> 00:17:39.000]  神是看心的
[00:17:39.000 --> 00:17:41.000]  所以神喜歡大衛
[00:17:41.000 --> 00:17:44.000]  因為大衛是合神心意的人
[00:17:44.000 --> 00:17:46.000]  除了有外貌
[00:17:46.000 --> 00:17:49.000]  除了有內在有腦筋
[00:17:49.000 --> 00:17:51.000]  第三樣東西就是
[00:17:51.000 --> 00:17:53.000]  尼普加尼撒要的
[00:17:53.000 --> 00:17:56.000]  是否能夠在王的面前視納
[00:17:56.000 --> 00:17:59.000]  要能夠和王有溝通
[00:17:59.000 --> 00:18:03.000]  能夠和人有一個好的關係
[00:18:03.000 --> 00:18:06.000]  這個我們叫EQ
[00:18:06.000 --> 00:18:10.000]  我們幾個星期前請了劉慈謙博士來
[00:18:10.000 --> 00:18:12.000]  就說IQ EQ
[00:18:12.000 --> 00:18:14.000]  劉慈謙博士說
[00:18:14.000 --> 00:18:17.000]  IQ高的人保證你不大
[00:18:17.000 --> 00:18:19.000]  但是你未必得性
[00:18:19.000 --> 00:18:20.000]  你要得性的話
[00:18:20.000 --> 00:18:22.000]  你要有好的EQ
[00:18:22.000 --> 00:18:23.000]  這裡一樣
[00:18:23.000 --> 00:18:25.000]  巴比倫王尼普加尼撒
[00:18:25.000 --> 00:18:30.000]  是要人有好的IQ有好的EQ
[00:18:30.000 --> 00:18:31.000]  被揀選的人
[00:18:31.000 --> 00:18:33.000]  要大方得體
[00:18:33.000 --> 00:18:35.000]  他的言行舉止要大方得體
[00:18:35.000 --> 00:18:38.000]  可以在王的面前來視納
[00:18:38.000 --> 00:18:42.000]  但你是合乎所有的要求
[00:18:42.000 --> 00:18:45.000]  他是一個皇親國戚
[00:18:45.000 --> 00:18:47.000]  他是有知識的
[00:18:47.000 --> 00:18:49.000]  他是聰明的
[00:18:49.000 --> 00:18:52.000]  他是有盡美的外表
[00:18:52.000 --> 00:18:55.000]  他是有好的言行舉止
[00:18:55.000 --> 00:18:57.000]  但你是全部合格
[00:18:57.000 --> 00:18:59.000]  要訓練三年
[00:18:59.000 --> 00:19:03.000]  是讀迦納底的文字言語
[00:19:03.000 --> 00:19:04.000]  你看到經文
[00:19:04.000 --> 00:19:08.000]  其實原文不只是讀文字言語這麼簡單
[00:19:08.000 --> 00:19:12.000]  還要學迦納底人的學問
[00:19:12.000 --> 00:19:16.000]  原來迦納底人是非常聰明
[00:19:16.000 --> 00:19:19.000]  巴比倫人當時是非常聰明
[00:19:19.000 --> 00:19:22.000]  你知不知道一個圓形一個圓圈
[00:19:22.000 --> 00:19:27.000]  有360度是誰先發現的
[00:19:27.000 --> 00:19:28.000]  巴比倫人
[00:19:28.000 --> 00:19:30.000]  一日有24個小時
[00:19:30.000 --> 00:19:32.000]  一小時有60分鐘
[00:19:32.000 --> 00:19:33.000]  一分鐘有60秒
[00:19:33.000 --> 00:19:35.000]  是誰先發現的
[00:19:35.000 --> 00:19:38.000]  是巴比倫人
[00:19:38.000 --> 00:19:42.000]  巴比倫人他們在古代七大奇蹟
[00:19:42.000 --> 00:19:45.000]  其中有一個奇蹟在巴比倫
[00:19:45.000 --> 00:19:48.000]  這個是人造的空中花園
[00:19:48.000 --> 00:19:52.000]  這個空中花園居然是有氣溫的調節
