
[00:00:00.000 --> 00:00:01.020]  各位 你們好
[00:02:39.280 --> 00:02:42.600]  聖父、聖子、聖靈
[00:02:42.600 --> 00:02:48.380]  他擔當、扮演或者策劃什麼角色呢?
[00:02:48.380 --> 00:02:50.180]  今天我們又會去看
[00:02:50.180 --> 00:02:52.020]  記住每一卷的書信
[00:02:52.020 --> 00:02:54.260]  無論是保羅所寫的書信
[00:02:54.260 --> 00:02:56.200]  比如羅華書、阿加拉大書
[00:02:56.200 --> 00:02:58.600]  又或者彼得所寫的書信
[00:02:58.600 --> 00:03:01.000]  一開始一定是講救贖
[00:03:01.000 --> 00:03:03.760]  但是救贖講完之後
[00:03:03.760 --> 00:03:06.860]  就會講我們怎樣在生活裡面
[00:03:06.860 --> 00:03:09.220]  去回應這個救恩
[00:03:09.220 --> 00:03:10.060]  比如很簡單
[00:03:10.060 --> 00:03:12.940]  羅華書第一到第十一章就講到救恩
[00:03:12.940 --> 00:03:14.020]  第十二章
[00:03:14.020 --> 00:03:16.420]  所以弟兄們我以神的慈悲勸你們
[00:03:16.420 --> 00:03:18.160]  將身體獻上當做活祭
[00:03:18.160 --> 00:03:19.260]  大家就很熟悉了
[00:03:19.260 --> 00:03:23.320]  一定是講我們怎樣應用在我們的生活裡面
[00:03:23.320 --> 00:03:26.060]  往往有時候我們讀聖經
[00:03:26.060 --> 00:03:27.240]  在生活的部分
[00:03:27.240 --> 00:03:29.400]  我們就會覺得領受會多一些
[00:03:29.400 --> 00:03:31.240]  因為是很實質的
[00:03:31.240 --> 00:03:34.660]  但是一講到救恩或者一些教心的神學
[00:03:34.660 --> 00:03:36.860]  有時候我們會覺得沉悶的
[00:03:36.860 --> 00:03:39.520]  但是我們不可以輕忽
[00:03:39.520 --> 00:03:44.480]  我今晚要查經就是講得救的方法
[00:03:44.480 --> 00:03:47.620]  也是某個程度可能會沉悶
[00:03:47.620 --> 00:03:50.120]  但是不可以大力去忽略的
[00:03:50.120 --> 00:03:52.960]  以往我們去查經的時候
[00:03:52.960 --> 00:03:55.320]  一到讀聖經的時候
[00:03:55.320 --> 00:03:57.120]  我就會叫二汪讀我們讀
[00:03:57.120 --> 00:03:59.760]  因為他真是人美聲甜
[00:03:59.760 --> 00:04:02.920]  但是由今次開始我想做一件事
[00:04:02.920 --> 00:04:04.460]  當要讀經的時候
[00:04:04.460 --> 00:04:06.340]  我都很想你自己
[00:04:06.340 --> 00:04:07.720]  如果你在家裡方便的
[00:04:07.720 --> 00:04:08.640]  你就開聲讀
[00:04:08.640 --> 00:04:09.700]  當然你要Mute了
[00:04:09.700 --> 00:04:10.800]  你自己要讀
[00:04:10.800 --> 00:04:12.260]  或者你就算不開聲
[00:04:12.260 --> 00:04:14.140]  我都想你的心跟著來讀
[00:04:14.140 --> 00:04:15.800]  因為我不想你只是聽
[00:04:15.800 --> 00:04:17.960]  你自己讀一次這些經文
[00:04:17.960 --> 00:04:19.760]  就會對你的幫助會大一點
[00:04:19.760 --> 00:04:23.100]  這個是我今次和以後的要求
[00:04:23.100 --> 00:04:24.900]  我們剛才已經講了
[00:04:24.900 --> 00:04:28.900]  彼得他就是在尼祿王碧伯基督徒的時候
[00:04:28.900 --> 00:04:30.780]  最厲害的時候
[00:04:30.780 --> 00:04:33.820]  就寫下了這一卷的書信給信徒
[00:04:33.820 --> 00:04:38.180]  這本書信不單單教導和鼓勵信徒
[00:04:38.180 --> 00:04:40.060]  如何去面對苦難
[00:04:40.060 --> 00:04:41.880]  如何去面對挑戰
[00:04:41.880 --> 00:04:43.280]  更加讓我們知道
[00:04:43.280 --> 00:04:46.540]  我們如何得著這個救贖
[00:04:46.540 --> 00:04:48.260]  我們得到這個救恩之後
[00:04:48.260 --> 00:04:50.460]  我們應該如何去面對
[00:04:50.460 --> 00:04:52.260]  這個就很重要了
[00:04:52.260 --> 00:04:58.340]  特別要過到一個受苦的生活
[00:04:58.340 --> 00:05:00.380]  要過一個聖潔的生活
[00:05:00.380 --> 00:05:01.900]  是很不容易的
[00:05:01.900 --> 00:05:03.660]  我們的身份是怎樣呢?
[00:05:03.660 --> 00:05:04.980]  我們怎樣可以勝過試探
[00:05:04.980 --> 00:05:06.180]  怎樣可以勝過苦難呢?
[00:05:06.180 --> 00:05:08.420]  以及怎樣面對主的回來呢?
[00:05:08.420 --> 00:05:11.540]  彼得前書裡面是很豐富的介紹
[00:05:11.540 --> 00:05:13.340]  以及教導
[00:05:13.340 --> 00:05:15.860]  稍後在今天茶經的結尾
[00:05:15.860 --> 00:05:19.140]  我就會將未來的一些內容
[00:05:19.140 --> 00:05:22.340]  和大家很簡略地去探討
[00:05:22.340 --> 00:05:24.780]  今天我們先探討怎樣才是得救
[00:05:24.780 --> 00:05:25.940]  你想想
[00:05:25.940 --> 00:05:28.500]  一個嬰兒出生了
[00:05:28.500 --> 00:05:30.260]  他是不是很可愛呢?
[00:05:30.260 --> 00:05:31.220]  這個時候
[00:05:31.220 --> 00:05:34.140]  他從小就已經是一個正常家庭
[00:05:34.140 --> 00:05:38.020]  受父母的愛護和關心
[00:05:38.020 --> 00:05:39.180]  但是你問他
[00:05:39.180 --> 00:05:40.940]  你知不知道自己有生命的?
[00:05:40.940 --> 00:05:42.660]  「哥哥啊」
[00:05:42.660 --> 00:05:44.620]  「你知不知道你有生命的?」
[00:05:44.620 --> 00:05:45.140]  如果說我知道
[00:05:45.140 --> 00:05:45.980]  我馬上嚇死了
[00:05:45.980 --> 00:05:47.700]  哥摩鬼怪嬰來的
[00:05:47.700 --> 00:05:50.340]  他會這樣回應的
[00:05:50.340 --> 00:05:53.060]  他不知道自己有生命
[00:05:53.060 --> 00:05:54.340]  正如一些基督徒
[00:05:54.340 --> 00:05:55.180]  他剛剛信了主
[00:05:55.180 --> 00:05:55.820]  你問他
[00:05:55.820 --> 00:05:57.540]  「你重生了沒有?」
[00:05:57.540 --> 00:05:58.980]  很多時候他們都沒有把握
[00:05:58.980 --> 00:06:00.820]  不知道自己重生了沒有
[00:06:00.820 --> 00:06:01.420]  就是覺得
[00:06:01.420 --> 00:06:03.660]  「糟了!我還是有時候犯錯的」
[00:06:03.660 --> 00:06:05.180]  「究竟重生了沒有?」
[00:06:05.180 --> 00:06:06.540]  其實當你一信主的時候
[00:06:06.540 --> 00:06:08.020]  其實我們就已經重生了
[00:06:08.020 --> 00:06:09.620]  不過那個屬靈的生命
[00:06:09.620 --> 00:06:12.500]  是要不斷地來成長的
[00:06:12.500 --> 00:06:13.340]  好了
[00:06:13.340 --> 00:06:14.620]  當他慢慢長大
[00:06:14.620 --> 00:06:16.220]  孩子長大的時候
[00:06:16.220 --> 00:06:18.460]  他兩三歲就會問
[00:06:18.460 --> 00:06:20.540]  「媽媽!媽媽!我在哪裡來的?」
[00:06:20.540 --> 00:06:22.060]  那些父母有時候是很壞的
[00:06:22.060 --> 00:06:23.500]  「你在石頭爆出來的」
[00:06:23.500 --> 00:06:25.180]  「我在乞丐兜撿回來的」
[00:06:25.180 --> 00:06:26.500]  這些是錯誤解釋
[00:06:26.500 --> 00:06:27.940]  千萬不要
[00:06:27.940 --> 00:06:28.420]  好了
[00:06:28.420 --> 00:06:29.860]  我們就會跟他說
[00:06:29.860 --> 00:06:31.500]  「媽媽!媽媽!你傷害了」
[00:06:31.500 --> 00:06:32.700]  「所以孕育了你們」
[00:06:32.700 --> 00:06:33.940]  我想最多可以說這些
[00:06:33.940 --> 00:06:35.300]  他不會怎麼明白的
[00:06:35.300 --> 00:06:37.460]  但是隨著年日的增長
[00:06:37.460 --> 00:06:39.900]  隨著那個知識的增加
[00:06:39.900 --> 00:06:41.140]  他對生命
[00:06:41.140 --> 00:06:43.820]  對自己的來源
[00:06:43.820 --> 00:06:45.340]  他會了解多一點
[00:06:45.340 --> 00:06:46.740]  我說父母相愛
[00:06:46.740 --> 00:06:49.140]  他們有一個很親密的關係
[00:06:49.140 --> 00:06:51.820]  精子和卵子結合的時候
[00:06:51.820 --> 00:06:53.620]  就引了一個新的生命
[00:06:53.620 --> 00:06:54.900]  甚至他會知道
[00:06:54.900 --> 00:06:56.620]  什麼樣的染色體
[00:06:56.620 --> 00:06:58.580]  可能會影響到那個嬰兒
[00:06:58.580 --> 00:07:00.060]  或者影響到人的生命
[00:07:00.060 --> 00:07:01.420]  就是說他慢慢慢慢
[00:07:01.420 --> 00:07:03.500]  他就會了解更多
[00:07:03.500 --> 00:07:05.300]  所以我作為一個基督徒
[00:07:05.300 --> 00:07:06.540]  我們剛剛信主的時候
[00:07:06.540 --> 00:07:09.260]  我只知道信耶穌就得救了
[00:07:09.260 --> 00:07:12.260]  這個很單純的信心是沒錯的
[00:07:12.260 --> 00:07:14.940]  並不影響到他對神
[00:07:14.940 --> 00:07:19.340]  和對他自己的那份愛
[00:07:19.340 --> 00:07:21.780]  但是我們應該隨著年日的增長
[00:07:21.780 --> 00:07:23.180]  對我們的得救
[00:07:23.180 --> 00:07:25.380]  應該會了解多一點
[00:07:25.380 --> 00:07:27.260]  我們這次會先看
[00:07:27.260 --> 00:07:28.980]  《比勒前書》第一章
[00:07:28.980 --> 00:07:30.620]  一到二節
[00:07:30.620 --> 00:07:32.700]  和八到十二節
[00:07:32.700 --> 00:07:34.420]  今天我們就放在這裡
[00:07:34.420 --> 00:07:36.380]  就是這個資料
[00:07:36.380 --> 00:07:40.900]  我們請二汪和我們讀這幾節的經文
[00:07:40.900 --> 00:07:43.140]  但是我仍然很希望我們參與的人
[00:07:43.140 --> 00:07:45.580]  在自己心裡或者開口
[00:07:45.580 --> 00:07:47.380]  跟著讀這段經文
[00:07:47.380 --> 00:07:49.300]  但是當你真的開心要讀的時候
[00:07:49.300 --> 00:07:50.260]  就刪除它
[00:07:50.260 --> 00:07:52.620]  請二汪和我們讀出來
[00:07:52.620 --> 00:07:54.620]  耶穌基督的使徒彼得
[00:07:54.620 --> 00:07:57.060]  寫信給那分散在本都
[00:07:57.060 --> 00:08:00.540]  加拉泰 加伯多加 亞西亞
[00:08:00.540 --> 00:08:02.260]  彼推離寄居的
[00:08:02.260 --> 00:08:05.460]  就是照父神的先見被揀選
[00:08:05.460 --> 00:08:07.700]  藉著聖靈得成聖潔
[00:08:07.700 --> 00:08:09.740]  以致信服耶穌基督
[00:08:09.740 --> 00:08:11.700]  有蒙他血所灑的人
[00:08:11.700 --> 00:08:16.100]  願因為平安多多地加給你們
[00:08:16.100 --> 00:08:18.220]  你們雖然沒有見過他
[00:08:18.220 --> 00:08:19.580]  卻是愛他
[00:08:19.580 --> 00:08:21.620]  如今雖不得看見
[00:08:21.620 --> 00:08:22.660]  卻因信他
[00:08:22.660 --> 00:08:24.100]  就有說不出來
[00:08:24.100 --> 00:08:26.260]  滿有榮光的大喜樂
[00:08:26.260 --> 00:08:28.740]  並且得著你們信心的果效
[00:08:28.740 --> 00:08:30.700]  就是靈魂的救恩
[00:08:30.700 --> 00:08:32.020]  輪到這救恩
[00:08:32.020 --> 00:08:35.980]  那願先說你們要得恩典的眾先知
[00:08:35.980 --> 00:08:40.020]  早已詳細地尋求考察
[00:08:40.020 --> 00:08:43.420]  就是考察在他們心裡基督的靈
[00:08:43.420 --> 00:08:45.740]  如先證明基督受苦難
[00:08:45.740 --> 00:08:47.180]  後來得榮耀
[00:08:47.180 --> 00:08:49.100]  是指著什麼時候
[00:08:49.100 --> 00:08:50.860]  並怎樣的時候
[00:08:50.860 --> 00:08:52.460]  他們得了啟示
[00:08:52.460 --> 00:08:54.820]  知道他們所傳講的一切事
[00:08:54.820 --> 00:08:56.140]  不是為自己
[00:08:56.140 --> 00:08:57.460]  乃是為你們
[00:08:57.460 --> 00:09:00.060]  那靠著從天上差來的聖靈
[00:09:00.060 --> 00:09:02.140]  傳福音給你們的人
[00:09:02.140 --> 00:09:04.660]  現在將這些事報給你們
[00:09:04.660 --> 00:09:08.060]  天使也願意詳細察看這些事
[00:09:08.060 --> 00:09:11.780]  這就是今天我們要看的內容
[00:09:11.780 --> 00:09:15.740]  今天這幾節經文我有一個大綱
[00:09:15.740 --> 00:09:17.900]  希望大家可以了解到
[00:09:17.900 --> 00:09:19.660]  原來今天在救贖裡面
[00:09:19.660 --> 00:09:22.740]  聖父、聖子、聖靈
[00:09:22.740 --> 00:09:27.980]  是擔任著一些不同的角色
[00:09:27.980 --> 00:09:29.580]  或者責任的
[00:09:29.580 --> 00:09:32.060]  聖父在救贖之中
[00:09:32.060 --> 00:09:33.660]  他來做什麼呢
[00:09:33.660 --> 00:09:35.780]  就是神揀選我們
[00:09:35.780 --> 00:09:39.820]  神揀選是基於他自己有他的主權
[00:09:39.820 --> 00:09:44.260]  他要有自己的決定權
[00:09:44.260 --> 00:09:47.580]  第二就是基於他自己的意志
[00:09:47.580 --> 00:09:49.420]  以及他的先見
[00:09:49.420 --> 00:09:51.020]  就是所謂先見之明
[00:09:51.020 --> 00:09:53.260]  當然稍後我們會慢慢解釋
[00:09:53.260 --> 00:09:55.620]  第二方面我們看到聖靈
[00:09:55.620 --> 00:09:58.500]  在救贖裡面扮演什麼角色
[00:09:58.500 --> 00:10:00.100]  就是分別出來
[00:10:00.100 --> 00:10:01.940]  聖靈使相信的人
[00:10:01.940 --> 00:10:03.940]  可以分別為聖
[00:10:03.940 --> 00:10:06.420]  聖靈也在先知當中
[00:10:06.420 --> 00:10:08.020]  有做啟迪的工作
[00:10:08.020 --> 00:10:09.900]  在傳講信息的人身上
[00:10:09.900 --> 00:10:11.180]  有做這些工作
[00:10:11.180 --> 00:10:12.500]  給他力量
[00:10:12.500 --> 00:10:15.100]  聖靈也在報福音當中
[00:10:15.100 --> 00:10:18.180]  那些傳道人、那些報道家
[00:10:18.180 --> 00:10:20.580]  給力量去面對這些事
[00:10:20.580 --> 00:10:23.700]  到了耶穌基督聖子
[00:10:23.700 --> 00:10:25.660]  我想大家就會更加熟悉
[00:10:25.660 --> 00:10:27.460]  因為我們在福音書
[00:10:27.460 --> 00:10:29.180]  看的會更加多
[00:10:29.180 --> 00:10:30.380]  就是灑血
[00:10:30.380 --> 00:10:32.980]  去灑血、受苦和榮耀
[00:10:32.980 --> 00:10:36.100]  而我們要作為一個選民
[00:10:36.100 --> 00:10:38.020]  我們在救贖之中
[00:10:38.020 --> 00:10:39.300]  所要做的是什麼呢?
[00:10:39.300 --> 00:10:40.420]  就是我們要去信服
[00:10:40.420 --> 00:10:42.980]  這個就是今天我們查經的大綱
[00:10:42.980 --> 00:10:44.940]  我們就會依著這個大綱
[00:10:44.940 --> 00:10:46.460]  去分享
[00:10:46.460 --> 00:10:48.540]  一開始我們就會看看
[00:10:48.540 --> 00:10:50.180]  聖父在救贖之中
[00:10:50.180 --> 00:10:52.140]  所做的什麼呢?就是揀選
[00:10:52.140 --> 00:10:53.740]  彼得一開始的時候
[00:10:53.740 --> 00:10:57.820]  就向散居不同地方的基督徒指出
[00:10:57.820 --> 00:10:59.380]  他們怎樣得著救贖
[00:10:59.380 --> 00:11:01.380]  同樣是指著我們
[00:11:01.380 --> 00:11:04.660]  今天我們的救恩是沒有變的
[00:11:04.660 --> 00:11:07.140]  彼得那個年代的人怎樣得救
[00:11:07.140 --> 00:11:10.700]  他們是要因為信服耶穌基督的救恩
[00:11:10.700 --> 00:11:12.580]  接受祂做生命的救主
[00:11:12.580 --> 00:11:13.700]  去得著拯救
[00:11:13.700 --> 00:11:15.300]  同樣今天也是這樣
[00:11:15.300 --> 00:11:16.580]  沒有變的
[00:11:16.580 --> 00:11:18.740]  所以這段經文對我們來說是很重要的
[00:11:18.740 --> 00:11:20.260]  三維一體的神
[00:11:20.260 --> 00:11:22.860]  在救贖上有不同的工作
[00:11:22.860 --> 00:11:25.420]  好,我們首先看一看
[00:11:25.420 --> 00:11:29.100]  我們再看看彼得前書第一章的第二節
[00:11:29.100 --> 00:11:31.100]  特別留意在powerpoint裡面
[00:11:31.100 --> 00:11:32.580]  藍色的字,好不好?
[00:11:32.580 --> 00:11:34.860]  我們再請二汪讀出來
[00:11:34.860 --> 00:11:37.860]  「就是照父神的先見被揀選
[00:11:37.860 --> 00:11:40.100]  藉著聖靈得成聖結
[00:11:40.100 --> 00:11:42.180]  以致信服耶穌基督
[00:11:42.180 --> 00:11:44.180]  有蒙他血所殺的人
[00:11:44.180 --> 00:11:47.420]  願因為平安多多地加給你們」
[00:11:47.420 --> 00:11:52.580]  一開始就說到願意照父神的先見被揀選
[00:11:52.580 --> 00:11:53.780]  我們被揀選
[00:11:53.780 --> 00:11:55.780]  一揀到揀選
[00:11:55.780 --> 00:11:57.780]  那你自然就會想
[00:11:57.780 --> 00:12:00.060]  當你去一家公司賣東西
[00:12:00.060 --> 00:12:01.380]  超市也好
[00:12:01.380 --> 00:12:03.500]  我最喜歡行Charity的
[00:12:03.500 --> 00:12:05.020]  那我就會去選
[00:12:05.020 --> 00:12:06.700]  看這件事對不對
[00:12:06.700 --> 00:12:09.300]  價錢合不合理
[00:12:09.300 --> 00:12:10.700]  或者值不值
[00:12:10.700 --> 00:12:12.700]  那我們覺得這件事挺好
[00:12:12.700 --> 00:12:15.180]  於是我就會買了它
[00:12:15.180 --> 00:12:16.620]  但是有些會怎樣?
[00:12:16.620 --> 00:12:17.660]  我就會覺得
[00:12:17.660 --> 00:12:19.980]  這些不是很適合我用的
[00:12:19.980 --> 00:12:21.820]  不是很合我心水的
[00:12:21.820 --> 00:12:23.540]  或者價錢很不合理的
[00:12:23.540 --> 00:12:25.140]  於是我就會扔下
[00:12:25.140 --> 00:12:26.660]  不去理是吧
[00:12:26.660 --> 00:12:27.660]  那我們就會想一下
[00:12:27.660 --> 00:12:29.340]  會不會我們
[00:12:29.340 --> 00:12:31.340]  有些人被神揀了
[00:12:31.340 --> 00:12:32.900]  你一定得救的了
[00:12:32.900 --> 00:12:34.780]  有些人就說神不要你了
[00:12:34.780 --> 00:12:35.540]  沒有用的
[00:12:35.540 --> 00:12:36.460]  就放棄了你
[00:12:36.460 --> 00:12:38.460]  會不會是這樣呢?
[00:12:38.460 --> 00:12:40.020]  很多時候
[00:12:40.020 --> 00:12:43.500]  我們不會因為自己蒙神揀選
[00:12:43.500 --> 00:12:45.020]  而感恩
[00:12:45.020 --> 00:12:47.820]  我們很正義地在質疑神
[00:12:47.820 --> 00:12:48.500]  喂
[00:12:48.500 --> 00:12:50.380]  那就是說有些人你說揀選
[00:12:50.380 --> 00:12:52.700]  就是不能夠被你揀選
[00:12:52.700 --> 00:12:54.700]  那這個是不是神的不公平
[00:12:54.700 --> 00:12:57.700]  是不是你來的偏心呢?
[00:12:57.700 --> 00:12:59.700]  其實揀選這個詞
[00:12:59.700 --> 00:13:03.140]  在聖經裡是佔了很重要的觀念的
[00:13:03.140 --> 00:13:07.100]  彼得也不斷地提及揀選的
[00:13:07.100 --> 00:13:08.380]  我們看看
[00:13:08.380 --> 00:13:10.380]  彼得前書第一章第二節
[00:13:10.380 --> 00:13:11.380]  剛才我們讀過了
[00:13:11.380 --> 00:13:13.380]  我們再試試看其他
[00:13:13.380 --> 00:13:16.100]  彼得書信裡講到揀選
[00:13:16.100 --> 00:13:18.820]  第二章的第四節
[00:13:18.820 --> 00:13:20.500]  「主乃活石
[00:13:20.500 --> 00:13:22.500]  固然是被人所棄的
[00:13:22.500 --> 00:13:24.500]  卻是被神所揀選
[00:13:24.500 --> 00:13:25.740]  所寶貴的」
[00:13:25.740 --> 00:13:27.980]  你留意到耶穌基督
[00:13:27.980 --> 00:13:29.980]  也被揀選
[00:13:29.980 --> 00:13:31.980]  第六節
[00:13:31.980 --> 00:13:35.780]  「因為經上說
[00:13:35.780 --> 00:13:37.780]  看吧!我把所揀選
[00:13:37.780 --> 00:13:39.580]  所寶貴的防角石
[00:13:39.580 --> 00:13:40.980]  安放在石案
[00:13:40.980 --> 00:13:43.980]  信靠它的人必不至於羞愧」
[00:13:43.980 --> 00:13:46.300]  這個仍然是指著主耶穌基督
[00:13:46.300 --> 00:13:50.100]  「看吧!我把揀選所寶貴的防角石
[00:13:50.100 --> 00:13:51.420]  安放在石案
[00:13:51.420 --> 00:13:53.980]  信靠它的人必不至於羞愧」
[00:13:53.980 --> 00:13:55.980]  這段第二章第九節
[00:13:55.980 --> 00:13:57.700]  我想大家很熟悉了
[00:13:57.700 --> 00:14:00.980]  這就是我們的身份和責任
[00:14:00.980 --> 00:14:04.420]  其實這段經文是來自出埃及記
[00:14:04.420 --> 00:14:07.380]  先是對著以色列人說的
[00:14:07.380 --> 00:14:10.180]  現在是對著我們這些非以色列人說的
[00:14:10.180 --> 00:14:13.180]  我們看看彼得前書第二章第九節
[00:14:13.180 --> 00:14:17.780]  「唯有,你們是被揀選的族類,是有君尊的祭司
[00:14:17.780 --> 00:14:20.980]  是聖潔的國度,是屬神的子民
[00:14:20.980 --> 00:14:24.580]  要叫你們宣揚,那照你們出黑暗
[00:14:24.580 --> 00:14:26.980]  入奇妙光明者的美德」
[00:14:26.980 --> 00:14:29.180]  我們是被揀選的族類
[00:14:29.180 --> 00:14:30.780]  是被神所揀選的
[00:14:30.780 --> 00:14:32.780]  當然我們查彼得前書的時候
[00:14:32.780 --> 00:14:34.780]  一定會查到這段經文
[00:14:34.780 --> 00:14:36.780]  所以你留意到
[00:14:36.780 --> 00:14:38.380]  神是揀選的
[00:14:38.380 --> 00:14:39.980]  我們看回舊約
[00:14:39.980 --> 00:14:41.180]  有很多的人
[00:14:41.180 --> 00:14:43.980]  但神就揀選了阿伯拉罕
[00:14:43.980 --> 00:14:46.980]  因為他對神有信心
[00:14:46.980 --> 00:14:49.380]  然後後來繼續
[00:14:49.380 --> 00:14:51.380]  阿伯拉罕的兒子以撒
[00:14:51.380 --> 00:14:53.380]  以撒的兒子是雅各
[00:14:53.380 --> 00:14:56.980]  雅各成為猶太人的先祖
[00:14:56.980 --> 00:14:59.180]  雅各後來被稱為以色列
[00:14:59.180 --> 00:15:00.380]  被神改名
[00:15:00.380 --> 00:15:04.180]  接著我們看看神揀選了摩西
[00:15:04.180 --> 00:15:08.980]  帶領以色列人離開受苦的埃及之地
[00:15:08.980 --> 00:15:11.180]  摩西成為了民族的領袖
[00:15:11.180 --> 00:15:13.380]  但是神來揀選他
[00:15:13.380 --> 00:15:15.380]  所以我們都相信
[00:15:15.380 --> 00:15:18.780]  神是揀選他所要的人
[00:15:18.780 --> 00:15:20.380]  司徒時代
[00:15:20.380 --> 00:15:23.380]  記住,信徒多數不是叫基督徒的
[00:15:23.380 --> 00:15:25.380]  雖然基督徒這個字
[00:15:25.380 --> 00:15:26.580]  由安提柯開始
[00:15:26.580 --> 00:15:27.580]  我曾經講過
[00:15:27.580 --> 00:15:28.780]  基督徒這個字
[00:15:28.780 --> 00:15:31.180]  其實是人們取笑信耶穌的人
[00:15:31.180 --> 00:15:33.580]  但是聖經裡面
[00:15:33.580 --> 00:15:35.980]  多數是用什麼來描繪信耶穌的人呢
[00:15:35.980 --> 00:15:41.980]  是聖徒、門徒和選民
[00:15:41.980 --> 00:15:45.380]  這個選民大家記住
[00:15:45.380 --> 00:15:47.780]  有些人這些叫選民
[00:15:47.780 --> 00:15:49.380]  你可以去選一些人
[00:15:49.380 --> 00:15:51.580]  當然你有一定的資格
[00:15:51.580 --> 00:15:54.780]  但是今天聖經裡面所講的選民是什麼呢
[00:15:54.780 --> 00:15:56.180]  就是神所揀選的
[00:15:56.180 --> 00:15:58.380]  揀選基本的意義
[00:15:58.380 --> 00:16:00.180]  記住聖經所揀選
[00:16:00.180 --> 00:16:01.580]  不是我喜歡這個
[00:16:01.580 --> 00:16:02.780]  我就選這個
[00:16:02.780 --> 00:16:04.380]  那些我不喜歡的
[00:16:04.380 --> 00:16:06.180]  我就丟掉它,我不要
[00:16:06.180 --> 00:16:07.780]  大家很熟悉
[00:16:07.780 --> 00:16:08.980]  有段經文
[00:16:08.980 --> 00:16:11.980]  神愛世人
[00:16:11.980 --> 00:16:14.180]  甚至將獨生子賜給他們
[00:16:14.180 --> 00:16:16.180]  叫一切順他的不折滅亡
[00:16:16.180 --> 00:16:17.380]  辦得永生
