
[00:00:00.000 --> 00:00:05.080]  1999年加拿大一位牧師Barry Adams
[00:05:10.640 --> 00:05:12.800]  其中一個相同的地方就是
[00:05:12.800 --> 00:05:15.320]  每封信一開始的時候都是這樣說的
[00:05:15.320 --> 00:05:20.680]  「你要寫信給…教會的使者」
[00:05:20.680 --> 00:05:23.000]  「使者」這個字
[00:05:23.000 --> 00:05:26.040]  原希臘文可以指天使
[00:05:26.040 --> 00:05:29.680]  也可以指傳遞訊息的人
[00:05:29.680 --> 00:05:31.680]  即是messenger
[00:05:31.680 --> 00:05:38.360]  在這裡應該是指教會的領袖或負責人
[00:05:38.360 --> 00:05:43.360]  即是這七封信是寫給教會的領袖
[00:05:43.360 --> 00:05:49.040]  目的就是提醒教會要認識清楚
[00:05:49.040 --> 00:05:52.280]  他們自己當前的處境
[00:05:52.280 --> 00:05:54.760]  要知道有多嚴峻
[00:05:54.760 --> 00:05:57.720]  並且要知道自己做得好的地方
[00:05:57.720 --> 00:05:59.640]  要繼續去堅持
[00:05:59.640 --> 00:06:01.320]  有優點的要持守
[00:06:01.320 --> 00:06:04.280]  但有做得不好的就要針對問題
[00:06:04.280 --> 00:06:05.320]  查找不足
[00:06:05.320 --> 00:06:09.200]  要對症下藥 重新去悔改
[00:06:09.200 --> 00:06:11.000]  今天我所說的第二章
[00:06:11.000 --> 00:06:15.480]  就是基督對其中四間教會所發的信
[00:06:15.480 --> 00:06:19.280]  而綜合這四封信
[00:06:19.280 --> 00:06:24.280]  我們可以看到有三方面的教導
[00:06:24.280 --> 00:06:26.360]  第一個教導就是申放
[00:06:26.360 --> 00:06:28.280]  我們的愛心會失落
[00:06:28.280 --> 00:06:32.400]  第二章出現四間教會所面對的壓力
[00:06:32.400 --> 00:06:33.760]  有一樣是相同的
[00:06:33.760 --> 00:06:36.160]  即是他們面對一個相似的壓力
[00:06:36.160 --> 00:06:40.480]  就是他們都在面對異端和異教的衝擊
[00:06:40.480 --> 00:06:44.160]  這個表可以幫助我們去理解
[00:06:44.160 --> 00:06:47.040]  在這裡我們看到四封信
[00:06:47.040 --> 00:06:50.200]  分別是給以弗索 善美娜 別加摩
[00:06:50.200 --> 00:06:52.600]  和推亞推拉教會
[00:06:52.600 --> 00:06:56.080]  他們所出現的異端異教
[00:06:56.080 --> 00:06:58.360]  就是這些 賈氏徒 尼哥拉一黨
[00:06:58.360 --> 00:07:01.320]  一會兒我會詳細解釋這些是什麼
[00:07:01.320 --> 00:07:03.200]  而他們所造成的影響
[00:07:03.200 --> 00:07:06.520]  大致上都是他們傳一些假的道理
[00:07:06.520 --> 00:07:09.800]  一些不合乎真理的道理
[00:07:09.800 --> 00:07:13.280]  並且他們鼓吹一些行為
[00:07:13.280 --> 00:07:16.320]  鼓吹信仰開放導致道德敗壞
[00:07:16.320 --> 00:07:20.680]  一些不合真理的行為
[00:07:20.680 --> 00:07:22.680]  例如姦淫
[00:07:22.680 --> 00:07:28.320]  並且他們推動對異教神子的崇拜
[00:07:28.320 --> 00:07:30.200]  甚至是君王崇拜
[00:07:30.200 --> 00:07:34.560]  這裡所指的鼓勵祭偶像之物
[00:07:34.560 --> 00:07:38.880]  並不是吃那些祭過偶像的食物那麼簡單
[00:07:38.880 --> 00:07:44.840]  而是參與那些祭祀異邦神的儀式
[00:07:44.840 --> 00:07:47.960]  在這裡我們可以看到
[00:07:47.960 --> 00:07:51.400]  當時的四間教會大致上是面對這些問題
[00:07:51.400 --> 00:07:54.840]  而他們面對這些異端異教的衝擊時
[00:07:54.840 --> 00:07:58.600]  大致上會採取兩種方式去面對
[00:07:58.600 --> 00:08:04.240]  其中一種方式是積極抵擋 抵制這些異端異教
[00:08:04.240 --> 00:08:06.600]  但到了一個極端
[00:08:06.600 --> 00:08:12.840]  就是忘記了基督教信仰一些很核心的重要真理
[00:08:12.840 --> 00:08:16.680]  這個事情發生在以弗所這間教會裡
[00:08:16.680 --> 00:08:20.520]  以弗所其實是一個歷史悠久的城市
[00:08:20.520 --> 00:08:24.200]  在第一世紀的時候是非常繁華的
[00:08:24.200 --> 00:08:29.360]  他們在商業文化和政治上都有很多優勢
[00:08:29.360 --> 00:08:36.320]  並且這個城市是一個敬拜女神亞底米的中心
[00:08:36.320 --> 00:08:42.000]  就好像我們黃大仙區那裡有一間廟拜黃大仙
[00:08:42.000 --> 00:08:47.720]  以弗所就是面對這些異教信仰的衝擊
[00:08:47.720 --> 00:08:51.720]  不過這間教會有可以讚賞的地方
[00:08:51.720 --> 00:08:53.280]  我們一起來讀
[00:08:53.280 --> 00:08:57.000]  「我知道你的行為牢固忍耐
[00:08:57.000 --> 00:08:59.840]  也知道你不能容忍惡人
[00:08:59.840 --> 00:09:04.960]  你也曾試驗那自稱為仕徒卻不是仕徒的
[00:09:04.960 --> 00:09:07.440]  看出他們是假的來
[00:09:07.440 --> 00:09:09.120]  你也能忍耐
[00:09:09.120 --> 00:09:12.920]  曾為我的明奴婦並不罰卷」
[00:09:12.920 --> 00:09:16.480]  他們值得稱讚的地方就是
[00:09:16.480 --> 00:09:18.520]  他們不容忍那些惡人
[00:09:18.520 --> 00:09:22.880]  所指的惡人應該是指那些漠視神的真理
[00:09:22.880 --> 00:09:25.280]  他們行為放蕩
[00:09:25.280 --> 00:09:29.920]  以弗所教會對於這些惡人是絕不容忍的
[00:09:29.920 --> 00:09:32.840]  並且他們對於那些假仕徒
[00:09:32.840 --> 00:09:35.600]  他們也去抵制
[00:09:35.600 --> 00:09:40.920]  假仕徒是指他們傳講的道理不合乎聖經
[00:09:40.920 --> 00:09:42.120]  不合乎真理
[00:09:42.120 --> 00:09:45.120]  並且他們的人行事為人
[00:09:45.120 --> 00:09:47.920]  其實可能都是說一套做一套
[00:09:47.920 --> 00:09:50.760]  都是不合乎聖經的規範
[00:09:50.760 --> 00:09:55.120]  以弗所教會面對這些情況的時候
[00:09:55.120 --> 00:09:58.000]  他們能夠堅守主導
[00:09:58.000 --> 00:10:00.400]  他們恨惡這些假領袖
[00:10:00.400 --> 00:10:09.960]  並且勞苦勤勞地去正視這些問題
[00:10:09.960 --> 00:10:10.840]  並不罰卷
[00:10:10.840 --> 00:10:14.720]  這些都是以弗所教會的優點
[00:10:14.720 --> 00:10:20.160]  不過優點往往也可以成為缺點
[00:10:20.160 --> 00:10:23.240]  他們的問題是什麼呢?
[00:10:23.240 --> 00:10:25.600]  基督在這裡對他們的責備是
[00:10:25.600 --> 00:10:28.200]  「然而有一件事我要責備你
[00:10:28.200 --> 00:10:31.920]  就是你把起初的愛心離棄了」
[00:10:31.920 --> 00:10:35.640]  到底為什麼他們的愛心會失落呢?
[00:10:35.640 --> 00:10:39.600]  原來以弗所教會是因為太過全神貫注
[00:10:39.600 --> 00:10:43.480]  去抵擋敵黨的錯誤道理
[00:10:43.480 --> 00:10:46.800]  去針對這個問題的時候
[00:10:46.800 --> 00:10:48.040]  就過了火位
[00:10:48.040 --> 00:10:52.880]  以致他們極端一切就忘卻了愛心
[00:10:52.880 --> 00:10:55.240]  所以他們的愛心就失落了
[00:10:55.240 --> 00:10:58.960]  我們中國人有一句話就是「一朝被蛇咬」
[00:10:58.960 --> 00:11:00.760]  下一句是什麼呢?
[00:11:00.760 --> 00:11:02.600]  「十年怕草成」
[00:11:02.600 --> 00:11:04.080]  就是說你被蛇咬過
[00:11:04.080 --> 00:11:07.400]  你看到一些繩狀的物體你都會怕了
[00:11:07.400 --> 00:11:09.000]  又或者你借過錢給別人
[00:11:09.000 --> 00:11:11.880]  誰知道對方就走數
[00:11:11.880 --> 00:11:15.480]  你以後可能就不敢再借錢給別人了
[00:11:15.480 --> 00:11:19.320]  又或者在中國內地經常發生一些事
[00:11:19.320 --> 00:11:20.800]  就是幫助別人
[00:11:20.800 --> 00:11:22.600]  反而被人誣告陷害
[00:11:22.600 --> 00:11:24.480]  還惹上官非
[00:11:24.480 --> 00:11:27.400]  久而久之就形成了一種病態現象
[00:11:27.400 --> 00:11:29.760]  就是沒有人敢做好人了
[00:11:29.760 --> 00:11:31.560]  在2011年的時候
[00:11:31.560 --> 00:11:33.840]  有一個女孩子
[00:11:33.840 --> 00:11:35.920]  一個兩歲的女童
[00:11:35.920 --> 00:11:37.920]  她走了出街
[00:11:37.920 --> 00:11:41.480]  先後被兩輛車車倒
[00:11:41.480 --> 00:11:43.040]  就躺在那裡
[00:11:43.040 --> 00:11:46.080]  閉路電視拍到
[00:11:46.080 --> 00:11:48.280]  先後有十八個途人經過
[00:11:48.280 --> 00:11:49.880]  但是這十八個途人
[00:11:49.880 --> 00:11:54.720]  沒有一個人去救這個小孩去幫她
[00:11:54.720 --> 00:11:56.520]  直到第十九個出現了
[00:11:56.520 --> 00:12:00.320]  那個是一個上了年紀的清潔女工
[00:12:00.320 --> 00:12:02.560]  抱起她送她去醫院
[00:12:02.560 --> 00:12:04.560]  誰知道傷重不治
[00:12:04.560 --> 00:12:07.000]  這件事就轟動了全國
[00:12:07.000 --> 00:12:10.160]  連香港你們可能都有印象
[00:12:10.160 --> 00:12:12.880]  這個小孩叫做小月月
[00:12:12.880 --> 00:12:16.160]  這件事其實就反映了這個不幸
[00:12:16.160 --> 00:12:19.040]  大家因為被人騙過的時候
[00:12:19.040 --> 00:12:22.160]  就不敢去施以援手
[00:12:22.160 --> 00:12:25.960]  這個情況其實可能也會發生在教會裡面
[00:12:25.960 --> 00:12:28.920]  我們可以理解的就是
[00:12:28.920 --> 00:12:34.880]  當教會曾經面對異端邪說的衝擊的時候
[00:12:34.880 --> 00:12:39.440]  那些假教師不單止傳講錯誤的道理
[00:12:39.440 --> 00:12:42.120]  並且在教會裡面造成婚客
[00:12:42.120 --> 00:12:43.600]  帶來了傷害
[00:12:43.600 --> 00:12:46.240]  等於姐妹受過傷害的時候
[00:12:46.240 --> 00:12:49.280]  就會彼此之間失去信任
[00:12:49.280 --> 00:12:52.560]  大家都不敢表達愛心
[00:12:52.560 --> 00:12:54.280]  這個愛心就失落了
[00:12:54.280 --> 00:12:55.480]  另一方面
[00:12:55.480 --> 00:12:58.360]  教會為了杜絕這些異端邪說
[00:12:58.360 --> 00:13:00.800]  也會嚴加防範
[00:13:00.800 --> 00:13:04.160]  去試驗傳教者的真偽
[00:13:04.160 --> 00:13:09.440]  久而久之就會容易失去彼此間的信任
[00:13:09.440 --> 00:13:12.240]  不信任教會的領袖
[00:13:12.240 --> 00:13:16.440]  弟兄姊妹之間也會失去彼此的愛心
[00:13:16.440 --> 00:13:18.160]  今天我們可能也要問一下
[00:13:18.160 --> 00:13:21.080]  我們有沒有這樣的情況出現
[00:13:21.080 --> 00:13:23.480]  我們會不會因為受過傷
[00:13:23.480 --> 00:13:26.480]  而對人失去了信任
[00:13:26.480 --> 00:13:30.640]  我們為了防範別人
[00:13:30.640 --> 00:13:33.440]  就失去了自己的愛心
[00:13:33.440 --> 00:13:35.760]  其實在教會的歷史越來越悠久
[00:13:35.760 --> 00:13:37.640]  弟兄姊妹之間的關係
[00:13:37.640 --> 00:13:40.640]  那些恩怨情仇可能就會越來越多
[00:13:40.640 --> 00:13:42.560]  甚至會分門結黨
[00:13:42.560 --> 00:13:45.960]  但這樣的情況只會造成內耗
[00:13:45.960 --> 00:13:50.160]  不利於教會去擴展神的國度
[00:13:50.160 --> 00:13:55.800]  如果我們要使神藉著教會得榮耀的話
[00:13:55.800 --> 00:13:57.640]  我們需要放下嚴拘
[00:13:57.640 --> 00:14:00.120]  重新上路
[00:14:00.120 --> 00:14:03.800]  面對已不鎖教會的問題
[00:14:03.800 --> 00:14:06.680]  基督在這裡有一個警告
[00:14:06.680 --> 00:14:07.960]  他的警告是
[00:14:07.960 --> 00:14:11.640]  「所以應當回想你是從那裡墜落的
[00:14:11.640 --> 00:14:12.800]  並要悔改
[00:14:12.800 --> 00:14:14.560]  行起初所行的事
[00:14:14.560 --> 00:14:15.560]  你若不悔改
[00:14:15.560 --> 00:14:17.480]  我就臨到你們那裡
[00:14:17.480 --> 00:14:20.960]  把你的燈台從原處挪去」
[00:14:20.960 --> 00:14:22.920]  即是你在哪裡跌倒
[00:14:22.920 --> 00:14:25.080]  就要在哪裡站起來
[00:14:25.080 --> 00:14:26.800]  如果你不悔改的話
[00:14:26.800 --> 00:14:29.400]  我就會將你的燈台拿走
[00:14:29.400 --> 00:14:33.000]  教會是一個應該有愛心的地方
[00:14:33.000 --> 00:14:39.400]  但如果教會失去了愛心
[00:14:39.400 --> 00:14:42.120]  就好像一個原本是光榮的地方
[00:14:42.120 --> 00:14:43.960]  但燈台被人拿走了
[00:14:43.960 --> 00:14:47.360]  就變成漆黑一片
[00:14:47.360 --> 00:14:50.400]  這幾封信還有第二方面的教導
[00:14:50.400 --> 00:14:54.960]  就是我們要拒絕向歪理妥協
[00:14:54.960 --> 00:14:58.560]  第二章 剛才我們在表裡看到
[00:14:58.560 --> 00:15:02.400]  第二章是給四間教會的信
[00:15:02.400 --> 00:15:03.920]  這四間教會裡面
[00:15:03.920 --> 00:15:06.800]  除了第二間是士美娜教會
[00:15:06.800 --> 00:15:08.240]  是沒有可責之處
[00:15:08.240 --> 00:15:09.440]  基督是稱讚她的
[00:15:09.440 --> 00:15:10.680]  沒有責備她
[00:15:10.680 --> 00:15:12.280]  其他三間教會
[00:15:12.280 --> 00:15:15.600]  其實基督也是對他們有責備的
[00:15:15.600 --> 00:15:17.680]  剛才以弗所教會
[00:15:17.680 --> 00:15:19.920]  受責備的原因是什麼?
[00:15:19.920 --> 00:15:22.960]  失卻了起初的愛心
[00:15:22.960 --> 00:15:24.480]  剩下的兩間教會
[00:15:24.480 --> 00:15:28.000]  就是別加摩教會和推亞推拉教會
[00:15:28.000 --> 00:15:32.560]  在寫給別加摩教會的信裡
[00:15:32.560 --> 00:15:34.600]  是這樣說的 我們一起讀
[00:15:34.600 --> 00:15:36.920]  我知道你的居所
[00:15:36.920 --> 00:15:39.920]  就是有撒旦座位之處
[00:15:39.920 --> 00:15:42.200]  當我忠心的見證人
[00:15:42.200 --> 00:15:44.800]  安提帕在你們中間
[00:15:44.800 --> 00:15:48.120]  撒旦所住的地方被殺之時
[00:15:48.120 --> 00:15:50.120]  你還堅守我的命
[00:15:50.120 --> 00:15:52.760]  沒有棄絕我的道
[00:15:52.760 --> 00:15:57.800]  別加摩教會其實是亞西亞省的首府
[00:15:57.800 --> 00:16:02.480]  這個地方是敬拜羅馬
[00:16:02.480 --> 00:16:06.520]  很多不同的神祇的中心
[00:16:06.520 --> 00:16:09.000]  也是敬拜君王的
[00:16:09.000 --> 00:16:12.880]  他們當皇帝是他們敬拜的對象
[00:16:12.880 --> 00:16:15.560]  加上這個地方的地理環境
[00:16:15.560 --> 00:16:18.880]  這個城市是以山而立的
[00:16:18.880 --> 00:16:20.520]  就好像一個座位
[00:16:20.520 --> 00:16:24.800]  所以被稱為有撒旦座位之處
[00:16:24.800 --> 00:16:28.400]  即是他們是敬拜異教
[00:16:28.400 --> 00:16:31.720]  敬拜撒旦的一個地方
[00:16:31.720 --> 00:16:36.560]  別加摩教會雖然面對這些衝擊
[00:16:36.560 --> 00:16:41.360]  教會在城市裡面也是敬拜異教
[00:16:41.360 --> 00:16:46.440]  但教會有一個值得稱讚的地方
[00:16:46.440 --> 00:16:48.520]  就是剛才所說的
[00:16:48.520 --> 00:16:50.720]  他是堅守神的命
[00:16:50.720 --> 00:16:52.560]  沒有棄絕真理
[00:16:52.560 --> 00:16:53.800]  沒有棄絕神的道
[00:16:53.800 --> 00:16:59.120]  這是他值得受到基督稱讚的地方
[00:16:59.120 --> 00:17:03.320]  但這教會也有可責之處
[00:17:03.320 --> 00:17:06.720]  因為在你那裡有人服從了巴蘭的教訓
[00:17:06.720 --> 00:17:09.800]  巴蘭曾經教導巴勒
[00:17:09.800 --> 00:17:12.640]  將半腳石放在以色列人面前
[00:17:12.640 --> 00:17:14.920]  叫他們吃祭偶像之物
[00:17:14.920 --> 00:17:16.480]  行奸淫的事
[00:17:16.480 --> 00:17:19.240]  你那裡也有人照樣服從了
[00:17:19.240 --> 00:17:22.480]  尼哥拉一黨的人的教訓
[00:17:22.480 --> 00:17:26.280]  尼哥拉一黨是什麼來的呢?
[00:17:26.280 --> 00:17:31.920]  就是在第二世紀的一位教父
[00:17:31.920 --> 00:17:33.440]  愛淫瘤
[00:17:33.440 --> 00:17:37.720]  在他的著作裡曾經提過尼哥拉一黨
[00:17:37.720 --> 00:17:41.640]  原來在《仕途行傳》第六章裡
[00:17:41.640 --> 00:17:44.600]  教會選出了七個執事
[00:17:44.600 --> 00:17:47.680]  尼哥拉就是這七個執事裡的其中一個
[00:17:47.680 --> 00:17:51.480]  原來這個人後來離開了真道
[00:17:51.480 --> 00:17:52.960]  變成了異端
[00:17:52.960 --> 00:17:55.040]  變成了異端的領袖
[00:17:55.040 --> 00:17:59.120]  跟隨他的人就變成了尼哥拉一黨的人
[00:17:59.120 --> 00:18:06.560]  巴蘭其實是舊約一個惡名昭彰的先知
[00:18:06.560 --> 00:18:10.280]  引誘以色列人離開真道
[00:18:10.280 --> 00:18:14.520]  巴蘭和尼哥拉一黨其實也是類似的
[00:18:14.520 --> 00:18:17.480]  都是在道德行為上犯錯
[00:18:17.480 --> 00:18:23.560]  引導人走上錯誤的道路
[00:18:23.560 --> 00:18:31.400]  巴蘭甚至是引導信徒去敬拜外邦的神子
[00:18:31.400 --> 00:18:34.880]  其實這些都是來自教會裡的
[00:18:34.880 --> 00:18:39.760]  在這裡出現了一個詞:有人去服從
[00:18:39.760 --> 00:18:50.880]  即是說教會裡的人服從這些假先知的教導
[00:18:50.880 --> 00:18:53.160]  即是說別加摩教會
[00:18:53.160 --> 00:18:56.400]  他們面對外來異教衝擊的時候
[00:18:56.400 --> 00:18:57.720]  他們可以站穩
[00:18:57.720 --> 00:19:01.880]  不過日防夜防家賊難防
[00:19:01.880 --> 00:19:03.520]  來自教會裡的人
[00:19:03.520 --> 00:19:12.080]  他是信服了被假教師假先知這些傳講異端的人誤導
[00:19:12.080 --> 00:19:14.280]  跟隨了他們所說的
[00:19:14.280 --> 00:19:20.960]  而教會面對這些情況採取一種容忍的態度
[00:19:20.960 --> 00:19:27.280]  這個情況也出現在推瓦推拉教會裡
[00:19:27.280 --> 00:19:29.800]  然而有一件事我要責備你
[00:19:29.800 --> 00:19:36.960]  就是你容讓那自稱是先知的婦人耶洗別教導我的僕人
[00:19:36.960 --> 00:19:40.840]  引誘他們行奸淫吃祭偶像之物
[00:19:40.840 --> 00:19:44.720]  這個耶洗別是舊約一個邪惡的皇后
[00:19:44.720 --> 00:19:47.240]  她引誘以色列人拜偶像
[00:19:47.240 --> 00:19:50.280]  這裡是指有人自稱先知
[00:19:50.280 --> 00:19:54.240]  被比喻為好像耶洗別一樣
[00:19:54.240 --> 00:20:01.320]  她引導信徒行奸淫和吃祭偶像之物
[00:20:01.320 --> 00:20:04.880]  這裡出現了容讓這個字
[00:20:04.880 --> 00:20:08.720]  無論是容讓還是剛才說的服從
[00:20:08.720 --> 00:20:13.200]  其實是顯示這兩間教會
[00:20:13.200 --> 00:20:19.120]  他們面對來自教會裡提倡虛假道理的人
[00:20:19.120 --> 00:20:22.360]  採取了一種妥協的態度
[00:20:22.360 --> 00:20:26.680]  這種態度與剛才以弗所教會是另一個極端
[00:20:26.680 --> 00:20:29.320]  以弗所教會強烈抵制
[00:20:29.320 --> 00:20:32.680]  結果到了極端失落了愛心
[00:20:32.680 --> 00:20:36.040]  但這兩間教會別加摩和推瓦推拉教會
[00:20:36.040 --> 00:20:40.840]  採取了一種容忍妥協的態度
[00:20:40.840 --> 00:20:46.080]  其實他們之所以妥協並不是沒有原因的
[00:20:46.080 --> 00:20:49.280]  這與經濟的原因有關
[00:20:49.280 --> 00:20:54.880]  如果這個地方是一個敬拜愛邦神子的中心
[00:20:54.880 --> 00:21:00.400]  大多數經濟活動都可能與這種祭祀有關
[00:21:00.400 --> 00:21:04.640]  就像王大仙周圍有很多賣元寶蠟燭香
[00:21:04.640 --> 00:21:08.960]  賣符等生意
[00:21:08.960 --> 00:21:14.000]  如果這個城市的人或當地的信徒
[00:21:14.000 --> 00:21:21.520]  既然這麼多經濟活動都與這些神子扯上關係
[00:21:21.520 --> 00:21:23.360]  如果他們不參與
[00:21:23.360 --> 00:21:26.600]  可能在經濟利益上會受損
[00:21:26.600 --> 00:21:29.120]  甚至找不到工作
[00:21:29.120 --> 00:21:35.040]  就像你們公司有時會有祭祀活動
[00:21:35.040 --> 00:21:36.240]  拜神的活動
[00:21:36.240 --> 00:21:38.520]  「撤銷諸拜神」
[00:21:38.520 --> 00:21:41.080]  如果作為基督徒應否參與
[00:21:41.080 --> 00:21:44.320]  這也是一個難題
[00:21:44.320 --> 00:21:50.560]  當時教會提倡你們可以參與
[00:21:50.560 --> 00:21:54.240]  當你們拜祭時只是尊重老闆
[00:21:54.240 --> 00:21:56.360]  不是祭神
[00:21:56.360 --> 00:21:59.400]  這些其實是錯誤的道理
[00:21:59.400 --> 00:22:04.520]  當時兩間教會面對這些提倡錯誤道理的人
[00:22:04.520 --> 00:22:08.160]  採取一種容忍的態度
[00:22:08.160 --> 00:22:14.720]  容讓這些領袖誤導信徒離開真理
[00:22:14.720 --> 00:22:19.000]  所以他們受到基督的責備
[00:22:19.000 --> 00:22:21.840]  當日這兩間教會面對這個情況
