
[00:00:00.000 --> 00:00:08.000]  我感謝神今天能夠跟大家分享神的話語
[00:05:38.000 --> 00:05:39.000]  這裡聖經說
[00:05:39.000 --> 00:05:41.000]  並且他們所作的
[00:05:41.000 --> 00:05:44.000]  不但照我們所賞望的
[00:05:44.000 --> 00:05:46.000]  更照神的旨意
[00:05:46.000 --> 00:05:49.000]  先把自己獻給主
[00:05:49.000 --> 00:05:52.000]  又歸附了我們
[00:05:52.000 --> 00:05:53.000]  這裡說得很清楚
[00:05:53.000 --> 00:05:58.000]  他們先把自己獻給主
[00:05:58.000 --> 00:06:00.000]  按照神的旨意
[00:06:00.000 --> 00:06:03.000]  即是按神的吩咐
[00:06:03.000 --> 00:06:09.000]  他們才能夠這麼積極奉獻
[00:06:09.000 --> 00:06:11.000]  所以我們也清楚知道
[00:06:11.000 --> 00:06:14.000]  真心信主和奉獻
[00:06:14.000 --> 00:06:16.000]  是有直接的關係
[00:06:16.000 --> 00:06:20.000]  是互相關聯的
[00:06:20.000 --> 00:06:29.000]  我們再看馬拉基書三章六節
[00:06:29.000 --> 00:06:31.000]  因我耶和華是不改變的
[00:06:31.000 --> 00:06:35.000]  所以你們雅各之子沒有滅亡
[00:06:35.000 --> 00:06:39.000]  神在這裡再次提醒百姓
[00:06:39.000 --> 00:06:41.000]  如果你說神的公義
[00:06:41.000 --> 00:06:45.000]  因為百姓質疑神的公義
[00:06:45.000 --> 00:06:48.000]  神說你跟我說公義嗎?
[00:06:48.000 --> 00:06:50.000]  你們犯這麼多罪
[00:06:50.000 --> 00:06:51.000]  跟你們說公義
[00:06:51.000 --> 00:06:55.000]  你們早已像其他列邦、列國一樣
[00:06:55.000 --> 00:06:58.000]  消失在歷史之中
[00:06:58.000 --> 00:07:00.000]  只不過神是不改變
[00:07:00.000 --> 00:07:02.000]  意思是神沒有改變
[00:07:02.000 --> 00:07:05.000]  祂和以色列人所納的約
[00:07:05.000 --> 00:07:10.000]  以至神沒有將保護完全拿開
[00:07:10.000 --> 00:07:12.000]  所以猶太人、以色列人
[00:07:12.000 --> 00:07:15.000]  才能繼續保存下來
[00:07:15.000 --> 00:07:18.000]  否則就像列國一樣
[00:07:18.000 --> 00:07:24.000]  消失在歷史之中
[00:07:24.000 --> 00:07:25.000]  神很大的恩典
[00:07:25.000 --> 00:07:26.000]  不單止如此
[00:07:26.000 --> 00:07:28.000]  他們沒有滅亡
[00:07:28.000 --> 00:07:33.000]  還可以和神辯論
[00:07:33.000 --> 00:07:37.000]  兼埋怨神的公義
[00:07:37.000 --> 00:07:38.000]  這樣看來
[00:07:38.000 --> 00:07:40.000]  我們更加看到
[00:07:40.000 --> 00:07:45.000]  神的恩典、憐憫和忍耐
[00:07:45.000 --> 00:07:46.000]  但是另一方面
[00:07:46.000 --> 00:07:52.000]  也可以反映出當時的百姓多麼無知
[00:07:52.000 --> 00:07:54.000]  我們可以想想
[00:07:54.000 --> 00:07:58.000]  我們會不會也像這樣
[00:07:58.000 --> 00:08:01.000]  我們對神的恩典和忍耐
[00:08:01.000 --> 00:08:03.000]  也如此無知呢?
[00:08:03.000 --> 00:08:07.000]  當我們常常默想祈禱的時候
[00:08:07.000 --> 00:08:09.000]  我們可以去問自己
[00:08:09.000 --> 00:08:13.000]  我們對神的恩典、憐憫和忍耐
[00:08:13.000 --> 00:08:19.000]  我們是知道、感恩還是很無知呢?
[00:08:19.000 --> 00:08:23.000]  我們來看第七節
[00:08:23.000 --> 00:08:25.000]  萬君子耶和華說
[00:08:25.000 --> 00:08:27.000]  從你們列祖的日子以來
[00:08:27.000 --> 00:08:31.000]  你們常常偏離我的典章而不遵守
[00:08:31.000 --> 00:08:33.000]  現在你們要轉向我
[00:08:33.000 --> 00:08:35.000]  我就轉向你們
[00:08:35.000 --> 00:08:36.000]  你們卻問說
[00:08:36.000 --> 00:08:43.000]  我們如何才是轉向呢?
[00:08:43.000 --> 00:08:45.000]  轉向這個字
[00:08:45.000 --> 00:08:47.000]  對人來說
[00:08:47.000 --> 00:08:49.000]  是悔改的意思
[00:08:49.000 --> 00:08:51.000]  對神來說
[00:08:51.000 --> 00:08:56.000]  是再施恩憐憫的意思
[00:08:56.000 --> 00:08:59.000]  神勸百姓悔改
[00:08:59.000 --> 00:09:02.000]  百姓卻反問神話
[00:09:02.000 --> 00:09:05.000]  怎樣才為之悔改呢?
[00:09:05.000 --> 00:09:07.000]  其實大家都知道原因
[00:09:07.000 --> 00:09:13.000]  不過這裡只是一個博咀
[00:09:13.000 --> 00:09:16.000]  這句說話是怎樣才為之悔改呢?
[00:09:16.000 --> 00:09:18.000]  這句說話是說
[00:09:18.000 --> 00:09:20.000]  我們哪裡有做錯呢?
[00:09:20.000 --> 00:09:24.000]  何須悔改呢?
[00:09:24.000 --> 00:09:29.000]  神怎樣去解釋悔改歸向神呢?
[00:09:29.000 --> 00:09:30.000]  當你看經文的時候
[00:09:30.000 --> 00:09:31.000]  你會發覺很奇怪
[00:09:31.000 --> 00:09:33.000]  原來神解釋的時候
[00:09:33.000 --> 00:09:38.000]  跟奉獻是有關的
[00:09:38.000 --> 00:09:40.000]  第八節
[00:09:40.000 --> 00:09:43.000]  我用對白的形式來說
[00:09:43.000 --> 00:09:48.000]  神說你們竟敢搶奪我的供物
[00:09:48.000 --> 00:09:52.000]  百姓說我們哪裡有搶奪你的供物呢?
[00:09:52.000 --> 00:09:55.000]  神說就是當立的十分之一
[00:09:55.000 --> 00:09:57.000]  和當獻的供物
[00:09:57.000 --> 00:10:02.000]  你們沒有納給我獻給我
[00:10:02.000 --> 00:10:04.000]  神這句說話
[00:10:04.000 --> 00:10:06.000]  當然可以解釋為
[00:10:06.000 --> 00:10:08.000]  應該奉獻而沒有奉獻
[00:10:08.000 --> 00:10:12.000]  就是搶奪神的物
[00:10:12.000 --> 00:10:14.000]  因此我們對這句說話
[00:10:14.000 --> 00:10:17.000]  要很小心在意
[00:10:17.000 --> 00:10:19.000]  應該要奉獻而沒有奉獻
[00:10:19.000 --> 00:10:24.000]  就是搶奪神的物
[00:10:24.000 --> 00:10:27.000]  這裡所說的當立的十分之一
[00:10:27.000 --> 00:10:30.000]  究竟是指什麼呢?
[00:10:30.000 --> 00:10:33.000]  我記得在兩年前
[00:10:33.000 --> 00:10:36.000]  說到舊約的十一奉獻是怎樣的呢?
[00:10:36.000 --> 00:10:38.000]  那裡有說到
[00:10:38.000 --> 00:10:40.000]  我們再溫習一下
[00:10:40.000 --> 00:10:48.000]  我們看利美記二十七章三十節
[00:10:48.000 --> 00:10:50.000]  地上所有的
[00:10:50.000 --> 00:10:56.000]  無論是地上的種子或樹上的果子
[00:10:56.000 --> 00:10:58.000]  十分之一是耶和華的
[00:10:58.000 --> 00:11:01.000]  是歸給耶和華為聖的
[00:11:01.000 --> 00:11:03.000]  跳去看三十二節
[00:11:03.000 --> 00:11:05.000]  凡牛群羊群中
[00:11:05.000 --> 00:11:08.000]  一切從象下經過的
[00:11:08.000 --> 00:11:12.000]  每第十隻要歸給耶和華為聖
[00:11:12.000 --> 00:11:14.000]  象下經過就是在數
[00:11:14.000 --> 00:11:15.000]  數羊
[00:11:15.000 --> 00:11:16.000]  數到第十隻
[00:11:16.000 --> 00:11:20.000]  那第十隻就是歸給神
[00:11:20.000 --> 00:11:25.000]  就是說農作物的十分之一
[00:11:25.000 --> 00:11:29.000]  和牲畜的十分之一
[00:11:29.000 --> 00:11:30.000]  都是屬於神
[00:11:30.000 --> 00:11:34.000]  就是神之物
[00:11:34.000 --> 00:11:39.000]  如果不將神的物奉獻給神
[00:11:39.000 --> 00:11:46.000]  當然就等同搶奪了神的物
[00:11:46.000 --> 00:11:51.000]  其他當獻的供物又指什麼呢?
[00:11:51.000 --> 00:11:56.000]  我們要看新命記十四章二十三節
[00:11:56.000 --> 00:12:00.000]  又要把你的五穀伸走和柔的十分之一
[00:12:00.000 --> 00:12:03.000]  聘牛群羊群中投生的
[00:12:03.000 --> 00:12:07.000]  吃在耶和華你神面前
[00:12:07.000 --> 00:12:11.000]  在神面前吃的意思就是獻祭之後
[00:12:11.000 --> 00:12:12.000]  什麼意思呢?
[00:12:12.000 --> 00:12:15.000]  五穀伸走柔的十分之一
[00:12:15.000 --> 00:12:16.000]  這裡其實是
[00:12:16.000 --> 00:12:18.000]  如果你看詳細一點的經文
[00:12:18.000 --> 00:12:26.000]  這裡是說初熟的農作物和投生的牲畜
[00:12:26.000 --> 00:12:29.000]  這裡也是說當獻的供物
[00:12:29.000 --> 00:12:32.000]  除了平時的十分之一之外
[00:12:32.000 --> 00:12:42.000]  這裡是說初熟和投生的畜牲
[00:12:42.000 --> 00:12:47.000]  這裡說用初熟農作物和投生的牲畜
[00:12:47.000 --> 00:12:50.000]  獻給神來表示敬意
[00:12:50.000 --> 00:12:53.000]  當我有任何東西得到
[00:12:53.000 --> 00:12:57.000]  第一時間我就獻給神
[00:12:57.000 --> 00:13:00.000]  在我認識的有幾個年青人
[00:13:00.000 --> 00:13:03.000]  當他畢業之後出來找工作
[00:13:03.000 --> 00:13:06.000]  他第一份工資是獻給神
[00:13:06.000 --> 00:13:15.000]  他們說這個好像是將初熟的果子獻給神
[00:13:15.000 --> 00:13:20.000]  在神明記十四章其他二十八二十九節裡
[00:13:20.000 --> 00:13:27.000]  也有提到除了正常的十一奉獻和當獻的初熟之物之外
[00:13:27.000 --> 00:13:34.000]  另外每三年額外再加一個十一奉獻作為慈慰奉獻
[00:13:34.000 --> 00:13:42.000]  目的是救濟那些較為窮的利美人和孤兒寡婦
[00:13:42.000 --> 00:13:49.000]  這就是當獻之物的主要部分
[00:13:49.000 --> 00:13:55.000]  我們再看馬拉基書三章九節
[00:13:55.000 --> 00:13:59.000]  因你們通國的人都奪取我的貢物
[00:13:59.000 --> 00:14:05.000]  周作就臨到你們身上
[00:14:05.000 --> 00:14:07.000]  從這節經文我們可以理解到
[00:14:07.000 --> 00:14:12.000]  當時的百姓大部分都沒有按照吩咐做十一奉獻
[00:14:12.000 --> 00:14:14.000]  他們沒有守十一奉獻
[00:14:14.000 --> 00:14:19.000]  那不守十一奉獻是不是一個罪呢
[00:14:19.000 --> 00:14:22.000]  經文怎麼說呢
[00:14:22.000 --> 00:14:25.000]  神沒有直接說是罪
[00:14:25.000 --> 00:14:30.000]  卻是說周作會臨到
[00:14:30.000 --> 00:14:33.000]  其實意思也是一樣
[00:14:33.000 --> 00:14:36.000]  罪和周作差不多
[00:14:36.000 --> 00:14:41.000]  因為兩樣我們都不想要
[00:14:41.000 --> 00:14:43.000]  這樣新約的信徒
[00:14:43.000 --> 00:14:46.000]  即是信耶穌的基督徒
[00:14:46.000 --> 00:14:49.000]  那又用不用十一奉獻呢
[00:14:49.000 --> 00:14:51.000]  我們看看主耶穌怎麼說
[00:14:51.000 --> 00:14:55.000]  我們看路加福音二十章二十五節
[00:14:55.000 --> 00:14:58.000]  耶穌說
[00:14:58.000 --> 00:15:02.000]  該殺的物當歸給該殺
[00:15:02.000 --> 00:15:04.000]  該殺就是羅馬政府
[00:15:04.000 --> 00:15:08.000]  神的物當歸給神
[00:15:08.000 --> 00:15:11.000]  這句話的意思很清楚
[00:15:11.000 --> 00:15:15.000]  該納稅的就要納稅給政府
[00:15:15.000 --> 00:15:19.000]  該奉獻的就要奉獻給神
[00:15:19.000 --> 00:15:22.000]  這句聖經很清楚
[00:15:22.000 --> 00:15:24.000]  意思也很清楚
[00:15:24.000 --> 00:15:28.000]  這裡又提到神的物
[00:15:28.000 --> 00:15:31.000]  神的物是指什麼呢
[00:15:31.000 --> 00:15:35.000]  剛才已經在利未記二十七章說得很清楚
[00:15:35.000 --> 00:15:39.000]  每一個人的收入的十分之一
[00:15:39.000 --> 00:15:42.000]  歸耶和華為聖
[00:15:42.000 --> 00:15:45.000]  那些就是神之物
[00:15:45.000 --> 00:15:48.000]  神的物當歸給神
[00:15:48.000 --> 00:15:56.000]  殺一奉獻是當歸給神
[00:15:56.000 --> 00:16:00.000]  我們再看馬拉基書三章十節
[00:16:00.000 --> 00:16:02.000]  萬君之耶和華說
[00:16:02.000 --> 00:16:05.000]  你們要將當納的十分之一
[00:16:05.000 --> 00:16:08.000]  全然送入倉庫使我家有糧
[00:16:08.000 --> 00:16:10.000]  以此試試我是否為你們
[00:16:10.000 --> 00:16:12.000]  躺開天上的窗戶
[00:16:12.000 --> 00:16:18.000]  傾福與你們甚至無處可容
[00:16:18.000 --> 00:16:22.000]  我們可能聽過一些人
[00:16:22.000 --> 00:16:25.000]  他們會這樣說
[00:16:25.000 --> 00:16:29.000]  他們說舊約時代的以色列人
[00:16:29.000 --> 00:16:33.000]  他們是靠憲制來贖罪的
[00:16:33.000 --> 00:16:36.000]  我們新約的基督徒
[00:16:36.000 --> 00:16:38.000]  我們是恩順清義
[00:16:38.000 --> 00:16:39.000]  我們是恩典的時代
[00:16:39.000 --> 00:16:42.000]  耶穌基督已經為我們代罪贖罪
[00:16:42.000 --> 00:16:45.000]  我們不需要再靠憲制來贖罪
[00:16:45.000 --> 00:16:50.000]  所以不需要再殺一奉獻了
[00:16:50.000 --> 00:16:52.000]  那些人這樣說
[00:16:52.000 --> 00:16:53.000]  你覺得對不對
[00:16:53.000 --> 00:16:56.000]  是否符合聖經的教導呢
[00:16:56.000 --> 00:16:59.000]  是不對的
[00:16:59.000 --> 00:17:01.000]  我們看回這句聖經
[00:17:01.000 --> 00:17:04.000]  這句聖經很清楚地說
[00:17:04.000 --> 00:17:10.000]  這裡的十一奉獻是為了什麼用呢
[00:17:10.000 --> 00:17:13.000]  使我家有糧
[00:17:13.000 --> 00:17:16.000]  這裡沒有說是贖罪
[00:17:16.000 --> 00:17:19.000]  是使我家有糧
[00:17:19.000 --> 00:17:24.000]  目的是用來維持聖殿的開支
[00:17:24.000 --> 00:17:27.000]  令到聖殿能夠運作
[00:17:27.000 --> 00:17:34.000]  包括奉養在聖殿裡工作的祭司和利美人
[00:17:34.000 --> 00:17:36.000]  因為祭司和利美人
[00:17:36.000 --> 00:17:39.000]  他們是沒有其他工作來謀生
[00:17:39.000 --> 00:17:43.000]  他們也沒有分到田地來耕種
[00:17:43.000 --> 00:17:50.000]  他們是靠百姓的奉獻來維生
[00:17:50.000 --> 00:17:56.000]  我們看文數記十八章二十一節
[00:17:56.000 --> 00:17:59.000]  凡以色列中出產的十分之一
[00:17:59.000 --> 00:18:03.000]  就是第一個十分之一
[00:18:03.000 --> 00:18:06.000]  我以賜給利美的子孫為業
[00:18:06.000 --> 00:18:09.000]  因他們所辦的事會莫的事
[00:18:09.000 --> 00:18:15.000]  所以賜給他們為酬他們的奴
[00:18:15.000 --> 00:18:19.000]  他們在聖殿工作的報酬
[00:18:19.000 --> 00:18:22.000]  在二十八節又再提到
[00:18:22.000 --> 00:18:24.000]  利美人要不要奉獻呢
[00:18:24.000 --> 00:18:28.000]  要 利美人會將所得到的那部分
[00:18:28.000 --> 00:18:31.000]  又抽十分之一去獻給神
[00:18:31.000 --> 00:18:33.000]  那十分之一是給祭司
[00:18:33.000 --> 00:18:39.000]  所以祭司也得到十分之一
[00:18:39.000 --> 00:18:42.000]  所以我們要認識清楚
[00:18:42.000 --> 00:18:45.000]  實在奉獻不是為了贖罪用
[00:18:45.000 --> 00:18:48.000]  而是為了營運神的家所需要用
[00:18:48.000 --> 00:18:51.000]  而做的
[00:18:51.000 --> 00:18:52.000]  我們可以想想
[00:18:52.000 --> 00:18:54.000]  在現今我們的禮拜堂
[00:18:54.000 --> 00:18:57.000]  我們的教會就是神的家
[00:18:57.000 --> 00:18:59.000]  十一奉獻就是為了
[00:18:59.000 --> 00:19:08.000]  教會的運作經費來做的
[00:19:08.000 --> 00:19:11.000]  當日的百姓他們不做十一奉獻
[00:19:11.000 --> 00:19:14.000]  會有什麼影響呢
[00:19:14.000 --> 00:19:16.000]  我們看尼西米記
[00:19:16.000 --> 00:19:18.000]  我們知道尼西米記
[00:19:18.000 --> 00:19:22.000]  是較多其他民生的資料
[00:19:22.000 --> 00:19:25.000]  他是當時同時期的人物
[00:19:25.000 --> 00:19:29.000]  尼西米記十三章十節
[00:19:29.000 --> 00:19:31.000]  我 即是尼西米
[00:19:31.000 --> 00:19:34.000]  見利美人所當得的份
[00:19:34.000 --> 00:19:36.000]  無人供給他們
[00:19:36.000 --> 00:19:39.000]  甚至公職 即是正在工作的
[00:19:39.000 --> 00:19:42.000]  公職的利美人和歌唱的
[00:19:42.000 --> 00:19:48.000]  都各奔回自己的田地去了
[00:19:48.000 --> 00:19:52.000]  百姓不做十一奉獻
[00:19:52.000 --> 00:19:55.000]  為聖殿工作的祭司利美人
[00:19:55.000 --> 00:19:58.000]  他們得不到供養
[00:19:58.000 --> 00:20:00.000]  他們迫於無奈
[00:20:00.000 --> 00:20:04.000]  要離開聖殿各自去謀生
[00:20:04.000 --> 00:20:10.000]  因為他們都需要養家
[00:20:10.000 --> 00:20:12.000]  這裡提到他們奔回自己的田地
[00:20:12.000 --> 00:20:14.000]  並不是表示他們真的有田地
[00:20:14.000 --> 00:20:18.000]  只不過是他們住屋的前後邑
[00:20:18.000 --> 00:20:20.000]  有少許地 像我們這樣
[00:20:20.000 --> 00:20:21.000]  種少許東西
[00:20:21.000 --> 00:20:24.000]  現在怎樣 無人供應他們
[00:20:24.000 --> 00:20:25.000]  他們怎樣
[00:20:25.000 --> 00:20:28.000]  可能要用多些力去種那些小小的地方
[00:20:28.000 --> 00:20:31.000]  種多些東西 放多些心機進去
[00:20:31.000 --> 00:20:38.000]  否則哪有得吃
[00:20:38.000 --> 00:20:43.000]  今日教會 如果十一奉獻的人很少
[00:20:43.000 --> 00:20:47.000]  就會令到運作教會的經費不足
[00:20:47.000 --> 00:20:49.000]  教會經費不足的時候
[00:20:49.000 --> 00:20:50.000]  到時很可能
[00:20:50.000 --> 00:20:53.000]  牧師 傳道人 宣教士
[00:20:53.000 --> 00:20:55.000]  就要被迫離開崗位
[00:20:55.000 --> 00:20:59.000]  各自去謀生
[00:20:59.000 --> 00:21:07.000]  神的工作就會癱瘓
[00:21:07.000 --> 00:21:11.000]  我們當然不想見到教會會落到這個地步
[00:21:11.000 --> 00:21:17.000]  故此我們要盡力 努力去做十一奉獻
[00:21:17.000 --> 00:21:20.000]  使我間有量
[00:21:20.000 --> 00:21:22.000]  不單止是神的吩咐
[00:21:22.000 --> 00:21:25.000]  當我們靜心去想的時候
[00:21:25.000 --> 00:21:27.000]  其實十一奉獻在教會裡面
[00:21:27.000 --> 00:21:36.000]  是符合常理的一個當然責任
[00:21:36.000 --> 00:21:43.000]  我們再看馬拉基書三章十節
[00:21:43.000 --> 00:21:46.000]  在下半節 祂說
[00:21:46.000 --> 00:21:51.000]  「以此試試我是否為你們躺開天上的窗戶
[00:21:51.000 --> 00:21:56.000]  傾福於你們甚至無處可用」
[00:21:56.000 --> 00:22:01.000]  十一奉獻也是一條大英許賜福的命令
[00:22:01.000 --> 00:22:04.000]  神說 試試十一奉獻
[00:22:04.000 --> 00:22:06.000]  我必定叫你們經歷到
[00:22:06.000 --> 00:22:10.000]  我賜更多福氣給你們
[00:22:10.000 --> 00:22:16.000]  特別是在屬靈上和信心上的福氣
[00:22:16.000 --> 00:22:19.000]  第十一節
[00:22:19.000 --> 00:22:22.000]  「萬君之夜和話說
[00:22:22.000 --> 00:22:24.000]  我必為你們斥責蝗蟲
[00:22:24.000 --> 00:22:29.000]  不容他們毀壞你們的土產
[00:22:29.000 --> 00:22:31.000]  你們田間的葡萄樹
[00:22:31.000 --> 00:22:35.000]  在未熟之先也不掉果子」
[00:22:35.000 --> 00:22:36.000]  從經文顯示
[00:22:36.000 --> 00:22:38.000]  當時那幾年間
[00:22:38.000 --> 00:22:42.000]  很可能是遇到蝗蟲的災害和旱災
[00:22:42.000 --> 00:22:44.000]  令到農作物失收
[00:22:44.000 --> 00:22:49.000]  當時的百姓他們奉獻的心態可能是這樣
[00:22:49.000 --> 00:22:51.000]  既然神不賜豐收給我們
[00:22:51.000 --> 00:22:57.000]  我們就不捨得奉獻
[00:22:57.000 --> 00:23:00.000]  神在這裡提醒百姓說
[00:23:00.000 --> 00:23:02.000]  神信心奉獻
[00:23:02.000 --> 00:23:09.000]  神或許就是用旱災來試驗百姓的信心
[00:23:09.000 --> 00:23:17.000]  而神應許他會看顧他們
[00:23:17.000 --> 00:23:19.000]  我們想想我們自己的時候
[00:23:19.000 --> 00:23:21.000]  我們每一個人每一個家庭
[00:23:21.000 --> 00:23:25.000]  可能每一年他們的收入都不同
[00:23:25.000 --> 00:23:28.000]  有時候會收入多一點
[00:23:28.000 --> 00:23:30.000]  有時候收入會少一點
[00:23:30.000 --> 00:23:31.000]  好像做生意一樣
[00:23:31.000 --> 00:23:32.000]  有時候生意好一點
[00:23:32.000 --> 00:23:37.000]  有時候生意淡一點
[00:23:37.000 --> 00:23:40.000]  但是我鼓勵大家
[00:23:40.000 --> 00:23:43.000]  要憑信心盡我們的努力
[00:23:43.000 --> 00:23:46.000]  來守一奉獻
[00:23:46.000 --> 00:23:52.000]  使我家有糧
[00:23:52.000 --> 00:23:54.000]  在完結之前
[00:23:54.000 --> 00:23:57.000]  我想再和大家說最初的題目
[00:23:57.000 --> 00:24:01.000]  一個真正悔改被赦免了
[00:24:01.000 --> 00:24:04.000]  又願意跟從耶穌的人
[00:24:04.000 --> 00:24:08.000]  他會按神的吩咐來活出公義的生活
[00:24:08.000 --> 00:24:11.000]  還會守一奉獻
[00:24:11.000 --> 00:24:14.000]  為什麼可以這樣說呢
[00:24:14.000 --> 00:24:15.000]  大家想想
[00:24:15.000 --> 00:24:18.000]  一個願意悔改跟從耶穌的人
[00:24:18.000 --> 00:24:24.000]  那就是說他願意放棄去追求這個世界
[00:24:24.000 --> 00:24:26.000]  他甚至願意捨棄一切
[00:24:26.000 --> 00:24:31.000]  來追求耶穌
[00:24:31.000 --> 00:24:33.000]  他願意做耶穌的門徒
[00:24:33.000 --> 00:24:37.000]  我們的了解就是這樣
[00:24:37.000 --> 00:24:39.000]  這樣想想
[00:24:39.000 --> 00:24:42.000]  如果十一奉獻都做不到
[00:24:42.000 --> 00:24:50.000]  他怎麼可能會捨棄一切跟從著呢
[00:24:50.000 --> 00:24:53.000]  所以有人這樣說
