
[00:00:00.000 --> 00:00:03.000]  剛才邱牧師幫我們祈禱
[00:02:12.000 --> 00:02:15.000]  今晚黑我們最緊要的一樣東西
[00:02:15.000 --> 00:02:18.000]  就是如果你記得五一呢
[00:02:18.000 --> 00:02:21.000]  有一些年輕仔女去探過你的
[00:02:21.000 --> 00:02:24.000]  五一去過探人的請你站起來看看
[00:02:24.000 --> 00:02:28.000]  可能你不是很年輕
[00:02:28.000 --> 00:02:30.000]  這麼少人嗎?
[00:02:30.000 --> 00:02:33.000]  五一去探過人的這麼少人嗎?
[00:02:33.000 --> 00:02:35.000]  哦 我知道了
[00:02:35.000 --> 00:02:38.000]  有些人去探 探是少的
[00:02:38.000 --> 00:02:41.000]  但是呢 來到這個
[00:02:41.000 --> 00:02:43.000]  只送不賣呀
[00:02:43.000 --> 00:02:47.000]  我知道有來了五百多人
[00:02:47.000 --> 00:02:50.000]  拿了五千多件東西
[00:02:50.000 --> 00:02:53.000]  即是每人至少有十件東西可以拿
[00:02:53.000 --> 00:02:57.000]  嘩 有沒有人有只送不賣你參與過的
[00:02:57.000 --> 00:03:01.000]  是享受過只送不賣的好處的
[00:03:01.000 --> 00:03:04.000]  不怕醜的 舉手看看
[00:03:04.000 --> 00:03:06.000]  不用客氣的
[00:03:06.000 --> 00:03:08.000]  是我們很想
[00:03:08.000 --> 00:03:12.000]  咦 出乎意料之外
[00:03:12.000 --> 00:03:14.000]  我沒想到這麼少人
[00:03:14.000 --> 00:03:17.000]  有享受這個只送不賣的好處
[00:03:17.000 --> 00:03:21.000]  今天被打電話約回來的幾位
[00:03:21.000 --> 00:03:25.000]  就是去探訪你的 是不是
[00:03:25.000 --> 00:03:29.000]  是不是 我好像不是很
[00:03:29.000 --> 00:03:34.000]  打電話邀請回來的
[00:03:34.000 --> 00:03:37.000]  是訪問過的
[00:03:37.000 --> 00:03:40.000]  但是未必有來過只送不賣的
[00:03:40.000 --> 00:03:42.000]  其實有的 是不是
[00:03:42.000 --> 00:03:45.000]  即是都有的 不過不好意思舉手
[00:03:45.000 --> 00:03:47.000]  言歸正傳
[00:03:47.000 --> 00:03:52.000]  我們豐盛生命堂和嘉陵中心
[00:03:52.000 --> 00:03:54.000]  來到這個紅土區
[00:03:54.000 --> 00:03:56.000]  只有一個目的
[00:03:56.000 --> 00:03:59.000]  就是想祝福你
[00:03:59.000 --> 00:04:02.000]  想你得到最好的
[00:04:02.000 --> 00:04:06.000]  今天我們就講一個最好的消息給你聽
[00:04:06.000 --> 00:04:09.000]  就是可以完全的有轉機
[00:04:09.000 --> 00:04:12.000]  人生最重要有轉機
[00:04:12.000 --> 00:04:16.000]  人生最重要有新的期望
[00:04:16.000 --> 00:04:19.000]  人生最重要有新的力量
[00:04:19.000 --> 00:04:21.000]  好不好
[00:04:21.000 --> 00:04:25.000]  我先講一下自己的故事
[00:04:25.000 --> 00:04:27.000]  我是吊兒吊女
[00:04:27.000 --> 00:04:30.000]  我媽也是吊兒吊女
[00:04:30.000 --> 00:04:33.000]  我們這些吊兒吊女潮州人
[00:04:33.000 --> 00:04:37.000]  就是出了名神心
[00:04:37.000 --> 00:04:42.000]  換一句話講 是很固執
[00:04:42.000 --> 00:04:45.000]  是不容易改變的
[00:04:45.000 --> 00:04:47.000]  更加有一種情況
[00:04:47.000 --> 00:04:51.000]  用一些不太好的說話來形容
[00:04:51.000 --> 00:04:56.000]  我們潮州人又固執又迷信
[00:04:56.000 --> 00:05:01.000]  那為什麼今天有我站在這裡
[00:05:01.000 --> 00:05:08.000]  和你分享人世間最精彩的好消息呢
[00:05:08.000 --> 00:05:13.000]  原來就是在我們鄉下發生了一件事
[00:05:13.000 --> 00:05:16.000]  我媽媽十六歲那年
[00:05:16.000 --> 00:05:18.000]  她告訴我
[00:05:18.000 --> 00:05:20.000]  她是吸煙的
[00:05:20.000 --> 00:05:22.000]  我後來也吸煙
[00:05:22.000 --> 00:05:24.000]  這個是有遺傳的
[00:05:24.000 --> 00:05:27.000]  她又告訴我她年輕的時候
[00:05:27.000 --> 00:05:31.000]  穿衣服也挺晚的
[00:05:31.000 --> 00:05:35.000]  那顆鈕扣不是扣得很緊的
[00:05:35.000 --> 00:05:38.000]  後來我又奇裝異服
[00:05:38.000 --> 00:05:41.000]  我又說是也有遺傳
[00:05:41.000 --> 00:05:44.000]  我媽媽是很淒涼的
[00:05:44.000 --> 00:05:46.000]  是她的爸爸就是我外公
[00:05:46.000 --> 00:05:48.000]  我從來沒有見過
[00:05:48.000 --> 00:05:51.000]  我媽媽也不知道見了他多少年
[00:05:51.000 --> 00:05:54.000]  因為這位潮州男人
[00:05:54.000 --> 00:05:57.000]  就有不良嗜好
[00:05:57.000 --> 00:05:59.000]  好賭
[00:05:59.000 --> 00:06:01.000]  醉酒
[00:06:01.000 --> 00:06:03.000]  去到一個地步
[00:06:03.000 --> 00:06:06.000]  完全人間蒸發
[00:06:06.000 --> 00:06:10.000]  留下我的媽媽和我的外婆
[00:06:10.000 --> 00:06:13.000]  就在這樣的世界裡面
[00:06:13.000 --> 00:06:17.000]  其實都是人之常情
[00:06:17.000 --> 00:06:19.000]  很多人生都是這樣的
[00:06:19.000 --> 00:06:21.000]  沒有了爸爸
[00:06:21.000 --> 00:06:24.000]  在鄉下那裡沒有一個男人
[00:06:24.000 --> 00:06:27.000]  是容易受人欺負的
[00:06:27.000 --> 00:06:29.000]  也看不到有什麼人生的出路
[00:06:29.000 --> 00:06:31.000]  有什麼快樂
[00:06:31.000 --> 00:06:36.000]  我媽媽也是和她的媽媽很神心
[00:06:36.000 --> 00:06:38.000]  是進去廟裡那裡
[00:06:38.000 --> 00:06:41.000]  叫做拜劉丫
[00:06:41.000 --> 00:06:44.000]  我們那個潮州說的
[00:06:44.000 --> 00:06:47.000]  叫拜神的意思
[00:06:47.000 --> 00:06:50.000]  我不知道這裡有多少朋友
[00:06:50.000 --> 00:06:53.000]  你也是很神心的
[00:06:53.000 --> 00:06:55.000]  拜開神的
[00:06:55.000 --> 00:06:57.000]  就在今時今日我們都看到
[00:06:57.000 --> 00:07:00.000]  我們紅土區附近的球場那裡
[00:07:00.000 --> 00:07:01.000]  都有說
[00:07:01.000 --> 00:07:03.000]  籌謝神恩
[00:07:03.000 --> 00:07:05.000]  封條語信
[00:07:05.000 --> 00:07:07.000]  國泰民安
[00:07:07.000 --> 00:07:08.000]  身體健康
[00:07:08.000 --> 00:07:10.000]  長壽百歲
[00:07:10.000 --> 00:07:11.000]  諸如此類
[00:07:11.000 --> 00:07:13.000]  這是人世間幾十年
[00:07:13.000 --> 00:07:16.000]  到處都是做這些事的
[00:07:16.000 --> 00:07:19.000]  但是我媽媽有一個新發現
[00:07:19.000 --> 00:07:22.000]  她說原來我這麼淒涼
[00:07:22.000 --> 00:07:24.000]  這麼孤單的時候
[00:07:24.000 --> 00:07:27.000]  我的心都得不到任何安慰
[00:07:27.000 --> 00:07:30.000]  原來說這些封條語信
[00:07:30.000 --> 00:07:31.000]  國泰民安
[00:07:31.000 --> 00:07:36.000]  其實世界一樣繼續戰禍連綿
[00:07:36.000 --> 00:07:37.000]  到處打仗
[00:07:37.000 --> 00:07:39.000]  天災人禍
[00:07:39.000 --> 00:07:42.000]  任何歷史時期都有的
[00:07:42.000 --> 00:07:48.000]  請問這裡是不是有人都在戰前出世的呢
[00:07:48.000 --> 00:07:51.000]  有人都記得你小時候
[00:07:51.000 --> 00:07:53.000]  走過日本仔呢
[00:07:53.000 --> 00:07:54.000]  是不是啊
[00:07:54.000 --> 00:07:55.000]  有沒有啊
[00:07:55.000 --> 00:07:56.000]  有沒有啊
[00:07:56.000 --> 00:07:58.000]  回答我好不好
[00:07:58.000 --> 00:08:00.000]  我知道有人在聽我說話
[00:08:00.000 --> 00:08:02.000]  我才可以說下去
[00:08:02.000 --> 00:08:03.000]  有吧
[00:08:03.000 --> 00:08:05.000]  媽媽就發現
[00:08:05.000 --> 00:08:07.000]  這個世界是這樣的
[00:08:07.000 --> 00:08:09.000]  那我又去拜
[00:08:09.000 --> 00:08:11.000]  到底拜了有什麼用呢
[00:08:11.000 --> 00:08:16.000]  我不是需要勤力自己去辛辛苦苦去做工
[00:08:16.000 --> 00:08:18.000]  我才有得飲
[00:08:18.000 --> 00:08:19.000]  有得食
[00:08:19.000 --> 00:08:20.000]  還有
[00:08:20.000 --> 00:08:22.000]  原來呢
[00:08:22.000 --> 00:08:24.000]  你拜那個呢
[00:08:24.000 --> 00:08:27.000]  是從來沒有跟你說過話的
[00:08:27.000 --> 00:08:30.000]  從來他不會睜大眼睛看看你的
[00:08:30.000 --> 00:08:31.000]  從來你給他東西吃
[00:08:31.000 --> 00:08:32.000]  他都不會吃的
[00:08:32.000 --> 00:08:34.000]  他有眼不識看
[00:08:34.000 --> 00:08:36.000]  有耳不識聽
[00:08:36.000 --> 00:08:38.000]  有口不識講
[00:08:38.000 --> 00:08:39.000]  有腳不識行
[00:08:39.000 --> 00:08:41.000]  於是乎我媽媽就說
[00:08:41.000 --> 00:08:43.000]  那我不拜你了
[00:08:43.000 --> 00:08:46.000]  嘩 16歲女
[00:08:46.000 --> 00:08:50.000]  跟這個祖宗前流下來的說
[00:08:50.000 --> 00:08:51.000]  我不拜你
[00:08:51.000 --> 00:08:53.000]  那又和了
[00:08:53.000 --> 00:08:55.000]  死定了
[00:08:55.000 --> 00:08:57.000]  有沒有死呢
[00:08:57.000 --> 00:08:59.000]  那當然沒有
[00:08:59.000 --> 00:09:01.000]  如果死了就不會生了我出來
[00:09:01.000 --> 00:09:03.000]  但是他那時候看上了
[00:09:03.000 --> 00:09:06.000]  看上了人家說
[00:09:06.000 --> 00:09:08.000]  吹又蠍又沙汁能調
[00:09:08.000 --> 00:09:10.000]  即是嘴又翹耳又跳
[00:09:10.000 --> 00:09:11.000]  三十難跳
[00:09:11.000 --> 00:09:15.000]  即是我媽媽未夠三十歲就已經會死
[00:09:15.000 --> 00:09:19.000]  原來你看上可以聽到這樣的東西
[00:09:19.000 --> 00:09:21.000]  在他的人生裏面
[00:09:21.000 --> 00:09:23.000]  是一片黑暗
[00:09:23.000 --> 00:09:25.000]  沒有盼望
[00:09:25.000 --> 00:09:28.000]  這個就是他那個舊的世界
[00:09:28.000 --> 00:09:30.000]  在黑暗裏面
[00:09:30.000 --> 00:09:33.000]  在離開了真理
[00:09:33.000 --> 00:09:35.000]  離開了快樂
[00:09:35.000 --> 00:09:37.000]  他沒有盼望的
[00:09:37.000 --> 00:09:39.000]  但是
[00:09:39.000 --> 00:09:42.000]  有一位很愛他
[00:09:42.000 --> 00:09:44.000]  掛念他
[00:09:44.000 --> 00:09:46.000]  於是就派他的使者
[00:09:46.000 --> 00:09:48.000]  來到他們的鄉下
[00:09:48.000 --> 00:09:50.000]  就這個揭陽
[00:09:50.000 --> 00:09:51.000]  我試一下
[00:09:51.000 --> 00:09:54.000]  我會不會全說媽媽的鄉下出來
[00:09:54.000 --> 00:09:56.000]  叫做
[00:09:56.000 --> 00:10:03.000]  嘩 多複雜
[00:10:03.000 --> 00:10:04.000]  你會不會聽
[00:10:04.000 --> 00:10:06.000]  揭陽
[00:10:06.000 --> 00:10:07.000]  關浮
[00:10:07.000 --> 00:10:09.000]  京江
[00:10:09.000 --> 00:10:11.000]  寨仔內
[00:10:11.000 --> 00:10:14.000]  這個就是我媽媽的鄉下
[00:10:14.000 --> 00:10:16.000]  他在那裏聽到有一個人說
[00:10:16.000 --> 00:10:19.000]  我們每一個人
[00:10:19.000 --> 00:10:21.000]  都是尊貴的
[00:10:21.000 --> 00:10:25.000]  都是創天造地的天父
[00:10:25.000 --> 00:10:27.000]  是賞賜生命給我們
[00:10:27.000 --> 00:10:31.000]  所以我們不應該拜人手所做出來的
[00:10:31.000 --> 00:10:34.000]  人手做出來的不是神
[00:10:34.000 --> 00:10:36.000]  連我們的祖先
[00:10:36.000 --> 00:10:38.000]  我們應該感謝
[00:10:38.000 --> 00:10:39.000]  應該紀念
[00:10:39.000 --> 00:10:41.000]  但是不可以去拜
[00:10:41.000 --> 00:10:42.000]  因為他死了
[00:10:42.000 --> 00:10:44.000]  沒能力隱蔽我們
[00:10:44.000 --> 00:10:47.000]  但是這位創造天地的主
[00:10:47.000 --> 00:10:49.000]  你看看今天下雨
[00:10:49.000 --> 00:10:51.000]  下完雨有什麼好處
[00:10:51.000 --> 00:10:53.000]  那些穀物就會生長
[00:10:53.000 --> 00:10:55.000]  你看看明天出白天
[00:10:55.000 --> 00:10:58.000]  於是我們要曬菜乾
[00:10:58.000 --> 00:10:59.000]  要曬飲食的東西
[00:10:59.000 --> 00:11:01.000]  要曬肉
[00:11:01.000 --> 00:11:03.000]  又可以保存下來
[00:11:03.000 --> 00:11:05.000]  這位創造天地的主
[00:11:05.000 --> 00:11:08.000]  是我們應該敬拜的
[00:11:08.000 --> 00:11:09.000]  還有
[00:11:09.000 --> 00:11:11.000]  你人生雖然有苦難
[00:11:11.000 --> 00:11:13.000]  就算你沒了爸爸
[00:11:13.000 --> 00:11:15.000]  不用怕
[00:11:15.000 --> 00:11:19.000]  因為這位天父會成為你的爸爸
[00:11:19.000 --> 00:11:20.000]  你成為孤兒
[00:11:20.000 --> 00:11:21.000]  不用怕
[00:11:21.000 --> 00:11:24.000]  因為這位天父會照顧你
[00:11:24.000 --> 00:11:26.000]  那我媽媽呢
[00:11:26.000 --> 00:11:28.000]  聽著聽著
[00:11:28.000 --> 00:11:29.000]  就說是呀
[00:11:29.000 --> 00:11:31.000]  我們有手有腳
[00:11:31.000 --> 00:11:33.000]  我們勤力做事
[00:11:33.000 --> 00:11:35.000]  然後可以吃
[00:11:35.000 --> 00:11:38.000]  雖然是我們的力量
[00:11:38.000 --> 00:11:40.000]  但是我媽媽很聰明
[00:11:40.000 --> 00:11:42.000]  她說連我們的力量
[00:11:42.000 --> 00:11:44.000]  都是領受回來的
[00:11:44.000 --> 00:11:47.000]  都是天父給我們的
[00:11:47.000 --> 00:11:48.000]  天父是吩咐我們
[00:11:48.000 --> 00:11:49.000]  要勤力工作
[00:11:49.000 --> 00:11:51.000]  然後可以吃
[00:11:51.000 --> 00:11:53.000]  但是我們勤力工作之後
[00:11:53.000 --> 00:11:55.000]  之所以可以吃
[00:11:55.000 --> 00:11:59.000]  是因為天父已經預備了東西給我們可以吃
[00:11:59.000 --> 00:12:01.000]  如果他沒有預備這些蔬果
[00:12:01.000 --> 00:12:03.000]  沒有預備這個天氣
[00:12:03.000 --> 00:12:05.000]  沒有預備我們手作的能力
[00:12:05.000 --> 00:12:06.000]  沒有預備我們的嘴巴
[00:12:06.000 --> 00:12:08.000]  沒有給我們這個消化系統
[00:12:08.000 --> 00:12:10.000]  我們根本什麼都沒有
[00:12:10.000 --> 00:12:12.000]  於是乎他就說
[00:12:12.000 --> 00:12:14.000]  天父啊
[00:12:14.000 --> 00:12:16.000]  如果你是真的
[00:12:16.000 --> 00:12:18.000]  我愛上了
[00:12:18.000 --> 00:12:20.000]  天父啊
[00:12:20.000 --> 00:12:21.000]  如果你是真的
[00:12:21.000 --> 00:12:22.000]  我就要信你
[00:12:22.000 --> 00:12:24.000]  由他十六歲開始
[00:12:24.000 --> 00:12:26.000]  他信了天父
[00:12:26.000 --> 00:12:31.000]  他的人生就由黑暗進入光明
[00:12:31.000 --> 00:12:32.000]  好不好啊
[00:12:32.000 --> 00:12:34.000]  你聽到這個故事
[00:12:34.000 --> 00:12:37.000]  真人真事
[00:12:37.000 --> 00:12:40.000]  於是乎他的生命
[00:12:40.000 --> 00:12:43.000]  轉變到一個地步
[00:12:43.000 --> 00:12:44.000]  原來呢
[00:12:44.000 --> 00:12:46.000]  神使到我們
[00:12:46.000 --> 00:12:47.000]  天父使到我們
[00:12:47.000 --> 00:12:50.000]  變成一個新造的人
[00:12:50.000 --> 00:12:51.000]  若有人在基督裡
[00:12:51.000 --> 00:12:54.000]  他就是新造的人
[00:12:54.000 --> 00:12:57.000]  怎樣變成一個新造的人
[00:12:57.000 --> 00:12:59.000]  一個抑鬱的人
[00:12:59.000 --> 00:13:02.000]  變成一個滿面笑容的人
[00:13:02.000 --> 00:13:05.000]  一個不知道自己的爸爸去了哪裡
[00:13:05.000 --> 00:13:09.000]  變成一個能夠在很剛強
[00:13:09.000 --> 00:13:11.000]  面對人生的苦難
[00:13:11.000 --> 00:13:14.000]  都繼續喜樂地生活
[00:13:14.000 --> 00:13:16.000]  怎樣喜樂生活呢
[00:13:16.000 --> 00:13:19.000]  他就是信了耶穌之後
[00:13:19.000 --> 00:13:21.000]  被他的媽媽打
[00:13:21.000 --> 00:13:23.000]  被他的媽媽趕出街
[00:13:23.000 --> 00:13:25.000]  他仍然死心塌地地
[00:13:25.000 --> 00:13:26.000]  愛他的媽媽
[00:13:26.000 --> 00:13:27.000]  服侍他的媽媽
[00:13:27.000 --> 00:13:29.000]  供養他的媽媽
[00:13:29.000 --> 00:13:30.000]  為他的媽媽祝福
[00:13:30.000 --> 00:13:32.000]  為他的媽媽祈禱
[00:13:32.000 --> 00:13:33.000]  哇
[00:13:33.000 --> 00:13:36.000]  寡母婆帶著這個女兒
[00:13:36.000 --> 00:13:39.000]  然後寡母婆不要你
[00:13:39.000 --> 00:13:41.000]  你想你的心多淒涼
[00:13:41.000 --> 00:13:44.000]  但是因為他在耶穌基督裡
[00:13:44.000 --> 00:13:46.000]  即是他完全接受了耶穌基督
[00:13:46.000 --> 00:13:48.000]  信仰了耶穌基督
[00:13:48.000 --> 00:13:50.000]  信仰了這位降世
[00:13:50.000 --> 00:13:52.000]  來到這個人世間
[00:13:52.000 --> 00:13:53.000]  跟我們一起生活
[00:13:53.000 --> 00:13:55.000]  醫病趕鬼傳道
[00:13:55.000 --> 00:13:57.000]  然後升上天上
[00:13:57.000 --> 00:13:59.000]  差派他的聖靈來
[00:13:59.000 --> 00:14:01.000]  跟我們在一起
[00:14:01.000 --> 00:14:03.000]  他信靠這位耶穌基督
[00:14:03.000 --> 00:14:05.000]  他怎樣信靠呢
[00:14:05.000 --> 00:14:06.000]  他就說
[00:14:06.000 --> 00:14:08.000]  父母離棄我
[00:14:08.000 --> 00:14:11.000]  天父必定收留我
[00:14:11.000 --> 00:14:12.000]  他就說
[00:14:12.000 --> 00:14:15.000]  少壯獅子雖然缺食忍餓
[00:14:15.000 --> 00:14:17.000]  但是敬威耶和華的
[00:14:17.000 --> 00:14:19.000]  什麼好處都不缺
[00:14:19.000 --> 00:14:21.000]  於是這個十六歲的小女孩
[00:14:21.000 --> 00:14:24.000]  就從此以後不跟隨鄉下人
[00:14:24.000 --> 00:14:27.000]  去拜這個鄉下的神
[00:14:27.000 --> 00:14:31.000]  她跟隨創造宇宙萬物的神
[00:14:31.000 --> 00:14:32.000]  海闊天空
[00:14:32.000 --> 00:14:34.000]  心靈再沒有黑暗
[00:14:34.000 --> 00:14:35.000]  再沒有捆綁
[00:14:35.000 --> 00:14:38.000]  連那個上名先生所說的話
[00:14:38.000 --> 00:14:40.000]  已經被她靠著耶穌
[00:14:40.000 --> 00:14:41.000]  完全打破了
[00:14:41.000 --> 00:14:44.000]  我媽媽差不多活到八十歲
[00:14:44.000 --> 00:14:47.000]  然後她因為信靠耶穌基督
[00:14:47.000 --> 00:14:52.000]  她說我一定要嫁一個信耶穌的人
[00:14:52.000 --> 00:14:53.000]  好了
[00:14:53.000 --> 00:14:56.000]  這個就是我媽媽的故事
[00:14:56.000 --> 00:14:58.000]  若有人在基督裡
[00:14:58.000 --> 00:15:01.000]  他就是新造的人
[00:15:01.000 --> 00:15:05.000]  到底耶穌給我們新的東西是什麼呢
[00:15:05.000 --> 00:15:07.000]  幾方面
[00:15:07.000 --> 00:15:08.000]  第一方面
[00:15:08.000 --> 00:15:11.000]  給我們一個新的身份
[00:15:11.000 --> 00:15:14.000]  請問你的身份是什麼
[00:15:14.000 --> 00:15:18.000]  你的身份是不是某個鄉下某個國家的人
[00:15:18.000 --> 00:15:20.000]  就這樣過一世就算了
[00:15:20.000 --> 00:15:23.000]  你的身份是不是看你讀多少書
[00:15:23.000 --> 00:15:25.000]  賺多少錢來決定
[00:15:25.000 --> 00:15:28.000]  我在我媽媽的身上
[00:15:28.000 --> 00:15:31.000]  看見一個很尊貴的身份
[00:15:31.000 --> 00:15:34.000]  她就說我是天父的兒女
[00:15:34.000 --> 00:15:37.000]  我是天父的僕人
[00:15:37.000 --> 00:15:40.000]  於是她活著在人世間這麼多十年
[00:15:40.000 --> 00:15:43.000]  從來沒有自卑過
[00:15:43.000 --> 00:15:45.000]  對著很富貴的人
[00:15:45.000 --> 00:15:46.000]  對著很貧窮的人
[00:15:46.000 --> 00:15:49.000]  她都是以愛心來服侍
[00:15:49.000 --> 00:15:53.000]  這個就是她得到一個新的身份
[00:15:53.000 --> 00:15:54.000]  第二件事
[00:15:54.000 --> 00:15:57.000]  耶穌給我們一個新的東西是什麼呢
[00:15:57.000 --> 00:15:59.000]  是我們讀多少書
[00:15:59.000 --> 00:16:02.000]  是行善積德做多少事都得不到的
[00:16:02.000 --> 00:16:04.000]  祂除了給我們一個新的身份
[00:16:04.000 --> 00:16:06.000]  是天父的兒女之外
[00:16:06.000 --> 00:16:09.000]  還給我們一個新的心
[00:16:09.000 --> 00:16:11.000]  你想不想得到一個新的心
[00:16:11.000 --> 00:16:13.000]  我感謝主一漢說
[00:16:13.000 --> 00:16:14.000]  祂救了你
[00:16:14.000 --> 00:16:16.000]  好像給了你一個新的心
[00:16:16.000 --> 00:16:18.000]  但是之所以你今天仍然活著
[00:16:18.000 --> 00:16:21.000]  其實你已經和舊的漢話
[00:16:21.000 --> 00:16:22.000]  那個心不同了
[00:16:22.000 --> 00:16:25.000]  我不知道你以前的性情是怎樣
[00:16:25.000 --> 00:16:26.000]  是不是很兇的
[00:16:26.000 --> 00:16:28.000]  是不是很自我的
[00:16:28.000 --> 00:16:29.000]  看不出來
[00:16:29.000 --> 00:16:31.000]  我看你今天這麼純良
[00:16:31.000 --> 00:16:34.000]  人的心比萬物都詭詐
[00:16:34.000 --> 00:16:37.000]  男人心海底針
[00:16:37.000 --> 00:16:38.000]  這裡很多男人
[00:16:38.000 --> 00:16:40.000]  我都知道你聾爺
[00:16:40.000 --> 00:16:42.000]  我都知道自己的聾爺
[00:16:42.000 --> 00:16:44.000]  如果耶穌不是改變我們的心
[00:16:44.000 --> 00:16:48.000]  男人的心是花到發泡都沒那麼花的
[00:16:48.000 --> 00:16:49.000]  是不是
[00:16:49.000 --> 00:16:52.000]  有多少男人承認自己是花
[00:16:52.000 --> 00:16:54.000]  不用舉手
[00:16:54.000 --> 00:16:58.000]  如果耶穌沒有給我們一個新的心
[00:16:58.000 --> 00:17:00.000]  很大件事
[00:17:00.000 --> 00:17:02.000]  我們不單破壞自己的身體健康
[00:17:02.000 --> 00:17:04.000]  我們還破壞別人的家庭
[00:17:04.000 --> 00:17:07.000]  甚至我們破壞自己的家庭
[00:17:07.000 --> 00:17:08.000]  因為耶穌說
[00:17:08.000 --> 00:17:11.000]  從人的心裡面出來的
[00:17:11.000 --> 00:17:12.000]  就是貪心
[00:17:12.000 --> 00:17:13.000]  就是邪惡
[00:17:13.000 --> 00:17:15.000]  就是淫亂
[00:17:15.000 --> 00:17:17.000]  就是褻瀆上帝
[00:17:17.000 --> 00:17:19.000]  等等等等的東西
[00:17:19.000 --> 00:17:23.000]  誰能夠換一個新的心給我們呢
[00:17:23.000 --> 00:17:25.000]  親愛的朋友
[00:17:25.000 --> 00:17:26.000]  耶穌
[00:17:26.000 --> 00:17:31.000]  因為耶穌是能夠為我們新造一個的心
[00:17:31.000 --> 00:17:33.000]  他說若有人在基督裡面
[00:17:33.000 --> 00:17:35.000]  他就是新造的人
[00:17:35.000 --> 00:17:39.000]  舊事已過都變成新的了
[00:17:39.000 --> 00:17:40.000]  這裡呢
[00:17:40.000 --> 00:17:43.000]  很多人都認識我
[00:17:43.000 --> 00:17:46.000]  但是不是很多人都知道
[00:17:46.000 --> 00:17:49.000]  我元帝的人是怎樣的
[00:17:49.000 --> 00:17:53.000]  今晚我就爆一點內幕給你聽
[00:17:53.000 --> 00:18:00.000]  我元帝是一個非常放任的人
[00:18:00.000 --> 00:18:02.000]  我元帝是
[00:18:02.000 --> 00:18:07.000]  可以用盡所有娛樂自己的物品來娛樂自己
[00:18:07.000 --> 00:18:11.000]  令自己越快樂越墮落的人
[00:18:11.000 --> 00:18:16.000]  我元帝是一個不會有任何忠誠度的人
[00:18:16.000 --> 00:18:19.000]  但是22歲的時候
[00:18:19.000 --> 00:18:21.000]  我跟耶穌說
[00:18:21.000 --> 00:18:23.000]  我說我得罪了你
