
[00:00:00.000 --> 00:00:05.980]  最近港大的校長被評為「三母」
[00:02:48.060 --> 00:02:51.020]  剛才大家在螢幕上都看到
[00:02:51.020 --> 00:02:57.540]  信息緊接著上兩堂李天佑教師講的一至二節
[00:02:57.540 --> 00:03:00.020]  陳牧師講的三至四節
[00:03:00.020 --> 00:03:04.400]  今天我講的是五至十一節
[00:03:04.400 --> 00:03:06.020]  而在這段經文裏面
[00:03:06.020 --> 00:03:09.420]  彼得正是以自己是使徒 是僕人的身份
[00:03:09.420 --> 00:03:13.940]  向後輩發出要竭力成長
[00:03:13.940 --> 00:03:16.660]  要不斷地增長
[00:03:16.660 --> 00:03:18.100]  這些信息
[00:03:18.100 --> 00:03:23.180]  是務求他們能夠得到充分的裝備
[00:03:23.180 --> 00:03:27.860]  來進入耶穌基督的永遠的國度
[00:03:27.860 --> 00:03:31.700]  他講他自己離世的日子近了
[00:03:31.700 --> 00:03:36.380]  他想到這些信徒會面對的時代
[00:03:36.380 --> 00:03:38.520]  是很嚴峻的
[00:03:38.520 --> 00:03:43.220]  因為他們隨時會被來臨的假師傅的謬論
[00:03:43.220 --> 00:03:47.740]  以及對於他們信耶穌基督會再來的一個應許
[00:03:47.740 --> 00:03:49.820]  是會作出衝擊
[00:03:49.820 --> 00:03:52.660]  是會作出譏笑
[00:03:52.660 --> 00:03:57.100]  所以他就要勉勵這些信徒
[00:03:57.100 --> 00:04:02.060]  他說這些假師傅他們專門向哪些人埋首呢
[00:04:02.060 --> 00:04:03.740]  你看看你有沒有份
[00:04:03.740 --> 00:04:06.780]  我聽完之後都要警醒
[00:04:06.780 --> 00:04:09.700]  他說他們是專門向那些心智不堅固
[00:04:09.700 --> 00:04:13.580]  是向那些剛剛逃脫了錯誤生活的人
[00:04:13.580 --> 00:04:16.380]  他專門去引誘他們
[00:04:16.380 --> 00:04:22.340]  所以真的不可以心智不堅定
[00:04:22.340 --> 00:04:28.860]  不可以停留在剛剛得救的階段裏面
[00:04:28.860 --> 00:04:35.500]  而是我們更加要去力求充分的裝備
[00:04:35.500 --> 00:04:38.500]  使我們能夠確實地認識神
[00:04:38.500 --> 00:04:42.060]  確實地知道耶穌基督的信仰是真實的
[00:04:42.060 --> 00:04:43.540]  是可靠的
[00:04:43.540 --> 00:04:45.620]  而有辨別的能力
[00:04:45.620 --> 00:04:50.220]  不會受到這些錯誤來影響
[00:04:50.220 --> 00:04:52.540]  所以彼得接著這個問安語
[00:04:52.540 --> 00:04:55.900]  以及這個確定的信念之後
[00:04:55.900 --> 00:04:57.820]  他就提出了這個
[00:04:57.820 --> 00:05:03.620]  新生命可以繼續來到更加的充分裝備
[00:05:03.620 --> 00:05:07.020]  更加的美善的一個進程
[00:05:07.020 --> 00:05:10.660]  來跟這些信徒分享
[00:05:10.660 --> 00:05:13.380]  來教導他們
[00:05:13.380 --> 00:05:14.980]  他說在第五節那裏
[00:05:14.980 --> 00:05:18.700]  如果我們一起打開聖經讀一讀這一段經文
[00:05:18.700 --> 00:05:19.900]  雖然時間有限
[00:05:19.900 --> 00:05:21.460]  不過我們都讀一讀
[00:05:21.460 --> 00:05:23.540]  今天大家要領受的經文
[00:05:23.540 --> 00:05:25.900]  許聖靈都在你讀的時候
[00:05:25.900 --> 00:05:28.820]  幫助你來領受多一點
[00:05:28.820 --> 00:05:32.940]  我們打開彼得後書
[00:05:32.940 --> 00:05:37.020]  第一章第五節到第十一節
[00:05:37.020 --> 00:05:40.500]  我們要看一看彼得對於這個生命的進程
[00:05:40.500 --> 00:05:42.980]  有什麼建議給我們
[00:05:42.980 --> 00:05:45.220]  請你找到的時候
[00:05:45.220 --> 00:05:47.860]  就跟我一起來讀
[00:05:47.860 --> 00:05:51.460]  彼得後書一章五節到十一節
[00:05:51.460 --> 00:05:54.540]  請正因者緣故
[00:05:54.540 --> 00:05:57.460]  你們要多多努力讀新月本
[00:05:57.460 --> 00:06:00.900]  有了信心又要增添美德
[00:06:00.900 --> 00:06:04.060]  有了美德又要增添知識
[00:06:04.060 --> 00:06:07.420]  有了知識又要增添節制
[00:06:07.420 --> 00:06:10.660]  有了節制又要增添忍耐
[00:06:10.660 --> 00:06:14.100]  有了忍耐又要增添虔敬
[00:06:14.100 --> 00:06:17.940]  有了敬虔又要增添弟兄的愛
[00:06:17.940 --> 00:06:22.500]  有了弟兄的愛還要增添神聖的愛
[00:06:22.500 --> 00:06:24.900]  因為你們有了這幾樣
[00:06:24.900 --> 00:06:26.980]  並且繼續增長
[00:06:26.980 --> 00:06:32.060]  就必叫你們在確實認識我們的主耶穌基督上
[00:06:32.060 --> 00:06:34.340]  不至閒懶不結果子
[00:06:34.340 --> 00:06:36.260]  請聽我讀下面
[00:06:36.260 --> 00:06:38.340]  人若沒有這幾樣
[00:06:38.340 --> 00:06:39.980]  就是近視
[00:06:39.980 --> 00:06:41.700]  簡直是黑眼的
[00:06:41.700 --> 00:06:45.860]  忘記他過去的罪已經得了潔淨
[00:06:45.860 --> 00:06:49.100]  所以弟兄們要更加努力
[00:06:49.100 --> 00:06:54.100]  使你們所蒙的恩兆和揀選堅定不移
[00:06:54.100 --> 00:06:56.460]  你們若實行這幾樣
[00:06:56.460 --> 00:06:58.900]  就決不會跌倒
[00:06:58.900 --> 00:07:02.740]  這樣你們記得著充分的裝備
[00:07:02.740 --> 00:07:08.860]  可以進入我們的主和救主耶穌基督永遠的國
[00:07:08.860 --> 00:07:10.220]  因此
[00:07:10.220 --> 00:07:11.780]  讀完了
[00:07:11.780 --> 00:07:13.900]  我現在的眼力不是很好
[00:07:13.900 --> 00:07:15.980]  讀完這一段經文看下去
[00:07:15.980 --> 00:07:17.980]  以為還是十一節十二節
[00:07:17.980 --> 00:07:19.820]  不用讀
[00:07:19.820 --> 00:07:21.780]  在這一段經文裡面
[00:07:21.780 --> 00:07:23.940]  第五節的上半節
[00:07:23.940 --> 00:07:25.860]  正因這緣故
[00:07:25.860 --> 00:07:28.660]  你們要多多的努力
[00:07:28.660 --> 00:07:30.540]  這個緣故是指什麼呢
[00:07:30.540 --> 00:07:33.500]  這個緣故是指回到上文所說的
[00:07:33.500 --> 00:07:38.220]  我們在上帝那裡領受了一切關乎生命敬虔的事
[00:07:38.220 --> 00:07:39.660]  神賜給我們的
[00:07:39.660 --> 00:07:43.060]  我們領受了又寶貴又極大的應許
[00:07:43.060 --> 00:07:45.060]  是神所賜給我們的
[00:07:45.060 --> 00:07:51.700]  叫我們能夠逃脫世上的私慾而來的敗壞
[00:07:51.700 --> 00:07:54.300]  就可以分享神的本性
[00:07:54.300 --> 00:07:57.900]  有神的性情的本份在我們裡面
[00:07:57.900 --> 00:08:02.140]  正因為神為我們成就了這一切這麼美好的事情
[00:08:02.140 --> 00:08:06.380]  正因為這個緣故我們要多多的努力
[00:08:06.380 --> 00:08:10.700]  在這裡我們一定要先強調一些東西
[00:08:10.700 --> 00:08:12.380]  就是
[00:08:12.380 --> 00:08:14.460]  一點都不可以混亂
[00:08:14.460 --> 00:08:16.780]  一點都不可以搞錯
[00:08:16.780 --> 00:08:25.100]  就是我們必須要確立我們是因為信上帝的說話
[00:08:25.100 --> 00:08:28.100]  信上帝所給我們的信息
[00:08:28.100 --> 00:08:33.380]  我們確實的能夠認識耶穌基督而得到新生命的
[00:08:33.380 --> 00:08:37.220]  我們得到一些關乎生命敬虔的事
[00:08:37.220 --> 00:08:39.780]  我們得到很極大很寶貴的應許
[00:08:39.780 --> 00:08:41.580]  都是神所賜的
[00:08:41.580 --> 00:08:44.820]  完全是出於神的恩典
[00:08:44.820 --> 00:08:48.100]  而不是我們用行為去換回來的
[00:08:48.100 --> 00:08:52.020]  記住這個次序絕對是不可以搞錯
[00:08:52.020 --> 00:08:55.380]  因為我們很多時候做基督徒做著做著又不知道為什麼
[00:08:55.380 --> 00:08:57.060]  走回頭的
[00:08:57.060 --> 00:08:58.540]  哎呀我又夠不好
[00:08:58.540 --> 00:09:01.220]  所以連認基督徒都不夠膽認的
[00:09:01.220 --> 00:09:04.580]  但是我覺得我們一定要搞好這個基礎
[00:09:04.580 --> 00:09:08.660]  這個是絕對是上帝的恩典
[00:09:08.660 --> 00:09:13.300]  是我們因著上帝的恩典和信心
[00:09:13.300 --> 00:09:15.140]  這個已不鎖書說
[00:09:15.140 --> 00:09:17.140]  都是神所賜的
[00:09:17.140 --> 00:09:20.100]  不是出於人的行為免得有人自誇
[00:09:20.100 --> 00:09:22.660]  所以我們在這個上面我們搞得清楚的時候
[00:09:22.660 --> 00:09:24.220]  我們再看下去的時候
[00:09:24.220 --> 00:09:27.220]  我們就會看到因信而得的生命
[00:09:27.220 --> 00:09:29.220]  是神的作為
[00:09:29.220 --> 00:09:31.980]  是叫我們脫離到私欲而來的敗壞
[00:09:31.980 --> 00:09:34.700]  能夠和神的聖情有份的話
[00:09:34.700 --> 00:09:36.620]  那我們就應該是怎樣的
[00:09:36.620 --> 00:09:38.900]  我們就應該是帶著一份感恩
[00:09:38.900 --> 00:09:40.180]  熱情
[00:09:40.180 --> 00:09:44.100]  和珍重的心來參與其中
[00:09:44.100 --> 00:09:50.500]  使得我們所得的是可以更充分的發展
[00:09:50.500 --> 00:09:51.780]  有人說
[00:09:51.780 --> 00:09:53.980]  如果神給了他一個天賦
[00:09:53.980 --> 00:09:56.260]  一個美好的聲音
[00:09:56.260 --> 00:09:58.420]  和他很有節奏感
[00:09:58.420 --> 00:10:02.100]  和他聽音的音準是非常敏銳
[00:10:02.100 --> 00:10:03.980]  非常準確
[00:10:03.980 --> 00:10:05.180]  但是這些人
[00:10:05.180 --> 00:10:07.820]  他要成為一個出色的音樂人
[00:10:07.820 --> 00:10:08.940]  都要怎樣
[00:10:08.940 --> 00:10:11.420]  都要在相關的方面
[00:10:11.420 --> 00:10:13.460]  繼續去學習
[00:10:13.460 --> 00:10:14.380]  去努力
[00:10:14.380 --> 00:10:16.380]  去操練去實踐
[00:10:16.380 --> 00:10:20.700]  然後他才有可能會成為一個出色的音樂人
[00:10:20.700 --> 00:10:24.380]  我最近在電視裡面看到一個青年人
[00:10:24.380 --> 00:10:27.500]  我看完《狂舞派》那齣電影
[00:10:27.500 --> 00:10:29.340]  再看這個青年人的東西
[00:10:29.340 --> 00:10:30.700]  我覺得憤外親切
[00:10:30.700 --> 00:10:32.180]  憤外有感覺
[00:10:32.180 --> 00:10:34.300]  這個青年人是一個街舞的
[00:10:34.300 --> 00:10:36.420]  熱愛街舞藝術的人
[00:10:36.420 --> 00:10:41.060]  他自己看他練的那些街舞真的不簡單
[00:10:41.060 --> 00:10:42.900]  他自己說到最後
[00:10:42.900 --> 00:10:44.180]  那個劇集差不多結束
[00:10:44.180 --> 00:10:47.860]  那段片段差不多結束的時候
[00:10:47.860 --> 00:10:48.780]  他說
[00:10:48.780 --> 00:10:53.460]  他說我今天能夠去到一個這樣的地步
[00:10:53.460 --> 00:10:57.580]  我一定不會放棄他
[00:10:57.580 --> 00:11:02.500]  我一定不會很敷衍地去生活
[00:11:02.500 --> 00:11:04.940]  我一定會更加
[00:11:04.940 --> 00:11:07.500]  要令他更加好的
[00:11:07.500 --> 00:11:10.300]  我當時看到他這些說話的時候
[00:11:10.300 --> 00:11:11.380]  我真的覺得
[00:11:11.380 --> 00:11:13.700]  這個豈不是我們作神的兒女
[00:11:13.700 --> 00:11:15.260]  我們得到新生命
[00:11:15.260 --> 00:11:18.620]  我們是耶穌基督的門徒的時候
[00:11:18.620 --> 00:11:20.620]  我們所得到的
[00:11:20.620 --> 00:11:23.500]  在前面所說的這麼好的東西的時候
[00:11:23.500 --> 00:11:25.940]  我們豈不是像這個人所說
[00:11:25.940 --> 00:11:29.020]  我們今天能夠在這樣的地步裡面的時候
[00:11:29.020 --> 00:11:31.460]  我們是更加的應該珍惜他
[00:11:31.460 --> 00:11:35.060]  更加不應該隨隨便便地過去
[00:11:35.060 --> 00:11:38.060]  而是要讓他更好
[00:11:38.060 --> 00:11:39.660]  所以我看到那裡的時候
[00:11:39.660 --> 00:11:41.740]  我自己的心也是很得鼓勵
[00:11:41.740 --> 00:11:44.860]  我願意在今天這一段訊息的時候
[00:11:44.860 --> 00:11:48.900]  希望大家都能夠彼此有一個這樣的心情
[00:11:48.900 --> 00:11:55.660]  去看彼得勸勉我們一種的長進的訊息
[00:11:55.660 --> 00:11:58.900]  好 我們就仔細地看一下這七件事
[00:11:58.900 --> 00:12:02.300]  時間關係 真的很緊張
[00:12:02.300 --> 00:12:05.460]  不過我相信彼得說這七件事
[00:12:05.460 --> 00:12:07.460]  絕對不是一個隨隨便便的
[00:12:07.460 --> 00:12:08.980]  想到那件事就說那件事
[00:12:08.980 --> 00:12:11.060]  豉油來的 艷麗的
[00:12:11.060 --> 00:12:12.620]  接著就辣椒粉來的
[00:12:12.620 --> 00:12:14.100]  他不是那種
[00:12:14.100 --> 00:12:16.580]  他一定是知道有層次
[00:12:16.580 --> 00:12:20.180]  這樣去提這七件事
[00:12:20.180 --> 00:12:21.820]  我們先看一下
[00:12:21.820 --> 00:12:23.860]  他提的七件事是什麼
[00:12:23.860 --> 00:12:25.260]  他說有了信心
[00:12:25.260 --> 00:12:29.340]  又要增添美德 在第五節的中段
[00:12:29.340 --> 00:12:33.580]  這個信心我相信一定是承接著上文第一節所說
[00:12:33.580 --> 00:12:36.340]  靠著我們神和主耶穌的義
[00:12:36.340 --> 00:12:41.780]  我們得著了同樣寶貴的信心
[00:12:41.780 --> 00:12:43.460]  要在這個信心的根基上
[00:12:43.460 --> 00:12:47.060]  去添上美好的德行 美德
[00:12:47.060 --> 00:12:49.260]  和諧本意的德行
[00:12:49.260 --> 00:12:51.340]  這個顯示了什麼呢
[00:12:51.340 --> 00:12:56.460]  顯示了不要因為因信稱義這份恩典
[00:12:56.460 --> 00:12:58.900]  我們就感到圓滿
[00:12:58.900 --> 00:13:00.620]  於是收手了
[00:13:00.620 --> 00:13:05.060]  而是更加要藉著我們的生命
[00:13:05.060 --> 00:13:09.220]  去將我們信心裏面帶來信上帝的說話
[00:13:09.220 --> 00:13:13.620]  而出的美好的德行去彰顯出來
[00:13:13.620 --> 00:13:17.540]  在雅各書裏面是講得更加的清楚
[00:13:17.540 --> 00:13:20.100]  雅各書裏面 雅各怎麼說呢
[00:13:20.100 --> 00:13:24.780]  雅各說你看亞伯拉罕的信心和行為是一致的
[00:13:24.780 --> 00:13:29.220]  他說他信心就因著他行為得到完全
[00:13:29.220 --> 00:13:31.420]  這個在雅各書二章二十二節那裏
[00:13:31.420 --> 00:13:33.260]  你可以看得到
[00:13:33.260 --> 00:13:34.860]  另外呢
[00:13:34.860 --> 00:13:38.460]  我們又看他在二章十八節那裏說
[00:13:38.460 --> 00:13:40.380]  他說我是藉著我的行為
[00:13:40.380 --> 00:13:43.500]  將我的信心指給你看
[00:13:43.500 --> 00:13:45.100]  所以我們可以看見
[00:13:45.100 --> 00:13:48.540]  信心和美好的德行就好像什麼
[00:13:48.540 --> 00:13:51.380]  好像一面銀的兩面一樣
[00:13:51.380 --> 00:13:54.420]  是一致的
[00:13:54.420 --> 00:13:55.500]  時至今日
[00:13:55.500 --> 00:13:57.900]  我們實在是見到不少的信徒
[00:13:57.900 --> 00:14:01.460]  真是因著他認真的 真實的
[00:14:01.460 --> 00:14:03.460]  來認識耶穌基督的救恩
[00:14:03.460 --> 00:14:04.540]  確信耶穌基督
[00:14:04.540 --> 00:14:06.980]  生命 新生命開始的時候
[00:14:06.980 --> 00:14:09.100]  他繼續聽上帝的說話
[00:14:09.100 --> 00:14:11.980]  他在他的生命裏面是有改變的
[00:14:11.980 --> 00:14:13.300]  他聽上帝的說話
[00:14:13.300 --> 00:14:14.700]  他在他的生命裏面
[00:14:14.700 --> 00:14:17.340]  在行為上是會有改變的
[00:14:17.340 --> 00:14:19.900]  即時的第一個改變是什麼呢
[00:14:19.900 --> 00:14:22.980]  就是自己不做No.1
[00:14:22.980 --> 00:14:25.100]  自己不做No.1
[00:14:25.100 --> 00:14:27.020]  以前是自己做No.1
[00:14:27.020 --> 00:14:28.820]  我覺得這個宗教適合我
[00:14:28.820 --> 00:14:30.620]  所以我相信
[00:14:30.620 --> 00:14:32.660]  我覺得這樣是最好
[00:14:32.660 --> 00:14:34.460]  所以我要
[00:14:34.460 --> 00:14:37.100]  但是當他聽到福音的時候
[00:14:37.100 --> 00:14:39.940]  他第一個行動上的轉變
[00:14:39.940 --> 00:14:43.260]  就是不是自己做No.1
[00:14:43.260 --> 00:14:48.580]  讓創造生命的主做回那個No.1
[00:14:48.580 --> 00:14:50.420]  以主為首位
[00:14:50.420 --> 00:14:51.620]  站回正確的位置
[00:14:51.620 --> 00:14:54.460]  已經是一個美德了 弟兄姊妹
[00:14:54.460 --> 00:14:57.260]  你站正確的位置了嗎
[00:14:57.260 --> 00:14:59.020]  我時時都提醒自己
[00:14:59.020 --> 00:15:00.820]  不要不站正確的位置
[00:15:00.820 --> 00:15:02.500]  一定要站正確的位置
[00:15:02.500 --> 00:15:05.180]  這件事有時是會走位的
[00:15:05.180 --> 00:15:07.140]  我們都要站正確的位置
[00:15:07.140 --> 00:15:08.460]  另一方面我們看見的
[00:15:08.460 --> 00:15:11.140]  是確實有很多很美好的德行
[00:15:11.140 --> 00:15:12.940]  因著人信上帝的道
[00:15:12.940 --> 00:15:15.060]  而不斷的增添的
[00:15:15.060 --> 00:15:17.260]  我們會看見
[00:15:17.260 --> 00:15:19.140]  粗暴的變得溫柔
[00:15:19.140 --> 00:15:22.540]  很計較的變得慷慨
[00:15:22.540 --> 00:15:25.180]  很記仇的可以饒恕
[00:15:25.180 --> 00:15:29.100]  有錯的可以敢於去認
[00:15:29.100 --> 00:15:32.660]  聖潔的他會很爭取去持守
[00:15:32.660 --> 00:15:34.380]  他會為人去伸張公義
[00:15:34.380 --> 00:15:36.580]  講公道話
[00:15:36.580 --> 00:15:39.220]  他對那些貧窮弱勢的人
[00:15:39.220 --> 00:15:43.740]  他們會敢於去連恤和願意去連恤
[00:15:43.740 --> 00:15:47.140]  能夠甘心的和人分享物資
[00:15:47.140 --> 00:15:48.940]  更甚的就是
[00:15:48.940 --> 00:15:51.300]  可以因著對人有益處的緣故
[00:15:51.300 --> 00:15:54.220]  可以做更辛苦的服事
[00:15:54.220 --> 00:15:55.980]  這些好像是
[00:15:55.980 --> 00:15:59.020]  耶穌基督所效法耶穌基督那種
[00:15:59.020 --> 00:16:01.740]  為愛可以捨己
[00:16:01.740 --> 00:16:04.940]  那種捨己的愛
[00:16:04.940 --> 00:16:06.700]  雖然基督徒的人生
[00:16:06.700 --> 00:16:09.380]  好像我說要看我們的不是
[00:16:09.380 --> 00:16:11.460]  要看我們的瑕疵
[00:16:11.460 --> 00:16:13.260]  總會看得到
[00:16:13.260 --> 00:16:15.140]  一定不會完美
[00:16:15.140 --> 00:16:17.500]  不過如果我們是願意
[00:16:17.500 --> 00:16:19.340]  朝著我們的方向
[00:16:19.340 --> 00:16:21.900]  是要去學校耶穌基督的話
[00:16:21.900 --> 00:16:24.860]  知道自己是與神的聖情有份的
[00:16:24.860 --> 00:16:27.900]  這個是已經上帝定下來的東西
[00:16:27.900 --> 00:16:29.860]  我們是繼續的去努力
[00:16:29.860 --> 00:16:32.180]  繼續的去增添的話
[00:16:32.180 --> 00:16:35.300]  我相信一定會有更多的美德
[00:16:35.300 --> 00:16:38.140]  是可以在我們的生命裏面彰顯
[00:16:38.140 --> 00:16:39.660]  我們每一期洗禮的時候
[00:16:39.660 --> 00:16:43.580]  見證集已經見證著上帝這些作為
[00:16:43.580 --> 00:16:45.940]  今天我們想一下的就是
[00:16:45.940 --> 00:16:47.420]  信主這麼多年
[00:16:47.420 --> 00:16:48.620]  我說我是信主
[00:16:48.620 --> 00:16:50.580]  我回教會是敬拜的
[00:16:50.580 --> 00:16:52.860]  我在我的行為上面
[00:16:52.860 --> 00:16:57.660]  有沒有和我的信心一致呢
[00:16:57.660 --> 00:16:58.900]  第二方面我們看的是
[00:16:58.900 --> 00:17:00.700]  有了美德要增添知識
[00:17:00.700 --> 00:17:02.420]  在第五節的下面
[00:17:02.420 --> 00:17:05.540]  有很多的解經家認為這個知識
[00:17:05.540 --> 00:17:08.820]  就不只是指認識耶穌基督的知識
[00:17:08.820 --> 00:17:12.260]  而是指實用的智慧
[00:17:12.260 --> 00:17:16.140]  這個智慧是具備一個辨別的能力的
[00:17:16.140 --> 00:17:19.860]  是基督的美德是需要的
[00:17:19.860 --> 00:17:21.820]  而這個能力
[00:17:21.820 --> 00:17:24.660]  這個知識的能力是會漸進式的
[00:17:24.660 --> 00:17:27.220]  因著你的生活的體驗
[00:17:27.220 --> 00:17:29.220]  是會越來越強的
[00:17:29.220 --> 00:17:33.140]  我相信也是要在主裡面
[00:17:33.140 --> 00:17:34.820]  有人說
[00:17:34.820 --> 00:17:38.020]  沒有知識的美德
[00:17:38.020 --> 00:17:40.820]  就是無知的德行
[00:17:40.820 --> 00:17:41.940]  聽多一次
[00:17:41.940 --> 00:17:44.220]  講得亂亂盡盡
[00:17:44.220 --> 00:17:46.500]  沒有知識的美德
[00:17:46.500 --> 00:17:49.500]  就是無知的德行
[00:17:49.500 --> 00:17:52.140]  自己講一次
[00:17:52.140 --> 00:17:55.460]  其實沒有知識的德行
[00:17:55.460 --> 00:17:59.300]  是會陷人於一種自滿自高
[00:17:59.300 --> 00:18:01.020]  不懂得去感恩的
[00:18:01.020 --> 00:18:04.260]  因為不知道原來這一切的轉變
[00:18:04.260 --> 00:18:08.220]  是來自上帝的恩典和作為容忍
[00:18:08.220 --> 00:18:11.140]  和感動他的教導
[00:18:11.140 --> 00:18:14.340]  所以如果我們有這個美德
[00:18:14.340 --> 00:18:16.980]  我們會知道是來自上帝的
[00:18:16.980 --> 00:18:18.540]  我們會感恩的
[00:18:18.540 --> 00:18:20.540]  還有就是我會覺得
[00:18:20.540 --> 00:18:22.380]  沒有知識的美德
[00:18:22.380 --> 00:18:24.740]  是會好心做壞事的
[00:18:24.740 --> 00:18:25.900]  例如什麼呢
[00:18:25.900 --> 00:18:27.300]  為了求和諧
[00:18:27.300 --> 00:18:29.820]  我們不管是不是非黑白
[00:18:29.820 --> 00:18:31.580]  是不是公道
[00:18:31.580 --> 00:18:33.700]  為了守法
[00:18:33.700 --> 00:18:37.580]  我們不管這些法是惡法
[00:18:37.580 --> 00:18:42.660]  還是一些值得去遵守的法道
[00:18:42.660 --> 00:18:45.020]  所以如果這樣無知的話
[00:18:45.020 --> 00:18:46.500]  只會做什麼呢
[00:18:46.500 --> 00:18:51.740]  縱容那些設立惡法的管治者
[00:18:51.740 --> 00:18:54.140]  如果為了完全信服
[00:18:54.140 --> 00:18:58.020]  就縱容了當權者繼續的欺凌弱小
[00:18:58.020 --> 00:19:01.620]  逆上帝的意而行的
[00:19:01.620 --> 00:19:04.860]  我們原來有份縱容
[00:19:04.860 --> 00:19:06.820]  我覺得說到這裡的時候
[00:19:06.820 --> 00:19:08.860]  我們總會想起
[00:19:08.860 --> 00:19:12.620]  彼得約翰他們初傳耶穌基督福音的時候
[00:19:12.620 --> 00:19:14.140]  都被當權者
[00:19:14.140 --> 00:19:15.980]  被有權勢的人
[00:19:15.980 --> 00:19:17.460]  去恐嚇他們
[00:19:17.460 --> 00:19:20.980]  去叫他們不准傳講這個福音
[00:19:20.980 --> 00:19:25.020]  但是彼得的回應是什麼
[00:19:25.020 --> 00:19:26.580]  信從神
[00:19:26.580 --> 00:19:27.820]  不信從
[00:19:27.820 --> 00:19:29.060]  信從人
[00:19:29.060 --> 00:19:30.820]  不信從神
[00:19:30.820 --> 00:19:33.020]  是不是應該的呢
[00:19:33.020 --> 00:19:35.940]  去想一下是不是
[00:19:35.940 --> 00:19:39.140]  有時候會為了行公義濫殺無辜
[00:19:39.140 --> 00:19:40.460]  這些恐怖份子
[00:19:40.460 --> 00:19:41.540]  我們看到
[00:19:41.540 --> 00:19:42.940]  真的覺得
[00:19:42.940 --> 00:19:44.740]  有一點點
[00:19:44.740 --> 00:19:47.900]  知識上的欠缺
[00:19:47.900 --> 00:19:50.660]  還有現實生活裡面也會
